date,EXR,EXR_EPS,PE Ratio
2018-02-22,84.43,0.75,112.57333333333334
2018-02-23,86.6,0.75,115.46666666666665
2018-02-26,86.66,0.75,115.54666666666667
2018-02-27,84.88,0.75,113.17333333333333
2018-02-28,85.05,0.75,113.39999999999999
2018-03-01,85.86,1.7,50.50588235294118
2018-03-02,85.05,1.7,50.029411764705884
2018-03-05,86.22,1.7,50.71764705882353
2018-03-06,86.25,1.7,50.73529411764706
2018-03-07,86.19,1.7,50.7
2018-03-08,87.05,1.7,51.205882352941174
2018-03-09,88.19,1.7,51.87647058823529
2018-03-12,87.56,1.7,51.50588235294118
2018-03-13,87.91,1.7,51.71176470588235
2018-03-14,86.16,1.7,50.68235294117647
2018-03-15,86.23,1.7,50.72352941176471
2018-03-16,85.98,1.7,50.576470588235296
2018-03-19,85.1,1.7,50.05882352941176
2018-03-20,85.52,1.7,50.305882352941175
2018-03-21,85.19,1.7,50.11176470588235
2018-03-22,84.31,1.7,49.59411764705882
2018-03-23,82.98,1.7,48.811764705882354
2018-03-26,84.36,1.7,49.62352941176471
2018-03-27,85.55,1.7,50.3235294117647
2018-03-28,87.36,1.7,51.38823529411765
2018-03-29,87.36,1.7,51.38823529411765
2018-04-02,85.76,1.7,50.44705882352942
2018-04-03,86.46,1.7,50.858823529411765
2018-04-04,87.7,1.7,51.58823529411765
2018-04-05,87.78,1.7,51.635294117647064
2018-04-06,86.82,1.7,51.07058823529412
2018-04-09,86.87,1.7,51.1
2018-04-10,87.58,1.7,51.51764705882353
2018-04-11,87.48,1.7,51.45882352941177
2018-04-12,85.49,1.7,50.28823529411765
2018-04-13,87.08,1.7,51.22352941176471
2018-04-16,87.35,1.7,51.38235294117647
2018-04-17,89.13,1.7,52.42941176470588
2018-04-18,89.56,1.7,52.682352941176475
2018-04-19,87.4,1.7,51.411764705882355
2018-04-20,86.09,1.7,50.64117647058824
2018-04-23,85.91,1.7,50.535294117647055
2018-04-24,86.7,1.7,51.0
2018-04-25,86.28,1.7,50.75294117647059
2018-04-26,88.47,1.7,52.04117647058823
2018-04-27,89.77,1.7,52.805882352941175
2018-04-30,89.59,1.7,52.7
2018-05-01,90.41,1.7,53.18235294117647
2018-05-02,89.56,1.7,52.682352941176475
2018-05-03,91.74,1.7,53.96470588235294
2018-05-04,92.19,1.7,54.22941176470588
2018-05-07,93.44,1.7,54.96470588235294
2018-05-08,93.53,1.7,55.017647058823535
2018-05-09,94.31,0.7,134.72857142857143
2018-05-10,95.16,0.7,135.94285714285715
2018-05-11,95.25,0.7,136.07142857142858
2018-05-14,94.34,0.7,134.77142857142857
2018-05-15,92.52,0.7,132.17142857142858
2018-05-16,92.19,0.7,131.70000000000002
2018-05-17,92.02,0.7,131.45714285714286
2018-05-18,91.98,0.7,131.4
2018-05-21,92.98,0.7,132.82857142857145
2018-05-22,92.58,0.7,132.25714285714287
2018-05-23,93.74,0.7,133.9142857142857
2018-05-24,95.1,0.7,135.85714285714286
2018-05-25,95.15,0.7,135.92857142857144
2018-05-29,95.65,0.7,136.64285714285717
2018-05-30,96.94,0.7,138.4857142857143
2018-05-31,96.25,0.7,137.5
2018-06-01,96.61,0.7,138.01428571428573
2018-06-04,98.83,0.7,141.18571428571428
2018-06-05,97.67,0.7,139.52857142857144
2018-06-06,97.49,0.7,139.27142857142857
2018-06-07,97.73,0.7,139.61428571428573
2018-06-08,98.02,0.7,140.02857142857144
2018-06-11,97.86,0.7,139.8
2018-06-12,98.43,0.7,140.61428571428573
2018-06-13,96.96,0.7,138.5142857142857
2018-06-14,97.53,0.7,139.32857142857145
2018-06-15,96.71,0.7,138.15714285714284
2018-06-18,97.18,0.7,138.82857142857145
2018-06-19,97.34,0.7,139.05714285714288
2018-06-20,98.2,0.7,140.2857142857143
2018-06-21,99.69,0.7,142.4142857142857
2018-06-22,99.27,0.7,141.81428571428572
2018-06-25,100.01,0.7,142.8714285714286
2018-06-26,100.96,0.7,144.22857142857143
2018-06-27,99.65,0.7,142.35714285714286
2018-06-28,100.1,0.7,143.0
2018-06-29,99.81,0.7,142.5857142857143
2018-07-02,98.85,0.7,141.21428571428572
2018-07-03,99.28,0.7,141.82857142857145
2018-07-05,100.67,0.7,143.81428571428572
2018-07-06,100.76,0.7,143.94285714285715
2018-07-09,99.31,0.7,141.8714285714286
2018-07-10,99.23,0.7,141.75714285714287
2018-07-11,98.89,0.7,141.27142857142857
2018-07-12,98.66,0.7,140.94285714285715
2018-07-13,96.81,0.7,138.3
2018-07-16,96.71,0.7,138.15714285714284
2018-07-17,94.68,0.7,135.25714285714287
2018-07-18,94.39,0.7,134.84285714285716
2018-07-19,95.12,0.7,135.8857142857143
2018-07-20,94.57,0.7,135.1
2018-07-23,93.98,0.7,134.25714285714287
2018-07-24,93.61,0.7,133.72857142857143
2018-07-25,94.25,0.7,134.64285714285714
2018-07-26,94.7,0.7,135.2857142857143
2018-07-27,92.9,0.7,132.71428571428572
2018-07-30,93.51,0.7,133.5857142857143
2018-07-31,93.97,0.7,134.24285714285716
2018-08-01,92.63,0.7,132.32857142857142
2018-08-02,90.95,0.7,129.92857142857144
2018-08-03,92.2,0.7,131.71428571428572
2018-08-06,93.42,0.7,133.45714285714286
2018-08-07,93.65,0.7,133.7857142857143
2018-08-08,93.58,0.7,133.68571428571428
2018-08-09,93.3,0.75,124.39999999999999
2018-08-10,92.9,0.75,123.86666666666667
2018-08-13,92.8,0.75,123.73333333333333
2018-08-14,92.56,0.75,123.41333333333334
2018-08-15,92.95,0.75,123.93333333333334
2018-08-16,94.27,0.75,125.69333333333333
2018-08-17,95.18,0.75,126.90666666666668
2018-08-20,94.89,0.75,126.52
2018-08-21,93.65,0.75,124.86666666666667
2018-08-22,91.67,0.75,122.22666666666667
2018-08-23,91.51,0.75,122.01333333333334
2018-08-24,92.53,0.75,123.37333333333333
2018-08-27,91.64,0.75,122.18666666666667
2018-08-28,92.37,0.75,123.16000000000001
2018-08-29,92.05,0.75,122.73333333333333
2018-08-30,91.84,0.75,122.45333333333333
2018-08-31,92.21,0.75,122.94666666666666
2018-09-04,91.9,0.75,122.53333333333335
2018-09-05,92.38,0.75,123.17333333333333
2018-09-06,92.71,0.75,123.61333333333333
2018-09-07,90.13,0.75,120.17333333333333
2018-09-10,90.91,0.75,121.21333333333332
2018-09-11,90.35,0.75,120.46666666666665
2018-09-12,90.37,0.75,120.49333333333334
2018-09-13,90.03,0.75,120.04
2018-09-14,88.41,0.75,117.88
2018-09-17,89.32,0.75,119.09333333333332
2018-09-18,87.92,0.75,117.22666666666667
2018-09-19,86.84,0.75,115.78666666666668
2018-09-20,87.38,0.75,116.50666666666666
2018-09-21,87.69,0.75,116.92
2018-09-24,87.03,0.75,116.04
2018-09-25,86.9,0.75,115.86666666666667
2018-09-26,86.43,0.75,115.24000000000001
2018-09-27,85.53,0.75,114.04
2018-09-28,86.64,0.75,115.52
2018-10-01,85.74,0.75,114.32
2018-10-02,85.81,0.75,114.41333333333334
2018-10-03,85.0,0.75,113.33333333333333
2018-10-04,84.81,0.75,113.08
2018-10-05,85.31,0.75,113.74666666666667
2018-10-08,86.04,0.75,114.72000000000001
2018-10-09,87.1,0.75,116.13333333333333
2018-10-10,86.32,0.75,115.09333333333332
2018-10-11,84.61,0.75,112.81333333333333
2018-10-12,84.86,0.75,113.14666666666666
2018-10-15,85.53,0.75,114.04
2018-10-16,86.75,0.75,115.66666666666667
2018-10-17,86.06,0.75,114.74666666666667
2018-10-18,86.37,0.75,115.16000000000001
2018-10-19,87.18,0.75,116.24000000000001
2018-10-22,85.93,0.75,114.57333333333334
2018-10-23,86.44,0.75,115.25333333333333
2018-10-24,87.74,0.75,116.98666666666666
2018-10-25,88.27,0.75,117.69333333333333
2018-10-26,87.69,0.75,116.92
2018-10-29,90.6,0.75,120.8
2018-10-30,90.97,0.75,121.29333333333334
2018-10-31,90.06,0.75,120.08
2018-11-01,90.38,0.75,120.50666666666666
2018-11-02,87.22,0.75,116.29333333333334
2018-11-05,88.87,0.75,118.49333333333334
2018-11-06,88.7,1.04,85.28846153846153
2018-11-07,89.53,1.04,86.08653846153845
2018-11-08,90.28,1.04,86.8076923076923
2018-11-09,90.75,1.04,87.25961538461539
2018-11-12,91.38,1.04,87.86538461538461
2018-11-13,91.78,1.04,88.25
2018-11-14,93.0,1.04,89.42307692307692
2018-11-15,92.86,1.04,89.28846153846153
2018-11-16,94.94,1.04,91.28846153846153
2018-11-19,95.4,1.04,91.73076923076923
2018-11-20,94.5,1.04,90.86538461538461
2018-11-21,92.89,1.04,89.3173076923077
2018-11-23,93.09,1.04,89.50961538461539
2018-11-26,92.62,1.04,89.0576923076923
2018-11-27,93.24,1.04,89.65384615384615
2018-11-28,93.79,1.04,90.1826923076923
2018-11-29,94.39,1.04,90.75961538461539
2018-11-30,95.98,1.04,92.28846153846153
2018-12-03,97.01,1.04,93.27884615384616
2018-12-04,96.9,1.04,93.17307692307692
2018-12-06,99.82,1.04,95.98076923076923
2018-12-07,98.7,1.04,94.90384615384616
2018-12-10,97.68,1.04,93.92307692307692
2018-12-11,98.31,1.04,94.52884615384615
2018-12-12,97.3,1.04,93.5576923076923
2018-12-13,97.4,1.04,93.65384615384616
2018-12-14,97.32,1.04,93.57692307692307
2018-12-17,93.2,1.04,89.61538461538461
2018-12-18,93.71,1.04,90.10576923076923
2018-12-19,93.78,1.04,90.17307692307692
2018-12-20,93.04,1.04,89.46153846153847
2018-12-21,92.58,1.04,89.01923076923076
2018-12-24,88.6,1.04,85.19230769230768
2018-12-26,90.31,1.04,86.83653846153847
2018-12-27,90.7,1.04,87.21153846153847
2018-12-28,89.96,1.04,86.49999999999999
2018-12-31,90.48,1.04,87.0
2019-01-02,87.44,1.04,84.07692307692307
2019-01-03,88.46,1.04,85.05769230769229
2019-01-04,87.84,1.04,84.46153846153847
2019-01-07,87.7,1.04,84.32692307692308
2019-01-08,89.09,1.04,85.66346153846153
2019-01-09,88.51,1.04,85.10576923076923
2019-01-10,89.97,1.04,86.50961538461539
2019-01-11,89.73,1.04,86.27884615384616
2019-01-14,90.03,1.04,86.5673076923077
2019-01-15,91.58,1.04,88.0576923076923
2019-01-16,92.01,1.04,88.47115384615385
2019-01-17,92.14,1.04,88.59615384615384
2019-01-18,92.33,1.04,88.77884615384615
2019-01-22,92.35,1.04,88.79807692307692
2019-01-23,92.13,1.04,88.58653846153845
2019-01-24,92.03,1.04,88.49038461538461
2019-01-25,93.15,1.04,89.5673076923077
2019-01-28,94.77,1.04,91.125
2019-01-29,96.55,1.04,92.83653846153845
2019-01-30,97.53,1.04,93.77884615384615
2019-01-31,98.61,1.04,94.8173076923077
2019-02-01,97.62,1.04,93.86538461538461
2019-02-04,98.01,1.04,94.24038461538461
2019-02-05,98.03,1.04,94.25961538461539
2019-02-06,98.25,1.04,94.47115384615384
2019-02-07,99.6,1.04,95.76923076923076
2019-02-08,100.38,1.04,96.51923076923076
2019-02-11,99.96,1.04,96.1153846153846
2019-02-12,99.0,1.04,95.1923076923077
2019-02-13,99.32,1.04,95.49999999999999
2019-02-14,98.98,1.04,95.17307692307692
2019-02-15,99.72,1.04,95.88461538461539
2019-02-19,99.11,1.04,95.29807692307692
2019-02-20,96.0,1.04,92.3076923076923
2019-02-21,92.28,1.04,88.73076923076923
2019-02-22,94.56,1.04,90.92307692307692
2019-02-25,93.48,1.04,89.88461538461539
2019-02-26,93.49,0.8,116.86249999999998
2019-02-27,94.36,0.8,117.94999999999999
2019-02-28,95.94,0.8,119.925
2019-03-01,95.58,0.8,119.475
2019-03-04,96.3,0.8,120.37499999999999
2019-03-05,97.8,0.8,122.24999999999999
2019-03-06,97.25,0.8,121.5625
2019-03-07,96.93,0.8,121.16250000000001
2019-03-08,97.06,0.8,121.325
2019-03-11,98.89,0.8,123.6125
2019-03-12,99.64,0.8,124.55
2019-03-13,100.15,0.8,125.1875
2019-03-14,100.05,0.8,125.06249999999999
2019-03-15,99.78,0.8,124.725
2019-03-18,99.15,0.8,123.9375
2019-03-19,98.93,0.8,123.66250000000001
2019-03-20,99.27,0.8,124.08749999999999
2019-03-21,100.66,0.8,125.82499999999999
2019-03-22,100.61,0.8,125.76249999999999
2019-03-25,101.34,0.8,126.675
2019-03-26,101.79,0.8,127.2375
2019-03-27,101.15,0.8,126.4375
2019-03-28,102.76,0.8,128.45
2019-03-29,101.91,0.8,127.38749999999999
2019-04-01,101.18,0.8,126.47500000000001
2019-04-02,102.09,0.8,127.6125
2019-04-03,102.19,0.8,127.7375
2019-04-04,100.92,0.8,126.14999999999999
2019-04-05,101.64,0.8,127.05
2019-04-08,100.13,0.8,125.1625
2019-04-09,100.99,0.8,126.23749999999998
2019-04-10,101.99,0.8,127.48749999999998
2019-04-11,101.6,0.8,126.99999999999999
2019-04-12,102.19,0.8,127.7375
2019-04-15,101.68,0.8,127.10000000000001
2019-04-16,100.03,0.8,125.0375
2019-04-17,99.79,0.8,124.7375
2019-04-18,100.7,0.8,125.875
2019-04-22,99.24,0.8,124.04999999999998
2019-04-23,100.09,0.8,125.1125
2019-04-24,101.81,0.8,127.2625
2019-04-25,102.04,0.8,127.55
2019-04-26,103.56,0.8,129.45
2019-04-29,102.65,0.8,128.3125
2019-04-30,103.69,0.8,129.61249999999998
2019-05-01,105.99,0.8,132.48749999999998
2019-05-02,106.46,0.8,133.075
2019-05-03,106.28,0.8,132.85
2019-05-06,106.25,0.8,132.8125
2019-05-07,104.16,0.74,140.75675675675674
2019-05-08,103.43,0.74,139.7702702702703
2019-05-09,103.79,0.74,140.25675675675677
2019-05-10,105.88,0.74,143.08108108108107
2019-05-13,107.62,0.74,145.43243243243245
2019-05-14,106.63,0.74,144.09459459459458
2019-05-15,106.53,0.74,143.95945945945945
2019-05-16,106.25,0.74,143.5810810810811
2019-05-17,105.99,0.74,143.2297297297297
2019-05-20,105.87,0.74,143.06756756756758
2019-05-21,106.51,0.74,143.93243243243245
2019-05-22,106.25,0.74,143.5810810810811
2019-05-23,106.69,0.74,144.17567567567568
2019-05-24,106.98,0.74,144.56756756756758
2019-05-28,105.3,0.74,142.2972972972973
2019-05-29,104.77,0.74,141.58108108108107
2019-05-30,105.66,0.74,142.78378378378378
2019-05-31,107.16,0.74,144.8108108108108
2019-06-03,107.05,0.74,144.66216216216216
2019-06-04,106.37,0.74,143.74324324324326
2019-06-05,109.73,0.74,148.2837837837838
2019-06-06,108.91,0.74,147.17567567567568
2019-06-07,109.48,0.74,147.94594594594597
2019-06-10,109.12,0.74,147.45945945945948
2019-06-11,109.11,0.74,147.44594594594594
2019-06-12,108.83,0.74,147.06756756756758
2019-06-13,108.05,0.74,146.01351351351352
2019-06-14,108.06,0.74,146.02702702702703
2019-06-17,108.76,0.74,146.97297297297297
2019-06-18,108.35,0.74,146.4189189189189
2019-06-19,109.09,0.74,147.41891891891893
2019-06-20,109.08,0.74,147.40540540540542
2019-06-21,107.74,0.74,145.59459459459458
2019-06-24,107.23,0.74,144.90540540540542
2019-06-25,106.39,0.74,143.77027027027026
2019-06-26,105.06,0.74,141.97297297297297
2019-06-27,105.61,0.74,142.71621621621622
2019-06-28,106.1,0.74,143.3783783783784
2019-07-01,105.71,0.74,142.85135135135135
2019-07-02,107.31,0.74,145.01351351351352
2019-07-03,108.5,0.74,146.6216216216216
2019-07-05,108.5,0.74,146.6216216216216
2019-07-08,109.42,0.74,147.86486486486487
2019-07-09,110.56,0.74,149.40540540540542
2019-07-10,111.44,0.74,150.59459459459458
2019-07-11,110.6,0.74,149.45945945945945
2019-07-12,110.86,0.74,149.8108108108108
2019-07-15,111.99,0.74,151.33783783783784
2019-07-16,111.4,0.74,150.54054054054055
2019-07-17,111.34,0.74,150.45945945945945
2019-07-18,111.09,0.74,150.1216216216216
2019-07-19,108.69,0.74,146.8783783783784
2019-07-22,108.69,0.74,146.8783783783784
2019-07-23,110.0,0.74,148.64864864864865
2019-07-24,109.82,0.74,148.4054054054054
2019-07-25,109.95,0.74,148.5810810810811
2019-07-26,110.26,0.74,149.0
2019-07-29,111.41,0.74,150.55405405405406
2019-07-30,111.9,0.74,151.21621621621622
2019-07-31,112.39,0.74,151.8783783783784
2019-08-01,114.15,0.74,154.25675675675677
2019-08-02,114.81,0.74,155.14864864864865
2019-08-05,114.12,0.74,154.21621621621622
2019-08-06,115.25,0.82,140.5487804878049
2019-08-07,116.98,0.82,142.65853658536588
2019-08-08,118.71,0.82,144.76829268292684
2019-08-09,118.64,0.82,144.6829268292683
2019-08-12,119.1,0.82,145.2439024390244
2019-08-13,119.01,0.82,145.13414634146343
2019-08-14,117.97,0.82,143.8658536585366
2019-08-15,120.8,0.82,147.3170731707317
2019-08-16,120.62,0.82,147.09756097560978
2019-08-19,121.71,0.82,148.4268292682927
2019-08-20,120.96,0.82,147.5121951219512
2019-08-21,120.77,0.82,147.28048780487805
2019-08-22,121.37,0.82,148.01219512195124
2019-08-23,121.0,0.82,147.5609756097561
2019-08-26,121.52,0.82,148.1951219512195
2019-08-27,121.23,0.82,147.84146341463415
2019-08-28,121.0,0.82,147.5609756097561
2019-08-29,121.21,0.82,147.8170731707317
2019-08-30,121.92,0.82,148.6829268292683
2019-09-03,122.46,0.82,149.34146341463415
2019-09-04,123.52,0.82,150.6341463414634
2019-09-05,121.2,0.82,147.8048780487805
2019-09-06,119.74,0.82,146.02439024390245
2019-09-09,118.28,0.82,144.2439024390244
2019-09-10,115.78,0.82,141.19512195121953
2019-09-11,116.54,0.82,142.1219512195122
2019-09-12,117.0,0.82,142.6829268292683
2019-09-13,116.12,0.82,141.609756097561
2019-09-16,117.12,0.82,142.82926829268294
2019-09-17,117.72,0.82,143.5609756097561
2019-09-18,116.83,0.82,142.47560975609755
2019-09-19,116.85,0.82,142.5
2019-09-20,115.98,0.82,141.43902439024393
2019-09-23,115.74,0.82,141.14634146341464
2019-09-24,116.34,0.82,141.87804878048783
2019-09-25,117.07,0.82,142.76829268292684
2019-09-26,117.98,0.82,143.87804878048783
2019-09-27,116.69,0.82,142.3048780487805
2019-09-30,116.82,0.82,142.46341463414635
2019-10-01,115.67,0.82,141.0609756097561
2019-10-02,115.2,0.82,140.4878048780488
2019-10-03,116.65,0.82,142.25609756097563
2019-10-04,117.45,0.82,143.2317073170732
2019-10-07,116.75,0.82,142.3780487804878
2019-10-08,117.02,0.82,142.70731707317074
2019-10-09,116.86,0.82,142.51219512195124
2019-10-10,116.28,0.82,141.8048780487805
2019-10-11,115.67,0.82,141.0609756097561
2019-10-14,115.24,0.82,140.53658536585365
2019-10-15,115.0,0.82,140.2439024390244
2019-10-16,115.17,0.82,140.45121951219514
2019-10-17,114.3,0.82,139.39024390243904
2019-10-18,114.24,0.82,139.3170731707317
2019-10-21,115.64,0.82,141.02439024390245
2019-10-22,115.22,0.82,140.51219512195124
2019-10-23,115.68,0.82,141.07317073170734
2019-10-24,115.55,0.82,140.91463414634146
2019-10-25,112.23,0.82,136.8658536585366
2019-10-28,112.07,0.82,136.67073170731706
2019-10-29,112.73,0.82,137.47560975609758
2019-10-30,110.85,0.82,135.1829268292683
2019-10-31,112.27,0.82,136.91463414634146
2019-11-01,111.22,0.82,135.63414634146343
2019-11-04,109.01,0.82,132.93902439024393
2019-11-05,107.11,0.84,127.51190476190476
2019-11-06,108.9,0.84,129.64285714285717
2019-11-07,107.97,0.84,128.53571428571428
2019-11-08,106.29,0.84,126.53571428571429
2019-11-11,105.66,0.84,125.78571428571429
2019-11-12,104.47,0.84,124.36904761904762
2019-11-13,105.36,0.84,125.42857142857143
2019-11-14,107.11,0.84,127.51190476190476
2019-11-15,107.2,0.84,127.61904761904762
2019-11-18,106.5,0.84,126.78571428571429
2019-11-19,106.8,0.84,127.14285714285714
2019-11-20,106.97,0.84,127.3452380952381
2019-11-21,105.64,0.84,125.76190476190477
2019-11-22,105.6,0.84,125.71428571428571
2019-11-25,105.06,0.84,125.07142857142858
2019-11-26,107.0,0.84,127.38095238095238
2019-11-27,106.21,0.84,126.44047619047619
2019-11-29,106.05,0.84,126.25
2019-12-02,104.61,0.84,124.53571428571429
2019-12-03,106.24,0.84,126.47619047619048
2019-12-04,106.45,0.84,126.72619047619048
2019-12-05,107.08,0.84,127.47619047619048
2019-12-06,107.5,0.84,127.97619047619048
2019-12-09,106.63,0.84,126.94047619047619
2019-12-10,105.42,0.84,125.5
2019-12-11,104.96,0.84,124.95238095238095
2019-12-12,102.4,0.84,121.90476190476191
2019-12-13,102.29,0.84,121.77380952380953
2019-12-16,103.24,0.84,122.9047619047619
2019-12-17,102.69,0.84,122.25
2019-12-18,103.51,0.84,123.22619047619048
2019-12-19,103.85,0.84,123.63095238095238
2019-12-20,104.47,0.84,124.36904761904762
2019-12-23,103.8,0.84,123.57142857142857
2019-12-24,104.4,0.84,124.28571428571429
2019-12-26,104.6,0.84,124.52380952380952
2019-12-27,104.51,0.84,124.41666666666667
2019-12-30,104.32,0.84,124.19047619047619
2019-12-31,105.62,0.84,125.73809523809526
2020-01-02,104.73,0.84,124.67857142857144
2020-01-03,106.52,0.84,126.80952380952381
2020-01-06,106.45,0.84,126.72619047619048
2020-01-07,105.97,0.84,126.15476190476191
2020-01-08,106.18,0.84,126.40476190476191
2020-01-09,105.88,0.84,126.04761904761905
2020-01-10,107.77,0.84,128.29761904761904
2020-01-13,108.12,0.84,128.71428571428572
2020-01-14,108.35,0.84,128.98809523809524
2020-01-15,109.59,0.84,130.46428571428572
2020-01-16,110.91,0.84,132.03571428571428
2020-01-17,111.56,0.84,132.80952380952382
2020-01-21,112.75,0.84,134.22619047619048
2020-01-22,109.71,0.84,130.60714285714286
2020-01-23,110.56,0.84,131.61904761904762
2020-01-24,110.93,0.84,132.05952380952382
2020-01-27,111.0,0.84,132.14285714285714
2020-01-28,110.52,0.84,131.57142857142858
2020-01-29,109.45,0.84,130.29761904761907
2020-01-30,110.58,0.84,131.64285714285714
2020-01-31,110.68,0.84,131.7619047619048
2020-02-03,109.58,0.84,130.45238095238096
2020-02-04,110.21,0.84,131.20238095238096
2020-02-05,109.47,0.84,130.32142857142858
2020-02-06,110.02,0.84,130.97619047619048
2020-02-07,110.21,0.84,131.20238095238096
2020-02-10,111.25,0.84,132.4404761904762
2020-02-11,111.55,0.84,132.79761904761904
2020-02-12,112.16,0.84,133.52380952380952
2020-02-13,113.04,0.84,134.57142857142858
2020-02-14,115.43,0.84,137.41666666666669
2020-02-18,115.4,0.84,137.38095238095238
2020-02-19,107.48,0.84,127.95238095238096
2020-02-20,107.31,0.84,127.75000000000001
2020-02-21,109.2,0.84,130.0
2020-02-24,108.81,0.84,129.5357142857143
2020-02-25,107.0,0.87,122.98850574712644
2020-02-26,107.66,0.87,123.7471264367816
2020-02-27,100.69,0.87,115.73563218390804
2020-02-28,100.36,0.87,115.35632183908046
2020-03-02,105.4,0.87,121.14942528735632
2020-03-03,105.65,0.87,121.4367816091954
2020-03-04,109.79,0.87,126.19540229885058
2020-03-05,110.56,0.87,127.08045977011494
2020-03-06,110.02,0.87,126.45977011494253
2020-03-09,105.9,0.87,121.72413793103449
2020-03-10,107.58,0.87,123.6551724137931
2020-03-11,104.4,0.87,120.00000000000001
2020-03-12,96.28,0.87,110.66666666666667
2020-03-13,96.58,0.87,111.01149425287356
2020-03-16,81.64,0.87,93.83908045977012
2020-03-17,86.23,0.87,99.11494252873564
2020-03-18,89.97,0.87,103.41379310344827
2020-03-19,86.7,0.87,99.65517241379311
2020-03-20,79.72,0.87,91.63218390804597
2020-03-23,74.61,0.87,85.75862068965517
2020-03-24,78.32,0.87,90.02298850574712
2020-03-25,83.04,0.87,95.44827586206897
2020-03-26,89.83,0.87,103.25287356321839
2020-03-27,96.02,0.87,110.36781609195401
2020-03-30,96.75,0.87,111.20689655172414
2020-03-31,95.76,0.87,110.06896551724138
2020-04-01,94.0,0.87,108.04597701149426
2020-04-02,95.96,0.87,110.29885057471263
2020-04-03,96.13,0.87,110.49425287356321
2020-04-06,99.88,0.87,114.80459770114942
2020-04-07,97.47,0.87,112.03448275862068
2020-04-08,98.19,0.87,112.86206896551724
2020-04-09,102.91,0.87,118.28735632183908
2020-04-13,96.45,0.87,110.86206896551724
2020-04-14,95.62,0.87,109.9080459770115
2020-04-15,93.0,0.87,106.89655172413794
2020-04-16,91.38,0.87,105.03448275862068
2020-04-17,93.1,0.87,107.01149425287356
2020-04-20,89.36,0.87,102.71264367816092
2020-04-21,88.82,0.87,102.0919540229885
2020-04-22,91.5,0.87,105.17241379310344
2020-04-23,87.92,0.87,101.05747126436782
2020-04-24,88.89,0.87,102.17241379310344
2020-04-27,91.66,0.87,105.35632183908045
2020-04-28,92.67,0.87,106.51724137931035
2020-04-29,89.54,0.87,102.91954022988506
2020-04-30,88.24,0.87,101.42528735632183
2020-05-01,87.16,0.87,100.183908045977
2020-05-04,85.3,0.87,98.04597701149424
2020-05-05,85.9,0.87,98.73563218390805
2020-05-06,84.0,0.87,96.55172413793103
2020-05-07,88.17,0.87,101.3448275862069
2020-05-08,91.69,0.84,109.15476190476191
2020-05-11,91.88,0.84,109.38095238095238
2020-05-12,85.31,0.84,101.55952380952381
2020-05-13,84.39,0.84,100.46428571428572
2020-05-14,84.2,0.84,100.23809523809524
2020-05-15,81.81,0.84,97.39285714285715
2020-05-18,87.13,0.84,103.72619047619048
2020-05-19,87.45,0.84,104.10714285714286
2020-05-20,87.62,0.84,104.30952380952382
2020-05-21,86.93,0.84,103.48809523809526
2020-05-22,86.23,0.84,102.65476190476191
2020-05-26,92.19,0.84,109.75
2020-05-27,94.38,0.84,112.35714285714286
2020-05-28,97.22,0.84,115.73809523809524
2020-05-29,96.75,0.84,115.17857142857143
2020-06-01,98.82,0.84,117.64285714285714
2020-06-02,100.18,0.84,119.26190476190477
2020-06-03,102.38,0.84,121.88095238095238
2020-06-04,101.46,0.84,120.78571428571428
2020-06-05,103.34,0.84,123.02380952380953
2020-06-08,104.56,0.84,124.47619047619048
2020-06-09,102.95,0.84,122.55952380952382
2020-06-10,100.66,0.84,119.83333333333333
2020-06-11,94.12,0.84,112.04761904761905
2020-06-12,96.71,0.84,115.13095238095238
2020-06-15,97.419998,0.84,115.9761880952381
2020-06-16,97.620003,0.84,116.21428928571429
2020-06-17,96.989998,0.84,115.46428333333334
2020-06-18,95.519997,0.84,113.71428214285716
2020-06-19,92.970001,0.84,110.67857261904761
2020-06-22,92.82,0.84,110.5
2020-06-23,91.669998,0.84,109.13095000000001
2020-06-24,90.480003,0.84,107.71428928571429
2020-06-25,91.790001,0.84,109.27381071428572
2020-06-26,91.010002,0.84,108.34524047619048
2020-06-29,91.830002,0.84,109.32143095238095
2020-06-30,92.370003,0.84,109.96428928571429
2020-07-01,96.959999,0.84,115.42857023809523
2020-07-02,97.25,0.84,115.77380952380953
2020-07-06,96.209999,0.84,114.5357130952381
2020-07-07,95.080002,0.84,113.19047857142857
2020-07-08,95.669998,0.84,113.89285476190477
2020-07-09,95.209999,0.84,113.3452369047619
2020-07-10,96.25,0.84,114.58333333333334
2020-07-13,96.0,0.84,114.28571428571429
2020-07-14,97.300003,0.84,115.83333690476191
2020-07-15,98.080002,0.84,116.76190714285714
2020-07-16,96.699997,0.84,115.11904404761904
2020-07-17,98.68,0.84,117.47619047619048
2020-07-20,96.970001,0.84,115.44047738095239
2020-07-21,96.769997,0.84,115.20237738095238
2020-07-22,97.940002,0.84,116.59524047619048
2020-07-23,96.959999,0.84,115.42857023809523
2020-07-24,95.400002,0.84,113.57143095238095
2020-07-27,95.559998,0.84,113.76190238095238
2020-07-28,99.589996,0.84,118.55951904761905
2020-07-29,100.860001,0.84,120.07142976190477
2020-07-30,101.510002,0.84,120.84524047619048
2020-07-31,103.339996,0.84,123.02380476190477
2020-08-03,101.919998,0.84,121.33333095238096
