date,IDXX,IDXX_EPS,PE Ratio
1999-12-07,4.38,0.05,87.6
1999-12-08,4.44,0.05,88.8
1999-12-09,4.44,0.05,88.8
1999-12-10,4.42,0.05,88.39999999999999
1999-12-13,4.39,0.05,87.79999999999998
1999-12-14,4.38,0.05,87.6
1999-12-15,4.5,0.05,90.0
1999-12-16,4.39,0.05,87.79999999999998
1999-12-17,4.33,0.05,86.6
1999-12-20,4.48,0.05,89.60000000000001
1999-12-21,4.39,0.05,87.79999999999998
1999-12-22,4.28,0.05,85.6
1999-12-23,4.25,0.05,85.0
1999-12-27,4.03,0.05,80.6
1999-12-28,4.09,0.05,81.8
1999-12-29,4.06,0.05,81.19999999999999
1999-12-30,3.98,0.05,79.6
1999-12-31,4.03,0.05,80.6
2000-01-03,4.02,0.05,80.39999999999999
2000-01-04,3.66,0.05,73.2
2000-01-05,3.77,0.05,75.39999999999999
2000-01-06,3.75,0.05,75.0
2000-01-07,3.95,0.05,79.0
2000-01-10,4.09,0.05,81.8
2000-01-11,4.44,0.05,88.8
2000-01-12,4.38,0.05,87.6
2000-01-13,4.44,0.05,88.8
2000-01-14,4.42,0.05,88.39999999999999
2000-01-18,4.28,0.05,85.6
2000-01-19,4.22,0.05,84.39999999999999
2000-01-20,4.13,0.05,82.6
2000-01-21,4.09,0.05,81.8
2000-01-24,4.02,0.05,80.39999999999999
2000-01-25,3.78,0.05,75.6
2000-01-26,3.98,0.05,79.6
2000-01-27,3.91,0.05,78.2
2000-01-28,4.0,0.05,80.0
2000-01-31,3.77,0.05,75.39999999999999
2000-02-01,4.06,0.05,81.19999999999999
2000-02-02,4.11,0.05,82.2
2000-02-03,4.38,0.05,87.6
2000-02-04,4.42,0.05,88.39999999999999
2000-02-07,4.48,0.05,89.60000000000001
2000-02-08,4.72,0.05,94.39999999999999
2000-02-09,4.48,0.05,89.60000000000001
2000-02-10,4.5,0.05,90.0
2000-02-11,4.49,0.05,89.8
2000-02-14,4.58,0.05,91.6
2000-02-15,4.53,0.05,90.6
2000-02-16,5.06,0.05,101.19999999999999
2000-02-17,5.16,0.05,103.2
2000-02-18,4.97,0.05,99.39999999999999
2000-02-22,5.09,0.05,101.8
2000-02-23,5.75,0.05,115.0
2000-02-24,6.08,0.05,121.6
2000-02-25,7.05,0.05,141.0
2000-02-28,7.14,0.05,142.79999999999998
2000-02-29,7.39,0.05,147.79999999999998
2000-03-01,7.28,0.05,145.6
2000-03-02,7.17,0.05,143.39999999999998
2000-03-03,7.25,0.05,145.0
2000-03-06,7.09,0.05,141.79999999999998
2000-03-07,6.92,0.05,138.39999999999998
2000-03-08,7.0,0.05,140.0
2000-03-09,7.13,0.05,142.6
2000-03-10,6.98,0.05,139.6
2000-03-13,6.63,0.05,132.6
2000-03-14,6.39,0.05,127.79999999999998
2000-03-15,6.67,0.05,133.39999999999998
2000-03-16,7.05,0.05,141.0
2000-03-17,6.45,0.05,129.0
2000-03-20,6.59,0.05,131.79999999999998
2000-03-21,6.77,0.05,135.39999999999998
2000-03-22,6.77,0.05,135.39999999999998
2000-03-23,6.77,0.05,135.39999999999998
2000-03-24,6.72,0.05,134.39999999999998
2000-03-27,6.7,0.05,134.0
2000-03-28,6.55,0.05,131.0
2000-03-29,6.38,0.05,127.6
2000-03-30,5.5,0.05,110.0
2000-03-31,5.83,0.05,116.6
2000-04-03,5.73,0.05,114.60000000000001
2000-04-04,5.5,0.05,110.0
2000-04-05,5.55,0.05,110.99999999999999
2000-04-06,5.92,0.05,118.39999999999999
2000-04-07,5.73,0.05,114.60000000000001
2000-04-10,5.48,0.05,109.60000000000001
2000-04-11,5.33,0.05,106.6
2000-04-12,5.44,0.05,108.8
2000-04-13,5.56,0.05,111.19999999999999
2000-04-14,5.92,0.05,118.39999999999999
2000-04-17,6.34,0.05,126.8
2000-04-18,6.2,0.05,124.0
2000-04-19,6.16,0.05,123.2
2000-04-20,6.44,0.05,128.8
2000-04-24,6.22,0.05,124.39999999999999
2000-04-25,6.23,0.05,124.60000000000001
2000-04-26,6.31,0.05,126.19999999999999
2000-04-27,6.34,0.05,126.8
2000-04-28,6.56,0.05,131.2
2000-05-01,7.03,0.05,140.6
2000-05-02,6.64,0.05,132.79999999999998
2000-05-03,6.33,0.05,126.6
2000-05-04,6.38,0.05,127.6
2000-05-05,6.47,0.05,129.39999999999998
2000-05-08,6.75,0.05,135.0
2000-05-09,6.72,0.05,134.39999999999998
2000-05-10,6.45,0.05,129.0
2000-05-11,6.73,0.05,134.6
2000-05-12,6.69,0.05,133.8
2000-05-15,6.84,0.05,136.79999999999998
2000-05-16,6.91,0.05,138.2
2000-05-17,6.69,0.05,133.8
2000-05-18,6.48,0.05,129.6
2000-05-19,6.5,0.05,130.0
2000-05-22,6.31,0.05,126.19999999999999
2000-05-23,6.31,0.05,126.19999999999999
2000-05-24,6.38,0.05,127.6
2000-05-25,6.25,0.05,125.0
2000-05-26,6.06,0.05,121.19999999999999
2000-05-30,6.19,0.05,123.8
2000-05-31,6.2,0.05,124.0
2000-06-01,6.13,0.05,122.6
2000-06-02,6.34,0.05,126.8
2000-06-05,6.0,0.05,120.0
2000-06-06,6.41,0.05,128.2
2000-06-07,6.52,0.05,130.39999999999998
2000-06-08,6.2,0.05,124.0
2000-06-09,6.13,0.05,122.6
2000-06-12,5.63,0.05,112.6
2000-06-13,5.84,0.05,116.8
2000-06-14,5.95,0.05,119.0
2000-06-15,5.92,0.05,118.39999999999999
2000-06-16,5.89,0.05,117.79999999999998
2000-06-19,5.88,0.05,117.6
2000-06-20,5.77,0.05,115.39999999999999
2000-06-21,5.84,0.05,116.8
2000-06-22,5.61,0.05,112.2
2000-06-23,5.61,0.05,112.2
2000-06-26,5.78,0.05,115.6
2000-06-27,5.64,0.05,112.79999999999998
2000-06-28,5.48,0.05,109.60000000000001
2000-06-29,5.5,0.05,110.0
2000-06-30,5.72,0.05,114.39999999999999
2000-07-03,5.69,0.05,113.8
2000-07-05,5.47,0.05,109.39999999999999
2000-07-06,5.53,0.05,110.6
2000-07-07,5.5,0.05,110.0
2000-07-10,5.36,0.05,107.2
2000-07-11,5.38,0.05,107.6
2000-07-12,5.34,0.05,106.8
2000-07-13,5.3,0.05,105.99999999999999
2000-07-14,5.25,0.05,105.0
2000-07-17,5.3,0.05,105.99999999999999
2000-07-18,5.67,0.05,113.39999999999999
2000-07-19,5.53,0.05,110.6
2000-07-20,5.59,0.05,111.8
2000-07-21,5.25,0.05,105.0
2000-07-24,5.91,0.05,118.2
2000-07-25,5.69,0.05,113.8
2000-07-26,6.02,0.05,120.39999999999999
2000-07-27,5.88,0.05,117.6
2000-07-28,5.88,0.05,117.6
2000-07-31,6.06,0.05,121.19999999999999
2000-08-01,6.3,0.05,125.99999999999999
2000-08-02,6.14,0.05,122.79999999999998
2000-08-03,6.31,0.05,126.19999999999999
2000-08-04,6.38,0.05,127.6
2000-08-07,6.5,0.05,130.0
2000-08-08,6.38,0.05,127.6
2000-08-09,6.41,0.05,128.2
2000-08-10,6.38,0.05,127.6
2000-08-11,6.69,0.05,133.8
2000-08-14,6.67,0.06,111.16666666666667
2000-08-15,6.75,0.06,112.5
2000-08-16,6.77,0.06,112.83333333333333
2000-08-17,6.8,0.06,113.33333333333333
2000-08-18,6.83,0.06,113.83333333333334
2000-08-21,6.91,0.06,115.16666666666667
2000-08-22,6.88,0.06,114.66666666666667
2000-08-23,6.95,0.06,115.83333333333334
2000-08-24,6.86,0.06,114.33333333333334
2000-08-25,6.78,0.06,113.00000000000001
2000-08-28,6.55,0.06,109.16666666666667
2000-08-29,6.73,0.06,112.16666666666667
2000-08-30,6.81,0.06,113.5
2000-08-31,6.53,0.06,108.83333333333334
2000-09-01,6.75,0.06,112.5
2000-09-05,6.36,0.06,106.00000000000001
2000-09-06,6.36,0.06,106.00000000000001
2000-09-07,6.48,0.06,108.00000000000001
2000-09-08,6.47,0.06,107.83333333333333
2000-09-11,6.61,0.06,110.16666666666667
2000-09-12,6.59,0.06,109.83333333333333
2000-09-13,6.69,0.06,111.50000000000001
2000-09-14,6.67,0.06,111.16666666666667
2000-09-15,6.47,0.06,107.83333333333333
2000-09-18,6.58,0.06,109.66666666666667
2000-09-19,6.44,0.06,107.33333333333334
2000-09-20,6.41,0.06,106.83333333333334
2000-09-21,6.41,0.06,106.83333333333334
2000-09-22,6.44,0.06,107.33333333333334
2000-09-25,6.13,0.06,102.16666666666667
2000-09-26,6.27,0.06,104.5
2000-09-27,6.28,0.06,104.66666666666667
2000-09-28,6.88,0.06,114.66666666666667
2000-09-29,6.69,0.06,111.50000000000001
2000-10-02,6.11,0.06,101.83333333333334
2000-10-03,6.05,0.06,100.83333333333333
2000-10-04,5.92,0.06,98.66666666666667
2000-10-05,6.09,0.06,101.5
2000-10-06,5.86,0.06,97.66666666666667
2000-10-09,5.41,0.06,90.16666666666667
2000-10-10,5.45,0.06,90.83333333333334
2000-10-11,5.44,0.06,90.66666666666667
2000-10-12,5.56,0.06,92.66666666666666
2000-10-13,5.53,0.06,92.16666666666667
2000-10-16,6.16,0.06,102.66666666666667
2000-10-17,5.84,0.06,97.33333333333333
2000-10-18,5.97,0.06,99.5
2000-10-19,6.53,0.06,108.83333333333334
2000-10-20,6.73,0.06,112.16666666666667
2000-10-23,6.67,0.06,111.16666666666667
2000-10-24,6.2,0.06,103.33333333333334
2000-10-25,6.27,0.06,104.5
2000-10-26,6.31,0.06,105.16666666666666
2000-10-27,6.23,0.06,103.83333333333334
2000-10-30,6.11,0.06,101.83333333333334
2000-10-31,6.0,0.06,100.0
2000-11-01,5.95,0.06,99.16666666666667
2000-11-02,6.11,0.06,101.83333333333334
2000-11-03,6.11,0.06,101.83333333333334
2000-11-06,6.25,0.06,104.16666666666667
2000-11-07,6.47,0.06,107.83333333333333
2000-11-08,6.39,0.06,106.5
2000-11-09,6.28,0.06,104.66666666666667
2000-11-10,6.25,0.06,104.16666666666667
2000-11-13,6.41,0.06,106.83333333333334
2000-11-14,5.8,0.06,96.66666666666667
2000-11-15,6.05,0.06,100.83333333333333
2000-11-16,5.58,0.06,93.0
2000-11-17,6.11,0.06,101.83333333333334
2000-11-20,5.73,0.06,95.50000000000001
2000-11-21,5.75,0.06,95.83333333333334
2000-11-22,5.61,0.06,93.50000000000001
2000-11-24,5.72,0.06,95.33333333333333
2000-11-27,5.78,0.06,96.33333333333334
2000-11-28,5.48,0.06,91.33333333333334
2000-11-29,5.27,0.06,87.83333333333333
2000-11-30,5.69,0.06,94.83333333333334
2000-12-01,5.78,0.06,96.33333333333334
2000-12-04,5.56,0.06,92.66666666666666
2000-12-05,5.44,0.06,90.66666666666667
2000-12-06,5.3,0.06,88.33333333333333
2000-12-07,5.53,0.06,92.16666666666667
2000-12-08,5.39,0.06,89.83333333333333
2000-12-11,5.16,0.06,86.0
2000-12-12,5.16,0.06,86.0
2000-12-13,5.39,0.06,89.83333333333333
2000-12-14,5.63,0.06,93.83333333333333
2000-12-15,5.22,0.06,87.0
2000-12-18,5.28,0.06,88.00000000000001
2000-12-19,5.28,0.06,88.00000000000001
2000-12-20,5.14,0.06,85.66666666666667
2000-12-21,5.28,0.06,88.00000000000001
2000-12-22,5.39,0.06,89.83333333333333
2000-12-26,5.55,0.06,92.5
2000-12-27,5.98,0.06,99.66666666666667
2000-12-28,6.06,0.06,101.0
2000-12-29,5.5,0.06,91.66666666666667
2001-01-02,5.56,0.06,92.66666666666666
2001-01-03,6.16,0.06,102.66666666666667
2001-01-04,5.56,0.06,92.66666666666666
2001-01-05,5.3,0.06,88.33333333333333
2001-01-08,5.31,0.06,88.5
2001-01-09,5.42,0.06,90.33333333333333
2001-01-10,5.69,0.06,94.83333333333334
2001-01-11,5.66,0.06,94.33333333333334
2001-01-12,5.75,0.06,95.83333333333334
2001-01-16,5.95,0.06,99.16666666666667
2001-01-17,5.77,0.06,96.16666666666666
2001-01-18,5.92,0.06,98.66666666666667
2001-01-19,6.22,0.06,103.66666666666667
2001-01-22,6.02,0.06,100.33333333333333
2001-01-23,6.13,0.06,102.16666666666667
2001-01-24,5.61,0.06,93.50000000000001
2001-01-25,5.69,0.06,94.83333333333334
2001-01-26,5.3,0.06,88.33333333333333
2001-01-29,5.44,0.06,90.66666666666667
2001-01-30,5.59,0.06,93.16666666666667
2001-01-31,5.55,0.06,92.5
2001-02-01,5.7,0.06,95.0
2001-02-02,5.63,0.06,93.83333333333333
2001-02-05,5.55,0.06,92.5
2001-02-06,5.52,0.06,92.0
2001-02-07,5.67,0.06,94.5
2001-02-08,5.7,0.06,95.0
2001-02-09,5.7,0.06,95.0
2001-02-12,5.69,0.06,94.83333333333334
2001-02-13,5.97,0.06,99.5
2001-02-14,5.89,0.06,98.16666666666667
2001-02-15,6.0,0.06,100.0
2001-02-16,5.92,0.06,98.66666666666667
2001-02-20,6.13,0.06,102.16666666666667
2001-02-21,5.95,0.06,99.16666666666667
2001-02-22,5.75,0.06,95.83333333333334
2001-02-23,5.81,0.06,96.83333333333333
2001-02-26,6.02,0.06,100.33333333333333
2001-02-27,5.95,0.06,99.16666666666667
2001-02-28,5.89,0.06,98.16666666666667
2001-03-01,5.98,0.06,99.66666666666667
2001-03-02,6.0,0.06,100.0
2001-03-05,5.95,0.06,99.16666666666667
2001-03-06,6.02,0.06,100.33333333333333
2001-03-07,6.02,0.06,100.33333333333333
2001-03-08,5.75,0.06,95.83333333333334
2001-03-09,5.66,0.06,94.33333333333334
2001-03-12,5.56,0.06,92.66666666666666
2001-03-13,5.56,0.06,92.66666666666666
2001-03-14,5.5,0.06,91.66666666666667
2001-03-15,5.44,0.06,90.66666666666667
2001-03-16,5.47,0.06,91.16666666666667
2001-03-19,5.33,0.06,88.83333333333334
2001-03-20,5.38,0.06,89.66666666666667
2001-03-21,5.13,0.06,85.5
2001-03-22,5.02,0.06,83.66666666666666
2001-03-23,5.31,0.06,88.5
2001-03-26,5.52,0.06,92.0
2001-03-27,5.33,0.06,88.83333333333334
2001-03-28,5.0,0.06,83.33333333333334
2001-03-29,5.23,0.06,87.16666666666667
2001-03-30,5.48,0.06,91.33333333333334
2001-04-02,4.86,0.06,81.00000000000001
2001-04-03,4.78,0.06,79.66666666666667
2001-04-04,5.05,0.06,84.16666666666667
2001-04-05,5.39,0.06,89.83333333333333
2001-04-06,5.25,0.06,87.5
2001-04-09,5.3,0.06,88.33333333333333
2001-04-10,5.41,0.06,90.16666666666667
2001-04-11,5.15,0.06,85.83333333333334
2001-04-12,5.52,0.06,92.0
2001-04-16,5.78,0.06,96.33333333333334
2001-04-17,6.05,0.06,100.83333333333333
2001-04-18,6.39,0.06,106.5
2001-04-19,6.26,0.06,104.33333333333333
2001-04-20,6.25,0.06,104.16666666666667
2001-04-23,6.22,0.06,103.66666666666667
2001-04-24,6.15,0.06,102.50000000000001
2001-04-25,6.45,0.06,107.5
2001-04-26,6.64,0.06,110.66666666666667
2001-04-27,6.72,0.06,112.0
2001-04-30,6.78,0.06,113.00000000000001
2001-05-01,6.75,0.06,112.5
2001-05-02,6.81,0.06,113.5
2001-05-03,6.69,0.06,111.50000000000001
2001-05-04,6.75,0.06,112.5
2001-05-07,6.64,0.06,110.66666666666667
2001-05-08,6.79,0.06,113.16666666666667
2001-05-09,6.74,0.06,112.33333333333334
2001-05-10,6.62,0.06,110.33333333333334
2001-05-11,6.58,0.06,109.66666666666667
2001-05-14,6.49,0.06,108.16666666666667
2001-05-15,6.86,0.06,114.33333333333334
2001-05-16,6.95,0.06,115.83333333333334
2001-05-17,7.04,0.06,117.33333333333334
2001-05-18,7.36,0.06,122.66666666666667
2001-05-21,7.44,0.06,124.00000000000001
2001-05-22,7.75,0.06,129.16666666666669
2001-05-23,7.37,0.06,122.83333333333334
2001-05-24,7.49,0.06,124.83333333333334
2001-05-25,7.44,0.06,124.00000000000001
2001-05-29,7.3,0.06,121.66666666666667
2001-05-30,7.43,0.06,123.83333333333333
2001-05-31,7.44,0.06,124.00000000000001
2001-06-01,7.16,0.06,119.33333333333334
2001-06-04,7.3,0.06,121.66666666666667
2001-06-05,7.54,0.06,125.66666666666667
2001-06-06,7.53,0.06,125.50000000000001
2001-06-07,7.4,0.06,123.33333333333334
2001-06-08,7.39,0.06,123.16666666666667
2001-06-11,7.25,0.06,120.83333333333334
2001-06-12,7.41,0.06,123.5
2001-06-13,7.34,0.06,122.33333333333333
2001-06-14,7.11,0.06,118.50000000000001
2001-06-15,7.08,0.06,118.0
2001-06-18,6.99,0.06,116.50000000000001
2001-06-19,7.07,0.06,117.83333333333334
2001-06-20,7.24,0.06,120.66666666666667
2001-06-21,7.12,0.06,118.66666666666667
2001-06-22,6.97,0.06,116.16666666666667
2001-06-25,7.07,0.06,117.83333333333334
2001-06-26,7.29,0.06,121.5
2001-06-27,7.33,0.06,122.16666666666667
2001-06-28,7.63,0.06,127.16666666666667
2001-06-29,7.81,0.06,130.16666666666666
2001-07-02,7.52,0.06,125.33333333333333
2001-07-03,7.34,0.06,122.33333333333333
2001-07-05,7.25,0.06,120.83333333333334
2001-07-06,6.97,0.06,116.16666666666667
2001-07-09,7.14,0.06,119.0
2001-07-10,7.08,0.06,118.0
2001-07-11,6.6,0.06,110.0
2001-07-12,6.78,0.06,113.00000000000001
2001-07-13,6.8,0.06,113.33333333333333
2001-07-16,6.35,0.06,105.83333333333333
2001-07-17,6.14,0.06,102.33333333333333
2001-07-18,5.91,0.06,98.5
2001-07-19,6.06,0.06,101.0
2001-07-20,6.44,0.06,107.33333333333334
2001-07-23,6.23,0.06,103.83333333333334
2001-07-24,6.21,0.06,103.5
2001-07-25,6.02,0.06,100.33333333333333
2001-07-26,6.0,0.06,100.0
2001-07-27,6.01,0.06,100.16666666666667
2001-07-30,5.86,0.06,97.66666666666667
2001-07-31,6.1,0.06,101.66666666666667
2001-08-01,6.13,0.06,102.16666666666667
2001-08-02,6.0,0.06,100.0
2001-08-03,6.22,0.06,103.66666666666667
2001-08-06,5.98,0.06,99.66666666666667
2001-08-07,5.98,0.06,99.66666666666667
2001-08-08,5.79,0.06,96.5
2001-08-09,5.81,0.06,96.83333333333333
2001-08-10,5.83,0.06,97.16666666666667
2001-08-13,5.85,0.06,97.5
2001-08-14,5.78,0.07,82.57142857142857
2001-08-15,5.81,0.07,82.99999999999999
2001-08-16,5.78,0.07,82.57142857142857
2001-08-17,5.75,0.07,82.14285714285714
2001-08-20,5.81,0.07,82.99999999999999
2001-08-21,5.88,0.07,83.99999999999999
2001-08-22,5.97,0.07,85.28571428571428
2001-08-23,6.09,0.07,86.99999999999999
2001-08-24,6.22,0.07,88.85714285714285
2001-08-27,6.23,0.07,89.0
2001-08-28,6.04,0.07,86.28571428571428
2001-08-29,6.07,0.07,86.71428571428571
2001-08-30,6.03,0.07,86.14285714285714
2001-08-31,6.05,0.07,86.42857142857142
2001-09-04,5.9,0.07,84.28571428571428
2001-09-05,5.96,0.07,85.14285714285714
2001-09-06,5.81,0.07,82.99999999999999
2001-09-07,5.61,0.07,80.14285714285714
2001-09-10,5.64,0.07,80.57142857142856
2001-09-17,5.45,0.07,77.85714285714285
2001-09-18,5.55,0.07,79.28571428571428
2001-09-19,5.53,0.07,79.0
2001-09-20,5.44,0.07,77.71428571428571
2001-09-21,5.26,0.07,75.14285714285714
2001-09-24,5.45,0.07,77.85714285714285
2001-09-25,5.67,0.07,80.99999999999999
2001-09-26,5.74,0.07,82.0
2001-09-27,5.95,0.07,85.0
2001-09-28,5.84,0.07,83.42857142857142
2001-10-01,5.94,0.07,84.85714285714286
2001-10-02,6.13,0.07,87.57142857142856
2001-10-03,6.09,0.07,86.99999999999999
2001-10-04,5.96,0.07,85.14285714285714
2001-10-05,6.06,0.07,86.57142857142856
2001-10-08,5.86,0.07,83.71428571428571
2001-10-09,5.94,0.07,84.85714285714286
2001-10-10,6.17,0.07,88.14285714285714
2001-10-11,6.04,0.07,86.28571428571428
2001-10-12,5.95,0.07,85.0
2001-10-15,5.78,0.07,82.57142857142857
2001-10-16,5.85,0.07,83.57142857142856
2001-10-17,5.96,0.07,85.14285714285714
2001-10-18,5.88,0.07,83.99999999999999
2001-10-19,5.94,0.07,84.85714285714286
2001-10-22,6.04,0.07,86.28571428571428
2001-10-23,6.04,0.07,86.28571428571428
2001-10-24,6.06,0.07,86.57142857142856
2001-10-25,6.31,0.07,90.14285714285712
2001-10-26,6.65,0.07,95.0
2001-10-29,6.55,0.07,93.57142857142856
2001-10-30,6.3,0.07,89.99999999999999
2001-10-31,6.3,0.07,89.99999999999999
2001-11-01,6.63,0.07,94.71428571428571
2001-11-02,6.57,0.07,93.85714285714285
2001-11-05,6.56,0.07,93.7142857142857
2001-11-06,6.63,0.07,94.71428571428571
2001-11-07,6.75,0.07,96.42857142857142
2001-11-08,6.44,0.07,92.0
2001-11-09,6.66,0.07,95.14285714285714
2001-11-12,6.77,0.07,96.7142857142857
2001-11-13,6.78,0.07,96.85714285714285
2001-11-14,6.86,0.07,98.0
2001-11-15,7.01,0.07,100.14285714285712
2001-11-16,6.75,0.07,96.42857142857142
2001-11-19,6.75,0.07,96.42857142857142
2001-11-20,6.78,0.07,96.85714285714285
2001-11-21,6.81,0.07,97.28571428571428
2001-11-23,6.81,0.07,97.28571428571428
2001-11-26,6.99,0.07,99.85714285714285
2001-11-27,6.93,0.07,98.99999999999999
2001-11-28,6.99,0.07,99.85714285714285
2001-11-29,7.29,0.07,104.14285714285714
2001-11-30,7.25,0.07,103.57142857142856
2001-12-03,7.12,0.07,101.71428571428571
2001-12-04,7.38,0.07,105.42857142857142
2001-12-05,7.28,0.07,104.0
2001-12-06,7.3,0.07,104.28571428571428
2001-12-07,7.46,0.07,106.57142857142856
2001-12-10,7.25,0.07,103.57142857142856
2001-12-11,7.18,0.07,102.57142857142856
2001-12-12,7.18,0.07,102.57142857142856
2001-12-13,7.11,0.07,101.57142857142857
2001-12-14,7.28,0.07,104.0
2001-12-17,7.47,0.07,106.7142857142857
2001-12-18,7.39,0.07,105.57142857142856
2001-12-19,7.38,0.07,105.42857142857142
2001-12-20,7.15,0.07,102.14285714285714
2001-12-21,7.2,0.07,102.85714285714285
2001-12-24,7.11,0.07,101.57142857142857
2001-12-26,7.29,0.07,104.14285714285714
2001-12-27,7.45,0.07,106.42857142857142
2001-12-28,7.18,0.07,102.57142857142856
2001-12-31,7.13,0.07,101.85714285714285
2002-01-02,6.98,0.07,99.71428571428571
2002-01-03,7.14,0.07,101.99999999999999
2002-01-04,6.7,0.07,95.71428571428571
2002-01-07,6.54,0.07,93.42857142857142
2002-01-08,6.6,0.07,94.28571428571428
2002-01-09,6.44,0.07,92.0
2002-01-10,6.68,0.07,95.42857142857142
2002-01-11,6.55,0.07,93.57142857142856
2002-01-14,6.54,0.07,93.42857142857142
2002-01-15,6.42,0.07,91.71428571428571
2002-01-16,6.36,0.07,90.85714285714285
2002-01-17,6.38,0.07,91.14285714285714
2002-01-18,6.24,0.07,89.14285714285714
2002-01-22,6.29,0.07,89.85714285714285
2002-01-23,6.31,0.07,90.14285714285712
2002-01-24,6.07,0.07,86.71428571428571
2002-01-25,6.14,0.07,87.71428571428571
2002-01-28,6.3,0.07,89.99999999999999
2002-01-29,6.37,0.07,90.99999999999999
2002-01-30,6.3,0.07,89.99999999999999
2002-01-31,6.36,0.07,90.85714285714285
2002-02-01,6.33,0.07,90.42857142857142
2002-02-04,6.31,0.07,90.14285714285712
2002-02-05,6.49,0.07,92.71428571428571
2002-02-06,6.37,0.07,90.99999999999999
2002-02-07,6.36,0.07,90.85714285714285
2002-02-08,6.5,0.07,92.85714285714285
2002-02-11,6.54,0.07,93.42857142857142
2002-02-12,6.66,0.07,95.14285714285714
2002-02-13,6.7,0.07,95.71428571428571
2002-02-14,6.7,0.07,95.71428571428571
2002-02-15,6.63,0.07,94.71428571428571
2002-02-19,6.6,0.07,94.28571428571428
2002-02-20,6.64,0.07,94.85714285714285
2002-02-21,6.67,0.07,95.28571428571428
2002-02-22,6.54,0.07,93.42857142857142
2002-02-25,6.49,0.07,92.71428571428571
2002-02-26,6.51,0.07,92.99999999999999
2002-02-27,6.54,0.07,93.42857142857142
2002-02-28,6.52,0.07,93.14285714285712
2002-03-01,6.53,0.07,93.28571428571428
2002-03-04,6.52,0.07,93.14285714285712
2002-03-05,6.74,0.07,96.28571428571428
2002-03-06,6.84,0.07,97.71428571428571
2002-03-07,6.81,0.07,97.28571428571428
2002-03-08,6.88,0.07,98.28571428571428
2002-03-11,6.96,0.07,99.42857142857142
2002-03-12,6.95,0.07,99.28571428571428
2002-03-13,7.02,0.07,100.28571428571426
2002-03-14,6.95,0.07,99.28571428571428
2002-03-15,7.02,0.07,100.28571428571426
2002-03-18,7.03,0.07,100.42857142857142
2002-03-19,7.0,0.07,99.99999999999999
2002-03-20,6.86,0.07,98.0
2002-03-21,7.04,0.07,100.57142857142857
2002-03-22,6.98,0.07,99.71428571428571
2002-03-25,6.82,0.07,97.42857142857142
2002-03-26,6.67,0.07,95.28571428571428
2002-03-27,6.76,0.07,96.57142857142856
2002-03-28,6.71,0.07,95.85714285714285
2002-04-01,6.91,0.07,98.71428571428571
2002-04-02,6.86,0.07,98.0
2002-04-03,6.93,0.07,98.99999999999999
2002-04-04,6.72,0.07,95.99999999999999
2002-04-05,6.8,0.07,97.14285714285712
2002-04-08,6.77,0.07,96.7142857142857
2002-04-09,6.86,0.07,98.0
2002-04-10,6.95,0.07,99.28571428571428
2002-04-11,6.89,0.07,98.42857142857142
2002-04-12,7.19,0.07,102.71428571428571
2002-04-15,7.23,0.07,103.28571428571428
2002-04-16,7.44,0.07,106.28571428571428
2002-04-17,7.32,0.07,104.57142857142857
2002-04-18,7.44,0.07,106.28571428571428
2002-04-19,7.37,0.07,105.28571428571428
2002-04-22,7.21,0.07,102.99999999999999
2002-04-23,7.21,0.07,102.99999999999999
2002-04-24,7.03,0.07,100.42857142857142
2002-04-25,7.04,0.07,100.57142857142857
2002-04-26,7.07,0.07,101.0
2002-04-29,7.05,0.07,100.71428571428571
2002-04-30,7.12,0.07,101.71428571428571
2002-05-01,7.1,0.07,101.42857142857142
2002-05-02,7.14,0.07,101.99999999999999
2002-05-03,7.17,0.07,102.42857142857142
2002-05-06,6.87,0.07,98.14285714285714
2002-05-07,6.72,0.07,95.99999999999999
2002-05-08,7.11,0.07,101.57142857142857
2002-05-09,6.84,0.07,97.71428571428571
2002-05-10,6.69,0.07,95.57142857142857
2002-05-13,6.98,0.07,99.71428571428571
2002-05-14,7.26,0.05,145.2
2002-05-15,7.27,0.05,145.39999999999998
2002-05-16,7.3,0.05,146.0
2002-05-17,7.48,0.05,149.6
2002-05-20,7.29,0.05,145.79999999999998
2002-05-21,7.4,0.05,148.0
2002-05-22,7.65,0.05,153.0
2002-05-23,8.13,0.05,162.6
2002-05-24,7.78,0.05,155.6
2002-05-28,7.94,0.05,158.8
2002-05-29,7.88,0.05,157.6
2002-05-30,7.83,0.05,156.6
2002-05-31,7.9,0.05,158.0
2002-06-03,7.74,0.05,154.79999999999998
2002-06-04,7.65,0.05,153.0
2002-06-05,7.66,0.05,153.2
2002-06-06,7.42,0.05,148.39999999999998
2002-06-07,7.28,0.05,145.6
2002-06-10,7.2,0.05,144.0
2002-06-11,7.03,0.05,140.6
2002-06-12,6.8,0.05,136.0
2002-06-13,7.02,0.05,140.39999999999998
2002-06-14,7.06,0.05,141.2
2002-06-17,7.4,0.05,148.0
2002-06-18,7.35,0.05,146.99999999999997
2002-06-19,7.1,0.05,141.99999999999997
2002-06-20,6.71,0.05,134.2
2002-06-21,6.72,0.05,134.39999999999998
2002-06-24,6.49,0.05,129.79999999999998
2002-06-25,6.43,0.05,128.6
2002-06-26,6.5,0.05,130.0
2002-06-27,6.51,0.05,130.2
2002-06-28,6.45,0.05,129.0
