date,NWS,NWS_EPS,PE Ratio
2016-03-22,13.2,0.11,120.0
2016-03-23,13.02,0.11,118.36363636363636
2016-03-24,13.05,0.11,118.63636363636364
2016-03-28,13.36,0.11,121.45454545454545
2016-03-29,13.4,0.11,121.81818181818183
2016-03-30,13.25,0.11,120.45454545454545
2016-03-31,13.25,0.11,120.45454545454545
2016-04-01,13.53,0.11,123.0
2016-04-04,13.21,0.11,120.0909090909091
2016-04-05,13.05,0.11,118.63636363636364
2016-04-06,13.25,0.11,120.45454545454545
2016-04-07,12.99,0.11,118.0909090909091
2016-04-08,12.77,0.11,116.0909090909091
2016-04-11,12.72,0.11,115.63636363636364
2016-04-12,12.91,0.11,117.36363636363636
2016-04-13,13.09,0.11,119.0
2016-04-14,13.18,0.11,119.81818181818181
2016-04-15,13.1,0.11,119.0909090909091
2016-04-18,12.92,0.11,117.45454545454545
2016-04-19,12.98,0.11,118.0
2016-04-20,12.97,0.11,117.90909090909092
2016-04-21,13.21,0.11,120.0909090909091
2016-04-22,13.3,0.11,120.90909090909092
2016-04-25,13.08,0.11,118.9090909090909
2016-04-26,13.27,0.11,120.63636363636363
2016-04-27,13.19,0.11,119.9090909090909
2016-04-28,13.07,0.11,118.81818181818183
2016-04-29,12.96,0.11,117.81818181818183
2016-05-02,13.18,0.11,119.81818181818181
2016-05-03,12.83,0.11,116.63636363636364
2016-05-04,12.69,0.11,115.36363636363636
2016-05-05,12.73,0.11,115.72727272727273
2016-05-06,13.16,-0.26,-50.61538461538461
2016-05-09,12.72,-0.26,-48.92307692307693
2016-05-10,12.77,-0.26,-49.11538461538461
2016-05-11,12.63,-0.26,-48.57692307692308
2016-05-12,12.35,-0.26,-47.5
2016-05-13,12.05,-0.26,-46.34615384615385
2016-05-16,12.18,-0.26,-46.84615384615385
2016-05-17,12.09,-0.26,-46.5
2016-05-18,12.0,-0.26,-46.15384615384615
2016-05-19,11.94,-0.26,-45.92307692307692
2016-05-20,12.25,-0.26,-47.11538461538461
2016-05-23,12.12,-0.26,-46.61538461538461
2016-05-24,12.22,-0.26,-47.0
2016-05-25,12.41,-0.26,-47.730769230769226
2016-05-26,12.24,-0.26,-47.07692307692307
2016-05-27,12.3,-0.26,-47.30769230769231
2016-05-31,12.34,-0.26,-47.46153846153846
2016-06-01,12.39,-0.26,-47.65384615384615
2016-06-02,12.45,-0.26,-47.88461538461538
2016-06-03,12.33,-0.26,-47.42307692307692
2016-06-06,12.52,-0.26,-48.15384615384615
2016-06-07,12.23,-0.26,-47.03846153846154
2016-06-08,12.23,-0.26,-47.03846153846154
2016-06-09,12.13,-0.26,-46.65384615384615
2016-06-10,11.84,-0.26,-45.53846153846153
2016-06-13,11.9,-0.26,-45.76923076923077
2016-06-14,11.78,-0.26,-45.30769230769231
2016-06-15,11.99,-0.26,-46.11538461538461
2016-06-16,11.72,-0.26,-45.07692307692308
2016-06-17,11.62,-0.26,-44.692307692307686
2016-06-20,11.77,-0.26,-45.26923076923077
2016-06-21,11.86,-0.26,-45.61538461538461
2016-06-22,12.06,-0.26,-46.38461538461539
2016-06-23,12.2,-0.26,-46.92307692307692
2016-06-24,11.5,-0.26,-44.230769230769226
2016-06-27,10.94,-0.26,-42.07692307692307
2016-06-28,11.02,-0.26,-42.38461538461538
2016-06-29,11.52,-0.26,-44.30769230769231
2016-06-30,11.67,-0.26,-44.88461538461538
2016-07-01,11.77,-0.26,-45.26923076923077
2016-07-05,11.65,-0.26,-44.80769230769231
2016-07-06,11.68,-0.26,-44.92307692307692
2016-07-07,11.78,-0.26,-45.30769230769231
2016-07-08,12.04,-0.26,-46.3076923076923
2016-07-11,12.25,-0.26,-47.11538461538461
2016-07-12,12.6,-0.26,-48.46153846153846
2016-07-13,12.74,-0.26,-49.0
2016-07-14,12.83,-0.26,-49.34615384615385
2016-07-15,12.8,-0.26,-49.23076923076923
2016-07-18,12.93,-0.26,-49.730769230769226
2016-07-19,12.98,-0.26,-49.92307692307692
2016-07-20,13.03,-0.26,-50.11538461538461
2016-07-21,12.9,-0.26,-49.61538461538461
2016-07-22,13.03,-0.26,-50.11538461538461
2016-07-25,13.06,-0.26,-50.23076923076923
2016-07-26,13.24,-0.26,-50.92307692307692
2016-07-27,13.16,-0.26,-50.61538461538461
2016-07-28,13.16,-0.26,-50.61538461538461
2016-07-29,13.44,-0.26,-51.692307692307686
2016-08-01,13.31,-0.26,-51.19230769230769
2016-08-02,13.14,-0.26,-50.53846153846154
2016-08-03,13.11,-0.26,-50.42307692307692
2016-08-04,13.2,-0.26,-50.76923076923077
2016-08-05,13.28,-0.26,-51.07692307692307
2016-08-08,13.24,-0.26,-50.92307692307692
2016-08-09,13.77,-0.26,-52.96153846153846
2016-08-10,13.73,-0.26,-52.80769230769231
2016-08-11,13.89,-0.26,-53.42307692307693
2016-08-12,14.04,0.15,93.6
2016-08-15,14.17,0.15,94.46666666666667
2016-08-16,14.16,0.15,94.4
2016-08-17,14.18,0.15,94.53333333333333
2016-08-18,14.15,0.15,94.33333333333334
2016-08-19,14.11,0.15,94.06666666666666
2016-08-22,14.23,0.15,94.86666666666667
2016-08-23,14.22,0.15,94.80000000000001
2016-08-24,14.21,0.15,94.73333333333335
2016-08-25,14.23,0.15,94.86666666666667
2016-08-26,14.34,0.15,95.60000000000001
2016-08-29,14.38,0.15,95.86666666666667
2016-08-30,14.35,0.15,95.66666666666667
2016-08-31,14.43,0.15,96.2
2016-09-01,14.31,0.15,95.4
2016-09-02,14.25,0.15,95.0
2016-09-06,14.04,0.15,93.6
2016-09-07,14.09,0.15,93.93333333333334
2016-09-08,14.17,0.15,94.46666666666667
2016-09-09,13.74,0.15,91.60000000000001
2016-09-12,14.5,0.15,96.66666666666667
2016-09-13,14.25,0.15,95.0
2016-09-14,14.34,0.15,95.60000000000001
2016-09-15,14.17,0.15,94.46666666666667
2016-09-16,14.0,0.15,93.33333333333334
2016-09-19,14.0,0.15,93.33333333333334
2016-09-20,14.07,0.15,93.80000000000001
2016-09-21,14.28,0.15,95.2
2016-09-22,14.53,0.15,96.86666666666666
2016-09-23,14.47,0.15,96.46666666666667
2016-09-26,14.19,0.15,94.6
2016-09-27,14.32,0.15,95.46666666666667
2016-09-28,14.27,0.15,95.13333333333334
2016-09-29,14.13,0.15,94.2
2016-09-30,14.22,0.15,94.80000000000001
2016-10-03,14.93,0.15,99.53333333333333
2016-10-04,14.69,0.15,97.93333333333334
2016-10-05,15.17,0.15,101.13333333333334
2016-10-06,15.08,0.15,100.53333333333333
2016-10-07,14.52,0.15,96.8
2016-10-10,14.25,0.15,95.0
2016-10-11,14.0,0.15,93.33333333333334
2016-10-12,13.75,0.15,91.66666666666667
2016-10-13,13.85,0.15,92.33333333333333
2016-10-14,13.75,0.15,91.66666666666667
2016-10-17,13.8,0.15,92.00000000000001
2016-10-18,13.9,0.15,92.66666666666667
2016-10-19,14.0,0.15,93.33333333333334
2016-10-20,13.8,0.15,92.00000000000001
2016-10-21,13.7,0.15,91.33333333333333
2016-10-24,13.2,0.15,88.0
2016-10-25,13.0,0.15,86.66666666666667
2016-10-26,13.15,0.15,87.66666666666667
2016-10-27,12.6,0.15,84.0
2016-10-28,12.5,0.15,83.33333333333334
2016-10-31,12.4,0.15,82.66666666666667
2016-11-01,12.4,0.15,82.66666666666667
2016-11-02,12.1,0.15,80.66666666666667
2016-11-03,12.15,0.15,81.0
2016-11-04,12.15,0.15,81.0
2016-11-07,12.5,0.15,83.33333333333334
2016-11-08,12.1,-0.03,-403.3333333333333
2016-11-09,12.35,-0.03,-411.6666666666667
2016-11-10,12.35,-0.03,-411.6666666666667
2016-11-11,12.35,-0.03,-411.6666666666667
2016-11-14,12.5,-0.03,-416.6666666666667
2016-11-15,12.35,-0.03,-411.6666666666667
2016-11-16,12.35,-0.03,-411.6666666666667
2016-11-17,12.35,-0.03,-411.6666666666667
2016-11-18,12.2,-0.03,-406.6666666666667
2016-11-21,12.05,-0.03,-401.6666666666667
2016-11-22,12.0,-0.03,-400.0
2016-11-23,12.1,-0.03,-403.3333333333333
2016-11-25,12.1,-0.03,-403.3333333333333
2016-11-28,12.1,-0.03,-403.3333333333333
2016-11-29,11.9,-0.03,-396.6666666666667
2016-11-30,11.95,-0.03,-398.3333333333333
2016-12-01,12.0,-0.03,-400.0
2016-12-02,12.05,-0.03,-401.6666666666667
2016-12-05,12.05,-0.03,-401.6666666666667
2016-12-06,12.05,-0.03,-401.6666666666667
2016-12-07,12.15,-0.03,-405.0
2016-12-08,12.2,-0.03,-406.6666666666667
2016-12-09,12.4,-0.03,-413.33333333333337
2016-12-12,12.3,-0.03,-410.00000000000006
2016-12-13,12.25,-0.03,-408.33333333333337
2016-12-14,12.2,-0.03,-406.6666666666667
2016-12-15,12.05,-0.03,-401.6666666666667
2016-12-16,12.0,-0.03,-400.0
2016-12-19,12.15,-0.03,-405.0
2016-12-20,11.95,-0.03,-398.3333333333333
2016-12-21,12.05,-0.03,-401.6666666666667
2016-12-22,12.05,-0.03,-401.6666666666667
2016-12-23,12.05,-0.03,-401.6666666666667
2016-12-27,12.25,-0.03,-408.33333333333337
2016-12-28,12.05,-0.03,-401.6666666666667
2016-12-29,12.05,-0.03,-401.6666666666667
2016-12-30,11.8,-0.03,-393.33333333333337
2017-01-03,12.05,-0.03,-401.6666666666667
2017-01-04,12.25,-0.03,-408.33333333333337
2017-01-05,12.25,-0.03,-408.33333333333337
2017-01-06,12.25,-0.03,-408.33333333333337
2017-01-09,12.4,-0.03,-413.33333333333337
2017-01-10,12.5,-0.03,-416.6666666666667
2017-01-11,12.55,-0.03,-418.33333333333337
2017-01-12,12.45,-0.03,-415.0
2017-01-13,12.45,-0.03,-415.0
2017-01-17,12.7,-0.03,-423.3333333333333
2017-01-18,12.55,-0.03,-418.33333333333337
2017-01-19,12.45,-0.03,-415.0
2017-01-20,12.35,-0.03,-411.6666666666667
2017-01-23,12.4,-0.03,-413.33333333333337
2017-01-24,12.6,-0.03,-420.0
2017-01-25,12.7,-0.03,-423.3333333333333
2017-01-26,12.55,-0.03,-418.33333333333337
2017-01-27,12.65,-0.03,-421.6666666666667
2017-01-30,12.7,-0.03,-423.3333333333333
2017-01-31,12.65,-0.03,-421.6666666666667
2017-02-01,12.7,-0.03,-423.3333333333333
2017-02-02,12.6,-0.03,-420.0
2017-02-03,12.6,-0.03,-420.0
2017-02-06,12.55,-0.03,-418.33333333333337
2017-02-07,12.55,-0.03,-418.33333333333337
2017-02-08,12.45,-0.03,-415.0
2017-02-09,12.75,-0.03,-425.0
2017-02-10,13.6,-0.49,-27.755102040816325
2017-02-13,13.35,-0.49,-27.244897959183675
2017-02-14,13.35,-0.49,-27.244897959183675
2017-02-15,13.45,-0.49,-27.448979591836732
2017-02-16,13.4,-0.49,-27.346938775510207
2017-02-17,13.5,-0.49,-27.551020408163264
2017-02-21,13.65,-0.49,-27.857142857142858
2017-02-22,13.6,-0.49,-27.755102040816325
2017-02-23,13.5,-0.49,-27.551020408163264
2017-02-24,13.4,-0.49,-27.346938775510207
2017-02-27,13.4,-0.49,-27.346938775510207
2017-02-28,13.2,-0.49,-26.93877551020408
2017-03-01,13.4,-0.49,-27.346938775510207
2017-03-02,13.25,-0.49,-27.040816326530614
2017-03-03,13.25,-0.49,-27.040816326530614
2017-03-06,13.25,-0.49,-27.040816326530614
2017-03-07,13.0,-0.49,-26.53061224489796
2017-03-08,12.8,-0.49,-26.122448979591837
2017-03-09,12.8,-0.49,-26.122448979591837
2017-03-10,12.8,-0.49,-26.122448979591837
2017-03-13,12.55,-0.49,-25.612244897959187
2017-03-14,12.7,-0.49,-25.918367346938773
2017-03-15,12.9,-0.49,-26.3265306122449
2017-03-16,12.9,-0.49,-26.3265306122449
2017-03-17,12.95,-0.49,-26.428571428571427
2017-03-20,12.9,-0.49,-26.3265306122449
2017-03-21,12.85,-0.49,-26.224489795918366
2017-03-22,12.95,-0.49,-26.428571428571427
2017-03-23,12.95,-0.49,-26.428571428571427
2017-03-24,12.95,-0.49,-26.428571428571427
2017-03-27,12.95,-0.49,-26.428571428571427
2017-03-28,13.25,-0.49,-27.040816326530614
2017-03-29,13.45,-0.49,-27.448979591836732
2017-03-30,13.7,-0.49,-27.959183673469386
2017-03-31,13.5,-0.49,-27.551020408163264
2017-04-03,13.25,-0.49,-27.040816326530614
2017-04-04,13.15,-0.49,-26.836734693877553
2017-04-05,13.05,-0.49,-26.63265306122449
2017-04-06,12.95,-0.49,-26.428571428571427
2017-04-07,12.9,-0.49,-26.3265306122449
2017-04-10,12.9,-0.49,-26.3265306122449
2017-04-11,12.85,-0.49,-26.224489795918366
2017-04-12,12.95,-0.49,-26.428571428571427
2017-04-13,12.7,-0.49,-25.918367346938773
2017-04-17,12.85,-0.49,-26.224489795918366
2017-04-18,12.7,-0.49,-25.918367346938773
2017-04-19,12.85,-0.49,-26.224489795918366
2017-04-20,13.35,-0.49,-27.244897959183675
2017-04-21,13.3,-0.49,-27.142857142857146
2017-04-24,13.35,-0.49,-27.244897959183675
2017-04-25,13.45,-0.49,-27.448979591836732
2017-04-26,13.25,-0.49,-27.040816326530614
2017-04-27,13.2,-0.49,-26.93877551020408
2017-04-28,13.0,-0.49,-26.53061224489796
2017-05-01,13.0,-0.49,-26.53061224489796
2017-05-02,12.9,-0.49,-26.3265306122449
2017-05-03,12.85,-0.49,-26.224489795918366
2017-05-04,12.85,-0.49,-26.224489795918366
2017-05-05,13.0,-0.49,-26.53061224489796
2017-05-08,13.1,-0.49,-26.73469387755102
2017-05-09,13.4,-0.49,-27.346938775510207
2017-05-10,13.05,-0.01,-1305.0
2017-05-11,13.0,-0.01,-1300.0
2017-05-12,13.05,-0.01,-1305.0
2017-05-15,13.3,-0.01,-1330.0
2017-05-16,13.3,-0.01,-1330.0
2017-05-17,13.05,-0.01,-1305.0
2017-05-18,13.05,-0.01,-1305.0
2017-05-19,13.2,-0.01,-1320.0
2017-05-22,13.55,-0.01,-1355.0
2017-05-23,13.5,-0.01,-1350.0
2017-05-24,13.65,-0.01,-1365.0
2017-05-25,13.6,-0.01,-1360.0
2017-05-26,13.8,-0.01,-1380.0
2017-05-30,13.65,-0.01,-1365.0
2017-05-31,13.7,-0.01,-1370.0
2017-06-01,14.0,-0.01,-1400.0
2017-06-02,13.95,-0.01,-1395.0
2017-06-05,13.8,-0.01,-1380.0
2017-06-06,13.9,-0.01,-1390.0
2017-06-07,13.8,-0.01,-1380.0
2017-06-08,13.95,-0.01,-1395.0
2017-06-09,14.1,-0.01,-1410.0
2017-06-12,14.05,-0.01,-1405.0
2017-06-13,13.95,-0.01,-1395.0
2017-06-14,14.0,-0.01,-1400.0
2017-06-15,14.05,-0.01,-1405.0
2017-06-16,14.15,-0.01,-1415.0
2017-06-19,14.25,-0.01,-1425.0
2017-06-20,14.0,-0.01,-1400.0
2017-06-21,13.95,-0.01,-1395.0
2017-06-22,13.95,-0.01,-1395.0
2017-06-23,14.05,-0.01,-1405.0
2017-06-26,14.1,-0.01,-1410.0
2017-06-27,14.1,-0.01,-1410.0
2017-06-28,14.3,-0.01,-1430.0
2017-06-29,14.05,-0.01,-1405.0
2017-06-30,14.15,-0.01,-1415.0
2017-07-03,14.3,-0.01,-1430.0
2017-07-05,14.15,-0.01,-1415.0
2017-07-06,13.65,-0.01,-1365.0
2017-07-07,13.75,-0.01,-1375.0
2017-07-10,13.55,-0.01,-1355.0
2017-07-11,13.75,-0.01,-1375.0
2017-07-12,13.6,-0.01,-1360.0
2017-07-13,13.7,-0.01,-1370.0
2017-07-14,14.0,-0.01,-1400.0
2017-07-17,14.1,-0.01,-1410.0
2017-07-18,14.05,-0.01,-1405.0
2017-07-19,14.35,-0.01,-1435.0
2017-07-20,14.35,-0.01,-1435.0
2017-07-21,14.45,-0.01,-1445.0
2017-07-24,14.45,-0.01,-1445.0
2017-07-25,14.55,-0.01,-1455.0
2017-07-26,14.6,-0.01,-1460.0
2017-07-27,14.7,-0.01,-1470.0
2017-07-28,14.8,-0.01,-1480.0
2017-07-31,14.7,-0.01,-1470.0
2017-08-01,14.85,-0.01,-1485.0
2017-08-02,14.75,-0.01,-1475.0
2017-08-03,14.65,-0.01,-1465.0
2017-08-04,14.6,-0.01,-1460.0
2017-08-07,14.8,-0.01,-1480.0
2017-08-08,14.6,-0.01,-1460.0
2017-08-09,14.55,-0.01,-1455.0
2017-08-10,14.0,-0.01,-1400.0
2017-08-11,13.8,-0.01,-1380.0
2017-08-14,13.8,-0.74,-18.64864864864865
2017-08-15,13.7,-0.74,-18.513513513513512
2017-08-16,13.65,-0.74,-18.445945945945947
2017-08-17,13.65,-0.74,-18.445945945945947
2017-08-18,13.75,-0.74,-18.58108108108108
2017-08-21,13.75,-0.74,-18.58108108108108
2017-08-22,13.8,-0.74,-18.64864864864865
2017-08-23,13.5,-0.74,-18.243243243243242
2017-08-24,13.6,-0.74,-18.37837837837838
2017-08-25,13.75,-0.74,-18.58108108108108
2017-08-28,13.8,-0.74,-18.64864864864865
2017-08-29,13.7,-0.74,-18.513513513513512
2017-08-30,13.6,-0.74,-18.37837837837838
2017-08-31,13.7,-0.74,-18.513513513513512
2017-09-01,13.8,-0.74,-18.64864864864865
2017-09-05,13.55,-0.74,-18.31081081081081
2017-09-06,13.65,-0.74,-18.445945945945947
2017-09-07,13.8,-0.74,-18.64864864864865
2017-09-08,13.4,-0.74,-18.10810810810811
2017-09-11,13.65,-0.74,-18.445945945945947
2017-09-12,13.5,-0.74,-18.243243243243242
2017-09-13,13.3,-0.74,-17.972972972972975
2017-09-14,13.35,-0.74,-18.04054054054054
2017-09-15,13.45,-0.74,-18.175675675675674
2017-09-18,13.45,-0.74,-18.175675675675674
2017-09-19,13.5,-0.74,-18.243243243243242
2017-09-20,13.6,-0.74,-18.37837837837838
2017-09-21,13.45,-0.74,-18.175675675675674
2017-09-22,13.4,-0.74,-18.10810810810811
2017-09-25,13.6,-0.74,-18.37837837837838
2017-09-26,13.4,-0.74,-18.10810810810811
2017-09-27,13.55,-0.74,-18.31081081081081
2017-09-28,13.65,-0.74,-18.445945945945947
2017-09-29,13.65,-0.74,-18.445945945945947
2017-10-02,13.7,-0.74,-18.513513513513512
2017-10-03,13.7,-0.74,-18.513513513513512
2017-10-04,13.7,-0.74,-18.513513513513512
2017-10-05,13.7,-0.74,-18.513513513513512
2017-10-06,13.65,-0.74,-18.445945945945947
2017-10-09,13.55,-0.74,-18.31081081081081
2017-10-10,13.85,-0.74,-18.716216216216218
2017-10-11,13.75,-0.74,-18.58108108108108
2017-10-12,13.85,-0.74,-18.716216216216218
2017-10-13,14.05,-0.74,-18.986486486486488
2017-10-16,14.05,-0.74,-18.986486486486488
2017-10-17,13.95,-0.74,-18.85135135135135
2017-10-18,14.1,-0.74,-19.054054054054053
2017-10-19,13.9,-0.74,-18.783783783783786
2017-10-20,14.1,-0.74,-19.054054054054053
2017-10-23,14.0,-0.74,-18.91891891891892
2017-10-24,13.95,-0.74,-18.85135135135135
2017-10-25,14.0,-0.74,-18.91891891891892
2017-10-26,14.0,-0.74,-18.91891891891892
2017-10-27,13.95,-0.74,-18.85135135135135
2017-10-30,14.15,-0.74,-19.12162162162162
2017-10-31,13.9,-0.74,-18.783783783783786
2017-11-01,14.05,-0.74,-18.986486486486488
2017-11-02,14.05,-0.74,-18.986486486486488
2017-11-03,14.2,-0.74,-19.18918918918919
2017-11-06,14.55,-0.74,-19.662162162162165
2017-11-07,14.4,-0.74,-19.45945945945946
2017-11-08,14.45,-0.74,-19.527027027027025
2017-11-09,14.75,-0.74,-19.93243243243243
2017-11-10,15.55,-0.74,-21.013513513513516
2017-11-13,15.6,0.12,130.0
2017-11-14,15.55,0.12,129.58333333333334
2017-11-15,15.55,0.12,129.58333333333334
2017-11-16,16.0,0.12,133.33333333333334
2017-11-17,16.2,0.12,135.0
2017-11-20,15.95,0.12,132.91666666666666
2017-11-21,15.95,0.12,132.91666666666666
2017-11-22,15.9,0.12,132.5
2017-11-24,15.9,0.12,132.5
2017-11-27,15.95,0.12,132.91666666666666
2017-11-28,16.35,0.12,136.25000000000003
2017-11-29,16.45,0.12,137.08333333333334
2017-11-30,16.4,0.12,136.66666666666666
2017-12-01,16.45,0.12,137.08333333333334
2017-12-04,16.75,0.12,139.58333333333334
2017-12-05,16.55,0.12,137.91666666666669
2017-12-06,16.55,0.12,137.91666666666669
2017-12-07,16.55,0.12,137.91666666666669
2017-12-08,16.8,0.12,140.0
2017-12-11,16.9,0.12,140.83333333333331
2017-12-12,16.55,0.12,137.91666666666669
2017-12-13,16.5,0.12,137.5
2017-12-14,16.45,0.12,137.08333333333334
2017-12-15,16.35,0.12,136.25000000000003
2017-12-18,16.6,0.12,138.33333333333334
2017-12-19,16.65,0.12,138.75
2017-12-20,16.6,0.12,138.33333333333334
2017-12-21,16.65,0.12,138.75
2017-12-22,16.8,0.12,140.0
2017-12-26,16.6,0.12,138.33333333333334
2017-12-27,16.65,0.12,138.75
2017-12-28,16.65,0.12,138.75
2017-12-29,16.6,0.12,138.33333333333334
2018-01-02,16.8,0.12,140.0
2018-01-03,16.9,0.12,140.83333333333331
2018-01-04,16.93,0.12,141.08333333333334
2018-01-05,17.2,0.12,143.33333333333334
2018-01-08,17.2,0.12,143.33333333333334
2018-01-09,17.25,0.12,143.75
2018-01-10,17.15,0.12,142.91666666666666
2018-01-11,17.5,0.12,145.83333333333334
2018-01-12,17.55,0.12,146.25
2018-01-16,17.3,0.12,144.16666666666669
2018-01-17,17.55,0.12,146.25
2018-01-18,17.4,0.12,145.0
2018-01-19,17.55,0.12,146.25
2018-01-22,17.55,0.12,146.25
2018-01-23,17.35,0.12,144.58333333333334
2018-01-24,17.4,0.12,145.0
2018-01-25,17.3,0.12,144.16666666666669
2018-01-26,17.5,0.12,145.83333333333334
2018-01-29,17.35,0.12,144.58333333333334
2018-01-30,17.3,0.12,144.16666666666669
2018-01-31,17.45,0.12,145.41666666666666
2018-02-01,17.15,0.12,142.91666666666666
2018-02-02,16.75,0.12,139.58333333333334
2018-02-05,16.1,0.12,134.16666666666669
2018-02-06,16.5,0.12,137.5
2018-02-07,16.3,0.12,135.83333333333334
2018-02-08,15.85,0.12,132.08333333333334
2018-02-09,16.0,-0.15,-106.66666666666667
2018-02-12,16.15,-0.15,-107.66666666666666
2018-02-13,16.55,-0.15,-110.33333333333334
2018-02-14,16.7,-0.15,-111.33333333333333
2018-02-15,16.6,-0.15,-110.66666666666669
2018-02-16,16.45,-0.15,-109.66666666666667
2018-02-20,16.1,-0.15,-107.33333333333334
2018-02-21,16.15,-0.15,-107.66666666666666
2018-02-22,16.5,-0.15,-110.0
2018-02-23,16.75,-0.15,-111.66666666666667
2018-02-26,16.9,-0.15,-112.66666666666666
2018-02-27,16.7,-0.15,-111.33333333333333
2018-02-28,16.4,-0.15,-109.33333333333333
2018-03-01,16.1,-0.15,-107.33333333333334
2018-03-02,16.15,-0.15,-107.66666666666666
2018-03-05,16.4,-0.15,-109.33333333333333
2018-03-06,16.6,-0.15,-110.66666666666669
2018-03-07,16.5,-0.15,-110.0
2018-03-08,16.4,-0.15,-109.33333333333333
2018-03-09,16.8,-0.15,-112.00000000000001
2018-03-12,16.85,-0.15,-112.33333333333334
2018-03-13,16.65,-0.15,-111.0
2018-03-14,16.65,-0.15,-111.0
2018-03-15,16.75,-0.15,-111.66666666666667
2018-03-16,17.0,-0.15,-113.33333333333334
2018-03-19,16.75,-0.15,-111.66666666666667
2018-03-20,16.75,-0.15,-111.66666666666667
2018-03-21,16.9,-0.15,-112.66666666666666
2018-03-22,16.7,-0.15,-111.33333333333333
2018-03-23,16.0,-0.15,-106.66666666666667
2018-03-26,16.1,-0.15,-107.33333333333334
2018-03-27,15.95,-0.15,-106.33333333333333
2018-03-28,15.8,-0.15,-105.33333333333334
2018-03-29,16.1,-0.15,-107.33333333333334
2018-04-02,15.65,-0.15,-104.33333333333334
2018-04-03,16.0,-0.15,-106.66666666666667
2018-04-04,16.0,-0.15,-106.66666666666667
2018-04-05,16.0,-0.15,-106.66666666666667
2018-04-06,15.8,-0.15,-105.33333333333334
2018-04-09,15.85,-0.15,-105.66666666666667
2018-04-10,16.2,-0.15,-108.0
2018-04-11,16.0,-0.15,-106.66666666666667
2018-04-12,16.1,-0.15,-107.33333333333334
2018-04-13,15.9,-0.15,-106.0
2018-04-16,16.2,-0.15,-108.0
2018-04-17,16.25,-0.15,-108.33333333333334
2018-04-18,16.25,-0.15,-108.33333333333334
2018-04-19,16.4,-0.15,-109.33333333333333
2018-04-20,16.35,-0.15,-109.00000000000001
2018-04-23,16.35,-0.15,-109.00000000000001
2018-04-24,16.15,-0.15,-107.66666666666666
2018-04-25,16.15,-0.15,-107.66666666666666
2018-04-26,16.2,-0.15,-108.0
2018-04-27,16.25,-0.15,-108.33333333333334
2018-04-30,16.25,-0.15,-108.33333333333334
2018-05-01,16.2,-0.15,-108.0
2018-05-02,15.85,-0.15,-105.66666666666667
2018-05-03,16.2,-0.15,-108.0
2018-05-04,16.35,-0.15,-109.00000000000001
2018-05-07,16.6,-0.15,-110.66666666666669
2018-05-08,16.6,-0.15,-110.66666666666669
2018-05-09,16.65,-0.15,-111.0
2018-05-10,16.68,-0.15,-111.2
2018-05-11,15.5,-1.93,-8.031088082901555
2018-05-14,16.25,-1.93,-8.419689119170984
2018-05-15,16.25,-1.93,-8.419689119170984
2018-05-16,16.25,-1.93,-8.419689119170984
2018-05-17,16.2,-1.93,-8.393782383419689
2018-05-18,16.1,-1.93,-8.3419689119171
2018-05-21,16.2,-1.93,-8.393782383419689
2018-05-22,16.05,-1.93,-8.316062176165804
2018-05-23,16.0,-1.93,-8.290155440414509
2018-05-24,16.0,-1.93,-8.290155440414509
2018-05-25,16.05,-1.93,-8.316062176165804
2018-05-29,15.55,-1.93,-8.05699481865285
2018-05-30,15.88,-1.93,-8.2279792746114
2018-05-31,15.45,-1.93,-8.005181347150259
2018-06-01,15.6,-1.93,-8.082901554404145
2018-06-04,15.65,-1.93,-8.10880829015544
2018-06-05,16.05,-1.93,-8.316062176165804
2018-06-06,16.1,-1.93,-8.3419689119171
2018-06-07,16.1,-1.93,-8.3419689119171
2018-06-08,16.15,-1.93,-8.367875647668393
2018-06-11,16.2,-1.93,-8.393782383419689
2018-06-12,16.4,-1.93,-8.49740932642487
2018-06-13,16.1,-1.93,-8.3419689119171
2018-06-14,16.15,-1.93,-8.367875647668393
2018-06-15,16.25,-1.93,-8.419689119170984
2018-06-18,16.3,-1.93,-8.44559585492228
2018-06-19,16.1,-1.93,-8.3419689119171
2018-06-20,16.15,-1.93,-8.367875647668393
2018-06-21,16.0,-1.93,-8.290155440414509
2018-06-22,16.05,-1.93,-8.316062176165804
2018-06-25,15.75,-1.93,-8.160621761658032
2018-06-26,15.7,-1.93,-8.134715025906736
2018-06-27,15.75,-1.93,-8.160621761658032
2018-06-28,15.8,-1.93,-8.186528497409327
2018-06-29,15.85,-1.93,-8.212435233160623
2018-07-02,15.45,-1.93,-8.005181347150259
2018-07-03,15.55,-1.93,-8.05699481865285
2018-07-05,15.5,-1.93,-8.031088082901555
2018-07-06,15.6,-1.93,-8.082901554404145
2018-07-09,15.7,-1.93,-8.134715025906736
2018-07-10,16.05,-1.93,-8.316062176165804
2018-07-11,15.8,-1.93,-8.186528497409327
2018-07-12,15.75,-1.93,-8.160621761658032
2018-07-13,15.8,-1.93,-8.186528497409327
2018-07-16,15.65,-1.93,-8.10880829015544
2018-07-17,15.55,-1.93,-8.05699481865285
2018-07-18,15.65,-1.93,-8.10880829015544
2018-07-19,15.6,-1.93,-8.082901554404145
2018-07-20,15.5,-1.93,-8.031088082901555
2018-07-23,15.5,-1.93,-8.031088082901555
2018-07-24,15.25,-1.93,-7.901554404145078
