date,WEC,WEC_EPS,PE Ratio
1982-01-26,3.08,0.76,4.052631578947368
1982-01-27,3.06,0.76,4.026315789473684
1982-01-28,3.08,0.76,4.052631578947368
1982-01-29,3.11,0.76,4.092105263157895
1982-02-01,3.11,0.76,4.092105263157895
1982-02-02,3.01,0.76,3.9605263157894735
1982-02-03,3.07,0.76,4.039473684210526
1982-02-04,3.11,0.76,4.092105263157895
1982-02-05,3.15,0.76,4.144736842105263
1982-02-08,3.14,0.76,4.131578947368421
1982-02-09,3.14,0.76,4.131578947368421
1982-02-10,3.19,0.76,4.197368421052632
1982-02-11,3.19,0.76,4.197368421052632
1982-02-12,3.18,0.76,4.184210526315789
1982-02-16,3.21,0.76,4.223684210526316
1982-02-17,3.19,0.76,4.197368421052632
1982-02-18,3.19,0.76,4.197368421052632
1982-02-19,3.19,0.76,4.197368421052632
1982-02-22,3.22,0.76,4.236842105263158
1982-02-23,3.22,0.76,4.236842105263158
1982-02-24,3.29,0.76,4.328947368421052
1982-02-25,3.31,0.76,4.355263157894737
1982-02-26,3.31,0.76,4.355263157894737
1982-03-01,3.31,0.76,4.355263157894737
1982-03-02,3.29,0.76,4.328947368421052
1982-03-03,3.29,0.76,4.328947368421052
1982-03-04,3.31,0.76,4.355263157894737
1982-03-05,3.38,0.76,4.447368421052631
1982-03-08,3.39,0.76,4.4605263157894735
1982-03-09,3.4,0.76,4.473684210526316
1982-03-10,3.43,0.76,4.5131578947368425
1982-03-11,3.38,0.76,4.447368421052631
1982-03-12,3.35,0.76,4.407894736842105
1982-03-15,3.36,0.76,4.421052631578947
1982-03-16,3.38,0.76,4.447368421052631
1982-03-17,3.39,0.76,4.4605263157894735
1982-03-18,3.39,0.76,4.4605263157894735
1982-03-19,3.42,0.76,4.5
1982-03-22,3.43,0.76,4.5131578947368425
1982-03-23,3.44,0.76,4.526315789473684
1982-03-24,3.44,0.76,4.526315789473684
1982-03-25,3.42,0.76,4.5
1982-03-26,3.4,0.76,4.473684210526316
1982-03-29,3.4,0.76,4.473684210526316
1982-03-30,3.4,0.76,4.473684210526316
1982-03-31,3.36,0.76,4.421052631578947
1982-04-01,3.36,0.76,4.421052631578947
1982-04-02,3.36,0.76,4.421052631578947
1982-04-05,3.36,0.76,4.421052631578947
1982-04-06,3.35,0.76,4.407894736842105
1982-04-07,3.33,0.76,4.381578947368421
1982-04-08,3.33,0.76,4.381578947368421
1982-04-12,3.33,0.76,4.381578947368421
1982-04-13,3.35,0.76,4.407894736842105
1982-04-14,3.32,0.76,4.368421052631579
1982-04-15,3.33,0.76,4.381578947368421
1982-04-16,3.35,0.76,4.407894736842105
1982-04-19,3.36,0.76,4.421052631578947
1982-04-20,3.42,0.76,4.5
1982-04-21,3.46,0.76,4.552631578947368
1982-04-22,3.56,0.76,4.684210526315789
1982-04-23,3.58,0.76,4.7105263157894735
1982-04-26,3.58,0.76,4.7105263157894735
1982-04-27,3.58,0.76,4.7105263157894735
1982-04-28,3.6,0.76,4.7368421052631575
1982-04-29,3.53,0.76,4.644736842105263
1982-04-30,3.54,0.76,4.657894736842105
1982-05-03,3.51,0.76,4.618421052631579
1982-05-04,3.42,0.76,4.5
1982-05-05,3.47,0.76,4.565789473684211
1982-05-06,3.51,0.76,4.618421052631579
1982-05-07,3.57,0.76,4.697368421052631
1982-05-10,3.56,0.76,4.684210526315789
1982-05-11,3.57,0.76,4.697368421052631
1982-05-12,3.54,0.76,4.657894736842105
1982-05-13,3.51,0.76,4.618421052631579
1982-05-14,3.5,0.76,4.605263157894737
1982-05-17,3.5,0.76,4.605263157894737
1982-05-18,3.5,0.76,4.605263157894737
1982-05-19,3.53,0.76,4.644736842105263
1982-05-20,3.53,0.76,4.644736842105263
1982-05-21,3.53,0.76,4.644736842105263
1982-05-24,3.53,0.76,4.644736842105263
1982-05-25,3.57,0.76,4.697368421052631
1982-05-26,3.56,0.76,4.684210526315789
1982-05-27,3.54,0.76,4.657894736842105
1982-05-28,3.51,0.76,4.618421052631579
1982-06-01,3.51,0.76,4.618421052631579
1982-06-02,3.49,0.76,4.592105263157895
1982-06-03,3.46,0.76,4.552631578947368
1982-06-04,3.44,0.76,4.526315789473684
1982-06-07,3.43,0.76,4.5131578947368425
1982-06-08,3.43,0.76,4.5131578947368425
1982-06-09,3.46,0.76,4.552631578947368
1982-06-10,3.46,0.76,4.552631578947368
1982-06-11,3.47,0.76,4.565789473684211
1982-06-14,3.43,0.76,4.5131578947368425
1982-06-15,3.42,0.76,4.5
1982-06-16,3.44,0.76,4.526315789473684
1982-06-17,3.47,0.76,4.565789473684211
1982-06-18,3.47,0.76,4.565789473684211
1982-06-21,3.47,0.76,4.565789473684211
1982-06-22,3.47,0.76,4.565789473684211
1982-06-23,3.44,0.76,4.526315789473684
1982-06-24,3.39,0.76,4.4605263157894735
1982-06-25,3.42,0.76,4.5
1982-06-28,3.42,0.76,4.5
1982-06-29,3.43,0.76,4.5131578947368425
1982-06-30,3.43,0.76,4.5131578947368425
1982-07-01,3.44,0.76,4.526315789473684
1982-07-02,3.42,0.76,4.5
1982-07-06,3.51,0.76,4.618421052631579
1982-07-07,3.51,0.76,4.618421052631579
1982-07-08,3.51,0.76,4.618421052631579
1982-07-09,3.54,0.76,4.657894736842105
1982-07-12,3.53,0.76,4.644736842105263
1982-07-13,3.51,0.76,4.618421052631579
1982-07-14,3.53,0.76,4.644736842105263
1982-07-15,3.51,0.76,4.618421052631579
1982-07-16,3.54,0.76,4.657894736842105
1982-07-19,3.56,0.76,4.684210526315789
1982-07-20,3.54,0.76,4.657894736842105
1982-07-21,3.54,0.76,4.657894736842105
1982-07-22,3.57,0.76,4.697368421052631
1982-07-23,3.56,0.76,4.684210526315789
1982-07-26,3.58,0.76,4.7105263157894735
1982-07-27,3.53,0.76,4.644736842105263
1982-07-28,3.56,0.76,4.684210526315789
