date,CB,CB_EPS,PE Ratio
2015-09-11,100.86,2.89,34.89965397923875
2015-09-14,100.21,2.89,34.67474048442906
2015-09-15,101.3,2.89,35.05190311418685
2015-09-16,101.81,2.89,35.22837370242215
2015-09-17,101.55,2.89,35.13840830449827
2015-09-18,99.92,2.89,34.57439446366782
2015-09-21,101.68,2.89,35.18339100346021
2015-09-22,100.98,2.89,34.94117647058823
2015-09-23,101.34,2.89,35.06574394463668
2015-09-24,101.55,2.89,35.13840830449827
2015-09-25,103.42,2.89,35.78546712802768
2015-09-28,100.9,2.89,34.91349480968858
2015-09-29,101.59,2.89,35.15224913494809
2015-09-30,103.4,2.89,35.77854671280277
2015-10-01,102.29,2.89,35.39446366782007
2015-10-02,102.72,2.89,35.54325259515571
2015-10-05,104.33,2.89,36.10034602076124
2015-10-06,103.29,2.89,35.740484429065745
2015-10-07,104.98,2.89,36.325259515570934
2015-10-08,106.58,2.89,36.87889273356401
2015-10-09,106.47,2.89,36.84083044982699
2015-10-12,107.02,2.89,37.03114186851211
2015-10-13,106.45,2.89,36.83391003460208
2015-10-14,105.55,2.89,36.522491349480966
2015-10-15,107.55,2.89,37.21453287197232
2015-10-16,108.95,2.89,37.69896193771626
2015-10-19,109.51,2.89,37.89273356401384
2015-10-20,111.05,2.89,38.42560553633218
2015-10-21,113.58,2.89,39.30103806228374
2015-10-22,115.11,2.89,39.830449826989614
2015-10-23,114.83,2.89,39.73356401384083
2015-10-26,115.27,2.89,39.88581314878893
2015-10-27,114.58,2.89,39.64705882352941
2015-10-28,115.29,2.89,39.89273356401384
2015-10-29,115.28,2.89,39.88927335640138
2015-10-30,113.54,2.89,39.28719723183391
2015-11-02,114.07,2.89,39.470588235294116
2015-11-03,113.64,2.89,39.32179930795848
2015-11-04,112.96,1.63,69.30061349693251
2015-11-05,113.53,1.63,69.65030674846626
2015-11-06,113.03,1.63,69.34355828220859
2015-11-09,112.52,1.63,69.03067484662577
2015-11-10,113.55,1.63,69.66257668711657
2015-11-11,113.37,1.63,69.55214723926382
2015-11-12,111.43,1.63,68.36196319018406
2015-11-13,111.85,1.63,68.61963190184049
2015-11-16,113.76,1.63,69.79141104294479
2015-11-17,113.48,1.63,69.61963190184049
2015-11-18,115.34,1.63,70.76073619631903
2015-11-19,115.57,1.63,70.90184049079754
2015-11-20,116.48,1.63,71.46012269938652
2015-11-23,116.04,1.63,71.19018404907976
2015-11-24,115.56,1.63,70.8957055214724
2015-11-25,115.05,1.63,70.58282208588957
2015-11-27,115.06,1.63,70.58895705521473
2015-11-30,114.85,1.63,70.4601226993865
2015-12-01,116.13,1.63,71.24539877300613
2015-12-02,115.38,1.63,70.78527607361963
2015-12-03,113.77,1.63,69.79754601226995
2015-12-04,117.66,1.63,72.1840490797546
2015-12-07,117.13,1.63,71.85889570552148
2015-12-08,115.95,1.63,71.13496932515338
2015-12-09,114.89,1.63,70.48466257668713
2015-12-10,114.73,1.63,70.38650306748467
2015-12-11,113.08,1.63,69.37423312883436
2015-12-14,114.1,1.63,70.0
2015-12-15,115.8,1.63,71.04294478527608
2015-12-16,116.9,1.63,71.71779141104295
2015-12-17,115.6,1.63,70.920245398773
2015-12-18,113.69,1.63,69.74846625766871
2015-12-21,115.24,1.63,70.69938650306749
2015-12-22,117.23,1.63,71.92024539877302
2015-12-23,117.98,1.63,72.38036809815952
2015-12-24,118.19,1.63,72.50920245398774
2015-12-28,118.26,1.63,72.55214723926382
2015-12-29,119.47,1.63,73.29447852760737
2015-12-30,118.2,1.63,72.51533742331289
2015-12-31,116.85,1.63,71.68711656441718
2016-01-04,113.73,1.63,69.77300613496934
2016-01-05,114.88,1.63,70.47852760736197
2016-01-06,112.74,1.63,69.16564417177915
2016-01-07,111.58,1.63,68.45398773006136
2016-01-08,109.96,1.63,67.4601226993865
2016-01-11,110.29,1.63,67.66257668711657
2016-01-12,112.1,1.63,68.77300613496932
2016-01-13,110.06,1.63,67.52147239263805
2016-01-14,111.02,1.63,68.11042944785277
2016-01-15,111.02,1.63,68.11042944785277
2016-01-19,110.87,1.63,68.01840490797547
2016-01-20,110.69,1.63,67.9079754601227
2016-01-21,109.43,1.63,67.13496932515338
2016-01-22,110.04,1.63,67.50920245398774
2016-01-25,108.0,1.63,66.25766871165645
2016-01-26,108.58,1.63,66.61349693251535
2016-01-27,108.1,1.63,66.31901840490798
2016-01-28,109.52,1.63,67.19018404907976
2016-01-29,113.07,1.63,69.3680981595092
2016-02-01,113.28,1.63,69.49693251533743
2016-02-02,112.47,1.63,69.0
2016-02-03,112.83,1.63,69.22085889570552
2016-02-04,113.22,1.63,69.4601226993865
2016-02-05,112.25,1.63,68.86503067484664
2016-02-08,108.89,1.63,66.8036809815951
2016-02-09,110.58,1.63,67.84049079754601
2016-02-10,111.69,1.63,68.52147239263805
2016-02-11,110.84,1.63,68.0
2016-02-12,114.31,1.63,70.12883435582823
2016-02-16,115.67,1.63,70.96319018404908
2016-02-17,116.91,1.63,71.7239263803681
2016-02-18,116.36,1.63,71.38650306748467
2016-02-19,115.67,1.63,70.96319018404908
2016-02-22,117.09,1.63,71.83435582822086
2016-02-23,115.7,1.63,70.98159509202455
2016-02-24,116.18,1.63,71.27607361963192
2016-02-25,118.39,1.63,72.6319018404908
2016-02-26,117.51,2.11,55.69194312796209
2016-02-29,115.53,2.11,54.753554502369674
2016-03-01,117.71,2.11,55.78672985781991
2016-03-02,118.36,2.11,56.09478672985782
2016-03-03,117.84,2.11,55.84834123222749
2016-03-04,117.18,2.11,55.53554502369669
2016-03-07,117.35,2.11,55.61611374407583
2016-03-08,116.28,2.11,55.1090047393365
2016-03-09,117.78,2.11,55.81990521327015
2016-03-10,117.6,2.11,55.7345971563981
2016-03-11,119.95,2.11,56.84834123222749
2016-03-14,119.74,2.11,56.74881516587678
2016-03-15,119.5,2.11,56.6350710900474
2016-03-16,119.45,2.11,56.61137440758294
2016-03-17,120.99,2.11,57.341232227488156
2016-03-18,122.47,2.11,58.04265402843602
2016-03-21,121.39,2.11,57.530805687203795
2016-03-22,120.12,2.11,56.92890995260664
2016-03-23,119.58,2.11,56.672985781990526
2016-03-24,119.61,2.11,56.687203791469194
2016-03-28,119.22,2.11,56.50236966824645
2016-03-29,119.42,2.11,56.59715639810427
2016-03-30,119.74,2.11,56.74881516587678
2016-03-31,119.15,2.11,56.46919431279621
2016-04-01,120.85,2.11,57.274881516587676
2016-04-04,120.59,2.11,57.15165876777252
2016-04-05,117.95,2.11,55.900473933649295
2016-04-06,119.19,2.11,56.48815165876778
2016-04-07,117.63,2.11,55.74881516587678
2016-04-08,118.81,2.11,56.308056872037916
2016-04-11,118.57,2.11,56.19431279620853
2016-04-12,119.43,2.11,56.601895734597164
2016-04-13,120.51,2.11,57.11374407582939
2016-04-14,120.34,2.11,57.03317535545024
2016-04-15,120.56,2.11,57.13744075829384
2016-04-18,122.02,2.11,57.829383886255926
2016-04-19,122.02,2.11,57.829383886255926
2016-04-20,122.59,2.11,58.09952606635071
2016-04-21,118.07,2.11,55.95734597156398
2016-04-22,119.3,2.11,56.540284360189574
2016-04-25,119.05,2.11,56.421800947867304
2016-04-26,118.76,2.11,56.28436018957346
2016-04-27,118.4,2.11,56.11374407582939
2016-04-28,117.19,2.11,55.540284360189574
2016-04-29,117.86,2.11,55.857819905213276
2016-05-02,118.95,2.11,56.374407582938396
2016-05-03,118.26,2.11,56.047393364928915
2016-05-04,117.82,2.11,55.838862559241704
2016-05-05,122.46,2.11,58.03791469194313
2016-05-06,122.35,2.11,57.985781990521325
2016-05-09,122.9,2.11,58.24644549763034
2016-05-10,125.22,0.98,127.77551020408163
2016-05-11,123.76,0.98,126.28571428571429
2016-05-12,125.38,0.98,127.93877551020408
2016-05-13,125.12,0.98,127.6734693877551
2016-05-16,125.29,0.98,127.84693877551021
2016-05-17,124.06,0.98,126.59183673469389
2016-05-18,125.62,0.98,128.18367346938777
2016-05-19,124.85,0.98,127.39795918367346
2016-05-20,125.75,0.98,128.31632653061226
2016-05-23,125.88,0.98,128.44897959183675
2016-05-24,127.06,0.98,129.6530612244898
2016-05-25,127.17,0.98,129.76530612244898
2016-05-26,126.37,0.98,128.94897959183675
2016-05-27,127.22,0.98,129.81632653061226
2016-05-31,126.61,0.98,129.19387755102042
2016-06-01,127.33,0.98,129.92857142857142
2016-06-02,127.81,0.98,130.4183673469388
2016-06-03,127.56,0.98,130.16326530612244
2016-06-06,126.8,0.98,129.3877551020408
2016-06-07,126.4,0.98,128.9795918367347
2016-06-08,126.92,0.98,129.51020408163265
2016-06-09,126.5,0.98,129.08163265306123
2016-06-10,125.8,0.98,128.3673469387755
2016-06-13,124.49,0.98,127.03061224489795
2016-06-14,124.38,0.98,126.91836734693878
2016-06-15,124.25,0.98,126.78571428571429
2016-06-16,125.3,0.98,127.85714285714286
2016-06-17,123.93,0.98,126.4591836734694
2016-06-20,124.7,0.98,127.24489795918367
2016-06-21,125.48,0.98,128.04081632653063
2016-06-22,125.54,0.98,128.10204081632654
2016-06-23,128.64,0.98,131.26530612244898
2016-06-24,123.94,0.98,126.46938775510205
2016-06-27,121.83,0.98,124.31632653061224
2016-06-28,125.22,0.98,127.77551020408163
2016-06-29,127.76,0.98,130.3673469387755
2016-06-30,130.71,0.98,133.37755102040816
2016-07-01,130.32,0.98,132.9795918367347
2016-07-05,128.98,0.98,131.6122448979592
2016-07-06,129.34,0.98,131.9795918367347
2016-07-07,128.63,0.98,131.25510204081633
2016-07-08,130.24,0.98,132.8979591836735
2016-07-11,129.95,0.98,132.6020408163265
2016-07-12,129.64,0.98,132.28571428571428
2016-07-13,129.5,0.98,132.14285714285714
2016-07-14,129.9,0.98,132.55102040816328
2016-07-15,129.57,0.98,132.21428571428572
2016-07-18,129.29,0.98,131.92857142857142
2016-07-19,128.83,0.98,131.4591836734694
2016-07-20,128.29,0.98,130.90816326530611
2016-07-21,127.6,0.98,130.20408163265307
2016-07-22,128.49,0.98,131.1122448979592
2016-07-25,127.94,0.98,130.55102040816325
2016-07-26,128.22,0.98,130.83673469387756
2016-07-27,127.18,0.98,129.77551020408166
2016-07-28,126.47,0.98,129.05102040816325
2016-07-29,125.26,0.98,127.81632653061226
2016-08-01,125.27,0.98,127.8265306122449
2016-08-02,125.03,0.98,127.58163265306123
2016-08-03,125.47,0.98,128.03061224489795
2016-08-04,125.45,0.98,128.01020408163265
2016-08-05,127.0,1.57,80.89171974522293
2016-08-08,127.09,1.57,80.94904458598727
2016-08-09,126.82,1.57,80.77707006369425
2016-08-10,126.22,1.57,80.39490445859872
2016-08-11,126.59,1.57,80.63057324840764
2016-08-12,126.33,1.57,80.46496815286623
2016-08-15,126.35,1.57,80.47770700636941
2016-08-16,126.07,1.57,80.29936305732484
2016-08-17,126.09,1.57,80.31210191082802
2016-08-18,127.26,1.57,81.05732484076434
2016-08-19,126.48,1.57,80.56050955414013
2016-08-22,126.32,1.57,80.45859872611464
2016-08-23,125.38,1.57,79.85987261146497
2016-08-24,125.26,1.57,79.78343949044586
2016-08-25,126.06,1.57,80.29299363057325
2016-08-26,125.91,1.57,80.19745222929936
2016-08-29,127.08,1.57,80.94267515923566
2016-08-30,127.24,1.57,81.04458598726114
2016-08-31,126.93,1.57,80.84713375796179
2016-09-01,127.1,1.57,80.95541401273884
2016-09-02,127.81,1.57,81.40764331210191
2016-09-06,128.04,1.57,81.55414012738852
2016-09-07,127.53,1.57,81.22929936305732
2016-09-08,126.51,1.57,80.57961783439491
2016-09-09,124.28,1.57,79.1592356687898
2016-09-12,126.31,1.57,80.45222929936305
2016-09-13,125.85,1.57,80.1592356687898
2016-09-14,124.65,1.57,79.39490445859873
2016-09-15,125.42,1.57,79.88535031847134
2016-09-16,124.71,1.57,79.43312101910827
2016-09-19,125.29,1.57,79.80254777070064
2016-09-20,125.16,1.57,79.71974522292993
2016-09-21,126.49,1.57,80.56687898089172
2016-09-22,127.45,1.57,81.17834394904459
2016-09-23,125.48,1.57,79.92356687898089
2016-09-26,124.38,1.57,79.22292993630573
2016-09-27,125.28,1.57,79.79617834394904
2016-09-28,125.68,1.57,80.05095541401273
2016-09-29,124.39,1.57,79.22929936305732
2016-09-30,125.65,1.57,80.03184713375796
2016-10-03,124.21,1.57,79.11464968152866
2016-10-04,122.96,1.57,78.31847133757961
2016-10-05,123.17,1.57,78.45222929936305
2016-10-06,121.88,1.57,77.63057324840764
2016-10-07,124.43,1.57,79.2547770700637
2016-10-10,124.88,1.57,79.54140127388534
2016-10-11,123.74,1.57,78.81528662420382
2016-10-12,124.93,1.57,79.57324840764332
2016-10-13,125.22,1.57,79.75796178343948
2016-10-14,125.85,1.57,80.1592356687898
2016-10-17,125.68,1.57,80.05095541401273
2016-10-18,125.34,1.57,79.83439490445859
2016-10-19,126.03,1.57,80.27388535031847
2016-10-20,123.03,1.57,78.36305732484077
2016-10-21,121.9,1.57,77.64331210191082
2016-10-24,122.28,1.57,77.88535031847134
2016-10-25,122.45,1.57,77.99363057324841
2016-10-26,127.0,1.57,80.89171974522293
2016-10-27,127.01,1.57,80.89808917197452
2016-10-28,127.51,1.57,81.21656050955414
2016-10-31,127.0,1.57,80.89171974522293
2016-11-01,125.49,1.57,79.92993630573248
2016-11-02,124.72,1.57,79.43949044585987
2016-11-03,124.45,2.93,42.474402730375424
2016-11-04,123.11,2.93,42.01706484641638
2016-11-07,124.5,2.93,42.491467576791806
2016-11-08,125.38,2.93,42.791808873720136
2016-11-09,125.85,2.93,42.95221843003412
2016-11-10,126.46,2.93,43.16040955631399
2016-11-11,126.85,2.93,43.29351535836177
2016-11-14,126.9,2.93,43.310580204778155
2016-11-15,125.12,2.93,42.703071672354945
2016-11-16,125.42,2.93,42.80546075085324
2016-11-17,125.34,2.93,42.77815699658703
2016-11-18,126.3,2.93,43.105802047781566
2016-11-21,127.05,2.93,43.3617747440273
2016-11-22,126.41,2.93,43.143344709897605
2016-11-23,126.69,2.93,43.238907849829346
2016-11-25,126.65,2.93,43.225255972696246
2016-11-28,126.76,2.93,43.262798634812285
2016-11-29,128.24,2.93,43.767918088737204
2016-11-30,128.0,2.93,43.68600682593856
2016-12-01,129.03,2.93,44.03754266211604
2016-12-02,127.82,2.93,43.624573378839585
2016-12-05,128.72,2.93,43.931740614334466
2016-12-06,130.09,2.93,44.399317406143346
2016-12-07,132.08,2.93,45.07849829351536
2016-12-08,132.2,2.93,45.11945392491467
2016-12-09,132.48,2.93,45.21501706484641
2016-12-12,132.86,2.93,45.344709897610926
2016-12-13,133.26,2.93,45.481228668941974
2016-12-14,131.88,2.93,45.010238907849825
2016-12-15,132.35,2.93,45.17064846416382
2016-12-16,132.71,2.93,45.29351535836177
2016-12-19,133.24,2.93,45.47440273037543
2016-12-20,132.99,2.93,45.389078498293514
2016-12-21,133.32,2.93,45.50170648464163
2016-12-22,133.31,2.93,45.49829351535836
2016-12-23,133.11,2.93,45.430034129692835
2016-12-27,132.68,2.93,45.28327645051195
2016-12-28,132.16,2.93,45.105802047781566
2016-12-29,132.24,2.93,45.13310580204778
2016-12-30,132.12,2.93,45.092150170648466
2017-01-03,131.71,2.93,44.95221843003413
2017-01-04,131.52,2.93,44.88737201365188
2017-01-05,130.63,2.93,44.58361774744027
2017-01-06,131.33,2.93,44.822525597269625
2017-01-09,130.51,2.93,44.54266211604095
2017-01-10,130.46,2.93,44.525597269624576
2017-01-11,130.36,2.93,44.49146757679181
2017-01-12,129.79,2.93,44.29692832764505
2017-01-13,130.25,2.93,44.45392491467577
2017-01-17,130.99,2.93,44.70648464163823
2017-01-18,131.97,2.93,45.040955631399314
2017-01-19,131.27,2.93,44.80204778156997
2017-01-20,131.41,2.93,44.84982935153583
2017-01-23,131.43,2.93,44.85665529010239
2017-01-24,131.97,2.93,45.040955631399314
2017-01-25,133.07,2.93,45.41638225255972
2017-01-26,133.06,2.93,45.412969283276446
2017-01-27,133.3,2.93,45.49488054607509
2017-01-30,131.71,2.93,44.95221843003413
2017-01-31,131.49,2.93,44.877133105802045
2017-02-01,128.48,2.93,43.84982935153583
2017-02-02,130.77,2.93,44.63139931740614
2017-02-03,131.28,2.93,44.80546075085324
2017-02-06,131.43,2.93,44.85665529010239
2017-02-07,130.75,2.93,44.624573378839585
2017-02-08,130.83,2.93,44.651877133105806
2017-02-09,131.88,2.93,45.010238907849825
2017-02-10,132.76,2.93,45.31058020477815
2017-02-13,133.81,2.93,45.66894197952218
2017-02-14,133.99,2.93,45.73037542662116
2017-02-15,134.46,2.93,45.89078498293515
2017-02-16,135.73,2.93,46.324232081911255
2017-02-17,136.19,2.93,46.481228668941974
2017-02-21,136.73,2.93,46.6655290102389
2017-02-22,137.76,2.93,47.017064846416375
2017-02-23,139.01,2.93,47.443686006825935
2017-02-24,138.41,2.93,47.238907849829346
2017-02-27,137.61,2.93,46.965870307167236
2017-02-28,138.17,3.46,39.93352601156069
2017-03-01,140.38,3.46,40.57225433526011
2017-03-02,138.4,3.46,40.0
2017-03-03,138.65,3.46,40.07225433526012
2017-03-06,137.69,3.46,39.79479768786127
2017-03-07,137.41,3.46,39.713872832369944
2017-03-08,136.96,3.46,39.58381502890174
2017-03-09,137.41,3.46,39.713872832369944
2017-03-10,137.81,3.46,39.82947976878613
2017-03-13,137.54,3.46,39.7514450867052
2017-03-14,137.33,3.46,39.69075144508671
2017-03-15,138.26,3.46,39.959537572254334
2017-03-16,137.73,3.46,39.80635838150289
2017-03-17,138.1,3.46,39.91329479768786
2017-03-20,137.14,3.46,39.63583815028901
2017-03-21,136.08,3.46,39.32947976878613
2017-03-22,136.65,3.46,39.494219653179194
2017-03-23,136.66,3.46,39.49710982658959
2017-03-24,136.06,3.46,39.323699421965316
2017-03-27,136.66,3.46,39.49710982658959
2017-03-28,138.0,3.46,39.884393063583815
2017-03-29,136.5,3.46,39.45086705202312
2017-03-30,137.05,3.46,39.60982658959538
2017-03-31,136.25,3.46,39.37861271676301
2017-04-03,136.27,3.46,39.384393063583815
2017-04-04,137.34,3.46,39.69364161849711
2017-04-05,136.78,3.46,39.53179190751445
2017-04-06,137.59,3.46,39.76589595375723
2017-04-07,137.47,3.46,39.73121387283237
2017-04-10,137.98,3.46,39.878612716763
2017-04-11,137.8,3.46,39.82658959537573
2017-04-12,137.02,3.46,39.601156069364166
2017-04-13,136.72,3.46,39.51445086705203
2017-04-17,138.19,3.46,39.9393063583815
2017-04-18,137.5,3.46,39.73988439306358
2017-04-19,136.97,3.46,39.58670520231214
2017-04-20,136.78,3.46,39.53179190751445
2017-04-21,135.48,3.46,39.156069364161844
2017-04-24,136.78,3.46,39.53179190751445
2017-04-25,137.12,3.46,39.63005780346821
2017-04-26,138.93,3.46,40.153179190751445
2017-04-27,138.42,3.46,40.005780346820806
2017-04-28,137.25,3.46,39.66763005780347
2017-05-01,136.89,3.46,39.5635838150289
2017-05-02,137.03,3.46,39.604046242774565
2017-05-03,137.56,3.46,39.75722543352601
2017-05-04,138.3,2.33,59.35622317596567
2017-05-05,137.75,2.33,59.12017167381974
2017-05-08,137.23,2.33,58.8969957081545
2017-05-09,136.32,2.33,58.50643776824034
2017-05-10,138.0,2.33,59.227467811158796
2017-05-11,137.21,2.33,58.88841201716738
2017-05-12,136.74,2.33,58.68669527896996
2017-05-15,137.37,2.33,58.957081545064376
2017-05-16,137.02,2.33,58.806866952789704
2017-05-17,137.79,2.33,59.13733905579399
2017-05-18,138.56,2.33,59.467811158798284
2017-05-19,138.48,2.33,59.43347639484978
2017-05-22,139.76,2.33,59.982832618025746
2017-05-23,140.61,2.33,60.347639484978544
2017-05-24,140.87,2.33,60.45922746781116
2017-05-25,142.76,2.33,61.27038626609441
2017-05-26,142.24,2.33,61.047210300429185
2017-05-30,141.89,2.33,60.8969957081545
2017-05-31,143.19,2.33,61.45493562231759
2017-06-01,144.85,2.33,62.167381974248926
2017-06-02,145.14,2.33,62.29184549356222
2017-06-05,145.05,2.33,62.25321888412017
2017-06-06,144.18,2.33,61.87982832618026
2017-06-07,144.29,2.33,61.92703862660944
2017-06-08,144.96,2.33,62.21459227467811
2017-06-09,146.56,2.33,62.90128755364807
2017-06-12,145.68,2.33,62.52360515021459
2017-06-13,145.73,2.33,62.545064377682394
2017-06-14,146.69,2.33,62.957081545064376
2017-06-15,147.4,2.33,63.261802575107296
2017-06-16,147.58,2.33,63.33905579399142
2017-06-19,147.11,2.33,63.137339055793994
2017-06-20,146.93,2.33,63.06008583690987
2017-06-21,146.62,2.33,62.927038626609445
2017-06-22,145.55,2.33,62.467811158798284
2017-06-23,144.85,2.33,62.167381974248926
2017-06-26,145.4,2.33,62.40343347639485
2017-06-27,144.78,2.33,62.13733905579399
2017-06-28,145.63,2.33,62.50214592274678
2017-06-29,144.97,2.33,62.21888412017167
2017-06-30,145.38,2.33,62.39484978540772
2017-07-03,146.35,2.33,62.81115879828326
2017-07-05,145.97,2.33,62.648068669527895
2017-07-06,145.44,2.33,62.4206008583691
2017-07-07,146.52,2.33,62.88412017167382
2017-07-10,145.28,2.33,62.3519313304721
2017-07-11,144.45,2.33,61.99570815450643
2017-07-12,144.44,2.33,61.99141630901287
2017-07-13,144.85,2.33,62.167381974248926
2017-07-14,145.18,2.33,62.30901287553648
2017-07-17,145.54,2.33,62.463519313304715
2017-07-18,145.7,2.33,62.53218884120171
2017-07-19,146.55,2.33,62.896995708154506
2017-07-20,146.62,2.33,62.927038626609445
2017-07-21,147.0,2.33,63.0901287553648
2017-07-24,146.89,2.33,63.04291845493562
2017-07-25,147.36,2.33,63.24463519313305
2017-07-26,143.9,2.33,61.75965665236052
2017-07-27,142.98,2.33,61.36480686695278
2017-07-28,145.35,2.33,62.38197424892704
2017-07-31,146.46,2.33,62.85836909871245
2017-08-01,148.07,2.33,63.54935622317596
2017-08-02,148.92,2.33,63.914163090128746
2017-08-03,149.87,2.79,53.716845878136205
2017-08-04,149.8,2.79,53.691756272401435
2017-08-07,149.31,2.79,53.516129032258064
2017-08-08,148.54,2.79,53.24014336917563
2017-08-09,149.29,2.79,53.5089605734767
2017-08-10,148.33,2.79,53.16487455197133
2017-08-11,146.44,2.79,52.48745519713262
2017-08-14,147.4,2.79,52.831541218637994
2017-08-15,147.97,2.79,53.03584229390681
2017-08-16,148.02,2.79,53.053763440860216
2017-08-17,145.95,2.79,52.31182795698924
2017-08-18,145.44,2.79,52.12903225806451
2017-08-21,145.33,2.79,52.08960573476703
2017-08-22,145.31,2.79,52.08243727598566
2017-08-23,144.24,2.79,51.6989247311828
2017-08-24,142.76,2.79,51.168458781362006
2017-08-25,143.63,2.79,51.48028673835125
2017-08-28,141.78,2.79,50.81720430107527
2017-08-29,141.89,2.79,50.85663082437276
2017-08-30,141.16,2.79,50.59498207885304
2017-08-31,141.42,2.79,50.688172043010745
2017-09-01,140.49,2.79,50.35483870967742
2017-09-05,136.85,2.79,49.05017921146953
2017-09-06,137.71,2.79,49.358422939068106
2017-09-07,134.88,2.79,48.344086021505376
2017-09-08,140.85,2.79,50.483870967741936
2017-09-11,145.88,2.79,52.28673835125448
2017-09-12,147.01,2.79,52.69175627240143
2017-09-13,144.55,2.79,51.81003584229391
2017-09-14,142.79,2.79,51.179211469534046
2017-09-15,143.51,2.79,51.43727598566308
2017-09-18,143.57,2.79,51.458781362007166
2017-09-19,143.47,2.79,51.422939068100355
2017-09-20,143.88,2.79,51.56989247311828
2017-09-21,142.95,2.79,51.236559139784944
2017-09-22,142.59,2.79,51.10752688172043
2017-09-25,143.21,2.79,51.32974910394265
2017-09-26,141.61,2.79,50.7562724014337
2017-09-27,141.91,2.79,50.86379928315412
2017-09-28,142.19,2.79,50.96415770609319
2017-09-29,142.55,2.79,51.09318996415771
2017-10-02,145.49,2.79,52.146953405017925
2017-10-03,144.7,2.79,51.863799283154115
2017-10-04,144.75,2.79,51.88172043010753
2017-10-05,145.71,2.79,52.225806451612904
2017-10-06,146.15,2.79,52.38351254480287
2017-10-09,146.05,2.79,52.34767025089606
2017-10-10,147.28,2.79,52.78853046594982
2017-10-11,147.37,2.79,52.820788530465954
2017-10-12,146.58,2.79,52.53763440860215
2017-10-13,148.84,2.79,53.34767025089606
2017-10-16,150.32,2.79,53.878136200716845
2017-10-17,150.08,2.79,53.79211469534051
2017-10-18,151.11,2.79,54.16129032258065
2017-10-19,153.98,2.79,55.189964157706086
2017-10-20,154.0,2.79,55.19713261648745
2017-10-23,155.19,2.79,55.623655913978496
2017-10-24,154.4,2.79,55.340501792114694
2017-10-25,154.16,2.79,55.25448028673835
2017-10-26,154.75,2.79,55.46594982078853
2017-10-27,152.75,2.79,54.749103942652326
2017-10-30,152.89,2.79,54.79928315412186
2017-10-31,150.82,2.79,54.05734767025089
2017-11-01,151.31,-0.14,-1080.7857142857142
2017-11-02,149.26,-0.14,-1066.1428571428569
2017-11-03,148.27,-0.14,-1059.0714285714284
2017-11-06,149.2,-0.14,-1065.7142857142856
2017-11-07,149.8,-0.14,-1070.0
2017-11-08,150.1,-0.14,-1072.142857142857
2017-11-09,151.64,-0.14,-1083.1428571428569
2017-11-10,151.35,-0.14,-1081.0714285714284
2017-11-13,151.34,-0.14,-1081.0
2017-11-14,150.69,-0.14,-1076.3571428571427
2017-11-15,151.16,-0.14,-1079.7142857142856
2017-11-16,148.86,-0.14,-1063.2857142857142
2017-11-17,148.63,-0.14,-1061.642857142857
2017-11-20,149.0,-0.14,-1064.2857142857142
2017-11-21,149.18,-0.14,-1065.5714285714284
2017-11-22,148.25,-0.14,-1058.9285714285713
2017-11-24,148.93,-0.14,-1063.7857142857142
2017-11-27,149.26,-0.14,-1066.1428571428569
2017-11-28,151.57,-0.14,-1082.6428571428569
2017-11-29,152.64,-0.14,-1090.285714285714
2017-11-30,152.11,-0.14,-1086.5
2017-12-01,151.64,-0.14,-1083.1428571428569
2017-12-04,150.82,-0.14,-1077.2857142857142
2017-12-05,150.18,-0.14,-1072.7142857142856
2017-12-06,150.87,-0.14,-1077.642857142857
2017-12-07,149.44,-0.14,-1067.4285714285713
2017-12-08,150.05,-0.14,-1071.7857142857142
2017-12-11,150.24,-0.14,-1073.142857142857
2017-12-12,150.5,-0.14,-1075.0
2017-12-13,148.44,-0.14,-1060.2857142857142
2017-12-14,146.12,-0.14,-1043.7142857142856
2017-12-15,148.72,-0.14,-1062.2857142857142
2017-12-18,147.86,-0.14,-1056.142857142857
2017-12-19,147.62,-0.14,-1054.4285714285713
2017-12-20,145.97,-0.14,-1042.642857142857
2017-12-21,145.01,-0.14,-1035.7857142857142
2017-12-22,145.2,-0.14,-1037.1428571428569
2017-12-26,145.31,-0.14,-1037.9285714285713
2017-12-27,146.17,-0.14,-1044.0714285714284
2017-12-28,146.16,-0.14,-1043.9999999999998
2017-12-29,146.13,-0.14,-1043.7857142857142
2018-01-02,142.3,-0.14,-1016.4285714285714
2018-01-03,143.42,-0.14,-1024.4285714285713
2018-01-04,144.0,-0.14,-1028.5714285714284
2018-01-05,144.26,-0.14,-1030.4285714285713
2018-01-08,143.53,-0.14,-1025.2142857142856
2018-01-09,145.85,-0.14,-1041.7857142857142
2018-01-10,145.29,-0.14,-1037.7857142857142
2018-01-11,144.5,-0.14,-1032.142857142857
2018-01-12,145.64,-0.14,-1040.285714285714
2018-01-16,145.67,-0.14,-1040.4999999999998
2018-01-17,147.54,-0.14,-1053.8571428571427
2018-01-18,147.69,-0.14,-1054.9285714285713
2018-01-19,148.2,-0.14,-1058.5714285714284
2018-01-22,149.79,-0.14,-1069.9285714285713
2018-01-23,153.29,-0.14,-1094.9285714285713
2018-01-24,154.98,-0.14,-1106.9999999999998
2018-01-25,154.81,-0.14,-1105.7857142857142
2018-01-26,155.8,-0.14,-1112.857142857143
2018-01-29,154.12,-0.14,-1100.857142857143
2018-01-30,153.06,-0.14,-1093.2857142857142
