date,CERN,CERN_EPS,PE Ratio
1998-11-12,2.63,0.02,131.5
1998-11-13,2.66,0.02,133.0
1998-11-16,2.73,0.02,136.5
1998-11-17,2.86,0.02,143.0
1998-11-18,3.23,0.02,161.5
1998-11-19,3.38,0.02,169.0
1998-11-20,3.38,0.02,169.0
1998-11-23,3.3,0.02,165.0
1998-11-24,3.3,0.02,165.0
1998-11-25,3.38,0.02,169.0
1998-11-27,3.34,0.02,167.0
1998-11-30,3.28,0.02,164.0
1998-12-01,3.17,0.02,158.5
1998-12-02,3.07,0.02,153.5
1998-12-03,2.91,0.02,145.5
1998-12-04,2.9,0.02,145.0
1998-12-07,2.97,0.02,148.5
1998-12-08,3.02,0.02,151.0
1998-12-09,3.13,0.02,156.5
1998-12-10,3.17,0.02,158.5
1998-12-11,3.28,0.02,164.0
1998-12-14,3.24,0.02,162.0
1998-12-15,3.27,0.02,163.5
1998-12-16,3.23,0.02,161.5
1998-12-17,3.23,0.02,161.5
1998-12-18,3.14,0.02,157.0
1998-12-21,3.33,0.02,166.5
1998-12-22,3.27,0.02,163.5
1998-12-23,3.25,0.02,162.5
1998-12-24,3.3,0.02,165.0
1998-12-28,3.37,0.02,168.5
1998-12-29,3.36,0.02,168.0
1998-12-30,3.35,0.02,167.5
1998-12-31,3.34,0.02,167.0
1999-01-04,3.38,0.02,169.0
1999-01-05,3.41,0.02,170.5
1999-01-06,3.13,0.02,156.5
1999-01-07,2.98,0.02,149.0
1999-01-08,2.78,0.02,139.0
1999-01-11,3.0,0.02,150.0
1999-01-12,3.02,0.02,151.0
1999-01-13,3.09,0.02,154.5
1999-01-14,3.01,0.02,150.5
1999-01-15,3.16,0.02,158.0
1999-01-19,3.13,0.02,156.5
1999-01-20,3.2,0.02,160.0
1999-01-21,3.18,0.02,159.0
1999-01-22,3.17,0.02,158.5
1999-01-25,3.14,0.02,157.0
1999-01-26,3.17,0.02,158.5
1999-01-27,3.09,0.02,154.5
1999-01-28,3.14,0.02,157.0
1999-01-29,3.05,0.02,152.5
1999-02-01,2.9,0.02,145.0
1999-02-02,2.88,0.02,144.0
1999-02-03,3.0,0.02,150.0
1999-02-04,2.12,0.02,106.0
1999-02-05,2.08,0.02,104.0
1999-02-08,2.12,0.02,106.0
1999-02-09,1.98,0.02,99.0
1999-02-10,1.94,0.02,97.0
1999-02-11,2.0,0.02,100.0
1999-02-12,1.98,0.02,99.0
1999-02-16,1.95,0.02,97.5
1999-02-17,1.95,0.02,97.5
1999-02-18,1.95,0.02,97.5
1999-02-19,1.95,0.02,97.5
1999-02-22,1.91,0.02,95.5
1999-02-23,1.73,0.02,86.5
1999-02-24,1.78,0.02,89.0
1999-02-25,1.78,0.02,89.0
1999-02-26,1.77,0.02,88.5
1999-03-01,1.88,0.02,93.99999999999999
1999-03-02,1.91,0.02,95.5
1999-03-03,1.93,0.02,96.5
1999-03-04,1.96,0.02,98.0
1999-03-05,1.8,0.02,90.0
1999-03-08,1.73,0.02,86.5
1999-03-09,1.73,0.02,86.5
1999-03-10,1.67,0.02,83.5
1999-03-11,1.7,0.02,85.0
1999-03-12,1.66,0.02,83.0
1999-03-15,1.66,0.02,83.0
1999-03-16,1.61,0.02,80.5
1999-03-17,1.68,0.02,84.0
1999-03-18,1.8,0.02,90.0
1999-03-19,1.84,0.02,92.0
1999-03-22,1.84,0.02,92.0
1999-03-23,1.81,0.02,90.5
1999-03-24,2.0,0.02,100.0
1999-03-25,2.17,0.02,108.5
1999-03-26,2.0,0.02,100.0
1999-03-29,1.98,0.02,99.0
1999-03-30,1.97,0.02,98.5
1999-03-31,2.01,0.02,100.49999999999999
1999-04-01,1.95,0.02,97.5
1999-04-05,1.91,0.02,95.5
1999-04-06,1.86,0.02,93.0
1999-04-07,1.95,0.02,97.5
1999-04-08,1.88,0.02,93.99999999999999
1999-04-09,1.56,0.02,78.0
1999-04-12,1.62,0.02,81.0
1999-04-13,2.03,0.02,101.49999999999999
1999-04-14,1.88,0.02,93.99999999999999
1999-04-15,2.02,0.02,101.0
1999-04-16,2.05,0.02,102.49999999999999
1999-04-19,1.77,0.02,88.5
1999-04-20,1.77,0.02,88.5
1999-04-21,1.78,0.02,89.0
1999-04-22,1.92,0.02,96.0
1999-04-23,1.89,0.02,94.5
1999-04-26,2.02,0.02,101.0
1999-04-27,2.11,0.02,105.49999999999999
1999-04-28,2.14,0.02,107.0
1999-04-29,2.11,0.02,105.49999999999999
1999-04-30,2.13,0.02,106.49999999999999
1999-05-03,2.11,0.02,105.49999999999999
1999-05-04,2.11,0.02,105.49999999999999
1999-05-05,2.09,0.02,104.49999999999999
1999-05-06,2.09,0.02,104.49999999999999
1999-05-07,2.0,0.02,100.0
1999-05-10,1.98,0.02,99.0
1999-05-11,1.96,0.02,98.0
1999-05-12,2.01,0.02,100.49999999999999
1999-05-13,2.06,0.02,103.0
1999-05-14,2.07,0.02,103.49999999999999
1999-05-17,2.16,0.02,108.0
1999-05-18,2.41,0.02,120.5
1999-05-19,2.48,0.02,124.0
1999-05-20,2.94,0.02,147.0
1999-05-21,2.75,0.02,137.5
1999-05-24,2.57,0.02,128.5
1999-05-25,2.34,0.02,116.99999999999999
1999-05-26,2.35,0.02,117.5
1999-05-27,2.38,0.02,118.99999999999999
1999-05-28,2.52,0.02,126.0
1999-06-01,2.4,0.02,120.0
1999-06-02,2.36,0.02,117.99999999999999
1999-06-03,2.34,0.02,116.99999999999999
1999-06-04,2.41,0.02,120.5
1999-06-07,2.41,0.02,120.5
1999-06-08,2.53,0.02,126.49999999999999
1999-06-09,2.55,0.02,127.49999999999999
1999-06-10,2.43,0.02,121.5
1999-06-11,2.35,0.02,117.5
1999-06-14,2.34,0.02,116.99999999999999
1999-06-15,2.48,0.02,124.0
1999-06-16,2.31,0.02,115.5
1999-06-17,2.31,0.02,115.5
1999-06-18,2.3,0.02,114.99999999999999
1999-06-21,2.23,0.02,111.5
1999-06-22,2.2,0.02,110.0
1999-06-23,2.26,0.02,112.99999999999999
1999-06-24,2.22,0.02,111.00000000000001
1999-06-25,2.27,0.02,113.5
1999-06-28,2.38,0.02,118.99999999999999
1999-06-29,2.52,0.02,126.0
1999-06-30,2.62,0.02,131.0
1999-07-01,2.38,0.02,118.99999999999999
1999-07-02,2.44,0.02,122.0
1999-07-06,2.2,0.02,110.0
1999-07-07,2.27,0.02,113.5
1999-07-08,2.25,0.02,112.5
1999-07-09,2.19,0.02,109.5
1999-07-12,2.29,0.02,114.5
1999-07-13,2.26,0.02,112.99999999999999
1999-07-14,2.35,0.02,117.5
1999-07-15,2.49,0.02,124.50000000000001
1999-07-16,2.45,0.02,122.5
1999-07-19,2.43,0.02,121.5
1999-07-20,2.42,0.02,121.0
1999-07-21,2.45,0.02,122.5
1999-07-22,2.32,0.02,115.99999999999999
1999-07-23,2.25,0.02,112.5
1999-07-26,2.17,0.02,108.5
1999-07-27,2.08,0.02,104.0
1999-07-28,2.1,0.02,105.0
1999-07-29,2.05,0.02,102.49999999999999
1999-07-30,2.09,0.02,104.49999999999999
1999-08-02,2.08,0.02,104.0
1999-08-03,2.01,0.02,100.49999999999999
1999-08-04,1.98,0.02,99.0
1999-08-05,1.94,0.02,97.0
1999-08-06,1.96,0.02,98.0
1999-08-09,2.0,0.02,100.0
1999-08-10,2.03,0.02,101.49999999999999
1999-08-11,2.12,0.02,106.0
1999-08-12,2.1,0.02,105.0
1999-08-13,2.11,0.02,105.49999999999999
1999-08-16,2.13,0.02,106.49999999999999
1999-08-17,2.13,0.02,106.49999999999999
1999-08-18,2.07,0.02,103.49999999999999
1999-08-19,2.05,0.02,102.49999999999999
1999-08-20,2.11,0.02,105.49999999999999
1999-08-23,2.13,0.02,106.49999999999999
1999-08-24,2.04,0.02,102.0
1999-08-25,2.03,0.02,101.49999999999999
1999-08-26,1.95,0.02,97.5
1999-08-27,1.95,0.02,97.5
1999-08-30,1.98,0.02,99.0
1999-08-31,2.08,0.02,104.0
1999-09-01,2.05,0.02,102.49999999999999
1999-09-02,2.01,0.02,100.49999999999999
1999-09-03,2.04,0.02,102.0
1999-09-07,2.02,0.02,101.0
1999-09-08,1.97,0.02,98.5
1999-09-09,1.98,0.02,99.0
1999-09-10,2.0,0.02,100.0
1999-09-13,1.98,0.02,99.0
1999-09-14,2.03,0.02,101.49999999999999
1999-09-15,2.03,0.02,101.49999999999999
1999-09-16,1.99,0.02,99.5
1999-09-17,1.94,0.02,97.0
1999-09-20,2.02,0.02,101.0
1999-09-21,1.95,0.02,97.5
1999-09-22,1.88,0.02,93.99999999999999
1999-09-23,1.89,0.02,94.5
1999-09-24,1.8,0.02,90.0
1999-09-27,1.78,0.02,89.0
1999-09-28,1.85,0.02,92.5
1999-09-29,1.88,0.02,93.99999999999999
1999-09-30,1.91,0.02,95.5
1999-10-01,1.87,0.02,93.5
1999-10-04,1.9,0.02,95.0
1999-10-05,1.93,0.02,96.5
1999-10-06,1.91,0.02,95.5
1999-10-07,1.94,0.02,97.0
1999-10-08,1.89,0.02,94.5
1999-10-11,1.83,0.02,91.5
1999-10-12,1.75,0.02,87.5
1999-10-13,1.75,0.02,87.5
1999-10-14,1.68,0.02,84.0
1999-10-15,1.64,0.02,82.0
1999-10-18,1.67,0.02,83.5
1999-10-19,1.7,0.02,85.0
1999-10-20,1.66,0.02,83.0
1999-10-21,1.62,0.02,81.0
1999-10-22,1.69,0.02,84.5
1999-10-25,1.7,0.02,85.0
1999-10-26,1.75,0.02,87.5
1999-10-27,1.88,0.02,93.99999999999999
1999-10-28,1.91,0.02,95.5
1999-10-29,1.87,0.02,93.5
1999-11-01,1.87,0.02,93.5
1999-11-02,1.9,0.02,95.0
1999-11-03,1.91,0.02,95.5
1999-11-04,1.91,0.02,95.5
1999-11-05,1.9,0.02,95.0
1999-11-08,1.92,0.02,96.0
1999-11-09,1.95,0.02,97.5
1999-11-10,1.96,0.02,98.0
1999-11-11,1.98,0.02,99.0
1999-11-12,2.02,0.02,101.0
1999-11-15,2.16,0.02,108.0
1999-11-16,2.17,0.02,108.5
1999-11-17,2.17,0.02,108.5
1999-11-18,2.38,0.02,118.99999999999999
1999-11-19,2.37,0.02,118.5
1999-11-22,2.46,0.02,123.0
1999-11-23,2.36,0.02,117.99999999999999
1999-11-24,2.3,0.02,114.99999999999999
1999-11-26,2.3,0.02,114.99999999999999
1999-11-29,2.29,0.02,114.5
1999-11-30,2.38,0.02,118.99999999999999
1999-12-01,2.38,0.02,118.99999999999999
1999-12-02,2.4,0.02,120.0
1999-12-03,2.3,0.02,114.99999999999999
1999-12-06,2.32,0.02,115.99999999999999
1999-12-07,2.31,0.02,115.5
1999-12-08,2.49,0.02,124.50000000000001
1999-12-09,2.36,0.02,117.99999999999999
1999-12-10,2.46,0.02,123.0
1999-12-13,2.5,0.02,125.0
1999-12-14,2.47,0.02,123.50000000000001
1999-12-15,2.51,0.02,125.49999999999999
1999-12-16,2.5,0.02,125.0
1999-12-17,2.55,0.02,127.49999999999999
1999-12-20,2.59,0.02,129.5
1999-12-21,2.47,0.02,123.50000000000001
1999-12-22,2.48,0.02,124.0
1999-12-23,2.47,0.02,123.50000000000001
1999-12-27,2.52,0.02,126.0
1999-12-28,2.48,0.02,124.0
1999-12-29,2.48,0.02,124.0
1999-12-30,2.48,0.02,124.0
1999-12-31,2.46,0.02,123.0
2000-01-03,2.55,0.02,127.49999999999999
2000-01-04,2.51,0.02,125.49999999999999
2000-01-05,2.51,0.02,125.49999999999999
2000-01-06,2.49,0.02,124.50000000000001
2000-01-07,2.54,0.02,127.0
2000-01-10,2.63,0.02,131.5
2000-01-11,2.83,0.02,141.5
2000-01-12,2.74,0.02,137.0
2000-01-13,2.77,0.02,138.5
2000-01-14,3.02,0.02,151.0
2000-01-18,2.94,0.02,147.0
2000-01-19,2.68,0.02,134.0
2000-01-20,2.67,0.02,133.5
2000-01-21,2.61,0.02,130.5
2000-01-24,2.47,0.02,123.50000000000001
2000-01-25,2.34,0.02,116.99999999999999
2000-01-26,2.3,0.02,114.99999999999999
2000-01-27,2.44,0.02,122.0
2000-01-28,2.68,0.02,134.0
2000-01-31,2.48,0.02,124.0
2000-02-01,2.57,0.02,128.5
2000-02-02,2.8,0.02,140.0
2000-02-03,2.9,0.02,145.0
2000-02-04,2.98,0.02,149.0
2000-02-07,3.19,0.02,159.5
2000-02-08,3.07,0.02,153.5
2000-02-09,3.0,0.02,150.0
2000-02-10,3.09,0.02,154.5
2000-02-11,3.09,0.02,154.5
2000-02-14,3.75,0.02,187.5
2000-02-15,3.97,0.02,198.5
2000-02-16,3.71,0.02,185.5
2000-02-17,3.84,0.02,192.0
2000-02-18,3.66,0.02,183.0
2000-02-22,3.73,0.02,186.5
2000-02-23,3.91,0.02,195.5
2000-02-24,4.04,0.02,202.0
2000-02-25,4.2,0.02,210.0
2000-02-28,4.17,0.02,208.5
2000-02-29,4.43,0.02,221.49999999999997
2000-03-01,4.24,0.02,212.0
2000-03-02,4.42,0.02,221.0
2000-03-03,4.75,0.02,237.5
2000-03-06,4.49,0.02,224.5
2000-03-07,4.2,0.02,210.0
2000-03-08,4.07,0.02,203.5
2000-03-09,4.11,0.02,205.5
2000-03-10,4.06,0.02,202.99999999999997
2000-03-13,4.0,0.02,200.0
2000-03-14,3.58,0.02,179.0
2000-03-15,3.73,0.02,186.5
2000-03-16,3.8,0.02,190.0
2000-03-17,3.8,0.02,190.0
2000-03-20,3.53,0.02,176.5
2000-03-21,3.24,0.02,162.0
2000-03-22,3.19,0.02,159.5
2000-03-23,3.22,0.02,161.0
2000-03-24,3.45,0.02,172.5
2000-03-27,3.38,0.02,169.0
2000-03-28,3.37,0.02,168.5
2000-03-29,3.33,0.02,166.5
2000-03-30,3.27,0.02,163.5
2000-03-31,3.38,0.02,169.0
2000-04-03,3.3,0.02,165.0
2000-04-04,3.05,0.02,152.5
2000-04-05,3.12,0.02,156.0
2000-04-06,3.13,0.02,156.5
2000-04-07,4.0,0.02,200.0
2000-04-10,3.36,0.02,168.0
2000-04-11,3.4,0.02,170.0
2000-04-12,3.34,0.02,167.0
2000-04-13,3.28,0.02,164.0
2000-04-14,3.04,0.02,152.0
2000-04-17,2.95,0.02,147.5
2000-04-18,3.16,0.02,158.0
2000-04-19,3.37,0.02,168.5
2000-04-20,3.13,0.02,156.5
2000-04-24,2.83,0.02,141.5
2000-04-25,2.95,0.02,147.5
2000-04-26,2.83,0.02,141.5
2000-04-27,2.91,0.02,145.5
2000-04-28,2.76,0.02,138.0
2000-05-01,3.35,0.02,167.5
2000-05-02,2.94,0.02,147.0
2000-05-03,2.97,0.02,148.5
2000-05-04,3.03,0.02,151.5
2000-05-05,3.01,0.02,150.5
2000-05-08,2.73,0.02,136.5
2000-05-09,2.89,0.02,144.5
2000-05-10,2.76,0.02,138.0
2000-05-11,2.99,0.02,149.5
2000-05-12,2.95,0.02,147.5
2000-05-15,3.14,0.01,314.0
2000-05-16,2.95,0.01,295.0
2000-05-17,2.88,0.01,288.0
2000-05-18,2.88,0.01,288.0
2000-05-19,2.88,0.01,288.0
2000-05-22,3.0,0.01,300.0
2000-05-23,2.89,0.01,289.0
2000-05-24,2.78,0.01,278.0
2000-05-25,2.77,0.01,277.0
2000-05-26,2.8,0.01,280.0
2000-05-30,2.98,0.01,298.0
2000-05-31,2.85,0.01,285.0
2000-06-01,2.93,0.01,293.0
2000-06-02,2.91,0.01,291.0
2000-06-05,3.0,0.01,300.0
2000-06-06,3.13,0.01,313.0
2000-06-07,3.31,0.01,331.0
2000-06-08,3.38,0.01,338.0
2000-06-09,3.27,0.01,327.0
2000-06-12,3.16,0.01,316.0
2000-06-13,3.16,0.01,316.0
2000-06-14,3.25,0.01,325.0
2000-06-15,3.13,0.01,313.0
2000-06-16,3.15,0.01,315.0
2000-06-19,3.19,0.01,319.0
2000-06-20,3.38,0.01,338.0
2000-06-21,3.41,0.01,341.0
2000-06-22,3.23,0.01,323.0
2000-06-23,3.3,0.01,330.0
2000-06-26,3.45,0.01,345.0
2000-06-27,3.38,0.01,338.0
2000-06-28,3.38,0.01,338.0
2000-06-29,3.47,0.01,347.0
2000-06-30,3.41,0.01,341.0
2000-07-03,3.35,0.01,335.0
2000-07-05,3.33,0.01,333.0
2000-07-06,3.52,0.01,352.0
2000-07-07,3.57,0.01,357.0
2000-07-10,3.38,0.01,338.0
2000-07-11,3.46,0.01,346.0
2000-07-12,3.63,0.01,363.0
2000-07-13,3.73,0.01,373.0
2000-07-14,3.63,0.01,363.0
2000-07-17,3.66,0.01,366.0
2000-07-18,3.61,0.01,361.0
2000-07-19,3.38,0.01,338.0
2000-07-20,4.26,0.01,425.99999999999994
2000-07-21,4.25,0.01,425.0
2000-07-24,4.33,0.01,433.0
2000-07-25,4.24,0.01,424.0
2000-07-26,4.07,0.01,407.0
2000-07-27,3.95,0.01,395.0
2000-07-28,3.86,0.01,386.0
2000-07-31,4.38,0.01,438.0
2000-08-01,4.38,0.01,438.0
2000-08-02,4.5,0.01,450.0
2000-08-03,4.48,0.01,448.00000000000006
2000-08-04,4.74,0.01,474.0
2000-08-07,4.81,0.01,480.99999999999994
2000-08-08,4.81,0.01,480.99999999999994
2000-08-09,4.83,0.01,483.0
2000-08-10,4.48,0.01,448.00000000000006
2000-08-11,4.63,0.01,463.0
2000-08-14,4.7,0.01,470.0
2000-08-15,4.59,0.02,229.5
2000-08-16,4.71,0.02,235.5
2000-08-17,4.65,0.02,232.5
2000-08-18,4.55,0.02,227.5
2000-08-21,4.63,0.02,231.5
2000-08-22,4.62,0.02,231.0
2000-08-23,4.54,0.02,227.0
2000-08-24,4.77,0.02,238.49999999999997
2000-08-25,4.7,0.02,235.0
2000-08-28,4.73,0.02,236.50000000000003
2000-08-29,4.99,0.02,249.5
2000-08-30,4.94,0.02,247.00000000000003
2000-08-31,4.76,0.02,237.99999999999997
2000-09-01,4.86,0.02,243.0
2000-09-05,4.85,0.02,242.49999999999997
2000-09-06,4.97,0.02,248.49999999999997
2000-09-07,5.25,0.02,262.5
2000-09-08,5.08,0.02,254.0
2000-09-11,4.85,0.02,242.49999999999997
2000-09-12,5.06,0.02,252.99999999999997
2000-09-13,5.36,0.02,268.0
2000-09-14,5.4,0.02,270.0
2000-09-15,5.34,0.02,267.0
2000-09-18,5.14,0.02,257.0
2000-09-19,5.13,0.02,256.5
2000-09-20,4.98,0.02,249.00000000000003
2000-09-21,4.76,0.02,237.99999999999997
2000-09-22,4.89,0.02,244.49999999999997
2000-09-25,4.93,0.02,246.49999999999997
2000-09-26,4.88,0.02,244.0
2000-09-27,5.18,0.02,259.0
2000-09-28,5.88,0.02,294.0
2000-09-29,5.8,0.02,290.0
2000-10-02,6.05,0.02,302.5
2000-10-03,6.16,0.02,308.0
2000-10-04,5.91,0.02,295.5
2000-10-05,5.84,0.02,292.0
2000-10-06,5.84,0.02,292.0
2000-10-09,6.02,0.02,301.0
2000-10-10,5.88,0.02,294.0
2000-10-11,5.57,0.02,278.5
2000-10-12,5.13,0.02,256.5
2000-10-13,6.23,0.02,311.5
2000-10-16,6.64,0.02,332.0
2000-10-17,6.61,0.02,330.5
2000-10-18,6.27,0.02,313.5
2000-10-19,6.48,0.02,324.0
2000-10-20,6.63,0.02,331.5
2000-10-23,6.69,0.02,334.5
2000-10-24,7.05,0.02,352.5
2000-10-25,7.67,0.02,383.5
2000-10-26,7.2,0.02,360.0
2000-10-27,7.54,0.02,377.0
2000-10-30,7.64,0.02,382.0
2000-10-31,7.74,0.02,387.0
2000-11-01,7.38,0.02,369.0
2000-11-02,7.31,0.02,365.5
2000-11-03,7.13,0.02,356.5
2000-11-06,7.29,0.02,364.5
2000-11-07,7.45,0.02,372.5
2000-11-08,7.03,0.02,351.5
2000-11-09,7.48,0.02,374.0
2000-11-10,6.89,0.02,344.5
2000-11-13,7.32,0.2,36.6
2000-11-14,7.48,0.2,37.4
2000-11-15,7.5,0.2,37.5
2000-11-16,7.46,0.2,37.3
2000-11-17,6.93,0.2,34.65
2000-11-20,6.53,0.2,32.65
2000-11-21,6.34,0.2,31.7
2000-11-22,6.12,0.2,30.599999999999998
2000-11-24,6.19,0.2,30.95
2000-11-27,6.55,0.2,32.75
2000-11-28,6.17,0.2,30.849999999999998
2000-11-29,6.02,0.2,30.099999999999998
2000-11-30,6.11,0.2,30.55
2000-12-01,6.75,0.2,33.75
2000-12-04,6.87,0.2,34.35
2000-12-05,7.5,0.2,37.5
2000-12-06,7.67,0.2,38.349999999999994
2000-12-07,7.16,0.2,35.8
2000-12-08,7.51,0.2,37.55
2000-12-11,7.21,0.2,36.05
2000-12-12,6.81,0.2,34.05
2000-12-13,6.88,0.2,34.4
2000-12-14,6.69,0.2,33.45
2000-12-15,6.7,0.2,33.5
2000-12-18,6.98,0.2,34.9
2000-12-19,6.38,0.2,31.9
2000-12-20,5.86,0.2,29.3
2000-12-21,5.65,0.2,28.25
2000-12-22,6.06,0.2,30.299999999999997
2000-12-26,6.3,0.2,31.499999999999996
2000-12-27,6.34,0.2,31.7
2000-12-28,6.18,0.2,30.9
2000-12-29,5.78,0.2,28.9
2001-01-02,5.39,0.2,26.949999999999996
2001-01-03,6.76,0.2,33.8
2001-01-04,6.63,0.2,33.15
2001-01-05,6.38,0.2,31.9
2001-01-08,6.36,0.2,31.8
2001-01-09,6.37,0.2,31.849999999999998
2001-01-10,6.75,0.2,33.75
2001-01-11,6.84,0.2,34.199999999999996
2001-01-12,7.03,0.2,35.15
2001-01-16,6.5,0.2,32.5
2001-01-17,6.63,0.2,33.15
2001-01-18,6.31,0.2,31.549999999999997
2001-01-19,6.03,0.2,30.15
2001-01-22,6.0,0.2,30.0
2001-01-23,6.5,0.2,32.5
2001-01-24,6.41,0.2,32.05
2001-01-25,6.48,0.2,32.4
2001-01-26,6.23,0.2,31.150000000000002
2001-01-29,6.25,0.2,31.25
2001-01-30,6.43,0.2,32.15
2001-01-31,6.04,0.2,30.2
2001-02-01,6.44,0.2,32.2
2001-02-02,6.41,0.2,32.05
2001-02-05,6.36,0.2,31.8
2001-02-06,6.84,0.2,34.199999999999996
2001-02-07,6.95,0.2,34.75
2001-02-08,6.94,0.2,34.7
2001-02-09,6.81,0.2,34.05
2001-02-12,7.38,0.2,36.9
2001-02-13,7.41,0.2,37.05
2001-02-14,7.5,0.2,37.5
2001-02-15,7.52,0.2,37.599999999999994
2001-02-16,7.35,0.2,36.74999999999999
2001-02-20,7.15,0.2,35.75
2001-02-21,7.03,0.2,35.15
2001-02-22,6.96,0.2,34.8
2001-02-23,6.6,0.2,32.99999999999999
2001-02-26,6.91,0.2,34.55
2001-02-27,6.37,0.2,31.849999999999998
2001-02-28,6.4,0.2,32.0
2001-03-01,5.98,0.2,29.900000000000002
2001-03-02,6.06,0.2,30.299999999999997
2001-03-05,5.75,0.2,28.75
2001-03-06,5.63,0.2,28.15
2001-03-07,5.7,0.2,28.5
2001-03-08,5.55,0.2,27.749999999999996
2001-03-09,5.27,0.2,26.349999999999998
2001-03-12,5.21,0.2,26.049999999999997
2001-03-13,4.88,0.2,24.4
2001-03-14,5.03,0.2,25.15
2001-03-15,5.0,0.2,25.0
2001-03-16,4.92,0.2,24.599999999999998
2001-03-19,5.13,0.2,25.65
2001-03-20,5.45,0.2,27.25
2001-03-21,5.23,0.2,26.150000000000002
2001-03-22,5.02,0.2,25.099999999999998
2001-03-23,4.25,0.2,21.25
2001-03-26,4.13,0.2,20.65
2001-03-27,4.28,0.2,21.4
2001-03-28,4.18,0.2,20.9
2001-03-29,4.03,0.2,20.15
2001-03-30,4.28,0.2,21.4
2001-04-02,4.06,0.2,20.299999999999997
2001-04-03,3.69,0.2,18.45
2001-04-04,3.87,0.2,19.349999999999998
2001-04-05,4.13,0.2,20.65
2001-04-06,4.22,0.2,21.099999999999998
2001-04-09,4.28,0.2,21.4
2001-04-10,4.63,0.2,23.15
2001-04-11,4.77,0.2,23.849999999999998
2001-04-12,4.48,0.2,22.400000000000002
2001-04-16,4.63,0.2,23.15
2001-04-17,4.62,0.2,23.099999999999998
2001-04-18,4.84,0.2,24.2
2001-04-19,5.51,0.2,27.549999999999997
2001-04-20,5.39,0.2,26.949999999999996
2001-04-23,5.27,0.2,26.349999999999998
2001-04-24,5.39,0.2,26.949999999999996
2001-04-25,5.57,0.2,27.85
2001-04-26,5.55,0.2,27.749999999999996
2001-04-27,5.61,0.2,28.05
2001-04-30,5.63,0.2,28.15
2001-05-01,5.55,0.2,27.749999999999996
2001-05-02,5.49,0.2,27.45
2001-05-03,5.3,0.2,26.499999999999996
2001-05-04,5.45,0.2,27.25
2001-05-07,5.18,0.2,25.9
2001-05-08,5.26,0.2,26.299999999999997
2001-05-09,5.09,0.2,25.45
2001-05-10,5.28,0.2,26.4
2001-05-11,5.14,0.2,25.699999999999996
2001-05-14,5.09,0.2,25.45
2001-05-15,5.12,0.02,256.0
2001-05-16,5.21,0.02,260.5
2001-05-17,5.14,0.02,257.0
2001-05-18,5.17,0.02,258.5
2001-05-21,5.49,0.02,274.5
2001-05-22,5.66,0.02,283.0
2001-05-23,5.25,0.02,262.5
2001-05-24,5.5,0.02,275.0
2001-05-25,5.41,0.02,270.5
2001-05-29,5.45,0.02,272.5
2001-05-30,5.12,0.02,256.0
2001-05-31,5.24,0.02,262.0
2001-06-01,5.27,0.02,263.5
2001-06-04,5.26,0.02,263.0
2001-06-05,5.45,0.02,272.5
2001-06-06,5.52,0.02,276.0
2001-06-07,5.47,0.02,273.5
2001-06-08,5.46,0.02,273.0
2001-06-11,5.44,0.02,272.0
2001-06-12,5.97,0.02,298.5
2001-06-13,5.75,0.02,287.5
2001-06-14,5.41,0.02,270.5
2001-06-15,5.48,0.02,274.0
2001-06-18,5.45,0.02,272.5
2001-06-19,5.53,0.02,276.5
2001-06-20,5.7,0.02,285.0
2001-06-21,5.84,0.02,292.0
2001-06-22,5.55,0.02,277.5
2001-06-25,5.45,0.02,272.5
2001-06-26,5.27,0.02,263.5
2001-06-27,5.29,0.02,264.5
2001-06-28,5.34,0.02,267.0
2001-06-29,5.25,0.02,262.5
2001-07-02,5.18,0.02,259.0
2001-07-03,5.05,0.02,252.5
2001-07-05,4.94,0.02,247.00000000000003
2001-07-06,4.85,0.02,242.49999999999997
2001-07-09,4.95,0.02,247.5
2001-07-10,4.74,0.02,237.0
2001-07-11,4.88,0.02,244.0
2001-07-12,5.22,0.02,261.0
2001-07-13,5.25,0.02,262.5
2001-07-16,5.24,0.02,262.0
2001-07-17,5.51,0.02,275.5
2001-07-18,5.43,0.02,271.5
2001-07-19,5.92,0.02,296.0
2001-07-20,5.92,0.02,296.0
2001-07-23,6.13,0.02,306.5
2001-07-24,6.16,0.02,308.0
2001-07-25,6.52,0.02,326.0
2001-07-26,6.62,0.02,331.0
2001-07-27,6.82,0.02,341.0
2001-07-30,7.03,0.02,351.5
2001-07-31,7.04,0.02,352.0
2001-08-01,6.76,0.02,338.0
2001-08-02,6.74,0.02,337.0
2001-08-03,6.72,0.02,336.0
2001-08-06,6.94,0.02,347.0
2001-08-07,6.96,0.02,348.0
2001-08-08,6.91,0.02,345.5
2001-08-09,6.78,0.02,339.0
2001-08-10,6.52,0.02,326.0
2001-08-13,6.53,0.02,326.5
2001-08-14,6.46,0.03,215.33333333333334
2001-08-15,6.56,0.03,218.66666666666666
2001-08-16,6.64,0.03,221.33333333333334
2001-08-17,6.62,0.03,220.66666666666669
2001-08-20,6.62,0.03,220.66666666666669
2001-08-21,6.41,0.03,213.66666666666669
2001-08-22,6.27,0.03,209.0
2001-08-23,6.17,0.03,205.66666666666669
2001-08-24,6.49,0.03,216.33333333333334
2001-08-27,6.5,0.03,216.66666666666669
2001-08-28,6.28,0.03,209.33333333333334
2001-08-29,6.34,0.03,211.33333333333334
