date,FTNT,FTNT_EPS,PE Ratio
2015-01-28,31.4,0.02,1570.0
2015-01-29,29.22,0.02,1461.0
2015-01-30,29.9,0.02,1495.0
2015-02-02,30.03,0.02,1501.5
2015-02-03,30.52,0.02,1526.0
2015-02-04,31.03,0.02,1551.5
2015-02-05,31.73,0.02,1586.5
2015-02-06,31.81,0.02,1590.5
2015-02-09,31.49,0.02,1574.5
2015-02-10,32.24,0.02,1612.0
2015-02-11,32.78,0.02,1639.0
2015-02-12,32.98,0.02,1648.9999999999998
2015-02-13,33.23,0.02,1661.4999999999998
2015-02-17,33.0,0.02,1650.0
2015-02-18,33.29,0.02,1664.5
2015-02-19,33.5,0.02,1675.0
2015-02-20,33.84,0.02,1692.0000000000002
2015-02-23,33.32,0.02,1666.0
2015-02-24,33.72,0.02,1686.0
2015-02-25,34.24,0.02,1712.0
2015-02-26,34.05,0.02,1702.4999999999998
2015-02-27,33.61,0.02,1680.5
2015-03-02,34.1,0.04,852.5
2015-03-03,34.03,0.04,850.75
2015-03-04,33.69,0.04,842.2499999999999
2015-03-05,34.24,0.04,856.0
2015-03-06,33.6,0.04,840.0
2015-03-09,33.73,0.04,843.2499999999999
2015-03-10,32.9,0.04,822.5
2015-03-11,33.38,0.04,834.5
2015-03-12,33.95,0.04,848.75
2015-03-13,33.19,0.04,829.7499999999999
2015-03-16,34.1,0.04,852.5
2015-03-17,34.26,0.04,856.4999999999999
2015-03-18,34.85,0.04,871.25
2015-03-19,35.48,0.04,886.9999999999999
2015-03-20,35.31,0.04,882.75
2015-03-23,34.59,0.04,864.7500000000001
2015-03-24,34.15,0.04,853.75
2015-03-25,33.1,0.04,827.5
2015-03-26,33.64,0.04,841.0
2015-03-27,34.58,0.04,864.4999999999999
2015-03-30,35.17,0.04,879.25
2015-03-31,34.95,0.04,873.75
2015-04-01,34.06,0.04,851.5
2015-04-02,34.39,0.04,859.75
2015-04-06,34.4,0.04,860.0
2015-04-07,34.55,0.04,863.7499999999999
2015-04-08,34.49,0.04,862.25
2015-04-09,35.23,0.04,880.7499999999999
2015-04-10,35.62,0.04,890.4999999999999
2015-04-13,34.26,0.04,856.4999999999999
2015-04-14,34.17,0.04,854.25
2015-04-15,34.84,0.04,871.0000000000001
2015-04-16,34.56,0.04,864.0
2015-04-17,33.72,0.04,843.0
2015-04-20,34.63,0.04,865.75
2015-04-21,38.08,0.04,951.9999999999999
2015-04-22,38.07,0.04,951.75
2015-04-23,38.72,0.04,968.0
2015-04-24,38.68,0.04,967.0
2015-04-27,38.2,0.04,955.0
2015-04-28,38.56,0.04,964.0
2015-04-29,38.42,0.04,960.5
2015-04-30,37.74,0.04,943.5
2015-05-01,38.38,0.01,3838.0
2015-05-04,38.73,0.01,3872.9999999999995
2015-05-05,37.84,0.01,3784.0000000000005
2015-05-06,37.94,0.01,3793.9999999999995
2015-05-07,38.4,0.01,3840.0
2015-05-08,39.01,0.01,3900.9999999999995
2015-05-11,38.97,0.01,3897.0
2015-05-12,38.65,0.01,3865.0
2015-05-13,38.44,0.01,3843.9999999999995
2015-05-14,38.85,0.01,3885.0
2015-05-15,38.64,0.01,3864.0
2015-05-18,39.54,0.01,3954.0
2015-05-19,39.12,0.01,3911.9999999999995
2015-05-20,38.79,0.01,3879.0
2015-05-21,38.79,0.01,3879.0
2015-05-22,39.29,0.01,3929.0
2015-05-26,39.29,0.01,3929.0
2015-05-27,39.43,0.01,3943.0
2015-05-28,40.18,0.01,4018.0
2015-05-29,40.06,0.01,4006.0
2015-06-01,39.86,0.01,3986.0
2015-06-02,39.73,0.01,3972.9999999999995
2015-06-03,40.08,0.01,4007.9999999999995
2015-06-04,39.5,0.01,3950.0
2015-06-05,41.04,0.01,4104.0
2015-06-08,40.58,0.01,4057.9999999999995
2015-06-09,40.76,0.01,4075.9999999999995
2015-06-10,41.2,0.01,4120.0
2015-06-11,41.0,0.01,4100.0
2015-06-12,41.22,0.01,4122.0
2015-06-15,41.07,0.01,4107.0
2015-06-16,42.48,0.01,4248.0
2015-06-17,42.89,0.01,4289.0
2015-06-18,43.74,0.01,4374.0
2015-06-19,43.12,0.01,4312.0
2015-06-22,43.55,0.01,4355.0
2015-06-23,43.21,0.01,4321.0
2015-06-24,41.71,0.01,4171.0
2015-06-25,41.97,0.01,4197.0
2015-06-26,41.72,0.01,4172.0
2015-06-29,40.6,0.01,4060.0
2015-06-30,41.33,0.01,4133.0
2015-07-01,41.28,0.01,4128.0
2015-07-02,41.23,0.01,4123.0
2015-07-06,39.97,0.01,3997.0
2015-07-07,40.61,0.01,4061.0
2015-07-08,40.57,0.01,4057.0
2015-07-09,41.38,0.01,4138.0
2015-07-10,41.45,0.01,4145.0
2015-07-13,41.51,0.01,4151.0
2015-07-14,42.61,0.01,4261.0
2015-07-15,42.14,0.01,4214.0
2015-07-16,42.76,0.01,4276.0
2015-07-17,42.41,0.01,4241.0
2015-07-20,42.4,0.01,4240.0
2015-07-21,42.96,0.01,4296.0
2015-07-22,42.3,0.01,4230.0
2015-07-23,46.83,0.01,4683.0
2015-07-24,47.99,0.01,4799.0
2015-07-27,47.1,0.01,4710.0
2015-07-28,47.12,0.01,4712.0
2015-07-29,47.36,0.01,4736.0
2015-07-30,47.58,0.01,4758.0
2015-07-31,47.74,0.01,4774.0
2015-08-03,47.65,0.01,4765.0
2015-08-04,47.68,0.0,inf
2015-08-05,48.83,0.0,inf
2015-08-06,46.64,0.0,inf
2015-08-07,46.9,0.0,inf
2015-08-10,47.54,0.0,inf
2015-08-11,46.93,0.0,inf
2015-08-12,46.48,0.0,inf
2015-08-13,46.5,0.0,inf
2015-08-14,46.72,0.0,inf
2015-08-17,47.85,0.0,inf
2015-08-18,47.75,0.0,inf
2015-08-19,47.34,0.0,inf
2015-08-20,44.61,0.0,inf
2015-08-21,42.86,0.0,inf
2015-08-24,40.92,0.0,inf
2015-08-25,40.64,0.0,inf
2015-08-26,42.54,0.0,inf
2015-08-27,42.66,0.0,inf
2015-08-28,42.96,0.0,inf
2015-08-31,42.14,0.0,inf
2015-09-01,40.86,0.0,inf
2015-09-02,41.91,0.0,inf
2015-09-03,42.15,0.0,inf
2015-09-04,41.75,0.0,inf
2015-09-08,43.3,0.0,inf
2015-09-09,43.01,0.0,inf
2015-09-10,44.06,0.0,inf
2015-09-11,44.33,0.0,inf
2015-09-14,43.97,0.0,inf
2015-09-15,44.73,0.0,inf
2015-09-16,44.9,0.0,inf
2015-09-17,45.18,0.0,inf
2015-09-18,44.8,0.0,inf
2015-09-21,45.6,0.0,inf
2015-09-22,45.39,0.0,inf
2015-09-23,45.99,0.0,inf
2015-09-24,45.9,0.0,inf
2015-09-25,45.11,0.0,inf
2015-09-28,42.83,0.0,inf
2015-09-29,42.24,0.0,inf
2015-09-30,42.48,0.0,inf
2015-10-01,43.04,0.0,inf
2015-10-02,43.68,0.0,inf
2015-10-05,44.19,0.0,inf
2015-10-06,43.45,0.0,inf
2015-10-07,43.05,0.0,inf
2015-10-08,42.79,0.0,inf
2015-10-09,43.0,0.0,inf
2015-10-12,42.8,0.0,inf
2015-10-13,41.6,0.0,inf
2015-10-14,41.87,0.0,inf
2015-10-15,43.24,0.0,inf
2015-10-16,43.49,0.0,inf
2015-10-19,43.68,0.0,inf
2015-10-20,43.39,0.0,inf
2015-10-21,41.91,0.0,inf
2015-10-22,43.24,0.0,inf
2015-10-23,34.91,0.0,inf
2015-10-26,34.73,0.0,inf
2015-10-27,33.82,0.0,inf
2015-10-28,34.97,0.0,inf
2015-10-29,34.06,0.0,inf
2015-10-30,34.36,0.0,inf
2015-11-02,34.77,0.0,inf
2015-11-03,34.66,0.0,inf
2015-11-04,35.1,0.0,inf
2015-11-05,33.31,0.0,inf
2015-11-06,34.05,0.0,inf
2015-11-09,33.44,0.07,477.7142857142856
2015-11-10,33.38,0.07,476.85714285714283
2015-11-11,32.92,0.07,470.2857142857143
2015-11-12,33.27,0.07,475.2857142857143
2015-11-13,33.17,0.07,473.85714285714283
2015-11-16,33.4,0.07,477.14285714285705
2015-11-17,33.41,0.07,477.28571428571416
2015-11-18,34.04,0.07,486.2857142857142
2015-11-19,34.42,0.07,491.71428571428567
2015-11-20,34.75,0.07,496.4285714285714
2015-11-23,35.04,0.07,500.5714285714285
2015-11-24,35.75,0.07,510.71428571428567
2015-11-25,36.76,0.07,525.1428571428571
2015-11-27,36.69,0.07,524.1428571428571
2015-11-30,36.02,0.07,514.5714285714286
2015-12-01,36.1,0.07,515.7142857142857
2015-12-02,35.9,0.07,512.8571428571428
2015-12-03,34.7,0.07,495.7142857142857
2015-12-04,35.22,0.07,503.14285714285705
2015-12-07,34.49,0.07,492.7142857142857
2015-12-08,34.52,0.07,493.14285714285717
2015-12-09,32.71,0.07,467.2857142857143
2015-12-10,31.8,0.07,454.2857142857143
2015-12-11,30.54,0.07,436.2857142857142
2015-12-14,30.42,0.07,434.57142857142856
2015-12-15,30.59,0.07,436.99999999999994
2015-12-16,31.95,0.07,456.4285714285714
2015-12-17,31.42,0.07,448.85714285714283
2015-12-18,31.22,0.07,445.99999999999994
2015-12-21,31.66,0.07,452.2857142857142
2015-12-22,31.54,0.07,450.5714285714285
2015-12-23,31.89,0.07,455.57142857142856
2015-12-24,31.77,0.07,453.85714285714283
2015-12-28,31.79,0.07,454.1428571428571
2015-12-29,31.78,0.07,454.0
2015-12-30,31.45,0.07,449.2857142857142
2015-12-31,31.17,0.07,445.2857142857143
2016-01-04,30.23,0.07,431.85714285714283
2016-01-05,29.84,0.07,426.2857142857142
2016-01-06,29.5,0.07,421.4285714285714
2016-01-07,29.17,0.07,416.7142857142857
2016-01-08,28.61,0.07,408.71428571428567
2016-01-11,28.35,0.07,405.0
2016-01-12,28.73,0.07,410.4285714285714
2016-01-13,28.39,0.07,405.57142857142856
2016-01-14,29.29,0.07,418.4285714285714
2016-01-15,28.28,0.07,404.0
2016-01-19,26.46,0.07,378.0
2016-01-20,25.99,0.07,371.2857142857142
2016-01-21,26.73,0.07,381.85714285714283
2016-01-22,27.75,0.07,396.4285714285714
2016-01-25,27.21,0.07,388.71428571428567
2016-01-26,26.87,0.07,383.85714285714283
2016-01-27,25.83,0.07,368.99999999999994
2016-01-28,26.36,0.07,376.57142857142856
2016-01-29,28.14,0.07,401.99999999999994
2016-02-01,28.39,0.07,405.57142857142856
2016-02-02,27.06,0.07,386.5714285714285
2016-02-03,26.39,0.07,377.0
2016-02-04,26.72,0.07,381.71428571428567
2016-02-05,25.11,0.07,358.71428571428567
2016-02-08,24.23,0.07,346.1428571428571
2016-02-09,23.84,0.07,340.57142857142856
2016-02-10,23.91,0.07,341.57142857142856
2016-02-11,23.83,0.07,340.4285714285714
2016-02-12,24.11,0.07,344.4285714285714
2016-02-16,25.42,0.07,363.1428571428571
2016-02-17,26.18,0.07,373.99999999999994
2016-02-18,25.59,0.07,365.57142857142856
2016-02-19,26.09,0.07,372.71428571428567
2016-02-22,26.57,0.07,379.57142857142856
2016-02-23,26.55,0.07,379.2857142857143
2016-02-24,27.3,0.07,390.0
2016-02-25,28.06,0.07,400.8571428571428
2016-02-26,28.11,-0.01,-2811.0
2016-02-29,28.4,-0.01,-2840.0
2016-03-01,29.61,-0.01,-2961.0
2016-03-02,29.35,-0.01,-2935.0
2016-03-03,28.77,-0.01,-2877.0
2016-03-04,28.51,-0.01,-2851.0
2016-03-07,28.42,-0.01,-2842.0
2016-03-08,27.19,-0.01,-2719.0
2016-03-09,27.67,-0.01,-2767.0
2016-03-10,27.5,-0.01,-2750.0
2016-03-11,28.52,-0.01,-2852.0
2016-03-14,28.01,-0.01,-2801.0
2016-03-15,27.6,-0.01,-2760.0
2016-03-16,28.29,-0.01,-2829.0
2016-03-17,28.99,-0.01,-2899.0
2016-03-18,28.7,-0.01,-2870.0
2016-03-21,29.66,-0.01,-2966.0
2016-03-22,28.96,-0.01,-2896.0
2016-03-23,28.43,-0.01,-2843.0
2016-03-24,28.53,-0.01,-2853.0
2016-03-28,28.64,-0.01,-2864.0
2016-03-29,29.08,-0.01,-2907.9999999999995
2016-03-30,29.4,-0.01,-2940.0
2016-03-31,30.63,-0.01,-3063.0
2016-04-01,31.0,-0.01,-3100.0
2016-04-04,31.0,-0.01,-3100.0
2016-04-05,30.64,-0.01,-3064.0
2016-04-06,30.67,-0.01,-3067.0
2016-04-07,30.35,-0.01,-3035.0
2016-04-08,30.36,-0.01,-3036.0
2016-04-11,29.94,-0.01,-2994.0
2016-04-12,28.79,-0.01,-2879.0
2016-04-13,29.79,-0.01,-2979.0
2016-04-14,29.43,-0.01,-2943.0
2016-04-15,29.64,-0.01,-2964.0
2016-04-18,30.27,-0.01,-3027.0
2016-04-19,30.02,-0.01,-3002.0
2016-04-20,30.79,-0.01,-3079.0
2016-04-21,30.78,-0.01,-3078.0
2016-04-22,31.14,-0.01,-3114.0
2016-04-25,31.29,-0.01,-3129.0
2016-04-26,30.95,-0.01,-3095.0
2016-04-27,33.35,-0.01,-3335.0
2016-04-28,32.33,-0.01,-3232.9999999999995
2016-04-29,32.51,-0.01,-3250.9999999999995
2016-05-02,32.86,-0.01,-3286.0
2016-05-03,32.15,-0.01,-3215.0
2016-05-04,32.16,-0.01,-3215.9999999999995
2016-05-05,32.06,-0.01,-3206.0
2016-05-06,31.99,0.01,3199.0
2016-05-09,32.06,0.01,3206.0
2016-05-10,32.77,0.01,3277.0000000000005
2016-05-11,32.48,0.01,3247.9999999999995
2016-05-12,32.22,0.01,3222.0
2016-05-13,32.33,0.01,3232.9999999999995
2016-05-16,32.62,0.01,3261.9999999999995
2016-05-17,32.73,0.01,3272.9999999999995
2016-05-18,32.82,0.01,3282.0
2016-05-19,33.32,0.01,3332.0
2016-05-20,33.71,0.01,3371.0
2016-05-23,33.67,0.01,3367.0
2016-05-24,34.17,0.01,3417.0
2016-05-25,34.33,0.01,3432.9999999999995
2016-05-26,34.56,0.01,3456.0
2016-05-27,33.97,0.01,3397.0
2016-05-31,34.21,0.01,3421.0
2016-06-01,34.51,0.01,3450.9999999999995
2016-06-02,34.67,0.01,3467.0
2016-06-03,34.6,0.01,3460.0
2016-06-06,34.6,0.01,3460.0
2016-06-07,34.47,0.01,3447.0
2016-06-08,34.78,0.01,3478.0
2016-06-09,34.46,0.01,3446.0
2016-06-10,33.7,0.01,3370.0
2016-06-13,33.95,0.01,3395.0
2016-06-14,33.75,0.01,3375.0
2016-06-15,34.06,0.01,3406.0
2016-06-16,33.37,0.01,3336.9999999999995
2016-06-17,33.34,0.01,3334.0000000000005
2016-06-20,33.54,0.01,3354.0
2016-06-21,33.76,0.01,3375.9999999999995
2016-06-22,33.33,0.01,3332.9999999999995
2016-06-23,34.32,0.01,3432.0
2016-06-24,31.91,0.01,3191.0
2016-06-27,29.97,0.01,2997.0
2016-06-28,30.13,0.01,3013.0
2016-06-29,31.1,0.01,3110.0
2016-06-30,31.59,0.01,3159.0
2016-07-01,31.68,0.01,3168.0
2016-07-05,31.57,0.01,3157.0
2016-07-06,31.68,0.01,3168.0
2016-07-07,32.1,0.01,3210.0
2016-07-08,33.46,0.01,3346.0
2016-07-11,33.61,0.01,3361.0
2016-07-12,33.87,0.01,3386.9999999999995
2016-07-13,33.82,0.01,3382.0
2016-07-14,33.99,0.01,3399.0
2016-07-15,34.12,0.01,3411.9999999999995
2016-07-18,34.13,0.01,3413.0
2016-07-19,33.89,0.01,3389.0
2016-07-20,34.92,0.01,3492.0
2016-07-21,34.71,0.01,3471.0
2016-07-22,35.76,0.01,3575.9999999999995
2016-07-25,36.57,0.01,3657.0
2016-07-26,36.49,0.01,3649.0
2016-07-27,36.65,0.01,3665.0
2016-07-28,37.17,0.01,3717.0
2016-07-29,34.69,0.01,3468.9999999999995
2016-08-01,34.85,0.01,3485.0
2016-08-02,34.01,0.01,3400.9999999999995
2016-08-03,34.17,0.01,3417.0
2016-08-04,33.81,0.01,3381.0
2016-08-05,33.46,-0.01,-3346.0
2016-08-08,33.36,-0.01,-3336.0
2016-08-09,33.19,-0.01,-3318.9999999999995
2016-08-10,32.92,-0.01,-3292.0
2016-08-11,32.85,-0.01,-3285.0
2016-08-12,32.63,-0.01,-3263.0
2016-08-15,32.9,-0.01,-3290.0
2016-08-16,34.86,-0.01,-3486.0
2016-08-17,34.46,-0.01,-3446.0
2016-08-18,35.07,-0.01,-3507.0
2016-08-19,34.9,-0.01,-3490.0
2016-08-22,34.93,-0.01,-3493.0
2016-08-23,35.77,-0.01,-3577.0000000000005
2016-08-24,35.41,-0.01,-3540.9999999999995
2016-08-25,35.58,-0.01,-3557.9999999999995
2016-08-26,35.7,-0.01,-3570.0
2016-08-29,35.67,-0.01,-3567.0
2016-08-30,36.35,-0.01,-3635.0
2016-08-31,36.14,-0.01,-3614.0
2016-09-01,36.64,-0.01,-3664.0
2016-09-02,36.83,-0.01,-3682.9999999999995
2016-09-06,36.79,-0.01,-3679.0
2016-09-07,37.0,-0.01,-3700.0
2016-09-08,36.39,-0.01,-3639.0
2016-09-09,35.76,-0.01,-3575.9999999999995
2016-09-12,35.92,-0.01,-3592.0
2016-09-13,35.44,-0.01,-3543.9999999999995
2016-09-14,35.31,-0.01,-3531.0
2016-09-15,35.67,-0.01,-3567.0
2016-09-16,35.52,-0.01,-3552.0000000000005
2016-09-19,35.76,-0.01,-3575.9999999999995
2016-09-20,35.42,-0.01,-3542.0
2016-09-21,35.95,-0.01,-3595.0
2016-09-22,36.39,-0.01,-3639.0
2016-09-23,36.33,-0.01,-3632.9999999999995
2016-09-26,36.13,-0.01,-3613.0
2016-09-27,36.09,-0.01,-3609.0000000000005
2016-09-28,36.3,-0.01,-3629.9999999999995
2016-09-29,35.93,-0.01,-3593.0
2016-09-30,36.93,-0.01,-3693.0
2016-10-03,36.94,-0.01,-3693.9999999999995
2016-10-04,36.81,-0.01,-3681.0
2016-10-05,36.6,-0.01,-3660.0
2016-10-06,35.69,-0.01,-3568.9999999999995
2016-10-07,34.99,-0.01,-3499.0
2016-10-10,34.99,-0.01,-3499.0
2016-10-11,34.09,-0.01,-3409.0000000000005
2016-10-12,30.66,-0.01,-3066.0
2016-10-13,31.19,-0.01,-3119.0
2016-10-14,31.01,-0.01,-3101.0
2016-10-17,30.96,-0.01,-3096.0
2016-10-18,30.99,-0.01,-3099.0
2016-10-19,31.11,-0.01,-3111.0
2016-10-20,31.33,-0.01,-3132.9999999999995
2016-10-21,31.8,-0.01,-3180.0
2016-10-24,31.24,-0.01,-3124.0
2016-10-25,30.67,-0.01,-3067.0
2016-10-26,30.18,-0.01,-3018.0
2016-10-27,29.91,-0.01,-2991.0
2016-10-28,31.78,-0.01,-3178.0
2016-10-31,32.06,-0.01,-3206.0
2016-11-01,31.76,-0.01,-3176.0
2016-11-02,31.1,-0.01,-3110.0
2016-11-03,30.8,-0.01,-3080.0
2016-11-04,30.88,-0.01,-3088.0
2016-11-07,31.45,-0.01,-3145.0
2016-11-08,31.33,0.05,626.5999999999999
2016-11-09,31.75,0.05,635.0
2016-11-10,31.39,0.05,627.8
2016-11-11,31.86,0.05,637.1999999999999
2016-11-14,31.64,0.05,632.8
2016-11-15,32.16,0.05,643.1999999999999
2016-11-16,32.54,0.05,650.8
2016-11-17,31.64,0.05,632.8
2016-11-18,30.96,0.05,619.1999999999999
2016-11-21,30.67,0.05,613.4
2016-11-22,31.15,0.05,622.9999999999999
2016-11-23,30.84,0.05,616.8
2016-11-25,30.57,0.05,611.4
2016-11-28,30.24,0.05,604.8
2016-11-29,30.24,0.05,604.8
2016-11-30,30.1,0.05,602.0
2016-12-01,29.05,0.05,581.0
2016-12-02,29.57,0.05,591.4
2016-12-05,30.22,0.05,604.4
2016-12-06,29.93,0.05,598.5999999999999
2016-12-07,30.76,0.05,615.2
2016-12-08,30.56,0.05,611.1999999999999
2016-12-09,30.69,0.05,613.8
2016-12-12,29.97,0.05,599.4
2016-12-13,30.55,0.05,611.0
2016-12-14,29.72,0.05,594.4
2016-12-15,29.96,0.05,599.1999999999999
2016-12-16,29.77,0.05,595.4
2016-12-19,29.79,0.05,595.8
2016-12-20,29.68,0.05,593.5999999999999
2016-12-21,29.55,0.05,591.0
2016-12-22,28.61,0.05,572.1999999999999
2016-12-23,29.17,0.05,583.4
2016-12-27,30.08,0.05,601.5999999999999
2016-12-28,30.35,0.05,607.0
2016-12-29,30.3,0.05,606.0
2016-12-30,30.12,0.05,602.4
2017-01-03,30.12,0.05,602.4
2017-01-04,30.42,0.05,608.4
2017-01-05,30.83,0.05,616.5999999999999
2017-01-06,31.01,0.05,620.2
2017-01-09,31.31,0.05,626.1999999999999
2017-01-10,31.96,0.05,639.1999999999999
2017-01-11,32.12,0.05,642.3999999999999
2017-01-12,31.85,0.05,637.0
2017-01-13,32.29,0.05,645.8
2017-01-17,31.7,0.05,634.0
2017-01-18,31.85,0.05,637.0
2017-01-19,32.35,0.05,647.0
2017-01-20,32.32,0.05,646.4
2017-01-23,32.19,0.05,643.8
2017-01-24,32.66,0.05,653.1999999999999
2017-01-25,32.81,0.05,656.2
2017-01-26,32.57,0.05,651.4
2017-01-27,32.78,0.05,655.6
2017-01-30,32.81,0.05,656.2
2017-01-31,33.26,0.05,665.1999999999999
2017-02-01,33.1,0.05,662.0
2017-02-02,33.18,0.05,663.5999999999999
2017-02-03,37.72,0.05,754.4
2017-02-06,37.83,0.05,756.5999999999999
2017-02-07,37.76,0.05,755.1999999999999
2017-02-08,37.42,0.05,748.4
2017-02-09,37.99,0.05,759.8
2017-02-10,37.68,0.05,753.5999999999999
2017-02-13,37.8,0.05,755.9999999999999
2017-02-14,37.77,0.05,755.4
2017-02-15,37.95,0.05,759.0
2017-02-16,37.24,0.05,744.8
2017-02-17,37.46,0.05,749.1999999999999
2017-02-21,37.38,0.05,747.6
2017-02-22,37.24,0.05,744.8
2017-02-23,37.23,0.05,744.5999999999999
2017-02-24,37.15,0.05,742.9999999999999
2017-02-27,37.44,0.05,748.8
2017-02-28,37.35,0.05,747.0
2017-03-01,37.31,0.14,266.5
2017-03-02,36.74,0.14,262.42857142857144
2017-03-03,36.28,0.14,259.1428571428571
2017-03-06,36.34,0.14,259.57142857142856
2017-03-07,36.43,0.14,260.21428571428567
2017-03-08,37.24,0.14,266.0
2017-03-09,36.67,0.14,261.9285714285714
2017-03-10,36.96,0.14,264.0
2017-03-13,36.93,0.14,263.7857142857143
2017-03-14,36.66,0.14,261.85714285714283
2017-03-15,36.87,0.14,263.35714285714283
2017-03-16,37.29,0.14,266.35714285714283
2017-03-17,37.13,0.14,265.2142857142857
2017-03-20,36.98,0.14,264.1428571428571
2017-03-21,36.11,0.14,257.9285714285714
2017-03-22,36.49,0.14,260.6428571428571
2017-03-23,36.38,0.14,259.85714285714283
2017-03-24,36.3,0.14,259.2857142857142
2017-03-27,36.34,0.14,259.57142857142856
2017-03-28,36.56,0.14,261.1428571428571
2017-03-29,38.31,0.14,273.6428571428571
2017-03-30,37.85,0.14,270.35714285714283
2017-03-31,38.35,0.14,273.9285714285714
2017-04-03,38.26,0.14,273.2857142857142
2017-04-04,37.65,0.14,268.9285714285714
2017-04-05,37.44,0.14,267.4285714285714
2017-04-06,37.23,0.14,265.9285714285714
2017-04-07,37.42,0.14,267.2857142857143
2017-04-10,37.22,0.14,265.85714285714283
2017-04-11,37.62,0.14,268.71428571428567
2017-04-12,37.47,0.14,267.6428571428571
2017-04-13,37.32,0.14,266.57142857142856
2017-04-17,38.07,0.14,271.9285714285714
2017-04-18,38.52,0.14,275.14285714285717
2017-04-19,38.43,0.14,274.5
2017-04-20,38.51,0.14,275.07142857142856
2017-04-21,39.53,0.14,282.35714285714283
2017-04-24,39.91,0.14,285.0714285714285
2017-04-25,40.27,0.14,287.6428571428571
2017-04-26,39.9,0.14,284.99999999999994
2017-04-27,40.42,0.14,288.7142857142857
2017-04-28,39.0,0.14,278.57142857142856
2017-05-01,39.15,0.14,279.6428571428571
2017-05-02,39.38,0.14,281.2857142857143
2017-05-03,39.22,0.06,653.6666666666666
2017-05-04,39.44,0.06,657.3333333333334
2017-05-05,40.08,0.06,668.0
2017-05-08,39.78,0.06,663.0
2017-05-09,39.06,0.06,651.0000000000001
2017-05-10,39.25,0.06,654.1666666666667
2017-05-11,39.03,0.06,650.5
2017-05-12,39.12,0.06,652.0
2017-05-15,40.45,0.06,674.1666666666667
2017-05-16,40.97,0.06,682.8333333333334
2017-05-17,39.55,0.06,659.1666666666666
2017-05-18,39.67,0.06,661.1666666666667
2017-05-19,40.04,0.06,667.3333333333334
2017-05-22,40.49,0.06,674.8333333333334
2017-05-23,40.07,0.06,667.8333333333334
2017-05-24,39.8,0.06,663.3333333333333
2017-05-25,39.65,0.06,660.8333333333334
2017-05-26,39.49,0.06,658.1666666666667
2017-05-30,39.15,0.06,652.5
2017-05-31,39.34,0.06,655.6666666666667
2017-06-01,39.21,0.06,653.5
2017-06-02,39.05,0.06,650.8333333333333
2017-06-05,39.37,0.06,656.1666666666666
2017-06-06,39.09,0.06,651.5000000000001
2017-06-07,39.2,0.06,653.3333333333334
2017-06-08,39.52,0.06,658.6666666666667
2017-06-09,37.32,0.06,622.0
2017-06-12,37.43,0.06,623.8333333333334
2017-06-13,37.94,0.06,632.3333333333334
2017-06-14,37.85,0.06,630.8333333333334
2017-06-15,37.64,0.06,627.3333333333334
2017-06-16,37.83,0.06,630.5
2017-06-19,38.0,0.06,633.3333333333334
2017-06-20,37.47,0.06,624.5
2017-06-21,37.73,0.06,628.8333333333333
2017-06-22,37.79,0.06,629.8333333333334
2017-06-23,38.29,0.06,638.1666666666666
2017-06-26,37.83,0.06,630.5
2017-06-27,37.2,0.06,620.0000000000001
2017-06-28,37.73,0.06,628.8333333333333
2017-06-29,37.74,0.06,629.0
2017-06-30,37.44,0.06,624.0
2017-07-03,37.13,0.06,618.8333333333334
2017-07-05,38.63,0.06,643.8333333333334
2017-07-06,37.98,0.06,633.0
2017-07-07,38.49,0.06,641.5000000000001
2017-07-10,38.5,0.06,641.6666666666667
2017-07-11,38.88,0.06,648.0000000000001
2017-07-12,39.5,0.06,658.3333333333334
2017-07-13,40.07,0.06,667.8333333333334
2017-07-14,40.12,0.06,668.6666666666666
2017-07-17,40.23,0.06,670.5
2017-07-18,40.47,0.06,674.5
2017-07-19,41.1,0.06,685.0
2017-07-20,40.71,0.06,678.5
2017-07-21,40.37,0.06,672.8333333333334
2017-07-24,40.55,0.06,675.8333333333333
2017-07-25,40.71,0.06,678.5
2017-07-26,40.58,0.06,676.3333333333334
2017-07-27,38.42,0.06,640.3333333333334
2017-07-28,37.47,0.06,624.5
2017-07-31,36.91,0.06,615.1666666666666
2017-08-01,36.8,0.06,613.3333333333333
2017-08-02,36.37,0.13,279.7692307692307
2017-08-03,36.4,0.13,280.0
2017-08-04,36.84,0.13,283.3846153846154
2017-08-07,36.83,0.13,283.30769230769226
2017-08-08,36.52,0.13,280.92307692307696
2017-08-09,36.7,0.13,282.3076923076923
2017-08-10,36.11,0.13,277.7692307692308
2017-08-11,36.48,0.13,280.6153846153846
2017-08-14,37.05,0.13,284.99999999999994
2017-08-15,36.81,0.13,283.1538461538462
2017-08-16,37.19,0.13,286.07692307692304
2017-08-17,36.52,0.13,280.92307692307696
2017-08-18,36.65,0.13,281.9230769230769
2017-08-21,36.93,0.13,284.07692307692304
2017-08-22,37.52,0.13,288.61538461538464
2017-08-23,37.1,0.13,285.38461538461536
2017-08-24,37.23,0.13,286.38461538461536
2017-08-25,37.18,0.13,286.0
2017-08-28,37.26,0.13,286.6153846153846
2017-08-29,37.36,0.13,287.38461538461536
2017-08-30,37.84,0.13,291.0769230769231
2017-08-31,38.2,0.13,293.84615384615387
2017-09-01,38.3,0.13,294.6153846153846
2017-09-05,36.74,0.13,282.61538461538464
