date,BK,BK_EPS,PE Ratio
2015-07-22,44.73,0.67,66.76119402985074
2015-07-23,44.47,0.67,66.3731343283582
2015-07-24,43.72,0.67,65.25373134328358
2015-07-27,43.26,0.67,64.56716417910447
2015-07-28,43.59,0.67,65.05970149253731
2015-07-29,43.78,0.67,65.34328358208955
2015-07-30,43.93,0.67,65.56716417910447
2015-07-31,43.4,0.67,64.77611940298507
2015-08-03,43.4,0.67,64.77611940298507
2015-08-04,43.89,0.67,65.50746268656717
2015-08-05,44.4,0.67,66.26865671641791
2015-08-06,44.28,0.67,66.08955223880596
2015-08-07,44.75,0.74,60.472972972972975
2015-08-10,45.26,0.74,61.16216216216216
2015-08-11,44.67,0.74,60.36486486486487
2015-08-12,43.9,0.74,59.32432432432432
2015-08-13,43.87,0.74,59.28378378378378
2015-08-14,44.07,0.74,59.554054054054056
2015-08-17,44.06,0.74,59.54054054054055
2015-08-18,44.35,0.74,59.932432432432435
2015-08-19,44.18,0.74,59.7027027027027
2015-08-20,42.8,0.74,57.83783783783783
2015-08-21,41.45,0.74,56.013513513513516
2015-08-24,38.64,0.74,52.21621621621622
2015-08-25,37.78,0.74,51.054054054054056
2015-08-26,39.47,0.74,53.33783783783784
2015-08-27,40.8,0.74,55.13513513513513
2015-08-28,40.67,0.74,54.95945945945946
2015-08-31,39.8,0.74,53.78378378378378
2015-09-01,38.34,0.74,51.810810810810814
2015-09-02,39.02,0.74,52.72972972972973
2015-09-03,39.28,0.74,53.08108108108108
2015-09-04,38.49,0.74,52.013513513513516
2015-09-08,39.32,0.74,53.13513513513514
2015-09-09,38.98,0.74,52.67567567567567
2015-09-10,39.33,0.74,53.148648648648646
2015-09-11,39.56,0.74,53.45945945945946
2015-09-14,39.56,0.74,53.45945945945946
2015-09-15,40.06,0.74,54.13513513513514
2015-09-16,40.23,0.74,54.36486486486486
2015-09-17,39.81,0.74,53.7972972972973
2015-09-18,38.86,0.74,52.513513513513516
2015-09-21,39.43,0.74,53.28378378378378
2015-09-22,38.85,0.74,52.5
2015-09-23,38.82,0.74,52.45945945945946
2015-09-24,38.52,0.74,52.054054054054056
2015-09-25,39.6,0.74,53.513513513513516
2015-09-28,38.2,0.74,51.62162162162163
2015-09-29,38.44,0.74,51.945945945945944
2015-09-30,39.15,0.74,52.9054054054054
2015-10-01,39.36,0.74,53.189189189189186
2015-10-02,39.17,0.74,52.932432432432435
2015-10-05,40.15,0.74,54.25675675675676
2015-10-06,39.96,0.74,54.0
2015-10-07,40.55,0.74,54.79729729729729
2015-10-08,40.87,0.74,55.229729729729726
2015-10-09,40.45,0.74,54.66216216216217
2015-10-12,40.46,0.74,54.67567567567568
2015-10-13,39.84,0.74,53.837837837837846
2015-10-14,39.26,0.74,53.05405405405405
2015-10-15,40.48,0.74,54.7027027027027
2015-10-16,40.49,0.74,54.71621621621622
2015-10-19,40.17,0.74,54.28378378378379
2015-10-20,41.25,0.74,55.74324324324324
2015-10-21,40.84,0.74,55.18918918918919
2015-10-22,41.65,0.74,56.28378378378378
2015-10-23,42.25,0.74,57.0945945945946
2015-10-26,41.89,0.74,56.60810810810811
2015-10-27,41.71,0.74,56.36486486486487
2015-10-28,43.07,0.74,58.2027027027027
2015-10-29,42.45,0.74,57.36486486486487
2015-10-30,41.65,0.74,56.28378378378378
2015-11-02,42.25,0.74,57.0945945945946
2015-11-03,42.65,0.74,57.63513513513514
2015-11-04,42.59,0.74,57.554054054054056
2015-11-05,43.29,0.74,58.5
2015-11-06,44.19,0.74,59.71621621621621
2015-11-09,43.67,0.74,59.013513513513516
2015-11-10,43.63,0.74,58.95945945945947
2015-11-11,43.84,0.74,59.24324324324325
2015-11-12,43.18,0.74,58.351351351351354
2015-11-13,42.67,0.74,57.66216216216217
2015-11-16,42.93,0.74,58.013513513513516
2015-11-17,42.91,0.74,57.986486486486484
2015-11-18,44.0,0.74,59.45945945945946
2015-11-19,43.83,0.74,59.229729729729726
2015-11-20,43.74,0.74,59.10810810810811
2015-11-23,43.67,0.74,59.013513513513516
2015-11-24,43.68,0.74,59.027027027027025
2015-11-25,43.93,0.74,59.36486486486486
2015-11-27,43.88,0.74,59.2972972972973
2015-11-30,43.84,0.74,59.24324324324325
2015-12-01,43.91,0.74,59.33783783783783
2015-12-02,43.49,0.74,58.770270270270274
2015-12-03,42.98,0.74,58.08108108108108
2015-12-04,44.06,0.74,59.54054054054055
2015-12-07,43.59,0.74,58.90540540540541
2015-12-08,43.15,0.74,58.31081081081081
2015-12-09,42.4,0.74,57.2972972972973
2015-12-10,42.27,0.74,57.12162162162163
2015-12-11,40.77,0.74,55.0945945945946
2015-12-14,40.39,0.74,54.58108108108108
2015-12-15,42.04,0.74,56.81081081081081
2015-12-16,42.7,0.74,57.70270270270271
2015-12-17,41.26,0.74,55.75675675675676
2015-12-18,40.22,0.74,54.35135135135135
2015-12-21,40.59,0.74,54.851351351351354
2015-12-22,40.99,0.74,55.391891891891895
2015-12-23,41.35,0.74,55.87837837837838
2015-12-24,41.23,0.74,55.71621621621621
2015-12-28,41.14,0.74,55.5945945945946
2015-12-29,41.72,0.74,56.37837837837838
2015-12-30,41.28,0.74,55.78378378378378
2015-12-31,41.22,0.74,55.7027027027027
2016-01-04,39.97,0.74,54.013513513513516
2016-01-05,39.82,0.74,53.810810810810814
2016-01-06,38.82,0.74,52.45945945945946
2016-01-07,37.84,0.74,51.13513513513514
2016-01-08,37.15,0.74,50.2027027027027
2016-01-11,37.42,0.74,50.56756756756757
2016-01-12,37.72,0.74,50.972972972972975
2016-01-13,36.46,0.74,49.270270270270274
2016-01-14,37.07,0.74,50.0945945945946
2016-01-15,35.78,0.74,48.351351351351354
2016-01-19,35.93,0.74,48.554054054054056
2016-01-20,35.47,0.74,47.93243243243243
2016-01-21,34.31,0.74,46.36486486486487
2016-01-22,35.15,0.74,47.5
2016-01-25,34.67,0.74,46.851351351351354
2016-01-26,35.56,0.74,48.054054054054056
2016-01-27,35.43,0.74,47.87837837837838
2016-01-28,35.37,0.74,47.79729729729729
2016-01-29,36.22,0.74,48.945945945945944
2016-02-01,35.5,0.74,47.972972972972975
2016-02-02,34.29,0.74,46.33783783783784
2016-02-03,34.34,0.74,46.40540540540541
2016-02-04,34.95,0.74,47.22972972972973
2016-02-05,34.46,0.74,46.56756756756757
2016-02-08,33.3,0.74,45.0
2016-02-09,33.6,0.74,45.40540540540541
2016-02-10,33.56,0.74,45.351351351351354
2016-02-11,32.74,0.74,44.24324324324325
2016-02-12,33.83,0.74,45.71621621621622
2016-02-16,34.55,0.74,46.689189189189186
2016-02-17,34.91,0.74,47.17567567567567
2016-02-18,34.54,0.74,46.67567567567568
2016-02-19,34.93,0.74,47.2027027027027
2016-02-22,35.43,0.74,47.87837837837838
2016-02-23,35.06,0.74,47.37837837837838
2016-02-24,34.77,0.74,46.98648648648649
2016-02-25,35.33,0.74,47.74324324324324
2016-02-26,36.12,0.58,62.275862068965516
2016-02-29,35.39,0.58,61.01724137931035
2016-03-01,36.8,0.58,63.44827586206897
2016-03-02,37.42,0.58,64.51724137931035
2016-03-03,37.69,0.58,64.98275862068965
2016-03-04,38.09,0.58,65.67241379310346
2016-03-07,38.17,0.58,65.81034482758622
2016-03-08,37.49,0.58,64.63793103448276
2016-03-09,37.14,0.58,64.0344827586207
2016-03-10,36.87,0.58,63.56896551724138
2016-03-11,37.75,0.58,65.08620689655173
2016-03-14,37.63,0.58,64.8793103448276
2016-03-15,37.49,0.58,64.63793103448276
2016-03-16,37.17,0.58,64.08620689655173
2016-03-17,37.38,0.58,64.44827586206897
2016-03-18,38.15,0.58,65.77586206896552
2016-03-21,38.13,0.58,65.74137931034484
2016-03-22,37.86,0.58,65.27586206896552
2016-03-23,37.52,0.58,64.68965517241381
2016-03-24,37.28,0.58,64.27586206896552
2016-03-28,37.34,0.58,64.3793103448276
2016-03-29,36.97,0.58,63.74137931034483
2016-03-30,37.14,0.58,64.0344827586207
2016-03-31,36.83,0.58,63.5
2016-04-01,36.93,0.58,63.67241379310345
2016-04-04,37.04,0.58,63.862068965517246
2016-04-05,36.52,0.58,62.96551724137932
2016-04-06,36.97,0.58,63.74137931034483
2016-04-07,35.67,0.58,61.50000000000001
2016-04-08,35.49,0.58,61.1896551724138
2016-04-11,35.86,0.58,61.827586206896555
2016-04-12,36.13,0.58,62.29310344827587
2016-04-13,37.78,0.58,65.13793103448276
2016-04-14,38.06,0.58,65.62068965517243
2016-04-15,37.85,0.58,65.25862068965517
2016-04-18,38.31,0.58,66.05172413793105
2016-04-19,38.84,0.58,66.96551724137932
2016-04-20,39.72,0.58,68.48275862068965
2016-04-21,40.7,0.58,70.17241379310346
2016-04-22,41.06,0.58,70.79310344827587
2016-04-25,40.67,0.58,70.12068965517243
2016-04-26,41.23,0.58,71.08620689655173
2016-04-27,41.28,0.58,71.17241379310346
2016-04-28,40.64,0.58,70.06896551724138
2016-04-29,40.24,0.58,69.3793103448276
2016-05-02,40.77,0.58,70.29310344827587
2016-05-03,39.81,0.58,68.63793103448276
2016-05-04,39.28,0.58,67.72413793103449
2016-05-05,39.4,0.58,67.93103448275862
2016-05-06,39.53,0.58,68.15517241379311
2016-05-09,39.37,0.58,67.87931034482759
2016-05-10,40.24,0.73,55.12328767123288
2016-05-11,39.87,0.73,54.61643835616438
2016-05-12,39.74,0.73,54.43835616438356
2016-05-13,39.44,0.73,54.02739726027397
2016-05-16,39.74,0.73,54.43835616438356
2016-05-17,39.84,0.73,54.57534246575343
2016-05-18,41.14,0.73,56.35616438356165
2016-05-19,40.83,0.73,55.93150684931507
2016-05-20,41.07,0.73,56.26027397260274
2016-05-23,40.97,0.73,56.12328767123287
2016-05-24,41.68,0.73,57.09589041095891
2016-05-25,42.21,0.73,57.82191780821918
2016-05-26,42.03,0.73,57.57534246575343
2016-05-27,42.27,0.73,57.9041095890411
2016-05-31,42.06,0.73,57.61643835616439
2016-06-01,42.25,0.73,57.87671232876713
2016-06-02,42.16,0.73,57.75342465753425
2016-06-03,41.52,0.73,56.87671232876713
2016-06-06,42.39,0.73,58.06849315068494
2016-06-07,42.04,0.73,57.58904109589041
2016-06-08,42.06,0.73,57.61643835616439
2016-06-09,41.65,0.73,57.054794520547944
2016-06-10,41.24,0.73,56.493150684931514
2016-06-13,40.96,0.73,56.109589041095894
2016-06-14,40.15,0.73,55.0
2016-06-15,40.26,0.73,55.150684931506845
2016-06-16,40.16,0.73,55.013698630136986
2016-06-17,40.06,0.73,54.87671232876713
2016-06-20,40.42,0.73,55.369863013698634
2016-06-21,40.44,0.73,55.3972602739726
2016-06-22,40.6,0.73,55.61643835616439
2016-06-23,41.54,0.73,56.9041095890411
2016-06-24,37.99,0.73,52.041095890410965
2016-06-27,35.88,0.73,49.15068493150685
2016-06-28,36.79,0.73,50.397260273972606
2016-06-29,38.0,0.73,52.054794520547944
2016-06-30,38.85,0.73,53.21917808219178
2016-07-01,38.04,0.73,52.10958904109589
2016-07-05,37.13,0.73,50.86301369863014
2016-07-06,37.31,0.73,51.109589041095894
2016-07-07,37.76,0.73,51.726027397260275
2016-07-08,38.49,0.73,52.726027397260275
2016-07-11,38.59,0.73,52.86301369863014
2016-07-12,39.37,0.73,53.93150684931506
2016-07-13,39.41,0.73,53.98630136986301
2016-07-14,39.69,0.73,54.36986301369863
2016-07-15,39.79,0.73,54.50684931506849
2016-07-18,39.93,0.73,54.6986301369863
2016-07-19,39.71,0.73,54.397260273972606
2016-07-20,40.01,0.73,54.80821917808219
2016-07-21,38.6,0.73,52.87671232876713
2016-07-22,39.19,0.73,53.68493150684931
2016-07-25,39.05,0.73,53.49315068493151
2016-07-26,39.6,0.73,54.24657534246575
2016-07-27,39.93,0.73,54.6986301369863
2016-07-28,39.83,0.73,54.56164383561644
2016-07-29,39.4,0.73,53.97260273972603
2016-08-01,39.2,0.73,53.69863013698631
2016-08-02,38.8,0.73,53.150684931506845
2016-08-03,39.22,0.73,53.726027397260275
2016-08-04,38.94,0.73,53.342465753424655
2016-08-05,40.5,0.73,55.47945205479452
2016-08-08,40.59,0.76,53.40789473684211
2016-08-09,40.28,0.76,53.0
2016-08-10,39.84,0.76,52.42105263157895
2016-08-11,40.04,0.76,52.68421052631579
2016-08-12,39.73,0.76,52.27631578947368
2016-08-15,40.16,0.76,52.84210526315789
2016-08-16,39.99,0.76,52.61842105263158
2016-08-17,40.21,0.76,52.9078947368421
2016-08-18,40.24,0.76,52.94736842105263
2016-08-19,40.25,0.76,52.96052631578947
2016-08-22,40.18,0.76,52.868421052631575
2016-08-23,40.25,0.76,52.96052631578947
2016-08-24,40.29,0.76,53.01315789473684
2016-08-25,40.53,0.76,53.328947368421055
2016-08-26,40.85,0.76,53.75
2016-08-29,41.26,0.76,54.28947368421052
2016-08-30,41.71,0.76,54.881578947368425
2016-08-31,41.67,0.76,54.828947368421055
2016-09-01,41.47,0.76,54.565789473684205
2016-09-02,41.65,0.76,54.80263157894736
2016-09-06,41.48,0.76,54.57894736842105
2016-09-07,41.29,0.76,54.32894736842105
2016-09-08,41.44,0.76,54.52631578947368
2016-09-09,40.93,0.76,53.85526315789473
2016-09-12,41.46,0.76,54.55263157894737
2016-09-13,40.74,0.76,53.60526315789474
2016-09-14,40.54,0.76,53.34210526315789
2016-09-15,40.85,0.76,53.75
2016-09-16,40.06,0.76,52.71052631578947
2016-09-19,40.09,0.76,52.75000000000001
2016-09-20,40.18,0.76,52.868421052631575
2016-09-21,40.52,0.76,53.31578947368421
2016-09-22,40.35,0.76,53.0921052631579
2016-09-23,40.2,0.76,52.89473684210527
2016-09-26,39.55,0.76,52.03947368421052
2016-09-27,39.5,0.76,51.973684210526315
2016-09-28,39.5,0.76,51.973684210526315
2016-09-29,39.06,0.76,51.39473684210527
2016-09-30,39.88,0.76,52.473684210526315
2016-10-03,39.69,0.76,52.223684210526315
2016-10-04,40.2,0.76,52.89473684210527
2016-10-05,40.83,0.76,53.723684210526315
2016-10-06,40.73,0.76,53.59210526315789
2016-10-07,40.57,0.76,53.38157894736842
2016-10-10,40.68,0.76,53.526315789473685
2016-10-11,39.95,0.76,52.56578947368421
2016-10-12,40.12,0.76,52.78947368421052
2016-10-13,39.09,0.76,51.434210526315795
2016-10-14,39.47,0.76,51.93421052631579
2016-10-17,39.3,0.76,51.71052631578947
2016-10-18,40.03,0.76,52.671052631578945
2016-10-19,40.43,0.76,53.19736842105263
2016-10-20,42.25,0.76,55.5921052631579
2016-10-21,43.05,0.76,56.64473684210526
2016-10-24,43.41,0.76,57.118421052631575
2016-10-25,43.4,0.76,57.10526315789473
2016-10-26,43.61,0.76,57.38157894736842
2016-10-27,43.7,0.76,57.5
2016-10-28,43.5,0.76,57.23684210526316
2016-10-31,43.27,0.76,56.934210526315795
2016-11-01,43.4,0.76,57.10526315789473
2016-11-02,42.87,0.76,56.4078947368421
2016-11-03,43.04,0.76,56.63157894736842
2016-11-04,42.99,0.76,56.56578947368421
2016-11-07,44.03,0.76,57.93421052631579
2016-11-08,43.88,0.9,48.75555555555556
2016-11-09,45.54,0.9,50.599999999999994
2016-11-10,46.21,0.9,51.34444444444444
2016-11-11,46.73,0.9,51.92222222222222
2016-11-14,47.53,0.9,52.81111111111111
2016-11-15,47.93,0.9,53.25555555555555
2016-11-16,47.05,0.9,52.27777777777777
2016-11-17,47.6,0.9,52.888888888888886
2016-11-18,47.44,0.9,52.71111111111111
2016-11-21,47.42,0.9,52.68888888888889
2016-11-22,47.25,0.9,52.5
2016-11-23,47.47,0.9,52.74444444444444
2016-11-25,47.47,0.9,52.74444444444444
2016-11-28,47.03,0.9,52.25555555555555
2016-11-29,47.05,0.9,52.27777777777777
2016-11-30,47.42,0.9,52.68888888888889
2016-12-01,48.6,0.9,54.0
2016-12-02,47.65,0.9,52.94444444444444
2016-12-05,47.86,0.9,53.17777777777778
2016-12-06,47.99,0.9,53.32222222222222
2016-12-07,48.55,0.9,53.94444444444444
2016-12-08,49.17,0.9,54.63333333333333
2016-12-09,48.62,0.9,54.02222222222222
2016-12-12,48.22,0.9,53.577777777777776
2016-12-13,48.28,0.9,53.644444444444446
2016-12-14,48.07,0.9,53.41111111111111
2016-12-15,48.35,0.9,53.72222222222222
2016-12-16,47.56,0.9,52.84444444444445
2016-12-19,47.28,0.9,52.53333333333333
2016-12-20,47.68,0.9,52.977777777777774
2016-12-21,47.55,0.9,52.83333333333333
2016-12-22,47.61,0.9,52.9
2016-12-23,47.58,0.9,52.86666666666666
2016-12-27,47.73,0.9,53.03333333333333
2016-12-28,47.65,0.9,52.94444444444444
2016-12-29,47.34,0.9,52.6
2016-12-30,47.38,0.9,52.644444444444446
2017-01-03,47.96,0.9,53.28888888888889
2017-01-04,48.71,0.9,54.12222222222222
2017-01-05,48.09,0.9,53.43333333333334
2017-01-06,48.17,0.9,53.522222222222226
2017-01-09,47.64,0.9,52.93333333333333
2017-01-10,47.72,0.9,53.02222222222222
2017-01-11,48.03,0.9,53.36666666666667
2017-01-12,47.46,0.9,52.733333333333334
2017-01-13,47.74,0.9,53.044444444444444
2017-01-17,46.43,0.9,51.58888888888889
2017-01-18,46.23,0.9,51.36666666666666
2017-01-19,44.84,0.9,49.82222222222222
2017-01-20,44.56,0.9,49.51111111111111
2017-01-23,43.87,0.9,48.74444444444444
2017-01-24,44.63,0.9,49.58888888888889
2017-01-25,44.91,0.9,49.89999999999999
2017-01-26,44.97,0.9,49.96666666666666
2017-01-27,44.78,0.9,49.75555555555555
2017-01-30,44.67,0.9,49.63333333333333
2017-01-31,44.73,0.9,49.699999999999996
2017-02-01,45.02,0.9,50.022222222222226
2017-02-02,44.8,0.9,49.77777777777777
2017-02-03,45.67,0.9,50.74444444444445
2017-02-06,45.66,0.9,50.73333333333333
2017-02-07,45.45,0.9,50.5
2017-02-08,45.14,0.9,50.15555555555555
2017-02-09,45.5,0.9,50.55555555555556
2017-02-10,45.56,0.9,50.62222222222222
2017-02-13,46.12,0.9,51.24444444444444
2017-02-14,46.82,0.9,52.02222222222222
2017-02-15,47.43,0.9,52.699999999999996
2017-02-16,47.07,0.9,52.3
2017-02-17,47.14,0.9,52.37777777777778
2017-02-21,47.5,0.9,52.77777777777778
2017-02-22,47.29,0.9,52.544444444444444
2017-02-23,47.34,0.9,52.6
2017-02-24,47.09,0.9,52.32222222222222
2017-02-27,47.11,0.9,52.34444444444444
2017-02-28,47.14,0.77,61.22077922077922
2017-03-01,48.5,0.77,62.98701298701299
2017-03-02,47.99,0.77,62.324675324675326
2017-03-03,47.95,0.77,62.27272727272727
2017-03-06,47.9,0.77,62.2077922077922
2017-03-07,47.67,0.77,61.90909090909091
2017-03-08,48.19,0.77,62.58441558441558
2017-03-09,47.93,0.77,62.246753246753244
2017-03-10,48.17,0.77,62.55844155844156
2017-03-13,48.35,0.77,62.79220779220779
2017-03-14,48.26,0.77,62.675324675324674
2017-03-15,48.33,0.77,62.76623376623376
2017-03-16,48.47,0.77,62.94805194805195
2017-03-17,47.91,0.77,62.220779220779214
2017-03-20,47.21,0.77,61.311688311688314
2017-03-21,46.42,0.77,60.285714285714285
2017-03-22,46.16,0.77,59.94805194805194
2017-03-23,46.28,0.77,60.103896103896105
2017-03-24,46.25,0.77,60.064935064935064
2017-03-27,46.25,0.77,60.064935064935064
2017-03-28,47.0,0.77,61.03896103896104
2017-03-29,46.72,0.77,60.675324675324674
2017-03-30,47.53,0.77,61.72727272727273
2017-03-31,47.23,0.77,61.33766233766233
2017-04-03,47.13,0.77,61.20779220779221
2017-04-04,46.97,0.77,61.0
2017-04-05,47.0,0.77,61.03896103896104
2017-04-06,47.31,0.77,61.44155844155844
2017-04-07,47.15,0.77,61.23376623376623
2017-04-10,47.06,0.77,61.116883116883116
2017-04-11,47.26,0.77,61.37662337662337
2017-04-12,46.89,0.77,60.896103896103895
2017-04-13,46.42,0.77,60.285714285714285
2017-04-17,47.05,0.77,61.1038961038961
2017-04-18,46.89,0.77,60.896103896103895
2017-04-19,46.86,0.77,60.857142857142854
2017-04-20,46.65,0.77,60.58441558441558
2017-04-21,46.75,0.77,60.714285714285715
2017-04-24,47.55,0.77,61.75324675324675
2017-04-25,47.23,0.77,61.33766233766233
2017-04-26,47.15,0.77,61.23376623376623
2017-04-27,47.22,0.77,61.32467532467532
2017-04-28,47.06,0.77,61.116883116883116
2017-05-01,47.18,0.77,61.27272727272727
2017-05-02,47.12,0.77,61.19480519480519
2017-05-03,47.4,0.77,61.55844155844156
2017-05-04,47.61,0.77,61.83116883116883
2017-05-05,47.65,0.77,61.88311688311688
2017-05-08,47.68,0.83,57.445783132530124
2017-05-09,47.12,0.83,56.7710843373494
2017-05-10,47.16,0.83,56.81927710843373
2017-05-11,46.93,0.83,56.5421686746988
2017-05-12,46.76,0.83,56.33734939759036
2017-05-15,47.11,0.83,56.75903614457832
2017-05-16,47.18,0.83,56.8433734939759
2017-05-17,46.29,0.83,55.7710843373494
2017-05-18,46.2,0.83,55.66265060240964
2017-05-19,46.54,0.83,56.07228915662651
2017-05-22,46.8,0.83,56.3855421686747
2017-05-23,47.03,0.83,56.66265060240964
2017-05-24,46.96,0.83,56.578313253012055
2017-05-25,47.38,0.83,57.08433734939759
2017-05-26,47.41,0.83,57.12048192771084
2017-05-30,47.1,0.83,56.746987951807235
2017-05-31,47.12,0.83,56.7710843373494
2017-06-01,47.42,0.83,57.13253012048193
2017-06-02,47.51,0.83,57.24096385542169
2017-06-05,47.54,0.83,57.277108433734945
2017-06-06,47.23,0.83,56.903614457831324
2017-06-07,47.9,0.83,57.71084337349398
2017-06-08,48.39,0.83,58.30120481927711
2017-06-09,49.4,0.83,59.51807228915663
2017-06-12,49.1,0.83,59.156626506024104
2017-06-13,49.57,0.83,59.72289156626506
2017-06-14,49.77,0.83,59.96385542168675
2017-06-15,49.78,0.83,59.975903614457835
2017-06-16,49.89,0.83,60.108433734939766
2017-06-19,50.28,0.83,60.578313253012055
2017-06-20,49.86,0.83,60.07228915662651
2017-06-21,49.59,0.83,59.746987951807235
2017-06-22,49.55,0.83,59.69879518072289
2017-06-23,49.17,0.83,59.24096385542169
2017-06-26,49.55,0.83,59.69879518072289
2017-06-27,49.68,0.83,59.85542168674699
2017-06-28,50.6,0.83,60.96385542168675
2017-06-29,51.01,0.83,61.45783132530121
2017-06-30,51.02,0.83,61.4698795180723
2017-07-03,51.83,0.83,62.445783132530124
2017-07-05,52.27,0.83,62.975903614457835
2017-07-06,51.23,0.83,61.72289156626506
2017-07-07,51.75,0.83,62.34939759036145
2017-07-10,51.88,0.83,62.506024096385545
2017-07-11,51.47,0.83,62.01204819277108
2017-07-12,51.45,0.83,61.987951807228924
2017-07-13,52.06,0.83,62.72289156626507
2017-07-14,52.36,0.83,63.08433734939759
2017-07-17,53.35,0.83,64.27710843373494
2017-07-18,53.53,0.83,64.49397590361447
2017-07-19,53.06,0.83,63.9277108433735
2017-07-20,53.91,0.83,64.95180722891565
2017-07-21,53.36,0.83,64.28915662650603
2017-07-24,53.47,0.83,64.42168674698796
2017-07-25,53.73,0.83,64.73493975903614
2017-07-26,53.39,0.83,64.32530120481928
2017-07-27,52.86,0.83,63.68674698795181
2017-07-28,52.66,0.83,63.44578313253012
2017-07-31,53.03,0.83,63.89156626506025
2017-08-01,53.71,0.83,64.71084337349399
2017-08-02,53.91,0.83,64.95180722891565
2017-08-03,53.82,0.88,61.15909090909091
2017-08-04,54.02,0.88,61.38636363636364
2017-08-07,53.71,0.88,61.03409090909091
2017-08-08,53.79,0.88,61.125
2017-08-09,54.04,0.88,61.40909090909091
2017-08-10,51.95,0.88,59.034090909090914
2017-08-11,52.19,0.88,59.30681818181818
2017-08-14,52.83,0.88,60.03409090909091
2017-08-15,53.15,0.88,60.39772727272727
2017-08-16,52.88,0.88,60.09090909090909
2017-08-17,51.8,0.88,58.86363636363636
2017-08-18,52.1,0.88,59.20454545454545
2017-08-21,52.19,0.88,59.30681818181818
2017-08-22,52.66,0.88,59.840909090909086
2017-08-23,52.77,0.88,59.96590909090909
2017-08-24,52.79,0.88,59.98863636363636
2017-08-25,52.65,0.88,59.82954545454545
2017-08-28,52.27,0.88,59.39772727272727
2017-08-29,52.09,0.88,59.19318181818182
2017-08-30,52.36,0.88,59.5
2017-08-31,52.28,0.88,59.409090909090914
2017-09-01,52.33,0.88,59.465909090909086
2017-09-05,51.2,0.88,58.18181818181819
2017-09-06,51.27,0.88,58.26136363636364
2017-09-07,50.28,0.88,57.13636363636364
2017-09-08,50.43,0.88,57.30681818181818
2017-09-11,51.53,0.88,58.55681818181818
2017-09-12,51.99,0.88,59.07954545454545
2017-09-13,51.59,0.88,58.62500000000001
2017-09-14,51.13,0.88,58.10227272727273
2017-09-15,51.56,0.88,58.59090909090909
2017-09-18,51.7,0.88,58.75
2017-09-19,52.04,0.88,59.13636363636363
2017-09-20,52.4,0.88,59.54545454545455
2017-09-21,52.42,0.88,59.56818181818182
2017-09-22,52.37,0.88,59.51136363636363
2017-09-25,52.2,0.88,59.31818181818182
2017-09-26,52.12,0.88,59.22727272727273
2017-09-27,52.76,0.88,59.95454545454545
2017-09-28,53.01,0.88,60.23863636363636
2017-09-29,53.02,0.88,60.25
2017-10-02,53.65,0.88,60.965909090909086
2017-10-03,53.8,0.88,61.13636363636363
2017-10-04,53.8,0.88,61.13636363636363
2017-10-05,54.43,0.88,61.85227272727273
2017-10-06,54.47,0.88,61.89772727272727
2017-10-09,54.33,0.88,61.73863636363636
2017-10-10,54.66,0.88,62.11363636363636
2017-10-11,54.88,0.88,62.36363636363637
2017-10-12,54.74,0.88,62.20454545454545
2017-10-13,54.67,0.88,62.125
2017-10-16,54.71,0.88,62.17045454545455
2017-10-17,53.96,0.88,61.31818181818182
2017-10-18,54.46,0.88,61.88636363636364
2017-10-19,52.85,0.88,60.05681818181818
2017-10-20,53.12,0.88,60.36363636363636
2017-10-23,52.51,0.88,59.67045454545454
2017-10-24,52.88,0.88,60.09090909090909
2017-10-25,51.75,0.88,58.80681818181818
2017-10-26,52.22,0.88,59.340909090909086
2017-10-27,52.14,0.88,59.25
2017-10-30,51.65,0.88,58.69318181818181
2017-10-31,51.45,0.88,58.46590909090909
2017-11-01,51.65,0.88,58.69318181818181
2017-11-02,51.4,0.88,58.40909090909091
2017-11-03,51.33,0.88,58.32954545454545
2017-11-06,51.35,0.88,58.35227272727273
2017-11-07,51.07,0.95,53.75789473684211
2017-11-08,51.22,0.95,53.915789473684214
2017-11-09,50.82,0.95,53.49473684210527
2017-11-10,50.93,0.95,53.61052631578948
2017-11-13,51.02,0.95,53.70526315789474
2017-11-14,51.85,0.95,54.578947368421055
2017-11-15,51.94,0.95,54.67368421052632
2017-11-16,52.23,0.95,54.97894736842105
2017-11-17,52.47,0.95,55.23157894736842
2017-11-20,52.52,0.95,55.284210526315796
2017-11-21,52.42,0.95,55.178947368421056
2017-11-22,52.43,0.95,55.189473684210526
2017-11-24,52.23,0.95,54.97894736842105
2017-11-27,52.18,0.95,54.92631578947368
2017-11-28,53.13,0.95,55.92631578947369
2017-11-29,54.41,0.95,57.27368421052631
2017-11-30,54.74,0.95,57.621052631578955
2017-12-01,54.45,0.95,57.31578947368422
2017-12-04,54.97,0.95,57.863157894736844
2017-12-05,54.43,0.95,57.294736842105266
2017-12-06,54.02,0.95,56.86315789473685
2017-12-07,54.22,0.95,57.07368421052632
2017-12-08,54.67,0.95,57.54736842105264
2017-12-11,54.54,0.95,57.410526315789475
2017-12-12,54.97,0.95,57.863157894736844
2017-12-13,54.38,0.95,57.2421052631579
2017-12-14,54.02,0.95,56.86315789473685
2017-12-15,54.2,0.95,57.05263157894738
2017-12-18,54.42,0.95,57.284210526315796
2017-12-19,54.2,0.95,57.05263157894738
2017-12-20,53.95,0.95,56.789473684210535
2017-12-21,54.36,0.95,57.22105263157895
