date,DISH,DISH_EPS,PE Ratio
2000-08-25,45.13,0.14,322.35714285714283
2000-08-28,44.44,0.14,317.4285714285714
2000-08-29,44.0,0.14,314.2857142857143
2000-08-30,45.88,0.14,327.7142857142857
2000-08-31,48.75,0.14,348.21428571428567
2000-09-01,53.06,0.14,379.0
2000-09-05,51.88,0.14,370.57142857142856
2000-09-06,50.25,0.14,358.9285714285714
2000-09-07,49.5,0.14,353.57142857142856
2000-09-08,47.25,0.14,337.49999999999994
2000-09-11,44.63,0.14,318.7857142857143
2000-09-12,44.94,0.14,320.99999999999994
2000-09-13,48.44,0.14,345.99999999999994
2000-09-14,46.31,0.14,330.7857142857143
2000-09-15,45.44,0.14,324.5714285714285
2000-09-18,45.69,0.14,326.35714285714283
2000-09-19,48.19,0.14,344.21428571428567
2000-09-20,46.38,0.14,331.2857142857143
2000-09-21,48.38,0.14,345.57142857142856
2000-09-22,51.38,0.14,367.0
2000-09-25,50.38,0.14,359.85714285714283
2000-09-26,51.38,0.14,367.0
2000-09-27,51.69,0.14,369.21428571428567
2000-09-28,53.42,0.14,381.57142857142856
2000-09-29,52.75,0.14,376.7857142857143
2000-10-02,54.13,0.14,386.6428571428571
2000-10-03,50.61,0.14,361.49999999999994
2000-10-04,49.94,0.14,356.71428571428567
2000-10-05,46.94,0.14,335.2857142857142
2000-10-06,44.31,0.14,316.5
2000-10-09,43.94,0.14,313.85714285714283
2000-10-10,41.25,0.14,294.6428571428571
2000-10-11,38.63,0.14,275.92857142857144
2000-10-12,36.38,0.14,259.85714285714283
2000-10-13,39.06,0.14,279.0
2000-10-16,42.0,0.14,299.99999999999994
2000-10-17,41.63,0.14,297.35714285714283
2000-10-18,40.19,0.14,287.07142857142856
2000-10-19,42.19,0.14,301.35714285714283
2000-10-20,44.06,0.14,314.7142857142857
2000-10-23,44.83,0.14,320.21428571428567
2000-10-24,42.94,0.14,306.71428571428567
2000-10-25,41.56,0.14,296.85714285714283
2000-10-26,45.13,0.14,322.35714285714283
2000-10-27,45.56,0.14,325.4285714285714
2000-10-30,45.0,0.14,321.4285714285714
2000-10-31,45.25,0.14,323.21428571428567
2000-11-01,47.19,0.14,337.0714285714285
2000-11-02,47.0,0.14,335.71428571428567
2000-11-03,45.0,0.14,321.4285714285714
2000-11-06,43.94,0.14,313.85714285714283
2000-11-07,44.19,0.14,315.6428571428571
2000-11-08,42.75,0.14,305.35714285714283
2000-11-09,42.25,0.14,301.7857142857143
2000-11-10,37.94,0.14,270.99999999999994
2000-11-13,40.19,0.14,287.07142857142856
2000-11-14,36.13,0.14,258.07142857142856
2000-11-15,34.69,0.14,247.78571428571425
2000-11-16,34.25,0.14,244.6428571428571
2000-11-17,33.94,0.14,242.4285714285714
2000-11-20,32.69,0.14,233.49999999999997
2000-11-21,31.94,0.14,228.14285714285714
2000-11-22,32.75,0.14,233.92857142857142
2000-11-24,34.94,0.14,249.57142857142853
2000-11-27,33.44,0.14,238.8571428571428
2000-11-28,29.84,0.14,213.1428571428571
2000-11-29,27.48,0.14,196.28571428571428
2000-11-30,29.19,0.14,208.5
2000-12-01,26.56,0.14,189.7142857142857
2000-12-04,27.63,0.14,197.35714285714283
2000-12-05,29.0,0.14,207.1428571428571
2000-12-06,25.75,0.14,183.92857142857142
2000-12-07,23.88,0.14,170.57142857142856
2000-12-08,25.81,0.14,184.35714285714283
2000-12-11,27.06,0.14,193.28571428571425
2000-12-12,24.44,0.14,174.57142857142856
2000-12-13,25.06,0.14,178.99999999999997
2000-12-14,23.5,0.14,167.85714285714283
2000-12-15,25.0,0.14,178.57142857142856
2000-12-18,25.13,0.14,179.49999999999997
2000-12-19,24.0,0.14,171.42857142857142
2000-12-20,22.75,0.14,162.49999999999997
2000-12-21,22.81,0.14,162.92857142857142
2000-12-22,25.75,0.14,183.92857142857142
2000-12-26,25.13,0.14,179.49999999999997
2000-12-27,24.06,0.14,171.85714285714283
2000-12-28,23.75,0.14,169.64285714285714
2000-12-29,22.75,0.14,162.49999999999997
2001-01-02,21.81,0.14,155.78571428571425
2001-01-03,27.19,0.14,194.2142857142857
2001-01-04,26.0,0.14,185.7142857142857
2001-01-05,24.0,0.14,171.42857142857142
2001-01-08,23.38,0.14,166.99999999999997
2001-01-09,24.31,0.14,173.6428571428571
2001-01-10,25.94,0.14,185.28571428571428
2001-01-11,28.88,0.14,206.28571428571425
2001-01-12,29.38,0.14,209.85714285714283
2001-01-16,32.06,0.14,229.0
2001-01-17,32.94,0.14,235.28571428571425
2001-01-18,32.69,0.14,233.49999999999997
2001-01-19,32.56,0.14,232.57142857142856
2001-01-22,32.75,0.14,233.92857142857142
2001-01-23,33.75,0.14,241.07142857142856
2001-01-24,34.0,0.14,242.85714285714283
2001-01-25,30.88,0.14,220.57142857142856
2001-01-26,30.88,0.14,220.57142857142856
2001-01-29,32.19,0.14,229.9285714285714
2001-01-30,32.0,0.14,228.57142857142856
2001-01-31,30.88,0.14,220.57142857142856
2001-02-01,30.13,0.14,215.2142857142857
2001-02-02,28.19,0.14,201.35714285714286
2001-02-05,29.56,0.14,211.1428571428571
2001-02-06,30.56,0.14,218.28571428571425
2001-02-07,29.19,0.14,208.5
2001-02-08,30.06,0.14,214.7142857142857
2001-02-09,29.0,0.14,207.1428571428571
2001-02-12,28.75,0.14,205.35714285714283
2001-02-13,29.31,0.14,209.35714285714283
2001-02-14,28.81,0.14,205.78571428571425
2001-02-15,28.5,0.14,203.57142857142856
2001-02-16,26.8,0.14,191.42857142857142
2001-02-20,26.63,0.14,190.2142857142857
2001-02-21,27.0,0.14,192.85714285714283
2001-02-22,26.63,0.14,190.2142857142857
2001-02-23,27.5,0.14,196.42857142857142
2001-02-26,28.56,0.14,203.99999999999997
2001-02-27,27.63,0.14,197.35714285714283
2001-02-28,26.13,0.14,186.6428571428571
2001-03-01,26.63,0.14,190.2142857142857
2001-03-02,26.94,0.14,192.42857142857142
2001-03-05,27.38,0.14,195.57142857142856
2001-03-06,29.88,0.14,213.4285714285714
2001-03-07,29.81,0.14,212.9285714285714
2001-03-08,30.13,0.14,215.2142857142857
2001-03-09,28.25,0.14,201.78571428571428
2001-03-12,26.5,0.14,189.28571428571428
2001-03-13,27.88,0.14,199.1428571428571
2001-03-14,28.06,0.14,200.4285714285714
2001-03-15,26.63,0.14,190.2142857142857
2001-03-16,26.5,0.14,189.28571428571428
2001-03-19,28.25,0.14,201.78571428571428
2001-03-20,27.56,0.14,196.85714285714283
2001-03-21,27.94,0.14,199.57142857142856
2001-03-22,27.69,0.14,197.78571428571428
2001-03-23,27.38,0.14,195.57142857142856
2001-03-26,28.06,0.14,200.4285714285714
2001-03-27,29.5,0.14,210.7142857142857
2001-03-28,27.94,0.14,199.57142857142856
2001-03-29,27.94,0.14,199.57142857142856
2001-03-30,27.69,0.14,197.78571428571428
2001-04-02,28.56,0.14,203.99999999999997
2001-04-03,26.44,0.14,188.85714285714286
2001-04-04,25.81,0.14,184.35714285714283
2001-04-05,28.38,0.14,202.7142857142857
2001-04-06,26.69,0.14,190.64285714285714
2001-04-09,28.25,0.14,201.78571428571428
2001-04-10,30.27,0.14,216.2142857142857
2001-04-11,30.81,0.14,220.07142857142856
2001-04-12,29.06,0.14,207.57142857142856
2001-04-16,29.5,0.14,210.7142857142857
2001-04-17,30.45,0.14,217.49999999999997
2001-04-18,31.8,0.14,227.14285714285714
2001-04-19,31.8,0.14,227.14285714285714
2001-04-20,31.18,0.14,222.7142857142857
2001-04-23,29.95,0.14,213.92857142857142
2001-04-24,28.93,0.14,206.6428571428571
2001-04-25,31.05,0.14,221.78571428571428
2001-04-26,30.98,0.14,221.28571428571428
2001-04-27,30.52,0.14,217.99999999999997
2001-04-30,29.96,0.14,213.99999999999997
2001-05-01,31.0,0.14,221.42857142857142
2001-05-02,32.3,0.14,230.71428571428567
2001-05-03,36.93,0.14,263.7857142857143
2001-05-04,38.51,0.14,275.07142857142856
2001-05-07,38.03,0.14,271.6428571428571
2001-05-08,36.8,0.14,262.85714285714283
2001-05-09,37.03,0.14,264.5
2001-05-10,37.02,0.14,264.42857142857144
2001-05-11,34.7,0.14,247.85714285714286
2001-05-14,34.78,0.14,248.42857142857142
2001-05-15,34.3,0.14,244.99999999999994
2001-05-16,35.86,0.14,256.1428571428571
2001-05-17,36.89,0.14,263.5
2001-05-18,35.55,0.14,253.9285714285714
2001-05-21,36.58,0.14,261.2857142857142
2001-05-22,35.28,0.14,251.99999999999997
2001-05-23,34.03,0.14,243.07142857142856
2001-05-24,33.3,0.14,237.8571428571428
2001-05-25,34.02,0.14,243.0
2001-05-29,32.32,0.14,230.85714285714283
2001-05-30,31.6,0.14,225.7142857142857
2001-05-31,30.59,0.14,218.49999999999997
2001-06-01,31.65,0.14,226.07142857142853
2001-06-04,31.1,0.14,222.14285714285714
2001-06-05,30.6,0.14,218.57142857142856
2001-06-06,29.48,0.14,210.57142857142856
2001-06-07,30.5,0.14,217.85714285714283
2001-06-08,31.2,0.14,222.85714285714283
2001-06-11,29.67,0.14,211.92857142857142
2001-06-12,28.21,0.14,201.5
2001-06-13,27.79,0.14,198.49999999999997
2001-06-14,26.65,0.14,190.35714285714283
2001-06-15,27.45,0.14,196.07142857142856
2001-06-18,25.83,0.14,184.49999999999997
2001-06-19,26.96,0.14,192.57142857142856
2001-06-20,28.78,0.14,205.57142857142856
2001-06-21,29.04,0.14,207.42857142857142
2001-06-22,28.39,0.14,202.78571428571428
2001-06-25,28.46,0.14,203.28571428571428
2001-06-26,28.9,0.14,206.4285714285714
2001-06-27,29.01,0.14,207.2142857142857
2001-06-28,30.1,0.14,215.0
2001-06-29,32.42,0.14,231.57142857142856
2001-07-02,29.49,0.14,210.6428571428571
2001-07-03,29.31,0.14,209.35714285714283
2001-07-05,29.84,0.14,213.1428571428571
2001-07-06,28.7,0.14,204.99999999999997
2001-07-09,28.2,0.14,201.42857142857142
2001-07-10,27.8,0.14,198.57142857142856
2001-07-11,28.76,0.14,205.42857142857142
2001-07-12,30.1,0.14,215.0
2001-07-13,29.38,0.14,209.85714285714283
2001-07-16,29.68,0.14,211.99999999999997
2001-07-17,30.01,0.14,214.35714285714286
2001-07-18,29.97,0.14,214.07142857142856
2001-07-19,28.98,0.14,206.99999999999997
2001-07-20,29.11,0.14,207.92857142857142
2001-07-23,28.23,0.14,201.64285714285714
2001-07-24,26.49,0.14,189.2142857142857
2001-07-25,26.87,0.14,191.92857142857142
2001-07-26,26.43,0.14,188.78571428571428
2001-07-27,28.36,0.14,202.57142857142856
2001-07-30,27.9,0.14,199.28571428571425
2001-07-31,29.75,0.14,212.49999999999997
2001-08-01,30.09,0.14,214.92857142857142
2001-08-02,30.36,0.14,216.85714285714283
2001-08-03,30.44,0.14,217.42857142857142
2001-08-06,28.79,0.14,205.6428571428571
2001-08-07,29.04,0.14,207.42857142857142
2001-08-08,29.34,0.14,209.57142857142856
2001-08-09,29.09,0.14,207.78571428571428
2001-08-10,28.74,0.14,205.28571428571425
2001-08-13,29.12,0.14,208.0
2001-08-14,28.45,0.14,203.2142857142857
2001-08-15,27.55,0.14,196.78571428571428
2001-08-16,27.33,0.14,195.2142857142857
2001-08-17,27.09,0.14,193.49999999999997
2001-08-20,27.99,0.14,199.9285714285714
2001-08-21,27.12,0.14,193.7142857142857
2001-08-22,27.94,0.14,199.57142857142856
2001-08-23,27.72,0.14,197.99999999999997
2001-08-24,28.93,0.14,206.6428571428571
2001-08-27,29.44,0.14,210.28571428571428
2001-08-28,28.71,0.14,205.07142857142856
2001-08-29,28.5,0.14,203.57142857142856
2001-08-30,27.79,0.14,198.49999999999997
2001-08-31,28.16,0.14,201.14285714285714
2001-09-04,27.58,0.14,196.99999999999997
2001-09-05,25.6,0.14,182.85714285714286
2001-09-06,23.95,0.14,171.07142857142856
2001-09-07,23.77,0.14,169.78571428571428
2001-09-10,24.73,0.14,176.64285714285714
2001-09-17,22.14,0.14,158.14285714285714
2001-09-18,20.84,0.14,148.85714285714283
2001-09-19,20.47,0.14,146.2142857142857
2001-09-20,20.8,0.14,148.57142857142856
2001-09-21,21.92,0.14,156.57142857142856
2001-09-24,23.1,0.14,165.0
2001-09-25,21.48,0.14,153.42857142857142
2001-09-26,21.33,0.14,152.35714285714283
2001-09-27,21.93,0.14,156.64285714285714
2001-09-28,23.27,0.14,166.2142857142857
2001-10-01,22.13,0.14,158.07142857142856
2001-10-02,23.02,0.14,164.42857142857142
2001-10-03,24.0,0.14,171.42857142857142
2001-10-04,23.79,0.14,169.92857142857142
2001-10-05,23.89,0.14,170.64285714285714
2001-10-08,23.15,0.14,165.35714285714283
2001-10-09,23.45,0.14,167.49999999999997
2001-10-10,24.43,0.14,174.49999999999997
2001-10-11,25.05,0.14,178.92857142857142
2001-10-12,25.05,0.14,178.92857142857142
2001-10-15,25.53,0.14,182.35714285714286
2001-10-16,26.57,0.14,189.78571428571428
2001-10-17,25.13,0.14,179.49999999999997
2001-10-18,25.11,0.14,179.35714285714283
2001-10-19,25.5,0.14,182.14285714285714
2001-10-22,26.14,0.14,186.7142857142857
2001-10-23,26.07,0.14,186.2142857142857
2001-10-24,25.15,0.14,179.6428571428571
2001-10-25,26.4,0.14,188.57142857142856
2001-10-26,25.26,0.14,180.42857142857142
2001-10-29,24.08,0.14,171.99999999999997
2001-10-30,23.14,0.14,165.28571428571428
2001-10-31,23.19,0.14,165.64285714285714
2001-11-01,22.92,0.14,163.71428571428572
2001-11-02,22.78,0.14,162.7142857142857
2001-11-05,23.45,0.14,167.49999999999997
2001-11-06,24.38,0.14,174.1428571428571
2001-11-07,24.53,0.14,175.2142857142857
2001-11-08,24.6,0.14,175.7142857142857
2001-11-09,25.26,0.14,180.42857142857142
2001-11-12,25.31,0.14,180.78571428571425
2001-11-13,25.72,0.14,183.7142857142857
2001-11-14,25.67,0.14,183.35714285714286
2001-11-15,25.73,0.14,183.78571428571428
2001-11-16,25.83,0.14,184.49999999999997
2001-11-19,25.74,0.14,183.85714285714283
2001-11-20,24.88,0.14,177.7142857142857
2001-11-21,24.98,0.14,178.42857142857142
2001-11-23,25.01,0.14,178.64285714285714
2001-11-26,25.89,0.14,184.92857142857142
2001-11-27,25.93,0.14,185.2142857142857
2001-11-28,25.7,0.14,183.57142857142856
2001-11-29,26.03,0.14,185.92857142857142
2001-11-30,26.47,0.14,189.07142857142856
2001-12-03,25.88,0.14,184.85714285714283
2001-12-04,26.46,0.14,189.0
2001-12-05,26.73,0.14,190.92857142857142
2001-12-06,26.74,0.14,190.99999999999997
2001-12-07,26.27,0.14,187.6428571428571
2001-12-10,25.84,0.14,184.57142857142856
2001-12-11,25.96,0.14,185.42857142857142
2001-12-12,26.6,0.14,190.0
2001-12-13,25.9,0.14,184.99999999999997
2001-12-14,25.92,0.14,185.14285714285714
2001-12-17,26.0,0.14,185.7142857142857
2001-12-18,26.55,0.14,189.64285714285714
2001-12-19,26.37,0.14,188.35714285714283
2001-12-20,26.47,0.14,189.07142857142856
2001-12-21,26.69,0.14,190.64285714285714
2001-12-24,26.76,0.14,191.14285714285714
2001-12-26,26.92,0.14,192.28571428571428
2001-12-27,27.02,0.14,192.99999999999997
2001-12-28,27.3,0.14,195.0
2001-12-31,27.47,0.14,196.2142857142857
2002-01-02,28.75,0.14,205.35714285714283
2002-01-03,28.49,0.14,203.49999999999997
2002-01-04,28.59,0.14,204.2142857142857
2002-01-07,28.92,0.14,206.57142857142856
2002-01-08,29.37,0.14,209.78571428571428
2002-01-09,29.05,0.14,207.49999999999997
2002-01-10,29.34,0.14,209.57142857142856
2002-01-11,29.45,0.14,210.35714285714283
2002-01-14,28.44,0.14,203.14285714285714
2002-01-15,28.44,0.14,203.14285714285714
2002-01-16,27.6,0.14,197.14285714285714
2002-01-17,27.48,0.14,196.28571428571428
2002-01-18,26.79,0.14,191.35714285714283
2002-01-22,26.58,0.14,189.85714285714283
2002-01-23,27.33,0.14,195.2142857142857
2002-01-24,27.5,0.14,196.42857142857142
2002-01-25,28.0,0.14,199.99999999999997
2002-01-28,28.17,0.14,201.2142857142857
2002-01-29,27.23,0.14,194.49999999999997
2002-01-30,26.99,0.14,192.78571428571425
2002-01-31,27.3,0.14,195.0
2002-02-01,26.99,0.14,192.78571428571425
2002-02-04,25.69,0.14,183.5
2002-02-05,25.0,0.14,178.57142857142856
2002-02-06,25.01,0.14,178.64285714285714
2002-02-07,25.09,0.14,179.2142857142857
2002-02-08,25.63,0.14,183.07142857142856
2002-02-11,25.9,0.14,184.99999999999997
2002-02-12,25.38,0.14,181.28571428571425
2002-02-13,25.15,0.14,179.6428571428571
2002-02-14,24.19,0.14,172.78571428571428
2002-02-15,23.07,0.14,164.78571428571428
2002-02-19,22.34,0.14,159.57142857142856
2002-02-20,22.7,0.14,162.1428571428571
2002-02-21,23.03,0.14,164.5
2002-02-22,22.9,0.14,163.57142857142856
2002-02-25,22.7,0.14,162.1428571428571
2002-02-26,24.3,0.14,173.57142857142856
2002-02-27,23.6,0.14,168.57142857142856
2002-02-28,26.12,0.14,186.57142857142856
2002-03-01,27.0,0.14,192.85714285714283
2002-03-04,27.79,0.14,198.49999999999997
2002-03-05,26.81,0.14,191.49999999999997
2002-03-06,27.41,0.14,195.78571428571428
2002-03-07,26.14,0.14,186.7142857142857
2002-03-08,26.77,0.14,191.2142857142857
2002-03-11,27.6,0.14,197.14285714285714
2002-03-12,27.26,0.14,194.7142857142857
2002-03-13,27.45,0.14,196.07142857142856
2002-03-14,27.55,0.14,196.78571428571428
2002-03-15,27.91,0.14,199.35714285714283
2002-03-18,28.45,0.14,203.2142857142857
2002-03-19,28.13,0.14,200.92857142857142
2002-03-20,27.76,0.14,198.28571428571428
2002-03-21,28.59,0.14,204.2142857142857
2002-03-22,28.62,0.14,204.42857142857142
2002-03-25,28.35,0.14,202.5
2002-03-26,28.55,0.14,203.92857142857142
2002-03-27,28.44,0.14,203.14285714285714
2002-03-28,28.32,0.14,202.28571428571428
2002-04-01,28.32,0.14,202.28571428571428
2002-04-02,26.81,0.14,191.49999999999997
2002-04-03,27.22,0.14,194.4285714285714
2002-04-04,27.73,0.14,198.07142857142856
2002-04-05,27.71,0.14,197.92857142857142
2002-04-08,27.69,0.14,197.78571428571428
2002-04-09,27.54,0.14,196.7142857142857
2002-04-10,27.7,0.14,197.85714285714283
2002-04-11,27.35,0.14,195.35714285714286
2002-04-12,28.11,0.14,200.78571428571425
2002-04-15,27.53,0.14,196.64285714285714
2002-04-16,29.35,0.14,209.64285714285714
2002-04-17,29.28,0.14,209.14285714285714
2002-04-18,28.42,0.14,203.0
2002-04-19,28.37,0.14,202.64285714285714
2002-04-22,27.71,0.14,197.92857142857142
2002-04-23,28.32,0.14,202.28571428571428
2002-04-24,28.05,0.14,200.35714285714283
2002-04-25,27.42,0.14,195.85714285714286
2002-04-26,27.15,0.14,193.9285714285714
2002-04-29,26.52,0.14,189.42857142857142
2002-04-30,27.2,0.14,194.28571428571425
2002-05-01,27.61,0.14,197.2142857142857
2002-05-02,26.26,0.14,187.57142857142856
2002-05-03,24.84,0.14,177.42857142857142
2002-05-06,24.58,0.14,175.57142857142856
2002-05-07,25.5,0.14,182.14285714285714
2002-05-08,25.86,0.14,184.7142857142857
2002-05-09,24.54,0.14,175.28571428571425
2002-05-10,24.08,0.14,171.99999999999997
2002-05-13,24.39,0.14,174.2142857142857
2002-05-14,24.59,0.14,175.64285714285714
2002-05-15,24.37,0.14,174.07142857142856
2002-05-16,24.64,0.14,176.0
2002-05-17,24.52,0.14,175.1428571428571
2002-05-20,24.63,0.14,175.92857142857142
2002-05-21,24.55,0.14,175.35714285714283
2002-05-22,24.75,0.14,176.78571428571428
2002-05-23,25.36,0.14,181.1428571428571
2002-05-24,24.83,0.14,177.35714285714283
2002-05-28,24.9,0.14,177.85714285714283
2002-05-29,25.1,0.14,179.28571428571428
2002-05-30,25.52,0.14,182.28571428571428
2002-05-31,25.19,0.14,179.92857142857142
2002-06-03,24.51,0.14,175.07142857142856
2002-06-04,24.45,0.14,174.6428571428571
2002-06-05,24.09,0.14,172.07142857142856
2002-06-06,23.72,0.14,169.42857142857142
2002-06-07,24.0,0.14,171.42857142857142
2002-06-10,23.06,0.14,164.7142857142857
2002-06-11,22.5,0.14,160.7142857142857
2002-06-12,21.97,0.14,156.92857142857142
2002-06-13,22.34,0.14,159.57142857142856
2002-06-14,22.68,0.14,161.99999999999997
2002-06-17,22.26,0.14,159.0
2002-06-18,22.13,0.14,158.07142857142856
2002-06-19,21.55,0.14,153.92857142857142
2002-06-20,19.58,0.14,139.85714285714283
2002-06-21,18.94,0.14,135.28571428571428
2002-06-24,18.87,0.14,134.78571428571428
2002-06-25,18.75,0.14,133.92857142857142
2002-06-26,16.99,0.14,121.35714285714283
2002-06-27,17.26,0.14,123.28571428571429
2002-06-28,18.56,0.14,132.57142857142856
2002-07-01,16.54,0.14,118.14285714285712
2002-07-02,16.51,0.14,117.92857142857143
2002-07-03,16.04,0.14,114.57142857142856
2002-07-05,18.16,0.14,129.7142857142857
2002-07-08,17.37,0.14,124.07142857142857
2002-07-09,17.1,0.14,122.14285714285714
2002-07-10,16.82,0.14,120.14285714285714
2002-07-11,17.56,0.14,125.4285714285714
2002-07-12,17.5,0.14,124.99999999999999
2002-07-15,17.0,0.14,121.42857142857142
2002-07-16,16.79,0.14,119.92857142857142
2002-07-17,17.57,0.14,125.49999999999999
2002-07-18,16.91,0.14,120.78571428571428
2002-07-19,16.27,0.14,116.2142857142857
2002-07-22,16.0,0.14,114.28571428571428
2002-07-23,14.59,0.14,104.21428571428571
2002-07-24,15.7,0.14,112.14285714285712
2002-07-25,14.88,0.14,106.28571428571428
2002-07-26,15.09,0.14,107.78571428571428
2002-07-29,16.16,0.14,115.42857142857142
2002-07-30,16.19,0.14,115.64285714285714
2002-07-31,16.31,0.14,116.49999999999999
2002-08-01,14.86,0.14,106.14285714285712
2002-08-02,15.19,0.14,108.49999999999999
2002-08-05,14.16,0.14,101.14285714285714
2002-08-06,15.65,0.14,111.78571428571428
2002-08-07,15.7,0.14,112.14285714285712
2002-08-08,15.46,0.14,110.42857142857143
2002-08-09,15.93,0.14,113.78571428571428
2002-08-12,15.85,0.14,113.2142857142857
2002-08-13,15.78,0.14,112.7142857142857
2002-08-14,15.36,0.14,109.7142857142857
2002-08-15,17.0,0.14,121.42857142857142
2002-08-16,18.41,0.14,131.5
2002-08-19,19.15,0.14,136.78571428571425
2002-08-20,18.6,0.14,132.85714285714286
2002-08-21,18.92,0.14,135.14285714285714
2002-08-22,19.36,0.14,138.28571428571428
2002-08-23,18.52,0.14,132.28571428571428
2002-08-26,18.85,0.14,134.64285714285714
2002-08-27,18.3,0.14,130.7142857142857
2002-08-28,17.54,0.14,125.28571428571426
2002-08-29,17.85,0.14,127.5
2002-08-30,17.8,0.14,127.14285714285714
2002-09-03,17.22,0.14,122.99999999999999
2002-09-04,17.85,0.14,127.5
2002-09-05,17.17,0.14,122.64285714285714
2002-09-06,17.5,0.14,124.99999999999999
2002-09-09,17.75,0.14,126.78571428571428
2002-09-10,18.05,0.14,128.92857142857142
2002-09-11,18.25,0.14,130.35714285714283
2002-09-12,17.77,0.14,126.92857142857142
2002-09-13,17.34,0.14,123.85714285714285
2002-09-16,17.15,0.14,122.49999999999997
2002-09-17,17.28,0.14,123.42857142857143
2002-09-18,17.4,0.14,124.28571428571426
2002-09-19,17.28,0.14,123.42857142857143
2002-09-20,17.51,0.14,125.07142857142857
2002-09-23,17.4,0.14,124.28571428571426
2002-09-24,16.04,0.14,114.57142857142856
2002-09-25,17.34,0.14,123.85714285714285
2002-09-26,17.47,0.14,124.78571428571426
2002-09-27,17.71,0.14,126.5
2002-09-30,17.3,0.14,123.57142857142857
2002-10-01,17.24,0.14,123.14285714285712
2002-10-02,17.01,0.14,121.5
2002-10-03,17.0,0.14,121.42857142857142
2002-10-04,16.95,0.14,121.07142857142856
2002-10-07,17.02,0.14,121.57142857142856
2002-10-08,17.21,0.14,122.92857142857142
2002-10-09,17.01,0.14,121.5
2002-10-10,16.97,0.14,121.2142857142857
2002-10-11,17.28,0.14,123.42857142857143
2002-10-14,16.89,0.14,120.64285714285714
2002-10-15,17.2,0.14,122.85714285714285
2002-10-16,16.96,0.14,121.14285714285714
2002-10-17,17.12,0.14,122.28571428571428
2002-10-18,16.94,0.14,121.0
2002-10-21,17.0,0.14,121.42857142857142
2002-10-22,17.13,0.14,122.35714285714283
2002-10-23,18.95,0.14,135.35714285714283
2002-10-24,19.07,0.14,136.2142857142857
2002-10-25,20.25,0.14,144.64285714285714
2002-10-28,19.8,0.14,141.42857142857142
2002-10-29,19.99,0.14,142.78571428571425
2002-10-30,19.82,0.14,141.57142857142856
2002-10-31,20.39,0.14,145.64285714285714
2002-11-01,19.74,0.14,140.99999999999997
2002-11-04,20.45,0.14,146.07142857142856
2002-11-05,20.74,0.14,148.1428571428571
2002-11-06,21.05,0.14,150.35714285714286
2002-11-07,20.4,0.14,145.7142857142857
2002-11-08,20.0,0.14,142.85714285714283
2002-11-11,19.49,0.14,139.2142857142857
2002-11-12,20.0,0.14,142.85714285714283
2002-11-13,20.1,0.14,143.57142857142856
2002-11-14,19.01,-0.47,-40.446808510638306
2002-11-15,19.2,-0.47,-40.851063829787236
2002-11-18,18.89,-0.47,-40.19148936170213
2002-11-19,18.58,-0.47,-39.53191489361702
2002-11-20,18.85,-0.47,-40.10638297872341
2002-11-21,19.48,-0.47,-41.4468085106383
2002-11-22,19.81,-0.47,-42.148936170212764
2002-11-25,19.91,-0.47,-42.361702127659576
2002-11-26,19.55,-0.47,-41.59574468085107
2002-11-27,20.16,-0.47,-42.8936170212766
2002-11-29,20.41,-0.47,-43.42553191489362
2002-12-02,20.67,-0.47,-43.97872340425533
2002-12-03,19.9,-0.47,-42.340425531914896
2002-12-04,19.75,-0.47,-42.02127659574468
2002-12-05,19.65,-0.47,-41.808510638297875
2002-12-06,19.61,-0.47,-41.72340425531915
2002-12-09,19.05,-0.47,-40.53191489361703
2002-12-10,21.09,-0.47,-44.87234042553192
2002-12-11,21.72,-0.47,-46.212765957446805
2002-12-12,21.42,-0.47,-45.57446808510639
2002-12-13,20.25,-0.47,-43.08510638297873
2002-12-16,21.14,-0.47,-44.97872340425532
2002-12-17,21.8,-0.47,-46.38297872340426
2002-12-18,22.79,-0.47,-48.48936170212766
2002-12-19,22.72,-0.47,-48.340425531914896
2002-12-20,22.2,-0.47,-47.23404255319149
2002-12-23,23.09,-0.47,-49.12765957446809
2002-12-24,22.55,-0.47,-47.97872340425533
2002-12-26,22.52,-0.47,-47.91489361702128
2002-12-27,21.97,-0.47,-46.74468085106383
2002-12-30,21.71,-0.47,-46.19148936170213
2002-12-31,22.26,-0.47,-47.36170212765958
2003-01-02,23.28,-0.47,-49.53191489361703
2003-01-03,23.9,-0.47,-50.851063829787236
2003-01-06,25.51,-0.47,-54.276595744680854
2003-01-07,24.97,-0.47,-53.12765957446808
2003-01-08,24.0,-0.47,-51.06382978723405
2003-01-09,25.05,-0.47,-53.297872340425535
2003-01-10,26.22,-0.47,-55.787234042553195
2003-01-13,26.19,-0.47,-55.72340425531915
2003-01-14,26.91,-0.47,-57.255319148936174
2003-01-15,26.29,-0.47,-55.93617021276596
2003-01-16,26.51,-0.47,-56.404255319148945
2003-01-17,25.77,-0.47,-54.829787234042556
2003-01-21,24.75,-0.47,-52.65957446808511
2003-01-22,24.65,-0.47,-52.4468085106383
2003-01-23,24.67,-0.47,-52.48936170212767
2003-01-24,23.57,-0.47,-50.14893617021277
2003-01-27,23.69,-0.47,-50.404255319148945
2003-01-28,24.79,-0.47,-52.74468085106383
2003-01-29,25.27,-0.47,-53.765957446808514
2003-01-30,25.2,-0.47,-53.61702127659574
