date,NEM,NEM_EPS,PE Ratio
2005-06-20,39.34,84.0,0.4683333333333334
2005-06-21,39.52,84.0,0.4704761904761905
2005-06-22,39.49,84.0,0.47011904761904766
2005-06-23,39.51,84.0,0.4703571428571428
2005-06-24,39.71,84.0,0.47273809523809524
2005-06-27,39.08,84.0,0.46523809523809523
2005-06-28,38.62,84.0,0.4597619047619047
2005-06-29,39.73,84.0,0.47297619047619044
2005-06-30,39.03,84.0,0.46464285714285714
2005-07-01,38.93,84.0,0.46345238095238095
2005-07-05,38.02,84.0,0.45261904761904764
2005-07-06,38.25,84.0,0.45535714285714285
2005-07-07,38.11,84.0,0.4536904761904762
2005-07-08,38.05,84.0,0.4529761904761904
2005-07-11,38.66,84.0,0.4602380952380952
2005-07-12,38.46,84.0,0.45785714285714285
2005-07-13,38.04,84.0,0.45285714285714285
2005-07-14,37.37,84.0,0.4448809523809524
2005-07-15,36.86,84.0,0.4388095238095238
2005-07-18,36.88,84.0,0.4390476190476191
2005-07-19,37.19,84.0,0.4427380952380952
2005-07-20,37.42,84.0,0.44547619047619047
2005-07-21,38.34,84.0,0.45642857142857146
2005-07-22,38.43,84.0,0.4575
2005-07-25,37.94,84.0,0.45166666666666666
2005-07-26,37.4,84.0,0.4452380952380952
2005-07-27,37.87,84.0,0.4508333333333333
2005-07-28,37.95,84.0,0.45178571428571435
2005-07-29,37.55,84.0,0.4470238095238095
2005-08-01,37.59,0.0,inf
2005-08-02,38.14,0.0,inf
2005-08-03,40.17,0.0,inf
2005-08-04,39.58,0.0,inf
2005-08-05,39.19,0.0,inf
2005-08-08,38.96,0.0,inf
2005-08-09,39.25,0.0,inf
2005-08-10,39.85,0.0,inf
2005-08-11,41.35,0.0,inf
2005-08-12,41.47,0.0,inf
2005-08-15,41.06,0.0,inf
2005-08-16,40.85,0.0,inf
2005-08-17,39.93,0.0,inf
2005-08-18,40.13,0.0,inf
2005-08-19,40.32,0.0,inf
2005-08-22,40.17,0.0,inf
2005-08-23,40.0,0.0,inf
2005-08-24,39.05,0.0,inf
2005-08-25,39.23,0.0,inf
2005-08-26,39.18,0.0,inf
2005-08-29,39.29,0.0,inf
2005-08-30,38.87,0.0,inf
2005-08-31,39.58,0.0,inf
2005-09-01,40.93,0.0,inf
2005-09-02,40.71,0.0,inf
2005-09-06,40.41,0.0,inf
2005-09-07,40.47,0.0,inf
2005-09-08,41.0,0.0,inf
2005-09-09,42.44,0.0,inf
2005-09-12,42.32,0.0,inf
2005-09-13,41.74,0.0,inf
2005-09-14,43.94,0.0,inf
2005-09-15,44.99,0.0,inf
2005-09-16,46.21,0.0,inf
2005-09-19,46.11,0.0,inf
2005-09-20,44.81,0.0,inf
2005-09-21,46.23,0.0,inf
2005-09-22,46.2,0.0,inf
2005-09-23,45.63,0.0,inf
2005-09-26,46.68,0.0,inf
2005-09-27,46.33,0.0,inf
2005-09-28,47.54,0.0,inf
2005-09-29,48.05,0.0,inf
2005-09-30,47.17,0.0,inf
2005-10-03,47.01,0.0,inf
2005-10-04,46.2,0.0,inf
2005-10-05,45.04,0.0,inf
2005-10-06,46.91,0.0,inf
2005-10-07,47.52,0.0,inf
2005-10-10,47.3,0.0,inf
2005-10-11,47.07,0.0,inf
2005-10-12,46.03,0.0,inf
2005-10-13,45.55,0.0,inf
2005-10-14,44.98,0.0,inf
2005-10-17,45.82,0.0,inf
2005-10-18,44.84,0.0,inf
2005-10-19,44.11,0.0,inf
2005-10-20,43.28,0.0,inf
2005-10-21,43.86,0.0,inf
2005-10-24,44.99,0.0,inf
2005-10-25,45.66,0.0,inf
2005-10-26,44.09,0.0,inf
2005-10-27,43.95,0.0,inf
2005-10-28,44.13,0.0,inf
2005-10-31,42.6,0.0,inf
2005-11-01,42.53,0.0,inf
2005-11-02,43.17,0.0,inf
2005-11-03,42.51,0.0,inf
2005-11-04,42.58,0.0,inf
2005-11-07,43.01,0.0,inf
2005-11-08,42.7,0.0,inf
2005-11-09,44.13,0.0,inf
2005-11-10,43.52,0.0,inf
2005-11-11,44.31,0.0,inf
2005-11-14,43.67,0.0,inf
2005-11-15,43.04,0.0,inf
2005-11-16,46.05,0.0,inf
2005-11-17,46.86,0.0,inf
2005-11-18,46.33,0.0,inf
2005-11-21,47.2,0.0,inf
2005-11-22,47.22,0.0,inf
2005-11-23,46.35,0.0,inf
2005-11-25,47.06,0.0,inf
2005-11-28,47.68,0.0,inf
2005-11-29,47.32,0.0,inf
2005-11-30,46.12,0.0,inf
2005-12-01,47.27,0.0,inf
2005-12-02,46.48,0.0,inf
2005-12-05,46.84,0.0,inf
2005-12-06,48.75,0.0,inf
2005-12-07,49.59,0.0,inf
2005-12-08,50.28,0.0,inf
2005-12-09,49.66,0.0,inf
2005-12-12,50.4,0.0,inf
2005-12-13,50.58,0.0,inf
2005-12-14,49.51,0.0,inf
2005-12-15,49.99,0.0,inf
2005-12-16,50.5,0.0,inf
2005-12-19,50.15,0.0,inf
2005-12-20,49.2,0.0,inf
2005-12-21,50.45,0.0,inf
2005-12-22,51.96,0.0,inf
2005-12-23,51.94,0.0,inf
2005-12-27,51.59,0.0,inf
2005-12-28,53.4,0.0,inf
2005-12-29,53.69,0.0,inf
2005-12-30,53.4,0.0,inf
2006-01-03,57.14,0.0,inf
2006-01-04,58.04,0.0,inf
2006-01-05,56.66,0.0,inf
2006-01-06,57.7,0.0,inf
2006-01-09,58.51,0.0,inf
2006-01-10,58.25,0.0,inf
2006-01-11,58.49,0.0,inf
2006-01-12,57.96,0.0,inf
2006-01-13,59.87,0.0,inf
2006-01-17,59.09,0.0,inf
2006-01-18,57.48,0.0,inf
2006-01-19,58.05,0.0,inf
2006-01-20,56.59,0.0,inf
2006-01-23,57.21,0.0,inf
2006-01-24,56.97,0.0,inf
2006-01-25,58.1,0.0,inf
2006-01-26,58.74,0.0,inf
2006-01-27,59.2,0.0,inf
2006-01-30,60.91,0.0,inf
2006-01-31,61.8,0.0,inf
2006-02-01,61.95,0.0,inf
2006-02-02,61.21,0.0,inf
2006-02-03,59.62,0.0,inf
2006-02-06,60.48,0.0,inf
2006-02-07,56.27,0.0,inf
2006-02-08,55.7,0.0,inf
2006-02-09,56.53,0.0,inf
2006-02-10,54.8,0.0,inf
2006-02-13,54.09,0.0,inf
2006-02-14,55.16,0.0,inf
2006-02-15,54.82,0.0,inf
2006-02-16,56.2,0.0,inf
2006-02-17,56.21,0.0,inf
2006-02-21,56.83,0.0,inf
2006-02-22,57.48,0.0,inf
2006-02-23,56.56,0.0,inf
2006-02-24,58.1,0.0,inf
2006-02-27,54.78,0.0,inf
2006-02-28,52.92,0.0,inf
2006-03-01,52.97,0.0,inf
2006-03-02,54.15,0.0,inf
2006-03-03,53.27,0.0,inf
2006-03-06,50.83,0.0,inf
2006-03-07,49.82,0.0,inf
2006-03-08,49.57,0.0,inf
2006-03-09,47.79,0.0,inf
2006-03-10,48.61,0.0,inf
2006-03-13,48.78,0.0,inf
2006-03-14,49.68,0.0,inf
2006-03-15,50.1,0.0,inf
2006-03-16,50.0,0.0,inf
2006-03-17,49.86,0.0,inf
2006-03-20,49.22,0.0,inf
2006-03-21,48.17,0.0,inf
2006-03-22,48.1,0.0,inf
2006-03-23,49.24,0.0,inf
2006-03-24,49.46,0.0,inf
2006-03-27,50.52,0.0,inf
2006-03-28,50.03,0.0,inf
2006-03-29,51.49,0.0,inf
2006-03-30,52.93,0.0,inf
2006-03-31,51.89,0.0,inf
2006-04-03,51.13,0.0,inf
2006-04-04,51.75,0.0,inf
2006-04-05,53.23,0.0,inf
2006-04-06,54.05,0.0,inf
2006-04-07,52.74,0.0,inf
2006-04-10,52.9,0.0,inf
2006-04-11,51.46,0.0,inf
2006-04-12,52.95,0.0,inf
2006-04-13,52.87,0.0,inf
2006-04-17,56.07,0.0,inf
2006-04-18,56.91,0.0,inf
2006-04-19,58.43,0.0,inf
2006-04-20,55.42,0.0,inf
2006-04-21,57.55,0.0,inf
2006-04-24,56.67,0.0,inf
2006-04-25,56.9,0.0,inf
2006-04-26,58.11,0.0,inf
2006-04-27,56.72,0.0,inf
2006-04-28,58.36,0.0,inf
2006-05-01,57.95,0.0,inf
2006-05-02,57.68,0.0,inf
2006-05-03,56.08,0.0,inf
2006-05-04,56.64,0.0,inf
2006-05-05,56.43,0.0,inf
2006-05-08,55.73,0.0,inf
2006-05-09,57.93,0.0,inf
2006-05-10,58.3,0.0,inf
2006-05-11,58.13,0.0,inf
2006-05-12,56.31,0.0,inf
2006-05-15,54.31,0.0,inf
2006-05-16,53.48,0.0,inf
2006-05-17,52.01,0.0,inf
2006-05-18,50.97,0.0,inf
2006-05-19,51.07,0.0,inf
2006-05-22,50.84,0.0,inf
2006-05-23,51.17,0.0,inf
2006-05-24,49.53,0.0,inf
2006-05-25,52.08,0.0,inf
2006-05-26,52.3,0.0,inf
2006-05-30,51.4,0.0,inf
2006-05-31,52.15,0.0,inf
2006-06-01,51.67,0.0,inf
2006-06-02,53.3,0.0,inf
2006-06-05,52.58,0.0,inf
2006-06-06,51.38,0.0,inf
2006-06-07,50.34,0.0,inf
2006-06-08,49.77,0.0,inf
2006-06-09,49.31,0.0,inf
2006-06-12,48.52,0.0,inf
2006-06-13,47.72,0.0,inf
2006-06-14,48.59,0.0,inf
2006-06-15,50.51,0.0,inf
2006-06-16,50.06,0.0,inf
2006-06-19,49.16,0.0,inf
2006-06-20,49.5,0.0,inf
2006-06-21,50.52,0.0,inf
2006-06-22,49.51,0.0,inf
2006-06-23,49.88,0.0,inf
2006-06-26,50.34,0.0,inf
2006-06-27,49.31,0.0,inf
2006-06-28,49.23,0.0,inf
2006-06-29,52.19,0.0,inf
2006-06-30,52.93,0.0,inf
2006-07-03,55.52,0.0,inf
2006-07-05,55.09,0.0,inf
2006-07-06,55.08,0.0,inf
2006-07-07,54.43,0.0,inf
2006-07-10,54.44,0.0,inf
2006-07-11,55.5,0.0,inf
2006-07-12,55.29,0.0,inf
2006-07-13,54.11,0.0,inf
2006-07-14,54.96,0.0,inf
2006-07-17,52.76,0.0,inf
2006-07-18,52.42,0.0,inf
2006-07-19,53.82,0.0,inf
2006-07-20,52.0,0.0,inf
2006-07-21,50.7,0.0,inf
2006-07-24,51.02,0.0,inf
2006-07-25,52.28,0.0,inf
2006-07-26,53.03,0.0,inf
2006-07-27,50.53,0.0,inf
2006-07-28,51.52,0.0,inf
2006-07-31,51.23,0.0,inf
2006-08-01,52.3,0.0,inf
2006-08-02,52.79,0.0,inf
2006-08-03,52.39,0.0,inf
2006-08-04,52.27,0.0,inf
2006-08-07,52.6,0.0,inf
2006-08-08,51.92,0.0,inf
2006-08-09,53.42,0.0,inf
2006-08-10,52.87,0.0,inf
2006-08-11,51.75,0.0,inf
2006-08-14,50.85,0.0,inf
2006-08-15,50.69,0.0,inf
2006-08-16,51.04,0.0,inf
2006-08-17,50.72,0.0,inf
2006-08-18,50.71,0.0,inf
2006-08-21,52.55,0.0,inf
2006-08-22,52.74,0.0,inf
2006-08-23,52.91,0.0,inf
2006-08-24,51.71,0.0,inf
2006-08-25,52.51,0.0,inf
2006-08-28,51.39,0.0,inf
2006-08-29,50.97,0.0,inf
2006-08-30,51.53,0.0,inf
2006-08-31,51.25,0.0,inf
2006-09-01,51.21,0.0,inf
2006-09-05,51.94,0.0,inf
2006-09-06,50.91,0.0,inf
2006-09-07,49.18,0.0,inf
2006-09-08,48.19,0.0,inf
2006-09-11,45.57,0.0,inf
2006-09-12,45.23,0.0,inf
2006-09-13,45.74,0.0,inf
2006-09-14,44.14,0.0,inf
2006-09-15,44.15,0.0,inf
2006-09-18,44.82,0.0,inf
2006-09-19,43.38,0.0,inf
2006-09-20,43.19,0.0,inf
2006-09-21,43.83,0.0,inf
2006-09-22,43.78,0.0,inf
2006-09-25,43.08,0.0,inf
2006-09-26,44.01,0.0,inf
2006-09-27,43.14,0.0,inf
2006-09-28,43.33,0.0,inf
2006-09-29,42.75,0.0,inf
2006-10-02,43.21,0.0,inf
2006-10-03,40.89,0.0,inf
2006-10-04,40.83,0.0,inf
2006-10-05,41.83,0.0,inf
2006-10-06,41.53,0.0,inf
2006-10-09,41.26,0.0,inf
2006-10-10,41.81,0.0,inf
2006-10-11,41.09,0.0,inf
2006-10-12,41.83,0.0,inf
2006-10-13,43.23,0.0,inf
2006-10-16,43.57,0.0,inf
2006-10-17,43.24,0.0,inf
2006-10-18,42.21,0.0,inf
2006-10-19,43.33,0.0,inf
2006-10-20,42.46,0.0,inf
2006-10-23,43.25,0.0,inf
2006-10-24,43.63,0.0,inf
2006-10-25,44.63,0.0,inf
2006-10-26,44.65,0.0,inf
2006-10-27,44.32,0.0,inf
2006-10-30,44.5,0.0,inf
2006-10-31,45.27,0.0,inf
2006-11-01,45.78,0.0,inf
2006-11-02,45.91,0.0,inf
2006-11-03,46.15,0.0,inf
2006-11-06,45.84,0.0,inf
2006-11-07,45.69,0.0,inf
2006-11-08,45.1,0.0,inf
2006-11-09,46.85,0.0,inf
2006-11-10,45.77,0.0,inf
2006-11-13,45.52,0.0,inf
2006-11-14,44.83,0.0,inf
2006-11-15,45.57,0.0,inf
2006-11-16,44.24,0.0,inf
2006-11-17,44.2,0.0,inf
2006-11-20,44.03,0.0,inf
2006-11-21,45.11,0.0,inf
2006-11-22,44.88,0.0,inf
2006-11-24,45.55,0.0,inf
2006-11-27,45.64,0.0,inf
2006-11-28,45.86,0.0,inf
2006-11-29,45.73,0.0,inf
2006-11-30,46.91,0.0,inf
2006-12-01,46.84,0.0,inf
2006-12-04,47.29,0.0,inf
2006-12-05,47.16,0.0,inf
2006-12-06,46.46,0.0,inf
2006-12-07,47.25,0.0,inf
2006-12-08,46.91,0.0,inf
2006-12-11,47.31,0.0,inf
2006-12-12,47.32,0.0,inf
2006-12-13,47.47,0.0,inf
2006-12-14,47.57,0.0,inf
2006-12-15,47.49,0.0,inf
2006-12-18,46.57,0.0,inf
2006-12-19,47.23,0.0,inf
2006-12-20,45.88,0.0,inf
2006-12-21,45.17,0.0,inf
2006-12-22,45.02,0.0,inf
2006-12-26,45.17,0.0,inf
2006-12-27,45.45,0.0,inf
2006-12-28,45.47,0.0,inf
2006-12-29,45.15,0.0,inf
2007-01-03,44.2,0.0,inf
2007-01-04,44.0,0.0,inf
2007-01-05,43.65,0.0,inf
2007-01-08,42.84,0.0,inf
2007-01-09,42.97,0.0,inf
2007-01-10,42.37,0.0,inf
2007-01-11,42.52,0.0,inf
2007-01-12,43.21,0.0,inf
2007-01-16,42.57,0.0,inf
2007-01-17,42.78,0.0,inf
2007-01-18,42.42,0.0,inf
2007-01-19,43.24,0.0,inf
2007-01-22,43.06,0.0,inf
2007-01-23,44.04,0.0,inf
2007-01-24,44.61,0.0,inf
2007-01-25,44.22,0.0,inf
2007-01-26,44.26,0.0,inf
2007-01-29,43.88,0.0,inf
2007-01-30,44.75,0.0,inf
2007-01-31,45.1,0.0,inf
2007-02-01,45.15,0.0,inf
2007-02-02,44.89,0.0,inf
2007-02-05,44.71,0.0,inf
2007-02-06,44.88,0.0,inf
2007-02-07,44.96,0.0,inf
2007-02-08,45.81,0.0,inf
2007-02-09,45.81,0.0,inf
2007-02-12,45.34,0.0,inf
2007-02-13,45.91,0.0,inf
2007-02-14,46.3,0.0,inf
2007-02-15,46.51,0.0,inf
2007-02-16,46.26,0.0,inf
2007-02-20,45.9,0.0,inf
2007-02-21,46.98,0.0,inf
2007-02-22,47.71,0.0,inf
2007-02-23,46.85,0.0,inf
2007-02-26,47.06,0.0,inf
2007-02-27,44.3,0.0,inf
2007-02-28,45.1,0.0,inf
2007-03-01,44.53,0.0,inf
2007-03-02,43.12,0.0,inf
2007-03-05,42.48,0.0,inf
2007-03-06,43.26,0.0,inf
2007-03-07,42.73,0.0,inf
2007-03-08,42.76,0.0,inf
2007-03-09,42.29,0.0,inf
2007-03-12,42.85,0.0,inf
2007-03-13,41.42,0.0,inf
2007-03-14,41.44,0.0,inf
2007-03-15,42.14,0.0,inf
2007-03-16,42.93,0.0,inf
2007-03-19,43.24,0.0,inf
2007-03-20,43.4,0.0,inf
2007-03-21,44.14,0.0,inf
2007-03-22,43.51,0.0,inf
2007-03-23,43.54,0.0,inf
2007-03-26,43.73,0.0,inf
2007-03-27,42.75,0.0,inf
2007-03-28,42.77,0.0,inf
2007-03-29,42.49,0.0,inf
2007-03-30,41.99,0.0,inf
2007-04-02,42.33,0.0,inf
2007-04-03,42.89,0.0,inf
2007-04-04,43.45,0.0,inf
2007-04-05,43.63,0.0,inf
2007-04-09,43.57,0.0,inf
2007-04-10,43.7,0.0,inf
2007-04-11,43.31,0.0,inf
2007-04-12,43.34,0.0,inf
2007-04-13,44.61,0.0,inf
2007-04-16,45.0,0.0,inf
2007-04-17,44.91,0.0,inf
2007-04-18,44.29,0.0,inf
2007-04-19,43.66,0.0,inf
2007-04-20,44.28,0.0,inf
2007-04-23,43.9,0.0,inf
2007-04-24,43.72,0.0,inf
2007-04-25,44.23,0.0,inf
2007-04-26,43.18,0.0,inf
2007-04-27,42.55,0.0,inf
2007-04-30,41.7,0.0,inf
2007-05-01,41.32,0.0,inf
2007-05-02,41.77,0.0,inf
2007-05-03,41.9,0.0,inf
2007-05-04,41.95,0.0,inf
2007-05-07,41.97,0.0,inf
2007-05-08,41.78,0.0,inf
2007-05-09,41.6,0.0,inf
2007-05-10,40.68,0.0,inf
2007-05-11,41.09,0.0,inf
2007-05-14,40.5,0.0,inf
2007-05-15,40.21,0.0,inf
2007-05-16,39.64,0.0,inf
2007-05-17,39.07,0.0,inf
2007-05-18,39.19,0.0,inf
2007-05-21,39.45,0.0,inf
2007-05-22,38.77,0.0,inf
2007-05-23,39.38,0.0,inf
2007-05-24,39.45,0.0,inf
2007-05-25,39.2,0.0,inf
2007-05-29,39.17,0.0,inf
2007-05-30,39.4,0.0,inf
2007-05-31,40.68,0.0,inf
2007-06-01,41.61,0.0,inf
2007-06-04,41.51,0.0,inf
2007-06-05,41.43,0.0,inf
2007-06-06,41.04,0.0,inf
2007-06-07,39.84,0.0,inf
2007-06-08,39.9,0.0,inf
2007-06-11,39.66,0.0,inf
2007-06-12,39.08,0.0,inf
2007-06-13,39.72,0.0,inf
2007-06-14,39.85,0.0,inf
2007-06-15,40.43,0.0,inf
2007-06-18,40.01,0.0,inf
2007-06-19,40.78,0.0,inf
2007-06-20,39.93,0.0,inf
2007-06-21,39.95,0.0,inf
2007-06-22,39.38,0.0,inf
2007-06-25,39.13,0.0,inf
2007-06-26,38.53,0.0,inf
2007-06-27,38.71,0.0,inf
2007-06-28,38.67,0.0,inf
2007-06-29,39.06,0.0,inf
2007-07-02,39.89,0.0,inf
2007-07-03,39.53,0.0,inf
2007-07-05,39.58,0.0,inf
2007-07-06,41.78,0.0,inf
2007-07-09,42.0,0.0,inf
2007-07-10,41.19,0.0,inf
2007-07-11,40.18,0.0,inf
2007-07-12,41.11,0.0,inf
2007-07-13,41.41,0.0,inf
2007-07-16,41.11,0.0,inf
2007-07-17,41.01,0.0,inf
2007-07-18,42.47,0.0,inf
2007-07-19,43.32,0.0,inf
2007-07-20,43.0,0.0,inf
2007-07-23,43.27,0.0,inf
2007-07-24,43.38,0.0,inf
2007-07-25,43.25,0.0,inf
2007-07-26,41.52,0.0,inf
2007-07-27,40.83,0.0,inf
2007-07-30,41.7,0.0,inf
2007-07-31,41.75,0.0,inf
2007-08-01,41.59,0.0,inf
2007-08-02,41.73,0.0,inf
2007-08-03,40.9,0.0,inf
2007-08-06,40.66,0.0,inf
2007-08-07,40.93,0.0,inf
2007-08-08,42.34,0.0,inf
2007-08-09,41.42,0.0,inf
2007-08-10,41.91,0.0,inf
2007-08-13,41.13,0.0,inf
2007-08-14,40.5,0.0,inf
2007-08-15,40.11,0.0,inf
2007-08-16,39.44,0.0,inf
2007-08-17,39.89,0.0,inf
2007-08-20,39.88,0.0,inf
2007-08-21,40.34,0.0,inf
2007-08-22,40.76,0.0,inf
2007-08-23,40.53,0.0,inf
2007-08-24,41.16,0.0,inf
2007-08-27,40.45,0.0,inf
2007-08-28,41.07,0.0,inf
2007-08-29,41.68,0.0,inf
2007-08-30,41.52,0.0,inf
2007-08-31,42.26,0.0,inf
2007-09-04,42.67,0.0,inf
2007-09-05,42.29,0.0,inf
2007-09-06,44.1,0.0,inf
2007-09-07,44.21,0.0,inf
2007-09-10,43.83,0.0,inf
2007-09-11,45.16,0.0,inf
2007-09-12,45.25,0.0,inf
2007-09-13,45.17,0.0,inf
2007-09-14,45.35,0.0,inf
2007-09-17,45.21,0.0,inf
2007-09-18,45.99,0.0,inf
2007-09-19,46.69,0.0,inf
2007-09-20,47.69,0.0,inf
2007-09-21,47.56,0.0,inf
2007-09-24,48.26,0.0,inf
2007-09-25,47.69,0.0,inf
2007-09-26,44.9,0.0,inf
2007-09-27,44.53,0.0,inf
2007-09-28,44.73,0.0,inf
2007-10-01,46.02,0.0,inf
2007-10-02,45.14,0.0,inf
2007-10-03,44.75,0.0,inf
2007-10-04,45.05,0.0,inf
2007-10-05,45.56,0.0,inf
2007-10-08,44.83,0.0,inf
2007-10-09,46.02,0.0,inf
2007-10-10,46.22,0.0,inf
2007-10-11,47.03,0.0,inf
2007-10-12,47.57,0.0,inf
2007-10-15,47.63,0.0,inf
2007-10-16,47.2,0.0,inf
2007-10-17,45.33,0.0,inf
2007-10-18,46.14,0.0,inf
2007-10-19,45.66,0.0,inf
2007-10-22,44.97,0.0,inf
2007-10-23,45.78,0.0,inf
2007-10-24,46.16,0.0,inf
2007-10-25,46.17,0.0,inf
2007-10-26,47.57,0.0,inf
2007-10-29,47.67,0.0,inf
2007-10-30,46.44,0.0,inf
2007-10-31,50.9,0.0,inf
2007-11-01,49.51,0.0,inf
2007-11-02,51.61,0.0,inf
2007-11-05,52.34,0.0,inf
2007-11-06,54.5,0.0,inf
2007-11-07,54.21,0.0,inf
2007-11-08,54.06,0.0,inf
2007-11-09,54.04,0.0,inf
2007-11-12,49.86,0.0,inf
2007-11-13,50.92,0.0,inf
2007-11-14,51.2,0.0,inf
2007-11-15,48.8,0.0,inf
2007-11-16,49.69,0.0,inf
2007-11-19,48.57,0.0,inf
2007-11-20,51.05,0.0,inf
2007-11-21,50.56,0.0,inf
2007-11-23,52.09,0.0,inf
2007-11-26,50.44,0.0,inf
2007-11-27,50.58,0.0,inf
2007-11-28,52.01,0.0,inf
2007-11-29,51.39,0.0,inf
2007-11-30,49.69,0.0,inf
2007-12-03,50.0,0.0,inf
2007-12-04,49.65,0.0,inf
2007-12-05,49.42,0.0,inf
2007-12-06,50.52,0.0,inf
2007-12-07,50.03,0.0,inf
2007-12-10,50.83,0.0,inf
2007-12-11,49.09,0.0,inf
2007-12-12,49.29,0.0,inf
2007-12-13,48.82,0.0,inf
2007-12-14,47.81,0.0,inf
2007-12-17,46.6,0.0,inf
2007-12-18,47.69,0.0,inf
2007-12-19,47.28,0.0,inf
2007-12-20,47.39,0.0,inf
2007-12-21,48.7,0.0,inf
2007-12-24,48.45,0.0,inf
2007-12-26,49.01,0.0,inf
2007-12-27,47.95,0.0,inf
2007-12-28,48.99,0.0,inf
2007-12-31,48.83,0.0,inf
2008-01-02,52.39,0.0,inf
2008-01-03,53.81,0.0,inf
2008-01-04,52.42,0.0,inf
2008-01-07,51.52,0.0,inf
2008-01-08,52.78,0.0,inf
2008-01-09,52.92,0.0,inf
2008-01-10,53.92,0.0,inf
2008-01-11,54.72,0.0,inf
2008-01-14,56.22,0.0,inf
2008-01-15,56.12,0.0,inf
2008-01-16,53.92,0.0,inf
2008-01-17,52.89,0.0,inf
2008-01-18,52.88,0.0,inf
2008-01-22,53.1,0.0,inf
2008-01-23,50.5,0.0,inf
2008-01-24,52.97,0.0,inf
2008-01-25,53.26,0.0,inf
2008-01-28,55.22,0.0,inf
2008-01-29,54.59,0.0,inf
2008-01-30,55.63,0.0,inf
2008-01-31,54.25,0.0,inf
2008-02-01,53.23,0.0,inf
2008-02-04,50.91,0.0,inf
2008-02-05,49.48,0.0,inf
2008-02-06,49.87,0.0,inf
2008-02-07,50.22,0.0,inf
2008-02-08,51.29,0.0,inf
2008-02-11,50.92,0.0,inf
2008-02-12,48.49,0.0,inf
2008-02-13,49.29,0.0,inf
2008-02-14,48.57,0.0,inf
2008-02-15,47.89,0.0,inf
2008-02-19,50.48,0.0,inf
2008-02-20,51.15,0.0,inf
2008-02-21,50.64,0.0,inf
2008-02-22,50.05,0.0,inf
2008-02-25,49.68,0.0,inf
2008-02-26,50.45,0.0,inf
2008-02-27,51.39,0.0,inf
2008-02-28,52.84,0.0,inf
2008-02-29,51.17,0.0,inf
2008-03-03,52.38,0.0,inf
2008-03-04,50.2,0.0,inf
2008-03-05,51.33,0.0,inf
2008-03-06,50.92,0.0,inf
2008-03-07,49.57,0.0,inf
2008-03-10,49.38,0.0,inf
2008-03-11,52.12,0.0,inf
2008-03-12,51.38,0.0,inf
2008-03-13,53.78,0.0,inf
2008-03-14,53.63,0.0,inf
2008-03-17,53.38,0.0,inf
2008-03-18,50.89,0.0,inf
2008-03-19,48.72,0.0,inf
2008-03-20,45.97,0.0,inf
2008-03-24,45.46,0.0,inf
2008-03-25,46.82,0.0,inf
2008-03-26,47.44,0.0,inf
2008-03-27,46.61,0.0,inf
2008-03-28,46.55,0.0,inf
2008-03-31,45.3,0.0,inf
2008-04-01,44.8,0.0,inf
2008-04-02,46.28,0.0,inf
2008-04-03,46.28,0.0,inf
2008-04-04,46.82,0.0,inf
2008-04-07,46.54,0.0,inf
2008-04-08,46.56,0.0,inf
2008-04-09,46.77,0.0,inf
2008-04-10,46.99,0.0,inf
2008-04-11,45.96,0.0,inf
2008-04-14,45.12,0.0,inf
2008-04-15,45.45,0.0,inf
2008-04-16,47.91,0.0,inf
2008-04-17,47.52,0.0,inf
2008-04-18,46.27,0.0,inf
2008-04-21,45.08,0.0,inf
2008-04-22,44.65,0.0,inf
2008-04-23,43.85,0.0,inf
2008-04-24,43.0,0.0,inf
2008-04-25,44.73,0.0,inf
2008-04-28,43.99,0.0,inf
2008-04-29,42.93,0.0,inf
2008-04-30,44.21,0.0,inf
2008-05-01,43.23,0.0,inf
2008-05-02,44.51,0.0,inf
2008-05-05,45.35,0.0,inf
2008-05-06,45.97,0.0,inf
2008-05-07,45.22,0.0,inf
2008-05-08,46.52,0.0,inf
2008-05-09,45.73,0.0,inf
2008-05-12,45.26,0.0,inf
2008-05-13,45.04,0.0,inf
2008-05-14,45.1,0.0,inf
2008-05-15,46.73,0.0,inf
2008-05-16,48.88,0.0,inf
2008-05-19,49.06,0.0,inf
2008-05-20,49.88,0.0,inf
2008-05-21,49.6,0.0,inf
2008-05-22,48.99,0.0,inf
2008-05-23,48.74,0.0,inf
2008-05-27,47.67,0.0,inf
2008-05-28,48.22,0.0,inf
2008-05-29,46.8,0.0,inf
2008-05-30,47.53,0.0,inf
2008-06-02,47.77,0.0,inf
2008-06-03,47.0,0.0,inf
2008-06-04,46.86,0.0,inf
2008-06-05,47.9,0.0,inf
2008-06-06,48.32,0.0,inf
2008-06-09,49.02,0.0,inf
2008-06-10,46.73,0.0,inf
2008-06-11,47.2,0.0,inf
2008-06-12,46.65,0.0,inf
2008-06-13,47.01,0.0,inf
2008-06-16,48.31,0.0,inf
2008-06-17,48.3,0.0,inf
2008-06-18,48.7,0.0,inf
2008-06-19,48.69,0.0,inf
2008-06-20,48.95,0.0,inf
2008-06-23,49.66,0.0,inf
2008-06-24,50.33,0.0,inf
2008-06-25,50.45,0.0,inf
2008-06-26,52.18,0.0,inf
2008-06-27,52.68,0.0,inf
2008-06-30,52.16,0.0,inf
2008-07-01,53.37,0.0,inf
2008-07-02,50.99,0.0,inf
2008-07-03,50.15,0.0,inf
2008-07-07,48.96,0.0,inf
