date,OMC,OMC_EPS,PE Ratio
1996-05-17,10.56,0.1,105.6
1996-05-20,10.56,0.1,105.6
1996-05-21,10.5,0.1,105.0
1996-05-22,10.84,0.1,108.39999999999999
1996-05-23,11.0,0.1,110.0
1996-05-24,10.78,0.1,107.79999999999998
1996-05-28,10.75,0.1,107.5
1996-05-29,10.91,0.1,109.1
1996-05-30,10.91,0.1,109.1
1996-05-31,10.91,0.1,109.1
1996-06-03,10.88,0.1,108.8
1996-06-04,11.13,0.1,111.3
1996-06-05,10.97,0.1,109.7
1996-06-06,11.09,0.1,110.89999999999999
1996-06-07,10.88,0.1,108.8
1996-06-10,11.03,0.1,110.29999999999998
1996-06-11,11.31,0.1,113.1
1996-06-12,11.41,0.1,114.1
1996-06-13,11.31,0.1,113.1
1996-06-14,11.16,0.1,111.6
1996-06-17,11.0,0.1,110.0
1996-06-18,11.03,0.1,110.29999999999998
1996-06-19,10.97,0.1,109.7
1996-06-20,10.88,0.1,108.8
1996-06-21,11.0,0.1,110.0
1996-06-24,11.19,0.1,111.89999999999999
1996-06-25,11.44,0.1,114.39999999999999
1996-06-26,11.09,0.1,110.89999999999999
1996-06-27,11.03,0.1,110.29999999999998
1996-06-28,11.63,0.1,116.3
1996-07-01,11.25,0.1,112.5
1996-07-02,11.22,0.1,112.2
1996-07-03,11.22,0.1,112.2
1996-07-05,11.19,0.1,111.89999999999999
1996-07-08,10.94,0.1,109.39999999999999
1996-07-09,10.84,0.1,108.39999999999999
1996-07-10,10.69,0.1,106.89999999999999
1996-07-11,10.47,0.1,104.7
1996-07-12,10.41,0.1,104.1
1996-07-15,10.28,0.1,102.79999999999998
1996-07-16,10.16,0.1,101.6
1996-07-17,10.16,0.1,101.6
1996-07-18,10.41,0.1,104.1
1996-07-19,10.34,0.1,103.39999999999999
1996-07-22,10.09,0.1,100.89999999999999
1996-07-23,9.88,0.1,98.8
1996-07-24,9.78,0.1,97.79999999999998
1996-07-25,10.0,0.1,100.0
1996-07-26,10.09,0.1,100.89999999999999
1996-07-29,10.09,0.1,100.89999999999999
1996-07-30,10.16,0.1,101.6
1996-07-31,10.13,0.1,101.3
1996-08-01,10.38,0.1,103.8
1996-08-02,10.53,0.1,105.29999999999998
1996-08-05,10.84,0.1,108.39999999999999
1996-08-06,10.84,0.1,108.39999999999999
1996-08-07,10.88,0.1,108.8
1996-08-08,11.06,0.1,110.6
1996-08-09,11.19,0.1,111.89999999999999
1996-08-12,11.28,0.1,112.79999999999998
1996-08-13,11.31,0.17,66.52941176470588
1996-08-14,11.16,0.17,65.6470588235294
1996-08-15,11.03,0.17,64.88235294117646
1996-08-16,11.0,0.17,64.70588235294117
1996-08-19,11.0,0.17,64.70588235294117
1996-08-20,11.03,0.17,64.88235294117646
1996-08-21,11.25,0.17,66.17647058823529
1996-08-22,11.0,0.17,64.70588235294117
1996-08-23,11.13,0.17,65.47058823529412
1996-08-26,11.09,0.17,65.23529411764706
1996-08-27,11.38,0.17,66.94117647058823
1996-08-28,11.25,0.17,66.17647058823529
1996-08-29,11.38,0.17,66.94117647058823
1996-08-30,11.34,0.17,66.70588235294117
1996-09-03,11.16,0.17,65.6470588235294
1996-09-04,11.16,0.17,65.6470588235294
1996-09-05,10.81,0.17,63.588235294117645
1996-09-06,11.13,0.17,65.47058823529412
1996-09-09,11.16,0.17,65.6470588235294
1996-09-10,11.22,0.17,66.0
1996-09-11,11.22,0.17,66.0
1996-09-12,11.06,0.17,65.05882352941177
1996-09-13,11.25,0.17,66.17647058823529
1996-09-16,11.5,0.17,67.6470588235294
1996-09-17,11.78,0.17,69.29411764705881
1996-09-18,11.69,0.17,68.76470588235293
1996-09-19,11.72,0.17,68.94117647058823
1996-09-20,11.94,0.17,70.23529411764704
1996-09-23,11.94,0.17,70.23529411764704
1996-09-24,11.91,0.17,70.05882352941175
1996-09-25,11.81,0.17,69.47058823529412
1996-09-26,11.72,0.17,68.94117647058823
1996-09-27,11.66,0.17,68.58823529411764
1996-09-30,11.69,0.17,68.76470588235293
1996-10-01,11.69,0.17,68.76470588235293
1996-10-02,11.72,0.17,68.94117647058823
1996-10-03,11.66,0.17,68.58823529411764
1996-10-04,11.84,0.17,69.6470588235294
1996-10-07,11.81,0.17,69.47058823529412
1996-10-08,11.69,0.17,68.76470588235293
1996-10-09,11.5,0.17,67.6470588235294
1996-10-10,11.44,0.17,67.29411764705881
1996-10-11,11.47,0.17,67.47058823529412
1996-10-14,11.59,0.17,68.17647058823529
1996-10-15,11.78,0.17,69.29411764705881
1996-10-16,11.75,0.17,69.11764705882352
1996-10-17,11.88,0.17,69.88235294117646
1996-10-18,11.81,0.17,69.47058823529412
1996-10-21,11.72,0.17,68.94117647058823
1996-10-22,11.84,0.17,69.6470588235294
1996-10-23,11.78,0.17,69.29411764705881
1996-10-24,11.91,0.17,70.05882352941175
1996-10-25,12.0,0.17,70.58823529411764
1996-10-28,11.97,0.17,70.41176470588235
1996-10-29,11.97,0.17,70.41176470588235
1996-10-30,12.0,0.17,70.58823529411764
1996-10-31,12.41,0.17,73.0
1996-11-01,12.06,0.17,70.94117647058823
1996-11-04,11.97,0.17,70.41176470588235
1996-11-05,11.91,0.17,70.05882352941175
1996-11-06,12.13,0.17,71.3529411764706
1996-11-07,12.19,0.17,71.70588235294117
1996-11-08,12.06,0.17,70.94117647058823
1996-11-11,12.09,0.17,71.11764705882352
1996-11-12,12.34,0.1,123.39999999999999
1996-11-13,12.34,0.1,123.39999999999999
1996-11-14,12.38,0.1,123.8
1996-11-15,12.44,0.1,124.39999999999999
1996-11-18,12.5,0.1,125.0
1996-11-19,12.41,0.1,124.1
1996-11-20,12.44,0.1,124.39999999999999
1996-11-21,12.47,0.1,124.7
1996-11-22,12.59,0.1,125.89999999999999
1996-11-25,12.72,0.1,127.2
1996-11-26,12.88,0.1,128.8
1996-11-27,12.88,0.1,128.8
1996-11-29,12.75,0.1,127.5
1996-12-02,12.75,0.1,127.5
1996-12-03,12.47,0.1,124.7
1996-12-04,12.56,0.1,125.6
1996-12-05,12.38,0.1,123.8
1996-12-06,12.5,0.1,125.0
1996-12-09,12.47,0.1,124.7
1996-12-10,12.25,0.1,122.5
1996-12-11,11.63,0.1,116.3
1996-12-12,11.47,0.1,114.7
1996-12-13,11.22,0.1,112.2
1996-12-16,11.0,0.1,110.0
1996-12-17,11.56,0.1,115.6
1996-12-18,11.69,0.1,116.89999999999999
1996-12-19,11.5,0.1,115.0
1996-12-20,11.13,0.1,111.3
1996-12-23,11.03,0.1,110.29999999999998
1996-12-24,11.0,0.1,110.0
1996-12-26,11.0,0.1,110.0
1996-12-27,11.16,0.1,111.6
1996-12-30,11.53,0.1,115.29999999999998
1996-12-31,11.44,0.1,114.39999999999999
1997-01-02,11.16,0.1,111.6
1997-01-03,11.38,0.1,113.8
1997-01-06,11.44,0.1,114.39999999999999
1997-01-07,11.78,0.1,117.79999999999998
1997-01-08,12.0,0.1,120.0
1997-01-09,12.41,0.1,124.1
1997-01-10,12.31,0.1,123.1
1997-01-13,12.16,0.1,121.6
1997-01-14,12.25,0.1,122.5
1997-01-15,12.16,0.1,121.6
1997-01-16,12.19,0.1,121.89999999999999
1997-01-17,12.25,0.1,122.5
1997-01-20,12.5,0.1,125.0
1997-01-21,12.59,0.1,125.89999999999999
1997-01-22,12.47,0.1,124.7
1997-01-23,12.03,0.1,120.29999999999998
1997-01-24,12.0,0.1,120.0
1997-01-27,11.94,0.1,119.39999999999999
1997-01-28,11.69,0.1,116.89999999999999
1997-01-29,11.84,0.1,118.39999999999999
1997-01-30,11.84,0.1,118.39999999999999
1997-01-31,12.16,0.1,121.6
1997-02-03,12.09,0.1,120.89999999999999
1997-02-04,11.81,0.1,118.1
1997-02-05,11.66,0.1,116.6
1997-02-06,11.72,0.1,117.2
1997-02-07,11.88,0.1,118.8
1997-02-10,12.19,0.1,121.89999999999999
1997-02-11,12.06,0.1,120.6
1997-02-12,12.38,0.1,123.8
1997-02-13,12.5,0.1,125.0
1997-02-14,12.25,0.1,122.5
1997-02-18,12.09,0.1,120.89999999999999
1997-02-19,12.06,0.1,120.6
1997-02-20,12.13,0.1,121.3
1997-02-21,12.13,0.1,121.3
1997-02-24,12.19,0.1,121.89999999999999
1997-02-25,12.91,0.1,129.1
1997-02-26,12.72,0.1,127.2
1997-02-27,12.56,0.1,125.6
1997-02-28,12.41,0.1,124.1
1997-03-03,12.41,0.1,124.1
1997-03-04,12.56,0.1,125.6
1997-03-05,12.88,0.1,128.8
1997-03-06,12.75,0.1,127.5
1997-03-07,12.84,0.1,128.39999999999998
1997-03-10,12.94,0.1,129.39999999999998
1997-03-11,12.91,0.1,129.1
1997-03-12,13.22,0.1,132.2
1997-03-13,12.75,0.1,127.5
1997-03-14,12.75,0.1,127.5
1997-03-17,12.69,0.1,126.89999999999999
1997-03-18,12.47,0.1,124.7
1997-03-19,12.31,0.1,123.1
1997-03-20,12.25,0.1,122.5
1997-03-21,12.47,0.1,124.7
1997-03-24,12.56,0.1,125.6
1997-03-25,12.59,0.1,125.89999999999999
1997-03-26,12.69,0.1,126.89999999999999
1997-03-27,12.63,0.1,126.3
1997-03-31,12.47,0.1,124.7
1997-04-01,12.31,0.1,123.1
1997-04-02,12.22,0.1,122.2
1997-04-03,12.06,0.1,120.6
1997-04-04,12.13,0.1,121.3
1997-04-07,12.38,0.1,123.8
1997-04-08,12.53,0.1,125.29999999999998
1997-04-09,12.66,0.1,126.6
1997-04-10,12.69,0.1,126.89999999999999
1997-04-11,12.38,0.1,123.8
1997-04-14,12.16,0.1,121.6
1997-04-15,12.47,0.1,124.7
1997-04-16,12.28,0.1,122.79999999999998
1997-04-17,12.19,0.1,121.89999999999999
1997-04-18,12.25,0.1,122.5
1997-04-21,12.06,0.1,120.6
1997-04-22,12.22,0.1,122.2
1997-04-23,11.97,0.1,119.7
1997-04-24,12.41,0.1,124.1
1997-04-25,12.03,0.1,120.29999999999998
1997-04-28,12.69,0.1,126.89999999999999
1997-04-29,13.0,0.1,130.0
1997-04-30,13.25,0.1,132.5
1997-05-01,13.63,0.1,136.3
1997-05-02,13.66,0.1,136.6
1997-05-05,13.88,0.1,138.8
1997-05-06,13.69,0.1,136.89999999999998
1997-05-07,13.72,0.1,137.2
1997-05-08,13.78,0.1,137.79999999999998
1997-05-09,13.75,0.1,137.5
1997-05-12,13.88,0.1,138.8
1997-05-13,13.84,0.12,115.33333333333334
1997-05-14,13.84,0.12,115.33333333333334
1997-05-15,13.94,0.12,116.16666666666667
1997-05-16,13.91,0.12,115.91666666666667
1997-05-19,13.84,0.12,115.33333333333334
1997-05-20,14.25,0.12,118.75
1997-05-21,14.22,0.12,118.50000000000001
1997-05-22,14.25,0.12,118.75
1997-05-23,14.56,0.12,121.33333333333334
1997-05-27,14.41,0.12,120.08333333333334
1997-05-28,14.38,0.12,119.83333333333334
1997-05-29,14.28,0.12,119.0
1997-05-30,14.5,0.12,120.83333333333334
1997-06-02,14.59,0.12,121.58333333333334
1997-06-03,14.63,0.12,121.91666666666667
1997-06-04,14.78,0.12,123.16666666666667
1997-06-05,15.0,0.12,125.0
1997-06-06,15.25,0.12,127.08333333333334
1997-06-09,15.28,0.12,127.33333333333333
1997-06-10,15.44,0.12,128.66666666666666
1997-06-11,15.38,0.12,128.16666666666669
1997-06-12,15.34,0.12,127.83333333333334
1997-06-13,15.34,0.12,127.83333333333334
1997-06-16,15.44,0.12,128.66666666666666
1997-06-17,15.47,0.12,128.91666666666669
1997-06-18,15.47,0.12,128.91666666666669
1997-06-19,15.72,0.12,131.0
1997-06-20,15.66,0.12,130.5
1997-06-23,15.38,0.12,128.16666666666669
1997-06-24,15.66,0.12,130.5
1997-06-25,16.06,0.12,133.83333333333331
1997-06-26,15.55,0.12,129.58333333333334
1997-06-27,15.66,0.12,130.5
1997-06-30,15.41,0.12,128.41666666666669
1997-07-01,15.58,0.12,129.83333333333334
1997-07-02,15.52,0.12,129.33333333333334
1997-07-03,15.75,0.12,131.25
1997-07-07,15.91,0.12,132.58333333333334
1997-07-08,15.81,0.12,131.75
1997-07-09,15.58,0.12,129.83333333333334
1997-07-10,15.59,0.12,129.91666666666666
1997-07-11,15.66,0.12,130.5
1997-07-14,15.94,0.12,132.83333333333334
1997-07-15,15.97,0.12,133.08333333333334
1997-07-16,16.0,0.12,133.33333333333334
1997-07-17,16.13,0.12,134.41666666666666
1997-07-18,16.08,0.12,134.0
1997-07-21,15.97,0.12,133.08333333333334
1997-07-22,15.94,0.12,132.83333333333334
1997-07-23,16.44,0.12,137.00000000000003
1997-07-24,16.19,0.12,134.91666666666669
1997-07-25,16.06,0.12,133.83333333333331
1997-07-28,16.53,0.12,137.75000000000003
1997-07-29,16.41,0.12,136.75
1997-07-30,17.09,0.12,142.41666666666666
1997-07-31,17.42,0.12,145.16666666666669
1997-08-01,17.48,0.12,145.66666666666669
1997-08-04,17.22,0.12,143.5
1997-08-05,17.02,0.12,141.83333333333334
1997-08-06,17.48,0.12,145.66666666666669
1997-08-07,17.16,0.12,143.0
1997-08-08,17.3,0.12,144.16666666666669
1997-08-11,17.23,0.12,143.58333333333334
1997-08-12,17.25,0.12,143.75
1997-08-13,17.25,0.2,86.25
1997-08-14,17.38,0.2,86.89999999999999
1997-08-15,17.59,0.2,87.94999999999999
1997-08-18,17.34,0.2,86.69999999999999
1997-08-19,17.42,0.2,87.10000000000001
1997-08-20,17.56,0.2,87.79999999999998
1997-08-21,16.91,0.2,84.55
1997-08-22,17.2,0.2,85.99999999999999
1997-08-25,17.0,0.2,85.0
1997-08-26,16.86,0.2,84.3
1997-08-27,16.97,0.2,84.85
1997-08-28,16.84,0.2,84.19999999999999
1997-08-29,16.94,0.2,84.7
1997-09-02,16.81,0.2,84.04999999999998
1997-09-03,16.86,0.2,84.3
1997-09-04,16.92,0.2,84.60000000000001
1997-09-05,17.0,0.2,85.0
1997-09-08,17.28,0.2,86.4
1997-09-09,17.27,0.2,86.35
1997-09-10,16.91,0.2,84.55
1997-09-11,17.0,0.2,85.0
1997-09-12,17.09,0.2,85.44999999999999
1997-09-15,16.97,0.2,84.85
1997-09-16,17.63,0.2,88.14999999999999
1997-09-17,17.77,0.2,88.85
1997-09-18,17.94,0.2,89.7
1997-09-19,18.42,0.2,92.10000000000001
1997-09-22,18.56,0.2,92.79999999999998
1997-09-23,18.28,0.2,91.4
1997-09-24,18.03,0.2,90.15
1997-09-25,18.23,0.2,91.14999999999999
1997-09-26,18.23,0.2,91.14999999999999
1997-09-29,18.48,0.2,92.39999999999999
1997-09-30,18.19,0.2,90.95
1997-10-01,18.08,0.2,90.39999999999999
1997-10-02,18.67,0.2,93.35000000000001
1997-10-03,18.19,0.2,90.95
1997-10-06,17.78,0.2,88.9
1997-10-07,17.73,0.2,88.64999999999999
1997-10-08,17.73,0.2,88.64999999999999
1997-10-09,17.92,0.2,89.60000000000001
1997-10-10,17.63,0.2,88.14999999999999
1997-10-13,17.73,0.2,88.64999999999999
1997-10-14,18.02,0.2,90.1
1997-10-15,17.78,0.2,88.9
1997-10-16,17.63,0.2,88.14999999999999
1997-10-17,17.19,0.2,85.95
1997-10-20,17.75,0.2,88.75
1997-10-21,18.05,0.2,90.25
1997-10-22,17.98,0.2,89.89999999999999
1997-10-23,17.52,0.2,87.6
1997-10-24,17.86,0.2,89.3
1997-10-27,16.5,0.2,82.5
1997-10-28,17.03,0.2,85.15
1997-10-29,17.45,0.2,87.24999999999999
1997-10-30,17.25,0.2,86.25
1997-10-31,17.66,0.2,88.3
1997-11-03,18.22,0.2,91.1
1997-11-04,18.78,0.2,93.9
1997-11-05,18.7,0.2,93.49999999999999
1997-11-06,18.14,0.2,90.7
1997-11-07,18.09,0.2,90.44999999999999
1997-11-10,17.91,0.2,89.55
1997-11-11,17.72,0.2,88.6
1997-11-12,17.25,0.13,132.69230769230768
1997-11-13,17.23,0.13,132.53846153846155
1997-11-14,17.39,0.13,133.76923076923077
1997-11-17,17.55,0.13,135.0
1997-11-18,17.97,0.13,138.23076923076923
1997-11-19,18.0,0.13,138.46153846153845
1997-11-20,18.09,0.13,139.15384615384616
1997-11-21,18.06,0.13,138.9230769230769
1997-11-24,17.86,0.13,137.3846153846154
1997-11-25,17.77,0.13,136.69230769230768
1997-11-26,18.28,0.13,140.6153846153846
1997-11-28,18.53,0.13,142.53846153846155
1997-12-01,18.7,0.13,143.84615384615384
1997-12-02,18.95,0.13,145.76923076923075
1997-12-03,18.88,0.13,145.23076923076923
1997-12-04,18.44,0.13,141.84615384615384
1997-12-05,18.33,0.13,140.99999999999997
1997-12-08,18.48,0.13,142.15384615384616
1997-12-09,18.41,0.13,141.6153846153846
1997-12-10,18.25,0.13,140.3846153846154
1997-12-11,17.73,0.13,136.3846153846154
1997-12-12,17.67,0.13,135.92307692307693
1997-12-15,17.69,0.13,136.0769230769231
1997-12-16,18.31,0.13,140.84615384615384
1997-12-17,19.27,0.13,148.23076923076923
1997-12-18,19.05,0.13,146.53846153846155
1997-12-19,19.03,0.13,146.3846153846154
1997-12-22,19.52,0.13,150.15384615384613
1997-12-23,19.63,0.13,151.0
1997-12-24,19.45,0.13,149.6153846153846
1997-12-26,19.5,0.13,150.0
1997-12-29,19.7,0.13,151.53846153846152
1997-12-30,20.75,0.13,159.6153846153846
1997-12-31,21.19,0.13,163.0
1998-01-02,20.88,0.13,160.6153846153846
1998-01-05,20.56,0.13,158.15384615384613
1998-01-06,20.19,0.13,155.30769230769232
1998-01-07,20.16,0.13,155.07692307692307
1998-01-08,20.22,0.13,155.53846153846152
1998-01-09,19.09,0.13,146.84615384615384
1998-01-12,18.94,0.13,145.6923076923077
1998-01-13,19.47,0.13,149.76923076923075
1998-01-14,19.16,0.13,147.3846153846154
1998-01-15,19.19,0.13,147.6153846153846
1998-01-16,19.69,0.13,151.46153846153845
1998-01-20,20.41,0.13,157.0
1998-01-21,19.97,0.13,153.6153846153846
1998-01-22,19.59,0.13,150.69230769230768
1998-01-23,19.28,0.13,148.30769230769232
1998-01-26,19.19,0.13,147.6153846153846
1998-01-27,19.38,0.13,149.07692307692307
1998-01-28,19.81,0.13,152.38461538461536
1998-01-29,20.03,0.13,154.0769230769231
1998-01-30,20.28,0.13,156.0
1998-02-02,20.59,0.13,158.3846153846154
1998-02-03,21.03,0.13,161.76923076923077
1998-02-04,21.63,0.13,166.38461538461536
1998-02-05,21.66,0.13,166.6153846153846
1998-02-06,21.59,0.13,166.07692307692307
1998-02-09,21.38,0.13,164.46153846153845
1998-02-10,21.53,0.13,165.6153846153846
1998-02-11,21.53,0.13,165.6153846153846
1998-02-12,21.63,0.13,166.38461538461536
1998-02-13,21.69,0.13,166.84615384615384
1998-02-17,21.97,0.13,168.99999999999997
1998-02-18,22.25,0.13,171.15384615384616
1998-02-19,21.97,0.13,168.99999999999997
1998-02-20,21.81,0.13,167.76923076923075
1998-02-23,22.59,0.13,173.76923076923077
1998-02-24,22.19,0.13,170.6923076923077
1998-02-25,22.44,0.13,172.6153846153846
1998-02-26,22.97,0.13,176.69230769230768
1998-02-27,22.88,0.13,176.0
1998-03-02,22.94,0.13,176.46153846153845
1998-03-03,22.47,0.13,172.84615384615384
1998-03-04,21.75,0.13,167.3076923076923
1998-03-05,21.28,0.13,163.6923076923077
1998-03-06,21.66,0.13,166.6153846153846
1998-03-09,22.0,0.13,169.23076923076923
1998-03-10,22.44,0.13,172.6153846153846
1998-03-11,22.41,0.13,172.3846153846154
1998-03-12,22.72,0.13,174.76923076923075
1998-03-13,22.56,0.13,173.53846153846152
1998-03-16,22.59,0.13,173.76923076923077
1998-03-17,22.19,0.13,170.6923076923077
1998-03-18,21.75,0.13,167.3076923076923
1998-03-19,21.63,0.13,166.38461538461536
1998-03-20,21.63,0.13,166.38461538461536
1998-03-23,22.31,0.13,171.6153846153846
1998-03-24,22.5,0.13,173.07692307692307
1998-03-25,22.63,0.13,174.07692307692307
1998-03-26,23.25,0.13,178.84615384615384
1998-03-27,23.0,0.13,176.9230769230769
1998-03-30,23.13,0.13,177.9230769230769
1998-03-31,23.53,0.13,181.0
1998-04-01,22.88,0.13,176.0
1998-04-02,23.56,0.13,181.23076923076923
1998-04-03,23.78,0.13,182.92307692307693
1998-04-06,23.28,0.13,179.07692307692307
1998-04-07,23.31,0.13,179.3076923076923
1998-04-08,23.0,0.13,176.9230769230769
1998-04-09,22.94,0.13,176.46153846153845
1998-04-13,23.22,0.13,178.6153846153846
1998-04-14,23.5,0.13,180.76923076923077
1998-04-15,23.72,0.13,182.46153846153845
1998-04-16,23.63,0.13,181.76923076923075
1998-04-17,23.53,0.13,181.0
1998-04-20,23.66,0.13,182.0
1998-04-21,22.97,0.13,176.69230769230768
1998-04-22,23.5,0.13,180.76923076923077
1998-04-23,23.75,0.13,182.69230769230768
1998-04-24,23.13,0.13,177.9230769230769
1998-04-27,22.91,0.13,176.23076923076923
1998-04-28,22.75,0.13,175.0
1998-04-29,23.38,0.13,179.84615384615384
1998-04-30,23.69,0.13,182.23076923076923
1998-05-01,24.03,0.13,184.84615384615384
1998-05-04,23.59,0.13,181.46153846153845
1998-05-05,23.53,0.13,181.0
1998-05-06,23.75,0.13,182.69230769230768
1998-05-07,23.69,0.13,182.23076923076923
1998-05-08,24.16,0.13,185.84615384615384
1998-05-11,24.19,0.13,186.0769230769231
1998-05-12,24.28,0.13,186.76923076923077
1998-05-13,24.16,0.13,185.84615384615384
1998-05-14,24.38,0.13,187.53846153846152
1998-05-15,24.34,0.15,162.26666666666668
1998-05-18,23.97,0.15,159.8
1998-05-19,24.09,0.15,160.6
1998-05-20,24.19,0.15,161.26666666666668
1998-05-21,24.38,0.15,162.53333333333333
1998-05-22,23.81,0.15,158.73333333333332
1998-05-26,23.53,0.15,156.86666666666667
1998-05-27,23.44,0.15,156.26666666666668
1998-05-28,23.47,0.15,156.46666666666667
1998-05-29,23.41,0.15,156.06666666666666
1998-06-01,23.78,0.15,158.53333333333336
1998-06-02,23.56,0.15,157.06666666666666
1998-06-03,23.44,0.15,156.26666666666668
1998-06-04,23.47,0.15,156.46666666666667
1998-06-05,23.31,0.15,155.4
1998-06-08,23.31,0.15,155.4
1998-06-09,23.56,0.15,157.06666666666666
1998-06-10,23.19,0.15,154.60000000000002
1998-06-11,23.19,0.15,154.60000000000002
1998-06-12,23.47,0.15,156.46666666666667
1998-06-15,23.03,0.15,153.53333333333336
1998-06-16,22.94,0.15,152.93333333333334
1998-06-17,23.19,0.15,154.60000000000002
1998-06-18,23.75,0.15,158.33333333333334
1998-06-19,23.84,0.15,158.93333333333334
1998-06-22,23.56,0.15,157.06666666666666
1998-06-23,23.69,0.15,157.93333333333334
1998-06-24,24.5,0.15,163.33333333333334
1998-06-25,24.59,0.15,163.93333333333334
1998-06-26,24.59,0.15,163.93333333333334
1998-06-29,24.72,0.15,164.8
1998-06-30,24.94,0.15,166.26666666666668
1998-07-01,25.19,0.15,167.93333333333334
1998-07-02,25.31,0.15,168.73333333333332
1998-07-06,26.03,0.15,173.53333333333336
1998-07-07,25.81,0.15,172.06666666666666
1998-07-08,27.72,0.15,184.8
1998-07-09,28.16,0.15,187.73333333333335
1998-07-10,28.22,0.15,188.13333333333333
1998-07-13,27.66,0.15,184.4
1998-07-14,27.53,0.15,183.53333333333336
1998-07-15,27.47,0.15,183.13333333333333
1998-07-16,27.78,0.15,185.20000000000002
1998-07-17,27.44,0.15,182.93333333333334
1998-07-20,27.34,0.15,182.26666666666668
1998-07-21,27.13,0.15,180.86666666666667
1998-07-22,26.69,0.15,177.93333333333334
1998-07-23,27.19,0.15,181.26666666666668
1998-07-24,27.53,0.15,183.53333333333336
1998-07-27,27.72,0.15,184.8
1998-07-28,27.69,0.15,184.60000000000002
1998-07-29,26.91,0.15,179.4
1998-07-30,26.44,0.15,176.26666666666668
1998-07-31,26.25,0.15,175.0
1998-08-03,25.63,0.15,170.86666666666667
1998-08-04,25.22,0.15,168.13333333333333
1998-08-05,25.13,0.15,167.53333333333333
1998-08-06,26.31,0.15,175.4
1998-08-07,26.63,0.15,177.53333333333333
1998-08-10,26.72,0.15,178.13333333333333
1998-08-11,26.34,0.15,175.6
1998-08-12,26.75,0.15,178.33333333333334
1998-08-13,27.0,0.15,180.0
1998-08-14,26.91,0.24,112.125
1998-08-17,27.47,0.24,114.45833333333333
1998-08-18,27.56,0.24,114.83333333333333
1998-08-19,27.75,0.24,115.625
1998-08-20,28.34,0.24,118.08333333333334
1998-08-21,28.47,0.24,118.625
1998-08-24,28.31,0.24,117.95833333333333
1998-08-25,28.63,0.24,119.29166666666667
1998-08-26,27.81,0.24,115.875
1998-08-27,26.0,0.24,108.33333333333334
1998-08-28,26.38,0.24,109.91666666666667
1998-08-31,23.81,0.24,99.20833333333333
1998-09-01,25.13,0.24,104.70833333333333
1998-09-02,25.38,0.24,105.75
1998-09-03,24.16,0.24,100.66666666666667
1998-09-04,23.47,0.24,97.79166666666667
1998-09-08,25.31,0.24,105.45833333333333
1998-09-09,24.84,0.24,103.5
1998-09-10,23.78,0.24,99.08333333333334
1998-09-11,24.09,0.24,100.375
1998-09-14,25.34,0.24,105.58333333333334
1998-09-15,25.75,0.24,107.29166666666667
1998-09-16,25.97,0.24,108.20833333333333
1998-09-17,25.53,0.24,106.37500000000001
1998-09-18,25.88,0.24,107.83333333333333
1998-09-21,25.44,0.24,106.00000000000001
1998-09-22,24.78,0.24,103.25000000000001
1998-09-23,25.28,0.24,105.33333333333334
1998-09-24,23.94,0.24,99.75000000000001
1998-09-25,23.75,0.24,98.95833333333334
1998-09-28,24.09,0.24,100.375
1998-09-29,23.03,0.24,95.95833333333334
1998-09-30,22.5,0.24,93.75
1998-10-01,21.56,0.24,89.83333333333333
1998-10-02,21.28,0.24,88.66666666666667
1998-10-05,19.69,0.24,82.04166666666667
1998-10-06,19.28,0.24,80.33333333333334
1998-10-07,20.19,0.24,84.12500000000001
1998-10-08,19.53,0.24,81.37500000000001
1998-10-09,19.94,0.24,83.08333333333334
1998-10-12,20.38,0.24,84.91666666666667
1998-10-13,20.78,0.24,86.58333333333334
1998-10-14,21.25,0.24,88.54166666666667
1998-10-15,23.25,0.24,96.875
1998-10-16,23.06,0.24,96.08333333333333
1998-10-19,23.88,0.24,99.5
1998-10-20,24.19,0.24,100.79166666666667
1998-10-21,24.81,0.24,103.375
1998-10-22,25.25,0.24,105.20833333333334
1998-10-23,24.56,0.24,102.33333333333333
1998-10-26,24.25,0.24,101.04166666666667
1998-10-27,23.63,0.24,98.45833333333333
1998-10-28,24.38,0.24,101.58333333333333
1998-10-29,24.44,0.24,101.83333333333334
1998-10-30,24.81,0.24,103.375
1998-11-02,25.84,0.24,107.66666666666667
1998-11-03,25.91,0.24,107.95833333333334
1998-11-04,25.84,0.24,107.66666666666667
1998-11-05,26.22,0.24,109.25
1998-11-06,26.06,0.24,108.58333333333333
1998-11-09,26.13,0.24,108.875
1998-11-10,26.16,0.24,109.0
1998-11-11,26.25,0.24,109.375
1998-11-12,26.34,0.24,109.75
1998-11-13,25.72,0.16,160.75
1998-11-16,26.13,0.16,163.3125
1998-11-17,27.28,0.16,170.5
1998-11-18,27.31,0.16,170.6875
1998-11-19,28.31,0.16,176.9375
1998-11-20,28.03,0.16,175.1875
1998-11-23,28.09,0.16,175.5625
1998-11-24,27.97,0.16,174.8125
1998-11-25,27.5,0.16,171.875
1998-11-27,27.5,0.16,171.875
1998-11-30,26.72,0.16,167.0
1998-12-01,26.38,0.16,164.875
1998-12-02,26.66,0.16,166.625
1998-12-03,26.19,0.16,163.6875
1998-12-04,27.47,0.16,171.6875
1998-12-07,28.0,0.16,175.0
1998-12-08,27.69,0.16,173.0625
1998-12-09,27.75,0.16,173.4375
1998-12-10,27.75,0.16,173.4375
