date,AIG,AIG_EPS,PE Ratio
2005-08-05,1216.4,0.125,9731.2
2005-08-08,1220.0,0.125,9760.0
2005-08-09,1228.4,0.25,4913.6
2005-08-10,1244.8,0.25,4979.2
2005-08-11,1253.4,0.25,5013.6
2005-08-12,1246.0,0.25,4984.0
2005-08-15,1243.2,0.25,4972.8
2005-08-16,1232.8,0.25,4931.2
2005-08-17,1230.0,0.25,4920.0
2005-08-18,1227.8,0.25,4911.2
2005-08-19,1224.2,0.25,4896.8
2005-08-22,1220.0,0.25,4880.0
2005-08-23,1214.0,0.25,4856.0
2005-08-24,1197.0,0.25,4788.0
2005-08-25,1194.0,0.25,4776.0
2005-08-26,1185.4,0.25,4741.6
2005-08-29,1190.6,0.25,4762.4
2005-08-30,1185.6,0.25,4742.4
2005-08-31,1184.0,0.25,4736.0
2005-09-01,1187.0,0.25,4748.0
2005-09-02,1186.6,0.25,4746.4
2005-09-06,1202.0,0.25,4808.0
2005-09-07,1203.2,0.25,4812.8
2005-09-08,1195.2,0.25,4780.8
2005-09-09,1224.6,0.25,4898.4
2005-09-12,1220.2,0.25,4880.8
2005-09-13,1220.0,0.25,4880.0
2005-09-14,1215.4,0.25,4861.6
2005-09-15,1219.0,0.25,4876.0
2005-09-16,1226.0,0.25,4904.0
2005-09-19,1207.0,0.25,4828.0
2005-09-20,1210.2,0.25,4840.8
2005-09-21,1188.0,0.25,4752.0
2005-09-22,1187.4,0.25,4749.6
2005-09-23,1201.2,0.25,4804.8
2005-09-26,1213.8,0.25,4855.2
2005-09-27,1215.2,0.25,4860.8
2005-09-28,1219.0,0.25,4876.0
2005-09-29,1245.2,0.25,4980.8
2005-09-30,1239.2,0.25,4956.8
2005-10-03,1230.8,0.25,4923.2
2005-10-04,1223.2,0.25,4892.8
2005-10-05,1222.2,0.25,4888.8
2005-10-06,1233.0,0.25,4932.0
2005-10-07,1237.4,0.25,4949.6
2005-10-10,1237.0,0.25,4948.0
2005-10-11,1234.2,0.25,4936.8
2005-10-12,1230.4,0.25,4921.6
2005-10-13,1245.4,0.25,4981.6
2005-10-14,1248.8,0.25,4995.2
2005-10-17,1262.0,0.25,5048.0
2005-10-18,1256.2,0.25,5024.8
2005-10-19,1269.6,0.25,5078.4
2005-10-20,1256.0,0.25,5024.0
2005-10-21,1258.4,0.25,5033.6
2005-10-24,1274.4,0.25,5097.6
2005-10-25,1275.0,0.25,5100.0
2005-10-26,1270.0,0.25,5080.0
2005-10-27,1262.6,0.25,5050.4
2005-10-28,1286.0,0.25,5144.0
2005-10-31,1296.0,0.25,5184.0
2005-11-01,1301.6,0.25,5206.4
2005-11-02,1324.4,0.25,5297.6
2005-11-03,1318.4,0.25,5273.6
2005-11-04,1319.8,0.25,5279.2
2005-11-07,1326.8,0.25,5307.2
2005-11-08,1317.0,0.25,5268.0
2005-11-09,1327.4,0.25,5309.6
2005-11-10,1343.8,0.25,5375.2
2005-11-11,1344.8,0.25,5379.2
2005-11-14,1350.0,0.4,3375.0
2005-11-15,1333.6,0.4,3333.9999999999995
2005-11-16,1326.6,0.4,3316.4999999999995
2005-11-17,1341.4,0.4,3353.5
2005-11-18,1343.4,0.4,3358.5
2005-11-21,1352.6,0.4,3381.4999999999995
2005-11-22,1367.2,0.4,3418.0
2005-11-23,1381.4,0.4,3453.5
2005-11-25,1377.4,0.4,3443.5
2005-11-28,1364.6,0.4,3411.4999999999995
2005-11-29,1361.2,0.4,3403.0
2005-11-30,1342.8,0.4,3356.9999999999995
2005-12-01,1356.2,0.4,3390.5
2005-12-02,1345.8,0.4,3364.4999999999995
2005-12-05,1326.8,0.4,3316.9999999999995
2005-12-06,1329.4,0.4,3323.5
2005-12-07,1318.2,0.4,3295.5
2005-12-08,1317.2,0.4,3293.0
2005-12-09,1320.4,0.4,3301.0
2005-12-12,1315.6,0.4,3288.9999999999995
2005-12-13,1318.6,0.4,3296.4999999999995
2005-12-14,1319.8,0.4,3299.4999999999995
2005-12-15,1306.0,0.4,3265.0
2005-12-16,1303.0,0.4,3257.5
2005-12-19,1316.4,0.4,3291.0
2005-12-20,1308.4,0.4,3271.0
2005-12-21,1328.8,0.4,3321.9999999999995
2005-12-22,1358.0,0.4,3395.0
2005-12-23,1362.0,0.4,3405.0
2005-12-27,1359.0,0.4,3397.5
2005-12-28,1368.2,0.4,3420.5
2005-12-29,1382.0,0.4,3455.0
2005-12-30,1364.6,0.4,3411.4999999999995
2006-01-03,1392.4,0.4,3481.0
2006-01-04,1394.4,0.4,3486.0
2006-01-05,1396.2,0.4,3490.5
2006-01-06,1402.2,0.4,3505.5
2006-01-09,1395.6,0.4,3488.9999999999995
2006-01-10,1408.0,0.4,3520.0
2006-01-11,1416.6,0.4,3541.4999999999995
2006-01-12,1405.2,0.4,3513.0
2006-01-13,1401.0,0.4,3502.5
2006-01-17,1380.8,0.4,3451.9999999999995
2006-01-18,1372.2,0.4,3430.5
2006-01-19,1362.0,0.4,3405.0
2006-01-20,1334.2,0.4,3335.5
2006-01-23,1332.2,0.4,3330.5
2006-01-24,1330.8,0.4,3326.9999999999995
2006-01-25,1316.2,0.4,3290.5
2006-01-26,1328.8,0.4,3321.9999999999995
2006-01-27,1333.0,0.4,3332.5
2006-01-30,1321.4,0.4,3303.5
2006-01-31,1309.2,0.4,3273.0
2006-02-01,1325.4,0.4,3313.5
2006-02-02,1309.4,0.4,3273.5
2006-02-03,1307.0,0.4,3267.5
2006-02-06,1320.2,0.4,3300.5
2006-02-07,1316.0,0.4,3290.0
2006-02-08,1327.6,0.4,3318.9999999999995
2006-02-09,1342.4,0.4,3356.0
2006-02-10,1358.0,0.4,3395.0
2006-02-13,1358.8,0.4,3396.9999999999995
2006-02-14,1367.8,0.4,3419.4999999999995
2006-02-15,1365.8,0.4,3414.4999999999995
2006-02-16,1363.6,0.4,3408.9999999999995
2006-02-17,1348.4,0.4,3371.0
2006-02-21,1345.2,0.4,3363.0
2006-02-22,1358.2,0.4,3395.5
2006-02-23,1344.0,0.4,3360.0
2006-02-24,1339.4,0.4,3348.5
2006-02-27,1342.2,0.4,3355.5
2006-02-28,1327.2,0.4,3318.0
2006-03-01,1324.4,0.4,3311.0
2006-03-02,1316.0,0.4,3290.0
2006-03-03,1309.6,0.4,3273.9999999999995
2006-03-06,1320.2,0.4,3300.5
2006-03-07,1329.8,0.4,3324.4999999999995
2006-03-08,1339.2,0.4,3348.0
2006-03-09,1331.8,0.4,3329.4999999999995
2006-03-10,1353.0,0.4,3382.5
2006-03-13,1361.4,0.4,3403.5
2006-03-14,1372.2,0.4,3430.5
2006-03-15,1373.2,0.4,3433.0
2006-03-16,1384.8,2.597,533.2306507508664
2006-03-17,1376.4,2.597,529.9961494031576
2006-03-20,1368.2,2.597,526.8386599922989
2006-03-21,1346.6,2.597,518.5213708124759
2006-03-22,1357.8,2.597,522.8340392760878
2006-03-23,1343.2,2.597,517.2121678860224
2006-03-24,1348.6,2.597,519.291490180978
2006-03-27,1343.0,2.597,517.1351559491721
2006-03-28,1320.6,2.597,508.5098190219484
2006-03-29,1323.6,2.597,509.66499807470154
2006-03-30,1321.4,2.597,508.8178667693493
2006-03-31,1321.8,2.597,508.9718906430497
2006-04-03,1313.4,2.597,505.7373892953408
2006-04-04,1321.4,2.597,508.8178667693493
2006-04-05,1319.0,2.597,507.89372352714673
2006-04-06,1308.8,2.597,503.96611474778587
2006-04-07,1287.6,2.597,495.80284944166345
2006-04-10,1283.8,2.597,494.33962264150944
2006-04-11,1267.8,2.597,488.17866769349246
2006-04-12,1267.8,2.597,488.17866769349246
2006-04-13,1268.0,2.597,488.2556796303427
2006-04-17,1258.4,2.597,484.55910666153255
2006-04-18,1269.6,2.597,488.8717751251444
2006-04-19,1273.2,2.597,490.25798998844823
2006-04-20,1274.0,2.597,490.5660377358491
2006-04-21,1276.2,2.597,491.4131690412014
2006-04-24,1285.6,2.597,495.0327300731613
2006-04-25,1272.8,2.597,490.1039661147478
2006-04-26,1280.8,2.597,493.18444358875627
2006-04-27,1298.8,2.597,500.1155179052753
2006-04-28,1305.0,2.597,502.5028879476319
2006-05-01,1293.8,2.597,498.19021948402
2006-05-02,1306.4,2.597,503.04197150558343
2006-05-03,1300.2,2.597,500.6546014632268
2006-05-04,1299.6,2.597,500.42356565267613
2006-05-05,1302.8,2.597,501.6557566422795
2006-05-08,1306.8,2.597,503.1959953792838
2006-05-09,1324.2,2.597,509.8960338852522
2006-05-10,1330.8,0.15,8872.0
2006-05-11,1263.0,0.15,8420.0
2006-05-12,1263.6,0.15,8424.0
2006-05-15,1277.6,0.15,8517.333333333334
2006-05-16,1281.0,0.15,8540.0
2006-05-17,1250.0,0.15,8333.333333333334
2006-05-18,1231.0,0.15,8206.666666666668
2006-05-19,1223.2,0.15,8154.666666666667
2006-05-22,1225.0,0.15,8166.666666666667
2006-05-23,1219.6,0.15,8130.666666666666
2006-05-24,1208.0,0.15,8053.333333333334
2006-05-25,1218.2,0.15,8121.333333333334
2006-05-26,1229.4,0.15,8196.000000000002
2006-05-30,1212.0,0.15,8080.0
2006-05-31,1216.0,0.15,8106.666666666667
2006-06-01,1223.4,0.15,8156.000000000001
2006-06-02,1222.2,0.15,8148.000000000001
2006-06-05,1207.8,0.15,8052.0
2006-06-06,1205.8,0.15,8038.666666666667
2006-06-07,1204.6,0.15,8030.666666666666
2006-06-08,1209.4,0.15,8062.666666666668
2006-06-09,1204.2,0.15,8028.000000000001
2006-06-12,1190.0,0.15,7933.333333333334
2006-06-13,1182.8,0.15,7885.333333333333
2006-06-14,1185.4,0.15,7902.666666666668
2006-06-15,1200.6,0.15,8004.0
2006-06-16,1197.4,0.15,7982.666666666668
2006-06-19,1189.4,0.15,7929.333333333334
2006-06-20,1197.0,0.15,7980.0
2006-06-21,1196.4,0.15,7976.000000000001
2006-06-22,1187.4,0.15,7916.000000000001
2006-06-23,1185.2,0.15,7901.333333333334
2006-06-26,1184.0,0.15,7893.333333333334
2006-06-27,1174.6,0.15,7830.666666666666
2006-06-28,1173.4,0.15,7822.666666666668
2006-06-29,1185.4,0.15,7902.666666666668
2006-06-30,1181.0,0.15,7873.333333333334
2006-07-03,1191.4,0.15,7942.666666666668
2006-07-05,1186.8,0.15,7912.0
2006-07-06,1189.2,0.15,7928.000000000001
2006-07-07,1179.4,0.15,7862.666666666668
2006-07-10,1194.0,0.15,7960.0
2006-07-11,1189.2,0.15,7928.000000000001
2006-07-12,1179.2,0.15,7861.333333333334
2006-07-13,1167.2,0.15,7781.333333333334
2006-07-14,1155.2,0.15,7701.333333333334
2006-07-17,1160.4,0.15,7736.000000000001
2006-07-18,1167.6,0.15,7784.0
2006-07-19,1186.8,0.15,7912.0
2006-07-20,1190.2,0.15,7934.666666666667
2006-07-21,1183.2,0.15,7888.000000000001
2006-07-24,1196.8,0.15,7978.666666666667
2006-07-25,1198.8,0.15,7992.0
2006-07-26,1204.6,0.15,8030.666666666666
2006-07-27,1208.0,0.15,8053.333333333334
2006-07-28,1218.0,0.15,8120.0
2006-07-31,1213.4,0.15,8089.333333333334
2006-08-01,1207.0,0.15,8046.666666666667
2006-08-02,1205.6,0.15,8037.333333333333
2006-08-03,1199.4,0.15,7996.000000000001
2006-08-04,1201.4,0.15,8009.333333333334
2006-08-07,1196.2,0.15,7974.666666666667
2006-08-08,1193.6,0.15,7957.333333333333
2006-08-09,1169.8,0.315,3713.6507936507933
2006-08-10,1206.4,0.315,3829.84126984127
2006-08-11,1231.4,0.315,3909.2063492063494
2006-08-14,1234.0,0.315,3917.4603174603176
2006-08-15,1251.8,0.315,3973.968253968254
2006-08-16,1260.2,0.315,4000.634920634921
2006-08-17,1271.6,0.315,4036.8253968253966
2006-08-18,1278.0,0.315,4057.1428571428573
2006-08-21,1275.0,0.315,4047.6190476190477
2006-08-22,1262.2,0.315,4006.984126984127
2006-08-23,1264.0,0.315,4012.6984126984125
2006-08-24,1260.0,0.315,4000.0
2006-08-25,1263.0,0.315,4009.5238095238096
2006-08-28,1270.4,0.315,4033.0158730158732
2006-08-29,1272.0,0.315,4038.095238095238
2006-08-30,1271.0,0.315,4034.9206349206347
2006-08-31,1276.4,0.315,4052.0634920634925
2006-09-01,1282.6,0.315,4071.7460317460313
2006-09-05,1284.6,0.315,4078.0952380952376
2006-09-06,1280.0,0.315,4063.4920634920636
2006-09-07,1278.0,0.315,4057.1428571428573
2006-09-08,1284.8,0.315,4078.7301587301586
2006-09-11,1294.4,0.315,4109.20634920635
2006-09-12,1300.0,0.315,4126.984126984127
2006-09-13,1305.0,0.315,4142.857142857143
2006-09-14,1306.6,0.315,4147.936507936508
2006-09-15,1314.4,0.315,4172.6984126984125
2006-09-18,1311.0,0.315,4161.9047619047615
2006-09-19,1311.8,0.315,4164.444444444444
2006-09-20,1311.6,0.315,4163.809523809524
2006-09-21,1307.8,0.315,4151.746031746032
2006-09-22,1301.0,0.315,4130.158730158731
2006-09-25,1320.0,0.315,4190.476190476191
2006-09-26,1329.6,0.315,4220.952380952381
2006-09-27,1325.8,0.315,4208.888888888889
2006-09-28,1324.8,0.315,4205.714285714285
2006-09-29,1325.2,0.315,4206.984126984127
2006-10-02,1326.0,0.315,4209.523809523809
2006-10-03,1333.8,0.315,4234.285714285714
2006-10-04,1343.0,0.315,4263.492063492064
2006-10-05,1344.8,0.315,4269.206349206349
2006-10-06,1340.4,0.315,4255.238095238095
2006-10-09,1336.2,0.315,4241.904761904762
2006-10-10,1337.0,0.315,4244.444444444444
2006-10-11,1340.6,0.315,4255.873015873016
2006-10-12,1347.0,0.315,4276.190476190476
2006-10-13,1345.4,0.315,4271.111111111111
2006-10-16,1347.6,0.315,4278.095238095238
2006-10-17,1344.2,0.315,4267.3015873015875
2006-10-18,1340.4,0.315,4255.238095238095
2006-10-19,1332.2,0.315,4229.206349206349
2006-10-20,1329.6,0.315,4220.952380952381
2006-10-23,1336.8,0.315,4243.809523809524
2006-10-24,1334.0,0.315,4234.920634920635
2006-10-25,1336.6,0.315,4243.174603174602
2006-10-26,1355.6,0.315,4303.492063492064
2006-10-27,1347.8,0.315,4278.730158730158
2006-10-30,1347.8,0.315,4278.730158730158
2006-10-31,1343.4,0.315,4264.761904761905
2006-11-01,1335.4,0.315,4239.3650793650795
2006-11-02,1333.6,0.315,4233.650793650793
2006-11-03,1336.4,0.315,4242.539682539683
2006-11-06,1350.0,0.315,4285.714285714285
2006-11-07,1357.4,0.315,4309.20634920635
2006-11-08,1367.6,0.315,4341.587301587301
2006-11-09,1360.8,0.48,2835.0
2006-11-10,1392.6,0.48,2901.25
2006-11-13,1413.0,0.48,2943.75
2006-11-14,1424.8,0.48,2968.3333333333335
2006-11-15,1439.8,0.48,2999.5833333333335
2006-11-16,1447.2,0.48,3015.0
2006-11-17,1441.0,0.48,3002.0833333333335
2006-11-20,1438.4,0.48,2996.666666666667
2006-11-21,1436.8,0.48,2993.3333333333335
2006-11-22,1431.4,0.48,2982.0833333333335
2006-11-24,1424.0,0.48,2966.666666666667
2006-11-27,1405.0,0.48,2927.0833333333335
2006-11-28,1397.0,0.48,2910.416666666667
2006-11-29,1402.6,0.48,2922.083333333333
2006-11-30,1406.4,0.48,2930.0000000000005
2006-12-01,1395.4,0.48,2907.0833333333335
2006-12-04,1402.0,0.48,2920.8333333333335
2006-12-05,1406.0,0.48,2929.166666666667
2006-12-06,1405.2,0.48,2927.5
2006-12-07,1405.4,0.48,2927.916666666667
2006-12-08,1407.0,0.48,2931.25
2006-12-11,1420.0,0.48,2958.3333333333335
2006-12-12,1422.0,0.48,2962.5
2006-12-13,1423.0,0.48,2964.5833333333335
2006-12-14,1440.6,0.48,3001.25
2006-12-15,1442.6,0.48,3005.4166666666665
2006-12-18,1456.2,0.48,3033.75
2006-12-19,1444.6,0.48,3009.583333333333
2006-12-20,1439.0,0.48,2997.916666666667
2006-12-21,1439.0,0.48,2997.916666666667
2006-12-22,1433.4,0.48,2986.2500000000005
2006-12-26,1440.2,0.48,3000.416666666667
2006-12-27,1445.8,0.48,3012.0833333333335
2006-12-28,1437.6,0.48,2995.0
2006-12-29,1433.2,0.48,2985.8333333333335
2007-01-03,1443.0,0.48,3006.25
2007-01-04,1430.2,0.48,2979.5833333333335
2007-01-05,1423.6,0.48,2965.833333333333
2007-01-08,1430.6,0.48,2980.4166666666665
2007-01-09,1425.8,0.48,2970.4166666666665
2007-01-10,1427.6,0.48,2974.1666666666665
2007-01-11,1425.8,0.48,2970.4166666666665
2007-01-12,1421.4,0.48,2961.2500000000005
2007-01-16,1423.4,0.48,2965.416666666667
2007-01-17,1428.2,0.48,2975.416666666667
2007-01-18,1418.8,0.48,2955.8333333333335
2007-01-19,1427.4,0.48,2973.7500000000005
2007-01-22,1409.2,0.48,2935.8333333333335
2007-01-23,1396.0,0.48,2908.3333333333335
2007-01-24,1397.6,0.48,2911.6666666666665
2007-01-25,1377.8,0.48,2870.4166666666665
2007-01-26,1371.8,0.48,2857.9166666666665
2007-01-29,1367.0,0.48,2847.916666666667
2007-01-30,1364.0,0.48,2841.666666666667
2007-01-31,1369.0,0.48,2852.0833333333335
2007-02-01,1378.2,0.48,2871.25
2007-02-02,1381.4,0.48,2877.916666666667
2007-02-05,1386.0,0.48,2887.5
2007-02-06,1390.0,0.48,2895.8333333333335
2007-02-07,1392.8,0.48,2901.6666666666665
2007-02-08,1391.8,0.48,2899.5833333333335
2007-02-09,1378.8,0.48,2872.5
2007-02-12,1371.4,0.48,2857.0833333333335
2007-02-13,1382.4,0.48,2880.0000000000005
2007-02-14,1385.2,0.48,2885.8333333333335
2007-02-15,1382.4,0.48,2880.0000000000005
2007-02-16,1391.2,0.48,2898.3333333333335
2007-02-20,1398.2,0.48,2912.916666666667
2007-02-21,1393.8,0.48,2903.75
2007-02-22,1386.8,0.48,2889.1666666666665
2007-02-23,1375.8,0.48,2866.25
2007-02-26,1373.6,0.48,2861.6666666666665
2007-02-27,1335.4,0.48,2782.0833333333335
2007-02-28,1342.2,0.48,2796.25
2007-03-01,1348.2,0.0,inf
2007-03-02,1390.8,0.0,inf
2007-03-05,1385.6,0.0,inf
2007-03-06,1394.8,0.0,inf
2007-03-07,1386.0,0.0,inf
2007-03-08,1387.2,0.0,inf
2007-03-09,1381.4,0.0,inf
2007-03-12,1375.6,0.0,inf
2007-03-13,1347.2,0.0,inf
2007-03-14,1340.0,0.0,inf
2007-03-15,1341.0,0.0,inf
2007-03-16,1337.4,0.0,inf
2007-03-19,1357.2,0.0,inf
2007-03-20,1367.6,0.0,inf
2007-03-21,1373.8,0.0,inf
2007-03-22,1364.2,0.0,inf
2007-03-23,1362.4,0.0,inf
2007-03-26,1359.0,0.0,inf
2007-03-27,1351.8,0.0,inf
2007-03-28,1343.0,0.0,inf
2007-03-29,1344.0,0.0,inf
2007-03-30,1344.4,0.0,inf
2007-04-02,1343.0,0.0,inf
2007-04-03,1352.8,0.0,inf
2007-04-04,1346.4,0.0,inf
2007-04-05,1344.6,0.0,inf
2007-04-09,1344.6,0.0,inf
2007-04-10,1338.0,0.0,inf
2007-04-11,1329.8,0.0,inf
2007-04-12,1332.8,0.0,inf
2007-04-13,1338.2,0.0,inf
2007-04-16,1352.2,0.0,inf
2007-04-17,1363.0,0.0,inf
2007-04-18,1369.0,0.0,inf
2007-04-19,1379.2,0.0,inf
2007-04-20,1390.6,0.0,inf
2007-04-23,1391.0,0.0,inf
2007-04-24,1388.4,0.0,inf
2007-04-25,1399.6,0.0,inf
2007-04-26,1395.8,0.0,inf
2007-04-27,1402.8,0.0,inf
2007-04-30,1398.2,0.0,inf
2007-05-01,1400.6,0.0,inf
2007-05-02,1408.4,0.0,inf
2007-05-03,1413.0,0.0,inf
2007-05-04,1417.0,0.0,inf
2007-05-07,1432.0,0.0,inf
2007-05-08,1435.0,0.0,inf
2007-05-09,1440.0,0.0,inf
2007-05-10,1444.0,0.165,8751.515151515152
2007-05-11,1451.6,0.165,8797.575757575756
2007-05-14,1449.4,0.165,8784.242424242424
2007-05-15,1441.4,0.165,8735.757575757576
2007-05-16,1449.2,0.165,8783.030303030302
2007-05-17,1444.0,0.165,8751.515151515152
2007-05-18,1444.4,0.165,8753.939393939394
2007-05-21,1439.8,0.165,8726.060606060606
2007-05-22,1438.8,0.165,8720.0
2007-05-23,1438.2,0.165,8716.363636363636
2007-05-24,1430.8,0.165,8671.51515151515
2007-05-25,1439.0,0.165,8721.21212121212
2007-05-29,1437.8,0.165,8713.939393939394
2007-05-30,1441.8,0.165,8738.181818181818
2007-05-31,1446.8,0.165,8768.484848484848
2007-06-01,1453.0,0.165,8806.060606060606
2007-06-04,1451.0,0.165,8793.939393939394
2007-06-05,1446.4,0.165,8766.060606060606
2007-06-06,1443.4,0.165,8747.878787878788
2007-06-07,1427.6,0.165,8652.121212121212
2007-06-08,1430.6,0.165,8670.30303030303
2007-06-11,1433.0,0.165,8684.848484848484
2007-06-12,1430.8,0.165,8671.51515151515
2007-06-13,1450.2,0.165,8789.090909090908
2007-06-14,1446.8,0.165,8768.484848484848
2007-06-15,1450.8,0.165,8792.727272727272
2007-06-18,1450.0,0.165,8787.878787878788
2007-06-19,1452.2,0.165,8801.212121212122
2007-06-20,1440.4,0.165,8729.69696969697
2007-06-21,1441.0,0.165,8733.333333333332
2007-06-22,1425.0,0.165,8636.363636363636
2007-06-25,1422.2,0.165,8619.39393939394
2007-06-26,1418.8,0.165,8598.787878787878
2007-06-27,1412.0,0.165,8557.575757575758
2007-06-28,1409.0,0.165,8539.393939393938
2007-06-29,1400.6,0.165,8488.484848484848
2007-07-02,1404.0,0.165,8509.090909090908
2007-07-03,1408.8,0.165,8538.181818181818
2007-07-05,1405.4,0.165,8517.575757575758
2007-07-06,1401.6,0.165,8494.545454545454
2007-07-09,1404.6,0.165,8512.727272727272
2007-07-10,1378.6,0.165,8355.151515151514
2007-07-11,1372.8,0.165,8320.0
2007-07-12,1386.2,0.165,8401.212121212122
2007-07-13,1391.0,0.165,8430.30303030303
2007-07-16,1395.8,0.165,8459.393939393938
2007-07-17,1393.2,0.165,8443.636363636364
2007-07-18,1390.0,0.165,8424.242424242424
2007-07-19,1393.2,0.165,8443.636363636364
2007-07-20,1380.8,0.165,8368.484848484848
2007-07-23,1377.0,0.165,8345.454545454546
2007-07-24,1354.2,0.165,8207.272727272728
2007-07-25,1363.2,0.165,8261.818181818182
2007-07-26,1332.4,0.165,8075.151515151515
2007-07-27,1307.2,0.165,7922.424242424242
2007-07-30,1304.2,0.165,7904.242424242424
2007-07-31,1283.6,0.165,7779.393939393938
2007-08-01,1291.4,0.165,7826.666666666667
2007-08-02,1276.2,0.165,7734.545454545454
2007-08-03,1232.8,0.165,7471.515151515151
2007-08-06,1291.2,0.165,7825.454545454545
2007-08-07,1311.0,0.165,7945.454545454545
2007-08-08,1329.6,0.365,3642.739726027397
2007-08-09,1286.0,0.365,3523.2876712328766
2007-08-10,1293.4,0.365,3543.561643835617
2007-08-13,1295.6,0.365,3549.58904109589
2007-08-14,1268.6,0.365,3475.616438356164
2007-08-15,1264.4,0.365,3464.109589041096
2007-08-16,1279.0,0.365,3504.109589041096
2007-08-17,1319.2,0.365,3614.246575342466
2007-08-20,1315.0,0.365,3602.7397260273974
2007-08-21,1316.2,0.365,3606.027397260274
2007-08-22,1333.8,0.365,3654.246575342466
2007-08-23,1341.6,0.365,3675.616438356164
2007-08-24,1352.0,0.365,3704.109589041096
2007-08-27,1341.0,0.365,3673.972602739726
2007-08-28,1304.6,0.365,3574.246575342466
2007-08-29,1322.6,0.365,3623.5616438356165
2007-08-30,1312.0,0.365,3594.5205479452056
2007-08-31,1320.0,0.365,3616.4383561643835
2007-09-04,1331.2,0.365,3647.123287671233
2007-09-05,1310.0,0.365,3589.0410958904113
2007-09-06,1294.8,0.365,3547.3972602739727
2007-09-07,1271.0,0.365,3482.1917808219177
2007-09-10,1283.0,0.365,3515.068493150685
2007-09-11,1298.2,0.365,3556.7123287671234
2007-09-12,1293.8,0.365,3544.6575342465753
2007-09-13,1302.0,0.365,3567.123287671233
2007-09-14,1299.2,0.365,3559.452054794521
2007-09-17,1299.4,0.365,3560.0000000000005
2007-09-18,1337.0,0.365,3663.0136986301372
2007-09-19,1351.2,0.365,3701.9178082191784
2007-09-20,1342.8,0.365,3678.904109589041
2007-09-21,1344.6,0.365,3683.835616438356
2007-09-24,1335.2,0.365,3658.082191780822
2007-09-25,1341.6,0.365,3675.616438356164
2007-09-26,1350.6,0.365,3700.2739726027394
2007-09-27,1349.4,0.365,3696.986301369863
2007-09-28,1353.0,0.365,3706.849315068493
2007-10-01,1371.8,0.365,3758.3561643835615
2007-10-02,1379.0,0.365,3778.082191780822
2007-10-03,1378.2,0.365,3775.8904109589043
2007-10-04,1378.4,0.365,3776.438356164384
2007-10-05,1387.8,0.365,3802.1917808219177
2007-10-08,1387.4,0.365,3801.0958904109593
2007-10-09,1402.2,0.365,3841.6438356164385
2007-10-10,1370.6,0.365,3755.068493150685
2007-10-11,1362.6,0.365,3733.1506849315065
2007-10-12,1361.8,0.365,3730.958904109589
2007-10-15,1335.8,0.365,3659.72602739726
2007-10-16,1324.8,0.365,3629.5890410958905
2007-10-17,1316.0,0.365,3605.479452054795
2007-10-18,1297.6,0.365,3555.068493150685
2007-10-19,1265.4,0.365,3466.8493150684935
2007-10-22,1270.8,0.365,3481.6438356164385
2007-10-23,1285.4,0.365,3521.6438356164385
2007-10-24,1276.8,0.365,3498.082191780822
2007-10-25,1235.8,0.365,3385.753424657534
2007-10-26,1243.0,0.365,3405.479452054795
2007-10-29,1264.0,0.365,3463.0136986301372
2007-10-30,1256.2,0.365,3441.6438356164385
2007-10-31,1262.4,0.365,3458.6301369863017
2007-11-01,1185.8,0.365,3248.767123287671
2007-11-02,1182.4,0.365,3239.452054794521
2007-11-05,1190.6,0.365,3261.917808219178
2007-11-06,1241.0,0.365,3400.0
2007-11-07,1158.0,0.565,2049.557522123894
2007-11-08,1120.0,0.565,1982.3008849557525
2007-11-09,1141.2,0.565,2019.8230088495577
2007-11-12,1135.6,0.565,2009.9115044247787
2007-11-13,1183.6,0.565,2094.8672566371683
2007-11-14,1188.6,0.565,2103.716814159292
2007-11-15,1139.0,0.565,2015.9292035398232
2007-11-16,1128.8,0.565,1997.8761061946905
2007-11-19,1107.0,0.565,1959.2920353982304
2007-11-20,1088.8,0.565,1927.0796460176991
2007-11-21,1026.6,0.565,1816.9911504424779
2007-11-23,1060.6,0.565,1877.1681415929204
2007-11-26,1051.2,0.565,1860.5309734513278
2007-11-27,1089.8,0.565,1928.849557522124
2007-11-28,1154.4,0.565,2043.1858407079649
2007-11-29,1146.6,0.565,2029.3805309734514
2007-11-30,1162.6,0.565,2057.6991150442477
2007-12-03,1138.0,0.565,2014.1592920353985
2007-12-04,1113.0,0.565,1969.911504424779
2007-12-05,1163.0,0.565,2058.407079646018
2007-12-06,1227.0,0.565,2171.681415929204
2007-12-07,1229.0,0.565,2175.2212389380534
2007-12-10,1230.2,0.565,2177.345132743363
2007-12-11,1185.0,0.565,2097.345132743363
2007-12-12,1164.2,0.565,2060.5309734513276
2007-12-13,1141.0,0.565,2019.4690265486727
2007-12-14,1113.0,0.565,1969.911504424779
2007-12-17,1100.2,0.565,1947.2566371681419
2007-12-18,1134.0,0.565,2007.0796460176994
2007-12-19,1137.8,0.565,2013.8053097345135
2007-12-20,1134.8,0.565,2008.495575221239
2007-12-21,1166.6,0.565,2064.778761061947
2007-12-24,1199.6,0.565,2123.1858407079644
2007-12-26,1190.4,0.565,2106.902654867257
2007-12-27,1160.2,0.565,2053.4513274336286
2007-12-28,1158.8,0.565,2050.973451327434
2007-12-31,1166.0,0.565,2063.7168141592924
2008-01-02,1126.0,0.565,1992.920353982301
2008-01-03,1129.0,0.565,1998.2300884955755
