date,LDOS,LDOS_EPS,PE Ratio
2011-09-07,32.62,0.5,65.24
2011-09-08,32.15,0.5,64.3
2011-09-09,31.51,0.5,63.02
2011-09-12,31.36,0.5,62.72
2011-09-13,31.6,0.5,63.2
2011-09-14,31.75,0.5,63.5
2011-09-15,32.05,0.5,64.1
2011-09-16,32.1,0.5,64.2
2011-09-19,31.88,0.5,63.76
2011-09-20,31.93,0.5,63.86
2011-09-21,30.94,0.5,61.88
2011-09-22,29.6,0.5,59.2
2011-09-23,29.78,0.5,59.56
2011-09-26,30.1,0.5,60.2
2011-09-27,30.3,0.5,60.6
2011-09-28,29.51,0.5,59.02
2011-09-29,30.1,0.5,60.2
2011-09-30,29.16,0.5,58.32
2011-10-03,27.95,0.5,55.9
2011-10-04,28.67,0.5,57.34
2011-10-05,29.41,0.5,58.82
2011-10-06,30.12,0.5,60.24
2011-10-07,29.85,0.5,59.7
2011-10-10,30.69,0.5,61.38
2011-10-11,30.69,0.5,61.38
2011-10-12,31.43,0.5,62.86
2011-10-13,31.16,0.5,62.32
2011-10-14,31.43,0.5,62.86
2011-10-17,30.57,0.5,61.14
2011-10-18,31.26,0.5,62.52
2011-10-19,30.69,0.5,61.38
2011-10-20,30.96,0.5,61.92
2011-10-21,31.31,0.5,62.62
2011-10-24,31.58,0.5,63.16
2011-10-25,30.96,0.5,61.92
2011-10-26,30.81,0.5,61.62
2011-10-27,31.51,0.5,63.02
2011-10-28,31.7,0.5,63.4
2011-10-31,30.69,0.5,61.38
2011-11-01,30.07,0.5,60.14
2011-11-02,29.95,0.5,59.9
2011-11-03,31.33,0.5,62.66
2011-11-04,31.38,0.5,62.76
2011-11-07,31.46,0.5,62.92
2011-11-08,32.15,0.5,64.3
2011-11-09,30.37,0.5,60.74
2011-11-10,30.4,0.5,60.8
2011-11-11,31.01,0.5,62.02
2011-11-14,30.12,0.5,60.24
2011-11-15,30.79,0.5,61.58
2011-11-16,30.3,0.5,60.6
2011-11-17,29.6,0.5,59.2
2011-11-18,29.38,0.5,58.76
2011-11-21,28.62,0.5,57.24
2011-11-22,28.44,0.5,56.88
2011-11-23,27.8,0.5,55.6
2011-11-25,28.17,0.5,56.34
2011-11-28,28.54,0.5,57.08
2011-11-29,28.07,0.5,56.14
2011-11-30,29.75,0.5,59.5
2011-12-01,30.0,0.5,60.0
2011-12-02,30.02,0.5,60.04
2011-12-05,30.3,0.5,60.6
2011-12-06,30.0,0.5,60.0
2011-12-07,31.98,0.5,63.96
2011-12-08,30.62,-0.24,-127.58333333333334
2011-12-09,30.77,-0.24,-128.20833333333334
2011-12-12,30.42,-0.24,-126.75000000000001
2011-12-13,29.88,-0.24,-124.5
2011-12-14,30.02,-0.24,-125.08333333333334
2011-12-15,30.0,-0.24,-125.0
2011-12-16,30.05,-0.24,-125.20833333333334
2011-12-19,29.51,-0.24,-122.95833333333334
2011-12-20,30.22,-0.24,-125.91666666666667
2011-12-21,30.54,-0.24,-127.25
2011-12-22,30.57,-0.24,-127.375
2011-12-23,30.69,-0.24,-127.87500000000001
2011-12-27,30.47,-0.24,-126.95833333333333
2011-12-28,30.0,-0.24,-125.0
2011-12-29,30.4,-0.24,-126.66666666666667
2011-12-30,30.35,-0.24,-126.45833333333334
2012-01-03,31.11,-0.24,-129.625
2012-01-04,31.04,-0.24,-129.33333333333334
2012-01-05,30.99,-0.24,-129.125
2012-01-06,30.67,-0.24,-127.79166666666667
2012-01-09,30.99,-0.24,-129.125
2012-01-10,32.0,-0.24,-133.33333333333334
2012-01-11,32.2,-0.24,-134.16666666666669
2012-01-12,32.37,-0.24,-134.875
2012-01-13,32.15,-0.24,-133.95833333333334
2012-01-17,32.2,-0.24,-134.16666666666669
2012-01-18,32.52,-0.24,-135.50000000000003
2012-01-19,32.74,-0.24,-136.41666666666669
2012-01-20,32.1,-0.24,-133.75
2012-01-23,32.1,-0.24,-133.75
2012-01-24,31.8,-0.24,-132.5
2012-01-25,32.07,-0.24,-133.625
2012-01-26,31.85,-0.24,-132.70833333333334
2012-01-27,31.38,-0.24,-130.75
2012-01-30,31.23,-0.24,-130.125
2012-01-31,31.75,-0.24,-132.29166666666669
2012-02-01,32.42,-0.24,-135.08333333333334
2012-02-02,31.63,-0.24,-131.79166666666666
2012-02-03,31.85,-0.24,-132.70833333333334
2012-02-06,31.33,-0.24,-130.54166666666666
2012-02-07,31.23,-0.24,-130.125
2012-02-08,31.56,-0.24,-131.5
2012-02-09,31.63,-0.24,-131.79166666666666
2012-02-10,31.19,-0.24,-129.95833333333334
2012-02-13,31.26,-0.24,-130.25
2012-02-14,31.14,-0.24,-129.75
2012-02-15,31.43,-0.24,-130.95833333333334
2012-02-16,31.93,-0.24,-133.04166666666666
2012-02-17,32.02,-0.24,-133.41666666666669
2012-02-21,31.98,-0.24,-133.25
2012-02-22,31.68,-0.24,-132.0
2012-02-23,31.51,-0.24,-131.29166666666669
2012-02-24,31.11,-0.24,-129.625
2012-02-27,30.77,-0.24,-128.20833333333334
2012-02-28,30.37,-0.24,-126.54166666666667
2012-02-29,30.17,-0.24,-125.70833333333334
2012-03-01,30.02,-0.24,-125.08333333333334
2012-03-02,30.05,-0.24,-125.20833333333334
2012-03-05,30.42,-0.24,-126.75000000000001
2012-03-06,29.83,-0.24,-124.29166666666666
2012-03-07,30.32,-0.24,-126.33333333333334
2012-03-08,31.01,-0.24,-129.20833333333334
2012-03-09,31.16,-0.24,-129.83333333333334
2012-03-12,31.11,-0.24,-129.625
2012-03-13,31.48,-0.24,-131.16666666666669
2012-03-14,31.7,-0.24,-132.08333333333334
2012-03-15,32.49,-0.24,-135.375
2012-03-16,32.49,-0.24,-135.375
2012-03-19,32.84,-0.24,-136.83333333333334
2012-03-20,32.47,-0.24,-135.29166666666666
2012-03-21,33.6,-0.24,-140.0
2012-03-22,32.62,-0.24,-135.91666666666666
2012-03-23,32.89,-0.24,-137.04166666666669
2012-03-26,33.23,-0.24,-138.45833333333331
2012-03-27,33.04,-0.45,-73.42222222222222
2012-03-28,32.72,-0.45,-72.71111111111111
2012-03-29,32.62,-0.45,-72.48888888888888
2012-03-30,32.59,-0.45,-72.42222222222223
2012-04-02,32.62,-0.45,-72.48888888888888
2012-04-03,32.37,-0.45,-71.93333333333332
2012-04-04,31.6,-0.45,-70.22222222222223
2012-04-05,31.41,-0.45,-69.8
2012-04-09,30.84,-0.45,-68.53333333333333
2012-04-10,30.49,-0.45,-67.75555555555555
2012-04-11,30.89,-0.45,-68.64444444444445
2012-04-12,30.84,-0.45,-68.53333333333333
2012-04-13,30.22,-0.45,-67.15555555555555
2012-04-16,30.05,-0.45,-66.77777777777777
2012-04-17,30.44,-0.45,-67.64444444444445
2012-04-18,29.88,-0.45,-66.39999999999999
2012-04-19,29.75,-0.45,-66.11111111111111
2012-04-20,30.15,-0.45,-67.0
2012-04-23,30.2,-0.45,-67.11111111111111
2012-04-24,29.7,-0.45,-66.0
2012-04-25,29.58,-0.45,-65.73333333333333
2012-04-26,29.68,-0.45,-65.95555555555555
2012-04-27,29.9,-0.45,-66.44444444444444
2012-04-30,30.02,-0.45,-66.71111111111111
2012-05-01,30.27,-0.45,-67.26666666666667
2012-05-02,30.15,-0.45,-67.0
2012-05-03,28.89,-0.45,-64.2
2012-05-04,28.44,-0.45,-63.2
2012-05-07,27.88,-0.45,-61.95555555555555
2012-05-08,27.63,-0.45,-61.4
2012-05-09,27.65,-0.45,-61.44444444444444
2012-05-10,27.7,-0.45,-61.55555555555555
2012-05-11,27.65,-0.45,-61.44444444444444
2012-05-14,27.38,-0.45,-60.84444444444444
2012-05-15,27.16,-0.45,-60.355555555555554
2012-05-16,26.81,-0.45,-59.577777777777776
2012-05-17,26.27,-0.45,-58.37777777777777
2012-05-18,25.63,-0.45,-56.95555555555555
2012-05-21,26.02,-0.45,-57.82222222222222
2012-05-22,25.95,-0.45,-57.666666666666664
2012-05-23,25.93,-0.45,-57.62222222222222
2012-05-24,26.0,-0.45,-57.77777777777778
2012-05-25,26.22,-0.45,-58.266666666666666
2012-05-29,27.36,-0.45,-60.8
2012-05-30,27.36,-0.45,-60.8
2012-05-31,27.43,-0.45,-60.955555555555556
2012-06-01,26.86,0.35,76.74285714285715
2012-06-04,27.26,0.35,77.8857142857143
2012-06-05,27.31,0.35,78.02857142857142
2012-06-06,28.32,0.35,80.91428571428573
2012-06-07,28.32,0.35,80.91428571428573
2012-06-08,28.44,0.35,81.25714285714287
2012-06-11,28.32,0.35,80.91428571428573
2012-06-12,28.57,0.35,81.62857142857143
2012-06-13,28.69,0.35,81.97142857142858
2012-06-14,28.77,0.35,82.2
2012-06-15,30.22,0.35,86.34285714285714
2012-06-18,29.28,0.35,83.65714285714287
2012-06-19,29.04,0.35,82.97142857142858
2012-06-20,29.38,0.35,83.94285714285715
2012-06-21,29.01,0.35,82.8857142857143
2012-06-22,29.28,0.35,83.65714285714287
2012-06-25,28.94,0.35,82.6857142857143
2012-06-26,28.89,0.35,82.54285714285714
2012-06-27,29.38,0.35,83.94285714285715
2012-06-28,29.31,0.35,83.74285714285715
2012-06-29,29.93,0.35,85.51428571428572
2012-07-02,29.88,0.35,85.37142857142858
2012-07-03,30.02,0.35,85.77142857142857
2012-07-05,29.53,0.35,84.37142857142858
2012-07-06,28.72,0.35,82.05714285714286
2012-07-09,28.49,0.35,81.4
2012-07-10,28.47,0.35,81.34285714285714
2012-07-11,28.67,0.35,81.91428571428573
2012-07-12,28.32,0.35,80.91428571428573
2012-07-13,28.35,0.35,81.00000000000001
2012-07-16,27.88,0.35,79.65714285714286
2012-07-17,28.12,0.35,80.34285714285716
2012-07-18,28.27,0.35,80.77142857142857
2012-07-19,27.98,0.35,79.94285714285715
2012-07-20,27.46,0.35,78.45714285714287
2012-07-23,26.86,0.35,76.74285714285715
2012-07-24,26.91,0.35,76.88571428571429
2012-07-25,26.79,0.35,76.54285714285714
2012-07-26,26.91,0.35,76.88571428571429
2012-07-27,27.56,0.35,78.74285714285715
2012-07-30,28.3,0.35,80.85714285714286
2012-07-31,28.57,0.35,81.62857142857143
2012-08-01,28.74,0.35,82.11428571428571
2012-08-02,28.25,0.35,80.71428571428572
2012-08-03,28.86,0.35,82.45714285714286
2012-08-06,29.04,0.35,82.97142857142858
2012-08-07,29.28,0.35,83.65714285714287
2012-08-08,29.46,0.35,84.17142857142858
2012-08-09,29.63,0.35,84.65714285714286
2012-08-10,29.83,0.35,85.22857142857143
2012-08-13,29.58,0.35,84.51428571428572
2012-08-14,29.48,0.35,84.22857142857144
2012-08-15,29.75,0.35,85.0
2012-08-16,29.56,0.35,84.45714285714286
2012-08-17,29.56,0.35,84.45714285714286
2012-08-20,29.21,0.35,83.45714285714287
2012-08-21,29.21,0.35,83.45714285714287
2012-08-22,29.11,0.35,83.17142857142858
2012-08-23,28.94,0.35,82.6857142857143
2012-08-24,29.04,0.35,82.97142857142858
2012-08-27,28.96,0.35,82.74285714285715
2012-08-28,29.06,0.35,83.02857142857142
2012-08-29,29.14,0.35,83.25714285714287
2012-08-30,29.16,0.35,83.31428571428572
2012-08-31,30.15,0.32,94.21875
2012-09-04,29.88,0.32,93.375
2012-09-05,29.53,0.32,92.28125
2012-09-06,30.22,0.32,94.4375
2012-09-07,30.22,0.32,94.4375
2012-09-10,30.35,0.32,94.84375
2012-09-11,30.69,0.32,95.90625
2012-09-12,31.11,0.32,97.21875
2012-09-13,31.31,0.32,97.84375
2012-09-14,32.05,0.32,100.15624999999999
2012-09-17,31.33,0.32,97.90624999999999
2012-09-18,31.36,0.32,98.0
2012-09-19,31.33,0.32,97.90624999999999
2012-09-20,31.38,0.32,98.0625
2012-09-21,31.09,0.32,97.15625
2012-09-24,30.84,0.32,96.375
2012-09-25,30.12,0.32,94.125
2012-09-26,30.12,0.32,94.125
2012-09-27,29.83,0.32,93.21874999999999
2012-09-28,29.73,0.32,92.90625
2012-10-01,29.56,0.32,92.375
2012-10-02,29.16,0.32,91.125
2012-10-03,28.79,0.32,89.96875
2012-10-04,28.37,0.32,88.65625
2012-10-05,28.05,0.32,87.65625
2012-10-08,28.1,0.32,87.8125
2012-10-09,27.88,0.32,87.125
2012-10-10,27.28,0.32,85.25
2012-10-11,27.11,0.32,84.71875
2012-10-12,26.89,0.32,84.03125
2012-10-15,27.01,0.32,84.40625
2012-10-16,27.28,0.32,85.25
2012-10-17,27.43,0.32,85.71875
2012-10-18,27.36,0.32,85.5
2012-10-19,26.89,0.32,84.03125
2012-10-22,27.01,0.32,84.40625
2012-10-23,26.79,0.32,83.71875
2012-10-24,26.67,0.32,83.34375
2012-10-25,26.84,0.32,83.875
2012-10-26,26.67,0.32,83.34375
2012-10-31,27.14,0.32,84.8125
2012-11-01,27.65,0.32,86.40625
2012-11-02,27.46,0.32,85.8125
2012-11-05,27.78,0.32,86.8125
2012-11-06,28.32,0.32,88.5
2012-11-07,27.36,0.32,85.5
2012-11-08,26.96,0.32,84.25
2012-11-09,27.11,0.32,84.71875
2012-11-12,27.43,0.32,85.71875
2012-11-13,27.31,0.32,85.34375
2012-11-14,27.04,0.32,84.5
2012-11-15,27.33,0.32,85.40624999999999
2012-11-16,27.19,0.32,84.96875
2012-11-19,27.65,0.32,86.40625
2012-11-20,27.51,0.32,85.96875
2012-11-21,28.0,0.32,87.5
2012-11-23,28.69,0.32,89.65625
2012-11-26,28.35,0.32,88.59375
2012-11-27,28.44,0.32,88.875
2012-11-28,28.64,0.32,89.5
2012-11-29,28.81,0.32,90.03125
2012-11-30,28.47,0.32,88.96875
2012-12-03,28.27,0.32,88.34375
2012-12-04,28.42,0.32,88.8125
2012-12-05,28.81,0.32,90.03125
2012-12-06,27.8,0.33,84.24242424242424
2012-12-07,27.93,0.33,84.63636363636363
2012-12-10,28.0,0.33,84.84848484848484
2012-12-11,28.3,0.33,85.75757575757575
2012-12-12,28.27,0.33,85.66666666666666
2012-12-13,28.35,0.33,85.9090909090909
2012-12-14,28.81,0.33,87.3030303030303
2012-12-17,28.86,0.33,87.45454545454545
2012-12-18,29.11,0.33,88.2121212121212
2012-12-19,28.79,0.33,87.24242424242424
2012-12-20,28.81,0.33,87.3030303030303
2012-12-21,28.3,0.33,85.75757575757575
2012-12-24,28.05,0.33,85.0
2012-12-26,27.6,0.33,83.63636363636364
2012-12-27,27.41,0.33,83.06060606060606
2012-12-28,27.38,0.33,82.96969696969697
2012-12-31,27.95,0.33,84.69696969696969
2013-01-02,28.3,0.33,85.75757575757575
2013-01-03,28.57,0.33,86.57575757575758
2013-01-04,29.19,0.33,88.45454545454545
2013-01-07,29.23,0.33,88.57575757575758
2013-01-08,29.28,0.33,88.72727272727272
2013-01-09,29.8,0.33,90.3030303030303
2013-01-10,29.7,0.33,90.0
2013-01-11,29.53,0.33,89.48484848484848
2013-01-14,29.83,0.33,90.39393939393939
2013-01-15,29.6,0.33,89.6969696969697
2013-01-16,29.23,0.33,88.57575757575758
2013-01-17,29.56,0.33,89.57575757575756
2013-01-18,29.56,0.33,89.57575757575756
2013-01-22,29.68,0.33,89.93939393939394
2013-01-23,29.58,0.33,89.63636363636363
2013-01-24,29.93,0.33,90.69696969696969
2013-01-25,29.95,0.33,90.75757575757575
2013-01-28,29.88,0.33,90.54545454545453
2013-01-29,30.15,0.33,91.36363636363636
2013-01-30,30.1,0.33,91.21212121212122
2013-01-31,29.88,0.33,90.54545454545453
2013-02-01,30.07,0.33,91.12121212121212
2013-02-04,29.83,0.33,90.39393939393939
2013-02-05,29.9,0.33,90.6060606060606
2013-02-06,29.95,0.33,90.75757575757575
2013-02-07,29.98,0.33,90.84848484848484
2013-02-08,29.68,0.33,89.93939393939394
2013-02-11,29.6,0.33,89.6969696969697
2013-02-12,29.56,0.33,89.57575757575756
2013-02-13,29.43,0.33,89.18181818181817
2013-02-14,29.8,0.33,90.3030303030303
2013-02-15,30.22,0.33,91.57575757575756
2013-02-19,30.25,0.33,91.66666666666666
2013-02-20,29.01,0.33,87.9090909090909
2013-02-21,28.12,0.33,85.21212121212122
2013-02-22,28.17,0.33,85.36363636363636
2013-02-25,28.15,0.33,85.3030303030303
2013-02-26,27.95,0.33,84.69696969696969
2013-02-27,28.59,0.33,86.63636363636363
2013-02-28,29.19,0.33,88.45454545454545
2013-03-01,29.56,0.33,89.57575757575756
2013-03-04,29.58,0.33,89.63636363636363
2013-03-05,29.58,0.33,89.63636363636363
2013-03-06,29.75,0.33,90.15151515151514
2013-03-07,29.88,0.33,90.54545454545453
2013-03-08,30.12,0.33,91.27272727272727
2013-03-11,30.22,0.33,91.57575757575756
2013-03-12,30.59,0.33,92.69696969696969
2013-03-13,30.67,0.33,92.93939393939394
2013-03-14,30.35,0.33,91.96969696969697
2013-03-15,30.94,0.33,93.75757575757575
2013-03-18,31.21,0.33,94.57575757575758
2013-03-19,31.09,0.33,94.2121212121212
2013-03-20,31.7,0.33,96.06060606060605
2013-03-21,31.36,0.33,95.03030303030303
2013-03-22,31.43,0.33,95.24242424242424
2013-03-25,31.83,0.33,96.45454545454544
2013-03-26,31.65,0.33,95.9090909090909
2013-03-27,32.89,0.54,60.907407407407405
2013-03-28,33.46,0.54,61.96296296296296
2013-04-01,33.95,0.54,62.870370370370374
2013-04-02,33.78,0.54,62.55555555555555
2013-04-03,33.48,0.54,61.99999999999999
2013-04-04,33.46,0.54,61.96296296296296
2013-04-05,34.02,0.54,63.0
2013-04-08,34.2,0.54,63.333333333333336
2013-04-09,34.42,0.54,63.74074074074074
2013-04-10,34.77,0.54,64.38888888888889
2013-04-11,34.74,0.54,64.33333333333333
2013-04-12,33.95,0.54,62.870370370370374
2013-04-15,34.05,0.54,63.05555555555554
2013-04-16,34.91,0.54,64.64814814814814
2013-04-17,34.81,0.54,64.46296296296296
2013-04-18,34.72,0.54,64.29629629629629
2013-04-19,34.79,0.54,64.42592592592592
2013-04-22,35.06,0.54,64.92592592592592
2013-04-23,35.11,0.54,65.01851851851852
2013-04-24,35.93,0.54,66.53703703703704
2013-04-25,36.42,0.54,67.44444444444444
2013-04-26,36.17,0.54,66.98148148148148
2013-04-29,36.67,0.54,67.9074074074074
2013-04-30,36.89,0.54,68.31481481481481
2013-05-01,36.32,0.54,67.25925925925925
2013-05-02,36.47,0.54,67.53703703703702
2013-05-03,36.81,0.54,68.16666666666667
2013-05-06,36.84,0.54,68.22222222222223
2013-05-07,36.89,0.54,68.31481481481481
2013-05-08,37.28,0.54,69.03703703703704
2013-05-09,37.06,0.54,68.62962962962963
2013-05-10,36.94,0.54,68.4074074074074
2013-05-13,36.77,0.54,68.0925925925926
2013-05-14,37.38,0.54,69.22222222222223
2013-05-15,37.53,0.54,69.5
2013-05-16,37.83,0.54,70.05555555555554
2013-05-17,38.2,0.54,70.74074074074075
2013-05-20,38.27,0.54,70.87037037037037
2013-05-21,38.25,0.54,70.83333333333333
2013-05-22,37.68,0.54,69.77777777777777
2013-05-23,37.43,0.54,69.31481481481481
2013-05-24,37.6,0.54,69.62962962962963
2013-05-28,37.56,0.54,69.55555555555556
2013-05-29,37.41,0.54,69.27777777777777
2013-05-30,37.65,0.54,69.72222222222221
2013-05-31,35.8,0.54,66.29629629629629
2013-06-03,36.64,0.54,67.85185185185185
2013-06-04,36.47,0.23,158.56521739130434
2013-06-05,36.02,0.23,156.6086956521739
2013-06-06,36.64,0.23,159.30434782608694
2013-06-07,36.89,0.23,160.3913043478261
2013-06-10,36.25,0.23,157.6086956521739
2013-06-11,36.72,0.23,159.65217391304347
2013-06-12,33.56,0.23,145.91304347826087
2013-06-13,34.22,0.23,148.78260869565216
2013-06-14,33.68,0.23,146.43478260869566
2013-06-17,33.75,0.23,146.7391304347826
2013-06-18,33.73,0.23,146.65217391304347
2013-06-19,33.01,0.23,143.52173913043478
2013-06-20,32.17,0.23,139.8695652173913
2013-06-21,32.27,0.23,140.30434782608697
2013-06-24,31.9,0.23,138.69565217391303
2013-06-25,32.37,0.23,140.7391304347826
2013-06-26,33.48,0.23,145.56521739130432
2013-06-27,33.63,0.23,146.21739130434784
2013-06-28,34.4,0.23,149.56521739130434
2013-07-01,34.32,0.23,149.2173913043478
2013-07-02,34.4,0.23,149.56521739130434
2013-07-03,34.17,0.23,148.56521739130434
2013-07-05,34.52,0.23,150.08695652173913
2013-07-08,34.86,0.23,151.56521739130434
2013-07-09,34.84,0.23,151.47826086956522
2013-07-10,34.99,0.23,152.1304347826087
2013-07-11,34.96,0.23,152.0
2013-07-12,34.81,0.23,151.34782608695653
2013-07-15,35.01,0.23,152.2173913043478
2013-07-16,34.86,0.23,151.56521739130434
2013-07-17,35.09,0.23,152.56521739130434
2013-07-18,35.16,0.23,152.86956521739128
2013-07-19,34.91,0.23,151.78260869565216
2013-07-22,36.05,0.23,156.7391304347826
2013-07-23,36.12,0.23,157.04347826086953
2013-07-24,36.64,0.23,159.30434782608694
2013-07-25,36.62,0.23,159.2173913043478
2013-07-26,36.79,0.23,159.95652173913044
2013-07-29,36.91,0.23,160.4782608695652
2013-07-30,37.58,0.23,163.39130434782606
2013-07-31,37.75,0.23,164.1304347826087
2013-08-01,38.44,0.23,167.1304347826087
2013-08-02,38.64,0.23,168.0
2013-08-05,38.69,0.23,168.2173913043478
2013-08-06,38.69,0.23,168.2173913043478
2013-08-07,38.74,0.23,168.43478260869566
2013-08-08,38.91,0.23,169.17391304347825
2013-08-09,39.06,0.23,169.82608695652175
2013-08-12,39.38,0.23,171.21739130434784
2013-08-13,39.38,0.23,171.21739130434784
2013-08-14,38.79,0.23,168.65217391304347
2013-08-15,37.88,0.23,164.69565217391306
2013-08-16,37.9,0.23,164.78260869565216
2013-08-19,37.58,0.23,163.39130434782606
2013-08-20,37.75,0.23,164.1304347826087
2013-08-21,37.48,0.23,162.9565217391304
2013-08-22,37.95,0.23,165.0
2013-08-23,38.22,0.23,166.17391304347825
2013-08-26,38.37,0.23,166.82608695652172
2013-08-27,37.85,0.23,164.56521739130434
2013-08-28,37.31,0.23,162.21739130434784
2013-08-29,37.7,0.23,163.91304347826087
2013-08-30,37.21,0.23,161.78260869565216
2013-09-03,37.41,0.23,162.65217391304347
2013-09-04,35.58,0.23,154.69565217391303
2013-09-05,35.38,0.13,272.1538461538462
2013-09-06,35.48,0.13,272.9230769230769
2013-09-09,35.65,0.13,274.2307692307692
2013-09-10,35.73,0.13,274.8461538461538
2013-09-11,36.47,0.13,280.53846153846155
2013-09-12,36.94,0.13,284.15384615384613
2013-09-13,38.05,0.13,292.6923076923077
2013-09-16,38.44,0.13,295.6923076923077
2013-09-17,38.27,0.13,294.3846153846154
2013-09-18,38.0,0.13,292.3076923076923
2013-09-19,37.7,0.13,290.0
2013-09-20,37.33,0.13,287.15384615384613
2013-09-23,37.56,0.13,288.9230769230769
2013-09-24,37.58,0.13,289.07692307692304
2013-09-25,38.84,0.13,298.7692307692308
2013-09-26,39.26,0.13,302.0
2013-09-27,39.58,0.13,304.46153846153845
2013-09-30,45.52,0.13,350.1538461538462
2013-10-01,47.28,0.13,363.6923076923077
2013-10-02,46.93,0.13,361.0
2013-10-03,45.97,0.13,353.6153846153846
2013-10-04,46.09,0.13,354.53846153846155
2013-10-07,45.3,0.13,348.46153846153845
2013-10-08,45.45,0.13,349.61538461538464
2013-10-09,45.31,0.13,348.53846153846155
2013-10-10,45.99,0.13,353.7692307692308
2013-10-11,46.31,0.13,356.2307692307692
2013-10-14,46.27,0.13,355.92307692307696
2013-10-15,45.67,0.13,351.3076923076923
2013-10-16,46.35,0.13,356.53846153846155
2013-10-17,45.82,0.13,352.46153846153845
2013-10-18,46.78,0.13,359.84615384615387
2013-10-21,47.24,0.13,363.3846153846154
2013-10-22,47.03,0.13,361.7692307692308
2013-10-23,47.04,0.13,361.8461538461538
2013-10-24,47.51,0.13,365.46153846153845
2013-10-25,47.33,0.13,364.07692307692304
2013-10-28,47.25,0.13,363.46153846153845
2013-10-29,47.37,0.13,364.38461538461536
2013-10-30,47.25,0.13,363.46153846153845
2013-10-31,47.09,0.13,362.2307692307692
2013-11-01,47.41,0.13,364.6923076923077
2013-11-04,47.12,0.13,362.46153846153845
2013-11-05,46.93,0.13,361.0
2013-11-06,46.96,0.13,361.2307692307692
2013-11-07,46.78,0.13,359.84615384615387
2013-11-08,47.42,0.13,364.7692307692308
2013-11-11,47.67,0.13,366.6923076923077
2013-11-12,47.68,0.13,366.7692307692308
2013-11-13,48.69,0.13,374.5384615384615
2013-11-14,48.51,0.13,373.15384615384613
2013-11-15,48.9,0.13,376.15384615384613
2013-11-18,48.42,0.13,372.46153846153845
2013-11-19,48.72,0.13,374.7692307692308
2013-11-20,48.35,0.13,371.9230769230769
2013-11-21,49.02,0.13,377.0769230769231
2013-11-22,48.77,0.13,375.1538461538462
2013-11-25,48.38,0.13,372.1538461538462
2013-11-26,48.8,0.13,375.38461538461536
2013-11-27,48.43,0.13,372.53846153846155
2013-11-29,48.63,0.13,374.0769230769231
2013-12-02,48.88,0.13,376.0
2013-12-03,41.71,0.13,320.84615384615387
2013-12-04,41.43,0.13,318.6923076923077
2013-12-05,41.39,0.13,318.38461538461536
2013-12-06,41.57,0.13,319.7692307692308
2013-12-09,41.57,0.13,319.7692307692308
2013-12-10,42.42,1.03,41.18446601941748
2013-12-11,41.42,1.03,40.213592233009706
2013-12-12,40.6,1.03,39.41747572815534
2013-12-13,43.14,1.03,41.883495145631066
2013-12-16,42.85,1.03,41.601941747572816
2013-12-17,43.65,1.03,42.37864077669903
2013-12-18,44.44,1.03,43.14563106796116
2013-12-19,44.28,1.03,42.99029126213592
2013-12-20,45.13,1.03,43.81553398058252
2013-12-23,45.31,1.03,43.990291262135926
2013-12-24,45.94,1.03,44.60194174757281
2013-12-26,46.24,1.03,44.89320388349515
2013-12-27,46.51,1.03,45.15533980582524
2013-12-30,46.42,1.03,45.067961165048544
2013-12-31,46.49,1.03,45.13592233009709
2014-01-02,46.25,1.03,44.90291262135922
2014-01-03,46.94,1.03,45.57281553398058
2014-01-06,46.4,1.03,45.04854368932038
2014-01-07,47.51,1.03,46.12621359223301
2014-01-08,47.59,1.03,46.20388349514563
2014-01-09,47.8,1.03,46.40776699029126
2014-01-10,47.77,1.03,46.37864077669903
2014-01-13,46.51,1.03,45.15533980582524
2014-01-14,46.82,1.03,45.45631067961165
2014-01-15,47.44,1.03,46.05825242718446
2014-01-16,46.74,1.03,45.37864077669903
2014-01-17,46.49,1.03,45.13592233009709
2014-01-21,46.38,1.03,45.029126213592235
2014-01-22,46.0,1.03,44.66019417475728
2014-01-23,45.93,1.03,44.592233009708735
2014-01-24,45.48,1.03,44.155339805825236
2014-01-27,45.18,1.03,43.86407766990291
2014-01-28,45.64,1.03,44.310679611650485
2014-01-29,44.99,1.03,43.67961165048544
2014-01-30,45.27,1.03,43.95145631067961
2014-01-31,45.34,1.03,44.019417475728154
2014-02-03,44.0,1.03,42.71844660194175
2014-02-04,44.37,1.03,43.07766990291262
2014-02-05,44.44,1.03,43.14563106796116
2014-02-06,44.75,1.03,43.44660194174757
2014-02-07,44.76,1.03,43.45631067961165
2014-02-10,44.89,1.03,43.58252427184466
2014-02-11,45.03,1.03,43.71844660194175
2014-02-12,44.69,1.03,43.3883495145631
2014-02-13,45.3,1.03,43.98058252427184
2014-02-14,45.36,1.03,44.03883495145631
2014-02-18,46.07,1.03,44.728155339805824
2014-02-19,45.53,1.03,44.20388349514563
2014-02-20,45.73,1.03,44.39805825242718
2014-02-21,45.51,1.03,44.18446601941747
2014-02-24,45.05,1.03,43.7378640776699
2014-02-25,44.94,1.03,43.631067961165044
2014-02-26,45.04,1.03,43.728155339805824
2014-02-27,44.65,1.03,43.349514563106794
2014-02-28,44.66,1.03,43.35922330097087
2014-03-03,44.67,1.03,43.36893203883495
2014-03-04,45.27,1.03,43.95145631067961
