date,VRSN,VRSN_EPS,PE Ratio
2009-11-13,22.74,0.15,151.6
2009-11-16,23.0,0.15,153.33333333333334
2009-11-17,22.86,0.15,152.4
2009-11-18,22.66,0.15,151.06666666666666
2009-11-19,21.88,0.15,145.86666666666667
2009-11-20,21.56,0.15,143.73333333333332
2009-11-23,22.02,0.15,146.8
2009-11-24,22.28,0.15,148.53333333333336
2009-11-25,22.45,0.15,149.66666666666666
2009-11-27,22.3,0.15,148.66666666666669
2009-11-30,22.44,0.15,149.60000000000002
2009-12-01,22.58,0.15,150.53333333333333
2009-12-02,22.15,0.15,147.66666666666666
2009-12-03,22.25,0.15,148.33333333333334
2009-12-04,22.37,0.15,149.13333333333335
2009-12-07,22.37,0.15,149.13333333333335
2009-12-08,22.11,0.15,147.4
2009-12-09,21.85,0.15,145.66666666666669
2009-12-10,22.02,0.15,146.8
2009-12-11,22.19,0.15,147.93333333333334
2009-12-14,22.24,0.15,148.26666666666665
2009-12-15,22.28,0.15,148.53333333333336
2009-12-16,22.54,0.15,150.26666666666668
2009-12-17,22.19,0.15,147.93333333333334
2009-12-18,23.85,0.15,159.00000000000003
2009-12-21,23.9,0.15,159.33333333333334
2009-12-22,23.84,0.15,158.93333333333334
2009-12-23,24.2,0.15,161.33333333333334
2009-12-24,24.27,0.15,161.8
2009-12-28,24.37,0.15,162.46666666666667
2009-12-29,24.41,0.15,162.73333333333335
2009-12-30,24.62,0.15,164.13333333333335
2009-12-31,24.24,0.15,161.6
2010-01-04,24.74,0.15,164.93333333333334
2010-01-05,25.0,0.15,166.66666666666669
2010-01-06,24.73,0.15,164.86666666666667
2010-01-07,24.39,0.15,162.60000000000002
2010-01-08,24.58,0.15,163.86666666666667
2010-01-11,24.51,0.15,163.4
2010-01-12,24.18,0.15,161.20000000000002
2010-01-13,24.4,0.15,162.66666666666666
2010-01-14,24.33,0.15,162.2
2010-01-15,23.98,0.15,159.86666666666667
2010-01-19,24.3,0.15,162.0
2010-01-20,24.01,0.15,160.0666666666667
2010-01-21,24.03,0.15,160.20000000000002
2010-01-22,23.34,0.15,155.6
2010-01-25,23.4,0.15,156.0
2010-01-26,23.52,0.15,156.8
2010-01-27,23.61,0.15,157.4
2010-01-28,23.08,0.15,153.86666666666667
2010-01-29,22.91,0.15,152.73333333333335
2010-02-01,23.19,0.15,154.60000000000002
2010-02-02,23.42,0.15,156.13333333333335
2010-02-03,23.3,0.15,155.33333333333334
2010-02-04,23.04,0.15,153.6
2010-02-05,23.24,0.15,154.93333333333334
2010-02-08,22.98,0.15,153.20000000000002
2010-02-09,23.0,0.15,153.33333333333334
2010-02-10,22.87,0.15,152.46666666666667
2010-02-11,23.35,0.15,155.66666666666669
2010-02-12,23.29,0.15,155.26666666666668
2010-02-16,23.61,0.15,157.4
2010-02-17,24.12,0.15,160.8
2010-02-18,23.98,0.15,159.86666666666667
2010-02-19,24.12,0.15,160.8
2010-02-22,24.32,0.15,162.13333333333335
2010-02-23,24.38,0.15,162.53333333333333
2010-02-24,24.65,0.15,164.33333333333334
2010-02-25,24.86,0.15,165.73333333333335
2010-02-26,24.92,0.17,146.58823529411765
2010-03-01,25.44,0.17,149.64705882352942
2010-03-02,25.26,0.17,148.58823529411765
2010-03-03,25.35,0.17,149.11764705882354
2010-03-04,26.25,0.17,154.41176470588235
2010-03-05,26.5,0.17,155.88235294117646
2010-03-08,26.55,0.17,156.17647058823528
2010-03-09,26.51,0.17,155.94117647058823
2010-03-10,26.9,0.17,158.23529411764704
2010-03-11,26.73,0.17,157.23529411764704
2010-03-12,26.64,0.17,156.70588235294116
2010-03-15,26.86,0.17,157.99999999999997
2010-03-16,26.75,0.17,157.35294117647058
2010-03-17,26.72,0.17,157.17647058823528
2010-03-18,26.97,0.17,158.6470588235294
2010-03-19,26.8,0.17,157.6470588235294
2010-03-22,26.53,0.17,156.05882352941177
2010-03-23,26.42,0.17,155.41176470588235
2010-03-24,26.37,0.17,155.11764705882354
2010-03-25,26.08,0.17,153.41176470588232
2010-03-26,25.94,0.17,152.58823529411765
2010-03-29,25.79,0.17,151.70588235294116
2010-03-30,25.95,0.17,152.6470588235294
2010-03-31,26.02,0.17,153.05882352941174
2010-04-01,26.36,0.17,155.05882352941174
2010-04-05,26.81,0.17,157.70588235294116
2010-04-06,26.92,0.17,158.35294117647058
2010-04-07,26.54,0.17,156.1176470588235
2010-04-08,26.6,0.17,156.47058823529412
2010-04-09,26.84,0.17,157.88235294117646
2010-04-12,26.68,0.17,156.94117647058823
2010-04-13,26.52,0.17,156.0
2010-04-14,26.8,0.17,157.6470588235294
2010-04-15,26.85,0.17,157.94117647058823
2010-04-16,26.6,0.17,156.47058823529412
2010-04-19,26.84,0.17,157.88235294117646
2010-04-20,27.08,0.17,159.2941176470588
2010-04-21,27.39,0.17,161.1176470588235
2010-04-22,27.42,0.17,161.2941176470588
2010-04-23,27.43,0.17,161.35294117647058
2010-04-26,27.39,0.17,161.1176470588235
2010-04-27,27.11,0.17,159.47058823529412
2010-04-28,26.88,0.16,168.0
2010-04-29,27.51,0.16,171.9375
2010-04-30,27.28,0.16,170.5
2010-05-03,27.71,0.16,173.1875
2010-05-04,26.78,0.16,167.375
2010-05-05,26.76,0.16,167.25
2010-05-06,26.35,0.16,164.6875
2010-05-07,24.95,0.16,155.9375
2010-05-10,26.45,0.16,165.3125
2010-05-11,26.52,0.16,165.75
2010-05-12,27.35,0.16,170.9375
2010-05-13,27.13,0.16,169.5625
2010-05-14,26.71,0.16,166.9375
2010-05-17,26.84,0.16,167.75
2010-05-18,28.23,0.16,176.4375
2010-05-19,27.99,0.16,174.9375
2010-05-20,27.56,0.16,172.25
2010-05-21,27.35,0.16,170.9375
2010-05-24,27.1,0.16,169.375
2010-05-25,26.32,0.16,164.5
2010-05-26,26.83,0.16,167.6875
2010-05-27,27.8,0.16,173.75
2010-05-28,27.91,0.16,174.4375
2010-06-01,27.21,0.16,170.0625
2010-06-02,27.88,0.16,174.25
2010-06-03,28.89,0.16,180.5625
2010-06-04,28.29,0.16,176.8125
2010-06-07,27.66,0.16,172.875
2010-06-08,27.55,0.16,172.1875
2010-06-09,27.96,0.16,174.75
2010-06-10,28.49,0.16,178.0625
2010-06-11,28.74,0.16,179.625
2010-06-14,28.66,0.16,179.125
2010-06-15,29.25,0.16,182.8125
2010-06-16,29.49,0.16,184.3125
2010-06-17,29.52,0.16,184.5
2010-06-18,29.39,0.16,183.6875
2010-06-21,29.02,0.16,181.375
2010-06-22,28.26,0.16,176.625
2010-06-23,28.46,0.16,177.875
2010-06-24,27.92,0.16,174.5
2010-06-25,27.73,0.16,173.3125
2010-06-28,27.87,0.16,174.1875
2010-06-29,26.7,0.16,166.875
2010-06-30,26.55,0.16,165.9375
2010-07-01,26.29,0.16,164.3125
2010-07-02,26.1,0.16,163.125
2010-07-06,25.94,0.16,162.125
2010-07-07,27.36,0.16,171.0
2010-07-08,27.99,0.16,174.9375
2010-07-09,27.25,0.16,170.3125
2010-07-12,27.29,0.16,170.5625
2010-07-13,28.49,0.16,178.0625
2010-07-14,28.92,0.16,180.75
2010-07-15,28.73,0.16,179.5625
2010-07-16,27.9,0.16,174.375
2010-07-19,28.26,0.16,176.625
2010-07-20,28.46,0.16,177.875
2010-07-21,28.08,0.16,175.49999999999997
2010-07-22,28.59,0.16,178.6875
2010-07-23,28.8,0.16,180.0
2010-07-26,28.95,0.16,180.9375
2010-07-27,28.85,0.16,180.3125
2010-07-28,28.43,0.16,177.6875
2010-07-29,28.45,0.16,177.8125
2010-07-30,28.15,0.16,175.9375
2010-08-02,28.0,0.16,175.0
2010-08-03,29.22,0.16,182.625
2010-08-04,29.67,0.16,185.4375
2010-08-05,29.51,0.16,184.4375
2010-08-06,29.5,0.16,184.375
2010-08-09,29.63,0.16,185.1875
2010-08-10,29.79,0.16,186.1875
2010-08-11,28.78,0.16,179.875
2010-08-12,28.71,0.16,179.4375
2010-08-13,28.53,0.16,178.3125
2010-08-16,29.01,0.16,181.3125
2010-08-17,29.24,0.16,182.75
2010-08-18,29.19,0.16,182.4375
2010-08-19,29.35,0.16,183.4375
2010-08-20,29.37,0.16,183.5625
2010-08-23,29.1,0.16,181.875
2010-08-24,28.48,0.16,178.0
2010-08-25,28.83,0.16,180.18749999999997
2010-08-26,29.02,0.16,181.375
2010-08-27,29.54,0.16,184.625
2010-08-30,29.05,0.16,181.5625
2010-08-31,29.09,0.16,181.8125
2010-09-01,29.58,0.16,184.87499999999997
2010-09-02,29.74,0.16,185.875
2010-09-03,30.1,0.16,188.125
2010-09-07,29.76,0.16,186.0
2010-09-08,30.49,0.16,190.5625
2010-09-09,30.65,0.16,191.5625
2010-09-10,30.87,0.16,192.9375
2010-09-13,31.57,0.16,197.3125
2010-09-14,31.29,0.16,195.5625
2010-09-15,31.37,0.16,196.0625
2010-09-16,31.37,0.16,196.0625
2010-09-17,31.45,0.16,196.5625
2010-09-20,32.11,0.16,200.6875
2010-09-21,31.85,0.16,199.0625
2010-09-22,31.89,0.16,199.3125
2010-09-23,31.43,0.16,196.4375
2010-09-24,31.63,0.16,197.6875
2010-09-27,31.57,0.16,197.3125
2010-09-28,31.48,0.16,196.75
2010-09-29,31.61,0.16,197.5625
2010-09-30,31.74,0.16,198.375
2010-10-01,31.71,0.16,198.1875
2010-10-04,31.78,0.16,198.625
2010-10-05,32.57,0.16,203.5625
2010-10-06,31.93,0.16,199.5625
2010-10-07,31.98,0.16,199.875
2010-10-08,31.99,0.16,199.9375
2010-10-11,31.75,0.16,198.4375
2010-10-12,32.1,0.16,200.625
2010-10-13,32.18,0.16,201.125
2010-10-14,32.03,0.16,200.1875
2010-10-15,32.16,0.16,200.99999999999997
2010-10-18,32.08,0.16,200.49999999999997
2010-10-19,31.68,0.16,198.0
2010-10-20,32.17,0.16,201.0625
2010-10-21,32.19,0.16,201.18749999999997
2010-10-22,32.86,0.16,205.375
2010-10-25,33.35,0.16,208.4375
2010-10-26,33.26,0.16,207.87499999999997
2010-10-27,33.27,0.16,207.93750000000003
2010-10-28,33.45,0.16,209.0625
2010-10-29,34.75,0.28,124.10714285714285
2010-11-01,34.43,0.28,122.96428571428571
2010-11-02,34.34,0.28,122.64285714285714
2010-11-03,34.52,0.28,123.28571428571429
2010-11-04,35.27,0.28,125.96428571428571
2010-11-05,35.15,0.28,125.53571428571426
2010-11-08,35.38,0.28,126.35714285714286
2010-11-09,35.08,0.28,125.28571428571426
2010-11-10,34.6,0.28,123.57142857142857
2010-11-11,34.58,0.28,123.49999999999999
2010-11-12,34.21,0.28,122.17857142857142
2010-11-15,34.06,0.28,121.64285714285714
2010-11-16,34.09,0.28,121.75
2010-11-17,34.39,0.28,122.82142857142856
2010-11-18,34.84,0.28,124.42857142857143
2010-11-19,34.85,0.28,124.46428571428571
2010-11-22,35.42,0.28,126.5
2010-11-23,34.52,0.28,123.28571428571429
2010-11-24,35.5,0.28,126.78571428571428
2010-11-26,35.29,0.28,126.03571428571428
2010-11-29,34.61,0.28,123.60714285714285
2010-11-30,34.31,0.28,122.53571428571428
2010-12-01,35.04,0.28,125.14285714285712
2010-12-02,35.3,0.28,126.07142857142856
2010-12-03,34.94,0.28,124.78571428571426
2010-12-06,35.0,0.28,124.99999999999999
2010-12-07,35.26,0.28,125.92857142857142
2010-12-08,35.26,0.28,125.92857142857142
2010-12-09,35.03,0.28,125.10714285714285
2010-12-10,35.7,0.28,127.5
2010-12-13,35.43,0.28,126.53571428571428
2010-12-14,35.49,0.28,126.75
2010-12-15,37.01,0.28,132.17857142857142
2010-12-16,34.11,0.28,121.82142857142856
2010-12-17,34.28,0.28,122.42857142857142
2010-12-20,34.13,0.28,121.89285714285714
2010-12-21,33.92,0.28,121.14285714285714
2010-12-22,33.61,0.28,120.03571428571428
2010-12-23,33.37,0.28,119.1785714285714
2010-12-27,33.16,0.28,118.4285714285714
2010-12-28,32.94,0.28,117.64285714285712
2010-12-29,32.91,0.28,117.53571428571426
2010-12-30,32.92,0.28,117.57142857142857
2010-12-31,32.67,0.28,116.67857142857143
2011-01-03,33.41,0.28,119.32142857142854
2011-01-04,33.2,0.28,118.57142857142857
2011-01-05,33.49,0.28,119.60714285714285
2011-01-06,33.76,0.28,120.57142857142856
2011-01-07,33.34,0.28,119.07142857142857
2011-01-10,32.91,0.28,117.53571428571426
2011-01-11,32.77,0.28,117.03571428571429
2011-01-12,32.54,0.28,116.2142857142857
2011-01-13,32.57,0.28,116.32142857142856
2011-01-14,33.15,0.28,118.39285714285712
2011-01-18,33.27,0.28,118.82142857142857
2011-01-19,32.61,0.28,116.46428571428571
2011-01-20,32.69,0.28,116.74999999999999
2011-01-21,32.21,0.28,115.03571428571428
2011-01-24,32.71,0.28,116.82142857142857
2011-01-25,32.51,0.28,116.10714285714283
2011-01-26,32.96,0.28,117.71428571428571
2011-01-27,32.9,0.28,117.49999999999999
2011-01-28,33.75,0.28,120.53571428571428
2011-01-31,33.65,0.28,120.17857142857142
2011-02-01,34.15,0.28,121.9642857142857
2011-02-02,34.03,0.28,121.53571428571428
2011-02-03,34.45,0.28,123.03571428571428
2011-02-04,35.28,0.28,125.99999999999999
2011-02-07,35.53,0.28,126.89285714285714
2011-02-08,35.5,0.28,126.78571428571428
2011-02-09,36.06,0.28,128.78571428571428
2011-02-10,36.21,0.28,129.32142857142856
2011-02-11,36.71,0.28,131.10714285714286
2011-02-14,36.58,0.28,130.6428571428571
2011-02-15,36.6,0.28,130.7142857142857
2011-02-16,36.98,0.28,132.07142857142856
2011-02-17,36.89,0.28,131.75
2011-02-18,36.74,0.28,131.21428571428572
2011-02-22,35.1,0.28,125.35714285714285
2011-02-23,35.12,0.28,125.4285714285714
2011-02-24,35.63,-0.17,-209.58823529411765
2011-02-25,35.98,-0.17,-211.6470588235294
2011-02-28,35.29,-0.17,-207.58823529411762
2011-03-01,35.05,-0.17,-206.17647058823528
2011-03-02,35.64,-0.17,-209.6470588235294
2011-03-03,35.95,-0.17,-211.47058823529412
2011-03-04,36.13,-0.17,-212.52941176470588
2011-03-07,35.53,-0.17,-209.0
2011-03-08,36.28,-0.17,-213.41176470588235
2011-03-09,36.12,-0.17,-212.4705882352941
2011-03-10,35.66,-0.17,-209.7647058823529
2011-03-11,36.0,-0.17,-211.76470588235293
2011-03-14,35.63,-0.17,-209.58823529411765
2011-03-15,35.6,-0.17,-209.41176470588235
2011-03-16,34.91,-0.17,-205.35294117647055
2011-03-17,35.07,-0.17,-206.2941176470588
2011-03-18,35.0,-0.17,-205.88235294117646
2011-03-21,35.5,-0.17,-208.8235294117647
2011-03-22,35.24,-0.17,-207.2941176470588
2011-03-23,35.28,-0.17,-207.52941176470588
2011-03-24,35.84,-0.17,-210.82352941176472
2011-03-25,36.2,-0.17,-212.94117647058823
2011-03-28,36.07,-0.17,-212.17647058823528
2011-03-29,36.44,-0.17,-214.35294117647055
2011-03-30,36.45,-0.17,-214.41176470588235
2011-03-31,36.21,-0.17,-213.0
2011-04-01,36.48,-0.17,-214.58823529411762
2011-04-04,36.8,-0.17,-216.4705882352941
2011-04-05,36.98,-0.17,-217.52941176470586
2011-04-06,36.97,-0.17,-217.4705882352941
2011-04-07,36.92,-0.17,-217.17647058823528
2011-04-08,36.43,-0.17,-214.2941176470588
2011-04-11,36.09,-0.17,-212.29411764705884
2011-04-12,36.85,-0.17,-216.76470588235293
2011-04-13,37.38,-0.17,-219.88235294117646
2011-04-14,36.92,-0.17,-217.17647058823528
2011-04-15,36.74,-0.17,-216.11764705882354
2011-04-18,36.58,-0.17,-215.17647058823528
2011-04-19,36.48,-0.17,-214.58823529411762
2011-04-20,37.3,-0.17,-219.41176470588232
2011-04-21,37.3,-0.17,-219.41176470588232
2011-04-25,37.15,-0.17,-218.52941176470586
2011-04-26,37.03,-0.17,-217.8235294117647
2011-04-27,37.19,-0.17,-218.7647058823529
2011-04-28,37.24,-0.17,-219.05882352941177
2011-04-29,36.98,0.27,136.96296296296293
2011-05-02,37.14,0.27,137.55555555555554
2011-05-03,36.56,0.27,135.40740740740742
2011-05-04,36.21,0.27,134.11111111111111
2011-05-05,34.64,0.27,128.29629629629628
2011-05-06,35.57,0.27,131.74074074074073
2011-05-09,35.6,0.27,131.85185185185185
2011-05-10,35.78,0.27,132.5185185185185
2011-05-11,35.56,0.27,131.7037037037037
2011-05-12,36.68,0.27,135.85185185185185
2011-05-13,36.53,0.27,135.2962962962963
2011-05-16,35.7,0.27,132.22222222222223
2011-05-17,35.8,0.27,132.59259259259258
2011-05-18,37.29,0.27,138.1111111111111
2011-05-19,37.26,0.27,137.99999999999997
2011-05-20,37.27,0.27,138.03703703703704
2011-05-23,36.68,0.27,135.85185185185185
2011-05-24,36.27,0.27,134.33333333333334
2011-05-25,36.22,0.27,134.14814814814812
2011-05-26,36.34,0.27,134.5925925925926
2011-05-27,35.37,0.27,130.99999999999997
2011-05-31,35.02,0.27,129.7037037037037
2011-06-01,34.52,0.27,127.85185185185186
2011-06-02,35.05,0.27,129.8148148148148
2011-06-03,34.91,0.27,129.29629629629628
2011-06-06,34.29,0.27,126.99999999999999
2011-06-07,34.21,0.27,126.7037037037037
2011-06-08,34.12,0.27,126.37037037037035
2011-06-09,34.02,0.27,126.0
2011-06-10,33.7,0.27,124.81481481481482
2011-06-13,33.27,0.27,123.22222222222223
2011-06-14,33.46,0.27,123.92592592592592
2011-06-15,32.98,0.27,122.14814814814812
2011-06-16,32.77,0.27,121.37037037037038
2011-06-17,32.72,0.27,121.18518518518518
2011-06-20,32.6,0.27,120.74074074074073
2011-06-21,33.27,0.27,123.22222222222223
2011-06-22,33.13,0.27,122.70370370370371
2011-06-23,33.07,0.27,122.48148148148148
2011-06-24,32.74,0.27,121.25925925925925
2011-06-27,32.75,0.27,121.29629629629629
2011-06-28,32.74,0.27,121.25925925925925
2011-06-29,33.57,0.27,124.33333333333333
2011-06-30,33.46,0.27,123.92592592592592
2011-07-01,33.88,0.27,125.48148148148148
2011-07-05,34.24,0.27,126.81481481481481
2011-07-06,34.45,0.27,127.5925925925926
2011-07-07,34.62,0.27,128.2222222222222
2011-07-08,34.42,0.27,127.48148148148148
2011-07-11,33.82,0.27,125.25925925925925
2011-07-12,33.56,0.27,124.29629629629629
2011-07-13,33.4,0.27,123.7037037037037
2011-07-14,32.79,0.27,121.44444444444443
2011-07-15,33.66,0.27,124.66666666666664
2011-07-18,33.24,0.27,123.11111111111111
2011-07-19,33.72,0.27,124.88888888888887
2011-07-20,33.32,0.27,123.4074074074074
2011-07-21,33.17,0.27,122.85185185185185
2011-07-22,33.77,0.27,125.07407407407408
2011-07-25,33.69,0.27,124.77777777777776
2011-07-26,33.78,0.27,125.1111111111111
2011-07-27,32.71,0.27,121.14814814814814
2011-07-28,32.03,0.27,118.62962962962962
2011-07-29,31.21,-0.02,-1560.5
2011-08-01,30.65,-0.02,-1532.5
2011-08-02,29.99,-0.02,-1499.5
2011-08-03,30.41,-0.02,-1520.5
2011-08-04,29.27,-0.02,-1463.5
2011-08-05,28.93,-0.02,-1446.5
2011-08-08,27.97,-0.02,-1398.5
2011-08-09,29.26,-0.02,-1463.0
2011-08-10,28.1,-0.02,-1405.0
2011-08-11,30.01,-0.02,-1500.5
2011-08-12,31.03,-0.02,-1551.5
2011-08-15,31.53,-0.02,-1576.5
2011-08-16,30.79,-0.02,-1539.5
2011-08-17,30.55,-0.02,-1527.5
2011-08-18,28.91,-0.02,-1445.5
2011-08-19,28.73,-0.02,-1436.5
2011-08-22,28.85,-0.02,-1442.5
2011-08-23,30.47,-0.02,-1523.5
2011-08-24,30.49,-0.02,-1524.5
2011-08-25,29.86,-0.02,-1493.0
2011-08-26,30.42,-0.02,-1521.0
2011-08-29,31.0,-0.02,-1550.0
2011-08-30,31.09,-0.02,-1554.5
2011-08-31,31.15,-0.02,-1557.5
2011-09-01,30.79,-0.02,-1539.5
2011-09-02,30.01,-0.02,-1500.5
2011-09-06,32.06,-0.02,-1603.0
2011-09-07,34.5,-0.02,-1725.0
2011-09-08,33.91,-0.02,-1695.4999999999998
2011-09-09,29.03,-0.02,-1451.5
2011-09-12,29.35,-0.02,-1467.5
2011-09-13,29.44,-0.02,-1472.0
2011-09-14,29.11,-0.02,-1455.5
2011-09-15,29.09,-0.02,-1454.5
2011-09-16,29.0,-0.02,-1450.0
2011-09-19,29.17,-0.02,-1458.5
2011-09-20,28.44,-0.02,-1422.0
2011-09-21,28.41,-0.02,-1420.5
2011-09-22,27.79,-0.02,-1389.5
2011-09-23,28.34,-0.02,-1417.0
2011-09-26,29.1,-0.02,-1455.0
2011-09-27,29.49,-0.02,-1474.5
2011-09-28,28.58,-0.02,-1428.9999999999998
2011-09-29,28.95,-0.02,-1447.5
2011-09-30,28.61,-0.02,-1430.5
2011-10-03,27.52,-0.02,-1376.0
2011-10-04,28.22,-0.02,-1411.0
2011-10-05,29.57,-0.02,-1478.5
2011-10-06,29.81,-0.02,-1490.5
2011-10-07,29.69,-0.02,-1484.5
2011-10-10,30.71,-0.02,-1535.5
2011-10-11,30.66,-0.02,-1533.0
2011-10-12,30.51,-0.02,-1525.5
2011-10-13,30.04,-0.02,-1502.0
2011-10-14,30.48,-0.02,-1524.0
2011-10-17,30.11,-0.02,-1505.5
2011-10-18,30.43,-0.02,-1521.5
2011-10-19,29.94,-0.02,-1497.0
2011-10-20,30.04,-0.02,-1502.0
2011-10-21,30.88,-0.02,-1544.0
2011-10-24,30.91,-0.02,-1545.5
2011-10-25,30.76,-0.02,-1538.0
2011-10-26,30.44,-0.02,-1522.0
2011-10-27,32.38,-0.02,-1619.0
2011-10-28,32.85,0.37,88.78378378378379
2011-10-31,32.09,0.37,86.72972972972974
2011-11-01,31.62,0.37,85.45945945945947
2011-11-02,32.08,0.37,86.7027027027027
2011-11-03,33.02,0.37,89.24324324324326
2011-11-04,32.99,0.37,89.16216216216218
2011-11-07,33.34,0.37,90.10810810810811
2011-11-08,33.78,0.37,91.2972972972973
2011-11-09,32.1,0.37,86.75675675675676
2011-11-10,32.46,0.37,87.72972972972973
2011-11-11,33.23,0.37,89.8108108108108
2011-11-14,33.11,0.37,89.48648648648648
2011-11-15,33.54,0.37,90.64864864864865
2011-11-16,33.2,0.37,89.72972972972974
2011-11-17,32.24,0.37,87.13513513513514
2011-11-18,32.31,0.37,87.32432432432434
2011-11-21,31.85,0.37,86.08108108108108
2011-11-22,31.94,0.37,86.32432432432432
2011-11-23,31.5,0.37,85.13513513513513
2011-11-25,31.48,0.37,85.08108108108108
2011-11-28,32.29,0.37,87.27027027027027
2011-11-29,32.36,0.37,87.45945945945945
2011-11-30,33.58,0.37,90.75675675675676
2011-12-01,33.87,0.37,91.54054054054053
2011-12-02,33.42,0.37,90.32432432432434
2011-12-05,33.7,0.37,91.0810810810811
2011-12-06,33.56,0.37,90.70270270270271
2011-12-07,33.36,0.37,90.16216216216216
2011-12-08,33.26,0.37,89.89189189189189
2011-12-09,33.94,0.37,91.72972972972973
2011-12-12,33.7,0.37,91.0810810810811
2011-12-13,33.37,0.37,90.18918918918918
2011-12-14,33.24,0.37,89.83783783783784
2011-12-15,34.1,0.37,92.16216216216216
2011-12-16,34.72,0.37,93.83783783783784
2011-12-19,34.8,0.37,94.05405405405405
2011-12-20,35.57,0.37,96.13513513513514
2011-12-21,35.68,0.37,96.43243243243244
2011-12-22,35.97,0.37,97.21621621621621
2011-12-23,35.85,0.37,96.8918918918919
2011-12-27,36.24,0.37,97.94594594594595
2011-12-28,35.66,0.37,96.37837837837837
2011-12-29,35.67,0.37,96.40540540540542
2011-12-30,35.72,0.37,96.54054054054053
2012-01-03,35.82,0.37,96.8108108108108
2012-01-04,35.82,0.37,96.8108108108108
2012-01-05,35.74,0.37,96.5945945945946
2012-01-06,35.4,0.37,95.67567567567568
2012-01-09,35.02,0.37,94.64864864864866
2012-01-10,35.72,0.37,96.54054054054053
2012-01-11,35.58,0.37,96.16216216216216
2012-01-12,35.81,0.37,96.78378378378379
2012-01-13,35.54,0.37,96.05405405405405
2012-01-17,35.8,0.37,96.75675675675674
2012-01-18,35.91,0.37,97.05405405405405
2012-01-19,35.75,0.37,96.62162162162163
2012-01-20,36.01,0.37,97.32432432432432
2012-01-23,36.1,0.37,97.56756756756758
2012-01-24,36.52,0.37,98.70270270270271
2012-01-25,36.41,0.37,98.4054054054054
2012-01-26,35.92,0.37,97.08108108108108
2012-01-27,36.32,0.37,98.16216216216216
2012-01-30,37.11,0.37,100.29729729729729
2012-01-31,37.04,0.37,100.10810810810811
2012-02-01,37.46,0.37,101.24324324324324
2012-02-02,36.83,0.37,99.54054054054053
2012-02-03,37.04,0.37,100.10810810810811
2012-02-06,36.6,0.37,98.91891891891892
2012-02-07,36.53,0.37,98.72972972972974
2012-02-08,36.52,0.37,98.70270270270271
2012-02-09,36.87,0.37,99.64864864864865
2012-02-10,36.61,0.37,98.94594594594595
2012-02-13,36.96,0.37,99.8918918918919
2012-02-14,37.2,0.37,100.54054054054055
2012-02-15,36.87,0.37,99.64864864864865
2012-02-16,37.2,0.37,100.54054054054055
2012-02-17,37.18,0.37,100.48648648648648
2012-02-21,37.32,0.37,100.86486486486487
2012-02-22,37.45,0.37,101.21621621621622
2012-02-23,37.97,0.37,102.62162162162161
2012-02-24,37.64,0.31,121.41935483870968
2012-02-27,37.58,0.31,121.2258064516129
2012-02-28,37.33,0.31,120.41935483870968
2012-02-29,36.95,0.31,119.19354838709678
2012-03-01,37.0,0.31,119.35483870967742
2012-03-02,37.0,0.31,119.35483870967742
2012-03-05,36.74,0.31,118.51612903225808
2012-03-06,36.2,0.31,116.7741935483871
2012-03-07,35.98,0.31,116.06451612903224
2012-03-08,36.48,0.31,117.6774193548387
2012-03-09,36.95,0.31,119.19354838709678
2012-03-12,37.41,0.31,120.6774193548387
2012-03-13,38.14,0.31,123.03225806451613
2012-03-14,37.96,0.31,122.45161290322581
2012-03-15,37.98,0.31,122.51612903225805
2012-03-16,38.47,0.31,124.09677419354838
2012-03-19,38.56,0.31,124.38709677419355
2012-03-20,38.19,0.31,123.19354838709677
2012-03-21,38.02,0.31,122.64516129032259
2012-03-22,38.47,0.31,124.09677419354838
2012-03-23,38.14,0.31,123.03225806451613
2012-03-26,38.45,0.31,124.03225806451614
2012-03-27,38.33,0.31,123.64516129032258
2012-03-28,38.22,0.31,123.29032258064515
2012-03-29,38.54,0.31,124.3225806451613
2012-03-30,38.35,0.31,123.70967741935485
2012-04-02,38.75,0.31,125.0
2012-04-03,39.0,0.31,125.80645161290323
2012-04-04,38.54,0.31,124.3225806451613
2012-04-05,38.94,0.31,125.61290322580645
2012-04-09,39.0,0.31,125.80645161290323
2012-04-10,39.0,0.31,125.80645161290323
2012-04-11,39.44,0.31,127.2258064516129
2012-04-12,39.69,0.31,128.03225806451613
2012-04-13,40.67,0.31,131.19354838709677
2012-04-16,40.58,0.31,130.90322580645162
2012-04-17,41.89,0.31,135.1290322580645
2012-04-18,42.71,0.31,137.7741935483871
2012-04-19,41.95,0.31,135.3225806451613
2012-04-20,41.97,0.31,135.38709677419354
2012-04-23,42.32,0.31,136.51612903225808
2012-04-24,41.26,0.31,133.09677419354838
2012-04-25,41.75,0.31,134.67741935483872
2012-04-26,42.03,0.31,135.58064516129033
2012-04-27,41.7,0.4,104.25
2012-04-30,41.11,0.4,102.77499999999999
2012-05-01,41.37,0.4,103.42499999999998
2012-05-02,41.39,0.4,103.475
2012-05-03,41.33,0.4,103.32499999999999
2012-05-04,40.72,0.4,101.8
2012-05-07,40.84,0.4,102.10000000000001
2012-05-08,40.69,0.4,101.725
2012-05-09,40.5,0.4,101.25
2012-05-10,40.16,0.4,100.39999999999999
2012-05-11,40.31,0.4,100.775
2012-05-14,39.76,0.4,99.39999999999999
2012-05-15,39.79,0.4,99.475
