date,DLTR,DLTR_EPS,PE Ratio
2010-03-15,18.99,2.07,9.173913043478262
2010-03-16,18.91,2.07,9.135265700483092
2010-03-17,18.83,2.07,9.096618357487923
2010-03-18,18.92,2.07,9.14009661835749
2010-03-19,18.81,3.59,5.2395543175487465
2010-03-22,19.83,3.59,5.523676880222841
2010-03-23,19.93,3.59,5.551532033426184
2010-03-24,19.8,3.59,5.515320334261839
2010-03-25,19.71,3.59,5.490250696378831
2010-03-26,19.9,3.59,5.543175487465181
2010-03-29,19.88,3.59,5.537604456824512
2010-03-30,19.86,3.59,5.532033426183844
2010-03-31,19.74,3.59,5.4986072423398324
2010-04-01,19.93,3.59,5.551532033426184
2010-04-05,19.83,3.59,5.523676880222841
2010-04-06,19.83,3.59,5.523676880222841
2010-04-07,19.86,3.59,5.532033426183844
2010-04-08,19.81,3.59,5.518105849582173
2010-04-09,19.8,3.59,5.515320334261839
2010-04-12,19.79,3.59,5.512534818941504
2010-04-13,19.85,3.59,5.529247910863511
2010-04-14,19.94,3.59,5.554317548746519
2010-04-15,19.87,3.59,5.534818941504179
2010-04-16,19.96,3.59,5.559888579387187
2010-04-19,19.73,3.59,5.495821727019499
2010-04-20,19.88,3.59,5.537604456824512
2010-04-21,20.15,3.59,5.612813370473537
2010-04-22,20.46,3.59,5.6991643454039
2010-04-23,20.88,3.59,5.816155988857939
2010-04-26,20.59,3.59,5.735376044568246
2010-04-27,20.41,3.59,5.685236768802229
2010-04-28,20.28,3.59,5.649025069637884
2010-04-29,20.75,3.59,5.779944289693594
2010-04-30,20.24,3.59,5.637883008356546
2010-05-03,20.41,3.59,5.685236768802229
2010-05-04,20.44,3.59,5.693593314763231
2010-05-05,20.38,3.59,5.676880222841225
2010-05-06,19.97,3.59,5.56267409470752
2010-05-07,19.58,3.59,5.454038997214484
2010-05-10,20.12,3.59,5.6044568245125355
2010-05-11,20.27,3.59,5.646239554317549
2010-05-12,20.47,3.59,5.701949860724234
2010-05-13,20.01,3.59,5.573816155988858
2010-05-14,19.97,3.59,5.56267409470752
2010-05-17,19.93,3.59,5.551532033426184
2010-05-18,19.8,3.59,5.515320334261839
2010-05-19,19.89,3.59,5.5403899721448475
2010-05-20,20.56,0.74,27.783783783783782
2010-05-21,20.35,0.74,27.500000000000004
2010-05-24,20.88,0.74,28.216216216216214
2010-05-25,21.15,0.74,28.58108108108108
2010-05-26,20.68,0.74,27.945945945945947
2010-05-27,20.84,0.74,28.16216216216216
2010-05-28,20.86,0.74,28.18918918918919
2010-06-01,20.56,0.74,27.783783783783782
2010-06-02,20.68,0.74,27.945945945945947
2010-06-03,20.82,0.74,28.135135135135137
2010-06-04,20.31,0.74,27.445945945945944
2010-06-07,20.11,0.74,27.175675675675674
2010-06-08,20.31,0.74,27.445945945945944
2010-06-09,20.47,0.74,27.66216216216216
2010-06-10,20.87,0.74,28.202702702702705
2010-06-11,21.02,0.74,28.405405405405403
2010-06-14,20.92,0.74,28.270270270270274
2010-06-15,21.33,0.74,28.824324324324323
2010-06-16,21.18,0.74,28.62162162162162
2010-06-17,21.19,0.74,28.635135135135137
2010-06-18,21.01,0.74,28.391891891891895
2010-06-21,21.02,0.74,28.405405405405403
2010-06-22,20.68,0.74,27.945945945945947
2010-06-23,20.89,0.74,28.22972972972973
2010-06-24,20.9,0.74,28.243243243243242
2010-06-25,21.0,0.74,28.37837837837838
2010-06-28,20.93,0.74,28.283783783783782
2010-06-29,20.87,0.74,28.202702702702705
2010-06-30,20.82,0.74,28.135135135135137
2010-07-01,21.17,0.74,28.608108108108112
2010-07-02,21.54,0.74,29.10810810810811
2010-07-06,21.47,0.74,29.013513513513512
2010-07-07,20.81,0.74,28.12162162162162
2010-07-08,20.92,0.74,28.270270270270274
2010-07-09,20.7,0.74,27.972972972972972
2010-07-12,20.68,0.74,27.945945945945947
2010-07-13,20.82,0.74,28.135135135135137
2010-07-14,21.03,0.74,28.41891891891892
2010-07-15,21.29,0.74,28.77027027027027
2010-07-16,21.2,0.74,28.64864864864865
2010-07-19,20.78,0.74,28.081081081081084
2010-07-20,21.17,0.74,28.608108108108112
2010-07-21,20.98,0.74,28.35135135135135
2010-07-22,21.41,0.74,28.93243243243243
2010-07-23,21.72,0.74,29.35135135135135
2010-07-26,22.09,0.74,29.85135135135135
2010-07-27,22.0,0.74,29.72972972972973
2010-07-28,21.97,0.74,29.68918918918919
2010-07-29,21.72,0.74,29.35135135135135
2010-07-30,22.16,0.74,29.945945945945947
2010-08-02,22.12,0.74,29.891891891891895
2010-08-03,21.65,0.74,29.256756756756754
2010-08-04,21.6,0.74,29.189189189189193
2010-08-05,21.38,0.74,28.89189189189189
2010-08-06,21.01,0.74,28.391891891891895
2010-08-09,21.5,0.74,29.054054054054056
2010-08-10,21.3,0.74,28.783783783783786
2010-08-11,21.13,0.74,28.554054054054053
2010-08-12,21.26,0.74,28.729729729729733
2010-08-13,21.16,0.74,28.594594594594597
2010-08-16,21.01,0.74,28.391891891891895
2010-08-17,20.52,0.74,27.72972972972973
2010-08-18,20.91,0.74,28.256756756756758
2010-08-19,21.93,0.51,43.0
2010-08-20,22.31,0.51,43.745098039215684
2010-08-23,22.07,0.51,43.27450980392157
2010-08-24,22.17,0.51,43.47058823529412
2010-08-25,22.41,0.51,43.94117647058823
2010-08-26,22.39,0.51,43.90196078431373
2010-08-27,22.9,0.51,44.90196078431372
2010-08-30,22.58,0.51,44.27450980392157
2010-08-31,22.64,0.51,44.3921568627451
2010-09-01,22.98,0.51,45.05882352941177
2010-09-02,23.45,0.51,45.98039215686274
2010-09-03,23.01,0.51,45.11764705882353
2010-09-07,23.17,0.51,45.43137254901961
2010-09-08,23.4,0.51,45.882352941176464
2010-09-09,23.01,0.51,45.11764705882353
2010-09-10,23.27,0.51,45.627450980392155
2010-09-13,23.44,0.51,45.96078431372549
2010-09-14,23.68,0.51,46.431372549019606
2010-09-15,24.03,0.51,47.11764705882353
2010-09-16,24.08,0.51,47.2156862745098
2010-09-17,24.19,0.51,47.431372549019606
2010-09-20,24.23,0.51,47.509803921568626
2010-09-21,24.07,0.51,47.19607843137255
2010-09-22,24.13,0.51,47.31372549019608
2010-09-23,23.76,0.51,46.58823529411765
2010-09-24,23.68,0.51,46.431372549019606
2010-09-27,24.4,0.51,47.843137254901954
2010-09-28,24.58,0.51,48.19607843137255
2010-09-29,24.7,0.51,48.431372549019606
2010-09-30,24.38,0.51,47.80392156862745
2010-10-01,24.24,0.51,47.52941176470588
2010-10-04,24.12,0.51,47.294117647058826
2010-10-05,24.53,0.51,48.09803921568628
2010-10-06,24.63,0.51,48.29411764705882
2010-10-07,24.84,0.51,48.705882352941174
2010-10-08,24.55,0.51,48.13725490196079
2010-10-11,24.99,0.51,48.99999999999999
2010-10-12,25.23,0.51,49.470588235294116
2010-10-13,25.3,0.51,49.6078431372549
2010-10-14,24.82,0.51,48.666666666666664
2010-10-15,25.04,0.51,49.09803921568627
2010-10-18,25.11,0.51,49.23529411764706
2010-10-19,25.08,0.51,49.17647058823529
2010-10-20,25.58,0.51,50.15686274509803
2010-10-21,25.7,0.51,50.3921568627451
2010-10-22,25.87,0.51,50.72549019607843
2010-10-25,25.82,0.51,50.627450980392155
2010-10-26,25.74,0.51,50.470588235294116
2010-10-27,25.6,0.51,50.19607843137255
2010-10-28,25.65,0.51,50.29411764705882
2010-10-29,25.66,0.51,50.31372549019608
2010-11-01,25.75,0.51,50.490196078431374
2010-11-02,26.17,0.51,51.313725490196084
2010-11-03,26.31,0.51,51.588235294117645
2010-11-04,26.09,0.51,51.15686274509804
2010-11-05,26.49,0.51,51.94117647058823
2010-11-08,26.34,0.51,51.64705882352941
2010-11-09,26.39,0.51,51.745098039215684
2010-11-10,26.83,0.51,52.607843137254896
2010-11-11,27.17,0.51,53.27450980392157
2010-11-12,26.78,0.51,52.509803921568626
2010-11-15,26.78,0.51,52.509803921568626
2010-11-16,26.68,0.51,52.31372549019608
2010-11-17,27.36,0.51,53.64705882352941
2010-11-18,26.91,0.74,36.36486486486486
2010-11-19,26.71,0.74,36.0945945945946
2010-11-22,27.41,0.74,37.04054054054054
2010-11-23,27.43,0.74,37.067567567567565
2010-11-24,28.05,0.74,37.9054054054054
2010-11-26,28.36,0.74,38.32432432432432
2010-11-29,27.59,0.74,37.28378378378378
2010-11-30,27.48,0.74,37.13513513513514
2010-12-01,27.96,0.74,37.78378378378378
2010-12-02,28.05,0.74,37.9054054054054
2010-12-03,28.27,0.74,38.2027027027027
2010-12-06,27.52,0.74,37.189189189189186
2010-12-07,28.28,0.74,38.21621621621622
2010-12-08,28.47,0.74,38.47297297297297
2010-12-09,27.84,0.74,37.62162162162162
2010-12-10,28.33,0.74,38.28378378378378
2010-12-13,27.92,0.74,37.72972972972973
2010-12-14,27.94,0.74,37.75675675675676
2010-12-15,27.95,0.74,37.77027027027027
2010-12-16,28.6,0.74,38.64864864864865
2010-12-17,28.68,0.74,38.75675675675676
2010-12-20,28.3,0.74,38.24324324324324
2010-12-21,28.12,0.74,38.0
2010-12-22,28.15,0.74,38.04054054054054
2010-12-23,28.39,0.74,38.36486486486486
2010-12-27,28.48,0.74,38.486486486486484
2010-12-28,28.11,0.74,37.986486486486484
2010-12-29,28.3,0.74,38.24324324324324
2010-12-30,28.2,0.74,38.108108108108105
2010-12-31,28.04,0.74,37.89189189189189
2011-01-03,28.28,0.74,38.21621621621622
2011-01-04,27.37,0.74,36.98648648648649
2011-01-05,26.04,0.74,35.189189189189186
2011-01-06,25.67,0.74,34.68918918918919
2011-01-07,25.91,0.74,35.013513513513516
2011-01-10,26.23,0.74,35.445945945945944
2011-01-11,26.01,0.74,35.14864864864865
2011-01-12,25.45,0.74,34.391891891891895
2011-01-13,25.33,0.74,34.229729729729726
2011-01-14,25.2,0.74,34.054054054054056
2011-01-18,25.17,0.74,34.013513513513516
2011-01-19,25.93,0.74,35.04054054054054
2011-01-20,25.87,0.74,34.95945945945946
2011-01-21,25.97,0.74,35.0945945945946
2011-01-24,26.17,0.74,35.36486486486487
2011-01-25,26.07,0.74,35.22972972972973
2011-01-26,25.88,0.74,34.972972972972975
2011-01-27,26.0,0.74,35.13513513513514
2011-01-28,25.5,0.74,34.45945945945946
2011-01-31,25.29,0.74,34.17567567567568
2011-02-01,25.59,0.74,34.58108108108108
2011-02-02,24.74,0.74,33.43243243243243
2011-02-03,24.63,0.74,33.28378378378378
2011-02-04,24.86,0.74,33.5945945945946
2011-02-07,24.87,0.74,33.60810810810811
2011-02-08,24.82,0.74,33.54054054054054
2011-02-09,24.83,0.74,33.55405405405405
2011-02-10,24.79,0.74,33.5
2011-02-11,25.25,0.74,34.12162162162162
2011-02-14,25.23,0.74,34.0945945945946
2011-02-15,25.47,0.74,34.41891891891892
2011-02-16,26.23,0.74,35.445945945945944
2011-02-17,26.17,0.74,35.36486486486487
2011-02-18,26.36,0.74,35.62162162162162
2011-02-22,26.08,0.74,35.24324324324324
2011-02-23,24.29,0.74,32.82432432432432
2011-02-24,25.33,0.74,34.229729729729726
2011-02-25,25.24,0.74,34.108108108108105
2011-02-28,25.16,0.74,34.0
2011-03-01,25.06,0.74,33.86486486486486
2011-03-02,25.26,0.74,34.13513513513514
2011-03-03,25.66,0.74,34.67567567567568
2011-03-04,25.99,0.74,35.12162162162162
2011-03-07,25.36,0.74,34.27027027027027
2011-03-08,25.9,0.74,35.0
2011-03-09,25.98,0.74,35.10810810810811
2011-03-10,26.18,0.74,35.37837837837838
2011-03-11,26.72,0.74,36.108108108108105
2011-03-14,27.01,0.74,36.5
2011-03-15,26.7,0.74,36.08108108108108
2011-03-16,26.83,0.74,36.25675675675676
2011-03-17,26.67,1.29,20.674418604651162
2011-03-18,27.03,1.29,20.953488372093023
2011-03-21,26.8,1.29,20.775193798449614
2011-03-22,26.82,1.29,20.790697674418606
2011-03-23,27.08,1.29,20.992248062015502
2011-03-24,27.64,1.29,21.426356589147286
2011-03-25,27.66,1.29,21.441860465116278
2011-03-28,27.5,1.29,21.31782945736434
2011-03-29,27.58,1.29,21.37984496124031
2011-03-30,28.1,1.29,21.782945736434108
2011-03-31,27.76,1.29,21.51937984496124
2011-04-01,28.36,1.29,21.984496124031008
2011-04-04,28.17,1.29,21.837209302325583
2011-04-05,28.34,1.29,21.968992248062015
2011-04-06,28.39,1.29,22.007751937984494
2011-04-07,28.46,1.29,22.06201550387597
2011-04-08,27.84,1.29,21.58139534883721
2011-04-11,28.04,1.29,21.73643410852713
2011-04-12,27.98,1.29,21.689922480620154
2011-04-13,28.25,1.29,21.89922480620155
2011-04-14,28.2,1.29,21.86046511627907
2011-04-15,28.45,1.29,22.05426356589147
2011-04-18,28.42,1.29,22.031007751937985
2011-04-19,28.17,1.29,21.837209302325583
2011-04-20,28.87,1.29,22.37984496124031
2011-04-21,28.58,1.29,22.15503875968992
2011-04-25,28.47,1.29,22.069767441860463
2011-04-26,28.54,1.29,22.124031007751938
2011-04-27,29.06,1.29,22.527131782945734
2011-04-28,28.71,1.29,22.25581395348837
2011-04-29,28.75,1.29,22.286821705426355
2011-05-02,29.01,1.29,22.488372093023255
2011-05-03,29.37,1.29,22.767441860465116
2011-05-04,29.05,1.29,22.51937984496124
2011-05-05,29.08,1.29,22.542635658914726
2011-05-06,29.04,1.29,22.51162790697674
2011-05-09,29.5,1.29,22.868217054263564
2011-05-10,30.0,1.29,23.25581395348837
2011-05-11,29.88,1.29,23.162790697674417
2011-05-12,30.76,1.29,23.844961240310077
2011-05-13,30.51,1.29,23.651162790697676
2011-05-16,30.14,1.29,23.364341085271317
2011-05-17,30.15,1.29,23.37209302325581
2011-05-18,30.67,1.29,23.775193798449614
2011-05-19,31.56,0.82,38.487804878048784
2011-05-20,31.26,0.82,38.1219512195122
2011-05-23,31.08,0.82,37.90243902439025
2011-05-24,31.0,0.82,37.80487804878049
2011-05-25,30.86,0.82,37.63414634146341
2011-05-26,31.48,0.82,38.390243902439025
2011-05-27,31.61,0.82,38.548780487804876
2011-05-31,31.87,0.82,38.86585365853659
2011-06-01,31.33,0.82,38.207317073170735
2011-06-02,31.0,0.82,37.80487804878049
2011-06-03,30.82,0.82,37.58536585365854
2011-06-06,30.75,0.82,37.5
2011-06-07,31.34,0.82,38.21951219512195
2011-06-08,31.03,0.82,37.84146341463415
2011-06-09,31.2,0.82,38.048780487804876
2011-06-10,30.88,0.82,37.65853658536585
2011-06-13,31.18,0.82,38.02439024390244
2011-06-14,31.57,0.82,38.5
2011-06-15,31.37,0.82,38.25609756097561
2011-06-16,31.36,0.82,38.24390243902439
2011-06-17,31.33,0.82,38.207317073170735
2011-06-20,32.08,0.82,39.1219512195122
2011-06-21,32.74,0.82,39.926829268292686
2011-06-22,32.65,0.82,39.81707317073171
2011-06-23,32.97,0.82,40.207317073170735
2011-06-24,32.63,0.82,39.79268292682927
2011-06-27,33.04,0.82,40.29268292682927
2011-06-28,33.49,0.82,40.84146341463415
2011-06-29,33.58,0.82,40.951219512195124
2011-06-30,33.31,0.82,40.6219512195122
2011-07-01,34.12,0.82,41.609756097560975
2011-07-05,34.61,0.82,42.207317073170735
2011-07-06,34.78,0.82,42.41463414634147
2011-07-07,35.11,0.82,42.81707317073171
2011-07-08,34.94,0.82,42.609756097560975
2011-07-11,34.81,0.82,42.45121951219513
2011-07-12,34.61,0.82,42.207317073170735
2011-07-13,34.59,0.82,42.1829268292683
2011-07-14,34.46,0.82,42.024390243902445
2011-07-15,34.42,0.82,41.97560975609757
2011-07-18,33.78,0.82,41.19512195121952
2011-07-19,34.47,0.82,42.03658536585366
2011-07-20,34.26,0.82,41.78048780487805
2011-07-21,34.36,0.82,41.90243902439025
2011-07-22,34.38,0.82,41.926829268292686
2011-07-25,33.73,0.82,41.13414634146341
2011-07-26,33.59,0.82,40.963414634146346
2011-07-27,33.46,0.82,40.804878048780495
2011-07-28,33.26,0.82,40.5609756097561
2011-07-29,33.12,0.82,40.390243902439025
2011-08-01,33.31,0.82,40.6219512195122
2011-08-02,32.44,0.82,39.5609756097561
2011-08-03,33.08,0.82,40.34146341463415
2011-08-04,31.76,0.82,38.73170731707317
2011-08-05,31.41,0.82,38.30487804878049
2011-08-08,30.48,0.82,37.170731707317074
2011-08-09,32.35,0.82,39.451219512195124
2011-08-10,31.65,0.82,38.59756097560976
2011-08-11,32.71,0.82,39.890243902439025
2011-08-12,33.38,0.82,40.707317073170735
2011-08-15,33.97,0.82,41.426829268292686
2011-08-16,34.75,0.82,42.37804878048781
2011-08-17,33.24,0.82,40.53658536585366
2011-08-18,32.77,0.78,42.01282051282052
2011-08-19,32.44,0.78,41.589743589743584
2011-08-22,32.48,0.78,41.641025641025635
2011-08-23,33.26,0.78,42.641025641025635
2011-08-24,34.1,0.78,43.717948717948715
2011-08-25,33.81,0.78,43.34615384615385
2011-08-26,35.23,0.78,45.166666666666664
2011-08-29,36.91,0.78,47.32051282051282
2011-08-30,36.67,0.78,47.01282051282051
2011-08-31,35.72,0.78,45.79487179487179
2011-09-01,35.89,0.78,46.01282051282051
2011-09-02,35.61,0.78,45.65384615384615
2011-09-06,36.09,0.78,46.269230769230774
2011-09-07,35.99,0.78,46.14102564102564
2011-09-08,35.6,0.78,45.64102564102564
2011-09-09,35.15,0.78,45.06410256410256
2011-09-12,35.9,0.78,46.02564102564102
2011-09-13,36.0,0.78,46.15384615384615
2011-09-14,37.38,0.78,47.92307692307693
2011-09-15,37.63,0.78,48.243589743589745
2011-09-16,37.77,0.78,48.42307692307693
2011-09-19,38.15,0.78,48.91025641025641
2011-09-20,37.85,0.78,48.52564102564103
2011-09-21,38.0,0.78,48.717948717948715
2011-09-22,37.16,0.78,47.641025641025635
2011-09-23,37.96,0.78,48.666666666666664
2011-09-26,38.74,0.78,49.666666666666664
2011-09-27,37.86,0.78,48.53846153846153
2011-09-28,38.28,0.78,49.07692307692308
2011-09-29,37.64,0.78,48.256410256410255
2011-09-30,37.57,0.78,48.166666666666664
2011-10-03,36.84,0.78,47.23076923076923
2011-10-04,37.54,0.78,48.128205128205124
2011-10-05,38.29,0.78,49.089743589743584
2011-10-06,38.22,0.78,49.0
2011-10-07,38.84,0.78,49.794871794871796
2011-10-10,39.65,0.78,50.83333333333333
2011-10-11,40.13,0.78,51.44871794871795
2011-10-12,40.0,0.78,51.28205128205128
2011-10-13,39.65,0.78,50.83333333333333
2011-10-14,40.13,0.78,51.44871794871795
2011-10-17,39.95,0.78,51.21794871794872
2011-10-18,40.08,0.78,51.38461538461538
2011-10-19,40.23,0.78,51.57692307692307
2011-10-20,40.13,0.78,51.44871794871795
2011-10-21,40.03,0.78,51.32051282051282
2011-10-24,40.87,0.78,52.39743589743589
2011-10-25,40.54,0.78,51.97435897435897
2011-10-26,39.89,0.78,51.14102564102564
2011-10-27,39.83,0.78,51.06410256410256
2011-10-28,39.44,0.78,50.56410256410256
2011-10-31,39.98,0.78,51.25641025641025
2011-11-01,39.6,0.78,50.76923076923077
2011-11-02,39.33,0.78,50.42307692307692
2011-11-03,39.67,0.78,50.85897435897436
2011-11-04,39.61,0.78,50.78205128205128
2011-11-07,39.38,0.78,50.48717948717949
2011-11-08,39.95,0.78,51.21794871794872
2011-11-09,39.38,0.78,50.48717948717949
2011-11-10,38.94,0.78,49.92307692307692
2011-11-11,39.33,0.78,50.42307692307692
2011-11-14,39.49,0.78,50.62820512820513
2011-11-15,39.15,0.78,50.192307692307686
2011-11-16,38.03,0.78,48.756410256410255
2011-11-17,38.13,0.87,43.827586206896555
2011-11-18,37.98,0.87,43.6551724137931
2011-11-21,37.85,0.87,43.50574712643678
2011-11-22,38.54,0.87,44.298850574712645
2011-11-23,38.31,0.87,44.03448275862069
2011-11-25,38.31,0.87,44.03448275862069
2011-11-28,38.6,0.87,44.367816091954026
2011-11-29,39.86,0.87,45.81609195402299
2011-11-30,40.74,0.87,46.827586206896555
2011-12-01,41.03,0.87,47.160919540229884
2011-12-02,40.88,0.87,46.98850574712644
2011-12-05,41.74,0.87,47.97701149425288
2011-12-06,41.35,0.87,47.52873563218391
2011-12-07,41.08,0.87,47.218390804597696
2011-12-08,41.25,0.87,47.41379310344828
2011-12-09,41.28,0.87,47.44827586206897
2011-12-12,41.47,0.87,47.666666666666664
2011-12-13,40.74,0.87,46.827586206896555
2011-12-14,40.57,0.87,46.63218390804598
2011-12-15,41.04,0.87,47.172413793103445
2011-12-16,41.41,0.87,47.59770114942528
2011-12-19,40.67,0.87,46.74712643678161
2011-12-20,40.9,0.87,47.01149425287356
2011-12-21,41.39,0.87,47.57471264367816
2011-12-22,40.83,0.87,46.93103448275862
2011-12-23,41.63,0.87,47.850574712643684
2011-12-27,42.17,0.87,48.4712643678161
2011-12-28,41.95,0.87,48.2183908045977
2011-12-29,42.03,0.87,48.310344827586206
2011-12-30,41.56,0.87,47.770114942528735
2012-01-03,41.22,0.87,47.37931034482759
2012-01-04,41.3,0.87,47.47126436781609
2012-01-05,41.51,0.87,47.712643678160916
2012-01-06,41.29,0.87,47.45977011494253
2012-01-09,41.62,0.87,47.83908045977011
2012-01-10,41.35,0.87,47.52873563218391
2012-01-11,41.01,0.87,47.137931034482754
2012-01-12,41.49,0.87,47.689655172413794
2012-01-13,41.38,0.87,47.5632183908046
2012-01-17,41.98,0.87,48.25287356321839
2012-01-18,42.76,0.87,49.14942528735632
2012-01-19,42.92,0.87,49.333333333333336
2012-01-20,42.23,0.87,48.54022988505747
2012-01-23,42.9,0.87,49.310344827586206
2012-01-24,42.99,0.87,49.41379310344828
2012-01-25,42.67,0.87,49.04597701149426
2012-01-26,41.83,0.87,48.08045977011494
2012-01-27,42.32,0.87,48.64367816091954
2012-01-30,42.48,0.87,48.82758620689655
2012-01-31,42.4,0.87,48.735632183908045
2012-02-01,42.84,0.87,49.24137931034483
2012-02-02,43.01,0.87,49.4367816091954
2012-02-03,42.83,0.87,49.229885057471265
2012-02-06,42.92,0.87,49.333333333333336
2012-02-07,43.01,0.87,49.4367816091954
2012-02-08,42.64,0.87,49.01149425287356
2012-02-09,43.45,0.87,49.94252873563219
2012-02-10,43.42,0.87,49.9080459770115
2012-02-13,43.86,0.87,50.41379310344828
2012-02-14,44.25,0.87,50.86206896551724
2012-02-15,43.85,0.87,50.40229885057472
2012-02-16,43.88,0.87,50.43678160919541
2012-02-17,44.67,0.87,51.3448275862069
2012-02-21,44.01,0.87,50.58620689655172
2012-02-22,43.68,0.87,50.206896551724135
2012-02-23,44.03,0.87,50.60919540229885
2012-02-24,43.91,0.87,50.47126436781609
2012-02-27,44.2,0.87,50.804597701149426
2012-02-28,44.26,0.87,50.8735632183908
2012-02-29,44.26,0.87,50.8735632183908
2012-03-01,45.38,0.87,52.16091954022989
2012-03-02,45.31,0.87,52.08045977011494
2012-03-05,46.06,0.87,52.94252873563219
2012-03-06,45.71,0.87,52.54022988505747
2012-03-07,45.83,0.87,52.678160919540225
2012-03-08,46.29,0.87,53.206896551724135
2012-03-09,46.56,0.87,53.51724137931035
2012-03-12,46.67,0.87,53.64367816091954
2012-03-13,46.75,0.87,53.735632183908045
2012-03-14,47.08,0.87,54.11494252873563
2012-03-15,46.76,1.59,29.408805031446537
2012-03-16,46.64,1.59,29.333333333333332
2012-03-19,46.85,1.59,29.465408805031444
2012-03-20,47.1,1.59,29.62264150943396
2012-03-21,47.37,1.59,29.792452830188676
2012-03-22,47.52,1.59,29.88679245283019
2012-03-23,47.37,1.59,29.792452830188676
2012-03-26,47.91,1.59,30.13207547169811
2012-03-27,47.83,1.59,30.081761006289305
2012-03-28,47.3,1.59,29.748427672955973
2012-03-29,47.22,1.59,29.698113207547166
2012-03-30,47.24,1.59,29.71069182389937
2012-04-02,47.48,1.59,29.861635220125784
2012-04-03,47.88,1.59,30.11320754716981
2012-04-04,47.28,1.59,29.735849056603772
2012-04-05,48.08,1.59,30.238993710691823
2012-04-09,47.66,1.59,29.974842767295595
2012-04-10,46.7,1.59,29.371069182389938
2012-04-11,47.38,1.59,29.79874213836478
2012-04-12,47.96,1.59,30.163522012578614
2012-04-13,48.01,1.59,30.194968553459116
2012-04-16,48.29,1.59,30.371069182389935
2012-04-17,49.11,1.59,30.886792452830186
2012-04-18,49.27,1.59,30.9874213836478
2012-04-19,49.21,1.59,30.949685534591193
2012-04-20,49.78,1.59,31.30817610062893
2012-04-23,49.45,1.59,31.10062893081761
2012-04-24,48.38,1.59,30.427672955974842
2012-04-25,49.42,1.59,31.08176100628931
2012-04-26,49.97,1.59,31.427672955974842
2012-04-27,50.97,1.59,32.056603773584904
2012-04-30,50.83,1.59,31.968553459119494
2012-05-01,51.03,1.59,32.094339622641506
2012-05-02,51.94,1.59,32.666666666666664
2012-05-03,51.69,1.59,32.50943396226415
2012-05-04,50.94,1.59,32.0377358490566
2012-05-07,51.42,1.59,32.339622641509436
2012-05-08,50.8,1.59,31.949685534591193
2012-05-09,50.94,1.59,32.0377358490566
2012-05-10,51.13,1.59,32.15723270440252
2012-05-11,51.36,1.59,32.30188679245283
2012-05-14,49.86,1.59,31.358490566037734
2012-05-15,50.56,1.59,31.79874213836478
2012-05-16,50.65,1.59,31.855345911949684
2012-05-17,47.56,1.0,47.56
2012-05-18,47.6,1.0,47.6
2012-05-21,48.45,1.0,48.45
2012-05-22,49.06,1.0,49.06
2012-05-23,49.67,1.0,49.67
2012-05-24,50.86,1.0,50.86
2012-05-25,51.1,1.0,51.1
2012-05-29,51.1,1.0,51.1
2012-05-30,51.34,1.0,51.34
2012-05-31,51.59,1.0,51.59
2012-06-01,49.97,1.0,49.97
2012-06-04,50.99,1.0,50.99
2012-06-05,50.57,1.0,50.57
2012-06-06,52.4,1.0,52.4
2012-06-07,52.42,1.0,52.42
2012-06-08,53.36,1.0,53.36
2012-06-11,52.87,1.0,52.87
2012-06-12,53.58,1.0,53.58
2012-06-13,53.26,1.0,53.26
2012-06-14,53.96,1.0,53.96
2012-06-15,55.17,1.0,55.17
2012-06-18,56.34,1.0,56.34
2012-06-19,56.74,1.0,56.74
2012-06-20,55.57,1.0,55.57
2012-06-21,54.13,1.0,54.13
2012-06-22,54.77,1.0,54.77
2012-06-25,54.77,1.0,54.77
2012-06-26,55.49,1.0,55.49
2012-06-27,53.48,1.0,53.48
2012-06-28,52.18,1.0,52.18
2012-06-29,53.8,1.0,53.8
2012-07-02,52.13,1.0,52.13
2012-07-03,52.02,1.0,52.02
2012-07-05,54.02,1.0,54.02
2012-07-06,54.29,1.0,54.29
2012-07-09,53.0,1.0,53.0
2012-07-10,52.83,1.0,52.83
2012-07-11,51.8,1.0,51.8
2012-07-12,52.03,1.0,52.03
2012-07-13,52.77,1.0,52.77
2012-07-16,52.51,1.0,52.51
2012-07-17,53.3,1.0,53.3
2012-07-18,52.89,1.0,52.89
2012-07-19,52.67,1.0,52.67
2012-07-20,51.38,1.0,51.38
2012-07-23,50.65,1.0,50.65
2012-07-24,50.63,1.0,50.63
2012-07-25,50.14,1.0,50.14
2012-07-26,51.02,1.0,51.02
2012-07-27,51.96,1.0,51.96
2012-07-30,51.44,1.0,51.44
2012-07-31,50.34,1.0,50.34
2012-08-01,50.02,1.0,50.02
2012-08-02,50.64,1.0,50.64
2012-08-03,51.12,1.0,51.12
2012-08-06,50.99,1.0,50.99
2012-08-07,51.97,1.0,51.97
2012-08-08,52.95,1.0,52.95
2012-08-09,51.66,1.0,51.66
2012-08-10,50.72,1.0,50.72
2012-08-13,50.15,1.0,50.15
2012-08-14,50.62,1.0,50.62
2012-08-15,50.0,1.0,50.0
2012-08-16,49.11,0.02,2455.5
2012-08-17,48.9,0.02,2445.0
2012-08-20,48.67,0.02,2433.5
2012-08-21,48.3,0.02,2415.0
2012-08-22,48.95,0.02,2447.5
2012-08-23,48.5,0.02,2425.0
2012-08-24,49.29,0.02,2464.5
2012-08-27,48.38,0.02,2419.0
