date,PEG,PEG_EPS,PE Ratio
2006-01-24,35.61,1.9103797298656031,18.640273157894736
2006-01-25,35.06,1.9103797298656031,18.352372280701754
2006-01-26,34.83,1.9103797298656031,18.231977368421052
2006-01-27,34.96,1.9103797298656031,18.300026666666668
2006-01-30,34.4,1.9103797298656031,18.006891228070174
2006-01-31,34.81,1.9103797298656031,18.221508245614036
2006-02-01,34.81,1.9103797298656031,18.221508245614036
2006-02-02,34.12,1.9103797298656031,17.860323508771927
2006-02-03,33.88,1.9103797298656031,17.73469403508772
2006-02-06,33.97,1.9103797298656031,17.7818050877193
2006-02-07,33.54,1.9103797298656031,17.55671894736842
2006-02-08,33.08,1.9103797298656031,17.315929122807017
2006-02-09,33.58,1.9103797298656031,17.577657192982453
2006-02-10,34.08,1.9103797298656031,17.839385263157894
2006-02-13,34.01,1.9103797298656031,17.802743333333332
2006-02-14,34.16,1.9103797298656031,17.881261754385964
2006-02-15,34.14,1.9103797298656031,17.870792631578947
2006-02-16,33.81,1.9103797298656031,17.69805210526316
2006-02-17,34.07,1.9103797298656031,17.834150701754385
2006-02-21,34.4,1.9103797298656031,18.006891228070174
2006-02-22,34.65,1.9103797298656031,18.137755263157892
2006-02-23,34.74,1.9103797298656031,18.184866315789474
2006-02-24,34.7,1.9103797298656031,18.16392807017544
2006-02-27,35.31,1.9103797298656031,18.483236315789476
2006-02-28,34.7,2.24,15.491071428571429
2006-03-01,34.37,2.24,15.343749999999998
2006-03-02,34.47,2.24,15.388392857142856
2006-03-03,34.76,2.24,15.51785714285714
2006-03-06,33.31,2.24,14.870535714285714
2006-03-07,33.26,2.24,14.848214285714283
2006-03-08,33.5,2.24,14.95535714285714
2006-03-09,33.15,2.24,14.79910714285714
2006-03-10,33.74,2.24,15.0625
2006-03-13,33.58,2.24,14.991071428571427
2006-03-14,34.01,2.24,15.183035714285712
2006-03-15,33.97,2.24,15.16517857142857
2006-03-16,34.15,2.24,15.245535714285712
2006-03-17,33.94,2.24,15.151785714285712
2006-03-20,33.56,2.24,14.982142857142856
2006-03-21,33.0,2.24,14.732142857142856
2006-03-22,33.5,2.24,14.95535714285714
2006-03-23,33.42,2.24,14.919642857142856
2006-03-24,33.15,2.24,14.79910714285714
2006-03-27,32.7,2.24,14.598214285714286
2006-03-28,32.51,2.24,14.513392857142854
2006-03-29,32.8,2.24,14.64285714285714
2006-03-30,32.26,2.24,14.401785714285712
2006-03-31,32.02,2.24,14.294642857142858
2006-04-03,31.98,2.24,14.276785714285714
2006-04-04,32.28,2.24,14.410714285714285
2006-04-05,32.72,2.24,14.607142857142856
2006-04-06,32.12,2.24,14.339285714285712
2006-04-07,31.26,2.24,13.955357142857142
2006-04-10,31.3,2.24,13.973214285714285
2006-04-11,30.99,2.24,13.834821428571427
2006-04-12,31.04,2.24,13.857142857142856
2006-04-13,30.73,2.24,13.718749999999998
2006-04-17,30.66,2.24,13.687499999999998
2006-04-18,31.6,2.24,14.107142857142856
2006-04-19,31.71,2.24,14.156249999999998
2006-04-20,31.89,2.24,14.236607142857142
2006-04-21,31.62,2.24,14.116071428571427
2006-04-24,33.05,2.24,14.754464285714283
2006-04-25,32.58,2.24,14.544642857142856
2006-04-26,31.03,2.24,13.852678571428571
2006-04-27,31.49,2.24,14.058035714285712
2006-04-28,31.35,2.24,13.995535714285714
2006-05-01,30.99,2.24,13.834821428571427
2006-05-02,31.71,0.57,55.631578947368425
2006-05-03,31.76,0.57,55.71929824561404
2006-05-04,32.08,0.57,56.280701754385966
2006-05-05,32.65,0.57,57.280701754385966
2006-05-08,32.51,0.57,57.03508771929825
2006-05-09,32.38,0.57,56.80701754385966
2006-05-10,32.65,0.57,57.280701754385966
2006-05-11,31.99,0.57,56.12280701754386
2006-05-12,31.33,0.57,54.96491228070175
2006-05-15,31.38,0.57,55.05263157894737
2006-05-16,31.26,0.57,54.842105263157904
2006-05-17,30.33,0.57,53.21052631578947
2006-05-18,30.73,0.57,53.91228070175439
2006-05-19,30.75,0.57,53.94736842105264
2006-05-22,30.75,0.57,53.94736842105264
2006-05-23,30.79,0.57,54.01754385964912
2006-05-24,30.91,0.57,54.2280701754386
2006-05-25,31.24,0.57,54.80701754385965
2006-05-26,31.87,0.57,55.91228070175439
2006-05-30,31.34,0.57,54.982456140350884
2006-05-31,31.87,0.57,55.91228070175439
2006-06-01,32.96,0.57,57.82456140350878
2006-06-02,33.51,0.57,58.78947368421053
2006-06-05,33.31,0.57,58.43859649122808
2006-06-06,32.7,0.57,57.36842105263159
2006-06-07,32.63,0.57,57.245614035087726
2006-06-08,32.65,0.57,57.280701754385966
2006-06-09,33.06,0.57,58.00000000000001
2006-06-12,33.4,0.57,58.59649122807018
2006-06-13,33.22,0.57,58.280701754385966
2006-06-14,32.64,0.57,57.26315789473685
2006-06-15,32.85,0.57,57.63157894736843
2006-06-16,32.67,0.57,57.31578947368422
2006-06-19,31.89,0.57,55.94736842105264
2006-06-20,32.96,0.57,57.82456140350878
2006-06-21,32.88,0.57,57.6842105263158
2006-06-22,33.3,0.57,58.421052631578945
2006-06-23,33.31,0.57,58.43859649122808
2006-06-26,33.33,0.57,58.473684210526315
2006-06-27,32.81,0.57,57.56140350877194
2006-06-28,32.74,0.57,57.438596491228076
2006-06-29,32.75,0.57,57.4561403508772
2006-06-30,33.06,0.57,58.00000000000001
2006-07-03,33.56,0.57,58.87719298245615
2006-07-05,33.31,0.57,58.43859649122808
2006-07-06,33.18,0.57,58.21052631578948
2006-07-07,33.32,0.57,58.4561403508772
2006-07-10,33.32,0.57,58.4561403508772
2006-07-11,33.82,0.57,59.333333333333336
2006-07-12,33.49,0.57,58.75438596491229
2006-07-13,33.56,0.57,58.87719298245615
2006-07-14,33.65,0.57,59.03508771929825
2006-07-17,33.95,0.57,59.56140350877194
2006-07-18,33.88,0.57,59.43859649122808
2006-07-19,34.1,0.57,59.82456140350878
2006-07-20,34.17,0.57,59.94736842105264
2006-07-21,34.44,0.57,60.421052631578945
2006-07-24,34.61,0.57,60.71929824561404
2006-07-25,34.7,0.57,60.87719298245615
2006-07-26,34.78,0.57,61.01754385964913
2006-07-27,34.19,0.57,59.98245614035088
2006-07-28,34.53,0.57,60.57894736842106
2006-07-31,33.72,0.57,59.15789473684211
2006-08-01,34.71,0.57,60.89473684210527
2006-08-02,34.76,1.14,30.49122807017544
2006-08-03,33.92,1.14,29.754385964912284
2006-08-04,32.5,1.14,28.508771929824565
2006-08-07,33.51,1.14,29.394736842105264
2006-08-08,33.63,1.14,29.500000000000004
2006-08-09,33.63,1.14,29.500000000000004
2006-08-10,33.86,1.14,29.701754385964914
2006-08-11,33.99,1.14,29.815789473684216
2006-08-14,34.53,1.14,30.28947368421053
2006-08-15,35.01,1.14,30.710526315789476
2006-08-16,34.64,1.14,30.385964912280706
2006-08-17,34.89,1.14,30.60526315789474
2006-08-18,35.65,1.14,31.271929824561404
2006-08-21,35.75,1.14,31.35964912280702
2006-08-22,36.09,1.14,31.65789473684211
2006-08-23,35.8,1.14,31.403508771929825
2006-08-24,36.0,1.14,31.578947368421055
2006-08-25,35.73,1.14,31.342105263157894
2006-08-28,35.58,1.14,31.210526315789476
2006-08-29,35.45,1.14,31.09649122807018
2006-08-30,34.29,1.14,30.078947368421055
2006-08-31,35.01,1.14,30.710526315789476
2006-09-01,34.33,1.14,30.114035087719298
2006-09-05,34.58,1.14,30.333333333333336
2006-09-06,34.01,1.14,29.833333333333336
2006-09-07,34.06,1.14,29.877192982456144
2006-09-08,33.73,1.14,29.587719298245613
2006-09-11,33.53,1.14,29.41228070175439
2006-09-12,33.08,1.14,29.017543859649123
2006-09-13,33.07,1.14,29.008771929824565
2006-09-14,33.08,1.14,29.017543859649123
2006-09-15,31.0,1.14,27.192982456140353
2006-09-18,30.71,1.14,26.938596491228072
2006-09-19,30.75,1.14,26.97368421052632
2006-09-20,30.7,1.14,26.92982456140351
2006-09-21,30.39,1.14,26.65789473684211
2006-09-22,30.48,1.14,26.73684210526316
2006-09-25,30.68,1.14,26.912280701754387
2006-09-26,30.87,1.14,27.078947368421055
2006-09-27,31.06,1.14,27.24561403508772
2006-09-28,30.82,1.14,27.035087719298247
2006-09-29,30.59,1.14,26.833333333333336
2006-10-02,30.34,1.14,26.6140350877193
2006-10-03,30.25,1.14,26.535087719298247
2006-10-04,30.2,1.14,26.491228070175442
2006-10-05,30.16,1.14,26.456140350877195
2006-10-06,29.84,1.14,26.17543859649123
2006-10-09,29.78,1.14,26.122807017543863
2006-10-10,29.81,1.14,26.149122807017545
2006-10-11,29.87,1.14,26.201754385964914
2006-10-12,30.04,1.14,26.35087719298246
2006-10-13,30.35,1.14,26.622807017543863
2006-10-16,30.41,1.14,26.67543859649123
2006-10-17,30.39,1.14,26.65789473684211
2006-10-18,30.5,1.14,26.754385964912284
2006-10-19,30.4,1.14,26.666666666666668
2006-10-20,30.55,1.14,26.79824561403509
2006-10-23,30.65,1.14,26.885964912280702
2006-10-24,30.56,1.14,26.80701754385965
2006-10-25,30.9,1.14,27.105263157894736
2006-10-26,30.68,1.14,26.912280701754387
2006-10-27,30.42,1.14,26.684210526315795
2006-10-30,30.45,1.14,26.710526315789476
2006-10-31,30.53,1.14,26.78070175438597
2006-11-01,30.69,1.14,26.921052631578952
2006-11-02,30.68,1.71,17.94152046783626
2006-11-03,30.65,1.71,17.923976608187132
2006-11-06,30.88,1.71,18.05847953216374
2006-11-07,31.22,1.71,18.257309941520468
2006-11-08,31.61,1.71,18.485380116959064
2006-11-09,31.47,1.71,18.403508771929825
2006-11-10,31.72,1.71,18.549707602339183
2006-11-13,32.24,1.71,18.853801169590646
2006-11-14,32.6,1.71,19.06432748538012
2006-11-15,32.75,1.71,19.15204678362573
2006-11-16,32.77,1.71,19.16374269005848
2006-11-17,32.63,1.71,19.081871345029242
2006-11-20,32.56,1.71,19.04093567251462
2006-11-21,32.36,1.71,18.923976608187136
2006-11-22,32.63,1.71,19.081871345029242
2006-11-24,32.7,1.71,19.122807017543863
2006-11-27,32.58,1.71,19.052631578947366
2006-11-28,32.67,1.71,19.10526315789474
2006-11-29,33.56,1.71,19.625730994152047
2006-11-30,33.61,1.71,19.65497076023392
2006-12-01,33.6,1.71,19.649122807017545
2006-12-04,33.86,1.71,19.801169590643276
2006-12-05,33.83,1.71,19.783625730994153
2006-12-06,33.13,1.71,19.374269005847957
2006-12-07,33.13,1.71,19.374269005847957
2006-12-08,33.06,1.71,19.333333333333336
2006-12-11,33.19,1.71,19.409356725146196
2006-12-12,33.03,1.71,19.315789473684212
2006-12-13,33.14,1.71,19.380116959064328
2006-12-14,33.44,1.71,19.555555555555554
2006-12-15,33.65,1.71,19.678362573099413
2006-12-18,33.38,1.71,19.52046783625731
2006-12-19,33.71,1.71,19.713450292397663
2006-12-20,33.53,1.71,19.608187134502923
2006-12-21,33.33,1.71,19.49122807017544
2006-12-22,33.21,1.71,19.42105263157895
2006-12-26,33.43,1.71,19.549707602339183
2006-12-27,33.44,1.71,19.555555555555554
2006-12-28,33.31,1.71,19.479532163742693
2006-12-29,33.19,1.71,19.409356725146196
2007-01-03,33.33,1.71,19.49122807017544
2007-01-04,33.23,1.71,19.432748538011694
2007-01-05,32.48,1.71,18.994152046783626
2007-01-08,32.49,1.71,19.0
2007-01-09,33.19,1.71,19.409356725146196
2007-01-10,33.0,1.71,19.29824561403509
2007-01-11,32.83,1.71,19.198830409356724
2007-01-12,32.73,1.71,19.14035087719298
2007-01-16,32.92,1.71,19.251461988304094
2007-01-17,32.86,1.71,19.216374269005847
2007-01-18,32.96,1.71,19.27485380116959
2007-01-19,33.0,1.71,19.29824561403509
2007-01-22,33.01,1.71,19.30409356725146
2007-01-23,33.22,1.71,19.426900584795323
2007-01-24,33.61,1.71,19.65497076023392
2007-01-25,33.65,1.71,19.678362573099413
2007-01-26,33.7,1.71,19.70760233918129
2007-01-29,33.56,1.71,19.625730994152047
2007-01-30,33.83,1.71,19.783625730994153
2007-01-31,33.51,1.71,19.596491228070175
2007-02-01,33.61,1.71,19.65497076023392
2007-02-02,34.06,1.71,19.91812865497076
2007-02-05,34.46,1.71,20.15204678362573
2007-02-06,34.78,1.71,20.33918128654971
2007-02-07,34.85,1.71,20.380116959064328
2007-02-08,35.22,1.71,20.596491228070175
2007-02-09,35.54,1.71,20.783625730994153
2007-02-12,35.75,1.71,20.906432748538013
2007-02-13,36.01,1.71,21.05847953216374
2007-02-14,36.77,1.71,21.50292397660819
2007-02-15,36.55,1.71,21.374269005847953
2007-02-16,36.85,1.71,21.549707602339183
2007-02-20,37.23,1.71,21.7719298245614
2007-02-21,37.31,1.71,21.8187134502924
2007-02-22,37.47,1.71,21.912280701754387
2007-02-23,37.58,1.71,21.976608187134502
2007-02-26,38.35,1.71,22.426900584795323
2007-02-27,37.04,1.71,21.660818713450293
2007-02-28,37.45,2.28,16.42543859649123
2007-03-01,37.47,2.28,16.43421052631579
2007-03-02,36.94,2.28,16.20175438596491
2007-03-05,36.6,2.28,16.05263157894737
2007-03-06,36.97,2.28,16.214912280701757
2007-03-07,36.67,2.28,16.083333333333336
2007-03-08,36.81,2.28,16.144736842105267
2007-03-09,37.5,2.28,16.447368421052634
2007-03-12,38.22,2.28,16.763157894736842
2007-03-13,38.02,2.28,16.67543859649123
2007-03-14,38.51,2.28,16.890350877192983
2007-03-15,39.13,2.28,17.162280701754387
2007-03-16,38.78,2.28,17.00877192982456
2007-03-19,38.96,2.28,17.087719298245617
2007-03-20,39.15,2.28,17.17105263157895
2007-03-21,39.87,2.28,17.486842105263158
2007-03-22,40.02,2.28,17.55263157894737
2007-03-23,40.67,2.28,17.837719298245617
2007-03-26,41.28,2.28,18.10526315789474
2007-03-27,41.4,2.28,18.157894736842106
2007-03-28,41.42,2.28,18.166666666666668
2007-03-29,41.69,2.28,18.285087719298247
2007-03-30,41.52,2.28,18.210526315789476
2007-04-02,42.87,2.28,18.80263157894737
2007-04-03,42.88,2.28,18.80701754385965
2007-04-04,42.6,2.28,18.68421052631579
2007-04-05,42.58,2.28,18.67543859649123
2007-04-09,43.4,2.28,19.035087719298247
2007-04-10,43.67,2.28,19.153508771929825
2007-04-11,43.61,2.28,19.12719298245614
2007-04-12,43.6,2.28,19.122807017543863
2007-04-13,43.38,2.28,19.02631578947369
2007-04-16,43.32,2.28,19.0
2007-04-17,44.41,2.28,19.478070175438596
2007-04-18,44.24,2.28,19.403508771929825
2007-04-19,44.2,2.28,19.385964912280706
2007-04-20,44.49,2.28,19.513157894736846
2007-04-23,44.88,2.28,19.68421052631579
2007-04-24,45.24,2.28,19.842105263157897
2007-04-25,45.26,2.28,19.850877192982455
2007-04-26,44.28,2.28,19.42105263157895
2007-04-27,43.72,2.28,19.17543859649123
2007-04-30,43.22,2.28,18.956140350877195
2007-05-01,43.38,2.28,19.02631578947369
2007-05-02,43.88,2.28,19.245614035087723
2007-05-03,43.88,2.28,19.245614035087723
2007-05-04,44.88,0.585,76.71794871794873
2007-05-07,45.62,0.585,77.98290598290599
2007-05-08,45.08,0.585,77.05982905982906
2007-05-09,45.36,0.585,77.53846153846155
2007-05-10,44.71,0.585,76.42735042735043
2007-05-11,44.99,0.585,76.90598290598291
2007-05-14,45.15,0.585,77.17948717948718
2007-05-15,45.9,0.585,78.46153846153847
2007-05-16,46.44,0.585,79.38461538461539
2007-05-17,45.56,0.585,77.88034188034189
2007-05-18,46.08,0.585,78.76923076923077
2007-05-21,45.92,0.585,78.4957264957265
2007-05-22,45.6,0.585,77.94871794871796
2007-05-23,44.21,0.585,75.57264957264958
2007-05-24,42.85,0.585,73.24786324786325
2007-05-25,43.2,0.585,73.84615384615385
2007-05-29,43.47,0.585,74.3076923076923
2007-05-30,44.13,0.585,75.43589743589745
2007-05-31,44.47,0.585,76.01709401709402
2007-06-01,44.4,0.585,75.8974358974359
2007-06-04,44.24,0.585,75.62393162393163
2007-06-05,43.54,0.585,74.42735042735043
2007-06-06,43.15,0.585,73.76068376068376
2007-06-07,41.22,0.585,70.46153846153847
2007-06-08,41.65,0.585,71.19658119658119
2007-06-11,42.49,0.585,72.63247863247864
2007-06-12,42.16,0.585,72.06837606837607
2007-06-13,43.47,0.585,74.3076923076923
2007-06-14,43.87,0.585,74.99145299145299
2007-06-15,44.42,0.585,75.93162393162395
2007-06-18,44.17,0.585,75.50427350427351
2007-06-19,44.44,0.585,75.96581196581197
2007-06-20,43.17,0.585,73.7948717948718
2007-06-21,43.68,0.585,74.66666666666667
2007-06-22,42.29,0.585,72.2905982905983
2007-06-25,42.63,0.585,72.87179487179488
2007-06-26,42.79,0.585,73.14529914529915
2007-06-27,44.06,0.585,75.31623931623932
2007-06-28,44.0,0.585,75.21367521367522
2007-06-29,43.89,0.585,75.02564102564104
2007-07-02,45.63,0.585,78.00000000000001
2007-07-03,45.6,0.585,77.94871794871796
2007-07-05,45.24,0.585,77.33333333333334
2007-07-06,45.19,0.585,77.24786324786325
2007-07-09,45.98,0.585,78.5982905982906
2007-07-10,44.85,0.585,76.66666666666667
2007-07-11,44.98,0.585,76.88888888888889
2007-07-12,46.05,0.585,78.71794871794872
2007-07-13,46.25,0.585,79.05982905982907
2007-07-16,44.6,0.585,76.23931623931625
2007-07-17,44.47,0.585,76.01709401709402
2007-07-18,45.4,0.585,77.60683760683762
2007-07-19,46.28,0.585,79.11111111111111
2007-07-20,45.21,0.585,77.28205128205128
2007-07-23,45.59,0.585,77.93162393162395
2007-07-24,43.6,0.585,74.52991452991454
2007-07-25,43.47,0.585,74.3076923076923
2007-07-26,41.26,0.585,70.52991452991454
2007-07-27,40.71,0.585,69.58974358974359
2007-07-30,41.67,0.585,71.23076923076924
2007-07-31,43.08,0.585,73.64102564102565
2007-08-01,41.25,1.17,35.256410256410255
2007-08-02,43.3,1.17,37.008547008547005
2007-08-03,41.2,1.17,35.21367521367522
2007-08-06,43.24,1.17,36.95726495726496
2007-08-07,44.63,1.17,38.14529914529915
2007-08-08,44.4,1.17,37.94871794871795
2007-08-09,42.56,1.17,36.37606837606838
2007-08-10,41.29,1.17,35.29059829059829
2007-08-13,42.95,1.17,36.70940170940172
2007-08-14,41.26,1.17,35.26495726495727
2007-08-15,40.54,1.17,34.649572649572654
2007-08-16,40.25,1.17,34.401709401709404
2007-08-17,42.0,1.17,35.8974358974359
2007-08-20,42.67,1.17,36.47008547008547
2007-08-21,43.49,1.17,37.17094017094018
2007-08-22,43.21,1.17,36.93162393162393
2007-08-23,43.55,1.17,37.22222222222222
2007-08-24,43.83,1.17,37.46153846153846
2007-08-27,41.76,1.17,35.69230769230769
2007-08-28,40.88,1.17,34.940170940170944
2007-08-29,42.94,1.17,36.7008547008547
2007-08-30,42.33,1.17,36.17948717948718
2007-08-31,42.49,1.17,36.31623931623932
2007-09-04,43.55,1.17,37.22222222222222
2007-09-05,42.56,1.17,36.37606837606838
2007-09-06,43.24,1.17,36.95726495726496
2007-09-07,41.65,1.17,35.598290598290596
2007-09-10,41.94,1.17,35.84615384615385
2007-09-11,42.82,1.17,36.5982905982906
2007-09-12,42.55,1.17,36.36752136752137
2007-09-13,42.9,1.17,36.666666666666664
2007-09-14,42.97,1.17,36.72649572649573
2007-09-17,43.23,1.17,36.94871794871795
2007-09-18,44.76,1.17,38.256410256410255
2007-09-19,44.88,1.17,38.358974358974365
2007-09-20,43.99,1.17,37.5982905982906
2007-09-21,44.51,1.17,38.042735042735046
2007-09-24,44.98,1.17,38.44444444444444
2007-09-25,44.42,1.17,37.96581196581197
2007-09-26,44.78,1.17,38.27350427350428
2007-09-27,44.38,1.17,37.93162393162394
2007-09-28,43.99,1.17,37.5982905982906
2007-10-01,44.79,1.17,38.282051282051285
2007-10-02,44.5,1.17,38.034188034188034
2007-10-03,44.14,1.17,37.72649572649573
2007-10-04,44.63,1.17,38.14529914529915
2007-10-05,44.85,1.17,38.333333333333336
2007-10-08,44.74,1.17,38.239316239316246
2007-10-09,45.63,1.17,39.00000000000001
2007-10-10,45.36,1.17,38.769230769230774
2007-10-11,45.35,1.17,38.76068376068376
2007-10-12,45.51,1.17,38.8974358974359
2007-10-15,45.08,1.17,38.52991452991453
2007-10-16,44.75,1.17,38.24786324786325
2007-10-17,45.08,1.17,38.52991452991453
2007-10-18,45.04,1.17,38.495726495726494
2007-10-19,44.19,1.17,37.76923076923077
2007-10-22,44.19,1.17,37.76923076923077
2007-10-23,44.17,1.17,37.75213675213676
2007-10-24,44.65,1.17,38.162393162393165
2007-10-25,45.34,1.17,38.75213675213676
2007-10-26,46.4,1.17,39.65811965811966
2007-10-29,46.71,1.17,39.92307692307693
2007-10-30,46.64,1.17,39.863247863247864
2007-10-31,47.8,1.17,40.85470085470085
2007-11-01,47.04,1.17,40.205128205128204
2007-11-02,47.2,0.0,inf
2007-11-05,47.06,0.0,inf
2007-11-06,46.67,0.0,inf
2007-11-07,45.06,0.0,inf
2007-11-08,46.07,0.0,inf
2007-11-09,46.36,0.0,inf
2007-11-12,45.36,0.0,inf
2007-11-13,45.56,0.0,inf
2007-11-14,45.94,0.0,inf
2007-11-15,46.04,0.0,inf
2007-11-16,46.18,0.0,inf
2007-11-19,46.38,0.0,inf
2007-11-20,46.86,0.0,inf
2007-11-21,45.73,0.0,inf
2007-11-23,46.1,0.0,inf
2007-11-26,45.59,0.0,inf
2007-11-27,46.32,0.0,inf
2007-11-28,47.29,0.0,inf
2007-11-29,47.25,0.0,inf
2007-11-30,47.87,0.0,inf
2007-12-03,48.78,0.0,inf
2007-12-04,49.12,0.0,inf
2007-12-05,49.45,0.0,inf
2007-12-06,49.61,0.0,inf
2007-12-07,49.54,0.0,inf
2007-12-10,49.47,0.0,inf
2007-12-11,48.19,0.0,inf
2007-12-12,48.47,0.0,inf
2007-12-13,48.88,0.0,inf
2007-12-14,48.21,0.0,inf
2007-12-17,47.78,0.0,inf
2007-12-18,48.21,0.0,inf
2007-12-19,47.85,0.0,inf
2007-12-20,47.99,0.0,inf
2007-12-21,48.64,0.0,inf
2007-12-24,48.96,0.0,inf
2007-12-26,48.99,0.0,inf
2007-12-27,48.66,0.0,inf
2007-12-28,49.06,0.0,inf
2007-12-31,49.12,0.0,inf
2008-01-02,48.05,0.0,inf
2008-01-03,48.28,0.0,inf
2008-01-04,48.96,0.0,inf
2008-01-07,51.0,0.0,inf
2008-01-08,50.44,0.0,inf
2008-01-09,51.62,0.0,inf
2008-01-10,50.46,0.0,inf
2008-01-11,49.92,0.0,inf
2008-01-14,50.34,0.0,inf
2008-01-15,49.65,0.0,inf
2008-01-16,49.2,0.0,inf
2008-01-17,47.54,0.0,inf
2008-01-18,47.22,0.0,inf
2008-01-22,45.6,0.0,inf
2008-01-23,47.51,0.0,inf
2008-01-24,46.32,0.0,inf
2008-01-25,45.44,0.0,inf
2008-01-28,46.1,0.0,inf
2008-01-29,46.08,0.0,inf
2008-01-30,46.15,0.0,inf
2008-01-31,48.0,0.0,inf
2008-02-01,47.92,0.0,inf
2008-02-04,48.0,0.0,inf
2008-02-05,45.71,0.0,inf
2008-02-06,45.79,0.0,inf
2008-02-07,45.83,0.0,inf
2008-02-08,45.65,0.0,inf
2008-02-11,45.48,0.0,inf
2008-02-12,46.4,0.0,inf
2008-02-13,47.02,0.0,inf
2008-02-14,46.64,0.0,inf
2008-02-15,46.84,0.0,inf
2008-02-19,46.2,0.0,inf
2008-02-20,46.47,0.0,inf
2008-02-21,45.62,0.0,inf
2008-02-22,45.97,0.0,inf
2008-02-25,46.19,0.0,inf
2008-02-26,47.0,0.0,inf
2008-02-27,45.88,0.0,inf
2008-02-28,45.72,1.17,39.07692307692308
2008-02-29,44.1,1.17,37.69230769230769
2008-03-03,44.37,1.17,37.92307692307692
2008-03-04,45.87,1.17,39.205128205128204
2008-03-05,45.95,1.17,39.27350427350428
2008-03-06,45.02,1.17,38.478632478632484
2008-03-07,44.94,1.17,38.41025641025641
2008-03-10,44.24,1.17,37.81196581196581
2008-03-11,45.62,1.17,38.991452991452995
2008-03-12,45.16,1.17,38.598290598290596
2008-03-13,44.89,1.17,38.36752136752137
2008-03-14,44.15,1.17,37.73504273504274
2008-03-17,44.47,1.17,38.00854700854701
2008-03-18,45.92,1.17,39.24786324786325
2008-03-19,44.57,1.17,38.0940170940171
2008-03-20,41.17,1.17,35.188034188034194
2008-03-24,40.47,1.17,34.58974358974359
2008-03-25,40.26,1.17,34.41025641025641
2008-03-26,39.31,1.17,33.5982905982906
2008-03-27,39.7,1.17,33.93162393162394
2008-03-28,39.61,1.17,33.85470085470086
2008-03-31,40.19,1.17,34.35042735042735
2008-04-01,41.43,1.17,35.41025641025641
2008-04-02,41.43,1.17,35.41025641025641
2008-04-03,41.52,1.17,35.48717948717949
2008-04-04,42.0,1.17,35.8974358974359
2008-04-07,42.02,1.17,35.91452991452992
2008-04-08,42.06,1.17,35.948717948717956
2008-04-09,42.14,1.17,36.01709401709402
2008-04-10,41.42,1.17,35.401709401709404
2008-04-11,42.15,1.17,36.02564102564103
2008-04-14,42.67,1.17,36.47008547008547
2008-04-15,43.33,1.17,37.034188034188034
2008-04-16,44.19,1.17,37.76923076923077
2008-04-17,43.98,1.17,37.58974358974359
2008-04-18,44.18,1.17,37.76068376068376
2008-04-21,43.87,1.17,37.495726495726494
2008-04-22,43.4,1.17,37.0940170940171
2008-04-23,44.02,1.17,37.62393162393163
2008-04-24,43.68,1.17,37.333333333333336
2008-04-25,43.75,1.17,37.3931623931624
2008-04-28,43.89,1.17,37.51282051282052
2008-04-29,43.82,1.17,37.452991452991455
2008-04-30,43.91,1.17,37.52991452991453
2008-05-01,44.09,1.17,37.68376068376069
2008-05-02,44.84,1.17,38.32478632478633
2008-05-05,44.15,1.17,37.73504273504274
2008-05-06,42.68,1.17,36.478632478632484
2008-05-07,41.98,0.3225,130.1705426356589
2008-05-08,42.29,0.3225,131.13178294573643
2008-05-09,42.23,0.3225,130.9457364341085
2008-05-12,42.24,0.3225,130.97674418604652
2008-05-13,41.84,0.3225,129.73643410852713
2008-05-14,42.04,0.3225,130.35658914728683
2008-05-15,42.17,0.3225,130.75968992248062
2008-05-16,42.5,0.3225,131.7829457364341
2008-05-19,43.35,0.3225,134.41860465116278
2008-05-20,43.91,0.3225,136.15503875968992
2008-05-21,43.66,0.3225,135.3798449612403
2008-05-22,44.25,0.3225,137.2093023255814
2008-05-23,43.14,0.3225,133.7674418604651
2008-05-27,43.13,0.3225,133.73643410852713
2008-05-28,43.26,0.3225,134.13953488372093
2008-05-29,43.93,0.3225,136.2170542635659
2008-05-30,44.26,0.3225,137.24031007751938
2008-06-02,43.89,0.3225,136.09302325581396
2008-06-03,43.05,0.3225,133.48837209302323
2008-06-04,44.31,0.3225,137.3953488372093
2008-06-05,45.07,0.3225,139.75193798449612
2008-06-06,44.4,0.3225,137.67441860465115
2008-06-09,45.54,0.3225,141.20930232558138
2008-06-10,46.0,0.3225,142.63565891472868
2008-06-11,46.26,0.3225,143.44186046511626
2008-06-12,46.14,0.3225,143.06976744186045
2008-06-13,46.61,0.3225,144.52713178294573
2008-06-16,46.45,0.3225,144.03100775193798
2008-06-17,46.86,0.3225,145.30232558139534
2008-06-18,45.9,0.3225,142.32558139534882
2008-06-19,46.79,0.3225,145.08527131782944
2008-06-20,45.78,0.3225,141.95348837209303
2008-06-23,45.83,0.3225,142.10852713178295
2008-06-24,45.8,0.3225,142.015503875969
2008-06-25,45.93,0.3225,142.41860465116278
2008-06-26,44.44,0.3225,137.7984496124031
2008-06-27,44.58,0.3225,138.2325581395349
2008-06-30,45.93,0.3225,142.41860465116278
2008-07-01,46.67,0.3225,144.71317829457365
2008-07-02,46.47,0.3225,144.09302325581393
2008-07-03,46.18,0.3225,143.1937984496124
2008-07-07,45.09,0.3225,139.8139534883721
2008-07-08,44.46,0.3225,137.86046511627907
