date,MAR,MAR_EPS,PE Ratio
2008-11-26,15.47,1.098,14.089253187613842
2008-11-28,15.65,1.098,14.25318761384335
2008-12-01,13.98,1.098,12.732240437158469
2008-12-02,14.91,1.098,13.579234972677595
2008-12-03,15.29,1.098,13.925318761384334
2008-12-04,14.94,1.098,13.606557377049178
2008-12-05,14.78,1.098,13.460837887067393
2008-12-08,16.2,1.098,14.754098360655735
2008-12-09,15.72,1.098,14.316939890710382
2008-12-10,16.4,1.098,14.936247723132967
2008-12-11,15.47,1.098,14.089253187613842
2008-12-12,15.48,1.098,14.098360655737704
2008-12-15,15.05,1.098,13.706739526411656
2008-12-16,17.25,1.098,15.710382513661202
2008-12-17,16.98,1.098,15.464480874316939
2008-12-18,16.54,1.098,15.06375227686703
2008-12-19,16.74,1.098,15.24590163934426
2008-12-22,16.52,1.098,15.045537340619306
2008-12-23,16.98,1.098,15.464480874316939
2008-12-24,17.07,1.098,15.546448087431694
2008-12-26,17.1,1.098,15.573770491803279
2008-12-29,16.9,1.098,15.391621129326046
2008-12-30,17.15,1.098,15.619307832422583
2008-12-31,18.13,1.098,16.511839708561016
2009-01-02,18.7,1.098,17.030965391621127
2009-01-05,19.4,1.098,17.668488160291435
2009-01-06,20.16,1.098,18.360655737704917
2009-01-07,18.58,1.098,16.921675774134787
2009-01-08,19.06,1.098,17.358834244080143
2009-01-09,18.3,1.098,16.666666666666664
2009-01-12,17.53,1.098,15.965391621129326
2009-01-13,17.1,1.098,15.573770491803279
2009-01-14,16.03,1.098,14.599271402550091
2009-01-15,16.16,1.098,14.71766848816029
2009-01-16,16.63,1.098,15.145719489981783
2009-01-20,15.62,1.098,14.225865209471765
2009-01-21,16.3,1.098,14.845173041894354
2009-01-22,16.02,1.098,14.590163934426227
2009-01-23,16.02,1.098,14.590163934426227
2009-01-26,16.08,1.098,14.644808743169396
2009-01-27,16.2,1.098,14.754098360655735
2009-01-28,16.95,1.098,15.437158469945354
2009-01-29,15.74,1.098,14.335154826958105
2009-01-30,15.2,1.098,13.84335154826958
2009-02-02,14.52,1.098,13.224043715846992
2009-02-03,15.13,1.098,13.77959927140255
2009-02-04,14.52,1.098,13.224043715846992
2009-02-05,14.85,1.098,13.524590163934425
2009-02-06,15.29,1.098,13.925318761384334
2009-02-09,15.11,1.098,13.761384335154826
2009-02-10,14.03,1.098,12.777777777777777
2009-02-11,14.12,1.098,12.85974499089253
2009-02-12,14.66,1.423,10.302178496134927
2009-02-13,13.93,1.423,9.789177793394238
2009-02-17,13.84,1.423,9.725931131412509
2009-02-18,13.62,1.423,9.571328179901615
2009-02-19,13.53,1.423,9.508081517919887
2009-02-20,13.35,1.423,9.38158819395643
2009-02-23,12.84,1.423,9.023190442726634
2009-02-24,13.59,1.423,9.550245959241039
2009-02-25,13.19,1.423,9.26914968376669
2009-02-26,13.08,1.423,9.191848208011244
2009-02-27,13.2,1.423,9.276177090653547
2009-03-02,12.36,1.423,8.685874912157413
2009-03-03,12.65,1.423,8.889669711876317
2009-03-04,12.86,1.423,9.03724525650035
2009-03-05,12.14,1.423,8.53127196064652
2009-03-06,11.77,1.423,8.271257905832748
2009-03-09,12.08,1.423,8.489107519325369
2009-03-10,13.43,1.423,9.4378074490513
2009-03-11,13.69,1.423,9.620520028109627
2009-03-12,14.6,1.423,10.260014054813773
2009-03-13,14.43,1.423,10.140548137737175
2009-03-16,13.83,1.423,9.71890372452565
2009-03-17,14.16,1.423,9.950808151791989
2009-03-18,14.7,1.423,10.33028812368236
2009-03-19,14.81,1.423,10.407589599437808
2009-03-20,14.61,1.423,10.267041461700632
2009-03-23,15.95,1.423,11.208713984539704
2009-03-24,16.13,1.423,11.335207308503161
2009-03-25,15.84,1.423,11.131412508784258
2009-03-26,16.67,1.423,11.714687280393536
2009-03-27,15.89,1.423,11.166549543218553
2009-03-30,15.13,1.423,10.632466619817288
2009-03-31,15.25,1.423,10.716795502459592
2009-04-01,15.78,1.423,11.089248067463105
2009-04-02,17.18,1.423,12.07308503162333
2009-04-03,18.06,1.423,12.6914968376669
2009-04-06,17.8,1.423,12.508784258608573
2009-04-07,16.95,1.423,11.91145467322558
2009-04-08,17.18,1.423,12.07308503162333
2009-04-09,17.89,1.423,12.572030920590302
2009-04-13,18.05,1.423,12.684469430780043
2009-04-14,17.73,1.423,12.459592410400562
2009-04-15,17.44,1.423,12.25579761068166
2009-04-16,18.06,1.423,12.6914968376669
2009-04-17,18.36,1.423,12.902319044272662
2009-04-20,17.22,1.423,12.101194659170766
2009-04-21,17.6,1.423,12.3682361208714
2009-04-22,18.26,1.423,12.832044975404077
2009-04-23,20.51,1.423,14.413211524947295
2009-04-24,20.79,0.209,99.47368421052632
2009-04-27,19.73,0.209,94.4019138755981
2009-04-28,19.35,0.209,92.58373205741628
2009-04-29,21.29,0.209,101.86602870813397
2009-04-30,21.96,0.209,105.07177033492823
2009-05-01,21.11,0.209,101.00478468899522
2009-05-04,22.35,0.209,106.93779904306221
2009-05-05,22.66,0.209,108.42105263157896
2009-05-06,22.6,0.209,108.13397129186605
2009-05-07,21.39,0.209,102.34449760765551
2009-05-08,22.3,0.209,106.69856459330144
2009-05-11,21.8,0.209,104.30622009569379
2009-05-12,21.15,0.209,101.19617224880382
2009-05-13,19.83,0.209,94.88038277511961
2009-05-14,20.15,0.209,96.41148325358851
2009-05-15,20.11,0.209,96.22009569377991
2009-05-18,20.95,0.209,100.23923444976077
2009-05-19,20.96,0.209,100.28708133971293
2009-05-20,20.73,0.209,99.1866028708134
2009-05-21,20.45,0.209,97.8468899521531
2009-05-22,20.45,0.209,97.8468899521531
2009-05-26,21.78,0.209,104.21052631578948
2009-05-27,20.91,0.209,100.04784688995215
2009-05-28,21.37,0.209,102.2488038277512
2009-05-29,21.78,0.209,104.21052631578948
2009-06-01,23.01,0.209,110.09569377990432
2009-06-02,22.9,0.209,109.56937799043062
2009-06-03,22.49,0.209,107.60765550239235
2009-06-04,22.54,0.209,107.8468899521531
2009-06-05,22.86,0.209,109.377990430622
2009-06-08,22.89,0.209,109.52153110047847
2009-06-09,23.19,0.209,110.95693779904308
2009-06-10,22.66,0.209,108.42105263157896
2009-06-11,22.47,0.209,107.51196172248804
2009-06-12,22.38,0.209,107.08133971291866
2009-06-15,21.41,0.209,102.4401913875598
2009-06-16,20.77,0.209,99.377990430622
2009-06-17,20.84,0.209,99.71291866028709
2009-06-18,20.51,0.209,98.13397129186605
2009-06-19,20.65,0.209,98.80382775119617
2009-06-22,19.65,0.209,94.01913875598086
2009-06-23,19.51,0.209,93.34928229665073
2009-06-24,19.91,0.209,95.26315789473685
2009-06-25,20.6,0.209,98.56459330143542
2009-06-26,20.41,0.209,97.6555023923445
2009-06-29,20.75,0.209,99.28229665071771
2009-06-30,20.66,0.209,98.85167464114834
2009-07-01,19.82,0.209,94.83253588516747
2009-07-02,19.08,0.209,91.29186602870813
2009-07-06,18.6,0.209,88.9952153110048
2009-07-07,18.39,0.209,87.99043062200957
2009-07-08,18.05,0.209,86.36363636363637
2009-07-09,18.46,0.209,88.32535885167465
2009-07-10,18.32,0.209,87.6555023923445
2009-07-13,19.32,0.209,92.4401913875598
2009-07-14,19.73,0.209,94.4019138755981
2009-07-15,20.4,0.209,97.60765550239235
2009-07-16,19.13,0.209,91.5311004784689
2009-07-17,18.7,0.283,66.07773851590106
2009-07-20,19.14,0.283,67.63250883392227
2009-07-21,18.63,0.283,65.8303886925795
2009-07-22,18.82,0.283,66.5017667844523
2009-07-23,19.94,0.283,70.45936395759719
2009-07-24,19.88,0.283,70.24734982332156
2009-07-27,19.78,0.283,69.8939929328622
2009-07-28,19.71,0.283,69.64664310954065
2009-07-29,19.15,0.283,67.6678445229682
2009-07-30,20.07,0.283,70.91872791519435
2009-07-31,20.16,0.283,71.23674911660778
2009-08-03,20.65,0.283,72.96819787985866
2009-08-04,21.71,0.283,76.71378091872792
2009-08-05,21.57,0.283,76.21908127208481
2009-08-06,21.02,0.283,74.2756183745583
2009-08-07,23.66,0.283,83.60424028268552
2009-08-10,22.11,0.283,78.12720848056537
2009-08-11,22.47,0.283,79.39929328621909
2009-08-12,22.79,0.283,80.53003533568905
2009-08-13,22.89,0.283,80.88339222614842
2009-08-14,22.35,0.283,78.97526501766785
2009-08-17,21.63,0.283,76.43109540636043
2009-08-18,22.15,0.283,78.26855123674912
2009-08-19,22.27,0.283,78.69257950530036
2009-08-20,22.96,0.283,81.13074204946997
2009-08-21,23.2,0.283,81.97879858657244
2009-08-24,22.96,0.283,81.13074204946997
2009-08-25,23.5,0.283,83.03886925795054
2009-08-26,23.08,0.283,81.5547703180212
2009-08-27,22.91,0.283,80.95406360424029
2009-08-28,23.04,0.283,81.41342756183747
2009-08-31,22.46,0.283,79.36395759717315
2009-09-01,21.26,0.283,75.12367491166079
2009-09-02,21.0,0.283,74.20494699646643
2009-09-03,21.21,0.283,74.9469964664311
2009-09-04,21.66,0.283,76.53710247349824
2009-09-08,21.76,0.283,76.8904593639576
2009-09-09,22.16,0.283,78.30388692579506
2009-09-10,23.02,0.283,81.34275618374559
2009-09-11,23.12,0.283,81.69611307420496
2009-09-14,23.24,0.283,82.12014134275618
2009-09-15,24.06,0.283,85.01766784452298
2009-09-16,24.91,0.283,88.02120141342758
2009-09-17,25.37,0.283,89.64664310954065
2009-09-18,25.52,0.283,90.17667844522968
2009-09-21,25.2,0.283,89.04593639575972
2009-09-22,25.6,0.283,90.45936395759719
2009-09-23,25.01,0.283,88.37455830388694
2009-09-24,24.85,0.283,87.80918727915196
2009-09-25,24.53,0.283,86.678445229682
2009-09-28,25.11,0.283,88.7279151943463
2009-09-29,25.63,0.283,90.56537102473499
2009-09-30,25.93,0.283,91.62544169611309
2009-10-01,24.77,0.283,87.52650176678446
2009-10-02,24.07,0.283,85.05300353356891
2009-10-05,24.91,0.283,88.02120141342758
2009-10-06,25.37,0.283,89.64664310954065
2009-10-07,25.32,0.283,89.46996466431096
2009-10-08,25.18,0.283,88.97526501766785
2009-10-09,25.18,0.746,33.75335120643432
2009-10-12,25.63,0.746,34.356568364611256
2009-10-13,25.56,0.746,34.2627345844504
2009-10-14,26.25,0.746,35.187667560321714
2009-10-15,26.27,0.746,35.21447721179624
2009-10-16,26.25,0.746,35.187667560321714
2009-10-19,26.35,0.746,35.321715817694376
2009-10-20,26.1,0.746,34.98659517426274
2009-10-21,25.41,0.746,34.061662198391424
2009-10-22,25.81,0.746,34.597855227882036
2009-10-23,25.56,0.746,34.2627345844504
2009-10-26,25.54,0.746,34.23592493297587
2009-10-27,24.34,0.746,32.62734584450402
2009-10-28,23.29,0.746,31.219839142091153
2009-10-29,24.44,0.746,32.761394101876675
2009-10-30,23.55,0.746,31.568364611260055
2009-11-02,23.51,0.746,31.514745308310996
2009-11-03,23.83,0.746,31.943699731903482
2009-11-04,23.81,0.746,31.916890080428953
2009-11-05,24.52,0.746,32.8686327077748
2009-11-06,24.55,0.746,32.9088471849866
2009-11-09,25.26,0.746,33.86058981233244
2009-11-10,25.28,0.746,33.88739946380697
2009-11-11,25.55,0.746,34.24932975871314
2009-11-12,25.13,0.746,33.68632707774799
2009-11-13,25.33,0.746,33.95442359249329
2009-11-16,26.05,0.746,34.91957104557641
2009-11-17,25.8,0.746,34.584450402144775
2009-11-18,25.44,0.746,34.10187667560322
2009-11-19,24.88,0.746,33.35120643431635
2009-11-20,24.63,0.746,33.016085790884716
2009-11-23,24.74,0.746,33.16353887399464
2009-11-24,24.08,0.746,32.278820375335116
2009-11-25,24.44,0.746,32.761394101876675
2009-11-27,23.81,0.746,31.916890080428953
2009-11-30,24.24,0.746,32.493297587131366
2009-12-01,24.28,0.746,32.54691689008043
2009-12-02,24.18,0.746,32.41286863270778
2009-12-03,24.34,0.746,32.62734584450402
2009-12-04,25.61,0.746,34.32975871313673
2009-12-07,25.24,0.746,33.833780160857906
2009-12-08,25.34,0.746,33.96782841823056
2009-12-09,25.23,0.746,33.820375335120644
2009-12-10,25.47,0.746,34.14209115281501
2009-12-11,25.52,0.746,34.20911528150134
2009-12-14,26.13,0.746,35.02680965147453
2009-12-15,26.21,0.746,35.134048257372655
2009-12-16,26.3,0.746,35.25469168900804
2009-12-17,26.22,0.746,35.147453083109916
2009-12-18,26.39,0.746,35.375335120643435
2009-12-21,26.45,0.746,35.45576407506702
2009-12-22,26.34,0.746,35.30831099195711
2009-12-23,26.36,0.746,35.33512064343164
2009-12-24,26.32,0.746,35.28150134048258
2009-12-28,26.25,0.746,35.187667560321714
2009-12-29,26.4,0.746,35.388739946380696
2009-12-30,26.05,0.746,34.91957104557641
2009-12-31,25.68,0.746,34.42359249329758
2010-01-04,26.04,0.746,34.90616621983914
2010-01-05,26.19,0.746,35.107238605898125
2010-01-06,26.27,0.746,35.21447721179624
2010-01-07,26.37,0.746,35.348525469168905
2010-01-08,26.43,0.746,35.428954423592494
2010-01-11,26.37,0.746,35.348525469168905
2010-01-12,26.15,0.746,35.05361930294906
2010-01-13,26.51,0.746,35.53619302949062
2010-01-14,27.98,0.746,37.506702412868634
2010-01-15,27.62,0.746,37.02412868632708
2010-01-19,27.8,0.746,37.265415549597854
2010-01-20,27.13,0.746,36.36729222520107
2010-01-21,26.51,0.746,35.53619302949062
2010-01-22,25.87,0.746,34.67828418230563
2010-01-25,25.93,0.746,34.75871313672922
2010-01-26,25.58,0.746,34.28954423592493
2010-01-27,25.33,0.746,33.95442359249329
2010-01-28,25.14,0.746,33.69973190348526
2010-01-29,24.72,0.746,33.1367292225201
2010-02-01,25.03,0.746,33.552278820375335
2010-02-02,25.26,0.746,33.86058981233244
2010-02-03,24.99,0.746,33.49865951742627
2010-02-04,24.26,0.746,32.5201072386059
2010-02-05,24.69,0.746,33.09651474530831
2010-02-08,24.46,0.746,32.788203753351205
2010-02-09,24.62,0.746,33.002680965147455
2010-02-10,24.88,0.746,33.35120643431635
2010-02-11,25.13,0.746,33.68632707774799
2010-02-12,25.3,-0.59,-42.88135593220339
2010-02-16,25.56,-0.59,-43.32203389830509
2010-02-17,25.53,-0.59,-43.27118644067797
2010-02-18,25.49,-0.59,-43.20338983050848
2010-02-19,25.69,-0.59,-43.54237288135594
2010-02-22,25.79,-0.59,-43.71186440677966
2010-02-23,25.51,-0.59,-43.237288135593225
2010-02-24,25.69,-0.59,-43.54237288135594
2010-02-25,25.45,-0.59,-43.13559322033898
2010-02-26,25.55,-0.59,-43.30508474576271
2010-03-01,25.66,-0.59,-43.49152542372882
2010-03-02,25.33,-0.59,-42.932203389830505
2010-03-03,25.18,-0.59,-42.67796610169492
2010-03-04,25.44,-0.59,-43.118644067796616
2010-03-05,26.27,-0.59,-44.525423728813564
2010-03-08,26.3,-0.59,-44.57627118644068
2010-03-09,26.48,-0.59,-44.88135593220339
2010-03-10,26.48,-0.59,-44.88135593220339
2010-03-11,26.7,-0.59,-45.25423728813559
2010-03-12,27.05,-0.59,-45.84745762711865
2010-03-15,26.97,-0.59,-45.71186440677966
2010-03-16,27.14,-0.59,-46.0
2010-03-17,27.07,-0.59,-45.88135593220339
2010-03-18,27.09,-0.59,-45.91525423728814
2010-03-19,27.39,-0.59,-46.42372881355933
2010-03-22,27.85,-0.59,-47.20338983050848
2010-03-23,28.04,-0.59,-47.52542372881356
2010-03-24,27.96,-0.59,-47.38983050847458
2010-03-25,28.42,-0.59,-48.16949152542374
2010-03-26,29.3,-0.59,-49.66101694915255
2010-03-29,29.48,-0.59,-49.96610169491526
2010-03-30,29.95,-0.59,-50.76271186440678
2010-03-31,29.71,-0.59,-50.355932203389834
2010-04-01,30.09,-0.59,-51.0
2010-04-05,30.57,-0.59,-51.8135593220339
2010-04-06,30.82,-0.59,-52.237288135593225
2010-04-07,30.49,-0.59,-51.67796610169491
2010-04-08,30.97,-0.59,-52.49152542372882
2010-04-09,31.2,-0.59,-52.88135593220339
2010-04-12,31.08,-0.59,-52.67796610169491
2010-04-13,31.44,-0.59,-53.288135593220346
2010-04-14,31.96,-0.59,-54.16949152542373
2010-04-15,32.07,-0.59,-54.355932203389834
2010-04-16,31.93,-0.59,-54.118644067796616
2010-04-19,31.93,-0.59,-54.118644067796616
2010-04-20,32.21,-0.59,-54.59322033898305
2010-04-21,32.68,-0.59,-55.38983050847458
2010-04-22,34.7,-0.59,-58.8135593220339
2010-04-23,35.41,0.23,153.9565217391304
2010-04-26,35.23,0.23,153.17391304347825
2010-04-27,33.98,0.23,147.7391304347826
2010-04-28,33.83,0.23,147.08695652173913
2010-04-29,35.5,0.23,154.3478260869565
2010-04-30,34.65,0.23,150.65217391304347
2010-05-03,35.51,0.23,154.39130434782606
2010-05-04,34.08,0.23,148.17391304347825
2010-05-05,33.23,0.23,144.4782608695652
2010-05-06,32.33,0.23,140.56521739130434
2010-05-07,31.42,0.23,136.6086956521739
2010-05-10,33.74,0.23,146.69565217391303
2010-05-11,33.55,0.23,145.86956521739128
2010-05-12,34.6,0.23,150.43478260869566
2010-05-13,33.96,0.23,147.65217391304347
2010-05-14,32.62,0.23,141.82608695652172
2010-05-17,32.92,0.23,143.1304347826087
2010-05-18,32.33,0.23,140.56521739130434
2010-05-19,31.75,0.23,138.04347826086956
2010-05-20,30.39,0.23,132.1304347826087
2010-05-21,31.05,0.23,135.0
2010-05-24,30.41,0.23,132.2173913043478
2010-05-25,30.4,0.23,132.17391304347825
2010-05-26,30.42,0.23,132.2608695652174
2010-05-27,32.06,0.23,139.3913043478261
2010-05-28,31.53,0.23,137.08695652173913
2010-06-01,30.99,0.23,134.7391304347826
2010-06-02,31.57,0.23,137.26086956521738
2010-06-03,32.39,0.23,140.82608695652175
2010-06-04,30.33,0.23,131.86956521739128
2010-06-07,29.3,0.23,127.39130434782608
2010-06-08,30.29,0.23,131.69565217391303
2010-06-09,30.64,0.23,133.2173913043478
2010-06-10,31.49,0.23,136.91304347826085
2010-06-11,31.4,0.23,136.52173913043478
2010-06-14,32.02,0.23,139.21739130434784
2010-06-15,33.13,0.23,144.04347826086956
2010-06-16,33.29,0.23,144.7391304347826
2010-06-17,33.21,0.23,144.3913043478261
2010-06-18,33.27,0.23,144.6521739130435
2010-06-21,33.22,0.23,144.43478260869563
2010-06-22,32.11,0.23,139.6086956521739
2010-06-23,31.78,0.23,138.17391304347825
2010-06-24,30.78,0.23,133.82608695652175
2010-06-25,30.83,0.23,134.04347826086956
2010-06-28,30.37,0.23,132.04347826086956
2010-06-29,28.88,0.23,125.56521739130434
2010-06-30,28.22,0.23,122.69565217391303
2010-07-01,28.39,0.23,123.43478260869566
2010-07-02,27.85,0.23,121.08695652173913
2010-07-06,27.57,0.23,119.8695652173913
2010-07-07,28.98,0.23,126.0
2010-07-08,28.92,0.23,125.73913043478261
2010-07-09,29.35,0.23,127.6086956521739
2010-07-12,29.19,0.23,126.91304347826087
2010-07-13,30.04,0.23,130.6086956521739
2010-07-14,30.31,0.23,131.78260869565216
2010-07-15,29.84,0.23,129.7391304347826
2010-07-16,28.57,0.33,86.57575757575758
2010-07-19,29.16,0.33,88.36363636363636
2010-07-20,29.74,0.33,90.12121212121211
2010-07-21,28.99,0.33,87.84848484848484
2010-07-22,30.2,0.33,91.51515151515152
2010-07-23,31.23,0.33,94.63636363636364
2010-07-26,31.92,0.33,96.72727272727273
2010-07-27,31.65,0.33,95.9090909090909
2010-07-28,31.73,0.33,96.15151515151514
2010-07-29,31.82,0.33,96.42424242424242
2010-07-30,31.96,0.33,96.84848484848484
2010-08-02,33.29,0.33,100.87878787878788
2010-08-03,32.94,0.33,99.81818181818181
2010-08-04,33.59,0.33,101.7878787878788
2010-08-05,33.32,0.33,100.96969696969697
2010-08-06,33.16,0.33,100.48484848484847
2010-08-09,33.59,0.33,101.7878787878788
2010-08-10,32.83,0.33,99.48484848484847
2010-08-11,31.63,0.33,95.84848484848484
2010-08-12,31.68,0.33,96.0
2010-08-13,31.56,0.33,95.63636363636363
2010-08-16,31.85,0.33,96.51515151515152
2010-08-17,32.69,0.33,99.06060606060605
2010-08-18,32.7,0.33,99.0909090909091
2010-08-19,31.64,0.33,95.87878787878788
2010-08-20,31.64,0.33,95.87878787878788
2010-08-23,31.23,0.33,94.63636363636364
2010-08-24,30.17,0.33,91.42424242424242
2010-08-25,30.31,0.33,91.84848484848484
2010-08-26,30.08,0.33,91.15151515151514
2010-08-27,30.82,0.33,93.39393939393939
2010-08-30,29.84,0.33,90.42424242424242
2010-08-31,30.14,0.33,91.33333333333333
2010-09-01,31.67,0.33,95.96969696969697
2010-09-02,32.71,0.33,99.12121212121212
2010-09-03,33.32,0.33,100.96969696969697
2010-09-07,32.78,0.33,99.33333333333333
2010-09-08,33.24,0.33,100.72727272727273
2010-09-09,33.47,0.33,101.42424242424242
2010-09-10,33.47,0.33,101.42424242424242
2010-09-13,34.1,0.33,103.33333333333333
2010-09-14,34.12,0.33,103.39393939393938
2010-09-15,33.87,0.33,102.63636363636363
2010-09-16,33.27,0.33,100.81818181818183
2010-09-17,33.57,0.33,101.72727272727272
2010-09-20,34.31,0.33,103.96969696969697
2010-09-21,33.99,0.33,103.0
2010-09-22,33.22,0.33,100.66666666666666
2010-09-23,32.59,0.33,98.75757575757576
2010-09-24,34.14,0.33,103.45454545454545
2010-09-27,33.85,0.33,102.57575757575758
2010-09-28,34.22,0.33,103.69696969696969
2010-09-29,33.81,0.33,102.45454545454545
2010-09-30,33.77,0.33,102.33333333333334
2010-10-01,34.19,0.33,103.6060606060606
2010-10-04,34.59,0.33,104.81818181818183
2010-10-05,35.64,0.33,108.0
2010-10-06,35.68,0.33,108.12121212121211
2010-10-07,33.62,0.33,101.87878787878786
2010-10-08,34.09,0.23,148.21739130434784
2010-10-11,33.62,0.23,146.17391304347825
2010-10-12,33.7,0.23,146.52173913043478
2010-10-13,33.93,0.23,147.52173913043478
2010-10-14,33.86,0.23,147.2173913043478
2010-10-15,33.55,0.23,145.86956521739128
2010-10-18,33.45,0.23,145.43478260869566
2010-10-19,33.02,0.23,143.56521739130434
2010-10-20,33.96,0.23,147.65217391304347
2010-10-21,34.15,0.23,148.47826086956522
2010-10-22,35.15,0.23,152.82608695652172
2010-10-25,35.41,0.23,153.9565217391304
2010-10-26,35.6,0.23,154.7826086956522
2010-10-27,35.54,0.23,154.52173913043478
2010-10-28,35.36,0.23,153.7391304347826
2010-10-29,34.92,0.23,151.82608695652175
2010-11-01,35.28,0.23,153.3913043478261
2010-11-02,35.76,0.23,155.4782608695652
2010-11-03,35.83,0.23,155.78260869565216
2010-11-04,36.9,0.23,160.43478260869563
2010-11-05,37.28,0.23,162.08695652173913
2010-11-08,37.2,0.23,161.73913043478262
2010-11-09,36.33,0.23,157.9565217391304
2010-11-10,36.94,0.23,160.6086956521739
2010-11-11,36.88,0.23,160.34782608695653
2010-11-12,36.32,0.23,157.91304347826087
2010-11-15,36.1,0.23,156.95652173913044
2010-11-16,35.43,0.23,154.04347826086956
2010-11-17,35.62,0.23,154.86956521739128
2010-11-18,36.49,0.23,158.65217391304347
2010-11-19,36.77,0.23,159.8695652173913
2010-11-22,36.9,0.23,160.43478260869563
2010-11-23,36.38,0.23,158.17391304347825
2010-11-24,37.41,0.23,162.65217391304347
2010-11-26,37.13,0.23,161.43478260869566
2010-11-29,36.89,0.23,160.3913043478261
2010-11-30,36.96,0.23,160.69565217391303
2010-12-01,37.91,0.23,164.82608695652172
2010-12-02,38.19,0.23,166.04347826086953
2010-12-03,38.63,0.23,167.95652173913044
2010-12-06,38.64,0.23,168.0
2010-12-07,38.54,0.23,167.56521739130434
2010-12-08,38.94,0.23,169.30434782608694
2010-12-09,39.31,0.23,170.91304347826087
2010-12-10,39.55,0.23,171.9565217391304
2010-12-13,39.37,0.23,171.17391304347825
2010-12-14,39.19,0.23,170.39130434782606
2010-12-15,38.56,0.23,167.65217391304347
2010-12-16,38.89,0.23,169.08695652173913
2010-12-17,39.26,0.23,170.69565217391303
2010-12-20,40.09,0.23,174.30434782608697
2010-12-21,39.94,0.23,173.65217391304347
2010-12-22,39.77,0.23,172.91304347826087
2010-12-23,39.67,0.23,172.47826086956522
2010-12-27,39.38,0.23,171.21739130434784
2010-12-28,39.43,0.23,171.43478260869566
2010-12-29,39.35,0.23,171.08695652173913
2010-12-30,39.08,0.23,169.91304347826085
2010-12-31,39.15,0.23,170.2173913043478
2011-01-03,39.58,0.23,172.08695652173913
2011-01-04,38.79,0.23,168.65217391304347
2011-01-05,39.18,0.23,170.3478260869565
2011-01-06,38.52,0.23,167.47826086956522
2011-01-07,38.46,0.23,167.2173913043478
2011-01-10,38.2,0.23,166.08695652173913
2011-01-11,38.4,0.23,166.9565217391304
2011-01-12,38.47,0.23,167.26086956521738
2011-01-13,38.77,0.23,168.56521739130434
2011-01-14,39.48,0.23,171.65217391304347
2011-01-18,39.03,0.23,169.69565217391303
2011-01-19,38.5,0.23,167.3913043478261
2011-01-20,37.83,0.23,164.4782608695652
2011-01-21,37.52,0.23,163.1304347826087
2011-01-24,37.95,0.23,165.0
2011-01-25,37.58,0.23,163.39130434782606
2011-01-26,37.37,0.23,162.4782608695652
2011-01-27,37.89,0.23,164.7391304347826
2011-01-28,36.38,0.23,158.17391304347825
2011-01-31,37.22,0.23,161.82608695652172
2011-02-01,38.05,0.23,165.43478260869563
2011-02-02,37.88,0.23,164.69565217391306
2011-02-03,37.73,0.23,164.04347826086953
2011-02-04,37.7,0.23,163.91304347826087
2011-02-07,37.66,0.23,163.7391304347826
2011-02-08,37.46,0.23,162.8695652173913
2011-02-09,37.42,0.23,162.69565217391303
2011-02-10,37.7,0.23,163.91304347826087
2011-02-11,38.85,0.23,168.91304347826087
2011-02-14,38.64,0.23,168.0
2011-02-15,39.08,0.23,169.91304347826085
2011-02-16,39.02,0.23,169.6521739130435
2011-02-17,38.61,0.23,167.86956521739128
2011-02-18,38.57,0.47,82.06382978723404
2011-02-22,36.79,0.47,78.27659574468085
2011-02-23,36.1,0.47,76.80851063829788
2011-02-24,36.26,0.47,77.14893617021276
2011-02-25,37.05,0.47,78.82978723404256
2011-02-28,36.96,0.47,78.63829787234043
2011-03-01,35.76,0.47,76.08510638297872
2011-03-02,35.84,0.47,76.25531914893618
2011-03-03,36.5,0.47,77.65957446808511
2011-03-04,35.82,0.47,76.21276595744682
2011-03-07,35.77,0.47,76.10638297872342
2011-03-08,36.72,0.47,78.12765957446808
2011-03-09,36.96,0.47,78.63829787234043
2011-03-10,36.28,0.47,77.19148936170214
2011-03-11,35.96,0.47,76.51063829787235
2011-03-14,35.75,0.47,76.06382978723404
2011-03-15,35.29,0.47,75.08510638297872
2011-03-16,34.85,0.47,74.14893617021278
2011-03-17,35.0,0.47,74.46808510638299
2011-03-18,35.79,0.47,76.14893617021276
2011-03-21,36.4,0.47,77.4468085106383
2011-03-22,34.85,0.47,74.14893617021278
2011-03-23,35.03,0.47,74.53191489361703
2011-03-24,35.06,0.47,74.59574468085107
2011-03-25,35.49,0.47,75.51063829787235
2011-03-28,33.27,0.47,70.78723404255321
2011-03-29,33.69,0.47,71.68085106382979
2011-03-30,33.77,0.47,71.85106382978725
2011-03-31,33.53,0.47,71.3404255319149
2011-04-01,33.37,0.47,71.0
2011-04-04,33.21,0.47,70.65957446808511
2011-04-05,33.11,0.47,70.4468085106383
2011-04-06,33.47,0.47,71.2127659574468
2011-04-07,33.03,0.47,70.27659574468086
2011-04-08,32.58,0.47,69.31914893617021
2011-04-11,32.21,0.47,68.53191489361703
2011-04-12,32.36,0.47,68.85106382978724
2011-04-13,32.22,0.47,68.55319148936171
2011-04-14,32.1,0.47,68.29787234042554
2011-04-15,32.14,0.47,68.38297872340426
2011-04-18,32.87,0.47,69.93617021276596
2011-04-19,32.91,0.47,70.02127659574468
2011-04-20,33.25,0.47,70.74468085106383
2011-04-21,33.81,0.47,71.93617021276597
2011-04-22,,0.27,
