date,FIS,FIS_EPS,PE Ratio
2006-04-06,39.62,0.35,113.2
2006-04-07,39.1,0.35,111.71428571428572
2006-04-10,38.57,0.35,110.2
2006-04-11,38.37,0.35,109.62857142857143
2006-04-12,38.14,0.35,108.97142857142858
2006-04-13,38.17,0.35,109.05714285714286
2006-04-17,38.37,0.35,109.62857142857143
2006-04-18,38.87,0.35,111.05714285714285
2006-04-19,38.78,0.35,110.80000000000001
2006-04-20,39.05,0.35,111.57142857142857
2006-04-21,39.07,0.35,111.62857142857143
2006-04-24,39.1,0.35,111.71428571428572
2006-04-25,38.71,0.35,110.60000000000001
2006-04-26,38.79,0.35,110.82857142857144
2006-04-27,37.98,0.35,108.5142857142857
2006-04-28,38.0,0.35,108.57142857142858
2006-05-01,37.95,0.35,108.42857142857144
2006-05-02,38.26,0.35,109.31428571428572
2006-05-03,38.6,0.35,110.28571428571429
2006-05-04,38.5,0.35,110.0
2006-05-05,38.8,0.35,110.85714285714286
2006-05-08,38.36,0.35,109.60000000000001
2006-05-09,37.48,0.35,107.08571428571429
2006-05-10,37.47,0.23,162.91304347826085
2006-05-11,37.3,0.23,162.17391304347825
2006-05-12,37.17,0.23,161.6086956521739
2006-05-15,37.31,0.23,162.21739130434784
2006-05-16,37.65,0.23,163.69565217391303
2006-05-17,37.35,0.23,162.3913043478261
2006-05-18,37.09,0.23,161.2608695652174
2006-05-19,37.14,0.23,161.47826086956522
2006-05-22,36.47,0.23,158.56521739130434
2006-05-23,36.65,0.23,159.3478260869565
2006-05-24,36.77,0.23,159.8695652173913
2006-05-25,36.99,0.23,160.82608695652175
2006-05-26,37.46,0.23,162.8695652173913
2006-05-30,36.13,0.23,157.08695652173913
2006-05-31,36.74,0.23,159.73913043478262
2006-06-01,37.24,0.23,161.91304347826087
2006-06-02,37.7,0.23,163.91304347826087
2006-06-05,37.01,0.23,160.91304347826085
2006-06-06,36.86,0.23,160.26086956521738
2006-06-07,36.59,0.23,159.08695652173913
2006-06-08,36.61,0.23,159.17391304347825
2006-06-09,36.5,0.23,158.69565217391303
2006-06-12,35.49,0.23,154.30434782608697
2006-06-13,35.15,0.23,152.82608695652172
2006-06-14,35.23,0.23,153.17391304347825
2006-06-15,36.58,0.23,159.04347826086956
2006-06-16,37.35,0.23,162.3913043478261
2006-06-19,36.45,0.23,158.47826086956522
2006-06-20,35.63,0.23,154.91304347826087
2006-06-21,35.96,0.23,156.34782608695653
2006-06-22,35.54,0.23,154.52173913043478
2006-06-23,35.95,0.23,156.30434782608697
2006-06-26,36.12,0.23,157.04347826086953
2006-06-27,35.47,0.23,154.2173913043478
2006-06-28,35.18,0.23,152.95652173913044
2006-06-29,36.2,0.23,157.3913043478261
2006-06-30,35.4,0.23,153.91304347826085
2006-07-03,35.79,0.23,155.6086956521739
2006-07-05,35.14,0.23,152.78260869565216
2006-07-06,35.34,0.23,153.6521739130435
2006-07-07,35.25,0.23,153.26086956521738
2006-07-10,34.69,0.23,150.82608695652172
2006-07-11,35.12,0.23,152.69565217391303
2006-07-12,34.55,0.23,150.2173913043478
2006-07-13,34.0,0.23,147.82608695652172
2006-07-14,33.74,0.23,146.69565217391303
2006-07-17,34.35,0.23,149.34782608695653
2006-07-18,34.6,0.23,150.43478260869566
2006-07-19,35.36,0.23,153.7391304347826
2006-07-20,35.0,0.23,152.17391304347825
2006-07-21,34.55,0.23,150.2173913043478
2006-07-24,34.98,0.23,152.0869565217391
2006-07-25,34.95,0.23,151.95652173913044
2006-07-26,36.52,0.23,158.7826086956522
2006-07-27,35.71,0.23,155.26086956521738
2006-07-28,36.18,0.23,157.30434782608694
2006-07-31,35.74,0.23,155.3913043478261
2006-08-01,35.2,0.23,153.04347826086956
2006-08-02,36.17,0.23,157.2608695652174
2006-08-03,36.31,0.23,157.8695652173913
2006-08-04,35.84,0.23,155.82608695652175
2006-08-07,35.49,0.23,154.30434782608697
2006-08-08,35.33,0.23,153.6086956521739
2006-08-09,35.22,0.3,117.4
2006-08-10,35.63,0.3,118.76666666666668
2006-08-11,35.33,0.3,117.76666666666667
2006-08-14,35.45,0.3,118.16666666666669
2006-08-15,35.81,0.3,119.36666666666667
2006-08-16,36.16,0.3,120.53333333333333
2006-08-17,36.65,0.3,122.16666666666667
2006-08-18,36.74,0.3,122.46666666666668
2006-08-21,36.1,0.3,120.33333333333334
2006-08-22,35.93,0.3,119.76666666666667
2006-08-23,35.81,0.3,119.36666666666667
2006-08-24,35.47,0.3,118.23333333333333
2006-08-25,35.35,0.3,117.83333333333334
2006-08-28,35.97,0.3,119.9
2006-08-29,35.97,0.3,119.9
2006-08-30,35.93,0.3,119.76666666666667
2006-08-31,36.64,0.3,122.13333333333334
2006-09-01,37.14,0.3,123.80000000000001
2006-09-05,37.03,0.3,123.43333333333334
2006-09-06,37.08,0.3,123.6
2006-09-07,36.72,0.3,122.4
2006-09-08,37.5,0.3,125.0
2006-09-11,36.82,0.3,122.73333333333333
2006-09-12,36.69,0.3,122.3
2006-09-13,37.14,0.3,123.80000000000001
2006-09-14,36.77,0.3,122.56666666666668
2006-09-15,36.6,0.3,122.00000000000001
2006-09-18,36.47,0.3,121.56666666666666
2006-09-19,36.57,0.3,121.9
2006-09-20,37.14,0.3,123.80000000000001
2006-09-21,37.05,0.3,123.5
2006-09-22,36.7,0.3,122.33333333333334
2006-09-25,36.83,0.3,122.76666666666667
2006-09-26,37.41,0.3,124.69999999999999
2006-09-27,37.58,0.3,125.26666666666667
2006-09-28,37.41,0.3,124.69999999999999
2006-09-29,37.0,0.3,123.33333333333334
2006-10-02,36.66,0.3,122.19999999999999
2006-10-03,36.8,0.3,122.66666666666666
2006-10-04,38.05,0.3,126.83333333333333
2006-10-05,38.34,0.3,127.80000000000001
2006-10-06,37.86,0.3,126.2
2006-10-09,39.0,0.3,130.0
2006-10-10,38.55,0.3,128.5
2006-10-11,38.34,0.3,127.80000000000001
2006-10-12,39.28,0.3,130.93333333333334
2006-10-13,39.21,0.3,130.70000000000002
2006-10-16,39.35,0.3,131.16666666666669
2006-10-17,39.23,0.3,130.76666666666665
2006-10-18,39.2,0.3,130.66666666666669
2006-10-19,39.25,0.3,130.83333333333334
2006-10-20,39.4,0.3,131.33333333333334
2006-10-23,39.89,0.3,132.96666666666667
2006-10-24,39.37,0.3,131.23333333333332
2006-10-25,39.69,0.3,132.3
2006-10-26,41.41,0.3,138.03333333333333
2006-10-27,40.83,0.3,136.1
2006-10-30,41.84,0.3,139.4666666666667
2006-10-31,41.57,0.3,138.56666666666666
2006-11-01,41.44,0.3,138.13333333333333
2006-11-02,41.25,0.3,137.5
2006-11-03,41.59,0.3,138.63333333333335
2006-11-06,41.58,0.3,138.6
2006-11-07,41.62,0.3,138.73333333333332
2006-11-08,42.46,0.3,141.53333333333333
2006-11-09,41.35,0.38,108.81578947368422
2006-11-10,41.32,0.38,108.73684210526315
2006-11-13,41.65,0.38,109.60526315789473
2006-11-14,41.78,0.38,109.94736842105263
2006-11-15,41.75,0.38,109.86842105263158
2006-11-16,41.74,0.38,109.8421052631579
2006-11-17,41.88,0.38,110.21052631578948
2006-11-20,41.06,0.38,108.05263157894737
2006-11-21,41.04,0.38,108.0
2006-11-22,41.33,0.38,108.76315789473684
2006-11-24,41.22,0.38,108.47368421052632
2006-11-27,40.0,0.38,105.26315789473684
2006-11-28,39.92,0.38,105.05263157894737
2006-11-29,40.0,0.38,105.26315789473684
2006-11-30,39.9,0.38,105.0
2006-12-01,39.74,0.38,104.57894736842105
2006-12-04,39.79,0.38,104.71052631578947
2006-12-05,39.56,0.38,104.10526315789474
2006-12-06,39.91,0.38,105.02631578947367
2006-12-07,39.93,0.38,105.07894736842105
2006-12-08,40.35,0.38,106.1842105263158
2006-12-11,40.57,0.38,106.76315789473684
2006-12-12,40.93,0.38,107.71052631578947
2006-12-13,41.04,0.38,108.0
2006-12-14,40.91,0.38,107.6578947368421
2006-12-15,40.85,0.38,107.5
2006-12-18,40.27,0.38,105.97368421052633
2006-12-19,40.53,0.38,106.65789473684211
2006-12-20,40.46,0.38,106.47368421052632
2006-12-21,40.7,0.38,107.10526315789474
2006-12-22,40.25,0.38,105.92105263157895
2006-12-26,40.32,0.38,106.10526315789474
2006-12-27,40.22,0.38,105.84210526315789
2006-12-28,40.03,0.38,105.34210526315789
2006-12-29,40.09,0.38,105.50000000000001
2007-01-03,40.61,0.38,106.86842105263158
2007-01-04,40.48,0.38,106.52631578947367
2007-01-05,40.34,0.38,106.15789473684211
2007-01-08,40.68,0.38,107.05263157894737
2007-01-09,40.98,0.38,107.84210526315789
2007-01-10,41.32,0.38,108.73684210526315
2007-01-11,41.42,0.38,109.0
2007-01-12,41.29,0.38,108.6578947368421
2007-01-16,41.31,0.38,108.71052631578948
2007-01-17,41.55,0.38,109.34210526315789
2007-01-18,41.51,0.38,109.23684210526315
2007-01-19,41.6,0.38,109.47368421052632
2007-01-22,41.51,0.38,109.23684210526315
2007-01-23,41.55,0.38,109.34210526315789
2007-01-24,42.57,0.38,112.02631578947368
2007-01-25,42.0,0.38,110.52631578947368
2007-01-26,42.0,0.38,110.52631578947368
2007-01-29,41.7,0.38,109.73684210526316
2007-01-30,42.16,0.38,110.94736842105262
2007-01-31,42.52,0.38,111.89473684210527
2007-02-01,42.54,0.38,111.94736842105263
2007-02-02,43.03,0.38,113.23684210526316
2007-02-05,43.15,0.38,113.55263157894737
2007-02-06,43.23,0.38,113.76315789473684
2007-02-07,45.2,0.38,118.94736842105264
2007-02-08,45.02,0.38,118.47368421052633
2007-02-09,45.4,0.38,119.47368421052632
2007-02-12,45.14,0.38,118.78947368421052
2007-02-13,45.22,0.38,119.0
2007-02-14,46.75,0.38,123.02631578947368
2007-02-15,47.0,0.38,123.6842105263158
2007-02-16,47.55,0.38,125.13157894736841
2007-02-20,47.55,0.38,125.13157894736841
2007-02-21,46.97,0.38,123.60526315789473
2007-02-22,47.0,0.38,123.6842105263158
2007-02-23,47.04,0.38,123.78947368421052
2007-02-26,46.79,0.38,123.13157894736841
2007-02-27,45.29,0.38,119.18421052631578
2007-02-28,45.92,0.38,120.8421052631579
2007-03-01,46.29,0.37,125.10810810810811
2007-03-02,45.36,0.37,122.5945945945946
2007-03-05,44.51,0.37,120.29729729729729
2007-03-06,45.94,0.37,124.16216216216216
2007-03-07,45.5,0.37,122.97297297297297
2007-03-08,45.55,0.37,123.1081081081081
2007-03-09,45.3,0.37,122.43243243243242
2007-03-12,45.54,0.37,123.08108108108108
2007-03-13,44.32,0.37,119.78378378378379
2007-03-14,44.13,0.37,119.27027027027027
2007-03-15,44.08,0.37,119.13513513513513
2007-03-16,43.58,0.37,117.78378378378378
2007-03-19,43.81,0.37,118.40540540540542
2007-03-20,43.8,0.37,118.37837837837837
2007-03-21,44.18,0.37,119.4054054054054
2007-03-22,44.04,0.37,119.02702702702703
2007-03-23,43.89,0.37,118.62162162162163
2007-03-26,44.55,0.37,120.4054054054054
2007-03-27,45.81,0.37,123.81081081081082
2007-03-28,45.63,0.37,123.32432432432434
2007-03-29,45.5,0.37,122.97297297297297
2007-03-30,45.46,0.37,122.86486486486487
2007-04-02,47.35,0.37,127.97297297297298
2007-04-03,47.46,0.37,128.2702702702703
2007-04-04,47.65,0.37,128.78378378378378
2007-04-05,47.88,0.37,129.40540540540542
2007-04-09,47.71,0.37,128.94594594594594
2007-04-10,48.0,0.37,129.72972972972974
2007-04-11,47.84,0.37,129.29729729729732
2007-04-12,47.65,0.37,128.78378378378378
2007-04-13,47.81,0.37,129.21621621621622
2007-04-16,48.04,0.37,129.83783783783784
2007-04-17,48.51,0.37,131.1081081081081
2007-04-18,48.9,0.37,132.16216216216216
2007-04-19,48.7,0.37,131.62162162162164
2007-04-20,48.85,0.37,132.02702702702703
2007-04-23,48.94,0.37,132.27027027027026
2007-04-24,48.53,0.37,131.16216216216216
2007-04-25,48.57,0.37,131.27027027027026
2007-04-26,50.79,0.37,137.27027027027026
2007-04-27,51.13,0.37,138.1891891891892
2007-04-30,50.53,0.37,136.56756756756758
2007-05-01,50.61,0.37,136.78378378378378
2007-05-02,50.27,0.37,135.86486486486487
2007-05-03,50.83,0.37,137.3783783783784
2007-05-04,50.89,0.37,137.54054054054055
2007-05-07,50.64,0.37,136.86486486486487
2007-05-08,50.22,0.29,173.17241379310346
2007-05-09,50.48,0.29,174.06896551724137
2007-05-10,50.24,0.29,173.24137931034485
2007-05-11,50.6,0.29,174.48275862068968
2007-05-14,50.18,0.29,173.0344827586207
2007-05-15,50.29,0.29,173.41379310344828
2007-05-16,50.12,0.29,172.82758620689654
2007-05-17,50.26,0.29,173.31034482758622
2007-05-18,50.88,0.29,175.44827586206898
2007-05-21,51.02,0.29,175.93103448275863
2007-05-22,50.8,0.29,175.17241379310346
2007-05-23,50.22,0.29,173.17241379310346
2007-05-24,50.1,0.29,172.7586206896552
2007-05-25,50.13,0.29,172.86206896551727
2007-05-29,50.27,0.29,173.34482758620692
2007-05-30,52.14,0.29,179.79310344827587
2007-05-31,53.92,0.29,185.93103448275863
2007-06-01,53.91,0.29,185.89655172413794
2007-06-04,53.49,0.29,184.44827586206898
2007-06-05,53.37,0.29,184.0344827586207
2007-06-06,53.17,0.29,183.34482758620692
2007-06-07,52.68,0.29,181.6551724137931
2007-06-08,52.24,0.29,180.1379310344828
2007-06-11,52.54,0.29,181.17241379310346
2007-06-12,52.92,0.29,182.48275862068968
2007-06-13,54.49,0.29,187.89655172413796
2007-06-14,54.28,0.29,187.17241379310346
2007-06-15,54.01,0.29,186.24137931034483
2007-06-18,54.18,0.29,186.82758620689657
2007-06-19,55.09,0.29,189.96551724137933
2007-06-20,54.93,0.29,189.41379310344828
2007-06-21,54.83,0.29,189.0689655172414
2007-06-22,53.8,0.29,185.51724137931035
2007-06-25,53.56,0.29,184.6896551724138
2007-06-26,53.1,0.29,183.1034482758621
2007-06-27,54.41,0.29,187.6206896551724
2007-06-28,54.63,0.29,188.37931034482762
2007-06-29,54.28,0.29,187.17241379310346
2007-07-02,54.78,0.29,188.89655172413794
2007-07-03,54.7,0.29,188.62068965517244
2007-07-05,56.37,0.29,194.3793103448276
2007-07-06,56.3,0.29,194.13793103448276
2007-07-09,55.77,0.29,192.31034482758622
2007-07-10,55.17,0.29,190.24137931034485
2007-07-11,55.92,0.29,192.82758620689657
2007-07-12,56.62,0.29,195.24137931034483
2007-07-13,56.94,0.29,196.3448275862069
2007-07-16,57.67,0.29,198.86206896551727
2007-07-17,56.7,0.29,195.51724137931038
2007-07-18,56.7,0.29,195.51724137931038
2007-07-19,57.39,0.29,197.89655172413794
2007-07-20,56.24,0.29,193.93103448275863
2007-07-23,56.28,0.29,194.0689655172414
2007-07-24,55.84,0.29,192.55172413793105
2007-07-25,54.8,0.29,188.9655172413793
2007-07-26,52.43,0.29,180.79310344827587
2007-07-27,50.51,0.29,174.17241379310346
2007-07-30,50.83,0.29,175.27586206896552
2007-07-31,49.63,0.29,171.1379310344828
2007-08-01,49.71,0.29,171.41379310344828
2007-08-02,50.53,0.29,174.24137931034485
2007-08-03,49.38,0.29,170.27586206896555
2007-08-06,49.89,0.29,172.0344827586207
2007-08-07,49.81,0.29,171.7586206896552
2007-08-08,50.8,0.29,175.17241379310346
2007-08-09,49.71,0.11,451.90909090909093
2007-08-10,49.55,0.11,450.45454545454544
2007-08-13,49.45,0.11,449.54545454545456
2007-08-14,48.23,0.11,438.45454545454544
2007-08-15,46.98,0.11,427.09090909090907
2007-08-16,47.05,0.11,427.7272727272727
2007-08-17,48.06,0.11,436.90909090909093
2007-08-20,48.07,0.11,437.0
2007-08-21,48.35,0.11,439.54545454545456
2007-08-22,48.06,0.11,436.90909090909093
2007-08-23,47.75,0.11,434.09090909090907
2007-08-24,48.21,0.11,438.27272727272725
2007-08-27,47.74,0.11,434.0
2007-08-28,46.49,0.11,422.6363636363636
2007-08-29,47.2,0.11,429.0909090909091
2007-08-30,46.96,0.11,426.90909090909093
2007-08-31,47.4,0.11,430.9090909090909
2007-09-04,48.17,0.11,437.90909090909093
2007-09-05,48.0,0.11,436.3636363636364
2007-09-06,47.02,0.11,427.4545454545455
2007-09-07,44.92,0.11,408.3636363636364
2007-09-10,44.69,0.11,406.27272727272725
2007-09-11,44.98,0.11,408.9090909090909
2007-09-12,45.65,0.11,415.0
2007-09-13,45.77,0.11,416.0909090909091
2007-09-14,46.29,0.11,420.8181818181818
2007-09-17,44.46,0.11,404.1818181818182
2007-09-18,45.07,0.11,409.72727272727275
2007-09-19,46.1,0.11,419.0909090909091
2007-09-20,45.99,0.11,418.0909090909091
2007-09-21,45.12,0.11,410.18181818181813
2007-09-24,44.28,0.11,402.54545454545456
2007-09-25,44.61,0.11,405.54545454545456
2007-09-26,44.85,0.11,407.72727272727275
2007-09-27,44.84,0.11,407.6363636363637
2007-09-28,44.37,0.11,403.3636363636363
2007-10-01,44.29,0.11,402.6363636363636
2007-10-02,44.42,0.11,403.8181818181818
2007-10-03,44.24,0.11,402.1818181818182
2007-10-04,44.66,0.11,405.99999999999994
2007-10-05,46.19,0.11,419.9090909090909
2007-10-08,46.16,0.11,419.6363636363636
2007-10-09,47.57,0.11,432.45454545454544
2007-10-10,47.05,0.11,427.7272727272727
2007-10-11,47.14,0.11,428.54545454545456
2007-10-12,47.86,0.11,435.09090909090907
2007-10-15,47.2,0.11,429.0909090909091
2007-10-16,47.13,0.11,428.4545454545455
2007-10-17,47.19,0.11,429.0
2007-10-18,47.14,0.11,428.54545454545456
2007-10-19,46.75,0.11,425.0
2007-10-22,47.08,0.11,428.0
2007-10-23,47.1,0.11,428.1818181818182
2007-10-24,46.65,0.11,424.09090909090907
2007-10-25,46.22,0.11,420.1818181818182
2007-10-26,45.55,0.11,414.09090909090907
2007-10-29,45.51,0.11,413.7272727272727
2007-10-30,45.36,0.11,412.3636363636364
2007-10-31,46.08,0.11,418.9090909090909
2007-11-01,44.97,0.11,408.8181818181818
2007-11-02,43.68,0.11,397.09090909090907
2007-11-05,43.64,0.11,396.72727272727275
2007-11-06,43.78,0.11,398.0
2007-11-07,42.23,0.11,383.9090909090909
2007-11-08,41.5,0.11,377.27272727272725
2007-11-09,41.78,0.64,65.28125
2007-11-12,42.9,0.64,67.03125
2007-11-13,43.73,0.64,68.328125
2007-11-14,43.36,0.64,67.75
2007-11-15,43.24,0.64,67.5625
2007-11-16,42.97,0.64,67.140625
2007-11-19,42.79,0.64,66.859375
2007-11-20,42.5,0.64,66.40625
2007-11-21,42.48,0.64,66.375
2007-11-23,42.89,0.64,67.015625
2007-11-26,42.52,0.64,66.4375
2007-11-27,42.96,0.64,67.125
2007-11-28,43.72,0.64,68.3125
2007-11-29,43.72,0.64,68.3125
2007-11-30,43.22,0.64,67.53125
2007-12-03,43.07,0.64,67.296875
2007-12-04,42.69,0.64,66.703125
2007-12-05,44.19,0.64,69.046875
2007-12-06,44.23,0.64,69.109375
2007-12-07,44.9,0.64,70.15625
2007-12-10,45.3,0.64,70.78125
2007-12-11,43.7,0.64,68.28125
2007-12-12,43.63,0.64,68.171875
2007-12-13,43.35,0.64,67.734375
2007-12-14,43.51,0.64,67.984375
2007-12-17,42.99,0.64,67.171875
2007-12-18,42.59,0.64,66.546875
2007-12-19,42.14,0.64,65.84375
2007-12-20,42.56,0.64,66.5
2007-12-21,42.27,0.64,66.046875
2007-12-24,42.79,0.64,66.859375
2007-12-26,42.38,0.64,66.21875
2007-12-27,41.52,0.64,64.875
2007-12-28,42.01,0.64,65.640625
2007-12-31,41.59,0.64,64.984375
2008-01-02,40.32,0.64,63.0
2008-01-03,40.54,0.64,63.34375
2008-01-04,39.87,0.64,62.29687499999999
2008-01-07,38.61,0.64,60.328125
2008-01-08,38.06,0.64,59.46875
2008-01-09,38.4,0.64,60.0
2008-01-10,37.76,0.64,58.99999999999999
2008-01-11,37.21,0.64,58.140625
2008-01-14,38.49,0.64,60.140625
2008-01-15,36.99,0.64,57.796875
2008-01-16,37.45,0.64,58.515625
2008-01-17,37.93,0.64,59.265625
2008-01-18,38.45,0.64,60.078125
2008-01-22,38.12,0.64,59.56249999999999
2008-01-23,39.01,0.64,60.95312499999999
2008-01-24,40.31,0.64,62.984375
2008-01-25,40.17,0.64,62.765625
2008-01-28,41.36,0.64,64.625
2008-01-29,42.15,0.64,65.859375
2008-01-30,41.6,0.64,65.0
2008-01-31,42.42,0.64,66.28125
2008-02-01,43.48,0.64,67.9375
2008-02-04,43.5,0.64,67.96875
2008-02-05,42.33,0.64,66.140625
2008-02-06,41.99,0.64,65.609375
2008-02-07,41.95,0.64,65.546875
2008-02-08,41.59,0.64,64.984375
2008-02-11,42.11,0.64,65.796875
2008-02-12,42.58,0.64,66.53125
2008-02-13,42.7,0.64,66.71875
2008-02-14,40.6,0.64,63.4375
2008-02-15,42.04,0.64,65.6875
2008-02-19,40.65,0.64,63.515625
2008-02-20,41.41,0.64,64.703125
2008-02-21,41.56,0.64,64.9375
2008-02-22,41.52,0.64,64.875
2008-02-25,42.3,0.64,66.09375
2008-02-26,42.45,0.64,66.328125
2008-02-27,42.6,0.64,66.5625
2008-02-28,42.25,0.64,66.015625
2008-02-29,41.49,0.24,172.87500000000003
2008-03-03,41.01,0.24,170.875
2008-03-04,40.8,0.24,170.0
2008-03-05,41.11,0.24,171.29166666666666
2008-03-06,40.09,0.24,167.04166666666669
2008-03-07,39.0,0.24,162.5
2008-03-10,38.29,0.24,159.54166666666666
2008-03-11,39.41,0.24,164.20833333333331
2008-03-12,39.08,0.24,162.83333333333334
2008-03-13,38.89,0.24,162.04166666666669
2008-03-14,37.67,0.24,156.95833333333334
2008-03-17,36.31,0.24,151.29166666666669
2008-03-18,37.25,0.24,155.20833333333334
2008-03-19,37.95,0.24,158.12500000000003
2008-03-20,38.75,0.24,161.45833333333334
2008-03-24,40.2,0.24,167.50000000000003
2008-03-25,40.14,0.24,167.25
2008-03-26,39.0,0.24,162.5
2008-03-27,38.44,0.24,160.16666666666666
2008-03-28,37.85,0.24,157.70833333333334
2008-03-31,38.14,0.24,158.91666666666669
2008-04-01,38.0,0.24,158.33333333333334
2008-04-02,37.84,0.24,157.66666666666669
2008-04-03,37.73,0.24,157.20833333333331
2008-04-04,38.15,0.24,158.95833333333334
2008-04-07,37.7,0.24,157.08333333333334
2008-04-08,37.13,0.24,154.70833333333334
2008-04-09,36.53,0.24,152.20833333333334
2008-04-10,36.12,0.24,150.5
2008-04-11,35.23,0.24,146.79166666666666
2008-04-14,34.91,0.24,145.45833333333331
2008-04-15,34.9,0.24,145.41666666666666
2008-04-16,35.93,0.24,149.70833333333334
2008-04-17,35.92,0.24,149.66666666666669
2008-04-18,38.07,0.24,158.625
2008-04-21,37.98,0.24,158.25
2008-04-22,37.27,0.24,155.29166666666669
2008-04-23,37.98,0.24,158.25
2008-04-24,38.43,0.24,160.125
2008-04-25,36.38,0.24,151.58333333333334
2008-04-28,37.01,0.24,154.20833333333334
2008-04-29,36.33,0.24,151.375
2008-04-30,36.06,0.24,150.25000000000003
2008-05-01,37.04,0.24,154.33333333333334
2008-05-02,37.49,0.24,156.20833333333334
2008-05-05,37.22,0.24,155.08333333333334
2008-05-06,37.96,0.24,158.16666666666669
2008-05-07,37.3,0.24,155.41666666666666
2008-05-08,37.34,0.24,155.58333333333334
2008-05-09,37.0,0.1,370.0
2008-05-12,37.53,0.1,375.3
2008-05-13,38.17,0.1,381.7
2008-05-14,39.11,0.1,391.09999999999997
2008-05-15,39.71,0.1,397.09999999999997
2008-05-16,39.22,0.1,392.2
2008-05-19,39.38,0.1,393.8
2008-05-20,38.8,0.1,387.99999999999994
2008-05-21,38.87,0.1,388.69999999999993
2008-05-22,38.88,0.1,388.8
2008-05-23,38.12,0.1,381.19999999999993
2008-05-27,38.95,0.1,389.5
2008-05-28,40.18,0.1,401.79999999999995
2008-05-29,40.5,0.1,405.0
2008-05-30,40.28,0.1,402.8
2008-06-02,40.34,0.1,403.40000000000003
2008-06-03,40.25,0.1,402.5
2008-06-04,41.15,0.1,411.49999999999994
2008-06-05,42.16,0.1,421.59999999999997
2008-06-06,40.11,0.1,401.09999999999997
2008-06-09,38.64,0.1,386.4
2008-06-10,39.07,0.1,390.7
2008-06-11,38.4,0.1,383.99999999999994
2008-06-12,39.13,0.1,391.3
2008-06-13,39.99,0.1,399.9
2008-06-16,39.81,0.1,398.1
2008-06-17,39.36,0.1,393.59999999999997
2008-06-18,38.8,0.1,387.99999999999994
2008-06-19,39.35,0.1,393.5
2008-06-20,38.5,0.1,385.0
2008-06-23,37.93,0.1,379.29999999999995
2008-06-24,37.65,0.1,376.49999999999994
2008-06-25,38.28,0.1,382.8
2008-06-26,37.14,0.1,371.4
2008-06-27,36.97,0.1,369.7
2008-06-30,36.91,0.1,369.09999999999997
2008-07-01,37.11,0.1,371.09999999999997
2008-07-02,37.25,0.1,372.5
2008-07-03,20.14,0.1,201.4
2008-07-07,19.74,0.1,197.39999999999998
2008-07-08,21.05,0.1,210.5
2008-07-09,21.76,0.1,217.6
2008-07-10,21.0,0.1,210.0
2008-07-11,20.8,0.1,208.0
2008-07-14,20.37,0.1,203.7
2008-07-15,19.77,0.1,197.7
2008-07-16,20.0,0.1,200.0
2008-07-17,20.56,0.1,205.59999999999997
2008-07-18,20.84,0.1,208.39999999999998
2008-07-21,19.84,0.1,198.39999999999998
2008-07-22,20.4,0.1,203.99999999999997
2008-07-23,20.51,0.1,205.1
2008-07-24,20.12,0.1,201.2
2008-07-25,19.56,0.1,195.59999999999997
2008-07-28,19.43,0.1,194.29999999999998
2008-07-29,20.11,0.1,201.1
2008-07-30,19.7,0.1,196.99999999999997
2008-07-31,18.95,0.1,189.49999999999997
2008-08-01,19.13,0.1,191.29999999999998
2008-08-04,18.97,0.1,189.7
2008-08-05,18.97,0.1,189.7
2008-08-06,22.5,0.1,225.0
2008-08-07,22.4,0.1,223.99999999999997
2008-08-08,23.21,0.1,232.1
2008-08-11,23.31,0.1,233.09999999999997
2008-08-12,22.94,0.1,229.4
2008-08-13,22.79,0.1,227.89999999999998
2008-08-14,22.94,0.1,229.4
2008-08-15,23.09,0.1,230.89999999999998
2008-08-18,22.71,0.1,227.1
2008-08-19,22.41,0.1,224.1
2008-08-20,22.23,0.1,222.29999999999998
2008-08-21,22.16,0.1,221.6
2008-08-22,22.33,0.1,223.29999999999998
2008-08-25,21.97,0.1,219.7
2008-08-26,21.79,0.1,217.89999999999998
2008-08-27,21.98,0.1,219.79999999999998
2008-08-28,22.47,0.1,224.7
2008-08-29,21.85,0.1,218.5
2008-09-02,22.06,0.1,220.59999999999997
2008-09-03,21.7,0.1,216.99999999999997
2008-09-04,21.08,0.1,210.79999999999998
2008-09-05,20.86,0.1,208.6
2008-09-08,21.42,0.1,214.20000000000002
2008-09-09,21.14,0.1,211.4
2008-09-10,21.58,0.1,215.79999999999998
2008-09-11,21.59,0.1,215.89999999999998
2008-09-12,21.83,0.1,218.29999999999998
2008-09-15,20.88,0.1,208.79999999999998
2008-09-16,21.12,0.1,211.2
2008-09-17,19.76,0.1,197.6
2008-09-18,20.2,0.1,201.99999999999997
2008-09-19,20.36,0.1,203.6
2008-09-22,19.04,0.1,190.39999999999998
2008-09-23,19.4,0.1,193.99999999999997
2008-09-24,19.48,0.1,194.79999999999998
2008-09-25,19.91,0.1,199.1
2008-09-26,19.74,0.1,197.39999999999998
2008-09-29,18.09,0.1,180.89999999999998
2008-09-30,18.46,0.1,184.6
2008-10-01,18.18,0.1,181.79999999999998
2008-10-02,17.5,0.1,175.0
2008-10-03,17.04,0.1,170.39999999999998
2008-10-06,16.15,0.1,161.49999999999997
2008-10-07,15.27,0.1,152.7
2008-10-08,15.3,0.1,153.0
2008-10-09,14.68,0.1,146.79999999999998
2008-10-10,15.14,0.1,151.4
