date,ANSS,ANSS_EPS,PE Ratio
2010-03-18,46.29,0.41,112.90243902439025
2010-03-19,44.89,0.41,109.48780487804879
2010-03-22,44.85,0.41,109.39024390243904
2010-03-23,44.76,0.41,109.17073170731707
2010-03-24,44.41,0.41,108.3170731707317
2010-03-25,43.66,0.41,106.48780487804878
2010-03-26,43.4,0.41,105.85365853658537
2010-03-29,43.8,0.41,106.82926829268293
2010-03-30,43.54,0.41,106.19512195121952
2010-03-31,43.19,0.41,105.34146341463415
2010-04-01,43.02,0.41,104.92682926829269
2010-04-05,44.21,0.41,107.82926829268294
2010-04-06,44.28,0.41,108.00000000000001
2010-04-07,43.73,0.41,106.65853658536585
2010-04-08,43.88,0.41,107.02439024390245
2010-04-09,44.03,0.41,107.39024390243904
2010-04-12,44.15,0.41,107.6829268292683
2010-04-13,43.96,0.41,107.21951219512196
2010-04-14,43.52,0.41,106.14634146341464
2010-04-15,43.82,0.41,106.87804878048782
2010-04-16,43.56,0.41,106.2439024390244
2010-04-19,43.77,0.41,106.75609756097562
2010-04-20,44.68,0.41,108.97560975609757
2010-04-21,44.65,0.41,108.90243902439025
2010-04-22,45.39,0.41,110.70731707317074
2010-04-23,45.67,0.41,111.39024390243904
2010-04-26,45.54,0.41,111.07317073170732
2010-04-27,44.95,0.41,109.63414634146343
2010-04-28,44.93,0.41,109.58536585365854
2010-04-29,46.04,0.41,112.29268292682927
2010-04-30,44.96,0.41,109.65853658536587
2010-05-03,45.42,0.41,110.78048780487806
2010-05-04,44.34,0.41,108.14634146341464
2010-05-05,43.81,0.41,106.85365853658537
2010-05-06,44.41,0.35,126.88571428571429
2010-05-07,42.86,0.35,122.45714285714287
2010-05-10,44.98,0.35,128.5142857142857
2010-05-11,45.03,0.35,128.65714285714287
2010-05-12,46.26,0.35,132.17142857142858
2010-05-13,45.95,0.35,131.2857142857143
2010-05-14,44.79,0.35,127.97142857142858
2010-05-17,45.39,0.35,129.68571428571428
2010-05-18,44.4,0.35,126.85714285714286
2010-05-19,44.16,0.35,126.17142857142856
2010-05-20,42.57,0.35,121.62857142857143
2010-05-21,43.52,0.35,124.34285714285716
2010-05-24,42.84,0.35,122.40000000000002
2010-05-25,43.05,0.35,123.0
2010-05-26,43.37,0.35,123.91428571428571
2010-05-27,44.66,0.35,127.6
2010-05-28,43.73,0.35,124.94285714285714
2010-06-01,43.41,0.35,124.02857142857142
2010-06-02,44.16,0.35,126.17142857142856
2010-06-03,44.08,0.35,125.94285714285715
2010-06-04,42.81,0.35,122.31428571428573
2010-06-07,41.84,0.35,119.54285714285716
2010-06-08,41.46,0.35,118.45714285714287
2010-06-09,41.93,0.35,119.80000000000001
2010-06-10,43.01,0.35,122.88571428571429
2010-06-11,43.34,0.35,123.82857142857145
2010-06-14,43.12,0.35,123.2
2010-06-15,43.6,0.35,124.57142857142858
2010-06-16,43.84,0.35,125.25714285714288
2010-06-17,43.93,0.35,125.51428571428572
2010-06-18,43.83,0.35,125.22857142857143
2010-06-21,43.64,0.35,124.6857142857143
2010-06-22,43.39,0.35,123.97142857142858
2010-06-23,43.16,0.35,123.31428571428572
2010-06-24,42.72,0.35,122.05714285714286
2010-06-25,43.2,0.35,123.42857142857144
2010-06-28,43.48,0.35,124.22857142857143
2010-06-29,41.22,0.35,117.77142857142857
2010-06-30,40.57,0.35,115.91428571428573
2010-07-01,40.1,0.35,114.57142857142858
2010-07-02,40.32,0.35,115.2
2010-07-06,40.81,0.35,116.60000000000001
2010-07-07,41.55,0.35,118.71428571428571
2010-07-08,41.95,0.35,119.85714285714288
2010-07-09,42.15,0.35,120.42857142857143
2010-07-12,42.31,0.35,120.8857142857143
2010-07-13,43.65,0.35,124.71428571428572
2010-07-14,43.9,0.35,125.42857142857143
2010-07-15,43.51,0.35,124.31428571428572
2010-07-16,42.08,0.35,120.22857142857143
2010-07-19,42.34,0.35,120.97142857142859
2010-07-20,42.47,0.35,121.34285714285714
2010-07-21,42.3,0.35,120.85714285714286
2010-07-22,43.74,0.35,124.97142857142859
2010-07-23,45.04,0.35,128.68571428571428
2010-07-26,45.55,0.35,130.14285714285714
2010-07-27,45.56,0.35,130.17142857142858
2010-07-28,45.02,0.35,128.62857142857143
2010-07-29,44.26,0.35,126.45714285714286
2010-07-30,44.95,0.35,128.42857142857144
2010-08-02,45.92,0.35,131.20000000000002
2010-08-03,45.6,0.35,130.2857142857143
2010-08-04,46.58,0.35,133.0857142857143
2010-08-05,43.96,0.38,115.6842105263158
2010-08-06,44.21,0.38,116.34210526315789
2010-08-09,44.1,0.38,116.05263157894737
2010-08-10,43.68,0.38,114.94736842105263
2010-08-11,42.65,0.38,112.23684210526315
2010-08-12,41.67,0.38,109.65789473684211
2010-08-13,40.91,0.38,107.6578947368421
2010-08-16,40.87,0.38,107.55263157894736
2010-08-17,41.84,0.38,110.10526315789474
2010-08-18,42.19,0.38,111.02631578947367
2010-08-19,41.6,0.38,109.47368421052632
2010-08-20,41.98,0.38,110.4736842105263
2010-08-23,40.48,0.38,106.52631578947367
2010-08-24,40.04,0.38,105.36842105263158
2010-08-25,40.19,0.38,105.76315789473684
2010-08-26,39.76,0.38,104.63157894736841
2010-08-27,40.14,0.38,105.63157894736842
2010-08-30,39.37,0.38,103.60526315789473
2010-08-31,38.78,0.38,102.05263157894737
2010-09-01,40.32,0.38,106.10526315789474
2010-09-02,40.01,0.38,105.28947368421052
2010-09-03,40.66,0.38,106.99999999999999
2010-09-07,40.58,0.38,106.78947368421052
2010-09-08,40.57,0.38,106.76315789473684
2010-09-09,40.5,0.38,106.57894736842105
2010-09-10,40.87,0.38,107.55263157894736
2010-09-13,42.24,0.38,111.15789473684211
2010-09-14,41.81,0.38,110.02631578947368
2010-09-15,42.14,0.38,110.89473684210526
2010-09-16,42.24,0.38,111.15789473684211
2010-09-17,42.83,0.38,112.71052631578947
2010-09-20,43.55,0.38,114.60526315789473
2010-09-21,42.78,0.38,112.57894736842105
2010-09-22,42.33,0.38,111.39473684210526
2010-09-23,42.03,0.38,110.60526315789474
2010-09-24,42.68,0.38,112.3157894736842
2010-09-27,43.26,0.38,113.84210526315789
2010-09-28,42.5,0.38,111.84210526315789
2010-09-29,42.4,0.38,111.57894736842104
2010-09-30,42.25,0.38,111.1842105263158
2010-10-01,41.75,0.38,109.86842105263158
2010-10-04,41.29,0.38,108.6578947368421
2010-10-05,42.56,0.38,112.0
2010-10-06,41.39,0.38,108.92105263157895
2010-10-07,41.21,0.38,108.44736842105263
2010-10-08,41.61,0.38,109.5
2010-10-11,42.74,0.38,112.47368421052632
2010-10-12,44.39,0.38,116.8157894736842
2010-10-13,45.5,0.38,119.73684210526315
2010-10-14,45.09,0.38,118.65789473684211
2010-10-15,45.59,0.38,119.97368421052633
2010-10-18,46.09,0.38,121.28947368421053
2010-10-19,44.87,0.38,118.07894736842104
2010-10-20,45.05,0.38,118.55263157894736
2010-10-21,45.2,0.38,118.94736842105264
2010-10-22,45.33,0.38,119.28947368421052
2010-10-25,45.44,0.38,119.57894736842104
2010-10-26,45.37,0.38,119.39473684210526
2010-10-27,45.08,0.38,118.63157894736841
2010-10-28,45.1,0.38,118.6842105263158
2010-10-29,45.25,0.38,119.07894736842105
2010-11-01,44.86,0.38,118.05263157894737
2010-11-02,45.31,0.38,119.23684210526316
2010-11-03,45.41,0.38,119.49999999999999
2010-11-04,45.75,0.39,117.3076923076923
2010-11-05,46.06,0.39,118.1025641025641
2010-11-08,47.67,0.39,122.23076923076923
2010-11-09,48.17,0.39,123.51282051282051
2010-11-10,49.27,0.39,126.33333333333334
2010-11-11,49.09,0.39,125.87179487179488
2010-11-12,48.98,0.39,125.58974358974358
2010-11-15,48.97,0.39,125.56410256410255
2010-11-16,47.56,0.39,121.94871794871796
2010-11-17,47.69,0.39,122.28205128205127
2010-11-18,48.47,0.39,124.28205128205127
2010-11-19,48.3,0.39,123.84615384615384
2010-11-22,48.63,0.39,124.6923076923077
2010-11-23,47.71,0.39,122.33333333333333
2010-11-24,48.99,0.39,125.61538461538461
2010-11-26,48.88,0.39,125.33333333333333
2010-11-29,48.05,0.39,123.20512820512819
2010-11-30,48.5,0.39,124.35897435897435
2010-12-01,50.79,0.39,130.23076923076923
2010-12-02,51.09,0.39,131.0
2010-12-03,51.36,0.39,131.69230769230768
2010-12-06,50.92,0.39,130.56410256410257
2010-12-07,51.05,0.39,130.89743589743588
2010-12-08,51.07,0.39,130.94871794871796
2010-12-09,51.13,0.39,131.10256410256412
2010-12-10,52.36,0.39,134.25641025641025
2010-12-13,51.87,0.39,133.0
2010-12-14,52.02,0.39,133.3846153846154
2010-12-15,51.77,0.39,132.74358974358975
2010-12-16,52.15,0.39,133.7179487179487
2010-12-17,53.11,0.39,136.17948717948718
2010-12-20,52.98,0.39,135.84615384615384
2010-12-21,52.94,0.39,135.74358974358972
2010-12-22,53.25,0.39,136.53846153846155
2010-12-23,52.98,0.39,135.84615384615384
2010-12-27,52.98,0.39,135.84615384615384
2010-12-28,52.82,0.39,135.43589743589743
2010-12-29,52.76,0.39,135.28205128205127
2010-12-30,52.54,0.39,134.7179487179487
2010-12-31,52.07,0.39,133.5128205128205
2011-01-03,52.57,0.39,134.7948717948718
2011-01-04,52.34,0.39,134.2051282051282
2011-01-05,53.2,0.39,136.4102564102564
2011-01-06,53.27,0.39,136.5897435897436
2011-01-07,52.45,0.39,134.4871794871795
2011-01-10,53.61,0.39,137.46153846153845
2011-01-11,53.97,0.39,138.3846153846154
2011-01-12,53.82,0.39,138.0
2011-01-13,53.96,0.39,138.35897435897436
2011-01-14,54.96,0.39,140.92307692307693
2011-01-18,55.99,0.39,143.56410256410257
2011-01-19,54.93,0.39,140.84615384615384
2011-01-20,52.15,0.39,133.7179487179487
2011-01-21,52.51,0.39,134.64102564102564
2011-01-24,53.31,0.39,136.6923076923077
2011-01-25,51.82,0.39,132.87179487179486
2011-01-26,52.97,0.39,135.82051282051282
2011-01-27,52.55,0.39,134.74358974358972
2011-01-28,51.85,0.39,132.94871794871796
2011-01-31,52.45,0.39,134.4871794871795
2011-02-01,53.53,0.39,137.25641025641025
2011-02-02,54.11,0.39,138.74358974358972
2011-02-03,53.89,0.39,138.17948717948718
2011-02-04,54.26,0.39,139.1282051282051
2011-02-07,55.04,0.39,141.1282051282051
2011-02-08,54.43,0.39,139.56410256410257
2011-02-09,53.65,0.39,137.56410256410257
2011-02-10,54.4,0.39,139.48717948717947
2011-02-11,54.37,0.39,139.4102564102564
2011-02-14,54.24,0.39,139.07692307692307
2011-02-15,54.12,0.39,138.76923076923075
2011-02-16,54.51,0.39,139.76923076923075
2011-02-17,54.77,0.39,140.43589743589743
2011-02-18,55.09,0.39,141.25641025641025
2011-02-22,54.02,0.39,138.51282051282053
2011-02-23,53.32,0.39,136.7179487179487
2011-02-24,54.11,0.39,138.74358974358972
2011-02-25,55.83,0.52,107.36538461538461
2011-02-28,56.32,0.52,108.3076923076923
2011-03-01,54.93,0.52,105.63461538461539
2011-03-02,55.07,0.52,105.90384615384615
2011-03-03,55.28,0.52,106.3076923076923
2011-03-04,55.0,0.52,105.76923076923076
2011-03-07,53.93,0.52,103.71153846153845
2011-03-08,54.73,0.52,105.24999999999999
2011-03-09,54.38,0.52,104.57692307692308
2011-03-10,53.05,0.52,102.01923076923076
2011-03-11,53.08,0.52,102.07692307692307
2011-03-14,51.9,0.52,99.8076923076923
2011-03-15,51.79,0.52,99.59615384615384
2011-03-16,51.34,0.52,98.73076923076924
2011-03-17,51.02,0.52,98.11538461538461
2011-03-18,51.31,0.52,98.67307692307692
2011-03-21,52.74,0.52,101.42307692307692
2011-03-22,53.55,0.52,102.98076923076923
2011-03-23,53.69,0.52,103.24999999999999
2011-03-24,54.48,0.52,104.76923076923076
2011-03-25,54.2,0.52,104.23076923076923
2011-03-28,53.67,0.52,103.21153846153847
2011-03-29,53.98,0.52,103.80769230769229
2011-03-30,53.97,0.52,103.78846153846153
2011-03-31,54.19,0.52,104.21153846153845
2011-04-01,53.69,0.52,103.24999999999999
2011-04-04,53.77,0.52,103.40384615384616
2011-04-05,53.81,0.52,103.48076923076923
2011-04-06,53.78,0.52,103.42307692307692
2011-04-07,53.27,0.52,102.4423076923077
2011-04-08,53.18,0.52,102.26923076923076
2011-04-11,53.36,0.52,102.61538461538461
2011-04-12,53.02,0.52,101.96153846153847
2011-04-13,53.19,0.52,102.28846153846153
2011-04-14,52.83,0.52,101.59615384615384
2011-04-15,52.9,0.52,101.73076923076923
2011-04-18,51.68,0.52,99.38461538461539
2011-04-19,51.96,0.52,99.92307692307692
2011-04-20,52.98,0.52,101.88461538461537
2011-04-21,53.28,0.52,102.46153846153847
2011-04-25,53.47,0.52,102.82692307692307
2011-04-26,54.0,0.52,103.84615384615384
2011-04-27,54.94,0.52,105.65384615384615
2011-04-28,54.56,0.52,104.92307692307692
2011-04-29,55.29,0.52,106.32692307692307
2011-05-02,54.67,0.52,105.13461538461539
2011-05-03,54.73,0.52,105.24999999999999
2011-05-04,54.19,0.52,104.21153846153845
2011-05-05,53.64,0.45,119.2
2011-05-06,53.83,0.45,119.62222222222222
2011-05-09,54.25,0.45,120.55555555555556
2011-05-10,54.87,0.45,121.93333333333332
2011-05-11,54.04,0.45,120.08888888888889
2011-05-12,55.47,0.45,123.26666666666667
2011-05-13,55.53,0.45,123.4
2011-05-16,55.3,0.45,122.88888888888889
2011-05-17,55.15,0.45,122.55555555555554
2011-05-18,56.07,0.45,124.6
2011-05-19,57.21,0.45,127.13333333333333
2011-05-20,57.01,0.45,126.68888888888888
2011-05-23,55.67,0.45,123.71111111111111
2011-05-24,55.98,0.45,124.39999999999999
2011-05-25,56.52,0.45,125.60000000000001
2011-05-26,57.07,0.45,126.82222222222222
2011-05-27,57.06,0.45,126.8
2011-05-31,57.37,0.45,127.48888888888888
2011-06-01,55.56,0.45,123.46666666666667
2011-06-02,55.86,0.45,124.13333333333333
2011-06-03,54.69,0.45,121.53333333333333
2011-06-06,53.84,0.45,119.64444444444445
2011-06-07,53.48,0.45,118.84444444444443
2011-06-08,52.54,0.45,116.75555555555555
2011-06-09,52.08,0.45,115.73333333333332
2011-06-10,52.01,0.45,115.57777777777777
2011-06-13,52.58,0.45,116.84444444444443
2011-06-14,53.32,0.45,118.48888888888888
2011-06-15,52.84,0.45,117.42222222222223
2011-06-16,52.72,0.45,117.15555555555555
2011-06-17,52.99,0.45,117.75555555555556
2011-06-20,52.98,0.45,117.73333333333332
2011-06-21,54.56,0.45,121.24444444444444
2011-06-22,53.76,0.45,119.46666666666665
2011-06-23,54.03,0.45,120.06666666666666
2011-06-24,53.05,0.45,117.88888888888889
2011-06-27,53.55,0.45,118.99999999999999
2011-06-28,54.44,0.45,120.97777777777777
2011-06-29,54.98,0.45,122.17777777777776
2011-06-30,54.67,0.45,121.4888888888889
2011-07-01,55.54,0.45,123.42222222222222
2011-07-05,55.43,0.45,123.17777777777778
2011-07-06,56.42,0.45,125.37777777777778
2011-07-07,56.76,0.45,126.13333333333333
2011-07-08,56.52,0.45,125.60000000000001
2011-07-11,55.45,0.45,123.22222222222223
2011-07-12,54.73,0.45,121.6222222222222
2011-07-13,54.42,0.45,120.93333333333334
2011-07-14,53.38,0.45,118.62222222222222
2011-07-15,53.82,0.45,119.6
2011-07-18,52.56,0.45,116.8
2011-07-19,53.74,0.45,119.42222222222222
2011-07-20,52.55,0.45,116.77777777777777
2011-07-21,52.87,0.45,117.48888888888888
2011-07-22,53.13,0.45,118.06666666666666
2011-07-25,52.47,0.45,116.6
2011-07-26,52.8,0.45,117.33333333333333
2011-07-27,51.44,0.45,114.3111111111111
2011-07-28,50.99,0.45,113.31111111111112
2011-07-29,50.6,0.45,112.44444444444444
2011-08-01,50.3,0.45,111.77777777777777
2011-08-02,49.11,0.45,109.13333333333333
2011-08-03,49.94,0.45,110.97777777777777
2011-08-04,51.04,0.48,106.33333333333333
2011-08-05,49.48,0.48,103.08333333333333
2011-08-08,46.03,0.48,95.89583333333334
2011-08-09,49.36,0.48,102.83333333333334
2011-08-10,47.36,0.48,98.66666666666667
2011-08-11,49.65,0.48,103.4375
2011-08-12,50.52,0.48,105.25000000000001
2011-08-15,51.52,0.48,107.33333333333334
2011-08-16,50.94,0.48,106.125
2011-08-17,49.92,0.48,104.00000000000001
2011-08-18,47.26,0.48,98.45833333333333
2011-08-19,45.98,0.48,95.79166666666666
2011-08-22,46.19,0.48,96.22916666666667
2011-08-23,48.17,0.48,100.35416666666667
2011-08-24,48.45,0.48,100.93750000000001
2011-08-25,47.84,0.48,99.66666666666667
2011-08-26,48.89,0.48,101.85416666666667
2011-08-29,51.48,0.48,107.25
2011-08-30,52.63,0.48,109.64583333333334
2011-08-31,53.98,0.48,112.45833333333333
2011-09-01,53.01,0.48,110.4375
2011-09-02,51.21,0.48,106.6875
2011-09-06,51.33,0.48,106.9375
2011-09-07,53.0,0.48,110.41666666666667
2011-09-08,51.81,0.48,107.93750000000001
2011-09-09,50.49,0.48,105.18750000000001
2011-09-12,51.21,0.48,106.6875
2011-09-13,51.48,0.48,107.25
2011-09-14,53.07,0.48,110.5625
2011-09-15,53.97,0.48,112.4375
2011-09-16,54.05,0.48,112.60416666666667
2011-09-19,53.73,0.48,111.9375
2011-09-20,52.46,0.48,109.29166666666667
2011-09-21,51.05,0.48,106.35416666666667
2011-09-22,49.31,0.48,102.72916666666667
2011-09-23,49.82,0.48,103.79166666666667
2011-09-26,50.83,0.48,105.89583333333333
2011-09-27,52.19,0.48,108.72916666666667
2011-09-28,50.55,0.48,105.3125
2011-09-29,50.95,0.48,106.14583333333334
2011-09-30,49.04,0.48,102.16666666666667
2011-10-03,46.52,0.48,96.91666666666667
2011-10-04,47.6,0.48,99.16666666666667
2011-10-05,48.65,0.48,101.35416666666667
2011-10-06,48.63,0.48,101.31250000000001
2011-10-07,47.98,0.48,99.95833333333333
2011-10-10,49.14,0.48,102.375
2011-10-11,49.78,0.48,103.70833333333334
2011-10-12,50.52,0.48,105.25000000000001
2011-10-13,50.87,0.48,105.97916666666667
2011-10-14,51.9,0.48,108.125
2011-10-17,50.56,0.48,105.33333333333334
2011-10-18,51.57,0.48,107.4375
2011-10-19,50.51,0.48,105.22916666666667
2011-10-20,50.65,0.48,105.52083333333333
2011-10-21,50.96,0.48,106.16666666666667
2011-10-24,51.75,0.48,107.8125
2011-10-25,51.33,0.48,106.9375
2011-10-26,51.65,0.48,107.60416666666667
2011-10-27,55.06,0.48,114.70833333333334
2011-10-28,54.93,0.48,114.4375
2011-10-31,54.36,0.48,113.25
2011-11-01,52.94,0.48,110.29166666666667
2011-11-02,54.31,0.48,113.14583333333334
2011-11-03,57.97,0.48,120.77083333333333
2011-11-04,57.94,0.48,120.70833333333333
2011-11-07,59.88,0.48,124.75000000000001
2011-11-08,59.6,0.48,124.16666666666667
2011-11-09,56.93,0.48,118.60416666666667
2011-11-10,57.7,0.48,120.20833333333334
2011-11-11,58.82,0.48,122.54166666666667
2011-11-14,58.67,0.48,122.22916666666667
2011-11-15,59.15,0.48,123.22916666666667
2011-11-16,58.94,0.48,122.79166666666667
2011-11-17,58.25,0.48,121.35416666666667
2011-11-18,58.71,0.48,122.3125
2011-11-21,58.61,0.48,122.10416666666667
2011-11-22,57.85,0.48,120.52083333333334
2011-11-23,56.85,0.48,118.43750000000001
2011-11-25,56.93,0.48,118.60416666666667
2011-11-28,58.36,0.48,121.58333333333334
2011-11-29,58.89,0.48,122.6875
2011-11-30,61.97,0.48,129.10416666666666
2011-12-01,61.46,0.48,128.04166666666669
2011-12-02,60.33,0.48,125.6875
2011-12-05,61.41,0.48,127.9375
2011-12-06,61.48,0.48,128.08333333333334
2011-12-07,61.29,0.48,127.6875
2011-12-08,60.21,0.48,125.4375
2011-12-09,61.98,0.48,129.125
2011-12-12,60.51,0.48,126.0625
2011-12-13,59.4,0.48,123.75
2011-12-14,58.13,0.48,121.10416666666667
2011-12-15,58.9,0.48,122.70833333333333
2011-12-16,59.51,0.48,123.97916666666667
2011-12-19,58.01,0.48,120.85416666666667
2011-12-20,59.53,0.48,124.02083333333334
2011-12-21,57.39,0.48,119.5625
2011-12-22,57.34,0.48,119.45833333333334
2011-12-23,57.95,0.48,120.72916666666667
2011-12-27,57.85,0.48,120.52083333333334
2011-12-28,56.61,0.48,117.9375
2011-12-29,57.24,0.48,119.25000000000001
2011-12-30,57.28,0.48,119.33333333333334
2012-01-03,57.39,0.48,119.5625
2012-01-04,56.4,0.48,117.5
2012-01-05,57.3,0.48,119.375
2012-01-06,56.94,0.48,118.625
2012-01-09,56.68,0.48,118.08333333333334
2012-01-10,56.73,0.48,118.1875
2012-01-11,56.83,0.48,118.39583333333333
2012-01-12,57.44,0.48,119.66666666666667
2012-01-13,57.35,0.48,119.47916666666667
2012-01-17,57.23,0.48,119.22916666666667
2012-01-18,58.88,0.48,122.66666666666667
2012-01-19,60.56,0.48,126.16666666666667
2012-01-20,60.81,0.48,126.68750000000001
2012-01-23,60.57,0.48,126.1875
2012-01-24,61.34,0.48,127.79166666666667
2012-01-25,61.26,0.48,127.625
2012-01-26,61.51,0.48,128.14583333333334
2012-01-27,61.46,0.48,128.04166666666669
2012-01-30,60.46,0.48,125.95833333333334
2012-01-31,60.49,0.48,126.02083333333334
2012-02-01,63.0,0.48,131.25
2012-02-02,62.88,0.48,131.0
2012-02-03,63.75,0.48,132.8125
2012-02-06,63.48,0.48,132.25
2012-02-07,63.76,0.48,132.83333333333334
2012-02-08,63.61,0.48,132.52083333333334
2012-02-09,64.27,0.48,133.89583333333334
2012-02-10,63.65,0.48,132.60416666666666
2012-02-13,64.2,0.48,133.75
2012-02-14,64.31,0.48,133.97916666666669
2012-02-15,64.05,0.48,133.4375
2012-02-16,65.1,0.48,135.625
2012-02-17,64.89,0.48,135.1875
2012-02-21,64.99,0.48,135.39583333333331
2012-02-22,66.01,0.48,137.52083333333334
2012-02-23,63.08,0.5,126.16
2012-02-24,63.83,0.5,127.66
2012-02-27,63.67,0.5,127.34
2012-02-28,63.98,0.5,127.96
2012-02-29,63.18,0.5,126.36
2012-03-01,63.62,0.5,127.24
2012-03-02,63.57,0.5,127.14
2012-03-05,63.28,0.5,126.56
2012-03-06,61.62,0.5,123.24
2012-03-07,62.34,0.5,124.68
2012-03-08,62.67,0.5,125.34
2012-03-09,63.42,0.5,126.84
2012-03-12,63.21,0.5,126.42
2012-03-13,64.77,0.5,129.54
2012-03-14,64.7,0.5,129.4
2012-03-15,65.52,0.5,131.04
2012-03-16,65.55,0.5,131.1
2012-03-19,65.41,0.5,130.82
2012-03-20,64.66,0.5,129.32
2012-03-21,65.14,0.5,130.28
2012-03-22,64.83,0.5,129.66
2012-03-23,64.83,0.5,129.66
2012-03-26,66.03,0.5,132.06
2012-03-27,66.13,0.5,132.26
2012-03-28,65.3,0.5,130.6
2012-03-29,65.21,0.5,130.42
2012-03-30,65.02,0.5,130.04
2012-04-02,65.75,0.5,131.5
2012-04-03,66.26,0.5,132.52
2012-04-04,64.41,0.5,128.82
2012-04-05,64.28,0.5,128.56
2012-04-09,63.57,0.5,127.14
2012-04-10,62.24,0.5,124.48
2012-04-11,62.89,0.5,125.78
2012-04-12,63.54,0.5,127.08
2012-04-13,64.26,0.5,128.52
2012-04-16,64.15,0.5,128.3
2012-04-17,65.08,0.5,130.16
2012-04-18,66.08,0.5,132.16
2012-04-19,66.1,0.5,132.2
2012-04-20,66.12,0.5,132.24
2012-04-23,65.0,0.5,130.0
2012-04-24,63.97,0.5,127.94
2012-04-25,65.62,0.5,131.24
2012-04-26,67.0,0.5,134.0
2012-04-27,67.33,0.5,134.66
2012-04-30,67.07,0.5,134.14
2012-05-01,67.95,0.5,135.9
2012-05-02,68.54,0.5,137.08
2012-05-03,62.22,0.48,129.625
2012-05-04,62.41,0.48,130.02083333333334
2012-05-07,61.91,0.48,128.97916666666666
2012-05-08,61.16,0.48,127.41666666666666
2012-05-09,61.51,0.48,128.14583333333334
2012-05-10,60.93,0.48,126.9375
2012-05-11,61.79,0.48,128.72916666666666
2012-05-14,62.5,0.48,130.20833333333334
2012-05-15,61.68,0.48,128.5
2012-05-16,62.36,0.48,129.91666666666666
2012-05-17,61.11,0.48,127.3125
2012-05-18,59.8,0.48,124.58333333333333
2012-05-21,61.0,0.48,127.08333333333334
2012-05-22,61.75,0.48,128.64583333333334
2012-05-23,62.12,0.48,129.41666666666666
2012-05-24,61.69,0.48,128.52083333333334
2012-05-25,62.09,0.48,129.35416666666669
2012-05-29,63.06,0.48,131.375
2012-05-30,61.65,0.48,128.4375
2012-05-31,61.88,0.48,128.91666666666669
2012-06-01,59.93,0.48,124.85416666666667
2012-06-04,61.8,0.48,128.75
2012-06-05,62.94,0.48,131.125
2012-06-06,65.1,0.48,135.625
2012-06-07,64.45,0.48,134.27083333333334
2012-06-08,64.59,0.48,134.5625
2012-06-11,63.03,0.48,131.3125
2012-06-12,63.58,0.48,132.45833333333334
2012-06-13,62.95,0.48,131.14583333333334
2012-06-14,62.53,0.48,130.27083333333334
2012-06-15,64.19,0.48,133.72916666666666
2012-06-18,65.51,0.48,136.47916666666669
2012-06-19,66.09,0.48,137.6875
2012-06-20,65.39,0.48,136.22916666666669
2012-06-21,63.06,0.48,131.375
2012-06-22,63.61,0.48,132.52083333333334
2012-06-25,62.17,0.48,129.52083333333334
2012-06-26,62.47,0.48,130.14583333333334
2012-06-27,62.62,0.48,130.45833333333334
2012-06-28,60.97,0.48,127.02083333333333
2012-06-29,63.11,0.48,131.47916666666666
2012-07-02,63.17,0.48,131.60416666666669
2012-07-03,64.22,0.48,133.79166666666666
2012-07-05,64.47,0.48,134.3125
2012-07-06,60.32,0.48,125.66666666666667
2012-07-09,58.22,0.48,121.29166666666667
2012-07-10,57.32,0.48,119.41666666666667
2012-07-11,56.22,0.48,117.125
2012-07-12,56.62,0.48,117.95833333333333
2012-07-13,57.24,0.48,119.25000000000001
2012-07-16,56.51,0.48,117.72916666666667
2012-07-17,56.19,0.48,117.0625
2012-07-18,56.78,0.48,118.29166666666667
2012-07-19,58.15,0.48,121.14583333333333
2012-07-20,57.42,0.48,119.62500000000001
2012-07-23,57.25,0.48,119.27083333333334
2012-07-24,57.3,0.48,119.375
2012-07-25,57.72,0.48,120.25
2012-07-26,59.27,0.48,123.47916666666667
2012-07-27,60.35,0.48,125.72916666666667
2012-07-30,60.56,0.48,126.16666666666667
2012-07-31,59.96,0.48,124.91666666666667
2012-08-01,59.92,0.48,124.83333333333334
2012-08-02,66.56,0.53,125.58490566037736
2012-08-03,67.71,0.53,127.75471698113206
2012-08-06,67.54,0.53,127.43396226415095
2012-08-07,67.22,0.53,126.83018867924527
2012-08-08,66.43,0.53,125.33962264150944
2012-08-09,66.88,0.53,126.188679245283
2012-08-10,66.8,0.53,126.03773584905659
2012-08-13,66.08,0.53,124.67924528301886
2012-08-14,65.72,0.53,123.99999999999999
2012-08-15,65.7,0.53,123.9622641509434
2012-08-16,66.36,0.53,125.20754716981132
2012-08-17,66.16,0.53,124.83018867924527
2012-08-20,65.88,0.53,124.30188679245282
2012-08-21,67.21,0.53,126.81132075471696
2012-08-22,67.51,0.53,127.37735849056604
2012-08-23,68.04,0.53,128.37735849056605
2012-08-24,67.51,0.53,127.37735849056604
2012-08-27,67.95,0.53,128.2075471698113
2012-08-28,69.49,0.53,131.1132075471698
2012-08-29,69.71,0.53,131.52830188679243
2012-08-30,69.46,0.53,131.0566037735849
2012-08-31,69.7,0.53,131.50943396226415
2012-09-04,70.77,0.53,133.52830188679243
2012-09-05,71.01,0.53,133.9811320754717
2012-09-06,72.46,0.53,136.71698113207546
2012-09-07,71.89,0.53,135.64150943396226
2012-09-10,72.57,0.53,136.92452830188677
2012-09-11,71.94,0.53,135.73584905660377
