date,TXT,TXT_EPS,PE Ratio
2005-02-10,37.08,0.41,90.4390243902439
2005-02-11,37.47,0.41,91.39024390243902
2005-02-14,37.42,0.41,91.26829268292684
2005-02-15,37.74,0.41,92.04878048780489
2005-02-16,38.45,0.41,93.78048780487806
2005-02-17,38.28,0.41,93.3658536585366
2005-02-18,38.67,0.41,94.31707317073172
2005-02-22,38.25,0.41,93.29268292682927
2005-02-23,38.32,0.41,93.46341463414635
2005-02-24,38.76,0.37,104.75675675675676
2005-02-25,39.38,0.37,106.43243243243244
2005-02-28,38.67,0.37,104.51351351351352
2005-03-01,39.17,0.37,105.86486486486487
2005-03-02,39.67,0.37,107.21621621621622
2005-03-03,39.4,0.37,106.48648648648648
2005-03-04,39.9,0.37,107.83783783783784
2005-03-07,40.03,0.37,108.1891891891892
2005-03-08,39.76,0.37,107.45945945945945
2005-03-09,38.84,0.37,104.97297297297298
2005-03-10,38.85,0.37,105.0
2005-03-11,38.69,0.37,104.56756756756756
2005-03-14,38.97,0.37,105.32432432432432
2005-03-15,38.96,0.37,105.2972972972973
2005-03-16,38.95,0.37,105.27027027027027
2005-03-17,38.12,0.37,103.02702702702702
2005-03-18,37.72,0.37,101.94594594594595
2005-03-21,37.93,0.37,102.51351351351352
2005-03-22,37.99,0.37,102.67567567567568
2005-03-23,37.64,0.37,101.72972972972973
2005-03-24,37.88,0.37,102.37837837837839
2005-03-28,37.38,0.37,101.02702702702703
2005-03-29,35.9,0.37,97.02702702702702
2005-03-30,37.31,0.37,100.83783783783784
2005-03-31,37.31,0.37,100.83783783783784
2005-04-01,37.79,0.37,102.13513513513513
2005-04-04,37.73,0.37,101.97297297297297
2005-04-05,37.78,0.37,102.10810810810811
2005-04-06,37.99,0.37,102.67567567567568
2005-04-07,38.5,0.37,104.05405405405405
2005-04-08,38.44,0.37,103.89189189189189
2005-04-11,38.0,0.37,102.70270270270271
2005-04-12,38.22,0.37,103.29729729729729
2005-04-13,37.6,0.37,101.62162162162163
2005-04-14,36.89,0.37,99.70270270270271
2005-04-15,35.78,0.37,96.70270270270271
2005-04-18,35.66,0.37,96.37837837837837
2005-04-19,35.92,0.37,97.08108108108108
2005-04-20,35.56,0.37,96.10810810810811
2005-04-21,38.01,0.37,102.72972972972973
2005-04-22,37.38,0.37,101.02702702702703
2005-04-25,38.16,0.37,103.13513513513513
2005-04-26,37.76,0.37,102.05405405405405
2005-04-27,37.41,0.37,101.1081081081081
2005-04-28,37.09,0.37,100.24324324324326
2005-04-29,37.67,0.37,101.81081081081082
2005-05-02,37.65,0.37,101.75675675675676
2005-05-03,38.05,0.37,102.83783783783782
2005-05-04,38.63,0.37,104.40540540540542
2005-05-05,38.56,0.37,104.21621621621622
2005-05-06,38.95,0.37,105.27027027027027
2005-05-09,38.88,0.43,90.4186046511628
2005-05-10,38.53,0.43,89.6046511627907
2005-05-11,38.38,0.43,89.25581395348838
2005-05-12,37.71,0.43,87.69767441860465
2005-05-13,37.49,0.43,87.18604651162791
2005-05-16,37.83,0.43,87.9767441860465
2005-05-17,37.88,0.43,88.09302325581396
2005-05-18,38.88,0.43,90.4186046511628
2005-05-19,39.15,0.43,91.04651162790698
2005-05-20,39.06,0.43,90.83720930232559
2005-05-23,39.08,0.43,90.88372093023256
2005-05-24,38.93,0.43,90.53488372093024
2005-05-25,38.45,0.43,89.4186046511628
2005-05-26,38.9,0.43,90.46511627906976
2005-05-27,38.99,0.43,90.67441860465117
2005-05-31,38.65,0.43,89.88372093023256
2005-06-01,38.83,0.43,90.30232558139535
2005-06-02,39.0,0.43,90.69767441860465
2005-06-03,38.74,0.43,90.09302325581396
2005-06-06,38.62,0.43,89.81395348837209
2005-06-07,38.41,0.43,89.32558139534883
2005-06-08,38.31,0.43,89.09302325581396
2005-06-09,38.72,0.43,90.04651162790698
2005-06-10,38.64,0.43,89.86046511627907
2005-06-13,38.72,0.43,90.04651162790698
2005-06-14,38.23,0.43,88.90697674418604
2005-06-15,38.05,0.43,88.48837209302324
2005-06-16,37.97,0.43,88.30232558139535
2005-06-17,38.04,0.43,88.46511627906976
2005-06-20,38.19,0.43,88.81395348837209
2005-06-21,38.29,0.43,89.04651162790698
2005-06-22,38.44,0.43,89.3953488372093
2005-06-23,38.04,0.43,88.46511627906976
2005-06-24,37.4,0.43,86.9767441860465
2005-06-27,37.79,0.43,87.88372093023256
2005-06-28,38.1,0.43,88.6046511627907
2005-06-29,38.15,0.43,88.72093023255813
2005-06-30,37.92,0.43,88.18604651162791
2005-07-01,38.2,0.43,88.83720930232559
2005-07-05,38.31,0.43,89.09302325581396
2005-07-06,38.03,0.43,88.44186046511628
2005-07-07,37.7,0.43,87.67441860465117
2005-07-08,38.63,0.43,89.83720930232559
2005-07-11,38.54,0.43,89.62790697674419
2005-07-12,38.48,0.43,89.48837209302324
2005-07-13,38.6,0.43,89.76744186046513
2005-07-14,39.0,0.43,90.69767441860465
2005-07-15,38.5,0.43,89.53488372093024
2005-07-18,38.45,0.43,89.4186046511628
2005-07-19,38.81,0.43,90.25581395348838
2005-07-20,39.4,0.43,91.62790697674419
2005-07-21,38.5,0.43,89.53488372093024
2005-07-22,38.61,0.43,89.79069767441861
2005-07-25,37.95,0.43,88.25581395348838
2005-07-26,37.43,0.43,87.04651162790698
2005-07-27,37.54,0.43,87.30232558139535
2005-07-28,37.56,0.43,87.34883720930233
2005-07-29,37.08,0.43,86.23255813953489
2005-08-01,37.65,0.43,87.55813953488372
2005-08-02,37.21,0.43,86.53488372093024
2005-08-03,37.25,0.43,86.62790697674419
2005-08-04,37.13,0.43,86.34883720930233
2005-08-05,37.04,0.43,86.13953488372093
2005-08-08,37.2,0.52,71.53846153846155
2005-08-09,37.45,0.52,72.01923076923077
2005-08-10,37.3,0.52,71.73076923076923
2005-08-11,36.96,0.52,71.07692307692308
2005-08-12,36.83,0.52,70.82692307692307
2005-08-15,36.89,0.52,70.9423076923077
2005-08-16,36.68,0.52,70.53846153846153
2005-08-17,36.87,0.52,70.90384615384615
2005-08-18,36.73,0.52,70.63461538461537
2005-08-19,36.72,0.52,70.61538461538461
2005-08-22,36.65,0.52,70.48076923076923
2005-08-23,36.86,0.52,70.88461538461539
2005-08-24,36.38,0.52,69.96153846153847
2005-08-25,36.05,0.52,69.32692307692307
2005-08-26,35.5,0.52,68.26923076923077
2005-08-29,35.56,0.52,68.38461538461539
2005-08-30,34.97,0.52,67.25
2005-08-31,35.65,0.52,68.5576923076923
2005-09-01,35.83,0.52,68.90384615384615
2005-09-02,35.76,0.52,68.76923076923076
2005-09-06,35.86,0.52,68.96153846153845
2005-09-07,36.47,0.52,70.13461538461539
2005-09-08,35.74,0.52,68.73076923076923
2005-09-09,35.82,0.52,68.88461538461539
2005-09-12,35.95,0.52,69.13461538461539
2005-09-13,35.47,0.52,68.21153846153845
2005-09-14,35.25,0.52,67.78846153846153
2005-09-15,35.17,0.52,67.63461538461539
2005-09-16,35.33,0.52,67.9423076923077
2005-09-19,34.17,0.52,65.71153846153847
2005-09-20,33.58,0.52,64.57692307692307
2005-09-21,32.93,0.52,63.32692307692307
2005-09-22,32.92,0.52,63.30769230769231
2005-09-23,33.62,0.52,64.65384615384615
2005-09-26,33.67,0.52,64.75
2005-09-27,34.38,0.52,66.11538461538461
2005-09-28,34.36,0.52,66.07692307692308
2005-09-29,35.01,0.52,67.32692307692307
2005-09-30,35.86,0.52,68.96153846153845
2005-10-03,35.65,0.52,68.5576923076923
2005-10-04,35.17,0.52,67.63461538461539
2005-10-05,34.5,0.52,66.34615384615384
2005-10-06,34.7,0.52,66.73076923076924
2005-10-07,35.06,0.52,67.42307692307692
2005-10-10,34.75,0.52,66.82692307692308
2005-10-11,35.04,0.52,67.38461538461539
2005-10-12,35.04,0.52,67.38461538461539
2005-10-13,35.01,0.52,67.32692307692307
2005-10-14,35.42,0.52,68.11538461538461
2005-10-17,35.7,0.52,68.65384615384616
2005-10-18,35.09,0.52,67.48076923076924
2005-10-19,35.42,0.52,68.11538461538461
2005-10-20,36.49,0.52,70.17307692307692
2005-10-21,36.17,0.52,69.5576923076923
2005-10-24,36.51,0.52,70.21153846153845
2005-10-25,36.25,0.52,69.71153846153845
2005-10-26,36.07,0.52,69.36538461538461
2005-10-27,35.04,0.52,67.38461538461539
2005-10-28,35.49,0.52,68.25
2005-10-31,36.02,0.52,69.26923076923077
2005-11-01,35.92,0.52,69.07692307692308
2005-11-02,36.08,0.52,69.38461538461537
2005-11-03,37.03,0.52,71.21153846153847
2005-11-04,36.8,0.52,70.76923076923076
2005-11-07,37.22,0.54,68.92592592592592
2005-11-08,37.58,0.54,69.59259259259258
2005-11-09,36.86,0.54,68.25925925925925
2005-11-10,37.33,0.54,69.12962962962962
2005-11-11,37.28,0.54,69.03703703703704
2005-11-14,37.31,0.54,69.0925925925926
2005-11-15,37.63,0.54,69.68518518518519
2005-11-16,38.15,0.54,70.64814814814814
2005-11-17,38.58,0.54,71.44444444444444
2005-11-18,38.51,0.54,71.31481481481481
2005-11-21,38.38,0.54,71.07407407407408
2005-11-22,38.67,0.54,71.61111111111111
2005-11-23,38.88,0.54,72.0
2005-11-25,39.18,0.54,72.55555555555556
2005-11-28,38.97,0.54,72.16666666666666
2005-11-29,39.62,0.54,73.37037037037037
2005-11-30,39.45,0.54,73.05555555555556
2005-12-01,40.0,0.54,74.07407407407408
2005-12-02,39.87,0.54,73.83333333333333
2005-12-05,39.35,0.54,72.87037037037037
2005-12-06,39.21,0.54,72.61111111111111
2005-12-07,38.72,0.54,71.7037037037037
2005-12-08,38.67,0.54,71.61111111111111
2005-12-09,39.06,0.54,72.33333333333333
2005-12-12,38.48,0.54,71.25925925925925
2005-12-13,38.66,0.54,71.59259259259258
2005-12-14,38.83,0.54,71.9074074074074
2005-12-15,38.69,0.54,71.64814814814814
2005-12-16,38.65,0.54,71.57407407407406
2005-12-19,38.01,0.54,70.38888888888889
2005-12-20,38.85,0.54,71.94444444444444
2005-12-21,38.76,0.54,71.77777777777777
2005-12-22,38.9,0.54,72.03703703703702
2005-12-23,38.9,0.54,72.03703703703702
2005-12-27,38.55,0.54,71.38888888888889
2005-12-28,38.85,0.54,71.94444444444444
2005-12-29,38.76,0.54,71.77777777777777
2005-12-30,38.49,0.54,71.27777777777777
2006-01-03,38.75,0.54,71.75925925925925
2006-01-04,38.74,0.54,71.74074074074073
2006-01-05,38.66,0.54,71.59259259259258
2006-01-06,38.79,0.54,71.83333333333333
2006-01-09,38.99,0.54,72.20370370370371
2006-01-10,39.08,0.54,72.37037037037037
2006-01-11,38.74,0.54,71.74074074074073
2006-01-12,38.54,0.54,71.37037037037037
2006-01-13,39.25,0.54,72.68518518518518
2006-01-17,39.03,0.54,72.27777777777777
2006-01-18,38.65,0.54,71.57407407407406
2006-01-19,38.63,0.54,71.53703703703704
2006-01-20,38.4,0.54,71.1111111111111
2006-01-23,37.88,0.54,70.14814814814815
2006-01-24,38.22,0.54,70.77777777777777
2006-01-25,37.97,0.54,70.31481481481481
2006-01-26,41.82,0.54,77.44444444444444
2006-01-27,41.31,0.54,76.5
2006-01-30,42.0,0.54,77.77777777777777
2006-01-31,42.23,0.54,78.2037037037037
2006-02-01,42.51,0.54,78.72222222222221
2006-02-02,41.39,0.54,76.64814814814814
2006-02-03,41.75,0.54,77.31481481481481
2006-02-06,41.74,0.54,77.29629629629629
2006-02-07,41.5,0.54,76.85185185185185
2006-02-08,41.12,0.54,76.14814814814814
2006-02-09,41.4,0.54,76.66666666666666
2006-02-10,41.4,0.54,76.66666666666666
2006-02-13,41.18,0.54,76.25925925925925
2006-02-14,41.94,0.54,77.66666666666666
2006-02-15,42.04,0.54,77.85185185185185
2006-02-16,42.39,0.54,78.5
2006-02-17,43.26,0.54,80.1111111111111
2006-02-21,42.58,0.54,78.85185185185185
2006-02-22,43.04,0.54,79.7037037037037
2006-02-23,43.72,0.54,80.96296296296296
2006-02-24,44.57,0.72,61.90277777777778
2006-02-27,44.58,0.72,61.916666666666664
2006-02-28,44.06,0.72,61.19444444444445
2006-03-01,43.99,0.72,61.09722222222223
2006-03-02,43.95,0.72,61.04166666666667
2006-03-03,43.99,0.72,61.09722222222223
2006-03-06,43.81,0.72,60.84722222222223
2006-03-07,44.03,0.72,61.15277777777778
2006-03-08,43.83,0.72,60.875
2006-03-09,44.53,0.72,61.84722222222223
2006-03-10,44.92,0.72,62.38888888888889
2006-03-13,44.72,0.72,62.111111111111114
2006-03-14,45.31,0.72,62.930555555555564
2006-03-15,45.76,0.72,63.55555555555556
2006-03-16,46.22,0.72,64.19444444444444
2006-03-17,46.7,0.72,64.86111111111111
2006-03-20,46.76,0.72,64.94444444444444
2006-03-21,46.53,0.72,64.625
2006-03-22,47.15,0.72,65.48611111111111
2006-03-23,47.15,0.72,65.48611111111111
2006-03-24,47.2,0.72,65.55555555555556
2006-03-27,46.3,0.72,64.30555555555556
2006-03-28,46.21,0.72,64.18055555555556
2006-03-29,47.03,0.72,65.31944444444444
2006-03-30,47.17,0.72,65.5138888888889
2006-03-31,46.7,0.72,64.86111111111111
2006-04-03,47.05,0.72,65.34722222222221
2006-04-04,46.67,0.72,64.81944444444444
2006-04-05,46.65,0.72,64.79166666666667
2006-04-06,46.22,0.72,64.19444444444444
2006-04-07,45.99,0.72,63.87500000000001
2006-04-10,45.78,0.72,63.583333333333336
2006-04-11,45.31,0.72,62.930555555555564
2006-04-12,45.32,0.72,62.94444444444445
2006-04-13,45.22,0.72,62.80555555555556
2006-04-17,45.22,0.72,62.80555555555556
2006-04-18,47.04,0.72,65.33333333333333
2006-04-19,47.49,0.72,65.95833333333334
2006-04-20,46.74,0.72,64.91666666666667
2006-04-21,45.01,0.72,62.513888888888886
2006-04-24,45.64,0.72,63.38888888888889
2006-04-25,45.13,0.72,62.680555555555564
2006-04-26,45.24,0.72,62.833333333333336
2006-04-27,45.54,0.72,63.25
2006-04-28,44.97,0.72,62.458333333333336
2006-05-01,44.94,0.72,62.416666666666664
2006-05-02,45.7,0.72,63.47222222222223
2006-05-03,46.06,0.72,63.97222222222223
2006-05-04,47.08,0.72,65.38888888888889
2006-05-05,47.71,0.59,80.86440677966102
2006-05-08,48.49,0.59,82.1864406779661
2006-05-09,48.83,0.59,82.76271186440678
2006-05-10,49.05,0.59,83.13559322033898
2006-05-11,49.05,0.59,83.13559322033898
2006-05-12,48.24,0.59,81.76271186440678
2006-05-15,47.88,0.59,81.15254237288137
2006-05-16,48.01,0.59,81.37288135593221
2006-05-17,46.74,0.59,79.22033898305085
2006-05-18,46.17,0.59,78.2542372881356
2006-05-19,45.8,0.59,77.62711864406779
2006-05-22,44.95,0.59,76.1864406779661
2006-05-23,45.0,0.59,76.27118644067797
2006-05-24,45.01,0.59,76.28813559322035
2006-05-25,46.51,0.59,78.83050847457628
2006-05-26,46.35,0.59,78.55932203389831
2006-05-30,46.01,0.59,77.98305084745763
2006-05-31,45.47,0.59,77.0677966101695
2006-06-01,47.08,0.59,79.79661016949153
2006-06-02,47.11,0.59,79.84745762711864
2006-06-05,45.03,0.59,76.3220338983051
2006-06-06,44.57,0.59,75.54237288135593
2006-06-07,45.08,0.59,76.40677966101696
2006-06-08,43.76,0.59,74.16949152542372
2006-06-09,43.23,0.59,73.27118644067797
2006-06-12,42.2,0.59,71.52542372881356
2006-06-13,41.26,0.59,69.9322033898305
2006-06-14,42.07,0.59,71.30508474576271
2006-06-15,43.51,0.59,73.7457627118644
2006-06-16,42.87,0.59,72.66101694915254
2006-06-19,43.33,0.59,73.4406779661017
2006-06-20,43.39,0.59,73.54237288135593
2006-06-21,44.17,0.59,74.86440677966102
2006-06-22,43.78,0.59,74.20338983050848
2006-06-23,43.51,0.59,73.7457627118644
2006-06-26,44.09,0.59,74.72881355932205
2006-06-27,43.47,0.59,73.67796610169492
2006-06-28,44.13,0.59,74.79661016949153
2006-06-29,45.87,0.59,77.7457627118644
2006-06-30,46.09,0.59,78.11864406779662
2006-07-03,46.31,0.59,78.49152542372882
2006-07-05,46.1,0.59,78.13559322033899
2006-07-06,46.56,0.59,78.91525423728814
2006-07-07,45.76,0.59,77.55932203389831
2006-07-10,45.84,0.59,77.6949152542373
2006-07-11,46.08,0.59,78.10169491525424
2006-07-12,45.88,0.59,77.76271186440678
2006-07-13,44.8,0.59,75.9322033898305
2006-07-14,43.58,0.59,73.86440677966102
2006-07-17,43.33,0.59,73.4406779661017
2006-07-18,43.0,0.59,72.88135593220339
2006-07-19,44.8,0.59,75.9322033898305
2006-07-20,44.65,0.59,75.67796610169492
2006-07-21,43.67,0.59,74.01694915254238
2006-07-24,44.56,0.59,75.52542372881356
2006-07-25,45.92,0.59,77.83050847457628
2006-07-26,45.63,0.59,77.33898305084746
2006-07-27,44.96,0.59,76.20338983050848
2006-07-28,45.4,0.59,76.94915254237289
2006-07-31,44.96,0.59,76.20338983050848
2006-08-01,44.78,0.59,75.89830508474577
2006-08-02,45.08,0.59,76.40677966101696
2006-08-03,45.0,0.59,76.27118644067797
2006-08-04,44.87,0.59,76.05084745762711
2006-08-07,44.39,0.129185,343.6157448620196
2006-08-08,44.1,0.129185,341.3709021945273
2006-08-09,43.04,0.129185,333.1656152030034
2006-08-10,43.49,0.129185,336.64899175600885
2006-08-11,43.25,0.129185,334.7911909277393
2006-08-14,43.59,0.129185,337.4230754344545
2006-08-15,44.9,0.129185,347.56357162209235
2006-08-16,45.47,0.129185,351.9758485892325
2006-08-17,45.15,0.129185,349.49878081820646
2006-08-18,45.04,0.129185,348.64728877191624
2006-08-21,44.5,0.129185,344.4672369083098
2006-08-22,44.26,0.129185,342.60943608004027
2006-08-23,43.81,0.129185,339.1260595270349
2006-08-24,43.42,0.129185,336.1071331810969
2006-08-25,42.5,0.129185,328.985563339397
2006-08-28,42.71,0.129185,330.61113906413283
2006-08-29,42.17,0.129185,326.4310872005264
2006-08-30,41.55,0.129185,321.6317683941634
2006-08-31,41.93,0.129185,324.57328637225686
2006-09-01,42.28,0.129185,327.2825792468166
2006-09-05,42.2,0.129185,326.6633123040601
2006-09-06,40.55,0.129185,313.890931609707
2006-09-07,40.82,0.129185,315.98095754151024
2006-09-08,41.4,0.129185,320.47064287649494
2006-09-11,41.82,0.129185,323.72179432596664
2006-09-12,42.46,0.129185,328.6759298680187
2006-09-13,42.0,0.129185,325.1151449471688
2006-09-14,42.06,0.129185,325.5795951542362
2006-09-15,41.92,0.129185,324.4958780044123
2006-09-18,41.31,0.129185,319.7739675658939
2006-09-19,41.81,0.129185,323.6443859581221
2006-09-20,42.15,0.129185,326.27627046483724
2006-09-21,41.79,0.129185,323.489569222433
2006-09-22,40.81,0.129185,315.9035491736657
2006-09-25,41.17,0.129185,318.69025041607
2006-09-26,42.13,0.129185,326.12145372914813
2006-09-27,42.35,0.129185,327.82443782172857
2006-09-28,43.26,0.129185,334.86859929558386
2006-09-29,43.75,0.129185,338.6616093199675
2006-10-02,44.1,0.129185,341.3709021945273
2006-10-03,44.26,0.129185,342.60943608004027
2006-10-04,45.2,0.129185,349.8858226574293
2006-10-05,45.46,0.129185,351.89844022138794
2006-10-06,45.17,0.129185,349.6535975538956
2006-10-09,44.75,0.129185,346.4024461044239
2006-10-10,44.69,0.129185,345.93799589735653
2006-10-11,44.61,0.129185,345.3187289546
2006-10-12,45.4,0.129185,351.43399001432056
2006-10-13,45.16,0.129185,349.576189186051
2006-10-16,45.41,0.129185,351.5113983821651
2006-10-17,44.88,0.129185,347.40875488640324
2006-10-18,45.25,0.129185,350.2728644966521
2006-10-19,45.71,0.129185,353.83364941750204
2006-10-20,45.84,0.129185,354.83995819948143
2006-10-23,45.36,0.129185,351.1243565429423
2006-10-24,45.1,0.129185,349.1117389789837
2006-10-25,44.72,0.129185,346.1702210008902
2006-10-26,44.54,0.129185,344.77687037968803
2006-10-27,44.33,0.129185,343.1512946549522
2006-10-30,45.3,0.129185,350.6599063358749
2006-10-31,45.47,0.129185,351.9758485892325
2006-11-01,45.27,0.129185,350.42768123234123
2006-11-02,45.1,0.129185,349.1117389789837
2006-11-03,45.2,0.129185,349.8858226574293
2006-11-06,45.78,0.129185,354.375507992414
2006-11-07,46.06,0.129185,356.5429422920618
2006-11-08,46.23,0.68,67.98529411764704
2006-11-09,45.04,0.68,66.23529411764706
2006-11-10,44.95,0.68,66.1029411764706
2006-11-13,45.68,0.68,67.17647058823529
2006-11-14,45.81,0.68,67.36764705882352
2006-11-15,46.23,0.68,67.98529411764704
2006-11-16,46.83,0.68,68.86764705882352
2006-11-17,46.68,0.68,68.6470588235294
2006-11-20,46.83,0.68,68.86764705882352
2006-11-21,47.45,0.68,69.77941176470588
2006-11-22,47.81,0.68,70.30882352941177
2006-11-24,47.5,0.68,69.85294117647058
2006-11-27,46.98,0.68,69.08823529411764
2006-11-28,46.84,0.68,68.88235294117646
2006-11-29,48.2,0.68,70.88235294117646
2006-11-30,48.72,0.68,71.6470588235294
2006-12-01,48.15,0.68,70.80882352941175
2006-12-04,48.67,0.68,71.57352941176471
2006-12-05,49.19,0.68,72.33823529411764
2006-12-06,48.03,0.68,70.63235294117646
2006-12-07,47.48,0.68,69.8235294117647
2006-12-08,47.67,0.68,70.10294117647058
2006-12-11,47.49,0.68,69.83823529411764
2006-12-12,47.51,0.68,69.86764705882352
2006-12-13,47.71,0.68,70.16176470588235
2006-12-14,47.22,0.68,69.44117647058823
2006-12-15,46.9,0.68,68.97058823529412
2006-12-18,46.5,0.68,68.38235294117646
2006-12-19,46.99,0.68,69.10294117647058
2006-12-20,47.19,0.68,69.3970588235294
2006-12-21,47.47,0.68,69.80882352941175
2006-12-22,47.0,0.68,69.11764705882352
2006-12-26,47.31,0.68,69.57352941176471
2006-12-27,47.57,0.68,69.95588235294117
2006-12-28,47.47,0.68,69.80882352941175
2006-12-29,46.88,0.68,68.94117647058823
2007-01-03,47.63,0.68,70.04411764705883
2007-01-04,47.17,0.68,69.36764705882352
2007-01-05,47.11,0.68,69.27941176470587
2007-01-08,47.11,0.68,69.27941176470587
2007-01-09,46.95,0.68,69.04411764705883
2007-01-10,46.97,0.68,69.0735294117647
2007-01-11,47.88,0.68,70.41176470588235
2007-01-12,48.09,0.68,70.72058823529412
2007-01-16,48.65,0.68,71.54411764705881
2007-01-17,49.1,0.68,72.20588235294117
2007-01-18,48.95,0.68,71.98529411764706
2007-01-19,47.58,0.68,69.97058823529412
2007-01-22,47.42,0.68,69.73529411764706
2007-01-23,47.92,0.68,70.47058823529412
2007-01-24,48.29,0.68,71.01470588235293
2007-01-25,46.58,0.68,68.49999999999999
2007-01-26,46.05,0.68,67.7205882352941
2007-01-29,46.65,0.68,68.60294117647058
2007-01-30,45.67,0.68,67.16176470588235
2007-01-31,46.58,0.68,68.49999999999999
2007-02-01,47.08,0.68,69.23529411764706
2007-02-02,46.83,0.68,68.86764705882352
2007-02-05,46.92,0.68,69.0
2007-02-06,47.51,0.68,69.86764705882352
2007-02-07,48.17,0.68,70.83823529411764
2007-02-08,48.26,0.68,70.97058823529412
2007-02-09,48.18,0.68,70.85294117647058
2007-02-12,48.26,0.68,70.97058823529412
2007-02-13,48.88,0.68,71.88235294117646
2007-02-14,48.87,0.68,71.86764705882352
2007-02-15,48.86,0.68,71.85294117647058
2007-02-16,48.65,0.68,71.54411764705881
2007-02-20,49.04,0.68,72.11764705882352
2007-02-21,48.9,0.76,64.34210526315789
2007-02-22,48.15,0.76,63.35526315789473
2007-02-23,48.08,0.76,63.26315789473684
2007-02-26,47.58,0.76,62.60526315789473
2007-02-27,45.42,0.76,59.76315789473684
2007-02-28,46.13,0.76,60.69736842105264
2007-03-01,45.85,0.76,60.328947368421055
2007-03-02,44.79,0.76,58.93421052631579
2007-03-05,44.24,0.76,58.21052631578947
2007-03-06,44.98,0.76,59.18421052631579
2007-03-07,44.45,0.76,58.48684210526316
2007-03-08,45.29,0.76,59.59210526315789
2007-03-09,44.97,0.76,59.171052631578945
2007-03-12,44.91,0.76,59.09210526315789
2007-03-13,44.08,0.76,58.0
2007-03-14,44.65,0.76,58.75
2007-03-15,44.76,0.76,58.89473684210526
2007-03-16,44.97,0.76,59.171052631578945
2007-03-19,45.88,0.76,60.36842105263158
2007-03-20,46.07,0.76,60.618421052631575
2007-03-21,46.72,0.76,61.473684210526315
2007-03-22,45.7,0.76,60.131578947368425
2007-03-23,46.46,0.76,61.131578947368425
2007-03-26,45.86,0.76,60.34210526315789
2007-03-27,45.21,0.76,59.48684210526316
2007-03-28,44.67,0.76,58.776315789473685
2007-03-29,45.04,0.76,59.26315789473684
2007-03-30,44.9,0.76,59.07894736842105
2007-04-02,45.35,0.76,59.671052631578945
2007-04-03,46.29,0.76,60.9078947368421
2007-04-04,46.33,0.76,60.96052631578947
2007-04-05,46.31,0.76,60.934210526315795
2007-04-09,46.28,0.76,60.89473684210527
2007-04-10,45.66,0.76,60.07894736842105
2007-04-11,45.55,0.76,59.93421052631579
2007-04-12,46.19,0.76,60.77631578947368
2007-04-13,47.17,0.76,62.06578947368421
2007-04-16,48.1,0.76,63.28947368421053
2007-04-17,48.06,0.76,63.23684210526316
2007-04-18,47.88,0.76,63.0
2007-04-19,50.29,0.76,66.17105263157895
2007-04-20,50.87,0.76,66.93421052631578
2007-04-23,50.96,0.76,67.05263157894737
2007-04-24,50.38,0.76,66.28947368421053
2007-04-25,51.56,0.76,67.84210526315789
2007-04-26,51.33,0.76,67.53947368421052
2007-04-27,51.86,0.76,68.23684210526315
2007-04-30,50.83,0.78,65.16666666666666
2007-05-01,50.92,0.78,65.28205128205128
2007-05-02,51.24,0.78,65.6923076923077
2007-05-03,51.87,0.78,66.5
2007-05-04,51.63,0.78,66.1923076923077
2007-05-07,51.74,0.78,66.33333333333333
2007-05-08,51.34,0.78,65.82051282051282
2007-05-09,51.43,0.78,65.93589743589743
2007-05-10,50.86,0.78,65.2051282051282
2007-05-11,51.24,0.78,65.6923076923077
2007-05-14,51.88,0.78,66.51282051282051
2007-05-15,51.87,0.78,66.5
2007-05-16,52.15,0.78,66.85897435897435
2007-05-17,52.15,0.78,66.85897435897435
2007-05-18,52.69,0.78,67.55128205128204
2007-05-21,52.82,0.78,67.71794871794872
2007-05-22,52.46,0.78,67.25641025641025
2007-05-23,53.65,0.78,68.78205128205128
2007-05-24,53.13,0.78,68.11538461538461
2007-05-25,53.17,0.78,68.16666666666667
2007-05-29,53.22,0.78,68.23076923076923
2007-05-30,53.49,0.78,68.57692307692308
2007-05-31,53.65,0.78,68.78205128205128
2007-06-01,54.08,0.78,69.33333333333333
2007-06-04,54.09,0.78,69.34615384615385
2007-06-05,53.9,0.78,69.1025641025641
2007-06-06,53.13,0.78,68.11538461538461
2007-06-07,52.29,0.78,67.03846153846153
2007-06-08,53.29,0.78,68.32051282051282
2007-06-11,53.03,0.78,67.98717948717949
2007-06-12,52.62,0.78,67.46153846153845
2007-06-13,53.44,0.78,68.51282051282051
2007-06-14,54.79,0.78,70.24358974358974
2007-06-15,54.88,0.78,70.35897435897436
2007-06-18,54.42,0.78,69.76923076923077
2007-06-19,56.9,0.78,72.94871794871794
2007-06-20,55.92,0.78,71.6923076923077
2007-06-21,56.49,0.78,72.42307692307692
2007-06-22,55.63,0.78,71.32051282051282
2007-06-25,55.26,0.78,70.84615384615384
2007-06-26,54.5,0.78,69.87179487179488
2007-06-27,54.81,0.78,70.26923076923077
2007-06-28,55.38,0.78,71.0
2007-06-29,55.06,0.78,70.58974358974359
2007-07-02,56.75,0.78,72.75641025641025
2007-07-03,56.96,0.78,73.02564102564102
2007-07-05,56.96,0.78,73.02564102564102
2007-07-06,57.99,0.78,74.34615384615384
2007-07-09,57.03,0.78,73.11538461538461
2007-07-10,55.97,0.78,71.75641025641025
2007-07-11,55.85,0.78,71.6025641025641
2007-07-12,57.1,0.78,73.2051282051282
