date,JNPR,JNPR_EPS,PE Ratio
2010-04-22,29.7,0.27,109.99999999999999
2010-04-23,30.07,0.27,111.37037037037037
2010-04-26,29.75,0.27,110.18518518518518
2010-04-27,29.27,0.27,108.4074074074074
2010-04-28,29.01,0.27,107.44444444444444
2010-04-29,29.36,0.27,108.74074074074073
2010-04-30,28.41,0.27,105.22222222222221
2010-05-03,28.99,0.27,107.37037037037035
2010-05-04,28.14,0.27,104.22222222222221
2010-05-05,28.38,0.25,113.52
2010-05-06,27.59,0.25,110.36
2010-05-07,26.73,0.25,106.92
2010-05-10,28.18,0.25,112.72
2010-05-11,27.94,0.25,111.76
2010-05-12,28.92,0.25,115.68
2010-05-13,28.03,0.25,112.12
2010-05-14,27.5,0.25,110.0
2010-05-17,27.99,0.25,111.96
2010-05-18,27.2,0.25,108.8
2010-05-19,26.87,0.25,107.48
2010-05-20,25.58,0.25,102.32
2010-05-21,26.39,0.25,105.56
2010-05-24,26.13,0.25,104.52
2010-05-25,26.26,0.25,105.04
2010-05-26,26.05,0.25,104.2
2010-05-27,27.26,0.25,109.04
2010-05-28,26.62,0.25,106.48
2010-06-01,24.83,0.25,99.32
2010-06-02,25.29,0.25,101.16
2010-06-03,25.81,0.25,103.24
2010-06-04,24.67,0.25,98.68
2010-06-07,24.3,0.25,97.2
2010-06-08,24.34,0.25,97.36
2010-06-09,23.98,0.25,95.92
2010-06-10,24.56,0.25,98.24
2010-06-11,24.99,0.25,99.96
2010-06-14,24.87,0.25,99.48
2010-06-15,25.53,0.25,102.12
2010-06-16,25.16,0.25,100.64
2010-06-17,25.29,0.25,101.16
2010-06-18,25.5,0.25,102.0
2010-06-21,24.95,0.25,99.8
2010-06-22,24.43,0.25,97.72
2010-06-23,24.43,0.25,97.72
2010-06-24,23.71,0.25,94.84
2010-06-25,23.72,0.25,94.88
2010-06-28,24.19,0.25,96.76
2010-06-29,23.22,0.25,92.88
2010-06-30,22.82,0.25,91.28
2010-07-01,23.0,0.25,92.0
2010-07-02,24.08,0.25,96.32
2010-07-06,24.09,0.25,96.36
2010-07-07,25.49,0.25,101.96
2010-07-08,25.43,0.25,101.72
2010-07-09,25.77,0.25,103.08
2010-07-12,26.0,0.25,104.0
2010-07-13,26.73,0.25,106.92
2010-07-14,27.1,0.25,108.4
2010-07-15,26.86,0.25,107.44
2010-07-16,25.9,0.25,103.6
2010-07-19,26.6,0.25,106.4
2010-07-20,26.69,0.25,106.76
2010-07-21,26.51,0.25,106.04
2010-07-22,27.41,0.25,109.64
2010-07-23,28.09,0.25,112.36
2010-07-26,28.85,0.25,115.4
2010-07-27,28.08,0.25,112.32
2010-07-28,27.8,0.25,111.2
2010-07-29,27.6,0.25,110.4
2010-07-30,27.78,0.25,111.12
2010-08-02,28.1,0.25,112.4
2010-08-03,28.02,0.25,112.08
2010-08-04,28.48,0.25,113.92
2010-08-05,28.31,0.25,113.24
2010-08-06,27.99,0.24,116.625
2010-08-09,28.58,0.24,119.08333333333333
2010-08-10,28.69,0.24,119.54166666666667
2010-08-11,27.67,0.24,115.29166666666667
2010-08-12,25.78,0.24,107.41666666666667
2010-08-13,25.63,0.24,106.79166666666667
2010-08-16,25.87,0.24,107.79166666666667
2010-08-17,26.22,0.24,109.25
2010-08-18,26.47,0.24,110.29166666666667
2010-08-19,26.68,0.24,111.16666666666667
2010-08-20,27.24,0.24,113.5
2010-08-23,27.18,0.24,113.25
2010-08-24,26.79,0.24,111.625
2010-08-25,26.76,0.24,111.50000000000001
2010-08-26,26.79,0.24,111.625
2010-08-27,27.24,0.24,113.5
2010-08-30,26.91,0.24,112.125
2010-08-31,27.2,0.24,113.33333333333333
2010-09-01,27.63,0.24,115.125
2010-09-02,28.28,0.24,117.83333333333334
2010-09-03,28.99,0.24,120.79166666666667
2010-09-07,28.57,0.24,119.04166666666667
2010-09-08,28.85,0.24,120.20833333333334
2010-09-09,28.3,0.24,117.91666666666667
2010-09-10,28.28,0.24,117.83333333333334
2010-09-13,29.22,0.24,121.75
2010-09-14,29.31,0.24,122.125
2010-09-15,29.5,0.24,122.91666666666667
2010-09-16,29.74,0.24,123.91666666666667
2010-09-17,30.01,0.24,125.04166666666667
2010-09-20,30.37,0.24,126.54166666666667
2010-09-21,30.27,0.24,126.125
2010-09-22,29.56,0.24,123.16666666666667
2010-09-23,29.47,0.24,122.79166666666667
2010-09-24,29.78,0.24,124.08333333333334
2010-09-27,31.03,0.24,129.29166666666669
2010-09-28,31.26,0.24,130.25
2010-09-29,30.92,0.24,128.83333333333334
2010-09-30,30.35,0.24,126.45833333333334
2010-10-01,30.3,0.24,126.25000000000001
2010-10-04,30.75,0.24,128.125
2010-10-05,32.59,0.24,135.79166666666669
2010-10-06,31.22,0.24,130.08333333333334
2010-10-07,31.37,0.24,130.70833333333334
2010-10-08,31.47,0.24,131.125
2010-10-11,31.68,0.24,132.0
2010-10-12,31.91,0.24,132.95833333333334
2010-10-13,31.64,0.24,131.83333333333334
2010-10-14,31.3,0.24,130.41666666666669
2010-10-15,31.94,0.24,133.08333333333334
2010-10-18,31.97,0.24,133.20833333333334
2010-10-19,30.54,0.24,127.25
2010-10-20,32.13,0.24,133.87500000000003
2010-10-21,31.69,0.24,132.04166666666669
2010-10-22,31.94,0.24,133.08333333333334
2010-10-25,32.02,0.24,133.41666666666669
2010-10-26,32.38,0.24,134.91666666666669
2010-10-27,32.11,0.24,133.79166666666666
2010-10-28,31.79,0.24,132.45833333333334
2010-10-29,32.39,0.24,134.95833333333334
2010-11-01,32.01,0.24,133.375
2010-11-02,32.23,0.24,134.29166666666666
2010-11-03,33.35,0.24,138.95833333333334
2010-11-04,33.84,0.24,141.00000000000003
2010-11-05,34.39,0.26,132.26923076923077
2010-11-08,34.19,0.26,131.5
2010-11-09,34.2,0.26,131.53846153846155
2010-11-10,34.55,0.26,132.88461538461536
2010-11-11,34.53,0.26,132.80769230769232
2010-11-12,35.81,0.26,137.73076923076923
2010-11-15,34.34,0.26,132.0769230769231
2010-11-16,33.66,0.26,129.46153846153845
2010-11-17,33.11,0.26,127.34615384615384
2010-11-18,34.38,0.26,132.23076923076923
2010-11-19,34.73,0.26,133.57692307692307
2010-11-22,34.55,0.26,132.88461538461536
2010-11-23,33.48,0.26,128.76923076923075
2010-11-24,34.51,0.26,132.73076923076923
2010-11-26,34.13,0.26,131.26923076923077
2010-11-29,33.94,0.26,130.53846153846152
2010-11-30,34.02,0.26,130.84615384615384
2010-12-01,34.84,0.26,134.0
2010-12-02,34.98,0.26,134.53846153846152
2010-12-03,34.32,0.26,132.0
2010-12-06,34.15,0.26,131.34615384615384
2010-12-07,34.08,0.26,131.07692307692307
2010-12-08,34.96,0.26,134.46153846153845
2010-12-09,35.75,0.26,137.5
2010-12-10,35.88,0.26,138.0
2010-12-13,36.16,0.26,139.07692307692307
2010-12-14,35.75,0.26,137.5
2010-12-15,35.93,0.26,138.19230769230768
2010-12-16,36.7,0.26,141.15384615384616
2010-12-17,36.49,0.26,140.34615384615384
2010-12-20,36.99,0.26,142.26923076923077
2010-12-21,37.61,0.26,144.65384615384616
2010-12-22,37.9,0.26,145.76923076923075
2010-12-23,37.01,0.26,142.34615384615384
2010-12-27,37.08,0.26,142.6153846153846
2010-12-28,37.0,0.26,142.3076923076923
2010-12-29,36.92,0.26,142.0
2010-12-30,37.17,0.26,142.96153846153845
2010-12-31,36.92,0.26,142.0
2011-01-03,37.24,0.26,143.23076923076923
2011-01-04,37.16,0.26,142.9230769230769
2011-01-05,37.88,0.26,145.6923076923077
2011-01-06,38.21,0.26,146.96153846153845
2011-01-07,37.59,0.26,144.5769230769231
2011-01-10,37.61,0.26,144.65384615384616
2011-01-11,37.85,0.26,145.57692307692307
2011-01-12,38.32,0.26,147.3846153846154
2011-01-13,38.22,0.26,147.0
2011-01-14,38.73,0.26,148.96153846153845
2011-01-18,37.95,0.26,145.96153846153848
2011-01-19,36.9,0.26,141.9230769230769
2011-01-20,34.99,0.26,134.57692307692307
2011-01-21,34.87,0.26,134.1153846153846
2011-01-24,34.88,0.26,134.15384615384616
2011-01-25,34.82,0.26,133.9230769230769
2011-01-26,37.05,0.26,142.49999999999997
2011-01-27,37.2,0.26,143.0769230769231
2011-01-28,36.28,0.26,139.53846153846155
2011-01-31,37.12,0.26,142.76923076923075
2011-02-01,37.37,0.26,143.73076923076923
2011-02-02,37.98,0.26,146.07692307692307
2011-02-03,38.48,0.26,147.99999999999997
2011-02-04,40.06,0.26,154.0769230769231
2011-02-07,40.1,0.26,154.23076923076923
2011-02-08,40.29,0.26,154.96153846153845
2011-02-09,40.33,0.26,155.1153846153846
2011-02-10,43.4,0.26,166.9230769230769
2011-02-11,43.41,0.26,166.96153846153845
2011-02-14,43.62,0.26,167.76923076923075
2011-02-15,44.39,0.26,170.73076923076923
2011-02-16,43.84,0.26,168.6153846153846
2011-02-17,44.23,0.26,170.11538461538458
2011-02-18,44.0,0.26,169.23076923076923
2011-02-22,42.45,0.26,163.26923076923077
2011-02-23,41.44,0.26,159.38461538461536
2011-02-24,43.17,0.26,166.03846153846155
2011-02-25,43.9,0.36,121.94444444444444
2011-02-28,44.0,0.36,122.22222222222223
2011-03-01,43.12,0.36,119.77777777777777
2011-03-02,43.21,0.36,120.02777777777779
2011-03-03,43.76,0.36,121.55555555555556
2011-03-04,44.11,0.36,122.52777777777779
2011-03-07,44.32,0.36,123.11111111111111
2011-03-08,44.46,0.36,123.5
2011-03-09,43.33,0.36,120.36111111111111
2011-03-10,41.35,0.36,114.86111111111111
2011-03-11,42.89,0.36,119.1388888888889
2011-03-14,43.05,0.36,119.58333333333333
2011-03-15,42.24,0.36,117.33333333333334
2011-03-16,41.98,0.36,116.6111111111111
2011-03-17,40.88,0.36,113.55555555555557
2011-03-18,40.26,0.36,111.83333333333333
2011-03-21,40.54,0.36,112.61111111111111
2011-03-22,39.13,0.36,108.69444444444446
2011-03-23,40.12,0.36,111.44444444444444
2011-03-24,40.82,0.36,113.3888888888889
2011-03-25,40.9,0.36,113.61111111111111
2011-03-28,40.07,0.36,111.30555555555556
2011-03-29,40.76,0.36,113.22222222222221
2011-03-30,41.86,0.36,116.27777777777779
2011-03-31,42.08,0.36,116.88888888888889
2011-04-01,41.26,0.36,114.61111111111111
2011-04-04,39.76,0.36,110.44444444444444
2011-04-05,39.38,0.36,109.3888888888889
2011-04-06,38.83,0.36,107.86111111111111
2011-04-07,38.88,0.36,108.00000000000001
2011-04-08,38.32,0.36,106.44444444444444
2011-04-11,38.58,0.36,107.16666666666667
2011-04-12,37.85,0.36,105.1388888888889
2011-04-13,38.35,0.36,106.52777777777779
2011-04-14,38.49,0.36,106.91666666666667
2011-04-15,38.38,0.36,106.61111111111113
2011-04-18,38.26,0.36,106.27777777777777
2011-04-19,38.47,0.36,106.86111111111111
2011-04-20,39.26,0.36,109.05555555555556
2011-04-21,40.08,0.36,111.33333333333333
2011-04-25,39.79,0.36,110.52777777777779
2011-04-26,39.05,0.36,108.47222222222221
2011-04-27,38.77,0.36,107.69444444444446
2011-04-28,38.47,0.36,106.86111111111111
2011-04-29,38.33,0.36,106.47222222222221
2011-05-02,37.59,0.36,104.41666666666669
2011-05-03,37.5,0.36,104.16666666666667
2011-05-04,37.29,0.36,103.58333333333333
2011-05-05,37.54,0.36,104.27777777777779
2011-05-06,37.14,0.24,154.75
2011-05-09,37.3,0.24,155.41666666666666
2011-05-10,37.81,0.24,157.54166666666669
2011-05-11,38.47,0.24,160.29166666666666
2011-05-12,39.81,0.24,165.87500000000003
2011-05-13,39.63,0.24,165.12500000000003
2011-05-16,39.12,0.24,163.0
2011-05-17,38.56,0.24,160.66666666666669
2011-05-18,38.93,0.24,162.20833333333334
2011-05-19,39.05,0.24,162.70833333333331
2011-05-20,38.86,0.24,161.91666666666666
2011-05-23,37.75,0.24,157.29166666666669
2011-05-24,36.55,0.24,152.29166666666666
2011-05-25,36.7,0.24,152.91666666666669
2011-05-26,36.98,0.24,154.08333333333331
2011-05-27,37.05,0.24,154.375
2011-05-31,36.61,0.24,152.54166666666666
2011-06-01,32.97,0.24,137.375
2011-06-02,33.62,0.24,140.08333333333331
2011-06-03,32.33,0.24,134.70833333333334
2011-06-06,31.45,0.24,131.04166666666666
2011-06-07,32.62,0.24,135.91666666666666
2011-06-08,32.11,0.24,133.79166666666666
2011-06-09,31.9,0.24,132.91666666666666
2011-06-10,30.77,0.24,128.20833333333334
2011-06-13,29.91,0.24,124.625
2011-06-14,30.46,0.24,126.91666666666667
2011-06-15,29.37,0.24,122.37500000000001
2011-06-16,29.49,0.24,122.875
2011-06-17,29.33,0.24,122.20833333333333
2011-06-20,29.51,0.24,122.95833333333334
2011-06-21,30.25,0.24,126.04166666666667
2011-06-22,29.53,0.24,123.04166666666667
2011-06-23,30.27,0.24,126.125
2011-06-24,30.02,0.24,125.08333333333334
2011-06-27,30.5,0.24,127.08333333333334
2011-06-28,30.44,0.24,126.83333333333334
2011-06-29,30.82,0.24,128.41666666666669
2011-06-30,31.5,0.24,131.25
2011-07-01,31.97,0.24,133.20833333333334
2011-07-05,31.79,0.24,132.45833333333334
2011-07-06,31.5,0.24,131.25
2011-07-07,32.8,0.24,136.66666666666666
2011-07-08,32.06,0.24,133.58333333333334
2011-07-11,31.45,0.24,131.04166666666666
2011-07-12,31.18,0.24,129.91666666666666
2011-07-13,31.03,0.24,129.29166666666669
2011-07-14,30.36,0.24,126.5
2011-07-15,30.63,0.24,127.625
2011-07-18,30.03,0.24,125.12500000000001
2011-07-19,31.58,0.24,131.58333333333334
2011-07-20,31.15,0.24,129.79166666666666
2011-07-21,30.32,0.24,126.33333333333334
2011-07-22,31.27,0.24,130.29166666666666
2011-07-25,30.67,0.24,127.79166666666667
2011-07-26,31.17,0.24,129.875
2011-07-27,24.66,0.24,102.75
2011-07-28,23.79,0.24,99.125
2011-07-29,23.39,0.24,97.45833333333334
2011-08-01,23.02,0.24,95.91666666666667
2011-08-02,22.76,0.24,94.83333333333334
2011-08-03,23.59,0.24,98.29166666666667
2011-08-04,22.15,0.24,92.29166666666666
2011-08-05,22.23,0.24,92.625
2011-08-08,20.16,0.21,96.0
2011-08-09,21.52,0.21,102.47619047619048
2011-08-10,20.67,0.21,98.42857142857144
2011-08-11,22.13,0.21,105.38095238095238
2011-08-12,22.18,0.21,105.61904761904762
2011-08-15,22.47,0.21,107.0
2011-08-16,22.08,0.21,105.14285714285714
2011-08-17,21.69,0.21,103.28571428571429
2011-08-18,19.93,0.21,94.90476190476191
2011-08-19,19.73,0.21,93.95238095238096
2011-08-22,19.72,0.21,93.9047619047619
2011-08-23,20.9,0.21,99.52380952380952
2011-08-24,21.02,0.21,100.0952380952381
2011-08-25,20.36,0.21,96.95238095238095
2011-08-26,20.9,0.21,99.52380952380952
2011-08-29,21.9,0.21,104.28571428571428
2011-08-30,21.83,0.21,103.95238095238095
2011-08-31,20.93,0.21,99.66666666666667
2011-09-01,21.14,0.21,100.66666666666667
2011-09-02,20.2,0.21,96.19047619047619
2011-09-06,19.97,0.21,95.09523809523809
2011-09-07,21.54,0.21,102.57142857142857
2011-09-08,21.58,0.21,102.76190476190476
2011-09-09,21.46,0.21,102.1904761904762
2011-09-12,21.74,0.21,103.52380952380952
2011-09-13,21.48,0.21,102.28571428571429
2011-09-14,21.59,0.21,102.80952380952381
2011-09-15,20.7,0.21,98.57142857142857
2011-09-16,20.15,0.21,95.95238095238095
2011-09-19,19.9,0.21,94.76190476190476
2011-09-20,20.14,0.21,95.90476190476191
2011-09-21,19.78,0.21,94.1904761904762
2011-09-22,19.12,0.21,91.04761904761905
2011-09-23,18.95,0.21,90.23809523809524
2011-09-26,19.1,0.21,90.95238095238096
2011-09-27,19.93,0.21,94.90476190476191
2011-09-28,18.85,0.21,89.76190476190477
2011-09-29,18.4,0.21,87.61904761904762
2011-09-30,17.26,0.21,82.1904761904762
2011-10-03,17.08,0.21,81.33333333333333
2011-10-04,17.74,0.21,84.47619047619047
2011-10-05,19.16,0.21,91.23809523809524
2011-10-06,19.43,0.21,92.52380952380953
2011-10-07,19.05,0.21,90.71428571428572
2011-10-10,19.68,0.21,93.71428571428572
2011-10-11,20.17,0.21,96.04761904761907
2011-10-12,19.99,0.21,95.19047619047619
2011-10-13,20.43,0.21,97.28571428571429
2011-10-14,21.56,0.21,102.66666666666667
2011-10-17,20.4,0.21,97.14285714285714
2011-10-18,21.41,0.21,101.95238095238096
2011-10-19,20.17,0.21,96.04761904761907
2011-10-20,20.56,0.21,97.9047619047619
2011-10-21,21.12,0.21,100.57142857142858
2011-10-24,22.49,0.21,107.09523809523809
2011-10-25,22.77,0.21,108.42857142857143
2011-10-26,23.25,0.21,110.71428571428572
2011-10-27,24.41,0.21,116.23809523809524
2011-10-28,24.81,0.21,118.14285714285714
2011-10-31,24.47,0.21,116.52380952380952
2011-11-01,23.28,0.21,110.85714285714286
2011-11-02,23.54,0.21,112.0952380952381
2011-11-03,23.96,0.21,114.0952380952381
2011-11-04,23.98,0.18,133.22222222222223
2011-11-07,23.71,0.18,131.72222222222223
2011-11-08,24.63,0.18,136.83333333333334
2011-11-09,23.31,0.18,129.5
2011-11-10,23.77,0.18,132.05555555555557
2011-11-11,24.88,0.18,138.22222222222223
2011-11-14,24.76,0.18,137.55555555555557
2011-11-15,24.59,0.18,136.61111111111111
2011-11-16,23.98,0.18,133.22222222222223
2011-11-17,22.73,0.18,126.27777777777779
2011-11-18,22.56,0.18,125.33333333333333
2011-11-21,21.83,0.18,121.27777777777777
2011-11-22,21.41,0.18,118.94444444444444
2011-11-23,20.55,0.18,114.16666666666667
2011-11-25,20.17,0.18,112.05555555555557
2011-11-28,21.19,0.18,117.72222222222223
2011-11-29,20.85,0.18,115.83333333333334
2011-11-30,22.71,0.18,126.16666666666667
2011-12-01,22.25,0.18,123.61111111111111
2011-12-02,22.6,0.18,125.55555555555557
2011-12-05,23.36,0.18,129.77777777777777
2011-12-06,22.72,0.18,126.22222222222221
2011-12-07,21.31,0.18,118.38888888888889
2011-12-08,20.05,0.18,111.3888888888889
2011-12-09,19.9,0.18,110.55555555555556
2011-12-12,19.83,0.18,110.16666666666666
2011-12-13,18.99,0.18,105.5
2011-12-14,18.88,0.18,104.88888888888889
2011-12-15,18.6,0.18,103.33333333333334
2011-12-16,18.35,0.18,101.94444444444446
2011-12-19,18.12,0.18,100.66666666666667
2011-12-20,19.74,0.18,109.66666666666666
2011-12-21,19.45,0.18,108.05555555555556
2011-12-22,20.75,0.18,115.27777777777779
2011-12-23,20.83,0.18,115.72222222222221
2011-12-27,20.79,0.18,115.5
2011-12-28,20.46,0.18,113.66666666666667
2011-12-29,20.49,0.18,113.83333333333333
2011-12-30,20.41,0.18,113.3888888888889
2012-01-03,21.04,0.18,116.88888888888889
2012-01-04,20.75,0.18,115.27777777777779
2012-01-05,20.64,0.18,114.66666666666667
2012-01-06,20.43,0.18,113.5
2012-01-09,21.53,0.18,119.61111111111113
2012-01-10,21.34,0.18,118.55555555555556
2012-01-11,21.31,0.18,118.38888888888889
2012-01-12,21.29,0.18,118.27777777777777
2012-01-13,21.05,0.18,116.94444444444446
2012-01-17,21.24,0.18,118.0
2012-01-18,22.51,0.18,125.05555555555557
2012-01-19,23.88,0.18,132.66666666666666
2012-01-20,22.99,0.18,127.72222222222221
2012-01-23,22.54,0.18,125.22222222222223
2012-01-24,23.15,0.18,128.61111111111111
2012-01-25,22.62,0.18,125.66666666666667
2012-01-26,22.37,0.18,124.27777777777779
2012-01-27,21.69,0.18,120.50000000000001
2012-01-30,21.09,0.18,117.16666666666667
2012-01-31,20.93,0.18,116.27777777777779
2012-02-01,21.68,0.18,120.44444444444444
2012-02-02,21.61,0.18,120.05555555555556
2012-02-03,22.55,0.18,125.27777777777779
2012-02-06,22.72,0.18,126.22222222222221
2012-02-07,23.02,0.18,127.88888888888889
2012-02-08,23.09,0.18,128.27777777777777
2012-02-09,23.18,0.18,128.77777777777777
2012-02-10,22.72,0.18,126.22222222222221
2012-02-13,22.47,0.18,124.83333333333333
2012-02-14,22.57,0.18,125.3888888888889
2012-02-15,24.16,0.18,134.22222222222223
2012-02-16,24.02,0.18,133.44444444444446
2012-02-17,24.2,0.18,134.44444444444446
2012-02-21,23.77,0.18,132.05555555555557
2012-02-22,23.78,0.18,132.11111111111111
2012-02-23,23.51,0.18,130.61111111111111
2012-02-24,23.72,0.2,118.6
2012-02-27,23.55,0.2,117.75
2012-02-28,23.74,0.2,118.69999999999999
2012-02-29,22.76,0.2,113.8
2012-03-01,22.29,0.2,111.44999999999999
2012-03-02,21.99,0.2,109.94999999999999
2012-03-05,21.33,0.2,106.64999999999999
2012-03-06,21.09,0.2,105.44999999999999
2012-03-07,21.41,0.2,107.05
2012-03-08,21.43,0.2,107.14999999999999
2012-03-09,21.42,0.2,107.10000000000001
2012-03-12,21.15,0.2,105.74999999999999
2012-03-13,21.31,0.2,106.54999999999998
2012-03-14,20.6,0.2,103.0
2012-03-15,21.33,0.2,106.64999999999999
2012-03-16,21.43,0.2,107.14999999999999
2012-03-19,21.66,0.2,108.3
2012-03-20,21.15,0.2,105.74999999999999
2012-03-21,21.18,0.2,105.89999999999999
2012-03-22,20.95,0.2,104.74999999999999
2012-03-23,21.11,0.2,105.55
2012-03-26,21.42,0.2,107.10000000000001
2012-03-27,22.23,0.2,111.14999999999999
2012-03-28,22.41,0.2,112.05
2012-03-29,22.87,0.2,114.35
2012-03-30,22.88,0.2,114.39999999999999
2012-04-02,22.73,0.2,113.64999999999999
2012-04-03,21.92,0.2,109.60000000000001
2012-04-04,21.6,0.2,108.0
2012-04-05,21.25,0.2,106.25
2012-04-09,20.91,0.2,104.55
2012-04-10,20.88,0.2,104.39999999999999
2012-04-11,21.75,0.2,108.75
2012-04-12,22.02,0.2,110.1
2012-04-13,21.2,0.2,105.99999999999999
2012-04-16,20.84,0.2,104.19999999999999
2012-04-17,21.62,0.2,108.1
2012-04-18,21.16,0.2,105.8
2012-04-19,20.93,0.2,104.64999999999999
2012-04-20,20.6,0.2,103.0
2012-04-23,20.17,0.2,100.85000000000001
2012-04-24,21.63,0.2,108.14999999999999
2012-04-25,20.85,0.2,104.25
2012-04-26,21.31,0.2,106.54999999999998
2012-04-27,21.26,0.2,106.3
2012-04-30,21.43,0.2,107.14999999999999
2012-05-01,21.46,0.2,107.3
2012-05-02,21.01,0.2,105.05
2012-05-03,20.33,0.2,101.64999999999999
2012-05-04,19.71,0.2,98.55
2012-05-07,19.25,0.2,96.25
2012-05-08,18.93,0.2,94.64999999999999
2012-05-09,19.01,0.03,633.6666666666667
2012-05-10,18.07,0.03,602.3333333333334
2012-05-11,17.95,0.03,598.3333333333334
2012-05-14,17.57,0.03,585.6666666666667
2012-05-15,17.67,0.03,589.0000000000001
2012-05-16,17.28,0.03,576.0000000000001
2012-05-17,17.0,0.03,566.6666666666667
2012-05-18,17.53,0.03,584.3333333333334
2012-05-21,17.98,0.03,599.3333333333334
2012-05-22,17.99,0.03,599.6666666666666
2012-05-23,17.23,0.03,574.3333333333334
2012-05-24,17.0,0.03,566.6666666666667
2012-05-25,17.15,0.03,571.6666666666666
2012-05-29,17.41,0.03,580.3333333333334
2012-05-30,17.26,0.03,575.3333333333334
2012-05-31,17.2,0.03,573.3333333333334
2012-06-01,16.82,0.03,560.6666666666667
2012-06-04,16.71,0.03,557.0
2012-06-05,17.0,0.03,566.6666666666667
2012-06-06,17.48,0.03,582.6666666666667
2012-06-07,16.57,0.03,552.3333333333334
2012-06-08,16.89,0.03,563.0
2012-06-11,16.4,0.03,546.6666666666666
2012-06-12,16.61,0.03,553.6666666666666
2012-06-13,16.36,0.03,545.3333333333334
2012-06-14,16.2,0.03,540.0
2012-06-15,16.43,0.03,547.6666666666666
2012-06-18,16.35,0.03,545.0000000000001
2012-06-19,16.46,0.03,548.6666666666667
2012-06-20,16.73,0.03,557.6666666666667
2012-06-21,15.88,0.03,529.3333333333334
2012-06-22,16.04,0.03,534.6666666666666
2012-06-25,15.59,0.03,519.6666666666666
2012-06-26,15.45,0.03,515.0
2012-06-27,15.58,0.03,519.3333333333334
2012-06-28,15.53,0.03,517.6666666666666
2012-06-29,16.31,0.03,543.6666666666666
2012-07-02,15.85,0.03,528.3333333333334
2012-07-03,16.14,0.03,538.0
2012-07-05,16.13,0.03,537.6666666666666
2012-07-06,15.58,0.03,519.3333333333334
2012-07-09,15.2,0.03,506.6666666666667
2012-07-10,14.84,0.03,494.6666666666667
2012-07-11,14.68,0.03,489.3333333333333
2012-07-12,14.51,0.03,483.6666666666667
2012-07-13,14.5,0.03,483.33333333333337
2012-07-16,14.29,0.03,476.3333333333333
2012-07-17,14.27,0.03,475.6666666666667
2012-07-18,15.21,0.03,507.00000000000006
2012-07-19,15.84,0.03,528.0
2012-07-20,15.65,0.03,521.6666666666667
2012-07-23,15.22,0.03,507.33333333333337
2012-07-24,14.82,0.03,494.0
2012-07-25,16.5,0.03,550.0
2012-07-26,16.83,0.03,561.0
2012-07-27,17.79,0.03,593.0
2012-07-30,17.55,0.03,585.0
2012-07-31,17.53,0.03,584.3333333333334
2012-08-01,17.71,0.03,590.3333333333334
2012-08-02,17.58,0.03,586.0
2012-08-03,18.08,0.03,602.6666666666666
2012-08-06,18.63,0.03,621.0
2012-08-07,19.05,0.03,635.0
2012-08-08,18.77,0.11,170.63636363636363
2012-08-09,19.4,0.11,176.36363636363635
2012-08-10,19.24,0.11,174.9090909090909
2012-08-13,18.92,0.11,172.00000000000003
2012-08-14,18.07,0.11,164.27272727272728
2012-08-15,18.44,0.11,167.63636363636365
2012-08-16,18.59,0.11,169.0
2012-08-17,18.45,0.11,167.72727272727272
2012-08-20,18.33,0.11,166.63636363636363
2012-08-21,18.2,0.11,165.45454545454544
2012-08-22,18.26,0.11,166.0
2012-08-23,18.23,0.11,165.72727272727272
2012-08-24,17.74,0.11,161.27272727272725
2012-08-27,17.75,0.11,161.36363636363637
2012-08-28,18.34,0.11,166.72727272727272
2012-08-29,18.48,0.11,168.0
2012-08-30,17.75,0.11,161.36363636363637
2012-08-31,17.44,0.11,158.54545454545456
2012-09-04,17.69,0.11,160.81818181818184
2012-09-05,17.49,0.11,158.99999999999997
2012-09-06,18.23,0.11,165.72727272727272
2012-09-07,18.71,0.11,170.0909090909091
2012-09-10,18.21,0.11,165.54545454545456
2012-09-11,18.54,0.11,168.54545454545453
2012-09-12,19.33,0.11,175.72727272727272
2012-09-13,19.41,0.11,176.45454545454547
2012-09-14,19.33,0.11,175.72727272727272
2012-09-17,19.37,0.11,176.0909090909091
2012-09-18,18.94,0.11,172.1818181818182
2012-09-19,18.88,0.11,171.63636363636363
2012-09-20,18.58,0.11,168.9090909090909
2012-09-21,18.49,0.11,168.09090909090907
2012-09-24,18.27,0.11,166.0909090909091
2012-09-25,17.86,0.11,162.36363636363635
2012-09-26,17.38,0.11,158.0
2012-09-27,17.67,0.11,160.63636363636365
2012-09-28,17.11,0.11,155.54545454545453
2012-10-01,16.77,0.11,152.45454545454544
2012-10-02,16.73,0.11,152.0909090909091
2012-10-03,16.61,0.11,151.0
2012-10-04,16.7,0.11,151.8181818181818
2012-10-05,16.65,0.11,151.36363636363635
2012-10-08,16.61,0.11,151.0
2012-10-09,16.58,0.11,150.72727272727272
2012-10-10,16.35,0.11,148.63636363636365
2012-10-11,16.35,0.11,148.63636363636365
2012-10-12,16.35,0.11,148.63636363636365
2012-10-15,16.79,0.11,152.63636363636363
2012-10-16,17.48,0.11,158.9090909090909
2012-10-17,17.31,0.11,157.36363636363635
2012-10-18,18.2,0.11,165.45454545454544
2012-10-19,17.79,0.11,161.72727272727272
2012-10-22,17.71,0.11,161.0
2012-10-23,17.57,0.11,159.72727272727272
2012-10-24,15.99,0.11,145.36363636363637
