date,IPGP,IPGP_EPS,PE Ratio
2009-06-04,10.76,0.03,358.6666666666667
2009-06-05,11.03,0.03,367.6666666666667
2009-06-08,10.99,0.03,366.33333333333337
2009-06-09,11.07,0.03,369.0
2009-06-10,10.91,0.03,363.6666666666667
2009-06-11,11.16,0.03,372.0
2009-06-12,11.77,0.03,392.3333333333333
2009-06-15,11.46,0.03,382.00000000000006
2009-06-16,11.31,0.03,377.00000000000006
2009-06-17,11.31,0.03,377.00000000000006
2009-06-18,11.18,0.03,372.6666666666667
2009-06-19,11.3,0.03,376.6666666666667
2009-06-22,10.71,0.03,357.00000000000006
2009-06-23,10.68,0.03,356.0
2009-06-24,10.5,0.03,350.0
2009-06-25,10.72,0.03,357.33333333333337
2009-06-26,11.23,0.03,374.33333333333337
2009-06-29,11.09,0.03,369.6666666666667
2009-06-30,10.97,0.03,365.6666666666667
2009-07-01,11.22,0.03,374.00000000000006
2009-07-02,10.64,0.03,354.6666666666667
2009-07-06,10.49,0.03,349.6666666666667
2009-07-07,9.9,0.03,330.0
2009-07-08,9.8,0.03,326.6666666666667
2009-07-09,9.73,0.03,324.33333333333337
2009-07-10,9.64,0.03,321.33333333333337
2009-07-13,10.05,0.03,335.00000000000006
2009-07-14,10.04,0.03,334.66666666666663
2009-07-15,10.49,0.03,349.6666666666667
2009-07-16,10.47,0.03,349.00000000000006
2009-07-17,10.58,0.03,352.6666666666667
2009-07-20,10.75,0.03,358.33333333333337
2009-07-21,10.76,0.03,358.6666666666667
2009-07-22,10.82,0.03,360.6666666666667
2009-07-23,10.61,0.03,353.6666666666667
2009-07-24,10.33,0.03,344.33333333333337
2009-07-27,10.57,0.03,352.33333333333337
2009-07-28,10.49,0.03,349.6666666666667
2009-07-29,10.41,0.03,347.0
2009-07-30,10.64,0.03,354.6666666666667
2009-07-31,10.73,0.03,357.6666666666667
2009-08-03,11.04,0.03,368.0
2009-08-04,11.16,0.03,372.0
2009-08-05,11.2,0.03,373.3333333333333
2009-08-06,10.65,0.03,355.0
2009-08-07,11.06,0.03,368.6666666666667
2009-08-10,11.25,-0.03,-375.0
2009-08-11,11.25,-0.03,-375.0
2009-08-12,11.34,-0.03,-378.0
2009-08-13,11.59,-0.03,-386.33333333333337
2009-08-14,11.27,-0.03,-375.6666666666667
2009-08-17,10.99,-0.03,-366.33333333333337
2009-08-18,11.03,-0.03,-367.6666666666667
2009-08-19,11.67,-0.03,-389.0
2009-08-20,11.81,-0.03,-393.6666666666667
2009-08-21,12.04,-0.03,-401.3333333333333
2009-08-24,12.3,-0.03,-410.00000000000006
2009-08-25,12.37,-0.03,-412.3333333333333
2009-08-26,12.41,-0.03,-413.6666666666667
2009-08-27,12.37,-0.03,-412.3333333333333
2009-08-28,12.21,-0.03,-407.00000000000006
2009-08-31,12.12,-0.03,-404.0
2009-09-01,11.42,-0.03,-380.6666666666667
2009-09-02,11.32,-0.03,-377.33333333333337
2009-09-03,11.84,-0.03,-394.6666666666667
2009-09-04,12.14,-0.03,-404.6666666666667
2009-09-08,12.49,-0.03,-416.33333333333337
2009-09-09,13.04,-0.03,-434.66666666666663
2009-09-10,13.38,-0.03,-446.00000000000006
2009-09-11,13.4,-0.03,-446.6666666666667
2009-09-14,13.53,-0.03,-451.0
2009-09-15,13.89,-0.03,-463.00000000000006
2009-09-16,14.2,-0.03,-473.3333333333333
2009-09-17,14.3,-0.03,-476.6666666666667
2009-09-18,15.02,-0.03,-500.6666666666667
2009-09-21,14.92,-0.03,-497.33333333333337
2009-09-22,14.67,-0.03,-489.0
2009-09-23,14.75,-0.03,-491.6666666666667
2009-09-24,14.82,-0.03,-494.0
2009-09-25,14.87,-0.03,-495.6666666666667
2009-09-28,15.3,-0.03,-510.00000000000006
2009-09-29,15.1,-0.03,-503.3333333333333
2009-09-30,15.2,-0.03,-506.6666666666667
2009-10-01,14.67,-0.03,-489.0
2009-10-02,14.57,-0.03,-485.6666666666667
2009-10-05,14.84,-0.03,-494.6666666666667
2009-10-06,15.42,-0.03,-514.0
2009-10-07,15.23,-0.03,-507.6666666666667
2009-10-08,15.19,-0.03,-506.3333333333333
2009-10-09,15.71,-0.03,-523.6666666666667
2009-10-12,15.63,-0.03,-521.0
2009-10-13,15.42,-0.03,-514.0
2009-10-14,15.39,-0.03,-513.0
2009-10-15,15.19,-0.03,-506.3333333333333
2009-10-16,15.46,-0.03,-515.3333333333334
2009-10-19,15.27,-0.03,-509.0
2009-10-20,15.12,-0.03,-504.0
2009-10-21,15.26,-0.03,-508.6666666666667
2009-10-22,15.54,-0.03,-518.0
2009-10-23,14.62,-0.03,-487.3333333333333
2009-10-26,14.5,-0.03,-483.33333333333337
2009-10-27,14.22,-0.03,-474.00000000000006
2009-10-28,13.51,-0.03,-450.33333333333337
2009-10-29,14.19,-0.03,-473.0
2009-10-30,13.66,-0.03,-455.33333333333337
2009-11-02,13.37,-0.03,-445.66666666666663
2009-11-03,14.44,-0.03,-481.3333333333333
2009-11-04,14.43,-0.03,-481.0
2009-11-05,15.17,-0.03,-505.6666666666667
2009-11-06,14.95,0.05,298.99999999999994
2009-11-09,15.56,0.05,311.2
2009-11-10,16.11,0.05,322.2
2009-11-11,15.76,0.05,315.2
2009-11-12,15.55,0.05,311.0
2009-11-13,15.33,0.05,306.59999999999997
2009-11-16,15.89,0.05,317.8
2009-11-17,15.67,0.05,313.4
2009-11-18,15.47,0.05,309.4
2009-11-19,14.78,0.05,295.59999999999997
2009-11-20,14.6,0.05,292.0
2009-11-23,15.24,0.05,304.8
2009-11-24,15.24,0.05,304.8
2009-11-25,15.06,0.05,301.2
2009-11-27,14.94,0.05,298.79999999999995
2009-11-30,14.97,0.05,299.4
2009-12-01,15.43,0.05,308.59999999999997
2009-12-02,16.05,0.05,321.0
2009-12-03,15.72,0.05,314.4
2009-12-04,16.44,0.05,328.8
2009-12-07,17.03,0.05,340.6
2009-12-08,17.25,0.05,345.0
2009-12-09,16.96,0.05,339.2
2009-12-10,17.0,0.05,340.0
2009-12-11,17.35,0.05,347.0
2009-12-14,17.1,0.05,342.0
2009-12-15,16.94,0.05,338.8
2009-12-16,17.01,0.05,340.2
2009-12-17,16.38,0.05,327.59999999999997
2009-12-18,16.37,0.05,327.4
2009-12-21,16.43,0.05,328.59999999999997
2009-12-22,16.37,0.05,327.4
2009-12-23,16.54,0.05,330.79999999999995
2009-12-24,17.16,0.05,343.2
2009-12-28,16.9,0.05,337.99999999999994
2009-12-29,16.98,0.05,339.59999999999997
2009-12-30,16.9,0.05,337.99999999999994
2009-12-31,16.73,0.05,334.59999999999997
2010-01-04,17.37,0.05,347.4
2010-01-05,17.07,0.05,341.4
2010-01-06,16.92,0.05,338.40000000000003
2010-01-07,17.2,0.05,343.99999999999994
2010-01-08,17.34,0.05,346.79999999999995
2010-01-11,17.02,0.05,340.4
2010-01-12,16.77,0.05,335.4
2010-01-13,16.9,0.05,337.99999999999994
2010-01-14,16.6,0.05,332.0
2010-01-15,15.3,0.05,306.0
2010-01-19,15.2,0.05,303.99999999999994
2010-01-20,14.57,0.05,291.4
2010-01-21,13.62,0.05,272.4
2010-01-22,14.29,0.05,285.79999999999995
2010-01-25,14.45,0.05,288.99999999999994
2010-01-26,14.4,0.05,288.0
2010-01-27,14.62,0.05,292.4
2010-01-28,14.42,0.05,288.4
2010-01-29,14.4,0.05,288.0
2010-02-01,14.54,0.05,290.79999999999995
2010-02-02,14.5,0.05,290.0
2010-02-03,14.77,0.05,295.4
2010-02-04,14.35,0.05,287.0
2010-02-05,14.49,0.05,289.8
2010-02-08,14.37,0.05,287.4
2010-02-09,14.41,0.05,288.2
2010-02-10,14.64,0.05,292.8
2010-02-11,14.79,0.05,295.79999999999995
2010-02-12,15.13,0.05,302.6
2010-02-16,15.4,0.05,308.0
2010-02-17,15.55,0.05,311.0
2010-02-18,15.76,0.05,315.2
2010-02-19,16.02,0.05,320.4
2010-02-22,15.9,0.05,318.0
2010-02-23,15.6,0.05,312.0
2010-02-24,16.36,0.05,327.2
2010-02-25,15.93,0.05,318.59999999999997
2010-02-26,15.82,0.05,316.4
2010-03-01,15.9,0.05,318.0
2010-03-02,15.76,0.05,315.2
2010-03-03,15.36,0.05,307.2
2010-03-04,15.49,0.05,309.8
2010-03-05,15.67,0.05,313.4
2010-03-08,15.46,0.05,309.2
2010-03-09,15.49,0.05,309.8
2010-03-10,16.0,0.05,320.0
2010-03-11,16.01,0.05,320.2
2010-03-12,15.86,0.05,317.2
2010-03-15,15.72,0.07,224.57142857142856
2010-03-16,16.04,0.07,229.1428571428571
2010-03-17,16.23,0.07,231.85714285714283
2010-03-18,15.86,0.07,226.57142857142856
2010-03-19,15.21,0.07,217.28571428571428
2010-03-22,15.48,0.07,221.14285714285714
2010-03-23,15.66,0.07,223.7142857142857
2010-03-24,15.42,0.07,220.28571428571428
2010-03-25,15.17,0.07,216.7142857142857
2010-03-26,15.15,0.07,216.42857142857142
2010-03-29,15.04,0.07,214.85714285714283
2010-03-30,14.91,0.07,212.99999999999997
2010-03-31,14.79,0.07,211.28571428571425
2010-04-01,14.94,0.07,213.4285714285714
2010-04-05,15.49,0.07,221.28571428571428
2010-04-06,15.57,0.07,222.42857142857142
2010-04-07,15.81,0.07,225.85714285714283
2010-04-08,16.65,0.07,237.8571428571428
2010-04-09,16.57,0.07,236.7142857142857
2010-04-12,16.68,0.07,238.28571428571425
2010-04-13,16.85,0.07,240.71428571428572
2010-04-14,17.85,0.07,255.0
2010-04-15,17.9,0.07,255.71428571428567
2010-04-16,17.61,0.07,251.57142857142853
2010-04-19,17.67,0.07,252.42857142857142
2010-04-20,18.24,0.07,260.5714285714285
2010-04-21,18.21,0.07,260.1428571428571
2010-04-22,18.26,0.07,260.85714285714283
2010-04-23,18.0,0.07,257.1428571428571
2010-04-26,17.96,0.07,256.57142857142856
2010-04-27,17.33,0.07,247.57142857142853
2010-04-28,17.36,0.07,247.99999999999997
2010-04-29,17.74,0.07,253.4285714285714
2010-04-30,17.51,0.07,250.14285714285714
2010-05-03,18.88,0.07,269.71428571428567
2010-05-04,18.87,0.07,269.57142857142856
2010-05-05,18.14,0.07,259.1428571428571
2010-05-06,17.32,0.07,247.42857142857142
2010-05-07,16.95,0.07,242.1428571428571
2010-05-10,18.07,0.07,258.1428571428571
2010-05-11,18.26,0.07,260.85714285714283
2010-05-12,18.89,0.07,269.85714285714283
2010-05-13,18.62,0.07,266.0
2010-05-14,18.26,0.07,260.85714285714283
2010-05-17,17.89,0.07,255.57142857142856
2010-05-18,17.24,0.07,246.28571428571425
2010-05-19,17.56,0.07,250.8571428571428
2010-05-20,16.06,0.07,229.4285714285714
2010-05-21,16.37,0.07,233.85714285714286
2010-05-24,16.24,0.07,231.99999999999994
2010-05-25,16.17,0.07,231.0
2010-05-26,16.16,0.07,230.85714285714283
2010-05-27,17.09,0.07,244.1428571428571
2010-05-28,16.82,0.07,240.28571428571428
2010-06-01,16.23,0.07,231.85714285714283
2010-06-02,17.08,0.07,243.99999999999994
2010-06-03,17.36,0.07,247.99999999999997
2010-06-04,16.29,0.07,232.7142857142857
2010-06-07,15.72,0.07,224.57142857142856
2010-06-08,15.36,0.07,219.4285714285714
2010-06-09,14.7,0.07,209.99999999999997
2010-06-10,15.55,0.07,222.14285714285714
2010-06-11,15.93,0.07,227.57142857142856
2010-06-14,15.88,0.07,226.85714285714283
2010-06-15,16.1,0.07,230.0
2010-06-16,16.25,0.07,232.1428571428571
2010-06-17,16.31,0.07,232.99999999999997
2010-06-18,16.64,0.07,237.7142857142857
2010-06-21,16.36,0.07,233.7142857142857
2010-06-22,15.99,0.07,228.42857142857142
2010-06-23,16.08,0.07,229.71428571428567
2010-06-24,15.82,0.07,225.99999999999997
2010-06-25,16.07,0.07,229.57142857142856
2010-06-28,16.22,0.07,231.71428571428567
2010-06-29,15.5,0.07,221.42857142857142
2010-06-30,15.23,0.07,217.57142857142856
2010-07-01,14.94,0.07,213.4285714285714
2010-07-02,14.51,0.07,207.28571428571425
2010-07-06,14.03,0.07,200.4285714285714
2010-07-07,14.88,0.07,212.57142857142856
2010-07-08,15.39,0.07,219.85714285714283
2010-07-09,15.65,0.07,223.57142857142856
2010-07-12,15.28,0.07,218.28571428571425
2010-07-13,15.84,0.07,226.28571428571425
2010-07-14,15.76,0.07,225.1428571428571
2010-07-15,15.7,0.07,224.28571428571425
2010-07-16,14.85,0.07,212.1428571428571
2010-07-19,14.58,0.07,208.28571428571428
2010-07-20,14.76,0.07,210.85714285714283
2010-07-21,14.41,0.07,205.85714285714283
2010-07-22,15.48,0.07,221.14285714285714
2010-07-23,16.25,0.07,232.1428571428571
2010-07-26,16.73,0.07,238.99999999999997
2010-07-27,16.75,0.07,239.28571428571425
2010-07-28,16.39,0.07,234.14285714285714
2010-07-29,16.31,0.07,232.99999999999997
2010-07-30,16.11,0.07,230.1428571428571
2010-08-02,16.7,0.07,238.57142857142853
2010-08-03,19.97,0.07,285.2857142857142
2010-08-04,20.49,0.07,292.71428571428567
2010-08-05,21.35,0.07,305.0
2010-08-06,21.45,0.07,306.4285714285714
2010-08-09,21.47,0.22,97.59090909090908
2010-08-10,21.36,0.22,97.0909090909091
2010-08-11,20.29,0.22,92.22727272727272
2010-08-12,20.07,0.22,91.22727272727273
2010-08-13,20.45,0.22,92.95454545454545
2010-08-16,21.11,0.22,95.95454545454545
2010-08-17,21.36,0.22,97.0909090909091
2010-08-18,21.44,0.22,97.45454545454545
2010-08-19,21.21,0.22,96.4090909090909
2010-08-20,21.43,0.22,97.4090909090909
2010-08-23,21.76,0.22,98.90909090909092
2010-08-24,21.62,0.22,98.27272727272728
2010-08-25,21.69,0.22,98.5909090909091
2010-08-26,21.42,0.22,97.36363636363637
2010-08-27,22.06,0.22,100.27272727272727
2010-08-30,22.44,0.22,102.0
2010-08-31,21.66,0.22,98.45454545454545
2010-09-01,21.6,0.22,98.18181818181819
2010-09-02,21.03,0.22,95.5909090909091
2010-09-03,22.33,0.22,101.49999999999999
2010-09-07,21.83,0.22,99.22727272727272
2010-09-08,22.09,0.22,100.4090909090909
2010-09-09,22.33,0.22,101.49999999999999
2010-09-10,22.56,0.22,102.54545454545453
2010-09-13,23.66,0.22,107.54545454545455
2010-09-14,22.95,0.22,104.31818181818181
2010-09-15,23.06,0.22,104.81818181818181
2010-09-16,22.85,0.22,103.86363636363637
2010-09-17,23.76,0.22,108.0
2010-09-20,24.35,0.22,110.68181818181819
2010-09-21,24.56,0.22,111.63636363636363
2010-09-22,23.8,0.22,108.18181818181819
2010-09-23,23.35,0.22,106.13636363636364
2010-09-24,24.88,0.22,113.09090909090908
2010-09-27,24.59,0.22,111.77272727272727
2010-09-28,24.93,0.22,113.31818181818181
2010-09-29,25.14,0.22,114.27272727272728
2010-09-30,24.14,0.22,109.72727272727273
2010-10-01,24.03,0.22,109.22727272727273
2010-10-04,23.38,0.22,106.27272727272727
2010-10-05,23.62,0.22,107.36363636363637
2010-10-06,22.93,0.22,104.22727272727272
2010-10-07,22.39,0.22,101.77272727272728
2010-10-08,22.32,0.22,101.45454545454545
2010-10-11,22.02,0.22,100.0909090909091
2010-10-12,22.1,0.22,100.45454545454547
2010-10-13,21.5,0.22,97.72727272727273
2010-10-14,21.59,0.22,98.13636363636364
2010-10-15,21.67,0.22,98.50000000000001
2010-10-18,21.51,0.22,97.77272727272728
2010-10-19,20.4,0.22,92.72727272727272
2010-10-20,20.36,0.22,92.54545454545455
2010-10-21,20.25,0.22,92.04545454545455
2010-10-22,20.27,0.22,92.13636363636364
2010-10-25,20.37,0.22,92.5909090909091
2010-10-26,22.0,0.22,100.0
2010-10-27,21.91,0.22,99.5909090909091
2010-10-28,21.99,0.22,99.95454545454545
2010-10-29,22.5,0.22,102.27272727272727
2010-11-01,24.3,0.22,110.45454545454545
2010-11-02,24.43,0.22,111.04545454545455
2010-11-03,24.98,0.22,113.54545454545455
2010-11-04,25.19,0.22,114.5
2010-11-05,25.2,0.22,114.54545454545455
2010-11-08,25.99,0.22,118.13636363636363
2010-11-09,26.33,0.28,94.03571428571428
2010-11-10,26.52,0.28,94.71428571428571
2010-11-11,26.27,0.28,93.82142857142856
2010-11-12,26.18,0.28,93.49999999999999
2010-11-15,26.73,0.28,95.46428571428571
2010-11-16,26.24,0.28,93.7142857142857
2010-11-17,26.05,0.28,93.03571428571428
2010-11-18,27.2,0.28,97.14285714285712
2010-11-19,27.44,0.28,98.0
2010-11-22,27.97,0.28,99.89285714285712
2010-11-23,27.2,0.28,97.14285714285712
2010-11-24,28.96,0.28,103.42857142857142
2010-11-26,28.49,0.28,101.74999999999999
2010-11-29,28.82,0.28,102.92857142857142
2010-11-30,28.66,0.28,102.35714285714285
2010-12-01,31.51,0.28,112.53571428571428
2010-12-02,31.79,0.28,113.53571428571428
2010-12-03,31.78,0.28,113.5
2010-12-06,31.65,0.28,113.03571428571426
2010-12-07,30.99,0.28,110.67857142857142
2010-12-08,30.63,0.28,109.39285714285712
2010-12-09,30.8,0.28,109.99999999999999
2010-12-10,30.01,0.28,107.17857142857143
2010-12-13,31.61,0.28,112.89285714285712
2010-12-14,31.33,0.28,111.89285714285712
2010-12-15,31.11,0.28,111.10714285714285
2010-12-16,31.69,0.28,113.17857142857142
2010-12-17,32.47,0.28,115.9642857142857
2010-12-20,32.13,0.28,114.75
2010-12-21,32.79,0.28,117.10714285714285
2010-12-22,32.75,0.28,116.96428571428571
2010-12-23,32.19,0.28,114.9642857142857
2010-12-27,32.19,0.28,114.9642857142857
2010-12-28,31.53,0.28,112.60714285714285
2010-12-29,31.37,0.28,112.03571428571428
2010-12-30,31.34,0.28,111.92857142857142
2010-12-31,31.62,0.28,112.92857142857142
2011-01-03,32.03,0.28,114.39285714285714
2011-01-04,30.33,0.28,108.32142857142856
2011-01-05,31.39,0.28,112.10714285714285
2011-01-06,31.66,0.28,113.07142857142856
2011-01-07,30.11,0.28,107.53571428571428
2011-01-10,31.0,0.28,110.71428571428571
2011-01-11,33.6,0.28,120.0
2011-01-12,34.83,0.28,124.39285714285712
2011-01-13,35.94,0.28,128.35714285714283
2011-01-14,34.83,0.28,124.39285714285712
2011-01-18,34.5,0.28,123.21428571428571
2011-01-19,33.33,0.28,119.03571428571426
2011-01-20,32.88,0.28,117.42857142857143
2011-01-21,32.5,0.28,116.07142857142856
2011-01-24,32.91,0.28,117.53571428571426
2011-01-25,31.99,0.28,114.24999999999999
2011-01-26,33.5,0.28,119.64285714285712
2011-01-27,33.82,0.28,120.78571428571428
2011-01-28,33.54,0.28,119.78571428571428
2011-01-31,34.65,0.28,123.74999999999999
2011-02-01,36.13,0.28,129.03571428571428
2011-02-02,36.1,0.28,128.92857142857142
2011-02-03,35.67,0.28,127.39285714285714
2011-02-04,35.69,0.28,127.4642857142857
2011-02-07,35.24,0.28,125.85714285714285
2011-02-08,35.14,0.28,125.49999999999999
2011-02-09,34.75,0.28,124.10714285714285
2011-02-10,47.62,0.28,170.07142857142856
2011-02-11,46.55,0.28,166.24999999999997
2011-02-14,53.8,0.28,192.1428571428571
2011-02-15,53.67,0.28,191.67857142857142
2011-02-16,52.78,0.28,188.5
2011-02-17,53.7,0.28,191.78571428571428
2011-02-18,52.37,0.28,187.03571428571425
2011-02-22,49.8,0.28,177.85714285714283
2011-02-23,49.92,0.28,178.28571428571428
2011-02-24,51.86,0.28,185.2142857142857
2011-02-25,57.26,0.28,204.49999999999997
2011-02-28,56.92,0.28,203.28571428571428
2011-03-01,53.76,0.28,191.99999999999997
2011-03-02,54.28,0.28,193.85714285714283
2011-03-03,55.5,0.28,198.2142857142857
2011-03-04,57.87,0.28,206.6785714285714
2011-03-07,56.28,0.28,200.99999999999997
2011-03-08,56.53,0.28,201.89285714285714
2011-03-09,52.97,0.28,189.17857142857142
2011-03-10,52.72,0.28,188.28571428571428
2011-03-11,53.44,0.28,190.85714285714283
2011-03-14,52.62,0.28,187.9285714285714
2011-03-15,52.61,0.56,93.94642857142856
2011-03-16,53.2,0.56,95.0
2011-03-17,51.79,0.56,92.48214285714285
2011-03-18,51.29,0.56,91.58928571428571
2011-03-21,53.5,0.56,95.53571428571428
2011-03-22,52.48,0.56,93.7142857142857
2011-03-23,57.77,0.56,103.16071428571428
2011-03-24,60.13,0.56,107.375
2011-03-25,59.31,0.56,105.91071428571428
2011-03-28,59.36,0.56,105.99999999999999
2011-03-29,56.1,0.56,100.17857142857142
2011-03-30,57.16,0.56,102.07142857142856
2011-03-31,57.68,0.56,102.99999999999999
2011-04-01,55.06,0.56,98.32142857142857
2011-04-04,55.09,0.56,98.375
2011-04-05,56.63,0.56,101.125
2011-04-06,55.57,0.56,99.23214285714285
2011-04-07,54.86,0.56,97.96428571428571
2011-04-08,58.24,0.56,104.0
2011-04-11,57.1,0.56,101.96428571428571
2011-04-12,53.98,0.56,96.39285714285712
2011-04-13,55.1,0.56,98.39285714285714
2011-04-14,55.06,0.56,98.32142857142857
2011-04-15,56.76,0.56,101.35714285714285
2011-04-18,59.25,0.56,105.80357142857142
2011-04-19,63.23,0.56,112.91071428571426
2011-04-20,66.41,0.56,118.5892857142857
2011-04-21,67.12,0.56,119.85714285714285
2011-04-25,66.33,0.56,118.44642857142856
2011-04-26,66.85,0.56,119.37499999999997
2011-04-27,68.37,0.56,122.08928571428571
2011-04-28,69.66,0.56,124.39285714285712
2011-04-29,69.46,0.56,124.03571428571426
2011-05-02,69.4,0.56,123.92857142857143
2011-05-03,69.83,0.56,124.69642857142856
2011-05-04,66.18,0.56,118.17857142857143
2011-05-05,65.94,0.56,117.74999999999999
2011-05-06,67.98,0.56,121.39285714285714
2011-05-09,68.22,0.47,145.14893617021278
2011-05-10,69.7,0.47,148.29787234042556
2011-05-11,67.03,0.47,142.61702127659575
2011-05-12,67.34,0.47,143.27659574468086
2011-05-13,65.79,0.47,139.97872340425533
2011-05-16,63.69,0.47,135.51063829787233
2011-05-17,64.08,0.47,136.3404255319149
2011-05-18,66.92,0.47,142.38297872340428
2011-05-19,68.97,0.47,146.74468085106383
2011-05-20,70.67,0.47,150.36170212765958
2011-05-23,67.75,0.47,144.14893617021278
2011-05-24,67.43,0.47,143.468085106383
2011-05-25,70.44,0.47,149.87234042553192
2011-05-26,74.51,0.47,158.53191489361703
2011-05-27,73.32,0.47,156.0
2011-05-31,75.15,0.47,159.8936170212766
2011-06-01,73.89,0.47,157.2127659574468
2011-06-02,75.18,0.47,159.95744680851067
2011-06-03,74.23,0.47,157.93617021276597
2011-06-06,71.58,0.47,152.29787234042553
2011-06-07,71.17,0.47,151.42553191489364
2011-06-08,66.79,0.47,142.10638297872342
2011-06-09,68.86,0.47,146.51063829787236
2011-06-10,66.62,0.47,141.74468085106383
2011-06-13,66.7,0.47,141.91489361702128
2011-06-14,68.65,0.47,146.06382978723406
2011-06-15,65.21,0.47,138.74468085106383
2011-06-16,63.18,0.47,134.4255319148936
2011-06-17,62.18,0.47,132.29787234042553
2011-06-20,62.0,0.47,131.91489361702128
2011-06-21,63.69,0.47,135.51063829787233
2011-06-22,64.5,0.47,137.2340425531915
2011-06-23,65.9,0.47,140.21276595744683
2011-06-24,66.17,0.47,140.7872340425532
2011-06-27,68.7,0.47,146.17021276595747
2011-06-28,72.01,0.47,153.21276595744683
2011-06-29,72.16,0.47,153.53191489361703
2011-06-30,72.71,0.47,154.70212765957447
2011-07-01,75.25,0.47,160.10638297872342
2011-07-05,75.88,0.47,161.4468085106383
2011-07-06,74.57,0.47,158.6595744680851
2011-07-07,74.56,0.47,158.63829787234044
2011-07-08,74.49,0.47,158.48936170212767
2011-07-11,70.93,0.47,150.9148936170213
2011-07-12,69.48,0.47,147.82978723404258
2011-07-13,70.05,0.47,149.04255319148936
2011-07-14,68.66,0.47,146.08510638297872
2011-07-15,67.59,0.47,143.8085106382979
2011-07-18,66.9,0.47,142.34042553191492
2011-07-19,69.32,0.47,147.48936170212767
2011-07-20,68.45,0.47,145.63829787234044
2011-07-21,66.57,0.47,141.63829787234042
2011-07-22,66.9,0.47,142.34042553191492
2011-07-25,66.44,0.47,141.36170212765958
2011-07-26,64.95,0.47,138.19148936170214
2011-07-27,61.6,0.47,131.06382978723406
2011-07-28,60.32,0.47,128.3404255319149
2011-07-29,60.19,0.47,128.06382978723406
2011-08-01,60.76,0.47,129.27659574468086
2011-08-02,63.1,0.47,134.2553191489362
2011-08-03,64.13,0.47,136.4468085106383
2011-08-04,58.84,0.47,125.19148936170214
2011-08-05,60.03,0.47,127.72340425531915
2011-08-08,54.41,0.63,86.36507936507935
2011-08-09,57.63,0.63,91.47619047619048
2011-08-10,57.33,0.63,91.0
2011-08-11,61.94,0.63,98.31746031746032
2011-08-12,60.36,0.63,95.80952380952381
2011-08-15,60.95,0.63,96.74603174603175
2011-08-16,58.36,0.63,92.63492063492063
2011-08-17,57.28,0.63,90.92063492063492
2011-08-18,52.8,0.63,83.80952380952381
2011-08-19,50.63,0.63,80.36507936507937
2011-08-22,49.85,0.63,79.12698412698413
2011-08-23,52.95,0.63,84.04761904761905
2011-08-24,54.47,0.63,86.46031746031746
2011-08-25,51.78,0.63,82.19047619047619
2011-08-26,53.25,0.63,84.52380952380952
2011-08-29,56.56,0.63,89.77777777777779
2011-08-30,58.11,0.63,92.23809523809524
2011-08-31,57.98,0.63,92.03174603174602
2011-09-01,56.76,0.63,90.09523809523809
2011-09-02,54.02,0.63,85.74603174603175
2011-09-06,53.94,0.63,85.61904761904762
2011-09-07,57.2,0.63,90.7936507936508
2011-09-08,55.93,0.63,88.77777777777777
2011-09-09,53.21,0.63,84.46031746031746
2011-09-12,53.81,0.63,85.41269841269842
2011-09-13,56.68,0.63,89.96825396825396
2011-09-14,59.12,0.63,93.84126984126983
2011-09-15,59.43,0.63,94.33333333333333
2011-09-16,59.64,0.63,94.66666666666667
2011-09-19,62.9,0.63,99.84126984126983
2011-09-20,61.87,0.63,98.2063492063492
2011-09-21,60.84,0.63,96.57142857142857
2011-09-22,56.76,0.63,90.09523809523809
2011-09-23,55.66,0.63,88.34920634920634
2011-09-26,54.46,0.63,86.44444444444444
2011-09-27,55.52,0.63,88.12698412698413
2011-09-28,52.07,0.63,82.65079365079364
2011-09-29,46.59,0.63,73.95238095238096
2011-09-30,43.44,0.63,68.95238095238095
2011-10-03,41.42,0.63,65.74603174603175
2011-10-04,45.16,0.63,71.68253968253968
2011-10-05,45.04,0.63,71.4920634920635
2011-10-06,47.76,0.63,75.80952380952381
2011-10-07,55.02,0.63,87.33333333333334
2011-10-10,53.53,0.63,84.96825396825398
2011-10-11,53.98,0.63,85.68253968253968
2011-10-12,56.11,0.63,89.06349206349206
2011-10-13,55.8,0.63,88.57142857142857
2011-10-14,56.19,0.63,89.19047619047619
2011-10-17,53.01,0.63,84.14285714285714
2011-10-18,52.69,0.63,83.63492063492063
2011-10-19,49.04,0.63,77.84126984126983
2011-10-20,47.0,0.63,74.60317460317461
2011-10-21,48.82,0.63,77.4920634920635
2011-10-24,51.0,0.63,80.95238095238095
2011-10-25,48.04,0.63,76.25396825396825
2011-10-26,48.48,0.63,76.95238095238095
2011-10-27,51.45,0.63,81.66666666666667
2011-10-28,54.91,0.63,87.15873015873015
2011-10-31,52.86,0.63,83.9047619047619
2011-11-01,49.85,0.63,79.12698412698413
2011-11-02,50.72,0.63,80.5079365079365
2011-11-03,52.03,0.63,82.58730158730158
2011-11-04,51.96,0.63,82.47619047619048
2011-11-07,51.4,0.63,81.58730158730158
2011-11-08,50.78,0.66,76.93939393939394
2011-11-09,47.75,0.66,72.34848484848484
2011-11-10,46.73,0.66,70.8030303030303
2011-11-11,46.96,0.66,71.15151515151516
2011-11-14,46.07,0.66,69.8030303030303
2011-11-15,46.51,0.66,70.46969696969697
2011-11-16,46.54,0.66,70.51515151515152
