date,MSCI,MSCI_EPS,PE Ratio
2014-01-09,43.62,0.41,106.39024390243902
2014-01-10,43.78,0.41,106.78048780487806
2014-01-13,43.12,0.41,105.17073170731707
2014-01-14,43.66,0.41,106.48780487804878
2014-01-15,43.43,0.41,105.92682926829269
2014-01-16,44.0,0.41,107.31707317073172
2014-01-17,44.22,0.41,107.85365853658537
2014-01-21,44.61,0.41,108.8048780487805
2014-01-22,44.95,0.41,109.63414634146343
2014-01-23,44.9,0.41,109.51219512195122
2014-01-24,42.97,0.41,104.8048780487805
2014-01-27,42.22,0.41,102.97560975609757
2014-01-28,42.34,0.41,103.26829268292684
2014-01-29,41.5,0.41,101.21951219512195
2014-01-30,42.58,0.41,103.85365853658537
2014-01-31,42.72,0.41,104.19512195121952
2014-02-03,41.01,0.41,100.02439024390245
2014-02-04,41.72,0.41,101.75609756097562
2014-02-05,41.51,0.41,101.2439024390244
2014-02-06,40.74,0.41,99.3658536585366
2014-02-07,40.28,0.41,98.2439024390244
2014-02-10,40.68,0.41,99.21951219512195
2014-02-11,41.46,0.41,101.1219512195122
2014-02-12,42.26,0.41,103.07317073170732
2014-02-13,42.45,0.41,103.53658536585367
2014-02-14,42.74,0.41,104.2439024390244
2014-02-18,43.87,0.41,107.0
2014-02-19,43.49,0.41,106.07317073170732
2014-02-20,44.98,0.41,109.70731707317073
2014-02-21,44.53,0.41,108.60975609756099
2014-02-24,44.21,0.41,107.82926829268294
2014-02-25,43.85,0.41,106.95121951219514
2014-02-26,43.83,0.41,106.90243902439025
2014-02-27,43.72,0.41,106.63414634146342
2014-02-28,43.71,0.34,128.55882352941177
2014-03-03,44.18,0.34,129.94117647058823
2014-03-04,45.6,0.34,134.11764705882354
2014-03-05,45.14,0.34,132.76470588235293
2014-03-06,45.74,0.34,134.52941176470588
2014-03-07,45.75,0.34,134.55882352941177
2014-03-10,45.74,0.34,134.52941176470588
2014-03-11,45.99,0.34,135.26470588235293
2014-03-12,46.27,0.34,136.08823529411765
2014-03-13,45.27,0.34,133.14705882352942
2014-03-14,45.21,0.34,132.97058823529412
2014-03-17,45.62,0.34,134.17647058823528
2014-03-18,45.63,0.34,134.2058823529412
2014-03-19,45.26,0.34,133.1176470588235
2014-03-20,45.48,0.34,133.76470588235293
2014-03-21,45.32,0.34,133.2941176470588
2014-03-24,44.44,0.34,130.70588235294116
2014-03-25,42.72,0.34,125.6470588235294
2014-03-26,41.77,0.34,122.8529411764706
2014-03-27,41.87,0.34,123.14705882352939
2014-03-28,42.11,0.34,123.85294117647058
2014-03-31,43.02,0.34,126.52941176470588
2014-04-01,43.81,0.34,128.85294117647058
2014-04-02,43.8,0.34,128.8235294117647
2014-04-03,43.76,0.34,128.70588235294116
2014-04-04,43.07,0.34,126.67647058823529
2014-04-07,42.28,0.34,124.35294117647058
2014-04-08,42.64,0.34,125.41176470588235
2014-04-09,43.1,0.34,126.76470588235294
2014-04-10,42.07,0.34,123.73529411764704
2014-04-11,41.72,0.34,122.70588235294116
2014-04-14,41.55,0.34,122.20588235294116
2014-04-15,41.28,0.34,121.41176470588235
2014-04-16,42.12,0.34,123.88235294117645
2014-04-17,42.17,0.34,124.02941176470588
2014-04-21,42.39,0.34,124.67647058823529
2014-04-22,42.56,0.34,125.17647058823529
2014-04-23,42.28,0.34,124.35294117647058
2014-04-24,42.28,0.34,124.35294117647058
2014-04-25,41.69,0.34,122.61764705882351
2014-04-28,41.79,0.34,122.91176470588235
2014-04-29,41.71,0.34,122.67647058823529
2014-04-30,40.54,0.34,119.23529411764704
2014-05-01,40.99,0.34,120.55882352941177
2014-05-02,41.24,0.4,103.1
2014-05-05,41.19,0.4,102.975
2014-05-06,41.26,0.4,103.14999999999999
2014-05-07,42.14,0.4,105.35
2014-05-08,41.42,0.4,103.55
2014-05-09,41.54,0.4,103.85
2014-05-12,43.34,0.4,108.35000000000001
2014-05-13,42.7,0.4,106.75
2014-05-14,42.17,0.4,105.425
2014-05-15,42.13,0.4,105.325
2014-05-16,42.28,0.4,105.7
2014-05-19,42.56,0.4,106.4
2014-05-20,41.38,0.4,103.45
2014-05-21,42.06,0.4,105.15
2014-05-22,42.56,0.4,106.4
2014-05-23,42.95,0.4,107.375
2014-05-27,43.41,0.4,108.52499999999999
2014-05-28,43.32,0.4,108.3
2014-05-29,43.48,0.4,108.69999999999999
2014-05-30,43.16,0.4,107.89999999999999
2014-06-02,43.34,0.4,108.35000000000001
2014-06-03,43.35,0.4,108.375
2014-06-04,43.45,0.4,108.625
2014-06-05,43.9,0.4,109.74999999999999
2014-06-06,44.41,0.4,111.02499999999999
2014-06-09,44.82,0.4,112.05
2014-06-10,44.7,0.4,111.75
2014-06-11,44.9,0.4,112.24999999999999
2014-06-12,44.76,0.4,111.89999999999999
2014-06-13,44.84,0.4,112.10000000000001
2014-06-16,44.77,0.4,111.925
2014-06-17,45.47,0.4,113.675
2014-06-18,45.11,0.4,112.77499999999999
2014-06-19,44.92,0.4,112.3
2014-06-20,44.58,0.4,111.44999999999999
2014-06-23,44.86,0.4,112.14999999999999
2014-06-24,44.44,0.4,111.1
2014-06-25,44.59,0.4,111.47500000000001
2014-06-26,44.46,0.4,111.14999999999999
2014-06-27,45.2,0.4,113.0
2014-06-30,45.85,0.4,114.625
2014-07-01,46.55,0.4,116.37499999999999
2014-07-02,46.52,0.4,116.3
2014-07-03,47.34,0.4,118.35000000000001
2014-07-07,47.08,0.4,117.69999999999999
2014-07-08,46.47,0.4,116.175
2014-07-09,46.32,0.4,115.8
2014-07-10,45.93,0.4,114.82499999999999
2014-07-11,46.09,0.4,115.22500000000001
2014-07-14,46.37,0.4,115.92499999999998
2014-07-15,46.39,0.4,115.975
2014-07-16,46.64,0.4,116.6
2014-07-17,46.27,0.4,115.675
2014-07-18,46.93,0.4,117.32499999999999
2014-07-21,46.69,0.4,116.725
2014-07-22,46.94,0.4,117.35
2014-07-23,46.82,0.4,117.05
2014-07-24,47.11,0.4,117.77499999999999
2014-07-25,46.8,0.4,116.99999999999999
2014-07-28,46.73,0.4,116.82499999999999
2014-07-29,46.4,0.4,115.99999999999999
2014-07-30,46.56,0.4,116.4
2014-07-31,45.25,0.4,113.125
2014-08-01,44.36,0.4,110.89999999999999
2014-08-04,44.55,0.4,111.37499999999999
2014-08-05,43.99,0.4,109.975
2014-08-06,44.15,0.48,91.97916666666667
2014-08-07,43.9,0.48,91.45833333333333
2014-08-08,44.0,0.48,91.66666666666667
2014-08-11,44.57,0.48,92.85416666666667
2014-08-12,44.6,0.48,92.91666666666667
2014-08-13,44.92,0.48,93.58333333333334
2014-08-14,45.12,0.48,94.0
2014-08-15,45.17,0.48,94.10416666666667
2014-08-18,45.68,0.48,95.16666666666667
2014-08-19,45.63,0.48,95.06250000000001
2014-08-20,45.86,0.48,95.54166666666667
2014-08-21,46.18,0.48,96.20833333333334
2014-08-22,46.21,0.48,96.27083333333334
2014-08-25,46.28,0.48,96.41666666666667
2014-08-26,46.74,0.48,97.37500000000001
2014-08-27,46.14,0.48,96.125
2014-08-28,45.87,0.48,95.5625
2014-08-29,46.14,0.48,96.125
2014-09-02,46.58,0.48,97.04166666666667
2014-09-03,46.43,0.48,96.72916666666667
2014-09-04,46.43,0.48,96.72916666666667
2014-09-05,46.35,0.48,96.5625
2014-09-08,46.29,0.48,96.4375
2014-09-09,46.2,0.48,96.25000000000001
2014-09-10,46.65,0.48,97.1875
2014-09-11,46.79,0.48,97.47916666666667
2014-09-12,46.7,0.48,97.29166666666667
2014-09-15,46.4,0.48,96.66666666666667
2014-09-16,46.54,0.48,96.95833333333333
2014-09-17,46.29,0.48,96.4375
2014-09-18,48.98,0.48,102.04166666666666
2014-09-19,48.39,0.48,100.8125
2014-09-22,47.63,0.48,99.22916666666667
2014-09-23,46.99,0.48,97.89583333333334
2014-09-24,47.33,0.48,98.60416666666667
2014-09-25,46.77,0.48,97.43750000000001
2014-09-26,46.97,0.48,97.85416666666667
2014-09-29,46.99,0.48,97.89583333333334
2014-09-30,47.02,0.48,97.95833333333334
2014-10-01,46.56,0.48,97.00000000000001
2014-10-02,47.6,0.48,99.16666666666667
2014-10-03,47.52,0.48,99.00000000000001
2014-10-06,46.99,0.48,97.89583333333334
2014-10-07,45.64,0.48,95.08333333333334
2014-10-08,45.65,0.48,95.10416666666667
2014-10-09,44.6,0.48,92.91666666666667
2014-10-10,43.53,0.48,90.6875
2014-10-13,42.76,0.48,89.08333333333333
2014-10-14,42.56,0.48,88.66666666666667
2014-10-15,42.2,0.48,87.91666666666667
2014-10-16,42.25,0.48,88.02083333333334
2014-10-17,43.41,0.48,90.4375
2014-10-20,43.66,0.48,90.95833333333333
2014-10-21,44.79,0.48,93.3125
2014-10-22,45.08,0.48,93.91666666666667
2014-10-23,45.63,0.48,95.06250000000001
2014-10-24,46.0,0.48,95.83333333333334
2014-10-27,46.45,0.48,96.77083333333334
2014-10-28,46.77,0.48,97.43750000000001
2014-10-29,46.88,0.48,97.66666666666667
2014-10-30,46.63,0.44,105.97727272727273
2014-10-31,46.66,0.44,106.04545454545453
2014-11-03,46.5,0.44,105.68181818181819
2014-11-04,46.89,0.44,106.56818181818181
2014-11-05,47.13,0.44,107.11363636363637
2014-11-06,47.54,0.44,108.04545454545455
2014-11-07,47.46,0.44,107.86363636363636
2014-11-10,48.08,0.44,109.27272727272727
2014-11-11,48.21,0.44,109.56818181818181
2014-11-12,48.03,0.44,109.1590909090909
2014-11-13,47.74,0.44,108.5
2014-11-14,47.9,0.44,108.86363636363636
2014-11-17,47.21,0.44,107.29545454545455
2014-11-18,47.01,0.44,106.84090909090908
2014-11-19,48.4,0.44,110.0
2014-11-20,48.01,0.44,109.11363636363636
2014-11-21,48.5,0.44,110.22727272727273
2014-11-24,48.92,0.44,111.18181818181819
2014-11-25,48.5,0.44,110.22727272727273
2014-11-26,48.54,0.44,110.31818181818181
2014-11-28,48.36,0.44,109.9090909090909
2014-12-01,47.67,0.44,108.3409090909091
2014-12-02,47.91,0.44,108.88636363636363
2014-12-03,47.94,0.44,108.95454545454545
2014-12-04,47.92,0.44,108.9090909090909
2014-12-05,47.7,0.44,108.40909090909092
2014-12-08,48.08,0.44,109.27272727272727
2014-12-09,47.95,0.44,108.97727272727273
2014-12-10,46.91,0.44,106.61363636363636
2014-12-11,47.17,0.44,107.20454545454545
2014-12-12,46.15,0.44,104.88636363636363
2014-12-15,46.11,0.44,104.79545454545455
2014-12-16,46.08,0.44,104.72727272727272
2014-12-17,46.93,0.44,106.6590909090909
2014-12-18,47.57,0.44,108.11363636363636
2014-12-19,47.89,0.44,108.8409090909091
2014-12-22,48.14,0.44,109.4090909090909
2014-12-23,48.16,0.44,109.45454545454545
2014-12-24,48.42,0.44,110.04545454545455
2014-12-26,48.35,0.44,109.88636363636364
2014-12-29,48.1,0.44,109.31818181818183
2014-12-30,48.16,0.44,109.45454545454545
2014-12-31,47.44,0.44,107.81818181818181
2015-01-02,47.69,0.44,108.38636363636363
2015-01-05,47.24,0.44,107.36363636363637
2015-01-06,48.61,0.44,110.47727272727272
2015-01-07,49.72,0.44,113.0
2015-01-08,51.22,0.44,116.4090909090909
2015-01-09,51.97,0.44,118.11363636363636
2015-01-12,51.94,0.44,118.04545454545455
2015-01-13,54.05,0.44,122.84090909090908
2015-01-14,53.7,0.44,122.04545454545455
2015-01-15,52.9,0.44,120.22727272727272
2015-01-16,54.06,0.44,122.86363636363637
2015-01-20,53.7,0.44,122.04545454545455
2015-01-21,53.57,0.44,121.75
2015-01-22,54.37,0.44,123.56818181818181
2015-01-23,54.22,0.44,123.22727272727272
2015-01-26,54.55,0.44,123.97727272727272
2015-01-27,54.28,0.44,123.36363636363636
2015-01-28,53.89,0.44,122.47727272727273
2015-01-29,54.5,0.44,123.86363636363636
2015-01-30,53.82,0.44,122.31818181818181
2015-02-02,54.36,0.44,123.54545454545455
2015-02-03,54.83,0.44,124.61363636363636
2015-02-04,55.13,0.44,125.29545454545455
2015-02-05,55.5,0.44,126.13636363636364
2015-02-06,56.03,0.44,127.3409090909091
2015-02-09,56.91,0.44,129.3409090909091
2015-02-10,56.98,0.44,129.5
2015-02-11,56.58,0.44,128.5909090909091
2015-02-12,57.2,0.44,130.0
2015-02-13,57.2,0.44,130.0
2015-02-17,57.35,0.44,130.3409090909091
2015-02-18,57.32,0.44,130.27272727272728
2015-02-19,57.8,0.44,131.36363636363635
2015-02-20,58.03,0.44,131.88636363636363
2015-02-23,57.61,0.44,130.9318181818182
2015-02-24,57.65,0.44,131.02272727272728
2015-02-25,57.23,0.44,130.0681818181818
2015-02-26,56.79,0.44,129.0681818181818
2015-02-27,56.11,0.38,147.6578947368421
2015-03-02,57.57,0.38,151.5
2015-03-03,57.32,0.38,150.8421052631579
2015-03-04,56.78,0.38,149.42105263157896
2015-03-05,55.4,0.38,145.78947368421052
2015-03-06,55.45,0.38,145.92105263157896
2015-03-09,55.66,0.38,146.4736842105263
2015-03-10,54.72,0.38,144.0
2015-03-11,55.83,0.38,146.92105263157893
2015-03-12,57.18,0.38,150.4736842105263
2015-03-13,56.74,0.38,149.31578947368422
2015-03-16,57.9,0.38,152.36842105263156
2015-03-17,58.41,0.38,153.71052631578945
2015-03-18,58.7,0.38,154.47368421052633
2015-03-19,58.62,0.38,154.26315789473682
2015-03-20,59.69,0.38,157.07894736842104
2015-03-23,60.18,0.38,158.3684210526316
2015-03-24,59.78,0.38,157.31578947368422
2015-03-25,59.32,0.38,156.10526315789474
2015-03-26,59.82,0.38,157.42105263157896
2015-03-27,59.58,0.38,156.78947368421052
2015-03-30,60.92,0.38,160.31578947368422
2015-03-31,61.31,0.38,161.3421052631579
2015-04-01,61.04,0.38,160.6315789473684
2015-04-02,61.51,0.38,161.86842105263156
2015-04-06,62.12,0.38,163.4736842105263
2015-04-07,61.28,0.38,161.26315789473685
2015-04-08,61.83,0.38,162.71052631578948
2015-04-09,60.75,0.38,159.8684210526316
2015-04-10,60.6,0.38,159.47368421052633
2015-04-13,60.32,0.38,158.73684210526315
2015-04-14,61.07,0.38,160.71052631578948
2015-04-15,61.0,0.38,160.52631578947367
2015-04-16,61.2,0.38,161.05263157894737
2015-04-17,60.89,0.38,160.23684210526315
2015-04-20,60.94,0.38,160.36842105263156
2015-04-21,60.87,0.38,160.18421052631578
2015-04-22,61.6,0.38,162.10526315789474
2015-04-23,62.25,0.38,163.81578947368422
2015-04-24,62.74,0.38,165.10526315789474
2015-04-27,62.96,0.38,165.68421052631578
2015-04-28,62.93,0.38,165.60526315789474
2015-04-29,62.6,0.38,164.73684210526315
2015-04-30,61.19,0.38,161.02631578947367
2015-05-01,62.35,0.44,141.70454545454547
2015-05-04,62.42,0.44,141.86363636363637
2015-05-05,62.04,0.44,141.0
2015-05-06,61.46,0.44,139.6818181818182
2015-05-07,61.6,0.44,140.0
2015-05-08,62.1,0.44,141.13636363636363
2015-05-11,61.83,0.44,140.52272727272728
2015-05-12,61.36,0.44,139.45454545454544
2015-05-13,61.83,0.44,140.52272727272728
2015-05-14,62.56,0.44,142.1818181818182
2015-05-15,62.48,0.44,142.0
2015-05-18,63.54,0.44,144.4090909090909
2015-05-19,63.6,0.44,144.54545454545456
2015-05-20,63.13,0.44,143.47727272727272
2015-05-21,63.01,0.44,143.20454545454544
2015-05-22,63.42,0.44,144.13636363636363
2015-05-26,63.2,0.44,143.63636363636365
2015-05-27,62.69,0.44,142.47727272727272
2015-05-28,62.65,0.44,142.38636363636363
2015-05-29,62.05,0.44,141.02272727272725
2015-06-01,62.15,0.44,141.25
2015-06-02,62.18,0.44,141.3181818181818
2015-06-03,62.48,0.44,142.0
2015-06-04,62.0,0.44,140.9090909090909
2015-06-05,61.8,0.44,140.45454545454544
2015-06-08,61.38,0.44,139.5
2015-06-09,61.43,0.44,139.61363636363637
2015-06-10,61.72,0.44,140.27272727272728
2015-06-11,62.0,0.44,140.9090909090909
2015-06-12,61.89,0.44,140.6590909090909
2015-06-15,61.22,0.44,139.13636363636363
2015-06-16,61.7,0.44,140.22727272727272
2015-06-17,61.78,0.44,140.4090909090909
2015-06-18,61.96,0.44,140.8181818181818
2015-06-19,61.87,0.44,140.61363636363635
2015-06-22,62.0,0.44,140.9090909090909
2015-06-23,63.23,0.44,143.70454545454544
2015-06-24,63.1,0.44,143.4090909090909
2015-06-25,63.32,0.44,143.9090909090909
2015-06-26,63.75,0.44,144.88636363636363
2015-06-29,61.79,0.44,140.4318181818182
2015-06-30,61.55,0.44,139.88636363636363
2015-07-01,62.21,0.44,141.38636363636363
2015-07-02,62.02,0.44,140.95454545454547
2015-07-06,62.11,0.44,141.1590909090909
2015-07-07,62.91,0.44,142.97727272727272
2015-07-08,61.69,0.44,140.20454545454544
2015-07-09,62.23,0.44,141.4318181818182
2015-07-10,63.79,0.44,144.97727272727272
2015-07-13,64.14,0.44,145.77272727272728
2015-07-14,64.51,0.44,146.61363636363637
2015-07-15,64.81,0.44,147.29545454545456
2015-07-16,66.24,0.44,150.54545454545453
2015-07-17,66.02,0.44,150.04545454545453
2015-07-20,66.36,0.44,150.8181818181818
2015-07-21,66.3,0.44,150.6818181818182
2015-07-22,66.49,0.44,151.11363636363635
2015-07-23,66.55,0.44,151.25
2015-07-24,66.89,0.44,152.02272727272728
2015-07-27,65.73,0.44,149.38636363636365
2015-07-28,66.0,0.44,150.0
2015-07-29,66.91,0.44,152.0681818181818
2015-07-30,67.97,0.44,154.47727272727272
2015-07-31,68.16,0.52,131.07692307692307
2015-08-03,67.54,0.52,129.8846153846154
2015-08-04,66.96,0.52,128.76923076923075
2015-08-05,67.6,0.52,129.99999999999997
2015-08-06,66.51,0.52,127.90384615384616
2015-08-07,66.22,0.52,127.34615384615384
2015-08-10,66.79,0.52,128.4423076923077
2015-08-11,65.55,0.52,126.05769230769229
2015-08-12,63.95,0.52,122.98076923076923
2015-08-13,63.4,0.52,121.92307692307692
2015-08-14,64.08,0.52,123.23076923076923
2015-08-17,64.45,0.52,123.9423076923077
2015-08-18,64.42,0.52,123.88461538461539
2015-08-19,64.28,0.52,123.61538461538461
2015-08-20,62.74,0.52,120.65384615384616
2015-08-21,61.35,0.52,117.98076923076923
2015-08-24,58.18,0.52,111.88461538461539
2015-08-25,57.78,0.52,111.11538461538461
2015-08-26,60.14,0.52,115.65384615384615
2015-08-27,61.65,0.52,118.5576923076923
2015-08-28,62.16,0.52,119.53846153846153
2015-08-31,60.52,0.52,116.38461538461539
2015-09-01,58.56,0.52,112.61538461538461
2015-09-02,59.89,0.52,115.17307692307692
2015-09-03,59.67,0.52,114.75
2015-09-04,58.66,0.52,112.80769230769229
2015-09-08,60.92,0.52,117.15384615384615
2015-09-09,60.09,0.52,115.5576923076923
2015-09-10,60.86,0.52,117.03846153846153
2015-09-11,61.02,0.52,117.34615384615385
2015-09-14,59.85,0.52,115.09615384615384
2015-09-15,60.73,0.52,116.78846153846153
2015-09-16,60.65,0.52,116.63461538461537
2015-09-17,60.71,0.52,116.75
2015-09-18,60.12,0.52,115.61538461538461
2015-09-21,61.82,0.52,118.88461538461539
2015-09-22,60.97,0.52,117.25
2015-09-23,61.41,0.52,118.09615384615384
2015-09-24,60.47,0.52,116.28846153846153
2015-09-25,61.32,0.52,117.92307692307692
2015-09-28,58.94,0.52,113.34615384615384
2015-09-29,58.24,0.52,112.0
2015-09-30,59.46,0.52,114.34615384615384
2015-10-01,57.95,0.52,111.4423076923077
2015-10-02,58.57,0.52,112.63461538461539
2015-10-05,59.23,0.52,113.90384615384615
2015-10-06,58.61,0.52,112.71153846153845
2015-10-07,59.32,0.52,114.07692307692308
2015-10-08,59.93,0.52,115.25
2015-10-09,60.0,0.52,115.38461538461539
2015-10-12,60.49,0.52,116.32692307692308
2015-10-13,60.15,0.52,115.67307692307692
2015-10-14,59.19,0.52,113.82692307692307
2015-10-15,59.85,0.52,115.09615384615384
2015-10-16,60.18,0.52,115.73076923076923
2015-10-19,60.79,0.52,116.90384615384615
2015-10-20,60.9,0.52,117.11538461538461
2015-10-21,60.46,0.52,116.26923076923077
2015-10-22,61.08,0.52,117.46153846153845
2015-10-23,61.8,0.52,118.84615384615384
2015-10-26,62.77,0.52,120.71153846153847
2015-10-27,61.52,0.52,118.3076923076923
2015-10-28,63.05,0.52,121.24999999999999
2015-10-29,65.52,0.52,125.99999999999999
2015-10-30,67.0,0.59,113.55932203389831
2015-11-02,71.05,0.59,120.42372881355932
2015-11-03,70.21,0.59,119.0
2015-11-04,69.46,0.59,117.72881355932203
2015-11-05,68.62,0.59,116.30508474576273
2015-11-06,67.79,0.59,114.89830508474579
2015-11-09,66.49,0.59,112.69491525423729
2015-11-10,67.25,0.59,113.98305084745763
2015-11-11,67.29,0.59,114.05084745762713
2015-11-12,66.77,0.59,113.16949152542372
2015-11-13,66.21,0.59,112.22033898305084
2015-11-16,68.03,0.59,115.30508474576271
2015-11-17,69.19,0.59,117.27118644067797
2015-11-18,69.4,0.59,117.6271186440678
2015-11-19,69.42,0.59,117.66101694915255
2015-11-20,69.34,0.59,117.52542372881358
2015-11-23,69.52,0.59,117.83050847457628
2015-11-24,70.08,0.59,118.77966101694916
2015-11-25,69.96,0.59,118.57627118644068
2015-11-27,70.61,0.59,119.67796610169492
2015-11-30,70.12,0.59,118.84745762711866
2015-12-01,70.56,0.59,119.59322033898306
2015-12-02,70.39,0.59,119.30508474576271
2015-12-03,69.64,0.59,118.03389830508475
2015-12-04,71.87,0.59,121.81355932203391
2015-12-07,70.67,0.59,119.77966101694916
2015-12-08,70.48,0.59,119.45762711864408
2015-12-09,69.42,0.59,117.66101694915255
2015-12-10,69.95,0.59,118.55932203389831
2015-12-11,68.8,0.59,116.61016949152543
2015-12-14,69.62,0.59,118.00000000000001
2015-12-15,70.33,0.59,119.20338983050848
2015-12-16,71.48,0.59,121.15254237288137
2015-12-17,70.89,0.59,120.15254237288136
2015-12-18,71.52,0.59,121.22033898305085
2015-12-21,71.97,0.59,121.98305084745763
2015-12-22,71.54,0.59,121.25423728813561
2015-12-23,72.18,0.59,122.33898305084747
2015-12-24,72.35,0.59,122.62711864406779
2015-12-28,72.38,0.59,122.67796610169492
2015-12-29,72.85,0.59,123.47457627118644
2015-12-30,72.59,0.59,123.03389830508476
2015-12-31,72.13,0.59,122.2542372881356
2016-01-04,70.61,0.59,119.67796610169492
2016-01-05,71.14,0.59,120.57627118644068
2016-01-06,70.59,0.59,119.64406779661019
2016-01-07,69.49,0.59,117.77966101694915
2016-01-08,68.5,0.59,116.10169491525424
2016-01-11,68.13,0.59,115.47457627118644
2016-01-12,69.2,0.59,117.28813559322035
2016-01-13,67.76,0.59,114.84745762711866
2016-01-14,68.0,0.59,115.2542372881356
2016-01-15,67.45,0.59,114.3220338983051
2016-01-19,66.59,0.59,112.86440677966102
2016-01-20,65.44,0.59,110.91525423728814
2016-01-21,65.58,0.59,111.15254237288136
2016-01-22,66.99,0.59,113.54237288135593
2016-01-25,66.31,0.59,112.38983050847459
2016-01-26,66.08,0.59,112.0
2016-01-27,66.21,0.59,112.22033898305084
2016-01-28,66.55,0.59,112.79661016949153
2016-01-29,68.84,0.59,116.67796610169492
2016-02-01,67.74,0.59,114.8135593220339
2016-02-02,66.79,0.59,113.20338983050848
2016-02-03,66.32,0.59,112.40677966101694
2016-02-04,66.89,0.59,113.37288135593221
2016-02-05,65.29,0.59,110.66101694915255
2016-02-08,63.16,0.59,107.05084745762711
2016-02-09,65.08,0.59,110.30508474576271
2016-02-10,66.02,0.59,111.89830508474576
2016-02-11,65.26,0.59,110.61016949152544
2016-02-12,67.26,0.59,114.00000000000001
2016-02-16,68.58,0.59,116.23728813559322
2016-02-17,70.06,0.59,118.74576271186442
2016-02-18,70.64,0.59,119.72881355932203
2016-02-19,71.55,0.59,121.27118644067797
2016-02-22,72.83,0.59,123.4406779661017
2016-02-23,72.75,0.59,123.30508474576271
2016-02-24,71.45,0.59,121.10169491525424
2016-02-25,72.56,0.59,122.98305084745763
2016-02-26,72.46,0.58,124.93103448275862
2016-02-29,70.52,0.58,121.58620689655173
2016-03-01,71.51,0.58,123.29310344827589
2016-03-02,70.85,0.58,122.1551724137931
2016-03-03,70.09,0.58,120.8448275862069
2016-03-04,69.5,0.58,119.82758620689656
2016-03-07,69.96,0.58,120.62068965517241
2016-03-08,68.7,0.58,118.44827586206898
2016-03-09,69.46,0.58,119.75862068965517
2016-03-10,68.95,0.58,118.8793103448276
2016-03-11,69.62,0.58,120.03448275862071
2016-03-14,69.71,0.58,120.1896551724138
2016-03-15,69.31,0.58,119.50000000000001
2016-03-16,69.77,0.58,120.29310344827586
2016-03-17,70.23,0.58,121.08620689655174
2016-03-18,71.27,0.58,122.87931034482759
2016-03-21,71.38,0.58,123.06896551724138
2016-03-22,71.63,0.58,123.5
2016-03-23,71.6,0.58,123.44827586206897
2016-03-24,70.74,0.58,121.96551724137932
2016-03-28,71.37,0.58,123.05172413793105
2016-03-29,72.67,0.58,125.29310344827587
2016-03-30,73.15,0.58,126.12068965517243
2016-03-31,74.08,0.58,127.72413793103449
2016-04-01,74.61,0.58,128.63793103448276
2016-04-04,74.2,0.58,127.93103448275863
2016-04-05,73.79,0.58,127.2241379310345
2016-04-06,74.91,0.58,129.1551724137931
2016-04-07,73.72,0.58,127.10344827586208
2016-04-08,73.44,0.58,126.62068965517241
2016-04-11,73.14,0.58,126.10344827586208
2016-04-12,73.76,0.58,127.17241379310346
2016-04-13,74.07,0.58,127.70689655172413
2016-04-14,74.35,0.58,128.18965517241378
2016-04-15,74.64,0.58,128.6896551724138
2016-04-18,75.6,0.58,130.3448275862069
2016-04-19,75.93,0.58,130.91379310344828
2016-04-20,75.56,0.58,130.27586206896552
2016-04-21,75.16,0.58,129.58620689655172
2016-04-22,75.39,0.58,129.98275862068965
2016-04-25,75.34,0.58,129.89655172413794
2016-04-26,75.97,0.58,130.98275862068965
2016-04-27,76.36,0.58,131.6551724137931
2016-04-28,75.29,0.58,129.81034482758622
2016-04-29,75.94,0.6,126.56666666666666
2016-05-02,76.0,0.6,126.66666666666667
2016-05-03,74.89,0.6,124.81666666666668
2016-05-04,74.75,0.6,124.58333333333334
2016-05-05,74.8,0.6,124.66666666666667
2016-05-06,75.38,0.6,125.63333333333333
2016-05-09,76.41,0.6,127.35
2016-05-10,77.37,0.6,128.95000000000002
2016-05-11,76.59,0.6,127.65
2016-05-12,75.69,0.6,126.15
2016-05-13,75.11,0.6,125.18333333333334
2016-05-16,74.99,0.6,124.98333333333333
2016-05-17,74.51,0.6,124.18333333333335
2016-05-18,74.98,0.6,124.96666666666668
2016-05-19,75.29,0.6,125.48333333333335
2016-05-20,75.99,0.6,126.64999999999999
2016-05-23,76.31,0.6,127.18333333333334
2016-05-24,78.94,0.6,131.56666666666666
2016-05-25,78.58,0.6,130.96666666666667
2016-05-26,78.45,0.6,130.75
2016-05-27,79.32,0.6,132.2
2016-05-31,79.79,0.6,132.98333333333335
2016-06-01,78.71,0.6,131.18333333333334
2016-06-02,78.65,0.6,131.08333333333334
2016-06-03,77.11,0.6,128.51666666666668
2016-06-06,77.36,0.6,128.93333333333334
2016-06-07,77.88,0.6,129.8
2016-06-08,78.05,0.6,130.08333333333334
2016-06-09,78.07,0.6,130.11666666666667
2016-06-10,76.72,0.6,127.86666666666667
2016-06-13,75.81,0.6,126.35000000000001
2016-06-14,74.52,0.6,124.2
2016-06-15,74.3,0.6,123.83333333333333
2016-06-16,74.25,0.6,123.75
2016-06-17,73.67,0.6,122.78333333333335
2016-06-20,74.55,0.6,124.25
2016-06-21,74.87,0.6,124.78333333333335
2016-06-22,74.83,0.6,124.71666666666667
2016-06-23,76.66,0.6,127.76666666666667
2016-06-24,73.73,0.6,122.88333333333334
2016-06-27,71.86,0.6,119.76666666666667
