date,GM,GM_EPS,PE Ratio
2013-04-24,30.45,0.57,53.42105263157895
2013-04-25,30.71,0.57,53.877192982456144
2013-04-26,30.5,0.57,53.50877192982457
2013-04-29,30.79,0.57,54.01754385964912
2013-04-30,30.84,0.57,54.10526315789474
2013-05-01,30.18,0.57,52.94736842105264
2013-05-02,31.16,0.63,49.46031746031746
2013-05-03,32.1,0.63,50.952380952380956
2013-05-06,31.82,0.63,50.507936507936506
2013-05-07,31.65,0.63,50.238095238095234
2013-05-08,32.08,0.63,50.92063492063492
2013-05-09,31.65,0.63,50.238095238095234
2013-05-10,31.42,0.63,49.87301587301587
2013-05-13,31.0,0.63,49.20634920634921
2013-05-14,31.55,0.63,50.07936507936508
2013-05-15,32.31,0.63,51.28571428571429
2013-05-16,32.39,0.63,51.41269841269841
2013-05-17,33.42,0.63,53.04761904761905
2013-05-20,33.7,0.63,53.492063492063494
2013-05-21,33.4,0.63,53.01587301587301
2013-05-22,33.23,0.63,52.74603174603174
2013-05-23,32.85,0.63,52.142857142857146
2013-05-24,32.87,0.63,52.17460317460317
2013-05-28,33.96,0.63,53.904761904761905
2013-05-29,34.05,0.63,54.047619047619044
2013-05-30,34.64,0.63,54.98412698412699
2013-05-31,33.89,0.63,53.79365079365079
2013-06-03,34.42,0.63,54.63492063492064
2013-06-04,34.96,0.63,55.492063492063494
2013-06-05,34.02,0.63,54.00000000000001
2013-06-06,34.44,0.63,54.666666666666664
2013-06-07,35.03,0.63,55.60317460317461
2013-06-10,34.74,0.63,55.142857142857146
2013-06-11,33.93,0.63,53.857142857142854
2013-06-12,33.45,0.63,53.0952380952381
2013-06-13,34.5,0.63,54.76190476190476
2013-06-14,34.29,0.63,54.42857142857142
2013-06-17,33.73,0.63,53.53968253968254
2013-06-18,34.01,0.63,53.98412698412698
2013-06-19,33.66,0.63,53.42857142857142
2013-06-20,32.56,0.63,51.682539682539684
2013-06-21,32.21,0.63,51.12698412698413
2013-06-24,31.42,0.63,49.87301587301587
2013-06-25,31.82,0.63,50.507936507936506
2013-06-26,32.55,0.63,51.666666666666664
2013-06-27,33.1,0.63,52.539682539682545
2013-06-28,33.31,0.63,52.87301587301587
2013-07-01,34.0,0.63,53.96825396825397
2013-07-02,34.1,0.63,54.12698412698413
2013-07-03,34.14,0.63,54.19047619047619
2013-07-05,34.67,0.63,55.03174603174603
2013-07-08,34.64,0.63,54.98412698412699
2013-07-09,34.92,0.63,55.42857142857143
2013-07-10,35.33,0.63,56.079365079365076
2013-07-11,36.14,0.63,57.36507936507937
2013-07-12,36.4,0.63,57.77777777777778
2013-07-15,36.5,0.63,57.93650793650794
2013-07-16,36.18,0.63,57.42857142857143
2013-07-17,36.36,0.63,57.714285714285715
2013-07-18,36.84,0.63,58.47619047619048
2013-07-19,36.61,0.63,58.11111111111111
2013-07-22,36.76,0.63,58.34920634920635
2013-07-23,36.61,0.63,58.11111111111111
2013-07-24,37.14,0.63,58.952380952380956
2013-07-25,37.08,0.94,39.4468085106383
2013-07-26,36.67,0.94,39.01063829787235
2013-07-29,36.38,0.94,38.70212765957447
2013-07-30,36.5,0.94,38.829787234042556
2013-07-31,35.87,0.94,38.159574468085104
2013-08-01,36.47,0.94,38.797872340425535
2013-08-02,36.95,0.94,39.308510638297875
2013-08-05,36.75,0.94,39.09574468085107
2013-08-06,35.96,0.94,38.255319148936174
2013-08-07,35.48,0.94,37.744680851063826
2013-08-08,36.01,0.94,38.308510638297875
2013-08-09,36.02,0.94,38.319148936170215
2013-08-12,35.98,0.94,38.27659574468085
2013-08-13,35.84,0.94,38.12765957446809
2013-08-14,35.57,0.94,37.840425531914896
2013-08-15,34.55,0.94,36.75531914893617
2013-08-16,34.38,0.94,36.57446808510639
2013-08-19,34.49,0.94,36.69148936170213
2013-08-20,34.79,0.94,37.01063829787234
2013-08-21,34.53,0.94,36.73404255319149
2013-08-22,34.99,0.94,37.22340425531915
2013-08-23,35.06,0.94,37.297872340425535
2013-08-26,34.92,0.94,37.14893617021277
2013-08-27,33.69,0.94,35.840425531914896
2013-08-28,33.92,0.94,36.08510638297873
2013-08-29,34.45,0.94,36.64893617021277
2013-08-30,34.08,0.94,36.255319148936174
2013-09-03,34.14,0.94,36.319148936170215
2013-09-04,35.85,0.94,38.13829787234043
2013-09-05,36.33,0.94,38.648936170212764
2013-09-06,36.15,0.94,38.45744680851064
2013-09-09,36.48,0.94,38.80851063829787
2013-09-10,37.0,0.94,39.361702127659576
2013-09-11,36.35,0.94,38.67021276595745
2013-09-12,36.37,0.94,38.691489361702125
2013-09-13,36.06,0.94,38.361702127659576
2013-09-16,36.22,0.94,38.53191489361702
2013-09-17,36.71,0.94,39.05319148936171
2013-09-18,37.58,0.94,39.97872340425532
2013-09-19,37.23,0.94,39.6063829787234
2013-09-20,36.83,0.94,39.180851063829785
2013-09-23,37.13,0.94,39.50000000000001
2013-09-24,37.44,0.94,39.829787234042556
2013-09-25,37.18,0.94,39.5531914893617
2013-09-26,36.95,0.94,39.308510638297875
2013-09-27,36.37,0.94,38.691489361702125
2013-09-30,35.97,0.94,38.265957446808514
2013-10-01,35.91,0.94,38.202127659574465
2013-10-02,35.94,0.94,38.234042553191486
2013-10-03,35.29,0.94,37.54255319148936
2013-10-04,35.7,0.94,37.97872340425533
2013-10-07,35.18,0.94,37.42553191489362
2013-10-08,34.21,0.94,36.3936170212766
2013-10-09,34.16,0.94,36.34042553191489
2013-10-10,34.85,0.94,37.07446808510639
2013-10-11,35.35,0.94,37.60638297872341
2013-10-14,35.33,0.94,37.58510638297872
2013-10-15,34.7,0.94,36.914893617021285
2013-10-16,35.13,0.94,37.37234042553192
2013-10-17,35.66,0.94,37.93617021276596
2013-10-18,35.89,0.94,38.18085106382979
2013-10-21,35.5,0.94,37.765957446808514
2013-10-22,35.41,0.94,37.670212765957444
2013-10-23,35.05,0.94,37.28723404255319
2013-10-24,35.63,0.94,37.90425531914894
2013-10-25,35.59,0.94,37.86170212765958
2013-10-28,35.8,0.94,38.08510638297872
2013-10-29,36.06,0.94,38.361702127659576
2013-10-30,37.23,0.5,74.46
2013-10-31,36.95,0.5,73.9
2013-11-01,37.39,0.5,74.78
2013-11-04,37.47,0.5,74.94
2013-11-05,37.09,0.5,74.18
2013-11-06,36.59,0.5,73.18
2013-11-07,35.92,0.5,71.84
2013-11-08,36.66,0.5,73.32
2013-11-11,36.68,0.5,73.36
2013-11-12,36.66,0.5,73.32
2013-11-13,38.44,0.5,76.88
2013-11-14,38.5,0.5,77.0
2013-11-15,38.77,0.5,77.54
2013-11-18,38.57,0.5,77.14
2013-11-19,38.01,0.5,76.02
2013-11-20,37.69,0.5,75.38
2013-11-21,38.12,0.5,76.24
2013-11-22,37.63,0.5,75.26
2013-11-25,37.55,0.5,75.1
2013-11-26,37.67,0.5,75.34
2013-11-27,38.85,0.5,77.7
2013-11-29,38.73,0.5,77.46
2013-12-02,39.11,0.5,78.22
2013-12-03,38.14,0.5,76.28
2013-12-04,38.71,0.5,77.42
2013-12-05,39.09,0.5,78.18
2013-12-06,40.17,0.5,80.34
2013-12-09,40.9,0.5,81.8
2013-12-10,40.4,0.5,80.8
2013-12-11,40.16,0.5,80.32
2013-12-12,40.05,0.5,80.1
2013-12-13,40.04,0.5,80.08
2013-12-16,41.44,0.5,82.88
2013-12-17,41.53,0.5,83.06
2013-12-18,41.27,0.5,82.54
2013-12-19,40.3,0.5,80.6
2013-12-20,40.99,0.5,81.98
2013-12-23,41.29,0.5,82.58
2013-12-24,40.88,0.5,81.76
2013-12-26,41.52,0.5,83.04
2013-12-27,40.94,0.5,81.88
2013-12-30,40.69,0.5,81.38
2013-12-31,40.87,0.5,81.74
2014-01-02,40.95,0.5,81.9
2014-01-03,39.57,0.5,79.14
2014-01-06,40.4,0.5,80.8
2014-01-07,40.2,0.5,80.4
2014-01-08,40.42,0.5,80.84
2014-01-09,40.49,0.5,80.98
2014-01-10,40.03,0.5,80.06
2014-01-13,39.58,0.5,79.16
2014-01-14,40.02,0.5,80.04
2014-01-15,39.38,0.5,78.76
2014-01-16,39.0,0.5,78.0
2014-01-17,38.6,0.5,77.2
2014-01-21,38.34,0.5,76.68
2014-01-22,38.8,0.5,77.6
2014-01-23,38.42,0.5,76.84
2014-01-24,36.83,0.5,73.66
2014-01-27,36.76,0.5,73.52
2014-01-28,36.81,0.5,73.62
2014-01-29,36.35,0.5,72.7
2014-01-30,36.84,0.5,73.68
2014-01-31,36.08,0.5,72.16
2014-02-03,35.25,0.5,70.5
2014-02-04,35.82,0.5,71.64
2014-02-05,35.24,0.5,70.48
2014-02-06,35.23,0.64,55.04687499999999
2014-02-07,36.11,0.64,56.421875
2014-02-10,34.9,0.64,54.53125
2014-02-11,35.25,0.64,55.078125
2014-02-12,35.56,0.64,55.5625
2014-02-13,35.2,0.64,55.0
2014-02-14,35.95,0.64,56.171875
2014-02-18,36.31,0.64,56.734375
2014-02-19,36.03,0.64,56.296875
2014-02-20,36.51,0.64,57.04687499999999
2014-02-21,36.69,0.64,57.32812499999999
2014-02-24,36.55,0.64,57.10937499999999
2014-02-25,36.1,0.64,56.40625
2014-02-26,36.83,0.64,57.54687499999999
2014-02-27,36.77,0.64,57.45312500000001
2014-02-28,36.2,0.64,56.5625
2014-03-03,36.21,0.64,56.578125
2014-03-04,36.93,0.64,57.703125
2014-03-05,37.52,0.64,58.62500000000001
2014-03-06,37.54,0.64,58.65625
2014-03-07,37.69,0.64,58.89062499999999
2014-03-10,37.09,0.64,57.95312500000001
2014-03-11,35.18,0.64,54.96875
2014-03-12,34.86,0.64,54.46875
2014-03-13,34.09,0.64,53.26562500000001
2014-03-14,34.09,0.64,53.26562500000001
2014-03-17,34.63,0.64,54.109375
2014-03-18,35.17,0.64,54.953125
2014-03-19,34.91,0.64,54.54687499999999
2014-03-20,35.26,0.64,55.09374999999999
2014-03-21,35.01,0.64,54.70312499999999
2014-03-24,35.14,0.64,54.90625
2014-03-25,34.51,0.64,53.92187499999999
2014-03-26,34.22,0.64,53.46875
2014-03-27,34.51,0.64,53.92187499999999
2014-03-28,34.73,0.64,54.26562499999999
2014-03-31,34.42,0.64,53.78125
2014-04-01,34.34,0.64,53.65625000000001
2014-04-02,34.88,0.64,54.5
2014-04-03,35.44,0.64,55.37499999999999
2014-04-04,34.81,0.64,54.390625
2014-04-07,34.11,0.64,53.296875
2014-04-08,34.53,0.64,53.953125
2014-04-09,33.62,0.64,52.53124999999999
2014-04-10,33.3,0.64,52.03124999999999
2014-04-11,31.93,0.64,49.890625
2014-04-14,32.55,0.64,50.85937499999999
2014-04-15,33.36,0.64,52.125
2014-04-16,33.97,0.64,53.078125
2014-04-17,33.98,0.64,53.09374999999999
2014-04-21,33.98,0.64,53.09374999999999
2014-04-22,34.23,0.64,53.48437499999999
2014-04-23,34.39,0.64,53.734375
2014-04-24,34.17,0.08,427.125
2014-04-25,33.72,0.08,421.5
2014-04-28,33.76,0.08,421.99999999999994
2014-04-29,33.99,0.08,424.875
2014-04-30,34.48,0.08,430.99999999999994
2014-05-01,34.9,0.08,436.25
2014-05-02,34.97,0.08,437.125
2014-05-05,34.75,0.08,434.375
2014-05-06,34.75,0.08,434.375
2014-05-07,35.07,0.08,438.375
2014-05-08,34.85,0.08,435.625
2014-05-09,34.23,0.08,427.87499999999994
2014-05-12,34.82,0.08,435.25
2014-05-13,35.15,0.08,439.375
2014-05-14,34.94,0.08,436.74999999999994
2014-05-15,34.36,0.08,429.5
2014-05-16,34.0,0.08,425.0
2014-05-19,34.25,0.08,428.125
2014-05-20,33.07,0.08,413.375
2014-05-21,33.46,0.08,418.25
2014-05-22,33.42,0.08,417.75
2014-05-23,33.63,0.08,420.375
2014-05-27,33.94,0.08,424.24999999999994
2014-05-28,34.59,0.08,432.37500000000006
2014-05-29,34.45,0.08,430.625
2014-05-30,34.58,0.08,432.24999999999994
2014-06-02,34.86,0.08,435.75
2014-06-03,35.26,0.08,440.74999999999994
2014-06-04,36.52,0.08,456.50000000000006
2014-06-05,36.27,0.08,453.37500000000006
2014-06-06,36.55,0.08,456.87499999999994
2014-06-09,36.5,0.08,456.25
2014-06-10,36.4,0.08,455.0
2014-06-11,36.12,0.08,451.49999999999994
2014-06-12,35.52,0.08,444.00000000000006
2014-06-13,35.63,0.08,445.375
2014-06-16,36.06,0.08,450.75
2014-06-17,36.36,0.08,454.5
2014-06-18,36.3,0.08,453.74999999999994
2014-06-19,36.37,0.08,454.62499999999994
2014-06-20,36.22,0.08,452.75
2014-06-23,36.67,0.08,458.375
2014-06-24,36.58,0.08,457.24999999999994
2014-06-25,37.09,0.08,463.62500000000006
2014-06-26,36.9,0.08,461.25
2014-06-27,36.62,0.08,457.74999999999994
2014-06-30,36.3,0.08,453.74999999999994
2014-07-01,37.59,0.08,469.87500000000006
2014-07-02,37.74,0.08,471.75
2014-07-03,37.74,0.08,471.75
2014-07-07,37.44,0.08,467.99999999999994
2014-07-08,37.58,0.08,469.74999999999994
2014-07-09,37.97,0.08,474.625
2014-07-10,37.75,0.08,471.875
2014-07-11,37.95,0.08,474.375
2014-07-14,37.7,0.08,471.25
2014-07-15,37.58,0.08,469.74999999999994
2014-07-16,37.48,0.08,468.49999999999994
2014-07-17,37.1,0.08,463.75
2014-07-18,37.41,0.08,467.62499999999994
2014-07-21,37.43,0.08,467.875
2014-07-22,37.76,0.08,471.99999999999994
2014-07-23,37.41,0.08,467.62499999999994
2014-07-24,35.74,0.12,297.83333333333337
2014-07-25,35.07,0.12,292.25
2014-07-28,34.9,0.12,290.8333333333333
2014-07-29,34.45,0.12,287.08333333333337
2014-07-30,34.31,0.12,285.9166666666667
2014-07-31,33.82,0.12,281.83333333333337
2014-08-01,33.44,0.12,278.6666666666667
2014-08-04,33.61,0.12,280.0833333333333
2014-08-05,33.36,0.12,278.0
2014-08-06,33.4,0.12,278.3333333333333
2014-08-07,33.11,0.12,275.9166666666667
2014-08-08,33.53,0.12,279.4166666666667
2014-08-11,33.8,0.12,281.66666666666663
2014-08-12,33.7,0.12,280.83333333333337
2014-08-13,33.95,0.12,282.9166666666667
2014-08-14,33.95,0.12,282.9166666666667
2014-08-15,33.84,0.12,282.00000000000006
2014-08-18,34.4,0.12,286.6666666666667
2014-08-19,34.57,0.12,288.08333333333337
2014-08-20,34.53,0.12,287.75
2014-08-21,34.6,0.12,288.33333333333337
2014-08-22,34.24,0.12,285.33333333333337
2014-08-25,34.67,0.12,288.9166666666667
2014-08-26,34.85,0.12,290.4166666666667
2014-08-27,34.71,0.12,289.25
2014-08-28,34.68,0.12,289.0
2014-08-29,34.8,0.12,290.0
2014-09-02,34.8,0.12,290.0
2014-09-03,34.47,0.12,287.25
2014-09-04,34.63,0.12,288.58333333333337
2014-09-05,34.58,0.12,288.1666666666667
2014-09-08,33.24,0.12,277.0
2014-09-09,33.07,0.12,275.58333333333337
2014-09-10,33.29,0.12,277.4166666666667
2014-09-11,33.61,0.12,280.0833333333333
2014-09-12,33.27,0.12,277.25000000000006
2014-09-15,33.63,0.12,280.25000000000006
2014-09-16,33.71,0.12,280.9166666666667
2014-09-17,33.85,0.12,282.08333333333337
2014-09-18,34.03,0.12,283.58333333333337
2014-09-19,33.94,0.12,282.8333333333333
2014-09-22,33.44,0.12,278.6666666666667
2014-09-23,33.22,0.12,276.8333333333333
2014-09-24,33.65,0.12,280.4166666666667
2014-09-25,32.87,0.12,273.91666666666663
2014-09-26,33.17,0.12,276.4166666666667
2014-09-29,32.22,0.12,268.5
2014-09-30,31.94,0.12,266.1666666666667
2014-10-01,32.49,0.12,270.75
2014-10-02,33.18,0.12,276.5
2014-10-03,33.76,0.12,281.3333333333333
2014-10-06,33.75,0.12,281.25
2014-10-07,31.77,0.12,264.75
2014-10-08,32.18,0.12,268.1666666666667
2014-10-09,31.03,0.12,258.58333333333337
2014-10-10,30.29,0.12,252.41666666666666
2014-10-13,29.79,0.12,248.25
2014-10-14,30.11,0.12,250.91666666666666
2014-10-15,29.69,0.12,247.41666666666669
2014-10-16,29.94,0.12,249.50000000000003
2014-10-17,30.24,0.12,252.0
2014-10-20,30.34,0.12,252.83333333333334
2014-10-21,30.84,0.12,257.0
2014-10-22,31.31,0.12,260.9166666666667
2014-10-23,30.93,0.86,35.96511627906977
2014-10-24,30.04,0.86,34.93023255813954
2014-10-27,30.08,0.86,34.97674418604651
2014-10-28,31.17,0.86,36.24418604651163
2014-10-29,30.72,0.86,35.72093023255814
2014-10-30,30.78,0.86,35.79069767441861
2014-10-31,31.4,0.86,36.51162790697674
2014-11-03,31.18,0.86,36.25581395348837
2014-11-04,30.82,0.86,35.83720930232558
2014-11-05,30.73,0.86,35.73255813953489
2014-11-06,31.37,0.86,36.47674418604651
2014-11-07,31.59,0.86,36.73255813953488
2014-11-10,31.12,0.86,36.18604651162791
2014-11-11,31.35,0.86,36.45348837209303
2014-11-12,31.42,0.86,36.53488372093023
2014-11-13,31.65,0.86,36.80232558139535
2014-11-14,31.79,0.86,36.96511627906977
2014-11-17,32.31,0.86,37.56976744186047
2014-11-18,32.27,0.86,37.52325581395349
2014-11-19,32.15,0.86,37.383720930232556
2014-11-20,32.13,0.86,37.36046511627907
2014-11-21,32.13,0.86,37.36046511627907
2014-11-24,32.19,0.86,37.43023255813953
2014-11-25,32.23,0.86,37.47674418604651
2014-11-26,32.07,0.86,37.2906976744186
2014-11-28,33.43,0.86,38.872093023255815
2014-12-01,32.94,0.86,38.302325581395344
2014-12-02,33.26,0.86,38.67441860465116
2014-12-03,33.64,0.86,39.116279069767444
2014-12-04,33.09,0.86,38.47674418604652
2014-12-05,33.93,0.86,39.45348837209303
2014-12-08,32.68,0.86,38.0
2014-12-09,32.81,0.86,38.151162790697676
2014-12-10,31.97,0.86,37.17441860465116
2014-12-11,32.19,0.86,37.43023255813953
2014-12-12,31.57,0.86,36.7093023255814
2014-12-15,31.0,0.86,36.04651162790698
2014-12-16,30.73,0.86,35.73255813953489
2014-12-17,31.15,0.86,36.22093023255814
2014-12-18,31.75,0.86,36.91860465116279
2014-12-19,32.81,0.86,38.151162790697676
2014-12-22,33.23,0.86,38.63953488372093
2014-12-23,33.56,0.86,39.02325581395349
2014-12-24,33.43,0.86,38.872093023255815
2014-12-26,33.73,0.86,39.22093023255814
2014-12-29,34.6,0.86,40.23255813953489
2014-12-30,35.09,0.86,40.80232558139535
2014-12-31,34.91,0.86,40.593023255813954
2015-01-02,34.84,0.86,40.51162790697675
2015-01-05,34.33,0.86,39.91860465116279
2015-01-06,34.85,0.86,40.52325581395349
2015-01-07,35.84,0.86,41.674418604651166
2015-01-08,36.2,0.86,42.09302325581396
2015-01-09,35.59,0.86,41.38372093023256
2015-01-12,35.84,0.86,41.674418604651166
2015-01-13,35.25,0.86,40.98837209302326
2015-01-14,34.3,0.86,39.883720930232556
2015-01-15,33.43,0.86,38.872093023255815
2015-01-16,33.68,0.86,39.16279069767442
2015-01-20,33.93,0.86,39.45348837209303
2015-01-21,33.89,0.86,39.406976744186046
2015-01-22,33.82,0.86,39.32558139534884
2015-01-23,33.75,0.86,39.24418604651163
2015-01-26,33.7,0.86,39.186046511627914
2015-01-27,33.42,0.86,38.86046511627907
2015-01-28,32.84,0.86,38.186046511627914
2015-01-29,33.16,0.86,38.558139534883715
2015-01-30,32.62,0.86,37.93023255813953
2015-02-02,33.11,0.86,38.5
2015-02-03,33.98,0.86,39.51162790697674
2015-02-04,35.83,0.69,51.92753623188406
2015-02-05,36.25,0.69,52.536231884057976
2015-02-06,36.0,0.69,52.173913043478265
2015-02-09,36.0,0.69,52.173913043478265
2015-02-10,37.52,0.69,54.376811594202906
2015-02-11,37.67,0.69,54.59420289855073
2015-02-12,38.02,0.69,55.10144927536233
2015-02-13,37.62,0.69,54.52173913043478
2015-02-17,37.24,0.69,53.97101449275363
2015-02-18,37.19,0.69,53.89855072463768
2015-02-19,37.51,0.69,54.36231884057971
2015-02-20,37.65,0.69,54.56521739130435
2015-02-23,37.69,0.69,54.6231884057971
2015-02-24,37.75,0.69,54.710144927536234
2015-02-25,37.86,0.69,54.869565217391305
2015-02-26,37.56,0.69,54.43478260869566
2015-02-27,37.31,0.69,54.07246376811595
2015-03-02,37.61,0.69,54.5072463768116
2015-03-03,37.8,0.69,54.78260869565217
2015-03-04,37.57,0.69,54.44927536231884
2015-03-05,37.61,0.69,54.5072463768116
2015-03-06,36.84,0.69,53.39130434782609
2015-03-09,37.66,0.69,54.57971014492754
2015-03-10,37.55,0.69,54.42028985507246
2015-03-11,37.78,0.69,54.753623188405804
2015-03-12,38.43,0.69,55.69565217391305
2015-03-13,38.05,0.69,55.14492753623188
2015-03-16,38.58,0.69,55.913043478260875
2015-03-17,38.29,0.69,55.492753623188406
2015-03-18,38.5,0.69,55.79710144927537
2015-03-19,38.65,0.69,56.01449275362319
2015-03-20,38.87,0.69,56.333333333333336
2015-03-23,38.59,0.69,55.92753623188407
2015-03-24,37.85,0.69,54.855072463768124
2015-03-25,37.38,0.69,54.17391304347827
2015-03-26,37.35,0.69,54.1304347826087
2015-03-27,37.31,0.69,54.07246376811595
2015-03-30,37.68,0.69,54.608695652173914
2015-03-31,37.5,0.69,54.34782608695652
2015-04-01,36.74,0.69,53.24637681159421
2015-04-02,36.5,0.69,52.89855072463769
2015-04-06,36.66,0.69,53.130434782608695
2015-04-07,35.73,0.69,51.78260869565217
2015-04-08,36.11,0.69,52.333333333333336
2015-04-09,36.29,0.69,52.594202898550726
2015-04-10,36.57,0.69,53.00000000000001
2015-04-13,36.4,0.69,52.7536231884058
2015-04-14,36.48,0.69,52.869565217391305
2015-04-15,36.94,0.69,53.53623188405797
2015-04-16,37.08,0.69,53.73913043478261
2015-04-17,36.64,0.69,53.10144927536233
2015-04-20,37.11,0.69,53.78260869565218
2015-04-21,37.16,0.69,53.85507246376812
2015-04-22,37.16,0.69,53.85507246376812
2015-04-23,35.92,0.58,61.931034482758626
2015-04-24,35.59,0.58,61.36206896551725
2015-04-27,35.78,0.58,61.6896551724138
2015-04-28,35.72,0.58,61.58620689655173
2015-04-29,35.51,0.58,61.224137931034484
2015-04-30,35.06,0.58,60.448275862068975
2015-05-01,35.42,0.58,61.06896551724139
2015-05-04,35.4,0.58,61.03448275862069
2015-05-05,35.01,0.58,60.362068965517246
2015-05-06,34.77,0.58,59.948275862068975
2015-05-07,34.88,0.58,60.13793103448277
2015-05-08,35.32,0.58,60.896551724137936
2015-05-11,35.22,0.58,60.724137931034484
2015-05-12,34.74,0.58,59.896551724137936
2015-05-13,34.8,0.58,60.0
2015-05-14,34.65,0.58,59.74137931034483
2015-05-15,34.91,0.58,60.189655172413794
2015-05-18,35.05,0.58,60.43103448275862
2015-05-19,35.12,0.58,60.55172413793103
2015-05-20,35.02,0.58,60.379310344827594
2015-05-21,35.58,0.58,61.3448275862069
2015-05-22,35.7,0.58,61.551724137931046
2015-05-26,35.52,0.58,61.24137931034484
2015-05-27,35.81,0.58,61.74137931034483
2015-05-28,36.39,0.58,62.74137931034483
2015-05-29,35.97,0.58,62.01724137931035
2015-06-01,36.18,0.58,62.37931034482759
2015-06-02,36.22,0.58,62.44827586206897
2015-06-03,35.94,0.58,61.96551724137931
2015-06-04,35.54,0.58,61.27586206896552
2015-06-05,35.12,0.58,60.55172413793103
2015-06-08,34.99,0.58,60.32758620689656
2015-06-09,35.26,0.58,60.793103448275865
2015-06-10,35.59,0.58,61.36206896551725
2015-06-11,35.55,0.58,61.293103448275865
2015-06-12,35.71,0.58,61.56896551724139
2015-06-15,35.46,0.58,61.13793103448276
2015-06-16,35.61,0.58,61.396551724137936
2015-06-17,35.81,0.58,61.74137931034483
2015-06-18,36.2,0.58,62.413793103448285
2015-06-19,36.11,0.58,62.258620689655174
2015-06-22,36.19,0.58,62.39655172413793
2015-06-23,36.3,0.58,62.58620689655172
2015-06-24,35.16,0.58,60.62068965517241
2015-06-25,34.7,0.58,59.82758620689656
2015-06-26,34.38,0.58,59.27586206896552
2015-06-29,33.23,0.58,57.29310344827586
2015-06-30,33.33,0.58,57.46551724137931
2015-07-01,33.04,0.58,56.96551724137931
2015-07-02,33.23,0.58,57.29310344827586
2015-07-06,32.65,0.58,56.293103448275865
2015-07-07,32.86,0.58,56.6551724137931
2015-07-08,31.19,0.58,53.77586206896552
2015-07-09,31.01,0.58,53.46551724137932
2015-07-10,31.4,0.58,54.13793103448276
2015-07-13,31.68,0.58,54.62068965517242
2015-07-14,31.77,0.58,54.77586206896552
2015-07-15,31.43,0.58,54.189655172413794
2015-07-16,30.61,0.58,52.77586206896552
2015-07-17,30.65,0.58,52.8448275862069
2015-07-20,30.5,0.58,52.58620689655173
2015-07-21,30.39,0.58,52.396551724137936
2015-07-22,30.3,0.58,52.24137931034483
2015-07-23,31.5,0.7,45.0
2015-07-24,31.06,0.7,44.371428571428574
2015-07-27,31.05,0.7,44.35714285714286
2015-07-28,31.32,0.7,44.74285714285715
2015-07-29,31.95,0.7,45.642857142857146
2015-07-30,31.91,0.7,45.58571428571429
2015-07-31,31.51,0.7,45.01428571428572
2015-08-03,31.68,0.7,45.25714285714286
2015-08-04,31.52,0.7,45.02857142857143
2015-08-05,31.6,0.7,45.142857142857146
2015-08-06,31.86,0.7,45.51428571428572
2015-08-07,31.74,0.7,45.34285714285714
2015-08-10,31.94,0.7,45.62857142857143
2015-08-11,30.83,0.7,44.042857142857144
2015-08-12,30.87,0.7,44.1
2015-08-13,31.06,0.7,44.371428571428574
2015-08-14,31.49,0.7,44.98571428571429
2015-08-17,31.61,0.7,45.15714285714286
2015-08-18,31.71,0.7,45.300000000000004
2015-08-19,31.63,0.7,45.18571428571429
2015-08-20,30.84,0.7,44.05714285714286
2015-08-21,29.6,0.7,42.28571428571429
2015-08-24,27.8,0.7,39.714285714285715
2015-08-25,27.28,0.7,38.971428571428575
2015-08-26,28.1,0.7,40.142857142857146
2015-08-27,28.58,0.7,40.82857142857143
2015-08-28,29.0,0.7,41.42857142857143
2015-08-31,29.44,0.7,42.057142857142864
2015-09-01,28.64,0.7,40.91428571428572
2015-09-02,29.21,0.7,41.728571428571435
2015-09-03,29.11,0.7,41.58571428571429
2015-09-04,28.88,0.7,41.25714285714286
2015-09-08,29.88,0.7,42.68571428571429
2015-09-09,29.62,0.7,42.31428571428572
2015-09-10,30.0,0.7,42.85714285714286
2015-09-11,30.15,0.7,43.07142857142857
2015-09-14,30.72,0.7,43.885714285714286
2015-09-15,30.99,0.7,44.27142857142857
2015-09-16,31.2,0.7,44.57142857142858
2015-09-17,31.31,0.7,44.72857142857143
2015-09-18,30.51,0.7,43.58571428571429
2015-09-21,30.62,0.7,43.74285714285715
2015-09-22,30.03,0.7,42.900000000000006
2015-09-23,29.72,0.7,42.457142857142856
2015-09-24,29.44,0.7,42.057142857142864
2015-09-25,29.41,0.7,42.01428571428572
2015-09-28,28.56,0.7,40.800000000000004
2015-09-29,29.15,0.7,41.642857142857146
2015-09-30,30.02,0.7,42.885714285714286
2015-10-01,30.67,0.7,43.81428571428572
2015-10-02,31.73,0.7,45.32857142857143
2015-10-05,31.76,0.7,45.371428571428574
2015-10-06,32.22,0.7,46.02857142857143
2015-10-07,33.05,0.7,47.214285714285715
2015-10-08,33.43,0.7,47.75714285714286
2015-10-09,32.95,0.7,47.07142857142858
2015-10-12,33.02,0.7,47.17142857142858
2015-10-13,33.13,0.7,47.328571428571436
2015-10-14,33.33,0.7,47.614285714285714
2015-10-15,33.32,0.7,47.6
2015-10-16,33.15,0.7,47.35714285714286
2015-10-19,33.24,0.7,47.485714285714295
2015-10-20,33.48,0.7,47.82857142857143
2015-10-21,35.42,0.86,41.18604651162791
2015-10-22,35.42,0.86,41.18604651162791
2015-10-23,35.95,0.86,41.80232558139535
2015-10-26,35.67,0.86,41.47674418604652
