date,CRM,CRM_EPS,PE Ratio
2007-05-16,11.31,0.0,inf
2007-05-17,10.75,0.0,inf
2007-05-18,11.45,0.0,inf
2007-05-21,11.94,0.0,inf
2007-05-22,11.78,0.0,inf
2007-05-23,11.56,0.0,inf
2007-05-24,11.22,0.0,inf
2007-05-25,11.52,0.0,inf
2007-05-29,11.48,0.0,inf
2007-05-30,12.18,0.0,inf
2007-05-31,11.81,0.0,inf
2007-06-01,11.97,0.0,inf
2007-06-04,11.77,0.0,inf
2007-06-05,11.87,0.0,inf
2007-06-06,11.62,0.0,inf
2007-06-07,11.25,0.0,inf
2007-06-08,11.56,0.0,inf
2007-06-11,11.66,0.0,inf
2007-06-12,11.34,0.0,inf
2007-06-13,11.37,0.0,inf
2007-06-14,11.37,0.0,inf
2007-06-15,11.4,0.0,inf
2007-06-18,11.21,0.0,inf
2007-06-19,11.34,0.0,inf
2007-06-20,11.22,0.0,inf
2007-06-21,10.48,0.0,inf
2007-06-22,10.14,0.0,inf
2007-06-25,10.55,0.0,inf
2007-06-26,10.26,0.0,inf
2007-06-27,10.98,0.0,inf
2007-06-28,10.85,0.0,inf
2007-06-29,10.72,0.0,inf
2007-07-02,10.82,0.0,inf
2007-07-03,10.71,0.0,inf
2007-07-05,11.01,0.0,inf
2007-07-06,11.17,0.0,inf
2007-07-09,11.11,0.0,inf
2007-07-10,10.85,0.0,inf
2007-07-11,10.83,0.0,inf
2007-07-12,11.28,0.0,inf
2007-07-13,11.14,0.0,inf
2007-07-16,11.04,0.0,inf
2007-07-17,11.01,0.0,inf
2007-07-18,10.82,0.0,inf
2007-07-19,10.98,0.0,inf
2007-07-20,10.86,0.0,inf
2007-07-23,11.16,0.0,inf
2007-07-24,10.85,0.0,inf
2007-07-25,10.88,0.0,inf
2007-07-26,10.49,0.0,inf
2007-07-27,10.22,0.0,inf
2007-07-30,10.13,0.0,inf
2007-07-31,9.72,0.0,inf
2007-08-01,10.04,0.0,inf
2007-08-02,10.45,0.0,inf
2007-08-03,9.99,0.0,inf
2007-08-06,10.11,0.0,inf
2007-08-07,10.33,0.0,inf
2007-08-08,11.19,0.0,inf
2007-08-09,10.94,0.0,inf
2007-08-10,11.17,0.0,inf
2007-08-13,10.92,0.0,inf
2007-08-14,11.23,0.0,inf
2007-08-15,10.7,0.0,inf
2007-08-16,10.31,0.0,inf
2007-08-17,10.01,0.01,1001.0
2007-08-20,9.92,0.01,992.0
2007-08-21,9.9,0.01,990.0
2007-08-22,9.92,0.01,992.0
2007-08-23,9.86,0.01,985.9999999999999
2007-08-24,10.36,0.01,1036.0
2007-08-27,10.14,0.01,1014.0
2007-08-28,9.92,0.01,992.0
2007-08-29,10.13,0.01,1013.0000000000001
2007-08-30,9.93,0.01,993.0
2007-08-31,10.11,0.01,1010.9999999999999
2007-09-04,10.19,0.01,1018.9999999999999
2007-09-05,10.24,0.01,1024.0
2007-09-06,10.66,0.01,1066.0
2007-09-07,10.8,0.01,1080.0
2007-09-10,11.03,0.01,1103.0
2007-09-11,11.48,0.01,1148.0
2007-09-12,11.49,0.01,1149.0
2007-09-13,11.61,0.01,1161.0
2007-09-14,11.6,0.01,1160.0
2007-09-17,11.43,0.01,1143.0
2007-09-18,11.49,0.01,1149.0
2007-09-19,11.45,0.01,1145.0
2007-09-20,11.41,0.01,1141.0
2007-09-21,11.56,0.01,1156.0
2007-09-24,12.12,0.01,1212.0
2007-09-25,12.48,0.01,1248.0
2007-09-26,12.62,0.01,1262.0
2007-09-27,12.74,0.01,1274.0
2007-09-28,12.83,0.01,1283.0
2007-10-01,13.22,0.01,1322.0
2007-10-02,12.94,0.01,1294.0
2007-10-03,13.04,0.01,1304.0
2007-10-04,12.89,0.01,1289.0
2007-10-05,13.31,0.01,1331.0
2007-10-08,13.81,0.01,1381.0
2007-10-09,14.08,0.01,1408.0
2007-10-10,13.95,0.01,1395.0
2007-10-11,13.72,0.01,1372.0
2007-10-12,14.27,0.01,1427.0
2007-10-15,13.65,0.01,1365.0
2007-10-16,14.06,0.01,1406.0
2007-10-17,13.56,0.01,1356.0
2007-10-18,13.74,0.01,1374.0
2007-10-19,13.07,0.01,1307.0
2007-10-22,13.05,0.01,1305.0
2007-10-23,13.56,0.01,1356.0
2007-10-24,13.32,0.01,1332.0
2007-10-25,12.77,0.01,1277.0
2007-10-26,12.86,0.01,1286.0
2007-10-29,13.34,0.01,1334.0
2007-10-30,13.44,0.01,1344.0
2007-10-31,14.09,0.01,1409.0
2007-11-01,13.38,0.01,1338.0
2007-11-02,13.6,0.01,1360.0
2007-11-05,13.14,0.01,1314.0
2007-11-06,13.08,0.01,1308.0
2007-11-07,12.69,0.01,1269.0
2007-11-08,12.13,0.01,1213.0
2007-11-09,12.5,0.01,1250.0
2007-11-12,12.72,0.01,1272.0
2007-11-13,13.0,0.01,1300.0
2007-11-14,13.0,0.01,1300.0
2007-11-15,12.7,0.01,1270.0
2007-11-16,14.34,0.01,1434.0
2007-11-19,13.52,0.01,1352.0
2007-11-20,14.35,0.01,1435.0
2007-11-21,14.09,0.01,1409.0
2007-11-23,13.79,0.01,1378.9999999999998
2007-11-26,13.03,0.01,1303.0
2007-11-27,13.12,0.01,1312.0
2007-11-28,13.61,0.01,1361.0
2007-11-29,13.82,0.01,1382.0
2007-11-30,14.18,0.01,1418.0
2007-12-03,13.95,0.01,1395.0
2007-12-04,13.83,0.01,1383.0
2007-12-05,14.02,0.01,1402.0
2007-12-06,14.14,0.01,1414.0
2007-12-07,14.46,0.01,1446.0
2007-12-10,14.43,0.01,1443.0
2007-12-11,14.33,0.01,1433.0
2007-12-12,14.55,0.01,1455.0
2007-12-13,14.82,0.01,1482.0
2007-12-14,14.89,0.01,1489.0
2007-12-17,14.68,0.01,1468.0
2007-12-18,14.63,0.01,1463.0
2007-12-19,14.99,0.01,1499.0
2007-12-20,16.25,0.01,1625.0
2007-12-21,15.94,0.01,1594.0
2007-12-24,16.0,0.01,1600.0
2007-12-26,15.97,0.01,1597.0
2007-12-27,16.01,0.01,1601.0000000000002
2007-12-28,16.1,0.01,1610.0
2007-12-31,15.67,0.01,1567.0
2008-01-02,15.07,0.01,1507.0
2008-01-03,15.25,0.01,1525.0
2008-01-04,14.72,0.01,1472.0
2008-01-07,14.44,0.01,1444.0
2008-01-08,13.68,0.01,1368.0
2008-01-09,13.58,0.01,1358.0
2008-01-10,13.9,0.01,1390.0
2008-01-11,13.62,0.01,1362.0
2008-01-14,13.91,0.01,1391.0
2008-01-15,13.55,0.01,1355.0
2008-01-16,13.59,0.01,1359.0
2008-01-17,13.38,0.01,1338.0
2008-01-18,12.96,0.01,1296.0
2008-01-22,13.07,0.01,1307.0
2008-01-23,13.82,0.01,1382.0
2008-01-24,14.11,0.01,1411.0
2008-01-25,13.24,0.01,1324.0
2008-01-28,13.39,0.01,1339.0
2008-01-29,13.01,0.01,1301.0
2008-01-30,12.59,0.01,1259.0
2008-01-31,12.98,0.01,1298.0
2008-02-01,12.93,0.01,1293.0
2008-02-04,12.94,0.01,1294.0
2008-02-05,13.2,0.01,1320.0
2008-02-06,11.97,0.01,1197.0
2008-02-07,12.71,0.01,1271.0
2008-02-08,12.72,0.01,1272.0
2008-02-11,13.7,0.01,1370.0
2008-02-12,13.61,0.01,1361.0
2008-02-13,13.98,0.01,1398.0
2008-02-14,13.79,0.01,1378.9999999999998
2008-02-15,13.46,0.01,1346.0
2008-02-19,12.87,0.01,1287.0
2008-02-20,13.28,0.01,1328.0
2008-02-21,13.38,0.01,1338.0
2008-02-22,13.09,0.01,1309.0
2008-02-25,13.6,0.01,1360.0
2008-02-26,13.19,0.01,1319.0
2008-02-27,13.16,0.01,1316.0
2008-02-28,15.42,0.01,1542.0
2008-02-29,14.93,0.01,1493.0
2008-03-03,14.69,0.01,1469.0
2008-03-04,14.47,0.01,1447.0
2008-03-05,14.75,0.01,1475.0
2008-03-06,14.44,0.01,1444.0
2008-03-07,14.17,0.01,1417.0
2008-03-10,14.02,0.01,1402.0
2008-03-11,14.61,0.01,1461.0
2008-03-12,14.55,0.01,1455.0
2008-03-13,14.73,0.01,1473.0
2008-03-14,14.46,0.01,1446.0
2008-03-17,13.88,0.01,1388.0
2008-03-18,14.65,0.01,1465.0
2008-03-19,14.15,0.01,1415.0
2008-03-20,13.96,0.01,1396.0
2008-03-24,14.91,0.01,1491.0
2008-03-25,15.24,0.01,1524.0
2008-03-26,14.81,0.01,1481.0
2008-03-27,14.16,0.01,1416.0
2008-03-28,14.21,0.01,1421.0
2008-03-31,14.47,0.01,1447.0
2008-04-01,15.31,0.01,1531.0
2008-04-02,15.58,0.01,1558.0
2008-04-03,15.7,0.01,1570.0
2008-04-04,16.28,0.01,1628.0
2008-04-07,16.26,0.01,1626.0000000000002
2008-04-08,15.96,0.01,1596.0
2008-04-09,15.82,0.01,1582.0
2008-04-10,16.41,0.01,1641.0
2008-04-11,15.27,0.01,1527.0
2008-04-14,15.03,0.01,1503.0
2008-04-15,14.84,0.01,1484.0
2008-04-16,15.39,0.01,1539.0
2008-04-17,15.55,0.01,1555.0
2008-04-18,15.98,0.01,1598.0
2008-04-21,15.68,0.01,1568.0
2008-04-22,15.34,0.01,1534.0
2008-04-23,16.89,0.01,1689.0
2008-04-24,17.07,0.01,1707.0
2008-04-25,17.02,0.01,1702.0
2008-04-28,16.87,0.01,1687.0
2008-04-29,16.74,0.01,1673.9999999999998
2008-04-30,16.68,0.01,1668.0
2008-05-01,16.82,0.01,1682.0
2008-05-02,16.83,0.01,1682.9999999999998
2008-05-05,17.34,0.01,1734.0
2008-05-06,17.54,0.01,1753.9999999999998
2008-05-07,16.7,0.01,1670.0
2008-05-08,16.89,0.01,1689.0
2008-05-09,16.67,0.01,1667.0000000000002
2008-05-12,16.91,0.01,1691.0
2008-05-13,16.99,0.01,1698.9999999999998
2008-05-14,17.35,0.01,1735.0
2008-05-15,17.31,0.01,1730.9999999999998
2008-05-16,17.17,0.01,1717.0000000000002
2008-05-19,16.57,0.01,1657.0
2008-05-20,15.7,0.01,1570.0
2008-05-21,15.67,0.01,1567.0
2008-05-22,16.58,0.01,1657.9999999999998
2008-05-23,16.75,0.02,837.5
2008-05-27,17.06,0.02,852.9999999999999
2008-05-28,17.55,0.02,877.5
2008-05-29,17.88,0.02,893.9999999999999
2008-05-30,18.08,0.02,903.9999999999999
2008-06-02,17.82,0.02,891.0
2008-06-03,18.05,0.02,902.5
2008-06-04,18.14,0.02,907.0
2008-06-05,18.48,0.02,924.0
2008-06-06,17.75,0.02,887.5
2008-06-09,17.42,0.02,871.0000000000001
2008-06-10,17.83,0.02,891.4999999999999
2008-06-11,17.36,0.02,868.0
2008-06-12,17.55,0.02,877.5
2008-06-13,18.2,0.02,910.0
2008-06-16,18.21,0.02,910.5
2008-06-17,18.01,0.02,900.5000000000001
2008-06-18,17.76,0.02,888.0000000000001
2008-06-19,18.39,0.02,919.5
2008-06-20,18.28,0.02,914.0
2008-06-23,18.61,0.02,930.5
2008-06-24,17.72,0.02,885.9999999999999
2008-06-25,17.69,0.02,884.5
2008-06-26,16.78,0.02,839.0
2008-06-27,17.16,0.02,858.0
2008-06-30,17.06,0.02,852.9999999999999
2008-07-01,17.53,0.02,876.5
2008-07-02,17.48,0.02,874.0
2008-07-03,16.88,0.02,843.9999999999999
2008-07-07,16.79,0.02,839.4999999999999
2008-07-08,16.71,0.02,835.5
2008-07-09,16.31,0.02,815.4999999999999
2008-07-10,16.23,0.02,811.5
2008-07-11,15.82,0.02,791.0
2008-07-14,15.59,0.02,779.5
2008-07-15,15.85,0.02,792.5
2008-07-16,16.75,0.02,837.5
2008-07-17,17.41,0.02,870.5
2008-07-18,17.68,0.02,884.0
2008-07-21,17.34,0.02,867.0
2008-07-22,16.42,0.02,821.0000000000001
2008-07-23,16.15,0.02,807.4999999999999
2008-07-24,15.86,0.02,793.0
2008-07-25,15.94,0.02,797.0
2008-07-28,15.66,0.02,783.0
2008-07-29,15.93,0.02,796.5
2008-07-30,16.23,0.02,811.5
2008-07-31,15.95,0.02,797.5
2008-08-01,16.07,0.02,803.5
2008-08-04,16.26,0.02,813.0000000000001
2008-08-05,17.05,0.02,852.5
2008-08-06,17.14,0.02,857.0
2008-08-07,16.91,0.02,845.5
2008-08-08,17.4,0.02,869.9999999999999
2008-08-11,17.61,0.02,880.5
2008-08-12,17.58,0.02,878.9999999999999
2008-08-13,17.29,0.02,864.4999999999999
2008-08-14,16.81,0.02,840.4999999999999
2008-08-15,16.58,0.02,828.9999999999999
2008-08-18,16.16,0.02,808.0
2008-08-19,16.37,0.02,818.5
2008-08-20,16.33,0.02,816.4999999999999
2008-08-21,13.31,0.02,665.5
2008-08-22,13.99,0.02,699.5
2008-08-25,14.13,0.02,706.5
2008-08-26,14.14,0.02,707.0
2008-08-27,14.25,0.02,712.5
2008-08-28,14.43,0.02,721.5
2008-08-29,14.01,0.02,700.5
2008-09-02,13.79,0.02,689.4999999999999
2008-09-03,13.5,0.02,675.0
2008-09-04,13.48,0.02,674.0
2008-09-05,13.61,0.02,680.5
2008-09-08,13.71,0.02,685.5
2008-09-09,13.03,0.02,651.5
2008-09-10,14.02,0.02,701.0
2008-09-11,14.5,0.02,725.0
2008-09-12,14.3,0.02,715.0
2008-09-15,13.7,0.02,685.0
2008-09-16,14.06,0.02,703.0
2008-09-17,13.33,0.02,666.5
2008-09-18,13.83,0.02,691.5
2008-09-19,13.95,0.02,697.5
2008-09-22,13.09,0.02,654.5
2008-09-23,13.06,0.02,653.0
2008-09-24,12.75,0.02,637.5
2008-09-25,13.01,0.02,650.5
2008-09-26,12.66,0.02,633.0
2008-09-29,11.19,0.02,559.5
2008-09-30,12.1,0.02,605.0
2008-10-01,11.6,0.02,580.0
2008-10-02,11.05,0.02,552.5
2008-10-03,10.39,0.02,519.5
2008-10-06,10.1,0.02,505.0
2008-10-07,8.99,0.02,449.5
2008-10-08,9.13,0.02,456.50000000000006
2008-10-09,8.49,0.02,424.5
2008-10-10,8.14,0.02,407.0
2008-10-13,9.43,0.02,471.5
2008-10-14,8.98,0.02,449.0
2008-10-15,7.73,0.02,386.5
2008-10-16,8.12,0.02,405.99999999999994
2008-10-17,7.9,0.02,395.0
2008-10-20,7.96,0.02,398.0
2008-10-21,7.5,0.02,375.0
2008-10-22,6.88,0.02,344.0
2008-10-23,6.8,0.02,340.0
2008-10-24,6.67,0.02,333.5
2008-10-27,6.33,0.02,316.5
2008-10-28,7.14,0.02,357.0
2008-10-29,7.52,0.02,375.99999999999994
2008-10-30,7.63,0.02,381.5
2008-10-31,7.74,0.02,387.0
2008-11-03,7.65,0.02,382.5
2008-11-04,7.88,0.02,394.0
2008-11-05,7.45,0.02,372.5
2008-11-06,7.09,0.02,354.5
2008-11-07,7.14,0.02,357.0
2008-11-10,7.08,0.02,354.0
2008-11-11,6.69,0.02,334.5
2008-11-12,6.08,0.02,304.0
2008-11-13,6.85,0.02,342.5
2008-11-14,6.6,0.02,330.0
2008-11-17,6.4,0.02,320.0
2008-11-18,5.95,0.02,297.5
2008-11-19,5.49,0.02,274.5
2008-11-20,5.71,0.02,285.5
2008-11-21,5.58,0.02,279.0
2008-11-24,6.65,0.02,332.5
2008-11-25,6.49,0.02,324.5
2008-11-26,7.22,0.02,361.0
2008-11-28,7.16,0.02,358.0
2008-12-01,6.74,0.02,337.0
2008-12-02,7.27,0.02,363.49999999999994
2008-12-03,7.93,0.02,396.5
2008-12-04,7.17,0.02,358.5
2008-12-05,7.79,0.02,389.5
2008-12-08,8.71,0.02,435.50000000000006
2008-12-09,8.34,0.02,417.0
2008-12-10,8.65,0.02,432.5
2008-12-11,7.88,0.02,394.0
2008-12-12,7.99,0.02,399.5
2008-12-15,7.63,0.02,381.5
2008-12-16,8.18,0.02,409.0
2008-12-17,8.3,0.02,415.0
2008-12-18,8.04,0.02,401.99999999999994
2008-12-19,8.08,0.02,404.0
2008-12-22,7.77,0.02,388.49999999999994
2008-12-23,7.9,0.02,395.0
2008-12-24,7.89,0.02,394.5
2008-12-26,7.86,0.02,393.0
2008-12-29,7.73,0.02,386.5
2008-12-30,7.74,0.02,387.0
2008-12-31,8.0,0.02,400.0
2009-01-02,8.51,0.02,425.5
2009-01-05,8.34,0.02,417.0
2009-01-06,8.65,0.02,432.5
2009-01-07,8.0,0.02,400.0
2009-01-08,8.23,0.02,411.5
2009-01-09,7.88,0.02,394.0
2009-01-12,7.71,0.02,385.5
2009-01-13,7.41,0.02,370.5
2009-01-14,6.97,0.02,348.5
2009-01-15,6.92,0.02,346.0
2009-01-16,7.03,0.02,351.5
2009-01-20,6.52,0.02,326.0
2009-01-21,6.89,0.02,344.5
2009-01-22,6.62,0.02,331.0
2009-01-23,6.77,0.02,338.5
2009-01-26,6.88,0.02,344.0
2009-01-27,6.85,0.02,342.5
2009-01-28,7.35,0.02,367.5
2009-01-29,6.9,0.02,345.0
2009-01-30,6.65,0.02,332.5
2009-02-02,6.66,0.02,333.0
2009-02-03,7.5,0.02,375.0
2009-02-04,7.33,0.02,366.5
2009-02-05,7.68,0.02,384.0
2009-02-06,7.26,0.02,363.0
2009-02-09,7.23,0.02,361.5
2009-02-10,6.71,0.02,335.5
2009-02-11,6.81,0.02,340.5
2009-02-12,6.77,0.02,338.5
2009-02-13,6.72,0.02,336.0
2009-02-17,6.49,0.02,324.5
2009-02-18,6.44,0.02,322.0
2009-02-19,6.48,0.02,324.0
2009-02-20,6.51,0.02,325.5
2009-02-23,6.5,0.02,325.0
2009-02-24,6.87,0.02,343.5
2009-02-25,7.03,0.02,351.5
2009-02-26,7.14,0.02,357.0
2009-02-27,7.0,0.02,350.0
2009-03-02,6.83,0.02,341.5
2009-03-03,7.04,0.02,352.0
2009-03-04,7.51,0.02,375.5
2009-03-05,7.53,0.02,376.5
2009-03-06,7.52,0.02,375.99999999999994
2009-03-09,7.72,0.03,257.3333333333333
2009-03-10,8.12,0.03,270.66666666666663
2009-03-11,8.33,0.03,277.6666666666667
2009-03-12,8.47,0.03,282.33333333333337
2009-03-13,8.2,0.03,273.3333333333333
2009-03-16,8.07,0.03,269.0
2009-03-17,8.49,0.03,283.0
2009-03-18,8.75,0.03,291.6666666666667
2009-03-19,8.89,0.03,296.33333333333337
2009-03-20,8.69,0.03,289.6666666666667
2009-03-23,9.26,0.03,308.6666666666667
2009-03-24,8.73,0.03,291.0
2009-03-25,8.53,0.03,284.3333333333333
2009-03-26,8.93,0.03,297.6666666666667
2009-03-27,8.52,0.03,284.0
2009-03-30,8.14,0.03,271.33333333333337
2009-03-31,8.18,0.03,272.6666666666667
2009-04-01,8.17,0.03,272.3333333333333
2009-04-02,8.54,0.03,284.66666666666663
2009-04-03,9.32,0.03,310.6666666666667
2009-04-06,9.12,0.03,304.0
2009-04-07,9.16,0.03,305.33333333333337
2009-04-08,9.35,0.03,311.6666666666667
2009-04-09,9.35,0.03,311.6666666666667
2009-04-13,9.56,0.03,318.6666666666667
2009-04-14,9.48,0.03,316.0
2009-04-15,9.34,0.03,311.3333333333333
2009-04-16,9.46,0.03,315.33333333333337
2009-04-17,9.58,0.03,319.33333333333337
2009-04-20,9.24,0.03,308.0
2009-04-21,9.7,0.03,323.3333333333333
2009-04-22,10.0,0.03,333.33333333333337
2009-04-23,9.82,0.03,327.33333333333337
2009-04-24,10.04,0.03,334.66666666666663
2009-04-27,10.16,0.03,338.6666666666667
2009-04-28,10.15,0.03,338.33333333333337
2009-04-29,10.37,0.03,345.66666666666663
2009-04-30,10.7,0.03,356.66666666666663
2009-05-01,10.35,0.03,345.0
2009-05-04,10.91,0.03,363.6666666666667
2009-05-05,11.23,0.03,374.33333333333337
2009-05-06,10.97,0.03,365.6666666666667
2009-05-07,10.3,0.03,343.33333333333337
2009-05-08,10.26,0.03,342.0
2009-05-11,10.32,0.03,344.0
2009-05-12,10.22,0.03,340.6666666666667
2009-05-13,9.75,0.03,325.0
2009-05-14,9.94,0.03,331.3333333333333
2009-05-15,10.05,0.03,335.00000000000006
2009-05-18,10.1,0.03,336.6666666666667
2009-05-19,10.26,0.03,342.0
2009-05-20,10.07,0.03,335.6666666666667
2009-05-21,9.91,0.03,330.33333333333337
2009-05-22,9.04,0.03,301.3333333333333
2009-05-26,9.38,0.03,312.6666666666667
2009-05-27,9.13,0.04,228.25000000000003
2009-05-28,9.44,0.04,235.99999999999997
2009-05-29,9.49,0.04,237.25
2009-06-01,9.95,0.04,248.74999999999997
2009-06-02,9.82,0.04,245.5
2009-06-03,9.82,0.04,245.5
2009-06-04,9.82,0.04,245.5
2009-06-05,9.78,0.04,244.49999999999997
2009-06-08,9.68,0.04,242.0
2009-06-09,9.9,0.04,247.5
2009-06-10,9.99,0.04,249.75
2009-06-11,10.4,0.04,260.0
2009-06-12,10.4,0.04,260.0
2009-06-15,10.16,0.04,254.0
2009-06-16,9.99,0.04,249.75
2009-06-17,10.13,0.04,253.25000000000003
2009-06-18,10.04,0.04,250.99999999999997
2009-06-19,9.98,0.04,249.5
2009-06-22,9.33,0.04,233.25
2009-06-23,9.45,0.04,236.24999999999997
2009-06-24,9.81,0.04,245.25
2009-06-25,9.95,0.04,248.74999999999997
2009-06-26,9.73,0.04,243.25
2009-06-29,9.73,0.04,243.25
2009-06-30,9.54,0.04,238.49999999999997
2009-07-01,9.73,0.04,243.25
2009-07-02,9.54,0.04,238.49999999999997
2009-07-06,9.27,0.04,231.74999999999997
2009-07-07,8.89,0.04,222.25
2009-07-08,9.13,0.04,228.25000000000003
2009-07-09,9.21,0.04,230.25000000000003
2009-07-10,9.32,0.04,233.0
2009-07-13,9.56,0.04,239.0
2009-07-14,9.54,0.04,238.49999999999997
2009-07-15,9.93,0.04,248.25
2009-07-16,10.02,0.04,250.49999999999997
2009-07-17,10.21,0.04,255.25000000000003
2009-07-20,10.43,0.04,260.75
2009-07-21,10.45,0.04,261.25
2009-07-22,10.62,0.04,265.5
2009-07-23,11.04,0.04,276.0
2009-07-24,11.28,0.04,282.0
2009-07-27,11.14,0.04,278.5
2009-07-28,10.89,0.04,272.25
2009-07-29,10.8,0.04,270.0
2009-07-30,10.93,0.04,273.25
2009-07-31,10.84,0.04,271.0
2009-08-03,11.17,0.04,279.25
2009-08-04,11.37,0.04,284.25
2009-08-05,11.28,0.04,282.0
2009-08-06,11.34,0.04,283.5
2009-08-07,11.68,0.04,292.0
2009-08-10,11.45,0.04,286.25
2009-08-11,11.2,0.04,280.0
2009-08-12,12.03,0.04,300.75
2009-08-13,12.0,0.04,300.0
2009-08-14,11.78,0.04,294.5
2009-08-17,11.24,0.04,281.0
2009-08-18,11.08,0.04,277.0
2009-08-19,11.26,0.04,281.5
2009-08-20,11.55,0.04,288.75
2009-08-21,13.42,0.04,335.5
2009-08-24,13.2,0.04,330.0
2009-08-25,13.08,0.04,327.0
2009-08-26,13.22,0.04,330.5
2009-08-27,13.17,0.04,329.25
2009-08-28,13.06,0.04,326.5
2009-08-31,12.97,0.04,324.25
2009-09-01,12.79,0.04,319.75
2009-09-02,12.89,0.04,322.25
2009-09-03,13.09,0.04,327.25
2009-09-04,13.2,0.04,330.0
2009-09-08,13.61,0.04,340.25
2009-09-09,13.87,0.04,346.75
2009-09-10,14.11,0.04,352.75
2009-09-11,14.48,0.04,362.0
2009-09-14,14.37,0.04,359.25
2009-09-15,14.18,0.04,354.5
2009-09-16,14.34,0.04,358.5
2009-09-17,14.64,0.04,366.0
2009-09-18,14.54,0.04,363.49999999999994
2009-09-21,14.27,0.04,356.75
2009-09-22,14.22,0.04,355.5
2009-09-23,14.39,0.04,359.75
2009-09-24,14.03,0.04,350.75
2009-09-25,13.77,0.04,344.25
2009-09-28,14.37,0.04,359.25
2009-09-29,14.29,0.04,357.24999999999994
2009-09-30,14.23,0.04,355.75
2009-10-01,13.64,0.04,341.0
2009-10-02,13.63,0.04,340.75
2009-10-05,14.11,0.04,352.75
2009-10-06,14.64,0.04,366.0
2009-10-07,14.61,0.04,365.25
2009-10-08,15.09,0.04,377.25
2009-10-09,15.24,0.04,381.0
2009-10-12,15.37,0.04,384.25
2009-10-13,15.28,0.04,382.0
2009-10-14,15.62,0.04,390.5
2009-10-15,15.75,0.04,393.75
2009-10-16,15.59,0.04,389.75
2009-10-19,15.72,0.04,393.0
2009-10-20,15.54,0.04,388.49999999999994
2009-10-21,15.87,0.04,396.75
2009-10-22,15.67,0.04,391.75
2009-10-23,15.78,0.04,394.5
2009-10-26,15.36,0.04,384.0
2009-10-27,14.84,0.04,371.0
2009-10-28,14.48,0.04,362.0
2009-10-29,14.92,0.04,373.0
2009-10-30,14.19,0.04,354.75
2009-11-02,14.45,0.04,361.25
2009-11-03,14.65,0.04,366.25
2009-11-04,14.69,0.04,367.25
2009-11-05,15.16,0.04,379.0
2009-11-06,15.25,0.04,381.25
2009-11-09,15.87,0.04,396.75
2009-11-10,15.92,0.04,398.0
2009-11-11,15.88,0.04,397.0
2009-11-12,15.73,0.04,393.25
2009-11-13,16.53,0.04,413.25
2009-11-16,16.71,0.04,417.75
2009-11-17,16.4,0.04,409.99999999999994
2009-11-18,15.9,0.04,397.5
2009-11-19,15.65,0.04,391.25
2009-11-20,15.64,0.04,391.0
2009-11-23,16.13,0.04,403.24999999999994
2009-11-24,16.36,0.04,409.0
2009-11-25,16.27,0.04,406.75
2009-11-27,15.81,0.04,395.25
2009-11-30,15.67,0.04,391.75
2009-12-01,16.08,0.04,401.99999999999994
2009-12-02,16.18,0.04,404.5
2009-12-03,16.17,0.04,404.25000000000006
2009-12-04,16.49,0.04,412.24999999999994
2009-12-07,16.47,0.04,411.74999999999994
2009-12-08,16.04,0.04,400.99999999999994
2009-12-09,15.94,0.04,398.5
2009-12-10,16.17,0.04,404.25000000000006
2009-12-11,15.82,0.04,395.5
2009-12-14,16.23,0.04,405.75
2009-12-15,16.27,0.04,406.75
2009-12-16,16.45,0.04,411.25
2009-12-17,16.22,0.04,405.49999999999994
2009-12-18,16.97,0.04,424.24999999999994
2009-12-21,17.43,0.04,435.75
2009-12-22,17.83,0.04,445.74999999999994
2009-12-23,18.15,0.04,453.74999999999994
2009-12-24,18.17,0.04,454.25000000000006
2009-12-28,18.41,0.04,460.25
2009-12-29,18.66,0.04,466.5
2009-12-30,18.5,0.04,462.5
2009-12-31,18.44,0.04,461.0
2010-01-04,18.71,0.04,467.75
2010-01-05,18.63,0.04,465.74999999999994
2010-01-06,18.59,0.04,464.75
2010-01-07,18.51,0.04,462.75000000000006
2010-01-08,18.54,0.04,463.49999999999994
2010-01-11,18.41,0.04,460.25
2010-01-12,17.07,0.04,426.75
2010-01-13,17.13,0.04,428.24999999999994
2010-01-14,17.3,0.04,432.5
2010-01-15,17.16,0.04,429.0
2010-01-19,17.38,0.04,434.49999999999994
2010-01-20,17.14,0.04,428.5
2010-01-21,16.72,0.04,417.99999999999994
2010-01-22,16.14,0.04,403.5
2010-01-25,16.03,0.04,400.75
2010-01-26,16.35,0.04,408.75
2010-01-27,16.35,0.04,408.75
2010-01-28,16.04,0.04,400.99999999999994
2010-01-29,15.89,0.04,397.25
2010-02-01,16.3,0.04,407.5
2010-02-02,16.26,0.04,406.50000000000006
2010-02-03,16.41,0.04,410.25
2010-02-04,15.61,0.04,390.25
2010-02-05,15.52,0.04,388.0
2010-02-08,15.53,0.04,388.25
2010-02-09,16.17,0.04,404.25000000000006
2010-02-10,16.18,0.04,404.5
2010-02-11,16.49,0.04,412.24999999999994
2010-02-12,16.27,0.04,406.75
2010-02-16,16.55,0.04,413.75
2010-02-17,16.7,0.04,417.5
2010-02-18,17.11,0.04,427.75
2010-02-19,17.23,0.04,430.75
2010-02-22,17.26,0.04,431.50000000000006
2010-02-23,17.06,0.04,426.49999999999994
2010-02-24,17.36,0.04,434.0
2010-02-25,17.0,0.04,425.0
