date,XYL,XYL_EPS,PE Ratio
2016-10-21,48.84,0.4,122.10000000000001
2016-10-24,48.64,0.4,121.6
2016-10-25,48.03,0.4,120.075
2016-10-26,48.39,0.4,120.975
2016-10-27,48.03,0.4,120.075
2016-10-28,48.61,0.4,121.52499999999999
2016-10-31,48.33,0.4,120.82499999999999
2016-11-01,47.19,0.4,117.975
2016-11-02,46.96,0.4,117.39999999999999
2016-11-03,47.24,0.4,118.1
2016-11-04,47.4,0.4,118.49999999999999
2016-11-07,48.56,0.4,121.4
2016-11-08,49.3,0.4,123.24999999999999
2016-11-09,50.66,0.4,126.64999999999999
2016-11-10,52.74,0.4,131.85
2016-11-11,52.75,0.4,131.875
2016-11-14,53.24,0.4,133.1
2016-11-15,54.75,0.4,136.875
2016-11-16,54.35,0.4,135.875
2016-11-17,54.01,0.4,135.02499999999998
2016-11-18,53.29,0.4,133.225
2016-11-21,53.46,0.4,133.65
2016-11-22,52.92,0.4,132.29999999999998
2016-11-23,52.86,0.4,132.14999999999998
2016-11-25,52.92,0.4,132.29999999999998
2016-11-28,51.64,0.4,129.1
2016-11-29,51.34,0.4,128.35
2016-11-30,51.58,0.4,128.95
2016-12-01,51.81,0.4,129.525
2016-12-02,51.8,0.4,129.49999999999997
2016-12-05,51.72,0.4,129.29999999999998
2016-12-06,52.17,0.4,130.42499999999998
2016-12-07,52.06,0.4,130.15
2016-12-08,51.89,0.4,129.725
2016-12-09,51.48,0.4,128.7
2016-12-12,50.99,0.4,127.475
2016-12-13,50.99,0.4,127.475
2016-12-14,50.57,0.4,126.425
2016-12-15,50.14,0.4,125.35
2016-12-16,50.1,0.4,125.25
2016-12-19,50.76,0.4,126.89999999999999
2016-12-20,50.92,0.4,127.3
2016-12-21,50.83,0.4,127.07499999999999
2016-12-22,51.13,0.4,127.825
2016-12-23,51.01,0.4,127.52499999999999
2016-12-27,50.86,0.4,127.14999999999999
2016-12-28,49.94,0.4,124.85
2016-12-29,49.77,0.4,124.425
2016-12-30,49.52,0.4,123.8
2017-01-03,49.65,0.4,124.12499999999999
2017-01-04,50.39,0.4,125.975
2017-01-05,49.93,0.4,124.82499999999999
2017-01-06,49.58,0.4,123.94999999999999
2017-01-09,49.37,0.4,123.42499999999998
2017-01-10,49.14,0.4,122.85
2017-01-11,49.4,0.4,123.49999999999999
2017-01-12,48.3,0.4,120.74999999999999
2017-01-13,48.76,0.4,121.89999999999999
2017-01-17,48.2,0.4,120.5
2017-01-18,48.43,0.4,121.07499999999999
2017-01-19,49.05,0.4,122.62499999999999
2017-01-20,49.06,0.4,122.65
2017-01-23,48.5,0.4,121.25
2017-01-24,49.07,0.4,122.675
2017-01-25,50.15,0.4,125.37499999999999
2017-01-26,50.09,0.4,125.22500000000001
2017-01-27,50.05,0.4,125.12499999999999
2017-01-30,49.5,0.4,123.75
2017-01-31,49.31,0.4,123.275
2017-02-01,49.15,0.4,122.87499999999999
2017-02-02,48.8,0.4,121.99999999999999
2017-02-03,49.25,0.4,123.125
2017-02-06,47.18,0.4,117.94999999999999
2017-02-07,47.22,0.4,118.05
2017-02-08,47.0,0.4,117.5
2017-02-09,47.62,0.4,119.04999999999998
2017-02-10,47.88,0.4,119.7
2017-02-13,48.28,0.4,120.7
2017-02-14,47.65,0.4,119.12499999999999
2017-02-15,47.67,0.4,119.175
2017-02-16,47.75,0.4,119.375
2017-02-17,47.8,0.4,119.49999999999999
2017-02-21,48.33,0.4,120.82499999999999
2017-02-22,48.25,0.4,120.625
2017-02-23,47.52,0.28,169.71428571428572
2017-02-24,47.9,0.28,171.07142857142856
2017-02-27,48.95,0.28,174.82142857142856
2017-02-28,48.12,0.28,171.85714285714283
2017-03-01,49.55,0.28,176.9642857142857
2017-03-02,48.89,0.28,174.60714285714283
2017-03-03,48.73,0.28,174.03571428571425
2017-03-06,48.53,0.28,173.32142857142856
2017-03-07,48.78,0.28,174.2142857142857
2017-03-08,47.55,0.28,169.82142857142856
2017-03-09,47.67,0.28,170.25
2017-03-10,48.26,0.28,172.35714285714283
2017-03-13,48.52,0.28,173.28571428571428
2017-03-14,48.05,0.28,171.60714285714283
2017-03-15,48.56,0.28,173.42857142857142
2017-03-16,48.75,0.28,174.10714285714283
2017-03-17,49.16,0.28,175.57142857142856
2017-03-20,48.83,0.28,174.3928571428571
2017-03-21,48.06,0.28,171.64285714285714
2017-03-22,49.28,0.28,176.0
2017-03-23,48.89,0.28,174.60714285714283
2017-03-24,49.22,0.28,175.78571428571428
2017-03-27,49.1,0.28,175.35714285714283
2017-03-28,49.67,0.28,177.39285714285714
2017-03-29,49.39,0.28,176.39285714285714
2017-03-30,49.9,0.28,178.2142857142857
2017-03-31,50.22,0.28,179.35714285714283
2017-04-03,49.45,0.28,176.60714285714286
2017-04-04,50.37,0.28,179.8928571428571
2017-04-05,50.43,0.28,180.10714285714283
2017-04-06,50.92,0.28,181.85714285714283
2017-04-07,50.83,0.28,181.53571428571425
2017-04-10,50.74,0.28,181.2142857142857
2017-04-11,50.67,0.28,180.9642857142857
2017-04-12,49.38,0.28,176.35714285714286
2017-04-13,48.88,0.28,174.57142857142856
2017-04-17,49.46,0.28,176.64285714285714
2017-04-18,49.13,0.28,175.4642857142857
2017-04-19,49.33,0.28,176.17857142857142
2017-04-20,50.22,0.28,179.35714285714283
2017-04-21,50.65,0.28,180.8928571428571
2017-04-24,51.47,0.28,183.82142857142856
2017-04-25,51.81,0.28,185.03571428571428
2017-04-26,51.45,0.28,183.75
2017-04-27,51.62,0.28,184.35714285714283
2017-04-28,51.41,0.28,183.60714285714283
2017-05-01,51.32,0.28,183.28571428571428
2017-05-02,50.41,0.31,162.61290322580643
2017-05-03,49.96,0.31,161.16129032258064
2017-05-04,51.52,0.31,166.1935483870968
2017-05-05,52.3,0.31,168.70967741935482
2017-05-08,52.2,0.31,168.38709677419357
2017-05-09,51.85,0.31,167.25806451612902
2017-05-10,51.04,0.31,164.6451612903226
2017-05-11,50.88,0.31,164.1290322580645
2017-05-12,50.98,0.31,164.4516129032258
2017-05-15,52.29,0.31,168.67741935483872
2017-05-16,51.77,0.31,167.0
2017-05-17,51.55,0.31,166.29032258064515
2017-05-18,51.48,0.31,166.06451612903226
2017-05-19,52.01,0.31,167.7741935483871
2017-05-22,52.27,0.31,168.61290322580646
2017-05-23,52.8,0.31,170.32258064516128
2017-05-24,52.61,0.31,169.70967741935485
2017-05-25,52.13,0.31,168.16129032258064
2017-05-26,51.41,0.31,165.83870967741933
2017-05-30,51.79,0.31,167.06451612903226
2017-05-31,52.14,0.31,168.19354838709677
2017-06-01,52.44,0.31,169.16129032258064
2017-06-02,53.0,0.31,170.96774193548387
2017-06-05,53.2,0.31,171.61290322580646
2017-06-06,52.69,0.31,169.96774193548387
2017-06-07,53.46,0.31,172.45161290322582
2017-06-08,53.58,0.31,172.83870967741936
2017-06-09,53.97,0.31,174.09677419354838
2017-06-12,54.02,0.31,174.25806451612905
2017-06-13,53.79,0.31,173.51612903225805
2017-06-14,53.66,0.31,173.09677419354838
2017-06-15,53.96,0.31,174.06451612903226
2017-06-16,54.05,0.31,174.3548387096774
2017-06-19,54.17,0.31,174.74193548387098
2017-06-20,53.88,0.31,173.80645161290323
2017-06-21,53.54,0.31,172.70967741935485
2017-06-22,53.85,0.31,173.70967741935485
2017-06-23,54.33,0.31,175.25806451612902
2017-06-26,54.68,0.31,176.38709677419354
2017-06-27,54.5,0.31,175.80645161290323
2017-06-28,54.97,0.31,177.32258064516128
2017-06-29,54.9,0.31,177.09677419354838
2017-06-30,55.43,0.31,178.80645161290323
2017-07-03,55.45,0.31,178.8709677419355
2017-07-05,54.94,0.31,177.2258064516129
2017-07-06,54.38,0.31,175.4193548387097
2017-07-07,54.95,0.31,177.25806451612905
2017-07-10,54.61,0.31,176.16129032258064
2017-07-11,54.34,0.31,175.29032258064518
2017-07-12,55.32,0.31,178.45161290322582
2017-07-13,55.84,0.31,180.12903225806454
2017-07-14,56.1,0.31,180.96774193548387
2017-07-17,56.72,0.31,182.96774193548387
2017-07-18,56.42,0.31,182.0
2017-07-19,57.07,0.31,184.09677419354838
2017-07-20,56.93,0.31,183.6451612903226
2017-07-21,57.62,0.31,185.8709677419355
2017-07-24,57.72,0.31,186.19354838709677
2017-07-25,57.21,0.31,184.5483870967742
2017-07-26,56.89,0.31,183.51612903225808
2017-07-27,56.87,0.31,183.4516129032258
2017-07-28,56.93,0.31,183.6451612903226
2017-07-31,56.73,0.31,183.0
2017-08-01,59.3,0.56,105.89285714285712
2017-08-02,59.92,0.56,106.99999999999999
2017-08-03,59.56,0.56,106.35714285714285
2017-08-04,60.02,0.56,107.17857142857143
2017-08-07,60.04,0.56,107.21428571428571
2017-08-08,59.84,0.56,106.85714285714285
2017-08-09,59.71,0.56,106.62499999999999
2017-08-10,58.98,0.56,105.32142857142856
2017-08-11,59.12,0.56,105.57142857142856
2017-08-14,59.88,0.56,106.92857142857142
2017-08-15,59.86,0.56,106.89285714285712
2017-08-16,59.93,0.56,107.01785714285714
2017-08-17,58.95,0.56,105.26785714285714
2017-08-18,59.03,0.56,105.41071428571428
2017-08-21,59.31,0.56,105.91071428571428
2017-08-22,59.96,0.56,107.07142857142857
2017-08-23,59.99,0.56,107.125
2017-08-24,60.1,0.56,107.32142857142857
2017-08-25,60.48,0.56,107.99999999999999
2017-08-28,61.16,0.56,109.2142857142857
2017-08-29,61.11,0.56,109.12499999999999
2017-08-30,61.55,0.56,109.91071428571426
2017-08-31,62.07,0.56,110.83928571428571
2017-09-01,61.97,0.56,110.66071428571428
2017-09-05,61.9,0.56,110.53571428571428
2017-09-06,62.02,0.56,110.75
2017-09-07,62.48,0.56,111.57142857142856
2017-09-08,62.78,0.56,112.10714285714285
2017-09-11,62.97,0.56,112.44642857142856
2017-09-12,62.93,0.56,112.37499999999999
2017-09-13,63.01,0.56,112.51785714285712
2017-09-14,63.01,0.56,112.51785714285712
2017-09-15,63.3,0.56,113.03571428571426
2017-09-18,63.66,0.56,113.67857142857142
2017-09-19,63.83,0.56,113.98214285714285
2017-09-20,64.04,0.56,114.35714285714286
2017-09-21,63.93,0.56,114.16071428571428
2017-09-22,64.75,0.56,115.62499999999999
2017-09-25,64.46,0.56,115.10714285714283
2017-09-26,63.34,0.56,113.10714285714285
2017-09-27,63.0,0.56,112.49999999999999
2017-09-28,62.45,0.56,111.51785714285714
2017-09-29,62.63,0.56,111.83928571428571
2017-10-02,63.32,0.56,113.07142857142856
2017-10-03,63.93,0.56,114.16071428571428
2017-10-04,64.52,0.56,115.2142857142857
2017-10-05,64.47,0.56,115.12499999999999
2017-10-06,64.56,0.56,115.28571428571428
2017-10-09,64.65,0.56,115.44642857142857
2017-10-10,64.63,0.56,115.41071428571426
2017-10-11,64.31,0.56,114.83928571428571
2017-10-12,64.88,0.56,115.85714285714283
2017-10-13,64.71,0.56,115.5535714285714
2017-10-16,65.96,0.56,117.78571428571426
2017-10-17,63.23,0.56,112.91071428571426
2017-10-18,63.68,0.56,113.71428571428571
2017-10-19,63.89,0.56,114.08928571428571
2017-10-20,64.23,0.56,114.69642857142857
2017-10-23,63.68,0.56,113.71428571428571
2017-10-24,64.83,0.56,115.76785714285712
2017-10-25,64.53,0.56,115.23214285714285
2017-10-26,64.81,0.56,115.73214285714285
2017-10-27,64.86,0.56,115.82142857142856
2017-10-30,64.64,0.56,115.42857142857142
2017-10-31,66.53,0.58,114.70689655172414
2017-11-01,66.15,0.58,114.05172413793105
2017-11-02,67.06,0.58,115.62068965517243
2017-11-03,66.57,0.58,114.77586206896551
2017-11-06,66.54,0.58,114.7241379310345
2017-11-07,66.61,0.58,114.8448275862069
2017-11-08,66.55,0.58,114.74137931034483
2017-11-09,66.28,0.58,114.27586206896552
2017-11-10,66.25,0.58,114.22413793103449
2017-11-13,66.03,0.58,113.8448275862069
2017-11-14,66.34,0.58,114.3793103448276
2017-11-15,65.9,0.58,113.62068965517243
2017-11-16,66.48,0.58,114.62068965517243
2017-11-17,66.42,0.58,114.51724137931035
2017-11-20,66.99,0.58,115.5
2017-11-21,67.41,0.58,116.22413793103449
2017-11-22,67.35,0.58,116.12068965517241
2017-11-24,67.69,0.58,116.70689655172414
2017-11-27,67.64,0.58,116.62068965517243
2017-11-28,68.52,0.58,118.13793103448276
2017-11-29,68.2,0.58,117.58620689655174
2017-11-30,69.34,0.58,119.55172413793105
2017-12-01,69.01,0.58,118.98275862068967
2017-12-04,68.77,0.58,118.56896551724138
2017-12-05,67.84,0.58,116.96551724137933
2017-12-06,67.98,0.58,117.20689655172416
2017-12-07,68.38,0.58,117.89655172413794
2017-12-08,68.19,0.58,117.56896551724138
2017-12-11,67.28,0.58,116.00000000000001
2017-12-12,67.54,0.58,116.44827586206898
2017-12-13,67.49,0.58,116.36206896551724
2017-12-14,66.7,0.58,115.00000000000001
2017-12-15,67.57,0.58,116.5
2017-12-18,67.9,0.58,117.0689655172414
2017-12-19,67.86,0.58,117.0
2017-12-20,67.82,0.58,116.93103448275862
2017-12-21,67.75,0.58,116.81034482758622
2017-12-22,67.58,0.58,116.51724137931035
2017-12-26,67.5,0.58,116.37931034482759
2017-12-27,68.23,0.58,117.63793103448278
2017-12-28,68.25,0.58,117.67241379310346
2017-12-29,68.2,0.58,117.58620689655174
2018-01-02,68.07,0.58,117.36206896551724
2018-01-03,68.9,0.58,118.79310344827589
2018-01-04,69.36,0.58,119.58620689655173
2018-01-05,69.23,0.58,119.36206896551725
2018-01-08,69.48,0.58,119.79310344827587
2018-01-09,69.5,0.58,119.82758620689656
2018-01-10,69.0,0.58,118.96551724137932
2018-01-11,69.97,0.58,120.63793103448276
2018-01-12,70.46,0.58,121.48275862068965
2018-01-16,70.54,0.58,121.62068965517243
2018-01-17,71.02,0.58,122.44827586206897
2018-01-18,71.11,0.58,122.60344827586208
2018-01-19,71.91,0.58,123.98275862068965
2018-01-22,72.65,0.58,125.25862068965519
2018-01-23,72.61,0.58,125.18965517241381
2018-01-24,72.57,0.58,125.12068965517241
2018-01-25,73.24,0.58,126.27586206896552
2018-01-26,74.41,0.58,128.29310344827587
2018-01-29,73.41,0.58,126.56896551724138
2018-01-30,73.07,0.58,125.98275862068965
2018-01-31,72.26,0.58,124.58620689655174
2018-02-01,74.84,0.58,129.0344827586207
2018-02-02,75.66,0.58,130.44827586206898
2018-02-05,72.66,0.58,125.27586206896552
2018-02-06,71.33,0.58,122.98275862068967
2018-02-07,71.79,0.58,123.77586206896554
2018-02-08,70.24,0.58,121.10344827586206
2018-02-09,70.82,0.58,122.10344827586206
2018-02-12,71.93,0.58,124.01724137931036
2018-02-13,72.77,0.58,125.46551724137932
2018-02-14,73.31,0.58,126.39655172413795
2018-02-15,74.73,0.58,128.84482758620692
2018-02-16,75.23,0.58,129.70689655172416
2018-02-20,74.73,0.58,128.84482758620692
2018-02-21,75.18,0.58,129.62068965517244
2018-02-22,75.05,0.58,129.39655172413794
2018-02-23,75.93,0.39,194.6923076923077
2018-02-26,76.26,0.39,195.53846153846155
2018-02-27,75.75,0.39,194.23076923076923
2018-02-28,74.58,0.39,191.23076923076923
2018-03-01,73.27,0.39,187.87179487179486
2018-03-02,73.51,0.39,188.4871794871795
2018-03-05,73.86,0.39,189.3846153846154
2018-03-06,75.28,0.39,193.02564102564102
2018-03-07,76.38,0.39,195.84615384615384
2018-03-08,77.19,0.39,197.9230769230769
2018-03-09,79.48,0.39,203.7948717948718
2018-03-12,78.09,0.39,200.23076923076923
2018-03-13,77.98,0.39,199.94871794871796
2018-03-14,77.11,0.39,197.7179487179487
2018-03-15,77.64,0.39,199.07692307692307
2018-03-16,78.45,0.39,201.15384615384616
2018-03-19,78.17,0.39,200.43589743589743
2018-03-20,79.02,0.39,202.61538461538458
2018-03-21,79.34,0.39,203.43589743589743
2018-03-22,77.38,0.39,198.41025641025638
2018-03-23,75.69,0.39,194.07692307692307
2018-03-26,77.88,0.39,199.69230769230768
2018-03-27,76.32,0.39,195.69230769230768
2018-03-28,75.81,0.39,194.3846153846154
2018-03-29,76.92,0.39,197.23076923076923
2018-04-02,75.1,0.39,192.56410256410254
2018-04-03,76.7,0.39,196.66666666666666
2018-04-04,76.76,0.39,196.82051282051282
2018-04-05,77.6,0.39,198.97435897435895
2018-04-06,75.4,0.39,193.33333333333334
2018-04-09,75.71,0.39,194.1282051282051
2018-04-10,76.78,0.39,196.87179487179486
2018-04-11,76.19,0.39,195.35897435897434
2018-04-12,77.12,0.39,197.74358974358975
2018-04-13,76.83,0.39,197.0
2018-04-16,77.79,0.39,199.46153846153848
2018-04-17,78.88,0.39,202.25641025641025
2018-04-18,79.22,0.39,203.1282051282051
2018-04-19,78.75,0.39,201.9230769230769
2018-04-20,79.27,0.39,203.25641025641025
2018-04-23,78.51,0.39,201.30769230769232
2018-04-24,75.49,0.39,193.56410256410254
2018-04-25,75.53,0.39,193.66666666666666
2018-04-26,74.73,0.39,191.6153846153846
2018-04-27,73.71,0.39,188.99999999999997
2018-04-30,72.9,0.39,186.92307692307693
2018-05-01,70.37,0.44,159.9318181818182
2018-05-02,68.88,0.44,156.54545454545453
2018-05-03,69.63,0.44,158.25
2018-05-04,70.08,0.44,159.27272727272728
2018-05-07,70.02,0.44,159.13636363636363
2018-05-08,70.85,0.44,161.02272727272725
2018-05-09,71.92,0.44,163.45454545454547
2018-05-10,72.61,0.44,165.02272727272728
2018-05-11,73.53,0.44,167.11363636363637
2018-05-14,73.47,0.44,166.97727272727272
2018-05-15,72.07,0.44,163.79545454545453
2018-05-16,71.45,0.44,162.38636363636365
2018-05-17,71.47,0.44,162.4318181818182
2018-05-18,71.64,0.44,162.8181818181818
2018-05-21,73.03,0.44,165.97727272727272
2018-05-22,72.1,0.44,163.86363636363635
2018-05-23,71.55,0.44,162.61363636363635
2018-05-24,72.01,0.44,163.6590909090909
2018-05-25,71.4,0.44,162.27272727272728
2018-05-29,70.55,0.44,160.3409090909091
2018-05-30,71.49,0.44,162.47727272727272
2018-05-31,70.4,0.44,160.0
2018-06-01,71.84,0.44,163.27272727272728
2018-06-04,71.46,0.44,162.4090909090909
2018-06-05,71.66,0.44,162.86363636363635
2018-06-06,72.62,0.44,165.04545454545456
2018-06-07,73.11,0.44,166.1590909090909
2018-06-08,73.27,0.44,166.52272727272725
2018-06-11,71.82,0.44,163.22727272727272
2018-06-12,71.39,0.44,162.25
2018-06-13,71.66,0.44,162.86363636363635
2018-06-14,71.73,0.44,163.02272727272728
2018-06-15,71.35,0.44,162.1590909090909
2018-06-18,71.59,0.44,162.70454545454547
2018-06-19,68.81,0.44,156.38636363636365
2018-06-20,69.35,0.44,157.61363636363635
2018-06-21,66.51,0.44,151.1590909090909
2018-06-22,66.45,0.44,151.02272727272728
2018-06-25,66.27,0.44,150.61363636363635
2018-06-26,66.58,0.44,151.3181818181818
2018-06-27,66.4,0.44,150.90909090909093
2018-06-28,66.33,0.44,150.75
2018-06-29,67.38,0.44,153.13636363636363
2018-07-02,67.58,0.44,153.5909090909091
2018-07-03,67.06,0.44,152.4090909090909
2018-07-05,67.12,0.44,152.54545454545456
2018-07-06,66.81,0.44,151.8409090909091
2018-07-09,68.04,0.44,154.63636363636365
2018-07-10,68.19,0.44,154.97727272727272
2018-07-11,66.7,0.44,151.5909090909091
2018-07-12,68.07,0.44,154.70454545454544
2018-07-13,68.52,0.44,155.72727272727272
2018-07-16,67.4,0.44,153.1818181818182
2018-07-17,67.8,0.44,154.0909090909091
2018-07-18,68.19,0.44,154.97727272727272
2018-07-19,68.58,0.44,155.86363636363635
2018-07-20,69.57,0.44,158.11363636363635
2018-07-23,67.79,0.44,154.06818181818184
2018-07-24,68.3,0.44,155.22727272727272
2018-07-25,69.08,0.44,157.0
2018-07-26,70.32,0.44,159.8181818181818
2018-07-27,70.19,0.44,159.52272727272728
2018-07-30,70.03,0.44,159.1590909090909
2018-07-31,76.56,0.64,119.625
2018-08-01,74.92,0.64,117.0625
2018-08-02,75.03,0.64,117.234375
2018-08-03,76.0,0.64,118.75
2018-08-06,76.07,0.64,118.85937499999999
2018-08-07,76.72,0.64,119.875
2018-08-08,76.86,0.64,120.09375
2018-08-09,76.69,0.64,119.828125
2018-08-10,75.8,0.64,118.4375
2018-08-13,74.92,0.64,117.0625
2018-08-14,74.75,0.64,116.796875
2018-08-15,74.31,0.64,116.109375
2018-08-16,74.76,0.64,116.8125
2018-08-17,75.43,0.64,117.85937500000001
2018-08-20,75.81,0.64,118.453125
2018-08-21,76.16,0.64,118.99999999999999
2018-08-22,75.32,0.64,117.68749999999999
2018-08-23,74.9,0.64,117.03125
2018-08-24,75.52,0.64,117.99999999999999
2018-08-27,76.64,0.64,119.75
2018-08-28,76.42,0.64,119.40625
2018-08-29,76.86,0.64,120.09375
2018-08-30,75.91,0.64,118.60937499999999
2018-08-31,75.91,0.64,118.60937499999999
2018-09-04,75.66,0.64,118.21874999999999
2018-09-05,77.71,0.64,121.42187499999999
2018-09-06,78.41,0.64,122.51562499999999
2018-09-07,78.67,0.64,122.921875
2018-09-10,79.9,0.64,124.84375
2018-09-11,79.8,0.64,124.6875
2018-09-12,80.02,0.64,125.03124999999999
2018-09-13,80.78,0.64,126.21875
2018-09-14,80.93,0.64,126.45312500000001
2018-09-17,81.54,0.64,127.40625000000001
2018-09-18,81.87,0.64,127.921875
2018-09-19,81.34,0.64,127.09375
2018-09-20,81.39,0.64,127.171875
2018-09-21,81.22,0.64,126.90625
2018-09-24,80.06,0.64,125.09375
2018-09-25,80.14,0.64,125.21875
2018-09-26,80.14,0.64,125.21875
2018-09-27,80.29,0.64,125.45312500000001
2018-09-28,79.87,0.64,124.796875
2018-10-01,80.64,0.64,126.0
2018-10-02,80.41,0.64,125.64062499999999
2018-10-03,80.61,0.64,125.953125
2018-10-04,80.29,0.64,125.45312500000001
2018-10-05,79.31,0.64,123.921875
2018-10-08,77.74,0.64,121.46874999999999
2018-10-09,74.42,0.64,116.28125
2018-10-10,72.14,0.64,112.71875
2018-10-11,69.04,0.64,107.87500000000001
2018-10-12,69.77,0.64,109.01562499999999
2018-10-15,69.72,0.64,108.9375
2018-10-16,71.75,0.64,112.109375
2018-10-17,71.34,0.64,111.46875
2018-10-18,69.89,0.64,109.203125
2018-10-19,69.27,0.64,108.23437499999999
2018-10-22,69.35,0.64,108.35937499999999
2018-10-23,68.36,0.64,106.8125
2018-10-24,65.93,0.64,103.01562500000001
2018-10-25,66.85,0.64,104.45312499999999
2018-10-26,66.52,0.64,103.93749999999999
2018-10-29,65.7,0.64,102.65625
2018-10-30,65.13,0.72,90.45833333333333
2018-10-31,65.58,0.72,91.08333333333333
2018-11-01,68.75,0.72,95.48611111111111
2018-11-02,68.02,0.72,94.47222222222221
2018-11-05,68.51,0.72,95.15277777777779
2018-11-06,69.85,0.72,97.01388888888889
2018-11-07,71.5,0.72,99.30555555555556
2018-11-08,71.56,0.72,99.3888888888889
2018-11-09,70.88,0.72,98.44444444444444
2018-11-12,68.99,0.72,95.81944444444444
2018-11-13,68.78,0.72,95.52777777777779
2018-11-14,68.14,0.72,94.6388888888889
2018-11-15,70.45,0.72,97.84722222222223
2018-11-16,70.87,0.72,98.43055555555557
2018-11-19,69.45,0.72,96.45833333333334
2018-11-20,67.22,0.72,93.36111111111111
2018-11-21,68.27,0.72,94.81944444444444
2018-11-23,68.02,0.72,94.47222222222221
2018-11-26,69.57,0.72,96.625
2018-11-27,69.51,0.72,96.54166666666667
2018-11-28,71.13,0.72,98.79166666666666
2018-11-29,71.3,0.72,99.02777777777777
2018-11-30,72.98,0.72,101.36111111111111
2018-12-03,72.3,0.72,100.41666666666667
2018-12-04,68.04,0.72,94.50000000000001
2018-12-06,66.83,0.72,92.81944444444444
2018-12-07,65.69,0.72,91.23611111111111
2018-12-10,65.9,0.72,91.52777777777779
2018-12-11,65.42,0.72,90.86111111111111
2018-12-12,65.63,0.72,91.15277777777777
2018-12-13,65.59,0.72,91.09722222222223
2018-12-14,65.44,0.72,90.88888888888889
2018-12-17,64.3,0.72,89.30555555555556
2018-12-18,64.39,0.72,89.43055555555556
2018-12-19,65.13,0.72,90.45833333333333
2018-12-20,63.86,0.72,88.69444444444444
2018-12-21,63.44,0.72,88.11111111111111
2018-12-24,61.38,0.72,85.25
2018-12-26,64.27,0.72,89.26388888888889
2018-12-27,65.35,0.72,90.76388888888889
2018-12-28,65.3,0.72,90.69444444444444
2018-12-31,66.72,0.72,92.66666666666667
2019-01-02,66.51,0.72,92.37500000000001
2019-01-03,64.23,0.72,89.20833333333334
2019-01-04,66.94,0.72,92.97222222222223
2019-01-07,65.95,0.72,91.59722222222223
2019-01-08,66.57,0.72,92.45833333333333
2019-01-09,67.65,0.72,93.95833333333334
2019-01-10,68.91,0.72,95.70833333333333
2019-01-11,69.32,0.72,96.27777777777777
2019-01-14,69.16,0.72,96.05555555555556
2019-01-15,68.85,0.72,95.625
2019-01-16,68.97,0.72,95.79166666666667
2019-01-17,70.15,0.72,97.43055555555557
2019-01-18,71.21,0.72,98.90277777777777
2019-01-22,69.27,0.72,96.20833333333333
2019-01-23,68.39,0.72,94.98611111111111
2019-01-24,68.63,0.72,95.31944444444444
2019-01-25,69.86,0.72,97.02777777777779
2019-01-28,69.35,0.72,96.31944444444444
2019-01-29,70.49,0.72,97.90277777777777
2019-01-30,71.99,0.72,99.98611111111111
2019-01-31,71.26,0.72,98.97222222222223
2019-02-01,70.15,0.72,97.43055555555557
2019-02-04,70.32,0.72,97.66666666666666
2019-02-05,70.74,0.72,98.25
2019-02-06,71.56,0.72,99.3888888888889
2019-02-07,70.37,0.72,97.73611111111111
2019-02-08,70.59,0.72,98.04166666666667
2019-02-11,71.41,0.72,99.18055555555556
2019-02-12,72.9,0.72,101.25000000000001
2019-02-13,72.68,0.72,100.94444444444446
2019-02-14,72.48,0.72,100.66666666666667
2019-02-15,73.93,0.72,102.68055555555557
2019-02-19,73.26,0.72,101.75000000000001
2019-02-20,74.07,0.72,102.875
2019-02-21,74.32,0.72,103.22222222222221
2019-02-22,74.8,1.25,59.839999999999996
2019-02-25,75.26,1.25,60.208000000000006
2019-02-26,75.37,1.25,60.29600000000001
2019-02-27,76.3,1.25,61.04
2019-02-28,75.55,1.25,60.44
2019-03-01,76.37,1.25,61.096000000000004
2019-03-04,76.25,1.25,61.0
2019-03-05,76.19,1.25,60.952
2019-03-06,75.85,1.25,60.67999999999999
2019-03-07,75.32,1.25,60.25599999999999
2019-03-08,75.08,1.25,60.064
2019-03-11,76.89,1.25,61.512
2019-03-12,76.69,1.25,61.352
2019-03-13,77.31,1.25,61.848
2019-03-14,76.5,1.25,61.2
2019-03-15,76.74,1.25,61.391999999999996
2019-03-18,78.33,1.25,62.664
2019-03-19,78.43,1.25,62.74400000000001
2019-03-20,78.18,1.25,62.544000000000004
2019-03-21,79.25,1.25,63.4
2019-03-22,77.06,1.25,61.648
2019-03-25,76.86,1.25,61.488
2019-03-26,78.1,1.25,62.48
2019-03-27,77.98,1.25,62.384
2019-03-28,79.07,1.25,63.25599999999999
2019-03-29,79.04,1.25,63.232000000000006
2019-04-01,80.56,1.25,64.44800000000001
2019-04-02,80.04,1.25,64.03200000000001
2019-04-03,79.69,1.25,63.751999999999995
2019-04-04,80.0,1.25,64.0
2019-04-05,80.34,1.25,64.272
2019-04-08,81.33,1.25,65.064
2019-04-09,79.57,1.25,63.65599999999999
2019-04-10,79.37,1.25,63.496
2019-04-11,80.9,1.25,64.72
2019-04-12,82.37,1.25,65.896
2019-04-15,81.87,1.25,65.49600000000001
2019-04-16,82.44,1.25,65.952
2019-04-17,82.77,1.25,66.216
2019-04-18,82.93,1.25,66.34400000000001
2019-04-22,83.49,1.25,66.792
2019-04-23,83.07,1.25,66.45599999999999
2019-04-24,83.07,1.25,66.45599999999999
