date,ILMN,ILMN_EPS,PE Ratio
2011-03-07,67.43,1.01,66.76237623762377
2011-03-08,67.1,1.01,66.43564356435643
2011-03-09,65.81,1.01,65.15841584158416
2011-03-10,63.76,1.01,63.12871287128713
2011-03-11,64.55,1.01,63.91089108910891
2011-03-14,64.27,1.01,63.63366336633663
2011-03-15,64.19,1.01,63.554455445544555
2011-03-16,63.66,1.01,63.02970297029702
2011-03-17,62.66,1.01,62.039603960396036
2011-03-18,62.11,1.01,61.495049504950494
2011-03-21,63.05,1.01,62.42574257425742
2011-03-22,63.18,1.01,62.554455445544555
2011-03-23,63.21,1.01,62.584158415841586
2011-03-24,65.91,1.01,65.25742574257426
2011-03-25,65.45,1.01,64.8019801980198
2011-03-28,65.95,1.01,65.2970297029703
2011-03-29,67.86,1.01,67.18811881188118
2011-03-30,69.92,1.01,69.22772277227723
2011-03-31,70.07,1.01,69.37623762376236
2011-04-01,70.76,1.01,70.05940594059406
2011-04-04,70.37,1.01,69.67326732673267
2011-04-05,69.03,1.01,68.34653465346534
2011-04-06,69.05,1.01,68.36633663366337
2011-04-07,67.88,1.01,67.20792079207921
2011-04-08,68.34,1.01,67.66336633663367
2011-04-11,68.74,1.01,68.05940594059405
2011-04-12,67.31,1.01,66.64356435643565
2011-04-13,67.96,1.01,67.28712871287128
2011-04-14,67.28,1.01,66.61386138613861
2011-04-15,67.59,1.01,66.92079207920793
2011-04-18,66.62,1.01,65.96039603960396
2011-04-19,66.93,1.01,66.26732673267327
2011-04-20,68.59,1.01,67.91089108910892
2011-04-21,69.8,1.01,69.10891089108911
2011-04-25,69.94,1.01,69.24752475247524
2011-04-26,70.07,1.01,69.37623762376236
2011-04-27,70.65,1.01,69.95049504950495
2011-04-28,71.47,1.01,70.76237623762376
2011-04-29,70.98,1.01,70.27722772277228
2011-05-02,71.21,1.01,70.5049504950495
2011-05-03,71.94,1.01,71.22772277227722
2011-05-04,70.48,0.0,inf
2011-05-05,69.43,0.0,inf
2011-05-06,71.18,0.0,inf
2011-05-09,73.27,0.0,inf
2011-05-10,75.66,0.0,inf
2011-05-11,74.74,0.0,inf
2011-05-12,75.23,0.0,inf
2011-05-13,76.26,0.0,inf
2011-05-16,74.88,0.0,inf
2011-05-17,72.66,0.0,inf
2011-05-18,73.47,0.0,inf
2011-05-19,72.89,0.0,inf
2011-05-20,72.86,0.0,inf
2011-05-23,71.75,0.0,inf
2011-05-24,71.2,0.0,inf
2011-05-25,72.23,0.0,inf
2011-05-26,72.68,0.0,inf
2011-05-27,72.13,0.0,inf
2011-05-31,72.08,0.0,inf
2011-06-01,72.63,0.0,inf
2011-06-02,72.79,0.0,inf
2011-06-03,72.13,0.0,inf
2011-06-06,71.95,0.0,inf
2011-06-07,72.71,0.0,inf
2011-06-08,73.27,0.0,inf
2011-06-09,73.69,0.0,inf
2011-06-10,72.72,0.0,inf
2011-06-13,71.16,0.0,inf
2011-06-14,72.25,0.0,inf
2011-06-15,70.89,0.0,inf
2011-06-16,71.02,0.0,inf
2011-06-17,71.42,0.0,inf
2011-06-20,72.4,0.0,inf
2011-06-21,73.8,0.0,inf
2011-06-22,74.6,0.0,inf
2011-06-23,74.13,0.0,inf
2011-06-24,73.0,0.0,inf
2011-06-27,74.15,0.0,inf
2011-06-28,75.74,0.0,inf
2011-06-29,75.3,0.0,inf
2011-06-30,75.15,0.0,inf
2011-07-01,76.01,0.0,inf
2011-07-05,77.83,0.0,inf
2011-07-06,77.88,0.0,inf
2011-07-07,76.04,0.0,inf
2011-07-08,76.12,0.0,inf
2011-07-11,73.79,0.0,inf
2011-07-12,73.6,0.0,inf
2011-07-13,74.01,0.0,inf
2011-07-14,73.68,0.0,inf
2011-07-15,72.82,0.0,inf
2011-07-18,71.13,0.0,inf
2011-07-19,72.2,0.0,inf
2011-07-20,73.0,0.0,inf
2011-07-21,74.13,0.0,inf
2011-07-22,74.47,0.0,inf
2011-07-25,72.27,0.0,inf
2011-07-26,69.65,0.0,inf
2011-07-27,57.33,0.0,inf
2011-07-28,60.25,0.0,inf
2011-07-29,62.45,0.0,inf
2011-08-01,60.88,0.0,inf
2011-08-02,58.65,0.0,inf
2011-08-03,58.72,0.0,inf
2011-08-04,54.5,0.0,inf
2011-08-05,53.58,0.0,inf
2011-08-08,51.0,0.0,inf
2011-08-09,55.0,0.0,inf
2011-08-10,51.69,0.44,117.47727272727272
2011-08-11,52.47,0.44,119.25
2011-08-12,51.95,0.44,118.06818181818183
2011-08-15,54.1,0.44,122.95454545454545
2011-08-16,52.45,0.44,119.20454545454547
2011-08-17,51.35,0.44,116.70454545454545
2011-08-18,47.1,0.44,107.04545454545455
2011-08-19,46.79,0.44,106.3409090909091
2011-08-22,46.24,0.44,105.0909090909091
2011-08-23,48.6,0.44,110.45454545454545
2011-08-24,48.19,0.44,109.52272727272727
2011-08-25,46.99,0.44,106.79545454545455
2011-08-26,49.63,0.44,112.79545454545455
2011-08-29,51.67,0.44,117.43181818181819
2011-08-30,51.66,0.44,117.4090909090909
2011-08-31,52.1,0.44,118.4090909090909
2011-09-01,50.63,0.44,115.06818181818183
2011-09-02,49.77,0.44,113.11363636363637
2011-09-06,49.48,0.44,112.45454545454545
2011-09-07,50.81,0.44,115.47727272727273
2011-09-08,50.22,0.44,114.13636363636364
2011-09-09,48.54,0.44,110.31818181818181
2011-09-12,48.3,0.44,109.77272727272727
2011-09-13,50.16,0.44,113.99999999999999
2011-09-14,51.59,0.44,117.25000000000001
2011-09-15,49.29,0.44,112.02272727272727
2011-09-16,47.88,0.44,108.81818181818183
2011-09-19,47.43,0.44,107.79545454545455
2011-09-20,44.98,0.44,102.22727272727272
2011-09-21,41.67,0.44,94.70454545454545
2011-09-22,42.44,0.44,96.45454545454545
2011-09-23,41.67,0.44,94.70454545454545
2011-09-26,41.64,0.44,94.63636363636364
2011-09-27,42.7,0.44,97.04545454545455
2011-09-28,41.32,0.44,93.9090909090909
2011-09-29,41.54,0.44,94.4090909090909
2011-09-30,40.92,0.44,93.0
2011-10-03,38.19,0.44,86.79545454545455
2011-10-04,39.22,0.44,89.13636363636364
2011-10-05,40.01,0.44,90.93181818181817
2011-10-06,39.93,0.44,90.75
2011-10-07,27.18,0.44,61.77272727272727
2011-10-10,26.49,0.44,60.20454545454545
2011-10-11,26.21,0.44,59.56818181818182
2011-10-12,26.04,0.44,59.18181818181818
2011-10-13,27.15,0.44,61.70454545454545
2011-10-14,26.91,0.44,61.15909090909091
2011-10-17,26.97,0.44,61.29545454545454
2011-10-18,26.63,0.44,60.52272727272727
2011-10-19,26.21,0.44,59.56818181818182
2011-10-20,26.9,0.44,61.13636363636363
2011-10-21,27.31,0.44,62.06818181818181
2011-10-24,28.72,0.44,65.27272727272727
2011-10-25,30.8,0.44,70.0
2011-10-26,30.0,0.44,68.18181818181819
2011-10-27,31.49,0.44,71.56818181818181
2011-10-28,32.15,0.44,73.06818181818181
2011-10-31,30.62,0.44,69.5909090909091
2011-11-01,30.36,0.44,69.0
2011-11-02,30.22,0.44,68.68181818181817
2011-11-03,30.69,0.44,69.75
2011-11-04,32.77,0.16,204.81250000000003
2011-11-07,32.74,0.16,204.625
2011-11-08,33.34,0.16,208.37500000000003
2011-11-09,32.06,0.16,200.375
2011-11-10,31.39,0.16,196.1875
2011-11-11,31.79,0.16,198.6875
2011-11-14,31.87,0.16,199.1875
2011-11-15,31.96,0.16,199.75
2011-11-16,30.63,0.16,191.4375
2011-11-17,30.08,0.16,187.99999999999997
2011-11-18,29.14,0.16,182.125
2011-11-21,28.4,0.16,177.5
2011-11-22,27.71,0.16,173.1875
2011-11-23,27.15,0.16,169.6875
2011-11-25,27.3,0.16,170.625
2011-11-28,27.09,0.16,169.3125
2011-11-29,26.96,0.16,168.5
2011-11-30,27.82,0.16,173.875
2011-12-01,27.94,0.16,174.625
2011-12-02,27.78,0.16,173.625
2011-12-05,29.44,0.16,184.0
2011-12-06,29.73,0.16,185.8125
2011-12-07,29.75,0.16,185.9375
2011-12-08,28.82,0.16,180.125
2011-12-09,28.37,0.16,177.3125
2011-12-12,26.9,0.16,168.125
2011-12-13,25.96,0.16,162.25
2011-12-14,27.21,0.16,170.0625
2011-12-15,27.01,0.16,168.8125
2011-12-16,26.91,0.16,168.1875
2011-12-19,26.17,0.16,163.5625
2011-12-20,26.71,0.16,166.9375
2011-12-21,27.17,0.16,169.8125
2011-12-22,29.07,0.16,181.6875
2011-12-23,29.1,0.16,181.875
2011-12-27,29.8,0.16,186.25
2011-12-28,29.43,0.16,183.9375
2011-12-29,30.17,0.16,188.5625
2011-12-30,30.48,0.16,190.5
2012-01-03,31.73,0.16,198.3125
2012-01-04,31.43,0.16,196.4375
2012-01-05,31.5,0.16,196.875
2012-01-06,31.77,0.16,198.5625
2012-01-09,31.82,0.16,198.875
2012-01-10,33.01,0.16,206.31249999999997
2012-01-11,34.01,0.16,212.56249999999997
2012-01-12,36.23,0.16,226.43749999999997
2012-01-13,35.71,0.16,223.1875
2012-01-17,36.0,0.16,225.0
2012-01-18,36.3,0.16,226.87499999999997
2012-01-19,36.75,0.16,229.6875
2012-01-20,36.3,0.16,226.87499999999997
2012-01-23,36.31,0.16,226.9375
2012-01-24,37.69,0.16,235.56249999999997
2012-01-25,55.15,0.16,344.6875
2012-01-26,52.65,0.16,329.0625
2012-01-27,51.69,0.16,323.0625
2012-01-30,50.96,0.16,318.5
2012-01-31,51.86,0.16,324.125
2012-02-01,51.97,0.16,324.8125
2012-02-02,51.87,0.16,324.1875
2012-02-03,51.84,0.16,324.0
2012-02-06,51.97,0.16,324.8125
2012-02-07,51.8,0.16,323.75
2012-02-08,52.15,0.16,325.9375
2012-02-09,53.17,0.16,332.3125
2012-02-10,53.89,0.16,336.8125
2012-02-13,54.05,0.16,337.8125
2012-02-14,54.34,0.16,339.625
2012-02-15,54.58,0.16,341.125
2012-02-16,53.94,0.16,337.125
2012-02-17,51.82,0.16,323.875
2012-02-21,51.45,0.16,321.5625
2012-02-22,51.11,0.16,319.4375
2012-02-23,51.29,0.16,320.5625
2012-02-24,51.22,0.1,512.1999999999999
2012-02-27,51.4,0.1,514.0
2012-02-28,51.45,0.1,514.5
2012-02-29,51.25,0.1,512.5
2012-03-01,51.1,0.1,511.0
2012-03-02,51.35,0.1,513.5
2012-03-05,50.88,0.1,508.8
2012-03-06,50.35,0.1,503.5
2012-03-07,50.46,0.1,504.59999999999997
2012-03-08,50.54,0.1,505.4
2012-03-09,50.12,0.1,501.19999999999993
2012-03-12,50.18,0.1,501.79999999999995
2012-03-13,50.34,0.1,503.40000000000003
2012-03-14,50.18,0.1,501.79999999999995
2012-03-15,49.97,0.1,499.7
2012-03-16,49.93,0.1,499.29999999999995
2012-03-19,49.63,0.1,496.3
2012-03-20,50.45,0.1,504.5
2012-03-21,50.11,0.1,501.09999999999997
2012-03-22,50.22,0.1,502.2
2012-03-23,50.46,0.1,504.59999999999997
2012-03-26,50.69,0.1,506.9
2012-03-27,50.2,0.1,502.0
2012-03-28,49.88,0.1,498.8
2012-03-29,52.4,0.1,524.0
2012-03-30,52.61,0.1,526.0999999999999
2012-04-02,51.37,0.1,513.6999999999999
2012-04-03,52.0,0.1,520.0
2012-04-04,52.28,0.1,522.8
2012-04-05,52.33,0.1,523.3
2012-04-09,52.62,0.1,526.1999999999999
2012-04-10,52.43,0.1,524.3
2012-04-11,52.57,0.1,525.6999999999999
2012-04-12,49.51,0.1,495.09999999999997
2012-04-13,47.17,0.1,471.7
2012-04-16,44.97,0.1,449.7
2012-04-17,44.0,0.1,440.0
2012-04-18,44.51,0.1,445.09999999999997
2012-04-19,44.06,0.1,440.6
2012-04-20,44.36,0.1,443.59999999999997
2012-04-23,43.9,0.1,438.99999999999994
2012-04-24,43.5,0.1,435.0
2012-04-25,44.28,0.1,442.8
2012-04-26,44.77,0.1,447.7
2012-04-27,44.48,0.1,444.79999999999995
2012-04-30,44.53,0.1,445.3
2012-05-01,45.92,0.1,459.2
2012-05-02,46.51,0.1,465.09999999999997
2012-05-03,45.83,0.21,218.23809523809524
2012-05-04,44.92,0.21,213.90476190476193
2012-05-07,45.95,0.21,218.80952380952382
2012-05-08,45.27,0.21,215.57142857142858
2012-05-09,44.71,0.21,212.90476190476193
2012-05-10,45.11,0.21,214.80952380952382
2012-05-11,44.66,0.21,212.66666666666666
2012-05-14,45.04,0.21,214.47619047619048
2012-05-15,44.57,0.21,212.23809523809524
2012-05-16,44.63,0.21,212.52380952380955
2012-05-17,43.24,0.21,205.90476190476193
2012-05-18,42.85,0.21,204.04761904761907
2012-05-21,43.85,0.21,208.80952380952382
2012-05-22,43.03,0.21,204.90476190476193
2012-05-23,43.46,0.21,206.95238095238096
2012-05-24,43.46,0.21,206.95238095238096
2012-05-25,43.84,0.21,208.7619047619048
2012-05-29,44.2,0.21,210.4761904761905
2012-05-30,44.33,0.21,211.0952380952381
2012-05-31,43.06,0.21,205.04761904761907
2012-06-01,41.91,0.21,199.57142857142856
2012-06-04,40.5,0.21,192.85714285714286
2012-06-05,40.98,0.21,195.14285714285714
2012-06-06,40.5,0.21,192.85714285714286
2012-06-07,39.33,0.21,187.28571428571428
2012-06-08,39.54,0.21,188.28571428571428
2012-06-11,38.82,0.21,184.85714285714286
2012-06-12,39.32,0.21,187.23809523809524
2012-06-13,39.56,0.21,188.3809523809524
2012-06-14,39.26,0.21,186.95238095238096
2012-06-15,39.81,0.21,189.57142857142858
2012-06-18,40.39,0.21,192.33333333333334
2012-06-19,41.26,0.21,196.47619047619048
2012-06-20,41.07,0.21,195.57142857142858
2012-06-21,38.91,0.21,185.28571428571428
2012-06-22,40.58,0.21,193.23809523809524
2012-06-25,39.84,0.21,189.71428571428575
2012-06-26,39.18,0.21,186.57142857142858
2012-06-27,39.93,0.21,190.14285714285714
2012-06-28,39.19,0.21,186.61904761904762
2012-06-29,40.39,0.21,192.33333333333334
2012-07-02,41.17,0.21,196.04761904761907
2012-07-03,41.1,0.21,195.71428571428572
2012-07-05,40.88,0.21,194.66666666666669
2012-07-06,40.2,0.21,191.42857142857144
2012-07-09,40.6,0.21,193.33333333333334
2012-07-10,39.9,0.21,190.0
2012-07-11,39.41,0.21,187.66666666666666
2012-07-12,39.93,0.21,190.14285714285714
2012-07-13,40.49,0.21,192.80952380952382
2012-07-16,40.85,0.21,194.52380952380955
2012-07-17,41.71,0.21,198.61904761904762
2012-07-18,42.54,0.21,202.57142857142858
2012-07-19,43.02,0.21,204.8571428571429
2012-07-20,42.71,0.21,203.38095238095238
2012-07-23,42.87,0.21,204.14285714285714
2012-07-24,41.52,0.21,197.71428571428572
2012-07-25,41.7,0.21,198.57142857142858
2012-07-26,41.1,0.21,195.71428571428572
2012-07-27,42.3,0.21,201.42857142857142
2012-07-30,42.36,0.19,222.94736842105263
2012-07-31,41.47,0.19,218.26315789473682
2012-08-01,41.91,0.19,220.57894736842104
2012-08-02,41.49,0.19,218.3684210526316
2012-08-03,42.13,0.19,221.73684210526318
2012-08-06,42.55,0.19,223.9473684210526
2012-08-07,43.63,0.19,229.63157894736844
2012-08-08,43.61,0.19,229.52631578947367
2012-08-09,42.96,0.19,226.10526315789474
2012-08-10,43.6,0.19,229.47368421052633
2012-08-13,42.0,0.19,221.05263157894737
2012-08-14,41.59,0.19,218.8947368421053
2012-08-15,41.65,0.19,219.21052631578945
2012-08-16,41.26,0.19,217.15789473684208
2012-08-17,40.74,0.19,214.42105263157896
2012-08-20,41.22,0.19,216.94736842105263
2012-08-21,41.74,0.19,219.6842105263158
2012-08-22,41.64,0.19,219.1578947368421
2012-08-23,41.67,0.19,219.31578947368422
2012-08-24,41.64,0.19,219.1578947368421
2012-08-27,41.76,0.19,219.78947368421052
2012-08-28,41.6,0.19,218.94736842105263
2012-08-29,42.29,0.19,222.57894736842104
2012-08-30,42.0,0.19,221.05263157894737
2012-08-31,42.08,0.19,221.4736842105263
2012-09-04,42.43,0.19,223.31578947368422
2012-09-05,42.17,0.19,221.94736842105263
2012-09-06,42.95,0.19,226.05263157894737
2012-09-07,45.37,0.19,238.78947368421052
2012-09-10,44.7,0.19,235.26315789473685
2012-09-11,44.92,0.19,236.42105263157896
2012-09-12,45.06,0.19,237.1578947368421
2012-09-13,46.48,0.19,244.6315789473684
2012-09-14,47.79,0.19,251.52631578947367
2012-09-17,47.7,0.19,251.05263157894737
2012-09-18,47.9,0.19,252.10526315789474
2012-09-19,47.68,0.19,250.94736842105263
2012-09-20,48.13,0.19,253.31578947368422
2012-09-21,48.48,0.19,255.15789473684208
2012-09-24,48.12,0.19,253.26315789473682
2012-09-25,47.48,0.19,249.89473684210523
2012-09-26,46.85,0.19,246.57894736842107
2012-09-27,46.98,0.19,247.26315789473682
2012-09-28,48.19,0.19,253.6315789473684
2012-10-01,49.03,0.19,258.0526315789474
2012-10-02,51.0,0.19,268.42105263157896
2012-10-03,51.42,0.19,270.63157894736844
2012-10-04,52.25,0.19,275.0
2012-10-05,51.79,0.19,272.57894736842104
2012-10-08,51.95,0.19,273.42105263157896
2012-10-09,50.87,0.19,267.7368421052631
2012-10-10,51.09,0.19,268.89473684210526
2012-10-11,52.23,0.19,274.89473684210526
2012-10-12,51.16,0.19,269.2631578947368
2012-10-15,48.07,0.19,253.0
2012-10-16,48.19,0.19,253.6315789473684
2012-10-17,47.91,0.19,252.15789473684208
2012-10-18,47.13,0.19,248.05263157894737
2012-10-19,46.68,0.19,245.68421052631578
2012-10-22,46.62,0.19,245.36842105263156
2012-10-23,45.19,0.19,237.8421052631579
2012-10-24,46.12,0.19,242.73684210526315
2012-10-25,47.6,0.19,250.5263157894737
2012-10-26,47.93,0.19,252.26315789473685
2012-10-29,,0.25,
2012-10-31,47.5,0.25,190.0
2012-11-01,49.04,0.25,196.16
2012-11-02,47.93,0.25,191.72
2012-11-05,48.28,0.25,193.12
2012-11-06,47.68,0.25,190.72
2012-11-07,48.21,0.25,192.84
2012-11-08,48.21,0.25,192.84
2012-11-09,48.83,0.25,195.32
2012-11-12,48.22,0.25,192.88
2012-11-13,48.7,0.25,194.8
2012-11-14,48.44,0.25,193.76
2012-11-15,48.26,0.25,193.04
2012-11-16,49.43,0.25,197.72
2012-11-19,50.07,0.25,200.28
2012-11-20,50.52,0.25,202.08
2012-11-21,51.69,0.25,206.76
2012-11-23,52.93,0.25,211.72
2012-11-26,51.17,0.25,204.68
2012-11-27,51.19,0.25,204.76
2012-11-28,51.18,0.25,204.72
2012-11-29,52.24,0.25,208.96
2012-11-30,53.71,0.25,214.84
2012-12-03,52.16,0.25,208.64
2012-12-04,51.76,0.25,207.04
2012-12-05,51.69,0.25,206.76
2012-12-06,51.89,0.25,207.56
2012-12-07,51.58,0.25,206.32
2012-12-10,52.15,0.25,208.6
2012-12-11,52.36,0.25,209.44
2012-12-12,53.22,0.25,212.88
2012-12-13,53.21,0.25,212.84
2012-12-14,51.22,0.25,204.88
2012-12-17,51.86,0.25,207.44
2012-12-18,51.85,0.25,207.4
2012-12-19,52.17,0.25,208.68
2012-12-20,56.22,0.25,224.88
2012-12-21,56.39,0.25,225.56
2012-12-24,56.1,0.25,224.4
2012-12-26,55.72,0.25,222.88
2012-12-27,55.41,0.25,221.64
2012-12-28,54.75,0.25,219.0
2012-12-31,55.59,0.25,222.36
2013-01-02,55.42,0.25,221.68
2013-01-03,55.55,0.25,222.2
2013-01-04,54.76,0.25,219.04
2013-01-07,50.9,0.25,203.6
2013-01-08,52.39,0.25,209.56
2013-01-09,52.53,0.25,210.12
2013-01-10,53.64,0.25,214.56
2013-01-11,52.68,0.25,210.72
2013-01-14,52.62,0.25,210.48
2013-01-15,51.62,0.25,206.48
2013-01-16,50.59,0.25,202.36
2013-01-17,51.59,0.25,206.36
2013-01-18,51.03,0.25,204.12
2013-01-22,50.75,0.25,203.0
2013-01-23,50.6,0.25,202.4
2013-01-24,50.95,0.25,203.8
2013-01-25,52.06,0.25,208.24
2013-01-28,51.62,0.25,206.48
2013-01-29,50.2,0.25,200.8
2013-01-30,50.87,0.25,203.48
2013-01-31,50.63,0.25,202.52
2013-02-01,51.5,0.25,206.0
2013-02-04,50.6,0.25,202.4
2013-02-05,51.0,0.25,204.0
2013-02-06,51.82,0.25,207.28
2013-02-07,51.3,0.25,205.2
2013-02-08,50.88,0.25,203.52
2013-02-11,50.25,0.25,201.0
2013-02-12,50.27,0.25,201.08
2013-02-13,49.76,0.25,199.04
2013-02-14,48.79,0.25,195.16
2013-02-15,48.73,0.58,84.01724137931035
2013-02-19,49.02,0.58,84.51724137931036
2013-02-20,48.81,0.58,84.15517241379311
2013-02-21,48.36,0.58,83.37931034482759
2013-02-22,49.03,0.58,84.5344827586207
2013-02-25,48.76,0.58,84.06896551724138
2013-02-26,48.79,0.58,84.12068965517241
2013-02-27,49.02,0.58,84.51724137931036
2013-02-28,50.13,0.58,86.43103448275863
2013-03-01,52.22,0.58,90.0344827586207
2013-03-04,52.65,0.58,90.77586206896552
2013-03-05,53.0,0.58,91.37931034482759
2013-03-06,53.24,0.58,91.79310344827587
2013-03-07,53.33,0.58,91.94827586206897
2013-03-08,53.77,0.58,92.70689655172416
2013-03-11,53.79,0.58,92.74137931034483
2013-03-12,53.27,0.58,91.8448275862069
2013-03-13,52.57,0.58,90.63793103448276
2013-03-14,52.74,0.58,90.93103448275863
2013-03-15,52.28,0.58,90.13793103448276
2013-03-18,52.18,0.58,89.96551724137932
2013-03-19,51.73,0.58,89.1896551724138
2013-03-20,52.89,0.58,91.1896551724138
2013-03-21,53.13,0.58,91.60344827586208
2013-03-22,52.98,0.58,91.3448275862069
2013-03-25,52.88,0.58,91.17241379310346
2013-03-26,53.88,0.58,92.89655172413794
2013-03-27,53.98,0.58,93.06896551724138
2013-03-28,54.0,0.58,93.10344827586208
2013-04-01,54.24,0.58,93.51724137931035
2013-04-02,54.53,0.58,94.01724137931035
2013-04-03,54.28,0.58,93.58620689655173
2013-04-04,54.93,0.58,94.70689655172414
2013-04-05,54.43,0.58,93.8448275862069
2013-04-08,55.23,0.58,95.22413793103448
2013-04-09,55.53,0.58,95.74137931034484
2013-04-10,57.27,0.58,98.74137931034484
2013-04-11,57.95,0.58,99.91379310344828
2013-04-12,57.84,0.58,99.72413793103449
2013-04-15,55.56,0.58,95.79310344827587
2013-04-16,57.86,0.58,99.75862068965517
2013-04-17,57.67,0.58,99.43103448275863
2013-04-18,56.33,0.58,97.12068965517241
2013-04-19,56.09,0.58,96.70689655172416
2013-04-22,55.12,0.58,95.0344827586207
2013-04-23,62.44,0.58,107.65517241379311
2013-04-24,62.66,0.58,108.0344827586207
2013-04-25,62.54,0.58,107.82758620689656
2013-04-26,62.61,0.58,107.94827586206897
2013-04-29,64.39,0.58,111.01724137931035
2013-04-30,64.69,0.58,111.5344827586207
2013-05-01,63.82,-0.18,-354.55555555555554
2013-05-02,64.95,-0.18,-360.83333333333337
2013-05-03,64.91,-0.18,-360.6111111111111
2013-05-06,66.23,-0.18,-367.94444444444446
2013-05-07,66.29,-0.18,-368.2777777777778
2013-05-08,67.07,-0.18,-372.6111111111111
2013-05-09,67.16,-0.18,-373.1111111111111
2013-05-10,69.98,-0.18,-388.7777777777778
2013-05-13,68.8,-0.18,-382.22222222222223
2013-05-14,70.74,-0.18,-393.0
2013-05-15,70.37,-0.18,-390.94444444444446
2013-05-16,69.65,-0.18,-386.9444444444445
2013-05-17,72.0,-0.18,-400.0
2013-05-20,73.08,-0.18,-406.0
2013-05-21,72.58,-0.18,-403.22222222222223
2013-05-22,70.69,-0.18,-392.72222222222223
2013-05-23,71.08,-0.18,-394.8888888888889
2013-05-24,70.31,-0.18,-390.61111111111114
2013-05-28,71.62,-0.18,-397.8888888888889
2013-05-29,71.09,-0.18,-394.94444444444446
2013-05-30,71.49,-0.18,-397.16666666666663
2013-05-31,70.32,-0.18,-390.66666666666663
2013-06-03,70.88,-0.18,-393.77777777777777
2013-06-04,69.89,-0.18,-388.27777777777777
2013-06-05,68.89,-0.18,-382.72222222222223
2013-06-06,69.23,-0.18,-384.61111111111114
2013-06-07,69.99,-0.18,-388.8333333333333
2013-06-10,69.73,-0.18,-387.3888888888889
2013-06-11,68.5,-0.18,-380.55555555555554
2013-06-12,67.47,-0.18,-374.8333333333333
2013-06-13,67.89,-0.18,-377.1666666666667
2013-06-14,67.99,-0.18,-377.72222222222223
2013-06-17,70.62,-0.18,-392.33333333333337
2013-06-18,71.69,-0.18,-398.27777777777777
2013-06-19,70.4,-0.18,-391.11111111111114
2013-06-20,69.26,-0.18,-384.7777777777778
2013-06-21,69.93,-0.18,-388.50000000000006
2013-06-24,72.16,-0.18,-400.88888888888886
2013-06-25,73.66,-0.18,-409.22222222222223
2013-06-26,74.69,-0.18,-414.94444444444446
2013-06-27,74.95,-0.18,-416.3888888888889
2013-06-28,74.84,-0.18,-415.7777777777778
2013-07-01,76.27,-0.18,-423.72222222222223
2013-07-02,73.44,-0.18,-408.0
2013-07-03,73.36,-0.18,-407.55555555555554
2013-07-05,75.28,-0.18,-418.22222222222223
2013-07-08,74.33,-0.18,-412.94444444444446
2013-07-09,74.04,-0.18,-411.33333333333337
2013-07-10,74.62,-0.18,-414.5555555555556
2013-07-11,76.0,-0.18,-422.22222222222223
2013-07-12,74.9,-0.18,-416.11111111111114
2013-07-15,75.64,-0.18,-420.22222222222223
2013-07-16,73.89,-0.18,-410.5
2013-07-17,74.38,-0.18,-413.22222222222223
2013-07-18,74.9,-0.18,-416.11111111111114
2013-07-19,74.31,-0.18,-412.83333333333337
2013-07-22,74.73,-0.18,-415.1666666666667
2013-07-23,73.77,-0.18,-409.8333333333333
2013-07-24,81.57,-0.18,-453.16666666666663
2013-07-25,80.86,-0.18,-449.22222222222223
2013-07-26,81.44,-0.18,-452.44444444444446
2013-07-29,80.9,0.29,278.96551724137936
2013-07-30,80.89,0.29,278.93103448275866
2013-07-31,79.82,0.29,275.2413793103448
2013-08-01,79.45,0.29,273.96551724137936
2013-08-02,77.28,0.29,266.48275862068965
2013-08-05,78.37,0.29,270.2413793103449
2013-08-06,79.02,0.29,272.48275862068965
2013-08-07,78.55,0.29,270.86206896551727
2013-08-08,78.29,0.29,269.96551724137936
2013-08-09,78.71,0.29,271.41379310344826
2013-08-12,78.72,0.29,271.44827586206895
2013-08-13,79.64,0.29,274.62068965517244
2013-08-14,79.85,0.29,275.3448275862069
2013-08-15,78.07,0.29,269.2068965517241
2013-08-16,77.04,0.29,265.65517241379314
2013-08-19,77.69,0.29,267.89655172413796
2013-08-20,78.54,0.29,270.82758620689657
2013-08-21,78.23,0.29,269.75862068965523
2013-08-22,79.73,0.29,274.93103448275866
2013-08-23,79.31,0.29,273.4827586206897
2013-08-26,79.73,0.29,274.93103448275866
2013-08-27,76.65,0.29,264.3103448275862
2013-08-28,77.21,0.29,266.2413793103448
2013-08-29,77.63,0.29,267.6896551724138
2013-08-30,77.84,0.29,268.4137931034483
2013-09-03,76.68,0.29,264.4137931034483
2013-09-04,77.69,0.29,267.89655172413796
2013-09-05,79.47,0.29,274.0344827586207
2013-09-06,79.14,0.29,272.89655172413796
2013-09-09,79.58,0.29,274.4137931034483
2013-09-10,80.91,0.29,279.0
2013-09-11,83.93,0.29,289.4137931034483
2013-09-12,83.52,0.29,288.0
2013-09-13,84.55,0.29,291.55172413793105
2013-09-16,85.34,0.29,294.2758620689655
2013-09-17,84.43,0.29,291.1379310344828
2013-09-18,83.25,0.29,287.0689655172414
2013-09-19,81.67,0.29,281.62068965517244
2013-09-20,80.94,0.29,279.1034482758621
2013-09-23,81.62,0.29,281.448275862069
2013-09-24,80.96,0.29,279.17241379310343
2013-09-25,80.3,0.29,276.89655172413796
2013-09-26,82.23,0.29,283.55172413793105
2013-09-27,81.01,0.29,279.3448275862069
2013-09-30,80.83,0.29,278.7241379310345
