date,NCLH,NCLH_EPS,PE Ratio
2013-01-18,24.79,,
2013-01-22,26.95,,
2013-01-23,27.49,,
2013-01-24,27.35,,
2013-01-25,27.35,,
2013-01-28,27.76,,
2013-01-29,27.11,,
2013-01-30,26.29,,
2013-01-31,26.37,,
2013-02-01,27.65,,
2013-02-04,28.41,,
2013-02-05,28.54,,
2013-02-06,27.98,,
2013-02-07,27.55,,
2013-02-08,27.91,,
2013-02-11,27.68,,
2013-02-12,28.32,,
2013-02-13,28.92,,
2013-02-14,29.25,,
2013-02-15,30.27,,
2013-02-19,31.19,,
2013-02-20,30.8,,
2013-02-21,30.47,,
2013-02-22,29.99,,
2013-02-25,30.78,,
2013-02-26,30.21,,
2013-02-27,30.26,,
2013-02-28,30.98,,
2013-03-01,30.99,,
2013-03-04,30.45,,
2013-03-05,30.03,,
2013-03-06,30.02,,
2013-03-07,30.29,,
2013-03-08,30.3,,
2013-03-11,30.66,,
2013-03-12,30.85,,
2013-03-13,30.78,,
2013-03-14,30.0,,
2013-03-15,29.82,,
2013-03-18,30.29,,
2013-03-19,30.26,,
2013-03-20,30.5,,
2013-03-21,30.03,,
2013-03-22,30.18,,
2013-03-25,29.48,,
2013-03-26,29.54,,
2013-03-27,30.15,,
2013-03-28,29.65,,
2013-04-01,29.93,,
2013-04-02,29.92,,
2013-04-03,29.19,,
2013-04-04,29.27,,
2013-04-05,29.3,,
2013-04-08,29.99,,
2013-04-09,30.34,,
2013-04-10,30.53,,
2013-04-11,30.64,,
2013-04-12,30.5,,
2013-04-15,30.07,,
2013-04-16,30.0,,
2013-04-17,29.55,,
2013-04-18,29.34,,
2013-04-19,29.43,,
2013-04-22,29.38,,
2013-04-23,29.34,,
2013-04-24,28.9,,
2013-04-25,30.06,,
2013-04-26,30.39,,
2013-04-29,30.36,,
2013-04-30,31.01,,
2013-05-01,31.09,,
2013-05-02,31.36,,
2013-05-03,31.53,,
2013-05-06,31.82,,
2013-05-07,31.66,,
2013-05-08,31.9,-0.49,-65.10204081632654
2013-05-09,31.71,-0.49,-64.71428571428572
2013-05-10,31.01,-0.49,-63.28571428571429
2013-05-13,30.46,-0.49,-62.163265306122454
2013-05-14,30.76,-0.49,-62.775510204081634
2013-05-15,31.36,-0.49,-64.0
2013-05-16,31.42,-0.49,-64.12244897959184
2013-05-17,31.56,-0.49,-64.40816326530611
2013-05-20,32.03,-0.49,-65.36734693877551
2013-05-21,32.0,-0.49,-65.3061224489796
2013-05-22,31.8,-0.49,-64.89795918367348
2013-05-23,31.96,-0.49,-65.22448979591837
2013-05-24,32.15,-0.49,-65.61224489795919
2013-05-28,31.75,-0.49,-64.79591836734694
2013-05-29,31.57,-0.49,-64.42857142857143
2013-05-30,30.82,-0.49,-62.89795918367347
2013-05-31,30.75,-0.49,-62.755102040816325
2013-06-03,31.35,-0.49,-63.9795918367347
2013-06-04,31.41,-0.49,-64.10204081632654
2013-06-05,30.85,-0.49,-62.95918367346939
2013-06-06,30.79,-0.49,-62.83673469387755
2013-06-07,31.24,-0.49,-63.755102040816325
2013-06-10,31.17,-0.49,-63.61224489795919
2013-06-11,31.65,-0.49,-64.59183673469387
2013-06-12,31.11,-0.49,-63.48979591836735
2013-06-13,31.08,-0.49,-63.42857142857142
2013-06-14,31.28,-0.49,-63.83673469387755
2013-06-17,31.19,-0.49,-63.6530612244898
2013-06-18,31.55,-0.49,-64.38775510204081
2013-06-19,31.3,-0.49,-63.87755102040816
2013-06-20,31.28,-0.49,-63.83673469387755
2013-06-21,29.72,-0.49,-60.6530612244898
2013-06-24,28.27,-0.49,-57.69387755102041
2013-06-25,28.76,-0.49,-58.693877551020414
2013-06-26,29.43,-0.49,-60.06122448979592
2013-06-27,30.03,-0.49,-61.28571428571429
2013-06-28,30.31,-0.49,-61.857142857142854
2013-07-01,30.95,-0.49,-63.16326530612245
2013-07-02,30.48,-0.49,-62.204081632653065
2013-07-03,30.59,-0.49,-62.42857142857143
2013-07-05,31.65,-0.49,-64.59183673469387
2013-07-08,31.79,-0.49,-64.87755102040816
2013-07-09,31.76,-0.49,-64.81632653061224
2013-07-10,31.5,-0.49,-64.28571428571429
2013-07-11,31.43,-0.49,-64.14285714285714
2013-07-12,31.53,-0.49,-64.34693877551021
2013-07-15,31.38,-0.49,-64.04081632653062
2013-07-16,31.4,-0.49,-64.08163265306122
2013-07-17,31.35,-0.49,-63.9795918367347
2013-07-18,31.37,-0.49,-64.02040816326532
2013-07-19,31.2,-0.49,-63.673469387755105
2013-07-22,31.3,-0.49,-63.87755102040816
2013-07-23,31.13,-0.49,-63.53061224489796
2013-07-24,30.72,-0.49,-62.69387755102041
2013-07-25,30.27,-0.49,-61.775510204081634
2013-07-26,30.97,-0.49,-63.20408163265306
2013-07-29,30.26,-0.49,-61.75510204081633
2013-07-30,29.76,-0.03,-992.0000000000001
2013-07-31,30.31,-0.03,-1010.3333333333334
2013-08-01,30.25,-0.03,-1008.3333333333334
2013-08-02,30.59,-0.03,-1019.6666666666667
2013-08-05,30.74,-0.03,-1024.6666666666667
2013-08-06,30.26,-0.03,-1008.6666666666667
2013-08-07,30.18,-0.03,-1006.0
2013-08-08,30.05,-0.03,-1001.6666666666667
2013-08-09,31.02,-0.03,-1034.0
2013-08-12,31.6,-0.03,-1053.3333333333335
2013-08-13,32.22,-0.03,-1074.0
2013-08-14,32.44,-0.03,-1081.3333333333333
2013-08-15,32.79,-0.03,-1093.0
2013-08-16,31.97,-0.03,-1065.6666666666667
2013-08-19,31.46,-0.03,-1048.6666666666667
2013-08-20,31.46,-0.03,-1048.6666666666667
2013-08-21,31.8,-0.03,-1060.0
2013-08-22,32.42,-0.03,-1080.6666666666667
2013-08-23,31.78,-0.03,-1059.3333333333335
2013-08-26,31.69,-0.03,-1056.3333333333335
2013-08-27,31.21,-0.03,-1040.3333333333335
2013-08-28,31.1,-0.03,-1036.6666666666667
2013-08-29,31.21,-0.03,-1040.3333333333335
2013-08-30,31.09,-0.03,-1036.3333333333333
2013-09-03,31.46,-0.03,-1048.6666666666667
2013-09-04,31.16,-0.03,-1038.6666666666667
2013-09-05,31.15,-0.03,-1038.3333333333333
2013-09-06,31.31,-0.03,-1043.6666666666667
2013-09-09,31.19,-0.03,-1039.6666666666667
2013-09-10,31.75,-0.03,-1058.3333333333335
2013-09-11,31.8,-0.03,-1060.0
2013-09-12,31.88,-0.03,-1062.6666666666667
2013-09-13,32.57,-0.03,-1085.6666666666667
2013-09-16,32.3,-0.03,-1076.6666666666665
2013-09-17,33.18,-0.03,-1106.0
2013-09-18,33.06,-0.03,-1102.0000000000002
2013-09-19,33.19,-0.03,-1106.3333333333333
2013-09-20,33.05,-0.03,-1101.6666666666665
2013-09-23,32.84,-0.03,-1094.6666666666667
2013-09-24,31.94,-0.03,-1064.6666666666667
2013-09-25,31.65,-0.03,-1055.0
2013-09-26,31.27,-0.03,-1042.3333333333333
2013-09-27,31.02,-0.03,-1034.0
2013-09-30,30.85,-0.03,-1028.3333333333335
2013-10-01,30.83,-0.03,-1027.6666666666667
2013-10-02,31.34,-0.03,-1044.6666666666667
2013-10-03,30.54,-0.03,-1018.0
2013-10-04,31.25,-0.03,-1041.6666666666667
2013-10-07,30.85,-0.03,-1028.3333333333335
2013-10-08,30.2,-0.03,-1006.6666666666666
2013-10-09,30.32,-0.03,-1010.6666666666667
2013-10-10,30.89,-0.03,-1029.6666666666667
2013-10-11,30.74,-0.03,-1024.6666666666667
2013-10-14,30.48,-0.03,-1016.0
2013-10-15,30.16,-0.03,-1005.3333333333334
2013-10-16,29.93,-0.03,-997.6666666666667
2013-10-17,29.81,-0.03,-993.6666666666666
2013-10-18,30.06,-0.03,-1002.0
2013-10-21,31.22,-0.03,-1040.6666666666667
2013-10-22,31.99,-0.03,-1066.3333333333333
2013-10-23,32.35,-0.03,-1078.3333333333335
2013-10-24,32.87,-0.03,-1095.6666666666665
2013-10-25,32.44,-0.03,-1081.3333333333333
2013-10-28,32.06,-0.03,-1068.6666666666667
2013-10-29,32.23,-0.03,-1074.3333333333333
2013-10-30,32.12,-0.03,-1070.6666666666665
2013-10-31,32.02,0.84,38.11904761904763
2013-11-01,32.28,0.84,38.42857142857143
2013-11-04,32.72,0.84,38.95238095238095
2013-11-05,31.86,0.84,37.92857142857143
2013-11-06,32.24,0.84,38.38095238095239
2013-11-07,31.31,0.84,37.273809523809526
2013-11-08,31.42,0.84,37.404761904761905
2013-11-11,32.1,0.84,38.214285714285715
2013-11-12,31.97,0.84,38.05952380952381
2013-11-13,32.09,0.84,38.202380952380956
2013-11-14,31.91,0.84,37.98809523809524
2013-11-15,33.07,0.84,39.36904761904762
2013-11-18,33.13,0.84,39.4404761904762
2013-11-19,32.87,0.84,39.13095238095238
2013-11-20,32.75,0.84,38.98809523809524
2013-11-21,33.2,0.84,39.523809523809526
2013-11-22,33.57,0.84,39.964285714285715
2013-11-25,33.55,0.84,39.94047619047619
2013-11-26,33.99,0.84,40.464285714285715
2013-11-27,34.36,0.84,40.904761904761905
2013-11-29,34.1,0.84,40.595238095238095
2013-12-02,34.12,0.84,40.61904761904762
2013-12-03,33.55,0.84,39.94047619047619
2013-12-04,33.24,0.84,39.57142857142858
2013-12-05,33.0,0.84,39.285714285714285
2013-12-06,33.52,0.84,39.90476190476191
2013-12-09,33.56,0.84,39.952380952380956
2013-12-10,33.24,0.84,39.57142857142858
2013-12-11,33.0,0.84,39.285714285714285
2013-12-12,32.11,0.84,38.226190476190474
2013-12-13,31.65,0.84,37.67857142857143
2013-12-16,32.29,0.84,38.44047619047619
2013-12-17,32.14,0.84,38.261904761904766
2013-12-18,31.9,0.84,37.976190476190474
2013-12-19,33.16,0.84,39.476190476190474
2013-12-20,34.52,0.84,41.0952380952381
2013-12-23,34.75,0.84,41.36904761904762
2013-12-24,35.1,0.84,41.78571428571429
2013-12-26,35.06,0.84,41.73809523809524
2013-12-27,35.12,0.84,41.80952380952381
2013-12-30,35.25,0.84,41.964285714285715
2013-12-31,35.47,0.84,42.226190476190474
2014-01-02,34.64,0.84,41.23809523809524
2014-01-03,34.64,0.84,41.23809523809524
2014-01-06,33.96,0.84,40.42857142857143
2014-01-07,33.88,0.84,40.333333333333336
2014-01-08,34.32,0.84,40.85714285714286
2014-01-09,34.72,0.84,41.333333333333336
2014-01-10,35.25,0.84,41.964285714285715
2014-01-13,34.84,0.84,41.47619047619048
2014-01-14,35.85,0.84,42.67857142857143
2014-01-15,36.89,0.84,43.91666666666667
2014-01-16,36.91,0.84,43.94047619047619
2014-01-17,36.54,0.84,43.5
2014-01-21,36.22,0.84,43.11904761904762
2014-01-22,36.7,0.84,43.6904761904762
2014-01-23,36.04,0.84,42.904761904761905
2014-01-24,35.26,0.84,41.976190476190474
2014-01-27,34.74,0.84,41.35714285714286
2014-01-28,34.88,0.84,41.523809523809526
2014-01-29,34.44,0.84,41.0
2014-01-30,35.06,0.84,41.73809523809524
2014-01-31,35.02,0.84,41.6904761904762
2014-02-03,34.4,0.84,40.95238095238095
2014-02-04,34.21,0.84,40.72619047619048
2014-02-05,34.43,0.84,40.98809523809524
2014-02-06,35.08,0.84,41.76190476190476
2014-02-07,35.21,0.84,41.91666666666667
2014-02-10,35.62,0.84,42.404761904761905
2014-02-11,36.25,0.84,43.154761904761905
2014-02-12,35.89,0.84,42.72619047619048
2014-02-13,34.7,0.84,41.30952380952382
2014-02-14,35.17,0.84,41.86904761904762
2014-02-18,33.56,0.84,39.952380952380956
2014-02-19,33.35,0.84,39.702380952380956
2014-02-20,33.79,0.84,40.226190476190474
2014-02-21,34.27,0.18,190.3888888888889
2014-02-24,34.11,0.18,189.5
2014-02-25,33.63,0.18,186.83333333333334
2014-02-26,32.83,0.18,182.38888888888889
2014-02-27,33.34,0.18,185.22222222222226
2014-02-28,34.27,0.18,190.3888888888889
2014-03-03,33.68,0.18,187.11111111111111
2014-03-04,33.83,0.18,187.94444444444443
2014-03-05,32.91,0.18,182.83333333333331
2014-03-06,33.18,0.18,184.33333333333334
2014-03-07,33.37,0.18,185.38888888888889
2014-03-10,32.91,0.18,182.83333333333331
2014-03-11,33.07,0.18,183.72222222222223
2014-03-12,32.83,0.18,182.38888888888889
2014-03-13,32.0,0.18,177.77777777777777
2014-03-14,31.73,0.18,176.2777777777778
2014-03-17,32.2,0.18,178.8888888888889
2014-03-18,32.71,0.18,181.72222222222223
2014-03-19,32.74,0.18,181.8888888888889
2014-03-20,33.35,0.18,185.2777777777778
2014-03-21,33.49,0.18,186.05555555555557
2014-03-24,33.28,0.18,184.8888888888889
2014-03-25,33.1,0.18,183.8888888888889
2014-03-26,32.85,0.18,182.50000000000003
2014-03-27,32.59,0.18,181.05555555555557
2014-03-28,31.84,0.18,176.88888888888889
2014-03-31,32.27,0.18,179.2777777777778
2014-04-01,33.19,0.18,184.38888888888889
2014-04-02,33.25,0.18,184.72222222222223
2014-04-03,33.28,0.18,184.8888888888889
2014-04-04,32.57,0.18,180.94444444444446
2014-04-07,31.25,0.18,173.61111111111111
2014-04-08,31.43,0.18,174.61111111111111
2014-04-09,31.7,0.18,176.11111111111111
2014-04-10,31.03,0.18,172.3888888888889
2014-04-11,29.85,0.18,165.83333333333334
2014-04-14,29.91,0.18,166.16666666666669
2014-04-15,29.65,0.18,164.72222222222223
2014-04-16,29.81,0.18,165.61111111111111
2014-04-17,30.72,0.18,170.66666666666666
2014-04-21,30.3,0.18,168.33333333333334
2014-04-22,30.79,0.18,171.05555555555557
2014-04-23,30.84,0.18,171.33333333333334
2014-04-24,31.01,0.18,172.2777777777778
2014-04-25,30.97,0.18,172.05555555555554
2014-04-28,31.67,0.18,175.94444444444446
2014-04-29,32.94,0.18,183.0
2014-04-30,32.77,0.18,182.05555555555557
2014-05-01,32.46,0.25,129.84
2014-05-02,32.5,0.25,130.0
2014-05-05,32.04,0.25,128.16
2014-05-06,31.86,0.25,127.44
2014-05-07,31.89,0.25,127.56
2014-05-08,31.79,0.25,127.16
2014-05-09,31.46,0.25,125.84
2014-05-12,32.38,0.25,129.52
2014-05-13,32.52,0.25,130.08
2014-05-14,32.41,0.25,129.64
2014-05-15,32.65,0.25,130.6
2014-05-16,32.75,0.25,131.0
2014-05-19,33.18,0.25,132.72
2014-05-20,33.17,0.25,132.68
2014-05-21,33.77,0.25,135.08
2014-05-22,33.76,0.25,135.04
2014-05-23,33.97,0.25,135.88
2014-05-27,33.7,0.25,134.8
2014-05-28,33.24,0.25,132.96
2014-05-29,33.35,0.25,133.4
2014-05-30,33.75,0.25,135.0
2014-06-02,33.9,0.25,135.6
2014-06-03,34.02,0.25,136.08
2014-06-04,34.09,0.25,136.36
2014-06-05,34.03,0.25,136.12
2014-06-06,33.76,0.25,135.04
2014-06-09,33.68,0.25,134.72
2014-06-10,33.55,0.25,134.2
2014-06-11,33.65,0.25,134.6
2014-06-12,32.92,0.25,131.68
2014-06-13,32.86,0.25,131.44
2014-06-16,31.9,0.25,127.6
2014-06-17,32.03,0.25,128.12
2014-06-18,31.93,0.25,127.72
2014-06-19,31.91,0.25,127.64
2014-06-20,31.99,0.25,127.96
2014-06-23,32.42,0.25,129.68
2014-06-24,32.14,0.25,128.56
2014-06-25,32.04,0.25,128.16
2014-06-26,31.99,0.25,127.96
2014-06-27,31.45,0.25,125.8
2014-06-30,31.7,0.25,126.8
2014-07-01,31.9,0.25,127.6
2014-07-02,31.94,0.25,127.76
2014-07-03,32.48,0.25,129.92
2014-07-07,32.38,0.25,129.52
2014-07-08,32.2,0.25,128.8
2014-07-09,32.66,0.25,130.64
2014-07-10,32.74,0.25,130.96
2014-07-11,32.95,0.25,131.8
2014-07-14,32.72,0.25,130.88
2014-07-15,32.31,0.25,129.24
2014-07-16,32.36,0.25,129.44
2014-07-17,31.98,0.25,127.92
2014-07-18,32.29,0.25,129.16
2014-07-21,31.89,0.25,127.56
2014-07-22,32.18,0.25,128.72
2014-07-23,32.06,0.25,128.24
2014-07-24,32.54,0.25,130.16
2014-07-25,32.4,0.25,129.6
2014-07-28,32.76,0.25,131.04
2014-07-29,33.53,0.25,134.12
2014-07-30,33.05,0.25,132.2
2014-07-31,32.78,0.54,60.7037037037037
2014-08-01,32.97,0.54,61.05555555555555
2014-08-04,32.96,0.54,61.03703703703704
2014-08-05,32.43,0.54,60.05555555555555
2014-08-06,31.88,0.54,59.03703703703703
2014-08-07,31.79,0.54,58.87037037037037
2014-08-08,31.75,0.54,58.79629629629629
2014-08-11,32.18,0.54,59.59259259259259
2014-08-12,32.33,0.54,59.87037037037037
2014-08-13,32.2,0.54,59.62962962962963
2014-08-14,32.84,0.54,60.81481481481482
2014-08-15,33.56,0.54,62.148148148148145
2014-08-18,33.68,0.54,62.37037037037037
2014-08-19,33.49,0.54,62.01851851851852
2014-08-20,33.79,0.54,62.57407407407407
2014-08-21,33.74,0.54,62.48148148148148
2014-08-22,33.79,0.54,62.57407407407407
2014-08-25,33.79,0.54,62.57407407407407
2014-08-26,33.79,0.54,62.57407407407407
2014-08-27,33.7,0.54,62.40740740740741
2014-08-28,33.19,0.54,61.462962962962955
2014-08-29,33.31,0.54,61.68518518518518
2014-09-02,36.99,0.54,68.5
2014-09-03,36.94,0.54,68.4074074074074
2014-09-04,36.25,0.54,67.12962962962962
2014-09-05,36.1,0.54,66.85185185185185
2014-09-08,36.1,0.54,66.85185185185185
2014-09-09,36.06,0.54,66.77777777777777
2014-09-10,36.31,0.54,67.24074074074075
2014-09-11,36.5,0.54,67.5925925925926
2014-09-12,36.62,0.54,67.81481481481481
2014-09-15,36.44,0.54,67.48148148148147
2014-09-16,36.43,0.54,67.46296296296296
2014-09-17,36.68,0.54,67.92592592592592
2014-09-18,36.95,0.54,68.42592592592592
2014-09-19,36.77,0.54,68.0925925925926
2014-09-22,36.79,0.54,68.12962962962962
2014-09-23,36.85,0.54,68.24074074074073
2014-09-24,36.54,0.54,67.66666666666666
2014-09-25,35.88,0.54,66.44444444444444
2014-09-26,36.58,0.54,67.74074074074073
2014-09-29,36.22,0.54,67.07407407407406
2014-09-30,36.02,0.54,66.70370370370371
2014-10-01,35.17,0.54,65.12962962962963
2014-10-02,35.03,0.54,64.87037037037037
2014-10-03,35.8,0.54,66.29629629629629
2014-10-06,35.6,0.54,65.92592592592592
2014-10-07,34.6,0.54,64.07407407407408
2014-10-08,34.97,0.54,64.75925925925925
2014-10-09,33.99,0.54,62.94444444444444
2014-10-10,33.73,0.54,62.462962962962955
2014-10-13,31.97,0.54,59.203703703703695
2014-10-14,32.05,0.54,59.35185185185184
2014-10-15,31.07,0.54,57.53703703703703
2014-10-16,31.3,0.54,57.96296296296296
2014-10-17,32.02,0.54,59.2962962962963
2014-10-20,32.91,0.54,60.944444444444436
2014-10-21,34.16,0.54,63.259259259259245
2014-10-22,34.64,0.54,64.14814814814814
2014-10-23,34.26,0.54,63.444444444444436
2014-10-24,35.02,0.54,64.85185185185185
2014-10-27,35.32,0.54,65.4074074074074
2014-10-28,36.23,0.54,67.09259259259258
2014-10-29,36.66,0.54,67.88888888888887
2014-10-30,38.44,0.54,71.18518518518518
2014-10-31,39.0,0.99,39.39393939393939
2014-11-03,39.07,0.99,39.464646464646464
2014-11-04,38.4,0.99,38.78787878787879
2014-11-05,39.03,0.99,39.42424242424243
2014-11-06,38.98,0.99,39.37373737373737
2014-11-07,38.99,0.99,39.38383838383839
2014-11-10,39.35,0.99,39.74747474747475
2014-11-11,39.9,0.99,40.303030303030305
2014-11-12,40.35,0.99,40.75757575757576
2014-11-13,40.5,0.99,40.90909090909091
2014-11-14,41.59,0.99,42.01010101010101
2014-11-17,41.31,0.99,41.72727272727273
2014-11-18,41.77,0.99,42.1919191919192
2014-11-19,41.79,0.99,42.21212121212121
2014-11-20,41.71,0.99,42.131313131313135
2014-11-21,41.83,0.99,42.25252525252525
2014-11-24,42.2,0.99,42.62626262626263
2014-11-25,42.16,0.99,42.58585858585858
2014-11-26,42.15,0.99,42.57575757575758
2014-11-28,43.89,0.99,44.333333333333336
2014-12-01,42.66,0.99,43.090909090909086
2014-12-02,44.14,0.99,44.58585858585859
2014-12-03,44.34,0.99,44.78787878787879
2014-12-04,44.96,0.99,45.41414141414142
2014-12-05,45.48,0.99,45.93939393939394
2014-12-08,44.95,0.99,45.40404040404041
2014-12-09,44.7,0.99,45.151515151515156
2014-12-10,44.6,0.99,45.05050505050505
2014-12-11,43.73,0.99,44.17171717171717
2014-12-12,43.79,0.99,44.23232323232323
2014-12-15,43.74,0.99,44.18181818181819
2014-12-16,43.76,0.99,44.2020202020202
2014-12-17,45.76,0.99,46.22222222222222
2014-12-18,45.95,0.99,46.41414141414142
2014-12-19,46.86,0.99,47.333333333333336
2014-12-22,46.67,0.99,47.141414141414145
2014-12-23,47.51,0.99,47.98989898989899
2014-12-24,47.66,0.99,48.14141414141414
2014-12-26,47.48,0.99,47.95959595959596
2014-12-29,48.03,0.99,48.515151515151516
2014-12-30,46.86,0.99,47.333333333333336
2014-12-31,46.76,0.99,47.23232323232323
2015-01-02,46.7,0.99,47.17171717171718
2015-01-05,46.03,0.99,46.494949494949495
2015-01-06,45.61,0.99,46.07070707070707
2015-01-07,46.21,0.99,46.676767676767675
2015-01-08,46.68,0.99,47.15151515151515
2015-01-09,45.2,0.99,45.65656565656566
2015-01-12,45.32,0.99,45.77777777777778
2015-01-13,45.64,0.99,46.101010101010104
2015-01-14,45.04,0.99,45.494949494949495
2015-01-15,44.68,0.99,45.13131313131313
2015-01-16,44.85,0.99,45.303030303030305
2015-01-20,45.0,0.99,45.45454545454545
2015-01-21,44.99,0.99,45.44444444444445
2015-01-22,45.8,0.99,46.26262626262626
2015-01-23,45.7,0.99,46.161616161616166
2015-01-26,46.05,0.99,46.515151515151516
2015-01-27,45.6,0.99,46.06060606060606
2015-01-28,44.91,0.99,45.36363636363636
2015-01-29,44.21,0.99,44.65656565656566
2015-01-30,43.76,0.99,44.2020202020202
2015-02-02,43.33,0.99,43.76767676767677
2015-02-03,43.99,0.99,44.43434343434344
2015-02-04,43.73,0.99,44.17171717171717
2015-02-05,44.15,0.99,44.59595959595959
2015-02-06,43.85,0.99,44.292929292929294
2015-02-09,42.93,0.99,43.36363636363637
2015-02-10,44.12,0.99,44.56565656565656
2015-02-11,44.25,0.99,44.696969696969695
2015-02-12,44.38,0.99,44.82828282828283
2015-02-13,43.71,0.99,44.151515151515156
2015-02-17,43.4,0.99,43.838383838383834
2015-02-18,46.71,0.99,47.18181818181818
2015-02-19,48.41,0.99,48.898989898989896
2015-02-20,47.77,0.99,48.25252525252525
2015-02-23,47.86,0.99,48.343434343434346
2015-02-24,48.08,0.99,48.56565656565657
2015-02-25,48.92,0.99,49.41414141414142
2015-02-26,49.21,0.99,49.707070707070706
2015-02-27,49.32,-1.28,-38.53125
2015-03-02,50.82,-1.28,-39.703125
2015-03-03,50.36,-1.28,-39.34375
2015-03-04,50.57,-1.28,-39.5078125
2015-03-05,51.32,-1.28,-40.09375
2015-03-06,50.04,-1.28,-39.09375
2015-03-09,50.87,-1.28,-39.7421875
2015-03-10,49.91,-1.28,-38.9921875
2015-03-11,49.9,-1.28,-38.984375
2015-03-12,51.05,-1.28,-39.8828125
2015-03-13,50.71,-1.28,-39.6171875
2015-03-16,51.41,-1.28,-40.1640625
2015-03-17,51.8,-1.28,-40.46875
2015-03-18,52.91,-1.28,-41.3359375
2015-03-19,53.61,-1.28,-41.8828125
2015-03-20,53.69,-1.28,-41.9453125
2015-03-23,52.63,-1.28,-41.1171875
2015-03-24,52.28,-1.28,-40.84375
2015-03-25,51.15,-1.28,-39.9609375
2015-03-26,51.19,-1.28,-39.9921875
2015-03-27,53.82,-1.28,-42.046875
2015-03-30,53.28,-1.28,-41.625
2015-03-31,54.01,-1.28,-42.1953125
2015-04-01,54.48,-1.28,-42.5625
2015-04-02,54.46,-1.28,-42.546875
2015-04-06,53.89,-1.28,-42.1015625
2015-04-07,53.15,-1.28,-41.5234375
2015-04-08,54.76,-1.28,-42.78125
2015-04-09,54.81,-1.28,-42.8203125
2015-04-10,54.51,-1.28,-42.5859375
2015-04-13,53.78,-1.28,-42.015625
2015-04-14,53.73,-1.28,-41.9765625
2015-04-15,53.03,-1.28,-41.4296875
2015-04-16,53.14,-1.28,-41.515625
2015-04-17,52.21,-1.28,-40.7890625
2015-04-20,51.26,-1.28,-40.046875
2015-04-21,51.48,-1.28,-40.21875
2015-04-22,51.1,-1.28,-39.921875
2015-04-23,51.66,-1.28,-40.359375
2015-04-24,51.41,-1.28,-40.1640625
2015-04-27,50.2,-1.28,-39.21875
2015-04-28,50.17,-1.28,-39.1953125
2015-04-29,49.0,-1.28,-38.28125
2015-04-30,48.51,-1.28,-37.8984375
2015-05-01,49.27,-1.28,-38.4921875
2015-05-04,49.16,-1.28,-38.40625
2015-05-05,48.37,-1.28,-37.7890625
2015-05-06,48.7,-1.28,-38.046875
2015-05-07,52.23,-1.28,-40.8046875
2015-05-08,54.1,-0.1,-541.0
2015-05-11,53.23,-0.1,-532.3
2015-05-12,52.97,-0.1,-529.6999999999999
2015-05-13,52.68,-0.1,-526.8
2015-05-14,54.65,-0.1,-546.5
2015-05-15,55.36,-0.1,-553.5999999999999
2015-05-18,55.49,-0.1,-554.9
2015-05-19,57.3,-0.1,-572.9999999999999
2015-05-20,54.78,-0.1,-547.8
2015-05-21,54.68,-0.1,-546.8
2015-05-22,54.86,-0.1,-548.5999999999999
2015-05-26,54.54,-0.1,-545.4
2015-05-27,54.83,-0.1,-548.3
2015-05-28,54.75,-0.1,-547.5
2015-05-29,54.56,-0.1,-545.6
2015-06-01,54.76,-0.1,-547.5999999999999
2015-06-02,54.56,-0.1,-545.6
2015-06-03,55.36,-0.1,-553.5999999999999
2015-06-04,55.09,-0.1,-550.9
2015-06-05,55.13,-0.1,-551.3
2015-06-08,54.37,-0.1,-543.6999999999999
2015-06-09,54.83,-0.1,-548.3
2015-06-10,54.74,-0.1,-547.4
2015-06-11,54.95,-0.1,-549.5
2015-06-12,54.92,-0.1,-549.1999999999999
2015-06-15,54.7,-0.1,-547.0
2015-06-16,54.99,-0.1,-549.9
2015-06-17,55.32,-0.1,-553.1999999999999
2015-06-18,56.09,-0.1,-560.9
2015-06-19,55.98,-0.1,-559.8
2015-06-22,56.77,-0.1,-567.7
2015-06-23,56.47,-0.1,-564.6999999999999
2015-06-24,56.64,-0.1,-566.4
2015-06-25,56.59,-0.1,-565.9
2015-06-26,56.6,-0.1,-566.0
2015-06-29,55.4,-0.1,-554.0
2015-06-30,56.04,-0.1,-560.4
2015-07-01,56.19,-0.1,-561.9
2015-07-02,55.49,-0.1,-554.9
2015-07-06,55.34,-0.1,-553.4
2015-07-07,56.54,-0.1,-565.4
2015-07-08,55.79,-0.1,-557.9
2015-07-09,55.48,-0.1,-554.8
2015-07-10,57.65,-0.1,-576.5
2015-07-13,58.5,-0.1,-585.0
2015-07-14,59.22,-0.1,-592.1999999999999
2015-07-15,58.74,-0.1,-587.4
2015-07-16,59.19,-0.1,-591.9
2015-07-17,59.0,-0.1,-590.0
2015-07-20,59.13,-0.1,-591.3
2015-07-21,59.29,-0.1,-592.9
2015-07-22,59.89,-0.1,-598.9
2015-07-23,59.84,-0.1,-598.4
2015-07-24,58.77,-0.1,-587.7
2015-07-27,58.12,-0.1,-581.1999999999999
2015-07-28,58.43,-0.1,-584.3
2015-07-29,59.88,-0.1,-598.8
2015-07-30,59.69,-0.1,-596.9
2015-07-31,62.42,-0.1,-624.1999999999999
2015-08-03,62.0,-0.1,-620.0
2015-08-04,59.43,-0.1,-594.3
2015-08-05,61.18,-0.1,-611.8
2015-08-06,60.14,-0.1,-601.4
2015-08-07,61.06,0.71,86.00000000000001
2015-08-10,61.42,0.71,86.50704225352113
2015-08-11,59.38,0.71,83.63380281690142
