date,BKNG,BKNG_EPS,PE Ratio
2004-02-19,23.35,0.21,111.1904761904762
2004-02-20,22.3,0.21,106.1904761904762
2004-02-23,21.71,0.21,103.3809523809524
2004-02-24,21.2,0.21,100.95238095238095
2004-02-25,21.5,0.21,102.38095238095238
2004-02-26,22.21,0.21,105.76190476190477
2004-02-27,23.02,0.21,109.61904761904762
2004-03-01,23.15,0.21,110.23809523809524
2004-03-02,22.47,0.21,107.0
2004-03-03,22.75,0.21,108.33333333333334
2004-03-04,23.14,0.21,110.1904761904762
2004-03-05,24.19,0.21,115.1904761904762
2004-03-08,23.61,0.21,112.42857142857143
2004-03-09,22.79,0.21,108.52380952380952
2004-03-10,22.32,0.21,106.28571428571429
2004-03-11,22.4,0.21,106.66666666666666
2004-03-12,23.5,0.21,111.90476190476191
2004-03-15,22.25,0.05,445.0
2004-03-16,22.63,0.05,452.59999999999997
2004-03-17,23.8,0.05,476.0
2004-03-18,24.88,0.05,497.59999999999997
2004-03-19,24.61,0.05,492.2
2004-03-22,23.3,0.05,466.0
2004-03-23,22.72,0.05,454.4
2004-03-24,23.58,0.05,471.59999999999997
2004-03-25,24.69,0.05,493.8
2004-03-26,26.0,0.05,520.0
2004-03-29,26.5,0.05,530.0
2004-03-30,26.71,0.05,534.1999999999999
2004-03-31,26.96,0.05,539.1999999999999
2004-04-01,27.0,0.05,540.0
2004-04-02,27.2,0.05,544.0
2004-04-05,26.92,0.05,538.4
2004-04-06,26.64,0.05,532.8
2004-04-07,26.65,0.05,532.9999999999999
2004-04-08,27.02,0.05,540.4
2004-04-12,27.25,0.05,545.0
2004-04-13,26.36,0.05,527.1999999999999
2004-04-14,26.38,0.05,527.5999999999999
2004-04-15,25.66,0.05,513.1999999999999
2004-04-16,24.64,0.05,492.8
2004-04-19,25.31,0.05,506.19999999999993
2004-04-20,25.12,0.05,502.4
2004-04-21,25.4,0.05,507.99999999999994
2004-04-22,26.6,0.05,532.0
2004-04-23,26.4,0.05,527.9999999999999
2004-04-26,26.09,0.05,521.8
2004-04-27,25.91,0.05,518.1999999999999
2004-04-28,25.23,0.05,504.59999999999997
2004-04-29,24.21,0.05,484.2
2004-04-30,24.27,0.05,485.4
2004-05-03,24.87,0.05,497.4
2004-05-04,25.42,0.05,508.40000000000003
2004-05-05,24.23,0.05,484.59999999999997
2004-05-06,24.41,0.05,488.2
2004-05-07,23.57,0.05,471.4
2004-05-10,22.9,0.11,208.18181818181816
2004-05-11,23.47,0.11,213.36363636363635
2004-05-12,23.48,0.11,213.45454545454547
2004-05-13,23.25,0.11,211.36363636363637
2004-05-14,23.1,0.11,210.0
2004-05-17,22.69,0.11,206.27272727272728
2004-05-18,23.11,0.11,210.0909090909091
2004-05-19,22.76,0.11,206.90909090909093
2004-05-20,22.98,0.11,208.9090909090909
2004-05-21,23.71,0.11,215.54545454545456
2004-05-24,24.2,0.11,220.0
2004-05-25,25.19,0.11,229.0
2004-05-26,25.49,0.11,231.72727272727272
2004-05-27,25.21,0.11,229.1818181818182
2004-05-28,26.2,0.11,238.1818181818182
2004-06-01,28.22,0.11,256.54545454545456
2004-06-02,27.1,0.11,246.36363636363637
2004-06-03,26.8,0.11,243.63636363636365
2004-06-04,27.17,0.11,247.00000000000003
2004-06-07,27.73,0.11,252.0909090909091
2004-06-08,28.02,0.11,254.72727272727272
2004-06-09,27.46,0.11,249.63636363636365
2004-06-10,27.07,0.11,246.0909090909091
2004-06-14,27.17,0.11,247.00000000000003
2004-06-15,27.67,0.11,251.54545454545456
2004-06-16,27.59,0.11,250.8181818181818
2004-06-17,28.23,0.11,256.6363636363636
2004-06-18,28.65,0.11,260.45454545454544
2004-06-21,28.0,0.11,254.54545454545453
2004-06-22,27.6,0.11,250.90909090909093
2004-06-23,27.34,0.11,248.54545454545453
2004-06-24,27.19,0.11,247.1818181818182
2004-06-25,27.05,0.11,245.9090909090909
2004-06-28,26.74,0.11,243.09090909090907
2004-06-29,27.15,0.11,246.8181818181818
2004-06-30,26.93,0.11,244.8181818181818
2004-07-01,25.95,0.11,235.9090909090909
2004-07-02,25.7,0.11,233.63636363636363
2004-07-06,25.38,0.11,230.72727272727272
2004-07-07,25.06,0.11,227.8181818181818
2004-07-08,24.89,0.11,226.27272727272728
2004-07-09,24.57,0.11,223.36363636363637
2004-07-12,24.38,0.11,221.63636363636363
2004-07-13,24.42,0.11,222.00000000000003
2004-07-14,24.3,0.11,220.9090909090909
2004-07-15,24.23,0.11,220.27272727272728
2004-07-16,23.72,0.11,215.63636363636363
2004-07-19,23.52,0.11,213.8181818181818
2004-07-20,24.11,0.11,219.1818181818182
2004-07-21,22.96,0.11,208.72727272727275
2004-07-22,23.31,0.11,211.9090909090909
2004-07-23,22.8,0.11,207.27272727272728
2004-07-26,22.62,0.11,205.63636363636365
2004-07-27,23.1,0.11,210.0
2004-07-28,23.04,0.11,209.45454545454544
2004-07-29,23.59,0.11,214.45454545454544
2004-07-30,23.68,0.11,215.27272727272728
2004-08-02,23.73,0.11,215.72727272727272
2004-08-03,20.29,0.11,184.45454545454544
2004-08-04,19.35,0.11,175.90909090909093
2004-08-05,18.68,0.11,169.8181818181818
2004-08-06,18.4,0.11,167.27272727272725
2004-08-09,18.62,0.28,66.5
2004-08-10,19.1,0.28,68.21428571428571
2004-08-11,19.03,0.28,67.96428571428571
2004-08-12,18.6,0.28,66.42857142857143
2004-08-13,18.56,0.28,66.28571428571428
2004-08-16,19.19,0.28,68.53571428571428
2004-08-17,19.33,0.28,69.03571428571428
2004-08-18,20.21,0.28,72.17857142857143
2004-08-19,20.01,0.28,71.46428571428571
2004-08-20,20.29,0.28,72.46428571428571
2004-08-23,20.86,0.28,74.49999999999999
2004-08-24,20.82,0.28,74.35714285714285
2004-08-25,21.45,0.28,76.60714285714285
2004-08-26,21.08,0.28,75.28571428571428
2004-08-27,21.15,0.28,75.53571428571428
2004-08-30,20.88,0.28,74.57142857142856
2004-08-31,20.88,0.28,74.57142857142856
2004-09-01,21.08,0.28,75.28571428571428
2004-09-02,21.25,0.28,75.89285714285714
2004-09-03,20.4,0.28,72.85714285714285
2004-09-07,19.99,0.28,71.39285714285712
2004-09-08,19.81,0.28,70.74999999999999
2004-09-09,20.09,0.28,71.74999999999999
2004-09-10,20.42,0.28,72.92857142857143
2004-09-13,20.66,0.28,73.78571428571428
2004-09-14,20.65,0.28,73.74999999999999
2004-09-15,20.11,0.28,71.82142857142857
2004-09-16,20.0,0.28,71.42857142857142
2004-09-17,20.0,0.28,71.42857142857142
2004-09-20,19.5,0.28,69.64285714285714
2004-09-21,19.6,0.28,70.0
2004-09-22,21.22,0.28,75.78571428571428
2004-09-23,20.86,0.28,74.49999999999999
2004-09-24,20.96,0.28,74.85714285714285
2004-09-27,20.13,0.28,71.89285714285714
2004-09-28,19.98,0.28,71.35714285714285
2004-09-29,22.13,0.28,79.03571428571428
2004-09-30,22.17,0.28,79.17857142857143
2004-10-01,22.84,0.28,81.57142857142857
2004-10-04,22.86,0.28,81.64285714285714
2004-10-05,22.61,0.28,80.74999999999999
2004-10-06,22.66,0.28,80.92857142857142
2004-10-07,22.28,0.28,79.57142857142857
2004-10-08,21.73,0.28,77.60714285714285
2004-10-11,21.87,0.28,78.10714285714285
2004-10-12,21.59,0.28,77.10714285714285
2004-10-13,21.34,0.28,76.21428571428571
2004-10-14,21.11,0.28,75.39285714285714
2004-10-15,20.81,0.28,74.32142857142856
2004-10-18,20.6,0.28,73.57142857142857
2004-10-19,20.1,0.28,71.78571428571428
2004-10-20,20.16,0.28,72.0
2004-10-21,20.69,0.28,73.89285714285714
2004-10-22,20.33,0.28,72.60714285714285
2004-10-25,20.15,0.28,71.96428571428571
2004-10-26,19.89,0.28,71.03571428571428
2004-10-27,20.26,0.28,72.35714285714286
2004-10-28,20.25,0.28,72.32142857142857
2004-10-29,19.94,0.28,71.21428571428571
2004-11-01,19.99,0.28,71.39285714285712
2004-11-02,20.95,0.28,74.82142857142856
2004-11-03,21.38,0.28,76.35714285714285
2004-11-04,22.39,0.28,79.96428571428571
2004-11-05,22.44,0.28,80.14285714285714
2004-11-08,22.71,0.28,81.10714285714285
2004-11-09,23.0,0.23,100.0
2004-11-10,22.7,0.23,98.69565217391303
2004-11-11,23.55,0.23,102.39130434782608
2004-11-12,24.46,0.23,106.34782608695652
2004-11-15,24.43,0.23,106.21739130434781
2004-11-16,23.9,0.23,103.91304347826086
2004-11-17,23.83,0.23,103.6086956521739
2004-11-18,23.89,0.23,103.8695652173913
2004-11-19,23.67,0.23,102.91304347826087
2004-11-22,23.82,0.23,103.56521739130434
2004-11-23,23.94,0.23,104.08695652173913
2004-11-24,24.17,0.23,105.08695652173914
2004-11-26,24.09,0.23,104.73913043478261
2004-11-29,24.04,0.23,104.52173913043478
2004-11-30,23.87,0.23,103.78260869565217
2004-12-01,24.52,0.23,106.6086956521739
2004-12-02,24.56,0.23,106.78260869565216
2004-12-03,24.7,0.23,107.39130434782608
2004-12-06,24.8,0.23,107.82608695652173
2004-12-07,23.98,0.23,104.26086956521739
2004-12-08,23.93,0.23,104.04347826086956
2004-12-09,23.96,0.23,104.17391304347827
2004-12-10,23.49,0.23,102.13043478260869
2004-12-13,23.51,0.23,102.21739130434783
2004-12-14,23.74,0.23,103.21739130434781
2004-12-15,23.91,0.23,103.95652173913044
2004-12-16,23.27,0.23,101.17391304347825
2004-12-17,23.04,0.23,100.17391304347825
2004-12-20,22.58,0.23,98.17391304347825
2004-12-21,24.02,0.23,104.43478260869564
2004-12-22,24.02,0.23,104.43478260869564
2004-12-23,23.98,0.23,104.26086956521739
2004-12-27,23.78,0.23,103.3913043478261
2004-12-28,23.97,0.23,104.21739130434781
2004-12-29,23.82,0.23,103.56521739130434
2004-12-30,23.79,0.23,103.43478260869564
2004-12-31,23.59,0.23,102.56521739130434
2005-01-03,23.73,0.23,103.17391304347827
2005-01-04,23.88,0.23,103.82608695652173
2005-01-05,23.59,0.23,102.56521739130434
2005-01-06,24.18,0.23,105.13043478260869
2005-01-07,25.01,0.23,108.73913043478261
2005-01-10,25.03,0.23,108.82608695652173
2005-01-11,24.35,0.23,105.86956521739131
2005-01-12,24.23,0.23,105.34782608695652
2005-01-13,24.06,0.23,104.6086956521739
2005-01-14,23.89,0.23,103.8695652173913
2005-01-18,24.47,0.23,106.39130434782608
2005-01-19,24.12,0.23,104.8695652173913
2005-01-20,23.57,0.23,102.47826086956522
2005-01-21,22.99,0.23,99.95652173913042
2005-01-24,22.54,0.23,97.99999999999999
2005-01-25,22.24,0.23,96.69565217391303
2005-01-26,22.52,0.23,97.91304347826086
2005-01-27,22.36,0.23,97.21739130434781
2005-01-28,22.11,0.23,96.13043478260869
2005-01-31,22.59,0.23,98.21739130434783
2005-02-01,22.4,0.23,97.39130434782608
2005-02-02,22.27,0.23,96.82608695652173
2005-02-03,22.2,0.23,96.52173913043478
2005-02-04,21.82,0.23,94.8695652173913
2005-02-07,21.82,0.23,94.8695652173913
2005-02-08,21.2,0.23,92.17391304347825
2005-02-09,21.03,0.23,91.43478260869566
2005-02-10,20.94,0.23,91.04347826086956
2005-02-11,21.4,0.23,93.04347826086955
2005-02-14,21.39,0.23,93.0
2005-02-15,22.25,0.23,96.73913043478261
2005-02-16,21.78,0.23,94.69565217391305
2005-02-17,21.14,0.23,91.91304347826087
2005-02-18,22.88,0.23,99.4782608695652
2005-02-22,22.44,0.23,97.56521739130434
2005-02-23,22.05,0.23,95.8695652173913
2005-02-24,22.52,0.23,97.91304347826086
2005-02-25,22.25,0.23,96.73913043478261
2005-02-28,22.47,0.23,97.69565217391303
2005-03-01,22.75,0.23,98.91304347826086
2005-03-02,22.8,0.23,99.13043478260869
2005-03-03,22.87,0.23,99.43478260869566
2005-03-04,23.07,0.23,100.30434782608695
2005-03-07,23.23,0.23,101.0
2005-03-08,23.11,0.23,100.4782608695652
2005-03-09,22.17,0.23,96.3913043478261
2005-03-10,22.27,0.23,96.82608695652173
2005-03-11,22.3,0.23,96.95652173913044
2005-03-14,22.06,0.23,95.91304347826086
2005-03-15,21.83,0.12,181.91666666666666
2005-03-16,22.11,0.12,184.25
2005-03-17,22.79,0.12,189.91666666666666
2005-03-18,23.18,0.12,193.16666666666669
2005-03-21,23.92,0.12,199.33333333333334
2005-03-22,23.63,0.12,196.91666666666666
2005-03-23,23.71,0.12,197.58333333333334
2005-03-24,24.38,0.12,203.16666666666666
2005-03-28,26.21,0.12,218.41666666666669
2005-03-29,25.88,0.12,215.66666666666666
2005-03-30,26.05,0.12,217.08333333333334
2005-03-31,25.2,0.12,210.0
2005-04-01,25.07,0.12,208.91666666666669
2005-04-04,25.24,0.12,210.33333333333331
2005-04-05,25.08,0.12,209.0
2005-04-06,24.94,0.12,207.83333333333334
2005-04-07,25.29,0.12,210.75
2005-04-08,26.53,0.12,221.08333333333334
2005-04-11,26.41,0.12,220.08333333333334
2005-04-12,25.29,0.12,210.75
2005-04-13,24.13,0.12,201.08333333333334
2005-04-14,25.05,0.12,208.75
2005-04-15,24.71,0.12,205.91666666666669
2005-04-18,24.8,0.12,206.66666666666669
2005-04-19,25.49,0.12,212.41666666666666
2005-04-20,24.97,0.12,208.08333333333334
2005-04-21,24.49,0.12,204.08333333333331
2005-04-22,24.52,0.12,204.33333333333334
2005-04-25,25.1,0.12,209.16666666666669
2005-04-26,24.66,0.12,205.5
2005-04-27,25.53,0.12,212.75000000000003
2005-04-28,25.27,0.12,210.58333333333334
2005-04-29,25.36,0.12,211.33333333333334
2005-05-02,25.04,0.12,208.66666666666666
2005-05-03,25.04,0.12,208.66666666666666
2005-05-04,26.49,0.12,220.75
2005-05-05,26.5,0.12,220.83333333333334
2005-05-06,25.8,0.12,215.0
2005-05-09,26.64,0.12,222.0
2005-05-10,23.94,0.1,239.4
2005-05-11,23.76,0.1,237.6
2005-05-12,23.53,0.1,235.3
2005-05-13,23.49,0.1,234.89999999999998
2005-05-16,23.92,0.1,239.20000000000002
2005-05-17,23.68,0.1,236.79999999999998
2005-05-18,24.22,0.1,242.2
2005-05-19,24.34,0.1,243.39999999999998
2005-05-20,24.49,0.1,244.89999999999998
2005-05-23,25.1,0.1,251.0
2005-05-24,25.02,0.1,250.2
2005-05-25,24.63,0.1,246.29999999999998
2005-05-26,24.4,0.1,243.99999999999997
2005-05-27,24.19,0.1,241.9
2005-05-31,23.95,0.1,239.49999999999997
2005-06-01,24.19,0.1,241.9
2005-06-02,24.08,0.1,240.79999999999998
2005-06-03,23.88,0.1,238.79999999999998
2005-06-06,23.95,0.1,239.49999999999997
2005-06-07,23.85,0.1,238.5
2005-06-08,23.95,0.1,239.49999999999997
2005-06-09,24.28,0.1,242.8
2005-06-10,24.09,0.1,240.89999999999998
2005-06-13,23.86,0.1,238.6
2005-06-14,23.51,0.1,235.1
2005-06-15,23.17,0.1,231.70000000000002
2005-06-16,23.16,0.1,231.6
2005-06-17,23.02,0.1,230.2
2005-06-20,22.88,0.1,228.79999999999998
2005-06-21,22.51,0.1,225.1
2005-06-22,22.77,0.1,227.7
2005-06-23,23.66,0.1,236.6
2005-06-24,22.9,0.1,228.99999999999997
2005-06-27,22.59,0.1,225.89999999999998
2005-06-28,22.99,0.1,229.89999999999998
2005-06-29,22.72,0.1,227.2
2005-06-30,23.33,0.1,233.29999999999998
2005-07-01,23.25,0.1,232.5
2005-07-05,23.26,0.1,232.6
2005-07-06,23.0,0.1,230.0
2005-07-07,22.88,0.1,228.79999999999998
2005-07-08,22.65,0.1,226.49999999999997
2005-07-11,22.2,0.1,221.99999999999997
2005-07-12,22.01,0.1,220.1
2005-07-13,23.08,0.1,230.79999999999998
2005-07-14,23.49,0.1,234.89999999999998
2005-07-15,23.67,0.1,236.70000000000002
2005-07-18,23.53,0.1,235.3
2005-07-19,24.34,0.1,243.39999999999998
2005-07-20,24.16,0.1,241.6
2005-07-21,23.94,0.1,239.4
2005-07-22,24.25,0.1,242.5
2005-07-25,23.93,0.1,239.29999999999998
2005-07-26,24.09,0.1,240.89999999999998
2005-07-27,24.46,0.1,244.6
2005-07-28,24.79,0.1,247.89999999999998
2005-07-29,24.84,0.1,248.39999999999998
2005-08-01,24.86,0.1,248.6
2005-08-02,24.73,0.1,247.29999999999998
2005-08-03,24.73,0.1,247.29999999999998
2005-08-04,24.1,0.1,241.0
2005-08-05,24.26,0.1,242.6
2005-08-08,24.33,0.1,243.29999999999998
2005-08-09,22.64,0.29,78.06896551724138
2005-08-10,22.94,0.29,79.10344827586208
2005-08-11,22.97,0.29,79.20689655172414
2005-08-12,22.6,0.29,77.93103448275863
2005-08-15,22.63,0.29,78.0344827586207
2005-08-16,22.21,0.29,76.58620689655173
2005-08-17,21.94,0.29,75.65517241379311
2005-08-18,21.52,0.29,74.20689655172414
2005-08-19,21.6,0.29,74.48275862068967
2005-08-22,21.4,0.29,73.79310344827586
2005-08-23,21.57,0.29,74.37931034482759
2005-08-24,21.21,0.29,73.13793103448276
2005-08-25,20.85,0.29,71.89655172413794
2005-08-26,21.03,0.29,72.51724137931035
2005-08-29,21.35,0.29,73.62068965517243
2005-08-30,21.31,0.29,73.48275862068965
2005-08-31,21.49,0.29,74.10344827586206
2005-09-01,21.06,0.29,72.62068965517241
2005-09-02,21.16,0.29,72.96551724137932
2005-09-06,21.11,0.29,72.79310344827587
2005-09-07,21.13,0.29,72.86206896551724
2005-09-08,21.08,0.29,72.6896551724138
2005-09-09,20.84,0.29,71.86206896551725
2005-09-12,20.94,0.29,72.20689655172414
2005-09-13,20.91,0.29,72.10344827586208
2005-09-14,20.45,0.29,70.51724137931035
2005-09-15,20.48,0.29,70.62068965517243
2005-09-16,20.4,0.29,70.34482758620689
2005-09-19,20.18,0.29,69.58620689655173
2005-09-20,20.08,0.29,69.24137931034483
2005-09-21,19.34,0.29,66.6896551724138
2005-09-22,18.98,0.29,65.44827586206897
2005-09-23,18.99,0.29,65.48275862068965
2005-09-26,18.99,0.29,65.48275862068965
2005-09-27,18.87,0.29,65.06896551724138
2005-09-28,18.68,0.29,64.41379310344828
2005-09-29,19.04,0.29,65.65517241379311
2005-09-30,19.32,0.29,66.62068965517241
2005-10-03,19.6,0.29,67.58620689655173
2005-10-04,19.52,0.29,67.3103448275862
2005-10-05,19.47,0.29,67.13793103448276
2005-10-06,19.31,0.29,66.58620689655173
2005-10-07,19.32,0.29,66.62068965517241
2005-10-10,19.15,0.29,66.03448275862068
2005-10-11,19.13,0.29,65.96551724137932
2005-10-12,18.77,0.29,64.72413793103449
2005-10-13,18.74,0.29,64.62068965517241
2005-10-14,18.82,0.29,64.89655172413794
2005-10-17,18.87,0.29,65.06896551724138
2005-10-18,18.58,0.29,64.06896551724138
2005-10-19,19.85,0.29,68.44827586206898
2005-10-20,19.77,0.29,68.17241379310344
2005-10-21,20.32,0.29,70.06896551724138
2005-10-24,20.25,0.29,69.82758620689656
2005-10-25,19.76,0.29,68.13793103448278
2005-10-26,18.84,0.29,64.96551724137932
2005-10-27,18.56,0.29,64.0
2005-10-28,18.63,0.29,64.24137931034483
2005-10-31,18.97,0.29,65.41379310344827
2005-11-01,19.54,0.29,67.37931034482759
2005-11-02,19.5,0.29,67.24137931034483
2005-11-03,24.6,0.29,84.82758620689657
2005-11-04,24.48,0.29,84.41379310344828
2005-11-07,24.51,0.29,84.51724137931036
2005-11-08,24.03,0.29,82.86206896551725
2005-11-09,23.55,3.74,6.2967914438502675
2005-11-10,23.48,3.74,6.27807486631016
2005-11-11,23.62,3.74,6.315508021390374
2005-11-14,23.61,3.74,6.31283422459893
2005-11-15,22.99,3.74,6.147058823529411
2005-11-16,23.18,3.74,6.197860962566844
2005-11-17,23.45,3.74,6.270053475935828
2005-11-18,23.15,3.74,6.189839572192513
2005-11-21,23.9,3.74,6.3903743315508015
2005-11-22,24.06,3.74,6.433155080213903
2005-11-23,24.01,3.74,6.419786096256685
2005-11-25,23.99,3.74,6.4144385026737964
2005-11-28,23.76,3.74,6.352941176470588
2005-11-29,23.54,3.74,6.294117647058823
2005-11-30,24.02,3.74,6.422459893048128
2005-12-01,24.57,3.74,6.56951871657754
2005-12-02,24.42,3.74,6.529411764705882
2005-12-05,24.18,3.74,6.46524064171123
2005-12-06,24.6,3.74,6.577540106951871
2005-12-07,24.16,3.74,6.459893048128342
2005-12-08,24.01,3.74,6.419786096256685
2005-12-09,23.95,3.74,6.403743315508021
2005-12-12,24.37,3.74,6.516042780748663
2005-12-13,23.82,3.74,6.3689839572192515
2005-12-14,23.7,3.74,6.336898395721924
2005-12-15,23.58,3.74,6.304812834224598
2005-12-16,23.54,3.74,6.294117647058823
2005-12-19,23.39,3.74,6.254010695187166
2005-12-20,23.09,3.74,6.17379679144385
2005-12-21,23.1,3.74,6.176470588235294
2005-12-22,23.14,3.74,6.187165775401069
2005-12-23,22.96,3.74,6.13903743315508
2005-12-27,22.72,3.74,6.074866310160427
2005-12-28,22.81,3.74,6.098930481283422
2005-12-29,22.75,3.74,6.082887700534759
2005-12-30,22.32,3.74,5.967914438502674
2006-01-03,22.68,3.74,6.064171122994652
2006-01-04,22.76,3.74,6.0855614973262036
2006-01-05,23.01,3.74,6.152406417112299
2006-01-06,23.14,3.74,6.187165775401069
2006-01-09,23.13,3.74,6.184491978609625
2006-01-10,22.97,3.74,6.141711229946523
2006-01-11,22.58,3.74,6.037433155080213
2006-01-12,22.19,3.74,5.933155080213904
2006-01-13,22.31,3.74,5.96524064171123
2006-01-17,22.4,3.74,5.989304812834224
2006-01-18,21.92,3.74,5.86096256684492
2006-01-19,21.83,3.74,5.836898395721924
2006-01-20,21.3,3.74,5.695187165775401
2006-01-23,21.39,3.74,5.719251336898395
2006-01-24,21.84,3.74,5.839572192513368
2006-01-25,21.62,3.74,5.780748663101604
2006-01-26,21.96,3.74,5.871657754010695
2006-01-27,21.73,3.74,5.810160427807486
2006-01-30,21.75,3.74,5.815508021390374
2006-01-31,22.05,3.74,5.89572192513369
2006-02-01,21.9,3.74,5.855614973262031
2006-02-02,21.7,3.74,5.802139037433155
2006-02-03,21.71,3.74,5.804812834224599
2006-02-06,21.49,3.74,5.745989304812833
2006-02-07,21.06,3.74,5.631016042780748
2006-02-08,21.7,3.74,5.802139037433155
2006-02-09,21.48,3.74,5.74331550802139
2006-02-10,21.97,3.74,5.874331550802139
2006-02-13,21.79,3.74,5.826203208556149
2006-02-14,22.76,3.74,6.0855614973262036
2006-02-15,23.03,3.74,6.157754010695187
2006-02-16,22.35,3.74,5.975935828877005
2006-02-17,23.41,3.74,6.259358288770053
2006-02-21,22.96,3.74,6.13903743315508
2006-02-22,23.02,3.74,6.155080213903743
2006-02-23,23.36,3.74,6.245989304812833
2006-02-24,23.9,3.74,6.3903743315508015
2006-02-27,24.77,3.74,6.622994652406416
2006-02-28,24.55,3.74,6.564171122994653
2006-03-01,24.84,3.74,6.641711229946524
2006-03-02,24.87,3.74,6.649732620320855
2006-03-03,24.65,3.74,6.59090909090909
2006-03-06,23.96,3.74,6.406417112299465
2006-03-07,23.51,0.07,335.85714285714283
2006-03-08,23.38,0.07,333.99999999999994
2006-03-09,23.3,0.07,332.85714285714283
2006-03-10,23.96,0.07,342.2857142857143
2006-03-13,23.47,0.07,335.2857142857142
2006-03-14,23.92,0.07,341.7142857142857
2006-03-15,24.01,0.07,343.0
2006-03-16,23.75,0.07,339.2857142857143
2006-03-17,23.97,0.07,342.4285714285714
2006-03-20,24.01,0.07,343.0
2006-03-21,23.16,0.07,330.85714285714283
2006-03-22,23.42,0.07,334.57142857142856
2006-03-23,23.5,0.07,335.71428571428567
2006-03-24,23.56,0.07,336.5714285714285
2006-03-27,23.67,0.07,338.1428571428571
2006-03-28,23.53,0.07,336.1428571428571
2006-03-29,24.39,0.07,348.4285714285714
2006-03-30,24.5,0.07,349.99999999999994
2006-03-31,24.84,0.07,354.85714285714283
2006-04-03,24.72,0.07,353.1428571428571
2006-04-04,25.25,0.07,360.71428571428567
2006-04-05,25.1,0.07,358.57142857142856
2006-04-06,25.15,0.07,359.2857142857142
2006-04-07,24.5,0.07,349.99999999999994
2006-04-10,24.21,0.07,345.85714285714283
2006-04-11,23.99,0.07,342.71428571428567
2006-04-12,24.01,0.07,343.0
2006-04-13,24.23,0.07,346.1428571428571
2006-04-17,23.81,0.07,340.1428571428571
2006-04-18,24.5,0.07,349.99999999999994
2006-04-19,24.87,0.07,355.2857142857143
2006-04-20,24.86,0.07,355.1428571428571
2006-04-21,24.85,0.07,355.0
2006-04-24,24.59,0.07,351.2857142857143
2006-04-25,24.4,0.07,348.5714285714285
2006-04-26,24.37,0.07,348.1428571428571
2006-04-27,24.6,0.07,351.4285714285714
2006-04-28,24.44,0.07,349.1428571428571
2006-05-01,24.43,0.07,348.99999999999994
2006-05-02,24.43,0.07,348.99999999999994
2006-05-03,25.3,0.07,361.4285714285714
2006-05-04,29.21,0.07,417.2857142857143
2006-05-05,29.16,0.07,416.57142857142856
2006-05-08,29.71,0.07,424.4285714285714
2006-05-09,28.67,0.07,409.57142857142856
2006-05-10,29.47,-0.02,-1473.5
2006-05-11,28.88,-0.02,-1444.0
2006-05-12,28.5,-0.02,-1425.0
2006-05-15,28.84,-0.02,-1442.0
2006-05-16,29.11,-0.02,-1455.5
2006-05-17,29.0,-0.02,-1450.0
2006-05-18,29.47,-0.02,-1473.5
2006-05-19,29.37,-0.02,-1468.5
2006-05-22,29.29,-0.02,-1464.5
2006-05-23,28.56,-0.02,-1428.0
2006-05-24,29.32,-0.02,-1466.0
2006-05-25,30.67,-0.02,-1533.5
2006-05-26,31.4,-0.02,-1570.0
2006-05-30,31.01,-0.02,-1550.5
2006-05-31,31.1,-0.02,-1555.0
2006-06-01,32.0,-0.02,-1600.0
2006-06-02,32.22,-0.02,-1611.0
2006-06-05,31.31,-0.02,-1565.5
2006-06-06,31.53,-0.02,-1576.5
2006-06-07,32.18,-0.02,-1609.0
2006-06-08,31.14,-0.02,-1557.0
2006-06-09,31.51,-0.02,-1575.5
2006-06-12,29.31,-0.02,-1465.5
2006-06-13,29.6,-0.02,-1480.0
2006-06-14,29.64,-0.02,-1482.0
2006-06-15,30.59,-0.02,-1529.5
2006-06-16,30.1,-0.02,-1505.0
2006-06-19,29.54,-0.02,-1477.0
2006-06-20,29.88,-0.02,-1494.0
2006-06-21,30.21,-0.02,-1510.5
2006-06-22,30.13,-0.02,-1506.5
2006-06-23,29.99,-0.02,-1499.5
2006-06-26,30.61,-0.02,-1530.5
2006-06-27,29.56,-0.02,-1478.0
2006-06-28,29.25,-0.02,-1462.5
2006-06-29,29.99,-0.02,-1499.5
2006-06-30,29.86,-0.02,-1493.0
2006-07-03,30.47,-0.02,-1523.5
2006-07-05,29.51,-0.02,-1475.5
2006-07-06,29.27,-0.02,-1463.5
2006-07-07,28.82,-0.02,-1441.0
2006-07-10,28.65,-0.02,-1432.5
2006-07-11,28.82,-0.02,-1441.0
2006-07-12,28.32,-0.02,-1416.0
2006-07-13,27.11,-0.02,-1355.5
2006-07-14,26.3,-0.02,-1315.0
2006-07-17,26.25,-0.02,-1312.5
2006-07-18,26.38,-0.02,-1319.0
2006-07-19,27.52,-0.02,-1376.0
2006-07-20,26.64,-0.02,-1332.0
2006-07-21,26.18,-0.02,-1309.0
2006-07-24,27.09,-0.02,-1354.5
2006-07-25,26.85,-0.02,-1342.5
2006-07-26,26.59,-0.02,-1329.5
2006-07-27,26.39,-0.02,-1319.5
2006-07-28,27.1,-0.02,-1355.0
2006-07-31,26.88,-0.02,-1344.0
2006-08-01,26.01,-0.02,-1300.5
2006-08-02,25.91,-0.02,-1295.5
2006-08-03,26.57,-0.02,-1328.5
2006-08-04,26.41,-0.02,-1320.5
2006-08-07,26.41,-0.02,-1320.5
2006-08-08,30.85,-0.02,-1542.5
