date,MKTX,MKTX_EPS,PE Ratio
2007-05-24,16.23,0.07,231.85714285714283
2007-05-25,16.45,0.07,234.99999999999997
2007-05-29,16.66,0.07,237.99999999999997
2007-05-30,17.46,0.07,249.42857142857142
2007-05-31,17.67,0.07,252.42857142857142
2007-06-01,17.87,0.07,255.28571428571428
2007-06-04,17.67,0.07,252.42857142857142
2007-06-05,17.8,0.07,254.28571428571428
2007-06-06,17.89,0.07,255.57142857142856
2007-06-07,17.68,0.07,252.57142857142856
2007-06-08,18.0,0.07,257.1428571428571
2007-06-11,17.32,0.07,247.42857142857142
2007-06-12,16.73,0.07,238.99999999999997
2007-06-13,16.78,0.07,239.7142857142857
2007-06-14,17.14,0.07,244.85714285714283
2007-06-15,17.44,0.07,249.14285714285714
2007-06-18,17.64,0.07,251.99999999999997
2007-06-19,17.33,0.07,247.57142857142853
2007-06-20,17.01,0.07,243.0
2007-06-21,17.06,0.07,243.71428571428567
2007-06-22,17.02,0.07,243.1428571428571
2007-06-25,17.65,0.07,252.1428571428571
2007-06-26,18.1,0.07,258.57142857142856
2007-06-27,18.2,0.07,259.99999999999994
2007-06-28,18.04,0.07,257.71428571428567
2007-06-29,17.99,0.07,256.99999999999994
2007-07-02,18.08,0.07,258.2857142857142
2007-07-03,18.75,0.07,267.85714285714283
2007-07-05,18.88,0.07,269.71428571428567
2007-07-06,18.94,0.07,270.57142857142856
2007-07-09,19.1,0.07,272.85714285714283
2007-07-10,18.9,0.07,269.99999999999994
2007-07-11,18.86,0.07,269.4285714285714
2007-07-12,19.14,0.07,273.4285714285714
2007-07-13,19.2,0.07,274.2857142857143
2007-07-16,19.14,0.07,273.4285714285714
2007-07-17,19.32,0.07,276.0
2007-07-18,19.24,0.07,274.85714285714283
2007-07-19,19.29,0.07,275.57142857142856
2007-07-20,18.9,0.07,269.99999999999994
2007-07-23,18.9,0.07,269.99999999999994
2007-07-24,18.56,0.07,265.1428571428571
2007-07-25,18.65,0.07,266.4285714285714
2007-07-26,18.26,0.07,260.85714285714283
2007-07-27,17.85,0.07,255.0
2007-07-30,17.44,0.07,249.14285714285714
2007-07-31,16.61,0.07,237.28571428571425
2007-08-01,17.12,0.07,244.57142857142856
2007-08-02,17.89,0.1,178.9
2007-08-03,16.99,0.1,169.89999999999998
2007-08-06,17.62,0.1,176.2
2007-08-07,18.18,0.1,181.79999999999998
2007-08-08,17.65,0.1,176.49999999999997
2007-08-09,17.6,0.1,176.0
2007-08-10,17.45,0.1,174.49999999999997
2007-08-13,16.5,0.1,165.0
2007-08-14,15.45,0.1,154.49999999999997
2007-08-15,15.42,0.1,154.2
2007-08-16,17.4,0.1,173.99999999999997
2007-08-17,17.59,0.1,175.89999999999998
2007-08-20,17.62,0.1,176.2
2007-08-21,17.51,0.1,175.1
2007-08-22,17.28,0.1,172.8
2007-08-23,17.17,0.1,171.70000000000002
2007-08-24,17.85,0.1,178.5
2007-08-27,17.2,0.1,171.99999999999997
2007-08-28,16.67,0.1,166.70000000000002
2007-08-29,16.95,0.1,169.49999999999997
2007-08-30,17.39,0.1,173.9
2007-08-31,17.43,0.1,174.29999999999998
2007-09-04,17.4,0.1,173.99999999999997
2007-09-05,17.04,0.1,170.39999999999998
2007-09-06,17.09,0.1,170.89999999999998
2007-09-07,15.55,0.1,155.5
2007-09-10,16.05,0.1,160.5
2007-09-11,16.38,0.1,163.79999999999998
2007-09-12,15.65,0.1,156.5
2007-09-13,14.66,0.1,146.6
2007-09-14,14.0,0.1,140.0
2007-09-17,14.37,0.1,143.7
2007-09-18,15.11,0.1,151.1
2007-09-19,15.75,0.1,157.5
2007-09-20,15.48,0.1,154.79999999999998
2007-09-21,15.24,0.1,152.4
2007-09-24,14.92,0.1,149.2
2007-09-25,15.13,0.1,151.3
2007-09-26,15.43,0.1,154.29999999999998
2007-09-27,15.69,0.1,156.89999999999998
2007-09-28,15.0,0.1,150.0
2007-10-01,16.0,0.1,160.0
2007-10-02,16.26,0.1,162.6
2007-10-03,16.07,0.1,160.7
2007-10-04,16.1,0.1,161.0
2007-10-05,16.34,0.1,163.39999999999998
2007-10-08,15.84,0.1,158.39999999999998
2007-10-09,15.34,0.1,153.39999999999998
2007-10-10,15.32,0.1,153.2
2007-10-11,15.16,0.1,151.6
2007-10-12,15.05,0.1,150.5
2007-10-15,14.84,0.1,148.39999999999998
2007-10-16,14.97,0.1,149.7
2007-10-17,15.56,0.1,155.6
2007-10-18,15.77,0.1,157.7
2007-10-19,15.29,0.1,152.89999999999998
2007-10-22,15.6,0.1,156.0
2007-10-23,15.46,0.1,154.6
2007-10-24,15.15,0.1,151.5
2007-10-25,15.16,0.1,151.6
2007-10-26,15.32,0.1,153.2
2007-10-29,15.12,0.1,151.2
2007-10-30,15.1,0.1,151.0
2007-10-31,15.67,0.1,156.7
2007-11-01,15.36,0.1,153.6
2007-11-02,15.83,0.07,226.1428571428571
2007-11-05,15.76,0.07,225.1428571428571
2007-11-06,15.64,0.07,223.42857142857142
2007-11-07,15.14,0.07,216.28571428571428
2007-11-08,15.47,0.07,221.0
2007-11-09,15.41,0.07,220.1428571428571
2007-11-12,15.45,0.07,220.7142857142857
2007-11-13,15.85,0.07,226.4285714285714
2007-11-14,15.76,0.07,225.1428571428571
2007-11-15,15.42,0.07,220.28571428571428
2007-11-16,15.85,0.07,226.4285714285714
2007-11-19,15.25,0.07,217.85714285714283
2007-11-20,15.56,0.07,222.28571428571428
2007-11-21,15.09,0.07,215.57142857142856
2007-11-23,15.01,0.07,214.42857142857142
2007-11-26,14.32,0.07,204.57142857142856
2007-11-27,14.38,0.07,205.42857142857142
2007-11-28,15.41,0.07,220.1428571428571
2007-11-29,14.98,0.07,213.99999999999997
2007-11-30,14.36,0.07,205.1428571428571
2007-12-03,14.04,0.07,200.57142857142853
2007-12-04,13.53,0.07,193.28571428571425
2007-12-05,13.65,0.07,195.0
2007-12-06,13.8,0.07,197.14285714285714
2007-12-07,13.72,0.07,196.0
2007-12-10,13.74,0.07,196.28571428571428
2007-12-11,13.14,0.07,187.7142857142857
2007-12-12,13.29,0.07,189.85714285714283
2007-12-13,12.5,0.07,178.57142857142856
2007-12-14,12.22,0.07,174.57142857142856
2007-12-17,11.7,0.07,167.1428571428571
2007-12-18,12.11,0.07,172.99999999999997
2007-12-19,12.38,0.07,176.85714285714286
2007-12-20,12.91,0.07,184.42857142857142
2007-12-21,13.25,0.07,189.28571428571428
2007-12-24,13.36,0.07,190.85714285714283
2007-12-26,13.35,0.07,190.7142857142857
2007-12-27,12.78,0.07,182.57142857142856
2007-12-28,12.82,0.07,183.14285714285714
2007-12-31,12.83,0.07,183.28571428571428
2008-01-02,12.28,0.07,175.42857142857142
2008-01-03,12.0,0.07,171.42857142857142
2008-01-04,11.77,0.07,168.1428571428571
2008-01-07,12.08,0.07,172.57142857142856
2008-01-08,10.63,0.07,151.85714285714286
2008-01-09,10.43,0.07,148.99999999999997
2008-01-10,10.62,0.07,151.7142857142857
2008-01-11,10.45,0.07,149.28571428571425
2008-01-14,10.53,0.07,150.42857142857142
2008-01-15,10.93,0.07,156.1428571428571
2008-01-16,10.53,0.07,150.42857142857142
2008-01-17,10.11,0.07,144.42857142857142
2008-01-18,10.34,0.07,147.7142857142857
2008-01-22,10.19,0.07,145.57142857142856
2008-01-23,9.79,0.07,139.85714285714283
2008-01-24,9.72,0.07,138.85714285714286
2008-01-25,9.66,0.07,138.0
2008-01-28,9.65,0.07,137.85714285714286
2008-01-29,9.52,0.07,135.99999999999997
2008-01-30,9.33,0.07,133.28571428571428
2008-01-31,9.45,0.07,134.99999999999997
2008-02-01,9.53,0.07,136.1428571428571
2008-02-04,9.48,0.07,135.42857142857142
2008-02-05,9.01,0.07,128.7142857142857
2008-02-06,9.48,0.07,135.42857142857142
2008-02-07,9.56,0.07,136.57142857142856
2008-02-08,9.55,0.07,136.42857142857142
2008-02-11,9.6,0.07,137.14285714285714
2008-02-12,9.75,0.07,139.28571428571428
2008-02-13,10.59,0.07,151.28571428571428
2008-02-14,10.06,0.07,143.7142857142857
2008-02-15,9.85,0.07,140.7142857142857
2008-02-19,9.83,0.07,140.42857142857142
2008-02-20,9.62,0.07,137.42857142857142
2008-02-21,9.42,0.07,134.57142857142856
2008-02-22,9.37,0.07,133.85714285714283
2008-02-25,9.57,0.07,136.7142857142857
2008-02-26,10.07,0.07,143.85714285714286
2008-02-27,10.0,0.07,142.85714285714283
2008-02-28,9.9,0.07,141.42857142857142
2008-02-29,9.37,0.07,133.85714285714283
2008-03-03,9.5,0.06,158.33333333333334
2008-03-04,9.61,0.06,160.16666666666666
2008-03-05,9.57,0.06,159.5
2008-03-06,8.83,0.06,147.16666666666669
2008-03-07,9.43,0.06,157.16666666666666
2008-03-10,9.56,0.06,159.33333333333334
2008-03-11,10.38,0.06,173.00000000000003
2008-03-12,9.81,0.06,163.50000000000003
2008-03-13,10.18,0.06,169.66666666666666
2008-03-14,9.62,0.06,160.33333333333331
2008-03-17,9.71,0.06,161.83333333333334
2008-03-18,10.15,0.06,169.16666666666669
2008-03-19,10.1,0.06,168.33333333333334
2008-03-20,11.0,0.06,183.33333333333334
2008-03-24,11.58,0.06,193.0
2008-03-25,11.43,0.06,190.5
2008-03-26,11.42,0.06,190.33333333333334
2008-03-27,10.81,0.06,180.16666666666669
2008-03-28,10.29,0.06,171.5
2008-03-31,9.94,0.06,165.66666666666666
2008-04-01,10.15,0.06,169.16666666666669
2008-04-02,10.21,0.06,170.16666666666669
2008-04-03,10.01,0.06,166.83333333333334
2008-04-04,10.35,0.06,172.5
2008-04-07,10.26,0.06,171.0
2008-04-08,10.03,0.06,167.16666666666666
2008-04-09,9.31,0.06,155.16666666666669
2008-04-10,8.95,0.06,149.16666666666666
2008-04-11,8.41,0.06,140.16666666666669
2008-04-14,8.52,0.06,142.0
2008-04-15,8.62,0.06,143.66666666666666
2008-04-16,9.08,0.06,151.33333333333334
2008-04-17,8.94,0.06,149.0
2008-04-18,9.27,0.06,154.5
2008-04-21,8.91,0.06,148.5
2008-04-22,7.98,0.06,133.0
2008-04-23,8.14,0.06,135.66666666666669
2008-04-24,8.07,0.06,134.5
2008-04-25,8.72,0.06,145.33333333333334
2008-04-28,8.71,0.06,145.16666666666669
2008-04-29,8.57,0.06,142.83333333333334
2008-04-30,8.79,0.06,146.5
2008-05-01,9.21,0.06,153.50000000000003
2008-05-02,9.12,0.06,152.0
2008-05-05,8.94,0.06,149.0
2008-05-06,9.0,0.06,150.0
2008-05-07,8.09,0.06,134.83333333333334
2008-05-08,8.22,0.06,137.00000000000003
2008-05-09,7.92,0.06,132.0
2008-05-12,8.09,0.05,161.79999999999998
2008-05-13,8.02,0.05,160.39999999999998
2008-05-14,8.1,0.05,161.99999999999997
2008-05-15,7.94,0.05,158.8
2008-05-16,7.87,0.05,157.4
2008-05-19,7.61,0.05,152.2
2008-05-20,7.91,0.05,158.2
2008-05-21,7.47,0.05,149.39999999999998
2008-05-22,7.52,0.05,150.39999999999998
2008-05-23,7.59,0.05,151.79999999999998
2008-05-27,7.74,0.05,154.79999999999998
2008-05-28,7.52,0.05,150.39999999999998
2008-05-29,7.74,0.05,154.79999999999998
2008-05-30,7.82,0.05,156.4
2008-06-02,7.49,0.05,149.79999999999998
2008-06-03,7.64,0.05,152.79999999999998
2008-06-04,7.79,0.05,155.79999999999998
2008-06-05,8.06,0.05,161.2
2008-06-06,8.03,0.05,160.59999999999997
2008-06-09,8.02,0.05,160.39999999999998
2008-06-10,8.16,0.05,163.2
2008-06-11,8.1,0.05,161.99999999999997
2008-06-12,8.06,0.05,161.2
2008-06-13,8.23,0.05,164.6
2008-06-16,8.21,0.05,164.20000000000002
2008-06-17,8.0,0.05,160.0
2008-06-18,8.05,0.05,161.0
2008-06-19,8.13,0.05,162.6
2008-06-20,8.1,0.05,161.99999999999997
2008-06-23,8.1,0.05,161.99999999999997
2008-06-24,8.01,0.05,160.2
2008-06-25,7.8,0.05,156.0
2008-06-26,7.73,0.05,154.6
2008-06-27,7.82,0.05,156.4
2008-06-30,7.56,0.05,151.2
2008-07-01,7.34,0.05,146.79999999999998
2008-07-02,6.78,0.05,135.6
2008-07-03,6.76,0.05,135.2
2008-07-07,6.7,0.05,134.0
2008-07-08,6.91,0.05,138.2
2008-07-09,6.64,0.05,132.79999999999998
2008-07-10,6.53,0.05,130.6
2008-07-11,6.47,0.05,129.39999999999998
2008-07-14,6.4,0.05,128.0
2008-07-15,6.84,0.05,136.79999999999998
2008-07-16,7.38,0.05,147.6
2008-07-17,7.79,0.05,155.79999999999998
2008-07-18,7.83,0.05,156.6
2008-07-21,7.77,0.05,155.39999999999998
2008-07-22,8.84,0.05,176.79999999999998
2008-07-23,9.25,0.05,185.0
2008-07-24,9.04,0.05,180.79999999999998
2008-07-25,9.22,0.05,184.4
2008-07-28,8.55,0.05,171.0
2008-07-29,9.58,0.05,191.6
2008-07-30,9.91,0.05,198.2
2008-07-31,9.68,0.05,193.6
2008-08-01,9.72,0.08,121.5
2008-08-04,9.31,0.08,116.375
2008-08-05,9.8,0.08,122.5
2008-08-06,9.8,0.08,122.5
2008-08-07,9.51,0.08,118.875
2008-08-08,9.79,0.08,122.37499999999999
2008-08-11,9.75,0.08,121.875
2008-08-12,9.64,0.08,120.5
2008-08-13,9.67,0.08,120.875
2008-08-14,9.77,0.08,122.12499999999999
2008-08-15,9.69,0.08,121.12499999999999
2008-08-18,9.41,0.08,117.625
2008-08-19,9.36,0.08,116.99999999999999
2008-08-20,9.49,0.08,118.625
2008-08-21,9.51,0.08,118.875
2008-08-22,9.75,0.08,121.875
2008-08-25,9.72,0.08,121.5
2008-08-26,9.9,0.08,123.75
2008-08-27,10.0,0.08,125.0
2008-08-28,10.37,0.08,129.625
2008-08-29,10.05,0.08,125.625
2008-09-02,10.07,0.08,125.875
2008-09-03,10.78,0.08,134.75
2008-09-04,10.01,0.08,125.125
2008-09-05,9.88,0.08,123.50000000000001
2008-09-08,10.15,0.08,126.875
2008-09-09,9.6,0.08,120.0
2008-09-10,9.38,0.08,117.25000000000001
2008-09-11,9.29,0.08,116.12499999999999
2008-09-12,9.53,0.08,119.12499999999999
2008-09-15,7.99,0.08,99.875
2008-09-16,7.36,0.08,92.0
2008-09-17,6.19,0.08,77.375
2008-09-18,6.71,0.08,83.875
2008-09-19,8.81,0.08,110.125
2008-09-22,8.58,0.08,107.25
2008-09-23,8.73,0.08,109.125
2008-09-24,7.81,0.08,97.625
2008-09-25,7.6,0.08,95.0
2008-09-26,7.91,0.08,98.875
2008-09-29,6.97,0.08,87.125
2008-09-30,8.07,0.08,100.875
2008-10-01,7.22,0.08,90.25
2008-10-02,7.12,0.08,89.0
2008-10-03,7.12,0.08,89.0
2008-10-06,7.22,0.08,90.25
2008-10-07,5.81,0.08,72.625
2008-10-08,5.81,0.08,72.625
2008-10-09,5.19,0.08,64.875
2008-10-10,6.9,0.08,86.25
2008-10-13,7.25,0.08,90.625
2008-10-14,6.0,0.08,75.0
2008-10-15,4.79,0.08,59.875
2008-10-16,5.47,0.08,68.375
2008-10-17,4.31,0.08,53.87499999999999
2008-10-20,4.36,0.08,54.5
2008-10-21,4.67,0.08,58.375
2008-10-22,5.02,0.08,62.74999999999999
2008-10-23,5.15,0.08,64.375
2008-10-24,5.04,0.08,63.0
2008-10-27,4.76,0.08,59.49999999999999
2008-10-28,5.45,0.08,68.125
2008-10-29,5.51,0.08,68.875
2008-10-30,5.63,0.08,70.375
2008-10-31,5.72,0.04,143.0
2008-11-03,5.46,0.04,136.5
2008-11-04,5.31,0.04,132.75
2008-11-05,4.88,0.04,122.0
2008-11-06,4.96,0.04,124.0
2008-11-07,5.54,0.04,138.5
2008-11-10,5.94,0.04,148.5
2008-11-11,5.71,0.04,142.75
2008-11-12,5.27,0.04,131.75
2008-11-13,6.33,0.04,158.25
2008-11-14,5.38,0.04,134.5
2008-11-17,5.46,0.04,136.5
2008-11-18,5.85,0.04,146.25
2008-11-19,4.77,0.04,119.24999999999999
2008-11-20,4.5,0.04,112.5
2008-11-21,5.44,0.04,136.0
2008-11-24,5.75,0.04,143.75
2008-11-25,6.0,0.04,150.0
2008-11-26,6.19,0.04,154.75
2008-11-28,6.4,0.04,160.0
2008-12-01,5.09,0.04,127.25
2008-12-02,5.8,0.04,145.0
2008-12-03,5.99,0.04,149.75
2008-12-04,5.6,0.04,140.0
2008-12-05,6.41,0.04,160.25
2008-12-08,7.04,0.04,176.0
2008-12-09,7.01,0.04,175.25
2008-12-10,7.25,0.04,181.25
2008-12-11,6.9,0.04,172.5
2008-12-12,7.04,0.04,176.0
2008-12-15,6.55,0.04,163.75
2008-12-16,7.01,0.04,175.25
2008-12-17,7.63,0.04,190.75
2008-12-18,7.55,0.04,188.75
2008-12-19,7.42,0.04,185.5
2008-12-22,7.5,0.04,187.5
2008-12-23,7.87,0.04,196.75
2008-12-24,7.95,0.04,198.75
2008-12-26,8.0,0.04,200.0
2008-12-29,7.57,0.04,189.25
2008-12-30,8.0,0.04,200.0
2008-12-31,8.16,0.04,204.0
2009-01-02,8.68,0.04,217.0
2009-01-05,8.5,0.04,212.5
2009-01-06,8.7,0.04,217.49999999999997
2009-01-07,8.16,0.04,204.0
2009-01-08,8.02,0.04,200.49999999999997
2009-01-09,7.1,0.04,177.5
2009-01-12,7.29,0.04,182.25
2009-01-13,8.1,0.04,202.5
2009-01-14,7.35,0.04,183.75
2009-01-15,7.94,0.04,198.5
2009-01-16,7.71,0.04,192.75
2009-01-20,7.4,0.04,185.0
2009-01-21,8.73,0.04,218.25
2009-01-22,8.1,0.04,202.5
2009-01-23,8.0,0.04,200.0
2009-01-26,8.53,0.04,213.24999999999997
2009-01-27,8.76,0.04,219.0
2009-01-28,9.02,0.04,225.49999999999997
2009-01-29,8.25,0.04,206.25
2009-01-30,7.72,0.04,193.0
2009-02-02,8.09,0.04,202.25
2009-02-03,8.02,0.04,200.49999999999997
2009-02-04,8.03,0.04,200.74999999999997
2009-02-05,8.24,0.04,206.0
2009-02-06,8.73,0.04,218.25
2009-02-09,8.46,0.04,211.50000000000003
2009-02-10,7.93,0.04,198.25
2009-02-11,8.02,0.04,200.49999999999997
2009-02-12,8.31,0.04,207.75
2009-02-13,8.41,0.04,210.25
2009-02-17,7.9,0.04,197.5
2009-02-18,7.93,0.04,198.25
2009-02-19,7.9,0.04,197.5
2009-02-20,7.85,0.04,196.25
2009-02-23,7.56,0.04,189.0
2009-02-24,8.17,0.04,204.25
2009-02-25,8.0,0.04,200.0
2009-02-26,7.93,0.04,198.25
2009-02-27,7.89,0.04,197.25
2009-03-02,7.54,0.04,188.5
2009-03-03,6.57,0.05,131.4
2009-03-04,6.56,0.05,131.2
2009-03-05,6.13,0.05,122.6
2009-03-06,7.05,0.05,141.0
2009-03-09,6.49,0.05,129.79999999999998
2009-03-10,6.84,0.05,136.79999999999998
2009-03-11,7.11,0.05,142.2
2009-03-12,7.7,0.05,154.0
2009-03-13,7.48,0.05,149.6
2009-03-16,7.4,0.05,148.0
2009-03-17,8.19,0.05,163.79999999999998
2009-03-18,8.15,0.05,163.0
2009-03-19,7.95,0.05,159.0
2009-03-20,7.32,0.05,146.4
2009-03-23,8.48,0.05,169.6
2009-03-24,7.29,0.05,145.79999999999998
2009-03-25,7.3,0.05,146.0
2009-03-26,8.18,0.05,163.6
2009-03-27,7.09,0.05,141.79999999999998
2009-03-30,6.85,0.05,136.99999999999997
2009-03-31,7.64,0.05,152.79999999999998
2009-04-01,7.74,0.05,154.79999999999998
2009-04-02,8.24,0.05,164.79999999999998
2009-04-03,8.39,0.05,167.8
2009-04-06,8.41,0.05,168.2
2009-04-07,8.22,0.05,164.4
2009-04-08,8.64,0.05,172.8
2009-04-09,8.95,0.05,178.99999999999997
2009-04-13,9.56,0.05,191.2
2009-04-14,8.65,0.05,173.0
2009-04-15,9.66,0.05,193.2
2009-04-16,9.84,0.05,196.79999999999998
2009-04-17,9.38,0.05,187.6
2009-04-20,8.64,0.05,172.8
2009-04-21,9.36,0.05,187.2
2009-04-22,9.13,0.05,182.6
2009-04-23,8.94,0.05,178.79999999999998
2009-04-24,9.34,0.05,186.79999999999998
2009-04-27,9.26,0.05,185.2
2009-04-28,9.44,0.05,188.79999999999998
2009-04-29,10.08,0.05,201.6
2009-04-30,9.59,0.05,191.79999999999998
2009-05-01,9.54,0.08,119.24999999999999
2009-05-04,10.14,0.08,126.75
2009-05-05,10.42,0.08,130.25
2009-05-06,10.48,0.08,131.0
2009-05-07,9.97,0.08,124.625
2009-05-08,10.77,0.08,134.625
2009-05-11,10.54,0.08,131.75
2009-05-12,10.77,0.08,134.625
2009-05-13,10.48,0.08,131.0
2009-05-14,10.78,0.08,134.75
2009-05-15,10.43,0.08,130.375
2009-05-18,10.94,0.08,136.75
2009-05-19,10.8,0.08,135.0
2009-05-20,10.87,0.08,135.875
2009-05-21,10.21,0.08,127.62500000000001
2009-05-22,10.44,0.08,130.5
2009-05-26,10.86,0.08,135.75
2009-05-27,10.12,0.08,126.49999999999999
2009-05-28,10.21,0.08,127.62500000000001
2009-05-29,10.55,0.08,131.875
2009-06-01,10.87,0.08,135.875
2009-06-02,11.07,0.08,138.375
2009-06-03,11.0,0.08,137.5
2009-06-04,11.0,0.08,137.5
2009-06-05,11.0,0.08,137.5
2009-06-08,10.94,0.08,136.75
2009-06-09,10.8,0.08,135.0
2009-06-10,10.19,0.08,127.37499999999999
2009-06-11,9.84,0.08,123.0
2009-06-12,9.74,0.08,121.75
2009-06-15,9.58,0.08,119.75
2009-06-16,9.14,0.08,114.25
2009-06-17,9.36,0.08,116.99999999999999
2009-06-18,9.54,0.08,119.24999999999999
2009-06-19,9.44,0.08,117.99999999999999
2009-06-22,8.77,0.08,109.62499999999999
2009-06-23,9.3,0.08,116.25
2009-06-24,9.04,0.08,112.99999999999999
2009-06-25,9.93,0.08,124.125
2009-06-26,9.33,0.08,116.625
2009-06-29,9.37,0.08,117.12499999999999
2009-06-30,9.53,0.08,119.12499999999999
2009-07-01,10.04,0.08,125.49999999999999
2009-07-02,9.56,0.08,119.5
2009-07-06,9.4,0.08,117.5
2009-07-07,9.24,0.08,115.5
2009-07-08,9.15,0.08,114.375
2009-07-09,8.99,0.08,112.375
2009-07-10,8.93,0.08,111.625
2009-07-13,9.66,0.08,120.75
2009-07-14,9.29,0.08,116.12499999999999
2009-07-15,10.57,0.08,132.125
2009-07-16,11.15,0.08,139.375
2009-07-17,10.86,0.08,135.75
2009-07-20,10.44,0.08,130.5
2009-07-21,10.12,0.08,126.49999999999999
2009-07-22,10.37,0.08,129.625
2009-07-23,11.15,0.08,139.375
2009-07-24,11.12,0.08,139.0
2009-07-27,11.06,0.08,138.25
2009-07-28,10.97,0.08,137.125
2009-07-29,10.59,0.08,132.375
2009-07-30,10.77,0.08,134.625
2009-07-31,10.46,0.08,130.75
2009-08-03,11.02,0.08,137.75
2009-08-04,10.18,0.08,127.25
2009-08-05,10.01,0.08,125.125
2009-08-06,9.85,0.08,123.125
2009-08-07,10.8,0.08,135.0
2009-08-10,10.99,0.08,137.375
2009-08-11,10.79,0.08,134.875
2009-08-12,11.12,0.08,139.0
2009-08-13,11.19,0.08,139.875
2009-08-14,10.59,0.08,132.375
2009-08-17,10.0,0.08,125.0
2009-08-18,9.96,0.08,124.50000000000001
2009-08-19,10.15,0.08,126.875
2009-08-20,10.31,0.08,128.875
2009-08-21,11.17,0.08,139.625
2009-08-24,11.04,0.08,138.0
2009-08-25,11.21,0.08,140.125
2009-08-26,11.41,0.08,142.625
2009-08-27,11.41,0.08,142.625
2009-08-28,11.23,0.08,140.375
2009-08-31,11.09,0.08,138.625
2009-09-01,10.66,0.08,133.25
2009-09-02,10.66,0.08,133.25
2009-09-03,10.86,0.08,135.75
2009-09-04,11.21,0.08,140.125
2009-09-08,11.17,0.08,139.625
2009-09-09,11.5,0.08,143.75
2009-09-10,11.45,0.08,143.125
2009-09-11,10.99,0.08,137.375
2009-09-14,11.25,0.08,140.625
2009-09-15,11.21,0.08,140.125
2009-09-16,11.3,0.08,141.25
2009-09-17,11.24,0.08,140.5
2009-09-18,11.35,0.08,141.875
2009-09-21,11.29,0.08,141.125
2009-09-22,11.28,0.08,141.0
2009-09-23,11.31,0.08,141.375
2009-09-24,11.32,0.08,141.5
2009-09-25,11.34,0.08,141.75
2009-09-28,12.02,0.08,150.25
2009-09-29,12.1,0.08,151.25
2009-09-30,12.03,0.08,150.375
2009-10-01,11.5,0.08,143.75
2009-10-02,11.55,0.08,144.375
2009-10-05,11.95,0.08,149.375
2009-10-06,12.21,0.08,152.625
2009-10-07,11.87,0.08,148.375
2009-10-08,12.05,0.08,150.625
2009-10-09,12.49,0.08,156.125
2009-10-12,12.34,0.08,154.25
2009-10-13,12.55,0.08,156.875
2009-10-14,12.96,0.08,162.0
2009-10-15,12.86,0.08,160.75
2009-10-16,13.01,0.08,162.625
2009-10-19,13.03,0.08,162.875
2009-10-20,12.97,0.08,162.125
2009-10-21,12.54,0.08,156.75
2009-10-22,12.51,0.08,156.375
2009-10-23,12.34,0.08,154.25
2009-10-26,12.28,0.08,153.5
2009-10-27,12.08,0.08,151.0
2009-10-28,12.49,0.08,156.125
2009-10-29,12.27,0.08,153.375
2009-10-30,11.88,0.12,99.00000000000001
2009-11-02,11.77,0.12,98.08333333333333
2009-11-03,11.9,0.12,99.16666666666667
2009-11-04,11.73,0.12,97.75000000000001
2009-11-05,12.16,0.12,101.33333333333334
2009-11-06,12.43,0.12,103.58333333333333
2009-11-09,12.6,0.12,105.0
2009-11-10,12.07,0.12,100.58333333333334
2009-11-11,12.17,0.12,101.41666666666667
2009-11-12,11.8,0.12,98.33333333333334
2009-11-13,11.9,0.12,99.16666666666667
2009-11-16,12.84,0.12,107.0
2009-11-17,12.86,0.12,107.16666666666667
2009-11-18,12.72,0.12,106.00000000000001
2009-11-19,12.55,0.12,104.58333333333334
2009-11-20,12.64,0.12,105.33333333333334
2009-11-23,13.1,0.12,109.16666666666667
2009-11-24,13.06,0.12,108.83333333333334
2009-11-25,12.31,0.12,102.58333333333334
2009-11-27,11.47,0.12,95.58333333333334
2009-11-30,12.45,0.12,103.75
2009-12-01,12.76,0.12,106.33333333333333
2009-12-02,12.98,0.12,108.16666666666667
2009-12-03,13.01,0.12,108.41666666666667
2009-12-04,13.46,0.12,112.16666666666667
2009-12-07,13.56,0.12,113.00000000000001
2009-12-08,13.31,0.12,110.91666666666667
2009-12-09,13.5,0.12,112.5
2009-12-10,13.04,0.12,108.66666666666666
2009-12-11,12.81,0.12,106.75000000000001
2009-12-14,13.38,0.12,111.50000000000001
2009-12-15,12.8,0.12,106.66666666666667
2009-12-16,12.94,0.12,107.83333333333333
2009-12-17,13.18,0.12,109.83333333333333
2009-12-18,13.78,0.12,114.83333333333333
2009-12-21,13.85,0.12,115.41666666666667
2009-12-22,13.56,0.12,113.00000000000001
2009-12-23,13.82,0.12,115.16666666666667
2009-12-24,13.74,0.12,114.5
2009-12-28,13.67,0.12,113.91666666666667
2009-12-29,13.7,0.12,114.16666666666667
2009-12-30,13.84,0.12,115.33333333333334
2009-12-31,13.9,0.12,115.83333333333334
2010-01-04,14.19,0.12,118.25
2010-01-05,13.68,0.12,114.0
2010-01-06,14.02,0.12,116.83333333333333
2010-01-07,14.12,0.12,117.66666666666667
2010-01-08,14.58,0.12,121.5
2010-01-11,14.52,0.12,121.0
2010-01-12,14.54,0.12,121.16666666666666
2010-01-13,14.49,0.12,120.75
2010-01-14,14.53,0.12,121.08333333333333
2010-01-15,14.29,0.12,119.08333333333333
2010-01-19,14.71,0.12,122.58333333333334
2010-01-20,14.72,0.12,122.66666666666667
2010-01-21,14.26,0.12,118.83333333333334
2010-01-22,14.11,0.12,117.58333333333333
