date,WRK,WRK_EPS,PE Ratio
2017-12-05,63.31,0.84,75.36904761904762
2017-12-06,63.42,0.84,75.5
2017-12-07,63.56,0.84,75.66666666666667
2017-12-08,64.42,0.84,76.69047619047619
2017-12-11,64.42,0.84,76.69047619047619
2017-12-12,63.94,0.84,76.11904761904762
2017-12-13,64.3,0.84,76.54761904761905
2017-12-14,62.55,0.84,74.46428571428571
2017-12-15,63.11,0.84,75.13095238095238
2017-12-18,63.86,0.84,76.02380952380953
2017-12-19,63.4,0.84,75.47619047619048
2017-12-20,63.73,0.84,75.86904761904762
2017-12-21,63.84,0.84,76.0
2017-12-22,63.73,0.84,75.86904761904762
2017-12-26,63.25,0.84,75.29761904761905
2017-12-27,63.08,0.84,75.0952380952381
2017-12-28,63.2,0.84,75.23809523809524
2017-12-29,63.21,0.84,75.25
2018-01-02,64.71,0.84,77.03571428571428
2018-01-03,65.4,0.84,77.85714285714286
2018-01-04,67.04,0.84,79.80952380952382
2018-01-05,67.31,0.84,80.13095238095238
2018-01-08,67.76,0.84,80.66666666666667
2018-01-09,67.4,0.84,80.23809523809524
2018-01-10,67.41,0.84,80.25
2018-01-11,68.26,0.84,81.26190476190477
2018-01-12,69.2,0.84,82.3809523809524
2018-01-16,68.69,0.84,81.77380952380952
2018-01-17,69.27,0.84,82.46428571428571
2018-01-18,68.03,0.84,80.98809523809524
2018-01-19,69.16,0.84,82.33333333333333
2018-01-22,68.78,0.84,81.88095238095238
2018-01-23,68.41,0.84,81.44047619047619
2018-01-24,68.75,0.84,81.8452380952381
2018-01-25,69.09,0.84,82.25
2018-01-26,70.27,0.84,83.6547619047619
2018-01-29,68.41,0.84,81.44047619047619
2018-01-30,68.16,0.84,81.14285714285714
2018-01-31,66.63,0.84,79.32142857142857
2018-02-01,66.28,0.84,78.90476190476191
2018-02-02,67.24,0.84,80.04761904761905
2018-02-05,63.96,0.84,76.14285714285715
2018-02-06,64.55,0.84,76.84523809523809
2018-02-07,64.42,0.9,71.57777777777778
2018-02-08,60.93,0.9,67.7
2018-02-09,62.33,0.9,69.25555555555555
2018-02-12,63.27,0.9,70.3
2018-02-13,63.43,0.9,70.47777777777777
2018-02-14,64.3,0.9,71.44444444444444
2018-02-15,64.91,0.9,72.12222222222222
2018-02-16,66.32,0.9,73.68888888888888
2018-02-20,65.11,0.9,72.34444444444445
2018-02-21,65.13,0.9,72.36666666666666
2018-02-22,65.28,0.9,72.53333333333333
2018-02-23,66.11,0.9,73.45555555555555
2018-02-26,67.33,0.9,74.8111111111111
2018-02-27,66.66,0.9,74.06666666666666
2018-02-28,65.76,0.9,73.06666666666668
2018-03-01,64.97,0.9,72.18888888888888
2018-03-02,65.4,0.9,72.66666666666667
2018-03-05,66.0,0.9,73.33333333333333
2018-03-06,66.4,0.9,73.77777777777779
2018-03-07,66.2,0.9,73.55555555555556
2018-03-08,66.05,0.9,73.38888888888889
2018-03-09,67.07,0.9,74.52222222222221
2018-03-12,67.05,0.9,74.5
2018-03-13,67.01,0.9,74.45555555555556
2018-03-14,66.2,0.9,73.55555555555556
2018-03-15,66.51,0.9,73.9
2018-03-16,66.37,0.9,73.74444444444445
2018-03-19,64.82,0.9,72.02222222222221
2018-03-20,64.58,0.9,71.75555555555555
2018-03-21,64.84,0.9,72.04444444444445
2018-03-22,62.74,0.9,69.71111111111111
2018-03-23,61.04,0.9,67.82222222222222
2018-03-26,63.83,0.9,70.92222222222222
2018-03-27,63.45,0.9,70.5
2018-03-28,63.16,0.9,70.17777777777778
2018-03-29,64.17,0.9,71.3
2018-04-02,61.95,0.9,68.83333333333333
2018-04-03,63.17,0.9,70.18888888888888
2018-04-04,63.86,0.9,70.95555555555555
2018-04-05,64.45,0.9,71.61111111111111
2018-04-06,62.65,0.9,69.61111111111111
2018-04-09,63.0,0.9,70.0
2018-04-10,64.56,0.9,71.73333333333333
2018-04-11,64.25,0.9,71.38888888888889
2018-04-12,64.84,0.9,72.04444444444445
2018-04-13,65.0,0.9,72.22222222222221
2018-04-16,65.36,0.9,72.62222222222222
2018-04-17,66.1,0.9,73.44444444444444
2018-04-18,66.36,0.9,73.73333333333333
2018-04-19,66.61,0.9,74.0111111111111
2018-04-20,66.27,0.9,73.63333333333333
2018-04-23,66.37,0.9,73.74444444444445
2018-04-24,64.7,0.9,71.88888888888889
2018-04-25,65.1,0.9,72.33333333333333
2018-04-26,64.35,0.9,71.49999999999999
2018-04-27,60.79,0.9,67.54444444444444
2018-04-30,59.16,0.9,65.73333333333333
2018-05-01,59.82,0.9,66.46666666666667
2018-05-02,58.56,0.9,65.06666666666666
2018-05-03,58.42,0.85,68.72941176470589
2018-05-04,59.41,0.85,69.89411764705882
2018-05-07,60.0,0.85,70.58823529411765
2018-05-08,60.11,0.85,70.71764705882353
2018-05-09,60.48,0.85,71.15294117647059
2018-05-10,60.55,0.85,71.23529411764706
2018-05-11,61.03,0.85,71.8
2018-05-14,61.21,0.85,72.01176470588236
2018-05-15,60.86,0.85,71.6
2018-05-16,61.89,0.85,72.81176470588235
2018-05-17,62.28,0.85,73.27058823529413
2018-05-18,62.09,0.85,73.04705882352941
2018-05-21,61.39,0.85,72.2235294117647
2018-05-22,61.36,0.85,72.18823529411765
2018-05-23,60.77,0.85,71.49411764705883
2018-05-24,60.66,0.85,71.36470588235294
2018-05-25,59.96,0.85,70.54117647058824
2018-05-29,59.03,0.85,69.44705882352942
2018-05-30,59.76,0.85,70.30588235294118
2018-05-31,58.88,0.85,69.27058823529413
2018-06-01,60.12,0.85,70.72941176470589
2018-06-04,60.68,0.85,71.38823529411765
2018-06-05,60.77,0.85,71.49411764705883
2018-06-06,60.91,0.85,71.65882352941176
2018-06-07,60.56,0.85,71.24705882352941
2018-06-08,60.96,0.85,71.71764705882353
2018-06-11,61.44,0.85,72.28235294117647
2018-06-12,61.82,0.85,72.72941176470589
2018-06-13,60.5,0.85,71.17647058823529
2018-06-14,60.5,0.85,71.17647058823529
2018-06-15,59.81,0.85,70.36470588235295
2018-06-18,59.4,0.85,69.88235294117646
2018-06-19,58.49,0.85,68.81176470588235
2018-06-20,58.46,0.85,68.7764705882353
2018-06-21,57.44,0.85,67.5764705882353
2018-06-22,57.97,0.85,68.2
2018-06-25,58.23,0.85,68.50588235294117
2018-06-26,58.27,0.85,68.5529411764706
2018-06-27,57.51,0.85,67.65882352941176
2018-06-28,57.04,0.85,67.10588235294118
2018-06-29,57.02,0.85,67.08235294117648
2018-07-02,56.93,0.85,66.9764705882353
2018-07-03,56.59,0.85,66.5764705882353
2018-07-05,56.71,0.85,66.71764705882353
2018-07-06,56.92,0.85,66.96470588235294
2018-07-09,57.69,0.85,67.87058823529412
2018-07-10,58.11,0.85,68.36470588235294
2018-07-11,57.3,0.85,67.41176470588235
2018-07-12,57.89,0.85,68.10588235294118
2018-07-13,57.44,0.85,67.5764705882353
2018-07-16,57.04,0.85,67.10588235294118
2018-07-17,57.29,0.85,67.4
2018-07-18,57.64,0.85,67.81176470588235
2018-07-19,57.79,0.85,67.98823529411764
2018-07-20,57.5,0.85,67.64705882352942
2018-07-23,57.18,0.85,67.27058823529411
2018-07-24,57.46,0.85,67.60000000000001
2018-07-25,57.23,0.85,67.32941176470588
2018-07-26,56.39,0.85,66.34117647058824
2018-07-27,56.12,0.85,66.0235294117647
2018-07-30,57.29,0.85,67.4
2018-07-31,57.98,0.85,68.21176470588235
2018-08-01,57.12,0.85,67.2
2018-08-02,55.41,0.85,65.18823529411765
2018-08-03,55.82,1.11,50.288288288288285
2018-08-06,56.29,1.11,50.71171171171171
2018-08-07,56.72,1.11,51.09909909909909
2018-08-08,56.17,1.11,50.6036036036036
2018-08-09,55.56,1.11,50.05405405405405
2018-08-10,55.0,1.11,49.549549549549546
2018-08-13,54.71,1.11,49.288288288288285
2018-08-14,55.9,1.11,50.36036036036035
2018-08-15,54.96,1.11,49.51351351351351
2018-08-16,55.12,1.11,49.65765765765765
2018-08-17,55.32,1.11,49.83783783783783
2018-08-20,55.6,1.11,50.09009009009009
2018-08-21,55.5,1.11,49.99999999999999
2018-08-22,54.84,1.11,49.4054054054054
2018-08-23,54.82,1.11,49.387387387387385
2018-08-24,55.4,1.11,49.909909909909906
2018-08-27,56.09,1.11,50.53153153153153
2018-08-28,55.71,1.11,50.189189189189186
2018-08-29,55.94,1.11,50.39639639639639
2018-08-30,55.53,1.11,50.027027027027025
2018-08-31,55.08,1.11,49.621621621621614
2018-09-04,54.14,1.11,48.77477477477477
2018-09-05,55.18,1.11,49.71171171171171
2018-09-06,54.88,1.11,49.44144144144144
2018-09-07,54.98,1.11,49.53153153153153
2018-09-10,55.58,1.11,50.07207207207207
2018-09-11,55.28,1.11,49.8018018018018
2018-09-12,55.09,1.11,49.63063063063063
2018-09-13,55.51,1.11,50.009009009009006
2018-09-14,55.82,1.11,50.288288288288285
2018-09-17,55.95,1.11,50.4054054054054
2018-09-18,56.16,1.11,50.59459459459459
2018-09-19,56.61,1.11,50.99999999999999
2018-09-20,56.84,1.11,51.207207207207205
2018-09-21,56.33,1.11,50.747747747747745
2018-09-24,55.45,1.11,49.95495495495495
2018-09-25,54.17,1.11,48.8018018018018
2018-09-26,53.69,1.11,48.369369369369366
2018-09-27,53.53,1.11,48.22522522522522
2018-09-28,53.44,1.11,48.144144144144136
2018-10-01,53.6,1.11,48.288288288288285
2018-10-02,53.37,1.11,48.081081081081074
2018-10-03,51.8,1.11,46.66666666666666
2018-10-04,51.59,1.11,46.47747747747748
2018-10-05,50.56,1.11,45.549549549549546
2018-10-08,49.13,1.11,44.26126126126126
2018-10-09,45.25,1.11,40.765765765765764
2018-10-10,43.63,1.11,39.306306306306304
2018-10-11,41.95,1.11,37.792792792792795
2018-10-12,42.61,1.11,38.387387387387385
2018-10-15,42.35,1.11,38.15315315315315
2018-10-16,43.11,1.11,38.83783783783783
2018-10-17,43.15,1.11,38.87387387387387
2018-10-18,42.69,1.11,38.45945945945945
2018-10-19,42.48,1.11,38.27027027027027
2018-10-22,40.27,1.11,36.27927927927928
2018-10-23,41.6,1.11,37.47747747747748
2018-10-24,40.03,1.11,36.06306306306306
2018-10-25,41.55,1.11,37.43243243243243
2018-10-26,41.55,1.11,37.43243243243243
2018-10-29,40.94,1.11,36.882882882882875
2018-10-30,42.84,1.11,38.5945945945946
2018-10-31,42.97,1.11,38.71171171171171
2018-11-01,44.76,1.11,40.324324324324316
2018-11-02,44.67,1.11,40.24324324324324
2018-11-05,45.37,1.11,40.87387387387387
2018-11-06,46.73,1.11,42.09909909909909
2018-11-07,46.8,1.11,42.162162162162154
2018-11-08,46.35,1.11,41.75675675675676
2018-11-09,45.81,1.11,41.27027027027027
2018-11-12,44.79,1.11,40.35135135135135
2018-11-13,45.33,1.11,40.83783783783783
2018-11-14,45.56,1.11,41.04504504504504
2018-11-15,45.43,1.11,40.927927927927925
2018-11-16,46.15,1.11,41.57657657657657
2018-11-19,46.07,1.11,41.5045045045045
2018-11-20,45.73,1.11,41.19819819819819
2018-11-21,45.55,1.11,41.03603603603603
2018-11-23,45.32,1.11,40.828828828828826
2018-11-26,46.43,1.11,41.828828828828826
2018-11-27,46.56,1.11,41.945945945945944
2018-11-28,46.45,1.11,41.846846846846844
2018-11-29,46.35,1.11,41.75675675675676
2018-11-30,47.11,1.11,42.441441441441434
2018-12-03,47.27,1.11,42.585585585585584
2018-12-04,46.51,1.11,41.90090090090089
2018-12-06,46.21,1.11,41.63063063063063
2018-12-07,45.29,1.11,40.801801801801794
2018-12-10,44.21,1.11,39.828828828828826
2018-12-11,44.2,1.11,39.81981981981982
2018-12-12,44.41,1.11,40.009009009009006
2018-12-13,43.86,1.11,39.51351351351351
2018-12-14,44.37,1.11,39.97297297297297
2018-12-17,40.19,1.11,36.207207207207205
2018-12-18,40.25,1.11,36.26126126126126
2018-12-19,39.36,1.11,35.45945945945945
2018-12-20,38.28,1.11,34.486486486486484
2018-12-21,36.94,1.11,33.27927927927927
2018-12-24,35.24,1.11,31.747747747747745
2018-12-26,37.31,1.11,33.612612612612615
2018-12-27,37.93,1.11,34.17117117117117
2018-12-28,37.27,1.11,33.57657657657658
2018-12-31,37.76,1.11,34.01801801801801
2019-01-02,38.89,1.11,35.03603603603603
2019-01-03,38.23,1.11,34.441441441441434
2019-01-04,39.88,1.11,35.927927927927925
2019-01-07,39.95,1.11,35.99099099099099
2019-01-08,39.84,1.11,35.891891891891895
2019-01-09,39.0,1.11,35.13513513513513
2019-01-10,40.29,1.11,36.29729729729729
2019-01-11,40.95,1.11,36.89189189189189
2019-01-14,40.2,1.11,36.21621621621622
2019-01-15,40.38,1.11,36.37837837837838
2019-01-16,40.32,1.11,36.32432432432432
2019-01-17,40.57,1.11,36.549549549549546
2019-01-18,41.42,1.11,37.31531531531532
2019-01-22,41.26,1.11,37.17117117117117
2019-01-23,41.03,1.11,36.96396396396396
2019-01-24,41.83,1.11,37.68468468468468
2019-01-25,42.29,1.11,38.09909909909909
2019-01-28,41.68,1.11,37.549549549549546
2019-01-29,41.45,1.11,37.34234234234234
2019-01-30,41.46,1.11,37.35135135135135
2019-01-31,40.71,1.11,36.67567567567567
2019-02-01,38.7,1.11,34.86486486486486
2019-02-04,38.0,1.11,34.23423423423423
2019-02-05,38.26,1.11,34.468468468468465
2019-02-06,38.64,1.11,34.81081081081081
2019-02-07,37.9,1.11,34.14414414414414
2019-02-08,37.81,0.66,57.28787878787879
2019-02-11,37.67,0.66,57.07575757575758
2019-02-12,38.71,0.66,58.65151515151515
2019-02-13,39.14,0.66,59.303030303030305
2019-02-14,38.38,0.66,58.151515151515156
2019-02-15,39.05,0.66,59.16666666666666
2019-02-19,39.26,0.66,59.48484848484848
2019-02-20,40.32,0.66,61.090909090909086
2019-02-21,39.26,0.66,59.48484848484848
2019-02-22,39.27,0.66,59.5
2019-02-25,39.67,0.66,60.10606060606061
2019-02-26,39.23,0.66,59.43939393939393
2019-02-27,38.6,0.66,58.484848484848484
2019-02-28,37.38,0.66,56.63636363636364
2019-03-01,37.55,0.66,56.893939393939384
2019-03-04,38.31,0.66,58.04545454545455
2019-03-05,38.53,0.66,58.378787878787875
2019-03-06,37.89,0.66,57.40909090909091
2019-03-07,37.41,0.66,56.68181818181817
2019-03-08,37.7,0.66,57.121212121212125
2019-03-11,38.79,0.66,58.772727272727266
2019-03-12,39.55,0.66,59.924242424242415
2019-03-13,39.58,0.66,59.96969696969696
2019-03-14,39.16,0.66,59.33333333333333
2019-03-15,37.55,0.66,56.893939393939384
2019-03-18,38.28,0.66,58.0
2019-03-19,38.46,0.66,58.27272727272727
2019-03-20,37.65,0.66,57.04545454545454
2019-03-21,38.1,0.66,57.72727272727273
2019-03-22,36.75,0.66,55.68181818181818
2019-03-25,36.61,0.66,55.46969696969697
2019-03-26,37.66,0.66,57.060606060606055
2019-03-27,37.56,0.66,56.90909090909091
2019-03-28,37.98,0.66,57.54545454545454
2019-03-29,38.35,0.66,58.1060606060606
2019-04-01,39.77,0.66,60.25757575757576
2019-04-02,38.95,0.66,59.015151515151516
2019-04-03,39.82,0.66,60.33333333333333
2019-04-04,39.18,0.66,59.36363636363636
2019-04-05,39.89,0.66,60.43939393939394
2019-04-08,39.56,0.66,59.93939393939394
2019-04-09,38.92,0.66,58.96969696969697
2019-04-10,38.99,0.66,59.07575757575758
2019-04-11,39.0,0.66,59.090909090909086
2019-04-12,39.54,0.66,59.90909090909091
2019-04-15,38.73,0.66,58.68181818181817
2019-04-16,36.88,0.66,55.87878787878788
2019-04-17,35.5,0.66,53.78787878787878
2019-04-18,35.49,0.66,53.77272727272727
2019-04-22,35.8,0.66,54.242424242424235
2019-04-23,36.5,0.66,55.3030303030303
2019-04-24,36.83,0.66,55.8030303030303
2019-04-25,36.61,0.66,55.46969696969697
2019-04-26,37.11,0.66,56.22727272727273
2019-04-29,37.05,0.66,56.136363636363626
2019-04-30,38.38,0.66,58.151515151515156
2019-05-01,37.99,0.66,57.56060606060606
2019-05-02,38.52,0.66,58.36363636363637
2019-05-03,39.29,0.77326,50.81085275327833
2019-05-06,38.39,0.77326,49.64694927967307
2019-05-07,38.3,0.77326,49.530558932312545
2019-05-08,38.12,0.77326,49.297778237591494
2019-05-09,37.15,0.77326,48.04334893826139
2019-05-10,37.23,0.77326,48.146807024804076
2019-05-13,36.12,0.77326,46.711326074024264
2019-05-14,37.19,0.77326,48.09507798153273
2019-05-15,37.44,0.77326,48.418384501978636
2019-05-16,37.42,0.77326,48.39251998034297
2019-05-17,36.66,0.77326,47.409668158187415
2019-05-20,35.15,0.77326,45.45689677469415
2019-05-21,35.94,0.77326,46.47854537930321
2019-05-22,35.22,0.77326,45.547422600419004
2019-05-23,34.68,0.77326,44.84908051625585
2019-05-24,34.84,0.77326,45.055996689341235
2019-05-28,34.02,0.77326,43.99555130227867
2019-05-29,33.63,0.77326,43.49119313038306
2019-05-30,33.16,0.77326,42.883376871944755
2019-05-31,32.6,0.77326,42.159170266145935
2019-06-03,33.24,0.77326,42.98683495848745
2019-06-04,35.6,0.77326,46.03884851149679
2019-06-05,35.88,0.77326,46.4009518143962
2019-06-06,36.65,0.77326,47.39673589736958
2019-06-07,36.42,0.77326,47.09929389855935
2019-06-10,36.43,0.77326,47.11222615937719
2019-06-11,36.51,0.77326,47.215684245919874
2019-06-12,36.3,0.77326,46.944106768745314
2019-06-13,37.16,0.77326,48.05628119907922
2019-06-14,36.05,0.77326,46.62080024829941
2019-06-17,35.36,0.77326,45.72847425186871
2019-06-18,35.98,0.77326,46.53027442257456
2019-06-19,35.85,0.77326,46.36215503194269
2019-06-20,36.5,0.77326,47.20275198510204
2019-06-21,36.72,0.77326,47.487261723094434
2019-06-24,35.18,0.77326,45.49569355714766
2019-06-25,34.65,0.77326,44.81028373380234
2019-06-26,34.74,0.77326,44.92667408116287
2019-06-27,35.75,0.77326,46.23283242376433
2019-06-28,36.47,0.77326,47.16395520264853
2019-07-01,37.45,0.77326,48.43131676279648
2019-07-02,37.23,0.77326,48.146807024804076
2019-07-03,38.12,0.77326,49.297778237591494
2019-07-05,38.07,0.77326,49.233116933502316
2019-07-08,37.78,0.77326,48.85808136978507
2019-07-09,37.42,0.77326,48.39251998034297
2019-07-10,37.4,0.77326,48.36665545870729
2019-07-11,36.19,0.77326,46.80185189974912
2019-07-12,36.95,0.77326,47.78470372190467
2019-07-15,35.85,0.77326,46.36215503194269
2019-07-16,35.81,0.77326,46.31042598867135
2019-07-17,35.34,0.77326,45.70260973023305
2019-07-18,35.24,0.77326,45.57328712205468
2019-07-19,36.23,0.77326,46.85358094302046
2019-07-22,35.69,0.77326,46.1552388588573
2019-07-23,36.77,0.77326,47.55192302718362
2019-07-24,36.79,0.77326,47.57778754881929
2019-07-25,37.11,0.77326,47.991619894990045
2019-07-26,36.64,0.77326,47.38380363655175
2019-07-29,36.75,0.77326,47.526058505547944
2019-07-30,37.15,0.77326,48.04334893826139
2019-07-31,36.05,0.77326,46.62080024829941
2019-08-01,37.26,0.77326,48.185603807257586
2019-08-02,36.85,1.07897,34.15294215779864
2019-08-05,35.17,1.07897,32.595901646941066
2019-08-06,34.82,1.07897,32.27151820717907
2019-08-07,34.79,1.07897,32.24371391234233
2019-08-08,34.82,1.07897,32.27151820717907
2019-08-09,34.32,1.07897,31.80811329323336
2019-08-12,33.22,1.07897,30.788622482552803
2019-08-13,34.65,1.07897,32.113960536437524
2019-08-14,33.24,1.07897,30.807158679110636
2019-08-15,32.6,1.07897,30.21400038926013
2019-08-16,33.35,1.07897,30.909107760178692
2019-08-19,33.98,1.07897,31.49299795175028
2019-08-20,33.25,1.07897,30.816426777389548
2019-08-21,33.57,1.07897,31.1130059223148
2019-08-22,33.63,1.07897,31.168614511988288
2019-08-23,32.34,1.07897,29.973029834008365
2019-08-26,32.88,1.07897,30.473507141069728
2019-08-27,32.31,1.07897,29.94522553917162
2019-08-28,33.48,1.07897,31.02959303780457
2019-08-29,34.11,1.07897,31.613483229376165
2019-08-30,34.18,1.07897,31.678359917328564
2019-09-03,33.01,1.07897,30.593992418695606
2019-09-04,33.99,1.07897,31.502266050029196
2019-09-05,34.93,1.07897,32.37346728824713
2019-09-06,35.12,1.07897,32.54956115554649
2019-09-09,35.95,1.07897,33.31881331269637
2019-09-10,37.86,1.07897,35.08902008396897
2019-09-11,39.08,1.07897,36.21972807399649
2019-09-12,38.44,1.07897,35.62656978414599
2019-09-13,39.09,1.07897,36.228996172275416
2019-09-16,37.92,1.07897,35.14462867364246
2019-09-17,37.24,1.07897,34.514397990676294
2019-09-18,36.8,1.07897,34.10660166640407
2019-09-19,35.89,1.07897,33.26320472302288
2019-09-20,35.91,1.07897,33.281740919580706
2019-09-23,36.16,1.07897,33.51344337655356
2019-09-24,35.89,1.07897,33.26320472302288
2019-09-25,36.4,1.07897,33.735877735247506
2019-09-26,36.33,1.07897,33.67100104729511
2019-09-27,36.48,1.07897,33.810022521478814
2019-09-30,36.45,1.07897,33.78221822664208
2019-10-01,34.86,1.07897,32.30859060029473
2019-10-02,33.93,1.07897,31.44665746035571
2019-10-03,33.47,1.07897,31.020324939525658
2019-10-04,34.07,1.07897,31.576410836260507
2019-10-07,34.01,1.07897,31.52080224658702
2019-10-08,33.57,1.07897,31.1130059223148
2019-10-09,34.0,1.07897,31.511534148308108
2019-10-10,35.41,1.07897,32.818336005635004
2019-10-11,36.57,1.07897,33.893435405989045
2019-10-14,36.03,1.07897,33.392958098927686
2019-10-15,36.25,1.07897,33.59685626106379
2019-10-16,36.31,1.07897,33.65246485073728
2019-10-17,36.2,1.07897,33.550515769669225
2019-10-18,36.7,1.07897,34.013920683614934
2019-10-21,37.12,1.07897,34.40318081132932
2019-10-22,37.65,1.07897,34.89439002011177
2019-10-23,38.25,1.07897,35.45047591684662
2019-10-24,37.6,1.07897,34.848049528717205
2019-10-25,38.01,1.07897,35.22804155815268
2019-10-28,38.44,1.07897,35.62656978414599
2019-10-29,37.97,1.07897,35.190969165037025
2019-10-30,37.66,1.07897,34.90365811839069
2019-10-31,37.37,1.07897,34.634883268302175
2019-11-01,38.8,1.07897,35.9602213221869
2019-11-04,39.17,1.07897,36.303140958506724
2019-11-05,39.62,1.07897,36.72020538105786
2019-11-06,39.24,1.07897,36.36801764645912
2019-11-07,39.04,1.07897,36.18265568088084
2019-11-08,39.75,1.07897,36.84069065868375
2019-11-11,39.39,1.07897,36.50703912064284
2019-11-12,40.64,1.07897,37.6655514055071
2019-11-13,40.37,1.07897,37.41531275197642
2019-11-14,40.5,1.07897,37.535798029602304
2019-11-15,39.96,1.07897,37.035320722540945
2019-11-18,40.02,1.4002,28.581631195543498
2019-11-19,39.94,1.4002,28.52449650049993
2019-11-20,38.74,1.4002,27.667476074846455
2019-11-21,38.32,1.4002,27.367518925867735
2019-11-22,38.81,1.4002,27.717468933009574
2019-11-25,39.74,1.4002,28.38165976289102
2019-11-26,40.49,1.4002,28.917297528924443
2019-11-27,40.66,1.4002,29.038708755892014
2019-11-29,40.33,1.4002,28.80302813883731
2019-12-02,40.4,1.4002,28.85302099700043
2019-12-03,39.5,1.4002,28.210255677760323
2019-12-04,39.38,1.4002,28.124553635194975
2019-12-05,39.98,1.4002,28.55306384802171
2019-12-06,41.23,1.4002,29.445793458077418
2019-12-09,40.89,1.4002,29.202971004142267
2019-12-10,40.07,1.4002,28.617340379945723
2019-12-11,40.41,1.4002,28.860162833880874
2019-12-12,41.24,1.4002,29.452935294957868
2019-12-13,40.89,1.4002,29.202971004142267
2019-12-16,40.9,1.4002,29.210112841022713
2019-12-17,42.01,1.4002,30.00285673475218
2019-12-18,42.14,1.4002,30.095700614197973
2019-12-19,42.24,1.4002,30.16711898300243
2019-12-20,42.48,1.4002,30.338523068133124
2019-12-23,43.18,1.4002,30.838451649764323
2019-12-24,42.76,1.4002,30.538494500785603
2019-12-26,42.97,1.4002,30.688473075274963
2019-12-27,42.64,1.4002,30.45279245822026
2019-12-30,42.6,1.4002,30.424225110698476
2019-12-31,42.91,1.4002,30.645622053992287
2020-01-02,43.45,1.4002,31.031281245536356
2020-01-03,42.68,1.4002,30.481359805742038
2020-01-06,42.03,1.4002,30.01714040851307
2020-01-07,41.56,1.4002,29.68147407513213
2020-01-08,41.74,1.4002,29.81002713898015
2020-01-09,42.57,1.4002,30.402799600057136
2020-01-10,42.16,1.4002,30.109984287958863
2020-01-13,42.53,1.4002,30.374232252535354
2020-01-14,42.56,1.4002,30.395657763176693
2020-01-15,42.65,1.4002,30.4599342951007
2020-01-16,43.44,1.4002,31.024139408655905
2020-01-17,43.68,1.4002,31.195543493786605
2020-01-21,41.6,1.4002,29.71004142265391
2020-01-22,41.66,1.4002,29.75289244393658
2020-01-23,42.05,1.4002,30.03142408227396
2020-01-24,40.94,1.4002,29.238680188544496
2020-01-27,40.07,1.4002,28.617340379945723
2020-01-28,40.5,1.4002,28.924439365804886
2020-01-29,40.61,1.4002,29.002999571489788
2020-01-30,40.02,1.4002,28.581631195543498
2020-01-31,39.0,0.78607,49.61390206979022
2020-02-03,39.47,0.78607,50.21181319729794
2020-02-04,39.7,0.78607,50.5044080043762
2020-02-05,41.74,0.78607,53.09959672802677
2020-02-06,41.67,0.78607,53.010546134568166
2020-02-07,41.22,0.78607,52.43807803376289
2020-02-10,40.95,0.78607,52.09459717327973
2020-02-11,41.98,0.78607,53.40491304845624
2020-02-12,41.94,0.78607,53.35402699505133
2020-02-13,40.75,0.78607,51.84016690625516
2020-02-14,40.53,0.78607,51.56029361252814
2020-02-18,40.92,0.78607,52.056432633226045
2020-02-19,40.47,0.78607,51.48396453242077
2020-02-20,40.55,0.78607,51.585736639230596
2020-02-21,40.85,0.78607,51.96738203976745
2020-02-24,37.57,0.78607,47.79472566056458
2020-02-25,34.95,0.78607,44.461689162542775
2020-02-26,34.86,0.78607,44.34719554238172
2020-02-27,32.72,0.78607,41.62479168521887
2020-02-28,33.25,0.78607,42.299031892833966
2020-03-02,34.19,0.78607,43.49485414784942
2020-03-03,32.58,0.78607,41.44669049830167
2020-03-04,33.59,0.78607,42.73156334677574
2020-03-05,31.26,0.78607,39.76745073593955
2020-03-06,30.08,0.78607,38.26631216049461
2020-03-09,26.61,0.78607,33.8519470276184
2020-03-10,28.96,0.78607,36.841502665157044
2020-03-11,26.23,0.78607,33.36852952027173
2020-03-12,22.08,0.78607,28.089101479512
2020-03-13,25.87,0.78607,32.91055503962751
2020-03-16,22.51,0.78607,28.63612655361482
2020-03-17,26.1,0.78607,33.20314984670576
2020-03-18,23.45,0.78607,29.831948808630273
2020-03-19,25.16,0.78607,32.007327591690306
2020-03-20,25.52,0.78607,32.465302072334524
2020-03-23,24.81,0.78607,31.562074624397315
2020-03-24,26.24,0.78607,33.38125103362296
2020-03-25,26.35,0.78607,33.52118768048647
2020-03-26,28.39,0.78607,36.116376404137036
2020-03-27,27.89,0.78607,35.48030073657562
2020-03-30,29.0,0.78607,36.89238871856196
2020-03-31,28.26,0.78607,35.95099673057107
2020-04-01,26.71,0.78607,33.97916216113069
2020-04-02,26.79,0.78607,34.08093426794051
2020-04-03,25.68,0.78607,32.668846285954174
2020-04-06,28.97,0.78607,36.854224178508275
2020-04-07,28.94,0.78607,36.81605963845459
2020-04-08,30.69,0.78607,39.04232447491954
2020-04-09,32.16,0.78607,40.91238693755008
2020-04-13,32.44,0.78607,41.268589311384474
2020-04-14,31.91,0.78607,40.59434910376938
2020-04-15,30.31,0.78607,38.55890696757286
2020-04-16,28.82,0.78607,36.66340147823985
2020-04-17,30.69,0.78607,39.04232447491954
2020-04-20,29.66,0.78607,37.732008599743025
2020-04-21,29.07,0.78607,36.981439312020555
2020-04-22,28.47,0.78607,36.21814851094686
2020-04-23,28.88,0.78607,36.73973055834722
2020-04-24,28.88,0.78607,36.73973055834722
