date,TTWO,TTWO_EPS,PE Ratio
2010-09-07,9.36,-0.05,-187.2
2010-09-08,9.24,-0.05,-184.79999999999998
2010-09-09,9.34,-0.05,-186.79999999999998
2010-09-10,9.57,-0.05,-191.4
2010-09-13,9.57,-0.05,-191.4
2010-09-14,9.53,-0.05,-190.59999999999997
2010-09-15,9.87,-0.05,-197.39999999999998
2010-09-16,9.75,-0.05,-195.0
2010-09-17,9.83,-0.05,-196.6
2010-09-20,9.93,-0.05,-198.6
2010-09-21,9.99,-0.05,-199.79999999999998
2010-09-22,9.95,-0.05,-198.99999999999997
2010-09-23,9.74,-0.05,-194.79999999999998
2010-09-24,9.99,-0.05,-199.79999999999998
2010-09-27,9.9,-0.05,-198.0
2010-09-28,10.1,-0.05,-201.99999999999997
2010-09-29,10.07,-0.05,-201.4
2010-09-30,10.14,-0.05,-202.8
2010-10-01,10.25,-0.05,-205.0
2010-10-04,10.41,-0.05,-208.2
2010-10-05,10.55,-0.05,-211.0
2010-10-06,10.46,-0.05,-209.20000000000002
2010-10-07,10.41,-0.05,-208.2
2010-10-08,10.53,-0.05,-210.59999999999997
2010-10-11,10.55,-0.05,-211.0
2010-10-12,10.65,-0.05,-213.0
2010-10-13,10.9,-0.05,-218.0
2010-10-14,10.83,-0.05,-216.6
2010-10-15,10.57,-0.05,-211.4
2010-10-18,10.55,-0.05,-211.0
2010-10-19,10.1,-0.05,-201.99999999999997
2010-10-20,10.26,-0.05,-205.2
2010-10-21,10.21,-0.05,-204.20000000000002
2010-10-22,10.16,-0.05,-203.2
2010-10-25,9.88,-0.05,-197.6
2010-10-26,10.22,-0.05,-204.4
2010-10-27,10.29,-0.05,-205.79999999999998
2010-10-28,10.19,-0.05,-203.79999999999998
2010-10-29,10.67,-0.05,-213.39999999999998
2010-11-01,10.79,-0.05,-215.79999999999998
2010-11-02,11.11,-0.05,-222.2
2010-11-03,11.19,-0.05,-223.79999999999998
2010-11-04,11.24,-0.05,-224.79999999999998
2010-11-05,11.13,-0.05,-222.6
2010-11-08,11.33,-0.05,-226.6
2010-11-09,11.29,-0.05,-225.79999999999998
2010-11-10,11.47,-0.05,-229.4
2010-11-11,11.62,-0.05,-232.39999999999998
2010-11-12,11.11,-0.05,-222.2
2010-11-15,11.08,-0.05,-221.6
2010-11-16,10.73,-0.05,-214.6
2010-11-17,11.22,-0.05,-224.4
2010-11-18,11.32,-0.05,-226.4
2010-11-19,11.07,-0.05,-221.4
2010-11-22,11.19,-0.05,-223.79999999999998
2010-11-23,10.77,-0.05,-215.39999999999998
2010-11-24,10.94,-0.05,-218.79999999999998
2010-11-26,11.1,-0.05,-221.99999999999997
2010-11-29,11.03,-0.05,-220.59999999999997
2010-11-30,11.07,-0.05,-221.4
2010-12-01,11.37,-0.05,-227.39999999999998
2010-12-02,11.47,-0.05,-229.4
2010-12-03,11.99,-0.05,-239.79999999999998
2010-12-06,12.04,-0.05,-240.79999999999998
2010-12-07,12.0,-0.05,-240.0
2010-12-08,12.07,-0.05,-241.4
2010-12-09,12.05,-0.05,-241.0
2010-12-10,12.33,-0.05,-246.6
2010-12-13,11.92,-0.05,-238.39999999999998
2010-12-14,12.06,-0.05,-241.2
2010-12-15,12.0,-0.05,-240.0
2010-12-16,11.94,-0.05,-238.79999999999998
2010-12-17,12.93,-0.05,-258.59999999999997
2010-12-20,12.85,-0.34,-37.79411764705882
2010-12-21,12.56,-0.34,-36.94117647058823
2010-12-22,12.57,-0.34,-36.970588235294116
2010-12-23,12.41,-0.34,-36.5
2010-12-27,12.45,-0.34,-36.61764705882352
2010-12-28,12.39,-0.34,-36.44117647058823
2010-12-29,12.25,-0.34,-36.02941176470588
2010-12-30,12.28,-0.34,-36.11764705882352
2010-12-31,12.27,-0.34,-36.088235294117645
2011-01-03,12.37,-0.34,-36.382352941176464
2011-01-04,12.38,-0.34,-36.411764705882355
2011-01-05,12.41,-0.34,-36.5
2011-01-06,12.28,-0.34,-36.11764705882352
2011-01-07,12.55,-0.34,-36.911764705882355
2011-01-10,12.78,-0.34,-37.588235294117645
2011-01-11,12.81,-0.34,-37.67647058823529
2011-01-12,12.75,-0.34,-37.5
2011-01-13,13.15,-0.34,-38.67647058823529
2011-01-14,13.03,-0.34,-38.3235294117647
2011-01-18,12.95,-0.34,-38.088235294117645
2011-01-19,12.75,-0.34,-37.5
2011-01-20,12.44,-0.34,-36.588235294117645
2011-01-21,12.15,-0.34,-35.73529411764706
2011-01-24,12.28,-0.34,-36.11764705882352
2011-01-25,12.22,-0.34,-35.94117647058823
2011-01-26,12.41,-0.34,-36.5
2011-01-27,12.82,-0.34,-37.705882352941174
2011-01-28,12.41,-0.34,-36.5
2011-01-31,12.48,-0.34,-36.705882352941174
2011-02-01,13.12,-0.34,-38.588235294117645
2011-02-02,13.83,-0.34,-40.67647058823529
2011-02-03,14.13,-0.34,-41.55882352941176
2011-02-04,14.12,-0.34,-41.52941176470588
2011-02-07,14.36,-0.34,-42.23529411764705
2011-02-08,14.54,-0.34,-42.764705882352935
2011-02-09,14.76,0.96,15.375
2011-02-10,15.42,0.96,16.0625
2011-02-11,15.82,0.96,16.479166666666668
2011-02-14,15.97,0.96,16.635416666666668
2011-02-15,16.0,0.96,16.666666666666668
2011-02-16,16.59,0.96,17.28125
2011-02-17,16.34,0.96,17.020833333333332
2011-02-18,16.28,0.96,16.958333333333336
2011-02-22,15.92,0.96,16.583333333333332
2011-02-23,15.53,0.96,16.177083333333332
2011-02-24,15.69,0.96,16.34375
2011-02-25,16.24,0.96,16.916666666666664
2011-02-28,16.07,0.96,16.739583333333336
2011-03-01,15.91,0.96,16.572916666666668
2011-03-02,15.88,0.96,16.541666666666668
2011-03-03,16.14,0.96,16.8125
2011-03-04,16.05,0.96,16.71875
2011-03-07,15.67,0.96,16.322916666666668
2011-03-08,15.8,0.96,16.458333333333336
2011-03-09,15.56,0.96,16.208333333333336
2011-03-10,15.37,0.96,16.010416666666668
2011-03-11,15.44,0.96,16.083333333333332
2011-03-14,15.45,0.96,16.09375
2011-03-15,15.25,0.96,15.885416666666668
2011-03-16,14.96,0.96,15.583333333333334
2011-03-17,14.96,0.96,15.583333333333334
2011-03-18,15.06,0.96,15.687500000000002
2011-03-21,15.18,0.96,15.8125
2011-03-22,15.09,0.96,15.71875
2011-03-23,15.28,0.96,15.916666666666666
2011-03-24,15.55,0.96,16.197916666666668
2011-03-25,15.61,0.96,16.260416666666668
2011-03-28,15.57,0.96,16.21875
2011-03-29,15.93,0.96,16.59375
2011-03-30,15.41,0.96,16.052083333333336
2011-03-31,15.37,0.96,16.010416666666668
2011-04-01,15.05,0.96,15.677083333333334
2011-04-04,15.1,0.96,15.729166666666666
2011-04-05,15.3,0.96,15.937500000000002
2011-04-06,15.72,0.96,16.375
2011-04-07,15.66,0.96,16.3125
2011-04-08,15.56,0.96,16.208333333333336
2011-04-11,15.46,0.96,16.104166666666668
2011-04-12,15.1,0.96,15.729166666666666
2011-04-13,15.13,0.96,15.760416666666668
2011-04-14,15.27,0.96,15.90625
2011-04-15,15.56,0.96,16.208333333333336
2011-04-18,15.3,0.96,15.937500000000002
2011-04-19,15.3,0.96,15.937500000000002
2011-04-20,15.63,0.96,16.28125
2011-04-21,15.59,0.96,16.239583333333332
2011-04-25,15.46,0.96,16.104166666666668
2011-04-26,15.54,0.96,16.1875
2011-04-27,16.17,0.96,16.843750000000004
2011-04-28,16.29,0.96,16.96875
2011-04-29,16.18,0.96,16.854166666666668
2011-05-02,16.1,0.96,16.770833333333336
2011-05-03,15.97,0.96,16.635416666666668
2011-05-04,15.53,0.96,16.177083333333332
2011-05-05,15.67,0.96,16.322916666666668
2011-05-06,15.6,0.96,16.25
2011-05-09,15.77,0.96,16.427083333333332
2011-05-10,16.18,0.96,16.854166666666668
2011-05-11,16.04,0.96,16.708333333333332
2011-05-12,15.99,0.96,16.65625
2011-05-13,15.93,0.96,16.59375
2011-05-16,15.87,0.96,16.53125
2011-05-17,17.1,0.96,17.812500000000004
2011-05-18,17.07,0.96,17.78125
2011-05-19,17.41,0.96,18.135416666666668
2011-05-20,16.88,0.96,17.583333333333332
2011-05-23,16.45,0.96,17.135416666666668
2011-05-24,16.1,0.96,16.770833333333336
2011-05-25,16.62,-0.26,-63.92307692307693
2011-05-26,16.76,-0.26,-64.46153846153847
2011-05-27,16.39,-0.26,-63.03846153846154
2011-05-31,16.39,-0.26,-63.03846153846154
2011-06-01,16.32,-0.26,-62.76923076923077
2011-06-02,16.29,-0.26,-62.653846153846146
2011-06-03,16.17,-0.26,-62.19230769230769
2011-06-06,15.87,-0.26,-61.03846153846153
2011-06-07,15.81,-0.26,-60.80769230769231
2011-06-08,15.29,-0.26,-58.8076923076923
2011-06-09,15.73,-0.26,-60.5
2011-06-10,15.59,-0.26,-59.96153846153846
2011-06-13,15.42,-0.26,-59.30769230769231
2011-06-14,15.0,-0.26,-57.69230769230769
2011-06-15,14.53,-0.26,-55.88461538461538
2011-06-16,14.49,-0.26,-55.730769230769226
2011-06-17,14.49,-0.26,-55.730769230769226
2011-06-20,14.63,-0.26,-56.269230769230774
2011-06-21,14.94,-0.26,-57.46153846153846
2011-06-22,14.86,-0.26,-57.153846153846146
2011-06-23,15.21,-0.26,-58.5
2011-06-24,14.8,-0.26,-56.92307692307693
2011-06-27,15.14,-0.26,-58.23076923076923
2011-06-28,15.26,-0.26,-58.692307692307686
2011-06-29,15.38,-0.26,-59.15384615384615
2011-06-30,15.28,-0.26,-58.76923076923077
2011-07-01,15.42,-0.26,-59.30769230769231
2011-07-05,15.57,-0.26,-59.88461538461539
2011-07-06,15.48,-0.26,-59.53846153846154
2011-07-07,15.58,-0.26,-59.92307692307692
2011-07-08,15.36,-0.26,-59.07692307692307
2011-07-11,14.84,-0.26,-57.07692307692307
2011-07-12,14.77,-0.26,-56.80769230769231
2011-07-13,14.75,-0.26,-56.730769230769226
2011-07-14,14.49,-0.26,-55.730769230769226
2011-07-15,14.37,-0.26,-55.26923076923077
2011-07-18,14.21,-0.26,-54.65384615384615
2011-07-19,14.45,-0.26,-55.57692307692307
2011-07-20,14.16,-0.26,-54.46153846153846
2011-07-21,14.2,-0.26,-54.61538461538461
2011-07-22,14.08,-0.26,-54.15384615384615
2011-07-25,14.09,-0.26,-54.19230769230769
2011-07-26,14.07,-0.26,-54.11538461538461
2011-07-27,13.66,-0.26,-52.53846153846154
2011-07-28,13.51,-0.26,-51.96153846153846
2011-07-29,13.49,-0.26,-51.88461538461539
2011-08-01,13.25,-0.26,-50.96153846153846
2011-08-02,12.76,-0.26,-49.07692307692307
2011-08-03,13.05,-0.26,-50.19230769230769
2011-08-04,12.28,-0.26,-47.230769230769226
2011-08-05,12.14,-0.26,-46.69230769230769
2011-08-08,11.07,-0.26,-42.57692307692307
2011-08-09,11.61,-0.11,-105.54545454545455
2011-08-10,10.8,-0.11,-98.18181818181819
2011-08-11,11.24,-0.11,-102.18181818181819
2011-08-12,11.48,-0.11,-104.36363636363637
2011-08-15,11.91,-0.11,-108.27272727272728
2011-08-16,11.63,-0.11,-105.72727272727273
2011-08-17,11.59,-0.11,-105.36363636363636
2011-08-18,10.94,-0.11,-99.45454545454545
2011-08-19,10.94,-0.11,-99.45454545454545
2011-08-22,11.02,-0.11,-100.18181818181817
2011-08-23,11.66,-0.11,-106.0
2011-08-24,11.81,-0.11,-107.36363636363637
2011-08-25,11.75,-0.11,-106.81818181818181
2011-08-26,12.08,-0.11,-109.81818181818181
2011-08-29,12.7,-0.11,-115.45454545454545
2011-08-30,13.14,-0.11,-119.45454545454545
2011-08-31,13.22,-0.11,-120.18181818181819
2011-09-01,12.82,-0.11,-116.54545454545455
2011-09-02,12.61,-0.11,-114.63636363636363
2011-09-06,12.61,-0.11,-114.63636363636363
2011-09-07,13.05,-0.11,-118.63636363636364
2011-09-08,13.41,-0.11,-121.9090909090909
2011-09-09,13.44,-0.11,-122.18181818181817
2011-09-12,13.58,-0.11,-123.45454545454545
2011-09-13,13.76,-0.11,-125.0909090909091
2011-09-14,13.96,-0.11,-126.90909090909092
2011-09-15,14.0,-0.11,-127.27272727272727
2011-09-16,14.01,-0.11,-127.36363636363636
2011-09-19,13.78,-0.11,-125.27272727272727
2011-09-20,13.6,-0.11,-123.63636363636363
2011-09-21,13.24,-0.11,-120.36363636363636
2011-09-22,12.62,-0.11,-114.72727272727272
2011-09-23,12.88,-0.11,-117.0909090909091
2011-09-26,13.19,-0.11,-119.9090909090909
2011-09-27,13.33,-0.11,-121.18181818181819
2011-09-28,12.9,-0.11,-117.27272727272728
2011-09-29,13.16,-0.11,-119.63636363636364
2011-09-30,12.72,-0.11,-115.63636363636364
2011-10-03,12.25,-0.11,-111.36363636363636
2011-10-04,12.43,-0.11,-113.0
2011-10-05,13.22,-0.11,-120.18181818181819
2011-10-06,14.09,-0.11,-128.0909090909091
2011-10-07,13.56,-0.11,-123.27272727272728
2011-10-10,14.42,-0.11,-131.0909090909091
2011-10-11,14.36,-0.11,-130.54545454545453
2011-10-12,14.28,-0.11,-129.8181818181818
2011-10-13,14.29,-0.11,-129.9090909090909
2011-10-14,14.04,-0.11,-127.63636363636363
2011-10-17,13.92,-0.11,-126.54545454545455
2011-10-18,14.27,-0.11,-129.72727272727272
2011-10-19,13.89,-0.11,-126.27272727272728
2011-10-20,13.94,-0.11,-126.72727272727272
2011-10-21,14.09,-0.11,-128.0909090909091
2011-10-24,14.39,-0.11,-130.8181818181818
2011-10-25,15.22,-0.11,-138.36363636363637
2011-10-26,15.27,-0.11,-138.8181818181818
2011-10-27,15.8,-0.11,-143.63636363636365
2011-10-28,16.21,-0.11,-147.36363636363637
2011-10-31,15.78,-0.11,-143.45454545454544
2011-11-01,15.29,-0.11,-139.0
2011-11-02,15.64,-0.11,-142.1818181818182
2011-11-03,15.9,-0.11,-144.54545454545456
2011-11-04,15.9,-0.11,-144.54545454545456
2011-11-07,15.57,-0.11,-141.54545454545456
2011-11-08,15.66,-0.57,-27.47368421052632
2011-11-09,15.45,-0.57,-27.105263157894736
2011-11-10,14.41,-0.57,-25.280701754385966
2011-11-11,14.72,-0.57,-25.824561403508774
2011-11-14,14.48,-0.57,-25.40350877192983
2011-11-15,14.17,-0.57,-24.85964912280702
2011-11-16,13.7,-0.57,-24.035087719298247
2011-11-17,13.59,-0.57,-23.842105263157897
2011-11-18,13.58,-0.57,-23.824561403508774
2011-11-21,13.33,-0.57,-23.385964912280706
2011-11-22,13.47,-0.57,-23.631578947368425
2011-11-23,13.27,-0.57,-23.280701754385966
2011-11-25,13.27,-0.57,-23.280701754385966
2011-11-28,13.94,-0.57,-24.456140350877195
2011-11-29,13.67,-0.57,-23.98245614035088
2011-11-30,13.95,-0.57,-24.473684210526315
2011-12-01,13.82,-0.57,-24.245614035087723
2011-12-02,13.66,-0.57,-23.964912280701757
2011-12-05,14.13,-0.57,-24.78947368421053
2011-12-06,14.25,-0.57,-25.000000000000004
2011-12-07,14.18,-0.57,-24.87719298245614
2011-12-08,13.77,-0.57,-24.157894736842106
2011-12-09,14.1,-0.57,-24.73684210526316
2011-12-12,14.15,-0.57,-24.824561403508774
2011-12-13,13.82,-0.57,-24.245614035087723
2011-12-14,13.55,-0.57,-23.771929824561408
2011-12-15,13.76,-0.57,-24.140350877192983
2011-12-16,13.69,-0.57,-24.017543859649123
2011-12-19,13.48,-0.57,-23.649122807017548
2011-12-20,13.76,-0.57,-24.140350877192983
2011-12-21,13.55,-0.57,-23.771929824561408
2011-12-22,13.52,-0.57,-23.719298245614038
2011-12-23,13.8,-0.57,-24.210526315789476
2011-12-27,13.76,-0.57,-24.140350877192983
2011-12-28,13.35,-0.57,-23.42105263157895
2011-12-29,13.4,-0.57,-23.508771929824565
2011-12-30,13.55,-0.57,-23.771929824561408
2012-01-03,14.0,-0.57,-24.56140350877193
2012-01-04,14.0,-0.57,-24.56140350877193
2012-01-05,14.66,-0.57,-25.719298245614038
2012-01-06,14.76,-0.57,-25.894736842105264
2012-01-09,14.91,-0.57,-26.157894736842106
2012-01-10,14.49,-0.57,-25.42105263157895
2012-01-11,14.5,-0.57,-25.438596491228072
2012-01-12,14.58,-0.57,-25.578947368421055
2012-01-13,14.5,-0.57,-25.438596491228072
2012-01-17,14.82,-0.57,-26.000000000000004
2012-01-18,15.21,-0.57,-26.684210526315795
2012-01-19,15.1,-0.57,-26.491228070175442
2012-01-20,15.08,-0.57,-26.456140350877195
2012-01-23,15.16,-0.57,-26.596491228070178
2012-01-24,15.4,-0.57,-27.017543859649127
2012-01-25,15.4,-0.57,-27.017543859649127
2012-01-26,15.2,-0.57,-26.666666666666668
2012-01-27,15.63,-0.57,-27.421052631578952
2012-01-30,15.55,-0.57,-27.28070175438597
2012-01-31,15.6,-0.57,-27.368421052631582
2012-02-01,15.76,-0.57,-27.649122807017545
2012-02-02,15.72,-0.57,-27.578947368421055
2012-02-03,16.2,0.17,95.29411764705881
2012-02-06,16.27,0.17,95.70588235294117
2012-02-07,16.02,0.17,94.23529411764704
2012-02-08,16.11,0.17,94.76470588235293
2012-02-09,16.19,0.17,95.23529411764706
2012-02-10,15.8,0.17,92.94117647058823
2012-02-13,16.05,0.17,94.41176470588235
2012-02-14,15.9,0.17,93.52941176470588
2012-02-15,15.57,0.17,91.58823529411764
2012-02-16,15.61,0.17,91.8235294117647
2012-02-17,15.34,0.17,90.23529411764706
2012-02-21,15.2,0.17,89.41176470588235
2012-02-22,15.41,0.17,90.6470588235294
2012-02-23,15.56,0.17,91.52941176470588
2012-02-24,15.57,0.17,91.58823529411764
2012-02-27,15.59,0.17,91.70588235294117
2012-02-28,15.58,0.17,91.6470588235294
2012-02-29,15.45,0.17,90.88235294117646
2012-03-01,15.52,0.17,91.29411764705881
2012-03-02,15.58,0.17,91.6470588235294
2012-03-05,15.48,0.17,91.05882352941175
2012-03-06,15.41,0.17,90.6470588235294
2012-03-07,15.41,0.17,90.6470588235294
2012-03-08,15.61,0.17,91.8235294117647
2012-03-09,15.83,0.17,93.11764705882352
2012-03-12,15.92,0.17,93.6470588235294
2012-03-13,15.91,0.17,93.58823529411764
2012-03-14,15.68,0.17,92.23529411764704
2012-03-15,15.93,0.17,93.70588235294117
2012-03-16,16.03,0.17,94.29411764705883
2012-03-19,16.13,0.17,94.88235294117646
2012-03-20,15.99,0.17,94.05882352941175
2012-03-21,15.97,0.17,93.94117647058823
2012-03-22,15.81,0.17,93.0
2012-03-23,15.81,0.17,93.0
2012-03-26,16.03,0.17,94.29411764705883
2012-03-27,15.9,0.17,93.52941176470588
2012-03-28,15.68,0.17,92.23529411764704
2012-03-29,15.49,0.17,91.11764705882352
2012-03-30,15.39,0.17,90.52941176470588
2012-04-02,15.44,0.17,90.8235294117647
2012-04-03,15.53,0.17,91.35294117647058
2012-04-04,15.45,0.17,90.88235294117646
2012-04-05,15.27,0.17,89.8235294117647
2012-04-09,15.16,0.17,89.17647058823529
2012-04-10,14.74,0.17,86.70588235294117
2012-04-11,14.74,0.17,86.70588235294117
2012-04-12,14.75,0.17,86.76470588235294
2012-04-13,14.66,0.17,86.23529411764706
2012-04-16,14.15,0.17,83.23529411764706
2012-04-17,14.63,0.17,86.05882352941177
2012-04-18,14.38,0.17,84.58823529411765
2012-04-19,14.15,0.17,83.23529411764706
2012-04-20,14.04,0.17,82.58823529411764
2012-04-23,13.94,0.17,81.99999999999999
2012-04-24,13.73,0.17,80.76470588235294
2012-04-25,14.15,0.17,83.23529411764706
2012-04-26,14.25,0.17,83.8235294117647
2012-04-27,14.3,0.17,84.11764705882352
2012-04-30,14.11,0.17,82.99999999999999
2012-05-01,13.86,0.17,81.52941176470587
2012-05-02,13.58,0.17,79.88235294117646
2012-05-03,13.65,0.17,80.29411764705883
2012-05-04,13.41,0.17,78.88235294117646
2012-05-07,13.44,0.17,79.05882352941175
2012-05-08,13.41,0.17,78.88235294117646
2012-05-09,12.63,0.17,74.29411764705883
2012-05-10,12.76,0.17,75.05882352941175
2012-05-11,12.61,0.17,74.17647058823529
2012-05-14,12.6,0.17,74.11764705882352
2012-05-15,12.33,0.17,72.52941176470588
2012-05-16,11.94,0.17,70.23529411764704
2012-05-17,11.62,0.17,68.35294117647058
2012-05-18,11.19,0.17,65.8235294117647
2012-05-21,11.27,0.17,66.29411764705881
2012-05-22,11.16,0.17,65.6470588235294
2012-05-23,11.78,-0.8,-14.724999999999998
2012-05-24,11.51,-0.8,-14.3875
2012-05-25,11.56,-0.8,-14.45
2012-05-29,11.9,-0.8,-14.875
2012-05-30,11.73,-0.8,-14.6625
2012-05-31,11.52,-0.8,-14.399999999999999
2012-06-01,11.06,-0.8,-13.825
2012-06-04,10.9,-0.8,-13.625
2012-06-05,11.14,-0.8,-13.925
2012-06-06,11.63,-0.8,-14.5375
2012-06-07,11.14,-0.8,-13.925
2012-06-08,10.87,-0.8,-13.587499999999999
2012-06-11,10.56,-0.8,-13.2
2012-06-12,10.75,-0.8,-13.4375
2012-06-13,10.26,-0.8,-12.825
2012-06-14,10.04,-0.8,-12.549999999999999
2012-06-15,10.0,-0.8,-12.5
2012-06-18,10.03,-0.8,-12.537499999999998
2012-06-19,10.29,-0.8,-12.862499999999999
2012-06-20,10.23,-0.8,-12.7875
2012-06-21,9.85,-0.8,-12.312499999999998
2012-06-22,9.87,-0.8,-12.337499999999999
2012-06-25,9.62,-0.8,-12.024999999999999
2012-06-26,9.41,-0.8,-11.7625
2012-06-27,9.4,-0.8,-11.75
2012-06-28,9.24,-0.8,-11.549999999999999
2012-06-29,9.46,-0.8,-11.825000000000001
2012-07-02,9.4,-0.8,-11.75
2012-07-03,9.78,-0.8,-12.224999999999998
2012-07-05,9.5,-0.8,-11.875
2012-07-06,9.42,-0.8,-11.774999999999999
2012-07-09,9.26,-0.8,-11.575
2012-07-10,9.12,-0.8,-11.399999999999999
2012-07-11,9.16,-0.8,-11.45
2012-07-12,9.1,-0.8,-11.374999999999998
2012-07-13,8.89,-0.8,-11.1125
2012-07-16,9.02,-0.8,-11.274999999999999
2012-07-17,9.01,-0.8,-11.2625
2012-07-18,9.2,-0.8,-11.499999999999998
2012-07-19,9.84,-0.8,-12.299999999999999
2012-07-20,9.42,-0.8,-11.774999999999999
2012-07-23,9.08,-0.8,-11.35
2012-07-24,8.95,-0.8,-11.187499999999998
2012-07-25,8.93,-0.8,-11.1625
2012-07-26,8.73,-0.8,-10.9125
2012-07-27,9.1,-0.8,-11.374999999999998
2012-07-30,9.13,-0.8,-11.4125
2012-07-31,8.78,-0.8,-10.974999999999998
2012-08-01,7.87,-1.3,-6.053846153846154
2012-08-02,7.82,-1.3,-6.015384615384615
2012-08-03,8.08,-1.3,-6.2153846153846155
2012-08-06,8.61,-1.3,-6.623076923076923
2012-08-07,9.44,-1.3,-7.261538461538461
2012-08-08,8.99,-1.3,-6.915384615384616
2012-08-09,8.82,-1.3,-6.7846153846153845
2012-08-10,9.38,-1.3,-7.2153846153846155
2012-08-13,9.08,-1.3,-6.984615384615385
2012-08-14,8.81,-1.3,-6.776923076923077
2012-08-15,9.38,-1.3,-7.2153846153846155
2012-08-16,9.87,-1.3,-7.592307692307691
2012-08-17,10.07,-1.3,-7.746153846153846
2012-08-20,10.31,-1.3,-7.930769230769231
2012-08-21,10.19,-1.3,-7.838461538461538
2012-08-22,10.14,-1.3,-7.8
2012-08-23,10.28,-1.3,-7.907692307692307
2012-08-24,10.14,-1.3,-7.8
2012-08-27,9.99,-1.3,-7.684615384615385
2012-08-28,10.35,-1.3,-7.961538461538461
2012-08-29,10.29,-1.3,-7.915384615384615
2012-08-30,10.03,-1.3,-7.715384615384615
2012-08-31,10.25,-1.3,-7.884615384615384
2012-09-04,10.01,-1.3,-7.699999999999999
2012-09-05,9.94,-1.3,-7.646153846153846
2012-09-06,10.34,-1.3,-7.953846153846153
2012-09-07,10.54,-1.3,-8.107692307692307
2012-09-10,10.65,-1.3,-8.192307692307692
2012-09-11,10.82,-1.3,-8.323076923076924
2012-09-12,10.57,-1.3,-8.13076923076923
2012-09-13,10.69,-1.3,-8.223076923076922
2012-09-14,10.93,-1.3,-8.407692307692308
2012-09-17,11.15,-1.3,-8.576923076923077
2012-09-18,11.14,-1.3,-8.569230769230769
2012-09-19,11.15,-1.3,-8.576923076923077
2012-09-20,11.0,-1.3,-8.461538461538462
2012-09-21,10.73,-1.3,-8.253846153846155
2012-09-24,10.75,-1.3,-8.269230769230768
2012-09-25,10.46,-1.3,-8.046153846153846
2012-09-26,10.5,-1.3,-8.076923076923077
2012-09-27,10.61,-1.3,-8.161538461538461
2012-09-28,10.44,-1.3,-8.03076923076923
2012-10-01,10.2,-1.3,-7.846153846153845
2012-10-02,10.24,-1.3,-7.8769230769230765
2012-10-03,10.19,-1.3,-7.838461538461538
2012-10-04,10.85,-1.3,-8.346153846153845
2012-10-05,11.21,-1.3,-8.623076923076923
2012-10-08,11.01,-1.3,-8.46923076923077
2012-10-09,10.61,-1.3,-8.161538461538461
2012-10-10,10.32,-1.3,-7.938461538461539
2012-10-11,10.97,-1.3,-8.438461538461539
2012-10-12,11.18,-1.3,-8.6
2012-10-15,11.5,-1.3,-8.846153846153847
2012-10-16,11.5,-1.3,-8.846153846153847
2012-10-17,11.46,-1.3,-8.815384615384616
2012-10-18,11.45,-1.3,-8.807692307692307
2012-10-19,10.98,-1.3,-8.446153846153846
2012-10-22,10.93,-1.3,-8.407692307692308
2012-10-23,11.02,-1.3,-8.476923076923077
2012-10-24,11.24,-1.3,-8.646153846153846
2012-10-25,10.94,-1.3,-8.415384615384614
2012-10-26,10.71,-1.3,-8.23846153846154
2012-10-31,11.15,-0.15,-74.33333333333334
2012-11-01,11.21,-0.15,-74.73333333333335
2012-11-02,11.04,-0.15,-73.6
2012-11-05,11.03,-0.15,-73.53333333333333
2012-11-06,11.32,-0.15,-75.46666666666667
2012-11-07,10.87,-0.15,-72.46666666666667
2012-11-08,11.11,-0.15,-74.06666666666666
2012-11-09,11.03,-0.15,-73.53333333333333
2012-11-12,11.45,-0.15,-76.33333333333333
2012-11-13,11.51,-0.15,-76.73333333333333
2012-11-14,11.47,-0.15,-76.46666666666667
2012-11-15,11.55,-0.15,-77.00000000000001
2012-11-16,11.85,-0.15,-79.0
2012-11-19,12.35,-0.15,-82.33333333333333
2012-11-20,12.24,-0.15,-81.60000000000001
2012-11-21,12.3,-0.15,-82.00000000000001
2012-11-23,12.42,-0.15,-82.8
2012-11-26,12.39,-0.15,-82.60000000000001
2012-11-27,12.4,-0.15,-82.66666666666667
2012-11-28,12.53,-0.15,-83.53333333333333
2012-11-29,12.53,-0.15,-83.53333333333333
2012-11-30,12.37,-0.15,-82.46666666666667
2012-12-03,12.34,-0.15,-82.26666666666667
2012-12-04,12.3,-0.15,-82.00000000000001
2012-12-05,12.1,-0.15,-80.66666666666667
2012-12-06,12.19,-0.15,-81.26666666666667
2012-12-07,12.33,-0.15,-82.2
2012-12-10,12.52,-0.15,-83.46666666666667
2012-12-11,12.77,-0.15,-85.13333333333334
2012-12-12,13.1,-0.15,-87.33333333333333
2012-12-13,13.03,-0.15,-86.86666666666666
2012-12-14,13.1,-0.15,-87.33333333333333
2012-12-17,12.6,-0.15,-84.0
2012-12-18,12.66,-0.15,-84.4
2012-12-19,11.98,-0.15,-79.86666666666667
2012-12-20,11.69,-0.15,-77.93333333333334
2012-12-21,11.35,-0.15,-75.66666666666667
2012-12-24,11.2,-0.15,-74.66666666666667
2012-12-26,11.14,-0.15,-74.26666666666668
2012-12-27,11.0,-0.15,-73.33333333333334
2012-12-28,11.02,-0.15,-73.46666666666667
2012-12-31,11.01,-0.15,-73.4
2013-01-02,11.48,-0.15,-76.53333333333335
2013-01-03,11.88,-0.15,-79.2
2013-01-04,12.2,-0.15,-81.33333333333333
