date,ABT,ABT_EPS,PE Ratio
1994-08-03,6.26,0.22,28.454545454545453
1994-08-04,6.2,0.22,28.181818181818183
1994-08-05,6.17,0.22,28.045454545454547
1994-08-08,6.09,0.22,27.68181818181818
1994-08-09,6.17,0.22,28.045454545454547
1994-08-10,6.4,0.22,29.090909090909093
1994-08-11,6.37,0.22,28.954545454545453
1994-08-12,6.42,0.23,27.913043478260867
1994-08-15,6.51,0.23,28.304347826086953
1994-08-16,6.79,0.23,29.52173913043478
1994-08-17,6.99,0.23,30.391304347826086
1994-08-18,6.79,0.23,29.52173913043478
1994-08-19,6.79,0.23,29.52173913043478
1994-08-22,6.85,0.23,29.782608695652172
1994-08-23,6.76,0.23,29.391304347826086
1994-08-24,6.82,0.23,29.652173913043477
1994-08-25,6.82,0.23,29.652173913043477
1994-08-26,6.9,0.23,30.0
1994-08-29,6.82,0.23,29.652173913043477
1994-08-30,6.76,0.23,29.391304347826086
1994-08-31,6.73,0.23,29.26086956521739
1994-09-01,6.71,0.23,29.173913043478258
1994-09-02,6.65,0.23,28.91304347826087
1994-09-06,6.65,0.23,28.91304347826087
1994-09-07,6.79,0.23,29.52173913043478
1994-09-08,6.93,0.23,30.130434782608692
1994-09-09,6.71,0.23,29.173913043478258
1994-09-12,6.71,0.23,29.173913043478258
1994-09-13,6.73,0.23,29.26086956521739
1994-09-14,6.82,0.23,29.652173913043477
1994-09-15,6.9,0.23,30.0
1994-09-16,6.85,0.23,29.782608695652172
1994-09-19,6.87,0.23,29.869565217391305
1994-09-20,6.71,0.23,29.173913043478258
1994-09-21,6.82,0.23,29.652173913043477
1994-09-22,7.07,0.23,30.73913043478261
1994-09-23,6.87,0.23,29.869565217391305
1994-09-26,6.93,0.23,30.130434782608692
1994-09-27,6.99,0.23,30.391304347826086
1994-09-28,7.15,0.23,31.08695652173913
1994-09-29,7.01,0.23,30.478260869565215
1994-09-30,7.04,0.23,30.60869565217391
1994-10-03,7.1,0.23,30.8695652173913
1994-10-04,6.9,0.23,30.0
1994-10-05,6.85,0.23,29.782608695652172
1994-10-06,6.87,0.23,29.869565217391305
1994-10-07,6.96,0.23,30.26086956521739
1994-10-10,6.93,0.23,30.130434782608692
1994-10-11,7.01,0.23,30.478260869565215
1994-10-12,7.04,0.23,30.60869565217391
1994-10-13,7.07,0.23,30.73913043478261
1994-10-14,7.18,0.23,31.217391304347824
1994-10-17,7.07,0.23,30.73913043478261
1994-10-18,6.99,0.23,30.391304347826086
1994-10-19,7.07,0.23,30.73913043478261
1994-10-20,7.01,0.23,30.478260869565215
1994-10-21,6.96,0.23,30.26086956521739
1994-10-24,6.87,0.23,29.869565217391305
1994-10-25,6.85,0.23,29.782608695652172
1994-10-26,6.76,0.23,29.391304347826086
1994-10-27,6.93,0.23,30.130434782608692
1994-10-28,7.07,0.23,30.73913043478261
1994-10-31,6.96,0.23,30.26086956521739
1994-11-01,6.99,0.23,30.391304347826086
1994-11-02,6.93,0.23,30.130434782608692
1994-11-03,7.04,0.23,30.60869565217391
1994-11-04,6.96,0.23,30.26086956521739
1994-11-07,6.96,0.23,30.26086956521739
1994-11-08,6.99,0.23,30.391304347826086
1994-11-09,7.18,0.23,31.217391304347824
1994-11-10,7.21,0.22,32.77272727272727
1994-11-11,7.24,0.22,32.90909090909091
1994-11-14,7.29,0.22,33.13636363636363
1994-11-15,7.29,0.22,33.13636363636363
1994-11-16,7.27,0.22,33.04545454545455
1994-11-17,7.38,0.22,33.54545454545455
1994-11-18,7.29,0.22,33.13636363636363
1994-11-21,7.18,0.22,32.63636363636363
1994-11-22,7.01,0.22,31.863636363636363
1994-11-23,7.01,0.22,31.863636363636363
1994-11-25,7.07,0.22,32.13636363636364
1994-11-28,7.15,0.22,32.5
1994-11-29,7.18,0.22,32.63636363636363
1994-11-30,7.15,0.22,32.5
1994-12-01,7.1,0.22,32.27272727272727
1994-12-02,7.01,0.22,31.863636363636363
1994-12-05,7.18,0.22,32.63636363636363
1994-12-06,7.29,0.22,33.13636363636363
1994-12-07,7.24,0.22,32.90909090909091
1994-12-08,7.07,0.22,32.13636363636364
1994-12-09,7.1,0.22,32.27272727272727
1994-12-12,7.21,0.22,32.77272727272727
1994-12-13,7.1,0.22,32.27272727272727
1994-12-14,7.21,0.22,32.77272727272727
1994-12-15,7.15,0.22,32.5
1994-12-16,7.27,0.22,33.04545454545455
1994-12-19,7.27,0.22,33.04545454545455
1994-12-20,7.27,0.22,33.04545454545455
1994-12-21,7.43,0.22,33.77272727272727
1994-12-22,7.55,0.22,34.31818181818182
1994-12-23,7.52,0.22,34.18181818181818
1994-12-27,7.46,0.22,33.90909090909091
1994-12-28,7.41,0.22,33.68181818181818
1994-12-29,7.41,0.22,33.68181818181818
1994-12-30,7.32,0.22,33.27272727272727
1995-01-03,7.35,0.22,33.40909090909091
1995-01-04,7.35,0.22,33.40909090909091
1995-01-05,7.29,0.22,33.13636363636363
1995-01-06,7.18,0.22,32.63636363636363
1995-01-09,7.13,0.22,32.40909090909091
1995-01-10,7.01,0.22,31.863636363636363
1995-01-11,7.01,0.22,31.863636363636363
1995-01-12,7.07,0.22,32.13636363636364
1995-01-13,7.1,0.22,32.27272727272727
1995-01-16,7.18,0.22,32.63636363636363
1995-01-17,7.24,0.22,32.90909090909091
1995-01-18,7.15,0.22,32.5
1995-01-19,7.21,0.22,32.77272727272727
1995-01-20,7.21,0.22,32.77272727272727
1995-01-23,7.38,0.22,33.54545454545455
1995-01-24,7.43,0.22,33.77272727272727
1995-01-25,7.52,0.22,34.18181818181818
1995-01-26,7.46,0.22,33.90909090909091
1995-01-27,7.69,0.22,34.95454545454545
1995-01-30,7.74,0.22,35.18181818181818
1995-01-31,7.94,0.22,36.09090909090909
1995-02-01,7.91,0.22,35.95454545454545
1995-02-02,7.8,0.22,35.45454545454545
1995-02-03,7.77,0.22,35.31818181818181
1995-02-06,8.0,0.22,36.36363636363637
1995-02-07,8.02,0.22,36.45454545454545
1995-02-08,7.86,0.22,35.72727272727273
1995-02-09,7.86,0.22,35.72727272727273
1995-02-10,7.8,0.22,35.45454545454545
1995-02-13,7.8,0.22,35.45454545454545
1995-02-14,7.77,0.22,35.31818181818181
1995-02-15,7.77,0.22,35.31818181818181
1995-02-16,7.77,0.22,35.31818181818181
1995-02-17,7.74,0.22,35.18181818181818
1995-02-21,7.66,0.22,34.81818181818182
1995-02-22,7.8,0.22,35.45454545454545
1995-02-23,7.94,0.22,36.09090909090909
1995-02-24,8.02,0.22,36.45454545454545
1995-02-27,7.88,0.22,35.81818181818182
1995-02-28,7.97,0.22,36.22727272727273
1995-03-01,7.94,0.22,36.09090909090909
1995-03-02,7.88,0.22,35.81818181818182
1995-03-03,7.94,0.22,36.09090909090909
1995-03-06,7.88,0.22,35.81818181818182
1995-03-07,7.8,0.22,35.45454545454545
1995-03-08,7.83,0.22,35.59090909090909
1995-03-09,7.83,0.22,35.59090909090909
1995-03-10,7.97,0.22,36.22727272727273
1995-03-13,8.16,0.22,37.09090909090909
1995-03-14,8.39,0.22,38.13636363636364
1995-03-15,8.25,0.22,37.5
1995-03-16,8.28,0.22,37.63636363636363
1995-03-17,8.28,0.22,37.63636363636363
1995-03-20,8.47,0.22,38.5
1995-03-21,8.47,0.22,38.5
1995-03-22,8.53,0.22,38.772727272727266
1995-03-23,8.53,0.22,38.772727272727266
1995-03-24,8.47,0.22,38.5
1995-03-27,8.44,0.22,38.36363636363636
1995-03-28,8.39,0.22,38.13636363636364
1995-03-29,8.25,0.22,37.5
1995-03-30,8.19,0.22,37.22727272727273
1995-03-31,8.02,0.22,36.45454545454545
1995-04-03,8.16,0.22,37.09090909090909
1995-04-04,8.42,0.22,38.27272727272727
1995-04-05,8.47,0.22,38.5
1995-04-06,8.56,0.22,38.909090909090914
1995-04-07,8.36,0.22,38.0
1995-04-10,8.42,0.22,38.27272727272727
1995-04-11,8.59,0.22,39.04545454545455
1995-04-12,8.64,0.22,39.27272727272727
1995-04-13,8.75,0.22,39.77272727272727
1995-04-17,8.53,0.22,38.772727272727266
1995-04-18,8.47,0.22,38.5
1995-04-19,8.33,0.22,37.86363636363637
1995-04-20,8.3,0.22,37.727272727272734
1995-04-21,8.36,0.22,38.0
1995-04-24,8.7,0.22,39.54545454545454
1995-04-25,8.56,0.22,38.909090909090914
1995-04-26,8.75,0.22,39.77272727272727
1995-04-27,8.75,0.22,39.77272727272727
1995-04-28,8.84,0.22,40.18181818181818
1995-05-01,8.87,0.22,40.31818181818181
1995-05-02,8.98,0.22,40.81818181818182
1995-05-03,9.06,0.22,41.18181818181819
1995-05-04,8.92,0.22,40.54545454545455
1995-05-05,9.03,0.22,41.04545454545454
1995-05-08,9.09,0.22,41.31818181818182
1995-05-09,8.89,0.26,34.19230769230769
1995-05-10,8.98,0.26,34.53846153846154
1995-05-11,9.09,0.26,34.96153846153846
1995-05-12,8.61,0.26,33.11538461538461
1995-05-15,8.53,0.26,32.80769230769231
1995-05-16,8.7,0.26,33.46153846153846
1995-05-17,8.7,0.26,33.46153846153846
1995-05-18,8.5,0.26,32.69230769230769
1995-05-19,8.5,0.26,32.69230769230769
1995-05-22,8.56,0.26,32.92307692307693
1995-05-23,8.73,0.26,33.57692307692308
1995-05-24,8.53,0.26,32.80769230769231
1995-05-25,8.73,0.26,33.57692307692308
1995-05-26,8.67,0.26,33.34615384615385
1995-05-30,8.81,0.26,33.88461538461539
1995-05-31,8.98,0.26,34.53846153846154
1995-06-01,8.98,0.26,34.53846153846154
1995-06-02,8.89,0.26,34.19230769230769
1995-06-05,8.78,0.26,33.76923076923077
1995-06-06,8.92,0.26,34.30769230769231
1995-06-07,8.87,0.26,34.11538461538461
1995-06-08,8.95,0.26,34.42307692307692
1995-06-09,8.81,0.26,33.88461538461539
1995-06-12,8.95,0.26,34.42307692307692
1995-06-13,9.09,0.26,34.96153846153846
1995-06-14,8.98,0.26,34.53846153846154
1995-06-15,8.98,0.26,34.53846153846154
1995-06-16,9.09,0.26,34.96153846153846
1995-06-19,9.17,0.26,35.26923076923077
1995-06-20,9.2,0.26,35.38461538461538
1995-06-21,9.26,0.26,35.61538461538461
1995-06-22,9.51,0.26,36.57692307692307
1995-06-23,9.43,0.26,36.26923076923077
1995-06-26,9.2,0.26,35.38461538461538
1995-06-27,9.06,0.26,34.84615384615385
1995-06-28,9.15,0.26,35.19230769230769
1995-06-29,9.15,0.26,35.19230769230769
1995-06-30,9.09,0.26,34.96153846153846
1995-07-03,9.12,0.26,35.07692307692307
1995-07-05,8.95,0.26,34.42307692307692
1995-07-06,8.89,0.26,34.19230769230769
1995-07-07,8.53,0.26,32.80769230769231
1995-07-10,8.59,0.26,33.03846153846154
1995-07-11,8.59,0.26,33.03846153846154
1995-07-12,8.47,0.26,32.57692307692308
1995-07-13,8.64,0.26,33.23076923076923
1995-07-14,8.64,0.26,33.23076923076923
1995-07-17,8.73,0.26,33.57692307692308
1995-07-18,8.75,0.26,33.65384615384615
1995-07-19,8.73,0.26,33.57692307692308
1995-07-20,8.61,0.26,33.11538461538461
1995-07-21,8.61,0.26,33.11538461538461
1995-07-24,8.61,0.26,33.11538461538461
1995-07-25,8.7,0.26,33.46153846153846
1995-07-26,8.73,0.26,33.57692307692308
1995-07-27,8.95,0.26,34.42307692307692
1995-07-28,8.98,0.26,34.53846153846154
1995-07-31,8.98,0.26,34.53846153846154
1995-08-01,8.84,0.26,34.0
1995-08-02,8.73,0.26,33.57692307692308
1995-08-03,8.67,0.26,33.34615384615385
1995-08-04,8.67,0.26,33.34615384615385
1995-08-07,8.61,0.26,33.11538461538461
1995-08-08,8.67,0.26,33.34615384615385
1995-08-09,8.64,0.26,33.23076923076923
1995-08-10,8.7,0.26,33.46153846153846
1995-08-11,8.59,0.26,33.03846153846154
1995-08-14,8.7,0.26,33.46153846153846
1995-08-15,8.53,0.26,32.80769230769231
1995-08-16,8.28,0.26,31.846153846153843
1995-08-17,8.25,0.26,31.73076923076923
1995-08-18,8.3,0.26,31.923076923076923
1995-08-21,8.39,0.26,32.269230769230774
1995-08-22,8.42,0.26,32.38461538461538
1995-08-23,8.44,0.26,32.46153846153846
1995-08-24,8.47,0.26,32.57692307692308
1995-08-25,8.5,0.26,32.69230769230769
1995-08-28,8.61,0.26,33.11538461538461
1995-08-29,8.67,0.26,33.34615384615385
1995-08-30,8.7,0.26,33.46153846153846
1995-08-31,8.7,0.26,33.46153846153846
1995-09-01,8.64,0.26,33.23076923076923
1995-09-05,8.64,0.26,33.23076923076923
1995-09-06,8.75,0.26,33.65384615384615
1995-09-07,8.81,0.26,33.88461538461539
1995-09-08,8.81,0.26,33.88461538461539
1995-09-11,8.78,0.26,33.76923076923077
1995-09-12,8.84,0.26,34.0
1995-09-13,8.92,0.26,34.30769230769231
1995-09-14,9.09,0.26,34.96153846153846
1995-09-15,8.98,0.26,34.53846153846154
1995-09-18,9.29,0.26,35.730769230769226
1995-09-19,9.48,0.26,36.46153846153846
1995-09-20,9.45,0.26,36.34615384615384
1995-09-21,9.54,0.26,36.692307692307686
1995-09-22,9.51,0.26,36.57692307692307
1995-09-25,9.6,0.26,36.92307692307692
1995-09-26,9.76,0.26,37.53846153846153
1995-09-27,9.68,0.26,37.230769230769226
1995-09-28,9.6,0.26,36.92307692307692
1995-09-29,9.57,0.26,36.80769230769231
1995-10-02,9.6,0.26,36.92307692307692
1995-10-03,9.76,0.26,37.53846153846153
1995-10-04,10.02,0.26,38.53846153846153
1995-10-05,9.85,0.26,37.88461538461538
1995-10-06,9.9,0.26,38.07692307692308
1995-10-09,9.85,0.26,37.88461538461538
1995-10-10,9.06,0.26,34.84615384615385
1995-10-11,8.81,0.26,33.88461538461539
1995-10-12,8.92,0.26,34.30769230769231
1995-10-13,9.01,0.26,34.65384615384615
1995-10-16,8.95,0.26,34.42307692307692
1995-10-17,8.87,0.26,34.11538461538461
1995-10-18,8.81,0.26,33.88461538461539
1995-10-19,9.15,0.26,35.19230769230769
1995-10-20,9.06,0.26,34.84615384615385
1995-10-23,9.09,0.26,34.96153846153846
1995-10-24,9.06,0.26,34.84615384615385
1995-10-25,9.03,0.26,34.730769230769226
1995-10-26,8.89,0.26,34.19230769230769
1995-10-27,8.81,0.26,33.88461538461539
1995-10-30,8.84,0.26,34.0
1995-10-31,8.92,0.26,34.30769230769231
1995-11-01,8.87,0.26,34.11538461538461
1995-11-02,8.75,0.26,33.65384615384615
1995-11-03,8.84,0.26,34.0
1995-11-06,8.87,0.26,34.11538461538461
1995-11-07,8.81,0.26,33.88461538461539
1995-11-08,8.95,0.26,34.42307692307692
1995-11-09,8.89,0.26,34.19230769230769
1995-11-10,8.81,0.26,33.88461538461539
1995-11-13,8.75,0.26,33.65384615384615
1995-11-14,8.81,0.24,36.708333333333336
1995-11-15,8.92,0.24,37.166666666666664
1995-11-16,9.03,0.24,37.625
1995-11-17,9.09,0.24,37.875
1995-11-20,9.15,0.24,38.125
1995-11-21,9.26,0.24,38.583333333333336
1995-11-22,9.15,0.24,38.125
1995-11-24,9.15,0.24,38.125
1995-11-27,9.2,0.24,38.33333333333333
1995-11-28,9.15,0.24,38.125
1995-11-29,9.15,0.24,38.125
1995-11-30,9.12,0.24,38.0
1995-12-01,8.84,0.24,36.833333333333336
1995-12-04,8.89,0.24,37.04166666666667
1995-12-05,9.06,0.24,37.75
1995-12-06,9.37,0.24,39.041666666666664
1995-12-07,9.23,0.24,38.458333333333336
1995-12-08,9.31,0.24,38.79166666666667
1995-12-11,9.34,0.24,38.916666666666664
1995-12-12,9.34,0.24,38.916666666666664
1995-12-13,9.37,0.24,39.041666666666664
1995-12-14,9.37,0.24,39.041666666666664
1995-12-15,9.31,0.24,38.79166666666667
1995-12-18,9.29,0.24,38.70833333333333
1995-12-19,9.06,0.24,37.75
1995-12-20,9.09,0.24,37.875
1995-12-21,9.01,0.24,37.541666666666664
1995-12-22,9.15,0.24,38.125
1995-12-26,9.17,0.24,38.208333333333336
1995-12-27,9.03,0.24,37.625
1995-12-28,9.29,0.24,38.70833333333333
1995-12-29,9.34,0.24,38.916666666666664
1996-01-02,9.37,0.24,39.041666666666664
1996-01-03,9.4,0.24,39.16666666666667
1996-01-04,9.54,0.24,39.75
1996-01-05,9.34,0.24,38.916666666666664
1996-01-08,9.51,0.24,39.625
1996-01-09,9.44,0.24,39.333333333333336
1996-01-10,9.01,0.24,37.541666666666664
1996-01-11,9.12,0.24,38.0
1996-01-12,9.09,0.24,37.875
1996-01-15,9.03,0.24,37.625
1996-01-16,8.98,0.24,37.41666666666667
1996-01-17,8.7,0.24,36.25
1996-01-18,8.78,0.24,36.58333333333333
1996-01-19,8.75,0.24,36.458333333333336
1996-01-22,8.7,0.24,36.25
1996-01-23,8.84,0.24,36.833333333333336
1996-01-24,8.92,0.24,37.166666666666664
1996-01-25,8.89,0.24,37.04166666666667
1996-01-26,9.03,0.24,37.625
1996-01-29,9.01,0.24,37.541666666666664
1996-01-30,9.43,0.24,39.291666666666664
1996-01-31,9.54,0.24,39.75
1996-02-01,9.65,0.24,40.208333333333336
1996-02-02,9.68,0.24,40.333333333333336
1996-02-05,9.74,0.24,40.583333333333336
1996-02-06,9.57,0.24,39.875
1996-02-07,9.74,0.24,40.583333333333336
1996-02-08,9.76,0.24,40.666666666666664
1996-02-09,9.76,0.24,40.666666666666664
1996-02-12,9.93,0.24,41.375
1996-02-13,9.82,0.24,40.91666666666667
1996-02-14,9.62,0.24,40.08333333333333
1996-02-15,9.88,0.24,41.16666666666667
1996-02-16,9.71,0.24,40.458333333333336
1996-02-20,9.6,0.24,40.0
1996-02-21,9.2,0.24,38.33333333333333
1996-02-22,9.37,0.24,39.041666666666664
1996-02-23,9.37,0.24,39.041666666666664
1996-02-26,9.2,0.24,38.33333333333333
1996-02-27,9.12,0.24,38.0
1996-02-28,9.29,0.24,38.70833333333333
1996-02-29,9.37,0.24,39.041666666666664
1996-03-01,9.48,0.24,39.5
1996-03-04,9.85,0.24,41.041666666666664
1996-03-05,9.71,0.24,40.458333333333336
1996-03-06,9.68,0.24,40.333333333333336
1996-03-07,9.85,0.24,41.041666666666664
1996-03-08,9.57,0.24,39.875
1996-03-11,9.48,0.24,39.5
1996-03-12,9.51,0.24,39.625
1996-03-13,9.31,0.24,38.79166666666667
1996-03-14,9.45,0.24,39.375
1996-03-15,9.2,0.24,38.33333333333333
1996-03-18,9.09,0.24,37.875
1996-03-19,9.29,0.24,38.70833333333333
1996-03-20,9.09,0.24,37.875
1996-03-21,9.26,0.24,38.583333333333336
1996-03-22,9.2,0.24,38.33333333333333
1996-03-25,9.12,0.24,38.0
1996-03-26,9.2,0.24,38.33333333333333
1996-03-27,9.09,0.24,37.875
1996-03-28,9.12,0.24,38.0
1996-03-29,9.15,0.24,38.125
1996-04-01,9.4,0.24,39.16666666666667
1996-04-02,9.37,0.24,39.041666666666664
1996-04-03,9.37,0.24,39.041666666666664
1996-04-04,9.43,0.24,39.291666666666664
1996-04-08,9.68,0.24,40.333333333333336
1996-04-09,9.48,0.24,39.5
1996-04-10,9.26,0.24,38.583333333333336
1996-04-11,9.26,0.24,38.583333333333336
1996-04-12,9.31,0.24,38.79166666666667
1996-04-15,9.26,0.24,38.583333333333336
1996-04-16,9.2,0.24,38.33333333333333
1996-04-17,9.15,0.24,38.125
1996-04-18,9.2,0.24,38.33333333333333
1996-04-19,9.34,0.24,38.916666666666664
1996-04-22,9.29,0.24,38.70833333333333
1996-04-23,9.37,0.24,39.041666666666664
1996-04-24,9.09,0.24,37.875
1996-04-25,9.2,0.24,38.33333333333333
1996-04-26,9.12,0.24,38.0
1996-04-29,9.23,0.24,38.458333333333336
1996-04-30,9.12,0.24,38.0
1996-05-01,9.15,0.24,38.125
1996-05-02,9.01,0.24,37.541666666666664
1996-05-03,8.84,0.24,36.833333333333336
1996-05-06,8.89,0.24,37.04166666666667
1996-05-07,8.87,0.24,36.95833333333333
1996-05-08,8.84,0.24,36.833333333333336
1996-05-09,8.92,0.24,37.166666666666664
1996-05-10,9.01,0.24,37.541666666666664
1996-05-13,9.17,0.24,38.208333333333336
1996-05-14,9.09,0.24,37.875
1996-05-15,9.2,0.31,29.677419354838708
1996-05-16,9.17,0.31,29.580645161290324
1996-05-17,9.26,0.31,29.870967741935484
1996-05-20,9.31,0.31,30.03225806451613
1996-05-21,9.29,0.31,29.96774193548387
1996-05-22,9.4,0.31,30.322580645161292
1996-05-23,9.29,0.31,29.96774193548387
1996-05-24,9.6,0.31,30.96774193548387
1996-05-28,9.51,0.31,30.677419354838708
1996-05-29,9.45,0.31,30.483870967741932
1996-05-30,9.62,0.31,31.032258064516128
1996-05-31,9.68,0.31,31.225806451612904
1996-06-03,9.57,0.31,30.870967741935484
1996-06-04,9.6,0.31,30.96774193548387
1996-06-05,9.85,0.31,31.774193548387096
1996-06-06,9.79,0.31,31.58064516129032
1996-06-07,9.79,0.31,31.58064516129032
1996-06-10,9.74,0.31,31.41935483870968
1996-06-11,9.71,0.31,31.322580645161292
1996-06-12,9.6,0.31,30.96774193548387
1996-06-13,9.74,0.31,31.41935483870968
1996-06-14,9.62,0.31,31.032258064516128
1996-06-17,9.65,0.31,31.129032258064516
1996-06-18,9.71,0.31,31.322580645161292
1996-06-19,9.68,0.31,31.225806451612904
1996-06-20,9.6,0.31,30.96774193548387
1996-06-21,9.68,0.31,31.225806451612904
1996-06-24,9.71,0.31,31.322580645161292
1996-06-25,9.76,0.31,31.483870967741936
1996-06-26,9.74,0.31,31.41935483870968
1996-06-27,9.82,0.31,31.67741935483871
1996-06-28,9.76,0.31,31.483870967741936
1996-07-01,9.74,0.31,31.41935483870968
1996-07-02,9.74,0.31,31.41935483870968
1996-07-03,9.79,0.31,31.58064516129032
1996-07-05,9.6,0.31,30.96774193548387
1996-07-08,9.45,0.31,30.483870967741932
1996-07-09,9.34,0.31,30.129032258064516
1996-07-10,9.54,0.31,30.774193548387093
1996-07-11,9.76,0.31,31.483870967741936
1996-07-12,9.93,0.31,32.03225806451613
1996-07-15,9.76,0.31,31.483870967741936
1996-07-16,9.74,0.31,31.41935483870968
1996-07-17,9.62,0.31,31.032258064516128
1996-07-18,10.13,0.31,32.67741935483871
1996-07-19,9.96,0.31,32.12903225806452
1996-07-22,9.96,0.31,32.12903225806452
1996-07-23,9.79,0.31,31.58064516129032
1996-07-24,9.82,0.31,31.67741935483871
1996-07-25,9.9,0.31,31.935483870967744
1996-07-26,10.02,0.31,32.32258064516129
1996-07-29,9.88,0.31,31.870967741935488
1996-07-30,9.93,0.31,32.03225806451613
1996-07-31,9.85,0.31,31.774193548387096
1996-08-01,9.99,0.31,32.225806451612904
1996-08-02,10.16,0.31,32.774193548387096
1996-08-05,10.21,0.31,32.935483870967744
1996-08-06,10.3,0.31,33.225806451612904
1996-08-07,10.16,0.31,32.774193548387096
1996-08-08,10.3,0.31,33.225806451612904
1996-08-09,10.44,0.31,33.67741935483871
1996-08-12,10.41,0.31,33.58064516129032
1996-08-13,10.32,0.3,34.400000000000006
1996-08-14,10.3,0.3,34.333333333333336
1996-08-15,10.38,0.3,34.6
1996-08-16,10.61,0.3,35.36666666666667
1996-08-19,10.66,0.3,35.53333333333334
1996-08-20,10.66,0.3,35.53333333333334
1996-08-21,10.55,0.3,35.16666666666667
1996-08-22,10.69,0.3,35.63333333333333
1996-08-23,10.49,0.3,34.96666666666667
1996-08-26,10.44,0.3,34.8
1996-08-27,10.41,0.3,34.7
1996-08-28,10.27,0.3,34.233333333333334
1996-08-29,10.16,0.3,33.86666666666667
1996-08-30,10.1,0.3,33.666666666666664
1996-09-03,10.21,0.3,34.03333333333334
1996-09-04,10.3,0.3,34.333333333333336
1996-09-05,10.38,0.3,34.6
1996-09-06,10.44,0.3,34.8
1996-09-09,10.55,0.3,35.16666666666667
1996-09-10,10.55,0.3,35.16666666666667
1996-09-11,10.49,0.3,34.96666666666667
1996-09-12,10.58,0.3,35.266666666666666
1996-09-13,10.72,0.3,35.733333333333334
1996-09-16,10.8,0.3,36.00000000000001
1996-09-17,10.75,0.3,35.833333333333336
1996-09-18,10.66,0.3,35.53333333333334
1996-09-19,10.86,0.3,36.2
1996-09-20,10.69,0.3,35.63333333333333
1996-09-23,10.69,0.3,35.63333333333333
1996-09-24,10.77,0.3,35.9
1996-09-25,10.86,0.3,36.2
1996-09-26,10.94,0.3,36.46666666666667
1996-09-27,11.05,0.3,36.833333333333336
1996-09-30,11.05,0.3,36.833333333333336
1996-10-01,11.08,0.3,36.93333333333334
1996-10-02,11.05,0.3,36.833333333333336
1996-10-03,11.11,0.3,37.03333333333333
1996-10-04,11.31,0.3,37.7
1996-10-07,11.31,0.3,37.7
1996-10-08,11.36,0.3,37.86666666666667
1996-10-09,11.08,0.3,36.93333333333334
1996-10-10,10.97,0.3,36.56666666666667
1996-10-11,11.31,0.3,37.7
1996-10-14,11.62,0.3,38.733333333333334
1996-10-15,11.5,0.3,38.333333333333336
1996-10-16,11.48,0.3,38.26666666666667
1996-10-17,11.7,0.3,39.0
1996-10-18,11.87,0.3,39.56666666666666
1996-10-21,11.67,0.3,38.9
1996-10-22,11.42,0.3,38.06666666666667
1996-10-23,11.39,0.3,37.96666666666667
1996-10-24,11.45,0.3,38.166666666666664
1996-10-25,11.22,0.3,37.400000000000006
1996-10-28,11.17,0.3,37.233333333333334
1996-10-29,11.36,0.3,37.86666666666667
1996-10-30,11.22,0.3,37.400000000000006
1996-10-31,11.39,0.3,37.96666666666667
1996-11-01,11.22,0.3,37.400000000000006
1996-11-04,11.28,0.3,37.6
1996-11-05,11.45,0.3,38.166666666666664
1996-11-06,11.81,0.3,39.36666666666667
1996-11-07,11.84,0.3,39.46666666666667
1996-11-08,11.98,0.3,39.93333333333334
1996-11-11,11.95,0.3,39.833333333333336
1996-11-12,11.78,0.3,39.266666666666666
1996-11-13,11.78,0.27,43.629629629629626
1996-11-14,12.01,0.27,44.48148148148148
1996-11-15,12.01,0.27,44.48148148148148
1996-11-18,11.95,0.27,44.25925925925925
1996-11-19,12.06,0.27,44.666666666666664
1996-11-20,12.09,0.27,44.77777777777777
1996-11-21,12.29,0.27,45.51851851851851
1996-11-22,12.51,0.27,46.33333333333333
1996-11-25,12.74,0.27,47.18518518518518
1996-11-26,12.6,0.27,46.666666666666664
1996-11-27,12.51,0.27,46.33333333333333
1996-11-29,12.49,0.27,46.25925925925926
1996-12-02,12.4,0.27,45.925925925925924
1996-12-03,12.12,0.27,44.888888888888886
1996-12-04,11.95,0.27,44.25925925925925
1996-12-05,11.87,0.27,43.962962962962955
1996-12-06,11.84,0.27,43.85185185185185
1996-12-09,12.09,0.27,44.77777777777777
1996-12-10,12.09,0.27,44.77777777777777
1996-12-11,11.73,0.27,43.44444444444444
1996-12-12,11.48,0.27,42.51851851851852
1996-12-13,11.53,0.27,42.703703703703695
1996-12-16,11.31,0.27,41.888888888888886
1996-12-17,11.39,0.27,42.18518518518518
1996-12-18,11.36,0.27,42.07407407407407
1996-12-19,11.76,0.27,43.55555555555555
1996-12-20,11.84,0.27,43.85185185185185
1996-12-23,11.78,0.27,43.629629629629626
1996-12-24,11.84,0.27,43.85185185185185
1996-12-26,11.87,0.27,43.962962962962955
1996-12-27,11.87,0.27,43.962962962962955
1996-12-30,11.73,0.27,43.44444444444444
1996-12-31,11.39,0.27,42.18518518518518
1997-01-02,11.31,0.27,41.888888888888886
1997-01-03,11.56,0.27,42.81481481481482
1997-01-06,11.42,0.27,42.29629629629629
1997-01-07,11.67,0.27,43.22222222222222
1997-01-08,11.5,0.27,42.59259259259259
1997-01-09,11.62,0.27,43.03703703703703
1997-01-10,11.84,0.27,43.85185185185185
1997-01-13,11.76,0.27,43.55555555555555
1997-01-14,11.98,0.27,44.37037037037037
1997-01-15,11.95,0.27,44.25925925925925
