date,SNA,SNA_EPS,PE Ratio
1998-01-21,40.25,0.43,93.6046511627907
1998-01-22,39.97,0.43,92.95348837209302
1998-01-23,39.72,0.43,92.37209302325581
1998-01-26,39.63,0.43,92.16279069767442
1998-01-27,40.38,0.43,93.90697674418605
1998-01-28,39.88,0.43,92.74418604651163
1998-01-29,40.63,0.43,94.48837209302326
1998-01-30,39.19,0.43,91.13953488372093
1998-02-02,39.56,0.43,92.0
1998-02-03,39.75,0.43,92.44186046511628
1998-02-04,39.63,0.43,92.16279069767442
1998-02-05,40.13,0.43,93.32558139534885
1998-02-06,40.13,0.43,93.32558139534885
1998-02-09,40.0,0.43,93.02325581395348
1998-02-10,40.0,0.43,93.02325581395348
1998-02-11,40.0,0.43,93.02325581395348
1998-02-12,40.0,0.43,93.02325581395348
1998-02-13,39.69,0.43,92.30232558139535
1998-02-17,40.31,0.43,93.74418604651163
1998-02-18,40.94,0.43,95.20930232558139
1998-02-19,41.06,0.43,95.48837209302326
1998-02-20,41.13,0.43,95.65116279069768
1998-02-23,41.31,0.43,96.06976744186048
1998-02-24,41.38,0.43,96.23255813953489
1998-02-25,42.06,0.43,97.8139534883721
1998-02-26,43.06,0.43,100.13953488372094
1998-02-27,42.5,0.43,98.83720930232559
1998-03-02,42.25,0.43,98.25581395348837
1998-03-03,43.19,0.43,100.44186046511628
1998-03-04,42.94,0.43,99.86046511627907
1998-03-05,42.69,0.43,99.27906976744185
1998-03-06,42.38,0.43,98.55813953488372
1998-03-09,42.56,0.43,98.97674418604652
1998-03-10,42.88,0.43,99.72093023255815
1998-03-11,42.81,0.43,99.55813953488372
1998-03-12,43.25,0.43,100.5813953488372
1998-03-13,43.63,0.43,101.46511627906978
1998-03-16,43.56,0.43,101.30232558139535
1998-03-17,43.06,0.43,100.13953488372094
1998-03-18,42.94,0.43,99.86046511627907
1998-03-19,44.06,0.43,102.46511627906978
1998-03-20,44.13,0.43,102.6279069767442
1998-03-23,44.38,0.43,103.2093023255814
1998-03-24,45.19,0.43,105.09302325581395
1998-03-25,45.19,0.43,105.09302325581395
1998-03-26,44.88,0.43,104.37209302325581
1998-03-27,45.06,0.43,104.79069767441861
1998-03-30,44.75,0.43,104.06976744186046
1998-03-31,45.63,0.43,106.11627906976744
1998-04-01,46.13,0.43,107.27906976744187
1998-04-02,45.69,0.43,106.25581395348837
1998-04-03,45.75,0.43,106.3953488372093
1998-04-06,45.75,0.43,106.3953488372093
1998-04-07,45.69,0.43,106.25581395348837
1998-04-08,45.31,0.43,105.37209302325581
1998-04-09,45.5,0.43,105.81395348837209
1998-04-13,45.25,0.43,105.23255813953489
1998-04-14,46.25,0.43,107.55813953488372
1998-04-15,45.75,0.43,106.3953488372093
1998-04-16,45.38,0.43,105.53488372093024
1998-04-17,46.0,0.43,106.97674418604652
1998-04-20,46.0,0.43,106.97674418604652
1998-04-21,45.81,0.43,106.53488372093024
1998-04-22,45.44,0.43,105.67441860465117
1998-04-23,44.88,0.43,104.37209302325581
1998-04-24,43.69,0.43,101.60465116279069
1998-04-27,42.69,0.43,99.27906976744185
1998-04-28,42.19,0.43,98.11627906976744
1998-04-29,42.38,0.43,98.55813953488372
1998-04-30,42.31,0.43,98.39534883720931
1998-05-01,43.0,0.43,100.0
1998-05-04,42.94,0.43,99.86046511627907
1998-05-05,43.44,0.43,101.02325581395348
1998-05-06,43.69,0.43,101.60465116279069
1998-05-07,43.5,0.43,101.16279069767442
1998-05-08,43.88,0.43,102.04651162790698
1998-05-11,43.88,0.43,102.04651162790698
1998-05-12,44.44,0.43,103.34883720930232
1998-05-13,44.56,0.43,103.6279069767442
1998-05-14,44.38,0.43,103.2093023255814
1998-05-15,44.69,0.43,103.93023255813954
1998-05-18,44.63,0.43,103.79069767441861
1998-05-19,44.88,0.43,104.37209302325581
1998-05-20,44.94,0.43,104.51162790697674
1998-05-21,45.25,0.43,105.23255813953489
1998-05-22,44.31,0.43,103.04651162790698
1998-05-26,44.0,0.43,102.32558139534883
1998-05-27,43.88,0.43,102.04651162790698
1998-05-28,44.06,0.43,102.46511627906978
1998-05-29,43.88,0.43,102.04651162790698
1998-06-01,44.0,0.43,102.32558139534883
1998-06-02,43.94,0.43,102.18604651162791
1998-06-03,43.88,0.43,102.04651162790698
1998-06-04,43.94,0.43,102.18604651162791
1998-06-05,44.0,0.43,102.32558139534883
1998-06-08,43.88,0.43,102.04651162790698
1998-06-09,44.13,0.43,102.6279069767442
1998-06-10,43.44,0.43,101.02325581395348
1998-06-11,42.38,0.43,98.55813953488372
1998-06-12,41.69,0.43,96.95348837209302
1998-06-15,41.13,0.43,95.65116279069768
1998-06-16,41.13,0.43,95.65116279069768
1998-06-17,41.44,0.43,96.37209302325581
1998-06-18,40.94,0.43,95.20930232558139
1998-06-19,39.56,0.43,92.0
1998-06-22,40.31,0.43,93.74418604651163
1998-06-23,39.94,0.43,92.88372093023256
1998-06-24,40.0,0.43,93.02325581395348
1998-06-25,39.06,0.43,90.83720930232559
1998-06-26,38.44,0.43,89.3953488372093
1998-06-29,34.94,0.43,81.25581395348837
1998-06-30,36.25,0.43,84.30232558139535
1998-07-01,36.63,0.43,85.18604651162791
1998-07-02,36.94,0.43,85.90697674418604
1998-07-06,36.44,0.43,84.74418604651163
1998-07-07,37.06,0.43,86.18604651162791
1998-07-08,36.31,0.43,84.44186046511629
1998-07-09,36.25,0.43,84.30232558139535
1998-07-10,36.25,0.43,84.30232558139535
1998-07-13,35.75,0.43,83.13953488372093
1998-07-14,36.13,0.43,84.0232558139535
1998-07-15,36.19,0.43,84.16279069767441
1998-07-16,36.63,0.43,85.18604651162791
1998-07-17,36.31,0.43,84.44186046511629
1998-07-20,36.31,0.43,84.44186046511629
1998-07-21,35.81,0.43,83.27906976744187
1998-07-22,36.5,0.43,84.88372093023256
1998-07-23,37.0,0.43,86.04651162790698
1998-07-24,36.94,0.43,85.90697674418604
1998-07-27,37.0,0.43,86.04651162790698
1998-07-28,36.0,0.43,83.72093023255815
1998-07-29,35.75,0.43,83.13953488372093
1998-07-30,35.94,0.43,83.5813953488372
1998-07-31,35.5,0.43,82.55813953488372
1998-08-03,34.25,0.43,79.65116279069768
1998-08-04,33.13,0.43,77.04651162790698
1998-08-05,34.06,0.43,79.2093023255814
1998-08-06,33.63,0.43,78.2093023255814
1998-08-07,33.94,0.43,78.93023255813954
1998-08-10,33.31,0.43,77.46511627906978
1998-08-11,32.75,0.43,76.16279069767442
1998-08-12,33.13,0.43,77.04651162790698
1998-08-13,33.19,0.43,77.18604651162791
1998-08-14,32.5,0.43,75.5813953488372
1998-08-17,32.19,0.43,74.86046511627906
1998-08-18,32.44,0.43,75.44186046511628
1998-08-19,31.81,0.43,73.9767441860465
1998-08-20,31.5,0.43,73.25581395348837
1998-08-21,30.94,0.43,71.95348837209303
1998-08-24,30.75,0.43,71.51162790697674
1998-08-25,30.5,0.43,70.93023255813954
1998-08-26,28.75,0.43,66.86046511627907
1998-08-27,27.44,0.43,63.8139534883721
1998-08-28,27.25,0.43,63.372093023255815
1998-08-31,26.25,0.43,61.04651162790698
1998-09-01,26.19,0.43,60.90697674418605
1998-09-02,26.19,0.43,60.90697674418605
1998-09-03,28.88,0.43,67.16279069767442
1998-09-04,29.44,0.43,68.46511627906978
1998-09-08,31.25,0.43,72.67441860465117
1998-09-09,30.81,0.43,71.65116279069767
1998-09-10,29.88,0.43,69.48837209302326
1998-09-11,29.38,0.43,68.32558139534883
1998-09-14,30.63,0.43,71.23255813953489
1998-09-15,31.69,0.43,73.69767441860465
1998-09-16,32.0,0.43,74.4186046511628
1998-09-17,31.94,0.43,74.27906976744187
1998-09-18,31.69,0.43,73.69767441860465
1998-09-21,30.69,0.43,71.37209302325581
1998-09-22,30.88,0.43,71.81395348837209
1998-09-23,31.81,0.43,73.9767441860465
1998-09-24,31.44,0.43,73.11627906976744
1998-09-25,30.63,0.43,71.23255813953489
1998-09-28,30.63,0.43,71.23255813953489
1998-09-29,30.56,0.43,71.06976744186046
1998-09-30,30.81,0.43,71.65116279069767
1998-10-01,29.94,0.43,69.62790697674419
1998-10-02,30.81,0.43,71.65116279069767
1998-10-05,31.38,0.43,72.97674418604652
1998-10-06,30.38,0.43,70.65116279069767
1998-10-07,29.63,0.43,68.90697674418604
1998-10-08,29.38,0.43,68.32558139534883
1998-10-09,30.13,0.43,70.06976744186046
1998-10-12,29.94,0.43,69.62790697674419
1998-10-13,29.19,0.43,67.88372093023256
1998-10-14,29.25,0.43,68.02325581395348
1998-10-15,30.31,0.43,70.48837209302326
1998-10-16,33.0,0.43,76.74418604651163
1998-10-19,33.81,0.43,78.6279069767442
1998-10-20,34.06,0.43,79.2093023255814
1998-10-21,33.69,0.43,78.34883720930232
1998-10-22,33.25,0.43,77.32558139534883
1998-10-23,33.13,0.43,77.04651162790698
1998-10-26,33.63,0.43,78.2093023255814
1998-10-27,34.75,0.43,80.81395348837209
1998-10-28,33.56,0.43,78.04651162790698
1998-10-29,34.69,0.43,80.67441860465117
1998-10-30,35.44,0.43,82.41860465116278
1998-11-02,35.25,0.43,81.97674418604652
1998-11-03,34.88,0.43,81.11627906976744
1998-11-04,35.31,0.43,82.11627906976744
1998-11-05,34.31,0.43,79.79069767441861
1998-11-06,34.5,0.43,80.23255813953489
1998-11-09,34.38,0.43,79.95348837209303
1998-11-10,34.25,0.43,79.65116279069768
1998-11-11,33.44,0.43,77.76744186046511
1998-11-12,34.25,0.43,79.65116279069768
1998-11-13,34.13,0.43,79.37209302325581
1998-11-16,34.44,0.43,80.09302325581395
1998-11-17,33.63,0.43,78.2093023255814
1998-11-18,33.13,0.43,77.04651162790698
1998-11-19,33.38,0.43,77.6279069767442
1998-11-20,32.81,0.43,76.30232558139535
1998-11-23,33.88,0.43,78.79069767441861
1998-11-24,33.81,0.43,78.6279069767442
1998-11-25,33.69,0.43,78.34883720930232
1998-11-27,33.75,0.43,78.48837209302326
1998-11-30,34.0,0.43,79.06976744186046
1998-12-01,34.25,0.43,79.65116279069768
1998-12-02,34.25,0.43,79.65116279069768
1998-12-03,34.06,0.43,79.2093023255814
1998-12-04,33.88,0.43,78.79069767441861
1998-12-07,34.44,0.43,80.09302325581395
1998-12-08,35.5,0.43,82.55813953488372
1998-12-09,34.63,0.43,80.53488372093024
1998-12-10,33.0,0.43,76.74418604651163
1998-12-11,32.81,0.43,76.30232558139535
1998-12-14,32.75,0.43,76.16279069767442
1998-12-15,32.06,0.43,74.55813953488372
1998-12-16,33.25,0.43,77.32558139534883
1998-12-17,33.19,0.43,77.18604651162791
1998-12-18,34.13,0.43,79.37209302325581
1998-12-21,34.06,0.43,79.2093023255814
1998-12-22,34.25,0.43,79.65116279069768
1998-12-23,34.5,0.43,80.23255813953489
1998-12-24,34.56,0.43,80.37209302325581
1998-12-28,34.44,0.43,80.09302325581395
1998-12-29,34.94,0.43,81.25581395348837
1998-12-30,34.31,0.43,79.79069767441861
1998-12-31,34.81,0.43,80.95348837209303
1999-01-04,35.0,0.43,81.3953488372093
1999-01-05,34.94,0.43,81.25581395348837
1999-01-06,36.75,0.43,85.46511627906978
1999-01-07,35.56,0.43,82.69767441860466
1999-01-08,36.19,0.43,84.16279069767441
1999-01-11,36.19,0.43,84.16279069767441
1999-01-12,35.56,0.43,82.69767441860466
1999-01-13,34.5,0.43,80.23255813953489
1999-01-14,33.75,0.43,78.48837209302326
1999-01-15,35.44,0.43,82.41860465116278
1999-01-19,34.94,0.43,81.25581395348837
1999-01-20,35.5,0.43,82.55813953488372
1999-01-21,35.06,0.43,81.53488372093024
1999-01-22,34.5,0.43,80.23255813953489
1999-01-25,34.44,0.43,80.09302325581395
1999-01-26,34.31,0.43,79.79069767441861
1999-01-27,33.75,0.43,78.48837209302326
1999-01-28,33.63,0.43,78.2093023255814
1999-01-29,34.0,0.43,79.06976744186046
1999-02-01,33.25,0.43,77.32558139534883
1999-02-02,33.38,0.43,77.6279069767442
1999-02-03,33.06,0.43,76.88372093023257
1999-02-04,32.5,0.43,75.5813953488372
1999-02-05,32.25,0.43,75.0
1999-02-08,31.0,0.43,72.09302325581396
1999-02-09,31.56,0.43,73.3953488372093
1999-02-10,31.13,0.43,72.3953488372093
1999-02-11,31.25,0.43,72.67441860465117
1999-02-12,30.44,0.43,70.79069767441861
1999-02-16,30.94,0.43,71.95348837209303
1999-02-17,30.38,0.43,70.65116279069767
1999-02-18,29.88,0.43,69.48837209302326
1999-02-19,30.0,0.43,69.76744186046511
1999-02-22,29.63,0.43,68.90697674418604
1999-02-23,29.19,0.43,67.88372093023256
1999-02-24,29.69,0.43,69.04651162790698
1999-02-25,29.69,0.43,69.04651162790698
1999-02-26,28.25,0.43,65.69767441860465
1999-03-01,28.75,0.43,66.86046511627907
1999-03-02,29.31,0.43,68.16279069767441
1999-03-03,30.31,0.43,70.48837209302326
1999-03-04,30.44,0.43,70.79069767441861
1999-03-05,30.31,0.43,70.48837209302326
1999-03-08,29.94,0.43,69.62790697674419
1999-03-09,29.94,0.43,69.62790697674419
1999-03-10,30.06,0.43,69.90697674418604
1999-03-11,30.38,0.43,70.65116279069767
1999-03-12,29.88,0.43,69.48837209302326
1999-03-15,29.94,0.43,69.62790697674419
1999-03-16,29.88,0.43,69.48837209302326
1999-03-17,30.0,0.43,69.76744186046511
1999-03-18,29.75,0.43,69.18604651162791
1999-03-19,29.63,0.43,68.90697674418604
1999-03-22,28.75,0.43,66.86046511627907
1999-03-23,28.94,0.43,67.30232558139535
1999-03-24,28.44,0.43,66.13953488372094
1999-03-25,29.06,0.43,67.5813953488372
1999-03-26,29.5,0.43,68.6046511627907
1999-03-29,29.81,0.43,69.32558139534883
1999-03-30,29.25,0.43,68.02325581395348
1999-03-31,29.0,0.43,67.44186046511628
1999-04-01,28.88,0.43,67.16279069767442
1999-04-05,29.69,0.43,69.04651162790698
1999-04-06,29.44,0.43,68.46511627906978
1999-04-07,29.38,0.43,68.32558139534883
1999-04-08,28.94,0.43,67.30232558139535
1999-04-09,28.81,0.43,67.0
1999-04-12,28.81,0.43,67.0
1999-04-13,28.69,0.43,66.72093023255815
1999-04-14,29.5,0.43,68.6046511627907
1999-04-15,31.56,0.43,73.3953488372093
1999-04-16,32.88,0.43,76.46511627906978
1999-04-19,33.38,0.43,77.6279069767442
1999-04-20,33.81,0.43,78.6279069767442
1999-04-21,32.0,0.43,74.4186046511628
1999-04-22,32.06,0.43,74.55813953488372
1999-04-23,31.94,0.43,74.27906976744187
1999-04-26,31.94,0.43,74.27906976744187
1999-04-27,31.88,0.43,74.13953488372093
1999-04-28,32.44,0.43,75.44186046511628
1999-04-29,33.38,0.43,77.6279069767442
1999-04-30,32.56,0.43,75.72093023255815
1999-05-03,33.38,0.43,77.6279069767442
1999-05-04,34.0,0.43,79.06976744186046
1999-05-05,34.56,0.43,80.37209302325581
1999-05-06,33.63,0.43,78.2093023255814
1999-05-07,34.13,0.43,79.37209302325581
1999-05-10,34.06,0.43,79.2093023255814
1999-05-11,34.25,0.43,79.65116279069768
1999-05-12,34.56,0.43,80.37209302325581
1999-05-13,34.69,0.43,80.67441860465117
1999-05-14,35.0,0.43,81.3953488372093
1999-05-17,34.94,0.43,81.25581395348837
1999-05-18,34.88,0.43,81.11627906976744
1999-05-19,36.25,0.43,84.30232558139535
1999-05-20,36.63,0.43,85.18604651162791
1999-05-21,36.38,0.43,84.6046511627907
1999-05-24,36.0,0.43,83.72093023255815
1999-05-25,36.06,0.43,83.86046511627907
1999-05-26,36.13,0.43,84.0232558139535
1999-05-27,36.06,0.43,83.86046511627907
1999-05-28,36.19,0.43,84.16279069767441
1999-06-01,36.31,0.43,84.44186046511629
1999-06-02,36.56,0.43,85.0232558139535
1999-06-03,36.69,0.43,85.32558139534883
1999-06-04,36.63,0.43,85.18604651162791
1999-06-07,36.56,0.43,85.0232558139535
1999-06-08,36.63,0.43,85.18604651162791
1999-06-09,36.56,0.43,85.0232558139535
1999-06-10,36.19,0.43,84.16279069767441
1999-06-11,36.06,0.43,83.86046511627907
1999-06-14,36.31,0.43,84.44186046511629
1999-06-15,36.06,0.43,83.86046511627907
1999-06-16,36.44,0.43,84.74418604651163
1999-06-17,36.63,0.43,85.18604651162791
1999-06-18,37.0,0.43,86.04651162790698
1999-06-21,36.81,0.43,85.6046511627907
1999-06-22,36.94,0.43,85.90697674418604
1999-06-23,36.19,0.43,84.16279069767441
1999-06-24,35.75,0.43,83.13953488372093
1999-06-25,35.75,0.43,83.13953488372093
1999-06-28,36.19,0.43,84.16279069767441
1999-06-29,35.88,0.43,83.44186046511629
1999-06-30,36.19,0.43,84.16279069767441
1999-07-01,35.75,0.43,83.13953488372093
1999-07-02,35.94,0.43,83.5813953488372
1999-07-06,36.63,0.43,85.18604651162791
1999-07-07,36.19,0.43,84.16279069767441
1999-07-08,36.44,0.43,84.74418604651163
1999-07-09,36.44,0.43,84.74418604651163
1999-07-12,36.5,0.43,84.88372093023256
1999-07-13,36.25,0.43,84.30232558139535
1999-07-14,37.38,0.43,86.93023255813954
1999-07-15,37.19,0.43,86.48837209302326
1999-07-16,37.31,0.43,86.76744186046513
1999-07-19,37.0,0.43,86.04651162790698
1999-07-20,36.81,0.43,85.6046511627907
1999-07-21,36.81,0.43,85.6046511627907
1999-07-22,36.63,0.43,85.18604651162791
1999-07-23,36.38,0.43,84.6046511627907
1999-07-26,36.81,0.43,85.6046511627907
1999-07-27,36.56,0.43,85.0232558139535
1999-07-28,36.25,0.43,84.30232558139535
1999-07-29,35.63,0.43,82.86046511627907
1999-07-30,35.0,0.43,81.3953488372093
1999-08-02,34.63,0.43,80.53488372093024
1999-08-03,34.38,0.43,79.95348837209303
1999-08-04,34.13,0.43,79.37209302325581
1999-08-05,34.25,0.43,79.65116279069768
1999-08-06,34.38,0.43,79.95348837209303
1999-08-09,34.38,0.43,79.95348837209303
1999-08-10,33.44,0.43,77.76744186046511
1999-08-11,33.69,0.43,78.34883720930232
1999-08-12,34.31,0.43,79.79069767441861
1999-08-13,35.0,0.43,81.3953488372093
1999-08-16,35.13,0.43,81.69767441860466
1999-08-17,34.94,0.43,81.25581395348837
1999-08-18,34.19,0.43,79.51162790697674
1999-08-19,34.44,0.43,80.09302325581395
1999-08-20,34.56,0.43,80.37209302325581
1999-08-23,34.88,0.43,81.11627906976744
1999-08-24,34.94,0.43,81.25581395348837
1999-08-25,35.13,0.43,81.69767441860466
1999-08-26,34.94,0.43,81.25581395348837
1999-08-27,34.63,0.43,80.53488372093024
1999-08-30,34.06,0.43,79.2093023255814
1999-08-31,33.81,0.43,78.6279069767442
1999-09-01,33.88,0.43,78.79069767441861
1999-09-02,33.75,0.43,78.48837209302326
1999-09-03,34.75,0.43,80.81395348837209
1999-09-07,34.81,0.43,80.95348837209303
1999-09-08,34.88,0.43,81.11627906976744
1999-09-09,34.81,0.43,80.95348837209303
1999-09-10,33.88,0.43,78.79069767441861
1999-09-13,33.44,0.43,77.76744186046511
1999-09-14,33.19,0.43,77.18604651162791
1999-09-15,32.81,0.43,76.30232558139535
1999-09-16,33.25,0.43,77.32558139534883
1999-09-17,33.56,0.43,78.04651162790698
1999-09-20,33.69,0.43,78.34883720930232
1999-09-21,32.38,0.43,75.30232558139535
1999-09-22,32.19,0.43,74.86046511627906
1999-09-23,31.56,0.43,73.3953488372093
1999-09-24,31.38,0.43,72.97674418604652
1999-09-27,31.44,0.43,73.11627906976744
1999-09-28,31.38,0.43,72.97674418604652
1999-09-29,32.44,0.43,75.44186046511628
1999-09-30,32.5,0.43,75.5813953488372
1999-10-01,31.81,0.43,73.9767441860465
1999-10-04,32.0,0.43,74.4186046511628
1999-10-05,31.31,0.43,72.81395348837209
1999-10-06,31.81,0.43,73.9767441860465
1999-10-07,32.19,0.43,74.86046511627906
1999-10-08,32.5,0.43,75.5813953488372
1999-10-11,30.44,0.43,70.79069767441861
1999-10-12,30.94,0.43,71.95348837209303
1999-10-13,30.0,0.43,69.76744186046511
1999-10-14,29.88,0.43,69.48837209302326
1999-10-15,29.38,0.43,68.32558139534883
1999-10-18,29.69,0.43,69.04651162790698
1999-10-19,29.31,0.43,68.16279069767441
1999-10-20,29.19,0.43,67.88372093023256
1999-10-21,29.13,0.43,67.74418604651163
1999-10-22,30.38,0.43,70.65116279069767
1999-10-25,29.5,0.43,68.6046511627907
1999-10-26,28.88,0.43,67.16279069767442
1999-10-27,29.19,0.43,67.88372093023256
1999-10-28,29.63,0.43,68.90697674418604
1999-10-29,30.38,0.43,70.65116279069767
1999-11-01,29.69,0.43,69.04651162790698
1999-11-02,29.94,0.43,69.62790697674419
1999-11-03,29.88,0.43,69.48837209302326
1999-11-04,28.88,0.43,67.16279069767442
1999-11-05,29.88,0.43,69.48837209302326
1999-11-08,29.81,0.43,69.32558139534883
1999-11-09,29.63,0.43,68.90697674418604
1999-11-10,30.19,0.43,70.2093023255814
1999-11-11,29.81,0.43,69.32558139534883
1999-11-12,30.25,0.43,70.34883720930233
1999-11-15,30.56,0.43,71.06976744186046
1999-11-16,30.88,0.43,71.81395348837209
1999-11-17,30.75,0.43,71.51162790697674
1999-11-18,30.5,0.43,70.93023255813954
1999-11-19,29.88,0.43,69.48837209302326
1999-11-22,30.38,0.43,70.65116279069767
1999-11-23,30.44,0.43,70.79069767441861
1999-11-24,30.19,0.43,70.2093023255814
1999-11-26,30.5,0.43,70.93023255813954
1999-11-29,30.5,0.43,70.93023255813954
1999-11-30,30.25,0.43,70.34883720930233
1999-12-01,30.38,0.43,70.65116279069767
1999-12-02,30.06,0.43,69.90697674418604
1999-12-03,30.81,0.43,71.65116279069767
1999-12-06,29.94,0.43,69.62790697674419
1999-12-07,29.19,0.43,67.88372093023256
1999-12-08,29.0,0.43,67.44186046511628
1999-12-09,29.13,0.43,67.74418604651163
1999-12-10,28.75,0.43,66.86046511627907
1999-12-13,28.5,0.43,66.27906976744187
1999-12-14,28.69,0.43,66.72093023255815
1999-12-15,27.81,0.43,64.67441860465117
1999-12-16,26.88,0.43,62.51162790697674
1999-12-17,28.94,0.43,67.30232558139535
1999-12-20,28.06,0.43,65.25581395348837
1999-12-21,28.38,0.43,66.0
1999-12-22,27.69,0.43,64.39534883720931
1999-12-23,27.63,0.43,64.25581395348837
1999-12-27,27.19,0.43,63.23255813953489
1999-12-28,27.0,0.43,62.7906976744186
1999-12-29,27.13,0.43,63.093023255813954
1999-12-30,27.44,0.43,63.8139534883721
1999-12-31,26.56,0.43,61.76744186046511
2000-01-03,26.88,0.43,62.51162790697674
2000-01-04,26.56,0.43,61.76744186046511
2000-01-05,25.56,0.43,59.44186046511628
2000-01-06,25.63,0.43,59.604651162790695
2000-01-07,26.25,0.43,61.04651162790698
2000-01-10,25.75,0.43,59.883720930232556
2000-01-11,26.13,0.43,60.76744186046511
2000-01-12,26.94,0.43,62.651162790697676
2000-01-13,27.25,0.43,63.372093023255815
2000-01-14,27.13,0.43,63.093023255813954
2000-01-18,27.5,0.43,63.95348837209303
2000-01-19,27.38,0.43,63.67441860465116
2000-01-20,27.19,0.43,63.23255813953489
2000-01-21,26.69,0.43,62.06976744186047
2000-01-24,26.31,0.43,61.18604651162791
2000-01-25,25.75,0.43,59.883720930232556
2000-01-26,25.63,0.43,59.604651162790695
2000-01-27,26.5,0.43,61.627906976744185
2000-01-28,26.38,0.43,61.348837209302324
2000-01-31,26.88,0.43,62.51162790697674
2000-02-01,26.44,0.43,61.48837209302326
2000-02-02,26.63,0.43,61.93023255813954
2000-02-03,27.19,0.43,63.23255813953489
2000-02-04,26.94,0.43,62.651162790697676
2000-02-07,26.38,0.43,61.348837209302324
2000-02-08,25.81,0.43,60.02325581395348
2000-02-09,24.88,0.43,57.860465116279066
2000-02-10,24.31,0.43,56.53488372093023
2000-02-11,23.88,0.43,55.53488372093023
2000-02-14,23.75,0.43,55.23255813953489
2000-02-15,24.25,0.43,56.395348837209305
2000-02-16,23.69,0.43,55.09302325581396
2000-02-17,23.69,0.43,55.09302325581396
2000-02-18,22.56,0.43,52.46511627906977
2000-02-22,22.94,0.43,53.34883720930233
2000-02-23,22.5,0.43,52.32558139534884
2000-02-24,22.13,0.43,51.46511627906977
2000-02-25,22.31,0.43,51.883720930232556
2000-02-28,22.44,0.43,52.18604651162791
2000-02-29,21.81,0.43,50.72093023255814
2000-03-01,22.31,0.43,51.883720930232556
2000-03-02,22.38,0.43,52.04651162790697
2000-03-03,22.94,0.43,53.34883720930233
2000-03-06,22.5,0.43,52.32558139534884
2000-03-07,21.25,0.43,49.418604651162795
2000-03-08,22.13,0.43,51.46511627906977
2000-03-09,23.31,0.43,54.20930232558139
2000-03-10,24.31,0.43,56.53488372093023
2000-03-13,24.06,0.43,55.95348837209302
2000-03-14,23.38,0.43,54.372093023255815
2000-03-15,24.5,0.43,56.97674418604651
2000-03-16,26.25,0.43,61.04651162790698
2000-03-17,25.94,0.43,60.32558139534884
2000-03-20,26.69,0.43,62.06976744186047
2000-03-21,25.81,0.43,60.02325581395348
2000-03-22,25.69,0.43,59.74418604651163
2000-03-23,26.13,0.43,60.76744186046511
2000-03-24,26.06,0.43,60.604651162790695
2000-03-27,25.13,0.43,58.44186046511628
2000-03-28,25.13,0.43,58.44186046511628
2000-03-29,25.25,0.43,58.72093023255814
2000-03-30,25.75,0.43,59.883720930232556
2000-03-31,26.19,0.43,60.90697674418605
2000-04-03,25.88,0.43,60.18604651162791
2000-04-04,26.13,0.43,60.76744186046511
2000-04-05,25.5,0.43,59.30232558139535
2000-04-06,25.81,0.43,60.02325581395348
2000-04-07,25.88,0.43,60.18604651162791
2000-04-10,25.19,0.43,58.58139534883721
2000-04-11,25.69,0.43,59.74418604651163
2000-04-12,26.63,0.43,61.93023255813954
2000-04-13,26.38,0.43,61.348837209302324
2000-04-14,24.88,0.43,57.860465116279066
2000-04-17,26.13,0.43,60.76744186046511
2000-04-18,26.31,0.43,61.18604651162791
2000-04-19,25.88,0.43,60.18604651162791
2000-04-20,25.94,0.43,60.32558139534884
2000-04-24,25.94,0.43,60.32558139534884
2000-04-25,27.63,0.43,64.25581395348837
2000-04-26,27.25,0.43,63.372093023255815
2000-04-27,26.88,0.43,62.51162790697674
2000-04-28,26.44,0.43,61.48837209302326
2000-05-01,26.88,0.43,62.51162790697674
2000-05-02,26.5,0.43,61.627906976744185
2000-05-03,25.88,0.43,60.18604651162791
2000-05-04,25.0,0.43,58.139534883720934
2000-05-05,25.19,0.43,58.58139534883721
2000-05-08,25.19,0.43,58.58139534883721
2000-05-09,25.31,0.43,58.860465116279066
2000-05-10,24.5,0.43,56.97674418604651
2000-05-11,27.0,0.43,62.7906976744186
2000-05-12,26.13,0.43,60.76744186046511
2000-05-15,26.5,0.61,43.442622950819676
2000-05-16,27.0,0.61,44.26229508196722
2000-05-17,26.25,0.61,43.032786885245905
2000-05-18,26.25,0.61,43.032786885245905
2000-05-19,26.25,0.61,43.032786885245905
2000-05-22,26.13,0.61,42.83606557377049
2000-05-23,26.31,0.61,43.131147540983605
2000-05-24,26.5,0.61,43.442622950819676
2000-05-25,26.63,0.61,43.65573770491803
2000-05-26,26.0,0.61,42.622950819672134
2000-05-30,26.25,0.61,43.032786885245905
2000-05-31,25.69,0.61,42.114754098360656
2000-06-01,26.0,0.61,42.622950819672134
2000-06-02,26.88,0.61,44.0655737704918
2000-06-05,26.81,0.61,43.950819672131146
2000-06-06,27.19,0.61,44.57377049180328
2000-06-07,26.75,0.61,43.852459016393446
2000-06-08,26.63,0.61,43.65573770491803
2000-06-09,26.63,0.61,43.65573770491803
2000-06-12,26.69,0.61,43.75409836065574
2000-06-13,28.5,0.61,46.721311475409834
2000-06-14,28.81,0.61,47.22950819672131
2000-06-15,28.94,0.61,47.442622950819676
2000-06-16,28.25,0.61,46.31147540983606
2000-06-19,28.5,0.61,46.721311475409834
