date,GD,GD_EPS,PE Ratio
1989-02-01,6.25,0.23,27.173913043478258
1989-02-02,6.38,0.23,27.739130434782606
1989-02-03,6.36,0.23,27.652173913043477
1989-02-06,6.38,0.23,27.739130434782606
1989-02-07,6.44,0.23,28.0
1989-02-08,6.44,0.23,28.0
1989-02-09,6.34,0.23,27.565217391304348
1989-02-10,6.27,0.23,27.260869565217387
1989-02-13,6.3,0.23,27.391304347826086
1989-02-14,6.23,0.23,27.086956521739133
1989-02-15,6.22,0.23,27.043478260869563
1989-02-16,6.31,0.23,27.43478260869565
1989-02-17,6.33,0.23,27.52173913043478
1989-02-21,6.36,0.23,27.652173913043477
1989-02-22,6.33,0.23,27.52173913043478
1989-02-23,6.33,0.23,27.52173913043478
1989-02-24,6.28,0.23,27.304347826086957
1989-02-27,6.34,0.23,27.565217391304348
1989-02-28,6.34,0.23,27.565217391304348
1989-03-01,6.3,0.23,27.391304347826086
1989-03-02,6.36,0.23,27.652173913043477
1989-03-03,6.34,0.23,27.565217391304348
1989-03-06,6.34,0.23,27.565217391304348
1989-03-07,6.36,0.23,27.652173913043477
1989-03-08,6.66,0.23,28.956521739130434
1989-03-09,6.61,0.23,28.73913043478261
1989-03-10,6.59,0.23,28.652173913043477
1989-03-13,6.63,0.23,28.82608695652174
1989-03-14,6.63,0.23,28.82608695652174
1989-03-15,6.69,0.23,29.086956521739133
1989-03-16,6.75,0.23,29.34782608695652
1989-03-17,6.67,0.23,29.0
1989-03-20,6.64,0.23,28.8695652173913
1989-03-21,6.67,0.23,29.0
1989-03-22,6.72,0.23,29.217391304347824
1989-03-23,6.69,0.23,29.086956521739133
1989-03-27,6.7,0.23,29.130434782608695
1989-03-28,6.75,0.23,29.34782608695652
1989-03-29,6.7,0.23,29.130434782608695
1989-03-30,6.72,0.23,29.217391304347824
1989-03-31,6.78,0.23,29.47826086956522
1989-04-03,6.78,0.23,29.47826086956522
1989-04-04,6.73,0.23,29.26086956521739
1989-04-05,6.69,0.23,29.086956521739133
1989-04-06,6.66,0.23,28.956521739130434
1989-04-07,6.72,0.23,29.217391304347824
1989-04-10,6.75,0.23,29.34782608695652
1989-04-11,6.81,0.23,29.60869565217391
1989-04-12,6.88,0.23,29.913043478260867
1989-04-13,6.8,0.23,29.565217391304344
1989-04-14,6.88,0.23,29.913043478260867
1989-04-17,6.89,0.23,29.956521739130434
1989-04-18,7.0,0.23,30.434782608695652
1989-04-19,7.05,0.23,30.652173913043477
1989-04-20,7.06,0.23,30.69565217391304
1989-04-21,7.11,0.23,30.91304347826087
1989-04-24,7.05,0.23,30.652173913043477
1989-04-25,7.08,0.23,30.782608695652172
1989-04-26,7.05,0.23,30.652173913043477
1989-04-27,7.03,0.23,30.565217391304348
1989-04-28,6.98,0.23,30.347826086956523
1989-05-01,7.09,0.23,30.82608695652174
1989-05-02,7.11,0.23,30.91304347826087
1989-05-03,7.08,0.23,30.782608695652172
1989-05-04,7.0,0.23,30.434782608695652
1989-05-05,7.11,0.23,30.91304347826087
1989-05-08,7.13,0.23,30.999999999999996
1989-05-09,7.05,0.23,30.652173913043477
1989-05-10,7.03,0.23,30.565217391304348
1989-05-11,7.03,0.23,30.565217391304348
1989-05-12,7.06,0.23,30.69565217391304
1989-05-15,7.06,0.23,30.69565217391304
1989-05-16,7.09,0.23,30.82608695652174
1989-05-17,7.13,0.23,30.999999999999996
1989-05-18,7.16,0.23,31.130434782608695
1989-05-19,7.22,0.23,31.391304347826086
1989-05-22,7.22,0.23,31.391304347826086
1989-05-23,7.22,0.23,31.391304347826086
1989-05-24,7.25,0.23,31.52173913043478
1989-05-25,7.28,0.23,31.652173913043477
1989-05-26,7.31,0.23,31.782608695652172
1989-05-30,7.2,0.23,31.304347826086957
1989-05-31,7.17,0.23,31.173913043478258
1989-06-01,7.19,0.23,31.26086956521739
1989-06-02,7.28,0.23,31.652173913043477
1989-06-05,7.14,0.23,31.043478260869563
1989-06-06,7.13,0.23,30.999999999999996
1989-06-07,7.2,0.23,31.304347826086957
1989-06-08,7.25,0.23,31.52173913043478
1989-06-09,7.25,0.23,31.52173913043478
1989-06-12,7.2,0.23,31.304347826086957
1989-06-13,7.14,0.23,31.043478260869563
1989-06-14,7.13,0.23,30.999999999999996
1989-06-15,7.09,0.23,30.82608695652174
1989-06-16,7.16,0.23,31.130434782608695
1989-06-19,7.19,0.23,31.26086956521739
1989-06-20,7.2,0.23,31.304347826086957
1989-06-21,7.2,0.23,31.304347826086957
1989-06-22,7.14,0.23,31.043478260869563
1989-06-23,7.19,0.23,31.26086956521739
1989-06-26,7.23,0.23,31.434782608695652
1989-06-27,7.27,0.23,31.60869565217391
1989-06-28,7.25,0.23,31.52173913043478
1989-06-29,7.23,0.23,31.434782608695652
1989-06-30,7.28,0.23,31.652173913043477
1989-07-03,7.33,0.23,31.869565217391305
1989-07-05,7.3,0.23,31.739130434782606
1989-07-06,7.31,0.23,31.782608695652172
1989-07-07,7.38,0.23,32.086956521739125
1989-07-10,7.47,0.23,32.47826086956521
1989-07-11,7.47,0.23,32.47826086956521
1989-07-12,7.53,0.23,32.73913043478261
1989-07-13,7.48,0.23,32.52173913043478
1989-07-14,7.5,0.23,32.608695652173914
1989-07-17,7.5,0.23,32.608695652173914
1989-07-18,7.52,0.23,32.69565217391304
1989-07-19,7.42,0.23,32.26086956521739
1989-07-20,7.34,0.23,31.913043478260867
1989-07-21,7.28,0.23,31.652173913043477
1989-07-24,7.2,0.23,31.304347826086957
1989-07-25,7.19,0.23,31.26086956521739
1989-07-26,7.14,0.23,31.043478260869563
1989-07-27,7.14,0.23,31.043478260869563
1989-07-28,7.17,0.23,31.173913043478258
1989-07-31,7.3,0.23,31.739130434782606
1989-08-01,7.34,0.23,31.913043478260867
1989-08-02,7.33,0.23,31.869565217391305
1989-08-03,7.27,0.23,31.60869565217391
1989-08-04,7.22,0.23,31.391304347826086
1989-08-07,7.28,0.23,31.652173913043477
1989-08-08,7.3,0.23,31.739130434782606
1989-08-09,7.22,0.23,31.391304347826086
1989-08-10,7.36,0.23,32.0
1989-08-11,7.25,0.23,31.52173913043478
1989-08-14,7.3,0.23,31.739130434782606
1989-08-15,7.33,0.23,31.869565217391305
1989-08-16,7.41,0.23,32.21739130434783
1989-08-17,7.39,0.23,32.130434782608695
1989-08-18,7.39,0.23,32.130434782608695
1989-08-21,7.2,0.23,31.304347826086957
1989-08-22,7.19,0.23,31.26086956521739
1989-08-23,7.17,0.23,31.173913043478258
1989-08-24,7.2,0.23,31.304347826086957
1989-08-25,7.19,0.23,31.26086956521739
1989-08-28,7.25,0.23,31.52173913043478
1989-08-29,7.25,0.23,31.52173913043478
1989-08-30,7.25,0.23,31.52173913043478
1989-08-31,7.25,0.23,31.52173913043478
1989-09-01,7.28,0.23,31.652173913043477
1989-09-05,7.22,0.23,31.391304347826086
1989-09-06,7.19,0.23,31.26086956521739
1989-09-07,7.25,0.23,31.52173913043478
1989-09-08,7.13,0.23,30.999999999999996
1989-09-11,7.11,0.23,30.91304347826087
1989-09-12,7.16,0.23,31.130434782608695
1989-09-13,7.14,0.23,31.043478260869563
1989-09-14,7.08,0.23,30.782608695652172
1989-09-15,7.17,0.23,31.173913043478258
1989-09-18,7.17,0.23,31.173913043478258
1989-09-19,7.13,0.23,30.999999999999996
1989-09-20,7.17,0.23,31.173913043478258
1989-09-21,7.17,0.23,31.173913043478258
1989-09-22,7.2,0.23,31.304347826086957
1989-09-25,7.14,0.23,31.043478260869563
1989-09-26,7.16,0.23,31.130434782608695
1989-09-27,7.19,0.23,31.26086956521739
1989-09-28,7.25,0.23,31.52173913043478
1989-09-29,7.27,0.23,31.60869565217391
1989-10-02,7.28,0.23,31.652173913043477
1989-10-03,7.33,0.23,31.869565217391305
1989-10-04,7.34,0.23,31.913043478260867
1989-10-05,7.38,0.23,32.086956521739125
1989-10-06,7.34,0.23,31.913043478260867
1989-10-09,7.28,0.23,31.652173913043477
1989-10-10,7.3,0.23,31.739130434782606
1989-10-11,7.34,0.23,31.913043478260867
1989-10-12,7.36,0.23,32.0
1989-10-13,6.94,0.23,30.17391304347826
1989-10-16,6.75,0.23,29.34782608695652
1989-10-17,6.8,0.23,29.565217391304344
1989-10-18,6.86,0.23,29.82608695652174
1989-10-19,6.86,0.23,29.82608695652174
1989-10-20,6.86,0.23,29.82608695652174
1989-10-23,6.78,0.23,29.47826086956522
1989-10-24,6.7,0.23,29.130434782608695
1989-10-25,6.64,0.23,28.8695652173913
1989-10-26,6.56,0.23,28.52173913043478
1989-10-27,6.53,0.23,28.391304347826086
1989-10-30,6.53,0.23,28.391304347826086
1989-10-31,6.56,0.23,28.52173913043478
1989-11-01,6.63,0.23,28.82608695652174
1989-11-02,6.53,0.23,28.391304347826086
1989-11-03,6.59,0.23,28.652173913043477
1989-11-06,6.52,0.23,28.34782608695652
1989-11-07,6.53,0.23,28.391304347826086
1989-11-08,6.53,0.23,28.391304347826086
1989-11-09,6.53,0.23,28.391304347826086
1989-11-10,6.5,0.23,28.26086956521739
1989-11-13,6.42,0.23,27.913043478260867
1989-11-14,6.38,0.23,27.739130434782606
1989-11-15,6.33,0.23,27.52173913043478
1989-11-16,6.3,0.23,27.391304347826086
1989-11-17,6.13,0.23,26.652173913043477
1989-11-20,5.52,0.23,23.999999999999996
1989-11-21,5.39,0.23,23.43478260869565
1989-11-22,5.41,0.23,23.52173913043478
1989-11-24,5.41,0.23,23.52173913043478
1989-11-27,5.5,0.23,23.913043478260867
1989-11-28,5.5,0.23,23.913043478260867
1989-11-29,5.44,0.23,23.65217391304348
1989-11-30,5.45,0.23,23.695652173913043
1989-12-01,5.44,0.23,23.65217391304348
1989-12-04,5.42,0.23,23.565217391304348
1989-12-05,5.45,0.23,23.695652173913043
1989-12-06,5.47,0.23,23.782608695652172
1989-12-07,5.59,0.23,24.304347826086953
1989-12-08,5.58,0.23,24.26086956521739
1989-12-11,5.64,0.23,24.52173913043478
1989-12-12,5.66,0.23,24.608695652173914
1989-12-13,5.67,0.23,24.652173913043477
1989-12-14,5.75,0.23,25.0
1989-12-15,5.83,0.23,25.34782608695652
1989-12-18,5.77,0.23,25.08695652173913
1989-12-19,5.69,0.23,24.73913043478261
1989-12-20,5.69,0.23,24.73913043478261
1989-12-21,5.78,0.23,25.130434782608695
1989-12-22,5.77,0.23,25.08695652173913
1989-12-26,5.7,0.23,24.782608695652172
1989-12-27,5.61,0.23,24.391304347826086
1989-12-28,5.58,0.23,24.26086956521739
1989-12-29,5.61,0.23,24.391304347826086
1990-01-02,5.67,0.23,24.652173913043477
1990-01-03,5.77,0.23,25.08695652173913
1990-01-04,5.73,0.23,24.91304347826087
1990-01-05,5.69,0.23,24.73913043478261
1990-01-08,5.66,0.23,24.608695652173914
1990-01-09,5.52,0.23,23.999999999999996
1990-01-10,5.34,0.23,23.217391304347824
1990-01-11,5.28,0.23,22.956521739130434
1990-01-12,5.2,0.23,22.608695652173914
1990-01-15,5.17,0.23,22.478260869565215
1990-01-16,5.19,0.23,22.565217391304348
1990-01-17,5.14,0.23,22.34782608695652
1990-01-18,5.17,0.23,22.478260869565215
1990-01-19,5.19,0.23,22.565217391304348
1990-01-22,5.09,0.23,22.130434782608695
1990-01-23,5.06,0.23,21.999999999999996
1990-01-24,5.05,0.23,21.956521739130434
1990-01-25,4.91,0.23,21.34782608695652
1990-01-26,4.98,0.23,21.65217391304348
1990-01-29,4.92,0.23,21.391304347826086
1990-01-30,5.0,0.23,21.73913043478261
1990-01-31,5.08,0.23,22.08695652173913
1990-02-01,5.02,0.23,21.826086956521735
1990-02-02,4.97,0.23,21.60869565217391
1990-02-05,4.92,0.23,21.391304347826086
1990-02-06,4.75,0.23,20.652173913043477
1990-02-07,4.77,0.23,20.739130434782606
1990-02-08,4.66,0.23,20.26086956521739
1990-02-09,4.63,0.23,20.130434782608695
1990-02-12,4.53,0.23,19.695652173913043
1990-02-13,4.53,0.23,19.695652173913043
1990-02-14,4.61,0.23,20.043478260869566
1990-02-15,4.63,0.23,20.130434782608695
1990-02-16,4.59,0.23,19.956521739130434
1990-02-20,4.58,0.23,19.913043478260867
1990-02-21,4.56,0.23,19.826086956521735
1990-02-22,4.55,0.23,19.782608695652172
1990-02-23,4.53,0.23,19.695652173913043
1990-02-26,4.56,0.23,19.826086956521735
1990-02-27,4.59,0.23,19.956521739130434
1990-02-28,4.66,0.23,20.26086956521739
1990-03-01,4.73,0.23,20.565217391304348
1990-03-02,4.75,0.23,20.652173913043477
1990-03-05,4.7,0.23,20.434782608695652
1990-03-06,4.75,0.23,20.652173913043477
1990-03-07,4.72,0.23,20.52173913043478
1990-03-08,4.75,0.23,20.652173913043477
1990-03-09,4.72,0.23,20.52173913043478
1990-03-12,4.69,0.23,20.391304347826086
1990-03-13,4.64,0.23,20.173913043478258
1990-03-14,4.66,0.23,20.26086956521739
1990-03-15,4.69,0.23,20.391304347826086
1990-03-16,4.73,0.23,20.565217391304348
1990-03-19,4.69,0.23,20.391304347826086
1990-03-20,4.63,0.23,20.130434782608695
1990-03-21,4.64,0.23,20.173913043478258
1990-03-22,4.7,0.23,20.434782608695652
1990-03-23,4.7,0.23,20.434782608695652
1990-03-26,4.75,0.23,20.652173913043477
1990-03-27,4.86,0.23,21.130434782608695
1990-03-28,4.81,0.23,20.913043478260867
1990-03-29,4.72,0.23,20.52173913043478
1990-03-30,4.69,0.23,20.391304347826086
1990-04-02,4.63,0.23,20.130434782608695
1990-04-03,4.67,0.23,20.304347826086957
1990-04-04,4.66,0.23,20.26086956521739
1990-04-05,4.66,0.23,20.26086956521739
1990-04-06,4.72,0.23,20.52173913043478
1990-04-09,4.77,0.23,20.739130434782606
1990-04-10,4.73,0.23,20.565217391304348
1990-04-11,4.66,0.23,20.26086956521739
1990-04-12,4.67,0.23,20.304347826086957
1990-04-16,4.69,0.23,20.391304347826086
1990-04-17,4.67,0.23,20.304347826086957
1990-04-18,4.67,0.23,20.304347826086957
1990-04-19,4.67,0.23,20.304347826086957
1990-04-20,4.66,0.23,20.26086956521739
1990-04-23,4.56,0.23,19.826086956521735
1990-04-24,4.59,0.23,19.956521739130434
1990-04-25,4.58,0.23,19.913043478260867
1990-04-26,4.53,0.23,19.695652173913043
1990-04-27,4.44,0.23,19.304347826086957
1990-04-30,4.34,0.23,18.869565217391305
1990-05-01,4.38,0.23,19.043478260869563
1990-05-02,4.34,0.23,18.869565217391305
1990-05-03,4.31,0.23,18.739130434782606
1990-05-04,4.31,0.23,18.739130434782606
1990-05-07,4.28,0.23,18.608695652173914
1990-05-08,4.25,0.23,18.478260869565215
1990-05-09,4.17,0.23,18.130434782608695
1990-05-10,4.16,0.23,18.08695652173913
1990-05-11,4.19,0.23,18.217391304347828
1990-05-14,4.22,0.23,18.34782608695652
1990-05-15,4.27,0.23,18.565217391304344
1990-05-16,4.28,0.23,18.608695652173914
1990-05-17,4.31,0.23,18.739130434782606
1990-05-18,4.33,0.23,18.82608695652174
1990-05-21,4.3,0.23,18.695652173913043
1990-05-22,4.3,0.23,18.695652173913043
1990-05-23,4.25,0.23,18.478260869565215
1990-05-24,4.3,0.23,18.695652173913043
1990-05-25,4.3,0.23,18.695652173913043
1990-05-29,4.38,0.23,19.043478260869563
1990-05-30,4.41,0.23,19.17391304347826
1990-05-31,4.44,0.23,19.304347826086957
1990-06-01,4.38,0.23,19.043478260869563
1990-06-04,4.42,0.23,19.217391304347824
1990-06-05,4.47,0.23,19.43478260869565
1990-06-06,4.45,0.23,19.347826086956523
1990-06-07,4.48,0.23,19.47826086956522
1990-06-08,4.5,0.23,19.565217391304348
1990-06-11,4.48,0.23,19.47826086956522
1990-06-12,4.48,0.23,19.47826086956522
1990-06-13,4.47,0.23,19.43478260869565
1990-06-14,4.44,0.23,19.304347826086957
1990-06-15,4.45,0.23,19.347826086956523
1990-06-18,4.39,0.23,19.08695652173913
1990-06-19,4.39,0.23,19.08695652173913
1990-06-20,4.31,0.23,18.739130434782606
1990-06-21,4.31,0.23,18.739130434782606
1990-06-22,4.19,0.23,18.217391304347828
1990-06-25,4.06,0.23,17.652173913043477
1990-06-26,4.02,0.23,17.478260869565215
1990-06-27,4.09,0.23,17.782608695652172
1990-06-28,4.02,0.23,17.478260869565215
1990-06-29,4.0,0.23,17.391304347826086
1990-07-02,4.0,0.23,17.391304347826086
1990-07-03,4.02,0.23,17.478260869565215
1990-07-05,3.97,0.23,17.26086956521739
1990-07-06,4.02,0.23,17.478260869565215
1990-07-09,4.13,0.23,17.956521739130434
1990-07-10,4.08,0.23,17.73913043478261
1990-07-11,3.98,0.23,17.304347826086957
1990-07-12,3.97,0.23,17.26086956521739
1990-07-13,3.95,0.23,17.17391304347826
1990-07-16,3.98,0.23,17.304347826086957
1990-07-17,3.95,0.23,17.17391304347826
1990-07-18,3.94,0.23,17.130434782608695
1990-07-19,4.0,0.23,17.391304347826086
1990-07-20,3.97,0.23,17.26086956521739
1990-07-23,3.81,0.23,16.565217391304348
1990-07-24,3.83,0.23,16.652173913043477
1990-07-25,3.75,0.23,16.304347826086957
1990-07-26,3.69,0.23,16.043478260869563
1990-07-27,3.42,0.23,14.869565217391303
1990-07-30,3.34,0.23,14.521739130434781
1990-07-31,3.34,0.23,14.521739130434781
1990-08-01,3.34,0.23,14.521739130434781
1990-08-02,3.53,0.23,15.34782608695652
1990-08-03,3.63,0.23,15.782608695652172
1990-08-06,3.75,0.23,16.304347826086957
1990-08-07,3.72,0.23,16.17391304347826
1990-08-08,3.58,0.23,15.565217391304348
1990-08-09,3.5,0.23,15.217391304347826
1990-08-10,3.44,0.23,14.956521739130434
1990-08-13,3.38,0.23,14.695652173913043
1990-08-14,3.36,0.23,14.608695652173912
1990-08-15,3.38,0.23,14.695652173913043
1990-08-16,3.36,0.23,14.608695652173912
1990-08-17,3.27,0.23,14.217391304347826
1990-08-20,3.39,0.23,14.73913043478261
1990-08-21,3.41,0.23,14.826086956521738
1990-08-22,3.44,0.23,14.956521739130434
1990-08-23,3.36,0.23,14.608695652173912
1990-08-24,3.28,0.23,14.26086956521739
1990-08-27,3.28,0.23,14.26086956521739
1990-08-28,3.3,0.23,14.34782608695652
1990-08-29,3.28,0.23,14.26086956521739
1990-08-30,3.16,0.23,13.73913043478261
1990-08-31,3.11,0.23,13.521739130434781
1990-09-04,3.16,0.23,13.73913043478261
1990-09-05,3.19,0.23,13.869565217391303
1990-09-06,3.16,0.23,13.73913043478261
1990-09-07,3.2,0.23,13.91304347826087
1990-09-10,3.16,0.23,13.73913043478261
1990-09-11,3.11,0.23,13.521739130434781
1990-09-12,3.16,0.23,13.73913043478261
1990-09-13,3.17,0.23,13.782608695652174
1990-09-14,3.17,0.23,13.782608695652174
1990-09-17,3.14,0.23,13.652173913043478
1990-09-18,3.13,0.23,13.608695652173912
1990-09-19,3.16,0.23,13.73913043478261
1990-09-20,3.17,0.23,13.782608695652174
1990-09-21,3.31,0.23,14.391304347826086
1990-09-24,3.23,0.23,14.043478260869565
1990-09-25,3.03,0.23,13.17391304347826
1990-09-26,3.02,0.23,13.130434782608695
1990-09-27,2.97,0.23,12.91304347826087
1990-09-28,2.95,0.23,12.82608695652174
1990-10-01,2.88,0.23,12.521739130434781
1990-10-02,2.78,0.23,12.086956521739129
1990-10-03,2.83,0.23,12.304347826086957
1990-10-04,2.92,0.23,12.695652173913043
1990-10-05,3.19,0.23,13.869565217391303
1990-10-08,3.13,0.23,13.608695652173912
1990-10-09,3.08,0.23,13.391304347826086
1990-10-10,2.92,0.23,12.695652173913043
1990-10-11,2.84,0.23,12.34782608695652
1990-10-12,2.86,0.23,12.43478260869565
1990-10-15,2.8,0.23,12.17391304347826
1990-10-16,2.63,0.23,11.43478260869565
1990-10-17,2.5,0.23,10.869565217391305
1990-10-18,2.41,0.23,10.478260869565217
1990-10-19,2.59,0.23,11.26086956521739
1990-10-22,2.58,0.23,11.217391304347826
1990-10-23,2.52,0.23,10.956521739130434
1990-10-24,2.5,0.23,10.869565217391305
1990-10-25,2.77,0.23,12.043478260869565
1990-10-26,2.8,0.23,12.17391304347826
1990-10-29,2.77,0.23,12.043478260869565
1990-10-30,2.78,0.23,12.086956521739129
1990-10-31,2.98,0.23,12.956521739130434
1990-11-01,2.92,0.23,12.695652173913043
1990-11-02,2.94,0.23,12.782608695652174
1990-11-05,2.88,0.23,12.521739130434781
1990-11-06,2.89,0.23,12.565217391304348
1990-11-07,2.95,0.23,12.82608695652174
1990-11-08,2.97,0.23,12.91304347826087
1990-11-09,2.98,0.23,12.956521739130434
1990-11-12,3.03,0.23,13.17391304347826
1990-11-13,3.0,0.23,13.043478260869565
1990-11-14,2.92,0.23,12.695652173913043
1990-11-15,2.83,0.23,12.304347826086957
1990-11-16,2.83,0.23,12.304347826086957
1990-11-19,2.91,0.23,12.652173913043478
1990-11-20,2.88,0.23,12.521739130434781
1990-11-21,2.89,0.23,12.565217391304348
1990-11-23,2.88,0.23,12.521739130434781
1990-11-26,2.89,0.23,12.565217391304348
1990-11-27,2.91,0.23,12.652173913043478
1990-11-28,2.92,0.23,12.695652173913043
1990-11-29,2.83,0.23,12.304347826086957
1990-11-30,2.92,0.23,12.695652173913043
1990-12-03,2.92,0.23,12.695652173913043
1990-12-04,2.89,0.23,12.565217391304348
1990-12-05,2.95,0.23,12.82608695652174
1990-12-06,2.97,0.23,12.91304347826087
1990-12-07,3.08,0.23,13.391304347826086
1990-12-10,3.06,0.23,13.304347826086957
1990-12-11,3.02,0.23,13.130434782608695
1990-12-12,3.05,0.23,13.26086956521739
1990-12-13,3.08,0.23,13.391304347826086
1990-12-14,3.17,0.23,13.782608695652174
1990-12-17,3.22,0.23,14.0
1990-12-18,3.27,0.23,14.217391304347826
1990-12-19,3.22,0.23,14.0
1990-12-20,3.16,0.23,13.73913043478261
1990-12-21,3.25,0.23,14.130434782608695
1990-12-24,3.17,0.23,13.782608695652174
1990-12-26,3.14,0.23,13.652173913043478
1990-12-27,3.13,0.23,13.608695652173912
1990-12-28,3.13,0.23,13.608695652173912
1990-12-31,3.16,0.23,13.73913043478261
1991-01-02,3.17,0.23,13.782608695652174
1991-01-03,3.13,0.23,13.608695652173912
1991-01-04,3.17,0.23,13.782608695652174
1991-01-07,3.13,0.23,13.608695652173912
1991-01-08,2.81,0.23,12.217391304347826
1991-01-09,2.66,0.23,11.565217391304348
1991-01-10,2.66,0.23,11.565217391304348
1991-01-11,2.61,0.23,11.347826086956522
1991-01-14,2.58,0.23,11.217391304347826
1991-01-15,2.67,0.23,11.608695652173912
1991-01-16,2.64,0.23,11.478260869565217
1991-01-17,2.92,0.23,12.695652173913043
1991-01-18,3.16,0.23,13.73913043478261
1991-01-21,3.66,0.23,15.91304347826087
1991-01-22,3.83,0.23,16.652173913043477
1991-01-23,3.77,0.23,16.391304347826086
1991-01-24,3.63,0.23,15.782608695652172
1991-01-25,3.44,0.23,14.956521739130434
1991-01-28,3.52,0.23,15.304347826086955
1991-01-29,3.61,0.23,15.695652173913043
1991-01-30,3.73,0.23,16.217391304347824
1991-01-31,3.59,0.23,15.608695652173912
1991-02-01,3.56,0.23,15.478260869565217
1991-02-04,3.25,0.23,14.130434782608695
1991-02-05,3.31,0.23,14.391304347826086
1991-02-06,3.5,0.23,15.217391304347826
1991-02-07,3.38,0.23,14.695652173913043
1991-02-08,3.44,0.23,14.956521739130434
1991-02-11,3.31,0.23,14.391304347826086
1991-02-12,3.17,0.23,13.782608695652174
1991-02-13,3.38,0.23,14.695652173913043
1991-02-14,3.3,0.23,14.34782608695652
1991-02-15,3.19,0.23,13.869565217391303
1991-02-19,3.17,0.23,13.782608695652174
1991-02-20,3.14,0.23,13.652173913043478
1991-02-21,3.19,0.23,13.869565217391303
1991-02-22,3.28,0.23,14.26086956521739
1991-02-25,3.28,0.23,14.26086956521739
1991-02-26,3.09,0.23,13.43478260869565
1991-02-27,3.13,0.23,13.608695652173912
1991-02-28,3.13,0.23,13.608695652173912
1991-03-01,3.06,0.23,13.304347826086957
1991-03-04,3.05,0.23,13.26086956521739
1991-03-05,3.06,0.23,13.304347826086957
1991-03-06,3.06,0.23,13.304347826086957
1991-03-07,3.03,0.23,13.17391304347826
1991-03-08,2.95,0.23,12.82608695652174
1991-03-11,2.98,0.23,12.956521739130434
1991-03-12,2.97,0.23,12.91304347826087
1991-03-13,3.56,0.23,15.478260869565217
1991-03-14,3.64,0.23,15.826086956521738
1991-03-15,3.61,0.23,15.695652173913043
1991-03-18,3.69,0.23,16.043478260869563
1991-03-19,3.67,0.23,15.956521739130434
1991-03-20,3.64,0.23,15.826086956521738
1991-03-21,3.66,0.23,15.91304347826087
1991-03-22,3.69,0.23,16.043478260869563
1991-03-25,3.94,0.23,17.130434782608695
1991-03-26,4.02,0.23,17.478260869565215
1991-03-27,4.09,0.23,17.782608695652172
1991-03-28,4.19,0.23,18.217391304347828
1991-04-01,4.3,0.23,18.695652173913043
1991-04-02,4.3,0.23,18.695652173913043
1991-04-03,4.3,0.23,18.695652173913043
1991-04-04,4.17,0.23,18.130434782608695
1991-04-05,4.0,0.23,17.391304347826086
1991-04-08,4.06,0.23,17.652173913043477
1991-04-09,3.89,0.23,16.91304347826087
1991-04-10,4.08,0.23,17.73913043478261
1991-04-11,4.19,0.23,18.217391304347828
1991-04-12,4.19,0.23,18.217391304347828
1991-04-15,4.16,0.23,18.08695652173913
1991-04-16,4.17,0.23,18.130434782608695
1991-04-17,4.38,0.23,19.043478260869563
1991-04-18,4.41,0.23,19.17391304347826
1991-04-19,4.41,0.23,19.17391304347826
1991-04-22,4.38,0.23,19.043478260869563
1991-04-23,4.61,0.23,20.043478260869566
1991-04-24,4.69,0.23,20.391304347826086
1991-04-25,4.63,0.23,20.130434782608695
1991-04-26,4.56,0.23,19.826086956521735
1991-04-29,4.66,0.23,20.26086956521739
1991-04-30,4.7,0.23,20.434782608695652
1991-05-01,4.88,0.23,21.217391304347824
1991-05-02,4.8,0.23,20.8695652173913
1991-05-03,4.88,0.23,21.217391304347824
1991-05-06,4.94,0.23,21.47826086956522
1991-05-07,5.0,0.23,21.73913043478261
1991-05-08,5.0,0.23,21.73913043478261
1991-05-09,4.95,0.23,21.52173913043478
1991-05-10,4.81,0.23,20.913043478260867
1991-05-13,4.88,0.23,21.217391304347824
1991-05-14,4.89,0.23,21.26086956521739
1991-05-15,4.86,0.23,21.130434782608695
1991-05-16,4.86,0.23,21.130434782608695
1991-05-17,4.88,0.23,21.217391304347824
1991-05-20,4.91,0.23,21.34782608695652
1991-05-21,4.95,0.23,21.52173913043478
1991-05-22,4.95,0.23,21.52173913043478
1991-05-23,4.86,0.23,21.130434782608695
1991-05-24,4.88,0.23,21.217391304347824
1991-05-28,4.91,0.23,21.34782608695652
1991-05-29,4.84,0.23,21.043478260869563
1991-05-30,4.77,0.23,20.739130434782606
1991-05-31,4.8,0.23,20.8695652173913
1991-06-03,4.97,0.23,21.60869565217391
1991-06-04,4.98,0.23,21.65217391304348
1991-06-05,4.98,0.23,21.65217391304348
1991-06-06,4.88,0.23,21.217391304347824
1991-06-07,4.91,0.23,21.34782608695652
1991-06-10,4.86,0.23,21.130434782608695
1991-06-11,4.86,0.23,21.130434782608695
1991-06-12,4.81,0.23,20.913043478260867
1991-06-13,4.78,0.23,20.782608695652176
1991-06-14,4.84,0.23,21.043478260869563
1991-06-17,4.88,0.23,21.217391304347824
1991-06-18,5.0,0.23,21.73913043478261
1991-06-19,5.0,0.23,21.73913043478261
1991-06-20,5.16,0.23,22.434782608695652
1991-06-21,5.2,0.23,22.608695652173914
1991-06-24,5.2,0.23,22.608695652173914
1991-06-25,5.03,0.23,21.869565217391305
1991-06-26,5.11,0.23,22.217391304347828
1991-06-27,5.09,0.23,22.130434782608695
1991-06-28,5.23,0.23,22.73913043478261
