date,LEN,LEN_EPS,PE Ratio
2015-08-11,50.59,0.89,56.842696629213485
2015-08-12,50.87,0.89,57.157303370786515
2015-08-13,51.55,0.89,57.92134831460674
2015-08-14,51.66,0.89,58.04494382022472
2015-08-17,53.04,0.89,59.59550561797753
2015-08-18,54.66,0.89,61.41573033707865
2015-08-19,54.07,0.89,60.752808988764045
2015-08-20,53.42,0.89,60.02247191011236
2015-08-21,52.56,0.89,59.0561797752809
2015-08-24,49.24,0.89,55.325842696629216
2015-08-25,47.37,0.89,53.22471910112359
2015-08-26,48.87,0.89,54.91011235955056
2015-08-27,50.45,0.89,56.68539325842697
2015-08-28,49.59,0.89,55.71910112359551
2015-08-31,50.05,0.89,56.23595505617977
2015-09-01,48.6,0.89,54.60674157303371
2015-09-02,50.16,0.89,56.35955056179775
2015-09-03,50.78,0.89,57.0561797752809
2015-09-04,49.57,0.89,55.69662921348315
2015-09-08,51.46,0.89,57.82022471910113
2015-09-09,50.79,0.89,57.067415730337075
2015-09-10,50.36,0.89,56.58426966292134
2015-09-11,51.37,0.89,57.7191011235955
2015-09-14,51.47,0.89,57.8314606741573
2015-09-15,51.48,0.89,57.84269662921348
2015-09-16,51.43,0.89,57.78651685393258
2015-09-17,52.09,0.89,58.528089887640455
2015-09-18,50.88,0.89,57.1685393258427
2015-09-21,50.73,0.89,56.99999999999999
2015-09-22,48.62,0.89,54.62921348314607
2015-09-23,48.97,0.89,55.02247191011236
2015-09-24,49.28,0.89,55.37078651685393
2015-09-25,49.62,0.89,55.752808988764045
2015-09-28,46.8,0.89,52.58426966292134
2015-09-29,46.21,0.89,51.92134831460674
2015-09-30,47.33,0.89,53.17977528089887
2015-10-01,48.01,0.89,53.9438202247191
2015-10-02,48.26,0.89,54.22471910112359
2015-10-05,49.57,0.89,55.69662921348315
2015-10-06,48.26,0.89,54.22471910112359
2015-10-07,49.65,0.89,55.78651685393258
2015-10-08,50.22,0.89,56.42696629213483
2015-10-09,50.47,1.08,46.731481481481474
2015-10-12,50.33,1.08,46.60185185185185
2015-10-13,49.95,1.08,46.25
2015-10-14,48.29,1.08,44.71296296296296
2015-10-15,48.96,1.08,45.33333333333333
2015-10-16,49.22,1.08,45.57407407407407
2015-10-19,49.63,1.08,45.9537037037037
2015-10-20,50.95,1.08,47.175925925925924
2015-10-21,51.22,1.08,47.425925925925924
2015-10-22,50.97,1.08,47.19444444444444
2015-10-23,51.25,1.08,47.4537037037037
2015-10-26,50.78,1.08,47.01851851851852
2015-10-27,49.7,1.08,46.01851851851852
2015-10-28,50.33,1.08,46.60185185185185
2015-10-29,48.44,1.08,44.85185185185185
2015-10-30,49.23,1.08,45.58333333333333
2015-11-02,49.5,1.08,45.83333333333333
2015-11-03,49.56,1.08,45.888888888888886
2015-11-04,49.14,1.08,45.5
2015-11-05,48.25,1.08,44.675925925925924
2015-11-06,47.71,1.08,44.175925925925924
2015-11-09,47.0,1.08,43.51851851851852
2015-11-10,48.57,1.08,44.97222222222222
2015-11-11,49.2,1.08,45.55555555555556
2015-11-12,47.89,1.08,44.34259259259259
2015-11-13,47.54,1.08,44.01851851851851
2015-11-16,48.79,1.08,45.175925925925924
2015-11-17,48.7,1.08,45.092592592592595
2015-11-18,49.71,1.08,46.02777777777778
2015-11-19,49.74,1.08,46.05555555555556
2015-11-20,50.14,1.08,46.425925925925924
2015-11-23,50.18,1.08,46.46296296296296
2015-11-24,50.78,1.08,47.01851851851852
2015-11-25,51.06,1.08,47.27777777777778
2015-11-27,51.09,1.08,47.30555555555556
2015-11-30,50.35,1.08,46.62037037037037
2015-12-01,51.44,1.08,47.629629629629626
2015-12-02,50.44,1.08,46.703703703703695
2015-12-03,49.25,1.08,45.60185185185185
2015-12-04,50.53,1.08,46.78703703703704
2015-12-07,50.61,1.08,46.86111111111111
2015-12-08,49.26,1.08,45.61111111111111
2015-12-09,48.46,1.08,44.87037037037037
2015-12-10,48.95,1.08,45.324074074074076
2015-12-11,48.09,1.08,44.52777777777778
2015-12-14,47.8,1.08,44.25925925925925
2015-12-15,48.4,1.08,44.81481481481481
2015-12-16,49.65,1.08,45.97222222222222
2015-12-17,47.87,1.08,44.32407407407407
2015-12-18,46.7,1.08,43.24074074074074
2015-12-21,47.25,1.08,43.75
2015-12-22,48.18,1.08,44.61111111111111
2015-12-23,48.0,1.08,44.44444444444444
2015-12-24,48.06,1.08,44.5
2015-12-28,48.35,1.08,44.76851851851852
2015-12-29,48.77,1.08,45.157407407407405
2015-12-30,48.53,1.08,44.93518518518518
2015-12-31,48.09,1.08,44.52777777777778
2016-01-04,45.93,1.08,42.52777777777777
2016-01-05,46.01,1.08,42.60185185185185
2016-01-06,44.64,1.08,41.33333333333333
2016-01-07,42.7,1.08,39.53703703703704
2016-01-08,41.41,1.08,38.34259259259259
2016-01-11,41.69,1.08,38.60185185185185
2016-01-12,42.36,1.08,39.22222222222222
2016-01-13,40.81,1.08,37.78703703703704
2016-01-14,40.36,1.08,37.37037037037037
2016-01-15,40.23,1.08,37.24999999999999
2016-01-19,40.29,1.08,37.30555555555555
2016-01-20,39.99,1.08,37.02777777777778
2016-01-21,40.5,1.08,37.5
2016-01-22,41.5,1.34,30.970149253731343
2016-01-25,39.92,1.34,29.791044776119403
2016-01-26,41.78,1.34,31.17910447761194
2016-01-27,41.12,1.34,30.686567164179102
2016-01-28,40.59,1.34,30.291044776119403
2016-01-29,41.45,1.34,30.932835820895523
2016-02-01,40.92,1.34,30.53731343283582
2016-02-02,39.52,1.34,29.492537313432837
2016-02-03,39.69,1.34,29.619402985074622
2016-02-04,39.84,1.34,29.731343283582092
2016-02-05,38.87,1.34,29.00746268656716
2016-02-08,37.8,1.34,28.208955223880594
2016-02-09,37.78,1.34,28.19402985074627
2016-02-10,38.34,1.34,28.611940298507463
2016-02-11,37.17,1.34,27.738805970149254
2016-02-12,39.04,1.34,29.134328358208954
2016-02-16,39.63,1.34,29.574626865671643
2016-02-17,39.84,1.34,29.731343283582092
2016-02-18,39.33,1.34,29.350746268656714
2016-02-19,39.3,1.34,29.32835820895522
2016-02-22,40.16,1.34,29.97014925373134
2016-02-23,40.35,1.34,30.111940298507463
2016-02-24,40.41,1.34,30.15671641791044
2016-02-25,41.53,1.34,30.992537313432834
2016-02-26,41.53,1.34,30.992537313432834
2016-02-29,41.24,1.34,30.776119402985074
2016-03-01,42.9,1.34,32.014925373134325
2016-03-02,44.02,1.34,32.850746268656714
2016-03-03,44.88,1.34,33.492537313432834
2016-03-04,44.62,1.34,33.298507462686565
2016-03-07,44.96,1.34,33.55223880597015
2016-03-08,43.79,1.34,32.679104477611936
2016-03-09,44.45,1.34,33.17164179104478
2016-03-10,44.11,1.34,32.917910447761194
2016-03-11,45.45,1.34,33.917910447761194
2016-03-14,45.0,1.34,33.582089552238806
2016-03-15,44.71,1.34,33.365671641791046
2016-03-16,45.69,1.34,34.09701492537313
2016-03-17,46.44,1.34,34.656716417910445
2016-03-18,46.86,1.34,34.97014925373134
2016-03-21,46.49,1.34,34.69402985074627
2016-03-22,46.26,1.34,34.52238805970149
2016-03-23,45.43,1.34,33.90298507462686
2016-03-24,45.58,1.34,34.014925373134325
2016-03-28,45.92,1.34,34.26865671641791
2016-03-29,47.37,1.34,35.350746268656714
2016-03-30,47.01,1.34,35.082089552238806
2016-03-31,47.55,1.34,35.48507462686567
2016-04-01,46.66,1.34,34.82089552238806
2016-04-04,46.07,1.34,34.38059701492537
2016-04-05,46.01,1.34,34.33582089552238
2016-04-06,46.87,0.68,68.92647058823529
2016-04-07,46.84,0.68,68.88235294117646
2016-04-08,46.79,0.68,68.80882352941175
2016-04-11,46.62,0.68,68.55882352941175
2016-04-12,46.83,0.68,68.86764705882352
2016-04-13,47.85,0.68,70.36764705882352
2016-04-14,47.5,0.68,69.85294117647058
2016-04-15,47.12,0.68,69.29411764705881
2016-04-18,46.97,0.68,69.0735294117647
2016-04-19,46.53,0.68,68.42647058823529
2016-04-20,47.0,0.68,69.11764705882352
2016-04-21,47.35,0.68,69.63235294117646
2016-04-22,46.54,0.68,68.44117647058823
2016-04-25,46.41,0.68,68.24999999999999
2016-04-26,46.69,0.68,68.66176470588235
2016-04-27,46.9,0.68,68.97058823529412
2016-04-28,45.03,0.68,66.22058823529412
2016-04-29,44.55,0.68,65.51470588235293
2016-05-02,45.04,0.68,66.23529411764706
2016-05-03,43.97,0.68,64.66176470588235
2016-05-04,43.7,0.68,64.26470588235294
2016-05-05,43.27,0.68,63.63235294117647
2016-05-06,43.12,0.68,63.41176470588235
2016-05-09,43.16,0.68,63.47058823529411
2016-05-10,43.73,0.68,64.30882352941175
2016-05-11,43.38,0.68,63.794117647058826
2016-05-12,42.97,0.68,63.19117647058823
2016-05-13,42.86,0.68,63.02941176470588
2016-05-16,43.06,0.68,63.3235294117647
2016-05-17,43.12,0.68,63.41176470588235
2016-05-18,42.96,0.68,63.17647058823529
2016-05-19,42.76,0.68,62.882352941176464
2016-05-20,43.57,0.68,64.0735294117647
2016-05-23,43.25,0.68,63.60294117647059
2016-05-24,44.93,0.68,66.0735294117647
2016-05-25,44.89,0.68,66.01470588235294
2016-05-26,44.7,0.68,65.73529411764706
2016-05-27,44.98,0.68,66.1470588235294
2016-05-31,44.81,0.68,65.8970588235294
2016-06-01,45.04,0.68,66.23529411764706
2016-06-02,45.01,0.68,66.19117647058823
2016-06-03,44.95,0.68,66.1029411764706
2016-06-06,45.04,0.68,66.23529411764706
2016-06-07,46.18,0.68,67.91176470588235
2016-06-08,46.96,0.68,69.05882352941177
2016-06-09,46.86,0.68,68.91176470588235
2016-06-10,46.14,0.68,67.85294117647058
2016-06-13,45.31,0.68,66.63235294117646
2016-06-14,44.82,0.68,65.91176470588235
2016-06-15,45.04,0.68,66.23529411764706
2016-06-16,44.88,0.68,66.0
2016-06-17,45.43,0.68,66.80882352941175
2016-06-20,45.88,0.68,67.47058823529412
2016-06-21,45.37,0.68,66.72058823529412
2016-06-22,45.2,0.68,66.47058823529412
2016-06-23,45.8,0.68,67.35294117647058
2016-06-24,43.98,0.68,64.67647058823529
2016-06-27,43.01,0.68,63.24999999999999
2016-06-28,44.28,0.68,65.11764705882352
2016-06-29,45.05,0.68,66.24999999999999
2016-06-30,45.33,0.68,66.66176470588235
2016-07-01,45.64,1.01,45.18811881188119
2016-07-05,45.57,1.01,45.118811881188115
2016-07-06,46.23,1.01,45.77227722772277
2016-07-07,46.7,1.01,46.23762376237624
2016-07-08,48.34,1.01,47.86138613861387
2016-07-11,47.94,1.01,47.46534653465346
2016-07-12,47.96,1.01,47.48514851485149
2016-07-13,47.9,1.01,47.42574257425743
2016-07-14,47.95,1.01,47.475247524752476
2016-07-15,47.84,1.01,47.366336633663366
2016-07-18,48.07,1.01,47.59405940594059
2016-07-19,47.84,1.01,47.366336633663366
2016-07-20,48.13,1.01,47.65346534653465
2016-07-21,48.03,1.01,47.554455445544555
2016-07-22,47.88,1.01,47.40594059405941
2016-07-25,48.33,1.01,47.85148514851485
2016-07-26,48.28,1.01,47.801980198019805
2016-07-27,47.8,1.01,47.32673267326732
2016-07-28,47.47,1.01,47.0
2016-07-29,46.02,1.01,45.56435643564357
2016-08-01,45.97,1.01,45.51485148514851
2016-08-02,44.77,1.01,44.32673267326733
2016-08-03,44.98,1.01,44.53465346534653
2016-08-04,45.04,1.01,44.59405940594059
2016-08-05,46.02,1.01,45.56435643564357
2016-08-08,45.84,1.01,45.38613861386139
2016-08-09,46.05,1.01,45.59405940594059
2016-08-10,46.02,1.01,45.56435643564357
2016-08-11,46.37,1.01,45.91089108910891
2016-08-12,45.97,1.01,45.51485148514851
2016-08-15,46.51,1.01,46.04950495049505
2016-08-16,46.33,1.01,45.87128712871287
2016-08-17,45.99,1.01,45.53465346534654
2016-08-18,46.1,1.01,45.64356435643565
2016-08-19,45.72,1.01,45.26732673267327
2016-08-22,45.78,1.01,45.32673267326733
2016-08-23,47.14,1.01,46.67326732673267
2016-08-24,46.56,1.01,46.0990099009901
2016-08-25,46.4,1.01,45.94059405940594
2016-08-26,45.55,1.01,45.0990099009901
2016-08-29,46.04,1.01,45.584158415841586
2016-08-30,46.54,1.01,46.07920792079208
2016-08-31,46.51,1.01,46.04950495049505
2016-09-01,45.93,1.01,45.475247524752476
2016-09-02,45.78,1.01,45.32673267326733
2016-09-06,45.85,1.01,45.396039603960396
2016-09-07,46.54,1.01,46.07920792079208
2016-09-08,46.09,1.01,45.633663366336634
2016-09-09,44.42,1.01,43.98019801980198
2016-09-12,45.1,1.01,44.65346534653465
2016-09-13,43.96,1.01,43.524752475247524
2016-09-14,43.99,1.01,43.554455445544555
2016-09-15,44.26,1.01,43.821782178217816
2016-09-16,43.6,1.01,43.16831683168317
2016-09-19,44.34,1.01,43.9009900990099
2016-09-20,42.77,1.01,42.34653465346535
2016-09-21,42.72,1.01,42.2970297029703
2016-09-22,42.87,1.01,42.445544554455445
2016-09-23,42.39,1.01,41.97029702970297
2016-09-26,42.23,1.01,41.81188118811881
2016-09-27,42.01,1.01,41.59405940594059
2016-09-28,42.48,1.01,42.059405940594054
2016-09-29,41.48,1.01,41.06930693069307
2016-09-30,41.63,1.01,41.21782178217822
2016-10-03,41.4,1.01,40.99009900990099
2016-10-04,40.85,1.05,38.904761904761905
2016-10-05,41.14,1.05,39.18095238095238
2016-10-06,41.43,1.05,39.457142857142856
2016-10-07,40.85,1.05,38.904761904761905
2016-10-10,41.02,1.05,39.06666666666667
2016-10-11,40.88,1.05,38.93333333333334
2016-10-12,41.09,1.05,39.13333333333333
2016-10-13,40.28,1.05,38.36190476190476
2016-10-14,40.67,1.05,38.733333333333334
2016-10-17,40.91,1.05,38.961904761904755
2016-10-18,41.21,1.05,39.24761904761905
2016-10-19,41.27,1.05,39.304761904761904
2016-10-20,40.71,1.05,38.77142857142857
2016-10-21,40.53,1.05,38.6
2016-10-24,41.04,1.05,39.08571428571428
2016-10-25,40.52,1.05,38.59047619047619
2016-10-26,40.54,1.05,38.60952380952381
2016-10-27,39.67,1.05,37.78095238095238
2016-10-28,40.65,1.05,38.71428571428571
2016-10-31,40.99,1.05,39.03809523809524
2016-11-01,40.57,1.05,38.63809523809524
2016-11-02,40.18,1.05,38.266666666666666
2016-11-03,40.07,1.05,38.16190476190476
2016-11-04,40.71,1.05,38.77142857142857
2016-11-07,41.24,1.05,39.27619047619048
2016-11-08,40.74,1.05,38.8
2016-11-09,40.41,1.05,38.48571428571428
2016-11-10,41.14,1.05,39.18095238095238
2016-11-11,40.56,1.05,38.628571428571426
2016-11-14,41.62,1.05,39.63809523809523
2016-11-15,41.53,1.05,39.55238095238095
2016-11-16,41.38,1.05,39.40952380952381
2016-11-17,42.49,1.05,40.46666666666667
2016-11-18,42.74,1.05,40.7047619047619
2016-11-21,43.2,1.05,41.142857142857146
2016-11-22,42.8,1.05,40.76190476190476
2016-11-23,43.14,1.05,41.08571428571428
2016-11-25,43.54,1.05,41.46666666666666
2016-11-28,42.98,1.05,40.93333333333333
2016-11-29,43.5,1.05,41.42857142857142
2016-11-30,41.83,1.05,39.838095238095235
2016-12-01,41.32,1.05,39.35238095238095
2016-12-02,41.31,1.05,39.34285714285714
2016-12-05,41.71,1.05,39.72380952380952
2016-12-06,42.69,1.05,40.65714285714285
2016-12-07,43.92,1.05,41.82857142857143
2016-12-08,44.91,1.05,42.771428571428565
2016-12-09,44.08,1.05,41.98095238095238
2016-12-12,44.4,1.05,42.285714285714285
2016-12-13,44.51,1.05,42.390476190476186
2016-12-14,43.26,1.05,41.199999999999996
2016-12-15,42.62,1.05,40.59047619047619
2016-12-16,42.69,1.05,40.65714285714285
2016-12-19,42.67,1.05,40.63809523809524
2016-12-20,42.28,1.05,40.266666666666666
2016-12-21,42.74,1.05,40.7047619047619
2016-12-22,42.2,1.05,40.19047619047619
2016-12-23,41.85,1.05,39.857142857142854
2016-12-27,42.64,1.05,40.60952380952381
2016-12-28,42.44,1.05,40.41904761904762
2016-12-29,42.18,1.05,40.17142857142857
2016-12-30,42.21,1.05,40.199999999999996
2017-01-03,42.2,1.05,40.19047619047619
2017-01-04,43.24,1.05,41.180952380952384
2017-01-05,43.68,1.05,41.6
2017-01-06,42.96,1.05,40.91428571428571
2017-01-09,42.82,1.05,40.78095238095238
2017-01-10,43.0,1.05,40.95238095238095
2017-01-11,43.29,1.05,41.22857142857143
2017-01-12,43.69,1.05,41.60952380952381
2017-01-13,43.72,1.05,41.63809523809523
2017-01-17,43.66,1.05,41.580952380952375
2017-01-18,43.56,1.05,41.48571428571429
2017-01-19,43.0,1.05,40.95238095238095
2017-01-20,43.12,1.39,31.02158273381295
2017-01-23,43.02,1.39,30.94964028776979
2017-01-24,45.59,1.39,32.79856115107914
2017-01-25,46.15,1.39,33.201438848920866
2017-01-26,45.92,1.39,33.03597122302158
2017-01-27,45.02,1.39,32.388489208633096
2017-01-30,44.7,1.39,32.15827338129497
2017-01-31,43.9,1.39,31.58273381294964
2017-02-01,44.14,1.39,31.75539568345324
2017-02-02,44.06,1.39,31.69784172661871
2017-02-03,44.39,1.39,31.935251798561154
2017-02-06,44.02,1.39,31.669064748201443
2017-02-07,43.87,1.39,31.561151079136692
2017-02-08,44.43,1.39,31.96402877697842
2017-02-09,44.43,1.39,31.96402877697842
2017-02-10,46.03,1.39,33.11510791366907
2017-02-13,45.92,1.39,33.03597122302158
2017-02-14,45.44,1.39,32.69064748201439
2017-02-15,46.12,1.39,33.17985611510792
2017-02-16,45.41,1.39,32.669064748201436
2017-02-17,45.68,1.39,32.86330935251799
2017-02-21,46.23,1.39,33.2589928057554
2017-02-22,46.52,1.39,33.46762589928058
2017-02-23,46.36,1.39,33.35251798561151
2017-02-24,46.64,1.39,33.55395683453238
2017-02-27,47.56,1.39,34.2158273381295
2017-02-28,47.97,1.39,34.510791366906474
2017-03-01,49.17,1.39,35.37410071942446
2017-03-02,48.91,1.39,35.18705035971223
2017-03-03,49.07,1.39,35.302158273381295
2017-03-06,49.13,1.39,35.3453237410072
2017-03-07,49.86,1.39,35.8705035971223
2017-03-08,51.38,1.39,36.964028776978424
2017-03-09,51.06,1.39,36.73381294964029
2017-03-10,51.84,1.39,37.29496402877698
2017-03-13,51.05,1.39,36.726618705035975
2017-03-14,50.74,1.39,36.50359712230216
2017-03-15,51.26,1.39,36.87769784172662
2017-03-16,52.08,1.39,37.46762589928058
2017-03-17,51.95,1.39,37.37410071942446
2017-03-20,51.8,1.39,37.26618705035971
2017-03-21,50.41,1.39,36.26618705035971
2017-03-22,49.86,1.39,35.8705035971223
2017-03-23,50.01,1.39,35.97841726618705
2017-03-24,50.19,1.39,36.10791366906475
2017-03-27,50.13,1.39,36.06474820143885
2017-03-28,50.5,1.39,36.330935251798564
2017-03-29,50.64,1.39,36.431654676258994
2017-03-30,50.44,1.39,36.28776978417266
2017-03-31,50.33,1.39,36.20863309352518
2017-04-03,50.06,1.39,36.014388489208635
2017-04-04,49.79,1.39,35.82014388489209
2017-04-05,49.79,1.39,35.82014388489209
2017-04-06,50.06,1.39,36.014388489208635
2017-04-07,49.83,1.39,35.84892086330935
2017-04-10,50.62,0.16,316.375
2017-04-11,51.05,0.16,319.0625
2017-04-12,50.43,0.16,315.1875
2017-04-13,50.92,0.16,318.25
2017-04-17,51.47,0.16,321.6875
2017-04-18,51.55,0.16,322.1875
2017-04-19,51.72,0.16,323.25
2017-04-20,51.02,0.16,318.875
2017-04-21,51.14,0.16,319.625
2017-04-24,50.71,0.16,316.9375
2017-04-25,49.85,0.16,311.5625
2017-04-26,50.12,0.16,313.25
2017-04-27,50.26,0.16,314.125
2017-04-28,49.66,0.16,310.375
2017-05-01,49.45,0.16,309.0625
2017-05-02,49.34,0.16,308.375
2017-05-03,48.9,0.16,305.625
2017-05-04,48.95,0.16,305.9375
2017-05-05,48.96,0.16,306.0
2017-05-08,49.02,0.16,306.375
2017-05-09,49.81,0.16,311.3125
2017-05-10,49.72,0.16,310.75
2017-05-11,50.14,0.16,313.375
2017-05-12,49.55,0.16,309.6875
2017-05-15,50.18,0.16,313.625
2017-05-16,50.57,0.16,316.0625
2017-05-17,49.43,0.16,308.9375
2017-05-18,50.25,0.16,314.0625
2017-05-19,51.28,0.16,320.5
2017-05-22,51.57,0.16,322.3125
2017-05-23,50.77,0.16,317.3125
2017-05-24,51.11,0.16,319.4375
2017-05-25,50.87,0.16,317.9375
2017-05-26,50.67,0.16,316.6875
2017-05-30,50.63,0.16,316.4375
2017-05-31,50.45,0.16,315.3125
2017-06-01,51.06,0.16,319.125
2017-06-02,51.85,0.16,324.0625
2017-06-05,51.55,0.16,322.1875
2017-06-06,51.34,0.16,320.875
2017-06-07,51.53,0.16,322.0625
2017-06-08,51.27,0.16,320.4375
2017-06-09,51.13,0.16,319.5625
2017-06-12,51.81,0.16,323.8125
2017-06-13,52.75,0.16,329.6875
2017-06-14,53.03,0.16,331.4375
2017-06-15,52.21,0.16,326.3125
2017-06-16,52.05,0.16,325.3125
2017-06-19,51.86,0.16,324.125
2017-06-20,52.97,0.16,331.0625
2017-06-21,52.36,0.16,327.25
2017-06-22,51.53,0.16,322.0625
2017-06-23,51.25,0.16,320.3125
2017-06-26,51.58,0.16,322.375
2017-06-27,51.22,0.16,320.125
2017-06-28,51.98,0.16,324.875
2017-06-29,51.82,0.16,323.875
2017-06-30,52.43,0.91,57.61538461538461
2017-07-03,51.68,0.91,56.79120879120879
2017-07-05,51.52,0.91,56.61538461538462
2017-07-06,51.0,0.91,56.043956043956044
2017-07-07,52.59,0.91,57.791208791208796
2017-07-10,53.69,0.91,58.99999999999999
2017-07-11,52.84,0.91,58.065934065934066
2017-07-12,52.85,0.91,58.07692307692307
2017-07-13,52.9,0.91,58.13186813186813
2017-07-14,53.13,0.91,58.38461538461539
2017-07-17,52.71,0.91,57.92307692307692
2017-07-18,52.06,0.91,57.20879120879121
2017-07-19,52.41,0.91,57.593406593406584
2017-07-20,52.37,0.91,57.54945054945055
2017-07-21,52.44,0.91,57.62637362637362
2017-07-24,52.0,0.91,57.14285714285714
2017-07-25,52.3,0.91,57.47252747252747
2017-07-26,51.87,0.91,56.99999999999999
2017-07-27,52.14,0.91,57.29670329670329
2017-07-28,51.55,0.91,56.64835164835164
2017-07-31,51.56,0.91,56.65934065934066
2017-08-01,52.49,0.91,57.68131868131868
2017-08-02,52.97,0.91,58.208791208791204
2017-08-03,52.97,0.91,58.208791208791204
2017-08-04,53.34,0.91,58.61538461538462
2017-08-07,53.38,0.91,58.65934065934066
2017-08-08,53.52,0.91,58.81318681318682
2017-08-09,53.25,0.91,58.51648351648351
2017-08-10,52.27,0.91,57.43956043956044
2017-08-11,52.36,0.91,57.53846153846153
2017-08-14,52.99,0.91,58.23076923076923
2017-08-15,53.17,0.91,58.42857142857143
2017-08-16,53.19,0.91,58.450549450549445
2017-08-17,52.0,0.91,57.14285714285714
2017-08-18,51.01,0.91,56.05494505494505
2017-08-21,51.24,0.91,56.30769230769231
2017-08-22,51.06,0.91,56.10989010989011
2017-08-23,50.73,0.91,55.747252747252745
2017-08-24,50.33,0.91,55.30769230769231
2017-08-25,50.75,0.91,55.76923076923077
2017-08-28,50.07,0.91,55.02197802197802
2017-08-29,49.65,0.91,54.560439560439555
2017-08-30,49.86,0.91,54.79120879120879
2017-08-31,50.89,0.91,55.92307692307692
2017-09-01,50.89,0.91,55.92307692307692
2017-09-05,50.19,0.91,55.153846153846146
2017-09-06,49.21,0.91,54.07692307692307
2017-09-07,49.04,0.91,53.89010989010989
2017-09-08,49.7,0.91,54.61538461538461
2017-09-11,50.88,0.91,55.91208791208791
2017-09-12,51.29,0.91,56.36263736263736
2017-09-13,50.35,0.91,55.32967032967033
2017-09-14,50.04,0.91,54.989010989010985
2017-09-15,50.45,0.91,55.43956043956044
2017-09-18,50.84,0.91,55.86813186813187
2017-09-19,50.94,0.91,55.97802197802197
2017-09-20,49.62,0.91,54.527472527472526
2017-09-21,49.65,0.91,54.560439560439555
2017-09-22,49.44,0.91,54.32967032967033
2017-09-25,49.69,0.91,54.6043956043956
2017-09-26,50.32,0.91,55.29670329670329
2017-09-27,50.46,0.91,55.45054945054945
2017-09-28,51.36,0.91,56.43956043956044
2017-09-29,51.92,0.91,57.05494505494506
2017-10-02,51.94,0.91,57.07692307692307
2017-10-03,54.42,0.91,59.8021978021978
2017-10-04,55.47,0.91,60.956043956043956
2017-10-05,55.13,0.91,60.582417582417584
2017-10-06,54.96,0.91,60.395604395604394
2017-10-09,55.26,0.91,60.72527472527472
2017-10-10,55.3,1.06,52.16981132075471
2017-10-11,55.63,1.06,52.4811320754717
2017-10-12,55.11,1.06,51.990566037735846
2017-10-13,55.08,1.06,51.96226415094339
2017-10-16,54.93,1.06,51.82075471698113
2017-10-17,55.03,1.06,51.91509433962264
2017-10-18,55.33,1.06,52.198113207547166
2017-10-19,55.8,1.06,52.641509433962256
2017-10-20,56.54,1.06,53.33962264150943
2017-10-23,56.34,1.06,53.15094339622642
2017-10-24,57.04,1.06,53.81132075471698
2017-10-25,56.97,1.06,53.74528301886792
2017-10-26,57.48,1.06,54.226415094339615
2017-10-27,57.04,1.06,53.81132075471698
2017-10-30,54.75,1.06,51.65094339622641
2017-10-31,54.74,1.06,51.64150943396226
2017-11-01,56.01,1.06,52.83962264150943
2017-11-02,54.18,1.06,51.11320754716981
2017-11-03,53.71,1.06,50.66981132075472
2017-11-06,55.2,1.06,52.075471698113205
2017-11-07,55.54,1.06,52.39622641509433
2017-11-08,57.58,1.06,54.32075471698113
2017-11-09,58.93,1.06,55.594339622641506
2017-11-10,58.71,1.06,55.386792452830186
2017-11-13,58.22,1.06,54.92452830188679
2017-11-14,58.56,1.06,55.24528301886792
2017-11-15,58.02,1.06,54.735849056603776
2017-11-16,58.09,1.06,54.801886792452834
2017-11-17,58.89,1.06,55.556603773584904
2017-11-20,59.12,1.06,55.77358490566037
2017-11-21,60.53,1.06,57.10377358490566
2017-11-22,60.61,1.06,57.179245283018865
2017-11-24,61.02,1.06,57.56603773584906
2017-11-27,60.75,1.06,57.31132075471698
2017-11-28,61.54,1.06,58.056603773584904
2017-11-29,62.18,1.06,58.660377358490564
2017-11-30,62.78,1.06,59.22641509433962
2017-12-01,62.56,1.06,59.0188679245283
2017-12-04,62.98,1.06,59.415094339622634
2017-12-05,62.03,1.06,58.5188679245283
2017-12-06,60.91,1.06,57.46226415094339
2017-12-07,61.71,1.06,58.21698113207547
2017-12-08,62.18,1.06,58.660377358490564
2017-12-11,61.68,1.06,58.18867924528301
2017-12-12,61.43,1.06,57.95283018867924
2017-12-13,61.11,1.06,57.65094339622641
2017-12-14,61.14,1.06,57.679245283018865
2017-12-15,61.4,1.06,57.92452830188679
2017-12-18,62.36,1.06,58.83018867924528
2017-12-19,61.88,1.06,58.37735849056604
2017-12-20,62.56,1.06,59.0188679245283
2017-12-21,63.75,1.06,60.14150943396226
2017-12-22,64.0,1.06,60.37735849056603
2017-12-26,63.89,1.06,60.27358490566038
2017-12-27,63.92,1.06,60.30188679245283
2017-12-28,63.82,1.06,60.20754716981132
2017-12-29,63.24,1.06,59.660377358490564
2018-01-02,64.84,1.06,61.16981132075472
2018-01-03,67.23,1.06,63.424528301886795
2018-01-04,66.95,1.06,63.160377358490564
2018-01-05,67.58,1.06,63.75471698113207
2018-01-08,67.23,1.06,63.424528301886795
2018-01-09,66.67,1.06,62.89622641509434
2018-01-10,68.26,1.06,64.39622641509435
2018-01-11,69.57,1.06,65.6320754716981
2018-01-12,69.26,1.06,65.33962264150944
2018-01-16,68.78,1.06,64.88679245283019
2018-01-17,70.71,1.06,66.7075471698113
2018-01-18,70.54,1.06,66.54716981132076
2018-01-19,71.82,1.06,67.75471698113206
2018-01-22,71.73,1.06,67.66981132075472
2018-01-23,70.93,1.06,66.91509433962264
