date,ABC,ABC_EPS,PE Ratio
2015-02-26,102.98,-0.96,-107.27083333333334
2015-02-27,102.76,-0.96,-107.04166666666667
2015-03-02,103.1,-0.96,-107.39583333333333
2015-03-03,103.04,-0.96,-107.33333333333334
2015-03-04,103.48,-0.96,-107.79166666666667
2015-03-05,103.64,-0.96,-107.95833333333334
2015-03-06,102.26,-0.96,-106.52083333333334
2015-03-09,103.34,-0.96,-107.64583333333334
2015-03-10,102.93,-0.96,-107.21875000000001
2015-03-11,103.84,-0.96,-108.16666666666667
2015-03-12,105.38,-0.96,-109.77083333333333
2015-03-13,106.15,-0.96,-110.57291666666667
2015-03-16,110.13,-0.96,-114.71875
2015-03-17,110.36,-0.96,-114.95833333333334
2015-03-18,111.7,-0.96,-116.35416666666667
2015-03-19,112.37,-0.96,-117.05208333333334
2015-03-20,113.46,-0.96,-118.1875
2015-03-23,113.64,-0.96,-118.375
2015-03-24,113.89,-0.96,-118.63541666666667
2015-03-25,112.14,-0.96,-116.8125
2015-03-26,112.09,-0.96,-116.76041666666667
2015-03-27,113.19,-0.96,-117.90625
2015-03-30,113.49,-0.96,-118.21875
2015-03-31,113.67,-0.96,-118.40625
2015-04-01,112.03,-0.96,-116.69791666666667
2015-04-02,112.39,-0.96,-117.07291666666667
2015-04-06,112.54,-0.96,-117.22916666666667
2015-04-07,112.68,-0.96,-117.37500000000001
2015-04-08,113.24,-0.96,-117.95833333333333
2015-04-09,113.5,-0.96,-118.22916666666667
2015-04-10,115.35,-0.96,-120.15625
2015-04-13,113.99,-0.96,-118.73958333333333
2015-04-14,114.0,-0.96,-118.75
2015-04-15,113.62,-0.96,-118.35416666666667
2015-04-16,113.83,-0.96,-118.57291666666667
2015-04-17,112.61,-0.96,-117.30208333333334
2015-04-20,113.19,-0.96,-117.90625
2015-04-21,113.89,-0.96,-118.63541666666667
2015-04-22,113.81,-0.96,-118.55208333333334
2015-04-23,115.2,-0.96,-120.00000000000001
2015-04-24,115.48,-0.96,-120.29166666666667
2015-04-27,114.11,-0.96,-118.86458333333334
2015-04-28,113.96,-0.96,-118.70833333333333
2015-04-29,112.44,-0.96,-117.125
2015-04-30,114.3,-0.96,-119.0625
2015-05-01,114.61,-0.96,-119.38541666666667
2015-05-04,115.25,-0.96,-120.05208333333334
2015-05-05,114.7,-0.96,-119.47916666666667
2015-05-06,114.06,-0.96,-118.8125
2015-05-07,114.07,-0.96,-118.82291666666666
2015-05-08,115.3,-0.96,-120.10416666666667
2015-05-11,114.91,-0.96,-119.69791666666667
2015-05-12,115.05,-0.96,-119.84375
2015-05-13,114.3,-2.32,-49.26724137931035
2015-05-14,114.66,-2.32,-49.42241379310345
2015-05-15,114.18,-2.32,-49.21551724137932
2015-05-18,113.31,-2.32,-48.84051724137932
2015-05-19,115.11,-2.32,-49.61637931034483
2015-05-20,114.71,-2.32,-49.44396551724138
2015-05-21,113.94,-2.32,-49.112068965517246
2015-05-22,113.8,-2.32,-49.05172413793104
2015-05-26,113.0,-2.32,-48.70689655172414
2015-05-27,113.59,-2.32,-48.96120689655173
2015-05-28,113.1,-2.32,-48.75
2015-05-29,112.56,-2.32,-48.51724137931035
2015-06-01,113.26,-2.32,-48.81896551724139
2015-06-02,112.48,-2.32,-48.48275862068966
2015-06-03,112.38,-2.32,-48.439655172413794
2015-06-04,111.49,-2.32,-48.05603448275862
2015-06-05,111.5,-2.32,-48.06034482758621
2015-06-08,110.22,-2.32,-47.508620689655174
2015-06-09,109.12,-2.32,-47.0344827586207
2015-06-10,108.75,-2.32,-46.875
2015-06-11,110.41,-2.32,-47.59051724137931
2015-06-12,110.15,-2.32,-47.47844827586207
2015-06-15,110.63,-2.32,-47.685344827586206
2015-06-16,111.18,-2.32,-47.92241379310345
2015-06-17,111.51,-2.32,-48.0646551724138
2015-06-18,111.92,-2.32,-48.24137931034483
2015-06-19,111.47,-2.32,-48.04741379310345
2015-06-22,111.79,-2.32,-48.18534482758621
2015-06-23,111.81,-2.32,-48.19396551724138
2015-06-24,109.6,-2.32,-47.241379310344826
2015-06-25,107.61,-2.32,-46.383620689655174
2015-06-26,107.84,-2.32,-46.48275862068966
2015-06-29,106.1,-2.32,-45.73275862068966
2015-06-30,106.34,-2.32,-45.83620689655173
2015-07-01,107.71,-2.32,-46.42672413793103
2015-07-02,107.1,-2.32,-46.16379310344828
2015-07-06,108.03,-2.32,-46.564655172413794
2015-07-07,108.63,-2.32,-46.82327586206897
2015-07-08,107.83,-2.32,-46.47844827586207
2015-07-09,108.86,-2.32,-46.92241379310345
2015-07-10,109.46,-2.32,-47.18103448275862
2015-07-13,110.07,-2.32,-47.44396551724138
2015-07-14,110.4,-2.32,-47.58620689655173
2015-07-15,110.53,-2.32,-47.64224137931035
2015-07-16,111.88,-2.32,-48.224137931034484
2015-07-17,113.2,-2.32,-48.793103448275865
2015-07-20,114.76,-2.32,-49.46551724137932
2015-07-21,114.1,-2.32,-49.18103448275862
2015-07-22,114.95,-2.32,-49.54741379310345
2015-07-23,110.12,-2.32,-47.46551724137932
2015-07-24,108.73,-2.32,-46.86637931034483
2015-07-27,107.37,-2.32,-46.28017241379311
2015-07-28,108.0,-2.32,-46.55172413793104
2015-07-29,107.78,-2.32,-46.45689655172414
2015-07-30,104.47,-2.32,-45.0301724137931
2015-07-31,105.75,-2.32,-45.58189655172414
2015-08-03,105.82,-2.32,-45.61206896551724
2015-08-04,106.21,-2.32,-45.7801724137931
2015-08-05,107.25,-2.32,-46.22844827586207
2015-08-06,104.75,-2.32,-45.15086206896552
2015-08-07,104.36,-2.32,-44.98275862068966
2015-08-10,104.65,0.77,135.9090909090909
2015-08-11,104.51,0.77,135.72727272727272
2015-08-12,104.38,0.77,135.55844155844156
2015-08-13,103.88,0.77,134.9090909090909
2015-08-14,103.94,0.77,134.98701298701297
2015-08-17,104.62,0.77,135.8701298701299
2015-08-18,104.95,0.77,136.2987012987013
2015-08-19,106.14,0.77,137.84415584415584
2015-08-20,103.37,0.77,134.24675324675326
2015-08-21,101.8,0.77,132.2077922077922
2015-08-24,98.53,0.77,127.96103896103897
2015-08-25,97.41,0.77,126.5064935064935
2015-08-26,100.61,0.77,130.66233766233765
2015-08-27,101.15,0.77,131.36363636363637
2015-08-28,100.87,0.77,131.0
2015-08-31,100.04,0.77,129.92207792207793
2015-09-01,99.27,0.77,128.9220779220779
2015-09-02,100.28,0.77,130.23376623376623
2015-09-03,100.0,0.77,129.87012987012986
2015-09-04,98.99,0.77,128.55844155844156
2015-09-08,101.05,0.77,131.23376623376623
2015-09-09,100.75,0.77,130.84415584415584
2015-09-10,102.03,0.77,132.5064935064935
2015-09-11,104.34,0.77,135.5064935064935
2015-09-14,104.62,0.77,135.8701298701299
2015-09-15,105.56,0.77,137.0909090909091
2015-09-16,106.29,0.77,138.03896103896105
2015-09-17,106.78,0.77,138.67532467532467
2015-09-18,106.1,0.77,137.7922077922078
2015-09-21,105.28,0.77,136.72727272727272
2015-09-22,103.27,0.77,134.11688311688312
2015-09-23,102.82,0.77,133.5324675324675
2015-09-24,101.97,0.77,132.42857142857142
2015-09-25,99.84,0.77,129.66233766233768
2015-09-28,96.19,0.77,124.92207792207792
2015-09-29,95.05,0.77,123.44155844155844
2015-09-30,94.99,0.77,123.36363636363636
2015-10-01,94.51,0.77,122.74025974025975
2015-10-02,94.91,0.77,123.25974025974025
2015-10-05,94.99,0.77,123.36363636363636
2015-10-06,93.03,0.77,120.81818181818181
2015-10-07,92.94,0.77,120.7012987012987
2015-10-08,93.54,0.77,121.48051948051949
2015-10-09,92.84,0.77,120.57142857142857
2015-10-12,93.72,0.77,121.71428571428571
2015-10-13,94.15,0.77,122.27272727272728
2015-10-14,93.03,0.77,120.81818181818181
2015-10-15,94.07,0.77,122.16883116883116
2015-10-16,95.06,0.77,123.45454545454545
2015-10-19,94.79,0.77,123.1038961038961
2015-10-20,93.18,0.77,121.01298701298703
2015-10-21,92.71,0.77,120.4025974025974
2015-10-22,92.8,0.77,120.51948051948051
2015-10-23,93.13,0.77,120.94805194805194
2015-10-26,93.63,0.77,121.59740259740259
2015-10-27,97.54,0.77,126.67532467532467
2015-10-28,97.5,0.77,126.62337662337661
2015-10-29,96.82,0.77,125.74025974025973
2015-10-30,96.51,0.77,125.33766233766234
2015-11-02,97.83,0.77,127.05194805194805
2015-11-03,97.67,0.77,126.84415584415585
2015-11-04,97.47,0.77,126.58441558441558
2015-11-05,97.89,0.77,127.12987012987013
2015-11-06,97.61,0.77,126.76623376623377
2015-11-09,97.4,0.77,126.4935064935065
2015-11-10,98.87,0.77,128.4025974025974
2015-11-11,98.24,0.77,127.58441558441558
2015-11-12,96.91,0.77,125.85714285714285
2015-11-13,96.59,0.77,125.44155844155844
2015-11-16,97.3,1.84,52.880434782608695
2015-11-17,99.17,1.84,53.89673913043478
2015-11-18,100.31,1.84,54.516304347826086
2015-11-19,99.19,1.84,53.90760869565217
2015-11-20,99.1,1.84,53.85869565217391
2015-11-23,98.73,1.84,53.65760869565217
2015-11-24,98.5,1.84,53.53260869565217
2015-11-25,98.93,1.84,53.766304347826086
2015-11-27,98.99,1.84,53.79891304347826
2015-11-30,98.64,1.84,53.608695652173914
2015-12-01,99.5,1.84,54.076086956521735
2015-12-02,98.85,1.84,53.722826086956516
2015-12-03,98.71,1.84,53.646739130434774
2015-12-04,99.89,1.84,54.28804347826087
2015-12-07,99.98,1.84,54.33695652173913
2015-12-08,100.47,1.84,54.60326086956521
2015-12-09,100.67,1.84,54.711956521739125
2015-12-10,101.95,1.84,55.40760869565217
2015-12-11,102.08,1.84,55.47826086956521
2015-12-14,102.53,1.84,55.72282608695652
2015-12-15,101.69,1.84,55.266304347826086
2015-12-16,101.59,1.84,55.21195652173913
2015-12-17,102.34,1.84,55.619565217391305
2015-12-18,101.88,1.84,55.3695652173913
2015-12-21,102.89,1.84,55.91847826086956
2015-12-22,103.16,1.84,56.065217391304344
2015-12-23,103.94,1.84,56.4891304347826
2015-12-24,103.95,1.84,56.494565217391305
2015-12-28,104.19,1.84,56.62499999999999
2015-12-29,104.77,1.84,56.940217391304344
2015-12-30,105.02,1.84,57.076086956521735
2015-12-31,103.71,1.84,56.3641304347826
2016-01-04,101.87,1.84,55.36413043478261
2016-01-05,103.36,1.84,56.17391304347826
2016-01-06,101.78,1.84,55.315217391304344
2016-01-07,98.53,1.84,53.54891304347826
2016-01-08,97.96,1.84,53.2391304347826
2016-01-11,94.06,1.84,51.119565217391305
2016-01-12,94.18,1.84,51.184782608695656
2016-01-13,93.14,1.84,50.619565217391305
2016-01-14,93.72,1.84,50.93478260869565
2016-01-15,92.77,1.84,50.41847826086956
2016-01-19,92.54,1.84,50.29347826086957
2016-01-20,90.9,1.84,49.40217391304348
2016-01-21,90.57,1.84,49.222826086956516
2016-01-22,91.0,1.84,49.45652173913043
2016-01-25,91.27,1.84,49.60326086956521
2016-01-26,91.26,1.84,49.59782608695652
2016-01-27,90.18,1.84,49.01086956521739
2016-01-28,87.29,1.84,47.44021739130435
2016-01-29,89.56,1.84,48.67391304347826
2016-02-01,89.0,1.84,48.369565217391305
2016-02-02,88.14,1.84,47.90217391304348
2016-02-03,87.99,1.84,47.82065217391304
2016-02-04,84.4,1.61,52.422360248447205
2016-02-05,84.7,1.61,52.608695652173914
2016-02-08,83.62,1.61,51.93788819875776
2016-02-09,84.75,1.61,52.639751552795026
2016-02-10,85.6,1.61,53.16770186335403
2016-02-11,84.55,1.61,52.515527950310556
2016-02-12,85.61,1.61,53.17391304347826
2016-02-16,85.61,1.61,53.17391304347826
2016-02-17,87.49,1.61,54.34161490683229
2016-02-18,86.69,1.61,53.8447204968944
2016-02-19,86.84,1.61,53.93788819875776
2016-02-22,87.7,1.61,54.47204968944099
2016-02-23,87.35,1.61,54.25465838509316
2016-02-24,87.08,1.61,54.086956521739125
2016-02-25,87.6,1.61,54.40993788819875
2016-02-26,87.54,1.61,54.37267080745342
2016-02-29,86.62,1.61,53.80124223602484
2016-03-01,87.43,1.61,54.30434782608696
2016-03-02,87.63,1.61,54.42857142857142
2016-03-03,88.22,1.61,54.795031055900616
2016-03-04,88.0,1.61,54.6583850931677
2016-03-07,88.1,1.61,54.72049689440993
2016-03-08,87.82,1.61,54.54658385093167
2016-03-09,87.57,1.61,54.39130434782608
2016-03-10,86.18,1.61,53.52795031055901
2016-03-11,89.55,1.61,55.62111801242236
2016-03-14,87.96,1.61,54.6335403726708
2016-03-15,86.3,1.61,53.60248447204968
2016-03-16,87.07,1.61,54.0807453416149
2016-03-17,85.88,1.61,53.34161490683229
2016-03-18,87.48,1.61,54.33540372670807
2016-03-21,87.13,1.61,54.118012422360245
2016-03-22,87.16,1.61,54.13664596273291
2016-03-23,87.27,1.61,54.20496894409937
2016-03-24,86.17,1.61,53.52173913043478
2016-03-28,86.48,1.61,53.714285714285715
2016-03-29,86.42,1.61,53.67701863354037
2016-03-30,87.09,1.61,54.09316770186335
2016-03-31,86.55,1.61,53.75776397515527
2016-04-01,86.51,1.61,53.732919254658384
2016-04-04,87.16,1.61,54.13664596273291
2016-04-05,85.69,1.61,53.223602484472046
2016-04-06,87.54,1.61,54.37267080745342
2016-04-07,86.66,1.61,53.826086956521735
2016-04-08,85.31,1.61,52.98757763975155
2016-04-11,84.44,1.61,52.44720496894409
2016-04-12,84.9,1.61,52.732919254658384
2016-04-13,85.17,1.61,52.90062111801242
2016-04-14,86.7,1.61,53.85093167701863
2016-04-15,87.83,1.61,54.552795031055894
2016-04-18,88.66,1.61,55.06832298136646
2016-04-19,89.49,1.61,55.58385093167701
2016-04-20,91.86,1.61,57.055900621118006
2016-04-21,91.83,1.61,57.03726708074534
2016-04-22,91.89,1.61,57.07453416149068
2016-04-25,91.51,1.61,56.838509316770185
2016-04-26,91.28,1.61,56.69565217391304
2016-04-27,90.64,1.61,56.29813664596273
2016-04-28,86.42,1.61,53.67701863354037
2016-04-29,85.1,1.61,52.85714285714285
2016-05-02,85.23,1.61,52.93788819875776
2016-05-03,85.48,1.61,53.09316770186335
2016-05-04,84.29,1.61,52.35403726708075
2016-05-05,78.0,2.72,28.676470588235293
2016-05-06,76.52,2.72,28.132352941176467
2016-05-09,77.37,2.72,28.44485294117647
2016-05-10,76.68,2.72,28.191176470588236
2016-05-11,75.76,2.72,27.852941176470587
2016-05-12,74.78,2.72,27.49264705882353
2016-05-13,73.66,2.72,27.080882352941174
2016-05-16,74.59,2.72,27.422794117647058
2016-05-17,74.53,2.72,27.400735294117645
2016-05-18,75.15,2.72,27.628676470588236
2016-05-19,75.05,2.72,27.59191176470588
2016-05-20,74.82,2.72,27.507352941176467
2016-05-23,73.94,2.72,27.18382352941176
2016-05-24,74.34,2.72,27.330882352941178
2016-05-25,74.04,2.72,27.22058823529412
2016-05-26,73.69,2.72,27.09191176470588
2016-05-27,74.03,2.72,27.21691176470588
2016-05-31,74.98,2.72,27.566176470588236
2016-06-01,75.64,2.72,27.808823529411764
2016-06-02,77.08,2.72,28.338235294117645
2016-06-03,76.54,2.72,28.139705882352942
2016-06-06,76.45,2.72,28.106617647058822
2016-06-07,76.22,2.72,28.02205882352941
2016-06-08,76.25,2.72,28.033088235294116
2016-06-09,76.17,2.72,28.003676470588236
2016-06-10,76.46,2.72,28.110294117647054
2016-06-13,76.41,2.72,28.09191176470588
2016-06-14,75.51,2.72,27.761029411764707
2016-06-15,76.12,2.72,27.985294117647058
2016-06-16,76.0,2.72,27.941176470588232
2016-06-17,75.7,2.72,27.830882352941174
2016-06-20,76.37,2.72,28.077205882352942
2016-06-21,76.57,2.72,28.15073529411764
2016-06-22,77.13,2.72,28.35661764705882
2016-06-23,77.55,2.72,28.511029411764703
2016-06-24,75.44,2.72,27.735294117647054
2016-06-27,73.85,2.72,27.15073529411764
2016-06-28,75.32,2.72,27.691176470588232
2016-06-29,77.26,2.72,28.40441176470588
2016-06-30,79.32,2.72,29.161764705882348
2016-07-01,80.16,2.72,29.470588235294116
2016-07-05,80.36,2.72,29.544117647058822
2016-07-06,81.19,2.72,29.84926470588235
2016-07-07,80.99,2.72,29.77573529411764
2016-07-08,81.92,2.72,30.11764705882353
2016-07-11,82.18,2.72,30.21323529411765
2016-07-12,84.18,2.72,30.948529411764707
2016-07-13,84.93,2.72,31.22426470588235
2016-07-14,85.95,2.72,31.59926470588235
2016-07-15,85.55,2.72,31.45220588235294
2016-07-18,86.03,2.72,31.628676470588232
2016-07-19,85.92,2.72,31.588235294117645
2016-07-20,86.64,2.72,31.852941176470587
2016-07-21,85.81,2.72,31.547794117647058
2016-07-22,85.86,2.72,31.566176470588232
2016-07-25,85.41,2.72,31.400735294117645
2016-07-26,85.71,2.72,31.511029411764703
2016-07-27,85.42,2.72,31.40441176470588
2016-07-28,84.82,2.72,31.18382352941176
2016-07-29,85.19,2.72,31.319852941176467
2016-08-01,85.54,2.72,31.448529411764707
2016-08-02,89.43,1.34,66.73880597014926
2016-08-03,89.89,1.34,67.0820895522388
2016-08-04,88.98,1.34,66.40298507462687
2016-08-05,89.35,1.34,66.67910447761193
2016-08-08,88.67,1.34,66.17164179104478
2016-08-09,88.62,1.34,66.13432835820896
2016-08-10,87.9,1.34,65.59701492537313
2016-08-11,88.95,1.34,66.38059701492537
2016-08-12,88.91,1.34,66.3507462686567
2016-08-15,89.39,1.34,66.7089552238806
2016-08-16,89.46,1.34,66.76119402985074
2016-08-17,88.94,1.34,66.3731343283582
2016-08-18,88.97,1.34,66.3955223880597
2016-08-19,88.85,1.34,66.30597014925372
2016-08-22,88.75,1.34,66.23134328358209
2016-08-23,88.99,1.34,66.41044776119402
2016-08-24,88.39,1.34,65.96268656716417
2016-08-25,85.51,1.34,63.8134328358209
2016-08-26,85.75,1.34,63.992537313432834
2016-08-29,86.31,1.34,64.41044776119402
2016-08-30,86.04,1.34,64.2089552238806
2016-08-31,86.97,1.34,64.90298507462686
2016-09-01,87.15,1.34,65.03731343283582
2016-09-02,87.44,1.34,65.25373134328358
2016-09-06,87.63,1.34,65.39552238805969
2016-09-07,87.75,1.34,65.48507462686567
2016-09-08,87.27,1.34,65.12686567164178
2016-09-09,85.31,1.34,63.66417910447761
2016-09-12,86.95,1.34,64.88805970149254
2016-09-13,85.25,1.34,63.61940298507462
2016-09-14,83.85,1.34,62.57462686567163
2016-09-15,84.2,1.34,62.83582089552239
2016-09-16,84.11,1.34,62.76865671641791
2016-09-19,83.26,1.34,62.134328358208954
2016-09-20,82.08,1.34,61.253731343283576
2016-09-21,83.02,1.34,61.95522388059701
2016-09-22,83.59,1.34,62.38059701492537
2016-09-23,83.33,1.34,62.1865671641791
2016-09-26,82.72,1.34,61.731343283582085
2016-09-27,83.25,1.34,62.12686567164179
2016-09-28,83.2,1.34,62.08955223880597
2016-09-29,81.25,1.34,60.634328358208954
2016-09-30,80.78,1.34,60.28358208955223
2016-10-03,80.12,1.34,59.7910447761194
2016-10-04,80.53,1.34,60.09701492537313
2016-10-05,80.03,1.34,59.723880597014926
2016-10-06,80.14,1.34,59.80597014925373
2016-10-07,79.39,1.34,59.24626865671642
2016-10-10,79.64,1.34,59.43283582089552
2016-10-11,79.61,1.34,59.41044776119403
2016-10-12,80.61,1.34,60.156716417910445
2016-10-13,80.38,1.34,59.98507462686567
2016-10-14,79.79,1.34,59.54477611940299
2016-10-17,79.74,1.34,59.50746268656716
2016-10-18,81.09,1.34,60.514925373134325
2016-10-19,80.35,1.34,59.96268656716417
2016-10-20,80.74,1.34,60.253731343283576
2016-10-21,80.02,1.34,59.71641791044775
2016-10-24,80.04,1.34,59.73134328358209
2016-10-25,80.39,1.34,59.992537313432834
2016-10-26,79.37,1.34,59.23134328358209
2016-10-27,79.5,1.34,59.32835820895522
2016-10-28,69.14,1.34,51.59701492537313
2016-10-31,70.32,1.34,52.4776119402985
2016-11-01,69.79,1.34,52.082089552238806
2016-11-02,75.96,1.34,56.686567164179095
2016-11-03,72.32,1.34,53.970149253731336
2016-11-04,70.47,1.34,52.589552238805965
2016-11-07,71.93,1.34,53.67910447761194
2016-11-08,69.03,1.34,51.514925373134325
2016-11-09,75.61,1.34,56.42537313432835
2016-11-10,79.59,1.34,59.3955223880597
2016-11-11,78.92,1.34,58.895522388059696
2016-11-14,81.33,1.34,60.69402985074626
2016-11-15,79.53,1.34,59.350746268656714
2016-11-16,78.86,1.34,58.850746268656714
2016-11-17,80.16,1.34,59.82089552238806
2016-11-18,79.21,1.34,59.111940298507456
2016-11-21,78.45,1.34,58.54477611940298
2016-11-22,78.41,0.68,115.30882352941175
2016-11-23,78.7,0.68,115.73529411764706
2016-11-25,78.57,0.68,115.54411764705881
2016-11-28,79.05,0.68,116.24999999999999
2016-11-29,77.63,0.68,114.16176470588233
2016-11-30,77.99,0.68,114.69117647058822
2016-12-01,77.8,0.68,114.41176470588233
2016-12-02,78.8,0.68,115.88235294117646
2016-12-05,79.54,0.68,116.97058823529412
2016-12-06,78.87,0.68,115.98529411764706
2016-12-07,76.38,0.68,112.3235294117647
2016-12-08,76.88,0.68,113.05882352941175
2016-12-09,78.9,0.68,116.02941176470588
2016-12-12,78.07,0.68,114.80882352941174
2016-12-13,79.04,0.68,116.23529411764706
2016-12-14,77.05,0.68,113.30882352941175
2016-12-15,76.67,0.68,112.75
2016-12-16,77.38,0.68,113.79411764705881
2016-12-19,78.42,0.68,115.3235294117647
2016-12-20,79.3,0.68,116.61764705882352
2016-12-21,78.85,0.68,115.95588235294116
2016-12-22,77.81,0.68,114.42647058823529
2016-12-23,78.56,0.68,115.52941176470588
2016-12-27,78.82,0.68,115.91176470588233
2016-12-28,78.35,0.68,115.2205882352941
2016-12-29,79.34,0.68,116.67647058823529
2016-12-30,78.19,0.68,114.98529411764704
2017-01-03,82.61,0.68,121.48529411764704
2017-01-04,84.66,0.68,124.49999999999999
2017-01-05,83.68,0.68,123.05882352941177
2017-01-06,84.8,0.68,124.70588235294116
2017-01-09,85.48,0.68,125.70588235294117
2017-01-10,84.83,0.68,124.74999999999999
2017-01-11,81.53,0.68,119.8970588235294
2017-01-12,83.86,0.68,123.3235294117647
2017-01-13,84.62,0.68,124.44117647058823
2017-01-17,85.99,0.68,126.45588235294116
2017-01-18,85.51,0.68,125.75
2017-01-19,85.47,0.68,125.69117647058822
2017-01-20,83.75,0.68,123.16176470588235
2017-01-23,84.88,0.68,124.8235294117647
2017-01-24,84.41,0.68,124.13235294117645
2017-01-25,85.83,0.68,126.2205882352941
2017-01-26,83.39,0.68,122.63235294117646
2017-01-27,82.43,0.68,121.22058823529412
2017-01-30,83.62,0.68,122.97058823529412
2017-01-31,87.28,1.17,74.5982905982906
2017-02-01,88.61,1.17,75.73504273504274
2017-02-02,88.05,1.17,75.25641025641026
2017-02-03,89.28,1.17,76.3076923076923
2017-02-06,89.98,1.17,76.90598290598291
2017-02-07,90.33,1.17,77.2051282051282
2017-02-08,91.07,1.17,77.83760683760684
2017-02-09,91.65,1.17,78.33333333333334
2017-02-10,91.17,1.17,77.92307692307693
2017-02-13,90.48,1.17,77.33333333333334
2017-02-14,90.82,1.17,77.62393162393163
2017-02-15,91.18,1.17,77.93162393162395
2017-02-16,90.32,1.17,77.19658119658119
2017-02-17,90.76,1.17,77.57264957264958
2017-02-21,91.01,1.17,77.7863247863248
2017-02-22,91.34,1.17,78.06837606837608
2017-02-23,91.61,1.17,78.29914529914531
2017-02-24,92.16,1.17,78.76923076923077
2017-02-27,91.73,1.17,78.40170940170941
2017-02-28,91.51,1.17,78.21367521367522
2017-03-01,92.23,1.17,78.82905982905984
2017-03-02,91.94,1.17,78.58119658119658
2017-03-03,92.23,1.17,78.82905982905984
2017-03-06,89.99,1.17,76.91452991452991
2017-03-07,88.48,1.17,75.62393162393163
2017-03-08,89.08,1.17,76.13675213675214
2017-03-09,88.61,1.17,75.73504273504274
2017-03-10,88.31,1.17,75.47863247863249
2017-03-13,89.14,1.17,76.1880341880342
2017-03-14,88.81,1.17,75.90598290598291
2017-03-15,89.48,1.17,76.47863247863249
2017-03-16,88.0,1.17,75.21367521367522
2017-03-17,87.53,1.17,74.81196581196582
2017-03-20,86.91,1.17,74.28205128205128
2017-03-21,85.91,1.17,73.42735042735043
2017-03-22,85.88,1.17,73.4017094017094
2017-03-23,85.99,1.17,73.4957264957265
2017-03-24,86.56,1.17,73.98290598290599
2017-03-27,87.48,1.17,74.76923076923077
2017-03-28,87.5,1.17,74.7863247863248
2017-03-29,89.51,1.17,76.50427350427351
2017-03-30,89.14,1.17,76.1880341880342
2017-03-31,88.5,1.17,75.64102564102565
2017-04-03,87.33,1.17,74.64102564102565
2017-04-04,86.93,1.17,74.29914529914531
2017-04-05,87.18,1.17,74.51282051282053
2017-04-06,87.64,1.17,74.90598290598291
2017-04-07,87.62,1.17,74.8888888888889
2017-04-10,88.44,1.17,75.58974358974359
2017-04-11,87.87,1.17,75.10256410256412
2017-04-12,86.82,1.17,74.2051282051282
2017-04-13,86.67,1.17,74.07692307692308
2017-04-17,86.64,1.17,74.05128205128206
2017-04-18,82.56,1.17,70.56410256410257
2017-04-19,81.85,1.17,69.95726495726495
2017-04-20,82.37,1.17,70.40170940170941
2017-04-21,81.26,1.17,69.45299145299145
2017-04-24,80.94,1.17,69.17948717948718
2017-04-25,81.49,1.17,69.64957264957265
2017-04-26,81.25,1.17,69.44444444444444
2017-04-27,82.12,1.17,70.1880341880342
2017-04-28,82.05,1.17,70.12820512820512
2017-05-01,82.49,1.17,70.5042735042735
2017-05-02,82.66,1.17,70.64957264957265
2017-05-03,82.67,1.17,70.65811965811966
2017-05-04,86.53,1.9,45.5421052631579
2017-05-05,85.89,1.9,45.20526315789474
2017-05-08,86.59,1.9,45.57368421052632
2017-05-09,87.54,1.9,46.073684210526324
2017-05-10,88.14,1.9,46.38947368421053
2017-05-11,88.86,1.9,46.76842105263158
2017-05-12,88.75,1.9,46.71052631578947
2017-05-15,89.92,1.9,47.32631578947369
2017-05-16,89.12,1.9,46.905263157894744
2017-05-17,86.28,1.9,45.410526315789475
2017-05-18,86.69,1.9,45.626315789473686
2017-05-19,89.16,1.9,46.92631578947368
2017-05-22,89.48,1.9,47.09473684210527
2017-05-23,89.19,1.9,46.9421052631579
2017-05-24,89.97,1.9,47.35263157894737
2017-05-25,91.11,1.9,47.95263157894737
2017-05-26,91.0,1.9,47.89473684210527
2017-05-30,91.03,1.9,47.910526315789475
2017-05-31,91.77,1.9,48.3
2017-06-01,93.14,1.9,49.02105263157895
2017-06-02,93.58,1.9,49.25263157894737
2017-06-05,93.32,1.9,49.11578947368421
2017-06-06,91.69,1.9,48.257894736842104
2017-06-07,91.93,1.9,48.3842105263158
2017-06-08,91.57,1.9,48.194736842105264
2017-06-09,92.1,1.9,48.473684210526315
2017-06-12,92.36,1.9,48.61052631578948
2017-06-13,93.0,1.9,48.94736842105264
2017-06-14,93.9,1.9,49.42105263157895
2017-06-15,94.43,1.9,49.7
2017-06-16,92.53,1.9,48.7
2017-06-19,93.75,1.9,49.3421052631579
2017-06-20,93.25,1.9,49.078947368421055
2017-06-21,95.62,1.9,50.32631578947369
2017-06-22,96.37,1.9,50.72105263157895
2017-06-23,95.82,1.9,50.43157894736842
2017-06-26,95.99,1.9,50.52105263157895
2017-06-27,95.53,1.9,50.27894736842106
2017-06-28,96.38,1.9,50.72631578947368
2017-06-29,95.76,1.9,50.400000000000006
2017-06-30,94.53,1.9,49.75263157894737
2017-07-03,94.7,1.9,49.8421052631579
2017-07-05,95.22,1.9,50.11578947368421
2017-07-06,92.51,1.9,48.68947368421053
2017-07-07,93.91,1.9,49.42631578947368
2017-07-10,92.49,1.9,48.67894736842105
2017-07-11,92.18,1.9,48.515789473684215
2017-07-12,93.21,1.9,49.0578947368421
2017-07-13,92.86,1.9,48.87368421052632
2017-07-14,92.96,1.9,48.92631578947368
