date,DGX,DGX_EPS,PE Ratio
2003-05-06,30.65,0.43,71.27906976744185
2003-05-07,30.42,0.43,70.74418604651163
2003-05-08,29.75,0.43,69.18604651162791
2003-05-09,30.41,0.43,70.72093023255815
2003-05-12,31.0,0.43,72.09302325581396
2003-05-13,30.33,0.43,70.53488372093022
2003-05-14,30.42,0.43,70.74418604651163
2003-05-15,30.53,0.43,71.0
2003-05-16,30.61,0.43,71.18604651162791
2003-05-19,30.13,0.43,70.06976744186046
2003-05-20,29.98,0.43,69.72093023255815
2003-05-21,30.09,0.43,69.97674418604652
2003-05-22,30.0,0.43,69.76744186046511
2003-05-23,29.82,0.43,69.34883720930233
2003-05-27,30.7,0.43,71.3953488372093
2003-05-28,31.23,0.43,72.62790697674419
2003-05-29,31.06,0.43,72.23255813953489
2003-05-30,31.68,0.43,73.67441860465117
2003-06-02,32.72,0.43,76.09302325581395
2003-06-03,31.87,0.43,74.11627906976744
2003-06-04,31.63,0.43,73.55813953488372
2003-06-05,31.89,0.43,74.16279069767442
2003-06-06,30.96,0.43,72.0
2003-06-09,30.55,0.43,71.04651162790698
2003-06-10,31.25,0.43,72.67441860465117
2003-06-11,32.0,0.43,74.4186046511628
2003-06-12,31.15,0.43,72.44186046511628
2003-06-13,30.75,0.43,71.51162790697674
2003-06-16,31.65,0.43,73.6046511627907
2003-06-17,32.25,0.43,75.0
2003-06-18,32.46,0.43,75.48837209302326
2003-06-19,31.43,0.43,73.09302325581396
2003-06-20,31.57,0.43,73.4186046511628
2003-06-23,31.35,0.43,72.90697674418605
2003-06-24,31.76,0.43,73.86046511627907
2003-06-25,31.41,0.43,73.04651162790698
2003-06-26,31.92,0.43,74.23255813953489
2003-06-27,31.84,0.43,74.04651162790698
2003-06-30,31.9,0.43,74.18604651162791
2003-07-01,31.42,0.43,73.06976744186046
2003-07-02,32.54,0.43,75.67441860465117
2003-07-03,32.89,0.43,76.48837209302326
2003-07-07,33.92,0.43,78.88372093023257
2003-07-08,33.97,0.43,79.0
2003-07-09,34.24,0.43,79.62790697674419
2003-07-10,33.83,0.43,78.67441860465117
2003-07-11,33.51,0.43,77.93023255813954
2003-07-14,33.22,0.43,77.25581395348837
2003-07-15,33.03,0.43,76.81395348837209
2003-07-16,32.61,0.43,75.83720930232558
2003-07-17,32.67,0.43,75.97674418604652
2003-07-18,32.9,0.43,76.51162790697674
2003-07-21,32.22,0.43,74.93023255813954
2003-07-22,29.78,0.43,69.25581395348837
2003-07-23,29.17,0.43,67.83720930232559
2003-07-24,29.74,0.43,69.16279069767441
2003-07-25,29.39,0.43,68.34883720930233
2003-07-28,30.3,0.43,70.46511627906978
2003-07-29,30.42,0.43,70.74418604651163
2003-07-30,30.58,0.43,71.11627906976744
2003-07-31,29.88,0.56,53.35714285714285
2003-08-01,29.18,0.56,52.107142857142854
2003-08-04,29.18,0.56,52.107142857142854
2003-08-05,28.87,0.56,51.55357142857142
2003-08-06,28.62,0.56,51.107142857142854
2003-08-07,28.75,0.56,51.33928571428571
2003-08-08,29.09,0.56,51.94642857142857
2003-08-11,29.43,0.56,52.55357142857142
2003-08-12,29.52,0.56,52.71428571428571
2003-08-13,29.38,0.56,52.46428571428571
2003-08-14,29.3,0.56,52.32142857142857
2003-08-15,29.66,0.56,52.96428571428571
2003-08-18,29.58,0.56,52.82142857142856
2003-08-19,29.49,0.56,52.66071428571428
2003-08-20,29.32,0.56,52.357142857142854
2003-08-21,29.56,0.56,52.78571428571428
2003-08-22,29.17,0.56,52.089285714285715
2003-08-25,28.91,0.56,51.62499999999999
2003-08-26,29.16,0.56,52.07142857142857
2003-08-27,29.24,0.56,52.21428571428571
2003-08-28,29.53,0.56,52.732142857142854
2003-08-29,30.0,0.56,53.57142857142857
2003-09-02,30.14,0.56,53.82142857142857
2003-09-03,30.41,0.56,54.30357142857142
2003-09-04,30.9,0.56,55.17857142857142
2003-09-05,30.17,0.56,53.875
2003-09-08,30.39,0.56,54.26785714285714
2003-09-09,29.97,0.56,53.51785714285714
2003-09-10,29.89,0.56,53.37499999999999
2003-09-11,30.39,0.56,54.26785714285714
2003-09-12,30.6,0.56,54.64285714285714
2003-09-15,30.28,0.56,54.07142857142857
2003-09-16,30.06,0.56,53.67857142857142
2003-09-17,29.99,0.56,53.55357142857142
2003-09-18,31.36,0.56,55.99999999999999
2003-09-19,32.0,0.56,57.14285714285714
2003-09-22,31.65,0.56,56.51785714285713
2003-09-23,30.8,0.56,54.99999999999999
2003-09-24,29.97,0.56,53.51785714285714
2003-09-25,30.09,0.56,53.732142857142854
2003-09-26,30.05,0.56,53.660714285714285
2003-09-29,30.25,0.56,54.01785714285714
2003-09-30,30.32,0.56,54.14285714285714
2003-10-01,30.72,0.56,54.85714285714285
2003-10-02,31.0,0.56,55.357142857142854
2003-10-03,30.91,0.56,55.19642857142857
2003-10-06,30.67,0.56,54.76785714285714
2003-10-07,30.5,0.56,54.46428571428571
2003-10-08,30.5,0.56,54.46428571428571
2003-10-09,30.56,0.56,54.57142857142856
2003-10-10,30.28,0.56,54.07142857142857
2003-10-13,30.15,0.56,53.83928571428571
2003-10-14,30.19,0.56,53.910714285714285
2003-10-15,29.8,0.56,53.21428571428571
2003-10-16,30.29,0.56,54.08928571428571
2003-10-17,29.92,0.56,53.42857142857142
2003-10-20,30.25,0.56,54.01785714285714
2003-10-21,31.4,0.56,56.07142857142856
2003-10-22,32.0,0.56,57.14285714285714
2003-10-23,33.73,0.56,60.23214285714285
2003-10-24,34.17,0.56,61.01785714285714
2003-10-27,33.4,0.56,59.64285714285713
2003-10-28,33.75,0.56,60.26785714285714
2003-10-29,33.85,0.56,60.44642857142857
2003-10-30,33.81,0.56,60.375
2003-10-31,33.83,0.56,60.41071428571428
2003-11-03,34.17,0.56,61.01785714285714
2003-11-04,33.87,0.56,60.48214285714285
2003-11-05,33.35,0.56,59.55357142857142
2003-11-06,33.42,0.56,59.67857142857142
2003-11-07,33.17,0.56,59.232142857142854
2003-11-10,33.03,0.56,58.982142857142854
2003-11-11,33.48,0.56,59.78571428571428
2003-11-12,34.06,0.56,60.82142857142857
2003-11-13,34.73,0.56,62.01785714285713
2003-11-14,35.1,0.56,62.67857142857142
2003-11-17,35.67,0.56,63.69642857142857
2003-11-18,35.27,0.56,62.982142857142854
2003-11-19,35.51,0.56,63.41071428571428
2003-11-20,35.61,0.56,63.58928571428571
2003-11-21,35.8,0.56,63.928571428571416
2003-11-24,35.85,0.56,64.01785714285714
2003-11-25,36.23,0.56,64.69642857142856
2003-11-26,36.33,0.56,64.87499999999999
2003-11-28,36.49,0.56,65.16071428571428
2003-12-01,36.92,0.56,65.92857142857143
2003-12-02,37.06,0.56,66.17857142857143
2003-12-03,36.53,0.56,65.23214285714285
2003-12-04,36.26,0.56,64.74999999999999
2003-12-05,35.83,0.56,63.98214285714285
2003-12-08,36.02,0.56,64.32142857142857
2003-12-09,35.47,0.56,63.33928571428571
2003-12-10,35.37,0.56,63.16071428571428
2003-12-11,36.26,0.56,64.74999999999999
2003-12-12,35.89,0.56,64.08928571428571
2003-12-15,35.5,0.56,63.39285714285714
2003-12-16,35.1,0.56,62.67857142857142
2003-12-17,34.99,0.56,62.482142857142854
2003-12-18,35.1,0.56,62.67857142857142
2003-12-19,34.5,0.56,61.607142857142854
2003-12-22,34.91,0.56,62.3392857142857
2003-12-23,34.88,0.56,62.285714285714285
2003-12-24,34.93,0.56,62.37499999999999
2003-12-26,35.15,0.56,62.76785714285713
2003-12-29,35.86,0.56,64.03571428571428
2003-12-30,36.47,0.56,65.12499999999999
2003-12-31,36.56,0.56,65.28571428571428
2004-01-02,36.13,0.56,64.51785714285714
2004-01-05,36.25,0.56,64.73214285714285
2004-01-06,36.51,0.56,65.19642857142856
2004-01-07,36.81,0.56,65.73214285714286
2004-01-08,36.51,0.56,65.19642857142856
2004-01-09,36.54,0.56,65.24999999999999
2004-01-12,36.8,0.56,65.71428571428571
2004-01-13,36.76,0.56,65.64285714285714
2004-01-14,37.94,0.56,67.74999999999999
2004-01-15,38.39,0.56,68.55357142857142
2004-01-16,38.4,0.56,68.57142857142857
2004-01-20,38.78,0.56,69.25
2004-01-21,38.92,0.56,69.5
2004-01-22,39.21,0.56,70.01785714285714
2004-01-23,38.95,0.56,69.55357142857143
2004-01-26,39.06,0.56,69.75
2004-01-27,41.41,0.56,73.94642857142856
2004-01-28,41.25,0.56,73.66071428571428
2004-01-29,41.58,0.56,74.24999999999999
2004-01-30,42.5,0.56,75.89285714285714
2004-02-02,42.21,0.56,75.375
2004-02-03,42.2,0.56,75.35714285714286
2004-02-04,42.71,0.56,76.26785714285714
2004-02-05,42.1,0.56,75.17857142857143
2004-02-06,42.45,0.56,75.80357142857143
2004-02-09,42.18,0.56,75.32142857142857
2004-02-10,42.51,0.56,75.91071428571428
2004-02-11,42.62,0.56,76.10714285714285
2004-02-12,41.56,0.56,74.21428571428571
2004-02-13,41.37,0.56,73.87499999999999
2004-02-17,41.2,0.56,73.57142857142857
2004-02-18,41.11,0.56,73.41071428571428
2004-02-19,39.86,0.56,71.17857142857142
2004-02-20,40.1,0.56,71.60714285714285
2004-02-23,39.97,0.56,71.37499999999999
2004-02-24,40.08,0.56,71.57142857142856
2004-02-25,40.93,0.56,73.08928571428571
2004-02-26,41.08,0.56,73.35714285714285
2004-02-27,41.44,0.56,73.99999999999999
2004-03-01,40.9,0.56,73.03571428571428
2004-03-02,40.27,0.56,71.91071428571428
2004-03-03,40.95,0.56,73.125
2004-03-04,41.11,0.56,73.41071428571428
2004-03-05,40.97,0.56,73.16071428571428
2004-03-08,40.84,0.56,72.92857142857143
2004-03-09,40.76,0.56,72.78571428571428
2004-03-10,41.29,0.56,73.73214285714285
2004-03-11,40.41,0.56,72.16071428571428
2004-03-12,40.9,0.56,73.03571428571428
2004-03-15,41.06,0.56,73.32142857142857
2004-03-16,40.95,0.56,73.125
2004-03-17,41.11,0.56,73.41071428571428
2004-03-18,41.49,0.56,74.08928571428571
2004-03-19,41.17,0.56,73.51785714285714
2004-03-22,40.79,0.56,72.83928571428571
2004-03-23,41.1,0.56,73.39285714285714
2004-03-24,40.63,0.56,72.55357142857143
2004-03-25,40.51,0.56,72.33928571428571
2004-03-26,41.05,0.56,73.30357142857142
2004-03-29,41.77,0.56,74.58928571428571
2004-03-30,41.83,0.56,74.69642857142856
2004-03-31,41.42,0.56,73.96428571428571
2004-04-01,41.25,0.56,73.66071428571428
2004-04-02,41.25,0.56,73.66071428571428
2004-04-05,41.67,0.56,74.41071428571428
2004-04-06,41.58,0.56,74.24999999999999
2004-04-07,41.75,0.56,74.55357142857142
2004-04-08,41.78,0.56,74.60714285714285
2004-04-12,42.05,0.56,75.08928571428571
2004-04-13,41.97,0.56,74.94642857142856
2004-04-14,41.69,0.56,74.44642857142856
2004-04-15,41.0,0.56,73.21428571428571
2004-04-16,41.1,0.56,73.39285714285714
2004-04-19,40.88,0.56,73.0
2004-04-20,41.0,0.56,73.21428571428571
2004-04-21,41.17,0.56,73.51785714285714
2004-04-22,42.3,0.56,75.53571428571428
2004-04-23,43.08,0.56,76.92857142857142
2004-04-26,42.51,0.56,75.91071428571428
2004-04-27,42.33,0.56,75.58928571428571
2004-04-28,42.63,0.56,76.125
2004-04-29,42.17,0.56,75.30357142857143
2004-04-30,42.17,0.54,78.0925925925926
2004-05-03,42.97,0.54,79.57407407407406
2004-05-04,42.58,0.54,78.85185185185185
2004-05-05,43.21,0.54,80.01851851851852
2004-05-06,43.0,0.54,79.62962962962962
2004-05-07,42.08,0.54,77.92592592592592
2004-05-10,41.42,0.54,76.7037037037037
2004-05-11,41.78,0.54,77.37037037037037
2004-05-12,41.24,0.54,76.37037037037037
2004-05-13,41.4,0.54,76.66666666666666
2004-05-14,41.37,0.54,76.6111111111111
2004-05-17,41.05,0.54,76.0185185185185
2004-05-18,41.1,0.54,76.11111111111111
2004-05-19,40.88,0.54,75.70370370370371
2004-05-20,40.97,0.54,75.87037037037037
2004-05-21,41.2,0.54,76.29629629629629
2004-05-24,41.56,0.54,76.96296296296296
2004-05-25,42.49,0.54,78.68518518518519
2004-05-26,42.38,0.54,78.48148148148148
2004-05-27,42.84,0.54,79.33333333333333
2004-05-28,43.08,0.54,79.77777777777777
2004-06-01,43.85,0.54,81.2037037037037
2004-06-02,43.92,0.54,81.33333333333333
2004-06-03,44.04,0.54,81.55555555555554
2004-06-04,44.3,0.54,82.03703703703702
2004-06-07,44.15,0.54,81.75925925925925
2004-06-08,44.0,0.54,81.48148148148148
2004-06-09,43.74,0.54,81.0
2004-06-10,43.85,0.54,81.2037037037037
2004-06-14,43.47,0.54,80.49999999999999
2004-06-15,43.72,0.54,80.96296296296296
2004-06-16,44.1,0.54,81.66666666666666
2004-06-17,43.56,0.54,80.66666666666667
2004-06-18,43.68,0.54,80.88888888888889
2004-06-21,43.15,0.54,79.9074074074074
2004-06-22,43.66,0.54,80.85185185185183
2004-06-23,43.49,0.54,80.53703703703704
2004-06-24,43.51,0.54,80.57407407407406
2004-06-25,43.65,0.54,80.83333333333333
2004-06-28,42.04,0.54,77.85185185185185
2004-06-29,41.88,0.54,77.55555555555556
2004-06-30,42.47,0.54,78.64814814814814
2004-07-01,42.65,0.54,78.98148148148147
2004-07-02,42.15,0.54,78.05555555555554
2004-07-06,42.0,0.54,77.77777777777777
2004-07-07,42.46,0.54,78.62962962962962
2004-07-08,42.2,0.54,78.14814814814815
2004-07-09,42.21,0.54,78.16666666666666
2004-07-12,42.26,0.54,78.25925925925925
2004-07-13,42.45,0.54,78.61111111111111
2004-07-14,42.1,0.54,77.96296296296296
2004-07-15,42.14,0.54,78.03703703703704
2004-07-16,42.11,0.54,77.98148148148148
2004-07-19,42.15,0.54,78.05555555555554
2004-07-20,42.2,0.54,78.14814814814815
2004-07-21,40.89,0.54,75.72222222222221
2004-07-22,42.04,0.54,77.85185185185185
2004-07-23,41.78,0.54,77.37037037037037
2004-07-26,40.96,0.54,75.85185185185185
2004-07-27,40.56,0.54,75.11111111111111
2004-07-28,40.85,0.54,75.64814814814815
2004-07-29,41.06,0.54,76.03703703703704
2004-07-30,41.04,0.6,68.4
2004-08-02,41.54,0.6,69.23333333333333
2004-08-03,40.72,0.6,67.86666666666667
2004-08-04,41.01,0.6,68.35
2004-08-05,40.72,0.6,67.86666666666667
2004-08-06,39.69,0.6,66.15
2004-08-09,40.22,0.6,67.03333333333333
2004-08-10,40.85,0.6,68.08333333333334
2004-08-11,41.42,0.6,69.03333333333335
2004-08-12,40.83,0.6,68.05
2004-08-13,41.19,0.6,68.65
2004-08-16,41.96,0.6,69.93333333333334
2004-08-17,42.24,0.6,70.4
2004-08-18,42.31,0.6,70.51666666666668
2004-08-19,42.01,0.6,70.01666666666667
2004-08-20,42.17,0.6,70.28333333333335
2004-08-23,41.75,0.6,69.58333333333334
2004-08-24,41.4,0.6,69.0
2004-08-25,41.26,0.6,68.76666666666667
2004-08-26,41.58,0.6,69.3
2004-08-27,42.33,0.6,70.55
2004-08-30,41.71,0.6,69.51666666666667
2004-08-31,42.8,0.6,71.33333333333333
2004-09-01,43.38,0.6,72.30000000000001
2004-09-02,43.43,0.6,72.38333333333334
2004-09-03,43.15,0.6,71.91666666666667
2004-09-07,43.08,0.6,71.8
2004-09-08,42.55,0.6,70.91666666666667
2004-09-09,42.33,0.6,70.55
2004-09-10,42.42,0.6,70.7
2004-09-13,42.54,0.6,70.9
2004-09-14,42.24,0.6,70.4
2004-09-15,42.1,0.6,70.16666666666667
2004-09-16,42.37,0.6,70.61666666666666
2004-09-17,42.13,0.6,70.21666666666667
2004-09-20,42.1,0.6,70.16666666666667
2004-09-21,42.79,0.6,71.31666666666666
2004-09-22,42.72,0.6,71.2
2004-09-23,42.66,0.6,71.1
2004-09-24,43.2,0.6,72.00000000000001
2004-09-27,43.15,0.6,71.91666666666667
2004-09-28,43.79,0.6,72.98333333333333
2004-09-29,43.92,0.6,73.2
2004-09-30,44.11,0.6,73.51666666666667
2004-10-01,44.0,0.6,73.33333333333334
2004-10-04,43.87,0.6,73.11666666666666
2004-10-05,44.06,0.6,73.43333333333334
2004-10-06,43.81,0.6,73.01666666666668
2004-10-07,43.38,0.6,72.30000000000001
2004-10-08,43.13,0.6,71.88333333333334
2004-10-11,43.1,0.6,71.83333333333334
2004-10-12,43.21,0.6,72.01666666666667
2004-10-13,42.56,0.6,70.93333333333334
2004-10-14,42.36,0.6,70.60000000000001
2004-10-15,42.67,0.6,71.11666666666667
2004-10-18,43.12,0.6,71.86666666666666
2004-10-19,42.32,0.6,70.53333333333333
2004-10-20,42.72,0.6,71.2
2004-10-21,42.72,0.6,71.2
2004-10-22,42.73,0.6,71.21666666666667
2004-10-25,42.54,0.6,70.9
2004-10-26,43.29,0.6,72.15
2004-10-27,43.8,0.6,73.0
2004-10-28,43.47,0.6,72.45
2004-10-29,43.77,0.62,70.5967741935484
2004-11-01,44.08,0.62,71.09677419354838
2004-11-02,43.93,0.62,70.85483870967742
2004-11-03,44.47,0.62,71.7258064516129
2004-11-04,44.99,0.62,72.56451612903226
2004-11-05,45.38,0.62,73.19354838709678
2004-11-08,45.05,0.62,72.66129032258064
2004-11-09,45.63,0.62,73.5967741935484
2004-11-10,45.29,0.62,73.04838709677419
2004-11-11,45.67,0.62,73.66129032258065
2004-11-12,46.03,0.62,74.24193548387098
2004-11-15,46.48,0.62,74.96774193548387
2004-11-16,46.03,0.62,74.24193548387098
2004-11-17,45.52,0.62,73.41935483870968
2004-11-18,46.0,0.62,74.19354838709677
2004-11-19,45.72,0.62,73.74193548387096
2004-11-22,46.29,0.62,74.66129032258064
2004-11-23,46.15,0.62,74.43548387096774
2004-11-24,45.95,0.62,74.11290322580646
2004-11-26,46.06,0.62,74.29032258064517
2004-11-29,46.49,0.62,74.98387096774194
2004-11-30,46.88,0.62,75.61290322580646
2004-12-01,47.28,0.62,76.25806451612904
2004-12-02,47.17,0.62,76.08064516129032
2004-12-03,47.33,0.62,76.33870967741936
2004-12-06,47.74,0.62,77.0
2004-12-07,47.01,0.62,75.82258064516128
2004-12-08,47.9,0.62,77.25806451612902
2004-12-09,48.29,0.62,77.88709677419355
2004-12-10,48.07,0.62,77.53225806451613
2004-12-13,48.13,0.62,77.62903225806453
2004-12-14,47.86,0.62,77.19354838709677
2004-12-15,47.17,0.62,76.08064516129032
2004-12-16,46.97,0.62,75.75806451612902
2004-12-17,47.06,0.62,75.90322580645162
2004-12-20,47.05,0.62,75.88709677419354
2004-12-21,47.44,0.62,76.51612903225806
2004-12-22,47.29,0.62,76.27419354838709
2004-12-23,47.65,0.62,76.85483870967742
2004-12-27,47.44,0.62,76.51612903225806
2004-12-28,47.83,0.62,77.14516129032258
2004-12-29,47.87,0.62,77.20967741935483
2004-12-30,48.06,0.62,77.51612903225806
2004-12-31,47.78,0.62,77.06451612903226
2005-01-03,47.37,0.62,76.40322580645162
2005-01-04,46.83,0.62,75.53225806451613
2005-01-05,46.2,0.62,74.51612903225806
2005-01-06,46.06,0.62,74.29032258064517
2005-01-07,45.71,0.62,73.72580645161291
2005-01-10,45.7,0.62,73.70967741935485
2005-01-11,45.35,0.62,73.14516129032258
2005-01-12,46.76,0.62,75.41935483870968
2005-01-13,46.24,0.62,74.58064516129032
2005-01-14,46.63,0.62,75.20967741935485
2005-01-18,46.47,0.62,74.95161290322581
2005-01-19,46.15,0.62,74.43548387096774
2005-01-20,45.74,0.62,73.7741935483871
2005-01-21,44.99,0.62,72.56451612903226
2005-01-24,44.97,0.62,72.53225806451613
2005-01-25,44.51,0.62,71.79032258064515
2005-01-26,44.76,0.62,72.19354838709677
2005-01-27,47.94,0.62,77.32258064516128
2005-01-28,47.32,0.62,76.3225806451613
2005-01-31,47.65,0.62,76.85483870967742
2005-02-01,48.25,0.62,77.8225806451613
2005-02-02,48.58,0.62,78.35483870967742
2005-02-03,48.63,0.62,78.43548387096774
2005-02-04,49.61,0.62,80.01612903225806
2005-02-07,49.48,0.62,79.80645161290322
2005-02-08,49.28,0.62,79.48387096774194
2005-02-09,49.11,0.62,79.20967741935483
2005-02-10,49.76,0.62,80.25806451612902
2005-02-11,50.01,0.62,80.66129032258064
2005-02-14,49.74,0.62,80.22580645161291
2005-02-15,49.99,0.62,80.62903225806453
2005-02-16,49.83,0.62,80.37096774193549
2005-02-17,49.45,0.62,79.75806451612904
2005-02-18,49.29,0.62,79.5
2005-02-22,48.56,0.62,78.3225806451613
2005-02-23,49.07,0.62,79.14516129032258
2005-02-24,49.47,0.62,79.79032258064515
2005-02-25,49.72,0.62,80.19354838709677
2005-02-28,49.7,0.62,80.16129032258065
2005-03-01,49.57,0.62,79.95161290322581
2005-03-02,49.74,0.62,80.22580645161291
2005-03-03,49.95,0.62,80.56451612903226
2005-03-04,50.14,0.62,80.87096774193549
2005-03-07,50.11,0.62,80.8225806451613
2005-03-08,50.0,0.62,80.64516129032258
2005-03-09,49.72,0.62,80.19354838709677
2005-03-10,49.83,0.62,80.37096774193549
2005-03-11,49.69,0.62,80.14516129032258
2005-03-14,49.85,0.62,80.40322580645162
2005-03-15,49.73,0.62,80.20967741935483
2005-03-16,49.35,0.62,79.59677419354838
2005-03-17,50.1,0.62,80.80645161290323
2005-03-18,50.05,0.62,80.7258064516129
2005-03-21,50.22,0.62,81.0
2005-03-22,49.92,0.62,80.51612903225806
2005-03-23,50.06,0.62,80.74193548387098
2005-03-24,49.94,0.62,80.54838709677419
2005-03-28,50.35,0.62,81.20967741935485
2005-03-29,50.88,0.62,82.06451612903226
2005-03-30,52.49,0.62,84.66129032258065
2005-03-31,52.56,0.62,84.7741935483871
2005-04-01,52.51,0.62,84.69354838709677
2005-04-04,52.04,0.62,83.93548387096774
2005-04-05,52.56,0.62,84.7741935483871
2005-04-06,52.48,0.62,84.64516129032258
2005-04-07,52.9,0.62,85.3225806451613
2005-04-08,52.71,0.62,85.01612903225806
2005-04-11,52.9,0.62,85.3225806451613
2005-04-12,53.13,0.62,85.69354838709678
2005-04-13,52.59,0.62,84.8225806451613
2005-04-14,51.69,0.62,83.37096774193549
2005-04-15,51.72,0.62,83.41935483870968
2005-04-18,51.58,0.62,83.19354838709677
2005-04-19,52.42,0.62,84.54838709677419
2005-04-20,51.17,0.62,82.53225806451613
2005-04-21,51.84,0.62,83.61290322580646
2005-04-22,51.9,0.62,83.70967741935483
2005-04-25,52.53,0.62,84.72580645161291
2005-04-26,52.47,0.62,84.62903225806451
2005-04-27,52.63,0.62,84.88709677419355
2005-04-28,52.08,0.62,84.0
2005-04-29,52.9,0.62,85.3225806451613
2005-05-02,52.92,0.62,85.35483870967742
2005-05-03,52.88,0.62,85.29032258064517
2005-05-04,53.39,0.62,86.11290322580645
2005-05-05,53.12,0.62,85.6774193548387
2005-05-06,53.13,0.62,85.69354838709678
2005-05-09,53.35,0.62,86.04838709677419
2005-05-10,53.09,0.62,85.62903225806453
2005-05-11,53.24,0.62,85.87096774193549
2005-05-12,52.83,0.62,85.20967741935483
2005-05-13,52.63,0.62,84.88709677419355
2005-05-16,53.33,0.62,86.01612903225806
2005-05-17,53.95,0.62,87.01612903225806
2005-05-18,54.39,0.62,87.72580645161291
2005-05-19,54.33,0.62,87.62903225806451
2005-05-20,54.5,0.62,87.90322580645162
2005-05-23,54.24,0.62,87.48387096774194
2005-05-24,53.63,0.62,86.5
2005-05-25,53.5,0.62,86.29032258064517
2005-05-26,53.28,0.62,85.93548387096774
2005-05-27,53.19,0.62,85.79032258064515
2005-05-31,52.5,0.62,84.6774193548387
2005-06-01,52.89,0.62,85.30645161290323
2005-06-02,53.0,0.62,85.48387096774194
2005-06-03,53.22,0.62,85.83870967741936
2005-06-06,52.71,0.62,85.01612903225806
2005-06-07,52.92,0.62,85.35483870967742
2005-06-08,52.56,0.62,84.7741935483871
2005-06-09,52.56,0.62,84.7741935483871
2005-06-10,52.37,0.62,84.46774193548387
2005-06-13,52.6,0.62,84.83870967741936
2005-06-14,53.19,0.62,85.79032258064515
2005-06-15,53.21,0.62,85.8225806451613
2005-06-16,53.15,0.62,85.7258064516129
2005-06-17,53.68,0.62,86.58064516129032
2005-06-20,53.65,0.62,86.53225806451613
2005-06-21,53.65,0.62,86.53225806451613
2005-06-22,53.6,0.62,86.45161290322581
2005-06-23,53.5,0.62,86.29032258064517
2005-06-24,52.97,0.62,85.43548387096774
2005-06-27,52.85,0.62,85.24193548387098
2005-06-28,53.61,0.62,86.46774193548387
2005-06-29,53.43,0.62,86.1774193548387
2005-06-30,53.27,0.62,85.91935483870968
2005-07-01,53.1,0.62,85.64516129032258
2005-07-05,53.65,0.62,86.53225806451613
2005-07-06,53.23,0.62,85.85483870967741
2005-07-07,52.94,0.62,85.38709677419355
2005-07-08,53.0,0.62,85.48387096774194
2005-07-11,52.98,0.62,85.45161290322581
2005-07-12,52.8,0.62,85.16129032258064
2005-07-13,52.44,0.62,84.58064516129032
2005-07-14,52.43,0.62,84.56451612903226
2005-07-15,52.81,0.62,85.17741935483872
2005-07-18,52.95,0.62,85.40322580645162
2005-07-19,53.39,0.62,86.11290322580645
2005-07-20,52.2,0.62,84.19354838709678
2005-07-21,51.51,0.62,83.08064516129032
2005-07-22,51.62,0.62,83.25806451612902
2005-07-25,51.12,0.62,82.45161290322581
2005-07-26,51.88,0.62,83.67741935483872
2005-07-27,52.04,0.62,83.93548387096774
2005-07-28,52.17,0.74,70.5
2005-07-29,51.34,0.74,69.37837837837839
2005-08-01,51.71,0.74,69.87837837837839
2005-08-02,51.54,0.74,69.64864864864865
2005-08-03,49.99,0.74,67.55405405405406
2005-08-04,47.96,0.74,64.8108108108108
2005-08-05,47.5,0.74,64.1891891891892
2005-08-08,49.21,0.74,66.5
2005-08-09,49.51,0.74,66.9054054054054
2005-08-10,50.2,0.74,67.83783783783784
2005-08-11,50.35,0.74,68.04054054054055
2005-08-12,50.14,0.74,67.75675675675676
2005-08-15,50.02,0.74,67.5945945945946
2005-08-16,50.14,0.74,67.75675675675676
2005-08-17,49.8,0.74,67.29729729729729
2005-08-18,49.48,0.74,66.86486486486486
2005-08-19,49.98,0.74,67.54054054054053
2005-08-22,50.15,0.74,67.77027027027027
2005-08-23,49.95,0.74,67.5
2005-08-24,50.0,0.74,67.56756756756756
2005-08-25,49.9,0.74,67.43243243243244
2005-08-26,49.65,0.74,67.0945945945946
2005-08-29,50.44,0.74,68.16216216216216
2005-08-30,49.92,0.74,67.45945945945947
2005-08-31,49.98,0.74,67.54054054054053
2005-09-01,50.2,0.74,67.83783783783784
2005-09-02,50.26,0.74,67.91891891891892
2005-09-06,50.81,0.74,68.66216216216216
2005-09-07,50.66,0.74,68.45945945945945
2005-09-08,50.93,0.74,68.82432432432432
2005-09-09,51.5,0.74,69.5945945945946
2005-09-12,51.48,0.74,69.56756756756756
2005-09-13,51.5,0.74,69.5945945945946
2005-09-14,50.95,0.74,68.85135135135135
2005-09-15,50.45,0.74,68.17567567567568
2005-09-16,50.35,0.74,68.04054054054055
2005-09-19,50.19,0.74,67.82432432432432
2005-09-20,50.13,0.74,67.74324324324324
2005-09-21,49.77,0.74,67.25675675675676
2005-09-22,50.07,0.74,67.66216216216216
2005-09-23,50.73,0.74,68.55405405405405
2005-09-26,51.17,0.74,69.14864864864865
2005-09-27,50.94,0.74,68.83783783783784
2005-09-28,50.72,0.74,68.54054054054053
2005-09-29,51.0,0.74,68.91891891891892
2005-09-30,50.54,0.74,68.29729729729729
2005-10-03,50.23,0.74,67.87837837837837
2005-10-04,49.84,0.74,67.35135135135135
2005-10-05,49.43,0.74,66.79729729729729
2005-10-06,49.07,0.74,66.3108108108108
2005-10-07,49.25,0.74,66.55405405405405
2005-10-10,49.36,0.74,66.70270270270271
2005-10-11,48.99,0.74,66.20270270270271
