date,close price,PNC_SHE,PNC_TA,PNC_TL,market cap,PB Ratio
2004-05-11,53.02,7230000000.0,74115000000.0,66467000000.0,15093981945.68,2.0876876826666666
2004-05-12,53.26,7230000000.0,74115000000.0,66467000000.0,15162306269.84,2.0971377966583677
2004-05-13,53.66,7230000000.0,74115000000.0,66467000000.0,15276180143.439999,2.1128879866445365
2004-05-14,53.6,7230000000.0,74115000000.0,66467000000.0,15259099062.4,2.1105254581466113
2004-05-17,53.38,7230000000.0,74115000000.0,66467000000.0,15196468431.92,2.1018628536542185
2004-05-18,53.97,7230000000.0,74115000000.0,66467000000.0,15364432395.48,2.1250943838838174
2004-05-19,54.5,7230000000.0,74115000000.0,66467000000.0,15515315278.0,2.145963385615491
2004-05-20,54.65,7230000000.0,74115000000.0,66467000000.0,15558017980.6,2.1518697068603045
2004-05-21,54.95,7230000000.0,74115000000.0,66467000000.0,15643423385.800001,2.163682349349931
2004-05-24,55.45,7230000000.0,74115000000.0,66467000000.0,15785765727.800001,2.183370086832642
2004-05-25,55.34,7230000000.0,74115000000.0,66467000000.0,15754450412.560001,2.1790387845864454
2004-05-26,55.48,7230000000.0,74115000000.0,66467000000.0,15794306268.32,2.1845513510816046
2004-05-27,55.38,7230000000.0,74115000000.0,66467000000.0,15765837799.92,2.180613803585062
2004-05-28,55.21,7230000000.0,74115000000.0,66467000000.0,15717441403.64,2.1739199728409404
2004-06-01,54.98,7230000000.0,74115000000.0,66467000000.0,15651963926.32,2.1648636135988935
2004-06-02,54.95,7230000000.0,74115000000.0,66467000000.0,15643423385.800001,2.163682349349931
2004-06-03,54.84,7230000000.0,74115000000.0,66467000000.0,15612108070.560001,2.1593510471037347
2004-06-04,54.71,7230000000.0,74115000000.0,66467000000.0,15575099061.64,2.1542322353582297
2004-06-07,55.07,7230000000.0,74115000000.0,66467000000.0,15677585547.88,2.168407406345781
2004-06-08,55.13,7230000000.0,74115000000.0,66467000000.0,15694666628.92,2.170769934843707
2004-06-09,54.6,7230000000.0,74115000000.0,66467000000.0,15543783746.4,2.149900933112033
2004-06-10,54.65,7230000000.0,74115000000.0,66467000000.0,15558017980.6,2.1518697068603045
2004-06-14,53.63,7230000000.0,74115000000.0,66467000000.0,15267639602.92,2.111706722395574
2004-06-15,54.04,7230000000.0,74115000000.0,66467000000.0,15384360323.36,2.1278506671313973
2004-06-16,53.86,7230000000.0,74115000000.0,66467000000.0,15333117080.24,2.120763081637621
2004-06-17,53.7,7230000000.0,74115000000.0,66467000000.0,15287567530.800001,2.1144630056431537
2004-06-18,53.18,7230000000.0,74115000000.0,66467000000.0,15139531495.12,2.093987758661134
2004-06-21,53.1,7230000000.0,74115000000.0,66467000000.0,15116756720.4,2.0908377206639
2004-06-22,53.88,7230000000.0,74115000000.0,66467000000.0,15338810773.92,2.1215505911369297
2004-06-23,54.25,7230000000.0,74115000000.0,66467000000.0,15444144107.0,2.1361195168741354
2004-06-24,53.73,7230000000.0,74115000000.0,66467000000.0,15296108071.32,2.1156442698921163
2004-06-25,53.2,7230000000.0,74115000000.0,66467000000.0,15145225188.800001,2.0947752681604426
2004-06-28,53.28,7230000000.0,74115000000.0,66467000000.0,15167999963.52,2.0979253061576766
2004-06-29,52.6,7230000000.0,74115000000.0,66467000000.0,14974414378.4,2.0711499831811895
2004-06-30,53.08,7230000000.0,74115000000.0,66467000000.0,15111063026.72,2.0900502111645918
2004-07-01,52.5,7230000000.0,74115000000.0,66467000000.0,14928114967.5,2.064746191908714
2004-07-02,52.74,7230000000.0,74115000000.0,66467000000.0,14996357778.78,2.074185031643154
2004-07-06,52.46,7230000000.0,74115000000.0,66467000000.0,14916741165.62,2.063173051952974
2004-07-07,52.84,7230000000.0,74115000000.0,66467000000.0,15024792283.480001,2.0781178815325037
2004-07-08,52.8,7230000000.0,74115000000.0,66467000000.0,15013418481.599998,2.0765447415767633
2004-07-09,52.87,7230000000.0,74115000000.0,66467000000.0,15033322634.89,2.079297736499308
2004-07-12,52.8,7230000000.0,74115000000.0,66467000000.0,15013418481.599998,2.0765447415767633
2004-07-13,52.45,7230000000.0,74115000000.0,66467000000.0,14913897715.150002,2.062779766964039
2004-07-14,51.7,7230000000.0,74115000000.0,66467000000.0,14700638929.900002,2.0332833927939147
2004-07-15,51.23,7230000000.0,74115000000.0,66467000000.0,14566996757.81,2.0147989983139696
2004-07-16,50.56,7230000000.0,74115000000.0,66467000000.0,14376485576.32,1.988448904055325
2004-07-19,50.25,7230000000.0,74115000000.0,66467000000.0,14288338611.75,1.9762570693983403
2004-07-20,50.16,7230000000.0,74115000000.0,66467000000.0,14262747557.519999,1.972717504497925
2004-07-21,49.42,7230000000.0,74115000000.0,66467000000.0,14052332222.74,1.9436144153167358
2004-07-22,49.7,7230000000.0,74115000000.0,66467000000.0,14131948835.900002,1.9546263950069158
2004-07-23,49.69,7230000000.0,74115000000.0,66467000000.0,14129105385.43,1.9542331100179806
2004-07-26,49.99,7230000000.0,74115000000.0,66467000000.0,14214408899.53,1.9660316596860306
2004-07-27,50.24,7230000000.0,74115000000.0,66467000000.0,14285495161.28,1.9758637844094054
2004-07-28,50.41,7230000000.0,74115000000.0,66467000000.0,14333833819.269999,1.9825496292212998
2004-07-29,50.75,7230000000.0,74115000000.0,66467000000.0,14430511135.25,1.99592131884509
2004-07-30,50.6,7230000000.0,74115000000.0,66467000000.0,14387859378.2,1.9900220440110652
2004-08-02,50.87,7230000000.0,74115000000.0,66467000000.0,14464632540.89,2.0006407387123097
2004-08-03,50.17,7230000000.0,74115000000.0,66467000000.0,14265591007.99,1.9731107894868603
2004-08-04,50.82,7230000000.0,74115000000.0,66467000000.0,14450415288.54,1.998674313767635
2004-08-05,50.06,7230000000.0,74115000000.0,66467000000.0,14234313052.82,1.9687846546085754
2004-08-06,49.57,7230000000.0,74115000000.0,66467000000.0,14094983979.79,1.9495136901507608
2004-08-09,49.81,7064000000.0,73118000000.0,65635000000.0,14163226791.07,2.0049868050778596
2004-08-10,50.84,7064000000.0,73118000000.0,65635000000.0,14456102189.480001,2.0464470823159684
2004-08-11,50.81,7064000000.0,73118000000.0,65635000000.0,14447571838.07,2.045239501425538
2004-08-12,50.76,7064000000.0,73118000000.0,65635000000.0,14433354585.72,2.043226866608154
2004-08-13,51.01,7064000000.0,73118000000.0,65635000000.0,14504440847.47,2.0532900406950736
2004-08-16,52.63,7064000000.0,73118000000.0,65635000000.0,14965079823.61,2.1184994087783124
2004-08-17,52.77,7064000000.0,73118000000.0,65635000000.0,15004888130.19,2.1241347862669877
2004-08-18,52.94,7064000000.0,73118000000.0,65635000000.0,15053226788.18,2.130977744646093
2004-08-19,52.64,7064000000.0,73118000000.0,65635000000.0,14967923274.08,2.1189019357417895
2004-08-20,53.14,7064000000.0,73118000000.0,65635000000.0,15110095797.58,2.1390282839156285
2004-08-23,52.5,7064000000.0,73118000000.0,65635000000.0,14928114967.5,2.1132665582531143
2004-08-24,52.66,7064000000.0,73118000000.0,65635000000.0,14973610175.019999,2.119706989668743
2004-08-25,53.39,7064000000.0,73118000000.0,65635000000.0,15181182059.33,2.149091458002548
2004-08-26,53.73,7064000000.0,73118000000.0,65635000000.0,15277859375.31,2.1627773747607586
2004-08-27,53.69,7064000000.0,73118000000.0,65635000000.0,15266485573.43,2.1611672669068516
2004-08-30,53.22,7064000000.0,73118000000.0,65635000000.0,15132843401.34,2.142248499623443
2004-08-31,53.67,7064000000.0,73118000000.0,65635000000.0,15260798672.49,2.160362212979898
2004-09-01,53.5,7064000000.0,73118000000.0,65635000000.0,15212460014.5,2.1535192546007926
2004-09-02,53.88,7064000000.0,73118000000.0,65635000000.0,15320511132.36,2.1688152792129105
2004-09-03,53.65,7064000000.0,73118000000.0,65635000000.0,15255111771.55,2.1595571590529445
2004-09-07,54.12,7064000000.0,73118000000.0,65635000000.0,15388753943.64,2.178475926336353
2004-09-08,53.65,7064000000.0,73118000000.0,65635000000.0,15255111771.55,2.1595571590529445
2004-09-09,53.16,7064000000.0,73118000000.0,65635000000.0,15115782698.519999,2.139833337842582
2004-09-10,52.97,7064000000.0,73118000000.0,65635000000.0,15061757139.59,2.1321853255365233
2004-09-13,53.22,7064000000.0,73118000000.0,65635000000.0,15132843401.34,2.142248499623443
2004-09-14,53.28,7064000000.0,73118000000.0,65635000000.0,15149904104.16,2.1446636614043033
2004-09-15,53.13,7064000000.0,73118000000.0,65635000000.0,15107252347.11,2.138625756952152
2004-09-16,53.62,7064000000.0,73118000000.0,65635000000.0,15246581420.14,2.158349578162514
2004-09-17,53.64,7064000000.0,73118000000.0,65635000000.0,15252268321.08,2.159154632089468
2004-09-20,53.27,7064000000.0,73118000000.0,65635000000.0,15147060653.69,2.1442611344408267
2004-09-21,53.88,7064000000.0,73118000000.0,65635000000.0,15320511132.36,2.1688152792129105
2004-09-22,52.91,7064000000.0,73118000000.0,65635000000.0,15044696436.769999,2.1297701637556625
2004-09-23,52.5,7064000000.0,73118000000.0,65635000000.0,14928114967.5,2.1132665582531143
2004-09-24,53.3,7064000000.0,73118000000.0,65635000000.0,15155591005.099998,2.145468715331257
2004-09-27,52.95,7064000000.0,73118000000.0,65635000000.0,15056070238.650002,2.13138027160957
2004-09-28,53.33,7064000000.0,73118000000.0,65635000000.0,15164121356.51,2.1466762962216874
2004-09-29,53.5,7064000000.0,73118000000.0,65635000000.0,15212460014.5,2.1535192546007926
2004-09-30,54.1,7064000000.0,73118000000.0,65635000000.0,15383067042.7,2.1776708724094
2004-10-01,54.81,7064000000.0,73118000000.0,65635000000.0,231012530280.0,32.70279307474519
2004-10-04,55.74,7064000000.0,73118000000.0,65635000000.0,234932283120.0,33.257684473386185
2004-10-05,54.95,7064000000.0,73118000000.0,65635000000.0,231602600600.0,32.786325113250285
2004-10-06,55.1,7064000000.0,73118000000.0,65635000000.0,232234818800.0,32.87582372593432
2004-10-07,54.52,7064000000.0,73118000000.0,65635000000.0,229790241760.0,32.52976242355606
2004-10-08,54.19,7064000000.0,73118000000.0,65635000000.0,228399361720.0,32.33286547565119
2004-10-11,54.17,7064000000.0,73118000000.0,65635000000.0,228315065960.0,32.32093232729332
2004-10-12,53.91,7064000000.0,73118000000.0,65635000000.0,227219221080.0,32.165801398640994
2004-10-13,53.21,7064000000.0,73118000000.0,65635000000.0,224268869480.0,31.748141206115516
2004-10-14,52.5,7064000000.0,73118000000.0,65635000000.0,221276370000.0,31.3245144394111
2004-10-15,52.99,7064000000.0,73118000000.0,65635000000.0,223341616120.0,31.616876574178935
2004-10-18,53.01,7064000000.0,73118000000.0,65635000000.0,223425911880.0,31.628809722536808
2004-10-19,52.2,7064000000.0,73118000000.0,65635000000.0,220011933600.0,31.145517214043036
2004-10-20,52.08,7064000000.0,73118000000.0,65635000000.0,219506159040.0,31.07391832389581
2004-10-21,52.13,7064000000.0,73118000000.0,65635000000.0,219716898440.0,31.103751194790487
2004-10-22,51.39,7064000000.0,73118000000.0,65635000000.0,216597955320.0,30.662224705549264
2004-10-25,51.42,7064000000.0,73118000000.0,65635000000.0,216724398960.0,30.68012442808607
2004-10-26,51.9,7064000000.0,73118000000.0,65635000000.0,218747497200.0,30.96651998867497
2004-10-27,52.59,7064000000.0,73118000000.0,65635000000.0,221655700920.0,31.378213607021518
2004-10-28,52.43,7064000000.0,73118000000.0,65635000000.0,220981334840.0,31.28274842015855
2004-10-29,52.3,7064000000.0,73118000000.0,65635000000.0,220433412400.0,31.205182955832388
2004-11-01,52.69,7064000000.0,73118000000.0,65635000000.0,222077179720.0,31.43787934881087
2004-11-02,53.08,7064000000.0,73118000000.0,65635000000.0,223720947040.0,31.670575741789353
2004-11-03,53.57,7064000000.0,73118000000.0,65635000000.0,225786193160.0,31.96293787655719
2004-11-04,54.81,7064000000.0,73118000000.0,65635000000.0,231012530280.0,32.70279307474519
2004-11-05,54.58,7312000000.0,77297000000.0,69486000000.0,230043129040.0,31.461040623632385
2004-11-08,53.6,7312000000.0,77297000000.0,69486000000.0,225912636800.0,30.896148358862145
2004-11-09,53.7,7312000000.0,77297000000.0,69486000000.0,226334115600.0,30.953790426695843
2004-11-10,54.33,7312000000.0,77297000000.0,69486000000.0,228989432040.0,31.31693545404814
2004-11-11,55.01,7312000000.0,77297000000.0,69486000000.0,231855487880.0,31.708901515317287
2004-11-12,55.7,7312000000.0,77297000000.0,69486000000.0,234763691600.0,32.10663178336981
2004-11-15,55.4,7312000000.0,77297000000.0,69486000000.0,233499255200.0,31.933705579868708
2004-11-16,54.7,7312000000.0,77297000000.0,69486000000.0,230548903600.0,31.530211105032823
2004-11-17,55.0,7312000000.0,77297000000.0,69486000000.0,231813340000.0,31.70313730853392
2004-11-18,54.58,7312000000.0,77297000000.0,69486000000.0,230043129040.0,31.461040623632385
2004-11-19,54.0,7312000000.0,77297000000.0,69486000000.0,227598552000.0,31.12671663019694
2004-11-22,54.42,7312000000.0,77297000000.0,69486000000.0,229368762960.0,31.368813315098468
2004-11-23,54.2,7312000000.0,77297000000.0,69486000000.0,228441509600.0,31.242000765864333
2004-11-24,54.33,7312000000.0,77297000000.0,69486000000.0,228989432040.0,31.31693545404814
2004-11-26,54.39,7312000000.0,77297000000.0,69486000000.0,229242319320.0,31.35152069474836
2004-11-29,54.48,7312000000.0,77297000000.0,69486000000.0,229621650240.0,31.403398555798688
2004-11-30,54.4,7312000000.0,77297000000.0,69486000000.0,229284467200.0,31.357284901531727
2004-12-01,55.57,7312000000.0,77297000000.0,69486000000.0,234215769160.0,32.031697095186
2004-12-02,55.53,7312000000.0,77297000000.0,69486000000.0,234047177640.0,32.00864026805252
2004-12-03,55.87,7312000000.0,77297000000.0,69486000000.0,235480205560.0,32.20462329868709
2004-12-06,55.7,7312000000.0,77297000000.0,69486000000.0,234763691600.0,32.10663178336981
2004-12-07,54.72,7312000000.0,77297000000.0,69486000000.0,230633199360.0,31.541739518599563
2004-12-08,54.83,7312000000.0,77297000000.0,69486000000.0,231096826040.0,31.60514579321663
2004-12-09,55.2,7312000000.0,77297000000.0,69486000000.0,232656297600.0,31.818421444201313
2004-12-10,55.13,7312000000.0,77297000000.0,69486000000.0,232361262440.0,31.778071996717724
2004-12-13,55.61,7312000000.0,77297000000.0,69486000000.0,234384360680.0,32.05475392231948
2004-12-14,55.34,7312000000.0,77297000000.0,69486000000.0,233246367920.0,31.89912033916849
2004-12-15,55.67,7312000000.0,77297000000.0,69486000000.0,234637247960.0,32.089339163019694
2004-12-16,55.69,7312000000.0,77297000000.0,69486000000.0,234721543720.0,32.10086757658643
2004-12-17,55.06,7312000000.0,77297000000.0,69486000000.0,232066227280.0,31.737722549234135
2004-12-20,55.33,7312000000.0,77297000000.0,69486000000.0,233204220040.0,31.89335613238512
2004-12-21,56.52,7312000000.0,77297000000.0,69486000000.0,238219817760.0,32.57929673960613
2004-12-22,56.5,7312000000.0,77297000000.0,69486000000.0,238135522000.0,32.567768326039385
2004-12-23,56.51,7312000000.0,77297000000.0,69486000000.0,238177669880.0,32.57353253282276
2004-12-27,56.51,7312000000.0,77297000000.0,69486000000.0,238177669880.0,32.57353253282276
2004-12-28,57.19,7312000000.0,77297000000.0,69486000000.0,241043725720.0,32.965498594091905
2004-12-29,56.93,7312000000.0,77297000000.0,69486000000.0,239947880840.0,32.815629217724286
2004-12-30,57.11,7312000000.0,77297000000.0,69486000000.0,240706542680.0,32.919384939824944
2004-12-31,57.44,7312000000.0,77297000000.0,69486000000.0,242097422720.0,33.10960376367615
2005-01-03,56.57,7312000000.0,77297000000.0,69486000000.0,16149822525.9,2.208673759012582
2005-01-04,56.17,7312000000.0,77297000000.0,69486000000.0,16035628977.9,2.1930564794721006
2005-01-05,55.67,7312000000.0,77297000000.0,69486000000.0,15892887042.9,2.173534880046499
2005-01-06,56.05,7312000000.0,77297000000.0,69486000000.0,16001370913.5,2.188371295609956
2005-01-07,55.71,7312000000.0,77297000000.0,69486000000.0,15904306397.7,2.175096608000547
2005-01-10,55.98,7312000000.0,77297000000.0,69486000000.0,15981387042.599998,2.185638271690372
2005-01-11,56.15,7312000000.0,77297000000.0,69486000000.0,16029919300.5,2.1922756154950767
2005-01-12,55.33,7312000000.0,77297000000.0,69486000000.0,15795822527.1,2.16026019243709
2005-01-13,54.65,7312000000.0,77297000000.0,69486000000.0,15601693495.5,2.1337108172182715
2005-01-14,54.65,7312000000.0,77297000000.0,69486000000.0,15601693495.5,2.1337108172182715
2005-01-18,55.33,7312000000.0,77297000000.0,69486000000.0,15795822527.1,2.16026019243709
2005-01-19,55.0,7312000000.0,77297000000.0,69486000000.0,15701612850.0,2.1473759368161924
2005-01-20,54.65,7312000000.0,77297000000.0,69486000000.0,15601693495.5,2.1337108172182715
2005-01-21,52.85,7312000000.0,77297000000.0,69486000000.0,15087822529.5,2.063433059286105
2005-01-24,53.44,7312000000.0,77297000000.0,69486000000.0,15256258012.8,2.086468546608315
2005-01-25,53.13,7312000000.0,77297000000.0,69486000000.0,15167758013.1,2.074365154964442
2005-01-26,53.16,7312000000.0,77297000000.0,69486000000.0,15176322529.199999,2.075536450929978
2005-01-27,52.95,7312000000.0,77297000000.0,69486000000.0,15116370916.5,2.0673373791712253
2005-01-28,52.82,7312000000.0,77297000000.0,69486000000.0,15079258013.4,2.062261763320569
2005-01-31,53.87,7312000000.0,77297000000.0,69486000000.0,15379016076.9,2.1032571221143326
2005-02-01,54.0,7312000000.0,77297000000.0,69486000000.0,15416128980.0,2.108332737964989
2005-02-02,53.5,7312000000.0,77297000000.0,69486000000.0,15273387045.0,2.0888111385393873
2005-02-03,53.64,7312000000.0,77297000000.0,69486000000.0,15313354786.8,2.0942771863785556
2005-02-04,54.2,7312000000.0,77297000000.0,69486000000.0,15473225754.0,2.1161413777352296
2005-02-07,54.58,7312000000.0,77297000000.0,69486000000.0,15581709624.6,2.1309777932986873
2005-02-08,53.87,7312000000.0,77297000000.0,69486000000.0,15379016076.9,2.1032571221143326
2005-02-09,53.28,7312000000.0,77297000000.0,69486000000.0,15210580593.6,2.0802216347921227
2005-02-10,53.15,7312000000.0,77297000000.0,69486000000.0,15173467690.5,2.075146018941466
2005-02-11,52.7,7312000000.0,77297000000.0,69486000000.0,15044999949.0,2.0575765794584244
2005-02-14,52.5,7312000000.0,77297000000.0,69486000000.0,14987903175.0,2.049767939688184
2005-02-15,52.53,7312000000.0,77297000000.0,69486000000.0,14996467691.1,2.05093923565372
2005-02-16,52.35,7312000000.0,77297000000.0,69486000000.0,14945080594.5,2.0439114598605035
2005-02-17,52.35,7312000000.0,77297000000.0,69486000000.0,14945080594.5,2.0439114598605035
2005-02-18,52.13,7312000000.0,77297000000.0,69486000000.0,14882274143.1,2.0353219561132385
2005-02-22,51.55,7312000000.0,77297000000.0,69486000000.0,14716693498.5,2.0126769007795406
2005-02-23,51.65,7312000000.0,77297000000.0,69486000000.0,14745241885.5,2.0165812206646607
2005-02-24,52.36,7312000000.0,77297000000.0,69486000000.0,14947935433.2,2.0443018918490155
2005-02-25,52.86,7312000000.0,77297000000.0,69486000000.0,15090677368.2,2.063823491274617
2005-02-28,52.64,7312000000.0,77297000000.0,69486000000.0,15027870916.8,2.055233987527352
2005-03-01,53.19,7312000000.0,77297000000.0,69486000000.0,15184887045.3,2.076707746895514
2005-03-02,53.04,7312000000.0,77297000000.0,69486000000.0,15142064464.8,2.0708512670678334
2005-03-03,53.43,7312000000.0,77297000000.0,69486000000.0,15253403174.1,2.086078114619803
2005-03-04,54.38,7312000000.0,77297000000.0,69486000000.0,15524612850.6,2.1231691535284463
2005-03-07,54.55,7312000000.0,77297000000.0,69486000000.0,15573145108.5,2.129806497333151
2005-03-08,54.7,7312000000.0,77297000000.0,69486000000.0,15615967689.0,2.1356629771608313
2005-03-09,54.38,7312000000.0,77297000000.0,69486000000.0,15524612850.6,2.1231691535284463
2005-03-10,54.21,7312000000.0,77297000000.0,69486000000.0,15476080592.7,2.116531809723742
2005-03-11,53.34,7312000000.0,77297000000.0,69486000000.0,15227709625.800001,2.082564226723195
2005-03-14,53.45,7312000000.0,77297000000.0,69486000000.0,15259112851.5,2.086858978596827
2005-03-15,52.7,7312000000.0,77297000000.0,69486000000.0,15044999949.0,2.0575765794584244
2005-03-16,52.27,9000000.0,9000000.0,71746000000.0,14922241884.900002,1658.0268761000002
2005-03-17,52.64,9000000.0,9000000.0,71746000000.0,15027870916.8,1669.7634352
2005-03-18,52.3,9000000.0,9000000.0,71746000000.0,14930806401.0,1658.978489
2005-03-21,51.94,9000000.0,9000000.0,71746000000.0,14828032207.8,1647.5591342
2005-03-22,51.61,9000000.0,9000000.0,71746000000.0,14733822530.7,1637.0913923
2005-03-23,50.99,9000000.0,9000000.0,71746000000.0,14556822531.300001,1617.4247257000002
2005-03-24,50.4,9000000.0,9000000.0,71746000000.0,14388387048.0,1598.709672
2005-03-28,51.16,9000000.0,9000000.0,71746000000.0,14605354789.199999,1622.8171988
2005-03-29,50.81,9000000.0,9000000.0,71746000000.0,14505435434.7,1611.7150483
2005-03-30,51.67,9000000.0,9000000.0,71746000000.0,14750951562.9,1638.9946181
2005-03-31,51.48,9000000.0,9000000.0,71746000000.0,14696709627.599998,1632.9677364
2005-04-01,51.31,9000000.0,9000000.0,71746000000.0,14699621596.66,1633.2912885177777
2005-04-04,51.58,9000000.0,9000000.0,71746000000.0,14776972947.88,1641.8858830977777
2005-04-05,51.47,9000000.0,9000000.0,71746000000.0,14745459434.42,1638.3843816022222
2005-04-06,52.3,9000000.0,9000000.0,71746000000.0,14983243217.8,1664.8048019777777
2005-04-07,51.95,9000000.0,9000000.0,71746000000.0,14882972947.7,1653.6636608555557
2005-04-08,51.2,9000000.0,9000000.0,71746000000.0,14668108083.2,1629.7897870222223
2005-04-11,51.09,9000000.0,9000000.0,71746000000.0,14636594569.740002,1626.2882855266669
2005-04-12,51.35,9000000.0,9000000.0,71746000000.0,14711081056.1,1634.564561788889
2005-04-13,51.35,9000000.0,9000000.0,71746000000.0,14711081056.1,1634.564561788889
2005-04-14,50.48,9000000.0,9000000.0,71746000000.0,14461837813.279999,1606.870868142222
2005-04-15,49.38,9000000.0,9000000.0,71746000000.0,14146702678.68,1571.8558531866668
2005-04-18,50.1,9000000.0,9000000.0,71746000000.0,14352972948.6,1594.7747720666666
2005-04-19,50.37,9000000.0,9000000.0,71746000000.0,14430324299.82,1603.3693666466665
2005-04-20,49.86,9000000.0,9000000.0,71746000000.0,14284216191.96,1587.13513244
2005-04-21,51.8,9000000.0,9000000.0,71746000000.0,14839999974.8,1648.8888860888887
2005-04-22,51.8,9000000.0,9000000.0,71746000000.0,14839999974.8,1648.8888860888887
2005-04-25,52.58,9000000.0,9000000.0,71746000000.0,15063459433.88,1673.7177148755554
2005-04-26,52.45,9000000.0,9000000.0,71746000000.0,15026216190.7,1669.5795767444445
2005-04-27,52.7,9000000.0,9000000.0,71746000000.0,15097837812.2,1677.537534688889
2005-04-28,52.92,9000000.0,9000000.0,71746000000.0,15160864839.12,1684.5405376800002
2005-04-29,53.23,9000000.0,9000000.0,71746000000.0,15249675649.779999,1694.408405531111
2005-05-02,53.56,9000000.0,9000000.0,71746000000.0,15344216190.16,1704.9129100177777
2005-05-03,53.95,9000000.0,9000000.0,71746000000.0,15455945919.7,1717.3273244111112
2005-05-04,54.38,9000000.0,9000000.0,71746000000.0,15579135108.68,1731.0150120755557
2005-05-05,54.27,9000000.0,9000000.0,71746000000.0,15547621595.220001,1727.5135105800002
2005-05-06,53.93,9000000.0,9000000.0,71746000000.0,15450216189.98,1716.6906877755555
2005-05-09,54.41,7579000000.0,83359000000.0,75248000000.0,15587729703.259998,2.056700053207547
2005-05-10,54.56,7579000000.0,83359000000.0,75248000000.0,15630702676.16,2.0623700588679243
2005-05-11,54.44,7579000000.0,83359000000.0,75248000000.0,15596324297.84,2.0578340543396227
2005-05-12,54.22,7579000000.0,83359000000.0,75248000000.0,15533297270.92,2.049518046037736
2005-05-13,53.61,7579000000.0,83359000000.0,75248000000.0,15358540514.46,2.026460023018868
2005-05-16,54.66,7579000000.0,83359000000.0,75248000000.0,15659351324.759998,2.0661500626415092
2005-05-17,55.05,7579000000.0,83359000000.0,75248000000.0,15771081054.3,2.0808920773584902
2005-05-18,55.68,7579000000.0,83359000000.0,75248000000.0,15951567540.48,2.1047061011320753
2005-05-19,55.51,7579000000.0,83359000000.0,75248000000.0,15902864837.859999,2.098280094716981
2005-05-20,55.41,7579000000.0,83359000000.0,75248000000.0,15874216189.259998,2.094500090943396
2005-05-23,55.28,7579000000.0,83359000000.0,75248000000.0,15836972946.08,2.0895860860377358
2005-05-24,55.31,7579000000.0,83359000000.0,75248000000.0,15845567540.66,2.0907200871698115
2005-05-25,54.89,7579000000.0,83359000000.0,75248000000.0,15725243216.54,2.0748440713207548
2005-05-26,55.0,7579000000.0,83359000000.0,75248000000.0,15756756730.0,2.0790020754716982
2005-05-27,55.04,7579000000.0,83359000000.0,75248000000.0,15768216189.44,2.080514076981132
2005-05-31,54.65,7579000000.0,83359000000.0,75248000000.0,15656486459.9,2.065772062264151
2005-06-01,54.91,7579000000.0,83359000000.0,75248000000.0,15730972946.259998,2.0756000720754715
2005-06-02,55.0,7579000000.0,83359000000.0,75248000000.0,15756756730.0,2.0790020754716982
2005-06-03,54.82,7579000000.0,83359000000.0,75248000000.0,15705189162.52,2.072198068679245
2005-06-06,54.64,7579000000.0,83359000000.0,75248000000.0,15653621595.04,2.0653940618867925
2005-06-07,54.75,7579000000.0,83359000000.0,75248000000.0,15685135108.5,2.069552066037736
2005-06-08,54.71,7579000000.0,83359000000.0,75248000000.0,15673675649.06,2.0680400645283017
2005-06-09,54.77,7579000000.0,83359000000.0,75248000000.0,15690864838.220001,2.070308066792453
2005-06-10,54.79,7579000000.0,83359000000.0,75248000000.0,15696594567.94,2.07106406754717
2005-06-13,54.88,7579000000.0,83359000000.0,75248000000.0,15722378351.68,2.074466070943396
2005-06-14,54.94,7579000000.0,83359000000.0,75248000000.0,15739567540.84,2.076734073207547
2005-06-15,55.11,7579000000.0,83359000000.0,75248000000.0,15788270243.46,2.0831600796226413
2005-06-16,54.88,7579000000.0,83359000000.0,75248000000.0,15722378351.68,2.074466070943396
2005-06-17,55.0,7579000000.0,83359000000.0,75248000000.0,15756756730.0,2.0790020754716982
2005-06-20,55.09,7579000000.0,83359000000.0,75248000000.0,15782540513.740002,2.0824040788679246
2005-06-21,54.8,7579000000.0,83359000000.0,75248000000.0,15699459432.8,2.071442067924528
2005-06-22,55.27,7579000000.0,83359000000.0,75248000000.0,15834108081.220001,2.0892080856603776
2005-06-23,54.46,7579000000.0,83359000000.0,75248000000.0,15602054027.56,2.0585900550943395
2005-06-24,54.36,7579000000.0,83359000000.0,75248000000.0,15573405378.96,2.0548100513207546
2005-06-27,54.22,7579000000.0,83359000000.0,75248000000.0,15533297270.92,2.049518046037736
2005-06-28,54.65,7579000000.0,83359000000.0,75248000000.0,15656486459.9,2.065772062264151
2005-06-29,54.83,7579000000.0,83359000000.0,75248000000.0,15708054027.38,2.0725760690566037
2005-06-30,54.46,7579000000.0,83359000000.0,75248000000.0,15602054027.56,2.0585900550943395
2005-07-01,54.6,7579000000.0,83359000000.0,75248000000.0,15809552194.800001,2.0859680953687825
2005-07-05,55.01,7579000000.0,83359000000.0,75248000000.0,15928268612.38,2.1016319583559837
2005-07-06,54.48,7579000000.0,83359000000.0,75248000000.0,15774805926.24,2.0813835501042353
2005-07-07,54.37,7579000000.0,83359000000.0,75248000000.0,15742955180.06,2.077181050278401
2005-07-08,54.89,7579000000.0,83359000000.0,75248000000.0,15893522343.82,2.097047413091437
2005-07-11,54.91,7579000000.0,83359000000.0,75248000000.0,15899313388.58,2.0978115039688614
2005-07-12,55.5,7579000000.0,83359000000.0,75248000000.0,16070149209.0,2.120352184852883
