date,close price,ZBRA_SHE,ZBRA_TA,ZBRA_TL,market cap,PB Ratio
2002-12-11,27.75,504987000.0,543057000.0,38070000.0,859778250.0,1.7025750167826101
2002-12-12,27.64,504987000.0,543057000.0,38070000.0,856370120.0,1.6958260707701387
2002-12-13,27.14,504987000.0,543057000.0,38070000.0,840878620.0,1.6651490434407223
2002-12-16,27.83,504987000.0,543057000.0,38070000.0,862256890.0,1.707483341155317
2002-12-17,27.28,504987000.0,543057000.0,38070000.0,845216240.0,1.6737386110929589
2002-12-18,26.29,504987000.0,543057000.0,38070000.0,814543070.0,1.6129980969807143
2002-12-19,24.29,504987000.0,543057000.0,38070000.0,752577070.0,1.4902899876630487
2002-12-20,25.62,504987000.0,543057000.0,38070000.0,793784460.0,1.5718908803592964
2002-12-23,24.13,504987000.0,543057000.0,38070000.0,747619790.0,1.4804733389176354
2002-12-24,24.4,504987000.0,543057000.0,38070000.0,755985200.0,1.4970389336755203
2002-12-26,25.08,504987000.0,543057000.0,38070000.0,777053640.0,1.5387596908435266
2002-12-27,25.33,504987000.0,543057000.0,38070000.0,784799390.0,1.5540982045082348
2002-12-30,25.14,504987000.0,543057000.0,38070000.0,778912620.0,1.5424409341230567
2002-12-31,25.47,504987000.0,543057000.0,38070000.0,789137010.0,1.5626877721604715
2003-01-02,26.09,504987000.0,543057000.0,38070000.0,813955820.0,1.6118351957575145
2003-01-03,26.44,504987000.0,543057000.0,38070000.0,824875120.0,1.6334581286250933
2003-01-06,26.76,504987000.0,543057000.0,38070000.0,834858480.0,1.6532276672468795
2003-01-07,26.38,504987000.0,543057000.0,38070000.0,823003240.0,1.6297513401335084
2003-01-08,25.48,504987000.0,543057000.0,38070000.0,794925040.0,1.5741495127597345
2003-01-09,25.99,504987000.0,543057000.0,38070000.0,810836020.0,1.6056572149382062
2003-01-10,26.09,504987000.0,543057000.0,38070000.0,813955820.0,1.6118351957575145
2003-01-13,25.8,504987000.0,543057000.0,38070000.0,804908400.0,1.5939190513815207
2003-01-14,25.59,504987000.0,543057000.0,38070000.0,798356820.0,1.5809452916609734
2003-01-15,25.88,504987000.0,543057000.0,38070000.0,807404240.0,1.5988614360369673
2003-01-16,25.75,504987000.0,543057000.0,38070000.0,803348500.0,1.5908300609718666
2003-01-17,25.64,504987000.0,543057000.0,38070000.0,799916720.0,1.5840342820706275
2003-01-21,25.36,504987000.0,543057000.0,38070000.0,791181280.0,1.5667359357765644
2003-01-22,24.98,504987000.0,543057000.0,38070000.0,779326040.0,1.5432596086631933
2003-01-23,25.43,504987000.0,543057000.0,38070000.0,793365140.0,1.5710605223500802
2003-01-24,25.04,504987000.0,543057000.0,38070000.0,781197920.0,1.5469663971547782
2003-01-27,24.21,504987000.0,543057000.0,38070000.0,755303580.0,1.49568915635452
2003-01-28,24.44,504987000.0,543057000.0,38070000.0,762479120.0,1.509898512238929
2003-01-29,24.26,504987000.0,543057000.0,38070000.0,756863480.0,1.498778146764174
2003-01-30,24.12,504987000.0,543057000.0,38070000.0,752495760.0,1.4901289736171426
2003-01-31,24.83,504987000.0,543057000.0,38070000.0,774646340.0,1.533992637434231
2003-02-03,25.42,504987000.0,543057000.0,38070000.0,793053160.0,1.5704427242681496
2003-02-04,25.49,504987000.0,543057000.0,38070000.0,795237020.0,1.5747673108416653
2003-02-05,25.44,504987000.0,543057000.0,38070000.0,793677120.0,1.571678320432011
2003-02-06,25.4,504987000.0,543057000.0,38070000.0,792429200.0,1.5692071281042879
2003-02-07,24.64,504987000.0,543057000.0,38070000.0,768718720.0,1.5222544738775454
2003-02-10,24.62,504987000.0,543057000.0,38070000.0,768094760.0,1.5210188777136837
2003-02-11,25.23,504987000.0,543057000.0,38070000.0,787125540.0,1.5587045607114638
2003-02-12,25.71,504987000.0,543057000.0,38070000.0,802100580.0,1.5883588686441432
2003-02-13,25.93,504987000.0,543057000.0,38070000.0,808964140.0,1.6019504264466213
2003-02-14,26.31,504987000.0,543057000.0,38070000.0,820819380.0,1.6254267535599927
2003-02-18,26.66,504987000.0,543057000.0,38070000.0,831738680.0,1.6470496864275714
2003-02-19,26.65,504987000.0,543057000.0,38070000.0,831426700.0,1.6464318883456406
2003-02-20,26.58,504987000.0,543057000.0,38070000.0,829242840.0,1.6421073017721248
2003-02-21,27.2,504987000.0,543057000.0,38070000.0,848585600.0,1.6804107828518358
2003-02-24,26.95,504987000.0,543057000.0,38070000.0,840786100.0,1.6649658308035653
2003-02-25,27.56,504987000.0,543057000.0,38070000.0,859816880.0,1.7026515138013454
2003-02-26,27.53,504987000.0,543057000.0,38070000.0,858880940.0,1.7007981195555528
2003-02-27,27.66,504987000.0,543057000.0,38070000.0,862936680.0,1.7088294946206537
2003-02-28,28.04,504987000.0,543057000.0,38070000.0,874791920.0,1.7323058217340248
2003-03-03,27.58,504987000.0,543057000.0,38070000.0,860440840.0,1.703887109965207
2003-03-04,26.83,534155000.0,573088000.0,38933000.0,837042340.0,1.5670401662438804
2003-03-05,27.08,534155000.0,573088000.0,38933000.0,844841840.0,1.5816417332047814
2003-03-06,27.1,534155000.0,573088000.0,38933000.0,845465800.0,1.5828098585616535
2003-03-07,27.45,534155000.0,573088000.0,38933000.0,856385100.0,1.6032520523069147
2003-03-10,27.04,534155000.0,573088000.0,38933000.0,843593920.0,1.5793054824910373
2003-03-11,26.72,534155000.0,573088000.0,38933000.0,833610560.0,1.560615476781084
2003-03-12,26.73,534155000.0,573088000.0,38933000.0,833922540.0,1.5611995394595202
2003-03-13,27.45,534155000.0,573088000.0,38933000.0,856385100.0,1.6032520523069147
2003-03-14,27.58,534155000.0,573088000.0,38933000.0,860440840.0,1.6108448671265831
2003-03-17,28.31,534155000.0,573088000.0,38933000.0,883215380.0,1.6534814426524136
2003-03-18,28.28,534155000.0,573088000.0,38933000.0,882279440.0,1.6517292546171056
2003-03-19,28.27,534155000.0,573088000.0,38933000.0,881967460.0,1.6511451919386695
2003-03-20,28.64,534155000.0,573088000.0,38933000.0,893510720.0,1.6727555110408028
2003-03-21,28.87,534155000.0,573088000.0,38933000.0,900686260.0,1.6861889526448315
2003-03-24,27.83,534155000.0,573088000.0,38933000.0,868240340.0,1.625446434087484
2003-03-25,28.08,534155000.0,573088000.0,38933000.0,876039840.0,1.6400480010483849
2003-03-26,27.83,534155000.0,573088000.0,38933000.0,868240340.0,1.625446434087484
2003-03-27,27.68,534155000.0,573088000.0,38933000.0,863560640.0,1.6166854939109434
2003-03-28,28.78,534155000.0,573088000.0,38933000.0,897878440.0,1.6809323885389071
2003-03-31,28.62,534155000.0,573088000.0,38933000.0,895262220.0,1.676034521814829
2003-04-01,28.88,534155000.0,573088000.0,38933000.0,903395280.0,1.6912605517125179
2003-04-02,28.54,534155000.0,573088000.0,38933000.0,892759740.0,1.671349589538617
2003-04-03,28.26,534155000.0,573088000.0,38933000.0,884001060.0,1.6549523265718753
2003-04-04,27.02,534155000.0,573088000.0,38933000.0,845212620.0,1.58233587629059
2003-04-07,26.37,534155000.0,573088000.0,38933000.0,824879970.0,1.5442708015463675
2003-04-08,26.05,534155000.0,573088000.0,38933000.0,814870050.0,1.5255310724415199
2003-04-09,26.16,534155000.0,573088000.0,38933000.0,818310960.0,1.5319728543213111
2003-04-10,26.22,534155000.0,573088000.0,38933000.0,820187820.0,1.5354865535284703
2003-04-11,27.38,534155000.0,573088000.0,38933000.0,856473780.0,1.6034180715335435
2003-04-14,28.22,534155000.0,573088000.0,38933000.0,882749820.0,1.6526098604337691
2003-04-15,28.49,534155000.0,573088000.0,38933000.0,891195690.0,1.6684215068659847
2003-04-16,28.28,534155000.0,573088000.0,38933000.0,884626680.0,1.6561235596409283
2003-04-17,29.06,534155000.0,573088000.0,38933000.0,909025860.0,1.701801649333995
2003-04-21,29.61,534155000.0,573088000.0,38933000.0,926230410.0,1.734010558732952
2003-04-22,29.77,534155000.0,573088000.0,38933000.0,931235370.0,1.743380423285376
2003-04-23,30.14,534155000.0,573088000.0,38933000.0,942809340.0,1.7650482350628562
2003-04-24,29.99,534155000.0,573088000.0,38933000.0,938117190.0,1.7562639870449588
2003-04-25,29.76,534155000.0,573088000.0,38933000.0,930922560.0,1.7427948067508494
2003-04-28,29.68,534155000.0,573088000.0,38933000.0,928420080.0,1.7381098744746375
2003-04-29,29.68,534155000.0,573088000.0,38933000.0,928420080.0,1.7381098744746375
2003-04-30,29.63,534155000.0,573088000.0,38933000.0,926856030.0,1.735181791802005
2003-05-01,29.53,534155000.0,573088000.0,38933000.0,923727930.0,1.72932562645674
2003-05-02,30.1,558355000.0,611293000.0,52938000.0,941558100.0,1.6863072776280323
2003-05-05,30.16,558355000.0,611293000.0,52938000.0,943434960.0,1.6896686874837692
2003-05-06,30.73,558355000.0,611293000.0,52938000.0,961265130.0,1.7216020811132702
2003-05-07,30.37,558355000.0,611293000.0,52938000.0,950003970.0,1.7014336219788486
2003-05-08,29.61,558355000.0,611293000.0,52938000.0,926230410.0,1.6588557638061807
2003-05-09,29.56,558355000.0,611293000.0,52938000.0,924666360.0,1.6560545889263998
2003-05-12,29.31,558355000.0,611293000.0,52938000.0,916846110.0,1.642048714527496
2003-05-13,29.24,558355000.0,611293000.0,52938000.0,914656440.0,1.6381270696958028
2003-05-14,28.94,558355000.0,611293000.0,52938000.0,905272140.0,1.621320020417118
2003-05-15,28.98,558355000.0,611293000.0,52938000.0,906523380.0,1.6235609603209427
2003-05-16,29.79,558355000.0,611293000.0,52938000.0,931860990.0,1.6689399933733915
2003-05-19,29.42,558355000.0,611293000.0,52938000.0,920287020.0,1.6482112992630136
2003-05-20,29.44,558355000.0,611293000.0,52938000.0,920912640.0,1.649331769214926
2003-05-21,29.33,558355000.0,611293000.0,52938000.0,917471730.0,1.6431691844794083
2003-05-22,29.58,558355000.0,611293000.0,52938000.0,925291980.0,1.6571750588783123
2003-05-23,29.4,558355000.0,611293000.0,52938000.0,919661400.0,1.6470908293111013
2003-05-27,30.28,558355000.0,611293000.0,52938000.0,947188680.0,1.6963915071952431
2003-05-28,30.73,558355000.0,611293000.0,52938000.0,961265130.0,1.7216020811132702
2003-05-29,31.35,558355000.0,611293000.0,52938000.0,980659350.0,1.7563366496225519
2003-05-30,32.43,558355000.0,611293000.0,52938000.0,1014442830.0,1.816842027025817
2003-06-02,32.62,558355000.0,611293000.0,52938000.0,1020386219.9999999,1.8274864915689837
2003-06-03,32.69,558355000.0,611293000.0,52938000.0,1022575889.9999999,1.8314081364006767
2003-06-04,32.04,558355000.0,611293000.0,52938000.0,1002243240.0,1.7949928629635268
2003-06-05,32.0,558355000.0,611293000.0,52938000.0,1000992000.0,1.7927519230597022
2003-06-06,31.67,558355000.0,611293000.0,52938000.0,990669270.0,1.774264168853149
2003-06-09,31.38,558355000.0,611293000.0,52938000.0,981597780.0,1.7580173545504205
2003-06-10,31.73,558355000.0,611293000.0,52938000.0,992546130.0,1.777625578708886
2003-06-11,32.0,558355000.0,611293000.0,52938000.0,1000992000.0,1.7927519230597022
2003-06-12,33.19,558355000.0,611293000.0,52938000.0,1038216389.9999999,1.8594198851984847
2003-06-13,33.6,558355000.0,611293000.0,52938000.0,1051041600.0,1.8823895192126874
2003-06-16,33.19,558355000.0,611293000.0,52938000.0,1038216389.9999999,1.8594198851984847
2003-06-17,34.04,558355000.0,611293000.0,52938000.0,1064805240.0,1.907039858154758
2003-06-18,33.66,558355000.0,611293000.0,52938000.0,1052918459.9999999,1.885750929068424
2003-06-19,33.5,558355000.0,611293000.0,52938000.0,1047913500.0,1.8767871694531257
2003-06-20,32.99,558355000.0,611293000.0,52938000.0,1031960190.0000001,1.8482151856793618
2003-06-23,32.49,558355000.0,611293000.0,52938000.0,1016319690.0000001,1.820203436881554
2003-06-24,32.3,558355000.0,611293000.0,52938000.0,1010376299.9999999,1.8095589723383867
2003-06-25,32.63,558355000.0,611293000.0,52938000.0,1020699030.0000001,1.8280467265449403
2003-06-26,33.04,558355000.0,611293000.0,52938000.0,1033524240.0,1.8510163605591425
2003-06-27,33.39,558355000.0,611293000.0,52938000.0,1044472590.0,1.870624584717608
2003-06-30,33.44,558355000.0,611293000.0,52938000.0,1572482560.0,2.816277386250683
2003-07-01,33.88,558355000.0,611293000.0,52938000.0,1593173120.0000002,2.8533336676487187
2003-07-02,35.09,558355000.0,611293000.0,52938000.0,1650072160.0000002,2.9552384414933157
2003-07-03,35.46,558355000.0,611293000.0,52938000.0,1667471040.0,2.9863994053962086
2003-07-07,35.47,558355000.0,611293000.0,52938000.0,1667941280.0,2.9872415936098
2003-07-08,36.33,558355000.0,611293000.0,52938000.0,1708381920.0,3.0596697799786874
2003-07-09,36.0,558355000.0,611293000.0,52938000.0,1692864000.0,3.031877568930161
2003-07-10,36.58,558355000.0,611293000.0,52938000.0,1720137920.0,3.08072448531848
2003-07-11,36.46,558355000.0,611293000.0,52938000.0,1714495040.0,3.0706182267553794
2003-07-14,36.68,558355000.0,611293000.0,52938000.0,1724840320.0,3.089146367454397
2003-07-15,36.91,558355000.0,611293000.0,52938000.0,1735655839.9999998,3.108516696367006
2003-07-16,36.0,558355000.0,611293000.0,52938000.0,1692864000.0,3.031877568930161
2003-07-17,34.96,558355000.0,611293000.0,52938000.0,1643959040.0,2.944289994716623
2003-07-18,34.82,558355000.0,611293000.0,52938000.0,1637375680.0,2.932499359726339
2003-07-21,35.0,558355000.0,611293000.0,52938000.0,1645840000.0,2.9476587475709897
2003-07-22,34.85,558355000.0,611293000.0,52938000.0,1638786400.0,2.935025924367114
2003-07-23,34.73,558355000.0,611293000.0,52938000.0,1633143519.9999998,2.9249196658040133
2003-07-24,34.0,558355000.0,611293000.0,52938000.0,1598816000.0,2.863439926211819
2003-07-25,35.05,558355000.0,611293000.0,52938000.0,1648191199.9999998,2.951869688638948
2003-07-28,35.91,558355000.0,611293000.0,52938000.0,1688631839.9999998,3.024297875007835
2003-07-29,34.29,558355000.0,611293000.0,52938000.0,1612452960.0,2.8878633844059785
2003-07-30,34.12,558355000.0,611293000.0,52938000.0,1604458879.9999998,2.8735461847749186
2003-07-31,34.48,558355000.0,611293000.0,52938000.0,1621387519.9999998,2.90386496046422
2003-08-01,34.08,594712000.0,639114000.0,44402000.0,1602577920.0,2.694712600384724
2003-08-04,34.11,594712000.0,639114000.0,44402000.0,1603988640.0,2.6970847065470345
2003-08-05,33.73,594712000.0,639114000.0,44402000.0,1586119519.9999998,2.6670380284911013
2003-08-06,33.22,594712000.0,639114000.0,44402000.0,1562137280.0,2.6267122237318232
2003-08-07,32.66,594712000.0,639114000.0,44402000.0,1535803839.9999998,2.582432908702027
2003-08-08,32.82,594712000.0,639114000.0,44402000.0,1543327680.0,2.5950841415676833
2003-08-11,32.81,594712000.0,639114000.0,44402000.0,1542857440.0,2.5942934395135797
2003-08-12,33.12,594712000.0,639114000.0,44402000.0,1557434879.9999998,2.618805203190788
2003-08-13,33.96,594712000.0,639114000.0,44402000.0,1596935040.0,2.685224175735482
2003-08-14,34.47,594712000.0,639114000.0,44402000.0,1620917280.0,2.7255499804947605
2003-08-15,34.96,594712000.0,639114000.0,44402000.0,1643959040.0,2.764294381145832
2003-08-18,35.48,594712000.0,639114000.0,44402000.0,1668411519.9999998,2.8054108879592135
2003-08-19,35.93,594712000.0,639114000.0,44402000.0,1689572320.0,2.8409924803938713
2003-08-20,35.84,594712000.0,639114000.0,44402000.0,1685340160.0000002,2.8338761619069404
2003-08-21,35.7,594712000.0,639114000.0,44402000.0,1678756800.0000002,2.822806333149491
2003-08-22,34.98,594712000.0,639114000.0,44402000.0,1644899519.9999998,2.7658757852540385
2003-08-25,34.97,594712000.0,639114000.0,44402000.0,1644429280.0,2.7650850831999354
2003-08-26,34.62,594712000.0,639114000.0,44402000.0,1627970879.9999998,2.7374105113063125
2003-08-27,34.55,594712000.0,639114000.0,44402000.0,1624679199.9999998,2.731875596927588
2003-08-28,35.11,594712000.0,639114000.0,44402000.0,1651012640.0,2.7761549119573843
2003-08-29,35.75,594712000.0,639114000.0,44402000.0,1681108000.0,2.8267598434200085
2003-09-02,36.1,594712000.0,639114000.0,44402000.0,1697566400.0,2.854434415313631
2003-09-03,35.01,594712000.0,639114000.0,44402000.0,1646310240.0,2.7682478914163493
2003-09-04,34.98,594712000.0,639114000.0,44402000.0,1644899519.9999998,2.7658757852540385
2003-09-05,34.73,594712000.0,639114000.0,44402000.0,1633143519.9999998,2.746108233901451
2003-09-08,35.02,594712000.0,639114000.0,44402000.0,1646780480.0000002,2.7690385934704533
2003-09-09,34.54,594712000.0,639114000.0,44402000.0,1624208960.0,2.731084894873485
2003-09-10,33.4,594712000.0,639114000.0,44402000.0,1570601600.0,2.640944860705686
2003-09-11,33.65,594712000.0,639114000.0,44402000.0,1582357600.0,2.6607124120582735
2003-09-12,33.39,594712000.0,639114000.0,44402000.0,1570131360.0,2.6401541586515824
2003-09-15,34.03,594712000.0,639114000.0,44402000.0,1600226720.0,2.6907590901142067
2003-09-16,35.17,594712000.0,639114000.0,44402000.0,1653834080.0,2.7808991242820054
2003-09-17,35.65,594712000.0,639114000.0,44402000.0,1676405600.0,2.8188528228789735
2003-09-18,36.84,594712000.0,639114000.0,44402000.0,1732364160.0000002,2.91294636731729
2003-09-19,36.71,594712000.0,639114000.0,44402000.0,1726251040.0,2.9026672406139444
2003-09-22,35.87,594712000.0,639114000.0,44402000.0,1686750879.9999998,2.83624826806925
2003-09-23,36.23,594712000.0,639114000.0,44402000.0,1703679519.9999998,2.864713542016976
2003-09-24,35.43,594712000.0,639114000.0,44402000.0,1666060320.0,2.8014573776886964
2003-09-25,34.83,594712000.0,639114000.0,44402000.0,1637845920.0,2.7540152544424865
2003-09-26,33.65,594712000.0,639114000.0,44402000.0,1582357600.0,2.6607124120582735
2003-09-29,33.73,594712000.0,639114000.0,44402000.0,1588615539.9999998,2.671235051587995
2003-09-30,34.32,594712000.0,639114000.0,44402000.0,1616403360.0,2.7179598864660544
2003-10-01,34.92,594712000.0,639114000.0,44402000.0,1644662160.0,2.7654766676979783
2003-10-02,35.38,594712000.0,639114000.0,44402000.0,1666327240.0000002,2.801906199975787
2003-10-03,36.57,594712000.0,639114000.0,44402000.0,1722373860.0,2.896147816085769
2003-10-06,36.67,594712000.0,639114000.0,44402000.0,1727083660.0,2.904067279624423
2003-10-07,36.67,594712000.0,639114000.0,44402000.0,1727083660.0,2.904067279624423
2003-10-08,36.75,594712000.0,639114000.0,44402000.0,1730851500.0,2.9104028504553465
2003-10-09,37.96,594712000.0,639114000.0,44402000.0,1787840080.0,3.00622835927306
2003-10-10,38.61,594712000.0,639114000.0,44402000.0,1818453780.0,3.0577048722743108
2003-10-13,38.63,594712000.0,639114000.0,44402000.0,1819395740.0000002,3.059288764982042
2003-10-14,38.75,594712000.0,639114000.0,44402000.0,1825047500.0,3.0687921212284266
2003-10-15,39.13,594712000.0,639114000.0,44402000.0,1842944740.0000002,3.098886082675312
2003-10-16,39.23,594712000.0,639114000.0,44402000.0,1847654539.9999998,3.106805546213965
2003-10-17,37.94,594712000.0,639114000.0,44402000.0,1786898120.0,3.004644466565329
2003-10-20,38.51,594712000.0,639114000.0,44402000.0,1813743980.0,3.049785408735657
2003-10-21,39.11,594712000.0,639114000.0,44402000.0,1842002780.0,3.0973021899675808
2003-10-22,38.93,594712000.0,639114000.0,44402000.0,1833525140.0,3.083047155598004
2003-10-23,37.52,594712000.0,639114000.0,44402000.0,1767116960.0000002,2.9713827197029827
2003-10-24,37.83,594712000.0,639114000.0,44402000.0,1781717340.0,2.9959330566728095
2003-10-27,37.7,594712000.0,639114000.0,44402000.0,1775594600.0000002,2.98563775407256
2003-10-28,38.08,594712000.0,639114000.0,44402000.0,1793491840.0,3.0157317155194447
2003-10-29,37.95,594712000.0,639114000.0,44402000.0,1787369100.0000002,3.005436412919195
2003-10-30,38.21,621155000.0,669759000.0,48604000.0,1799614580.0,2.8972069451264177
2003-10-31,38.1,621155000.0,669759000.0,48604000.0,1794433800.0,2.8888663860067134
2003-11-03,40.09,621155000.0,669759000.0,48604000.0,1888158820.0000002,3.0397546828086393
2003-11-04,39.43,621155000.0,669759000.0,48604000.0,1857074140.0,2.9897113280904124
2003-11-05,40.33,621155000.0,669759000.0,48604000.0,1899462340.0,3.0579522663425394
2003-11-06,40.11,621155000.0,669759000.0,48604000.0,1889100780.0,3.0412711481031303
2003-11-07,39.88,621155000.0,669759000.0,48604000.0,1878268240.0000002,3.0238317972164763
2003-11-10,39.03,621155000.0,669759000.0,48604000.0,1838234940.0,2.959382022200578
2003-11-11,39.09,621155000.0,669759000.0,48604000.0,1841060820.0000002,2.9639314180840537
2003-11-12,39.85,621155000.0,669759000.0,48604000.0,1876855300.0,3.0215570992747383
2003-11-13,40.0,621155000.0,669759000.0,48604000.0,1883920000.0,3.032930588983426
2003-11-14,39.5,621155000.0,669759000.0,48604000.0,1860371000.0,2.9950189566211334
2003-11-17,39.27,621155000.0,669759000.0,48604000.0,1849538460.0000002,2.977579605734479
2003-11-18,39.43,621155000.0,669759000.0,48604000.0,1857074140.0,2.9897113280904124
2003-11-19,40.13,621155000.0,669759000.0,48604000.0,1890042740.0000002,3.0427876133976226
2003-11-20,40.05,621155000.0,669759000.0,48604000.0,1886274899.9999998,3.036721752219655
2003-11-21,40.09,621155000.0,669759000.0,48604000.0,1888158820.0000002,3.0397546828086393
2003-11-24,41.76,621155000.0,669759000.0,48604000.0,1966812480.0,3.166379534898697
2003-11-25,41.21,621155000.0,669759000.0,48604000.0,1940908580.0,3.124676739300175
2003-11-26,42.11,621155000.0,669759000.0,48604000.0,1983296780.0,3.192917677552302
2003-11-28,42.38,621155000.0,669759000.0,48604000.0,1996013240.0000002,3.2133899590279404
2003-12-01,42.33,621155000.0,669759000.0,48604000.0,1993658340.0,3.2095987957917105
2003-12-02,42.0,621155000.0,669759000.0,48604000.0,1978116000.0,3.1845771184325975
2003-12-03,41.92,621155000.0,669759000.0,48604000.0,1974348160.0,3.1785112572546304
2003-12-04,41.99,621155000.0,669759000.0,48604000.0,1977645020.0,3.1838188857853513
2003-12-05,41.06,621155000.0,669759000.0,48604000.0,1933843880.0,3.1133032495914867
2003-12-08,42.73,621155000.0,669759000.0,48604000.0,2012497539.9999998,3.2399281016815444
2003-12-09,41.48,621155000.0,669759000.0,48604000.0,1953625039.9999998,3.1451490207758126
2003-12-10,40.33,621155000.0,669759000.0,48604000.0,1899462340.0,3.0579522663425394
2003-12-11,41.27,621155000.0,669759000.0,48604000.0,1943734460.0000002,3.12922613518365
2003-12-12,41.15,621155000.0,669759000.0,48604000.0,1938082700.0,3.1201273434166996
2003-12-15,40.68,621155000.0,669759000.0,48604000.0,1915946640.0,3.0844904089961442
2003-12-16,41.15,621155000.0,669759000.0,48604000.0,1938082700.0,3.1201273434166996
2003-12-17,41.07,621155000.0,669759000.0,48604000.0,1934314860.0,3.1140614822387325
2003-12-18,41.45,621155000.0,669759000.0,48604000.0,1952212100.0000002,3.1428743228340754
2003-12-19,41.74,621155000.0,669759000.0,48604000.0,1965870520.0,3.164863069604205
2003-12-22,41.81,621155000.0,669759000.0,48604000.0,1969167380.0,3.170170698134926
2003-12-23,42.19,621155000.0,669759000.0,48604000.0,1987064620.0,3.1989835387302685
2003-12-24,42.16,621155000.0,669759000.0,48604000.0,1985651679.9999998,3.1967088407885305
2003-12-26,42.79,621155000.0,669759000.0,48604000.0,2015323420.0,3.24447749756502
2003-12-29,42.85,621155000.0,669759000.0,48604000.0,2018149300.0,3.249026893448495
2003-12-30,43.51,621155000.0,669759000.0,48604000.0,2049233980.0,3.299070248166722
2003-12-31,44.25,621155000.0,669759000.0,48604000.0,2084086500.0,3.355179464062915
2004-01-02,43.59,621155000.0,669759000.0,48604000.0,2070525000.0000002,3.3333467492010853
2004-01-05,43.67,621155000.0,669759000.0,48604000.0,2074325000.0,3.3394643848958796
2004-01-06,43.77,621155000.0,669759000.0,48604000.0,2079075000.0000002,3.347111429514373
2004-01-07,44.5,621155000.0,669759000.0,48604000.0,2113750000.0,3.402934855229371
2004-01-08,44.6,621155000.0,669759000.0,48604000.0,2118500000.0,3.410581899847864
2004-01-09,44.27,621155000.0,669759000.0,48604000.0,2102825000.0000002,3.3853466526068376
2004-01-12,44.6,621155000.0,669759000.0,48604000.0,2118500000.0,3.410581899847864
2004-01-13,44.93,621155000.0,669759000.0,48604000.0,2134175000.0,3.435817147088891
2004-01-14,44.67,621155000.0,669759000.0,48604000.0,2121825000.0,3.415934831080809
2004-01-15,43.99,621155000.0,669759000.0,48604000.0,2089525000.0,3.3639349276750568
2004-01-16,44.82,621155000.0,669759000.0,48604000.0,2128950000.0,3.4274053980085486
2004-01-20,45.1,621155000.0,669759000.0,48604000.0,2142250000.0,3.448817122940329
2004-01-21,44.23,621155000.0,669759000.0,48604000.0,2100924999.9999998,3.3822878347594396
2004-01-22,44.2,621155000.0,669759000.0,48604000.0,2099500000.0000002,3.3799937213738924
2004-01-23,44.51,621155000.0,669759000.0,48604000.0,2114225000.0,3.4036995596912205
2004-01-26,45.67,621155000.0,669759000.0,48604000.0,2169325000.0,3.492405277265739
2004-01-27,45.53,621155000.0,669759000.0,48604000.0,2162675000.0,3.4816994147998486
2004-01-28,44.07,621155000.0,669759000.0,48604000.0,2093325000.0,3.3700525633698515
2004-01-29,42.74,621155000.0,669759000.0,48604000.0,2030150000.0,3.268346869943895
2004-01-30,43.07,621155000.0,669759000.0,48604000.0,2045825000.0,3.2935821171849216
2004-02-02,42.58,621155000.0,669759000.0,48604000.0,2022550000.0,3.256111598554306
2004-02-03,42.47,621155000.0,669759000.0,48604000.0,2017325000.0,3.247699849473964
2004-02-04,41.81,621155000.0,669759000.0,48604000.0,1985975000.0,3.19722935499191
2004-02-05,41.71,621155000.0,669759000.0,48604000.0,1981225000.0,3.1895823103734173
2004-02-06,43.33,621155000.0,669759000.0,48604000.0,2058175000.0,3.3134644331930034
2004-02-09,42.95,621155000.0,669759000.0,48604000.0,2040125000.0000002,3.2844056636427306
2004-02-10,43.74,621155000.0,669759000.0,48604000.0,2077650000.0,3.3448173161288244
2004-02-11,47.12,621155000.0,669759000.0,48604000.0,2238200000.0,3.603287424233887
2004-02-12,46.87,621155000.0,669759000.0,48604000.0,2226325000.0,3.5841698126876547
2004-02-13,46.45,621155000.0,669759000.0,48604000.0,2206375000.0,3.5520522252899838
2004-02-17,46.46,621155000.0,669759000.0,48604000.0,2206850000.0,3.5528169297518333
2004-02-18,46.0,621155000.0,669759000.0,48604000.0,2185000000.0,3.5176405245067657
2004-02-19,45.56,621155000.0,669759000.0,48604000.0,2164100000.0,3.4839935281853966
2004-02-20,44.26,621155000.0,669759000.0,48604000.0,2102350000.0,3.384581948144988
2004-02-23,43.03,621155000.0,669759000.0,48604000.0,2043925000.0,3.2905232993375244
2004-02-24,41.88,621155000.0,669759000.0,48604000.0,1989300000.0000002,3.202582286224856
2004-02-25,44.15,621155000.0,669759000.0,48604000.0,2097125000.0,3.3761701990646458
2004-02-26,45.05,621155000.0,669759000.0,48604000.0,2139874999.9999998,3.444993600631082
2004-02-27,47.65,651915000.0,701611000.0,49696000.0,2263375000.0,3.471886672342253
2004-03-01,48.1,651915000.0,701611000.0,49696000.0,2284750000.0,3.50467468918494
2004-03-02,47.89,651915000.0,701611000.0,49696000.0,2274775000.0,3.4893736146583527
2004-03-03,47.95,651915000.0,701611000.0,49696000.0,2277625000.0,3.4937453502373774
2004-03-04,47.67,651915000.0,701611000.0,49696000.0,2264325000.0,3.4733439175352614
2004-03-05,48.43,651915000.0,701611000.0,49696000.0,2300425000.0,3.5287192348695764
2004-03-08,47.48,651915000.0,701611000.0,49696000.0,2255300000.0,3.4595000882016826
2004-03-09,47.83,651915000.0,701611000.0,49696000.0,2271925000.0,3.485001879079328
