date,close price,ALXN_SHE,ALXN_TA,ALXN_TL,market cap,PB Ratio
2004-04-01,6.0,126003000.0,272119000.0,146116000.0,127608000.0,1.0127377919573344
2004-04-02,5.96,126003000.0,272119000.0,146116000.0,126757280.0,1.0059862066776188
2004-04-05,6.13,126003000.0,272119000.0,146116000.0,130372840.0,1.03468044411641
2004-04-06,5.87,126003000.0,272119000.0,146116000.0,124843160.0,0.9907951397982587
2004-04-07,5.98,126003000.0,272119000.0,146116000.0,127182640.00000001,1.0093619993174767
2004-04-08,5.88,126003000.0,272119000.0,146116000.0,125055840.0,0.9924830361181877
2004-04-12,5.88,126003000.0,272119000.0,146116000.0,125055840.0,0.9924830361181877
2004-04-13,5.7,126003000.0,272119000.0,146116000.0,121227600.0,0.9621009023594677
2004-04-14,5.73,126003000.0,272119000.0,146116000.0,121865640.00000001,0.9671645913192545
2004-04-15,5.9,126003000.0,272119000.0,146116000.0,125481200.00000001,0.9958588287580455
2004-04-16,5.94,126003000.0,272119000.0,146116000.0,126331920.00000001,1.0026104140377612
2004-04-19,6.02,126003000.0,272119000.0,146116000.0,128033359.99999999,1.016113584597192
2004-04-20,5.85,126003000.0,272119000.0,146116000.0,124417799.99999999,0.9874193471584009
2004-04-21,5.95,126003000.0,272119000.0,146116000.0,126544600.0,1.00429831035769
2004-04-22,6.12,126003000.0,272119000.0,146116000.0,130160160.0,1.032992547796481
2004-04-23,6.09,126003000.0,272119000.0,146116000.0,129522120.0,1.0279288588366944
2004-04-26,6.18,126003000.0,272119000.0,146116000.0,131436240.0,1.0431199257160544
2004-04-27,6.15,126003000.0,272119000.0,146116000.0,130798200.00000001,1.0380562367562678
2004-04-28,6.02,126003000.0,272119000.0,146116000.0,128033359.99999999,1.016113584597192
2004-04-29,5.95,126003000.0,272119000.0,146116000.0,126544600.0,1.00429831035769
2004-04-30,5.63,126003000.0,272119000.0,146116000.0,119738840.0,0.9502856281199654
2004-05-03,5.7,126003000.0,272119000.0,146116000.0,123245400.0,0.9781148067903145
2004-05-04,5.62,126003000.0,272119000.0,146116000.0,121515640.0,0.964386879677468
2004-05-05,5.68,126003000.0,272119000.0,146116000.0,122812960.0,0.9746828250121029
2004-05-06,5.56,126003000.0,272119000.0,146116000.0,120218319.99999999,0.954090934342833
2004-05-07,5.44,126003000.0,272119000.0,146116000.0,117623680.00000001,0.9334990436735634
2004-05-10,5.24,126003000.0,272119000.0,146116000.0,113299280.0,0.899179225891447
2004-05-11,5.24,126003000.0,272119000.0,146116000.0,113299280.0,0.899179225891447
2004-05-12,5.25,126003000.0,272119000.0,146116000.0,113515500.0,0.9008952167805528
2004-05-13,5.22,126003000.0,272119000.0,146116000.0,112866840.0,0.8957472441132354
2004-05-14,5.22,126003000.0,272119000.0,146116000.0,112866840.0,0.8957472441132354
2004-05-17,5.09,126003000.0,272119000.0,146116000.0,110055980.0,0.8734393625548598
2004-05-18,5.17,126003000.0,272119000.0,146116000.0,111785740.0,0.8871672896677063
2004-05-19,5.07,126003000.0,272119000.0,146116000.0,109623540.0,0.8700073807766482
2004-05-20,4.98,126003000.0,272119000.0,146116000.0,107677560.00000001,0.854563462774696
2004-05-21,4.98,126003000.0,272119000.0,146116000.0,107677560.00000001,0.854563462774696
2004-05-24,4.97,126003000.0,272119000.0,146116000.0,107461340.0,0.8528474718855901
2004-05-25,5.13,126003000.0,272119000.0,146116000.0,110920860.0,0.880303326111283
2004-05-26,5.21,126003000.0,272119000.0,146116000.0,112650620.0,0.8940312532241296
2004-05-27,5.12,126003000.0,272119000.0,146116000.0,110704640.0,0.8785873352221772
2004-05-28,5.01,126003000.0,272119000.0,146116000.0,108326220.0,0.8597114354420133
2004-06-01,5.19,126003000.0,272119000.0,146116000.0,112218180.00000001,0.8905992714459181
2004-06-02,5.16,126003000.0,272119000.0,146116000.0,111569520.0,0.8854512987786005
2004-06-03,5.0,126003000.0,272119000.0,146116000.0,108110000.0,0.8579954445529074
2004-06-04,5.02,111862000.0,253265000.0,141403000.0,108542439.99999999,0.9703245069818167
2004-06-07,5.14,111862000.0,253265000.0,141403000.0,111137080.0,0.9935195151168404
2004-06-08,4.78,111862000.0,253265000.0,141403000.0,103353160.0,0.9239344907117698
2004-06-09,4.48,111862000.0,253265000.0,141403000.0,96866560.00000001,0.8659469703742112
2004-06-10,4.45,111862000.0,253265000.0,141403000.0,96217900.0,0.8601482183404552
2004-06-14,4.45,111862000.0,253265000.0,141403000.0,96217900.0,0.8601482183404552
2004-06-15,4.48,111862000.0,253265000.0,141403000.0,96866560.00000001,0.8659469703742112
2004-06-16,4.48,111862000.0,253265000.0,141403000.0,96866560.00000001,0.8659469703742112
2004-06-17,4.49,111862000.0,253265000.0,141403000.0,97082780.0,0.8678798877187964
2004-06-18,4.58,111862000.0,253265000.0,141403000.0,99028760.0,0.885276143820064
2004-06-21,4.57,111862000.0,253265000.0,141403000.0,98812540.0,0.8833432264754787
2004-06-22,4.55,111862000.0,253265000.0,141403000.0,98380100.0,0.8794773917863081
2004-06-23,4.8,111862000.0,253265000.0,141403000.0,103785600.0,0.9278003254009405
2004-06-24,4.78,111862000.0,253265000.0,141403000.0,103353160.0,0.9239344907117698
2004-06-25,4.8,111862000.0,253265000.0,141403000.0,103785600.0,0.9278003254009405
2004-06-28,4.64,111862000.0,253265000.0,141403000.0,100326080.0,0.8968736478875757
2004-06-29,4.61,111862000.0,253265000.0,141403000.0,99677420.0,0.8910748958538199
2004-06-30,4.65,111862000.0,253265000.0,141403000.0,100542300.00000001,0.8988065652321612
2004-07-01,4.55,111862000.0,253265000.0,141403000.0,98380100.0,0.8794773917863081
2004-07-02,4.52,111862000.0,253265000.0,141403000.0,97731439.99999999,0.8736786397525521
2004-07-06,4.42,111862000.0,253265000.0,141403000.0,95569240.0,0.8543494663066993
2004-07-07,4.33,111862000.0,253265000.0,141403000.0,93623260.0,0.8369532102054317
2004-07-08,4.2,111862000.0,253265000.0,141403000.0,90812400.0,0.8118252847258229
2004-07-09,4.22,111862000.0,253265000.0,141403000.0,91244840.0,0.8156911194149935
2004-07-12,4.16,111862000.0,253265000.0,141403000.0,89947520.0,0.8040936153474817
2004-07-13,4.1,111862000.0,253265000.0,141403000.0,88650199.99999999,0.7924961112799699
2004-07-14,4.09,111862000.0,253265000.0,141403000.0,88433980.0,0.7905631939353847
2004-07-15,4.1,111862000.0,253265000.0,141403000.0,88650199.99999999,0.7924961112799699
2004-07-16,3.92,111862000.0,253265000.0,141403000.0,84758240.0,0.7577035990774347
2004-07-19,4.02,111862000.0,253265000.0,141403000.0,86920439.99999999,0.7770327725232875
2004-07-20,4.2,111862000.0,253265000.0,141403000.0,90812400.0,0.8118252847258229
2004-07-21,3.98,111862000.0,253265000.0,141403000.0,86055560.0,0.7693011031449465
2004-07-22,4.0,111862000.0,253265000.0,141403000.0,86488000.0,0.773166937834117
2004-07-23,3.91,111862000.0,253265000.0,141403000.0,84542020.0,0.7557706817328494
2004-07-26,3.8,111862000.0,253265000.0,141403000.0,82163600.0,0.7345085909424112
2004-07-27,3.86,111862000.0,253265000.0,141403000.0,83460920.0,0.746106095009923
2004-07-28,3.96,111862000.0,253265000.0,141403000.0,85623120.0,0.7654352684557759
2004-07-29,3.92,111862000.0,253265000.0,141403000.0,84758240.0,0.7577035990774347
2004-07-30,3.98,111862000.0,253265000.0,141403000.0,86055560.0,0.7693011031449465
2004-08-02,3.93,111862000.0,253265000.0,141403000.0,108495510.0,0.9699049721978866
2004-08-03,3.86,111862000.0,253265000.0,141403000.0,106563020.0,0.9526293111154815
2004-08-04,3.75,111862000.0,253265000.0,141403000.0,103526250.0,0.9254818437002735
2004-08-05,3.64,111862000.0,253265000.0,141403000.0,100489480.0,0.8983343762850655
2004-08-06,3.39,111862000.0,253265000.0,141403000.0,93587730.0,0.8366355867050473
2004-08-09,3.4,111862000.0,253265000.0,141403000.0,93863800.0,0.839103538288248
2004-08-10,3.63,111862000.0,253265000.0,141403000.0,100213410.0,0.8958664247018648
2004-08-11,3.77,111862000.0,253265000.0,141403000.0,104078390.0,0.930417746866675
2004-08-12,3.77,111862000.0,253265000.0,141403000.0,104078390.0,0.930417746866675
2004-08-13,3.77,111862000.0,253265000.0,141403000.0,104078390.0,0.930417746866675
2004-08-16,3.83,111862000.0,253265000.0,141403000.0,105734810.0,0.9452254563658794
2004-08-17,3.93,111862000.0,253265000.0,141403000.0,108495510.0,0.9699049721978866
2004-08-18,4.12,111862000.0,253265000.0,141403000.0,113740840.0,1.0167960522787005
2004-08-19,3.9,111862000.0,253265000.0,141403000.0,107667300.0,0.9625011174482845
2004-08-20,4.07,111862000.0,253265000.0,141403000.0,112360490.00000001,1.0044562943626971
2004-08-23,3.92,111862000.0,253265000.0,141403000.0,108219440.0,0.967437020614686
2004-08-24,4.05,111862000.0,253265000.0,141403000.0,111808350.0,0.9995203911962954
2004-08-25,4.13,111862000.0,253265000.0,141403000.0,114016910.0,1.0192640038619012
2004-08-26,4.0,111862000.0,253265000.0,141403000.0,110428000.0,0.9871806332802918
2004-08-27,4.16,111862000.0,253265000.0,141403000.0,114845120.0,1.0266678586115034
2004-08-30,4.02,111862000.0,253265000.0,141403000.0,110980139.99999999,0.9921165364466931
2004-08-31,4.09,111862000.0,253265000.0,141403000.0,112912630.0,1.0093921975290983
2004-09-01,4.03,111862000.0,253265000.0,141403000.0,111256210.0,0.994584488029894
2004-09-02,4.09,111862000.0,253265000.0,141403000.0,112912630.0,1.0093921975290983
2004-09-03,3.94,111862000.0,253265000.0,141403000.0,108771580.0,0.9723729237810874
2004-09-07,4.04,111862000.0,253265000.0,141403000.0,111532280.0,0.9970524396130948
2004-09-08,4.03,111862000.0,253265000.0,141403000.0,111256210.0,0.994584488029894
2004-09-09,4.1,111862000.0,253265000.0,141403000.0,113188699.99999999,1.011860149112299
2004-09-10,4.25,111862000.0,253265000.0,141403000.0,117329750.0,1.04887942286031
2004-09-13,4.38,111862000.0,253265000.0,141403000.0,120918660.0,1.0809627934419195
2004-09-14,4.44,111862000.0,253265000.0,141403000.0,122575080.00000001,1.095770502941124
2004-09-15,4.46,111862000.0,253265000.0,141403000.0,123127220.0,1.1007064061075253
2004-09-16,4.58,111862000.0,253265000.0,141403000.0,126440060.0,1.1303218251059342
2004-09-17,4.51,111862000.0,253265000.0,141403000.0,124507570.0,1.113046164023529
2004-09-20,4.47,111862000.0,253265000.0,141403000.0,123403290.0,1.103174357690726
2004-09-21,4.6,111862000.0,253265000.0,141403000.0,126992199.99999999,1.1352577282723355
2004-09-22,4.32,111862000.0,253265000.0,141403000.0,119262240.00000001,1.0661550839427152
2004-09-23,4.29,111862000.0,253265000.0,141403000.0,118434030.0,1.058751229193113
2004-09-24,4.48,111862000.0,253265000.0,141403000.0,123679360.00000001,1.105642309273927
2004-09-27,4.28,111862000.0,253265000.0,141403000.0,118157960.0,1.0562832776099123
2004-09-28,4.5,172522000.0,319575000.0,147053000.0,124231500.0,0.7200907710321003
2004-09-29,4.52,172522000.0,319575000.0,147053000.0,124783639.99999999,0.7232911744589094
2004-09-30,4.5,172522000.0,319575000.0,147053000.0,124231500.0,0.7200907710321003
2004-10-01,4.68,172522000.0,319575000.0,147053000.0,129200759.99999999,0.7488944018733842
2004-10-04,4.71,172522000.0,319575000.0,147053000.0,130028970.0,0.7536950070135983
2004-10-05,4.55,172522000.0,319575000.0,147053000.0,125611850.0,0.7280917795991236
2004-10-06,4.72,172522000.0,319575000.0,147053000.0,130305040.0,0.755295208727003
2004-10-07,4.48,172522000.0,319575000.0,147053000.0,123679360.00000001,0.716890367605291
2004-10-08,4.44,172522000.0,319575000.0,147053000.0,122575080.00000001,0.7104895607516724
2004-10-11,4.59,172522000.0,319575000.0,147053000.0,126716130.0,0.7344925864527423
2004-10-12,4.5,172522000.0,319575000.0,147053000.0,124231500.0,0.7200907710321003
2004-10-13,4.28,172522000.0,319575000.0,147053000.0,118157960.0,0.6848863333371976
2004-10-14,4.24,172522000.0,319575000.0,147053000.0,117053680.0,0.678485526483579
2004-10-15,4.36,172522000.0,319575000.0,147053000.0,120366520.00000001,0.697687947044435
2004-10-18,4.52,172522000.0,319575000.0,147053000.0,124783639.99999999,0.7232911744589094
2004-10-19,4.35,172522000.0,319575000.0,147053000.0,120090449.99999999,0.6960877453310301
2004-10-20,4.33,172522000.0,319575000.0,147053000.0,119538310.0,0.692887341904221
2004-10-21,4.34,172522000.0,319575000.0,147053000.0,119814380.0,0.6944875436176255
2004-10-22,4.25,172522000.0,319575000.0,147053000.0,117329750.0,0.6800857281969835
2004-10-25,4.22,172522000.0,319575000.0,147053000.0,116501540.0,0.6752851230567696
2004-10-26,4.34,172522000.0,319575000.0,147053000.0,119814380.0,0.6944875436176255
2004-10-27,4.54,172522000.0,319575000.0,147053000.0,125335780.0,0.7264915778857189
2004-10-28,4.52,172522000.0,319575000.0,147053000.0,124783639.99999999,0.7232911744589094
2004-10-29,4.46,172522000.0,319575000.0,147053000.0,123127220.0,0.7136899641784816
2004-11-01,4.56,172522000.0,319575000.0,147053000.0,126412319.99999999,0.732731593651824
2004-11-02,4.37,172522000.0,319575000.0,147053000.0,121145140.0,0.7022011105829981
2004-11-03,4.52,172522000.0,319575000.0,147053000.0,125303439.99999999,0.7263041235320712
2004-11-04,4.82,172522000.0,319575000.0,147053000.0,133620040.00000001,0.7745101494302177
2004-11-05,5.0,172522000.0,319575000.0,147053000.0,138610000.0,0.8034337649691053
2004-11-08,5.05,172522000.0,319575000.0,147053000.0,139996100.0,0.8114681026187964
2004-11-09,5.08,172522000.0,319575000.0,147053000.0,140827760.0,0.8162887052086111
2004-11-10,5.21,172522000.0,319575000.0,147053000.0,144431620.0,0.8371779830978078
2004-11-11,5.18,172522000.0,319575000.0,147053000.0,143599960.0,0.8323573805079932
2004-11-12,5.28,172522000.0,319575000.0,147053000.0,146372160.0,0.8484260558073753
2004-11-15,5.27,172522000.0,319575000.0,147053000.0,146094940.0,0.8468191882774371
2004-11-16,5.16,172522000.0,319575000.0,147053000.0,143045520.0,0.8291436454481168
2004-11-17,5.19,172522000.0,319575000.0,147053000.0,143877180.0,0.8339642480379313
2004-11-18,5.17,172522000.0,319575000.0,147053000.0,143322740.0,0.830750512978055
2004-11-19,4.99,172522000.0,319575000.0,147053000.0,138332780.0,0.8018268974391671
2004-11-22,5.2,172522000.0,319575000.0,147053000.0,144154400.0,0.8355711155678696
2004-11-23,5.21,172522000.0,319575000.0,147053000.0,144431620.0,0.8371779830978078
2004-11-24,5.16,172522000.0,319575000.0,147053000.0,143045520.0,0.8291436454481168
2004-11-26,5.09,172522000.0,319575000.0,147053000.0,141104980.0,0.8178955727385493
2004-11-29,5.06,172522000.0,319575000.0,147053000.0,140273320.0,0.8130749701487346
2004-11-30,5.17,172522000.0,319575000.0,147053000.0,143322740.0,0.830750512978055
2004-12-01,5.29,172522000.0,319575000.0,147053000.0,146649380.0,0.8500329233373135
2004-12-02,5.27,172522000.0,319575000.0,147053000.0,146094940.0,0.8468191882774371
2004-12-03,5.5,172522000.0,319575000.0,147053000.0,152471000.0,0.8837771414660159
2004-12-06,5.6,153960000.0,297412000.0,143452000.0,155243200.0,1.0083346323720448
2004-12-07,5.54,153960000.0,297412000.0,143452000.0,153579880.0,0.9975310470252013
2004-12-08,5.63,153960000.0,297412000.0,143452000.0,156074860.0,1.0137364250454663
2004-12-09,5.59,153960000.0,297412000.0,143452000.0,154965980.0,1.0065340348142375
2004-12-10,5.55,153960000.0,297412000.0,143452000.0,153857100.0,0.9993316445830086
2004-12-13,5.75,153960000.0,297412000.0,143452000.0,159401500.0,1.035343595739153
2004-12-14,5.96,153960000.0,297412000.0,143452000.0,165223120.0,1.0731561444531048
2004-12-15,6.14,153960000.0,297412000.0,143452000.0,170213080.0,1.1055669004936348
2004-12-16,6.13,153960000.0,297412000.0,143452000.0,169935860.0,1.1037663029358276
2004-12-17,6.23,153960000.0,297412000.0,143452000.0,172708060.0,1.1217722785138997
2004-12-20,6.23,153960000.0,297412000.0,143452000.0,172708060.0,1.1217722785138997
2004-12-21,6.14,153960000.0,297412000.0,143452000.0,170213080.0,1.1055669004936348
2004-12-22,6.1,153960000.0,297412000.0,143452000.0,169104200.0,1.0983645102624058
2004-12-23,6.11,153960000.0,297412000.0,143452000.0,169381420.0,1.100165107820213
2004-12-27,6.08,153960000.0,297412000.0,143452000.0,168549760.0,1.0947633151467915
2004-12-28,6.22,153960000.0,297412000.0,143452000.0,172430840.0,1.1199716809560925
2004-12-29,6.27,153960000.0,297412000.0,143452000.0,173816940.0,1.1289746687451285
2004-12-30,6.29,153960000.0,297412000.0,143452000.0,174371380.0,1.132575863860743
2004-12-31,6.3,153960000.0,297412000.0,143452000.0,174648600.0,1.1343764614185503
2005-01-03,6.09,153960000.0,297412000.0,143452000.0,168826980.0,1.0965639127045985
2005-01-04,5.86,153960000.0,297412000.0,143452000.0,162450920.0,1.0551501688750324
2005-01-05,5.84,153960000.0,297412000.0,143452000.0,161896480.0,1.0515489737594181
2005-01-06,6.0,153960000.0,297412000.0,143452000.0,166332000.0,1.0803585346843336
2005-01-07,5.93,153960000.0,297412000.0,143452000.0,164391460.0,1.067754351779683
2005-01-10,5.96,153960000.0,297412000.0,143452000.0,165223120.0,1.0731561444531048
2005-01-11,5.8,153960000.0,297412000.0,143452000.0,160787600.0,1.044346583528189
2005-01-12,5.76,153960000.0,297412000.0,143452000.0,159678720.0,1.0371441932969603
2005-01-13,5.66,153960000.0,297412000.0,143452000.0,156906520.0,1.0191382177188881
2005-01-14,5.66,153960000.0,297412000.0,143452000.0,156906520.0,1.0191382177188881
2005-01-18,6.12,153960000.0,297412000.0,143452000.0,169658640.0,1.1019657053780203
2005-01-19,5.83,153960000.0,297412000.0,143452000.0,161619260.0,1.0497483762016109
2005-01-20,5.77,153960000.0,297412000.0,143452000.0,159955940.0,1.0389447908547675
2005-01-21,5.84,153960000.0,297412000.0,143452000.0,161896480.0,1.0515489737594181
2005-01-24,5.94,153960000.0,297412000.0,143452000.0,164668680.0,1.0695549493374903
2005-01-25,5.94,153960000.0,297412000.0,143452000.0,164668680.0,1.0695549493374903
2005-01-26,6.03,153960000.0,297412000.0,143452000.0,167163660.0,1.0857603273577552
2005-01-27,6.09,153960000.0,297412000.0,143452000.0,168826980.0,1.0965639127045985
2005-01-28,6.16,153960000.0,297412000.0,143452000.0,170767520.0,1.1091680956092491
2005-01-31,6.19,153960000.0,297412000.0,143452000.0,171599180.0,1.114569888282671
2005-02-01,6.29,153960000.0,297412000.0,143452000.0,174817970.0,1.13547655235126
2005-02-02,6.51,153960000.0,297412000.0,143452000.0,180932430.0,1.1751911535463757
2005-02-03,6.47,153960000.0,297412000.0,143452000.0,179820710.0,1.1679703169654456
2005-02-04,6.73,153960000.0,297412000.0,143452000.0,187046890.0,1.2149057547414912
2005-02-07,6.52,153960000.0,297412000.0,143452000.0,181210360.0,1.1769963626916082
2005-02-08,6.54,153960000.0,297412000.0,143452000.0,181766220.0,1.1806067809820733
2005-02-09,6.05,153960000.0,297412000.0,143452000.0,168147650.0,1.0921515328656795
2005-02-10,6.07,153960000.0,297412000.0,143452000.0,168703510.0,1.0957619511561445
2005-02-11,6.24,153960000.0,297412000.0,143452000.0,173428320.0,1.1264505066250974
2005-02-14,6.25,153960000.0,297412000.0,143452000.0,173706250.0,1.12825571577033
2005-02-15,6.27,153960000.0,297412000.0,143452000.0,174262110.0,1.131866134060795
2005-02-16,6.2,153960000.0,297412000.0,143452000.0,172316600.0,1.1192296700441673
2005-02-17,6.12,153960000.0,297412000.0,143452000.0,170093160.0,1.104787996882307
2005-02-18,6.03,153960000.0,297412000.0,143452000.0,167591790.0,1.0885411145752144
2005-02-22,5.77,153960000.0,297412000.0,143452000.0,160365610.0,1.0416056767991686
2005-02-23,5.85,153960000.0,297412000.0,143452000.0,162589050.0,1.0560473499610288
2005-02-24,5.86,153960000.0,297412000.0,143452000.0,162866980.0,1.0578525591062613
2005-02-25,5.97,153960000.0,297412000.0,143452000.0,165924210.0,1.0777098597038193
2005-02-28,5.86,153960000.0,297412000.0,143452000.0,162866980.0,1.0578525591062613
2005-03-01,5.68,153960000.0,297412000.0,143452000.0,157864240.0,1.025358794492076
2005-03-02,5.53,153960000.0,297412000.0,143452000.0,153695290.0,0.998280657313588
2005-03-03,5.48,153960000.0,297412000.0,143452000.0,152305640.0,0.9892546115874253
2005-03-04,5.28,153960000.0,297412000.0,143452000.0,146747040.0,0.9531504286827748
2005-03-07,5.25,153960000.0,297412000.0,143452000.0,145913250.0,0.9477348012470772
2005-03-08,5.14,130303000.0,425412000.0,295109000.0,142856020.0,1.096337152636547
2005-03-09,5.1,130303000.0,425412000.0,295109000.0,141744300.0,1.0878053460012433
2005-03-10,5.09,130303000.0,425412000.0,295109000.0,141466370.0,1.0856723943424174
2005-03-11,5.08,130303000.0,425412000.0,295109000.0,141188440.0,1.0835394426835914
2005-03-14,5.47,130303000.0,425412000.0,295109000.0,152027710.0,1.166724557377804
2005-03-15,5.39,130303000.0,425412000.0,295109000.0,149804270.0,1.1496609441071963
2005-03-16,5.34,130303000.0,425412000.0,295109000.0,148414620.0,1.1389961858130664
2005-03-17,5.31,130303000.0,425412000.0,295109000.0,147580830.0,1.1325973308365886
2005-03-18,5.29,130303000.0,425412000.0,295109000.0,147024970.0,1.1283314275189367
2005-03-21,5.36,130303000.0,425412000.0,295109000.0,148970480.0,1.1432620891307184
2005-03-22,5.38,130303000.0,425412000.0,295109000.0,149526340.0,1.1475279924483703
2005-03-23,5.49,130303000.0,425412000.0,295109000.0,152583570.0,1.170990460695456
2005-03-24,5.53,130303000.0,425412000.0,295109000.0,153695290.0,1.17952226733076
2005-03-28,5.41,130303000.0,425412000.0,295109000.0,150360130.0,1.1539268474248483
2005-03-29,5.23,130303000.0,425412000.0,295109000.0,145357390.0,1.1155337175659807
2005-03-30,5.39,130303000.0,425412000.0,295109000.0,149804270.0,1.1496609441071963
2005-03-31,5.42,130303000.0,425412000.0,295109000.0,150638060.0,1.1560597990836743
2005-04-01,5.24,130303000.0,425412000.0,295109000.0,145635320.0,1.1176666692248067
2005-04-04,5.02,130303000.0,425412000.0,295109000.0,139520860.0,1.0707417327306354
2005-04-05,5.06,130303000.0,425412000.0,295109000.0,140632580.0,1.0792735393659394
2005-04-06,5.13,130303000.0,425412000.0,295109000.0,142578090.0,1.094204200977721
2005-04-07,5.15,130303000.0,425412000.0,295109000.0,143133950.0,1.098470104295373
2005-04-08,5.13,130303000.0,425412000.0,295109000.0,142578090.0,1.094204200977721
2005-04-11,5.14,130303000.0,425412000.0,295109000.0,142856020.0,1.096337152636547
2005-04-12,5.3,130303000.0,425412000.0,295109000.0,147302900.0,1.1304643791777627
2005-04-13,5.27,130303000.0,425412000.0,295109000.0,146469110.0,1.1240655242012847
2005-04-14,5.17,130303000.0,425412000.0,295109000.0,143689810.0,1.102736007613025
2005-04-15,5.12,130303000.0,425412000.0,295109000.0,142300160.0,1.092071249318895
2005-04-18,5.11,130303000.0,425412000.0,295109000.0,142022230.0,1.0899382976600693
2005-04-19,5.25,130303000.0,425412000.0,295109000.0,145913250.0,1.1197996208836327
2005-04-20,5.17,130303000.0,425412000.0,295109000.0,143689810.0,1.102736007613025
2005-04-21,5.33,130303000.0,425412000.0,295109000.0,148136690.0,1.1368632341542404
2005-04-22,5.35,130303000.0,425412000.0,295109000.0,148692550.0,1.1411291374718924
2005-04-25,5.32,130303000.0,425412000.0,295109000.0,147858760.0,1.1347302824954146
2005-04-26,5.32,130303000.0,425412000.0,295109000.0,147858760.0,1.1347302824954146
2005-04-27,5.26,130303000.0,425412000.0,295109000.0,146191180.0,1.1219325725424587
2005-04-28,5.17,130303000.0,425412000.0,295109000.0,143689810.0,1.102736007613025
2005-04-29,5.19,130303000.0,425412000.0,295109000.0,144245670.0,1.107001910930677
2005-05-02,5.16,130303000.0,425412000.0,295109000.0,143716320.0,1.102939456497548
2005-05-03,5.22,130303000.0,425412000.0,295109000.0,145387440.0,1.1157643338986822
2005-05-04,5.29,130303000.0,425412000.0,295109000.0,147337080.0,1.1307266908666722
2005-05-05,5.42,130303000.0,425412000.0,295109000.0,150957840.0,1.1585139252357965
2005-05-06,5.46,130303000.0,425412000.0,295109000.0,152071920.0,1.1670638435032195
2005-05-09,5.77,130303000.0,425412000.0,295109000.0,160706040.0,1.2333257100757464
2005-05-10,5.7,130303000.0,425412000.0,295109000.0,158756400.0,1.2183633531077565
2005-05-11,5.7,130303000.0,425412000.0,295109000.0,158756400.0,1.2183633531077565
2005-05-12,5.61,130303000.0,425412000.0,295109000.0,156249720.0,1.199126037006055
2005-05-13,5.81,130303000.0,425412000.0,295109000.0,161820120.0,1.2418756283431693
2005-05-16,5.95,130303000.0,425412000.0,295109000.0,165719400.0,1.2718003422791493
2005-05-17,5.84,130303000.0,425412000.0,295109000.0,162655680.0,1.2482880670437366
2005-05-18,5.88,130303000.0,425412000.0,295109000.0,163769760.0,1.2568379853111593
2005-05-19,5.95,130303000.0,425412000.0,295109000.0,165719400.0,1.2718003422791493
2005-05-20,5.76,130303000.0,425412000.0,295109000.0,160427520.0,1.2311882305088908
2005-05-23,5.68,130303000.0,425412000.0,295109000.0,158199360.0,1.214088393974045
2005-05-24,5.7,130303000.0,425412000.0,295109000.0,158756400.0,1.2183633531077565
2005-05-25,5.63,130303000.0,425412000.0,295109000.0,156806760.0,1.2034009961397665
2005-05-26,5.68,130303000.0,425412000.0,295109000.0,158199360.0,1.214088393974045
2005-05-27,5.75,130303000.0,425412000.0,295109000.0,160149000.0,1.2290507509420352
2005-05-31,5.69,130303000.0,425412000.0,295109000.0,158477880.0,1.2162258735409008
2005-06-01,5.69,130303000.0,425412000.0,295109000.0,158477880.0,1.2162258735409008
2005-06-02,5.65,130303000.0,425412000.0,295109000.0,157363800.0,1.207675955273478
2005-06-03,5.8,130303000.0,425412000.0,295109000.0,161541600.0,1.2397381487763137
2005-06-06,5.6,130303000.0,425412000.0,295109000.0,155971200.0,1.1969885574391994
2005-06-07,5.47,130303000.0,425412000.0,295109000.0,152350440.0,1.169201323070075
2005-06-08,5.43,130303000.0,425412000.0,295109000.0,151236360.0,1.1606514048026524
2005-06-09,5.5,98400000.0,280579000.0,182179000.0,153186000.0,1.556768292682927
2005-06-10,5.44,98400000.0,280579000.0,182179000.0,151514880.0,1.5397853658536584
2005-06-13,5.48,98400000.0,280579000.0,182179000.0,152628960.0,1.5511073170731706
2005-06-14,5.5,98400000.0,280579000.0,182179000.0,153186000.0,1.556768292682927
2005-06-15,5.44,98400000.0,280579000.0,182179000.0,151514880.0,1.5397853658536584
2005-06-16,5.65,98400000.0,280579000.0,182179000.0,157363800.0,1.5992256097560975
2005-06-17,5.69,98400000.0,280579000.0,182179000.0,158477880.0,1.6105475609756097
2005-06-20,5.83,98400000.0,280579000.0,182179000.0,162377160.0,1.6501743902439023
2005-06-21,5.87,98400000.0,280579000.0,182179000.0,163491240.0,1.6614963414634147
2005-06-22,5.93,98400000.0,280579000.0,182179000.0,165162360.0,1.678479268292683
2005-06-23,5.79,98400000.0,280579000.0,182179000.0,161263080.0,1.6388524390243902
2005-06-24,5.84,98400000.0,280579000.0,182179000.0,162655680.0,1.6530048780487805
2005-06-27,5.81,98400000.0,280579000.0,182179000.0,161820120.0,1.6445134146341462
2005-06-28,5.93,98400000.0,280579000.0,182179000.0,165162360.0,1.678479268292683
2005-06-29,5.78,98400000.0,280579000.0,182179000.0,160984560.0,1.6360219512195122
2005-06-30,5.76,98400000.0,280579000.0,182179000.0,160427520.0,1.6303609756097561
2005-07-01,5.9,98400000.0,280579000.0,182179000.0,164326800.0,1.6699878048780488
2005-07-05,5.88,98400000.0,280579000.0,182179000.0,163769760.0,1.6643268292682927
