date,close price,LW_SHE,LW_TA,LW_TL,market cap,PB Ratio
2018-02-08,54.73,-531400000.0,2714900000.0,3246300000.0,8039837000.0,-15.129538953707188
2018-02-09,54.46,-531400000.0,2714900000.0,3246300000.0,8000174000.0,-15.054900263455025
2018-02-12,55.08,-531400000.0,2714900000.0,3246300000.0,8091252000.0,-15.226292811441475
2018-02-13,54.54,-531400000.0,2714900000.0,3246300000.0,8011926000.0,-15.077015430937147
2018-02-14,54.24,-531400000.0,2714900000.0,3246300000.0,7967856000.0,-14.994083552879188
2018-02-15,55.4,-531400000.0,2714900000.0,3246300000.0,8138260000.0,-15.314753481369966
2018-02-16,55.58,-531400000.0,2714900000.0,3246300000.0,8164702000.0,-15.364512608204743
2018-02-20,54.29,-531400000.0,2714900000.0,3246300000.0,7975201000.0,-15.007905532555514
2018-02-21,53.51,-531400000.0,2714900000.0,3246300000.0,7860619000.0,-14.792282649604818
2018-02-22,53.75,-531400000.0,2714900000.0,3246300000.0,7895875000.0,-14.858628152051185
2018-02-23,54.71,-531400000.0,2714900000.0,3246300000.0,8036899000.0,-15.124010161836658
2018-02-26,54.62,-531400000.0,2714900000.0,3246300000.0,8029140000.0,-15.10940910801656
2018-02-27,54.39,-531400000.0,2714900000.0,3246300000.0,7995330000.0,-15.045784719608582
2018-02-28,54.09,-531400000.0,2714900000.0,3246300000.0,7951230000.000001,-14.962796386902523
2018-03-01,54.46,-531400000.0,2714900000.0,3246300000.0,8005620000.0,-15.065148663906662
2018-03-02,55.37,-531400000.0,2714900000.0,3246300000.0,8139390000.0,-15.316879939781709
2018-03-05,55.88,-531400000.0,2714900000.0,3246300000.0,8214360000.0,-15.45796010538201
2018-03-06,56.82,-531400000.0,2714900000.0,3246300000.0,8352540000.0,-15.717990214527664
2018-03-07,56.31,-531400000.0,2714900000.0,3246300000.0,8277570000.0,-15.576910048927362
2018-03-08,56.67,-531400000.0,2714900000.0,3246300000.0,8330490000.0,-15.676496048174632
2018-03-09,57.33,-531400000.0,2714900000.0,3246300000.0,8427510000.0,-15.859070380127964
2018-03-12,57.26,-531400000.0,2714900000.0,3246300000.0,8417220000.0,-15.839706435829884
2018-03-13,56.47,-531400000.0,2714900000.0,3246300000.0,8301090000.0,-15.62117049303726
2018-03-14,56.08,-531400000.0,2714900000.0,3246300000.0,8243760000.0,-15.513285660519383
2018-03-15,55.62,-531400000.0,2714900000.0,3246300000.0,8176140000.0,-15.386036883703424
2018-03-16,55.66,-531400000.0,2714900000.0,3246300000.0,8182019999.999999,-15.397101994730898
2018-03-19,55.47,-531400000.0,2714900000.0,3246300000.0,8154090000.0,-15.344542717350395
2018-03-20,55.69,-531400000.0,2714900000.0,3246300000.0,8186430000.0,-15.405400828001506
2018-03-21,55.36,-531400000.0,2714900000.0,3246300000.0,8137920000.0,-15.31411366202484
2018-03-22,54.58,-531400000.0,2714900000.0,3246300000.0,8023260000.0,-15.098343996989085
2018-03-23,54.05,-531400000.0,2714900000.0,3246300000.0,7945350000.0,-14.951731275875048
2018-03-26,56.43,-531400000.0,2714900000.0,3246300000.0,8295210000.0,-15.610105382009785
2018-03-27,56.0,-531400000.0,2714900000.0,3246300000.0,8232000000.0,-15.491155438464434
2018-03-28,56.39,-531400000.0,2714900000.0,3246300000.0,8289330000.0,-15.59904027098231
2018-03-29,58.22,-531400000.0,2714900000.0,3246300000.0,8558340000.0,-16.105269100489274
2018-04-02,58.07,-531400000.0,2714900000.0,3246300000.0,8536290000.0,-16.063774934136244
2018-04-03,59.13,-531400000.0,2714900000.0,3246300000.0,8692110000.0,-16.357000376364322
2018-04-04,59.43,-531400000.0,2714900000.0,3246300000.0,8736210000.0,-16.43998870907038
2018-04-05,61.47,-392200000.0,2753900000.0,3146100000.0,9036090000.0,-23.03949515553289
2018-04-06,61.78,-392200000.0,2753900000.0,3146100000.0,9081660000.0,-23.1556858745538
2018-04-09,62.29,-392200000.0,2753900000.0,3146100000.0,9156630000.0,-23.346838347781745
2018-04-10,63.77,-392200000.0,2753900000.0,3146100000.0,9374190000.0,-23.90155532891382
2018-04-11,63.76,-392200000.0,2753900000.0,3146100000.0,9372720000.0,-23.897807241203466
2018-04-12,63.32,-392200000.0,2753900000.0,3146100000.0,9308040000.0,-23.732891381947987
2018-04-13,64.12,-392200000.0,2753900000.0,3146100000.0,9425640000.0,-24.032738398776136
2018-04-16,64.73,-392200000.0,2753900000.0,3146100000.0,9515310000.0,-24.2613717491076
2018-04-17,65.5,-392200000.0,2753900000.0,3146100000.0,9628500000.0,-24.54997450280469
2018-04-18,65.51,-392200000.0,2753900000.0,3146100000.0,9629970000.0,-24.553722590515044
2018-04-19,65.25,-392200000.0,2753900000.0,3146100000.0,9591750000.0,-24.456272310045893
2018-04-20,65.36,-392200000.0,2753900000.0,3146100000.0,9607920000.0,-24.497501274859765
2018-04-23,65.66,-392200000.0,2753900000.0,3146100000.0,9652020000.0,-24.609943906170322
2018-04-24,65.44,-392200000.0,2753900000.0,3146100000.0,9619680000.0,-24.52748597654258
2018-04-25,65.85,-392200000.0,2753900000.0,3146100000.0,9679950000.0,-24.681157572667008
2018-04-26,66.41,-392200000.0,2753900000.0,3146100000.0,9762270000.0,-24.891050484446712
2018-04-27,66.59,-392200000.0,2753900000.0,3146100000.0,9788730000.0,-24.958516063233045
2018-04-30,65.32,-392200000.0,2753900000.0,3146100000.0,9602039999.999998,-24.482508924018354
2018-05-01,64.97,-392200000.0,2753900000.0,3146100000.0,9550590000.0,-24.35132585415604
2018-05-02,64.14,-392200000.0,2753900000.0,3146100000.0,9428580000.0,-24.040234574196838
2018-05-03,64.04,-392200000.0,2753900000.0,3146100000.0,9413880000.0,-24.00275369709332
2018-05-04,65.09,-392200000.0,2753900000.0,3146100000.0,9568230000.0,-24.396302906680265
2018-05-07,66.21,-392200000.0,2753900000.0,3146100000.0,9732870000.0,-24.816088730239674
2018-05-08,66.66,-392200000.0,2753900000.0,3146100000.0,9799020000.0,-24.984752677205506
2018-05-09,67.73,-392200000.0,2753900000.0,3146100000.0,9956310000.0,-25.385798062213155
2018-05-10,68.03,-392200000.0,2753900000.0,3146100000.0,10000410000.0,-25.498240693523712
2018-05-11,67.93,-392200000.0,2753900000.0,3146100000.0,9985710000.000002,-25.4607598164202
2018-05-14,67.62,-392200000.0,2753900000.0,3146100000.0,9940140000.0,-25.344569097399287
2018-05-15,67.31,-392200000.0,2753900000.0,3146100000.0,9894570000.0,-25.228378378378377
2018-05-16,67.14,-392200000.0,2753900000.0,3146100000.0,9869580000.0,-25.164660887302396
2018-05-17,67.0,-392200000.0,2753900000.0,3146100000.0,9849000000.0,-25.11218765935747
2018-05-18,66.79,-392200000.0,2753900000.0,3146100000.0,9818130000.0,-25.033477817440083
2018-05-21,66.74,-392200000.0,2753900000.0,3146100000.0,9810780000.0,-25.014737378888324
2018-05-22,65.04,-392200000.0,2753900000.0,3146100000.0,9560880000.0,-24.377562468128506
2018-05-23,65.16,-392200000.0,2753900000.0,3146100000.0,9578520000.0,-24.422539520652727
2018-05-24,65.2,-392200000.0,2753900000.0,3146100000.0,9584400000.0,-24.437531871494137
2018-05-25,65.43,-392200000.0,2753900000.0,3146100000.0,9618210000.000002,-24.523737888832233
2018-05-29,64.56,-392200000.0,2753900000.0,3146100000.0,9503232000.0,-24.230576236613974
2018-05-30,65.0,-392200000.0,2753900000.0,3146100000.0,9568000000.0,-24.39571647118817
2018-05-31,63.75,-392200000.0,2753900000.0,3146100000.0,9384000000.0,-23.926568077511472
2018-06-01,64.11,-392200000.0,2753900000.0,3146100000.0,9436992000.0,-24.06168281489036
2018-06-04,65.28,-392200000.0,2753900000.0,3146100000.0,9609216000.0,-24.50080571137175
2018-06-05,65.73,-392200000.0,2753900000.0,3146100000.0,9675456000.0,-24.66969913309536
2018-06-06,64.66,-392200000.0,2753900000.0,3146100000.0,9517952000.0,-24.26810810810811
2018-06-07,64.86,-392200000.0,2753900000.0,3146100000.0,9547392000.0,-24.34317185109638
2018-06-08,65.68,-392200000.0,2753900000.0,3146100000.0,9668096000.000002,-24.650933197348298
2018-06-11,65.36,-392200000.0,2753900000.0,3146100000.0,9620992000.0,-24.530831208567058
2018-06-12,65.69,-392200000.0,2753900000.0,3146100000.0,9669568000.0,-24.654686384497705
2018-06-13,65.34,-392200000.0,2753900000.0,3146100000.0,9618048000.0,-24.52332483426823
2018-06-14,65.85,-392200000.0,2753900000.0,3146100000.0,9693120000.0,-24.714737378888323
2018-06-15,64.93,-392200000.0,2753900000.0,3146100000.0,9557696000.000002,-24.36944416114228
2018-06-18,64.93,-392200000.0,2753900000.0,3146100000.0,9557696000.000002,-24.36944416114228
2018-06-19,66.38,-392200000.0,2753900000.0,3146100000.0,9771136000.0,-24.91365629780724
2018-06-20,67.48,-392200000.0,2753900000.0,3146100000.0,9933056000.0,-25.326506884242733
2018-06-21,67.29,-392200000.0,2753900000.0,3146100000.0,9905088000.0,-25.255196328403876
2018-06-22,67.88,-392200000.0,2753900000.0,3146100000.0,9991936000.0,-25.476634370219276
2018-06-25,68.15,-392200000.0,2753900000.0,3146100000.0,10031680000.0,-25.577970423253443
2018-06-26,68.63,-392200000.0,2753900000.0,3146100000.0,10102336000.0,-25.758123406425295
2018-06-27,68.16,-392200000.0,2753900000.0,3146100000.0,10033152000.0,-25.581723610402857
2018-06-28,68.72,-392200000.0,2753900000.0,3146100000.0,10115584000.0,-25.791902090770016
2018-06-29,68.51,-392200000.0,2753900000.0,3146100000.0,10084672000.0,-25.713085160632332
2018-07-02,67.99,-392200000.0,2753900000.0,3146100000.0,10008128000.0,-25.517919428862825
2018-07-03,68.37,-392200000.0,2753900000.0,3146100000.0,10064064000.0,-25.66054054054054
2018-07-05,69.88,-392200000.0,2753900000.0,3146100000.0,10286336000.0,-26.227271800101988
2018-07-06,70.19,-392200000.0,2753900000.0,3146100000.0,10331968000.0,-26.34362060173381
2018-07-09,70.38,-392200000.0,2753900000.0,3146100000.0,10359936000.0,-26.414931157572667
2018-07-10,70.28,-392200000.0,2753900000.0,3146100000.0,10345216000.0,-26.377399286078532
2018-07-11,70.2,-392200000.0,2753900000.0,3146100000.0,10333440000.0,-26.34737378888322
2018-07-12,70.54,-392200000.0,2753900000.0,3146100000.0,10383488000.0,-26.474982151963285
2018-07-13,70.85,-392200000.0,2753900000.0,3146100000.0,10429120000.0,-26.591330953595104
2018-07-16,70.2,-392200000.0,2753900000.0,3146100000.0,10333440000.0,-26.34737378888322
2018-07-17,70.73,-392200000.0,2753900000.0,3146100000.0,10411456000.0,-26.54629270780214
2018-07-18,70.59,-392200000.0,2753900000.0,3146100000.0,10390848000.0,-26.49374808771035
2018-07-19,70.38,-392200000.0,2753900000.0,3146100000.0,10359936000.0,-26.414931157572667
2018-07-20,70.42,-392200000.0,2753900000.0,3146100000.0,10365824000.0,-26.429943906170323
2018-07-23,69.02,-392200000.0,2753900000.0,3146100000.0,10159744000.0,-25.90449770525242
2018-07-24,68.34,-392200000.0,2753900000.0,3146100000.0,10059648000.0,-25.6492809790923
2018-07-25,70.41,-392200000.0,2753900000.0,3146100000.0,10364352000.0,-26.42619071902091
2018-07-26,70.05,-334800000.0,2752600000.0,3087400000.0,10311360000.0,-30.79856630824373
2018-07-27,69.8,-334800000.0,2752600000.0,3087400000.0,10274560000.0,-30.688649940262845
2018-07-30,70.24,-334800000.0,2752600000.0,3087400000.0,10339328000.0,-30.8821027479092
2018-07-31,70.27,-334800000.0,2752600000.0,3087400000.0,10343744000.0,-30.895292712066905
2018-08-01,69.7,-334800000.0,2752600000.0,3087400000.0,10259840000.0,-30.64468339307049
2018-08-02,70.53,-334800000.0,2752600000.0,3087400000.0,10382016000.0,-31.009605734767025
2018-08-03,72.16,-334800000.0,2752600000.0,3087400000.0,10621952000.0,-31.72626045400239
2018-08-06,72.58,-334800000.0,2752600000.0,3087400000.0,10683776000.0,-31.910919952210275
2018-08-07,71.77,-334800000.0,2752600000.0,3087400000.0,10564544000.0,-31.55479091995221
2018-08-08,71.41,-334800000.0,2752600000.0,3087400000.0,10511552000.0,-31.396511350059736
2018-08-09,71.63,-334800000.0,2752600000.0,3087400000.0,10543936000.0,-31.493237753882916
2018-08-10,71.09,-334800000.0,2752600000.0,3087400000.0,10464448000.0,-31.255818399044205
2018-08-13,70.92,-334800000.0,2752600000.0,3087400000.0,10439424000.0,-31.181075268817203
2018-08-14,71.7,-334800000.0,2752600000.0,3087400000.0,10554240000.0,-31.524014336917563
2018-08-15,69.26,-334800000.0,2752600000.0,3087400000.0,10195072000.0,-30.451230585424135
2018-08-16,66.59,-334800000.0,2752600000.0,3087400000.0,9802048000.0,-29.277323775388293
2018-08-17,65.59,-334800000.0,2752600000.0,3087400000.0,9654848000.0,-28.837658303464757
2018-08-20,65.63,-334800000.0,2752600000.0,3087400000.0,9660736000.0,-28.855244922341697
2018-08-21,65.24,-334800000.0,2752600000.0,3087400000.0,9603328000.0,-28.68377538829152
2018-08-22,66.18,-334800000.0,2752600000.0,3087400000.0,9741696000.000002,-29.097060931899648
2018-08-23,67.08,-334800000.0,2752600000.0,3087400000.0,9874176000.0,-29.492759856630823
2018-08-24,67.03,-334800000.0,2752600000.0,3087400000.0,9866816000.0,-29.47077658303465
2018-08-27,68.12,-334800000.0,2752600000.0,3087400000.0,10034076000.0,-29.970358422939068
2018-08-28,67.9,-334800000.0,2752600000.0,3087400000.0,10001670000.0,-29.873566308243728
2018-08-29,67.73,-334800000.0,2752600000.0,3087400000.0,9976629000.0,-29.79877240143369
2018-08-30,67.12,-334800000.0,2752600000.0,3087400000.0,9886776000.0,-29.530394265232975
2018-08-31,67.6,-334800000.0,2752600000.0,3087400000.0,9957480000.0,-29.7415770609319
2018-09-04,67.17,-334800000.0,2752600000.0,3087400000.0,9894141000.0,-29.552392473118278
2018-09-05,67.3,-334800000.0,2752600000.0,3087400000.0,9913290000.0,-29.60958781362007
2018-09-06,67.22,-334800000.0,2752600000.0,3087400000.0,9901506000.0,-29.574390681003585
2018-09-07,66.83,-334800000.0,2752600000.0,3087400000.0,9844059000.0,-29.40280465949821
2018-09-10,67.03,-334800000.0,2752600000.0,3087400000.0,9873519000.0,-29.490797491039427
2018-09-11,67.13,-334800000.0,2752600000.0,3087400000.0,9888249000.0,-29.534793906810037
2018-09-12,67.14,-334800000.0,2752600000.0,3087400000.0,9889722000.0,-29.539193548387097
2018-09-13,67.35,-334800000.0,2752600000.0,3087400000.0,9920655000.0,-29.631586021505377
2018-09-14,68.01,-334800000.0,2752600000.0,3087400000.0,10017873000.0,-29.921962365591398
2018-09-17,66.69,-334800000.0,2752600000.0,3087400000.0,9823437000.0,-29.341209677419354
2018-09-18,66.84,-334800000.0,2752600000.0,3087400000.0,9845532000.0,-29.407204301075268
2018-09-19,65.26,-334800000.0,2752600000.0,3087400000.0,9612798000.0,-28.712060931899643
2018-09-20,66.13,-334800000.0,2752600000.0,3087400000.0,9740949000.0,-29.094829749103944
2018-09-21,67.0,-334800000.0,2752600000.0,3087400000.0,9869100000.0,-29.477598566308245
2018-09-24,66.43,-334800000.0,2752600000.0,3087400000.0,9785139000.000002,-29.226818996415776
2018-09-25,67.1,-334800000.0,2752600000.0,3087400000.0,9883830000.0,-29.521594982078852
2018-09-26,66.7,-334800000.0,2752600000.0,3087400000.0,9824910000.0,-29.345609318996416
2018-09-27,65.59,-334800000.0,2752600000.0,3087400000.0,9661407000.0,-28.857249103942653
2018-09-28,66.6,-334800000.0,2752600000.0,3087400000.0,9810180000.0,-29.301612903225806
2018-10-01,65.94,-334800000.0,2752600000.0,3087400000.0,9712962000.0,-29.011236559139785
2018-10-02,72.0,-245400000.0,2854300000.0,3099700000.0,10605600000.0,-43.21760391198044
2018-10-03,72.24,-245400000.0,2854300000.0,3099700000.0,10640952000.0,-43.36166259168704
2018-10-04,73.25,-245400000.0,2854300000.0,3099700000.0,10789725000.0,-43.96790953545232
2018-10-05,74.7,-245400000.0,2854300000.0,3099700000.0,11003310000.0,-44.838264058679705
2018-10-08,73.99,-245400000.0,2854300000.0,3099700000.0,10898727000.0,-44.412090464547674
2018-10-09,74.62,-245400000.0,2854300000.0,3099700000.0,10991526000.0,-44.790244498777504
2018-10-10,73.22,-245400000.0,2854300000.0,3099700000.0,10785306000.0,-43.949902200489
2018-10-11,72.13,-245400000.0,2854300000.0,3099700000.0,10624749000.0,-43.29563569682151
2018-10-12,72.96,-245400000.0,2854300000.0,3099700000.0,10747008000.0,-43.793838630806846
2018-10-15,73.18,-245400000.0,2854300000.0,3099700000.0,10779414000.000002,-43.925892420537906
2018-10-16,75.27,-245400000.0,2854300000.0,3099700000.0,11087271000.0,-45.180403422982884
2018-10-17,76.11,-245400000.0,2854300000.0,3099700000.0,11211003000.0,-45.68460880195599
2018-10-18,75.65,-245400000.0,2854300000.0,3099700000.0,11143245000.0,-45.40849633251834
2018-10-19,76.57,-245400000.0,2854300000.0,3099700000.0,11278760999.999998,-45.96072127139364
2018-10-22,77.15,-245400000.0,2854300000.0,3099700000.0,11364195000.0,-46.308863080684596
2018-10-23,78.16,-245400000.0,2854300000.0,3099700000.0,11512968000.0,-46.91511002444988
2018-10-24,79.05,-245400000.0,2854300000.0,3099700000.0,11644065000.0,-47.44932762836186
2018-10-25,78.05,-245400000.0,2854300000.0,3099700000.0,11496765000.0,-46.84908312958435
2018-10-26,77.01,-245400000.0,2854300000.0,3099700000.0,11343573000.0,-46.224828850855744
2018-10-29,77.2,-245400000.0,2854300000.0,3099700000.0,11371560000.0,-46.338875305623475
2018-10-30,76.79,-245400000.0,2854300000.0,3099700000.0,11311167000.0,-46.0927750611247
2018-10-31,78.16,-245400000.0,2854300000.0,3099700000.0,11512968000.0,-46.91511002444988
2018-11-01,77.23,-245400000.0,2854300000.0,3099700000.0,11375979000.0,-46.3568826405868
2018-11-02,76.98,-245400000.0,2854300000.0,3099700000.0,11339154000.0,-46.20682151589242
2018-11-05,78.63,-245400000.0,2854300000.0,3099700000.0,11582199000.0,-47.19722493887531
2018-11-06,80.26,-245400000.0,2854300000.0,3099700000.0,11822298000.0,-48.17562347188264
2018-11-07,80.81,-245400000.0,2854300000.0,3099700000.0,11903313000.0,-48.50575794621027
2018-11-08,81.68,-245400000.0,2854300000.0,3099700000.0,12031464000.000002,-49.02797066014671
2018-11-09,82.02,-245400000.0,2854300000.0,3099700000.0,12081546000.0,-49.232053789731054
2018-11-12,82.14,-245400000.0,2854300000.0,3099700000.0,12099222000.0,-49.30408312958435
2018-11-13,83.35,-245400000.0,2854300000.0,3099700000.0,12277455000.0,-50.03037897310514
2018-11-14,82.99,-245400000.0,2854300000.0,3099700000.0,12224427000.0,-49.81429095354523
2018-11-15,82.21,-245400000.0,2854300000.0,3099700000.0,12109533000.0,-49.34610024449878
2018-11-16,82.65,-245400000.0,2854300000.0,3099700000.0,12174345000.0,-49.61020782396088
2018-11-19,80.81,-245400000.0,2854300000.0,3099700000.0,11903313000.0,-48.50575794621027
2018-11-20,80.6,-245400000.0,2854300000.0,3099700000.0,11872380000.0,-48.37970660146699
2018-11-21,81.79,-245400000.0,2854300000.0,3099700000.0,12047667000.0,-49.09399755501222
2018-11-23,81.15,-245400000.0,2854300000.0,3099700000.0,11953395000.0,-48.70984107579462
2018-11-26,80.37,-245400000.0,2854300000.0,3099700000.0,11838501000.0,-48.24165036674817
2018-11-27,77.55,-245400000.0,2854300000.0,3099700000.0,11423115000.0,-46.5489608801956
2018-11-28,77.1,-245400000.0,2854300000.0,3099700000.0,11356830000.0,-46.27885085574572
2018-11-29,76.74,-245400000.0,2854300000.0,3099700000.0,11303802000.0,-46.06276283618582
2018-11-30,76.7,-245400000.0,2854300000.0,3099700000.0,11297910000.0,-46.03875305623472
2018-12-03,75.58,-245400000.0,2854300000.0,3099700000.0,11132934000.0,-45.36647921760391
2018-12-04,75.49,-245400000.0,2854300000.0,3099700000.0,11119677000.0,-45.31245721271394
2018-12-06,74.13,-245400000.0,2854300000.0,3099700000.0,10919349000.0,-44.496124694376526
2018-12-07,73.45,-245400000.0,2854300000.0,3099700000.0,10819185000.0,-44.087958435207824
2018-12-10,73.37,-245400000.0,2854300000.0,3099700000.0,10807401000.0,-44.03993887530562
2018-12-11,75.17,-245400000.0,2854300000.0,3099700000.0,11072541000.0,-45.12037897310513
2018-12-12,76.39,-245400000.0,2854300000.0,3099700000.0,11252247000.0,-45.85267726161369
2018-12-13,77.69,-245400000.0,2854300000.0,3099700000.0,11443737000.0,-46.63299511002445
2018-12-14,75.83,-245400000.0,2854300000.0,3099700000.0,11169759000.0,-45.51654034229829
2018-12-17,75.44,-245400000.0,2854300000.0,3099700000.0,11112312000.0,-45.28244498777506
2018-12-18,75.63,-245400000.0,2854300000.0,3099700000.0,11140299000.0,-45.39649144254279
2018-12-19,74.99,-245400000.0,2854300000.0,3099700000.0,11046027000.0,-45.01233496332518
2018-12-20,73.4,-245400000.0,2854300000.0,3099700000.0,10811820000.0,-44.05794621026895
2018-12-21,73.6,-245400000.0,2854300000.0,3099700000.0,10841280000.0,-44.17799511002445
2018-12-24,71.53,-245400000.0,2854300000.0,3099700000.0,10536369000.0,-42.93548899755501
2018-12-26,73.37,-245400000.0,2854300000.0,3099700000.0,10807401000.0,-44.03993887530562
2018-12-27,73.73,-245400000.0,2854300000.0,3099700000.0,10860429000.0,-44.25602689486553
2018-12-28,73.61,-245400000.0,2854300000.0,3099700000.0,10842753000.0,-44.183997555012226
2018-12-31,73.56,-245400000.0,2854300000.0,3099700000.0,10835388000.0,-44.15398533007335
2019-01-02,73.66,-245400000.0,2854300000.0,3099700000.0,10850118000.0,-44.2140097799511
2019-01-03,72.98,-245400000.0,2854300000.0,3099700000.0,10749954000.0,-43.805843520782396
2019-01-04,75.58,-167100000.0,3052500000.0,3219600000.0,11132934000.0,-66.62438061041293
2019-01-07,70.55,-167100000.0,3052500000.0,3219600000.0,10392015000.0,-62.19039497307002
2019-01-08,70.91,-167100000.0,3052500000.0,3219600000.0,10445043000.0,-62.50773788150808
2019-01-09,69.72,-167100000.0,3052500000.0,3219600000.0,10269756000.0,-61.45874326750449
2019-01-10,69.86,-167100000.0,3052500000.0,3219600000.0,10290378000.0,-61.58215439856374
2019-01-11,69.47,-167100000.0,3052500000.0,3219600000.0,10232931000.0,-61.238366247755835
2019-01-14,67.64,-167100000.0,3052500000.0,3219600000.0,9963372000.0,-59.62520646319569
2019-01-15,68.9,-167100000.0,3052500000.0,3219600000.0,10148970000.0,-60.73590664272891
2019-01-16,70.18,-167100000.0,3052500000.0,3219600000.0,10337514000.000002,-61.86423698384202
2019-01-17,70.9,-167100000.0,3052500000.0,3219600000.0,10443570000.0,-62.498922800718134
2019-01-18,70.88,-167100000.0,3052500000.0,3219600000.0,10440624000.0,-62.48129263913824
2019-01-22,70.75,-167100000.0,3052500000.0,3219600000.0,10421475000.0,-62.36669658886894
2019-01-23,72.73,-167100000.0,3052500000.0,3219600000.0,10713129000.0,-64.11208258527827
2019-01-24,71.36,-167100000.0,3052500000.0,3219600000.0,10511328000.0,-62.90441651705566
2019-01-25,71.1,-167100000.0,3052500000.0,3219600000.0,10473030000.0,-62.675224416517054
2019-01-28,71.4,-167100000.0,3052500000.0,3219600000.0,10517220000.0,-62.93967684021544
2019-01-29,72.44,-167100000.0,3052500000.0,3219600000.0,10670412000.0,-63.85644524236984
2019-01-30,72.58,-167100000.0,3052500000.0,3219600000.0,10691034000.0,-63.97985637342909
2019-01-31,72.3,-167100000.0,3052500000.0,3219600000.0,10649790000.0,-63.733034111310594
2019-02-01,72.4,-167100000.0,3052500000.0,3219600000.0,10664520000.0,-63.821184919210054
2019-02-04,71.3,-167100000.0,3052500000.0,3219600000.0,10502490000.0,-62.85152603231598
2019-02-05,71.64,-167100000.0,3052500000.0,3219600000.0,10552572000.0,-63.15123877917415
2019-02-06,71.31,-167100000.0,3052500000.0,3219600000.0,10503963000.0,-62.860341113105925
2019-02-07,70.61,-167100000.0,3052500000.0,3219600000.0,10400853000.0,-62.2432854578097
2019-02-08,70.62,-167100000.0,3052500000.0,3219600000.0,10402326000.0,-62.25210053859964
2019-02-11,70.39,-167100000.0,3052500000.0,3219600000.0,10368447000.0,-62.04935368043088
2019-02-12,69.02,-167100000.0,3052500000.0,3219600000.0,10166646000.0,-60.84168761220826
2019-02-13,68.56,-167100000.0,3052500000.0,3219600000.0,10098888000.0,-60.43619389587074
2019-02-14,68.97,-167100000.0,3052500000.0,3219600000.0,10159281000.0,-60.79761220825853
2019-02-15,69.51,-167100000.0,3052500000.0,3219600000.0,10238823000.0,-61.27362657091562
2019-02-19,70.3,-167100000.0,3052500000.0,3219600000.0,10355190000.0,-61.97001795332137
2019-02-20,70.06,-167100000.0,3052500000.0,3219600000.0,10319838000.0,-61.75845601436266
2019-02-21,70.98,-167100000.0,3052500000.0,3219600000.0,10455354000.0,-62.5694434470377
2019-02-22,70.5,-167100000.0,3052500000.0,3219600000.0,10384650000.0,-62.14631956912029
2019-02-25,69.49,-167100000.0,3052500000.0,3219600000.0,10235877000.0,-61.25599640933573
2019-02-26,69.0,-167100000.0,3052500000.0,3219600000.0,10163700000.0,-60.824057450628366
2019-02-27,69.1,-167100000.0,3052500000.0,3219600000.0,10178430000.0,-60.912208258527826
2019-02-28,69.31,-167100000.0,3052500000.0,3219600000.0,10209363000.0,-61.0973249551167
2019-03-01,70.95,-167100000.0,3052500000.0,3219600000.0,10450935000.0,-62.54299820466786
2019-03-04,70.79,-167100000.0,3052500000.0,3219600000.0,10427367000.0,-62.40195691202872
2019-03-05,71.16,-167100000.0,3052500000.0,3219600000.0,10481868000.0,-62.72811490125673
2019-03-06,70.54,-167100000.0,3052500000.0,3219600000.0,10390542000.0,-62.18157989228007
2019-03-07,70.51,-167100000.0,3052500000.0,3219600000.0,10386123000.0,-62.15513464991023
2019-03-08,70.01,-167100000.0,3052500000.0,3219600000.0,10312473000.0,-61.714380610412924
2019-03-11,70.21,-167100000.0,3052500000.0,3219600000.0,10341933000.0,-61.89068222621185
2019-03-12,69.7,-167100000.0,3052500000.0,3219600000.0,10266810000.0,-61.44111310592459
2019-03-13,69.84,-167100000.0,3052500000.0,3219600000.0,10287432000.0,-61.56452423698384
2019-03-14,68.19,-167100000.0,3052500000.0,3219600000.0,10044387000.0,-60.11003590664273
2019-03-15,69.51,-167100000.0,3052500000.0,3219600000.0,10238823000.0,-61.27362657091562
2019-03-18,69.9,-167100000.0,3052500000.0,3219600000.0,10296270000.0,-61.61741472172352
2019-03-19,69.71,-167100000.0,3052500000.0,3219600000.0,10268283000.0,-61.449928186714544
2019-03-20,69.37,-167100000.0,3052500000.0,3219600000.0,10218201000.0,-61.150215439856375
2019-03-21,71.0,-167100000.0,3052500000.0,3219600000.0,10458300000.0,-62.587073608617594
2019-03-22,71.66,-167100000.0,3052500000.0,3219600000.0,10555518000.0,-63.16886894075404
2019-03-25,72.83,-167100000.0,3052500000.0,3219600000.0,10727859000.0,-64.20023339317774
2019-03-26,73.0,-167100000.0,3052500000.0,3219600000.0,10752900000.0,-64.35008976660683
2019-03-27,72.27,-167100000.0,3052500000.0,3219600000.0,10645371000.0,-63.706588868940756
2019-03-28,73.92,-167100000.0,3052500000.0,3219600000.0,10888416000.0,-65.16107719928186
2019-03-29,74.94,-167100000.0,3052500000.0,3219600000.0,11038662000.0,-66.06021543985638
2019-04-01,73.97,-167100000.0,3052500000.0,3219600000.0,10895781000.0,-65.2051526032316
2019-04-02,74.36,-56200000.0,3111200000.0,3167400000.0,10953228000.0,-194.8972953736655
2019-04-03,73.09,-56200000.0,3111200000.0,3167400000.0,10766157000.0,-191.56862989323844
2019-04-04,70.32,-56200000.0,3111200000.0,3167400000.0,10358135999.999998,-184.30846975088966
