date,close price,CHTR_SHE,CHTR_TA,CHTR_TL,market cap,PB Ratio
2012-11-14,67.5,173000000.0,16497000000.0,16324000000.0,6726914257.5,38.883897442196535
2012-11-15,68.54,173000000.0,16497000000.0,16324000000.0,6830558566.06,39.4829974916763
2012-11-16,69.27,173000000.0,16497000000.0,16324000000.0,6903308898.03,39.9035196417919
2012-11-19,68.64,173000000.0,16497000000.0,16324000000.0,6840524364.96,39.54060326566474
2012-11-20,70.31,173000000.0,16497000000.0,16324000000.0,7006953206.59,40.502619691271676
2012-11-21,69.87,173000000.0,16497000000.0,16324000000.0,6963103691.43,40.24915428572255
2012-11-23,70.0,173000000.0,16497000000.0,16324000000.0,6976059230.0,40.32404179190751
2012-11-26,70.28,173000000.0,16497000000.0,16324000000.0,7003963466.92,40.485337959075146
2012-11-27,70.29,173000000.0,16497000000.0,16324000000.0,7004960046.81,40.49109853647399
2012-11-28,70.29,173000000.0,16497000000.0,16324000000.0,7004960046.81,40.49109853647399
2012-11-29,71.31,173000000.0,16497000000.0,16324000000.0,7106611195.59,41.07867743115607
2012-11-30,70.85,173000000.0,16497000000.0,16324000000.0,7060768520.65,40.813690870809246
2012-12-03,70.45,173000000.0,16497000000.0,16324000000.0,7020905325.05,40.58326777485549
2012-12-04,70.45,173000000.0,16497000000.0,16324000000.0,7020905325.05,40.58326777485549
2012-12-05,69.74,173000000.0,16497000000.0,16324000000.0,6950148152.86,40.17426677953757
2012-12-06,69.6,173000000.0,16497000000.0,16324000000.0,6936196034.4,40.09361869595376
2012-12-07,70.43,173000000.0,16497000000.0,16324000000.0,7018912165.27,40.57174662005781
2012-12-10,69.76,173000000.0,16497000000.0,16324000000.0,6952141312.64,40.18578793433526
2012-12-11,69.59,173000000.0,16497000000.0,16324000000.0,6935199454.51,40.08785811855491
2012-12-12,69.61,173000000.0,16497000000.0,16324000000.0,6937192614.29,40.0993792733526
2012-12-13,69.08,173000000.0,16497000000.0,16324000000.0,6884373880.12,39.79406867121387
2012-12-14,68.68,173000000.0,16497000000.0,16324000000.0,6844510684.52,39.56364557526012
2012-12-17,70.78,173000000.0,16497000000.0,16324000000.0,7053792461.42,40.77336682901734
2012-12-18,74.14,173000000.0,16497000000.0,16324000000.0,7388643304.46,42.7089208350289
2012-12-19,74.05,173000000.0,16497000000.0,16324000000.0,7379674085.45,42.6570756384393
2012-12-20,73.21,173000000.0,16497000000.0,16324000000.0,7295961374.69,42.17318713693641
2012-12-21,73.43,173000000.0,16497000000.0,16324000000.0,7317886132.27,42.29991983971099
2012-12-24,73.43,173000000.0,16497000000.0,16324000000.0,7317886132.27,42.29991983971099
2012-12-26,73.24,173000000.0,16497000000.0,16324000000.0,7298951114.36,42.19046886913294
2012-12-27,73.67,173000000.0,16497000000.0,16324000000.0,7341804049.63,42.43817369728324
2012-12-28,73.58,173000000.0,16497000000.0,16324000000.0,7332834830.62,42.386328500693644
2012-12-31,76.24,173000000.0,16497000000.0,16324000000.0,7597925081.36,43.91864208878612
2013-01-02,78.1,173000000.0,16497000000.0,16324000000.0,7835571345.799999,45.29231991791907
2013-01-03,77.98,173000000.0,16497000000.0,16324000000.0,7823532055.64,45.22272864531792
2013-01-04,77.6,173000000.0,16497000000.0,16324000000.0,7785407636.799999,45.00235628208092
2013-01-07,77.4,173000000.0,16497000000.0,16324000000.0,7765342153.200001,44.88637082774567
2013-01-08,77.2,173000000.0,16497000000.0,16324000000.0,7745276669.6,44.770385373410406
2013-01-09,78.6,173000000.0,16497000000.0,16324000000.0,7885735054.799999,45.58228355375722
2013-01-10,79.0,173000000.0,16497000000.0,16324000000.0,7925866022.0,45.81425446242775
2013-01-11,78.39,173000000.0,16497000000.0,16324000000.0,7864666297.02,45.460498826705205
2013-01-14,78.18,173000000.0,16497000000.0,16324000000.0,7843597539.240001,45.33871409965318
2013-01-15,78.32,173000000.0,16497000000.0,16324000000.0,7857643377.759999,45.419903917687854
2013-01-16,78.34,173000000.0,16497000000.0,16324000000.0,7859649926.12,45.43150246312138
2013-01-17,78.95,173000000.0,16497000000.0,16324000000.0,7920849651.1,45.78525809884393
2013-01-18,78.83,173000000.0,16497000000.0,16324000000.0,7908810360.94,45.715666826242774
2013-01-22,78.82,173000000.0,16497000000.0,16324000000.0,7907807086.759999,45.70986755352601
2013-01-23,78.95,173000000.0,16497000000.0,16324000000.0,7920849651.1,45.78525809884393
2013-01-24,79.22,173000000.0,16497000000.0,16324000000.0,7947938053.96,45.94183846219653
2013-01-25,80.68,173000000.0,16497000000.0,16324000000.0,8094416084.240001,46.78853227884394
2013-01-28,82.24,173000000.0,16497000000.0,16324000000.0,8250926856.32,47.693218822658956
2013-01-29,81.5,173000000.0,16497000000.0,16324000000.0,8176684567.0,47.2640726416185
2013-01-30,81.63,173000000.0,16497000000.0,16324000000.0,8189727131.339999,47.33946318693641
2013-01-31,77.97,173000000.0,16497000000.0,16324000000.0,7822528781.46,45.21692937260116
2013-02-01,78.04,173000000.0,16497000000.0,16324000000.0,7829551700.72,45.2575242816185
2013-02-04,76.67,173000000.0,16497000000.0,16324000000.0,7692103138.06,44.46302391942197
2013-02-05,81.53,173000000.0,16497000000.0,16324000000.0,8179694389.54,47.281470459768784
2013-02-06,81.05,173000000.0,16497000000.0,16324000000.0,8131537228.9,47.00310536936416
2013-02-07,80.63,173000000.0,16497000000.0,16324000000.0,8089399713.339999,46.75953591526011
2013-02-08,80.89,173000000.0,16497000000.0,16324000000.0,8115484842.02,46.910317005895955
2013-02-11,79.31,173000000.0,16497000000.0,16324000000.0,7956967521.58,45.9940319166474
2013-02-12,80.0,173000000.0,16497000000.0,16324000000.0,8026193440.0,46.394181734104045
2013-02-13,80.03,173000000.0,16497000000.0,16324000000.0,8029203262.54,46.41157955225434
2013-02-14,79.48,173000000.0,16497000000.0,16324000000.0,7974023182.64,46.092619552832375
2013-02-15,79.54,173000000.0,16497000000.0,16324000000.0,7980042827.72,46.12741518913295
2013-02-19,79.39,173000000.0,16497000000.0,16324000000.0,7964993715.02,46.0404260983815
2013-02-20,77.99,173000000.0,16497000000.0,16324000000.0,7824535329.82,45.22852791803468
2013-02-21,77.03,173000000.0,16497000000.0,16324000000.0,7728221008.54,44.67179773722543
2013-02-22,85.02,149000000.0,15599000000.0,15450000000.0,8529837078.36,57.2472287138255
2013-02-25,83.3,149000000.0,15599000000.0,15450000000.0,8357273919.4,56.08908670738255
2013-02-26,86.74,149000000.0,15599000000.0,15450000000.0,8702400237.32,58.40537072026846
2013-02-27,87.13,149000000.0,15599000000.0,15450000000.0,8741527930.34,58.66797268684564
2013-02-28,86.39,149000000.0,15599000000.0,15450000000.0,8667285641.02,58.169702288724835
2013-03-01,86.49,149000000.0,15599000000.0,15450000000.0,8677318382.82,58.23703612630872
2013-03-04,86.99,149000000.0,15599000000.0,15450000000.0,8727482091.82,58.573705314228185
2013-03-05,87.61,149000000.0,15599000000.0,15450000000.0,8789685090.98,58.99117510724832
2013-03-06,89.98,149000000.0,15599000000.0,15450000000.0,9027461071.640001,60.58698705798658
2013-03-07,89.8,149000000.0,15599000000.0,15450000000.0,9009402136.4,60.46578615033557
2013-03-08,89.06,149000000.0,15599000000.0,15450000000.0,8935159847.08,59.967515752214766
2013-03-11,88.95,149000000.0,15599000000.0,15450000000.0,8924123831.1,59.89344853087248
2013-03-12,89.5,149000000.0,15599000000.0,15450000000.0,8979303911.0,60.263784637583896
2013-03-13,89.88,149000000.0,15599000000.0,15450000000.0,9017428329.84,60.51965322040269
2013-03-14,90.11,149000000.0,15599000000.0,15450000000.0,9040503635.98,60.67452104684563
2013-03-15,90.09,149000000.0,15599000000.0,15450000000.0,9038497087.62,60.661054279328866
2013-03-18,98.04,149000000.0,15599000000.0,15450000000.0,9836100060.720001,66.01409436724833
2013-03-19,100.38,149000000.0,15599000000.0,15450000000.0,10070866218.84,67.58970616671141
2013-03-20,105.77,149000000.0,15599000000.0,15450000000.0,10611631001.859999,71.2190000124832
2013-03-21,102.36,149000000.0,15599000000.0,15450000000.0,10269514506.48,68.92291615087248
2013-03-22,103.28,149000000.0,15599000000.0,15450000000.0,10361815731.04,69.5423874566443
2013-03-25,102.44,149000000.0,15599000000.0,15450000000.0,10277540699.92,68.9767832209396
2013-03-26,102.99,149000000.0,15599000000.0,15450000000.0,10332720779.82,69.347119327651
2013-03-27,104.29,149000000.0,15599000000.0,15450000000.0,10463146423.220001,70.22245921624162
2013-03-28,104.18,149000000.0,15599000000.0,15450000000.0,10452110407.24,70.14839199489933
2013-04-01,103.78,149000000.0,15599000000.0,15450000000.0,10426237774.24,69.97475016268456
2013-04-02,103.8,149000000.0,15599000000.0,15450000000.0,10428247070.4,69.98823537181208
2013-04-03,102.28,149000000.0,15599000000.0,15450000000.0,10275540562.24,68.96335947812081
2013-04-04,104.55,149000000.0,15599000000.0,15450000000.0,10503595676.4,70.49393071409396
2013-04-05,105.49,149000000.0,15599000000.0,15450000000.0,10598032595.92,71.12773554308725
2013-04-08,104.75,149000000.0,15599000000.0,15450000000.0,10523688638.0,70.62878280536913
2013-04-09,103.58,149000000.0,15599000000.0,15450000000.0,10406144812.64,69.8398980714094
2013-04-10,103.67,149000000.0,15599000000.0,15450000000.0,10415186645.36,69.90058151248323
2013-04-11,104.84,149000000.0,15599000000.0,15450000000.0,10532730470.720001,70.68946624644296
2013-04-12,105.06,149000000.0,15599000000.0,15450000000.0,10554832728.48,70.83780354684563
2013-04-15,103.08,149000000.0,15599000000.0,15450000000.0,10355912408.64,69.50276784322148
2013-04-16,104.91,149000000.0,15599000000.0,15450000000.0,10539763007.279999,70.73666447838926
2013-04-17,104.03,149000000.0,15599000000.0,15450000000.0,10451353976.24,70.14331527677852
2013-04-18,102.73,149000000.0,15599000000.0,15450000000.0,10320749725.84,69.26677668348994
2013-04-19,103.04,149000000.0,15599000000.0,15450000000.0,10351893816.32,69.47579742496644
2013-04-22,103.85,149000000.0,15599000000.0,15450000000.0,10433270310.8,70.02194839463087
2013-04-23,104.41,149000000.0,15599000000.0,15450000000.0,10489530603.279999,70.39953425020133
2013-04-24,103.05,149000000.0,15599000000.0,15450000000.0,10352898464.4,69.4825400295302
2013-04-25,101.11,149000000.0,15599000000.0,15450000000.0,10157996736.88,68.17447474416107
2013-04-26,101.64,149000000.0,15599000000.0,15450000000.0,10211243085.12,68.53183278604027
2013-04-29,101.62,149000000.0,15599000000.0,15450000000.0,10209233788.960001,68.51834757691276
2013-04-30,100.74,149000000.0,15599000000.0,15450000000.0,10120824757.92,67.92499837530201
2013-05-01,101.17,149000000.0,15599000000.0,15450000000.0,10164024625.36,68.21493037154363
2013-05-02,103.13,149000000.0,15599000000.0,15450000000.0,10360935649.039999,69.53648086604026
2013-05-03,104.61,149000000.0,15599000000.0,15450000000.0,10509623564.88,70.5343863414765
2013-05-06,105.03,149000000.0,15599000000.0,15450000000.0,10551818784.24,70.81757573315436
2013-05-07,109.69,129000000.0,15639000000.0,15510000000.0,11019984789.52,85.42623867844962
2013-05-08,110.04,129000000.0,15639000000.0,15510000000.0,11055147472.32,85.69881761488372
2013-05-09,110.13,129000000.0,15639000000.0,15510000000.0,11064189305.039999,85.76890934139534
2013-05-10,110.06,129000000.0,15639000000.0,15510000000.0,11057156768.48,85.71439355410853
2013-05-13,111.65,129000000.0,15639000000.0,15510000000.0,11216895813.2,86.95268072248062
2013-05-14,113.78,129000000.0,15639000000.0,15510000000.0,11430885854.24,88.61151824992248
2013-05-15,114.53,129000000.0,15639000000.0,15510000000.0,11506234460.24,89.19561597085271
2013-05-16,113.61,129000000.0,15639000000.0,15510000000.0,11413806836.88,88.47912276651162
2013-05-17,112.14,129000000.0,15639000000.0,15510000000.0,11266123569.12,87.33429123348837
2013-05-20,111.41,129000000.0,15639000000.0,15510000000.0,11192784259.279999,86.76576945178293
2013-05-21,114.0,129000000.0,15639000000.0,15510000000.0,11452988112.0,88.78285358139534
2013-05-22,112.94,129000000.0,15639000000.0,15510000000.0,11346495415.52,87.95732880248062
2013-05-23,113.54,129000000.0,15639000000.0,15510000000.0,11406774300.32,88.4246069792248
2013-05-24,112.85,129000000.0,15639000000.0,15510000000.0,11337453582.8,87.88723707596898
2013-05-28,114.1,129000000.0,15639000000.0,15510000000.0,11463034592.8,88.86073327751937
2013-05-29,112.65,129000000.0,15639000000.0,15510000000.0,11317360621.2,87.73147768372094
2013-05-30,111.81,129000000.0,15639000000.0,15510000000.0,11232970182.48,87.07728823627906
2013-05-31,112.0,129000000.0,15639000000.0,15510000000.0,11252058496.0,87.22525965891472
2013-06-03,111.62,129000000.0,15639000000.0,15510000000.0,11213881868.960001,86.92931681364342
2013-06-04,114.95,129000000.0,15639000000.0,15510000000.0,11548429679.6,89.52271069457365
2013-06-05,113.92,129000000.0,15639000000.0,15510000000.0,11444950927.36,88.72054982449613
2013-06-06,112.63,129000000.0,15639000000.0,15510000000.0,11315351325.039999,87.71590174449612
2013-06-07,113.91,129000000.0,15639000000.0,15510000000.0,11443946279.279999,88.71276185488371
2013-06-10,112.53,129000000.0,15639000000.0,15510000000.0,11305304844.24,87.6380220483721
2013-06-11,112.46,129000000.0,15639000000.0,15510000000.0,11298272307.68,87.58350626108528
2013-06-12,111.39,129000000.0,15639000000.0,15510000000.0,11190774963.12,86.75019351255814
2013-06-13,110.89,129000000.0,15639000000.0,15510000000.0,11140542559.12,86.360795031938
2013-06-14,116.61,129000000.0,15639000000.0,15510000000.0,11715201260.88,90.81551365023255
2013-06-17,117.72,129000000.0,15639000000.0,15510000000.0,11826717197.76,91.6799782772093
2013-06-18,117.95,129000000.0,15639000000.0,15510000000.0,11849824103.6,91.85910157829457
2013-06-19,117.8,129000000.0,15639000000.0,15510000000.0,11834754382.4,91.74228203410853
2013-06-20,114.05,129000000.0,15639000000.0,15510000000.0,11458011352.4,88.82179342945736
2013-06-21,119.68,129000000.0,15639000000.0,15510000000.0,12023628221.44,93.20642032124032
2013-06-24,118.44,129000000.0,15639000000.0,15510000000.0,11899051859.52,92.24071208930233
2013-06-25,117.77,129000000.0,15639000000.0,15510000000.0,11831740438.16,91.71891812527132
2013-06-26,119.0,129000000.0,15639000000.0,15510000000.0,11955312152.0,92.6768383875969
2013-06-27,123.81,129000000.0,15639000000.0,15510000000.0,12438547878.48,96.42285177116278
2013-06-28,123.85,129000000.0,15639000000.0,15510000000.0,12442566470.8,96.4540036496124
2013-07-01,122.22,129000000.0,15639000000.0,15510000000.0,12380115525.119999,95.9698877916279
2013-07-02,125.14,129000000.0,15639000000.0,15510000000.0,12675893117.44,98.26273734449613
2013-07-03,127.64,129000000.0,15639000000.0,15510000000.0,12929127357.44,100.22579346852713
2013-07-05,127.38,129000000.0,15639000000.0,15510000000.0,12902790996.48,100.0216356316279
2013-07-08,127.84,129000000.0,15639000000.0,15510000000.0,12949386096.640001,100.38283795844963
2013-07-09,125.67,129000000.0,15639000000.0,15510000000.0,12729578776.32,98.67890524279069
2013-07-10,125.35,129000000.0,15639000000.0,15510000000.0,12697164793.599998,98.42763405891472
2013-07-11,125.2,129000000.0,15639000000.0,15510000000.0,12681970739.2,98.30985069147287
2013-07-12,124.67,129000000.0,15639000000.0,15510000000.0,12628285080.32,97.89368279317829
2013-07-15,124.58,129000000.0,15639000000.0,15510000000.0,12619168647.68,97.82301277271318
2013-07-16,123.82,129000000.0,15639000000.0,15510000000.0,12542185438.72,97.22624371100774
2013-07-17,124.15,129000000.0,15639000000.0,15510000000.0,12575612358.400002,97.48536711937986
2013-07-18,124.57,129000000.0,15639000000.0,15510000000.0,12618155710.72,97.81516054821705
2013-07-19,128.31,129000000.0,15639000000.0,15510000000.0,12996994133.76,100.75189250976744
2013-07-22,128.19,129000000.0,15639000000.0,15510000000.0,12984838890.24,100.65766581581396
2013-07-23,127.77,129000000.0,15639000000.0,15510000000.0,12942295537.92,100.32787238697675
2013-07-24,128.22,129000000.0,15639000000.0,15510000000.0,12987877701.119999,100.68122248930231
2013-07-25,127.75,129000000.0,15639000000.0,15510000000.0,12940269664.0,100.3121679379845
2013-07-26,126.61,129000000.0,15639000000.0,15510000000.0,12824794850.56,99.41701434542635
2013-07-29,125.69,129000000.0,15639000000.0,15510000000.0,12731604650.24,98.69460969178294
2013-07-30,123.78,129000000.0,15639000000.0,15510000000.0,12538133690.880001,97.19483481302326
2013-07-31,125.74,129000000.0,15639000000.0,15510000000.0,12736669335.039999,98.73387081426355
2013-08-01,127.96,129000000.0,15639000000.0,15510000000.0,12961541340.16,100.4770646524031
2013-08-02,134.0,129000000.0,15639000000.0,15510000000.0,13573355264.0,105.21980824806201
2013-08-05,130.15,129000000.0,15639000000.0,15510000000.0,13183374534.400002,102.19670181705428
2013-08-06,127.05,61000000.0,15589000000.0,15528000000.0,12869364076.8,210.97318158688523
2013-08-07,129.63,61000000.0,15589000000.0,15528000000.0,13130701812.48,215.25740676196722
2013-08-08,128.06,61000000.0,15589000000.0,15528000000.0,12971670709.76,212.6503395042623
2013-08-09,128.27,61000000.0,15589000000.0,15528000000.0,12992942385.920002,212.99905550688527
2013-08-12,126.56,61000000.0,15589000000.0,15528000000.0,12819730165.76,210.15951091409838
2013-08-13,126.1,61000000.0,15589000000.0,15528000000.0,12773135065.599998,209.39565681311473
2013-08-14,124.46,61000000.0,15589000000.0,15528000000.0,12607013404.16,206.67235088786884
2013-08-15,123.12,61000000.0,15589000000.0,15528000000.0,12471279851.52,204.44721068065576
2013-08-16,122.6,61000000.0,15589000000.0,15528000000.0,12418607129.599998,203.58372343606555
2013-08-19,123.25,61000000.0,15589000000.0,15528000000.0,12484448032.0,204.66308249180327
2013-08-20,124.89,61000000.0,15589000000.0,15528000000.0,12650569693.44,207.38638841704918
2013-08-21,123.23,61000000.0,15589000000.0,15528000000.0,12482422158.08,204.62987144393443
2013-08-22,123.95,61000000.0,15589000000.0,15528000000.0,12555353619.2,205.82546916721313
2013-08-23,122.7,61000000.0,15589000000.0,15528000000.0,12428736499.2,203.74977867540986
2013-08-26,122.17,61000000.0,15589000000.0,15528000000.0,12375050840.32,202.86968590688525
2013-08-27,121.01,61000000.0,15589000000.0,15528000000.0,12257550152.960001,200.94344513049182
2013-08-28,120.0,61000000.0,15589000000.0,15528000000.0,12155243520.0,199.26628721311477
2013-08-29,120.9,61000000.0,15589000000.0,15528000000.0,12246407846.400002,200.76078436721315
2013-08-30,121.42,61000000.0,15589000000.0,15528000000.0,12299080568.32,201.62427161180327
2013-09-03,123.05,61000000.0,15589000000.0,15528000000.0,12464189292.8,204.33097201311475
2013-09-04,124.56,61000000.0,15589000000.0,15528000000.0,12617142773.76,206.83840612721312
2013-09-05,124.66,61000000.0,15589000000.0,15528000000.0,12627272143.359999,207.00446136655736
2013-09-06,125.02,61000000.0,15589000000.0,15528000000.0,12663737873.92,207.6022602281967
2013-09-09,126.7,61000000.0,15589000000.0,15528000000.0,12833911283.2,210.39198824918034
2013-09-10,127.44,61000000.0,15589000000.0,15528000000.0,12908868618.24,211.62079702032787
2013-09-11,129.11,61000000.0,15589000000.0,15528000000.0,13078029090.560001,214.39391951737707
2013-09-12,128.28,61000000.0,15589000000.0,15528000000.0,12993955322.880001,213.0156610308197
2013-09-13,128.75,61000000.0,15589000000.0,15528000000.0,13041563360.0,213.7961206557377
2013-09-16,129.18,61000000.0,15589000000.0,15528000000.0,13085119649.28,214.51015818491805
2013-09-17,130.26,61000000.0,15589000000.0,15528000000.0,13194516840.96,216.30355476983604
2013-09-18,132.39,61000000.0,15589000000.0,15528000000.0,13410272413.439999,219.84053136786883
2013-09-19,133.23,61000000.0,15589000000.0,15528000000.0,13495359118.079998,221.23539537836064
2013-09-20,133.84,61000000.0,15589000000.0,15528000000.0,13557148272.640001,222.24833233836068
2013-09-23,133.44,61000000.0,15589000000.0,15528000000.0,13516630794.24,221.58411138098361
2013-09-24,131.15,61000000.0,15589000000.0,15528000000.0,13284668230.400002,217.78144640000002
2013-09-25,134.01,61000000.0,15589000000.0,15528000000.0,13574368200.96,222.53062624524588
2013-09-26,135.99,61000000.0,15589000000.0,15528000000.0,13774929719.04,225.8185199842623
2013-09-27,133.57,61000000.0,15589000000.0,15528000000.0,13529798974.72,221.79998319213112
2013-09-30,134.76,61000000.0,15589000000.0,15528000000.0,13650338472.96,223.77604054032784
2013-10-01,135.47,61000000.0,15589000000.0,15528000000.0,13809084326.1,226.37843157540985
2013-10-02,133.79,61000000.0,15589000000.0,15528000000.0,13637834147.699999,223.5710516016393
2013-10-03,131.55,61000000.0,15589000000.0,15528000000.0,13409500576.500002,219.8278783032787
2013-10-04,132.64,61000000.0,15589000000.0,15528000000.0,13520609323.199999,221.6493331672131
2013-10-07,132.49,61000000.0,15589000000.0,15528000000.0,13505319128.7,221.3986742409836
2013-10-08,131.61,61000000.0,15589000000.0,15528000000.0,13415616654.300001,219.9281418737705
2013-10-09,131.5,61000000.0,15589000000.0,15528000000.0,13404403845.0,219.74432532786886
2013-10-10,136.09,61000000.0,15589000000.0,15528000000.0,13872283796.7,227.41448847049182
2013-10-11,136.23,61000000.0,15589000000.0,15528000000.0,13886554644.9,227.64843680163935
2013-10-14,137.19,61000000.0,15589000000.0,15528000000.0,13984411889.699999,229.25265392950817
2013-10-15,137.44,61000000.0,15589000000.0,15528000000.0,14009895547.199999,229.67041880655736
2013-10-16,139.01,61000000.0,15589000000.0,15528000000.0,14169932916.3,232.2939822344262
2013-10-17,137.71,61000000.0,15589000000.0,15528000000.0,14037417897.300001,230.1216048737705
2013-10-18,137.31,61000000.0,15589000000.0,15528000000.0,13996644045.300001,229.4531810704918
2013-10-21,137.1,61000000.0,15589000000.0,15528000000.0,13975237773.0,229.10225857377048
2013-10-22,136.71,61000000.0,15589000000.0,15528000000.0,13935483267.300001,228.4505453655738
2013-10-23,135.22,61000000.0,15589000000.0,15528000000.0,13783600668.6,225.96066669836065
2013-10-24,137.97,61000000.0,15589000000.0,15528000000.0,14063920901.1,230.55608034590165
2013-10-25,138.58,61000000.0,15589000000.0,15528000000.0,14126101025.400002,231.57542664590167
2013-10-28,136.54,61000000.0,15589000000.0,15528000000.0,13918154380.199999,228.1664652491803
2013-10-29,137.23,61000000.0,15589000000.0,15528000000.0,13988489274.9,229.31949630983607
2013-10-30,135.02,61000000.0,15589000000.0,15528000000.0,13763213742.6,225.6264547967213
2013-10-31,134.04,61000000.0,15589000000.0,15528000000.0,13663317805.199999,223.9888164786885
2013-11-01,138.07,61000000.0,15589000000.0,15528000000.0,14074114364.099998,230.72318629672128
2013-11-04,135.77,61000000.0,15589000000.0,15528000000.0,13839664715.1,226.87974942786886
2013-11-05,131.06,61000000.0,17250000000.0,17189000000.0,13359552607.800001,219.00905914426232
2013-11-06,128.92,61000000.0,17250000000.0,17189000000.0,13141412499.599998,215.4329917967213
2013-11-07,127.47,61000000.0,17250000000.0,17189000000.0,12993607286.1,213.00995550983606
2013-11-08,128.06,61000000.0,17250000000.0,17189000000.0,13053748717.800001,213.99588061967216
2013-11-11,127.04,61000000.0,17250000000.0,17189000000.0,12949775395.2,212.2913999213115
2013-11-12,128.46,61000000.0,17250000000.0,17189000000.0,13094522569.800001,214.66430442295083
2013-11-13,128.76,61000000.0,17250000000.0,17189000000.0,13125102958.8,215.16562227540982
2013-11-14,128.07,61000000.0,17250000000.0,17189000000.0,13054768064.099998,214.01259121475408
2013-11-15,128.69,61000000.0,17250000000.0,17189000000.0,13117967534.699999,215.04864810983605
2013-11-18,129.54,61000000.0,17250000000.0,17189000000.0,13204611970.199999,216.46904869180327
2013-11-19,129.07,61000000.0,17250000000.0,17189000000.0,13156702694.099998,215.6836507229508
2013-11-20,126.96,61000000.0,17250000000.0,17189000000.0,12941620624.8,212.15771516065573
2013-11-21,126.96,61000000.0,17250000000.0,17189000000.0,12941620624.8,212.15771516065573
2013-11-22,134.66,61000000.0,17250000000.0,17189000000.0,13726517275.8,225.02487337377048
2013-11-25,134.29,61000000.0,17250000000.0,17189000000.0,13688801462.699999,224.4065813557377
2013-11-26,136.12,61000000.0,17250000000.0,17189000000.0,13875341835.6,227.4646202557377
2013-11-27,134.98,61000000.0,17250000000.0,17189000000.0,13759136357.4,225.55961241639343
2013-11-29,135.1,61000000.0,17250000000.0,17189000000.0,13771368513.0,225.76013955737704
2013-12-02,132.72,61000000.0,17250000000.0,17189000000.0,13528764093.6,221.78301792786885
2013-12-03,129.31,61000000.0,17250000000.0,17189000000.0,13181167005.300001,216.08470500491805
2013-12-04,129.43,61000000.0,17250000000.0,17189000000.0,13193399160.900002,216.28523214590166
2013-12-05,127.27,61000000.0,17250000000.0,17189000000.0,12973220360.1,212.67574360819674
2013-12-06,127.75,61000000.0,17250000000.0,17189000000.0,13022148982.5,213.47785217213115
2013-12-09,128.16,61000000.0,17250000000.0,17189000000.0,13063942180.8,214.1629865704918
2013-12-10,131.75,61000000.0,17250000000.0,17189000000.0,13429887502.5,220.16209020491803
2013-12-11,130.82,61000000.0,17250000000.0,17189000000.0,13335088296.599998,218.60800486229505
2013-12-12,131.99,61000000.0,17250000000.0,17189000000.0,13454351813.7,220.56314448688525
2013-12-13,131.54,61000000.0,17250000000.0,17189000000.0,13408481230.199999,219.8111677081967
2013-12-16,131.36,61000000.0,17250000000.0,17189000000.0,13390132996.800001,219.51037699672133
2013-12-17,130.11,61000000.0,17250000000.0,17189000000.0,13262714709.300001,217.42155261147542
2013-12-18,130.34,61000000.0,17250000000.0,17189000000.0,13286159674.2,217.80589629836066
2013-12-19,129.12,61000000.0,17250000000.0,17189000000.0,13161799425.6,215.76720369836067
2013-12-20,130.02,61000000.0,17250000000.0,17189000000.0,13253540592.6,217.2711572557377
2013-12-23,131.4,61000000.0,17250000000.0,17189000000.0,13394210382.0,219.57721937704918
2013-12-24,132.27,61000000.0,17250000000.0,17189000000.0,13482893510.1,221.03104114918034
2013-12-26,132.16,61000000.0,17250000000.0,17189000000.0,13471680700.8,220.84722460327868
2013-12-27,133.5,61000000.0,17250000000.0,17189000000.0,13608273105.0,223.0864443442623
2013-12-30,134.18,61000000.0,17250000000.0,17189000000.0,13677588653.400002,224.2227648098361
2013-12-31,136.76,61000000.0,17250000000.0,17189000000.0,13940579998.8,228.5340983409836
2014-01-02,134.76,61000000.0,17250000000.0,17189000000.0,14343746322.48,235.1433823357377
2014-01-03,133.37,61000000.0,17250000000.0,17189000000.0,14195795837.26,232.7179645452459
2014-01-06,135.0,61000000.0,17250000000.0,17189000000.0,14369291730.0,235.56215950819671
2014-01-07,138.08,61000000.0,17250000000.0,17189000000.0,14697124459.840002,240.93646655475413
2014-01-08,136.09,61000000.0,17250000000.0,17189000000.0,14485310455.82,237.46410583311476
2014-01-09,136.01,61000000.0,17250000000.0,17189000000.0,14476795319.98,237.32451344229509
2014-01-10,136.42,61000000.0,17250000000.0,17189000000.0,14520435391.159998,238.03992444524587
2014-01-13,134.22,61000000.0,17250000000.0,17189000000.0,14286269155.56,234.2011336977049
2014-01-14,137.34,61000000.0,17250000000.0,17189000000.0,14618359453.32,239.64523693967212
2014-01-15,136.04,61000000.0,17250000000.0,17189000000.0,14479988495.92,237.37686058885245
2014-01-16,134.96,61000000.0,17250000000.0,17189000000.0,14365034162.08,235.4923633127869
2014-01-17,134.29,61000000.0,17250000000.0,17189000000.0,14293719899.42,234.32327703967212
2014-01-21,133.5,61000000.0,17250000000.0,17189000000.0,14209632933.0,232.94480218032786
2014-01-22,135.0,61000000.0,17250000000.0,17189000000.0,14369291730.0,235.56215950819671
2014-01-23,133.46,61000000.0,17250000000.0,17189000000.0,14205375365.08,232.87500598491803
2014-01-24,131.42,61000000.0,17250000000.0,17189000000.0,13988239401.159998,229.31540001901635
2014-01-27,136.92,61000000.0,17250000000.0,17189000000.0,14573654990.159998,238.91237688786882
