date,close price,FOX_SHE,FOX_TA,FOX_TL,market cap,PB Ratio
2020-05-29,28.78,10114000000.0,20237000000.0,20237000000.0,17814820000,1.7614020170061302
2020-06-01,29.14,10114000000.0,20237000000.0,20237000000.0,18037660000,1.7834348427921694
2020-06-02,28.87,10114000000.0,20237000000.0,20237000000.0,17870530000,1.76691022345264
2020-06-03,30.22,10114000000.0,20237000000.0,20237000000.0,18706180000,1.8495333201502868
2020-06-04,29.95,10114000000.0,20237000000.0,20237000000.0,18539050000,1.8330087008107574
2020-06-05,30.25,10114000000.0,20237000000.0,20237000000.0,18724750000,1.85136938896579
2020-06-08,31.68,10114000000.0,20237000000.0,20237000000.0,19609920000,1.9388886691714455
2020-06-09,30.33,10114000000.0,20237000000.0,20237000000.0,18774270000,1.8562655724737986
2020-06-10,29.73,10114000000.0,20237000000.0,20237000000.0,18402870000,1.8195441961637335
2020-06-11,27.62,10114000000.0,20237000000.0,20237000000.0,17096780000,1.690407356140004
2020-06-12,27.95,10114000000.0,20237000000.0,20237000000.0,17301050000,1.7106041131105398
2020-06-15,28.86,10114000000.0,20237000000.0,20237000000.0,17864340000,1.7662982005141388
2020-06-16,28.02,10114000000.0,20237000000.0,20237000000.0,17344380000,1.7148882736800475
2020-06-17,27.76,10114000000.0,20237000000.0,20237000000.0,17183440000,1.6989756772790192
2020-06-18,28.66,10114000000.0,20237000000.0,20237000000.0,17740540000,1.754057741744117
2020-06-19,27.82,10114000000.0,20237000000.0,20237000000.0,17220580000,1.7026478149100257
2020-06-22,27.6,10114000000.0,20237000000.0,20237000000.0,17084400000,1.6891833102630018
2020-06-23,27.809999,10114000000.0,20237000000.0,20237000000.0,17214389381,1.7020357307692309
2020-06-24,27.01,10114000000.0,20237000000.0,20237000000.0,16719190000,1.6530739568914377
2020-06-25,26.75,10114000000.0,20237000000.0,20237000000.0,16558250000,1.6371613604904094
2020-06-26,25.75,10114000000.0,20237000000.0,20237000000.0,15939250000,1.5759590666403005
2020-06-29,26.790001,10114000000.0,20237000000.0,20237000000.0,16583010619,1.6396095134467075
2020-06-30,26.84,10114000000.0,20237000000.0,20237000000.0,16613960000,1.6426695669369191
2020-07-01,26.915001,10114000000.0,20237000000.0,20237000000.0,16660385619,1.647259800177971
2020-07-02,26.549999,10114000000.0,20237000000.0,20237000000.0,16434449381,1.6249208405180937
2020-07-06,26.530001,10114000000.0,20237000000.0,20237000000.0,16422070619,1.6236969170456792
2020-07-07,25.77,10114000000.0,20237000000.0,20237000000.0,15951630000,1.5771831125173028
2020-07-08,25.389999,10114000000.0,20237000000.0,20237000000.0,15716409381,1.5539261796519677
2020-07-09,24.451,10114000000.0,20237000000.0,20237000000.0,15135169000,1.4964572869290094
2020-07-10,25.389999,10114000000.0,20237000000.0,20237000000.0,15716409381,1.5539261796519677
2020-07-13,25.049999,10114000000.0,20237000000.0,20237000000.0,15505949381,1.5331173997429306
2020-07-14,25.129999,10114000000.0,20237000000.0,20237000000.0,15555469381,1.5380135832509394
2020-07-15,26.25,10114000000.0,20237000000.0,20237000000.0,16248750000,1.606560213565355
2020-07-16,26.395,10114000000.0,20237000000.0,20237000000.0,16338505000,1.6154345461736208
2020-07-17,25.26,10114000000.0,20237000000.0,20237000000.0,15635940000,1.5459699426537472
2020-07-20,24.82,10114000000.0,20237000000.0,20237000000.0,15363580000,1.5190409333596995
2020-07-21,25.35,10114000000.0,20237000000.0,20237000000.0,15691650000,1.5514781491002572
2020-07-22,25.870001,10114000000.0,20237000000.0,20237000000.0,16013530619,1.5833034031046074
2020-07-23,26.129999,10114000000.0,20237000000.0,20237000000.0,16174469381,1.599215877101048
2020-07-24,26.49,10114000000.0,20237000000.0,20237000000.0,16397310000,1.6212487640893811
2020-07-27,25.690001,10114000000.0,20237000000.0,20237000000.0,15902110619,1.572286990211588
2020-07-28,25.709999,10114000000.0,20237000000.0,20237000000.0,15914489381,1.5735109136840024
2020-07-29,25.92,10114000000.0,20237000000.0,20237000000.0,16044480000,1.586363456594819
2020-07-30,25.879999,10114000000.0,20237000000.0,20237000000.0,16019719381,1.583915303638521
2020-07-31,25.77,10114000000.0,20237000000.0,20237000000.0,15951630000,1.5771831125173028
2020-08-03,26.25,10114000000.0,20237000000.0,20237000000.0,16248750000,1.606560213565355
2020-08-04,26.709999,10114000000.0,20237000000.0,20237000000.0,16533489381,1.634713207534111
2020-08-05,24.85,10114000000.0,20237000000.0,20237000000.0,15382150000,1.5208770021752027
2020-08-06,25.16,10114000000.0,20237000000.0,20237000000.0,15574040000,1.5398497132687363
2020-08-07,24.889999,10114000000.0,20237000000.0,20237000000.0,15406909381,1.5233250327269132
2020-08-10,24.68,10114000000.0,20237000000.0,20237000000.0,15276920000,1.5104726122206842
2020-08-11,24.940001,10114000000.0,20237000000.0,20237000000.0,15437860619,1.5263852698240064
2020-08-12,25.209999,10114000000.0,20237000000.0,20237000000.0,15604989381,1.542909766758948
2020-08-13,25.690001,10114000000.0,20237000000.0,20237000000.0,15902110619,1.572286990211588
2020-08-14,25.82,10114000000.0,20237000000.0,20237000000.0,15982580000,1.5802432272098081
2020-08-17,25.709999,10114000000.0,20237000000.0,20237000000.0,15914489381,1.5735109136840024
2020-08-18,25.735001,10114000000.0,20237000000.0,20237000000.0,15929965619,1.5750410934348429
2020-08-19,25.92,10114000000.0,20237000000.0,20237000000.0,16044480000,1.586363456594819
2020-08-20,25.92,10114000000.0,20237000000.0,20237000000.0,16044480000,1.586363456594819
2020-08-21,26.01,10114000000.0,20237000000.0,20237000000.0,16100190000,1.5918716630413288
