date,close price,BAC_SHE,BAC_TA,BAC_TL,market cap,PB Ratio
1995-11-29,17.91,,,,57795570000.0,
1995-11-30,17.88,,,,57698760000.0,
1995-12-01,17.94,,,,57892380000.0,
1995-12-04,18.34,,,,59183180000.0,
1995-12-05,18.19,,,,58699130000.0,
1995-12-06,18.63,,,,60119010000.0,
1995-12-07,18.41,,,,59409070000.0,
1995-12-08,18.41,,,,59409070000.0,
1995-12-11,18.25,,,,58892750000.0,
1995-12-12,18.25,,,,58892750000.0,
1995-12-13,18.06,,,,58279620000.0,
1995-12-14,17.53,,,,56569310000.0,
1995-12-15,17.5,,,,56472500000.0,
1995-12-18,17.19,,,,55472130000.0,
1995-12-19,17.34,,,,55956180000.0,
1995-12-20,17.5,,,,56472500000.0,
1995-12-21,17.22,,,,55568940000.0,
1995-12-22,17.13,,,,55278510000.0,
1995-12-26,17.09,,,,55149430000.0,
1995-12-27,17.16,,,,55375320000.0,
1995-12-28,17.41,,,,56182070000.0,
1995-12-29,17.41,,,,56182070000.0,
1996-01-02,17.34,,,,55956180000.0,
1996-01-03,17.19,,,,55472130000.0,
1996-01-04,16.78,,,,54149060000.0,
1996-01-05,16.44,,,,53051880000.0,
1996-01-08,16.66,,,,53761820000.0,
1996-01-09,16.55,,,,53406850000.0,
1996-01-10,16.31,,,,52632370000.0,
1996-01-11,16.41,,,,52955070000.0,
1996-01-12,16.53,,,,53342310000.0,
1996-01-15,16.41,,,,52955070000.0,
1996-01-16,16.5,,,,53245500000.0,
1996-01-17,16.59,,,,53535930000.0,
1996-01-18,16.47,,,,53148690000.0,
1996-01-19,16.69,,,,53858630000.0,
1996-01-22,16.75,,,,54052250000.0,
1996-01-23,16.78,,,,54149060000.0,
1996-01-24,16.75,,,,54052250000.0,
1996-01-25,16.75,,,,54052250000.0,
1996-01-26,16.75,,,,54052250000.0,
1996-01-29,17.13,,,,55278510000.0,
1996-01-30,17.25,,,,55665750000.0,
1996-01-31,17.47,,,,56375690000.0,
1996-02-01,17.19,,,,55472130000.0,
1996-02-02,17.19,,,,55472130000.0,
1996-02-05,17.28,,,,55762560000.0,
1996-02-06,17.38,,,,56085260000.0,
1996-02-07,17.63,,,,56892010000.0,
1996-02-08,18.38,,,,59312260000.0,
1996-02-09,18.38,,,,59312260000.0,
1996-02-12,18.41,,,,59409070000.0,
1996-02-13,18.47,,,,59602690000.0,
1996-02-14,18.28,,,,58989560000.0,
1996-02-15,18.5,,,,62622500000.0,
1996-02-16,18.31,,,,61979350000.0,
1996-02-20,18.0,,,,60930000000.0,
1996-02-21,18.41,,,,62317850000.0,
1996-02-22,18.59,,,,62927150000.0,
1996-02-23,18.66,,,,63164100000.0,
1996-02-26,18.91,,,,64010350000.0,
1996-02-27,18.75,,,,63468750000.0,
1996-02-28,18.69,,,,63265650000.0,
1996-02-29,18.44,,,,62419400000.0,
1996-03-01,18.81,,,,63671850000.0,
1996-03-04,19.16,,,,64856600000.0,
1996-03-05,19.63,,,,66447550000.0,
1996-03-06,19.47,,,,65905950000.0,
1996-03-07,19.34,,,,65465900000.0,
1996-03-08,18.59,,,,62927150000.0,
1996-03-11,18.56,,,,62825600000.0,
1996-03-12,18.41,,,,62317850000.0,
1996-03-13,18.34,,,,62080900000.0,
1996-03-14,18.41,,,,62317850000.0,
1996-03-15,18.5,,,,62622500000.0,
1996-03-18,18.97,,,,64213450000.0,
1996-03-19,18.78,,,,63570300000.0,
1996-03-20,18.78,,,,63570300000.0,
1996-03-21,18.5,,,,62622500000.0,
1996-03-22,18.81,,,,63671850000.0,
1996-03-25,18.97,,,,64213450000.0,
1996-03-26,19.25,,,,65161250000.0,
1996-03-27,19.63,,,,66447550000.0,
1996-03-28,19.72,,,,66752200000.0,
1996-03-29,20.03,,,,67801550000.0,
1996-04-01,20.69,,,,70035650000.0,
1996-04-02,20.56,,,,69595600000.0,
1996-04-03,20.5,,,,69392500000.0,
1996-04-04,20.56,,,,69595600000.0,
1996-04-08,20.16,,,,68241600000.0,
1996-04-09,19.84,,,,67158400000.0,
1996-04-10,19.06,,,,64518100000.0,
1996-04-11,18.88,,,,63908800000.0,
1996-04-12,19.25,,,,65161250000.0,
1996-04-15,19.75,,,,66853750000.0,
1996-04-16,19.28,,,,65262800000.0,
1996-04-17,19.31,,,,65364350000.0,
1996-04-18,19.31,,,,65364350000.0,
1996-04-19,19.25,,,,65161250000.0,
1996-04-22,19.5,,,,66007500000.0,
1996-04-23,19.53,,,,66109050000.0,
1996-04-24,19.5,,,,66007500000.0,
1996-04-25,19.75,,,,66853750000.0,
1996-04-26,19.94,,,,67496900000.0,
1996-04-29,19.75,,,,66853750000.0,
1996-04-30,19.97,,,,67598450000.0,
1996-05-01,20.0,,,,67700000000.0,
1996-05-02,19.38,,,,65601300000.0,
1996-05-03,19.47,,,,65905950000.0,
1996-05-06,19.19,,,,64958150000.0,
1996-05-07,19.31,,,,65364350000.0,
1996-05-08,19.78,,,,66955300000.0,
1996-05-09,19.75,,,,66853750000.0,
1996-05-10,20.09,,,,68004650000.0,
1996-05-13,20.13,,,,68140050000.0,
1996-05-14,20.31,,,,68749350000.0,
1996-05-15,20.13,,,,68140050000.0,
1996-05-16,20.16,,,,67656960000.0,
1996-05-17,20.31,,,,68160360000.0,
1996-05-20,20.44,,,,68596640000.0,
1996-05-21,20.47,,,,68697320000.0,
1996-05-22,20.66,,,,69334960000.0,
1996-05-23,20.38,,,,68395280000.0,
1996-05-24,20.38,,,,68395280000.0,
1996-05-28,20.19,,,,67757640000.0,
1996-05-29,20.09,,,,67422040000.0,
1996-05-30,20.28,,,,68059680000.0,
1996-05-31,20.28,,,,68059680000.0,
1996-06-03,20.41,,,,68495960000.0,
1996-06-04,21.0,,,,70476000000.0,
1996-06-05,21.09,,,,70778040000.0,
1996-06-06,20.97,,,,70375320000.0,
1996-06-07,20.59,,,,69100040000.0,
1996-06-10,20.53,,,,68898680000.0,
1996-06-11,20.66,,,,69334960000.0,
1996-06-12,20.81,,,,69838360000.0,
1996-06-13,20.97,,,,70375320000.0,
1996-06-14,20.81,,,,69838360000.0,
1996-06-17,20.75,,,,69637000000.0,
1996-06-18,20.53,,,,68898680000.0,
1996-06-19,20.22,,,,67858320000.0,
1996-06-20,19.97,,,,67019320000.0,
1996-06-21,19.72,,,,66180320000.0,
1996-06-24,20.03,,,,67220680000.0,
1996-06-25,20.25,,,,67959000000.0,
1996-06-26,20.06,,,,67321360000.0,
1996-06-27,20.38,,,,68395280000.0,
1996-06-28,20.66,,,,69334960000.0,
1996-07-01,21.06,,,,70677360000.0,
1996-07-02,21.0,,,,70476000000.0,
1996-07-03,21.16,,,,71012960000.0,
1996-07-05,20.5,,,,68798000000.0,
1996-07-08,20.09,,,,67422040000.0,
1996-07-09,20.0,,,,67120000000.0,
1996-07-10,20.34,,,,68261040000.0,
1996-07-11,20.09,,,,67422040000.0,
1996-07-12,20.08,,,,67388480000.0,
1996-07-15,19.81,,,,66482360000.0,
1996-07-16,19.78,,,,66381680000.0,
1996-07-17,20.16,,,,67656960000.0,
1996-07-18,20.47,,,,68697320000.0,
1996-07-19,20.44,,,,68596640000.0,
1996-07-22,20.44,,,,68596640000.0,
1996-07-23,20.59,,,,69100040000.0,
1996-07-24,20.78,,,,69737680000.0,
1996-07-25,20.91,,,,70173960000.0,
1996-07-26,20.88,,,,70073280000.0,
1996-07-29,20.84,,,,69939040000.0,
1996-07-30,21.22,,,,71214320000.0,
1996-07-31,21.5,,,,72154000000.0,
1996-08-01,21.5,,,,72154000000.0,
1996-08-02,22.13,,,,74268280000.0,
1996-08-05,22.03,,,,73932680000.0,
1996-08-06,22.13,,,,74268280000.0,
1996-08-07,22.22,,,,74570320000.0,
1996-08-08,22.44,,,,75308640000.0,
1996-08-09,22.75,,,,76349000000.0,
1996-08-12,22.81,,,,76550360000.0,
1996-08-13,22.69,,,,76147640000.0,
1996-08-14,22.66,,,,76046960000.0,
1996-08-15,22.72,,,,75225920000.0,
1996-08-16,22.91,,,,75855010000.0,
1996-08-19,23.13,,,,76583430000.0,
1996-08-20,23.09,,,,76450990000.0,
1996-08-21,23.09,,,,76450990000.0,
1996-08-22,23.47,,,,77709170000.0,
1996-08-23,23.34,,,,77278740000.0,
1996-08-26,23.44,,,,77609840000.0,
1996-08-27,23.41,,,,77510510000.0,
1996-08-28,23.31,,,,77179410000.0,
1996-08-29,23.09,,,,76450990000.0,
1996-08-30,21.28,,,,70458080000.0,
1996-09-03,21.0,,,,69531000000.0,
1996-09-04,20.94,,,,69332340000.0,
1996-09-05,20.5,,,,67875500000.0,
1996-09-06,20.91,,,,69233010000.0,
1996-09-09,21.22,,,,70259420000.0,
1996-09-10,21.06,,,,69729660000.0,
1996-09-11,21.03,,,,69630330000.0,
1996-09-12,21.22,,,,70259420000.0,
1996-09-13,21.41,,,,70888510000.0,
1996-09-16,21.53,,,,71285830000.0,
1996-09-17,21.47,,,,71087170000.0,
1996-09-18,21.41,,,,70888510000.0,
1996-09-19,21.16,,,,70060760000.0,
1996-09-20,20.88,,,,69133680000.0,
1996-09-23,21.03,,,,69630330000.0,
1996-09-24,21.0,,,,69531000000.0,
1996-09-25,21.34,,,,70656740000.0,
1996-09-26,21.53,,,,71285830000.0,
1996-09-27,21.66,,,,71716260000.0,
1996-09-30,21.72,,,,71914920000.0,
1996-10-01,21.59,,,,71484490000.0,
1996-10-02,21.84,,,,72312240000.0,
1996-10-03,21.91,,,,72544010000.0,
1996-10-04,22.16,,,,73371760000.0,
1996-10-07,22.22,,,,73570420000.0,
1996-10-08,22.22,,,,73570420000.0,
1996-10-09,22.09,,,,73139990000.0,
1996-10-10,21.88,,,,72444680000.0,
1996-10-11,22.06,,,,73040660000.0,
1996-10-14,22.31,,,,73868410000.0,
1996-10-15,22.22,,,,73570420000.0,
1996-10-16,22.06,,,,73040660000.0,
1996-10-17,22.16,,,,73371760000.0,
1996-10-18,22.47,,,,74398170000.0,
1996-10-21,22.84,,,,75623240000.0,
1996-10-22,22.72,,,,75225920000.0,
1996-10-23,22.63,,,,74927930000.0,
1996-10-24,22.66,,,,75027260000.0,
1996-10-25,22.63,,,,74927930000.0,
1996-10-28,22.66,,,,75027260000.0,
1996-10-29,23.13,,,,76583430000.0,
1996-10-30,23.53,,,,77907830000.0,
1996-10-31,23.56,,,,78007160000.0,
1996-11-01,23.22,,,,76881420000.0,
1996-11-04,23.38,,,,77411180000.0,
1996-11-05,23.78,,,,78735580000.0,
1996-11-06,23.78,,,,78735580000.0,
1996-11-07,23.66,,,,78338260000.0,
1996-11-08,23.53,,,,77907830000.0,
1996-11-11,23.41,,,,77510510000.0,
1996-11-12,23.25,,,,76980750000.0,
1996-11-13,23.47,,,,77709170000.0,
1996-11-14,23.78,,,,78735580000.0,
1996-11-15,24.03,,,,79587360000.0,
1996-11-18,24.28,,,,80415360000.0,
1996-11-19,24.75,,,,81972000000.0,
1996-11-20,25.06,,,,82998720000.0,
1996-11-21,24.88,,,,82402560000.0,
1996-11-22,25.53,,,,84555360000.0,
1996-11-25,26.06,,,,86310720000.0,
1996-11-26,25.78,,,,85383360000.0,
1996-11-27,25.88,,,,85714560000.0,
1996-11-29,25.91,,,,85813920000.0,
1996-12-02,25.69,,,,85085280000.0,
1996-12-03,25.0,,,,82800000000.0,
1996-12-04,24.47,,,,81044640000.0,
1996-12-05,23.97,,,,79388640000.0,
1996-12-06,24.41,,,,80845920000.0,
1996-12-09,24.59,,,,81442080000.0,
1996-12-10,24.38,,,,80746560000.0,
1996-12-11,24.03,,,,79587360000.0,
1996-12-12,23.22,,,,76904640000.0,
1996-12-13,23.34,,,,77302080000.0,
1996-12-16,23.06,,,,76374720000.0,
1996-12-17,23.81,,,,78858720000.0,
1996-12-18,23.53,,,,77931360000.0,
1996-12-19,24.63,,,,81574560000.0,
1996-12-20,24.72,,,,81872640000.0,
1996-12-23,24.63,,,,81574560000.0,
1996-12-24,24.53,,,,81243360000.0,
1996-12-26,24.72,,,,81872640000.0,
1996-12-27,24.84,,,,82270080000.0,
1996-12-30,25.28,,,,83727360000.0,
1996-12-31,24.44,,,,80945280000.0,
1997-01-02,24.34,,,,80614080000.0,
1997-01-03,24.66,,,,81673920000.0,
1997-01-06,24.69,,,,81773280000.0,
1997-01-07,24.72,,,,81872640000.0,
1997-01-08,25.31,,,,83826720000.0,
1997-01-09,25.47,,,,84356640000.0,
1997-01-10,25.81,,,,85482720000.0,
1997-01-13,25.72,,,,85184640000.0,
1997-01-14,26.66,,,,88297920000.0,
1997-01-15,26.28,,,,87039360000.0,
1997-01-16,26.41,,,,87469920000.0,
1997-01-17,26.56,,,,87966720000.0,
1997-01-20,26.69,,,,88397280000.0,
1997-01-21,26.69,,,,88397280000.0,
1997-01-22,27.41,,,,90781920000.0,
1997-01-23,26.75,,,,88596000000.0,
1997-01-24,26.5,,,,87768000000.0,
1997-01-27,26.5,,,,87768000000.0,
1997-01-28,26.22,,,,86840640000.0,
1997-01-29,26.88,,,,89026560000.0,
1997-01-30,27.0,,,,89424000000.0,
1997-01-31,27.03,,,,89523360000.0,
1997-02-03,27.5,,,,91080000000.0,
1997-02-04,27.84,,,,92206080000.0,
1997-02-05,27.59,,,,91378080000.0,
1997-02-06,27.81,,,,92106720000.0,
1997-02-07,28.41,,,,94093920000.0,
1997-02-10,28.06,,,,92934720000.0,
1997-02-11,28.34,,,,93862080000.0,
1997-02-12,28.81,,,,95418720000.0,
1997-02-13,29.44,,,,97505280000.0,
1997-02-14,29.94,,,,107484600000.0,
1997-02-18,30.59,,,,109818100000.0,
1997-02-19,30.63,,,,109961700000.0,
1997-02-20,30.44,,,,109279600000.0,
1997-02-21,30.06,,,,107915400000.0,
1997-02-24,30.53,,,,109602700000.0,
1997-02-25,31.0,,,,111290000000.0,
1997-02-26,30.97,,,,111182300000.0,
1997-02-27,30.63,,,,109961700000.0,
1997-02-28,30.0,,,,107700000000.0,
1997-03-03,30.81,,,,110607900000.0,
1997-03-04,31.13,,,,111756700000.0,
1997-03-05,30.94,,,,111074600000.0,
1997-03-06,31.0,,,,111290000000.0,
1997-03-07,31.69,,,,113767100000.0,
1997-03-10,32.5,,,,116675000000.0,
1997-03-11,31.88,,,,114449200000.0,
1997-03-12,31.38,,,,112654200000.0,
1997-03-13,29.88,,,,107269200000.0,
1997-03-14,29.44,,,,105689600000.0,
1997-03-17,29.5,,,,105905000000.0,
1997-03-18,28.88,,,,103679200000.0,
1997-03-19,29.44,,,,105689600000.0,
1997-03-20,29.0,,,,104110000000.0,
1997-03-21,29.31,,,,105222900000.0,
1997-03-24,30.81,,,,110607900000.0,
1997-03-25,30.5,,,,109495000000.0,
1997-03-26,29.88,,,,107269200000.0,
1997-03-27,28.94,,,,103894600000.0,
1997-03-31,27.75,,,,99622500000.0,
1997-04-01,28.06,,,,100735400000.0,
1997-04-02,27.94,,,,100304600000.0,
1997-04-03,27.75,,,,99622500000.0,
1997-04-04,27.94,,,,100304600000.0,
1997-04-07,28.13,,,,100986700000.0,
1997-04-08,29.31,,,,105222900000.0,
1997-04-09,28.63,,,,102781700000.0,
1997-04-10,28.88,,,,103679200000.0,
1997-04-11,27.75,,,,99622500000.0,
1997-04-14,27.81,,,,99837900000.0,
1997-04-15,28.0,,,,100520000000.0,
1997-04-16,27.75,,,,99622500000.0,
1997-04-17,27.88,,,,100089200000.0,
1997-04-18,27.88,,,,100089200000.0,
1997-04-21,27.69,,,,99407100000.0,
1997-04-22,28.44,,,,102099600000.0,
1997-04-23,28.38,,,,101884200000.0,
1997-04-24,28.44,,,,102099600000.0,
1997-04-25,28.63,,,,102781700000.0,
1997-04-28,28.88,,,,103679200000.0,
1997-04-29,29.94,,,,107484600000.0,
1997-04-30,30.19,,,,108382100000.0,
1997-05-01,30.19,,,,108382100000.0,
1997-05-02,31.38,,,,112654200000.0,
1997-05-05,31.31,,,,112402900000.0,
1997-05-06,31.44,,,,112869600000.0,
1997-05-07,29.81,,,,107017900000.0,
1997-05-08,29.63,,,,106371700000.0,
1997-05-09,30.13,,,,108166700000.0,
1997-05-12,30.5,,,,109495000000.0,
1997-05-13,30.25,,,,108597500000.0,
1997-05-14,30.63,,,,109961700000.0,
1997-05-15,30.75,,,,110392500000.0,
1997-05-16,30.19,,,,108110390000.0,
1997-05-19,29.69,,,,106319890000.0,
1997-05-20,30.06,,,,107644860000.0,
1997-05-21,29.25,,,,104744250000.0,
1997-05-22,29.25,,,,104744250000.0,
1997-05-23,29.5,,,,105639500000.0,
1997-05-27,28.94,,,,103634140000.0,
1997-05-28,28.88,,,,103419280000.0,
1997-05-29,29.0,,,,103849000000.0,
1997-05-30,29.44,,,,105424640000.0,
1997-06-02,29.31,,,,104959110000.0,
1997-06-03,29.94,,,,107215140000.0,
1997-06-04,29.81,,,,106749610000.0,
1997-06-05,30.88,,,,110581280000.0,
1997-06-06,31.63,,,,113267030000.0,
1997-06-09,31.94,,,,114377140000.0,
1997-06-10,32.44,,,,116167640000.0,
1997-06-11,32.88,,,,117743280000.0,
1997-06-12,33.25,,,,119068250000.0,
1997-06-13,33.69,,,,120643890000.0,
1997-06-16,34.25,,,,122649250000.0,
1997-06-17,34.31,,,,122864110000.0,
1997-06-18,33.88,,,,121324280000.0,
1997-06-19,34.63,,,,124010030000.0,
1997-06-20,34.5,,,,123544500000.0,
1997-06-23,33.38,,,,119533780000.0,
1997-06-24,34.16,,,,122326960000.0,
1997-06-25,33.81,,,,121073610000.0,
1997-06-26,33.31,,,,119283110000.0,
1997-06-27,32.63,,,,116848030000.0,
1997-06-30,32.28,,,,115594680000.0,
1997-07-01,32.69,,,,117062890000.0,
1997-07-02,33.06,,,,118387860000.0,
1997-07-03,34.0,,,,121754000000.0,
1997-07-07,33.66,,,,120536460000.0,
1997-07-08,33.53,,,,120070930000.0,
1997-07-09,33.28,,,,119175680000.0,
1997-07-10,33.22,,,,118960820000.0,
1997-07-11,33.31,,,,119283110000.0,
1997-07-14,33.66,,,,120536460000.0,
1997-07-15,33.41,,,,119641210000.0,
1997-07-16,34.19,,,,122434390000.0,
1997-07-17,33.81,,,,121073610000.0,
1997-07-18,32.78,,,,117385180000.0,
1997-07-21,33.5,,,,119963500000.0,
1997-07-22,34.16,,,,122326960000.0,
1997-07-23,33.75,,,,120858750000.0,
1997-07-24,34.28,,,,122756680000.0,
1997-07-25,33.88,,,,121324280000.0,
1997-07-28,33.94,,,,121539140000.0,
1997-07-29,34.81,,,,124654610000.0,
1997-07-30,35.09,,,,125657290000.0,
1997-07-31,35.59,,,,127447790000.0,
1997-08-01,35.19,,,,126015390000.0,
1997-08-04,35.31,,,,126445110000.0,
1997-08-05,34.59,,,,123866790000.0,
1997-08-06,35.0,,,,125335000000.0,
1997-08-07,34.31,,,,122864110000.0,
1997-08-08,33.0,,,,118173000000.0,
1997-08-11,33.56,,,,120178360000.0,
1997-08-12,33.06,,,,118387860000.0,
1997-08-13,33.06,,,,118387860000.0,
1997-08-14,33.34,,,,119390540000.0,
1997-08-15,32.5,,,,115245000000.0,
1997-08-18,32.28,,,,114464880000.0,
1997-08-19,32.53,,,,115351380000.0,
1997-08-20,32.91,,,,116698860000.0,
1997-08-21,32.38,,,,114819480000.0,
1997-08-22,32.06,,,,113684760000.0,
1997-08-25,32.0,,,,113472000000.0,
1997-08-26,31.84,,,,112904640000.0,
1997-08-27,31.91,,,,113152860000.0,
1997-08-28,31.66,,,,112266360000.0,
1997-08-29,29.88,,,,105954480000.0,
1997-09-02,29.38,,,,104181480000.0,
1997-09-03,29.16,,,,103401360000.0,
1997-09-04,28.72,,,,101841120000.0,
1997-09-05,28.44,,,,100848240000.0,
1997-09-08,28.78,,,,102053880000.0,
1997-09-09,29.5,,,,104607000000.0,
1997-09-10,29.09,,,,103153140000.0,
1997-09-11,28.91,,,,102514860000.0,
1997-09-12,29.5,,,,104607000000.0,
1997-09-15,29.28,,,,103826880000.0,
1997-09-16,29.53,,,,104713380000.0,
1997-09-17,29.47,,,,104500620000.0,
1997-09-18,29.41,,,,104287860000.0,
1997-09-19,29.88,,,,105954480000.0,
1997-09-22,30.56,,,,108365760000.0,
1997-09-23,31.03,,,,110032380000.0,
1997-09-24,31.75,,,,112585500000.0,
1997-09-25,31.0,,,,109926000000.0,
1997-09-26,31.44,,,,111486240000.0,
1997-09-29,31.69,,,,112372740000.0,
1997-09-30,30.94,,,,109713240000.0,
1997-10-01,31.31,,,,111025260000.0,
1997-10-02,31.63,,,,112159980000.0,
1997-10-03,32.31,,,,114571260000.0,
1997-10-06,32.5,,,,115245000000.0,
1997-10-07,33.09,,,,117337140000.0,
1997-10-08,32.75,,,,116131500000.0,
1997-10-09,32.78,,,,116237880000.0,
1997-10-10,32.28,,,,114464880000.0,
1997-10-13,32.78,,,,116237880000.0,
1997-10-14,31.94,,,,113259240000.0,
1997-10-15,31.41,,,,111379860000.0,
1997-10-16,31.66,,,,112266360000.0,
1997-10-17,31.03,,,,110032380000.0,
1997-10-20,31.0,,,,109926000000.0,
1997-10-21,31.53,,,,111805380000.0,
1997-10-22,31.22,,,,110706120000.0,
1997-10-23,30.94,,,,109713240000.0,
1997-10-24,30.88,,,,109500480000.0,
1997-10-27,28.84,,,,102266640000.0,
1997-10-28,29.66,,,,105174360000.0,
1997-10-29,30.56,,,,108365760000.0,
1997-10-30,29.25,,,,103720500000.0,
1997-10-31,29.91,,,,106060860000.0,
1997-11-03,30.97,,,,109819620000.0,
1997-11-04,31.16,,,,110493360000.0,
1997-11-05,31.0,,,,109926000000.0,
1997-11-06,30.75,,,,109039500000.0,
1997-11-07,30.47,,,,108046620000.0,
1997-11-10,29.88,,,,105954480000.0,
1997-11-11,29.5,,,,104607000000.0,
1997-11-12,29.19,,,,103507740000.0,
1997-11-13,29.72,,,,105387120000.0,
1997-11-14,30.0,,,,106380000000.0,
1997-11-17,30.66,,,,108812340000.0,
1997-11-18,30.13,,,,106931370000.0,
1997-11-19,30.44,,,,108031560000.0,
1997-11-20,30.72,,,,109025280000.0,
1997-11-21,31.09,,,,110338410000.0,
1997-11-24,30.56,,,,108457440000.0,
1997-11-25,30.84,,,,109451160000.0,
1997-11-26,30.06,,,,106682940000.0,
1997-11-28,30.03,,,,106576470000.0,
1997-12-01,30.69,,,,108918810000.0,
1997-12-02,30.84,,,,109451160000.0,
1997-12-03,30.94,,,,109806060000.0,
1997-12-04,30.5,,,,108244500000.0,
1997-12-05,30.5,,,,108244500000.0,
1997-12-08,31.06,,,,110231940000.0,
1997-12-09,31.38,,,,111367620000.0,
1997-12-10,31.06,,,,110231940000.0,
1997-12-11,31.19,,,,110693310000.0,
1997-12-12,31.03,,,,110125470000.0,
1997-12-15,32.01,,,,113603490000.0,
1997-12-16,31.38,,,,111367620000.0,
1997-12-17,31.06,,,,110231940000.0,
1997-12-18,30.88,,,,109593120000.0,
1997-12-19,29.56,,,,104908440000.0,
1997-12-22,30.0,,,,106470000000.0,
1997-12-23,30.0,,,,106470000000.0,
1997-12-24,29.25,,,,103808250000.0,
1997-12-26,29.78,,,,105689220000.0,
1997-12-29,30.13,,,,106931370000.0,
1997-12-30,30.69,,,,108918810000.0,
1997-12-31,30.41,,,,107925090000.0,
1998-01-02,30.38,,,,107818620000.0,
1998-01-05,31.22,,,,110799780000.0,
1998-01-06,30.81,,,,109344690000.0,
1998-01-07,31.0,,,,110019000000.0,
1998-01-08,30.69,,,,108918810000.0,
1998-01-09,29.5,,,,104695500000.0,
1998-01-12,29.03,,,,103027470000.0,
1998-01-13,29.03,,,,103027470000.0,
1998-01-14,30.41,,,,107925090000.0,
1998-01-15,30.06,,,,106682940000.0,
1998-01-16,30.72,,,,109025280000.0,
1998-01-20,31.41,,,,111474090000.0,
1998-01-21,30.44,,,,108031560000.0,
1998-01-22,29.84,,,,105902160000.0,
1998-01-23,29.59,,,,105014910000.0,
1998-01-26,29.81,,,,105795690000.0,
1998-01-27,30.63,,,,108705870000.0,
1998-01-28,30.22,,,,107250780000.0,
1998-01-29,30.44,,,,108031560000.0,
1998-01-30,29.94,,,,106257060000.0,
1998-02-02,30.72,,,,109025280000.0,
1998-02-03,31.22,,,,110799780000.0,
1998-02-04,31.47,,,,111687030000.0,
1998-02-05,31.78,,,,112787220000.0,
1998-02-06,32.41,,,,115023090000.0,
1998-02-09,32.22,,,,114348780000.0,
1998-02-10,32.19,,,,114242310000.0,
1998-02-11,32.53,,,,115448970000.0,
1998-02-12,32.59,,,,115661910000.0,
1998-02-13,32.16,,,,114135840000.0,
1998-02-17,32.31,,,,61356690000.0,
1998-02-18,32.38,,,,61489620000.0,
1998-02-19,32.22,,,,61185780000.0,
1998-02-20,32.53,,,,61774470000.0,
1998-02-23,33.66,,,,63920340000.0,
1998-02-24,33.19,,,,63027810000.0,
1998-02-25,34.44,,,,65401560000.0,
1998-02-26,34.25,,,,65040750000.0,
1998-02-27,34.25,,,,65040750000.0,
1998-03-02,34.03,,,,64622970000.0,
1998-03-03,34.47,,,,65458530000.0,
1998-03-04,34.53,,,,65572470000.0,
1998-03-05,33.94,,,,64452060000.0,
1998-03-06,34.53,,,,65572470000.0,
1998-03-09,34.34,,,,65211660000.0,
1998-03-10,34.97,,,,66408030000.0,
1998-03-11,35.09,,,,66635910000.0,
1998-03-12,35.19,,,,66825810000.0,
1998-03-13,34.59,,,,65686410000.0,
1998-03-16,34.88,,,,66237120000.0,
1998-03-17,35.28,,,,66996720000.0,
1998-03-18,35.56,,,,67528440000.0,
1998-03-19,36.22,,,,68781780000.0,
1998-03-20,36.78,,,,69845220000.0,
1998-03-23,36.72,,,,69731280000.0,
1998-03-24,37.22,,,,70680780000.0,
1998-03-25,36.63,,,,69560370000.0,
1998-03-26,36.25,,,,68838750000.0,
1998-03-27,36.03,,,,68420970000.0,
1998-03-30,35.56,,,,67528440000.0,
1998-03-31,36.47,,,,69256530000.0,
1998-04-01,36.56,,,,69427440000.0,
1998-04-02,36.59,,,,69484410000.0,
1998-04-03,36.94,,,,70149060000.0,
1998-04-06,37.63,,,,71459370000.0,
1998-04-07,37.72,,,,71630280000.0,
1998-04-08,37.13,,,,70509870000.0,
1998-04-09,38.22,,,,72579780000.0,
1998-04-13,40.31,,,,76548690000.0,
1998-04-14,40.38,,,,76681620000.0,
1998-04-15,40.19,,,,76320810000.0,
1998-04-16,38.94,,,,73947060000.0,
1998-04-17,39.44,,,,74896560000.0,
1998-04-20,39.0,,,,74061000000.0,
1998-04-21,38.5,,,,73111500000.0,
1998-04-22,39.25,,,,74535750000.0,
1998-04-23,38.75,,,,73586250000.0,
1998-04-24,38.25,,,,72636750000.0,
1998-04-27,36.31,,,,68952690000.0,
1998-04-28,36.75,,,,69788250000.0,
1998-04-29,36.91,,,,70092090000.0,
1998-04-30,38.0,,,,72162000000.0,
1998-05-01,39.09,,,,74231910000.0,
1998-05-04,38.5,,,,73111500000.0,
1998-05-05,38.0,,,,72162000000.0,
1998-05-06,36.97,,,,70206030000.0,
1998-05-07,36.69,,,,69674310000.0,
1998-05-08,37.22,,,,70680780000.0,
1998-05-11,36.78,,,,69845220000.0,
1998-05-12,38.41,,,,72940590000.0,
1998-05-13,37.88,,,,71934120000.0,
1998-05-14,37.81,,,,71801190000.0,
1998-05-15,37.56,,,,71326440000.0,
1998-05-18,37.59,,,,134158710000.0,
1998-05-19,37.97,,,,135514930000.0,
1998-05-20,38.75,,,,138298750000.0,
1998-05-21,38.5,,,,137406500000.0,
1998-05-22,38.47,,,,137299430000.0,
1998-05-26,38.06,,,,135836140000.0,
1998-05-27,37.59,,,,134158710000.0,
1998-05-28,38.0,,,,135622000000.0,
1998-05-29,37.75,,,,134729750000.0,
1998-06-01,37.66,,,,134408540000.0,
1998-06-02,37.66,,,,134408540000.0,
1998-06-03,37.28,,,,133052320000.0,
