date,close price,F_SHE,F_TA,F_TL,market cap,PB Ratio
1980-10-21,1.03,23697000000.0,161208000000.0,137512000000.0,,
1980-10-22,1.03,23697000000.0,161208000000.0,137512000000.0,,
1980-10-23,1.01,23697000000.0,161208000000.0,137512000000.0,,
1980-10-24,1.04,23697000000.0,161208000000.0,137512000000.0,,
1980-10-27,1.0,23697000000.0,161208000000.0,137512000000.0,,
1980-10-28,1.01,23697000000.0,161208000000.0,137512000000.0,,
1980-10-29,1.02,23697000000.0,161208000000.0,137512000000.0,,
1980-10-30,1.02,23697000000.0,161208000000.0,137512000000.0,,
1980-10-31,1.04,23697000000.0,161208000000.0,137512000000.0,,
1980-11-03,1.02,23697000000.0,161208000000.0,137512000000.0,,
1980-11-05,1.02,23697000000.0,161208000000.0,137512000000.0,,
1980-11-06,0.99,23697000000.0,161208000000.0,137512000000.0,,
1980-11-07,0.99,23697000000.0,161208000000.0,137512000000.0,,
1980-11-10,0.97,23697000000.0,161208000000.0,137512000000.0,,
1980-11-11,0.97,23697000000.0,161208000000.0,137512000000.0,,
1980-11-12,0.96,23697000000.0,161208000000.0,137512000000.0,,
1980-11-13,0.96,23697000000.0,161208000000.0,137512000000.0,,
1980-11-14,0.98,23697000000.0,161208000000.0,137512000000.0,,
1980-11-17,0.96,23697000000.0,161208000000.0,137512000000.0,,
1980-11-18,0.96,23697000000.0,161208000000.0,137512000000.0,,
1980-11-19,0.93,23697000000.0,161208000000.0,137512000000.0,,
1980-11-20,0.93,23697000000.0,161208000000.0,137512000000.0,,
1980-11-21,0.91,23697000000.0,161208000000.0,137512000000.0,,
1980-11-24,0.9,23697000000.0,161208000000.0,137512000000.0,,
1980-11-25,0.91,23697000000.0,161208000000.0,137512000000.0,,
1980-11-26,0.93,23697000000.0,161208000000.0,137512000000.0,,
1980-11-28,0.91,23697000000.0,161208000000.0,137512000000.0,,
1980-12-01,0.88,23697000000.0,161208000000.0,137512000000.0,,
1980-12-02,0.89,23697000000.0,161208000000.0,137512000000.0,,
1980-12-03,0.87,23697000000.0,161208000000.0,137512000000.0,,
1980-12-04,0.86,23697000000.0,161208000000.0,137512000000.0,,
1980-12-05,0.83,23697000000.0,161208000000.0,137512000000.0,,
1980-12-08,0.82,23697000000.0,161208000000.0,137512000000.0,,
1980-12-09,0.83,23697000000.0,161208000000.0,137512000000.0,,
1980-12-10,0.8,23697000000.0,161208000000.0,137512000000.0,,
1980-12-11,0.81,23697000000.0,161208000000.0,137512000000.0,,
1980-12-12,0.79,23697000000.0,161208000000.0,137512000000.0,,
1980-12-15,0.77,23697000000.0,161208000000.0,137512000000.0,,
1980-12-16,0.76,23697000000.0,161208000000.0,137512000000.0,,
1980-12-17,0.76,23697000000.0,161208000000.0,137512000000.0,,
1980-12-18,0.75,23697000000.0,161208000000.0,137512000000.0,,
1980-12-19,0.78,23697000000.0,161208000000.0,137512000000.0,,
1980-12-22,0.82,23697000000.0,161208000000.0,137512000000.0,,
1980-12-23,0.8,23697000000.0,161208000000.0,137512000000.0,,
1980-12-24,0.81,23697000000.0,161208000000.0,137512000000.0,,
1980-12-26,0.82,23697000000.0,161208000000.0,137512000000.0,,
1980-12-29,0.8,23697000000.0,161208000000.0,137512000000.0,,
1980-12-30,0.82,23697000000.0,161208000000.0,137512000000.0,,
1980-12-31,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-02,0.84,23697000000.0,161208000000.0,137512000000.0,,
1981-01-05,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-01-06,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-01-07,0.86,23697000000.0,161208000000.0,137512000000.0,,
1981-01-08,0.83,23697000000.0,161208000000.0,137512000000.0,,
1981-01-09,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-01-12,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-13,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-14,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-15,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-16,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-19,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-20,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-01-21,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-01-22,0.78,23697000000.0,161208000000.0,137512000000.0,,
1981-01-23,0.77,23697000000.0,161208000000.0,137512000000.0,,
1981-01-26,0.77,23697000000.0,161208000000.0,137512000000.0,,
1981-01-27,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-01-28,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-01-29,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-01-30,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-02,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-02-03,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-04,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-02-05,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-06,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-02-09,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-10,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-11,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-02-12,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-02-13,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-02-17,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-02-18,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-02-19,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-02-20,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-02-23,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-24,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-02-25,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-26,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-02-27,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-03-02,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-03-03,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-03-04,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-03-05,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-03-06,0.86,23697000000.0,161208000000.0,137512000000.0,,
1981-03-09,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-03-10,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-03-11,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-03-12,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-03-13,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-03-16,0.92,23697000000.0,161208000000.0,137512000000.0,,
1981-03-17,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-03-18,1.02,23697000000.0,161208000000.0,137512000000.0,,
1981-03-19,1.02,23697000000.0,161208000000.0,137512000000.0,,
1981-03-20,1.01,23697000000.0,161208000000.0,137512000000.0,,
1981-03-23,1.02,23697000000.0,161208000000.0,137512000000.0,,
1981-03-24,0.99,23697000000.0,161208000000.0,137512000000.0,,
1981-03-25,0.99,23697000000.0,161208000000.0,137512000000.0,,
1981-03-26,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-03-27,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-03-30,0.94,23697000000.0,161208000000.0,137512000000.0,,
1981-03-31,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-04-01,0.94,23697000000.0,161208000000.0,137512000000.0,,
1981-04-02,0.92,23697000000.0,161208000000.0,137512000000.0,,
1981-04-03,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-04-06,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-04-07,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-04-08,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-04-09,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-04-10,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-04-13,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-04-14,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-04-15,0.92,23697000000.0,161208000000.0,137512000000.0,,
1981-04-16,0.92,23697000000.0,161208000000.0,137512000000.0,,
1981-04-20,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-04-21,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-04-22,0.96,23697000000.0,161208000000.0,137512000000.0,,
1981-04-23,0.99,23697000000.0,161208000000.0,137512000000.0,,
1981-04-24,0.98,23697000000.0,161208000000.0,137512000000.0,,
1981-04-27,0.96,23697000000.0,161208000000.0,137512000000.0,,
1981-04-28,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-04-29,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-04-30,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-05-01,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-05-04,0.85,23697000000.0,161208000000.0,137512000000.0,,
1981-05-05,0.86,23697000000.0,161208000000.0,137512000000.0,,
1981-05-06,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-05-07,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-05-08,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-05-11,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-05-12,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-05-13,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-05-14,0.92,23697000000.0,161208000000.0,137512000000.0,,
1981-05-15,0.96,23697000000.0,161208000000.0,137512000000.0,,
1981-05-18,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-05-19,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-05-20,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-05-21,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-05-22,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-05-26,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-05-27,0.94,23697000000.0,161208000000.0,137512000000.0,,
1981-05-28,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-05-29,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-06-01,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-06-02,0.94,23697000000.0,161208000000.0,137512000000.0,,
1981-06-03,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-04,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-05,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-08,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-09,0.94,23697000000.0,161208000000.0,137512000000.0,,
1981-06-10,0.93,23697000000.0,161208000000.0,137512000000.0,,
1981-06-11,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-12,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-15,1.01,23697000000.0,161208000000.0,137512000000.0,,
1981-06-16,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-06-17,0.98,23697000000.0,161208000000.0,137512000000.0,,
1981-06-18,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-06-19,0.96,23697000000.0,161208000000.0,137512000000.0,,
1981-06-22,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-06-23,0.99,23697000000.0,161208000000.0,137512000000.0,,
1981-06-24,0.99,23697000000.0,161208000000.0,137512000000.0,,
1981-06-25,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-06-26,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-06-29,0.96,23697000000.0,161208000000.0,137512000000.0,,
1981-06-30,0.97,23697000000.0,161208000000.0,137512000000.0,,
1981-07-01,0.95,23697000000.0,161208000000.0,137512000000.0,,
1981-07-02,0.94,23697000000.0,161208000000.0,137512000000.0,,
1981-07-06,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-07,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-07-08,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-07-09,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-10,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-13,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-14,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-15,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-16,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-07-17,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-20,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-07-21,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-07-22,0.89,23697000000.0,161208000000.0,137512000000.0,,
1981-07-23,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-07-24,0.91,23697000000.0,161208000000.0,137512000000.0,,
1981-07-27,0.9,23697000000.0,161208000000.0,137512000000.0,,
1981-07-28,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-07-29,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-07-30,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-07-31,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-08-03,0.87,23697000000.0,161208000000.0,137512000000.0,,
1981-08-04,0.88,23697000000.0,161208000000.0,137512000000.0,,
1981-08-05,0.86,23697000000.0,161208000000.0,137512000000.0,,
1981-08-06,0.86,23697000000.0,161208000000.0,137512000000.0,,
1981-08-07,0.85,23697000000.0,161208000000.0,137512000000.0,,
1981-08-10,0.84,23697000000.0,161208000000.0,137512000000.0,,
1981-08-11,0.84,23697000000.0,161208000000.0,137512000000.0,,
1981-08-12,0.84,23697000000.0,161208000000.0,137512000000.0,,
1981-08-13,0.85,23697000000.0,161208000000.0,137512000000.0,,
1981-08-14,0.85,23697000000.0,161208000000.0,137512000000.0,,
1981-08-17,0.85,23697000000.0,161208000000.0,137512000000.0,,
1981-08-18,0.84,23697000000.0,161208000000.0,137512000000.0,,
1981-08-19,0.84,23697000000.0,161208000000.0,137512000000.0,,
1981-08-20,0.83,23697000000.0,161208000000.0,137512000000.0,,
1981-08-21,0.83,23697000000.0,161208000000.0,137512000000.0,,
1981-08-24,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-08-25,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-08-26,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-08-27,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-08-28,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-08-31,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-01,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-09-02,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-09-03,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-09-04,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-09-08,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-09,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-10,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-09-11,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-09-14,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-09-15,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-16,0.81,23697000000.0,161208000000.0,137512000000.0,,
1981-09-17,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-18,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-21,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-22,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-09-23,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-09-24,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-09-25,0.78,23697000000.0,161208000000.0,137512000000.0,,
1981-09-28,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-29,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-09-30,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-10-01,0.8,23697000000.0,161208000000.0,137512000000.0,,
1981-10-02,0.82,23697000000.0,161208000000.0,137512000000.0,,
1981-10-05,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-10-06,0.78,23697000000.0,161208000000.0,137512000000.0,,
1981-10-07,0.78,23697000000.0,161208000000.0,137512000000.0,,
1981-10-08,0.79,23697000000.0,161208000000.0,137512000000.0,,
1981-10-09,0.76,23697000000.0,161208000000.0,137512000000.0,,
1981-10-12,0.76,23697000000.0,161208000000.0,137512000000.0,,
1981-10-13,0.76,23697000000.0,161208000000.0,137512000000.0,,
1981-10-14,0.76,23697000000.0,161208000000.0,137512000000.0,,
1981-10-15,0.74,23697000000.0,161208000000.0,137512000000.0,,
1981-10-16,0.74,23697000000.0,161208000000.0,137512000000.0,,
1981-10-19,0.73,23697000000.0,161208000000.0,137512000000.0,,
1981-10-20,0.72,23697000000.0,161208000000.0,137512000000.0,,
1981-10-21,0.73,23697000000.0,161208000000.0,137512000000.0,,
1981-10-22,0.73,23697000000.0,161208000000.0,137512000000.0,,
1981-10-23,0.7,23697000000.0,161208000000.0,137512000000.0,,
1981-10-26,0.66,23697000000.0,161208000000.0,137512000000.0,,
1981-10-27,0.66,23697000000.0,161208000000.0,137512000000.0,,
1981-10-28,0.65,23697000000.0,161208000000.0,137512000000.0,,
1981-10-29,0.64,23697000000.0,161208000000.0,137512000000.0,,
1981-10-30,0.66,23697000000.0,161208000000.0,137512000000.0,,
1981-11-02,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-03,0.69,23697000000.0,161208000000.0,137512000000.0,,
1981-11-04,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-05,0.67,23697000000.0,161208000000.0,137512000000.0,,
1981-11-06,0.67,23697000000.0,161208000000.0,137512000000.0,,
1981-11-09,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-10,0.67,23697000000.0,161208000000.0,137512000000.0,,
1981-11-11,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-12,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-13,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-16,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-17,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-18,0.69,23697000000.0,161208000000.0,137512000000.0,,
1981-11-19,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-11-20,0.66,23697000000.0,161208000000.0,137512000000.0,,
1981-11-23,0.65,23697000000.0,161208000000.0,137512000000.0,,
1981-11-24,0.66,23697000000.0,161208000000.0,137512000000.0,,
1981-11-25,0.66,23697000000.0,161208000000.0,137512000000.0,,
1981-11-27,0.67,23697000000.0,161208000000.0,137512000000.0,,
1981-11-30,0.67,23697000000.0,161208000000.0,137512000000.0,,
1981-12-01,0.75,23697000000.0,161208000000.0,137512000000.0,,
1981-12-02,0.74,23697000000.0,161208000000.0,137512000000.0,,
1981-12-03,0.72,23697000000.0,161208000000.0,137512000000.0,,
1981-12-04,0.77,23697000000.0,161208000000.0,137512000000.0,,
1981-12-07,0.76,23697000000.0,161208000000.0,137512000000.0,,
1981-12-08,0.75,23697000000.0,161208000000.0,137512000000.0,,
1981-12-09,0.74,23697000000.0,161208000000.0,137512000000.0,,
1981-12-10,0.74,23697000000.0,161208000000.0,137512000000.0,,
1981-12-11,0.74,23697000000.0,161208000000.0,137512000000.0,,
1981-12-14,0.71,23697000000.0,161208000000.0,137512000000.0,,
1981-12-15,0.71,23697000000.0,161208000000.0,137512000000.0,,
1981-12-16,0.7,23697000000.0,161208000000.0,137512000000.0,,
1981-12-17,0.71,23697000000.0,161208000000.0,137512000000.0,,
1981-12-18,0.73,23697000000.0,161208000000.0,137512000000.0,,
1981-12-21,0.73,23697000000.0,161208000000.0,137512000000.0,,
1981-12-22,0.71,23697000000.0,161208000000.0,137512000000.0,,
1981-12-23,0.69,23697000000.0,161208000000.0,137512000000.0,,
1981-12-24,0.69,23697000000.0,161208000000.0,137512000000.0,,
1981-12-28,0.69,23697000000.0,161208000000.0,137512000000.0,,
1981-12-29,0.69,23697000000.0,161208000000.0,137512000000.0,,
1981-12-30,0.68,23697000000.0,161208000000.0,137512000000.0,,
1981-12-31,0.68,23697000000.0,161208000000.0,137512000000.0,,
1982-01-04,0.7,23697000000.0,161208000000.0,137512000000.0,,
1982-01-05,0.69,23697000000.0,161208000000.0,137512000000.0,,
1982-01-06,0.69,23697000000.0,161208000000.0,137512000000.0,,
1982-01-07,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-01-08,0.74,23697000000.0,161208000000.0,137512000000.0,,
1982-01-11,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-01-12,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-01-13,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-01-14,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-01-15,0.7,23697000000.0,161208000000.0,137512000000.0,,
1982-01-18,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-01-19,0.72,23697000000.0,161208000000.0,137512000000.0,,
1982-01-20,0.72,23697000000.0,161208000000.0,137512000000.0,,
1982-01-21,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-01-22,0.69,23697000000.0,161208000000.0,137512000000.0,,
1982-01-25,0.7,23697000000.0,161208000000.0,137512000000.0,,
1982-01-26,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-01-27,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-01-28,0.75,23697000000.0,161208000000.0,137512000000.0,,
1982-01-29,0.74,23697000000.0,161208000000.0,137512000000.0,,
1982-02-01,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-02-02,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-02-03,0.72,23697000000.0,161208000000.0,137512000000.0,,
1982-02-04,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-02-05,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-02-08,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-02-09,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-02-10,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-02-11,0.72,23697000000.0,161208000000.0,137512000000.0,,
1982-02-12,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-02-16,0.74,23697000000.0,161208000000.0,137512000000.0,,
1982-02-17,0.72,23697000000.0,161208000000.0,137512000000.0,,
1982-02-18,0.72,23697000000.0,161208000000.0,137512000000.0,,
1982-02-19,0.7,23697000000.0,161208000000.0,137512000000.0,,
1982-02-22,0.71,23697000000.0,161208000000.0,137512000000.0,,
1982-02-23,0.73,23697000000.0,161208000000.0,137512000000.0,,
1982-02-24,0.77,23697000000.0,161208000000.0,137512000000.0,,
1982-02-25,0.77,23697000000.0,161208000000.0,137512000000.0,,
1982-02-26,0.78,23697000000.0,161208000000.0,137512000000.0,,
1982-03-01,0.82,23697000000.0,161208000000.0,137512000000.0,,
1982-03-02,0.82,23697000000.0,161208000000.0,137512000000.0,,
1982-03-03,0.81,23697000000.0,161208000000.0,137512000000.0,,
1982-03-04,0.83,23697000000.0,161208000000.0,137512000000.0,,
1982-03-05,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-03-08,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-03-09,0.86,23697000000.0,161208000000.0,137512000000.0,,
1982-03-10,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-03-11,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-03-12,0.79,23697000000.0,161208000000.0,137512000000.0,,
1982-03-15,0.77,23697000000.0,161208000000.0,137512000000.0,,
1982-03-16,0.78,23697000000.0,161208000000.0,137512000000.0,,
1982-03-17,0.79,23697000000.0,161208000000.0,137512000000.0,,
1982-03-18,0.8,23697000000.0,161208000000.0,137512000000.0,,
1982-03-19,0.81,23697000000.0,161208000000.0,137512000000.0,,
1982-03-22,0.86,23697000000.0,161208000000.0,137512000000.0,,
1982-03-23,0.87,23697000000.0,161208000000.0,137512000000.0,,
1982-03-24,0.86,23697000000.0,161208000000.0,137512000000.0,,
1982-03-25,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-03-26,0.84,23697000000.0,161208000000.0,137512000000.0,,
1982-03-29,0.84,23697000000.0,161208000000.0,137512000000.0,,
1982-03-30,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-03-31,0.84,23697000000.0,161208000000.0,137512000000.0,,
1982-04-01,0.87,23697000000.0,161208000000.0,137512000000.0,,
1982-04-02,0.87,23697000000.0,161208000000.0,137512000000.0,,
1982-04-05,0.87,23697000000.0,161208000000.0,137512000000.0,,
1982-04-06,0.88,23697000000.0,161208000000.0,137512000000.0,,
1982-04-07,0.86,23697000000.0,161208000000.0,137512000000.0,,
1982-04-08,0.87,23697000000.0,161208000000.0,137512000000.0,,
1982-04-12,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-04-13,0.85,23697000000.0,161208000000.0,137512000000.0,,
1982-04-14,0.84,23697000000.0,161208000000.0,137512000000.0,,
1982-04-15,0.87,23697000000.0,161208000000.0,137512000000.0,,
1982-04-16,0.88,23697000000.0,161208000000.0,137512000000.0,,
1982-04-19,0.88,23697000000.0,161208000000.0,137512000000.0,,
1982-04-20,0.86,23697000000.0,161208000000.0,137512000000.0,,
1982-04-21,0.88,23697000000.0,161208000000.0,137512000000.0,,
1982-04-22,0.9,23697000000.0,161208000000.0,137512000000.0,,
1982-04-23,0.91,23697000000.0,161208000000.0,137512000000.0,,
1982-04-26,0.95,23697000000.0,161208000000.0,137512000000.0,,
1982-04-27,0.93,23697000000.0,161208000000.0,137512000000.0,,
1982-04-28,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-04-29,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-04-30,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-05-03,0.95,23697000000.0,161208000000.0,137512000000.0,,
1982-05-04,0.99,23697000000.0,161208000000.0,137512000000.0,,
1982-05-05,0.98,23697000000.0,161208000000.0,137512000000.0,,
1982-05-06,0.99,23697000000.0,161208000000.0,137512000000.0,,
1982-05-07,0.97,23697000000.0,161208000000.0,137512000000.0,,
1982-05-10,0.94,23697000000.0,161208000000.0,137512000000.0,,
1982-05-11,0.96,23697000000.0,161208000000.0,137512000000.0,,
1982-05-12,0.99,23697000000.0,161208000000.0,137512000000.0,,
1982-05-13,0.97,23697000000.0,161208000000.0,137512000000.0,,
1982-05-14,0.97,23697000000.0,161208000000.0,137512000000.0,,
1982-05-17,0.96,23697000000.0,161208000000.0,137512000000.0,,
1982-05-18,0.94,23697000000.0,161208000000.0,137512000000.0,,
1982-05-19,0.95,23697000000.0,161208000000.0,137512000000.0,,
1982-05-20,0.95,23697000000.0,161208000000.0,137512000000.0,,
1982-05-21,0.94,23697000000.0,161208000000.0,137512000000.0,,
1982-05-24,0.95,23697000000.0,161208000000.0,137512000000.0,,
1982-05-25,0.94,23697000000.0,161208000000.0,137512000000.0,,
1982-05-26,0.93,23697000000.0,161208000000.0,137512000000.0,,
1982-05-27,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-05-28,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-06-01,0.91,23697000000.0,161208000000.0,137512000000.0,,
1982-06-02,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-06-03,0.92,23697000000.0,161208000000.0,137512000000.0,,
1982-06-04,0.89,23697000000.0,161208000000.0,137512000000.0,,
1982-06-07,0.89,23697000000.0,161208000000.0,137512000000.0,,
