date,close price,KSS_SHE,KSS_TA,KSS_TL,market cap,PB Ratio
2003-06-25,49.68,3662674000.0,6264093000.0,2601419000.0,32739120000.0,8.938584214702155
2003-06-26,50.42,3662674000.0,6264093000.0,2601419000.0,33226780000.0,9.071727377320505
2003-06-27,50.91,3662674000.0,6264093000.0,2601419000.0,33549689999.999996,9.159889741756977
2003-06-30,51.38,3662674000.0,6264093000.0,2601419000.0,33859420000.0,9.244453642338904
2003-07-01,51.46,3662674000.0,6264093000.0,2601419000.0,33912140000.0,9.258847497757102
2003-07-02,51.05,3662674000.0,6264093000.0,2601419000.0,33641950000.0,9.185078988738828
2003-07-03,51.85,3662674000.0,6264093000.0,2601419000.0,34169150000.0,9.329017542920829
2003-07-07,52.28,3662674000.0,6264093000.0,2601419000.0,34452520000.0,9.406384515793652
2003-07-08,54.89,3662674000.0,6264093000.0,2601419000.0,36172510000.0,9.875984048812425
2003-07-09,54.0,3662674000.0,6264093000.0,2601419000.0,35586000000.0,9.71585240728495
2003-07-10,54.96,3662674000.0,6264093000.0,2601419000.0,36218640000.0,9.88857867230335
2003-07-11,57.22,3662674000.0,6264093000.0,2601419000.0,37707980000.0,10.295205087867497
2003-07-14,58.71,3662674000.0,6264093000.0,2601419000.0,38689890000.0,10.563290645031472
2003-07-15,58.08,3662674000.0,6264093000.0,2601419000.0,38274720000.0,10.449939033613147
2003-07-16,57.56,3662674000.0,6264093000.0,2601419000.0,37932040000.0,10.356378973394847
2003-07-17,56.8,3662674000.0,6264093000.0,2601419000.0,37431200000.0,10.219637346921948
2003-07-18,57.05,3662674000.0,6264093000.0,2601419000.0,37595950000.0,10.264618145103823
2003-07-21,56.02,3662674000.0,6264093000.0,2601419000.0,36917180000.0,10.079297256594499
2003-07-22,57.33,3662674000.0,6264093000.0,2601419000.0,37780470000.0,10.314996639067523
2003-07-23,57.45,3662674000.0,6264093000.0,2601419000.0,37859550000.0,10.336587422194823
2003-07-24,56.69,3662674000.0,6264093000.0,2601419000.0,37358710000.0,10.199845795721924
2003-07-25,57.89,3662674000.0,6264093000.0,2601419000.0,38149510000.0,10.415753626994922
2003-07-28,57.93,3662674000.0,6264093000.0,2601419000.0,38175870000.0,10.422950554704022
2003-07-29,57.15,3662674000.0,6264093000.0,2601419000.0,37661850000.0,10.282610464376573
2003-07-30,58.4,3662674000.0,6264093000.0,2601419000.0,38485600000.0,10.507514455285946
2003-07-31,59.35,3662674000.0,6264093000.0,2601419000.0,39111650000.0,10.678441488377072
2003-08-01,59.35,3662674000.0,6264093000.0,2601419000.0,39111650000.0,10.678441488377072
2003-08-04,60.17,3662674000.0,6264093000.0,2601419000.0,20718215760.0,5.6565819835453555
2003-08-05,58.8,3662674000.0,6264093000.0,2601419000.0,20246486400.0,5.527788277089361
2003-08-06,60.64,3662674000.0,6264093000.0,2601419000.0,20880049920.0,5.700766685760185
2003-08-07,59.95,3662674000.0,6264093000.0,2601419000.0,20642463600.0,5.635899782508626
2003-08-08,60.55,3662674000.0,6264093000.0,2601419000.0,20849060400.0,5.692305785336068
2003-08-11,60.25,3662674000.0,6264093000.0,2601419000.0,20745762000.0,5.664102783922347
2003-08-12,61.49,3662674000.0,6264093000.0,2601419000.0,21172728720.0,5.780675189765729
2003-08-13,61.5,3662674000.0,6264093000.0,2601419000.0,21176172000.0,5.781615289812852
2003-08-14,61.04,3662674000.0,6264093000.0,2601419000.0,21017781120.0,5.738370687645147
2003-08-15,63.54,3662674000.0,6264093000.0,2601419000.0,21878601120.0,5.973395699426157
2003-08-18,62.45,3662674000.0,6264093000.0,2601419000.0,21503283600.0,5.870924794289636
2003-08-19,62.7,3662674000.0,6264093000.0,2601419000.0,21589365600.0,5.894427295467738
2003-08-20,62.85,3662674000.0,6264093000.0,2601419000.0,21641014800.0,5.908528796174598
2003-08-21,62.95,3662674000.0,6264093000.0,2601419000.0,21675447600.0,5.917929796645838
2003-08-22,61.1,3662674000.0,6264093000.0,2601419000.0,21038440800.0,5.744011287927891
2003-08-25,60.8,3662674000.0,6264093000.0,2601419000.0,20935142400.0,5.71580828651417
2003-08-26,61.95,3662674000.0,6264093000.0,2601419000.0,21331119600.0,5.8239197919334345
2003-08-27,61.75,3662674000.0,6264093000.0,2601419000.0,21262254000.0,5.805117790990954
2003-08-28,63.6,3662674000.0,6264093000.0,2601419000.0,21899260800.0,5.979036299708901
2003-08-29,63.26,3662674000.0,6264093000.0,2601419000.0,21782189280.0,5.947072898106684
2003-09-02,64.49,3662674000.0,6264093000.0,2601419000.0,22205712720.0,6.062705203902941
2003-09-03,63.0,3793464000.0,6199123000.0,2405659000.0,21692664000.0,5.718431491639304
2003-09-04,62.0,3793464000.0,6199123000.0,2405659000.0,21348336000.0,5.627662737803759
2003-09-05,61.26,3793464000.0,6199123000.0,2405659000.0,21093533280.0,5.560493859965456
2003-09-08,61.55,3793464000.0,6199123000.0,2405659000.0,21193388400.0,5.586816798577765
2003-09-09,59.4,3793464000.0,6199123000.0,2405659000.0,20453083200.0,5.391663977831343
2003-09-10,59.1,3793464000.0,6199123000.0,2405659000.0,20349784800.0,5.36443335168068
2003-09-11,59.3,3793464000.0,6199123000.0,2405659000.0,20418650400.0,5.382587102447789
2003-09-12,58.43,3793464000.0,6199123000.0,2405659000.0,20119085040.0,5.303618286610865
2003-09-15,58.54,3793464000.0,6199123000.0,2405659000.0,20156961120.0,5.313602849532775
2003-09-16,59.91,3793464000.0,6199123000.0,2405659000.0,20628690480.0,5.437956042287471
2003-09-17,59.53,3793464000.0,6199123000.0,2405659000.0,20497845840.0,5.403463915829964
2003-09-18,58.56,3793464000.0,6199123000.0,2405659000.0,20163847680.0,5.315418224609486
2003-09-19,57.48,3793464000.0,6199123000.0,2405659000.0,19791973440.0,5.217387970467098
2003-09-22,55.03,3793464000.0,6199123000.0,2405659000.0,18948369840.0,4.995004523570014
2003-09-23,55.38,3793464000.0,6199123000.0,2405659000.0,19068884640.0,5.026773587412455
2003-09-24,53.2,3793464000.0,6199123000.0,2405659000.0,18318249600.0,4.828897704050967
2003-09-25,54.0,3793464000.0,6199123000.0,2405659000.0,18593712000.0,4.901512707119403
2003-09-26,54.2,3793464000.0,6199123000.0,2405659000.0,18662577600.0,4.919666457886512
2003-09-29,53.27,3793464000.0,6199123000.0,2405659000.0,18342352560.0,4.835251516819456
2003-09-30,53.5,3793464000.0,6199123000.0,2405659000.0,18421548000.0,4.856128330201631
2003-10-01,54.0,3793464000.0,6199123000.0,2405659000.0,18593712000.0,4.901512707119403
2003-10-02,53.33,3793464000.0,6199123000.0,2405659000.0,18363012240.0,4.840697642049588
2003-10-03,54.02,3793464000.0,6199123000.0,2405659000.0,18600598560.0,4.903328082196114
2003-10-06,54.55,3793464000.0,6199123000.0,2405659000.0,18783092400.0,4.9514355217289525
2003-10-07,55.5,3793464000.0,6199123000.0,2405659000.0,19110204000.0,5.03766583787272
2003-10-08,54.88,3793464000.0,6199123000.0,2405659000.0,18896720640.0,4.981389210494682
2003-10-09,53.0,3793464000.0,6199123000.0,2405659000.0,18249384000.0,4.8107439532838585
2003-10-10,52.65,3793464000.0,6199123000.0,2405659000.0,18128869200.0,4.778974889441418
2003-10-13,51.61,3793464000.0,6199123000.0,2405659000.0,17770768080.0,4.684575385452452
2003-10-14,53.22,3793464000.0,6199123000.0,2405659000.0,18325136160.0,4.830713079127679
2003-10-15,52.6,3793464000.0,6199123000.0,2405659000.0,18111652800.0,4.774436451749641
2003-10-16,53.04,3793464000.0,6199123000.0,2405659000.0,18263157120.0,4.814374703437281
2003-10-17,51.84,3793464000.0,6199123000.0,2405659000.0,17849963520.0,4.705452198834627
2003-10-20,51.58,3793464000.0,6199123000.0,2405659000.0,17760438240.0,4.681852322837385
2003-10-21,52.52,3793464000.0,6199123000.0,2405659000.0,18084106560.0,4.767174951442797
2003-10-22,51.34,3793464000.0,6199123000.0,2405659000.0,17677799520.0,4.660067821916855
2003-10-23,52.26,3793464000.0,6199123000.0,2405659000.0,17994581280.0,4.7435750754455555
2003-10-24,52.37,3793464000.0,6199123000.0,2405659000.0,18032457360.0,4.753559638367466
2003-10-27,54.15,3793464000.0,6199123000.0,2405659000.0,18645361200.0,4.915128020194735
2003-10-28,55.2,3793464000.0,6199123000.0,2405659000.0,19006905600.0,5.010435211722057
2003-10-29,56.48,3793464000.0,6199123000.0,2405659000.0,19447645440.0,5.126619216631553
2003-10-30,56.09,3793464000.0,6199123000.0,2405659000.0,19313357520.0,5.091219402635692
2003-10-31,56.07,3793464000.0,6199123000.0,2405659000.0,19306470960.0,5.08940402755898
2003-11-03,55.39,3793464000.0,6199123000.0,2405659000.0,19037156543.97,5.018409702575272
2003-11-04,54.41,3793464000.0,6199123000.0,2405659000.0,18700337381.43,4.929620363190478
2003-11-05,54.2,3793464000.0,6199123000.0,2405659000.0,18628161846.600002,4.91059407617945
2003-11-06,52.3,3793464000.0,6199123000.0,2405659000.0,17975145102.899998,4.738451479413011
2003-11-07,51.91,3793464000.0,6199123000.0,2405659000.0,17841104823.93,4.703116946392532
2003-11-10,50.65,3793464000.0,6199123000.0,2405659000.0,17408051614.95,4.588959224326368
2003-11-11,50.13,3793464000.0,6199123000.0,2405659000.0,17229331242.99,4.541846513632396
2003-11-12,50.71,3793464000.0,6199123000.0,2405659000.0,17428673196.33,4.594395306329519
2003-11-13,50.58,3793464000.0,6199123000.0,2405659000.0,17383993103.34,4.582617128656025
2003-11-14,51.8,3793464000.0,6199123000.0,2405659000.0,17803298591.399998,4.693150796053422
2003-11-17,50.88,3793464000.0,6199123000.0,2405659000.0,17487101010.24,4.609797538671779
2003-11-18,49.17,3793464000.0,6199123000.0,2405659000.0,16899385940.91,4.454869201581984
2003-11-19,48.92,3793464000.0,6199123000.0,2405659000.0,16813462685.16,4.432218859902189
2003-11-20,49.91,3793464000.0,6199123000.0,2405659000.0,17153718777.929998,4.521914212954176
2003-11-21,48.88,3793464000.0,6199123000.0,2405659000.0,16799714964.240002,4.428594805233423
2003-11-24,49.75,3793464000.0,6199123000.0,2405659000.0,17098727894.25,4.507417994279107
2003-11-25,48.75,3793464000.0,6199123000.0,2405659000.0,16755034871.25,4.416816627559929
2003-11-26,48.1,3793464000.0,6199123000.0,2405659000.0,16531634406.300001,4.357925739192464
2003-11-28,48.32,3793464000.0,6199123000.0,2405659000.0,16607246871.36,4.377858039870683
2003-12-01,48.54,3793464000.0,6199123000.0,2405659000.0,16682859336.42,4.397790340548902
2003-12-02,46.67,3793464000.0,6199123000.0,2405659000.0,16040153383.41,4.228365784784039
2003-12-03,45.29,3793464000.0,6199123000.0,2405659000.0,15565857011.67,4.103335898711573
2003-12-04,46.96,3938266000.0,7140219000.0,7140219000.0,16139824360.08,4.098205748438526
2003-12-05,47.35,3938266000.0,7140219000.0,7140219000.0,16273864639.050001,4.132241102822918
2003-12-08,46.21,3938266000.0,7140219000.0,7140219000.0,15882054592.83,4.032753143853157
2003-12-09,45.45,3938266000.0,7140219000.0,7140219000.0,15620847895.35,3.9664278378733178
2003-12-10,45.97,3938266000.0,7140219000.0,7140219000.0,15799568267.31,4.01180831038584
2003-12-11,45.7,3938266000.0,7140219000.0,7140219000.0,15706771151.1,3.9882453727351073
2003-12-12,45.01,3938266000.0,7140219000.0,7140219000.0,15469622965.23,3.9280289765165683
2003-12-15,43.3,3938266000.0,7140219000.0,7140219000.0,14881907895.9,3.7787970380619287
2003-12-16,44.0,3938266000.0,7140219000.0,7140219000.0,15122493012.0,3.839886135674939
2003-12-17,45.5,3938266000.0,7140219000.0,7140219000.0,15638032546.5,3.9707913448456758
2003-12-18,46.05,3938266000.0,7140219000.0,7140219000.0,15827063709.15,4.018789921541613
2003-12-19,45.06,3938266000.0,7140219000.0,7140219000.0,15486807616.380001,3.932392483488927
2003-12-22,45.1,3938266000.0,7140219000.0,7140219000.0,15500555337.300001,3.9358832890668127
2003-12-23,44.17,3938266000.0,7140219000.0,7140219000.0,15180920825.91,3.854722059380956
2003-12-24,44.07,3938266000.0,7140219000.0,7140219000.0,15146551523.61,3.8459950454362404
2003-12-26,44.01,3938266000.0,7140219000.0,7140219000.0,15125929942.23,3.840758837069411
2003-12-29,44.0,3938266000.0,7140219000.0,7140219000.0,15122493012.0,3.839886135674939
2003-12-30,44.71,3938266000.0,7140219000.0,7140219000.0,15366515058.33,3.9018479346824213
2003-12-31,44.94,3938266000.0,7140219000.0,7140219000.0,15445564453.619999,3.921920066755267
2004-01-02,43.86,3938266000.0,7140219000.0,7140219000.0,15074375988.78,3.8276683161523373
2004-01-05,43.57,3938266000.0,7140219000.0,7140219000.0,14974705012.11,3.8023599757126614
2004-01-06,45.25,3938266000.0,7140219000.0,7140219000.0,15552109290.75,3.9489738099838863
2004-01-07,45.5,3938266000.0,7140219000.0,7140219000.0,15638032546.5,3.9707913448456758
2004-01-08,41.8,3938266000.0,7140219000.0,7140219000.0,14366368361.4,3.647891828891192
2004-01-09,41.2,3938266000.0,7140219000.0,7140219000.0,14160152547.6,3.5955297452228976
2004-01-12,41.55,3938266000.0,7140219000.0,7140219000.0,14280445105.65,3.6260742940294026
2004-01-13,41.9,3938266000.0,7140219000.0,7140219000.0,14400737663.699999,3.6566188428359077
2004-01-14,42.73,3938266000.0,7140219000.0,7140219000.0,14686002872.789999,3.7290530585770485
2004-01-15,43.36,3938266000.0,7140219000.0,7140219000.0,14902529477.28,3.7840332464287583
2004-01-16,43.42,3938266000.0,7140219000.0,7140219000.0,14923151058.66,3.789269454795588
2004-01-20,42.75,3938266000.0,7140219000.0,7140219000.0,14692876733.25,3.730798461365992
2004-01-21,43.4,3938266000.0,7140219000.0,7140219000.0,14916277198.199999,3.787524052006644
2004-01-22,43.68,3938266000.0,7140219000.0,7140219000.0,15012511244.64,3.8119596910518485
2004-01-23,44.13,3938266000.0,7140219000.0,7140219000.0,15167173104.990002,3.85123125380307
2004-01-26,44.16,3938266000.0,7140219000.0,7140219000.0,15177483895.679998,3.853849357986484
2004-01-27,44.05,3938266000.0,7140219000.0,7140219000.0,15139677663.15,3.844249642647297
2004-01-28,42.67,3938266000.0,7140219000.0,7140219000.0,14665381291.41,3.7238168502102194
2004-01-29,43.4,3938266000.0,7140219000.0,7140219000.0,14916277198.199999,3.787524052006644
2004-01-30,44.3,3938266000.0,7140219000.0,7140219000.0,15225600918.9,3.8660671775090862
2004-02-02,44.43,3938266000.0,7140219000.0,7140219000.0,14839620000.0,3.7680593438838312
2004-02-03,45.0,3938266000.0,7140219000.0,7140219000.0,15030000000.0,3.8164004158175198
2004-02-04,45.09,3938266000.0,7140219000.0,7140219000.0,15060060000.000002,3.824033216649155
2004-02-05,46.96,3938266000.0,7140219000.0,7140219000.0,15684640000.0,3.982625856150905
2004-02-06,48.64,3938266000.0,7140219000.0,7140219000.0,16245760000.0,4.1251048050080925
2004-02-09,48.17,3938266000.0,7140219000.0,7140219000.0,16088780000.0,4.085244622887331
2004-02-10,47.55,3938266000.0,7140219000.0,7140219000.0,15881700000.0,4.032663106047179
2004-02-11,48.39,3938266000.0,7140219000.0,7140219000.0,16162260000.0,4.103902580475773
2004-02-12,48.82,3938266000.0,7140219000.0,7140219000.0,16305880000.0,4.140370406671362
2004-02-13,48.65,3938266000.0,7140219000.0,7140219000.0,16249100000.0,4.1259528939893855
2004-02-17,49.48,3938266000.0,7140219000.0,7140219000.0,16526319999.999998,4.196344279436685
2004-02-18,49.93,3938266000.0,7140219000.0,7140219000.0,16676620000.0,4.234508283594861
2004-02-19,50.56,3938266000.0,7140219000.0,7140219000.0,16887040000.0,4.287937889416306
2004-02-20,49.9,3938266000.0,7140219000.0,7140219000.0,16666600000.0,4.231964016650983
2004-02-23,50.06,3938266000.0,7140219000.0,7140219000.0,16720040000.0,4.245533440351667
2004-02-24,49.4,3938266000.0,7140219000.0,7140219000.0,16499600000.0,4.189559567586344
2004-02-25,49.56,3938266000.0,7140219000.0,7140219000.0,16553040000.0,4.203128991287028
2004-02-26,50.5,3938266000.0,7140219000.0,7140219000.0,16867000000.0,4.28284935552855
2004-02-27,51.5,3938266000.0,7140219000.0,7140219000.0,17201000000.0,4.367658253657828
2004-03-01,51.26,3938266000.0,7140219000.0,7140219000.0,17120840000.0,4.347304118106801
2004-03-02,50.75,3938266000.0,7140219000.0,7140219000.0,16950500000.0,4.30405158006087
2004-03-03,50.92,3938266000.0,7140219000.0,7140219000.0,17007280000.0,4.318469092742847
2004-03-04,52.2,3938266000.0,7140219000.0,7140219000.0,17434800000.0,4.4270244823483225
2004-03-05,52.86,3938266000.0,7140219000.0,7140219000.0,17655240000.0,4.482998355113646
2004-03-08,52.48,3938266000.0,7140219000.0,7140219000.0,17528320000.0,4.450770973824521
2004-03-09,50.56,3938266000.0,7140219000.0,7140219000.0,16887040000.0,4.287937889416306
2004-03-10,50.13,3938266000.0,7140219000.0,7140219000.0,16743420000.0,4.251470063220717
2004-03-11,50.9,3938266000.0,7140219000.0,7140219000.0,17000600000.0,4.316772914780262
2004-03-12,52.0,3938266000.0,7140219000.0,7140219000.0,17368000000.0,4.410062702722467
2004-03-15,50.48,3938266000.0,7140219000.0,7140219000.0,16860319999.999998,4.2811531775659635
2004-03-16,49.78,3938266000.0,7140219000.0,7140219000.0,16626520000.0,4.22178694887547
2004-03-17,50.38,3938266000.0,7140219000.0,7140219000.0,16826920000.0,4.2726722877530365
2004-03-18,50.03,3938266000.0,7140219000.0,7140219000.0,16710020000.0,4.242989173407789
2004-03-19,48.7,4191339000.0,6698450000.0,6698450000.0,16265800000.0,3.8808123132011034
2004-03-22,47.71,4191339000.0,6698450000.0,6698450000.0,15935140000.0,3.8019210567315125
2004-03-23,48.39,4191339000.0,6698450000.0,6698450000.0,16162260000.0,3.856108990468201
2004-03-24,48.88,4191339000.0,6698450000.0,6698450000.0,16325920000.0,3.8951561780137562
2004-03-25,49.38,4191339000.0,6698450000.0,6698450000.0,16492920000.0,3.9350002469377925
2004-03-26,48.45,4191339000.0,6698450000.0,6698450000.0,16182300000.0,3.8608902787390855
2004-03-29,49.17,4191339000.0,6698450000.0,6698450000.0,16422780000.0,3.9182657379896972
2004-03-30,48.7,4191339000.0,6698450000.0,6698450000.0,16265800000.0,3.8808123132011034
2004-03-31,48.33,4191339000.0,6698450000.0,6698450000.0,16142220000.0,3.8513277021973167
2004-04-01,47.29,4191339000.0,6698450000.0,6698450000.0,15794860000.0,3.768452038835322
2004-04-02,46.97,4191339000.0,6698450000.0,6698450000.0,15687980000.0,3.742951834723939
2004-04-05,46.9,4191339000.0,6698450000.0,6698450000.0,15664600000.0,3.737373665074574
2004-04-06,47.11,4191339000.0,6698450000.0,6698450000.0,15734740000.0,3.754108174022669
2004-04-07,46.85,4191339000.0,6698450000.0,6698450000.0,15647900000.0,3.7333892581821706
2004-04-08,44.33,4191339000.0,6698450000.0,6698450000.0,14806220000.0,3.532575150805029
2004-04-12,43.98,4191339000.0,6698450000.0,6698450000.0,14689319999.999998,3.5046843025582035
2004-04-13,43.58,4191339000.0,6698450000.0,6698450000.0,14555720000.0,3.4728090474189752
2004-04-14,43.88,4191339000.0,6698450000.0,6698450000.0,14655920000.0,3.496715488773397
2004-04-15,43.97,4191339000.0,6698450000.0,6698450000.0,14685980000.0,3.5038874211797233
2004-04-16,43.0,4191339000.0,6698450000.0,6698450000.0,14362000000.0,3.4265899274670932
2004-04-19,42.48,4191339000.0,6698450000.0,6698450000.0,14188319999.999998,3.3851520957860957
2004-04-20,41.6,4191339000.0,6698450000.0,6698450000.0,13894400000.0,3.315026534479793
2004-04-21,41.27,4191339000.0,6698450000.0,6698450000.0,13784180000.000002,3.2887294489899292
2004-04-22,41.3,4191339000.0,6698450000.0,6698450000.0,13794200000.0,3.2911200931253712
2004-04-23,43.03,4191339000.0,6698450000.0,6698450000.0,14372020000.0,3.4289805716025357
2004-04-26,41.7,4191339000.0,6698450000.0,6698450000.0,13927800000.0,3.3229953482646
2004-04-27,41.67,4191339000.0,6698450000.0,6698450000.0,13917780000.0,3.320604704129158
2004-04-28,42.95,4191339000.0,6698450000.0,6698450000.0,14345300000.0,3.42260552057469
2004-04-29,42.59,4191339000.0,6698450000.0,6698450000.0,14225060000.000002,3.3939177909493843
2004-04-30,41.79,4191339000.0,6698450000.0,6698450000.0,13957860000.0,3.3301672806709264
2004-05-03,41.08,4191339000.0,6698450000.0,6698450000.0,32494280000.0,7.7527205506402606
2004-05-04,41.08,4191339000.0,6698450000.0,6698450000.0,32494280000.0,7.7527205506402606
2004-05-05,40.96,4191339000.0,6698450000.0,6698450000.0,32399360000.0,7.730073849908108
2004-05-06,41.54,4191339000.0,6698450000.0,6698450000.0,32858140000.0,7.839532903446846
2004-05-07,41.68,4191339000.0,6698450000.0,6698450000.0,32968880000.0,7.8659540543010245
2004-05-10,42.18,4191339000.0,6698450000.0,6698450000.0,33364380000.0,7.96031530735166
2004-05-11,42.52,4191339000.0,6698450000.0,6698450000.0,33633320000.000004,8.024480959426093
2004-05-12,42.5,4191339000.0,6698450000.0,6698450000.0,33617500000.0,8.020706509304068
2004-05-13,42.63,4191339000.0,6698450000.0,6698450000.0,33720330000.000004,8.045240435097234
2004-05-14,43.57,4191339000.0,6698450000.0,6698450000.0,34463870000.0,8.22263959083243
2004-05-17,44.0,4191339000.0,6698450000.0,6698450000.0,34804000000.0,8.303790268455975
2004-05-18,44.75,4191339000.0,6698450000.0,6698450000.0,35397250000.0,8.44533214803193
2004-05-19,44.16,4191339000.0,6698450000.0,6698450000.0,34930560000.0,8.33398586943218
2004-05-20,44.1,4191339000.0,6698450000.0,6698450000.0,34883100000.0,8.322662519066103
2004-05-21,44.79,4191339000.0,6698450000.0,6698450000.0,35428890000.0,8.45288104827598
2004-05-24,45.95,4191339000.0,6698450000.0,6698450000.0,36346450000.0,8.671799155353456
2004-05-25,47.03,4191339000.0,6698450000.0,6698450000.0,37200730000.0,8.875619461942831
2004-05-26,46.56,4191339000.0,6698450000.0,6698450000.0,36828960000.0,8.786919884075232
2004-05-27,47.77,4191339000.0,6698450000.0,6698450000.0,37786070000.0,9.015274116457771
2004-05-28,47.56,4191339000.0,6698450000.0,6698450000.0,37619960000.0,8.975642390176505
2004-06-01,47.57,4191339000.0,6698450000.0,6698450000.0,37627870000.0,8.977529615237517
2004-06-02,47.64,4191339000.0,6698450000.0,6698450000.0,37683240000.0,8.990740190664607
2004-06-03,47.74,4191339000.0,6698450000.0,6698450000.0,37762340000.0,9.009612441274733
2004-06-04,47.45,4326751000.0,7003512000.0,7003512000.0,37532950000.0,8.674626758045472
2004-06-07,48.33,4326751000.0,7003512000.0,7003512000.0,38229030000.0,8.835504978215756
2004-06-08,48.6,4326751000.0,7003512000.0,7003512000.0,38442600000.0,8.884865341222548
2004-06-09,48.02,4326751000.0,7003512000.0,7003512000.0,37983820000.0,8.778831968837588
2004-06-10,47.54,4326751000.0,7003512000.0,7003512000.0,37604140000.0,8.691080212381069
2004-06-14,46.8,4326751000.0,7003512000.0,7003512000.0,37018800000.0,8.555796254510602
2004-06-15,46.56,4326751000.0,7003512000.0,7003512000.0,36828960000.0,8.511920376282342
2004-06-16,46.05,4326751000.0,7003512000.0,7003512000.0,36425550000.0,8.418684135047291
2004-06-17,45.53,4326751000.0,7003512000.0,7003512000.0,36014230000.0,8.323619732219395
2004-06-18,45.45,4326751000.0,7003512000.0,7003512000.0,35950950000.0,8.308994439476642
2004-06-21,44.99,4326751000.0,7003512000.0,7003512000.0,35587090000.0,8.224899006205812
2004-06-22,44.7,4326751000.0,7003512000.0,7003512000.0,35357700000.0,8.171882320013331
2004-06-23,45.09,4326751000.0,7003512000.0,7003512000.0,35666190000.0,8.243180622134252
2004-06-24,43.6,4326751000.0,7003512000.0,7003512000.0,34487600000.0,7.970784544800475
2004-06-25,43.2,4326751000.0,7003512000.0,7003512000.0,34171200000.000004,7.89765808108671
2004-06-28,43.75,4326751000.0,7003512000.0,7003512000.0,34606250000.0,7.998206968693137
2004-06-29,42.29,4326751000.0,7003512000.0,7003512000.0,33451390000.0,7.731295376137892
2004-06-30,42.28,4326751000.0,7003512000.0,7003512000.0,33443480000.0,7.729467214545048
2004-07-01,42.22,4326751000.0,7003512000.0,7003512000.0,33396020000.0,7.718498244987983
2004-07-02,41.81,4326751000.0,7003512000.0,7003512000.0,33071710000.0,7.643543619681373
2004-07-06,41.3,4326751000.0,7003512000.0,7003512000.0,32668299999.999996,7.550307378446321
2004-07-07,41.46,4326751000.0,7003512000.0,7003512000.0,32794860000.0,7.579557963931828
2004-07-08,43.65,4326751000.0,7003512000.0,7003512000.0,34527150000.0,7.979925352764695
2004-07-09,43.75,4326751000.0,7003512000.0,7003512000.0,34606250000.0,7.998206968693137
2004-07-12,43.97,4326751000.0,7003512000.0,7003512000.0,34780270000.0,8.038426523735708
2004-07-13,44.09,4326751000.0,7003512000.0,7003512000.0,34875190000.0,8.060364462849838
2004-07-14,42.67,4326751000.0,7003512000.0,7003512000.0,33751970000.0,7.80076551666597
2004-07-15,41.82,4326751000.0,7003512000.0,7003512000.0,33079620000.0,7.645371781274217
2004-07-16,41.55,4326751000.0,7003512000.0,7003512000.0,32866049999.999996,7.596011418267424
2004-07-19,42.28,4326751000.0,7003512000.0,7003512000.0,33443480000.0,7.729467214545048
2004-07-20,43.37,4326751000.0,7003512000.0,7003512000.0,34305669999.999996,7.928736828165059
2004-07-21,43.19,4326751000.0,7003512000.0,7003512000.0,34163290000.0,7.895829919493865
2004-07-22,43.43,4326751000.0,7003512000.0,7003512000.0,34353130000.0,7.939705797722125
2004-07-23,43.25,4326751000.0,7003512000.0,7003512000.0,34210750000.0,7.90679888905093
2004-07-26,42.88,4326751000.0,7003512000.0,7003512000.0,33918080000.000004,7.8391569101156975
2004-07-27,44.14,4326751000.0,7003512000.0,7003512000.0,34914740000.0,8.069505270814059
2004-07-28,44.28,4326751000.0,7003512000.0,7003512000.0,35025480000.0,8.095099533113878
2004-07-29,45.1,4326751000.0,7003512000.0,7003512000.0,35674100000.0,8.245008783727096
2004-07-30,45.76,4326751000.0,7003512000.0,7003512000.0,36196160000.0,8.365667448854811
2004-08-02,45.53,4326751000.0,7003512000.0,7003512000.0,55136830000.0,12.743240828973056
2004-08-03,45.32,4326751000.0,7003512000.0,7003512000.0,54882520000.0,12.684464624842057
2004-08-04,45.52,4326751000.0,7003512000.0,7003512000.0,55124720000.0,12.740441962109676
2004-08-05,45.55,4326751000.0,7003512000.0,7003512000.0,55161050000.0,12.748838562699818
2004-08-06,45.13,4326751000.0,7003512000.0,7003512000.0,54652430000.0,12.631286154437822
2004-08-09,45.43,4326751000.0,7003512000.0,7003512000.0,55015730000.0,12.715252160339247
2004-08-10,45.92,4326751000.0,7003512000.0,7003512000.0,55609120000.0,12.85239663664491
2004-08-11,45.08,4326751000.0,7003512000.0,7003512000.0,54591880000.0,12.617291820120917
2004-08-12,43.7,4326751000.0,7003512000.0,7003512000.0,52920700000.0,12.23104819297436
2004-08-13,46.1,4326751000.0,7003512000.0,7003512000.0,55827100000.0,12.902776240185766
2004-08-16,47.17,4326751000.0,7003512000.0,7003512000.0,57122870000.0,13.202254994567518
2004-08-17,47.15,4326751000.0,7003512000.0,7003512000.0,57098650000.0,13.196657260840755
2004-08-18,47.71,4326751000.0,7003512000.0,7003512000.0,57776810000.0,13.353393805190084
2004-08-19,48.17,4326751000.0,7003512000.0,7003512000.0,58333870000.0,13.482141680905602
2004-08-20,48.1,4326751000.0,7003512000.0,7003512000.0,58249100000.0,13.462549612861936
2004-08-23,47.55,4326751000.0,7003512000.0,7003512000.0,57583050000.0,13.30861193537599
2004-08-24,47.46,4326751000.0,7003512000.0,7003512000.0,57474060000.0,13.283422133605562
2004-08-25,47.95,4326751000.0,7003512000.0,7003512000.0,58067450000.0,13.420566609911225
