date,AVGO,AVGO_SHE,PB Ratio
2020-07-13,130750199160.0,24368000000.0,5.365651639855548
2020-07-14,132333594540.0,24368000000.0,5.430630110801051
2020-07-15,131787599579.99998,24368000000.0,5.40822388296126
2020-07-16,130762798320.0,24368000000.0,5.366168676953381
2020-07-17,131338196220.0,24368000000.0,5.389781525771504
2020-07-20,133194602100.0,24368000000.0,5.465963644944189
2020-07-21,132022798320.0,24368000000.0,5.417875833880499
2020-07-22,131795994960.0,24368000000.0,5.408568407747866
2020-07-23,130061405460.0,24368000000.0,5.337385319271175
2020-07-24,128431803780.0,24368000000.0,5.270510660702561
2020-07-27,131325597060.00002,24368000000.0,5.389264488673671
2020-07-28,129087002520.0,24368000000.0,5.297398330597505
2020-07-29,129717002520.0,24368000000.0,5.323251909061064
2020-07-30,131082002520.0,24368000000.0,5.379267995732108
2020-07-31,133035000000.0,24368000000.0,5.459413985554826
2020-08-03,134916604620.0,24368000000.0,5.536630196158897
2020-08-04,137923806300.0,24368000000.0,5.660038012967827
2020-08-05,138406803780.0,24368000000.0,5.679858986375574
2020-08-06,138247201680.0,24368000000.0,5.673309326986211
