date,NEE,NEE_SHE,PB Ratio
2006-07-24,16867760000.0,8941000000.0,1.8865630242702158
2006-07-25,16942240000.0,8941000000.0,1.8948931886813556
2006-07-26,16934400000.000002,8941000000.0,1.8940163292696568
2006-07-27,16934400000.000002,8941000000.0,1.8940163292696568
2006-07-28,16856000000.0,8941000000.0,1.8852477351526675
2006-07-31,16910880000.0,8941000000.0,1.89138575103456
2006-08-01,17012800000.0,8941000000.0,1.9027849233866458
2006-08-02,16950080000.0,8941000000.0,1.8957700480930544
2006-08-03,17055920000.0,8941000000.0,1.9076076501509898
2006-08-04,17228400000.0,9075000000.0,1.8984462809917355
2006-08-07,16942240000.0,9075000000.0,1.8669134986225895
2006-08-08,17067680000.0,9075000000.0,1.88073608815427
2006-08-09,17110800000.0,9075000000.0,1.885487603305785
2006-08-10,17001039999.999998,9075000000.0,1.8733928374655646
2006-08-11,17106880000.0,9075000000.0,1.88505564738292
2006-08-14,17189200000.0,9075000000.0,1.8941267217630855
2006-08-15,17306800000.0,9075000000.0,1.9070853994490358
2006-08-16,17138240000.0,9075000000.0,1.8885112947658402
2006-08-17,16891280000.000002,9075000000.0,1.8612980716253447
2006-08-18,17095120000.0,9075000000.0,1.883759779614325
2006-08-21,17169599999.999998,9075000000.0,1.8919669421487602
2006-08-22,17248000000.0,9075000000.0,1.9006060606060606
2006-08-23,16997120000.0,9075000000.0,1.8729608815426997
2006-08-24,17208800000.0,9075000000.0,1.8962865013774104
2006-08-25,17271520000.0,9075000000.0,1.9031977961432507
2006-08-28,17326400000.0,9075000000.0,1.9092451790633609
2006-08-29,17424400000.0,9075000000.0,1.9200440771349863
2006-08-30,17126480000.0,9075000000.0,1.8872154269972452
2006-08-31,17424400000.0,9075000000.0,1.9200440771349863
2006-09-01,17404800000.0,9075000000.0,1.9178842975206611
2006-09-05,17365600000.0,9075000000.0,1.9135647382920111
2006-09-06,17197040000.0,9075000000.0,1.8949906336088154
2006-09-07,17248000000.0,9075000000.0,1.9006060606060606
2006-09-08,17346000000.0,9075000000.0,1.911404958677686
2006-09-11,17412640000.0,9075000000.0,1.9187482093663912
2006-09-12,17404800000.0,9075000000.0,1.9178842975206611
2006-09-13,17400880000.0,9075000000.0,1.9174523415977962
2006-09-14,17353840000.0,9075000000.0,1.9122688705234159
2006-09-15,17463600000.0,9075000000.0,1.9243636363636363
2006-09-18,17236240000.0,9075000000.0,1.8993101928374656
2006-09-19,17338160000.0,9075000000.0,1.910541046831956
2006-09-20,17412640000.0,9075000000.0,1.9187482093663912
2006-09-21,17459680000.0,9075000000.0,1.9239316804407713
2006-09-22,17428320000.0,9075000000.0,1.9204760330578512
2006-09-25,17632160000.0,9075000000.0,1.942937741046832
2006-09-26,17620400000.0,9075000000.0,1.941641873278237
2006-09-27,17910480000.0,9075000000.0,1.973606611570248
2006-09-28,17781120000.0,9075000000.0,1.9593520661157025
2006-09-29,17640000000.0,9075000000.0,1.943801652892562
2006-10-02,17865780000.0,9075000000.0,1.9686809917355372
2006-10-03,18074070000.0,9075000000.0,1.9916330578512396
2006-10-04,18404190000.0,9075000000.0,2.028009917355372
2006-10-05,18223410000.0,9075000000.0,2.008089256198347
2006-10-06,18203760000.0,9075000000.0,2.0059239669421487
2006-10-09,18227340000.0,9075000000.0,2.008522314049587
2006-10-10,18274500000.0,9075000000.0,2.013719008264463
2006-10-11,18305940000.0,9075000000.0,2.01718347107438
2006-10-12,18302010000.0,9075000000.0,2.0167504132231406
2006-10-13,18246990000.0,9075000000.0,2.010687603305785
2006-10-16,18258780000.0,9075000000.0,2.011986776859504
2006-10-17,18266640000.0,9075000000.0,2.0128528925619835
2006-10-18,18577110000.0,9075000000.0,2.0470644628099173
2006-10-19,18655710000.0,9075000000.0,2.055725619834711
2006-10-20,18824700000.0,9075000000.0,2.0743471074380166
2006-10-23,18895440000.0,9075000000.0,2.0821421487603304
2006-10-24,18930810000.0,9075000000.0,2.0860396694214876
2006-10-25,19559610000.0,9075000000.0,2.155328925619835
2006-10-26,19555680000.0,9075000000.0,2.154895867768595
2006-10-27,19618560000.0,9075000000.0,2.16182479338843
2006-10-30,19952610000.0,9075000000.0,2.198634710743802
2006-10-31,20043000000.0,9075000000.0,2.208595041322314
2006-11-01,20274870000.0,9075000000.0,2.2341454545454544
2006-11-02,20200200000.0,9075000000.0,2.2259173553719007
2006-11-03,20035140000.0,9580000000.0,2.0913507306889354
2006-11-06,20054790000.0,9580000000.0,2.093401878914405
2006-11-07,20015490000.0,9580000000.0,2.0892995824634655
2006-11-08,20483160000.0,9580000000.0,2.138116910229645
2006-11-09,20640360000.0,9580000000.0,2.1545260960334027
2006-11-10,20825070000.0,9580000000.0,2.1738068893528184
2006-11-13,20950830000.0,9580000000.0,2.1869342379958248
2006-11-14,20907600000.0,9580000000.0,2.1824217118997913
2006-11-15,20644290000.0,9580000000.0,2.154936325678497
2006-11-16,20597130000.0,9580000000.0,2.1500135699373697
2006-11-17,20703240000.0,9580000000.0,2.161089770354906
2006-11-20,20722890000.0,9580000000.0,2.1631409185803756
2006-11-21,20640360000.0,9580000000.0,2.1545260960334027
2006-11-22,20758260000.0,9580000000.0,2.1668329853862214
2006-11-24,20754330000.0,9580000000.0,2.1664227557411273
2006-11-27,20628570000.0,9580000000.0,2.153295407098121
2006-11-28,20534250000.0,9580000000.0,2.1434498956158663
2006-11-29,20864370000.0,9580000000.0,2.177909185803758
2006-11-30,20946900000.0,9580000000.0,2.1865240083507307
2006-12-01,20891880000.0,9580000000.0,2.1807807933194154
2006-12-04,21202350000.0,9580000000.0,2.213188935281837
2006-12-05,21182700000.0,9580000000.0,2.2111377870563675
2006-12-06,21123750000.0,9580000000.0,2.204984342379958
2006-12-07,21053010000.0,9580000000.0,2.197600208768267
2006-12-08,20962620000.0,9580000000.0,2.1881649269311065
2006-12-11,21064800000.0,9580000000.0,2.198830897703549
2006-12-12,21304530000.0,9580000000.0,2.22385490605428
2006-12-13,21296670000.0,9580000000.0,2.2230344467640917
2006-12-14,21528540000.0,9580000000.0,2.2472379958246345
2006-12-15,21591420000.0,9580000000.0,2.253801670146138
2006-12-18,21339900000.0,9580000000.0,2.227546972860125
2006-12-19,21504960000.0,9580000000.0,2.244776617954071
2006-12-20,21654300000.0,9580000000.0,2.260365344467641
2006-12-21,21418500000.0,9580000000.0,2.235751565762004
2006-12-22,21481380000.0,9580000000.0,2.2423152400835074
2006-12-26,21575700000.0,9580000000.0,2.252160751565762
2006-12-27,21544260000.0,9580000000.0,2.2488789144050103
2006-12-28,21457800000.0,9580000000.0,2.239853862212944
2006-12-29,21387060000.0,9580000000.0,2.2324697286012527
2007-01-03,21819600000.0,9580000000.0,2.2776200417536536
2007-01-04,21803760000.0,9580000000.0,2.2759665970772445
2007-01-05,21514680000.0,9580000000.0,2.2457912317327766
2007-01-08,21486960000.0,9580000000.0,2.2428977035490605
2007-01-09,21506760000.0,9580000000.0,2.244964509394572
2007-01-10,21514680000.0,9580000000.0,2.2457912317327766
2007-01-11,21471120000.0,9580000000.0,2.2412442588726513
2007-01-12,21324600000.0,9580000000.0,2.2259498956158663
2007-01-16,21443400000.0,9580000000.0,2.238350730688935
2007-01-17,21542400000.0,9580000000.0,2.2486847599164927
2007-01-18,21574080000.0,9580000000.0,2.251991649269311
2007-01-19,21673080000.0,9580000000.0,2.2623256784968686
2007-01-22,21681000000.0,9580000000.0,2.263152400835073
2007-01-23,21863160000.0,9580000000.0,2.282167014613779
2007-01-24,21946320000.0,9580000000.0,2.290847599164927
2007-01-25,21942360000.0,9580000000.0,2.2904342379958247
2007-01-26,22176000000.0,9580000000.0,2.3148225469728603
2007-01-29,22227480000.0,9580000000.0,2.32019624217119
2007-01-30,22263120000.0,9580000000.0,2.323916492693111
2007-01-31,22433400000.0,9580000000.0,2.3416910229645094
2007-02-01,22750200000.0,9580000000.0,2.374759916492693
2007-02-02,22829400000.0,9580000000.0,2.383027139874739
2007-02-05,23217480000.0,9580000000.0,2.423536534446764
2007-02-06,23391720000.0,9580000000.0,2.4417244258872652
2007-02-07,23320440000.0,9580000000.0,2.434283924843424
2007-02-08,23463000000.0,9580000000.0,2.4491649269311067
2007-02-09,23344200000.0,9580000000.0,2.4367640918580378
2007-02-12,23356080000.0,9580000000.0,2.4380041753653443
2007-02-13,23538240000.0,9580000000.0,2.4570187891440503
2007-02-14,23621400000.0,9580000000.0,2.465699373695198
2007-02-15,23383800000.0,9580000000.0,2.4408977035490604
2007-02-16,23459040000.0,9580000000.0,2.448751565762004
2007-02-20,23684760000.0,9580000000.0,2.4723131524008353
2007-02-21,23451120000.0,9580000000.0,2.4479248434237997
2007-02-22,23387760000.0,9580000000.0,2.441311064718163
2007-02-23,23617440000.0,9580000000.0,2.465286012526096
2007-02-26,24223320000.0,9580000000.0,2.5285302713987474
2007-02-27,23463000000.0,0.0,inf
2007-02-28,23403600000.0,0.0,inf
2007-03-01,23542200000.0,0.0,inf
2007-03-02,22948200000.0,0.0,inf
2007-03-05,22607640000.0,0.0,inf
2007-03-06,22912560000.0,0.0,inf
2007-03-07,22849200000.0,0.0,inf
2007-03-08,22944240000.0,0.0,inf
2007-03-09,22968000000.0,0.0,inf
2007-03-12,23284800000.0,0.0,inf
2007-03-13,23090760000.0,0.0,inf
2007-03-14,23292720000.0,0.0,inf
2007-03-15,23435280000.0,0.0,inf
2007-03-16,23601600000.0,0.0,inf
2007-03-19,23680800000.0,0.0,inf
2007-03-20,23874840000.0,0.0,inf
2007-03-21,24124320000.0,0.0,inf
2007-03-22,24195600000.0,0.0,inf
2007-03-23,24429240000.0,0.0,inf
2007-03-26,24595560000.0,0.0,inf
2007-03-27,24449040000.0,0.0,inf
2007-03-28,24255000000.0,0.0,inf
2007-03-29,24433200000.0,0.0,inf
2007-03-30,24223320000.0,0.0,inf
2007-04-02,24832350000.0,0.0,inf
2007-04-03,24840290000.0,0.0,inf
2007-04-04,24514750000.0,0.0,inf
2007-04-05,24375800000.0,0.0,inf
2007-04-09,24514750000.0,0.0,inf
2007-04-10,24562390000.0,0.0,inf
2007-04-11,24296400000.0,0.0,inf
2007-04-12,24129660000.0,0.0,inf
2007-04-13,24006590000.0,0.0,inf
2007-04-16,24419470000.0,0.0,inf
2007-04-17,24645760000.0,0.0,inf
2007-04-18,24768830000.0,0.0,inf
2007-04-19,24482990000.0,0.0,inf
2007-04-20,24713250000.0,0.0,inf
2007-04-23,25284930000.0,0.0,inf
2007-04-24,25535039999.999996,0.0,inf
2007-04-25,25610470000.000004,0.0,inf
2007-04-26,25531070000.0,0.0,inf
2007-04-27,25368300000.0,0.0,inf
2007-04-30,25554890000.0,0.0,inf
2007-05-01,25650170000.0,0.0,inf
2007-05-02,25606500000.0,0.0,inf
2007-05-03,25535039999.999996,9871000000.0,2.5868746834160667
2007-05-04,25392120000.0,9871000000.0,2.5723959072029174
2007-05-07,25344480000.0,9871000000.0,2.5675696484652013
2007-05-08,25233320000.0,9871000000.0,2.556308378077196
2007-05-09,25304780000.0,9871000000.0,2.5635477661837704
2007-05-10,25253170000.0,9871000000.0,2.5583193192179112
2007-05-11,25642230000.0,9871000000.0,2.5977337655759296
2007-05-14,26055110000.0,9871000000.0,2.639561341302806
2007-05-15,25947920000.0,9871000000.0,2.628702259142944
2007-05-16,26043199999.999996,9871000000.0,2.638354776618377
2007-05-17,25832789999.999996,9871000000.0,2.6170388005267955
2007-05-18,25832789999.999996,9871000000.0,2.6170388005267955
2007-05-21,26011440000.0,9871000000.0,2.6351372707932326
2007-05-22,26237730000.0,9871000000.0,2.658061999797386
2007-05-23,25697810000.0,9871000000.0,2.603364400769932
2007-05-24,24943510000.0,9871000000.0,2.5269486374227537
2007-05-25,24844260000.0,9871000000.0,2.5168939317191774
2007-05-29,24951450000.0,9871000000.0,2.5277530138790394
2007-05-30,25308750000.0,9871000000.0,2.5639499544119135
2007-05-31,25380210000.0,9871000000.0,2.5711893425184886
2007-06-01,25145980000.0,9871000000.0,2.547460237058049
2007-06-04,24975270000.0,9871000000.0,2.530166143247898
2007-06-05,24351980000.0,9871000000.0,2.4670225914294397
2007-06-06,23792210000.0,9871000000.0,2.4103140512612704
2007-06-07,22962480000.0,9871000000.0,2.326256711579374
2007-06-08,23228470000.0,9871000000.0,2.353203322864958
2007-06-11,23970860000.0,9871000000.0,2.4284125215277075
2007-06-12,23423000000.0,9871000000.0,2.372910546043967
2007-06-13,23919250000.0,9871000000.0,2.423184074561848
2007-06-14,23903370000.0,9871000000.0,2.4215753216492755
2007-06-15,24336100000.0,9871000000.0,2.465413838516868
2007-06-18,24062170000.0,9871000000.0,2.4376628507749976
2007-06-19,24038350000.0,9871000000.0,2.435249721406139
2007-06-20,23407120000.0,9871000000.0,2.371301793131395
2007-06-21,23542100000.0,9871000000.0,2.3849761928882587
2007-06-22,23018060000.0,9871000000.0,2.3318873467733767
2007-06-25,22930720000.0,9871000000.0,2.3230392057542297
2007-06-26,22494020000.0,9871000000.0,2.2787985006584948
2007-06-27,22902930000.0,9871000000.0,2.320223888157228
2007-06-28,22767950000.0,9871000000.0,2.3065494884003646
2007-06-29,22525780000.0,9871000000.0,2.282016006483639
2007-07-02,22787800000.0,9871000000.0,2.30856042954108
2007-07-03,22553570000.0,9871000000.0,2.28483132408064
2007-07-05,22553570000.0,9871000000.0,2.28483132408064
2007-07-06,22430500000.0,9871000000.0,2.272363489008206
2007-07-09,22224060000.0,9871000000.0,2.2514497011447676
2007-07-10,22049380000.0,9871000000.0,2.2337534191064736
2007-07-11,21962040000.0,9871000000.0,2.2249052780873266
2007-07-12,22402710000.0,9871000000.0,2.2695481714112047
2007-07-13,22811620000.0,9871000000.0,2.310973558909938
2007-07-16,22823530000.0,9871000000.0,2.3121801235943673
2007-07-17,23026000000.0,9871000000.0,2.3326917232296625
2007-07-18,23224500000.0,9871000000.0,2.352801134636815
2007-07-19,23641350000.0,9871000000.0,2.3950308985918345
2007-07-20,23272140000.0,9871000000.0,2.3576273933745315
2007-07-23,23760450000.0,9871000000.0,2.407096545436126
2007-07-24,22827500000.0,9871000000.0,2.3125823118225104
2007-07-25,23129220000.0,9871000000.0,2.343148617161382
2007-07-26,22355070000.0,9871000000.0,2.264721912673488
2007-07-27,21803240000.0,9871000000.0,2.2088177489616045
2007-07-30,22942630000.0,9871000000.0,2.3242457704386585
2007-07-31,22918810000.0,9871000000.0,2.3218326410698005
2007-08-01,23605620000.0,9871000000.0,2.391411204538547
2007-08-02,23764420000.0,10201000000.0,2.329616704244682
2007-08-03,22672670000.0,10201000000.0,2.222592883050681
2007-08-06,24113780000.0,10201000000.0,2.363864327026762
2007-08-07,24979240000.0,10201000000.0,2.4487050289187335
2007-08-08,24852200000.0,10201000000.0,2.436251347907068
2007-08-09,24316250000.0,10201000000.0,2.383712381139104
2007-08-10,23899400000.0,10201000000.0,2.3428487403195764
2007-08-13,23927190000.0,10201000000.0,2.3455729830408782
2007-08-14,23557980000.0,10201000000.0,2.3093794726007255
2007-08-15,23411090000.0,10201000000.0,2.294979903930987
2007-08-16,23538130000.0,10201000000.0,2.3074335849426526
2007-08-17,23820000000.0,10201000000.0,2.3350651896872856
2007-08-20,23645320000.0,10201000000.0,2.3179413782962452
2007-08-21,23871610000.0,10201000000.0,2.340124497598275
2007-08-22,24117750000.0,10201000000.0,2.3642535045583766
2007-08-23,23994680000.0,10201000000.0,2.3521890010783255
2007-08-24,23820000000.0,10201000000.0,2.3350651896872856
2007-08-27,23026000000.0,10201000000.0,2.257229683364376
2007-08-28,22732220000.0,10201000000.0,2.2284305460248994
2007-08-29,23299930000.0,10201000000.0,2.28408293304578
2007-08-30,23212590000.0,10201000000.0,2.2755210273502597
2007-08-31,23359480000.0,10201000000.0,2.289920596019998
2007-09-04,23970860000.0,10201000000.0,2.3498539358886386
2007-09-05,23458730000.0,10201000000.0,2.299650034310362
2007-09-06,23661200000.0,10201000000.0,2.3194980884227037
2007-09-07,23260230000.0,10201000000.0,2.2801911577296345
2007-09-10,23625470000.0,10201000000.0,2.315995490638173
2007-09-11,23911310000.0,10201000000.0,2.3440162729144203
2007-09-12,24129660000.0,10201000000.0,2.36542103715322
2007-09-13,24193180000.0,10201000000.0,2.371647877659053
2007-09-14,24371830000.0,10201000000.0,2.3891608665817077
2007-09-17,24320220000.0,10201000000.0,2.3841015586707184
2007-09-18,24915720000.0,10201000000.0,2.4424781884129008
2007-09-19,25066580000.0,10201000000.0,2.4572669346142537
2007-09-20,24864110000.0,10201000000.0,2.4374188805019115
2007-09-21,25050700000.0,10201000000.0,2.4557102244877953
2007-09-24,24621940000.0,10201000000.0,2.4136790510734243
2007-09-25,24578270000.0,10201000000.0,2.409398098225664
2007-09-26,24903810000.0,10201000000.0,2.441310655818057
2007-09-27,24538570000.0,10201000000.0,2.4055063229095186
2007-09-28,24169360000.0,10201000000.0,2.369312812469366
2007-10-01,24709280000.0,10201000000.0,2.422240956768944
2007-10-02,24689430000.0,10201000000.0,2.4202950691108716
2007-10-03,24717220000.0,10201000000.0,2.4230193118321735
2007-10-04,24808530000.0,10201000000.0,2.431970395059308
2007-10-05,24943510000.0,10201000000.0,2.4452024311342027
2007-10-08,24745010000.0,10201000000.0,2.4257435545534753
2007-10-09,25217440000.0,10201000000.0,2.4720556808156062
2007-10-10,25030850000.0,10201000000.0,2.4537643368297224
2007-10-11,24995120000.0,10201000000.0,2.4502617390451915
2007-10-12,25225380000.0,10201000000.0,2.472834035878835
2007-10-15,25070550000.0,10201000000.0,2.457656112145868
2007-10-16,25106280000.0,10201000000.0,2.461158709930399
2007-10-17,25106280000.0,10201000000.0,2.461158709930399
2007-10-18,24840290000.0,10201000000.0,2.4350838153122245
2007-10-19,24093930000.0,10201000000.0,2.361918439368689
2007-10-22,24304340000.0,10201000000.0,2.3825448485442604
2007-10-23,24522690000.0,10201000000.0,2.4039496127830606
2007-10-24,24570330000.0,10201000000.0,2.408619743162435
2007-10-25,25614440000.0,10201000000.0,2.510973433977061
2007-10-26,26452110000.0,10201000000.0,2.5930898931477304
2007-10-29,26642670000.0,10201000000.0,2.6117704146652287
2007-10-30,26587090000.0,10201000000.0,2.6063219292226254
2007-10-31,27162740000.0,10201000000.0,2.6627526713067344
2007-11-01,26384619999.999996,10201000000.0,2.586473875110283
2007-11-02,26436230000.0,10615000000.0,2.4904597268016957
2007-11-05,26710160000.0,10615000000.0,2.5162656617993404
2007-11-06,26733980000.0,10615000000.0,2.518509656146962
2007-11-07,26221850000.0,10615000000.0,2.4702637776731042
2007-11-08,26884840000.0,10615000000.0,2.532721620348563
2007-11-09,27349330000.0,10615000000.0,2.5764795101271787
2007-11-12,27238170000.0,10615000000.0,2.5660075365049457
2007-11-13,26833230000.0,10615000000.0,2.527859632595384
2007-11-14,26666490000.0,10615000000.0,2.5121516721620347
2007-11-15,26698250000.0,10615000000.0,2.51514366462553
2007-11-16,26984090000.0,10615000000.0,2.5420715967969856
2007-11-19,26829260000.0,10615000000.0,2.527485633537447
2007-11-20,27452550000.000004,10615000000.0,2.5862034856335376
2007-11-21,27170680000.0,10615000000.0,2.559649552520019
2007-11-23,27190529999.999996,10615000000.0,2.561519547809703
2007-11-26,26904690000.0,10615000000.0,2.5345916156382478
2007-11-27,26972180000.0,10615000000.0,2.5409495996231746
2007-11-28,27305660000.0,10615000000.0,2.572365520489873
2007-11-29,27504160000.0,10615000000.0,2.591065473386717
2007-11-30,27694720000.000004,10615000000.0,2.6090174281676877
2007-12-03,28361680000.0,10615000000.0,2.671849269901083
2007-12-04,28635610000.0,10615000000.0,2.6976552048987283
2007-12-05,28806320000.0,10615000000.0,2.713737164390014
2007-12-06,28151270000.0,10615000000.0,2.6520273198304287
2007-12-07,28266400000.0,10615000000.0,2.6628732925105982
2007-12-10,28278310000.0,10615000000.0,2.663995289684409
2007-12-11,27448580000.0,10615000000.0,2.5858294865756006
2007-12-12,27452550000.000004,10615000000.0,2.5862034856335376
2007-12-13,27797940000.0,10615000000.0,2.618741403674046
2007-12-14,27547830000.0,10615000000.0,2.5951794630240226
2007-12-17,27325510000.0,10615000000.0,2.574235515779557
2007-12-18,27813820000.0,10615000000.0,2.6202373999057937
2007-12-19,27615320000.0,10615000000.0,2.6015374470089494
2007-12-20,27444610000.0,10615000000.0,2.5854554875176636
2007-12-21,27146860000.0,10615000000.0,2.5574055581723973
2007-12-24,27158770000.0,10615000000.0,2.5585275553462083
2007-12-26,27226260000.0,10615000000.0,2.564885539331135
2007-12-27,27166710000.000004,10615000000.0,2.5592755534620824
2007-12-28,27242140000.0,10615000000.0,2.5663815355628827
2007-12-31,26908660000.0,10615000000.0,2.5349656146961848
2008-01-02,26473649999.999996,10615000000.0,2.493984926990108
2008-01-03,26721030000.0,10615000000.0,2.5172896844088553
2008-01-04,27459179999.999996,10615000000.0,2.586828073480923
2008-01-07,28739970000.0,10615000000.0,2.7074865756005653
2008-01-08,28548450000.0,10615000000.0,2.689444182760245
2008-01-09,28512539999.999996,10615000000.0,2.6860612341026844
2008-01-10,28731990000.000004,10615000000.0,2.706734809232219
2008-01-11,28432740000.000004,10615000000.0,2.6785435704192184
2008-01-14,28444710000.000004,10615000000.0,2.6796712199717385
2008-01-15,28332990000.000004,10615000000.0,2.6691464908148848
2008-01-16,27056190000.0,10615000000.0,2.548863871879416
2008-01-17,26062679999.999996,10615000000.0,2.455268959020254
2008-01-18,25416300000.0,10615000000.0,2.3943758831841735
2008-01-22,24287130000.0,10615000000.0,2.2880009420631184
2008-01-23,25061190000.0,10615000000.0,2.3609222797927463
2008-01-24,24538500000.0,10615000000.0,2.3116815826660386
2008-01-25,24366930000.0,10615000000.0,2.295518605746585
2008-01-28,24801840000.0,10615000000.0,2.336489872821479
2008-01-29,24973410000.0,10615000000.0,2.3526528497409327
2008-01-30,24989370000.0,10615000000.0,2.354156382477626
2008-01-31,25675649999.999996,10615000000.0,2.41880829015544
2008-02-01,26066670000.0,10615000000.0,2.455644842204428
2008-02-04,26633250000.0,10615000000.0,2.509020254357042
2008-02-05,25500090000.0,10615000000.0,2.4022694300518133
2008-02-06,25532010000.0,10615000000.0,2.4052764955252
2008-02-07,25420290000.0,10615000000.0,2.394751766368347
2008-02-08,25228770000.0,10615000000.0,2.3767093735280262
2008-02-11,25340490000.0,10615000000.0,2.38723410268488
2008-02-12,25575899999.999996,10615000000.0,2.4094112105511067
2008-02-13,25715550000.0,10615000000.0,2.4225671219971736
2008-02-14,25420290000.0,10615000000.0,2.394751766368347
2008-02-15,25811310000.0,10615000000.0,2.431588318417334
2008-02-19,25699590000.0,10615000000.0,2.4210635892604806
2008-02-20,25843230000.0,10615000000.0,2.434595383890721
2008-02-21,25480140000.0,10615000000.0,2.400390014130947
2008-02-22,25767420000.0,10615000000.0,2.4274536033914274
2008-02-25,25839240000.000004,10615000000.0,2.434219500706548
2008-02-26,25875149999.999996,10615000000.0,2.437602449364107
2008-02-27,25667670000.0,10615000000.0,2.4180565237870937
2008-02-28,25188870000.0,0.0,inf
2008-02-29,24055710000.0,0.0,inf
2008-03-03,24478650000.0,0.0,inf
2008-03-04,24797850000.0,0.0,inf
2008-03-05,24805830000.0,0.0,inf
2008-03-06,24155460000.0,0.0,inf
2008-03-07,24055710000.0,0.0,inf
2008-03-10,23860200000.0,0.0,inf
2008-03-11,24291120000.0,0.0,inf
2008-03-12,24227280000.0,0.0,inf
2008-03-13,24518550000.0,0.0,inf
2008-03-14,24514560000.0,0.0,inf
2008-03-17,24789870000.0,0.0,inf
2008-03-18,24801840000.0,0.0,inf
2008-03-19,24263190000.0,0.0,inf
2008-03-20,24287130000.0,0.0,inf
2008-03-24,24901590000.0,0.0,inf
2008-03-25,24977400000.0,0.0,inf
2008-03-26,25013310000.0,0.0,inf
2008-03-27,25244730000.0,0.0,inf
2008-03-28,24722040000.0,0.0,inf
2008-03-31,25033260000.0,0.0,inf
2008-04-01,25891110000.0,0.0,inf
2008-04-02,26242230000.0,0.0,inf
2008-04-03,26246220000.0,0.0,inf
2008-04-04,26314050000.0,0.0,inf
2008-04-07,26238240000.000004,0.0,inf
2008-04-08,26393850000.000004,0.0,inf
2008-04-09,26334000000.0,0.0,inf
2008-04-10,25994850000.000004,0.0,inf
2008-04-11,25871160000.0,0.0,inf
2008-04-14,25755450000.0,0.0,inf
2008-04-15,25958940000.0,0.0,inf
2008-04-16,26868660000.0,0.0,inf
2008-04-17,26852700000.0,0.0,inf
2008-04-18,26509560000.0,0.0,inf
2008-04-21,26577390000.0,0.0,inf
2008-04-22,26481630000.0,0.0,inf
2008-04-23,27016289999.999996,0.0,inf
2008-04-24,26729009999.999996,0.0,inf
2008-04-25,26585370000.0,0.0,inf
2008-04-28,26509560000.0,0.0,inf
2008-04-29,26701080000.0,0.0,inf
2008-04-30,26449710000.000004,0.0,inf
2008-05-01,26952450000.0,0.0,inf
2008-05-02,27311550000.0,10714000000.0,2.5491459772260594
2008-05-05,26792850000.000004,10714000000.0,2.500732686204966
2008-05-06,26609310000.0,10714000000.0,2.483601829382117
2008-05-07,25883130000.0,10714000000.0,2.4158232219525853
2008-05-08,26082630000.0,10714000000.0,2.43444371849916
2008-05-09,26030759999.999996,10714000000.0,2.42960238939705
2008-05-12,26214300000.0,10714000000.0,2.446733246219899
2008-05-13,25823280000.0,10714000000.0,2.410237072988613
2008-05-14,25919039999.999996,10714000000.0,2.4191749113309684
2008-05-15,25659690000.0,10714000000.0,2.3949682658204217
2008-05-16,25683630000.0,10714000000.0,2.397202725406011
2008-05-19,26330009999.999996,10714000000.0,2.457533134216912
2008-05-20,26214300000.0,10714000000.0,2.446733246219899
2008-05-21,26345970000.0,10714000000.0,2.4590227739406383
2008-05-22,26557440000.0,10714000000.0,2.4787605002800075
2008-05-23,26126520000.0,10714000000.0,2.4385402277394066
2008-05-27,26254200000.0,10714000000.0,2.4504573455292142
2008-05-28,26393850000.000004,10714000000.0,2.4634916931118167
2008-05-29,26892600000.000004,10714000000.0,2.5100429344782533
2008-05-30,26940480000.0,10714000000.0,2.514511853649431
2008-06-02,26521530000.0,10714000000.0,2.475408810901624
2008-06-03,26258190000.0,10714000000.0,2.4508297554601457
2008-06-04,26090610000.0,10714000000.0,2.435188538361023
2008-06-05,26322030000.0,10714000000.0,2.4567883143550495
2008-06-06,25539990000.000004,10714000000.0,2.3837959678924774
2008-06-09,25615800000.0,10714000000.0,2.3908717565801756
2008-06-10,25759440000.0,10714000000.0,2.404278514093709
2008-06-11,25599840000.0,10714000000.0,2.3893821168564493
2008-06-12,26138490000.000004,10714000000.0,2.4396574575322014
2008-06-13,26900580000.0,10714000000.0,2.510787754340116
2008-06-16,26796840000.0,10714000000.0,2.501105096135897
2008-06-17,26956440000.0,10714000000.0,2.5160014933731567
2008-06-18,26760929999.999996,10714000000.0,2.4977534067575133
2008-06-19,26924520000.0,10714000000.0,2.5130222139257046
2008-06-20,26497590000.0,10714000000.0,2.473174351316035
2008-06-23,26685120000.0,10714000000.0,2.490677618069815
2008-06-24,26353950000.0,10714000000.0,2.459767593802501
2008-06-25,26314050000.0,10714000000.0,2.4560434944931866
2008-06-26,25464180000.0,10714000000.0,2.3767201792047787
2008-06-27,25344480000.0,10714000000.0,2.365547881276834
2008-06-30,26166420000.0,10714000000.0,2.442264327048721
2008-07-01,26218289999.999996,10714000000.0,2.44710565615083
2008-07-02,26238240000.000004,10714000000.0,2.4489677058054884
2008-07-03,25875149999.999996,10714000000.0,2.415078402090722
2008-07-07,25799340000.0,10714000000.0,2.408002613403024
2008-07-08,26334000000.0,10714000000.0,2.457905544147844
2008-07-09,26756940000.0,10714000000.0,2.497380996826582
2008-07-10,27159929999.999996,10714000000.0,2.5349943998506625
2008-07-11,27096090000.0,10714000000.0,2.5290358409557587
2008-07-14,26924520000.0,10714000000.0,2.5130222139257046
