date,PEAK,PEAK_SHE,PB Ratio
2003-06-19,1148127.9600000002,1282641000.0,0.0008951280677913775
2003-06-20,1146920.0399999998,1282641000.0,0.0008941863233749739
2003-06-23,1124573.52,1282641000.0,0.0008767640516715122
2003-06-24,1142692.32,1282641000.0,0.0008908902179175623
2003-06-25,1142088.36,1282641000.0,0.0008904193457093607
2003-06-26,1153563.6,1282641000.0,0.0008993659176651925
2003-06-27,1152959.64,1282641000.0,0.0008988950454569906
2003-06-30,1165038.8399999999,1282641000.0,0.000908312489621024
2003-07-01,1189613.4000000001,1282641000.0,0.000927471833506024
2003-07-02,1206872.0399999998,1282641000.0,0.0009409273834221733
2003-07-03,1221048.78,1282641000.0,0.0009519801565675821
2003-07-07,1232760.0,1282641000.0,0.0009611107082963978
2003-07-08,1219199.6400000001,1282641000.0,0.0009505384905051375
2003-07-09,1223514.3,1282641000.0,0.0009539023779841748
2003-07-10,1216734.1199999999,1282641000.0,0.0009486162690885445
2003-07-11,1226596.2,1282641000.0,0.0009563051547549158
2003-07-14,1232760.0,1282641000.0,0.0009611107082963978
2003-07-15,1226596.2,1282641000.0,0.0009563051547549158
2003-07-16,1250018.6400000001,1282641000.0,0.0009745662582125475
2003-07-17,1227828.9600000002,1282641000.0,0.0009572662654632124
2003-07-18,1240772.94,1282641000.0,0.0009673579279003244
2003-07-21,1232143.6199999999,1282641000.0,0.0009606301529422495
2003-07-22,1221048.78,1282641000.0,0.0009519801565675821
2003-07-23,1234609.1400000001,1282641000.0,0.0009625523743588425
2003-07-24,1219816.02,1282641000.0,0.0009510190458592857
2003-07-25,1223514.3,1282641000.0,0.0009539023779841748
2003-07-28,1224747.06,1282641000.0,0.0009548634886924713
2003-07-29,1238923.8,1282641000.0,0.0009659162618378799
2003-07-30,1268510.0399999998,1282641000.0,0.0009889829188369933
2003-07-31,1230294.48,1282641000.0,0.0009591884868798051
2003-08-01,1212419.4600000002,1282641000.0,0.0009452523816095074
2003-08-04,1197009.9600000002,1282641000.0,0.0009332384977558025
2003-08-05,1193928.06,1282641000.0,0.0009308357209850613
2003-08-06,1190229.78,1282641000.0,0.0009279523888601722
2003-08-07,1197626.34,1282641000.0,0.0009337190531099505
2003-08-08,1185298.74,1282641000.0,0.0009241079460269865
2003-08-11,1169889.24,1282641000.0,0.0009120940621732815
2003-08-12,1176053.0399999998,1209485000.0,0.0009723585162279811
2003-08-13,1171738.3800000001,1209485000.0,0.0009687911631810235
2003-08-14,1185915.1199999999,1209485000.0,0.0009805124660495995
2003-08-15,1190229.78,1209485000.0,0.0009840798190965576
2003-08-18,1185915.1199999999,1209485000.0,0.0009805124660495995
2003-08-19,1181600.4600000002,1209485000.0,0.0009769451130026419
2003-08-20,1172354.76,1209485000.0,0.0009693007850448745
2003-08-21,1191462.5399999998,1209485000.0,0.0009850990628242598
2003-08-22,1179751.32,1209485000.0,0.0009754162474110883
2003-08-25,1178518.56,1209485000.0,0.000974397003683386
2003-08-26,1176053.0399999998,1209485000.0,0.0009723585162279811
2003-08-27,1185915.1199999999,1209485000.0,0.0009805124660495995
2003-08-28,1174203.9000000001,1209485000.0,0.000970829650636428
2003-08-29,1180367.7,1209485000.0,0.0009759258692749393
2003-09-02,1207488.42,1209485000.0,0.0009983492312843896
2003-09-03,1227828.9600000002,1209485000.0,0.0010151667527914774
2003-09-04,1233376.3800000001,1209485000.0,0.0010197533495661377
2003-09-05,1222281.5399999998,1209485000.0,0.001010580156016817
2003-09-08,1225363.44,1209485000.0,0.0010131282653360729
2003-09-09,1217966.8800000001,1209485000.0,0.0010070128029698593
2003-09-10,1196393.58,1209485000.0,0.0009891760377350692
2003-09-11,1203173.76,1209485000.0,0.0009947818782374317
2003-09-12,1214884.98,1209485000.0,0.0010044646936506034
2003-09-15,1238923.8,1209485000.0,0.001024339946340798
2003-09-16,1232760.0,1209485000.0,0.0010192437277022864
2003-09-17,1226596.2,1209485000.0,0.001014147509063775
2003-09-18,1241389.32,1209485000.0,0.0010263784337962026
2003-09-19,1260497.0999999999,1209485000.0,0.0010421767115755879
2003-09-22,1262346.24,1209485000.0,0.0010437055771671414
2003-09-23,1273441.08,1209485000.0,0.001052878770716462
2003-09-24,1257415.2,1209485000.0,0.0010396286022563322
2003-09-25,1273441.08,1209485000.0,0.001052878770716462
2003-09-26,1266660.9000000001,1209485000.0,0.0010472729302140995
2003-09-29,1280221.26,1209485000.0,0.0010584846112188246
2003-09-30,1311040.26,1209485000.0,0.0010839657044113818
2003-10-01,2656266920.0,1209485000.0,2.1961966622157365
2003-10-02,2673758800.0,1209485000.0,2.210658916811701
2003-10-03,2703744880.0,1209485000.0,2.2354513532619253
2003-10-06,2733730960.0,1209485000.0,2.2602437897121503
2003-10-07,2721236760.0,1209485000.0,2.24991360785789
2003-10-08,2713740240.0,1209485000.0,2.243715498745334
2003-10-09,2731232120.0,1209485000.0,2.258177753341298
2003-10-10,2731232120.0,1209485000.0,2.258177753341298
2003-10-13,2726234440.0,1209485000.0,2.254045680599594
2003-10-14,2728733280.0,1209485000.0,2.256111716970446
2003-10-15,2718737920.0,1209485000.0,2.247847571487038
2003-10-16,2718737920.0,1209485000.0,2.247847571487038
2003-10-17,2708742560.0,1209485000.0,2.23958342600363
2003-10-20,2711241400.0,1209485000.0,2.2416494623744816
2003-10-21,2717488500.0,1209485000.0,2.2468145533016117
2003-10-22,2711241400.0,1209485000.0,2.2416494623744816
2003-10-23,2693749520.0,1209485000.0,2.2271872077785173
2003-10-24,2668761120.0,1209485000.0,2.2065268440699968
2003-10-27,2687502420.0,1209485000.0,2.222022116851387
2003-10-28,2719987340.0,1209485000.0,2.248880589672464
2003-10-29,2732481540.0,1209485000.0,2.2592107715267242
2003-10-30,2741227480.0,1209485000.0,2.2664418988247066
2003-10-31,2652518660.0,1209485000.0,2.193097607659458
2003-11-03,2652518660.0,1209485000.0,2.193097607659458
2003-11-04,2673758800.0,1209485000.0,2.210658916811701
2003-11-05,2656266920.0,1209485000.0,2.1961966622157365
2003-11-06,2631278520.0,1209485000.0,2.175536298507216
2003-11-07,2647520980.0,1209485000.0,2.188965534917754
2003-11-10,2640024460.0,1209485000.0,2.182767425805198
2003-11-11,2650019820.0,1209485000.0,2.1910315712886064
2003-11-12,2693749520.0,1210157000.0,2.225950451057177
2003-11-13,2671259960.0,1210157000.0,2.207366449146681
2003-11-14,2677507060.0,1210157000.0,2.2125286718995967
2003-11-17,2662514020.0,1210157000.0,2.2001393372925993
2003-11-18,2641273880.0,1210157000.0,2.1825877799326863
2003-11-19,2631278520.0,1210157000.0,2.1743282235280215
2003-11-20,2582551140.0,1210157000.0,2.1340628860552804
2003-11-21,2562560420.0,1210157000.0,2.1175437732459508
2003-11-24,2588798240.0,1210157000.0,2.139225108808196
2003-11-25,2620033740.0,1210157000.0,2.1650362225727737
2003-11-26,2653768080.0,1210157000.0,2.1929122254385174
2003-11-28,2665012860.0,1210157000.0,2.2022042263937656
2003-12-01,2711241400.0,1210157000.0,2.2404046747653403
2003-12-02,2713740240.0,1210157000.0,2.2424695638665066
2003-12-03,2662514020.0,1210157000.0,2.2001393372925993
2003-12-04,2696248360.0,1210157000.0,2.228015340158343
2003-12-05,2741227480.0,1210157000.0,2.2651833439793347
2003-12-08,2762467620.0,1210157000.0,2.2827349013392477
2003-12-09,2802449060.0,1210157000.0,2.315773126957907
2003-12-10,2768714720.0,1210157000.0,2.2878971240921633
2003-12-11,2782458340.0,1210157000.0,2.2992540141485773
2003-12-12,2782458340.0,1210157000.0,2.2992540141485773
2003-12-15,2787456020.0,1210157000.0,2.30338379235091
2003-12-16,2811195000.0,1210157000.0,2.323000238811989
2003-12-17,2811195000.0,1210157000.0,2.323000238811989
2003-12-18,2811195000.0,1210157000.0,2.323000238811989
2003-12-19,2806197320.0,1210157000.0,2.3188704606096566
2003-12-22,2854924700.0,1210157000.0,2.3591357980823977
2003-12-23,2843679920.0,1210157000.0,2.3498437971271495
2003-12-24,2849927020.0,1210157000.0,2.355006019880065
2003-12-26,2871167160.0,1210157000.0,2.372557577239978
2003-12-29,2903652080.0,1210157000.0,2.399401135555139
2003-12-30,2916146280.0,1210157000.0,2.40972558106097
2003-12-31,2889908460.0,1210157000.0,2.3880442454987247
2004-01-02,25966080000.0,1210157000.0,21.4567861855941
2004-01-05,26123860000.0,1210157000.0,21.58716596276351
2004-01-06,26518310000.0,1210157000.0,21.91311540568703
2004-01-07,26405610000.0,1210157000.0,21.819986993423168
2004-01-08,26326720000.0,1210157000.0,21.754797104838463
2004-01-09,26687360000.0,1210157000.0,22.052808024082825
2004-01-12,26845140000.0,1210157000.0,22.183187801252235
2004-01-13,27149430000.0,1210157000.0,22.434634514364664
2004-01-14,27250860000.0,1210157000.0,22.518450085402144
2004-01-15,27025460000.0,1210157000.0,22.332193260874416
2004-01-16,26687360000.0,1210157000.0,22.052808024082825
2004-01-20,26552120000.0,1210157000.0,21.94105392936619
2004-01-21,27025460000.0,1210157000.0,22.332193260874416
2004-01-22,27859440000.0,1210157000.0,23.021343511627006
2004-01-23,27487530000.0,1210157000.0,22.714019751156254
2004-01-26,27949600000.0,1210157000.0,23.095846241438096
2004-01-27,28715960000.0,1210157000.0,23.729119444832364
2004-01-28,28682150000.0,1210157000.0,23.701180921153206
2004-01-29,28479290000.0,1210157000.0,23.533549779078253
2004-01-30,28862470000.0,1210157000.0,23.850186380775387
2004-02-02,28986440000.0,1210157000.0,23.952627634265635
2004-02-03,28738500000.0,1210157000.0,23.74774512728514
2004-02-04,28096110000.0,1210157000.0,23.216913177381116
2004-02-05,28355320000.0,1210157000.0,23.431108525588
2004-02-06,29200570000.0,1210157000.0,24.129571617566977
2004-02-09,28918820000.0,1210157000.0,23.89675058690732
2004-02-10,28941360000.0,1210157000.0,23.91537626936009
2004-02-11,29121680000.0,1210157000.0,24.064381728982273
2004-02-12,28839930000.0,1210157000.0,23.831560698322615
2004-02-13,28828659999.999996,1210157000.0,23.822247857096226
2004-02-17,28749770000.0,1210157000.0,23.757057968511525
2004-02-18,28355320000.0,1210157000.0,23.431108525588
2004-02-19,28355320000.0,1210157000.0,23.431108525588
2004-02-20,28377860000.0,1210157000.0,23.449734208040773
2004-02-23,28479290000.0,1210157000.0,23.533549779078253
2004-02-24,28648340000.000004,1210157000.0,23.67324239747405
2004-02-25,29076600000.0,1210157000.0,24.027130364076726
2004-02-26,28761040000.0,1210157000.0,23.76637080973791
2004-02-27,28580720000.0,1210157000.0,23.61736535011573
2004-03-01,29099140000.0,1210157000.0,24.0457560465295
2004-03-02,29493590000.000004,1210157000.0,24.371705489453024
2004-03-03,29854230000.0,1210157000.0,24.669716408697383
2004-03-04,29707720000.0,1210157000.0,24.548649472754363
2004-03-05,29561210000.0,1210157000.0,24.42758253681134
2004-03-08,29504860000.0,1210157000.0,24.381018330679407
2004-03-09,29459780000.0,1210157000.0,24.343766965773863
2004-03-10,28952630000.0,1210157000.0,23.924689110586478
2004-03-11,28141190000.0,1210157000.0,23.254164542286663
2004-03-12,28693420000.0,1210157000.0,23.710493762379592
2004-03-15,28242620000.0,1440617000.0,19.604530558781413
2004-03-16,28265159999.999996,1440617000.0,19.620176632651145
2004-03-17,28603260000.0,1440617000.0,19.854867740697216
2004-03-18,28873740000.0,1440617000.0,20.042620627134067
2004-03-19,28828659999.999996,1440617000.0,20.01132847939459
2004-03-22,29144220000.0,1440617000.0,20.23037351357092
2004-03-23,29403430000.0,1440617000.0,20.410303363072906
2004-03-24,28862470000.0,1440617000.0,20.0347975901992
2004-03-25,28941360000.0,1440617000.0,20.08955884874328
2004-03-26,28772310000.0,1440617000.0,19.972213294720248
2004-03-29,29437240000.0,1440617000.0,20.43377247387751
2004-03-30,29256920000.0,1440617000.0,20.30860388291961
2004-03-31,29042790000.0,1440617000.0,20.159966181157102
2004-04-01,29566750000.0,1440617000.0,20.52367145466144
2004-04-02,29101400000.0,1440617000.0,20.20065013810055
2004-04-05,26967600000.0,1440617000.0,18.719479223138418
2004-04-06,25424000000.0,1440617000.0,17.647993880399856
2004-04-07,26468200000.0,1440617000.0,18.372822200487708
2004-04-08,25968800000.0,1440617000.0,18.026165177836997
2004-04-12,24765700000.0,1440617000.0,17.191036895996646
2004-04-13,24186850000.0,1440617000.0,16.789229892469685
2004-04-14,24289000000.0,1440617000.0,16.860137010739148
2004-04-15,25106200000.0,1440617000.0,17.427393956894857
2004-04-16,25662350000.0,1440617000.0,17.813443823028607
2004-04-19,25787200000.0,1440617000.0,17.900108078691282
2004-04-20,24493299999.999996,1440617000.0,17.001951247278072
2004-04-21,24107400000.0,1440617000.0,16.734079911593437
2004-04-22,24833800000.0,1440617000.0,17.23830830817629
2004-04-23,24550050000.0,1440617000.0,17.04134409076111
2004-04-26,24799750000.0,1440617000.0,17.214672602086466
2004-04-27,24777049999.999996,1440617000.0,17.19891546469325
2004-04-28,24754350000.0,1440617000.0,17.18315832730004
2004-04-29,24493299999.999996,1440617000.0,17.001951247278072
2004-04-30,24708950000.0,1440617000.0,17.15164405251361
2004-05-03,24845150000.0,1440617000.0,17.246186876872894
2004-05-04,24674900000.0,1440617000.0,17.12800834642379
2004-05-05,24379800000.0,1440617000.0,16.923165560312004
2004-05-06,23959850000.0,1440617000.0,16.63165851853754
2004-05-07,22881600000.0,1440617000.0,15.883194492359872
2004-05-10,22404900000.0,1445514000.0,15.499607751983032
2004-05-11,22790799999.999996,1445514000.0,15.766571613972605
2004-05-12,22643250000.0,1445514000.0,15.664497196153064
2004-05-13,22529750000.0,1445514000.0,15.585978413214953
2004-05-14,22745400000.0,1445514000.0,15.735164100797363
2004-05-17,22756750000.0,1445514000.0,15.743015979091174
2004-05-18,23176700000.000004,1445514000.0,16.033535475962186
2004-05-19,22745400000.0,1445514000.0,15.735164100797363
2004-05-20,23335600000.0,1445514000.0,16.14346177207554
2004-05-21,23017800000.0,1445514000.0,15.923609179848828
2004-05-24,23256150000.0,1445514000.0,16.08849862401886
2004-05-25,23925799999.999996,1445514000.0,16.55175944335371
2004-05-26,24266300000.0,1445514000.0,16.787315792168044
2004-05-27,24447900000.0,1445514000.0,16.91294584486902
2004-05-28,24845150000.0,1445514000.0,17.18776158515241
2004-06-01,24266300000.0,1445514000.0,16.787315792168044
2004-06-02,24652200000.0,1445514000.0,17.05427965415762
2004-06-03,24493299999.999996,1445514000.0,16.944353358044264
2004-06-04,24323050000.0,1445514000.0,16.8265751836371
2004-06-07,24731650000.0,1445514000.0,17.1092428022143
2004-06-08,24618150000.0,1445514000.0,17.03072401927619
2004-06-09,24481950000.0,1445514000.0,16.936501479750454
2004-06-10,24504650000.0,1445514000.0,16.952205236338077
2004-06-14,24005250000.0,1445514000.0,16.606722591410392
2004-06-15,24254950000.0,1445514000.0,16.779463913874235
2004-06-16,24640850000.0,1445514000.0,17.046427775863812
2004-06-17,24663550000.0,1445514000.0,17.06213153245143
2004-06-18,24879200000.000004,1445514000.0,17.211317220033845
2004-06-21,25208350000.0,1445514000.0,17.439021690554362
2004-06-22,24856500000.0,1445514000.0,17.19561346344622
2004-06-23,25197000000.0,1445514000.0,17.431169812260553
2004-06-24,25117550000.0,1445514000.0,17.376206664203874
2004-06-25,25117550000.0,1445514000.0,17.376206664203874
2004-06-28,25094850000.0,1445514000.0,17.360502907616254
2004-06-29,24618150000.0,1445514000.0,17.03072401927619
2004-06-30,24845150000.0,1445514000.0,17.18776158515241
2004-07-01,25278960000.0,1445514000.0,17.487869366882645
2004-07-02,26105520000.0,1445514000.0,18.05967980939652
2004-07-06,25967760000.0,1445514000.0,17.964378068977542
2004-07-07,26564720000.0,1445514000.0,18.37735227745978
2004-07-08,26128480000.0,1445514000.0,18.075563432799683
2004-07-09,26185880000.0,1445514000.0,18.11527249130759
2004-07-12,26449920000.0,1445514000.0,18.297934160443965
2004-07-13,25979240000.0,1445514000.0,17.972319880679123
2004-07-14,26449920000.0,1445514000.0,18.297934160443965
2004-07-15,26713960000.0,1445514000.0,18.48059582958034
2004-07-16,26909120000.0,1445514000.0,18.61560662850723
2004-07-19,26978000000.0,1445514000.0,18.66325749871672
2004-07-20,26978000000.0,1445514000.0,18.66325749871672
2004-07-21,26713960000.0,1445514000.0,18.48059582958034
2004-07-22,26036640000.0,1445514000.0,18.01202893918703
2004-07-23,25875920000.0,1445514000.0,17.90084357536489
2004-07-26,25634839999.999996,1445514000.0,17.73406552963167
2004-07-27,25841480000.0,1445514000.0,17.877018140260144
2004-07-28,25944800000.0,1445514000.0,17.948494445574376
2004-07-29,25830000000.0,1445514000.0,17.86907632855856
2004-07-30,26094040000.0,1445514000.0,18.05173799769494
2004-08-02,25921839999.999996,1445514000.0,17.93261082217121
2004-08-03,25623360000.0,1445514000.0,17.726123717930093
2004-08-04,25554480000.0,1439418000.0,17.753341975715184
2004-08-05,24980480000.0,1439418000.0,17.35456969414027
