date,close price,ORLY_SHE,ORLY_TA,ORLY_TL,market cap,PB Ratio
2007-10-26,32.92,1492563000.0,2184704000.0,2184704000.0,3774837640.0,2.529097693028703
2007-10-29,32.74,1492563000.0,2184704000.0,2184704000.0,3754197580.0,2.515269090818947
2007-10-30,32.78,1492563000.0,2184704000.0,2184704000.0,3758784260.0,2.518342113532226
2007-10-31,33.02,1492563000.0,2184704000.0,2184704000.0,3786304340.0000005,2.536780249811901
2007-11-01,32.58,1492563000.0,2184704000.0,2184704000.0,3735850860.0,2.5029769999658305
2007-11-02,32.6,1492563000.0,2184704000.0,2184704000.0,3738144200.0,2.5045135113224704
2007-11-05,32.17,1492563000.0,2184704000.0,2184704000.0,3688837390.0,2.47147851715472
2007-11-06,32.26,1492563000.0,2184704000.0,2184704000.0,3699157420.0,2.478392818259598
2007-11-07,31.57,1492563000.0,2184704000.0,2184704000.0,3620037190.0,2.4253831764555334
2007-11-08,31.84,1492563000.0,2184704000.0,2184704000.0,3650997280.0,2.446126079770167
2007-11-09,30.92,1553171000.0,2260550000.0,2260550000.0,3545503640.0,2.282751635203078
2007-11-12,31.18,1553171000.0,2260550000.0,2260550000.0,3575317060.0,2.301946830065717
2007-11-13,32.24,1553171000.0,2260550000.0,2260550000.0,3696864080.0,2.380204162967246
2007-11-14,32.2,1553171000.0,2260550000.0,2260550000.0,3692277400.0000005,2.3772510560653015
2007-11-15,32.12,1553171000.0,2260550000.0,2260550000.0,3683104039.9999995,2.371344842261412
2007-11-16,32.23,1553171000.0,2260550000.0,2260550000.0,3695717409.9999995,2.3794658862417593
2007-11-19,31.71,1553171000.0,2260550000.0,2260550000.0,3636090570.0,2.3410754965164813
2007-11-20,31.5,1553171000.0,2260550000.0,2260550000.0,3612010500.0,2.325571685281273
2007-11-21,31.0,1553171000.0,2260550000.0,2260550000.0,3554677000.0,2.288657849006967
2007-11-23,31.2,1553171000.0,2260550000.0,2260550000.0,3577610400.0,2.3034233835166895
2007-11-26,30.79,1553171000.0,2260550000.0,2260550000.0,3530596930.0,2.2731540377717585
2007-11-27,31.75,1553171000.0,2260550000.0,2260550000.0,3640677250.0,2.344028603418426
2007-11-28,33.09,1553171000.0,2260550000.0,2260550000.0,3794331030.0000005,2.442957684633566
2007-11-29,32.63,1553171000.0,2260550000.0,2260550000.0,3741584210.0000005,2.4089969552612045
2007-11-30,32.86,1553171000.0,2260550000.0,2260550000.0,3767957620.0,2.425977319947385
2007-12-03,33.0,1553171000.0,2260550000.0,2260550000.0,3784011000.0,2.4363131941041907
2007-12-04,33.76,1553171000.0,2260550000.0,2260550000.0,3871157920.0,2.492422225241136
2007-12-05,34.1,1553171000.0,2260550000.0,2260550000.0,3910144700.0,2.517523633907664
2007-12-06,34.63,1553171000.0,2260550000.0,2260550000.0,3970918210.0000005,2.5566523003584285
2007-12-07,34.49,1553171000.0,2260550000.0,2260550000.0,3954864830.0,2.5463164262016225
2007-12-10,34.07,1553171000.0,2260550000.0,2260550000.0,3906704690.0,2.5153088037312052
2007-12-11,31.91,1553171000.0,2260550000.0,2260550000.0,3659023970.0,2.3558410310262037
2007-12-12,31.56,1553171000.0,2260550000.0,2260550000.0,3618890520.0,2.3300013456341895
2007-12-13,31.33,1553171000.0,2260550000.0,2260550000.0,3592517110.0,2.313020980948009
2007-12-14,31.12,1553171000.0,2260550000.0,2260550000.0,3568437040.0,2.2975171697128003
2007-12-17,30.55,1553171000.0,2260550000.0,2260550000.0,3503076850.0,2.2554353963600917
2007-12-18,31.36,1553171000.0,2260550000.0,2260550000.0,3595957120.0,2.315235811124467
2007-12-19,30.93,1553171000.0,2260550000.0,2260550000.0,3546650310.0,2.283489911928564
2007-12-20,31.27,1553171000.0,2260550000.0,2260550000.0,3585637090.0,2.308591320595092
2007-12-21,32.01,1553171000.0,2260550000.0,2260550000.0,3670490670.0,2.363223798281065
2007-12-24,32.37,1553171000.0,2260550000.0,2260550000.0,3711770789.9999995,2.389801760398565
2007-12-26,32.32,1553171000.0,2260550000.0,2260550000.0,3706037440.0,2.3861103767711347
2007-12-27,32.2,1553171000.0,2260550000.0,2260550000.0,3692277400.0000005,2.3772510560653015
2007-12-28,32.54,1553171000.0,2260550000.0,2260550000.0,3731264180.0,2.402352464731829
2007-12-31,32.43,1553171000.0,2260550000.0,2260550000.0,3718650810.0,2.394231420751482
2008-01-02,32.33,1553171000.0,2260550000.0,2260550000.0,3730429380.0,2.4018149836688942
2008-01-03,31.13,1553171000.0,2260550000.0,2260550000.0,3591966180.0,2.312666267912548
2008-01-04,30.13,1553171000.0,2260550000.0,2260550000.0,3476580180.0,2.2383756714489262
2008-01-07,29.39,1553171000.0,2260550000.0,2260550000.0,3391194540.0,2.183400630065846
2008-01-08,26.97,1553171000.0,2260550000.0,2260550000.0,3111960420.0,2.003617386623881
2008-01-09,27.05,1553171000.0,2260550000.0,2260550000.0,3121191300.0,2.009560634340971
2008-01-10,26.15,1553171000.0,2260550000.0,2260550000.0,3017343900.0,1.942699097523711
2008-01-11,25.5,1553171000.0,2260550000.0,2260550000.0,2942343000.0,1.894410209822357
2008-01-14,25.74,1553171000.0,2260550000.0,2260550000.0,2970035640.0,1.9122399529736263
2008-01-15,25.71,1553171000.0,2260550000.0,2260550000.0,2966574060.0,1.9100112350797176
2008-01-16,25.74,1553171000.0,2260550000.0,2260550000.0,2970035640.0,1.9122399529736263
2008-01-17,24.97,1553171000.0,2260550000.0,2260550000.0,2881188420.0,1.8550361936966373
2008-01-18,25.1,1553171000.0,2260550000.0,2260550000.0,2896188600.0,1.8646939712369082
2008-01-22,26.49,1553171000.0,2260550000.0,2260550000.0,3056575140.0,1.9679579003213425
2008-01-23,28.13,1553171000.0,2260550000.0,2260550000.0,3245808180.0,2.089794478521682
2008-01-24,27.87,1553171000.0,2260550000.0,2260550000.0,3215807820.0,2.070478923441141
2008-01-25,27.85,1553171000.0,2260550000.0,2260550000.0,3213500100.0,2.0689931115118685
2008-01-28,28.84,1553171000.0,2260550000.0,2260550000.0,3327732240.0,2.142540802010854
2008-01-29,28.82,1553171000.0,2260550000.0,2260550000.0,3325424520.0,2.1410549900815816
2008-01-30,28.16,1553171000.0,2260550000.0,2260550000.0,3249269760.0,2.092023196415591
2008-01-31,29.43,1553171000.0,2260550000.0,2260550000.0,3395809980.0,2.186372253924391
2008-02-01,30.62,1553171000.0,2260550000.0,2260550000.0,3533119320.0,2.274778063716101
2008-02-04,29.97,1553171000.0,2260550000.0,2260550000.0,3458118420.0,2.2264891760147467
2008-02-05,29.07,1553171000.0,2260550000.0,2260550000.0,3354271020.0,2.159627639197487
2008-02-06,28.85,1553171000.0,2260550000.0,2260550000.0,3328886100.0,2.14328370797549
2008-02-07,29.68,1553171000.0,2260550000.0,2260550000.0,3424656480.0,2.204944903040296
2008-02-08,29.68,1553171000.0,2260550000.0,2260550000.0,3424656480.0,2.204944903040296
2008-02-11,29.81,1553171000.0,2260550000.0,2260550000.0,3439656660.0,2.214602680580567
2008-02-12,29.51,1553171000.0,2260550000.0,2260550000.0,3405040860.0,2.1923155016414806
2008-02-13,29.4,1553171000.0,2260550000.0,2260550000.0,3392348400.0,2.184143536030482
2008-02-14,28.7,1553171000.0,2260550000.0,2260550000.0,3311578200.0,2.132140118505947
2008-02-15,28.35,1553171000.0,2260550000.0,2260550000.0,3271193100.0,2.106138409743679
2008-02-19,27.72,1553171000.0,2260550000.0,2260550000.0,3198499920.0,2.0593353339715974
2008-02-20,27.99,1553171000.0,2260550000.0,2260550000.0,3229654140.0,2.0793937950167756
2008-02-21,27.51,1553171000.0,2260550000.0,2260550000.0,3174268860.0,2.043734308714237
2008-02-22,27.82,1553171000.0,2260550000.0,2260550000.0,3210038520.0,2.0667643936179596
2008-02-25,28.26,1553171000.0,2260550000.0,2260550000.0,3260808360.0,2.0994522560619533
2008-02-26,28.82,1553171000.0,2260550000.0,2260550000.0,3325424520.0,2.1410549900815816
2008-02-27,28.65,1553171000.0,2260550000.0,2260550000.0,3305808900.0,2.1284255886827657
2008-02-28,28.11,1553171000.0,2260550000.0,2260550000.0,3243500460.0,2.0883086665924098
2008-02-29,26.96,1553171000.0,2260550000.0,2260550000.0,3110806560.0,2.0028744806592447
2008-03-03,27.26,1592477000.0,2279737000.0,2279737000.0,3145422360.0,1.9751760056817147
2008-03-04,27.63,1592477000.0,2279737000.0,2279737000.0,3188115180.0,2.0019850710559712
2008-03-05,27.59,1592477000.0,2279737000.0,2279737000.0,3183499740.0,1.9990867937182137
2008-03-06,26.88,1592477000.0,2279737000.0,2279737000.0,3101575680.0,1.9476423709730188
2008-03-07,26.73,1592477000.0,2279737000.0,2279737000.0,3084267780.0,1.9367738309564282
2008-03-10,26.46,1592477000.0,2279737000.0,2279737000.0,3053113560.0,1.9172104589265653
2008-03-11,27.06,1592477000.0,2279737000.0,2279737000.0,3122345160.0,1.9606846189929275
2008-03-12,27.12,1592477000.0,2279737000.0,2279737000.0,3129268320.0,1.9650320349995636
2008-03-13,27.13,1592477000.0,2279737000.0,2279737000.0,3130422180.0,1.965756604334003
2008-03-14,26.66,1592477000.0,2279737000.0,2279737000.0,3076190760.0,1.9317018456153527
2008-03-17,26.0,1592477000.0,2279737000.0,2279737000.0,3000036000.0,1.8838802695423544
2008-03-18,28.39,1592477000.0,2279737000.0,2279737000.0,3275808540.0,2.0570523404733634
2008-03-19,27.97,1592477000.0,2279737000.0,2279737000.0,3227346420.0,2.02662042842691
2008-03-20,29.33,1592477000.0,2279737000.0,2279737000.0,3384271380.0,2.1251618579106637
2008-03-24,30.4,1592477000.0,2279737000.0,2279737000.0,3507734400.0,2.202690776695676
2008-03-25,29.87,1592477000.0,2279737000.0,2279737000.0,3446579820.0,2.1642886019703895
2008-03-26,28.91,1592477000.0,2279737000.0,2279737000.0,3335809260.0,2.09472994586421
2008-03-27,28.62,1592477000.0,2279737000.0,2279737000.0,3302347320.0,2.073717435165469
2008-03-28,27.77,1592477000.0,2279737000.0,2279737000.0,3204269220.0,2.0121290417381226
2008-03-31,28.52,1592477000.0,2279737000.0,2279737000.0,3290808720.0,2.066471741821075
2008-04-01,29.41,1592477000.0,2279737000.0,2279737000.0,3398060810.0,2.1338209657031153
2008-04-02,28.47,1592477000.0,2279737000.0,2279737000.0,3289452270.0,2.065619955578636
2008-04-03,28.39,1592477000.0,2279737000.0,2279737000.0,3280208990.0,2.0598156142914466
2008-04-04,28.05,1592477000.0,2279737000.0,2279737000.0,3240925050.0,2.0351471638208904
2008-04-07,27.86,1592477000.0,2279737000.0,2279737000.0,3218972260.0,2.021361853263815
2008-04-08,27.81,1592477000.0,2279737000.0,2279737000.0,3213195210.0,2.0177341399593214
2008-04-09,27.14,1592477000.0,2279737000.0,2279737000.0,3135782740.0,1.9691227816791075
2008-04-10,27.61,1592477000.0,2279737000.0,2279737000.0,3190087010.0,2.003223286741347
2008-04-11,27.09,1592477000.0,2279737000.0,2279737000.0,3130005690.0,1.965495068374614
2008-04-14,27.21,1592477000.0,2279737000.0,2279737000.0,3143870610.0,1.9742015803053985
2008-04-15,27.28,1592477000.0,2279737000.0,2279737000.0,3151958480.0,1.9792803789316895
2008-04-16,27.67,1592477000.0,2279737000.0,2279737000.0,3197019470.0,2.0075765427067394
2008-04-17,27.4,1592477000.0,2279737000.0,2279737000.0,3165823400.0,1.987986890862474
2008-04-18,27.78,1592477000.0,2279737000.0,2279737000.0,3209728980.0,2.015557511976625
2008-04-21,27.63,1592477000.0,2279737000.0,2279737000.0,3192397830.0,2.0046743720631444
2008-04-22,27.55,1592477000.0,2279737000.0,2279737000.0,3183154550.0,1.9988700307759546
2008-04-23,26.79,1592477000.0,2279737000.0,2279737000.0,3095343390.0,1.9437287885476524
2008-04-24,27.57,1592477000.0,2279737000.0,2279737000.0,3185465370.0,2.0003211160977523
2008-04-25,28.28,1592477000.0,2279737000.0,2279737000.0,3267499480.0,2.0518346450215605
2008-04-28,29.17,1592477000.0,2279737000.0,2279737000.0,3370330970.0,2.1164079418415462
2008-04-29,28.87,1592477000.0,2279737000.0,2279737000.0,3335668670.0,2.0946416620145847
2008-04-30,28.87,1592477000.0,2279737000.0,2279737000.0,3335668670.0,2.0946416620145847
2008-05-01,30.05,1592477000.0,2279737000.0,2279737000.0,3472007050.0,2.180255696000633
2008-05-02,29.78,1592477000.0,2279737000.0,2279737000.0,3440810980.0,2.160666044156368
2008-05-05,29.21,1592477000.0,2279737000.0,2279737000.0,3374952610.0,2.1193101124851412
2008-05-06,29.04,1592477000.0,2279737000.0,2279737000.0,3355310640.0,2.1069758872498627
2008-05-07,28.45,1592477000.0,2279737000.0,2279737000.0,3287141450.0,2.064168870256839
2008-05-08,28.3,1592477000.0,2279737000.0,2279737000.0,3269810300.0,2.053285730343358
2008-05-09,28.12,1651013000.0,2397736000.0,2397736000.0,3249012920.0,1.9678905738476924
2008-05-12,28.81,1651013000.0,2397736000.0,2397736000.0,3328736210.0,2.0161780737038413
2008-05-13,28.61,1651013000.0,2397736000.0,2397736000.0,3305628010.0,2.0021816969339428
2008-05-14,28.79,1651013000.0,2397736000.0,2397736000.0,3326425390.0,2.0147784360268512
2008-05-15,28.78,1651013000.0,2397736000.0,2397736000.0,3325269980.0,2.0140786171883565
2008-05-16,27.7,1651013000.0,2397736000.0,2397736000.0,3200485700.0,1.938498182630906
2008-05-19,27.59,1651013000.0,2397736000.0,2397736000.0,3187776190.0,1.930800175407462
2008-05-20,27.0,1651013000.0,2397736000.0,2397736000.0,3119607000.0,1.889510863936262
2008-05-21,26.38,1651013000.0,2397736000.0,2397736000.0,3047971580.0,1.8461220959495777
2008-05-22,26.54,1651013000.0,2397736000.0,2397736000.0,3066458140.0,1.857319197365496
2008-05-23,26.32,1651013000.0,2397736000.0,2397736000.0,3041039120.0,1.8419231829186082
2008-05-27,26.54,1651013000.0,2397736000.0,2397736000.0,3066458140.0,1.857319197365496
2008-05-28,26.45,1651013000.0,2397736000.0,2397736000.0,3056059450.0,1.851020827819042
2008-05-29,26.43,1651013000.0,2397736000.0,2397736000.0,3053748630.0,1.8496211901420523
2008-05-30,26.15,1651013000.0,2397736000.0,2397736000.0,3021397150.0,1.8300262626641945
2008-06-02,25.73,1651013000.0,2397736000.0,2397736000.0,2972869930.0,1.8006338714474084
2008-06-03,25.99,1651013000.0,2397736000.0,2397736000.0,3002910590.0,1.818829161248276
2008-06-04,25.78,1651013000.0,2397736000.0,2397736000.0,2978646980.0,1.804132965639883
2008-06-05,26.41,1651013000.0,2397736000.0,2397736000.0,3051437810.0,1.8482215524650623
2008-06-06,25.22,1651013000.0,2397736000.0,2397736000.0,2913944020.0,1.7649431106841678
2008-06-09,24.96,1651013000.0,2397736000.0,2397736000.0,2883903360.0,1.7467478208833
2008-06-10,25.6,1651013000.0,2397736000.0,2397736000.0,2957849600.0,1.7915362265469745
2008-06-11,24.66,1651013000.0,2397736000.0,2397736000.0,2849241060.0,1.7257532557284527
2008-06-12,25.25,1651013000.0,2397736000.0,2397736000.0,2917410250.0,1.7670425671996526
2008-06-13,25.62,1651013000.0,2397736000.0,2397736000.0,2960160420.0,1.7929358642239643
2008-06-16,26.0,1651013000.0,2397736000.0,2397736000.0,3004066000.0,1.8195289800867709
2008-06-17,25.55,1651013000.0,2397736000.0,2397736000.0,2952072550.0,1.7880371323545
2008-06-18,25.04,1651013000.0,2397736000.0,2397736000.0,2893146640.0,1.7523463715912595
2008-06-19,25.67,1651013000.0,2397736000.0,2397736000.0,2965937470.0,1.796434958416439
2008-06-20,24.69,1651013000.0,2397736000.0,2397736000.0,2852707290.0,1.7278527122439375
2008-06-23,23.72,1651013000.0,2397736000.0,2397736000.0,2740632520.0,1.6599702849099311
2008-06-24,23.6,1651013000.0,2397736000.0,2397736000.0,2726767600.0,1.651572458847992
2008-06-25,23.99,1651013000.0,2397736000.0,2397736000.0,2771828590.0,1.6788653935492936
2008-06-26,23.28,1651013000.0,2397736000.0,2397736000.0,2689794480.0,1.629178256016155
2008-06-27,22.79,1651013000.0,2397736000.0,2397736000.0,2633179390.0,1.5948871329299041
2008-06-30,22.35,1651013000.0,2397736000.0,2397736000.0,2582341350.0,1.5640951040361282
2008-07-01,23.02,1651013000.0,2397736000.0,2397736000.0,2788481660.0,1.688951970699201
2008-07-02,22.72,1651013000.0,2397736000.0,2397736000.0,2752141760.0,1.6669413020975608
2008-07-03,22.35,1651013000.0,2397736000.0,2397736000.0,2707322550.0,1.6397948108222042
2008-07-07,22.34,1651013000.0,2397736000.0,2397736000.0,2706111220.0,1.6390611218688163
2008-07-08,23.14,1651013000.0,2397736000.0,2397736000.0,2803017620.0,1.6977562381398572
2008-07-09,23.28,1651013000.0,2397736000.0,2397736000.0,2819976240.0,1.7080278834872893
2008-07-10,22.98,1651013000.0,2397736000.0,2397736000.0,2783636340.0,1.686017214885649
2008-07-11,22.65,1651013000.0,2397736000.0,2397736000.0,2743662450.0,1.6618054794238446
2008-07-14,22.75,1651013000.0,2397736000.0,2397736000.0,2755775750.0,1.6691423689577247
2008-07-15,22.51,1651013000.0,2397736000.0,2397736000.0,2726703830.0,1.6515338340764125
2008-07-16,23.48,1651013000.0,2397736000.0,2397736000.0,2844202840.0,1.7227016625550495
2008-07-17,24.36,1651013000.0,2397736000.0,2397736000.0,2950799880.0,1.7872662904531944
2008-07-18,24.05,1651013000.0,2397736000.0,2397736000.0,2913248650.0,1.764521932898166
2008-07-21,23.37,1651013000.0,2397736000.0,2397736000.0,2830878210.0,1.7146310840677814
2008-07-22,24.04,1651013000.0,2397736000.0,2397736000.0,2912037320.0,1.763788243944778
2008-07-23,26.27,1651013000.0,2397736000.0,2397736000.0,3182163910.0,1.9274008805503047
2008-07-24,25.29,1651013000.0,2397736000.0,2397736000.0,3063453570.0,1.8554993631182795
2008-07-25,24.72,1651013000.0,2397736000.0,2397736000.0,2994407760.0,1.813679092775163
2008-07-28,24.63,1651013000.0,2397736000.0,2397736000.0,2983505790.0,1.8070758921946708
2008-07-29,25.51,1651013000.0,2397736000.0,2397736000.0,3090102830.0,1.8716405200928157
2008-07-30,25.44,1651013000.0,2397736000.0,2397736000.0,3081623520.0,1.8665046974190997
2008-07-31,25.54,1651013000.0,2397736000.0,2397736000.0,3093736820.0,1.8738415869529799
2008-08-01,26.04,1651013000.0,2397736000.0,2397736000.0,3154303320.0,1.9105260346223802
2008-08-04,26.35,1651013000.0,2397736000.0,2397736000.0,3191854550.0,1.9332703921774086
2008-08-05,27.43,1651013000.0,2397736000.0,2397736000.0,3322678190.0,2.0125087991433137
2008-08-06,27.47,1651013000.0,2397736000.0,2397736000.0,3327523510.0,2.0154435549568657
2008-08-07,27.54,1651013000.0,2397736000.0,2397736000.0,3336002820.0,2.020579377630582
2008-08-08,28.84,1651013000.0,2397736000.0,2397736000.0,3493475720.0,2.1159589415710234
2008-08-11,29.06,1717239000.0,2462767000.0,2462767000.0,3520124980.0,2.0498748164932197
2008-08-12,28.88,1717239000.0,2462767000.0,2462767000.0,3498321040.0,2.0371777254068886
2008-08-13,28.42,1717239000.0,2462767000.0,2462767000.0,3442599860.0,2.0047296037418203
2008-08-14,28.88,1717239000.0,2462767000.0,2462767000.0,3498321040.0,2.0371777254068886
2008-08-15,29.5,1717239000.0,2462767000.0,2462767000.0,3573423500.0,2.0809121502598065
2008-08-18,28.79,1717239000.0,2462767000.0,2462767000.0,3487419070.0,2.0308291798637232
2008-08-19,28.08,1717239000.0,2462767000.0,2462767000.0,3401414640.0,1.9807462094676396
2008-08-20,28.8,1717239000.0,2462767000.0,2462767000.0,3488630400.0,2.0315345738129635
2008-08-21,28.91,1717239000.0,2462767000.0,2462767000.0,3501955030.0,2.0392939072546103
2008-08-22,29.81,1717239000.0,2462767000.0,2462767000.0,3610974730.0,2.1027793626862654
2008-08-25,28.87,1717239000.0,2462767000.0,2462767000.0,3497109710.0,2.036472331457648
2008-08-26,28.47,1717239000.0,2462767000.0,2462767000.0,3448656510.0,2.0082565734880236
2008-08-27,29.0,1717239000.0,2462767000.0,2462767000.0,3512857000.0,2.045642452797776
2008-08-28,29.52,1717239000.0,2462767000.0,2462767000.0,3575846160.0,2.082322938158288
2008-08-29,29.12,1717239000.0,2462767000.0,2462767000.0,3527392960.0,2.0541071801886632
2008-09-02,29.62,1717239000.0,2462767000.0,2462767000.0,3587959460.0,2.089376877650694
2008-09-03,30.03,1717239000.0,2462767000.0,2462767000.0,3637623990.0,2.118298029569559
2008-09-04,29.15,1717239000.0,2462767000.0,2462767000.0,3531026950.0,2.056223362036385
2008-09-05,29.39,1717239000.0,2462767000.0,2462767000.0,3560098870.0,2.0731528168181597
2008-09-08,29.88,1717239000.0,2462767000.0,2462767000.0,3619454040.0,2.1077171203309497
2008-09-09,29.03,1717239000.0,2462767000.0,2462767000.0,3516490990.0,2.047758634645498
2008-09-10,28.99,1717239000.0,2462767000.0,2462767000.0,3511645670.0,2.0449370588485354
2008-09-11,29.04,1717239000.0,2462767000.0,2462767000.0,3517702320.0,2.048464028594738
2008-09-12,28.67,1717239000.0,2462767000.0,2462767000.0,3472883110.0,2.0223644524728357
2008-09-15,29.16,1717239000.0,2462767000.0,2462767000.0,3532238280.0,2.0569287559856257
2008-09-16,28.78,1717239000.0,2462767000.0,2462767000.0,3486207740.0,2.0301237859144825
2008-09-17,27.97,1717239000.0,2462767000.0,2462767000.0,3388090010.0,1.972986876025993
2008-09-18,28.32,1717239000.0,2462767000.0,2462767000.0,3430486560.0,1.9976756642494142
2008-09-19,28.41,1717239000.0,2462767000.0,2462767000.0,3441388530.0,2.00402420979258
2008-09-22,27.77,1717239000.0,2462767000.0,2462767000.0,3363863410.0,1.9588789970411806
2008-09-23,27.73,1717239000.0,2462767000.0,2462767000.0,3359018090.0,1.956057421244218
2008-09-24,28.23,1717239000.0,2462767000.0,2462767000.0,3419584590.0,1.991327118706249
2008-09-25,28.51,1717239000.0,2462767000.0,2462767000.0,3453501830.0,2.011078149284986
2008-09-26,28.26,1717239000.0,2462767000.0,2462767000.0,3423218580.0,1.9934433005539707
2008-09-29,26.75,1717239000.0,2462767000.0,2462767000.0,3240307750.0,1.8869288142186382
2008-09-30,26.77,1717239000.0,2462767000.0,2462767000.0,3242730410.0,1.8883396021171195
2008-10-01,26.7,1717239000.0,2462767000.0,2462767000.0,3324844200.0,1.9361569356391277
2008-10-02,26.26,1717239000.0,2462767000.0,2462767000.0,3270052760.0,1.9042502295836514
2008-10-03,25.85,1717239000.0,2462767000.0,2462767000.0,3218997100.0,1.8745189807592304
2008-10-06,24.78,1717239000.0,2462767000.0,2462767000.0,3085754280.0,1.7969276728515948
2008-10-07,23.33,1717239000.0,2462767000.0,2462767000.0,2905191580.0,1.6917805733505935
2008-10-08,23.29,1717239000.0,2462767000.0,2462767000.0,2900210540.0,1.6888799637091867
2008-10-09,22.25,1717239000.0,2462767000.0,2462767000.0,2770703500.0,1.6134641130326064
2008-10-10,22.81,1717239000.0,2462767000.0,2462767000.0,2840438060.0,1.6540726480123036
2008-10-13,24.02,1717239000.0,2462767000.0,2462767000.0,2991114520.0,1.7418160896648631
2008-10-14,23.14,1717239000.0,2462767000.0,2462767000.0,2881531640.0,1.6780026775539107
2008-10-15,21.37,1717239000.0,2462767000.0,2462767000.0,2661120620.0,1.5496507009216538
2008-10-16,22.43,1717239000.0,2462767000.0,2462767000.0,2793118180.0,1.6265168564189376
2008-10-17,22.47,1717239000.0,2462767000.0,2462767000.0,2798099220.0,1.6294174660603444
2008-10-20,23.78,1717239000.0,2462767000.0,2462767000.0,2961228280.0,1.7244124318164216
2008-10-21,23.03,1717239000.0,2462767000.0,2462767000.0,2867833780.0,1.6700260010400416
2008-10-22,22.75,1717239000.0,2462767000.0,2462767000.0,2832966500.0,1.649721733550193
2008-10-23,21.93,1717239000.0,2462767000.0,2462767000.0,2730855180.0,1.590259235901351
2008-10-24,21.1,1717239000.0,2462767000.0,2462767000.0,2627498600.0,1.5300715858421572
2008-10-27,20.87,1717239000.0,2462767000.0,2462767000.0,2598857620.0,1.5133930804040672
2008-10-28,23.15,1717239000.0,2462767000.0,2462767000.0,2882776900.0,1.6787278299642625
2008-10-29,23.39,1717239000.0,2462767000.0,2462767000.0,2912663140.0,1.696131487812704
2008-10-30,25.06,1717239000.0,2462767000.0,2462767000.0,3120621560.0,1.8172319403414434
2008-10-31,27.11,1717239000.0,2462767000.0,2462767000.0,3375899860.0,1.9658881844635487
2008-11-03,26.76,1717239000.0,2462767000.0,2462767000.0,3332315760.0,1.940507850101238
2008-11-04,27.0,1717239000.0,2462767000.0,2462767000.0,3362202000.0,1.9579115079496796
2008-11-05,25.14,1717239000.0,2462767000.0,2462767000.0,3130583640.0,1.8230331596242573
2008-11-06,24.59,1717239000.0,2462767000.0,2462767000.0,3062094340.0,1.783149777054912
2008-11-07,24.98,1717239000.0,2462767000.0,2462767000.0,3110659480.0,1.8114307210586296
2008-11-10,24.83,2190493000.0,4025147000.0,4025147000.0,3091980580.0,1.4115455196615556
2008-11-11,24.72,2190493000.0,4025147000.0,4025147000.0,3078282720.0,1.4052921967794465
2008-11-12,22.98,2190493000.0,4025147000.0,4025147000.0,2861607480.0,1.3063759984624466
2008-11-13,25.2,2190493000.0,4025147000.0,4025147000.0,3138055200.0,1.4325794239013774
2008-11-14,23.24,2190493000.0,4025147000.0,4025147000.0,2893984240.0,1.3211565798201592
2008-11-17,23.19,2190493000.0,4025147000.0,4025147000.0,2887757940.0,1.3183141603282913
2008-11-18,23.5,2190493000.0,4025147000.0,4025147000.0,2926361000.0,1.3359371611778719
2008-11-19,22.62,2190493000.0,4025147000.0,4025147000.0,2816778120.0,1.2859105781209983
2008-11-20,21.96,2190493000.0,4025147000.0,4025147000.0,2734590960.0,1.2483906408283432
2008-11-21,23.64,2190493000.0,4025147000.0,4025147000.0,2943794640.0,1.3438959357551017
2008-11-24,25.36,2190493000.0,4025147000.0,4025147000.0,3157979360.0,1.4416751662753544
2008-11-25,24.94,2190493000.0,4025147000.0,4025147000.0,3105678440.0,1.4177988425436647
2008-11-26,25.77,2190493000.0,4025147000.0,4025147000.0,3209035020.0,1.4649830061086706
2008-11-28,26.07,2190493000.0,4025147000.0,4025147000.0,3246392820.0,1.4820375230598775
2008-12-01,23.83,2190493000.0,4025147000.0,4025147000.0,2967454580.0,1.3546971298241994
2008-12-02,25.74,2190493000.0,4025147000.0,4025147000.0,3205299240.0,1.46327755441355
2008-12-03,26.55,2190493000.0,4025147000.0,4025147000.0,3306165300.0,1.5093247501818083
2008-12-04,26.55,2190493000.0,4025147000.0,4025147000.0,3306165300.0,1.5093247501818083
2008-12-05,29.32,2190493000.0,4025147000.0,4025147000.0,3651102320.0,1.6667947900312852
2008-12-08,28.8,2190493000.0,4025147000.0,4025147000.0,3586348800.0,1.6372336273158599
2008-12-09,28.37,2190493000.0,4025147000.0,4025147000.0,3532802620.0,1.6127888196857967
2008-12-10,28.1,2190493000.0,4025147000.0,4025147000.0,3499180600.0,1.5974397544297105
2008-12-11,28.42,2190493000.0,4025147000.0,4025147000.0,3539028920.0,1.6156312391776646
2008-12-12,28.55,2190493000.0,4025147000.0,4025147000.0,3555217300.0,1.623021529856521
2008-12-15,28.49,2190493000.0,4025147000.0,4025147000.0,3547745740.0,1.6196106264662795
2008-12-16,30.09,2190493000.0,4025147000.0,4025147000.0,3746987340.0,1.7105680502060494
2008-12-17,30.61,2190493000.0,4025147000.0,4025147000.0,3811740860.0,1.7401292129214747
2008-12-18,30.81,2190493000.0,4025147000.0,4025147000.0,3836646060.0,1.751498890888946
2008-12-19,30.13,2190493000.0,4025147000.0,4025147000.0,3751968380.0,1.7128419857995438
2008-12-22,29.65,2190493000.0,4025147000.0,4025147000.0,3692195900.0,1.6855547586776127
