date,close price,ANET_SHE,ANET_TA,ANET_TL,market cap,PB Ratio
2015-04-17,64.97,555658000.0,811023000.0,255365000.0,4619367000.0,8.313327622386431
2015-04-20,65.07,555658000.0,811023000.0,255365000.0,4626477000.0,8.326123262870327
2015-04-21,65.87,555658000.0,811023000.0,255365000.0,4683357000.0,8.428488386741485
2015-04-22,66.27,555658000.0,811023000.0,255365000.0,4711797000.0,8.479670948677065
2015-04-23,66.15,555658000.0,811023000.0,255365000.0,4703265000.0,8.46431618009639
2015-04-24,66.39,555658000.0,811023000.0,255365000.0,4720329000.0,8.495025717257738
2015-04-27,64.6,555658000.0,811023000.0,255365000.0,4593060000.0,8.265983752596021
2015-04-28,65.71,555658000.0,811023000.0,255365000.0,4671981000.0,8.408015361967253
2015-04-29,64.76,555658000.0,811023000.0,255365000.0,4604436000.0,8.286456777370253
2015-04-30,64.01,555658000.0,811023000.0,255365000.0,4551111000.0,8.190489473741042
2015-05-01,64.71,555658000.0,811023000.0,255365000.0,4600881000.0,8.280058957128306
2015-05-04,64.65,555658000.0,811023000.0,255365000.0,4596615000.0,8.272381572837968
2015-05-05,63.82,555658000.0,811023000.0,255365000.0,4537602000.0,8.166177756821643
2015-05-06,63.53,555658000.0,811023000.0,255365000.0,4516983000.0,8.129070399418348
2015-05-07,64.95,555658000.0,811023000.0,255365000.0,4617945000.0,8.310768494289652
2015-05-08,65.8,555658000.0,811023000.0,255365000.0,4678380000.0,8.419531438402759
2015-05-11,67.65,555658000.0,811023000.0,255365000.0,4809915000.0,8.656250787354812
2015-05-12,65.85,555658000.0,811023000.0,255365000.0,4681935000.0,8.425929258644706
2015-05-13,66.31,555658000.0,811023000.0,255365000.0,4714641000.0,8.484789204870621
2015-05-14,68.91,555658000.0,811023000.0,255365000.0,4899501000.0,8.817475857451885
2015-05-15,65.42,610471000.0,875092000.0,264621000.0,4651362000.0,7.619300507313206
2015-05-18,67.73,610471000.0,875092000.0,264621000.0,4815603000.0,7.8883403142819235
2015-05-19,67.55,610471000.0,875092000.0,264621000.0,4802805000.0,7.867376173479166
2015-05-20,67.48,610471000.0,875092000.0,264621000.0,4797828000.0,7.859223452055872
2015-05-21,67.91,610471000.0,875092000.0,264621000.0,4828401000.0,7.909304455084681
2015-05-22,68.87,610471000.0,875092000.0,264621000.0,4896657000.0,8.02111320603272
2015-05-26,68.75,610471000.0,875092000.0,264621000.0,4888125000.0,8.007137112164214
2015-05-27,68.17,610471000.0,875092000.0,264621000.0,4846887000.0,7.939585991799774
2015-05-28,69.05,610471000.0,875092000.0,264621000.0,4909455000.0,8.042077346835477
2015-05-29,69.91,610471000.0,875092000.0,264621000.0,4970601000.0,8.142239352893094
2015-06-01,69.81,610471000.0,875092000.0,264621000.0,4963491000.0,8.130592608002674
2015-06-02,71.61,610471000.0,875092000.0,264621000.0,5091471000.0,8.340234016030246
2015-06-03,74.85,610471000.0,875092000.0,264621000.0,5321835000.0,8.717588550479876
2015-06-04,73.99,610471000.0,875092000.0,264621000.0,5260689000.0,8.617426544422258
2015-06-05,77.09,610471000.0,875092000.0,264621000.0,5481099000.0,8.978475636025298
2015-06-08,78.73,610471000.0,875092000.0,264621000.0,5597703000.0,9.169482252228198
2015-06-09,79.78,610471000.0,875092000.0,264621000.0,5672358000.0,9.291773073577614
2015-06-10,81.01,610471000.0,875092000.0,264621000.0,5759811000.0,9.43502803572979
2015-06-11,80.34,610471000.0,875092000.0,264621000.0,5712174000.0,9.356994844963971
2015-06-12,81.16,610471000.0,875092000.0,264621000.0,5770476000.0,9.45249815306542
2015-06-15,83.24,610471000.0,875092000.0,264621000.0,5918364000.0,9.69475044678617
2015-06-16,84.97,610471000.0,875092000.0,264621000.0,6041367000.0,9.896239133390448
2015-06-17,85.72,610471000.0,875092000.0,264621000.0,6094692000.0,9.983589720068602
2015-06-18,87.07,610471000.0,875092000.0,264621000.0,6190677000.0,10.140820776089281
2015-06-19,86.71,610471000.0,875092000.0,264621000.0,6165081000.0,10.098892494483767
2015-06-22,87.68,610471000.0,875092000.0,264621000.0,6234048000.0,10.211865919920848
2015-06-23,87.46,610471000.0,875092000.0,264621000.0,6218406000.0,10.186243081161923
2015-06-24,87.21,610471000.0,875092000.0,264621000.0,6200631000.0,10.15712621893587
2015-06-25,85.36,610471000.0,875092000.0,264621000.0,6069096000.0,9.941661438463088
2015-06-26,82.24,610471000.0,875092000.0,264621000.0,5847264000.0,9.578282997881963
2015-06-29,80.96,610471000.0,875092000.0,264621000.0,5756256000.0,9.429204663284578
2015-06-30,81.74,610471000.0,875092000.0,264621000.0,5811714000.0,9.52004927342986
2015-07-01,81.84,610471000.0,875092000.0,264621000.0,5818824000.0,9.53169601832028
2015-07-02,81.86,610471000.0,875092000.0,264621000.0,5820246000.0,9.534025367298364
2015-07-06,80.82,610471000.0,875092000.0,264621000.0,5746302000.0,9.412899220437989
2015-07-07,79.85,610471000.0,875092000.0,264621000.0,5677335000.0,9.29992579500091
2015-07-08,77.49,610471000.0,875092000.0,264621000.0,5509539000.0,9.02506261558698
2015-07-09,78.29,610471000.0,875092000.0,264621000.0,5566419000.0,9.118236574710346
2015-07-10,80.53,610471000.0,875092000.0,264621000.0,5725683000.0,9.37912366025577
2015-07-13,79.47,610471000.0,875092000.0,264621000.0,5650317000.0,9.25566816441731
2015-07-14,81.55,610471000.0,875092000.0,264621000.0,5798205000.0,9.497920458138061
2015-07-15,81.88,610471000.0,875092000.0,264621000.0,5821668000.0,9.536354716276449
2015-07-16,83.93,610471000.0,875092000.0,264621000.0,5967423000.0,9.775112986530072
2015-07-17,84.7,610471000.0,875092000.0,264621000.0,6022170000.0,9.864792922186313
2015-07-20,84.06,610471000.0,875092000.0,264621000.0,5976666000.0,9.790253754887619
2015-07-21,83.58,610471000.0,875092000.0,264621000.0,5942538000.0,9.734349379413601
2015-07-22,85.2,610471000.0,875092000.0,264621000.0,6057720000.0,9.923026646638416
2015-07-23,84.19,610471000.0,875092000.0,264621000.0,5985909000.0,9.805394523245166
2015-07-24,84.72,610471000.0,875092000.0,264621000.0,6023592000.0,9.867122271164396
2015-07-27,82.74,610471000.0,875092000.0,264621000.0,5882814000.0,9.636516722334067
2015-07-28,80.75,610471000.0,875092000.0,264621000.0,5741325000.0,9.404746499014696
2015-07-29,80.41,610471000.0,875092000.0,264621000.0,5717151000.0,9.365147566387265
2015-07-30,84.97,610471000.0,875092000.0,264621000.0,6041367000.0,9.896239133390448
2015-07-31,84.47,610471000.0,875092000.0,264621000.0,6005817000.0,9.838005408938344
2015-08-03,84.63,610471000.0,875092000.0,264621000.0,6017193000.0,9.856640200763017
2015-08-04,82.94,610471000.0,875092000.0,264621000.0,5897034000.0,9.659810212114907
2015-08-05,84.59,610471000.0,875092000.0,264621000.0,6014349000.0,9.851981502806849
2015-08-06,81.58,610471000.0,875092000.0,264621000.0,5800338000.0,9.501414481605186
2015-08-07,84.08,665542000.0,990839000.0,325297000.0,5978088000.0,8.982285114988986
2015-08-10,83.52,665542000.0,990839000.0,325297000.0,5938272000.0,8.922460190341106
2015-08-11,79.52,665542000.0,990839000.0,325297000.0,5653872000.0,8.4951392999991
2015-08-12,80.35,665542000.0,990839000.0,325297000.0,5712885000.0,8.583808384745065
2015-08-13,81.39,665542000.0,990839000.0,325297000.0,5786829000.0,8.694911816233986
2015-08-14,80.8,665542000.0,990839000.0,325297000.0,5744880000.0,8.63188198490854
2015-08-17,81.98,665542000.0,990839000.0,325297000.0,5894362000.0,8.856483888319595
2015-08-18,79.88,665542000.0,990839000.0,325297000.0,5743372000.0,8.62961616246608
2015-08-19,79.54,665542000.0,990839000.0,325297000.0,5718926000.0,8.592885197327892
2015-08-20,74.09,665542000.0,990839000.0,325297000.0,5327071000.0,8.004109432612818
2015-08-21,73.97,665542000.0,990839000.0,325297000.0,5318443000.0,7.9911455625640455
2015-08-24,71.62,665542000.0,990839000.0,325297000.0,5149478000.0,7.737269774108921
2015-08-25,72.05,665542000.0,990839000.0,325297000.0,5180395000.0,7.7837236417836895
2015-08-26,74.67,665542000.0,990839000.0,325297000.0,5368773000.0,8.06676813784855
2015-08-27,75.24,665542000.0,990839000.0,325297000.0,5409756000.0,8.12834652058022
2015-08-28,76.37,665542000.0,990839000.0,325297000.0,5491003000.0,8.25042296353949
2015-08-31,74.79,665542000.0,990839000.0,325297000.0,5377401000.0,8.079732007897324
2015-09-01,71.91,665542000.0,990839000.0,325297000.0,5170329000.0,7.768599126726788
2015-09-02,73.2,665542000.0,990839000.0,325297000.0,5263080000.0,7.90796072975109
2015-09-03,73.96,665542000.0,990839000.0,325297000.0,5317724000.0,7.990065240059981
2015-09-04,74.87,665542000.0,990839000.0,325297000.0,5383153000.0,8.088374587929838
2015-09-08,78.26,665542000.0,990839000.0,325297000.0,5626894000.0,8.454603916807654
2015-09-09,74.03,665542000.0,990839000.0,325297000.0,5322757000.0,7.997627497588431
2015-09-10,69.88,665542000.0,990839000.0,325297000.0,5024372000.0,7.549293658401724
2015-09-11,64.46,665542000.0,990839000.0,325297000.0,4634674000.0,6.963758861198842
2015-09-14,63.19,665542000.0,990839000.0,325297000.0,4543361000.0,6.826557903182669
2015-09-15,63.5,665542000.0,990839000.0,325297000.0,4565650000.0,6.860047900808664
2015-09-16,63.51,665542000.0,990839000.0,325297000.0,4566369000.0,6.861128223312728
2015-09-17,64.73,665542000.0,990839000.0,325297000.0,4654087000.0,6.99292756880858
2015-09-18,66.88,665542000.0,990839000.0,325297000.0,4808672000.0,7.225196907182417
2015-09-21,66.67,665542000.0,990839000.0,325297000.0,4793573000.0,7.202510134597065
2015-09-22,66.36,665542000.0,990839000.0,325297000.0,4771284000.0,7.16902013697107
2015-09-23,65.52,665542000.0,990839000.0,325297000.0,4710888000.0,7.078273046629664
2015-09-24,65.0,665542000.0,990839000.0,325297000.0,4673500000.0,7.022096276418318
2015-09-25,63.5,665542000.0,990839000.0,325297000.0,4565650000.0,6.860047900808664
2015-09-28,62.24,665542000.0,990839000.0,325297000.0,4475056000.0,6.723927265296555
2015-09-29,60.87,665542000.0,990839000.0,325297000.0,4376553000.0,6.575923082239738
2015-09-30,61.19,665542000.0,990839000.0,325297000.0,4399561000.0,6.610493402369798
2015-10-01,61.0,665542000.0,990839000.0,325297000.0,4385900000.0,6.589967274792575
2015-10-02,62.8,665542000.0,990839000.0,325297000.0,4515320000.0,6.784425325524159
2015-10-05,63.91,665542000.0,990839000.0,325297000.0,4595129000.0,6.9043411234753025
2015-10-06,67.38,665542000.0,990839000.0,325297000.0,4844622000.0,7.279213032385635
2015-10-07,66.97,665542000.0,990839000.0,325297000.0,4815143000.0,7.2349198097189955
