date,close price,ADP_SHE,ADP_TA,ADP_TL,market cap,PB Ratio
1999-08-05,31.52,,,,20242144000.0,
1999-08-06,31.52,,,,20242144000.0,
1999-08-09,31.23,,,,20055906000.0,
1999-08-10,30.14,,,,19355908000.0,
1999-08-11,30.93,,,,19863246000.0,
1999-08-12,31.72,,,,20370584000.0,
1999-08-13,32.12,,,,20627464000.0,
1999-08-16,32.12,,,,20646736000.0,
1999-08-17,32.22,,,,20711016000.0,
1999-08-18,32.12,,,,20646736000.0,
1999-08-19,31.43,,,,20203204000.0,
1999-08-20,31.67,,,,20357476000.0,
1999-08-23,31.67,,,,20357476000.0,
1999-08-24,31.33,,,,20138924000.0,
1999-08-25,31.38,,,,20171064000.0,
1999-08-26,31.47,,,,20228916000.0,
1999-08-27,31.47,,,,20228916000.0,
1999-08-30,30.88,,,,19849664000.0,
1999-08-31,31.18,,,,20042504000.0,
1999-09-01,31.87,,,,20486036000.0,
1999-09-02,31.43,,,,20203204000.0,
1999-09-03,31.97,,,,20550316000.0,
1999-09-07,32.96,,,,21186688000.0,
1999-09-08,33.71,,,,21668788000.0,
1999-09-09,34.15,,,,21951620000.0,
1999-09-10,33.21,,,,21347388000.0,
1999-09-13,33.41,,,,21475948000.0,
1999-09-14,33.85,,,,21758780000.0,
1999-09-15,33.16,,,,21315248000.0,
1999-09-16,33.36,,,,21443808000.0,
1999-09-17,33.61,,,,21604508000.0,
1999-09-20,33.95,,,,21823060000.0,
1999-09-21,33.31,,,,21411668000.0,
1999-09-22,33.21,,,,21347388000.0,
1999-09-23,33.06,,,,21250968000.0,
1999-09-24,33.66,,,,21636648000.0,
1999-09-27,34.15,,,,21951620000.0,
1999-09-28,33.71,,,,21668788000.0,
1999-09-29,34.3,,,,22048040000.0,
1999-09-30,35.39,,,,22748692000.0,
1999-10-01,34.8,,,,22369440000.0,
1999-10-04,35.49,,,,22812972000.0,
1999-10-05,34.8,,,,22369440000.0,
1999-10-06,35.19,,,,22620132000.0,
1999-10-07,35.04,,,,22523712000.0,
1999-10-08,35.79,,,,23005812000.0,
1999-10-11,36.03,,,,23160084000.0,
1999-10-12,35.64,,,,22909392000.0,
1999-10-13,35.59,,,,22877252000.0,
1999-10-14,36.08,,,,23192224000.0,
1999-10-15,34.94,,,,22459432000.0,
1999-10-18,35.09,,,,22555852000.0,
1999-10-19,35.24,,,,22652272000.0,
1999-10-20,36.48,,,,23449344000.0,
1999-10-21,36.38,,,,23385064000.0,
1999-10-22,37.62,,,,24182136000.0,
1999-10-25,37.42,,,,24053576000.0,
1999-10-26,37.37,,,,24021436000.0,
1999-10-27,37.32,,,,23989296000.0,
1999-10-28,37.72,,,,24246416000.0,
1999-10-29,38.22,,,,24567816000.0,
1999-11-01,38.12,,,,24503536000.0,
1999-11-02,37.72,,,,24246416000.0,
1999-11-03,37.37,,,,24021436000.0,
1999-11-04,37.03,,,,23802884000.0,
1999-11-05,37.87,,,,24342836000.0,
1999-11-08,38.56,,,,24786368000.0,
1999-11-09,38.17,,,,24535676000.0,
1999-11-10,38.51,,,,24754228000.0,
1999-11-11,39.11,,,,25139908000.0,
1999-11-12,39.31,,,,25268468000.0,
1999-11-15,39.36,,,,25414752000.0,
1999-11-16,40.4,,,,26086280000.0,
1999-11-17,40.2,,,,25957140000.0,
1999-11-18,39.75,,,,25666575000.0,
1999-11-19,40.0,,,,25828000000.0,
1999-11-22,39.7,,,,25634290000.0,
1999-11-23,38.91,,,,25124187000.0,
1999-11-24,39.6,,,,25569720000.0,
1999-11-26,39.65,,,,25602005000.0,
1999-11-29,38.96,,,,25156472000.0,
1999-11-30,39.16,,,,25285612000.0,
1999-12-01,38.51,,,,24865907000.0,
1999-12-02,39.8,,,,25698860000.0,
1999-12-03,40.64,,,,26241248000.0,
1999-12-06,39.95,,,,25795715000.0,
1999-12-07,40.55,,,,26183135000.0,
1999-12-08,40.4,,,,26086280000.0,
1999-12-09,40.64,,,,26241248000.0,
1999-12-10,39.85,,,,25731145000.0,
1999-12-13,40.05,,,,25860285000.0,
1999-12-14,40.0,,,,25828000000.0,
1999-12-15,39.52,,,,25518064000.0,
1999-12-16,40.25,,,,25989425000.0,
1999-12-17,39.7,,,,25634290000.0,
1999-12-20,40.4,,,,26086280000.0,
1999-12-21,41.98,,,,27106486000.0,
1999-12-22,40.74,,,,26305818000.0,
1999-12-23,41.64,,,,26886948000.0,
1999-12-27,41.93,,,,27074201000.0,
1999-12-28,41.44,,,,26757808000.0,
1999-12-29,42.48,,,,27429336000.0,
1999-12-30,43.37,,,,28004009000.0,
1999-12-31,42.73,,,,27590761000.0,
2000-01-03,41.24,,,,26628668000.0,
2000-01-04,41.24,,,,26628668000.0,
2000-01-05,40.84,,,,26370388000.0,
2000-01-06,41.39,,,,26725523000.0,
2000-01-07,42.33,,,,27332481000.0,
2000-01-10,43.37,,,,28004009000.0,
2000-01-11,42.53,,,,27461621000.0,
2000-01-12,42.13,,,,27203341000.0,
2000-01-13,41.88,,,,27041916000.0,
2000-01-14,41.44,,,,26757808000.0,
2000-01-18,39.06,,,,25221042000.0,
2000-01-19,42.88,,,,27687616000.0,
2000-01-20,40.3,,,,26021710000.0,
2000-01-21,40.1,,,,25892570000.0,
2000-01-24,39.65,,,,25602005000.0,
2000-01-25,40.5,,,,26150850000.0,
2000-01-26,40.45,,,,26118565000.0,
2000-01-27,39.8,,,,25698860000.0,
2000-01-28,38.81,,,,25059617000.0,
2000-01-31,37.62,,,,24291234000.0,
2000-02-01,38.22,,,,24678654000.0,
2000-02-02,36.13,,,,23329141000.0,
2000-02-03,38.56,,,,24898192000.0,
2000-02-04,38.07,,,,24581799000.0,
2000-02-07,36.88,,,,23813416000.0,
2000-02-08,36.93,,,,23845701000.0,
2000-02-09,35.69,,,,23045033000.0,
2000-02-10,37.57,,,,24258949000.0,
2000-02-11,36.33,,,,23458281000.0,
2000-02-14,36.73,,,,23716561000.0,
2000-02-15,36.53,,,,23664134000.0,
2000-02-16,36.28,,,,23502184000.0,
2000-02-17,36.03,,,,23340234000.0,
2000-02-18,35.29,,,,22860862000.0,
2000-02-22,33.21,,,,21513438000.0,
2000-02-23,34.45,,,,22316710000.0,
2000-02-24,35.39,,,,22925642000.0,
2000-02-25,34.05,,,,22057590000.0,
2000-02-28,35.29,,,,22860862000.0,
2000-02-29,34.55,,,,22381490000.0,
2000-03-01,35.09,,,,22731302000.0,
2000-03-02,34.3,,,,22219540000.0,
2000-03-03,34.25,,,,22187150000.0,
2000-03-06,34.85,,,,22575830000.0,
2000-03-07,34.5,,,,22349100000.0,
2000-03-08,34.3,,,,22219540000.0,
2000-03-09,34.89,,,,22601742000.0,
2000-03-10,34.99,,,,22666522000.0,
2000-03-13,35.74,,,,23152372000.0,
2000-03-14,37.47,,,,24273066000.0,
2000-03-15,38.96,,,,25238288000.0,
2000-03-16,43.42,,,,28127476000.0,
2000-03-17,42.83,,,,27745274000.0,
2000-03-20,41.44,,,,26844832000.0,
2000-03-21,41.64,,,,26974392000.0,
2000-03-22,40.74,,,,26391372000.0,
2000-03-23,40.79,,,,26423762000.0,
2000-03-24,41.24,,,,26715272000.0,
2000-03-27,41.19,,,,26682882000.0,
2000-03-28,38.41,,,,24881998000.0,
2000-03-29,37.77,,,,24467406000.0,
2000-03-30,37.62,,,,24370236000.0,
2000-03-31,38.27,,,,24791306000.0,
2000-04-03,39.65,,,,25685270000.0,
2000-04-04,40.45,,,,26203510000.0,
2000-04-05,39.8,,,,25782440000.0,
2000-04-06,41.59,,,,26942002000.0,
2000-04-07,41.34,,,,26780052000.0,
2000-04-10,41.09,,,,26618102000.0,
2000-04-11,40.45,,,,26203510000.0,
2000-04-12,39.45,,,,25555710000.0,
2000-04-13,37.92,,,,24564576000.0,
2000-04-14,36.48,,,,23631744000.0,
2000-04-17,36.98,,,,23955644000.0,
2000-04-18,38.86,,,,25173508000.0,
2000-04-19,38.96,,,,25238288000.0,
2000-04-20,40.15,,,,26009170000.0,
2000-04-24,42.78,,,,27712884000.0,
2000-04-25,42.78,,,,27712884000.0,
2000-04-26,42.23,,,,27356594000.0,
2000-04-27,43.02,,,,27868356000.0,
2000-04-28,42.68,,,,27648104000.0,
2000-05-01,42.78,,,,27712884000.0,
2000-05-02,42.18,,,,27324204000.0,
2000-05-03,41.34,,,,26780052000.0,
2000-05-04,41.39,,,,26812442000.0,
2000-05-05,41.09,,,,26618102000.0,
2000-05-08,41.24,,,,26715272000.0,
2000-05-09,40.05,,,,25944390000.0,
2000-05-10,40.5,,,,26235900000.0,
2000-05-11,41.78,,,,27065084000.0,
2000-05-12,41.04,,,,26585712000.0,
2000-05-15,41.14,,,,26650492000.0,
2000-05-16,42.33,,,,27438306000.0,
2000-05-17,41.64,,,,26991048000.0,
2000-05-18,40.79,,,,26440078000.0,
2000-05-19,40.55,,,,26284510000.0,
2000-05-22,41.78,,,,27081796000.0,
2000-05-23,42.63,,,,27632766000.0,
2000-05-24,44.02,,,,28533764000.0,
2000-05-25,44.41,,,,28786562000.0,
2000-05-26,42.48,,,,27535536000.0,
2000-05-30,44.21,,,,28656922000.0,
2000-05-31,43.62,,,,28274484000.0,
2000-06-01,43.72,,,,28339304000.0,
2000-06-02,45.2,,,,29298640000.0,
2000-06-05,45.3,,,,29363460000.0,
2000-06-06,45.75,,,,29655150000.0,
2000-06-07,45.5,,,,29493100000.0,
2000-06-08,44.21,,,,28656922000.0,
2000-06-09,44.56,,,,28883792000.0,
2000-06-12,43.74,,,,28352268000.0,
2000-06-13,42.97,,,,27853154000.0,
2000-06-14,43.27,,,,28047614000.0,
2000-06-15,43.37,,,,28112434000.0,
2000-06-16,43.52,,,,28209664000.0,
2000-06-19,43.32,,,,28080024000.0,
2000-06-20,41.44,,,,26861408000.0,
2000-06-21,41.59,,,,26958638000.0,
2000-06-22,41.73,,,,27049386000.0,
2000-06-23,42.03,,,,27243846000.0,
2000-06-26,41.93,,,,27179026000.0,
2000-06-27,41.39,,,,26828998000.0,
2000-06-28,42.71,,,,27684622000.0,
2000-06-29,40.89,,,,26504898000.0,
2000-06-30,42.48,,,,27535536000.0,
2000-07-03,41.49,,,,26893818000.0,
2000-07-05,41.44,,,,26861408000.0,
2000-07-06,41.83,,,,27114206000.0,
2000-07-07,41.04,,,,26602128000.0,
2000-07-10,41.29,,,,26764178000.0,
2000-07-11,40.84,,,,26472488000.0,
2000-07-12,41.78,,,,27081796000.0,
2000-07-13,42.43,,,,27503126000.0,
2000-07-14,42.18,,,,27341076000.0,
2000-07-17,42.53,,,,27567946000.0,
2000-07-18,42.48,,,,27535536000.0,
2000-07-19,43.12,,,,27950384000.0,
2000-07-20,42.68,,,,27665176000.0,
2000-07-21,41.98,,,,27211436000.0,
2000-07-24,41.83,,,,27114206000.0,
2000-07-25,40.4,,,,26187280000.0,
2000-07-26,39.41,,,,25545562000.0,
2000-07-27,40.05,,,,25960410000.0,
2000-07-28,39.5,,,,25603900000.0,
2000-07-31,39.31,,,,25480742000.0,
2000-08-01,40.05,,,,25960410000.0,
2000-08-02,41.24,,,,26731768000.0,
2000-08-03,41.39,,,,26828998000.0,
2000-08-04,42.53,,,,27567946000.0,
2000-08-07,42.43,,,,27503126000.0,
2000-08-08,43.17,,,,27982794000.0,
2000-08-09,43.27,,,,28047614000.0,
2000-08-10,43.07,,,,27917974000.0,
2000-08-11,44.51,,,,28851382000.0,
2000-08-14,46.0,,,,29817200000.0,
2000-08-15,46.1,,,,29923510000.0,
2000-08-16,46.2,,,,29988420000.0,
2000-08-17,45.25,,,,29371775000.0,
2000-08-18,46.69,,,,30306479000.0,
2000-08-21,46.89,,,,30436299000.0,
2000-08-22,46.99,,,,30501209000.0,
2000-08-23,46.59,,,,30241569000.0,
2000-08-24,46.59,,,,30241569000.0,
2000-08-25,46.39,,,,30111749000.0,
2000-08-28,47.58,,,,30884178000.0,
2000-08-29,47.04,,,,30533664000.0,
2000-08-30,46.84,,,,30403844000.0,
2000-08-31,47.3,,,,30702430000.0,
2000-09-01,47.83,,,,31046453000.0,
2000-09-05,48.58,,,,31533278000.0,
2000-09-06,48.82,,,,31689062000.0,
2000-09-07,49.02,,,,31818882000.0,
2000-09-08,49.62,,,,32208342000.0,
2000-09-11,49.96,,,,32429036000.0,
2000-09-12,49.72,,,,32273252000.0,
2000-09-13,50.66,,,,32883406000.0,
2000-09-14,50.71,,,,32915861000.0,
2000-09-15,50.31,,,,32656221000.0,
2000-09-18,49.76,,,,32299216000.0,
2000-09-19,50.06,,,,32493946000.0,
2000-09-20,48.67,,,,31591697000.0,
2000-09-21,49.27,,,,31981157000.0,
2000-09-22,49.86,,,,32364126000.0,
2000-09-25,51.0,,,,33104100000.0,
2000-09-26,53.28,,,,34584048000.0,
2000-09-27,52.59,,,,34136169000.0,
2000-09-28,53.09,,,,34460719000.0,
2000-09-29,53.04,,,,34428264000.0,
2000-10-02,51.4,,,,33363740000.0,
2000-10-03,50.61,,,,32850951000.0,
2000-10-04,49.91,,,,32396581000.0,
2000-10-05,50.66,,,,32883406000.0,
2000-10-06,50.41,,,,32721131000.0,
2000-10-09,50.46,,,,32753586000.0,
2000-10-10,51.4,,,,33363740000.0,
2000-10-11,50.81,,,,32980771000.0,
2000-10-12,51.55,,,,33461105000.0,
2000-10-13,50.11,,,,32526401000.0,
2000-10-16,47.83,,,,31046453000.0,
2000-10-17,47.53,,,,30851723000.0,
2000-10-18,47.98,,,,31143818000.0,
2000-10-19,48.62,,,,31559242000.0,
2000-10-20,49.67,,,,32240797000.0,
2000-10-23,48.72,,,,31624152000.0,
2000-10-24,50.41,,,,32721131000.0,
2000-10-25,51.0,,,,33104100000.0,
2000-10-26,50.36,,,,32688676000.0,
2000-10-27,50.01,,,,32461491000.0,
2000-10-30,52.34,,,,33973894000.0,
2000-10-31,51.8,,,,33623380000.0,
2000-11-01,51.35,,,,33331285000.0,
2000-11-02,51.95,,,,33720745000.0,
2000-11-03,50.9,,,,33039190000.0,
2000-11-06,51.65,,,,33526015000.0,
2000-11-07,51.45,,,,33396195000.0,
2000-11-08,51.4,,,,33363740000.0,
2000-11-09,51.55,,,,33461105000.0,
2000-11-10,52.69,,,,34201079000.0,
2000-11-13,51.6,,,,33493560000.0,
2000-11-14,53.09,,,,34460719000.0,
2000-11-15,53.48,,,,34858264000.0,
2000-11-16,53.18,,,,34662724000.0,
2000-11-17,53.78,,,,35053804000.0,
2000-11-20,54.62,,,,35601316000.0,
2000-11-21,54.23,,,,35347114000.0,
2000-11-22,54.23,,,,35347114000.0,
2000-11-24,54.47,,,,35503546000.0,
2000-11-27,53.78,,,,35053804000.0,
2000-11-28,53.63,,,,34956034000.0,
2000-11-29,52.69,,,,34343342000.0,
2000-11-30,52.34,,,,34115212000.0,
2000-12-01,51.5,,,,33567700000.0,
2000-12-04,51.7,,,,33698060000.0,
2000-12-05,51.8,,,,33763240000.0,
2000-12-06,52.49,,,,34212982000.0,
2000-12-07,51.6,,,,33632880000.0,
2000-12-08,49.96,,,,32563928000.0,
2000-12-11,48.58,,,,31664444000.0,
2000-12-12,49.02,,,,31951236000.0,
2000-12-13,49.37,,,,32179366000.0,
2000-12-14,50.21,,,,32726878000.0,
2000-12-15,47.48,,,,30947464000.0,
2000-12-18,47.44,,,,30921392000.0,
2000-12-19,47.24,,,,30791032000.0,
2000-12-20,46.74,,,,30465132000.0,
2000-12-21,46.79,,,,30497722000.0,
2000-12-22,47.19,,,,30758442000.0,
2000-12-26,48.53,,,,31631854000.0,
2000-12-27,49.81,,,,32466158000.0,
2000-12-28,50.26,,,,32759468000.0,
2000-12-29,50.21,,,,32726878000.0,
2001-01-02,49.22,,,,32081596000.0,
2001-01-03,48.18,,,,31403724000.0,
2001-01-04,44.96,,,,29304928000.0,
2001-01-05,43.52,,,,28366336000.0,
2001-01-08,46.69,,,,30432542000.0,
2001-01-09,48.13,,,,31371134000.0,
2001-01-10,48.28,,,,31468904000.0,
2001-01-11,48.03,,,,31305954000.0,
2001-01-12,49.02,,,,31951236000.0,
2001-01-16,49.17,,,,32049006000.0,
2001-01-17,47.83,,,,31175594000.0,
2001-01-18,47.63,,,,31045234000.0,
2001-01-19,47.58,,,,31012644000.0,
2001-01-22,46.54,,,,30334772000.0,
2001-01-23,47.19,,,,30758442000.0,
2001-01-24,47.68,,,,31077824000.0,
2001-01-25,47.53,,,,30980054000.0,
2001-01-26,47.14,,,,30725852000.0,
2001-01-29,47.98,,,,31273364000.0,
2001-01-30,47.69,,,,31084342000.0,
2001-01-31,47.47,,,,30940946000.0,
2001-02-01,47.35,,,,30862730000.0,
2001-02-02,45.76,,,,29826368000.0,
2001-02-05,46.77,,,,30484686000.0,
2001-02-06,47.3,,,,30830140000.0,
2001-02-07,47.33,,,,30849694000.0,
2001-02-08,47.54,,,,30986572000.0,
2001-02-09,47.25,,,,30797550000.0,
2001-02-12,46.8,,,,30504240000.0,
2001-02-13,47.57,,,,31006126000.0,
2001-02-14,46.89,,,,30276873000.0,
2001-02-15,46.73,,,,30173561000.0,
2001-02-16,46.74,,,,30180018000.0,
2001-02-20,45.17,,,,29166269000.0,
2001-02-21,45.68,,,,29495576000.0,
2001-02-22,45.2,,,,29185640000.0,
2001-02-23,44.9,,,,28991930000.0,
2001-02-26,45.68,,,,29495576000.0,
2001-02-27,45.95,,,,29669915000.0,
2001-02-28,46.79,,,,30212303000.0,
2001-03-01,46.94,,,,30309158000.0,
2001-03-02,46.74,,,,30180018000.0,
2001-03-05,46.92,,,,30296244000.0,
2001-03-06,46.59,,,,30083163000.0,
2001-03-07,46.67,,,,30134819000.0,
2001-03-08,47.17,,,,30457669000.0,
2001-03-09,45.87,,,,29618259000.0,
2001-03-12,44.21,,,,28546397000.0,
2001-03-13,44.58,,,,28785306000.0,
2001-03-14,42.59,,,,27500363000.0,
2001-03-15,41.28,,,,26654496000.0,
2001-03-16,39.57,,,,25550349000.0,
2001-03-19,41.04,,,,26499528000.0,
2001-03-20,40.48,,,,26137936000.0,
2001-03-21,41.64,,,,26886948000.0,
2001-03-22,41.44,,,,26757808000.0,
2001-03-23,40.84,,,,26370388000.0,
2001-03-26,42.41,,,,27384137000.0,
2001-03-27,42.98,,,,27752186000.0,
2001-03-28,42.36,,,,27351852000.0,
2001-03-29,42.07,,,,27164599000.0,
2001-03-30,43.13,,,,27849041000.0,
2001-04-02,43.21,,,,27900697000.0,
2001-04-03,41.72,,,,26938604000.0,
2001-04-04,41.33,,,,26686781000.0,
2001-04-05,42.41,,,,27384137000.0,
2001-04-06,41.6,,,,26861120000.0,
2001-04-09,42.11,,,,27190427000.0,
2001-04-10,42.01,,,,27125857000.0,
2001-04-11,40.13,,,,25911941000.0,
2001-04-12,40.84,,,,26370388000.0,
2001-04-16,39.98,,,,25815086000.0,
2001-04-17,40.68,,,,26267076000.0,
2001-04-18,43.05,,,,27797385000.0,
2001-04-19,42.87,,,,27681159000.0,
2001-04-20,42.26,,,,27287282000.0,
2001-04-23,41.37,,,,26712609000.0,
2001-04-24,41.24,,,,26628668000.0,
2001-04-25,42.11,,,,27190427000.0,
2001-04-26,42.02,,,,27132314000.0,
2001-04-27,43.41,,,,28029837000.0,
2001-04-30,43.02,,,,27778014000.0,
2001-05-01,42.78,,,,27623046000.0,
2001-05-02,42.0,,,,27119400000.0,
2001-05-03,41.6,,,,26861120000.0,
2001-05-04,41.44,,,,26757808000.0,
2001-05-07,41.75,,,,26957975000.0,
2001-05-08,42.03,,,,27138771000.0,
2001-05-09,41.97,,,,27100029000.0,
2001-05-10,42.34,,,,27338938000.0,
2001-05-11,41.47,,,,26777179000.0,
2001-05-14,41.87,,,,27035459000.0,
2001-05-15,41.83,,,,27009631000.0,
2001-05-16,44.09,,,,28107375000.0,
2001-05-17,44.05,,,,28081875000.0,
2001-05-18,44.19,,,,28171125000.0,
2001-05-21,45.03,,,,28706625000.0,
2001-05-22,44.35,,,,28273125000.0,
2001-05-23,43.98,,,,28037250000.0,
2001-05-24,44.44,,,,28330500000.0,
2001-05-25,44.41,,,,28311375000.0,
2001-05-29,43.94,,,,28011750000.0,
2001-05-30,43.46,,,,27705750000.0,
2001-05-31,42.62,,,,27170250000.0,
2001-06-01,43.34,,,,27629250000.0,
2001-06-04,43.84,,,,27948000000.0,
2001-06-05,45.13,,,,28770375000.0,
2001-06-06,44.53,,,,28387875000.0,
2001-06-07,44.02,,,,28062750000.0,
2001-06-08,43.34,,,,27629250000.0,
2001-06-11,43.34,,,,27629250000.0,
2001-06-12,42.91,,,,27355125000.0,
2001-06-13,42.29,,,,26959875000.0,
2001-06-14,40.84,,,,26035500000.0,
2001-06-15,41.3,,,,26328750000.0,
2001-06-18,41.42,,,,26405250000.0,
2001-06-19,41.51,,,,26462625000.0,
2001-06-20,41.39,,,,26386125000.0,
2001-06-21,41.44,,,,26418000000.0,
2001-06-22,40.92,,,,26086500000.0,
2001-06-25,41.0,,,,26137500000.0,
2001-06-26,41.44,,,,26418000000.0,
2001-06-27,40.92,,,,26086500000.0,
2001-06-28,41.03,,,,26156625000.0,
2001-06-29,39.42,,,,25130250000.0,
2001-07-02,40.97,,,,26118375000.0,
2001-07-03,41.09,,,,26194875000.0,
2001-07-05,40.99,,,,26131125000.0,
2001-07-06,40.53,,,,25837875000.0,
2001-07-09,41.88,,,,26698500000.0,
2001-07-10,41.6,,,,26520000000.0,
2001-07-11,41.3,,,,26328750000.0,
2001-07-12,42.67,,,,27202125000.0,
2001-07-13,42.42,,,,27042750000.0,
2001-07-16,42.07,,,,26819625000.0,
2001-07-17,42.61,,,,27163875000.0,
2001-07-18,42.11,,,,26845125000.0,
2001-07-19,42.79,,,,27278625000.0,
2001-07-20,42.27,,,,26947125000.0,
2001-07-23,41.15,,,,26233125000.0,
2001-07-24,40.64,,,,25908000000.0,
2001-07-25,40.92,,,,26086500000.0,
2001-07-26,40.48,,,,25806000000.0,
2001-07-27,40.45,,,,25786875000.0,
2001-07-30,40.33,,,,25710375000.0,
2001-07-31,40.41,,,,25761375000.0,
2001-08-01,39.65,,,,25276875000.0,
2001-08-02,38.34,,,,24441750000.0,
2001-08-03,37.23,,,,23734125000.0,
2001-08-06,38.03,,,,24244125000.0,
2001-08-07,38.26,,,,24390750000.0,
2001-08-08,38.15,,,,24320625000.0,
2001-08-09,38.62,,,,24620250000.0,
2001-08-10,38.46,,,,24518250000.0,
2001-08-13,38.27,,,,24397125000.0,
2001-08-14,38.54,,,,24569250000.0,
2001-08-15,39.3,,,,24861180000.0,
2001-08-16,39.69,,,,25107894000.0,
2001-08-17,39.34,,,,24886484000.0,
2001-08-20,39.74,,,,25139524000.0,
2001-08-21,40.35,,,,25525410000.0,
2001-08-22,40.54,,,,25645604000.0,
2001-08-23,41.26,,,,26101076000.0,
2001-08-24,42.14,,,,26657764000.0,
2001-08-27,42.02,,,,26581852000.0,
2001-08-28,41.79,,,,26436354000.0,
2001-08-29,42.72,,,,27024672000.0,
2001-08-30,41.42,,,,26202292000.0,
2001-08-31,41.05,,,,25968230000.0,
2001-09-04,41.16,,,,26037816000.0,
2001-09-05,40.49,,,,25613974000.0,
2001-09-06,39.65,,,,25082590000.0,
2001-09-07,39.66,,,,25088916000.0,
2001-09-10,40.44,,,,25582344000.0,
2001-09-17,38.07,,,,24083082000.0,
2001-09-18,39.64,,,,25076264000.0,
2001-09-19,38.78,,,,24532228000.0,
2001-09-20,35.47,,,,22438322000.0,
2001-09-21,34.89,,,,22071414000.0,
2001-09-24,35.7,,,,22583820000.0,
2001-09-25,35.29,,,,22324454000.0,
2001-09-26,35.09,,,,22197934000.0,
2001-09-27,35.1,,,,22204260000.0,
2001-09-28,37.31,,,,23602306000.0,
2001-10-01,37.23,,,,23551698000.0,
2001-10-02,38.21,,,,24171646000.0,
2001-10-03,39.67,,,,25095242000.0,
2001-10-04,39.11,,,,24740986000.0,
2001-10-05,38.7,,,,24481620000.0,
2001-10-08,38.24,,,,24190624000.0,
2001-10-09,38.22,,,,24177972000.0,
2001-10-10,39.7,,,,25114220000.0,
2001-10-11,40.01,,,,25310326000.0,
2001-10-12,38.96,,,,24646096000.0,
2001-10-15,38.78,,,,24532228000.0,
2001-10-16,39.14,,,,24759964000.0,
2001-10-17,38.62,,,,24431012000.0,
2001-10-18,38.38,,,,24279188000.0,
2001-10-19,38.84,,,,24570184000.0,
2001-10-22,39.5,,,,24987700000.0,
2001-10-23,39.67,,,,25095242000.0,
2001-10-24,39.91,,,,25247066000.0,
2001-10-25,40.64,,,,25708864000.0,
2001-10-26,40.76,,,,25784776000.0,
2001-10-29,40.29,,,,25487454000.0,
2001-10-30,40.45,,,,25588670000.0,
2001-10-31,40.97,,,,25917622000.0,
2001-11-01,41.95,,,,26537570000.0,
2001-11-02,42.55,,,,26917130000.0,
2001-11-05,43.14,,,,27290364000.0,
2001-11-06,42.6,,,,26948760000.0,
2001-11-07,42.68,,,,26999368000.0,
2001-11-08,42.6,,,,26948760000.0,
2001-11-09,43.1,,,,27265060000.0,
2001-11-12,43.4,,,,27454840000.0,
2001-11-13,43.96,,,,27809096000.0,
2001-11-14,44.28,,,,28011528000.0,
2001-11-15,44.41,,,,27987182000.0,
2001-11-16,43.76,,,,27577552000.0,
2001-11-19,45.18,,,,28472436000.0,
2001-11-20,44.64,,,,28132128000.0,
2001-11-21,44.4,,,,27980880000.0,
2001-11-23,44.92,,,,28308584000.0,
2001-11-26,44.94,,,,28321188000.0,
2001-11-27,44.46,,,,28018692000.0,
2001-11-28,43.97,,,,27709894000.0,
2001-11-29,43.94,,,,27690988000.0,
2001-11-30,43.98,,,,27716196000.0,
2001-12-03,43.83,,,,27621666000.0,
2001-12-04,44.48,,,,28031296000.0,
2001-12-05,45.98,,,,28976596000.0,
2001-12-06,47.11,,,,29688722000.0,
2001-12-07,47.46,,,,29909292000.0,
2001-12-10,46.34,,,,29203468000.0,
2001-12-11,46.62,,,,29379924000.0,
2001-12-12,47.19,,,,29739138000.0,
2001-12-13,46.28,,,,29165656000.0,
2001-12-14,45.71,,,,28806442000.0,
2001-12-17,46.72,,,,29442944000.0,
2001-12-18,46.7,,,,29430340000.0,
2001-12-19,46.71,,,,29436642000.0,
2001-12-20,47.15,,,,29713930000.0,
2001-12-21,47.37,,,,29852574000.0,
2001-12-24,46.81,,,,29499662000.0,
2001-12-26,46.87,,,,29537474000.0,
2001-12-27,47.38,,,,29858876000.0,
2001-12-28,47.8,,,,30123560000.0,
2001-12-31,46.71,,,,29436642000.0,
2002-01-02,46.5,,,,29304300000.0,
2002-01-03,46.47,,,,29285394000.0,
2002-01-04,46.39,,,,29234978000.0,
2002-01-07,45.4,,,,28611080000.0,
2002-01-08,45.36,,,,28585872000.0,
2002-01-09,44.94,,,,28321188000.0,
2002-01-10,45.34,,,,28573268000.0,
2002-01-11,45.13,,,,28440926000.0,
2002-01-14,45.41,,,,28617382000.0,
2002-01-15,46.17,,,,29096334000.0,
2002-01-16,45.71,,,,28806442000.0,
2002-01-17,45.78,,,,28850556000.0,
2002-01-18,45.45,,,,28642590000.0,
2002-01-22,44.82,,,,28245564000.0,
2002-01-23,44.37,,,,27961974000.0,
2002-01-24,44.37,,,,27961974000.0,
2002-01-25,44.87,,,,28277074000.0,
2002-01-28,44.76,,,,28207752000.0,
2002-01-29,41.4,,,,26090280000.0,
2002-01-30,42.76,,,,26947352000.0,
2002-01-31,42.83,,,,26991466000.0,
2002-02-01,42.47,,,,26764594000.0,
2002-02-04,41.95,,,,26436890000.0,
2002-02-05,42.44,,,,26745688000.0,
2002-02-06,42.56,,,,26821312000.0,
2002-02-07,42.83,,,,26991466000.0,
2002-02-08,43.17,,,,27205734000.0,
2002-02-11,43.25,,,,27256150000.0,
2002-02-12,42.83,,,,26991466000.0,
2002-02-13,42.75,,,,26941050000.0,
