date,close price,NDAQ_SHE,NDAQ_TA,NDAQ_TL,market cap,PB Ratio
2003-02-14,8.0,266034000000.0,1191554000000.0,646475000000.0,1026400000.0,0.003858153469105453
2003-02-18,8.0,266034000000.0,1191554000000.0,646475000000.0,1026400000.0,0.003858153469105453
2003-02-19,8.1,266034000000.0,1191554000000.0,646475000000.0,1039230000.0,0.003906380387469271
2003-02-20,7.95,266034000000.0,1191554000000.0,646475000000.0,1019985000.0,0.0038340400099235437
2003-02-21,7.95,266034000000.0,1191554000000.0,646475000000.0,1019985000.0,0.0038340400099235437
2003-02-24,8.0,266034000000.0,1191554000000.0,646475000000.0,1026400000.0,0.003858153469105453
2003-02-25,7.75,266034000000.0,1191554000000.0,646475000000.0,994325000.0,0.0037375861731959075
2003-02-26,7.77,266034000000.0,1191554000000.0,646475000000.0,996891000.0,0.0037472315568686707
2003-02-27,7.9,266034000000.0,1191554000000.0,646475000000.0,1013570000.0,0.0038099265507416345
2003-02-28,7.75,266034000000.0,1191554000000.0,646475000000.0,994325000.0,0.0037375861731959075
2003-03-03,7.75,266034000000.0,1191554000000.0,646475000000.0,994325000.0,0.0037375861731959075
2003-03-04,7.8,266034000000.0,1191554000000.0,646475000000.0,1000740000.0,0.003761699632377816
2003-03-05,7.8,266034000000.0,1191554000000.0,646475000000.0,1000740000.0,0.003761699632377816
2003-03-06,7.9,266034000000.0,1191554000000.0,646475000000.0,1013570000.0,0.0038099265507416345
2003-03-07,7.72,266034000000.0,1191554000000.0,646475000000.0,990476000.0,0.003723118097686762
2003-03-10,7.72,266034000000.0,1191554000000.0,646475000000.0,990476000.0,0.003723118097686762
2003-03-11,6.9,266034000000.0,1191554000000.0,646475000000.0,885270000.0,0.003327657367103453
2003-03-12,6.9,266034000000.0,1191554000000.0,646475000000.0,885270000.0,0.003327657367103453
2003-03-13,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-14,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-17,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-18,7.2,266034000000.0,1191554000000.0,646475000000.0,923760000.0,0.0034723381221949076
2003-03-19,7.19,266034000000.0,1191554000000.0,646475000000.0,922477000.0,0.0034675154303585257
2003-03-20,7.15,266034000000.0,1191554000000.0,646475000000.0,917345000.0,0.0034482246630129984
2003-03-21,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-24,6.95,266034000000.0,1191554000000.0,646475000000.0,891685000.0,0.003351770826285362
2003-03-25,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-26,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-27,7.0,266034000000.0,1191554000000.0,646475000000.0,898100000.0,0.003375884285467271
2003-03-28,6.95,266034000000.0,1191554000000.0,646475000000.0,891685000.0,0.003351770826285362
2003-03-31,6.95,270872000.0,1175914000.0,911524000.0,891685000.0,3.291905401813403
2003-04-01,7.0,270872000.0,1175914000.0,911524000.0,799930303025.0,2953.1671897612155
2003-04-02,7.0,270872000.0,1175914000.0,911524000.0,799930303025.0,2953.1671897612155
2003-04-03,6.5,270872000.0,1175914000.0,911524000.0,742792424237.5,2742.226676206843
2003-04-04,6.0,270872000.0,1175914000.0,911524000.0,685654545450.0,2531.2861626524705
2003-04-07,6.15,270872000.0,1175914000.0,911524000.0,702795909086.25,2594.568316718782
2003-04-08,6.2,270872000.0,1175914000.0,911524000.0,708509696965.0,2615.6623680742196
2003-04-09,5.37,270872000.0,1175914000.0,911524000.0,613660818177.75,2265.501115573961
2003-04-10,5.5,270872000.0,1175914000.0,911524000.0,628516666662.5,2320.345649098098
2003-04-11,5.32,270872000.0,1175914000.0,911524000.0,607947030299.0,2244.407064218524
2003-04-14,5.32,270872000.0,1175914000.0,911524000.0,607947030299.0,2244.407064218524
2003-04-15,5.28,270872000.0,1175914000.0,911524000.0,603375999996.0,2227.531823134174
2003-04-16,5.25,270872000.0,1175914000.0,911524000.0,599947727268.75,2214.875392320912
2003-04-17,5.25,270872000.0,1175914000.0,911524000.0,599947727268.75,2214.875392320912
2003-04-21,5.25,270872000.0,1175914000.0,911524000.0,599947727268.75,2214.875392320912
2003-04-22,5.3,270872000.0,1175914000.0,911524000.0,605661515147.5,2235.969443676349
2003-04-23,5.25,270872000.0,1175914000.0,911524000.0,599947727268.75,2214.875392320912
2003-04-24,5.25,270872000.0,1175914000.0,911524000.0,599947727268.75,2214.875392320912
2003-04-25,5.9,270872000.0,1175914000.0,911524000.0,674226969692.5,2489.098059941596
2003-04-28,5.72,270872000.0,1175914000.0,911524000.0,653657333329.0,2413.159475062022
2003-04-29,6.04,270872000.0,1175914000.0,911524000.0,690225575753.0,2548.1614037368204
2003-04-30,6.3,270872000.0,1175914000.0,911524000.0,719937272722.5,2657.850470785094
2003-05-01,6.2,270872000.0,1175914000.0,911524000.0,708509696965.0,2615.6623680742196
2003-05-02,6.45,270872000.0,1175914000.0,911524000.0,737078636358.75,2721.132624851406
2003-05-05,6.35,270872000.0,1175914000.0,911524000.0,725651060601.25,2678.9445221405313
2003-05-06,6.4,270872000.0,1175914000.0,911524000.0,731364848480.0,2700.0385734959686
2003-05-07,6.4,270872000.0,1175914000.0,911524000.0,731364848480.0,2700.0385734959686
2003-05-08,6.39,270872000.0,1175914000.0,911524000.0,730222090904.25,2695.819763224881
2003-05-09,6.25,272098000.0,1210615000.0,941458000.0,714223484843.75,2624.875908105719
2003-05-12,6.33,272098000.0,1210615000.0,941458000.0,723365545449.75,2658.4743197294724
2003-05-13,6.3,272098000.0,1210615000.0,941458000.0,719937272722.5,2645.874915370565
2003-05-14,6.35,272098000.0,1210615000.0,941458000.0,725651060601.25,2666.873922635411
2003-05-15,6.35,272098000.0,1210615000.0,941458000.0,725651060601.25,2666.873922635411
2003-05-16,6.3,272098000.0,1210615000.0,941458000.0,719937272722.5,2645.874915370565
2003-05-19,6.35,272098000.0,1210615000.0,941458000.0,725651060601.25,2666.873922635411
2003-05-20,6.2,272098000.0,1210615000.0,941458000.0,708509696965.0,2603.8769008408735
2003-05-21,6.15,272098000.0,1210615000.0,941458000.0,702795909086.25,2582.877893576028
2003-05-22,6.07,272098000.0,1210615000.0,941458000.0,693653848480.25,2549.2794819522746
2003-05-23,5.86,272098000.0,1210615000.0,941458000.0,669655939389.5,2461.0836514399225
2003-05-27,5.9,272098000.0,1210615000.0,941458000.0,674226969692.5,2477.882857251799
2003-05-28,6.0,272098000.0,1210615000.0,941458000.0,685654545450.0,2519.8808717814904
2003-05-29,6.05,272098000.0,1210615000.0,941458000.0,691368333328.75,2540.879879046336
2003-05-30,6.2,272098000.0,1210615000.0,941458000.0,708509696965.0,2603.8769008408735
2003-06-02,6.32,272098000.0,1210615000.0,941458000.0,722222787874.0,2654.2745182765034
2003-06-03,6.2,272098000.0,1210615000.0,941458000.0,708509696965.0,2603.8769008408735
2003-06-04,6.2,272098000.0,1210615000.0,941458000.0,708509696965.0,2603.8769008408735
2003-06-05,6.3,272098000.0,1210615000.0,941458000.0,719937272722.5,2645.874915370565
2003-06-06,6.39,272098000.0,1210615000.0,941458000.0,730222090904.25,2683.6731284472876
2003-06-09,6.3,272098000.0,1210615000.0,941458000.0,719937272722.5,2645.874915370565
2003-06-10,6.3,272098000.0,1210615000.0,941458000.0,719937272722.5,2645.874915370565
2003-06-11,6.22,272098000.0,1210615000.0,941458000.0,710795212116.5,2612.2765037468116
2003-06-12,6.24,272098000.0,1210615000.0,941458000.0,713080727268.0,2620.67610665275
2003-06-13,6.4,272098000.0,1210615000.0,941458000.0,731364848480.0,2687.8729299002566
2003-06-16,7.3,272098000.0,1210615000.0,941458000.0,834213030297.5,3065.8550606674803
2003-06-17,7.0,272098000.0,1210615000.0,941458000.0,799930303025.0,2939.8610170784054
2003-06-18,7.1,272098000.0,1210615000.0,941458000.0,811357878782.5,2981.859031608097
2003-06-19,6.9,272098000.0,1210615000.0,941458000.0,788502727267.5,2897.863002548714
2003-06-20,7.15,272098000.0,1210615000.0,941458000.0,817071666661.25,3002.858038872943
2003-06-23,7.0,272098000.0,1210615000.0,941458000.0,799930303025.0,2939.8610170784054
2003-06-24,7.15,272098000.0,1210615000.0,941458000.0,817071666661.25,3002.858038872943
2003-06-25,7.1,272098000.0,1210615000.0,941458000.0,811357878782.5,2981.859031608097
2003-06-26,7.8,272098000.0,1210615000.0,941458000.0,891350909085.0,3275.845133315938
2003-06-27,8.25,272098000.0,1210615000.0,941458000.0,942774999993.75,3464.8361986995496
2003-06-30,8.05,272098000.0,1210615000.0,941458000.0,919919848478.7501,3380.840169640167
2003-07-01,7.75,272098000.0,1210615000.0,941458000.0,804002884613.0,2954.828350862557
2003-07-02,8.15,272098000.0,1210615000.0,941458000.0,845499807689.8,3107.3356205844952
2003-07-03,8.25,272098000.0,1210615000.0,941458000.0,855874038459.0,3145.46243801498
2003-07-07,8.0,272098000.0,1210615000.0,941458000.0,829938461536.0,3050.1453944387686
2003-07-08,8.6,272098000.0,1210615000.0,941458000.0,892183846151.2,3278.9062990216757
2003-07-09,9.28,272098000.0,1210615000.0,941458000.0,962728615381.7599,3538.1686575489707
2003-07-10,9.05,272098000.0,1210615000.0,941458000.0,938867884612.6001,3450.476977458857
2003-07-11,9.16,272098000.0,1210615000.0,941458000.0,950279538458.72,3492.4164766323897
2003-07-14,9.55,272098000.0,1210615000.0,941458000.0,990739038458.6001,3641.11106461128
2003-07-15,9.76,272098000.0,1210615000.0,941458000.0,1012524923073.9199,3721.177381215297
2003-07-16,9.51,272098000.0,1210615000.0,941458000.0,986589346150.9199,3625.8603376390856
2003-07-17,9.05,272098000.0,1210615000.0,941458000.0,938867884612.6001,3450.476977458857
2003-07-18,8.9,272098000.0,1210615000.0,941458000.0,923306538458.8,3393.28675131313
2003-07-21,8.6,272098000.0,1210615000.0,941458000.0,892183846151.2,3278.9062990216757
2003-07-22,8.3,272098000.0,1210615000.0,941458000.0,861061153843.6001,3164.5258467302224
2003-07-23,8.45,272098000.0,1210615000.0,941458000.0,876622499997.3999,3221.7160728759486
2003-07-24,8.45,272098000.0,1210615000.0,941458000.0,876622499997.3999,3221.7160728759486
2003-07-25,8.45,272098000.0,1210615000.0,941458000.0,876622499997.3999,3221.7160728759486
2003-07-28,8.5,272098000.0,1210615000.0,941458000.0,881809615382.0,3240.7794815911916
2003-07-29,8.55,272098000.0,1210615000.0,941458000.0,886996730766.6001,3259.842890306434
2003-07-30,8.6,272098000.0,1210615000.0,941458000.0,892183846151.2,3278.9062990216757
2003-07-31,8.6,272098000.0,1210615000.0,941458000.0,892183846151.2,3278.9062990216757
2003-08-01,8.5,272098000.0,1210615000.0,941458000.0,881809615382.0,3240.7794815911916
2003-08-04,8.25,272098000.0,1210615000.0,941458000.0,855874038459.0,3145.46243801498
2003-08-05,8.15,272098000.0,1210615000.0,941458000.0,845499807689.8,3107.3356205844952
2003-08-06,7.0,272098000.0,1210615000.0,941458000.0,726196153844.0,2668.8772201339225
2003-08-07,6.65,272098000.0,1210615000.0,941458000.0,689886346151.8,2535.4333591272266
2003-08-08,7.0,272098000.0,1210615000.0,941458000.0,726196153844.0,2668.8772201339225
2003-08-11,7.15,272098000.0,1210615000.0,941458000.0,741757499997.8,2726.0674462796496
2003-08-12,7.25,272098000.0,1210615000.0,941458000.0,752131730767.0,2764.194263710134
2003-08-13,7.2,272098000.0,1210615000.0,941458000.0,746944615382.4,2745.1308549948917
2003-08-14,7.4,226570000000.0,1166302000000.0,933090000000.0,767693076920.8,3.388326243195481
2003-08-15,7.45,226570000000.0,1166302000000.0,933090000000.0,772880192305.4,3.411220339433288
2003-08-18,7.15,226570000000.0,1166302000000.0,933090000000.0,741757499997.8,3.2738557620064443
2003-08-19,7.0,226570000000.0,1166302000000.0,933090000000.0,726196153844.0,3.205173473293022
2003-08-20,7.0,226570000000.0,1166302000000.0,933090000000.0,726196153844.0,3.205173473293022
2003-08-21,7.2,226570000000.0,1166302000000.0,933090000000.0,746944615382.4,3.2967498582442514
2003-08-22,7.3,226570000000.0,1166302000000.0,933090000000.0,757318846151.6,3.342538050719866
2003-08-25,7.11,226570000000.0,1166302000000.0,933090000000.0,737607807690.12,3.255540485016198
