date,close price,VRSN_SHE,VRSN_TA,VRSN_TL,market cap,PB Ratio
2006-07-14,21.84,2029817000.0,2080338000.0,181649000.0,5394589200.0,2.657672686749594
2006-07-17,21.18,2029817000.0,2080338000.0,181649000.0,5231565900.0,2.5773584022599083
2006-07-18,20.88,2029817000.0,2080338000.0,181649000.0,5157464400.0,2.5408519093100512
2006-07-19,21.02,2029817000.0,2080338000.0,181649000.0,5192045100.0,2.557888272686651
2006-07-20,20.59,2029817000.0,2080338000.0,181649000.0,5085832950.0,2.5055622994585227
2006-07-21,18.99,2029817000.0,2080338000.0,181649000.0,4690624950.0,2.3108610037259516
2006-07-24,19.02,2029817000.0,2080338000.0,181649000.0,4698035100.0,2.3145116530209373
2006-07-25,18.68,2029817000.0,2080338000.0,181649000.0,4614053400.0,2.273137627677766
2006-07-26,18.49,2029817000.0,2080338000.0,181649000.0,4567122450.0,2.250016848809523
2006-07-27,18.02,2029817000.0,2080338000.0,181649000.0,4451030100.0,2.1928233431880804
2006-07-28,18.0,2029817000.0,2080338000.0,181649000.0,4446090000.0,2.1903895769914232
2006-07-31,17.93,2029817000.0,2080338000.0,181649000.0,4428799650.0,2.1818713953031232
2006-08-01,17.94,2029817000.0,2080338000.0,181649000.0,4431269700.0,2.183088278401452
2006-08-02,17.72,2029817000.0,2080338000.0,181649000.0,4376928600.0,2.1563168502382233
2006-08-03,17.06,2029817000.0,2080338000.0,181649000.0,4213905299.9999995,2.0760025657485377
2006-08-04,17.58,2029817000.0,2080338000.0,181649000.0,4342347900.0,2.1392804868616233
2006-08-07,17.4,2029817000.0,2080338000.0,181649000.0,4297887000.0,2.117376591091709
2006-08-08,17.41,2029817000.0,2080338000.0,181649000.0,4300357050.0,2.1185934741900376
2006-08-09,17.46,2029817000.0,2080338000.0,181649000.0,4312707300.0,2.1246778896816805
2006-08-10,17.29,2029817000.0,2080338000.0,181649000.0,4270716450.0,2.103990877010095
2006-08-11,17.11,2029817000.0,2080338000.0,181649000.0,4226255550.0,2.0820869812401805
2006-08-14,17.22,2029817000.0,2080338000.0,181649000.0,4253426099.9999995,2.095472695321795
2006-08-15,17.79,2029817000.0,2080338000.0,181649000.0,4394218950.0,2.1648350319265233
2006-08-16,18.61,2029817000.0,2080338000.0,181649000.0,4596763050.0,2.264619445989466
2006-08-17,19.31,2029817000.0,2080338000.0,181649000.0,4769666550.0,2.349801262872466
2006-08-18,19.41,2029817000.0,2080338000.0,181649000.0,4794367050.0,2.3619700938557515
2006-08-21,19.2,2029817000.0,2080338000.0,181649000.0,4742496000.0,2.3364155487908516
2006-08-22,19.06,2029817000.0,2080338000.0,181649000.0,4707915300.0,2.3193791854142516
2006-08-23,18.87,2029817000.0,2080338000.0,181649000.0,4660984350.0,2.2962584065460088
2006-08-24,18.81,2029817000.0,2080338000.0,181649000.0,4646164050.0,2.2889571079560374
2006-08-25,19.39,2029817000.0,2080338000.0,181649000.0,4789426950.0,2.3595363276590944
2006-08-28,19.47,2029817000.0,2080338000.0,181649000.0,4809187350.0,2.369271392445723
2006-08-29,20.26,2029817000.0,2080338000.0,181649000.0,5004321300.0,2.46540515721368
2006-08-30,20.12,2029817000.0,2080338000.0,181649000.0,4969740600.0,2.44836879383708
2006-08-31,20.24,2029817000.0,2080338000.0,181649000.0,4999381200.0,2.462971391017023
2006-09-01,20.27,2029817000.0,2080338000.0,181649000.0,5006791350.0,2.4666220403120085
2006-09-05,20.35,2029817000.0,2080338000.0,181649000.0,5026551750.0,2.476357105098637
2006-09-06,20.01,2029817000.0,2080338000.0,181649000.0,4942570050.0,2.4349830797554657
2006-09-07,19.49,2029817000.0,2080338000.0,181649000.0,4814127450.0,2.37170515864238
2006-09-08,19.48,2029817000.0,2080338000.0,181649000.0,4811657400.0,2.3704882755440515
2006-09-11,19.69,2029817000.0,2080338000.0,181649000.0,4863528450.0,2.3960428206089515
2006-09-12,20.79,2029817000.0,2080338000.0,181649000.0,5135233950.0,2.529899961425094
2006-09-13,20.47,2029817000.0,2080338000.0,181649000.0,5056192350.0,2.49095970227858
2006-09-14,20.6,2029817000.0,2080338000.0,181649000.0,5088303000.0,2.5067791825568513
2006-09-15,21.6,2029817000.0,2080338000.0,181649000.0,5335308000.0,2.6284674923897082
2006-09-18,21.8,2029817000.0,2080338000.0,181649000.0,5384709000.0,2.6528051543562796
2006-09-19,21.65,2029817000.0,2080338000.0,181649000.0,5347658250.0,2.634551907881351
2006-09-20,21.99,2029817000.0,2080338000.0,181649000.0,5431639950.0,2.675925933224522
2006-09-21,21.36,2029817000.0,2080338000.0,181649000.0,5276026800.0,2.5992622980298226
2006-09-22,20.91,2029817000.0,2080338000.0,181649000.0,5164874550.0,2.544502558605037
2006-09-25,21.15,2029817000.0,2080338000.0,181649000.0,5224155750.0,2.5737077529649226
2006-09-26,21.27,2029817000.0,2080338000.0,181649000.0,5253796350.0,2.5883103501448654
2006-09-27,20.94,2029817000.0,2080338000.0,181649000.0,5172284700.0,2.5481532079000226
2006-09-28,20.96,2029817000.0,2080338000.0,181649000.0,5177224800.0,2.55058697409668
2006-09-29,20.2,2029817000.0,2080338000.0,181649000.0,4989501000.0,2.4581038586237085
2006-10-02,20.64,2029817000.0,2080338000.0,181649000.0,5099586720.0,2.5123381664455464
2006-10-03,20.05,2029817000.0,2080338000.0,181649000.0,4953813650.0,2.4405222983155626
2006-10-04,20.47,2029817000.0,2080338000.0,181649000.0,5057584310.0,2.49164545867928
2006-10-05,20.61,2029817000.0,2080338000.0,181649000.0,5092174530.0,2.5086865121338526
2006-10-06,20.29,2029817000.0,2080338000.0,181649000.0,5013111170.0,2.4697355328091155
2006-10-09,20.44,2029817000.0,2080338000.0,181649000.0,5050172120.0,2.4879938043675858
2006-10-10,20.4,2029817000.0,2080338000.0,181649000.0,5040289200.0,2.483124931951994
2006-10-11,20.33,2029817000.0,2080338000.0,181649000.0,5022994090.0,2.4746044052247074
2006-10-12,20.98,2029817000.0,2080338000.0,181649000.0,5183591540.0,2.5537235819780797
2006-10-13,20.7,2029817000.0,2080338000.0,181649000.0,5114411100.0,2.519641475068935
2006-10-16,21.0,2029817000.0,2080338000.0,181649000.0,5188533000.0,2.556158018185876
2006-10-17,20.63,2029817000.0,2080338000.0,181649000.0,5097115990.0,2.5111209483416483
2006-10-18,20.83,2029817000.0,2080338000.0,181649000.0,5146530590.0,2.5354653104196094
2006-10-19,20.63,2029817000.0,2080338000.0,181649000.0,5097115990.0,2.5111209483416483
2006-10-20,20.59,2029817000.0,2080338000.0,181649000.0,5087233070.0,2.5062520759260565
2006-10-23,20.52,2029817000.0,2080338000.0,181649000.0,5069937960.0,2.49773154919877
2006-10-24,20.27,2029817000.0,2080338000.0,181649000.0,5008169710.0,2.4673010966013194
2006-10-25,20.81,2029817000.0,2080338000.0,181649000.0,5141589130.0,2.5330308742118133
2006-10-26,21.39,2029817000.0,2080338000.0,181649000.0,5284891470.0,2.603629524237899
2006-10-27,20.9,2029817000.0,2080338000.0,181649000.0,5163825700.0,2.5439858371468955
2006-10-30,20.89,2029817000.0,2080338000.0,181649000.0,5161354970.0,2.5427686190429974
2006-10-31,20.68,2029817000.0,2080338000.0,181649000.0,5109469640.0,2.5172070388611387
2006-11-01,20.74,2029817000.0,2080338000.0,181649000.0,5124294020.0,2.5245103474845267
2006-11-02,21.14,2029817000.0,2080338000.0,181649000.0,5223123220.0,2.5731990716404485
2006-11-03,21.39,2029817000.0,2080338000.0,181649000.0,5284891470.0,2.603629524237899
2006-11-06,21.71,2029817000.0,2080338000.0,181649000.0,5363954830.0,2.6425805035626366
2006-11-07,21.81,2029817000.0,2080338000.0,181649000.0,5388662130.0,2.654752684601617
2006-11-08,21.51,2029817000.0,2080338000.0,181649000.0,5314540230.0,2.6182361414846755
2006-11-09,21.48,2029817000.0,2080338000.0,181649000.0,5307128040.0,2.6145844871729818
2006-11-10,22.01,2029817000.0,2080338000.0,181649000.0,5438076730.0,2.6790970466795776
2006-11-13,22.85,2029817000.0,2080338000.0,181649000.0,5645618050.0,2.7813433674070125
2006-11-14,23.55,2029817000.0,2080338000.0,181649000.0,5818569150.0,2.866548634679875
2006-11-15,23.51,2029817000.0,2080338000.0,181649000.0,5808686230.0,2.861679762264283
2006-11-16,23.5,2029817000.0,2080338000.0,181649000.0,5806215500.0,2.860462544160385
2006-11-17,23.34,2029817000.0,2080338000.0,181649000.0,5766683820.0,2.8409870544980165
2006-11-20,23.1,2029817000.0,2080338000.0,181649000.0,5707386300.0,2.8117738200044635
2006-11-21,23.29,2029817000.0,2080338000.0,181649000.0,5754330170.0,2.834900963978526
2006-11-22,24.0,2029817000.0,2080338000.0,181649000.0,5929752000.0,2.921323449355287
2006-11-24,24.0,2029817000.0,2080338000.0,181649000.0,5929752000.0,2.921323449355287
2006-11-27,23.03,2029817000.0,2080338000.0,181649000.0,5690091190.0,2.803253293277177
2006-11-28,23.15,2029817000.0,2080338000.0,181649000.0,5719739950.0,2.8178599105239535
2006-11-29,24.27,2029817000.0,2080338000.0,181649000.0,5996461710.0,2.9541883381605336
2006-11-30,26.09,2029817000.0,2080338000.0,181649000.0,6446134570.0,3.1757220330699765
2006-12-01,25.24,2029817000.0,2080338000.0,181649000.0,6236122520.0,3.072258494238643
2006-12-04,25.32,2029817000.0,2080338000.0,181649000.0,6255888360.0,3.0819962390698277
2006-12-05,25.55,2029817000.0,2080338000.0,181649000.0,6312715150.0,3.109992255459482
2006-12-06,25.56,2029817000.0,2080338000.0,181649000.0,6315185880.0,3.11120947356338
2006-12-07,25.45,2029817000.0,2080338000.0,181649000.0,6288007850.0,3.097820074420502
2006-12-08,25.43,2029817000.0,2080338000.0,181649000.0,6283066390.0,3.095385638212706
2006-12-11,25.3,2029817000.0,2080338000.0,181649000.0,6250946900.0,3.0795618028620315
2006-12-12,25.34,2029817000.0,2080338000.0,181649000.0,6260829820.0,3.0844306752776234
2006-12-13,25.2,2029817000.0,2080338000.0,181649000.0,6226239600.0,3.067389621823051
2006-12-14,25.35,2029817000.0,2080338000.0,181649000.0,6263300550.0,3.0856478933815215
2006-12-15,25.38,2029817000.0,2080338000.0,181649000.0,6270712740.0,3.0892995476932157
2006-12-18,24.87,2029817000.0,2080338000.0,181649000.0,6144705510.0,3.027221424394416
2006-12-19,24.82,2029817000.0,2080338000.0,181649000.0,6132351860.0,3.0211353338749256
2006-12-20,24.61,2029817000.0,2080338000.0,181649000.0,6080466530.0,2.995573753693067
2006-12-21,24.32,2029817000.0,2080338000.0,181649000.0,6008815360.0,2.960274428680024
2006-12-22,24.21,2029817000.0,2080338000.0,181649000.0,5981637330.0,2.9468850295371456
2006-12-26,24.16,2029817000.0,2080338000.0,181649000.0,5969283680.0,2.940798939017655
2006-12-27,24.15,2029817000.0,2080338000.0,181649000.0,5966812950.0,2.939581720913757
2006-12-28,24.1,2029817000.0,2080338000.0,181649000.0,5954459300.0,2.933495630394267
2006-12-29,24.05,2029817000.0,2080338000.0,181649000.0,5942105650.0,2.927409539874777
2007-01-03,24.07,2029817000.0,2080338000.0,181649000.0,5977952990.0,2.945069920096245
2007-01-04,24.58,2029817000.0,2080338000.0,181649000.0,6104615060.0,3.007470653758442
2007-01-05,24.59,2029817000.0,2080338000.0,181649000.0,6107098630.0,3.0086941975557404
2007-01-08,24.42,2029817000.0,2080338000.0,181649000.0,6064877940.0,2.9878939530016746
2007-01-09,24.42,2029817000.0,2080338000.0,181649000.0,6064877940.0,2.9878939530016746
2007-01-10,24.46,2029817000.0,2080338000.0,181649000.0,6074812220.0,2.9927881281908664
2007-01-11,24.61,2029817000.0,2080338000.0,181649000.0,6112065770.0,3.011141285150336
2007-01-12,24.52,2029817000.0,2080338000.0,181649000.0,6089713640.0,3.0001293909746543
2007-01-16,24.6,2029817000.0,2080338000.0,181649000.0,6109582200.0,3.0099177413530382
2007-01-17,24.27,2029817000.0,2080338000.0,181649000.0,6027624390.0,2.969540796042205
2007-01-18,23.61,2029817000.0,2080338000.0,181649000.0,5863708770.0,2.8887869054205377
2007-01-19,23.39,2029817000.0,2080338000.0,181649000.0,5809070230.0,2.8618689418799823
2007-01-22,23.13,2029817000.0,2080338000.0,181649000.0,5744497410.0,2.8300568031502347
2007-01-23,22.93,2029817000.0,2080338000.0,181649000.0,5694826010.0,2.805585927204275
2007-01-24,23.53,2029817000.0,2080338000.0,181649000.0,5843840210.0,2.878998555042154
2007-01-25,23.24,2029817000.0,2080338000.0,181649000.0,5771816680.0,2.8435157849205126
2007-01-26,23.95,2029817000.0,2080338000.0,181649000.0,5948150150.0,2.9303873945286694
2007-01-29,23.9,2029817000.0,2080338000.0,181649000.0,5935732300.0,2.9242696755421793
2007-01-30,24.22,2029817000.0,2080338000.0,181649000.0,6015206540.0,2.963423077055715
2007-01-31,23.9,2029817000.0,2080338000.0,181649000.0,5935732300.0,2.9242696755421793
2007-02-01,25.99,2029817000.0,2080338000.0,181649000.0,6454798430.0,3.179990329177458
2007-02-02,25.55,2029817000.0,2080338000.0,181649000.0,6345521350.0,3.1261544020963465
2007-02-05,25.7,2029817000.0,2080338000.0,181649000.0,6382774900.0,3.1445075590558162
2007-02-06,25.77,2029817000.0,2080338000.0,181649000.0,6400159890.0,3.1530723656369024
2007-02-07,26.14,2029817000.0,2080338000.0,181649000.0,6492051980.0,3.1983434861369275
2007-02-08,26.04,2029817000.0,2080338000.0,181649000.0,6467216280.0,3.186108048163948
2007-02-09,25.73,2029817000.0,2080338000.0,181649000.0,6390225610.0,3.14817819044771
2007-02-12,25.73,2029817000.0,2080338000.0,181649000.0,6390225610.0,3.14817819044771
2007-02-13,25.52,2029817000.0,2080338000.0,181649000.0,6338070640.0,3.1224837707044526
2007-02-14,26.14,2029817000.0,2080338000.0,181649000.0,6492051980.0,3.1983434861369275
2007-02-15,26.19,2029817000.0,2080338000.0,181649000.0,6504469830.0,3.2044612051234176
2007-02-16,26.12,2029817000.0,2080338000.0,181649000.0,6487084840.0,3.1958963985423314
2007-02-20,26.25,2029817000.0,2080338000.0,181649000.0,6519371250.0,3.2118024679072055
2007-02-21,26.29,2029817000.0,2080338000.0,181649000.0,6529305530.0,3.2166966430963972
2007-02-22,26.34,2029817000.0,2080338000.0,181649000.0,6541723380.0,3.2228143620828873
2007-02-23,26.18,2029817000.0,2080338000.0,181649000.0,6501986260.0,3.2032376613261198
2007-02-26,26.07,2029817000.0,2080338000.0,181649000.0,6474666990.0,3.189778679555842
2007-02-27,25.12,2029817000.0,2080338000.0,181649000.0,6238727840.0,3.0735420188125335
2007-02-28,25.3,2029817000.0,2080338000.0,181649000.0,6283432100.0,3.095565807163897
2007-03-01,24.69,2029817000.0,2080338000.0,181649000.0,6131934330.0,3.02092963552872
2007-03-02,24.41,2029817000.0,2080338000.0,181649000.0,6062394370.0,2.9866704092043768
2007-03-05,24.16,2029817000.0,2080338000.0,181649000.0,6000305120.0,2.956081814271927
2007-03-06,24.52,2029817000.0,2080338000.0,181649000.0,6089713640.0,3.0001293909746543
2007-03-07,24.5,2029817000.0,2080338000.0,181649000.0,6084746500.0,2.9976823033800586
2007-03-08,24.61,2029817000.0,2080338000.0,181649000.0,6112065770.0,3.011141285150336
2007-03-09,24.58,2029817000.0,2080338000.0,181649000.0,6104615060.0,3.007470653758442
2007-03-12,24.24,2029817000.0,2080338000.0,181649000.0,6020173680.0,2.965870164650311
2007-03-13,23.84,2029817000.0,2080338000.0,181649000.0,5920830880.0,2.9169284127583914
2007-03-14,24.71,2029817000.0,2080338000.0,181649000.0,6136901470.0,3.023376723123316
2007-03-15,24.79,2029817000.0,2080338000.0,181649000.0,6156770030.0,3.0331650735016997
2007-03-16,24.54,2029817000.0,2080338000.0,181649000.0,6094680780.0,3.0025764785692504
2007-03-19,24.86,2029817000.0,2080338000.0,181649000.0,6174155020.0,3.041729880082786
2007-03-20,25.03,2029817000.0,2080338000.0,181649000.0,6216375710.0,3.0625301246368517
2007-03-21,25.57,2029817000.0,2080338000.0,181649000.0,6350488490.0,3.1286014896909426
2007-03-22,25.48,2029817000.0,2080338000.0,181649000.0,6328136360.0,3.117589595515261
2007-03-23,25.33,2029817000.0,2080338000.0,181649000.0,6290882810.0,3.099236438555791
2007-03-26,25.4,2029817000.0,2080338000.0,181649000.0,6308267800.0,3.107801245136877
2007-03-27,25.2,2029817000.0,2080338000.0,181649000.0,6258596400.0,3.083330369190917
2007-03-28,24.99,2029817000.0,2080338000.0,181649000.0,6206441430.0,3.0576359494476595
2007-03-29,25.08,2029817000.0,2080338000.0,181649000.0,6228793560.0,3.0686478436233413
2007-03-30,25.12,2029817000.0,2080338000.0,181649000.0,6238727840.0,3.0735420188125335
2007-04-02,25.16,2029817000.0,2080338000.0,181649000.0,6191926320.0,3.0504850043131966
2007-04-03,25.52,2029817000.0,2080338000.0,181649000.0,6280523040.0,3.0941326434846097
2007-04-04,25.64,2029817000.0,2080338000.0,181649000.0,6310055280.0,3.1086818565417476
2007-04-05,25.65,2029817000.0,2080338000.0,181649000.0,6312516300.0,3.1098942909631755
2007-04-09,26.02,2029817000.0,2080338000.0,181649000.0,6403574040.0,3.1547543645560165
2007-04-10,26.21,2029817000.0,2080338000.0,181649000.0,6450333420.0,3.1777906185631513
2007-04-11,25.84,2029817000.0,2080338000.0,181649000.0,6359275680.0,3.13293054497031
2007-04-12,26.02,2029817000.0,2080338000.0,181649000.0,6403574040.0,3.1547543645560165
2007-04-13,26.34,2029817000.0,2080338000.0,181649000.0,6482326680.0,3.193552266041717
2007-04-16,26.94,2029817000.0,2080338000.0,181649000.0,6629987880.0,3.2662983313274054
2007-04-17,26.54,2029817000.0,2080338000.0,181649000.0,6531547080.0,3.2178009544702797
2007-04-18,26.68,2029817000.0,2080338000.0,181649000.0,6566001360.0,3.234775036370274
2007-04-19,26.69,2029817000.0,2080338000.0,181649000.0,6568462380.0,3.235987470791702
2007-04-20,26.7,2029817000.0,2080338000.0,181649000.0,6570923400.0,3.23719990521313
2007-04-23,26.33,2029817000.0,2080338000.0,181649000.0,6479865660.0,3.192339831620289
2007-04-24,26.66,2029817000.0,2080338000.0,181649000.0,6561079320.0,3.2323501675274176
2007-04-25,26.98,2029817000.0,2080338000.0,181649000.0,6639831960.0,3.271148069013118
2007-04-26,26.9,2029817000.0,2080338000.0,181649000.0,6620143800.0,3.261448593641693
2007-04-27,27.03,2029817000.0,2080338000.0,181649000.0,6652137060.0,3.2772102411202586
2007-04-30,27.35,2029817000.0,2080338000.0,181649000.0,6730889700.0,3.316008142605959
2007-05-01,26.78,2029817000.0,2080338000.0,181649000.0,6590611560.0,3.246899380584555
2007-05-02,27.03,2029817000.0,2080338000.0,181649000.0,6652137060.0,3.2772102411202586
2007-05-03,26.77,2029817000.0,2080338000.0,181649000.0,6588150540.0,3.245686946163127
2007-05-04,26.25,2029817000.0,2080338000.0,181649000.0,6460177500.0,3.182640356248864
2007-05-07,26.24,2029817000.0,2080338000.0,181649000.0,6457716480.0,3.1814279218274355
2007-05-08,26.43,2029817000.0,2080338000.0,181649000.0,6504475860.0,3.20446417583457
2007-05-09,26.4,2029817000.0,2080338000.0,181649000.0,6497092800.0,3.200826872570286
2007-05-10,25.77,2029817000.0,2080338000.0,181649000.0,6342048540.0,3.1244435040203133
2007-05-11,26.32,2029817000.0,2080338000.0,181649000.0,6477404640.0,3.1911273971988607
2007-05-14,26.45,2029817000.0,2080338000.0,181649000.0,6509397900.0,3.2068890446774265
2007-05-15,26.04,2029817000.0,2080338000.0,181649000.0,6408496080.0,3.157179233398873
2007-05-16,26.45,2029817000.0,2080338000.0,181649000.0,6509397900.0,3.2068890446774265
2007-05-17,26.36,2029817000.0,2080338000.0,181649000.0,6487248720.0,3.1959771348845734
2007-05-18,26.76,2029817000.0,2080338000.0,181649000.0,6585689520.0,3.244474511741699
2007-05-21,27.39,2029817000.0,2080338000.0,181649000.0,6740733780.0,3.3208578802916717
2007-05-22,27.1,2029817000.0,2080338000.0,181649000.0,6669364200.0,3.2856972820702555
2007-05-23,26.74,2029817000.0,2080338000.0,181649000.0,6580767480.0,3.242049642898843
2007-05-24,26.64,2029817000.0,2080338000.0,181649000.0,6556157280.0,3.2299252986845612
2007-05-25,27.25,2029817000.0,2080338000.0,181649000.0,6706279500.0,3.3038837983916776
2007-05-29,27.94,2029817000.0,2080338000.0,181649000.0,6876089880.0,3.387541773470219
2007-05-30,29.43,2029817000.0,2080338000.0,181649000.0,7242781860.0,3.5681945022630117
2007-05-31,29.83,2029817000.0,2080338000.0,181649000.0,7341222660.0,3.6166918791201375
2007-06-01,30.36,2029817000.0,2080338000.0,181649000.0,7471656720.0,3.680950903455829
2007-06-04,30.32,2029817000.0,2080338000.0,181649000.0,7461812640.0,3.6761011657701164
2007-06-05,29.99,2029817000.0,2080338000.0,181649000.0,7380598980.0,3.6360908298629875
2007-06-06,29.88,2029817000.0,2080338000.0,181649000.0,7353527760.0,3.622754051227278
2007-06-07,29.11,2029817000.0,2080338000.0,181649000.0,7164029220.0,3.5293966007773117
2007-06-08,29.54,2029817000.0,2080338000.0,181649000.0,7269853080.0,3.581531280898721
2007-06-11,29.3,2029817000.0,2080338000.0,181649000.0,7210788600.0,3.552432854784446
2007-06-12,29.03,2029817000.0,2080338000.0,181649000.0,7144341060.0,3.5196971254058864
2007-06-13,29.19,2029817000.0,2080338000.0,181649000.0,7183717380.0,3.5390960761487364
2007-06-14,29.33,2029817000.0,2080338000.0,181649000.0,7218171660.0,3.5560701580487306
2007-06-15,29.32,2029817000.0,2080338000.0,181649000.0,7215710640.0,3.5548577236273022
2007-06-18,29.13,2029817000.0,2080338000.0,181649000.0,7168951260.0,3.5318214696201675
2007-06-19,29.2,2029817000.0,2080338000.0,181649000.0,7186178400.0,3.540308510570165
2007-06-20,28.94,2029817000.0,2080338000.0,181649000.0,7122191880.0,3.5087852156130332
2007-06-21,29.16,2029817000.0,2080338000.0,181649000.0,7176334320.0,3.535458772884452
2007-06-22,29.42,2029817000.0,2080338000.0,181649000.0,7240320840.0,3.566982067841584
2007-06-25,29.51,2029817000.0,2080338000.0,181649000.0,7262470020.0,3.577893977634437
2007-06-26,30.15,2029817000.0,2080338000.0,181649000.0,7419975300.0,3.655489780605838
2007-06-27,30.45,2029817000.0,2080338000.0,181649000.0,7493805900.0,3.691862813248682
2007-06-28,31.72,2029817000.0,2080338000.0,181649000.0,7806355440.0,3.845841984770056
2007-06-29,31.73,2029817000.0,2080338000.0,181649000.0,7808816460.0,3.8470544191914837
2007-07-02,32.26,2029817000.0,2080338000.0,181649000.0,7992479519.999999,3.937536989787749
2007-07-03,32.46,2029817000.0,2080338000.0,181649000.0,8042029920.0,3.961948254448554
2007-07-05,32.4,2029817000.0,2080338000.0,181649000.0,8027164800.0,3.9546248750503126
2007-07-06,32.6,2029817000.0,2080338000.0,181649000.0,8076715200.0,3.9790361397111167
2007-07-09,33.23,2029817000.0,2080338000.0,181649000.0,8232798959.999999,4.055931623392651
2007-07-10,32.43,2029817000.0,2080338000.0,181649000.0,8034597360.0,3.958286564749433
2007-07-11,32.47,2029817000.0,2080338000.0,181649000.0,8044507440.0,3.963168817681594
2007-07-12,32.99,2410296000.0,2637112000.0,187059000.0,8173338480.000001,3.391010265959036
2007-07-13,33.91,2410296000.0,2637112000.0,187059000.0,8401270319.999999,3.4855761781955406
2007-07-16,33.0,2499017000.0,2526989000.0,243334000.0,8175816000.0,3.2716127981522334
2007-07-17,32.45,2499017000.0,2526989000.0,243334000.0,8039552400.000001,3.21708591818303
2007-07-18,32.4,2499017000.0,2526989000.0,243334000.0,8027164800.0,3.21212892909492
2007-07-19,32.42,2499017000.0,2526989000.0,243334000.0,8032119840.0,3.214111724730164
2007-07-20,32.22,2499017000.0,2526989000.0,243334000.0,7982569440.0,3.1942837683777263
2007-07-23,32.12,2499017000.0,2526989000.0,243334000.0,7957794239.999999,3.1843697902015067
2007-07-24,31.12,2499017000.0,2526989000.0,243334000.0,7710042240.0,3.0852300084393183
2007-07-25,31.46,2499017000.0,2526989000.0,243334000.0,7794277920.0,3.1189375342384626
2007-07-26,30.79,2499017000.0,2526989000.0,243334000.0,7628284080.0,3.052513880457796
2007-07-27,29.51,2499017000.0,2526989000.0,243334000.0,7311161520.0,2.925614959802194
2007-07-30,29.84,2499017000.0,2526989000.0,243334000.0,7392919680.0,2.9583310877837166
2007-07-31,29.69,2499017000.0,2526989000.0,243334000.0,7355756880.0,2.943460120519388
2007-08-01,28.71,2499017000.0,2526989000.0,243334000.0,7112959920.0,2.846303134392443
2007-08-02,29.04,2499017000.0,2526989000.0,243334000.0,7194718080.0,2.8790192623739657
2007-08-03,29.25,2499017000.0,2526989000.0,243334000.0,7246746000.0,2.899838616544025
2007-08-06,28.89,2499017000.0,2526989000.0,243334000.0,7157555280.0,2.8641482951096373
2007-08-07,29.63,2499017000.0,2526989000.0,243334000.0,7340891760.0,2.9375117336136567
2007-08-08,30.58,2499017000.0,2526989000.0,243334000.0,7576256160.0,3.0316945262877364
2007-08-09,29.13,2521147000.0,2498598000.0,248445000.0,7217015760.0,2.862592209022322
2007-08-10,29.26,2521147000.0,2498598000.0,248445000.0,7249223520.0,2.8753672514930706
2007-08-13,29.65,2521147000.0,2498598000.0,248445000.0,7345846800.0,2.9136923789053157
2007-08-14,28.64,2521147000.0,2498598000.0,248445000.0,7095617280.0,2.814440125863347
2007-08-15,29.51,2521147000.0,2498598000.0,248445000.0,7311161520.0,2.8999346408598945
2007-08-16,29.21,2521147000.0,2498598000.0,248445000.0,7236835920.0,2.8704537736197056
2007-08-17,29.67,2521147000.0,2498598000.0,248445000.0,7350801840.0,2.9156577700546618
2007-08-20,29.8,2521147000.0,2498598000.0,248445000.0,7383009600.0,2.92843281252541
2007-08-21,30.51,2521147000.0,2498598000.0,248445000.0,7558913520.0,2.99820419832719
2007-08-22,31.6,2521147000.0,2498598000.0,248445000.0,7828963200.0,3.1053180159665423
2007-08-23,31.9,2521147000.0,2498598000.0,248445000.0,7903288800.0,3.134798883206731
2007-08-24,31.9,2521147000.0,2498598000.0,248445000.0,7903288800.0,3.134798883206731
2007-08-27,31.84,2521147000.0,2498598000.0,248445000.0,7888423680.0,3.1289027097586932
2007-08-28,31.07,2521147000.0,2498598000.0,248445000.0,7697654640.0,3.0532351505088755
2007-08-29,31.86,2521147000.0,2498598000.0,248445000.0,7893378720.0,3.1308681009080392
2007-08-30,32.18,2521147000.0,2498598000.0,248445000.0,7972659360.0,3.1623143592975738
2007-08-31,32.2,2521147000.0,2498598000.0,248445000.0,7977614400.000001,3.16427975044692
2007-09-04,33.58,2521147000.0,2498598000.0,248445000.0,8319512160.0,3.2998917397517875
2007-09-05,32.99,2521147000.0,2498598000.0,248445000.0,8173338480.000001,3.2419127008460835
2007-09-06,33.04,2521147000.0,2498598000.0,248445000.0,8185726080.0,3.246826178719448
2007-09-07,32.49,2521147000.0,2498598000.0,248445000.0,8049462480.000001,3.1927779221124357
2007-09-10,32.7,2521147000.0,2498598000.0,248445000.0,8101490400.000001,3.2134145291805676
2007-09-11,32.63,2521147000.0,2498598000.0,248445000.0,8084147760.000001,3.206535660157857
2007-09-12,31.91,2521147000.0,2498598000.0,248445000.0,7905766320.0,3.135781578781404
2007-09-13,31.53,2521147000.0,2498598000.0,248445000.0,7811620560.0,3.0984391469438317
2007-09-14,31.67,2521147000.0,2498598000.0,248445000.0,7846305840.0,3.112196884989253
2007-09-17,31.91,2521147000.0,2498598000.0,248445000.0,7905766320.0,3.135781578781404
2007-09-18,33.15,2521147000.0,2498598000.0,248445000.0,8212978800.0,3.2576358300408503
2007-09-19,33.13,2521147000.0,2498598000.0,248445000.0,8208023760.000001,3.2556704388915048
2007-09-20,33.33,2521147000.0,2498598000.0,248445000.0,8257574160.0,3.2753243503849636
