date,close price,NLOK_SHE,NLOK_TA,NLOK_TL,market cap,PB Ratio
2020-03-24,17.35,8677000000.0,18547000000.0,9870000000.0,,
2020-03-25,17.89,8677000000.0,18547000000.0,9870000000.0,,
2020-03-26,18.73,8677000000.0,18547000000.0,9870000000.0,,
2020-03-27,18.93,8677000000.0,18547000000.0,9870000000.0,,
2020-03-30,19.1,8677000000.0,18547000000.0,9870000000.0,,
2020-03-31,18.71,8677000000.0,18547000000.0,9870000000.0,,
2020-04-01,18.76,8677000000.0,18547000000.0,9870000000.0,,
2020-04-02,18.47,8677000000.0,18547000000.0,9870000000.0,,
2020-04-03,18.29,8677000000.0,18547000000.0,9870000000.0,11760470000.0,1.3553612999884752
2020-04-06,18.97,8677000000.0,18547000000.0,9870000000.0,12197710000.0,1.4057519880142906
2020-04-07,18.94,8677000000.0,18547000000.0,9870000000.0,12178420000.0,1.4035288694249164
2020-04-08,19.58,8677000000.0,18547000000.0,9870000000.0,12589939999.999998,1.450955399331566
2020-04-09,19.37,8677000000.0,18547000000.0,9870000000.0,12454910000.0,1.4353935692059467
2020-04-13,18.86,8677000000.0,18547000000.0,9870000000.0,12126980000.0,1.3976005531865852
2020-04-14,19.07,8677000000.0,18547000000.0,9870000000.0,12262010000.0,1.4131623833122047
2020-04-15,19.7,8677000000.0,18547000000.0,9870000000.0,12667100000.0,1.459847873689063
2020-04-16,20.42,8677000000.0,18547000000.0,9870000000.0,13130060000.000002,1.5132027198340443
2020-04-17,20.12,8677000000.0,18547000000.0,9870000000.0,12937160000.0,1.490971533940302
2020-04-20,20.01,8677000000.0,18547000000.0,9870000000.0,12866430000.000002,1.4828200991125968
2020-04-21,19.38,8677000000.0,18547000000.0,9870000000.0,12461340000.0,1.436134608735738
2020-04-22,19.91,8677000000.0,18547000000.0,9870000000.0,12802130000.0,1.4754097038146825
2020-04-23,20.21,8677000000.0,18547000000.0,9870000000.0,12995030000.0,1.4976408897084246
2020-04-24,20.96,8677000000.0,18547000000.0,9870000000.0,13477280000.0,1.5532188544427799
2020-04-27,21.28,8677000000.0,18547000000.0,9870000000.0,13683040000.0,1.5769321193961046
2020-04-28,20.97,8677000000.0,18547000000.0,9870000000.0,13483710000.0,1.5539598939725712
2020-04-29,21.28,8677000000.0,18547000000.0,9870000000.0,13683040000.0,1.5769321193961046
2020-04-30,21.27,8677000000.0,18547000000.0,9870000000.0,13676610000.0,1.5761910798663132
2020-05-01,20.86,8677000000.0,18547000000.0,9870000000.0,13412980000.0,1.5458084591448658
2020-05-04,21.1,8677000000.0,18547000000.0,9870000000.0,13567300000.0,1.5635934078598595
2020-05-05,21.53,8677000000.0,18547000000.0,9870000000.0,13843790000.0,1.5954581076408898
2020-05-06,21.52,8677000000.0,18547000000.0,9870000000.0,13837360000.0,1.5947170681110983
2020-05-07,21.18,8677000000.0,18547000000.0,9870000000.0,13618740000.0,1.5695217240981907
2020-05-08,21.28,8677000000.0,18547000000.0,9870000000.0,13683040000.0,1.5769321193961046
2020-05-11,21.5,8677000000.0,18547000000.0,9870000000.0,13824500000.0,1.5932349890515154
2020-05-12,20.8,8677000000.0,18547000000.0,9870000000.0,13374400000.0,1.5413622219661174
2020-05-13,20.43,8677000000.0,18547000000.0,9870000000.0,13136490000.0,1.5139437593638354
2020-05-14,20.93,8677000000.0,18547000000.0,9870000000.0,13457990000.0,1.5509957358534054
2020-05-15,20.02,8677000000.0,18547000000.0,9870000000.0,12872860000.0,1.483561138642388
2020-05-18,19.94,8677000000.0,18547000000.0,9870000000.0,12821420000.0,1.4776328224040567
2020-05-19,20.23,8677000000.0,18547000000.0,9870000000.0,13007890000.0,1.4991229687680074
2020-05-20,21.0,8677000000.0,18547000000.0,9870000000.0,13503000000.0,1.5561830125619454
2020-05-21,20.23,8677000000.0,18547000000.0,9870000000.0,13007890000.0,1.4991229687680074
2020-05-22,20.24,8677000000.0,18547000000.0,9870000000.0,13014319999.999998,1.4998640082977985
2020-05-26,19.87,8677000000.0,18547000000.0,9870000000.0,12776410000.0,1.4724455456955168
2020-05-27,19.86,8677000000.0,18547000000.0,9870000000.0,12769980000.0,1.4717045061657255
2020-05-28,20.94,10000000.0,7735000000.0,7725000000.0,13464420000.0,1346.442
2020-05-29,22.78,10000000.0,7735000000.0,7725000000.0,14647540000.0,1464.754
2020-06-01,21.71,10000000.0,7735000000.0,7725000000.0,13959530000.0,1395.953
2020-06-02,21.06,10000000.0,7735000000.0,7725000000.0,13541580000.0,1354.158
2020-06-03,20.71,10000000.0,7735000000.0,7725000000.0,13316530000.0,1331.653
2020-06-04,21.1,10000000.0,7735000000.0,7725000000.0,13567300000.0,1356.73
2020-06-05,21.05,10000000.0,7735000000.0,7725000000.0,13535150000.0,1353.515
2020-06-08,21.97,10000000.0,7735000000.0,7725000000.0,14126710000.0,1412.671
2020-06-09,21.14,10000000.0,7735000000.0,7725000000.0,13593020000.0,1359.302
2020-06-10,21.41,10000000.0,7735000000.0,7725000000.0,13766630000.0,1376.663
2020-06-11,19.98,10000000.0,7735000000.0,7725000000.0,12847140000.0,1284.714
2020-06-12,19.85,10000000.0,7735000000.0,7725000000.0,12763550000.0,1276.355
2020-06-15,20.26,10000000.0,7735000000.0,7725000000.0,13027180000.000002,1302.7180000000003
2020-06-16,20.33,10000000.0,7735000000.0,7725000000.0,13072189999.999998,1307.2189999999998
2020-06-17,20.22,10000000.0,7735000000.0,7725000000.0,13001460000.0,1300.146
2020-06-18,20.06,10000000.0,7735000000.0,7725000000.0,12898580000.0,1289.858
2020-06-19,20.81,10000000.0,7735000000.0,7725000000.0,13380830000.0,1338.083
2020-06-22,20.71,10000000.0,7735000000.0,7725000000.0,13316530000.0,1331.653
2020-06-23,20.48,10000000.0,7735000000.0,7725000000.0,13168640000.0,1316.864
2020-06-24,19.74,10000000.0,7735000000.0,7725000000.0,12692819999.999998,1269.2819999999997
2020-06-25,19.530001,10000000.0,7735000000.0,7725000000.0,12557790000.0,1255.779
2020-06-26,19.120001,10000000.0,7735000000.0,7725000000.0,12294160000.0,1229.416
2020-06-29,19.43,10000000.0,7735000000.0,7725000000.0,12493490000.0,1249.349
2020-06-30,19.83,10000000.0,7735000000.0,7725000000.0,12750689999.999998,1275.0689999999997
2020-07-01,19.77,10000000.0,7735000000.0,7725000000.0,12712110000.0,1271.211
2020-07-02,20.01,10000000.0,7735000000.0,7725000000.0,12866430000.000002,1286.6430000000003
2020-07-06,19.93,10000000.0,7735000000.0,7725000000.0,12814990000.0,1281.499
2020-07-07,19.799999,10000000.0,7735000000.0,7725000000.0,12731400000.0,1273.14
2020-07-08,20.110001,10000000.0,7735000000.0,7725000000.0,12930730000.0,1293.073
2020-07-09,20.08,10000000.0,7735000000.0,7725000000.0,12911439999.999998,1291.1439999999998
2020-07-10,20.299999,10000000.0,7735000000.0,7725000000.0,13052899357.0,1305.2899357
2020-07-13,20.16,10000000.0,7735000000.0,7725000000.0,12959665643.0,1295.9665643
2020-07-14,20.17,10000000.0,7735000000.0,7725000000.0,12969310000.000002,1296.9310000000003
2020-07-15,20.24,10000000.0,7735000000.0,7725000000.0,13014319999.999998,1301.4319999999998
2020-07-16,20.17,10000000.0,7735000000.0,7725000000.0,12969310000.000002,1296.9310000000003
2020-07-17,20.309999,10000000.0,7735000000.0,7725000000.0,13059329357.0,1305.9329357
2020-07-20,20.43,10000000.0,7735000000.0,7725000000.0,13136490000.0,1313.649
2020-07-21,19.940001,10000000.0,7735000000.0,7725000000.0,12821420643.0,1282.1420643
2020-07-22,20.700001,10000000.0,7735000000.0,7725000000.0,13310100643.0,1331.0100643
2020-07-23,21.120001,10000000.0,7735000000.0,7725000000.0,13580160642.999998,1358.0160642999997
2020-07-24,20.389999,10000000.0,7735000000.0,7725000000.0,13107555000.000002,1310.7555000000002
2020-07-27,20.82,10000000.0,7735000000.0,7725000000.0,13387260000.0,1338.726
2020-07-28,20.57,10000000.0,7735000000.0,7725000000.0,13226510000.0,1322.651
2020-07-29,21.18,10000000.0,7735000000.0,7725000000.0,13618740000.0,1361.874
2020-07-30,21.129999,10000000.0,7735000000.0,7725000000.0,13586589357.000002,1358.6589357000003
2020-07-31,21.450001,10000000.0,7735000000.0,7725000000.0,13792350643.0,1379.2350643
2020-08-03,21.959999,10000000.0,7735000000.0,7725000000.0,14120279357.0,1412.0279357
2020-08-04,22.1,10000000.0,7735000000.0,7725000000.0,14210300000.0,1421.03
2020-08-05,21.9,10000000.0,7735000000.0,7725000000.0,14081700000.0,1408.17
2020-08-06,22.16,10000000.0,7735000000.0,7725000000.0,13606240000.0,1360.624
