date,close price,GLW_SHE,GLW_TA,GLW_TL,market cap,PB Ratio
1996-08-14,12.67,,,,8639673000,
1996-08-15,12.63,,,,8616186000,
1996-08-16,12.79,,,,8725338000,
1996-08-19,12.71,,,,8670762000,
1996-08-20,12.63,,,,8616186000,
1996-08-21,12.67,,,,8643474000,
1996-08-22,12.75,,,,8698050000,
1996-08-23,12.58,,,,8582076000,
1996-08-26,12.54,,,,8554788000,
1996-08-27,12.63,,,,8616186000,
1996-08-28,12.54,,,,8554788000,
1996-08-29,12.54,,,,8554788000,
1996-08-30,12.42,,,,8472924000,
1996-09-03,12.29,,,,8384238000,
1996-09-04,12.21,,,,8329662000,
1996-09-05,12.21,,,,8329662000,
1996-09-06,12.29,,,,8384238000,
1996-09-09,12.42,,,,8472924000,
1996-09-10,12.71,,,,8670762000,
1996-09-11,12.92,,,,8814024000,
1996-09-12,12.92,,,,8814024000,
1996-09-13,13.08,,,,8923176000,
1996-09-16,13.04,,,,8895888000,
1996-09-17,12.92,,,,8814024000,
1996-09-18,12.79,,,,8725338000,
1996-09-19,12.75,,,,8698050000,
1996-09-20,12.63,,,,8616186000,
1996-09-23,12.46,,,,8500212000,
1996-09-24,12.67,,,,8643474000,
1996-09-25,12.58,,,,8582076000,
1996-09-26,12.83,,,,8752626000,
1996-09-27,12.83,,,,8752626000,
1996-09-30,13.0,,,,8868600000,
1996-10-01,12.79,,,,8725338000,
1996-10-02,12.79,,,,8725338000,
1996-10-03,12.96,,,,8841312000,
1996-10-04,12.83,,,,8752626000,
1996-10-07,12.83,,,,8752626000,
1996-10-08,13.38,,,,9127836000,
1996-10-09,12.83,,,,8752626000,
1996-10-10,13.04,,,,8895888000,
1996-10-11,12.88,,,,8786736000,
1996-10-14,12.92,,,,8814024000,
1996-10-15,13.08,,,,8923176000,
1996-10-16,13.08,,,,8923176000,
1996-10-17,13.17,,,,8984574000,
1996-10-18,13.25,,,,9039150000,
1996-10-21,13.38,,,,9127836000,
1996-10-22,13.21,,,,9011862000,
1996-10-23,13.38,,,,9127836000,
1996-10-24,12.92,,,,8814024000,
1996-10-25,12.71,,,,8670762000,
1996-10-28,12.71,,,,8670762000,
1996-10-29,12.54,,,,8554788000,
1996-10-30,12.46,,,,8500212000,
1996-10-31,12.92,,,,8814024000,
1996-11-01,12.67,,,,8643474000,
1996-11-04,12.83,,,,8752626000,
1996-11-05,12.92,,,,8814024000,
1996-11-06,13.04,,,,8895888000,
1996-11-07,13.17,,,,8984574000,
1996-11-08,13.0,,,,8868600000,
1996-11-11,13.13,,,,8957286000,
1996-11-12,13.04,,,,8895888000,
1996-11-13,13.04,,,,8895888000,
1996-11-14,13.17,,,,8984574000,
1996-11-15,13.38,,,,9091710000,
1996-11-18,13.33,,,,9057735000,
1996-11-19,13.71,,,,9315945000,
1996-11-20,13.71,,,,9315945000,
1996-11-21,13.54,,,,9200430000,
1996-11-22,13.54,,,,9200430000,
1996-11-25,13.58,,,,9227610000,
1996-11-26,13.63,,,,9261585000,
1996-11-27,13.5,,,,9173250000,
1996-11-29,13.5,,,,9173250000,
1996-12-02,13.71,,,,9315945000,
1996-12-03,14.0,,,,9513000000,
1996-12-04,13.96,,,,9485820000,
1996-12-05,14.21,,,,9655695000,
1996-12-06,14.29,,,,9710055000,
1996-12-09,14.83,,,,10076985000,
1996-12-10,15.08,,,,10246860000,
1996-12-11,14.92,,,,10138140000,
1996-12-12,14.54,,,,9879930000,
1996-12-13,14.79,,,,10049805000,
1996-12-16,14.67,,,,9968265000,
1996-12-17,14.33,,,,9737235000,
1996-12-18,14.54,,,,9879930000,
1996-12-19,14.58,,,,9907110000,
1996-12-20,14.46,,,,9825570000,
1996-12-23,14.75,,,,10022625000,
1996-12-24,14.83,,,,10076985000,
1996-12-26,15.08,,,,10246860000,
1996-12-27,15.25,,,,10362375000,
1996-12-30,15.17,,,,10308015000,
1996-12-31,15.42,,,,10477890000,
1997-01-02,14.83,,,,10076985000,
1997-01-03,14.75,,,,10022625000,
1997-01-06,14.75,,,,10022625000,
1997-01-07,14.67,,,,9968265000,
1997-01-08,14.42,,,,9798390000,
1997-01-09,14.5,,,,9852750000,
1997-01-10,14.79,,,,10049805000,
1997-01-13,14.58,,,,9907110000,
1997-01-14,12.42,,,,8439390000,
1997-01-15,12.17,,,,8269515000,
1997-01-16,12.21,,,,8296695000,
1997-01-17,12.29,,,,8351055000,
1997-01-20,12.25,,,,8323875000,
1997-01-21,12.21,,,,8296695000,
1997-01-22,12.25,,,,8323875000,
1997-01-23,12.21,,,,8296695000,
1997-01-24,11.96,,,,8126820000,
1997-01-27,11.83,,,,8038485000,
1997-01-28,11.96,,,,8126820000,
1997-01-29,12.04,,,,8181180000,
1997-01-30,11.96,,,,8126820000,
1997-01-31,11.88,,,,8072460000,
1997-02-03,11.67,,,,7929765000,
1997-02-04,11.88,,,,8072460000,
1997-02-05,11.63,,,,7902585000,
1997-02-06,11.58,,,,7868610000,
1997-02-07,11.58,,,,7868610000,
1997-02-10,11.54,,,,7841430000,
1997-02-11,11.33,,,,7698735000,
1997-02-12,11.58,,,,7868610000,
1997-02-13,12.38,,,,8412210000,
1997-02-14,12.67,,,,9247833000,
1997-02-18,12.96,,,,9459504000,
1997-02-19,12.71,,,,9277029000,
1997-02-20,12.67,,,,9247833000,
1997-02-21,12.67,,,,9247833000,
1997-02-24,12.71,,,,9277029000,
1997-02-25,12.63,,,,9218637000,
1997-02-26,12.63,,,,9218637000,
1997-02-27,12.54,,,,9152946000,
1997-02-28,12.54,,,,9152946000,
1997-03-03,12.63,,,,9218637000,
1997-03-04,12.67,,,,9247833000,
1997-03-05,12.67,,,,9247833000,
1997-03-06,12.79,,,,9335421000,
1997-03-07,13.04,,,,9517896000,
1997-03-10,14.63,,,,10678437000,
1997-03-11,15.04,,,,10977696000,
1997-03-12,15.04,,,,10977696000,
1997-03-13,14.83,,,,10824417000,
1997-03-14,14.92,,,,10890108000,
1997-03-17,15.17,,,,11072583000,
1997-03-18,15.04,,,,10977696000,
1997-03-19,14.88,,,,10860912000,
1997-03-20,15.04,,,,10977696000,
1997-03-21,15.08,,,,11006892000,
1997-03-24,15.29,,,,11160171000,
1997-03-25,15.33,,,,11189367000,
1997-03-26,15.33,,,,11189367000,
1997-03-27,15.0,,,,10948500000,
1997-03-31,14.79,,,,10795221000,
1997-04-01,14.67,,,,10707633000,
1997-04-02,14.67,,,,10707633000,
1997-04-03,14.71,,,,10736829000,
1997-04-04,14.5,,,,10583550000,
1997-04-07,14.75,,,,10766025000,
1997-04-08,14.83,,,,10824417000,
1997-04-09,14.92,,,,10890108000,
1997-04-10,15.04,,,,10977696000,
1997-04-11,15.0,,,,10948500000,
1997-04-14,15.29,,,,11160171000,
1997-04-15,15.5,,,,11313450000,
1997-04-16,15.58,,,,11371842000,
1997-04-17,15.63,,,,11408337000,
1997-04-18,15.5,,,,11313450000,
1997-04-21,15.42,,,,11255058000,
1997-04-22,15.33,,,,11189367000,
1997-04-23,15.58,,,,11371842000,
1997-04-24,15.54,,,,11342646000,
1997-04-25,15.33,,,,11189367000,
1997-04-28,15.42,,,,11255058000,
1997-04-29,15.67,,,,11437533000,
1997-04-30,16.08,,,,11736792000,
1997-05-01,16.5,,,,12043350000,
1997-05-02,17.33,,,,12649167000,
1997-05-05,17.54,,,,12802446000,
1997-05-06,17.0,,,,12408300000,
1997-05-07,16.46,,,,12014154000,
1997-05-08,16.63,,,,12138237000,
1997-05-09,16.58,,,,12101742000,
1997-05-12,16.63,,,,12138237000,
1997-05-13,16.67,,,,12167433000,
1997-05-14,16.67,,,,12167433000,
1997-05-15,16.79,,,,12255021000,
1997-05-16,16.54,,,,12196596000,
1997-05-19,16.5,,,,12167100000,
1997-05-20,16.46,,,,12137604000,
1997-05-21,16.67,,,,12292458000,
1997-05-22,16.63,,,,12262962000,
1997-05-23,16.46,,,,12137604000,
1997-05-27,16.5,,,,12167100000,
1997-05-28,16.67,,,,12292458000,
1997-05-29,16.96,,,,12506304000,
1997-05-30,16.79,,,,12380946000,
1997-06-02,16.58,,,,12226092000,
1997-06-03,16.71,,,,12321954000,
1997-06-04,16.67,,,,12292458000,
1997-06-05,16.75,,,,12351450000,
1997-06-06,17.58,,,,12963492000,
1997-06-09,18.0,,,,13273200000,
1997-06-10,18.0,,,,13273200000,
1997-06-11,18.08,,,,13332192000,
1997-06-12,18.33,,,,13516542000,
1997-06-13,18.67,,,,13767258000,
1997-06-16,18.58,,,,13700892000,
1997-06-17,18.54,,,,13671396000,
1997-06-18,18.5,,,,13641900000,
1997-06-19,18.58,,,,13700892000,
1997-06-20,18.46,,,,13612404000,
1997-06-23,18.13,,,,13369062000,
1997-06-24,17.96,,,,13243704000,
1997-06-25,18.44,,,,13597656000,
1997-06-26,18.25,,,,13457550000,
1997-06-27,18.6,,,,13715640000,
1997-06-30,18.54,,,,13671396000,
1997-07-01,18.65,,,,13752510000,
1997-07-02,18.96,,,,13981104000,
1997-07-03,18.79,,,,13855746000,
1997-07-07,18.67,,,,13767258000,
1997-07-08,18.83,,,,13885242000,
1997-07-09,18.83,,,,13885242000,
1997-07-10,18.56,,,,13686144000,
1997-07-11,18.6,,,,13715640000,
1997-07-14,18.67,,,,13767258000,
1997-07-15,19.04,,,,14040096000,
1997-07-16,20.08,,,,14806992000,
1997-07-17,20.38,,,,15028212000,
1997-07-18,20.13,,,,14843862000,
1997-07-21,19.79,,,,14593146000,
1997-07-22,20.46,,,,15087204000,
1997-07-23,20.29,,,,14961846000,
1997-07-24,20.17,,,,14873358000,
1997-07-25,20.0,,,,14748000000,
1997-07-28,19.94,,,,14703756000,
1997-07-29,19.69,,,,14519406000,
1997-07-30,20.08,,,,14806992000,
1997-07-31,20.63,,,,15212562000,
1997-08-01,20.38,,,,15028212000,
1997-08-04,20.33,,,,14991342000,
1997-08-05,21.0,,,,15485400000,
1997-08-06,21.67,,,,15979458000,
1997-08-07,21.33,,,,15728742000,
1997-08-08,20.83,,,,15360042000,
1997-08-11,21.06,,,,15529644000,
1997-08-12,21.21,,,,15640254000,
1997-08-13,21.25,,,,15669750000,
1997-08-14,21.23,,,,15655002000,
1997-08-15,20.98,,,,15514710000,
1997-08-18,20.33,,,,15034035000,
1997-08-19,20.33,,,,15034035000,
1997-08-20,19.79,,,,14634705000,
1997-08-21,19.83,,,,14664285000,
1997-08-22,19.38,,,,14331510000,
1997-08-25,18.73,,,,13850835000,
1997-08-26,18.98,,,,14035710000,
1997-08-27,18.17,,,,13436715000,
1997-08-28,17.79,,,,13155705000,
1997-08-29,17.63,,,,13037385000,
1997-09-02,18.02,,,,13325790000,
1997-09-03,17.98,,,,13296210000,
1997-09-04,18.67,,,,13806465000,
1997-09-05,18.21,,,,13466295000,
1997-09-08,17.83,,,,13185285000,
1997-09-09,16.33,,,,12076035000,
1997-09-10,15.79,,,,11676705000,
1997-09-11,13.98,,,,10338210000,
1997-09-12,14.0,,,,10353000000,
1997-09-15,13.67,,,,10108965000,
1997-09-16,14.29,,,,10567455000,
1997-09-17,14.85,,,,10981575000,
1997-09-18,14.77,,,,10922415000,
1997-09-19,15.0,,,,11092500000,
1997-09-22,14.75,,,,10907625000,
1997-09-23,14.58,,,,10781910000,
1997-09-24,14.6,,,,10796700000,
1997-09-25,15.17,,,,11218215000,
1997-09-26,15.38,,,,11373510000,
1997-09-29,15.4,,,,11388300000,
1997-09-30,15.75,,,,11647125000,
1997-10-01,15.92,,,,11772840000,
1997-10-02,16.19,,,,11972505000,
1997-10-03,15.77,,,,11661915000,
1997-10-06,15.96,,,,11802420000,
1997-10-07,15.83,,,,11706285000,
1997-10-08,15.5,,,,11462250000,
1997-10-09,15.29,,,,11306955000,
1997-10-10,15.46,,,,11432670000,
1997-10-13,15.25,,,,11277375000,
1997-10-14,15.06,,,,11136870000,
1997-10-15,15.4,,,,11388300000,
1997-10-16,15.77,,,,11661915000,
1997-10-17,16.04,,,,11861580000,
1997-10-20,16.25,,,,12016875000,
1997-10-21,16.31,,,,12061245000,
1997-10-22,16.42,,,,12142590000,
1997-10-23,15.83,,,,11706285000,
1997-10-24,15.52,,,,11477040000,
1997-10-27,14.1,,,,10426950000,
1997-10-28,15.1,,,,11166450000,
1997-10-29,15.08,,,,11151660000,
1997-10-30,14.98,,,,11077710000,
1997-10-31,15.04,,,,11122080000,
1997-11-03,15.33,,,,11336535000,
1997-11-04,15.23,,,,11262585000,
1997-11-05,14.69,,,,10863255000,
1997-11-06,14.88,,,,11003760000,
1997-11-07,14.44,,,,10678380000,
1997-11-10,14.63,,,,10818885000,
1997-11-11,14.44,,,,10678380000,
1997-11-12,14.17,,,,10478715000,
1997-11-13,13.94,,,,10308630000,
1997-11-14,14.21,,,,10508295000,
1997-11-17,14.33,,,,10575540000,
1997-11-18,14.13,,,,10427940000,
1997-11-19,14.17,,,,10457460000,
1997-11-20,14.52,,,,10715760000,
1997-11-21,14.44,,,,10656720000,
1997-11-24,14.1,,,,10405800000,
1997-11-25,13.92,,,,10272960000,
1997-11-26,13.98,,,,10317240000,
1997-11-28,14.15,,,,10442700000,
1997-12-01,14.6,,,,10774800000,
1997-12-02,14.33,,,,10575540000,
1997-12-03,14.08,,,,10391040000,
1997-12-04,13.96,,,,10302480000,
1997-12-05,14.27,,,,10531260000,
1997-12-08,14.02,,,,10346760000,
1997-12-09,14.1,,,,10405800000,
1997-12-10,13.31,,,,9822780000,
1997-12-11,12.94,,,,9549720000,
1997-12-12,12.92,,,,9534960000,
1997-12-15,12.71,,,,9379980000,
1997-12-16,12.52,,,,9239760000,
1997-12-17,12.44,,,,9180720000,
1997-12-18,12.33,,,,9099540000,
1997-12-19,11.92,,,,8796960000,
1997-12-22,12.1,,,,8929800000,
1997-12-23,12.19,,,,8996220000,
1997-12-24,12.17,,,,8981460000,
1997-12-26,11.94,,,,8811720000,
1997-12-29,11.98,,,,8841240000,
1997-12-30,12.38,,,,9136440000,
1997-12-31,12.38,,,,9136440000,
1998-01-02,12.79,,,,9439020000,
1998-01-05,13.4,,,,9889200000,
1998-01-06,13.31,,,,9822780000,
1998-01-07,13.27,,,,9793260000,
1998-01-08,13.42,,,,9903960000,
1998-01-09,12.79,,,,9439020000,
1998-01-12,12.65,,,,9335700000,
1998-01-13,12.67,,,,9350460000,
1998-01-14,12.67,,,,9350460000,
1998-01-15,12.42,,,,9165960000,
1998-01-16,12.52,,,,9239760000,
1998-01-20,12.38,,,,9136440000,
1998-01-21,12.17,,,,8981460000,
1998-01-22,12.0,,,,8856000000,
1998-01-23,11.9,,,,8782200000,
1998-01-26,11.83,,,,8730540000,
1998-01-27,11.96,,,,8826480000,
1998-01-28,10.77,,,,7948260000,
1998-01-29,11.31,,,,8346780000,
1998-01-30,11.4,,,,8413200000,
1998-02-02,11.65,,,,8597700000,
1998-02-03,11.67,,,,8612460000,
1998-02-04,11.65,,,,8597700000,
1998-02-05,11.73,,,,8656740000,
1998-02-06,12.0,,,,8856000000,
1998-02-09,12.1,,,,8929800000,
1998-02-10,12.35,,,,9114300000,
1998-02-11,12.63,,,,9320940000,
1998-02-12,12.58,,,,9284040000,
1998-02-13,12.54,,,,9254520000,
1998-02-17,12.58,,,,8778324000,
1998-02-18,12.5,,,,8722500000,
1998-02-19,12.52,,,,8736456000,
1998-02-20,12.79,,,,8924862000,
1998-02-23,12.71,,,,8869038000,
1998-02-24,13.1,,,,9141180000,
1998-02-25,13.44,,,,9378432000,
1998-02-26,13.56,,,,9462168000,
1998-02-27,13.54,,,,9448212000,
1998-03-02,13.33,,,,9301674000,
1998-03-03,13.65,,,,9524970000,
1998-03-04,13.58,,,,9476124000,
1998-03-05,13.79,,,,9622662000,
1998-03-06,13.6,,,,9490080000,
1998-03-09,13.75,,,,9594750000,
1998-03-10,13.73,,,,9580794000,
1998-03-11,13.77,,,,9608706000,
1998-03-12,13.85,,,,9664530000,
1998-03-13,13.96,,,,9741288000,
1998-03-16,13.85,,,,9664530000,
1998-03-17,13.92,,,,9713376000,
1998-03-18,13.94,,,,9727332000,
1998-03-19,14.0,,,,9769200000,
1998-03-20,14.17,,,,9887826000,
1998-03-23,14.17,,,,9887826000,
1998-03-24,14.33,,,,9999474000,
1998-03-25,14.44,,,,10076232000,
1998-03-26,14.56,,,,10159968000,
1998-03-27,14.48,,,,10104144000,
1998-03-30,14.65,,,,10222770000,
1998-03-31,14.75,,,,10292550000,
1998-04-01,14.5,,,,10118100000,
1998-04-02,14.13,,,,9859914000,
1998-04-03,13.42,,,,9364476000,
1998-04-06,13.25,,,,9245850000,
1998-04-07,13.25,,,,9245850000,
1998-04-08,13.25,,,,9245850000,
1998-04-09,13.23,,,,9231894000,
1998-04-13,13.21,,,,9217938000,
1998-04-14,13.13,,,,9162114000,
1998-04-15,13.08,,,,9127224000,
1998-04-16,13.17,,,,9190026000,
1998-04-17,13.58,,,,9476124000,
1998-04-20,13.35,,,,9315630000,
1998-04-21,13.25,,,,9245850000,
1998-04-22,13.33,,,,9301674000,
1998-04-23,13.52,,,,9434256000,
1998-04-24,13.33,,,,9301674000,
1998-04-27,13.0,,,,9071400000,
1998-04-28,13.0,,,,9071400000,
1998-04-29,13.13,,,,9162114000,
1998-04-30,13.33,,,,9301674000,
1998-05-01,13.65,,,,9524970000,
1998-05-04,14.08,,,,9825024000,
1998-05-05,13.77,,,,9608706000,
1998-05-06,13.85,,,,9664530000,
1998-05-07,13.63,,,,9511014000,
1998-05-08,13.73,,,,9580794000,
1998-05-11,13.9,,,,9699420000,
1998-05-12,13.94,,,,9727332000,
1998-05-13,13.67,,,,9538926000,
1998-05-14,13.85,,,,9664530000,
1998-05-15,13.6,,,,9490080000,
1998-05-18,13.67,,,,9592239000,
1998-05-19,13.38,,,,9388746000,
1998-05-20,13.44,,,,9430848000,
1998-05-21,13.38,,,,9388746000,
1998-05-22,13.46,,,,9444882000,
1998-05-26,13.33,,,,9353661000,
1998-05-27,13.08,,,,9178236000,
1998-05-28,13.23,,,,9283491000,
1998-05-29,13.15,,,,9227355000,
1998-06-01,12.83,,,,9002811000,
1998-06-02,12.58,,,,8827386000,
1998-06-03,12.5,,,,8771250000,
1998-06-04,12.52,,,,8785284000,
1998-06-05,12.63,,,,8862471000,
1998-06-08,12.81,,,,8988777000,
1998-06-09,12.58,,,,8827386000,
1998-06-10,12.27,,,,8609859000,
1998-06-11,11.79,,,,8273043000,
1998-06-12,11.94,,,,8378298000,
1998-06-15,11.56,,,,8111652000,
1998-06-16,11.33,,,,7950261000,
1998-06-17,11.42,,,,8013414000,
1998-06-18,11.63,,,,8160771000,
1998-06-19,11.48,,,,8055516000,
1998-06-22,11.46,,,,8041482000,
1998-06-23,11.42,,,,8013414000,
1998-06-24,11.58,,,,8125686000,
1998-06-25,11.75,,,,8244975000,
1998-06-26,11.75,,,,8244975000,
1998-06-29,11.48,,,,8055516000,
1998-06-30,11.58,,,,8125686000,
1998-07-01,11.63,,,,8160771000,
1998-07-02,11.67,,,,8188839000,
1998-07-06,11.67,,,,8188839000,
1998-07-07,11.75,,,,8244975000,
1998-07-08,11.71,,,,8216907000,
1998-07-09,11.35,,,,7964295000,
1998-07-10,11.38,,,,7985346000,
1998-07-13,11.29,,,,7922193000,
1998-07-14,11.35,,,,7964295000,
1998-07-15,11.23,,,,7880091000,
1998-07-16,11.21,,,,7866057000,
1998-07-17,11.19,,,,7852023000,
1998-07-20,11.0,,,,7718700000,
1998-07-21,10.96,,,,7690632000,
1998-07-22,10.83,,,,7599411000,
1998-07-23,10.67,,,,7487139000,
1998-07-24,10.23,,,,7178391000,
1998-07-27,9.94,,,,6974898000,
1998-07-28,10.0,,,,7017000000,
1998-07-29,10.4,,,,7297680000,
1998-07-30,10.44,,,,7325748000,
1998-07-31,10.23,,,,7178391000,
1998-08-03,10.17,,,,7136289000,
1998-08-04,9.92,,,,6960864000,
1998-08-05,9.94,,,,6974898000,
1998-08-06,9.56,,,,6708252000,
1998-08-07,9.63,,,,6757371000,
1998-08-10,9.67,,,,6785439000,
1998-08-11,9.73,,,,6827541000,
1998-08-12,9.9,,,,6946830000,
1998-08-13,9.94,,,,6974898000,
1998-08-14,9.88,,,,6932796000,
1998-08-17,10.0,,,,7266000000,
1998-08-18,10.25,,,,7447650000,
1998-08-19,10.21,,,,7418586000,
1998-08-20,10.06,,,,7309596000,
1998-08-21,10.02,,,,7280532000,
1998-08-24,10.06,,,,7309596000,
1998-08-25,9.58,,,,6960828000,
1998-08-26,9.21,,,,6691986000,
1998-08-27,8.75,,,,6357750000,
1998-08-28,8.63,,,,6270558000,
1998-08-31,8.21,,,,5965386000,
1998-09-01,8.0,,,,5812800000,
1998-09-02,7.83,,,,5689278000,
1998-09-03,7.85,,,,5703810000,
1998-09-04,8.06,,,,5856396000,
1998-09-08,8.35,,,,6067110000,
1998-09-09,8.25,,,,5994450000,
1998-09-10,8.21,,,,5965386000,
1998-09-11,8.52,,,,6190632000,
1998-09-14,8.63,,,,6270558000,
1998-09-15,9.06,,,,6582996000,
1998-09-16,9.27,,,,6735582000,
1998-09-17,9.23,,,,6706518000,
1998-09-18,8.98,,,,6524868000,
1998-09-21,8.88,,,,6452208000,
1998-09-22,9.04,,,,6568464000,
1998-09-23,9.85,,,,7157010000,
1998-09-24,9.6,,,,6975360000,
1998-09-25,9.71,,,,7055286000,
1998-09-28,10.02,,,,7280532000,
1998-09-29,9.88,,,,7178808000,
1998-09-30,9.81,,,,7127946000,
1998-10-01,9.38,,,,6815508000,
1998-10-02,9.44,,,,6859104000,
1998-10-05,9.25,,,,6721050000,
1998-10-06,9.29,,,,6750114000,
1998-10-07,9.48,,,,6888168000,
1998-10-08,9.25,,,,6721050000,
1998-10-09,9.48,,,,6888168000,
1998-10-12,9.81,,,,7127946000,
1998-10-13,9.6,,,,6975360000,
1998-10-14,9.79,,,,7113414000,
1998-10-15,10.19,,,,7404054000,
1998-10-16,10.54,,,,7658364000,
1998-10-19,10.46,,,,7600236000,
1998-10-20,12.17,,,,8842722000,
1998-10-21,11.92,,,,8661072000,
1998-10-22,11.96,,,,8690136000,
1998-10-23,11.92,,,,8661072000,
1998-10-26,11.85,,,,8610210000,
1998-10-27,11.58,,,,8414028000,
1998-10-28,11.42,,,,8297772000,
1998-10-29,11.63,,,,8450358000,
1998-10-30,12.04,,,,8748264000,
1998-11-02,12.31,,,,8944446000,
1998-11-03,12.81,,,,9307746000,
1998-11-04,13.31,,,,9671046000,
1998-11-05,13.33,,,,9685578000,
1998-11-06,13.17,,,,9569322000,
1998-11-09,12.92,,,,9387672000,
1998-11-10,13.25,,,,9627450000,
1998-11-11,13.19,,,,9583854000,
1998-11-12,13.23,,,,9612918000,
1998-11-13,13.35,,,,9700110000,
1998-11-16,13.33,,,,10673331000,
1998-11-17,12.94,,,,10361058000,
1998-11-18,13.06,,,,10457142000,
1998-11-19,13.23,,,,10593261000,
1998-11-20,13.29,,,,10641303000,
1998-11-23,13.63,,,,10913541000,
1998-11-24,13.67,,,,10945569000,
1998-11-25,13.67,,,,10945569000,
1998-11-27,13.65,,,,10929555000,
1998-11-30,13.38,,,,10713366000,
1998-12-01,13.5,,,,10809450000,
1998-12-02,13.63,,,,10913541000,
1998-12-03,13.35,,,,10689345000,
1998-12-04,13.65,,,,10929555000,
1998-12-07,14.06,,,,11257842000,
1998-12-08,14.79,,,,11842353000,
1998-12-09,14.83,,,,11874381000,
1998-12-10,14.27,,,,11425989000,
1998-12-11,14.79,,,,11842353000,
1998-12-14,14.33,,,,11474031000,
1998-12-15,13.98,,,,11193786000,
1998-12-16,14.02,,,,11225814000,
1998-12-17,14.58,,,,11674206000,
1998-12-18,14.48,,,,11594136000,
1998-12-21,14.56,,,,11658192000,
1998-12-22,14.5,,,,11610150000,
1998-12-23,14.58,,,,11674206000,
1998-12-24,14.73,,,,11794311000,
1998-12-28,14.81,,,,11858367000,
1998-12-29,14.92,,,,11946444000,
1998-12-30,14.92,,,,11946444000,
1998-12-31,15.0,,,,12010500000,
1999-01-04,15.17,,,,12146619000,
1999-01-05,15.25,,,,12210675000,
1999-01-06,16.19,,,,12963333000,
1999-01-07,16.08,,,,12875256000,
1999-01-08,16.1,,,,12891270000,
1999-01-11,15.75,,,,12611025000,
1999-01-12,15.79,,,,12643053000,
1999-01-13,15.67,,,,12546969000,
1999-01-14,15.42,,,,12346794000,
1999-01-15,16.1,,,,12891270000,
1999-01-19,16.63,,,,13315641000,
1999-01-20,16.58,,,,13275606000,
1999-01-21,16.29,,,,13043403000,
1999-01-22,16.31,,,,13059417000,
1999-01-25,16.13,,,,12915291000,
1999-01-26,15.63,,,,12514941000,
1999-01-27,16.08,,,,12875256000,
1999-01-28,16.17,,,,12947319000,
1999-01-29,16.25,,,,13011375000,
1999-02-01,16.21,,,,12979347000,
1999-02-02,15.75,,,,12611025000,
1999-02-03,16.38,,,,13115466000,
1999-02-04,16.27,,,,13027389000,
1999-02-05,16.04,,,,12843228000,
1999-02-08,16.0,,,,12811200000,
1999-02-09,15.71,,,,12578997000,
1999-02-10,15.85,,,,12691095000,
1999-02-11,16.52,,,,13227564000,
1999-02-12,16.0,,,,12811200000,
1999-02-16,16.27,,,,12710124000,
1999-02-17,16.23,,,,12678876000,
1999-02-18,16.1,,,,12577320000,
1999-02-19,16.02,,,,12514824000,
1999-02-22,16.77,,,,13100724000,
1999-02-23,18.17,,,,14194404000,
1999-02-24,17.83,,,,13928796000,
1999-02-25,18.0,,,,14061600000,
1999-02-26,17.83,,,,13928796000,
1999-03-01,18.83,,,,14709996000,
1999-03-02,18.6,,,,14530320000,
1999-03-03,18.29,,,,14288148000,
1999-03-04,18.65,,,,14569380000,
1999-03-05,18.9,,,,14764680000,
1999-03-08,19.35,,,,15116220000,
1999-03-09,19.77,,,,15444324000,
1999-03-10,19.92,,,,15561504000,
1999-03-11,20.23,,,,15803676000,
1999-03-12,19.65,,,,15350580000,
1999-03-15,19.67,,,,15366204000,
1999-03-16,19.65,,,,15350580000,
1999-03-17,20.0,,,,15624000000,
1999-03-18,20.15,,,,15741180000,
1999-03-19,19.67,,,,15366204000,
1999-03-22,19.25,,,,15038100000,
1999-03-23,18.69,,,,14600628000,
1999-03-24,18.98,,,,14827176000,
1999-03-25,19.08,,,,14905296000,
1999-03-26,18.98,,,,14827176000,
1999-03-29,20.31,,,,15866172000,
1999-03-30,20.0,,,,15624000000,
1999-03-31,20.0,,,,15624000000,
1999-04-01,20.15,,,,15741180000,
1999-04-05,20.29,,,,15850548000,
1999-04-06,20.0,,,,15624000000,
1999-04-07,20.31,,,,15866172000,
1999-04-08,20.38,,,,15920856000,
1999-04-09,20.31,,,,15866172000,
1999-04-12,21.0,,,,16405200000,
1999-04-13,20.83,,,,16272396000,
1999-04-14,21.96,,,,17155152000,
1999-04-15,20.5,,,,16014600000,
1999-04-16,20.31,,,,15866172000,
1999-04-19,20.0,,,,15624000000,
1999-04-20,19.69,,,,15381828000,
1999-04-21,20.0,,,,15624000000,
1999-04-22,19.98,,,,15608376000,
1999-04-23,20.31,,,,15866172000,
1999-04-26,19.98,,,,15608376000,
1999-04-27,19.85,,,,15506820000,
1999-04-28,20.31,,,,15866172000,
1999-04-29,19.44,,,,15186528000,
1999-04-30,19.08,,,,14905296000,
1999-05-03,19.13,,,,14944356000,
1999-05-04,19.4,,,,15155280000,
1999-05-05,19.67,,,,15366204000,
1999-05-06,19.25,,,,15038100000,
1999-05-07,19.38,,,,15139656000,
1999-05-10,19.15,,,,14959980000,
1999-05-11,18.65,,,,14569380000,
1999-05-12,19.33,,,,15100596000,
1999-05-13,19.15,,,,14959980000,
1999-05-14,18.33,,,,14319396000,
1999-05-17,17.73,,,,14105988000,
1999-05-18,17.98,,,,14304888000,
1999-05-19,17.69,,,,14074164000,
1999-05-20,18.13,,,,14424228000,
