date,close price,AWK_SHE,AWK_TA,AWK_TL,market cap,PB Ratio
2008-12-26,21.78,0.0,12780732000.0,12780732000.0,3484081260.0,inf
2008-12-29,20.94,0.0,12780732000.0,12780732000.0,3349708980.0,inf
2008-12-30,19.75,0.0,12780732000.0,12780732000.0,3159348250.0,inf
2008-12-31,20.88,0.0,12780732000.0,12780732000.0,3340110960.0,inf
2009-01-02,21.12,0.0,12780732000.0,12780732000.0,3381483895.6800003,inf
2009-01-05,20.49,0.0,12780732000.0,12780732000.0,3280615768.1099997,inf
2009-01-06,20.49,0.0,12780732000.0,12780732000.0,3280615768.1099997,inf
2009-01-07,20.02,0.0,12780732000.0,12780732000.0,3205364942.7799997,inf
2009-01-08,20.19,0.0,12780732000.0,12780732000.0,3232583326.4100003,inf
2009-01-09,20.71,0.0,12780732000.0,12780732000.0,3315839558.69,inf
2009-01-12,19.84,0.0,12780732000.0,12780732000.0,3176545477.7599998,inf
2009-01-13,20.08,0.0,12780732000.0,12780732000.0,3214971431.12,inf
2009-01-14,19.9,0.0,12780732000.0,12780732000.0,3186151966.1,inf
2009-01-15,20.34,0.0,12780732000.0,12780732000.0,3256599547.2599998,inf
2009-01-16,20.45,0.0,12780732000.0,12780732000.0,3274211442.5499997,inf
2009-01-20,20.36,0.0,12780732000.0,12780732000.0,3259801710.04,inf
2009-01-21,20.79,0.0,12780732000.0,12780732000.0,3328648209.81,inf
2009-01-22,20.7,0.0,12780732000.0,12780732000.0,3314238477.2999997,inf
2009-01-23,20.78,0.0,12780732000.0,12780732000.0,3327047128.42,inf
2009-01-26,20.85,0.0,12780732000.0,12780732000.0,3338254698.15,inf
2009-01-27,21.27,0.0,12780732000.0,12780732000.0,3405500116.5299997,inf
2009-01-28,21.36,0.0,12780732000.0,12780732000.0,3419909849.04,inf
2009-01-29,21.14,0.0,12780732000.0,12780732000.0,3384686058.46,inf
2009-01-30,21.18,0.0,12780732000.0,12780732000.0,3391090384.02,inf
2009-02-02,20.76,0.0,12780732000.0,12780732000.0,3323844965.6400003,inf
2009-02-03,21.06,0.0,12780732000.0,12780732000.0,3371877407.3399997,inf
2009-02-04,20.71,0.0,12780732000.0,12780732000.0,3315839558.69,inf
2009-02-05,20.9,0.0,12780732000.0,12780732000.0,3346260105.1,inf
2009-02-06,21.03,0.0,12780732000.0,12780732000.0,3367074163.17,inf
2009-02-09,21.48,0.0,12780732000.0,12780732000.0,3439122825.7200003,inf
2009-02-10,21.24,0.0,12780732000.0,12780732000.0,3400696872.3599997,inf
2009-02-11,21.13,0.0,12780732000.0,12780732000.0,3383084977.0699997,inf
2009-02-12,21.05,0.0,12780732000.0,12780732000.0,3370276325.9500003,inf
2009-02-13,20.64,0.0,12780732000.0,12780732000.0,3304631988.96,inf
2009-02-17,20.83,0.0,12780732000.0,12780732000.0,3335052535.37,inf
2009-02-18,20.57,0.0,12780732000.0,12780732000.0,3293424419.23,inf
2009-02-19,20.75,0.0,12780732000.0,12780732000.0,3322243884.25,inf
2009-02-20,20.7,0.0,12780732000.0,12780732000.0,3314238477.2999997,inf
2009-02-23,20.21,0.0,12780732000.0,12780732000.0,3235785489.19,inf
2009-02-24,19.75,0.0,12780732000.0,12780732000.0,3162135745.25,inf
2009-02-25,19.21,0.0,12780732000.0,12780732000.0,3075677350.19,inf
2009-02-26,18.5,0.0,12780732000.0,12780732000.0,2962000571.5,inf
2009-02-27,18.55,0.0,13231818000.0,13231818000.0,2970005978.4500003,inf
2009-03-02,17.83,0.0,13231818000.0,13231818000.0,2854728118.37,inf
2009-03-03,16.83,0.0,13231818000.0,13231818000.0,2694619979.37,inf
2009-03-04,17.18,0.0,13231818000.0,13231818000.0,2750657828.02,inf
2009-03-05,16.96,0.0,13231818000.0,13231818000.0,2715434037.44,inf
2009-03-06,16.82,0.0,13231818000.0,13231818000.0,2693018897.98,inf
2009-03-09,16.66,0.0,13231818000.0,13231818000.0,2667401595.7400002,inf
2009-03-10,16.53,0.0,13231818000.0,13231818000.0,2646587537.67,inf
2009-03-11,16.71,0.0,13231818000.0,13231818000.0,2675407002.69,inf
2009-03-12,16.61,0.0,13231818000.0,13231818000.0,2659396188.79,inf
2009-03-13,18.16,0.0,13231818000.0,13231818000.0,2907563804.2400002,inf
2009-03-16,19.01,0.0,13231818000.0,13231818000.0,3043655722.3900003,inf
2009-03-17,18.25,0.0,13231818000.0,13231818000.0,2921973536.75,inf
2009-03-18,18.63,0.0,13231818000.0,13231818000.0,2982814629.5699997,inf
2009-03-19,18.3,0.0,13231818000.0,13231818000.0,2929978943.7000003,inf
2009-03-20,18.39,0.0,13231818000.0,13231818000.0,2944388676.21,inf
2009-03-23,18.05,0.0,13231818000.0,13231818000.0,2889951908.9500003,inf
2009-03-24,18.09,0.0,13231818000.0,13231818000.0,2896356234.5099998,inf
2009-03-25,18.38,0.0,13231818000.0,13231818000.0,2942787594.8199997,inf
2009-03-26,18.51,0.0,13231818000.0,13231818000.0,2963601652.8900003,inf
2009-03-27,18.55,0.0,13231818000.0,13231818000.0,2970005978.4500003,inf
2009-03-30,18.5,0.0,13231818000.0,13231818000.0,2962000571.5,inf
2009-03-31,19.24,0.0,13231818000.0,13231818000.0,3080480594.3599997,inf
2009-04-01,18.27,0.0,13231818000.0,13231818000.0,2958347204.8199997,inf
2009-04-02,18.18,0.0,13231818000.0,13231818000.0,2943774065.88,inf
2009-04-03,18.34,0.0,13231818000.0,13231818000.0,2969681868.44,inf
2009-04-06,18.24,0.0,13231818000.0,13231818000.0,2953489491.8399997,inf
2009-04-07,18.17,0.0,13231818000.0,13231818000.0,2942154828.2200003,inf
2009-04-08,18.4,0.0,13231818000.0,13231818000.0,2979397294.3999996,inf
2009-04-09,18.24,0.0,13231818000.0,13231818000.0,2953489491.8399997,inf
2009-04-13,17.69,0.0,13231818000.0,13231818000.0,2864431420.5400004,inf
2009-04-14,17.6,0.0,13231818000.0,13231818000.0,2849858281.6000004,inf
2009-04-15,17.8,0.0,13231818000.0,13231818000.0,2882243034.8,inf
2009-04-16,18.63,0.0,13231818000.0,13231818000.0,3016639760.58,inf
2009-04-17,18.79,0.0,13231818000.0,13231818000.0,3042547563.14,inf
2009-04-20,18.49,0.0,13231818000.0,13231818000.0,2993970433.3399997,inf
2009-04-21,18.47,0.0,13231818000.0,13231818000.0,2990731958.02,inf
2009-04-22,18.1,0.0,13231818000.0,13231818000.0,2930820164.6000004,inf
2009-04-23,18.07,0.0,13231818000.0,13231818000.0,2925962451.62,inf
2009-04-24,18.0,0.0,13231818000.0,13231818000.0,2914627788.0,inf
2009-04-27,18.41,0.0,13231818000.0,13231818000.0,2981016532.06,inf
2009-04-28,18.22,0.0,13231818000.0,13231818000.0,2950251016.52,inf
2009-04-29,18.42,0.0,13231818000.0,13231818000.0,2982635769.7200003,inf
2009-04-30,18.0,0.0,13231818000.0,13231818000.0,2914627788.0,inf
2009-05-01,17.59,0.0,13231818000.0,13231818000.0,2848239043.94,inf
2009-05-04,17.61,0.0,13231818000.0,13231818000.0,2851477519.2599998,inf
2009-05-05,17.66,0.0,13231818000.0,13231818000.0,2859573707.56,inf
2009-05-06,18.16,3664898000.0,12907244000.0,12907244000.0,2940535590.56,0.8023512770505482
2009-05-07,18.34,3664898000.0,12907244000.0,12907244000.0,2969681868.44,0.8103040980785823
2009-05-08,18.55,3664898000.0,12907244000.0,12907244000.0,3003685859.3,0.8195823892779553
2009-05-11,18.49,3664898000.0,12907244000.0,12907244000.0,2993970433.3399997,0.8169314489352772
2009-05-12,18.1,3664898000.0,12907244000.0,12907244000.0,2930820164.6000004,0.7997003367078703
2009-05-13,17.91,3664898000.0,12907244000.0,12907244000.0,2900054649.06,0.7913056922893897
2009-05-14,17.67,3664898000.0,12907244000.0,12907244000.0,2861192945.2200003,0.7807019309186778
2009-05-15,17.12,3664898000.0,12907244000.0,12907244000.0,2772134873.92,0.7564016444441292
2009-05-18,17.2,3664898000.0,12907244000.0,12907244000.0,2785088775.2,0.7599362315676997
2009-05-19,17.28,3664898000.0,12907244000.0,12907244000.0,2798042676.48,0.7634708186912705
2009-05-20,17.26,3664898000.0,12907244000.0,12907244000.0,2794804201.1600003,0.762587171910378
2009-05-21,17.13,3664898000.0,12907244000.0,12907244000.0,2773754111.58,0.7568434678345755
2009-05-22,17.07,3664898000.0,12907244000.0,12907244000.0,2764038685.62,0.7541925274918975
2009-05-26,17.49,3664898000.0,12907244000.0,12907244000.0,2832046667.3399997,0.7727491098906435
2009-05-27,16.95,3664898000.0,12907244000.0,12907244000.0,2744607833.7,0.7488906468065414
2009-05-28,17.23,3664898000.0,12907244000.0,12907244000.0,2789946488.1800003,0.761261701739039
2009-05-29,17.28,3664898000.0,12907244000.0,12907244000.0,2798042676.48,0.7634708186912705
2009-06-01,16.8,3664898000.0,12907244000.0,12907244000.0,2720319268.8,0.7422632959498464
2009-06-02,17.06,3664898000.0,12907244000.0,12907244000.0,2762419447.9599996,0.753750704101451
2009-06-03,17.23,3664898000.0,12907244000.0,12907244000.0,2789946488.1800003,0.761261701739039
2009-06-04,17.49,3664898000.0,12907244000.0,12907244000.0,2832046667.3399997,0.7727491098906435
2009-06-05,17.43,3664898000.0,12907244000.0,12907244000.0,2822331241.38,0.7700981695479656
2009-06-08,17.76,3664898000.0,12907244000.0,12907244000.0,2875766084.1600003,0.7846783414326948
2009-06-09,18.0,3664898000.0,12907244000.0,12907244000.0,2914627788.0,0.7952821028034068
2009-06-10,18.31,3664898000.0,12907244000.0,12907244000.0,2964824155.4599996,0.8089786279072432
2009-06-11,18.62,3664898000.0,12907244000.0,12907244000.0,3015020522.92,0.8226751530110797
2009-06-12,18.68,3664898000.0,12907244000.0,12907244000.0,3024735948.88,0.8253260933537577
2009-06-15,18.48,3664898000.0,12907244000.0,12907244000.0,2992351195.6800003,0.8164896255448311
2009-06-16,18.33,3664898000.0,12907244000.0,12907244000.0,2968062630.7799997,0.8098622746881359
2009-06-17,18.36,3664898000.0,12907244000.0,12907244000.0,2972920343.7599998,0.8111877448594749
2009-06-18,18.55,3664898000.0,12907244000.0,12907244000.0,3003685859.3,0.8195823892779553
2009-06-19,18.58,3664898000.0,12907244000.0,12907244000.0,3008543572.2799997,0.8209078594492943
2009-06-22,18.6,3664898000.0,12907244000.0,12907244000.0,3011782047.6000004,0.8217915062301872
2009-06-23,18.63,3664898000.0,12907244000.0,12907244000.0,3016639760.58,0.823116976401526
2009-06-24,18.55,3664898000.0,12907244000.0,12907244000.0,3003685859.3,0.8195823892779553
2009-06-25,18.79,3664898000.0,12907244000.0,12907244000.0,3042547563.14,0.8301861506486674
2009-06-26,19.07,3664898000.0,12907244000.0,12907244000.0,3087886217.62,0.8425572055811649
2009-06-29,19.26,3664898000.0,12907244000.0,12907244000.0,3118651733.1600003,0.8509518499996453
2009-06-30,19.11,3664898000.0,12907244000.0,12907244000.0,3094363168.2599998,0.8443244991429502
2009-07-01,19.11,3664898000.0,12907244000.0,12907244000.0,3178559210.19,0.8672981376807759
2009-07-02,18.78,3664898000.0,12907244000.0,12907244000.0,3123670432.6200004,0.8523212467632115
2009-07-06,18.62,3664898000.0,12907244000.0,12907244000.0,3097057691.98,0.8450597238940892
2009-07-07,18.36,3664898000.0,12907244000.0,12907244000.0,3053811988.44,0.8332597492317658
2009-07-08,18.39,3664898000.0,12907244000.0,12907244000.0,3058801877.31,0.8346212847697262
2009-07-09,18.28,3664898000.0,12907244000.0,12907244000.0,3040505618.1200004,0.8296289877972048
2009-07-10,18.4,3664898000.0,12907244000.0,12907244000.0,3060465173.6,0.8350751299490463
2009-07-13,18.69,3664898000.0,12907244000.0,12907244000.0,3108700766.01,0.8482366401493303
2009-07-14,18.93,3664898000.0,12907244000.0,12907244000.0,3148619876.97,0.8591289244530134
2009-07-15,18.45,3664898000.0,12907244000.0,12907244000.0,3068781655.0499997,0.8373443558456469
2009-07-16,18.59,3664898000.0,12907244000.0,12907244000.0,3092067803.11,0.8436981883561289
2009-07-17,18.71,3664898000.0,12907244000.0,12907244000.0,3112027358.59,0.8491443305079706
2009-07-20,18.86,3664898000.0,12907244000.0,12907244000.0,3136976802.94,0.8559520081977725
2009-07-21,18.83,3664898000.0,12907244000.0,12907244000.0,3131986914.0699997,0.854590472659812
2009-07-22,18.85,3664898000.0,12907244000.0,12907244000.0,3135313506.65,0.8554981630184524
2009-07-23,19.26,3664898000.0,12907244000.0,12907244000.0,3203508654.5400004,0.874105815370578
2009-07-24,19.36,3664898000.0,12907244000.0,12907244000.0,3220141617.44,0.8786442671637792
2009-07-27,19.55,3664898000.0,12907244000.0,12907244000.0,3251744246.9500003,0.8872673255708619
2009-07-28,19.83,3664898000.0,12907244000.0,12907244000.0,3298316543.0699997,0.8999749905918254
2009-07-29,19.75,3664898000.0,12907244000.0,12907244000.0,3285010172.75,0.8963442291572644
2009-07-30,19.57,3664898000.0,12907244000.0,12907244000.0,3255070839.53,0.8881750159295021
2009-07-31,19.71,3664898000.0,12907244000.0,12907244000.0,3278356987.59,0.8945288484399839
2009-08-03,19.94,3664898000.0,12907244000.0,12907244000.0,3316612802.26,0.904967287564347
2009-08-04,19.99,3664898000.0,12907244000.0,12907244000.0,3324929283.7099996,0.9072365134609475
2009-08-05,20.0,3664898000.0,12907244000.0,12907244000.0,3326592580.0,0.9076903586402677
2009-08-06,19.8,3932763000.0,13190049000.0,13190049000.0,3293326654.2000003,0.8374078616484136
2009-08-07,20.13,3932763000.0,13190049000.0,13190049000.0,3348215431.77,0.8513646593425538
2009-08-10,20.38,3932763000.0,13190049000.0,13190049000.0,3389797839.02,0.8619379909290237
2009-08-11,20.22,3932763000.0,13190049000.0,13190049000.0,3363185098.3799996,0.8551710587136829
2009-08-12,19.53,3932763000.0,13190049000.0,13190049000.0,3248417654.3700004,0.8259886635350262
2009-08-13,19.34,3932763000.0,13190049000.0,13190049000.0,3216815024.86,0.817952931529309
2009-08-14,19.14,3932763000.0,13190049000.0,13190049000.0,3183549099.06,0.8094942662601331
2009-08-17,19.25,3932763000.0,13190049000.0,13190049000.0,3201845358.25,0.8141465321581799
2009-08-18,19.39,3932763000.0,13190049000.0,13190049000.0,3225131506.31,0.820067597846603
2009-08-19,19.86,3932763000.0,13190049000.0,13190049000.0,3303306431.94,0.8399454612291664
2009-08-20,20.07,3932763000.0,13190049000.0,13190049000.0,3338235654.03,0.8488270597618011
2009-08-21,20.09,3932763000.0,13190049000.0,13190049000.0,3341562246.61,0.8496729262887187
2009-08-24,19.98,3932763000.0,13190049000.0,13190049000.0,3323265987.42,0.8450206603906719
2009-08-25,20.24,3932763000.0,13190049000.0,13190049000.0,3366511690.9599996,0.8560169252406005
2009-08-26,20.47,3932763000.0,13190049000.0,13190049000.0,3404767505.6299996,0.8657443903001527
2009-08-27,20.36,3932763000.0,13190049000.0,13190049000.0,3386471246.44,0.8610921244021061
2009-08-28,20.21,3932763000.0,13190049000.0,13190049000.0,3361521802.09,0.8547481254502243
2009-08-31,20.1,3932763000.0,13190049000.0,13190049000.0,3343225542.9,0.8500958595521775
2009-09-01,19.96,3932763000.0,13190049000.0,13190049000.0,3319939394.84,0.8441747938637544
2009-09-02,19.89,3932763000.0,13190049000.0,13190049000.0,3308296320.81,0.8412142610195428
2009-09-03,19.78,3932763000.0,13190049000.0,13190049000.0,3290000061.6200004,0.8365619951214961
2009-09-04,19.81,3932763000.0,13190049000.0,13190049000.0,3294989950.49,0.8378307949118723
