date,HES,HES_SHE,PB Ratio
2003-11-10,2027733193.58,4573000000.0,0.44341421246009183
2003-11-11,2024030698.3999999,4573000000.0,0.44260456995407826
2003-11-12,2045011504.42,4714000000.0,0.4338166110352143
2003-11-13,2051182329.72,4714000000.0,0.43512565331353414
2003-11-14,2056118989.96,4714000000.0,0.43617288713619007
2003-11-17,1991942406.8400002,4714000000.0,0.42255884744166317
2003-11-18,1978366591.18,4714000000.0,0.4196789544293594
2003-11-19,1996879067.08,4714000000.0,0.42360608126431903
2003-11-20,1958619950.2199998,4714000000.0,0.4154900191387356
2003-11-21,1933936649.02,4714000000.0,0.41025385002545606
2003-11-24,1930234153.8400002,4714000000.0,0.40946842465846417
2003-11-25,1941341639.38,4714000000.0,0.41182470075944
2003-11-26,1958619950.2199998,4714000000.0,0.4154900191387356
2003-11-28,1948746629.74,4714000000.0,0.41339555149342383
2003-12-01,1933936649.02,4714000000.0,0.41025385002545606
2003-12-02,1908019182.76,4714000000.0,0.4047558724565125
2003-12-03,1900614192.4,4714000000.0,0.4031850217225287
2003-12-04,1941341639.38,4714000000.0,0.41182470075944
2003-12-05,1932702483.96,4714000000.0,0.40999204156979213
2003-12-08,1953683289.98,4714000000.0,0.41444278531607975
2003-12-09,2042543174.3000002,4714000000.0,0.43329299412388633
2003-12-10,2056118989.96,4714000000.0,0.43617288713619007
2003-12-11,2061055650.1999998,4714000000.0,0.43722012095884594
2003-12-12,2064758145.38,4714000000.0,0.43800554632583794
2003-12-15,2043777339.36,4714000000.0,0.43355480257955026
2003-12-16,2061055650.1999998,4714000000.0,0.43722012095884594
2003-12-17,2094378106.82,4714000000.0,0.4442889492617734
2003-12-18,2200516301.98,4714000000.0,0.4668044764488757
2003-12-19,2189408816.4399996,4714000000.0,0.4644482003478998
2003-12-22,2178301330.8999996,4714000000.0,0.46209192424692397
2003-12-23,2157320524.88,4714000000.0,0.4576411805006364
2003-12-24,2196813806.8,4714000000.0,0.4660190510818838
2003-12-26,2189408816.4399996,4714000000.0,0.4644482003478998
2003-12-29,2190642981.5,4714000000.0,0.46471000880356383
2003-12-30,2207921292.34,4714000000.0,0.4683753271828596
2003-12-31,2186940486.3199997,4714000000.0,0.46392458343657184
2004-01-02,1808910000.0,4714000000.0,0.383731438268986
2004-01-05,1854360000.0,4714000000.0,0.3933729316928299
2004-01-06,1891730000.0,4714000000.0,0.4013003818413237
2004-01-07,1887690000.0000002,4714000000.0,0.40044336020364873
2004-01-08,1912940000.0000002,4714000000.0,0.40579974543911757
2004-01-09,1934149999.9999998,4714000000.0,0.4102991090369113
2004-01-12,1936170000.0000002,4714000000.0,0.4107276198557489
2004-01-13,1932130000.0,4714000000.0,0.4098705982180738
2004-01-14,1934149999.9999998,4714000000.0,0.4102991090369113
2004-01-15,1897790000.0,4714000000.0,0.40258591429783624
2004-01-16,1909910000.0,4714000000.0,0.40515697921086125
2004-01-20,1960410000.0,4714000000.0,0.4158697496817989
2004-01-21,1978590000.0,4714000000.0,0.41972634705133643
2004-01-22,1934149999.9999998,4714000000.0,0.4102991090369113
2004-01-23,1933140000.0,4714000000.0,0.4100848536274926
2004-01-26,1924050000.0,4714000000.0,0.4081565549427238
2004-01-27,1925059999.9999998,4714000000.0,0.4083708103521425
2004-01-28,1908899999.9999998,4714000000.0,0.4049427238014425
2004-01-29,1898800000.0,4714000000.0,0.40280016970725496
2004-01-30,1898800000.0,4714000000.0,0.40280016970725496
2004-02-02,1927079999.9999998,4714000000.0,0.40879932117098
2004-02-03,1942230000.0,4714000000.0,0.4120131523122613
2004-02-04,1927079999.9999998,4714000000.0,0.40879932117098
2004-02-05,1898800000.0,4714000000.0,0.40280016970725496
2004-02-06,1919000000.0,4714000000.0,0.40708527789563004
2004-02-09,1956370000.0,4714000000.0,0.41501272804412387
2004-02-10,2003840000.0,4714000000.0,0.42508273228680526
2004-02-11,2036160000.0,4714000000.0,0.43193890538820534
2004-02-12,2041210000.0,4714000000.0,0.4330101824352991
2004-02-13,2031110000.0,4714000000.0,0.4308676283411116
2004-02-17,2046260000.0000002,4714000000.0,0.4340814594823929
2004-02-18,2062420000.0000002,4714000000.0,0.43750954603309294
2004-02-19,2071510000.0000002,4714000000.0,0.43943784471786174
2004-02-20,2072520000.0,4714000000.0,0.43965210012728045
2004-02-23,2068480000.0,4714000000.0,0.4387950784896054
2004-02-24,2069489999.9999998,4714000000.0,0.43900933389902413
2004-02-25,2098780000.0,4714000000.0,0.445222740772168
2004-02-26,2097770000.0,4714000000.0,0.4450084853627493
2004-02-27,2166450000.0,4714000000.0,0.4595778532032244
2004-03-01,2229070000.0,4714000000.0,0.4728616885871871
2004-03-02,2185640000.0,4714000000.0,0.4636487059821807
2004-03-03,2202810000.0,4714000000.0,0.46729104794229953
2004-03-04,2191700000.0,4714000000.0,0.46493423843869325
2004-03-05,2255330000.0,4714000000.0,0.4784323292320747
2004-03-08,2267450000.0,4714000000.0,0.4810033941450997
2004-03-09,2231090000.0,4714000000.0,0.4732901994060246
2004-03-10,2191700000.0,4714000000.0,0.46493423843869325
2004-03-11,2151300000.0,4714000000.0,0.45636402206194315
2004-03-12,2174530000.0,5340000000.0,0.40721535580524343
2004-03-15,2174530000.0,5340000000.0,0.40721535580524343
2004-03-16,2196750000.0,5340000000.0,0.411376404494382
2004-03-17,2227050000.0,5340000000.0,0.4170505617977528
2004-03-18,2245230000.0,5340000000.0,0.4204550561797753
2004-03-19,2215940000.0,5340000000.0,0.4149700374531835
2004-03-22,2199780000.0,5340000000.0,0.4119438202247191
2004-03-23,2175540000.0,5340000000.0,0.4074044943820225
2004-03-24,2132110000.0,5340000000.0,0.39927153558052436
2004-03-25,2094739999.9999998,5340000000.0,0.3922734082397003
2004-03-26,2108880000.0,5340000000.0,0.39492134831460673
2004-03-29,2108880000.0,5340000000.0,0.39492134831460673
2004-03-30,2151300000.0,5340000000.0,0.40286516853932586
2004-03-31,2197760000.0,5340000000.0,0.41156554307116106
2004-04-01,2126050000.0,5340000000.0,0.3981367041198502
2004-04-02,2110899999.9999998,5340000000.0,0.3952996254681648
2004-04-05,2114940000.0000002,5340000000.0,0.39605617977528096
2004-04-06,2106860000.0,5340000000.0,0.3945430711610487
2004-04-07,2122010000.0000002,5340000000.0,0.3973801498127341
2004-04-08,2156350000.0,5340000000.0,0.403810861423221
2004-04-12,2224020000.0,5340000000.0,0.4164831460674157
2004-04-13,2179580000.0,5340000000.0,0.40816104868913855
2004-04-14,2163420000.0,5340000000.0,0.40513483146067414
2004-04-15,2192710000.0,5340000000.0,0.41061985018726593
2004-04-16,2199780000.0,5340000000.0,0.4119438202247191
2004-04-19,2246240000.0,5340000000.0,0.4206441947565543
2004-04-20,2214930000.0,5340000000.0,0.4147808988764045
2004-04-21,2211900000.0,5340000000.0,0.41421348314606743
2004-04-22,2267450000.0,5340000000.0,0.4246161048689139
2004-04-23,2260380000.0,5340000000.0,0.42329213483146066
2004-04-26,2272500000.0,5340000000.0,0.425561797752809
2004-04-27,2343200000.0,5340000000.0,0.4388014981273408
2004-04-28,2391680000.0,5340000000.0,0.4478801498127341
2004-04-29,2369460000.0,5340000000.0,0.4437191011235955
2004-04-30,2394710000.0,5340000000.0,0.44844756554307114
2004-05-03,2488640000.0,5340000000.0,0.4660374531835206
2004-05-04,2487630000.0,5340000000.0,0.4658483146067416
2004-05-05,2483590000.0,5340000000.0,0.46509176029962546
2004-05-06,2459350000.0,5340000000.0,0.46055243445692884
2004-05-07,2409860000.0,5489000000.0,0.43903443250136637
2004-05-10,2328050000.0,5489000000.0,0.4241300783384952
2004-05-11,2397740000.0,5489000000.0,0.43682638003279284
2004-05-12,2429050000.0,5489000000.0,0.4425305155766078
2004-05-13,2413900000.0,5489000000.0,0.4397704499908909
2004-05-14,2471470000.0,5489000000.0,0.45025869921661504
2004-05-17,2486620000.0,5489000000.0,0.45301876480233194
2004-05-18,2425010000.0,5489000000.0,0.44179449808708326
2004-05-19,2364410000.0,5489000000.0,0.43075423574421573
2004-05-20,2356330000.0,5489000000.0,0.4292822007651667
2004-05-21,2348250000.0,5489000000.0,0.4278101657861177
2004-05-24,2429050000.0,5489000000.0,0.4425305155766078
2004-05-25,2424000000.0,5489000000.0,0.4416104937147021
2004-05-26,2393700000.0,5489000000.0,0.43609036254326833
2004-05-27,2357340000.0,5489000000.0,0.4294662051375478
2004-05-28,2376530000.0,5489000000.0,0.4329622882127892
2004-06-01,2453290000.0,5489000000.0,0.4469466205137548
2004-06-02,2438140000.0,5489000000.0,0.4441865549280379
2004-06-03,2400770000.0,5489000000.0,0.43737839314993626
2004-06-04,2360370000.0,5489000000.0,0.4300182182546912
2004-06-07,2428040000.0,5489000000.0,0.44234651120422663
2004-06-08,2397740000.0,5489000000.0,0.43682638003279284
2004-06-09,2347240000.0,5489000000.0,0.42762616141373655
2004-06-10,2390670000.0,5489000000.0,0.43553834942612496
2004-06-14,2342190000.0,5489000000.0,0.42670613955183095
2004-06-15,2369460000.0,5489000000.0,0.4316742576061213
2004-06-16,2401780000.0,5489000000.0,0.43756239752231735
2004-06-17,2496720000.0,5489000000.0,0.4548588085261432
2004-06-18,2500760000.0,5489000000.0,0.4555948260156677
2004-06-21,2502780000.0,5489000000.0,0.4559628347604299
2004-06-22,2549240000.0,5489000000.0,0.46442703588996176
2004-06-23,2652260000.0,5489000000.0,0.48319548187283656
2004-06-24,2609840000.0,5489000000.0,0.4754672982328293
2004-06-25,2600750000.0,5489000000.0,0.4738112588813992
2004-06-28,2540150000.0,5489000000.0,0.4627709965385316
2004-06-29,2599740000.0,5489000000.0,0.47362725450901805
2004-06-30,2666400000.0,5489000000.0,0.4857715430861723
2004-07-01,2689630000.0,5489000000.0,0.49000364365093824
2004-07-02,2670440000.0,5489000000.0,0.48650756057569683
2004-07-06,2688620000.0,5489000000.0,0.4898196392785571
2004-07-07,2758310000.0,5489000000.0,0.5025159409728548
2004-07-08,2716900000.0,5489000000.0,0.49497176170522866
2004-07-09,2764370000.0,5489000000.0,0.5036199672071415
2004-07-12,2733060000.0,5489000000.0,0.49791583166332665
2004-07-13,2715890000.0,5489000000.0,0.4947877573328475
2004-07-14,2763360000.0,5489000000.0,0.5034359628347604
2004-07-15,2757300000.0,5489000000.0,0.5023319366004737
2004-07-16,2847190000.0,5489000000.0,0.5187083257423939
2004-07-19,2815880000.0,5489000000.0,0.513004190198579
2004-07-20,2800730000.0,5489000000.0,0.5102441246128621
2004-07-21,2736090000.0,5489000000.0,0.49846784478047
2004-07-22,2768410000.0,5489000000.0,0.5043559846966661
2004-07-23,2731040000.0,5489000000.0,0.4975478229185644
2004-07-26,2696700000.0,5489000000.0,0.4912916742576061
2004-07-27,2757300000.0,5489000000.0,0.5023319366004737
2004-07-28,2779520000.0,5489000000.0,0.5063800327928585
2004-07-29,2807800000.0,5489000000.0,0.51153215521953
2004-07-30,2805780000.0,5489000000.0,0.5111641464747677
2004-08-02,2784570000.0,5489000000.0,0.507300054654764
2004-08-03,2814870000.0,5489000000.0,0.5128201858261978
2004-08-04,2714880000.0,5489000000.0,0.4946037529604664
2004-08-05,2691650000.0,5489000000.0,0.4903716523957005
2004-08-06,2630040000.0,5567000000.0,0.47243398598886294
2004-08-09,2668420000.0,5567000000.0,0.4793281839410814
2004-08-10,2641150000.0,5567000000.0,0.4744296748697683
2004-08-11,2618930000.0,5567000000.0,0.4704382971079576
2004-08-12,2609840000.0,5567000000.0,0.4688054607508532
2004-08-13,2641150000.0,5567000000.0,0.4744296748697683
2004-08-16,2655290000.0,5567000000.0,0.4769696425363751
2004-08-17,2554290000.0,5567000000.0,0.45882701634632655
2004-08-18,2598730000.0,5567000000.0,0.46680977186994793
2004-08-19,2595700000.0,5567000000.0,0.4662654930842465
2004-08-20,2616910000.0,5567000000.0,0.4700754445841566
2004-08-23,2605800000.0,5567000000.0,0.4680797557032513
2004-08-24,2567420000.0,5567000000.0,0.46118555775103287
2004-08-25,2588630000.0,5567000000.0,0.4649955092509431
2004-08-26,2610850000.0,5567000000.0,0.4689868870127537
2004-08-27,2670440000.0,5567000000.0,0.47969103646488237
2004-08-30,2661350000.0,5567000000.0,0.478058200107778
2004-08-31,2709830000.0,5567000000.0,0.48676666067900126
2004-09-01,2741140000.0,5567000000.0,0.49239087479791627
2004-09-02,2776490000.0,5567000000.0,0.49874079396443327
2004-09-03,2770430000.0,5567000000.0,0.49765223639303036
2004-09-07,2756290000.0,5567000000.0,0.49511226872642355
2004-09-08,2749220000.0,5567000000.0,0.49384228489312015
2004-09-09,2782550000.0,5567000000.0,0.4998293515358362
2004-09-10,2760330000.0,5567000000.0,0.4958379737740255
2004-09-13,2762350000.0,5567000000.0,0.49620082629782647
2004-09-14,2781540000.0,5567000000.0,0.4996479252739357
2004-09-15,2764370000.0,5567000000.0,0.49656367882162744
2004-09-16,2761340000.0,5567000000.0,0.496019400035926
2004-09-17,2828000000.0,5567000000.0,0.507993533321358
2004-09-20,2869410000.0,5567000000.0,0.5154320100592779
2004-09-21,2955260000.0,5567000000.0,0.5308532423208191
2004-09-22,2912840000.0,5567000000.0,0.5232333393209987
2004-09-23,2889610000.0,5567000000.0,0.5190605352972876
2004-09-24,2911830000.0,5567000000.0,0.5230519130590983
2004-09-27,2908800000.0,5567000000.0,0.5225076342733967
2004-09-28,3003740000.0,5567000000.0,0.5395617028920424
2004-09-29,2969400000.0,5567000000.0,0.5333932099874259
2004-09-30,2996670000.0,5567000000.0,0.538291719058739
2004-10-01,3086291571.05,5567000000.0,0.5543904384857195
2004-10-04,3082177886.85,5567000000.0,0.553651497548051
2004-10-05,3099661044.7000003,5567000000.0,0.5567919965331418
2004-10-06,3185019991.85,5567000000.0,0.572125020989761
2004-10-07,3132570518.3,5567000000.0,0.562703524034489
2004-10-08,3138741044.6,5567000000.0,0.5638119354409915
2004-10-11,3105831571.0,5567000000.0,0.5579004079396443
2004-10-12,3066751571.1,5567000000.0,0.5508804690317944
2004-10-13,2989619992.35,5567000000.0,0.5370253264505119
2004-10-14,2988591571.2999997,5567000000.0,0.5368405912160948
2004-10-15,2996818939.7000003,5567000000.0,0.5383184730914317
2004-10-18,2947454729.3,5567000000.0,0.5294511818394109
2004-10-19,2956710518.75,5567000000.0,0.5311137989491648
2004-10-20,3032813676.45,5567000000.0,0.5447842062960302
2004-10-21,3033842097.5,5567000000.0,0.5449689415304473
2004-10-22,3029728413.3,5567000000.0,0.5442300005927789
2004-10-25,3019444202.7999997,5567000000.0,0.5423826482486078
2004-10-26,3053382097.4500003,5567000000.0,0.5484789109843723
2004-10-27,2874436834.75,5567000000.0,0.5163349801957967
2004-10-28,2720173677.25,5567000000.0,0.4886246950332315
2004-10-29,2766452624.5,5567000000.0,0.49693778058200105
2004-11-01,2736628414.0499997,5567000000.0,0.4915804587839051
2004-11-02,2693434729.9500003,5567000000.0,0.48382157893838695
2004-11-03,2740742098.25,5567000000.0,0.49231939972157357
2004-11-04,2758225256.1,5567000000.0,0.49545989870666424
2004-11-05,2751026308.75,5261000000.0,0.5229093915130203
2004-11-08,2700633677.3,5261000000.0,0.51333086434138
