date,close price,DISCK_SHE,DISCK_TA,DISCK_TL,market cap,PB Ratio
2011-06-30,18.28,6408000000.0,11108000000.0,4700000000.0,7531360000,1.1753058676654182
2011-07-01,18.68,6408000000.0,11108000000.0,4700000000.0,7696160000,1.201023720349563
2011-07-05,18.92,6408000000.0,11108000000.0,4700000000.0,7795040000,1.2164544319600499
2011-07-06,18.74,6408000000.0,11108000000.0,4700000000.0,7720880000,1.2048813982521849
2011-07-07,19.1,6408000000.0,11108000000.0,4700000000.0,7869200000,1.228027465667915
2011-07-08,18.77,6408000000.0,11108000000.0,4700000000.0,7733240000,1.2068102372034957
2011-07-11,18.68,6408000000.0,11108000000.0,4700000000.0,7696160000,1.201023720349563
2011-07-12,18.87,6408000000.0,11108000000.0,4700000000.0,7774440000,1.2132397003745319
2011-07-13,18.83,6408000000.0,11108000000.0,4700000000.0,7757960000,1.2106679151061173
2011-07-14,18.76,6408000000.0,11108000000.0,4700000000.0,7729120000,1.206167290886392
2011-07-15,18.71,6408000000.0,11108000000.0,4700000000.0,7708520000,1.2029525593008739
2011-07-18,18.26,6408000000.0,11108000000.0,4700000000.0,7523120000,1.174019975031211
2011-07-19,18.34,6408000000.0,11108000000.0,4700000000.0,7556080000,1.17916354556804
2011-07-20,18.13,6408000000.0,11108000000.0,4700000000.0,7469560000,1.165661672908864
2011-07-21,18.45,6408000000.0,11108000000.0,4700000000.0,7601400000,1.1862359550561798
2011-07-22,18.46,6408000000.0,11108000000.0,4700000000.0,7605520000,1.1868789013732834
2011-07-25,18.08,6408000000.0,11108000000.0,4700000000.0,7448960000,1.1624469413233458
2011-07-26,18.14,6408000000.0,11108000000.0,4700000000.0,7473680000,1.1663046192259676
2011-07-27,18.08,6408000000.0,11108000000.0,4700000000.0,7448960000,1.1624469413233458
2011-07-28,18.25,6408000000.0,11108000000.0,4700000000.0,7519000000,1.1733770287141074
2011-07-29,18.01,6408000000.0,11108000000.0,4700000000.0,7420120000,1.1579463171036204
2011-08-01,17.78,6408000000.0,11108000000.0,4700000000.0,7325360000,1.1431585518102372
2011-08-02,17.23,6408000000.0,11108000000.0,4700000000.0,7098760000,1.1077965043695381
2011-08-03,17.11,6408000000.0,11108000000.0,4700000000.0,7049320000,1.1000811485642947
2011-08-04,16.43,6513000000.0,11836000000.0,5323000000.0,6769160000,1.0393305696299708
2011-08-05,16.92,6513000000.0,11836000000.0,5323000000.0,6971040000,1.0703270382312298
2011-08-08,15.83,6513000000.0,11836000000.0,5323000000.0,6521960000,1.001375710118225
2011-08-09,17.02,6513000000.0,11836000000.0,5323000000.0,7012240000,1.076652848149854
2011-08-10,16.76,6513000000.0,11836000000.0,5323000000.0,6905120000,1.060205742361431
2011-08-11,17.55,6513000000.0,11836000000.0,5323000000.0,7230600000,1.110179640718563
2011-08-12,17.95,6513000000.0,11836000000.0,5323000000.0,7395400000,1.1354828803930601
2011-08-15,18.29,6513000000.0,11836000000.0,5323000000.0,7462320000,1.1457577153385536
2011-08-16,18.33,6513000000.0,11836000000.0,5323000000.0,7478640000,1.1482634730538923
2011-08-17,18.17,6513000000.0,11836000000.0,5323000000.0,7413360000,1.138240442192538
2011-08-18,16.88,6513000000.0,11836000000.0,5323000000.0,6887040000,1.0574297558728696
2011-08-19,16.85,6513000000.0,11836000000.0,5323000000.0,6874800000,1.0555504375863658
2011-08-22,16.56,6513000000.0,11836000000.0,5323000000.0,6756480000,1.0373836941501613
2011-08-23,17.48,6513000000.0,11836000000.0,5323000000.0,7131840000,1.095016121602948
2011-08-24,17.93,6513000000.0,11836000000.0,5323000000.0,7315440000,1.1232058959005067
2011-08-25,17.83,6513000000.0,11836000000.0,5323000000.0,7274640000,1.1169415016121602
2011-08-26,18.41,6513000000.0,11836000000.0,5323000000.0,7511280000,1.1532749884845692
2011-08-29,18.83,6513000000.0,11836000000.0,5323000000.0,7682640000,1.1795854444956242
2011-08-30,19.33,6513000000.0,11836000000.0,5323000000.0,7886640000,1.210907415937356
2011-08-31,19.75,6513000000.0,11836000000.0,5323000000.0,8058000000,1.2372178719484108
2011-09-01,19.63,6513000000.0,11836000000.0,5323000000.0,8009040000,1.2297005988023952
2011-09-02,19.39,6513000000.0,11836000000.0,5323000000.0,7911120000,1.2146660525103639
2011-09-06,18.99,6513000000.0,11836000000.0,5323000000.0,7747920000,1.1896084753569784
2011-09-07,19.17,6513000000.0,11836000000.0,5323000000.0,7821360000,1.2008843850760018
2011-09-08,18.73,6513000000.0,11836000000.0,5323000000.0,7641840000,1.1733210502072777
2011-09-09,18.35,6513000000.0,11836000000.0,5323000000.0,7486800000,1.1495163519115614
2011-09-12,18.04,6513000000.0,11836000000.0,5323000000.0,7360320000,1.1300967296176878
2011-09-13,18.29,6513000000.0,11836000000.0,5323000000.0,7462320000,1.1457577153385536
2011-09-14,18.75,6513000000.0,11836000000.0,5323000000.0,7650000000,1.174573929064947
2011-09-15,19.11,6513000000.0,11836000000.0,5323000000.0,7796880000,1.197125748502994
2011-09-16,18.8,6513000000.0,11836000000.0,5323000000.0,7670400000,1.1777061262091202
2011-09-19,18.86,6513000000.0,11836000000.0,5323000000.0,7694880000,1.181464762782128
2011-09-20,18.98,6513000000.0,11836000000.0,5323000000.0,7743840000,1.1889820359281438
2011-09-21,18.97,6513000000.0,11836000000.0,5323000000.0,7739760000,1.188355596499309
2011-09-22,18.46,6513000000.0,11836000000.0,5323000000.0,7531680000,1.1564071856287426
2011-09-23,19.07,6513000000.0,11836000000.0,5323000000.0,7780560000,1.1946199907876554
2011-09-26,19.4,6513000000.0,11836000000.0,5323000000.0,7915200000,1.2152924919391985
2011-09-27,19.17,6513000000.0,11836000000.0,5323000000.0,7821360000,1.2008843850760018
2011-09-28,18.34,6513000000.0,11836000000.0,5323000000.0,7482720000,1.1488899124827268
2011-09-29,18.05,6513000000.0,11836000000.0,5323000000.0,7364400000,1.1307231690465223
2011-09-30,17.58,6513000000.0,11836000000.0,5323000000.0,7172640000,1.1012805158912944
2011-10-03,17.07,6513000000.0,11836000000.0,5323000000.0,6964560000,1.0693321050207278
2011-10-04,17.47,6513000000.0,11836000000.0,5323000000.0,7127760000,1.0943896821741133
2011-10-05,17.79,6513000000.0,11836000000.0,5323000000.0,7258320000,1.1144357438968218
2011-10-06,18.21,6513000000.0,11836000000.0,5323000000.0,7429680000,1.1407461999078765
2011-10-07,18.07,6513000000.0,11836000000.0,5323000000.0,7372560000,1.1319760479041916
2011-10-10,18.67,6513000000.0,11836000000.0,5323000000.0,7617360000,1.16956241363427
2011-10-11,18.95,6513000000.0,11836000000.0,5323000000.0,7731600000,1.1871027176416398
2011-10-12,19.17,6513000000.0,11836000000.0,5323000000.0,7821360000,1.2008843850760018
2011-10-13,19.17,6513000000.0,11836000000.0,5323000000.0,7821360000,1.2008843850760018
2011-10-14,19.59,6513000000.0,11836000000.0,5323000000.0,7992720000,1.2271948410870566
2011-10-17,19.4,6513000000.0,11836000000.0,5323000000.0,7915200000,1.2152924919391985
2011-10-18,19.48,6513000000.0,11836000000.0,5323000000.0,7947840000,1.2203040073698757
2011-10-19,19.26,6513000000.0,11836000000.0,5323000000.0,7858080000,1.2065223399355136
2011-10-20,19.36,6513000000.0,11836000000.0,5323000000.0,7898880000,1.21278673422386
2011-10-21,20.09,6513000000.0,11836000000.0,5323000000.0,8196720000,1.2585168125287887
2011-10-24,20.22,6513000000.0,11836000000.0,5323000000.0,8249760000,1.266660525103639
2011-10-25,19.9,6513000000.0,11836000000.0,5323000000.0,8119200000,1.2466144633809304
2011-10-26,19.64,6513000000.0,11836000000.0,5323000000.0,8013120000,1.23032703823123
2011-10-27,19.88,6513000000.0,11836000000.0,5323000000.0,8111040000,1.245361584523261
2011-10-28,19.6,6513000000.0,11836000000.0,5323000000.0,7996800000,1.2278212805158912
2011-10-31,19.79,6513000000.0,11836000000.0,5323000000.0,8074320000,1.2397236296637495
2011-11-01,19.24,6513000000.0,11836000000.0,5323000000.0,7849920000,1.2052694610778443
2011-11-02,20.03,6402000000.0,11801000000.0,5399000000.0,8172240000,1.2765135895032802
2011-11-03,20.23,6402000000.0,11801000000.0,5399000000.0,8253840000,1.2892596063730084
2011-11-04,20.11,6402000000.0,11801000000.0,5399000000.0,8204880000,1.2816119962511716
2011-11-07,20.4,6402000000.0,11801000000.0,5399000000.0,8323200000,1.3000937207122774
2011-11-08,20.9,6402000000.0,11801000000.0,5399000000.0,8527200000,1.3319587628865979
2011-11-09,19.47,6402000000.0,11801000000.0,5399000000.0,7943760000,1.2408247422680412
2011-11-10,19.39,6402000000.0,11801000000.0,5399000000.0,7911120000,1.23572633552015
2011-11-11,19.67,6402000000.0,11801000000.0,5399000000.0,8025360000,1.2535707591377694
2011-11-14,19.68,6402000000.0,11801000000.0,5399000000.0,8029440000,1.254208059981256
2011-11-15,19.34,6402000000.0,11801000000.0,5399000000.0,7832700000,1.223477038425492
2011-11-16,19.2,6402000000.0,11801000000.0,5399000000.0,7776000000,1.2146204311152764
2011-11-17,18.75,6402000000.0,11801000000.0,5399000000.0,7593750000,1.1861527647610122
2011-11-18,18.75,6402000000.0,11801000000.0,5399000000.0,7593750000,1.1861527647610122
2011-11-21,18.49,6402000000.0,11801000000.0,5399000000.0,7488450000,1.1697047797563263
2011-11-22,18.72,6402000000.0,11801000000.0,5399000000.0,7581600000,1.1842549203373947
2011-11-23,18.09,6402000000.0,11801000000.0,5399000000.0,7326450000,1.1444001874414245
2011-11-25,18.03,6402000000.0,11801000000.0,5399000000.0,7302150000,1.1406044985941892
2011-11-28,18.13,6402000000.0,11801000000.0,5399000000.0,7342650000,1.1469306466729148
2011-11-29,18.21,6402000000.0,11801000000.0,5399000000.0,7375050000,1.151991565135895
2011-11-30,18.92,6402000000.0,11801000000.0,5399000000.0,7662600000,1.1969072164948453
2011-12-01,18.73,6402000000.0,11801000000.0,5399000000.0,7585650000,1.184887535145267
2011-12-02,19.08,6402000000.0,11801000000.0,5399000000.0,7727400000,1.207029053420806
2011-12-05,18.95,6402000000.0,11801000000.0,5399000000.0,7674750000,1.198805060918463
2011-12-06,19.02,6402000000.0,11801000000.0,5399000000.0,7703100000,1.2032333645735707
2011-12-07,19.0,6402000000.0,11801000000.0,5399000000.0,7695000000,1.2019681349578257
2011-12-08,18.69,6402000000.0,11801000000.0,5399000000.0,7569450000,1.182357075913777
2011-12-09,18.98,6402000000.0,11801000000.0,5399000000.0,7686900000,1.2007029053420806
2011-12-12,18.89,6402000000.0,11801000000.0,5399000000.0,7650450000,1.1950093720712278
2011-12-13,18.85,6402000000.0,11801000000.0,5399000000.0,7634250000,1.1924789128397375
2011-12-14,18.45,6402000000.0,11801000000.0,5399000000.0,7472250000,1.167174320524836
2011-12-15,18.41,6402000000.0,11801000000.0,5399000000.0,7456050000,1.1646438612933459
2011-12-16,18.23,6402000000.0,11801000000.0,5399000000.0,7383150000,1.1532567947516401
2011-12-19,18.09,6402000000.0,11801000000.0,5399000000.0,7326450000,1.1444001874414245
2011-12-20,18.54,6402000000.0,11801000000.0,5399000000.0,7508700000,1.172867853795689
2011-12-21,18.47,6402000000.0,11801000000.0,5399000000.0,7480350000,1.168439550140581
2011-12-22,18.45,6402000000.0,11801000000.0,5399000000.0,7472250000,1.167174320524836
2011-12-23,18.59,6402000000.0,11801000000.0,5399000000.0,7528950000,1.1760309278350516
2011-12-27,18.63,6402000000.0,11801000000.0,5399000000.0,7545150000,1.1785613870665417
2011-12-28,18.79,6402000000.0,11801000000.0,5399000000.0,7609950000,1.1886832239925023
2011-12-29,18.74,6402000000.0,11801000000.0,5399000000.0,7589700000,1.1855201499531396
2011-12-30,18.85,6402000000.0,11801000000.0,5399000000.0,7634250000,1.1924789128397375
2012-01-03,18.9,6402000000.0,11801000000.0,5399000000.0,7654500000,1.1956419868791002
2012-01-04,18.75,6402000000.0,11801000000.0,5399000000.0,7593750000,1.1861527647610122
2012-01-05,18.57,6402000000.0,11801000000.0,5399000000.0,7520850000,1.1747656982193064
2012-01-06,18.66,6402000000.0,11801000000.0,5399000000.0,7557300000,1.1804592314901594
2012-01-09,18.73,6402000000.0,11801000000.0,5399000000.0,7585650000,1.184887535145267
2012-01-10,19.07,6402000000.0,11801000000.0,5399000000.0,7723350000,1.2063964386129336
2012-01-11,19.29,6402000000.0,11801000000.0,5399000000.0,7812450000,1.2203139643861294
2012-01-12,19.69,6402000000.0,11801000000.0,5399000000.0,7974450000,1.245618556701031
2012-01-13,19.81,6402000000.0,11801000000.0,5399000000.0,8023050000,1.2532099343955014
2012-01-17,19.92,6402000000.0,11801000000.0,5399000000.0,8067600000,1.2601686972820993
2012-01-18,19.98,6402000000.0,11801000000.0,5399000000.0,8091900000,1.2639643861293346
2012-01-19,20.33,6402000000.0,11801000000.0,5399000000.0,8233650000,1.2861059044048735
2012-01-20,19.99,6402000000.0,11801000000.0,5399000000.0,8095950000,1.2645970009372072
2012-01-23,19.89,6402000000.0,11801000000.0,5399000000.0,8055450000,1.2582708528584816
2012-01-24,19.93,6402000000.0,11801000000.0,5399000000.0,8071650000,1.260801312089972
2012-01-25,20.01,6402000000.0,11801000000.0,5399000000.0,8104050000,1.265862230552952
2012-01-26,19.93,6402000000.0,11801000000.0,5399000000.0,8071650000,1.260801312089972
2012-01-27,19.59,6402000000.0,11801000000.0,5399000000.0,7933950000,1.2392924086223056
2012-01-30,19.47,6402000000.0,11801000000.0,5399000000.0,7885350000,1.2317010309278351
2012-01-31,19.42,6402000000.0,11801000000.0,5399000000.0,7865100000,1.2285379568884724
2012-02-01,19.63,6402000000.0,11801000000.0,5399000000.0,7950150000,1.2418228678537957
2012-02-02,19.48,6402000000.0,11801000000.0,5399000000.0,7889400000,1.2323336457357077
2012-02-03,19.67,6402000000.0,11801000000.0,5399000000.0,7966350000,1.2443533270852858
2012-02-06,19.89,6402000000.0,11801000000.0,5399000000.0,8055450000,1.2582708528584816
2012-02-07,20.28,6402000000.0,11801000000.0,5399000000.0,8213400000,1.2829428303655108
2012-02-08,20.42,6402000000.0,11801000000.0,5399000000.0,8270100000,1.2917994376757262
2012-02-09,20.38,6402000000.0,11801000000.0,5399000000.0,8253900000,1.2892689784442362
2012-02-10,20.52,6402000000.0,11801000000.0,5399000000.0,8310600000,1.2981255857544518
2012-02-13,20.68,6402000000.0,11801000000.0,5399000000.0,8375400000,1.3082474226804124
2012-02-14,20.73,6402000000.0,11801000000.0,5399000000.0,8395650000,1.311410496719775
2012-02-15,20.76,6402000000.0,11801000000.0,5399000000.0,8096400000,1.2646672914714152
2012-02-16,20.62,6402000000.0,11801000000.0,5399000000.0,8041800000,1.2561387066541705
2012-02-17,20.76,6517000000.0,11913000000.0,5396000000.0,8096400000,1.2423507748964246
2012-02-21,20.51,6517000000.0,11913000000.0,5396000000.0,7998900000,1.227389903329753
2012-02-22,20.39,6517000000.0,11913000000.0,5396000000.0,7952100000,1.2202086849777505
2012-02-23,20.42,6517000000.0,11913000000.0,5396000000.0,7963800000,1.222003989565751
2012-02-24,20.57,6517000000.0,11913000000.0,5396000000.0,8022300000,1.2309805125057542
2012-02-27,20.65,6517000000.0,11913000000.0,5396000000.0,8053500000,1.2357679914070892
2012-02-28,21.28,6517000000.0,11913000000.0,5396000000.0,8299200000,1.273469387755102
2012-02-29,21.73,6517000000.0,11913000000.0,5396000000.0,8474700000,1.3003989565751113
2012-03-01,21.7,6517000000.0,11913000000.0,5396000000.0,8463000000,1.2986036519871107
2012-03-02,22.15,6517000000.0,11913000000.0,5396000000.0,8638500000,1.3255332208071198
2012-03-05,22.27,6517000000.0,11913000000.0,5396000000.0,8685300000,1.3327144391591224
2012-03-06,21.69,6517000000.0,11913000000.0,5396000000.0,8459100000,1.2980052171244438
2012-03-07,21.66,6517000000.0,11913000000.0,5396000000.0,8447400000,1.2962099125364432
2012-03-08,22.14,6517000000.0,11913000000.0,5396000000.0,8634600000,1.324934785944453
2012-03-09,22.04,6517000000.0,11913000000.0,5396000000.0,8595600000,1.3189504373177843
2012-03-12,21.84,6517000000.0,11913000000.0,5396000000.0,8517600000,1.3069817400644468
2012-03-13,22.62,6517000000.0,11913000000.0,5396000000.0,8821800000,1.3536596593524628
2012-03-14,22.29,6517000000.0,11913000000.0,5396000000.0,8693100000,1.333911308884456
2012-03-15,22.33,6517000000.0,11913000000.0,5396000000.0,8708700000,1.3363050483351235
2012-03-16,22.59,6517000000.0,11913000000.0,5396000000.0,8810100000,1.3518643547644622
2012-03-19,22.73,6517000000.0,11913000000.0,5396000000.0,8864700000,1.3602424428417983
2012-03-20,22.35,6517000000.0,11913000000.0,5396000000.0,8716500000,1.3375019180604573
2012-03-21,22.95,6517000000.0,11913000000.0,5396000000.0,8950500000,1.3734080098204695
2012-03-22,22.92,6517000000.0,11913000000.0,5396000000.0,8938800000,1.371612705232469
2012-03-23,23.21,6517000000.0,11913000000.0,5396000000.0,9051900000,1.3889673162498082
2012-03-26,23.2,6517000000.0,11913000000.0,5396000000.0,9048000000,1.3883688813871413
2012-03-27,23.08,6517000000.0,11913000000.0,5396000000.0,9001200000,1.381187663035139
2012-03-28,22.96,6517000000.0,11913000000.0,5396000000.0,8954400000,1.3740064446831364
2012-03-29,22.98,6517000000.0,11913000000.0,5396000000.0,8962200000,1.37520331440847
2012-03-30,23.44,6517000000.0,11913000000.0,5396000000.0,9141600000,1.4027313180911463
2012-04-02,23.65,6517000000.0,11913000000.0,5396000000.0,9223500000,1.4152984502071506
2012-04-03,23.73,6517000000.0,11913000000.0,5396000000.0,9254700000,1.4200859291084855
2012-04-04,23.82,6517000000.0,11913000000.0,5396000000.0,9289800000,1.4254718428724873
2012-04-05,23.98,6517000000.0,11913000000.0,5396000000.0,9352200000,1.4350468006751573
2012-04-09,23.82,6517000000.0,11913000000.0,5396000000.0,9289800000,1.4254718428724873
2012-04-10,23.38,6517000000.0,11913000000.0,5396000000.0,9118200000,1.399140708915145
2012-04-11,23.8,6517000000.0,11913000000.0,5396000000.0,9282000000,1.4242749731471536
2012-04-12,24.09,6517000000.0,11913000000.0,5396000000.0,9395100000,1.4416295841644928
2012-04-13,24.11,6517000000.0,11913000000.0,5396000000.0,9402900000,1.4428264538898266
2012-04-16,23.89,6517000000.0,11913000000.0,5396000000.0,9317100000,1.4296608869111553
2012-04-17,24.02,6517000000.0,11913000000.0,5396000000.0,9367800000,1.4374405401258248
2012-04-18,24.06,6517000000.0,11913000000.0,5396000000.0,9383400000,1.4398342795764922
2012-04-19,23.9,6517000000.0,11913000000.0,5396000000.0,9321000000,1.4302593217738222
2012-04-20,24.09,6517000000.0,11913000000.0,5396000000.0,9395100000,1.4416295841644928
2012-04-23,23.76,6517000000.0,11913000000.0,5396000000.0,9266400000,1.4218812336964861
2012-04-24,23.95,6517000000.0,11913000000.0,5396000000.0,9340500000,1.4332514960871567
2012-04-25,24.17,6517000000.0,11913000000.0,5396000000.0,9426300000,1.4464170630658277
2012-04-26,24.53,6517000000.0,11913000000.0,5396000000.0,9566700000,1.4679607181218353
2012-04-27,25.2,6517000000.0,11913000000.0,5396000000.0,9828000000,1.5080558539205156
2012-04-30,24.84,6517000000.0,11913000000.0,5396000000.0,9687600000,1.4865121988645082
2012-05-01,24.7,6517000000.0,11913000000.0,5396000000.0,9633000000,1.478134110787172
2012-05-02,24.93,6517000000.0,11913000000.0,5396000000.0,9722700000,1.49189811262851
2012-05-03,25.23,6517000000.0,11913000000.0,5396000000.0,9839700000,1.5098511585085161
2012-05-04,24.63,6517000000.0,11913000000.0,5396000000.0,9605700000,1.473945066748504
2012-05-07,24.68,6517000000.0,11913000000.0,5396000000.0,9625200000,1.4769372410618382
2012-05-08,23.58,6565000000.0,11935000000.0,5370000000.0,9196200000,1.4007920792079207
2012-05-09,23.61,6565000000.0,11935000000.0,5370000000.0,9207900000,1.4025742574257425
2012-05-10,23.48,6565000000.0,11935000000.0,5370000000.0,9157200000,1.3948514851485148
2012-05-11,23.75,6565000000.0,11935000000.0,5370000000.0,9262500000,1.4108910891089108
2012-05-14,23.41,6565000000.0,11935000000.0,5370000000.0,9129900000,1.3906930693069306
2012-05-15,23.47,6565000000.0,11935000000.0,5370000000.0,9153300000,1.3942574257425742
2012-05-16,23.63,6565000000.0,11935000000.0,5370000000.0,9144810000,1.392964204112719
2012-05-17,22.32,6565000000.0,11935000000.0,5370000000.0,8637840000,1.3157410510281797
2012-05-18,22.03,6565000000.0,11935000000.0,5370000000.0,8525610000,1.2986458492003046
2012-05-21,22.79,6565000000.0,11935000000.0,5370000000.0,8819730000,1.3434470677837014
2012-05-22,22.95,6565000000.0,11935000000.0,5370000000.0,8881650000,1.3528789032749429
2012-05-23,23.08,6565000000.0,11935000000.0,5370000000.0,8931960000,1.3605422696115765
2012-05-24,23.19,6565000000.0,11935000000.0,5370000000.0,8974530000,1.367026656511805
2012-05-25,23.51,6565000000.0,11935000000.0,5370000000.0,9098370000,1.385890327494288
2012-05-29,23.7,6565000000.0,11935000000.0,5370000000.0,9171900000,1.397090632140137
2012-05-30,23.38,6565000000.0,11935000000.0,5370000000.0,9048060000,1.3782269611576543
2012-05-31,23.3,6565000000.0,11935000000.0,5370000000.0,9017100000,1.3735110434120334
2012-06-01,22.6,6565000000.0,11935000000.0,5370000000.0,8746200000,1.3322467631378523
2012-06-04,22.49,6565000000.0,11935000000.0,5370000000.0,8703630000,1.3257623762376238
2012-06-05,22.83,6565000000.0,11935000000.0,5370000000.0,8835210000,1.3458050266565118
2012-06-06,23.3,6565000000.0,11935000000.0,5370000000.0,9017100000,1.3735110434120334
2012-06-07,23.61,6565000000.0,11935000000.0,5370000000.0,9137070000,1.3917852246763138
2012-06-08,23.8,6565000000.0,11935000000.0,5370000000.0,9210600000,1.402985529322163
2012-06-11,23.85,6565000000.0,11935000000.0,5370000000.0,9229950000,1.405932977913176
2012-06-12,24.2,6565000000.0,11935000000.0,5370000000.0,9365400000,1.4265651180502665
2012-06-13,23.41,6565000000.0,11935000000.0,5370000000.0,9059670000,1.379995430312262
2012-06-14,23.49,6565000000.0,11935000000.0,5370000000.0,9090630000,1.3847113480578828
2012-06-15,23.79,6565000000.0,11935000000.0,5370000000.0,9206730000,1.4023960396039603
2012-06-18,24.09,6565000000.0,11935000000.0,5370000000.0,9322830000,1.420080731150038
2012-06-19,24.42,6565000000.0,11935000000.0,5370000000.0,9450540000,1.4395338918507234
2012-06-20,24.86,6565000000.0,11935000000.0,5370000000.0,9620820000,1.4654714394516375
2012-06-21,24.76,6565000000.0,11935000000.0,5370000000.0,9582120000,1.4595765422696116
2012-06-22,24.79,6565000000.0,11935000000.0,5370000000.0,9593730000,1.4613450114242192
2012-06-25,24.63,6565000000.0,11935000000.0,5370000000.0,9531810000,1.451913175932978
2012-06-26,24.65,6565000000.0,11935000000.0,5370000000.0,9539550000,1.4530921553693832
2012-06-27,24.79,6565000000.0,11935000000.0,5370000000.0,9593730000,1.4613450114242192
2012-06-28,24.67,6565000000.0,11935000000.0,5370000000.0,9547290000,1.4542711348057882
2012-06-29,25.05,6565000000.0,11935000000.0,5370000000.0,9694350000,1.4766717440974866
2012-07-02,25.52,6565000000.0,11935000000.0,5370000000.0,9876240000,1.5043777608530084
2012-07-03,25.5,6565000000.0,11935000000.0,5370000000.0,9868500000,1.5031987814166032
2012-07-05,25.18,6565000000.0,11935000000.0,5370000000.0,9744660000,1.4843351104341203
2012-07-06,24.78,6565000000.0,11935000000.0,5370000000.0,9589860000,1.4607555217060169
2012-07-09,23.92,6565000000.0,11935000000.0,5370000000.0,9257040000,1.410059405940594
2012-07-10,23.25,6565000000.0,11935000000.0,5370000000.0,8997750000,1.3705635948210206
2012-07-11,23.14,6565000000.0,11935000000.0,5370000000.0,8955180000,1.3640792079207922
2012-07-12,23.06,6565000000.0,11935000000.0,5370000000.0,8924220000,1.3593632901751713
2012-07-13,23.21,6565000000.0,11935000000.0,5370000000.0,8982270000,1.3682056359482102
2012-07-16,22.64,6565000000.0,11935000000.0,5370000000.0,8761680000,1.3346047220106627
2012-07-17,23.15,6565000000.0,11935000000.0,5370000000.0,8959050000,1.3646686976389946
2012-07-18,23.14,6565000000.0,11935000000.0,5370000000.0,8955180000,1.3640792079207922
2012-07-19,23.46,6565000000.0,11935000000.0,5370000000.0,9079020000,1.382942878903275
2012-07-20,23.17,6565000000.0,11935000000.0,5370000000.0,8966790000,1.3658476770753998
2012-07-23,22.83,6565000000.0,11935000000.0,5370000000.0,8835210000,1.3458050266565118
2012-07-24,22.75,6565000000.0,11935000000.0,5370000000.0,8804250000,1.3410891089108912
2012-07-25,23.02,6565000000.0,11935000000.0,5370000000.0,8908740000,1.357005331302361
2012-07-26,23.49,6565000000.0,11935000000.0,5370000000.0,9090630000,1.3847113480578828
2012-07-27,24.18,6565000000.0,11935000000.0,5370000000.0,9357660000,1.4253861386138613
2012-07-30,23.55,6565000000.0,11935000000.0,5370000000.0,9113850000,1.3882482863670982
2012-07-31,23.31,6471000000.0,12810000000.0,6339000000.0,9020970000,1.3940611961057023
2012-08-01,22.99,6471000000.0,12810000000.0,6339000000.0,8897130000,1.374923504867872
2012-08-02,23.51,6471000000.0,12810000000.0,6339000000.0,9098370000,1.4060222531293463
2012-08-03,24.29,6471000000.0,12810000000.0,6339000000.0,9400230000,1.4526703755215578
2012-08-06,24.76,6471000000.0,12810000000.0,6339000000.0,9582120000,1.480778859527121
2012-08-07,25.26,6471000000.0,12810000000.0,6339000000.0,9775620000,1.510681502086231
2012-08-08,25.31,6471000000.0,12810000000.0,6339000000.0,9794970000,1.513671766342142
2012-08-09,25.36,6471000000.0,12810000000.0,6339000000.0,9814320000,1.516662030598053
2012-08-10,25.7,6471000000.0,12810000000.0,6339000000.0,9945900000,1.5369958275382476
2012-08-13,25.5,6471000000.0,12810000000.0,6339000000.0,9868500000,1.5250347705146037
2012-08-14,24.97,6471000000.0,12810000000.0,6339000000.0,9663390000,1.493337969401947
2012-08-15,25.06,6471000000.0,12810000000.0,6339000000.0,9597980000,1.4832297944676247
2012-08-16,25.04,6471000000.0,12810000000.0,6339000000.0,9590320000,1.4820460516148972
2012-08-17,24.86,6471000000.0,12810000000.0,6339000000.0,9521380000,1.4713923659403492
2012-08-20,24.63,6471000000.0,12810000000.0,6339000000.0,9433290000,1.4577793231339824
2012-08-21,24.79,6471000000.0,12810000000.0,6339000000.0,9494570000,1.4672492659558027
2012-08-22,24.68,6471000000.0,12810000000.0,6339000000.0,9452440000,1.4607386802658013
2012-08-23,24.43,6471000000.0,12810000000.0,6339000000.0,9356690000,1.4459418946067069
2012-08-24,25.05,6471000000.0,12810000000.0,6339000000.0,9594150000,1.482637923041261
2012-08-27,25.32,6471000000.0,12810000000.0,6339000000.0,9697560000,1.498618451553083
2012-08-28,25.19,6471000000.0,12810000000.0,6339000000.0,9647770000,1.4909241230103538
2012-08-29,25.31,6471000000.0,12810000000.0,6339000000.0,9693730000,1.4980265801267192
2012-08-30,25.52,6471000000.0,12810000000.0,6339000000.0,9774160000,1.5104558800803585
2012-08-31,25.91,6471000000.0,12810000000.0,6339000000.0,9923530000,1.5335388657085458
2012-09-04,26.04,6471000000.0,12810000000.0,6339000000.0,9973320000,1.541233194251275
2012-09-05,25.87,6471000000.0,12810000000.0,6339000000.0,9908210000,1.5311713800030906
2012-09-06,26.13,6471000000.0,12810000000.0,6339000000.0,10007790000,1.5465600370885488
2012-09-07,26.24,6471000000.0,12810000000.0,6339000000.0,10049920000,1.5530706227785505
2012-09-10,26.1,6471000000.0,12810000000.0,6339000000.0,9996300000,1.5447844228094576
2012-09-11,25.96,6471000000.0,12810000000.0,6339000000.0,9942680000,1.5364982228403647
2012-09-12,26.23,6471000000.0,12810000000.0,6339000000.0,10046090000,1.5524787513521867
2012-09-13,27.01,6471000000.0,12810000000.0,6339000000.0,10344830000,1.5986447226085612
