date,PRGO,PRGO_SHE,PB Ratio
2014-09-22,20127744000.0,8692900000.0,2.315423391503411
2014-09-23,20082048000.0,8692900000.0,2.310166687756675
2014-09-24,20548416000.0,8692900000.0,2.363815987760126
2014-09-25,20263488000.0,8692900000.0,2.331038893809891
2014-09-26,20256768000.0,8692900000.0,2.330265849141253
2014-09-29,20303388000.0,8692900000.0,2.335628846529927
2014-09-30,20365764000.0,8692900000.0,2.342804357579174
2014-10-01,20228808000.0,8692900000.0,2.327049431144957
2014-10-02,20537976000.0,8692900000.0,2.362615007649921
2014-10-03,21039696000.0,8692900000.0,2.4203310747851696
2014-10-06,20749512000.0,8692900000.0,2.386949349469107
2014-10-07,20334576000.0,8692900000.0,2.33921660205455
2014-10-08,20533908000.0,8692900000.0,2.362147039538014
2014-10-09,20664084000.0,8692900000.0,2.377122019119051
2014-10-10,20230164000.0,8692900000.0,2.327205420515593
2014-10-13,19759632000.0,8692900000.0,2.2730771089049684
2014-10-14,19957608000.0,8692900000.0,2.295851557017796
2014-10-15,19777260000.0,8692900000.0,2.275104970723234
2014-10-16,19755564000.0,8692900000.0,2.272609140793061
2014-10-17,19767768000.0,8692900000.0,2.2740130451287834
2014-10-20,20132532000.0,8692900000.0,2.3159741858298153
2014-10-21,20361696000.0,8692900000.0,2.3423363894672664
2014-10-22,20375256000.0,8692900000.0,2.3438962831736245
2014-10-23,20870196000.0,8692900000.0,2.4008324034556936
2014-10-24,21038340000.0,8692900000.0,2.4201750854145336
2014-10-27,20992236000.0,8692900000.0,2.414871446812916
2014-10-28,21176652000.0,8692900000.0,2.436086001219386
2014-10-29,21018000000.0,8692900000.0,2.4178352448549965
2014-10-30,21876348000.0,8692900000.0,2.516576516467462
2014-10-31,21892620000.0,8692900000.0,2.5184483889150915
2014-11-03,21689220000.0,8692900000.0,2.4950499833197206
2014-11-04,21675660000.0,8692900000.0,2.4934900896133625
2014-11-05,21492600000.0,8692900000.0,2.472431524577529
2014-11-06,20677644000.0,8716700000.0,2.3721871809285626
2014-11-07,21122412000.0,8716700000.0,2.4232119953652185
2014-11-10,21229536000.0,8716700000.0,2.4355015085984375
2014-11-11,21077664000.0,8716700000.0,2.418078401229823
2014-11-12,21000372000.0,8716700000.0,2.409211284086868
2014-11-13,21089868000.0,8716700000.0,2.419478472357658
2014-11-14,20944776000.0,8716700000.0,2.402833182282286
2014-11-17,20788836000.0,8716700000.0,2.3849433845377264
2014-11-18,21687864000.0,8716700000.0,2.488081957621577
2014-11-19,21534636000.0,8716700000.0,2.4705032867943144
2014-11-20,20919012000.0,8716700000.0,2.3998774765679673
2014-11-21,20950200000.0,8716700000.0,2.403455436116879
2014-11-24,21274284000.0,8716700000.0,2.440635102733833
2014-11-25,21217332000.0,8716700000.0,2.4341014374706025
2014-11-26,21590232000.0,8716700000.0,2.4768813885988963
2014-11-28,21721764000.0,8716700000.0,2.4919710440877854
2014-12-01,21450564000.0,8716700000.0,2.4608583523581173
2014-12-02,21426156000.0,8716700000.0,2.458058210102447
2014-12-03,21639048000.0,8716700000.0,2.482481673110237
2014-12-04,21564468000.0,8716700000.0,2.4739256828845777
2014-12-05,21306828000.0,8716700000.0,2.444368625741393
2014-12-08,21455988000.0,8716700000.0,2.4614806061927106
2014-12-09,21576672000.0,8716700000.0,2.475325754012413
2014-12-10,21342084000.0,8716700000.0,2.4484132756662498
2014-12-11,21226824000.0,8716700000.0,2.435190381681141
2014-12-12,20802396000.0,8716700000.0,2.38649901912421
2014-12-15,20909520000.0,8716700000.0,2.398788532357429
2014-12-16,20851212000.0,8716700000.0,2.39209930363555
2014-12-17,21580740000.0,8716700000.0,2.475792444388358
2014-12-18,22353660000.0,8716700000.0,2.5644636158179126
2014-12-19,22799784000.0,8716700000.0,2.615643993713217
2014-12-22,22883856000.0,8716700000.0,2.6252889281494145
2014-12-23,22258740000.0,8716700000.0,2.553574173712529
2014-12-24,22524516000.0,8716700000.0,2.584064611607604
2014-12-26,22504176000.0,8716700000.0,2.5817311597278785
2014-12-29,23058750000.0,8716700000.0,2.645353172645611
2014-12-30,22968000000.0,8716700000.0,2.6349421225922653
2014-12-31,22984500000.0,8716700000.0,2.636835040783783
2015-01-02,22911625000.0,8716700000.0,2.6284746521045808
2015-01-05,22675125000.0,8716700000.0,2.601342824692831
2015-01-06,22632500000.0,8716700000.0,2.596452786031411
2015-01-07,23010625000.0,8716700000.0,2.6398321612536852
2015-01-08,23535875000.0,8716700000.0,2.7000900570169906
2015-01-09,23340625000.0,8716700000.0,2.677690525084034
2015-01-12,23281500000.0,8716700000.0,2.6709075682310965
2015-01-13,22521125000.0,8716700000.0,2.5836755882386684
2015-01-14,22369875000.0,8716700000.0,2.5663238381497586
2015-01-15,21795125000.0,8716700000.0,2.5003871878119015
2015-01-16,22071500000.0,8716700000.0,2.5320935675198184
2015-01-20,22270875000.0,8716700000.0,2.554966329000654
2015-01-21,21847375000.0,8716700000.0,2.5063814287517063
2015-01-22,21478875000.0,8716700000.0,2.4641062558078173
2015-01-23,21587500000.0,8716700000.0,2.476567967235307
2015-01-26,21660375000.0,8716700000.0,2.484928355914509
2015-01-27,21451375000.0,8716700000.0,2.460951392155288
2015-01-28,21107625000.0,8716700000.0,2.4215155964986748
2015-01-29,21175000000.0,8716700000.0,2.429245012447371
2015-01-30,20864250000.0,8716700000.0,2.393595053173793
2015-02-02,20955000000.0,8716700000.0,2.4040061032271387
2015-02-03,20809250000.0,8716700000.0,2.3872853258687345
2015-02-04,20828500000.0,8716700000.0,2.3894937304255053
2015-02-05,21316625000.0,9715200000.0,2.194151947463768
2015-02-06,20670375000.0,9715200000.0,2.127632472826087
2015-02-09,20329375000.0,9715200000.0,2.0925328351449277
2015-02-10,20619500000.0,9715200000.0,2.1223958333333335
2015-02-11,20318375000.0,9715200000.0,2.0914005887681157
2015-02-12,20718500000.0,9715200000.0,2.1325860507246377
2015-02-13,20748750000.0,9715200000.0,2.1356997282608696
2015-02-17,20886250000.0,9715200000.0,2.1498528079710146
2015-02-18,20707500000.0,9715200000.0,2.131453804347826
2015-02-19,20843625000.0,9715200000.0,2.1454653532608696
2015-02-20,20813375000.0,9715200000.0,2.1423516757246377
2015-02-23,20906875000.0,9715200000.0,2.151975769927536
2015-02-24,21103500000.0,9715200000.0,2.1722146739130435
2015-02-25,21000375000.0,9715200000.0,2.1615998641304346
2015-02-26,21346875000.0,9715200000.0,2.197265625
2015-02-27,21239625000.0,9715200000.0,2.186226222826087
2015-03-02,21663125000.0,9715200000.0,2.2298177083333335
2015-03-03,21480250000.0,9715200000.0,2.210994112318841
2015-03-04,21725000000.0,9715200000.0,2.2361865942028984
2015-03-05,22000000000.0,9715200000.0,2.2644927536231885
2015-03-06,21564125000.0,9715200000.0,2.219627490942029
2015-03-09,22020625000.0,9715200000.0,2.26661571557971
2015-03-10,21854250000.0,9715200000.0,2.2494904891304346
2015-03-11,22171875000.0,9715200000.0,2.2821841032608696
2015-03-12,22891000000.0,9715200000.0,2.3562047101449277
2015-03-13,22882750000.0,9715200000.0,2.355355525362319
2015-03-16,23618375000.0,9715200000.0,2.4310745018115942
2015-03-17,23716000000.0,9715200000.0,2.441123188405797
2015-03-18,23883750000.0,9715200000.0,2.458389945652174
2015-03-19,23425875000.0,9715200000.0,2.411260190217391
2015-03-20,23769625000.0,9715200000.0,2.4466428894927534
2015-03-23,22875875000.0,9715200000.0,2.3546478713768115
2015-03-24,22814000000.0,9715200000.0,2.3482789855072466
2015-03-25,22413875000.0,9715200000.0,2.3070935235507246
2015-03-26,22594000000.0,9715200000.0,2.3256340579710146
2015-03-27,22820875000.0,9715200000.0,2.3489866394927534
2015-03-30,23522748000.0,9715200000.0,2.421231472332016
2015-03-31,23143890000.0,9715200000.0,2.382235054347826
2015-04-01,22925802000.0,9715200000.0,2.359786931818182
2015-04-02,22889454000.0,9715200000.0,2.356045578063241
2015-04-06,23067000000.0,9715200000.0,2.374320652173913
2015-04-07,23026458000.0,9715200000.0,2.3701476037549405
2015-04-08,27261000000.0,9715200000.0,2.8060153162055337
2015-04-09,27778260000.0,9715200000.0,2.859257658102767
2015-04-10,27757290000.0,9715200000.0,2.8570991847826086
2015-04-13,28222824000.0,9715200000.0,2.9050172924901188
2015-04-14,28475862000.0,9715200000.0,2.93106287055336
2015-04-15,28408758000.0,9715200000.0,2.9241557559288536
2015-04-16,27820200000.0,9715200000.0,2.863574604743083
2015-04-17,27817404000.0,9715200000.0,2.863286808300395
2015-04-20,27691584000.0,9715200000.0,2.8503359683794467
2015-04-21,26956236000.0,9715200000.0,2.774645503952569
2015-04-22,28169700000.0,9715200000.0,2.8995491600790513
2015-04-23,28187874000.0,9715200000.0,2.9014198369565216
2015-04-24,26966022000.0,9715200000.0,2.7756527915019764
2015-04-27,26321544000.0,9715200000.0,2.7093157114624504
2015-04-28,26057322000.0,9715200000.0,2.6821189476284584
2015-04-29,25826652000.0,9585700000.0,2.6942896189115038
2015-04-30,25622544000.0,9585700000.0,2.6729966512617755
2015-05-01,26039148000.0,9585700000.0,2.716457640026289
2015-05-04,26274012000.0,9585700000.0,2.740959137047894
2015-05-05,26300574000.0,9585700000.0,2.7437301396872424
2015-05-06,26543826000.0,9585700000.0,2.769106690173905
2015-05-07,26701800000.0,9585700000.0,2.785586863765818
2015-05-08,26925480000.0,9585700000.0,2.808921622834013
2015-05-11,27062484000.0,9585700000.0,2.823214162763283
2015-05-12,27157548000.0,9585700000.0,2.8331314353672656
2015-05-13,27091842000.0,9585700000.0,2.8262768498909834
2015-05-14,27142170000.0,9585700000.0,2.831527170681327
2015-05-15,27191100000.0,9585700000.0,2.836631649227495
2015-05-18,27732126000.0,9585700000.0,2.8930725977236924
2015-05-19,27635664000.0,9585700000.0,2.8830094828755333
2015-05-20,27616092000.0,9585700000.0,2.8809676914570663
2015-05-21,27716748000.0,9585700000.0,2.891468333037754
2015-05-22,27746106000.0,9585700000.0,2.894531020165455
2015-05-26,27365850000.0,9585700000.0,2.854861929749523
2015-05-27,27191100000.0,9585700000.0,2.836631649227495
2015-05-28,27115608000.0,9585700000.0,2.8287561680419793
2015-05-29,26603940000.0,9585700000.0,2.7753779066734823
2015-06-01,26980002000.0,9585700000.0,2.814609470356886
2015-06-02,27164538000.0,9585700000.0,2.833860646588147
2015-06-03,27384024000.0,9585700000.0,2.8567578789238137
2015-06-04,26964624000.0,9585700000.0,2.8130052056709474
2015-06-05,26738148000.0,9585700000.0,2.7893787621143997
2015-06-08,26412414000.0,9585700000.0,2.75539751922134
2015-06-09,26306166000.0,9585700000.0,2.7443135086639474
2015-06-10,26282400000.0,9585700000.0,2.7418341905129515
2015-06-11,26130018000.0,9585700000.0,2.7259373858977436
2015-06-12,25802886000.0,9585700000.0,2.691810300760508
2015-06-15,25625340000.0,9585700000.0,2.6732883357501276
2015-06-16,26736750000.0,9585700000.0,2.7892329198702233
2015-06-17,26328534000.0,9585700000.0,2.746646984570767
2015-06-18,26321544000.0,9585700000.0,2.745917773349886
2015-06-19,25863000000.0,9585700000.0,2.698081517260085
2015-06-22,25844826000.0,9585700000.0,2.6961855680857947
2015-06-23,26476722000.0,9585700000.0,2.7621062624534463
2015-06-24,26444568000.0,9585700000.0,2.7587518908373934
2015-06-25,26451558000.0,9585700000.0,2.7594811020582743
2015-06-26,26638890000.0,9585700000.0,2.779023962777888
2015-06-29,27050165999.999996,9585700000.0,2.8219291235903476
2015-06-30,27151527000.0,9585700000.0,2.832503312225503
2015-07-01,27185314000.0,9585700000.0,2.836028041770554
2015-07-02,26982592000.0,9585700000.0,2.814879664500245
2015-07-06,27273454000.0,9585700000.0,2.8452229884098186
2015-07-07,26873886000.0,9585700000.0,2.8035392303118187
2015-07-08,26489008000.0,9585700000.0,2.7633879633203624
2015-07-09,26443469000.0,9585700000.0,2.7586372408900757
2015-07-10,26568334000.000004,9585700000.0,2.771663415295701
2015-07-13,27032538000.0,9585700000.0,2.8200901342624953
2015-07-14,27351311000.0,9585700000.0,2.8533451912745025
2015-07-15,27423292000.0,9585700000.0,2.860854397696569
2015-07-16,27442389000.0,9585700000.0,2.8628466361350764
2015-07-17,27302834000.000004,9585700000.0,2.8482879706229074
2015-07-20,27564315999.999996,9585700000.0,2.875566312319392
2015-07-21,27480583000.0,9585700000.0,2.866831113012091
2015-07-22,27771445000.0,9585700000.0,2.8971744369216648
2015-07-23,27868399000.0,9585700000.0,2.907288878224856
2015-07-24,27396850000.0,9585700000.0,2.858095913704789
2015-07-27,28439840000.0,9585700000.0,2.9669027822694223
2015-07-28,28215083000.0,9585700000.0,2.943455668339297
2015-07-29,28326727000.0,9585700000.0,2.9551026007490324
2015-07-30,28121067000.0,9585700000.0,2.9336477252574147
2015-07-31,28234180000.0,9585700000.0,2.9454479067778045
2015-08-03,28278250000.0,9585700000.0,2.950045380097437
2015-08-04,28005015999.999996,9585700000.0,2.9215410455157156
2015-08-05,27859585000.0,9585700000.0,2.9063693835609294
2015-08-06,27652456000.0,9585700000.0,2.8847612589586573
2015-08-07,27941849000.0,9585700000.0,2.9149513337575765
2015-08-10,28497131000.0,9585700000.0,2.972879497584944
2015-08-11,28322320000.0,9585700000.0,2.9546428534170692
2015-08-12,27332214000.0,9585700000.0,2.8513529528359953
2015-08-13,28278250000.0,10662600000.0,2.6520970495001217
2015-08-14,28792400000.0,10662600000.0,2.7003169958546698
2015-08-17,28948114000.0,10662600000.0,2.7149207510363325
2015-08-18,28724826000.0,10662600000.0,2.693979517190929
2015-08-19,28710136000.0,10662600000.0,2.692601804437942
2015-08-20,28301754000.0,10662600000.0,2.654301389904901
2015-08-21,27454140999.999996,10662600000.0,2.5748073640575466
2015-08-24,26221650000.0,10662600000.0,2.459217264081931
