date,close price,DOW_SHE,DOW_TA,DOW_TL,market cap,PB Ratio
2020-05-13,32.35,12906000000.0,60686000000.0,47780000000.0,24003700000.0,1.8598868743220207
2020-05-14,33.51,12906000000.0,60686000000.0,47780000000.0,24864420000.0,1.9265783356578337
2020-05-15,33.56,12906000000.0,60686000000.0,47780000000.0,24901520000.0,1.9294529676119634
2020-05-18,36.74,12906000000.0,60686000000.0,47780000000.0,27261080000.0,2.1122795598946227
2020-05-19,35.64,12906000000.0,60686000000.0,47780000000.0,26444880000.0,2.049037656903766
2020-05-20,36.18,12906000000.0,60686000000.0,47780000000.0,26845560000.0,2.080083682008368
2020-05-21,35.82,12906000000.0,60686000000.0,47780000000.0,26578440000.0,2.0593863319386334
2020-05-22,36.12,12906000000.0,60686000000.0,47780000000.0,26801040000.0,2.0766341236634123
2020-05-26,38.79,12906000000.0,60686000000.0,47780000000.0,28782180000.0,2.230139470013947
2020-05-27,39.82,12906000000.0,60686000000.0,47780000000.0,29546440000.0,2.289356888269022
2020-05-28,38.71,12906000000.0,60686000000.0,47780000000.0,28722820000.0,2.225540058887339
2020-05-29,38.6,12906000000.0,60686000000.0,47780000000.0,28641200000.0,2.2192158685882535
2020-06-01,38.61,12906000000.0,60686000000.0,47780000000.0,28648620000.0,2.2197907949790796
2020-06-02,40.6,12906000000.0,60686000000.0,47780000000.0,30125200000.0,2.334201146753448
2020-06-03,41.63,12906000000.0,60686000000.0,47780000000.0,30889460000.0,2.393418565008523
2020-06-04,42.71,12906000000.0,60686000000.0,47780000000.0,31690820000.0,2.455510615217728
2020-06-05,43.97,12906000000.0,60686000000.0,47780000000.0,32625740000.0,2.527951340461801
2020-06-08,45.9,12906000000.0,60686000000.0,47780000000.0,,
2020-06-09,44.41,12906000000.0,60686000000.0,47780000000.0,,
2020-06-10,43.58,12906000000.0,60686000000.0,47780000000.0,32336360000.0,2.5055292112195877
2020-06-11,39.26,12906000000.0,60686000000.0,47780000000.0,,
2020-06-12,41.23,12906000000.0,60686000000.0,47780000000.0,,
2020-06-15,41.98,12906000000.0,60686000000.0,47780000000.0,31149159999.999996,2.4135409886874317
2020-06-16,42.25,12906000000.0,60686000000.0,47780000000.0,,
2020-06-17,41.169998,12906000000.0,60686000000.0,47780000000.0,,
2020-06-18,41.580002,12906000000.0,60686000000.0,47780000000.0,,
2020-06-19,41.650002,12906000000.0,60686000000.0,47780000000.0,,
2020-06-22,41.740002,12906000000.0,60686000000.0,47780000000.0,,
2020-06-23,41.349998,12906000000.0,60686000000.0,47780000000.0,,
2020-06-24,38.450001,12906000000.0,60686000000.0,47780000000.0,,
2020-06-25,39.98,12906000000.0,60686000000.0,47780000000.0,,
2020-06-26,39.799999,12906000000.0,60686000000.0,47780000000.0,,
2020-06-29,40.98,12906000000.0,60686000000.0,47780000000.0,,
2020-06-30,40.759998,12906000000.0,60686000000.0,47780000000.0,,
2020-07-01,40.75,12906000000.0,60686000000.0,47780000000.0,,
2020-07-02,41.59,12906000000.0,60686000000.0,47780000000.0,,
2020-07-06,42.450001,12906000000.0,60686000000.0,47780000000.0,,
2020-07-07,41.689999,12906000000.0,60686000000.0,47780000000.0,,
2020-07-08,40.349998,12906000000.0,60686000000.0,47780000000.0,,
2020-07-09,39.439999,12906000000.0,60686000000.0,47780000000.0,,
2020-07-10,40.759998,12906000000.0,60686000000.0,47780000000.0,,
2020-07-13,41.240002,12906000000.0,60686000000.0,47780000000.0,,
2020-07-14,42.439999,12906000000.0,60686000000.0,47780000000.0,,
2020-07-15,43.330002,12906000000.0,60686000000.0,47780000000.0,,
2020-07-16,43.830002,12906000000.0,60686000000.0,47780000000.0,,
2020-07-17,43.669998,12906000000.0,60686000000.0,47780000000.0,,
2020-07-20,42.299999,12906000000.0,60686000000.0,47780000000.0,,
2020-07-21,43.040001,12906000000.0,60686000000.0,47780000000.0,,
2020-07-22,44.34,12906000000.0,60686000000.0,47780000000.0,,
2020-07-23,42.82,12906000000.0,60686000000.0,47780000000.0,,
2020-07-24,42.610001,12537000000.0,59276000000.0,46739000000.0,,
2020-07-27,44.0,12537000000.0,59276000000.0,46739000000.0,,
2020-07-28,42.619999,12537000000.0,59276000000.0,46739000000.0,,
2020-07-29,43.52,12537000000.0,59276000000.0,46739000000.0,,
2020-07-30,41.73,12537000000.0,59276000000.0,46739000000.0,,
2020-07-31,41.060001,12537000000.0,59276000000.0,46739000000.0,,
2020-08-03,40.09,12537000000.0,59276000000.0,46739000000.0,,
2020-08-04,41.32,12537000000.0,59276000000.0,46739000000.0,,
2020-08-05,41.990002,12537000000.0,59276000000.0,46739000000.0,,
2020-08-06,42.049999,12537000000.0,59276000000.0,46739000000.0,,
2020-08-07,42.630001,12537000000.0,59276000000.0,46739000000.0,,
2020-08-10,44.799999,12537000000.0,59276000000.0,46739000000.0,,
2020-08-11,44.5,12537000000.0,59276000000.0,46739000000.0,,
2020-08-12,44.279999,12537000000.0,59276000000.0,46739000000.0,,
2020-08-13,44.43,12537000000.0,59276000000.0,46739000000.0,,
2020-08-14,44.869999,12537000000.0,59276000000.0,46739000000.0,,
2020-08-17,44.459999,12537000000.0,59276000000.0,46739000000.0,,
2020-08-18,44.709999,12537000000.0,59276000000.0,46739000000.0,33054102260.7,2.636524069609955
2020-08-19,44.639999,12537000000.0,59276000000.0,46739000000.0,33002351260.7,2.632396208080083
2020-08-20,43.689999,12537000000.0,59276000000.0,46739000000.0,32300016260.7,2.576375230174683
2020-08-21,43.59,12537000000.0,59276000000.0,46739000000.0,32226087000.000004,2.57047834410146
