date,close price,DISCA_SHE,DISCA_TA,DISCA_TL,market cap,PB Ratio
2006-03-07,7.34,4368000000.0,5584000000.0,1216000000.0,,
2006-03-08,7.27,4368000000.0,5584000000.0,1216000000.0,,
2006-03-09,7.28,4368000000.0,5584000000.0,1216000000.0,,
2006-03-10,7.33,4368000000.0,5584000000.0,1216000000.0,,
2006-03-13,7.42,4368000000.0,5584000000.0,1216000000.0,,
2006-03-14,7.54,4368000000.0,5584000000.0,1216000000.0,,
2006-03-15,7.64,4368000000.0,5584000000.0,1216000000.0,,
2006-03-16,7.51,4368000000.0,5584000000.0,1216000000.0,,
2006-03-17,7.46,4368000000.0,5584000000.0,1216000000.0,,
2006-03-20,7.4,4368000000.0,5584000000.0,1216000000.0,,
2006-03-21,7.39,4368000000.0,5584000000.0,1216000000.0,,
2006-03-22,7.34,4368000000.0,5584000000.0,1216000000.0,,
2006-03-23,7.5,4368000000.0,5584000000.0,1216000000.0,,
2006-03-24,7.39,4368000000.0,5584000000.0,1216000000.0,,
2006-03-27,7.43,4368000000.0,5584000000.0,1216000000.0,,
2006-03-28,7.43,4368000000.0,5584000000.0,1216000000.0,,
2006-03-29,7.61,4368000000.0,5584000000.0,1216000000.0,,
2006-03-30,7.64,4368000000.0,5584000000.0,1216000000.0,,
2006-03-31,7.66,4368000000.0,5584000000.0,1216000000.0,,
2006-04-03,7.64,4368000000.0,5584000000.0,1216000000.0,,
2006-04-04,7.73,4368000000.0,5584000000.0,1216000000.0,,
2006-04-05,7.68,4368000000.0,5584000000.0,1216000000.0,,
2006-04-06,7.68,4368000000.0,5584000000.0,1216000000.0,,
2006-04-07,7.66,4368000000.0,5584000000.0,1216000000.0,,
2006-04-10,7.58,4368000000.0,5584000000.0,1216000000.0,,
2006-04-11,7.53,4368000000.0,5584000000.0,1216000000.0,,
2006-04-12,7.55,4368000000.0,5584000000.0,1216000000.0,,
2006-04-13,7.45,4368000000.0,5584000000.0,1216000000.0,,
2006-04-17,7.38,4368000000.0,5584000000.0,1216000000.0,,
2006-04-18,7.45,4368000000.0,5584000000.0,1216000000.0,,
2006-04-19,7.46,4368000000.0,5584000000.0,1216000000.0,,
2006-04-20,7.51,4368000000.0,5584000000.0,1216000000.0,,
2006-04-21,7.52,4368000000.0,5584000000.0,1216000000.0,,
2006-04-24,7.48,4368000000.0,5584000000.0,1216000000.0,,
2006-04-25,7.46,4368000000.0,5584000000.0,1216000000.0,,
2006-04-26,7.42,4368000000.0,5584000000.0,1216000000.0,,
2006-04-27,7.59,4368000000.0,5584000000.0,1216000000.0,,
2006-04-28,7.61,4368000000.0,5584000000.0,1216000000.0,,
2006-05-01,7.67,4368000000.0,5584000000.0,1216000000.0,,
2006-05-02,7.53,4368000000.0,5584000000.0,1216000000.0,,
2006-05-03,7.38,4368000000.0,5584000000.0,1216000000.0,,
2006-05-04,7.4,4368000000.0,5584000000.0,1216000000.0,,
2006-05-05,7.36,4368000000.0,5584000000.0,1216000000.0,,
2006-05-08,7.37,4368000000.0,5584000000.0,1216000000.0,,
2006-05-09,7.36,4368000000.0,5584000000.0,1216000000.0,,
2006-05-10,7.29,4368000000.0,5584000000.0,1216000000.0,,
2006-05-11,7.29,4368000000.0,5584000000.0,1216000000.0,,
2006-05-12,7.15,4368000000.0,5584000000.0,1216000000.0,,
2006-05-15,7.31,4368000000.0,5584000000.0,1216000000.0,,
2006-05-16,7.36,4368000000.0,5584000000.0,1216000000.0,,
2006-05-17,7.18,4368000000.0,5584000000.0,1216000000.0,,
2006-05-18,7.06,4368000000.0,5584000000.0,1216000000.0,,
2006-05-19,7.06,4368000000.0,5584000000.0,1216000000.0,,
2006-05-22,6.99,4368000000.0,5584000000.0,1216000000.0,,
2006-05-23,7.02,4368000000.0,5584000000.0,1216000000.0,,
2006-05-24,7.07,4368000000.0,5584000000.0,1216000000.0,,
2006-05-25,7.07,4368000000.0,5584000000.0,1216000000.0,,
2006-05-26,7.09,4368000000.0,5584000000.0,1216000000.0,,
2006-05-30,7.08,4368000000.0,5584000000.0,1216000000.0,,
2006-05-31,7.09,4368000000.0,5584000000.0,1216000000.0,,
2006-06-01,7.26,4368000000.0,5584000000.0,1216000000.0,,
2006-06-02,7.35,4368000000.0,5584000000.0,1216000000.0,,
2006-06-05,7.15,4368000000.0,5584000000.0,1216000000.0,,
2006-06-06,7.15,4368000000.0,5584000000.0,1216000000.0,,
2006-06-07,7.07,4368000000.0,5584000000.0,1216000000.0,,
2006-06-08,7.06,4368000000.0,5584000000.0,1216000000.0,,
2006-06-09,7.04,4368000000.0,5584000000.0,1216000000.0,,
2006-06-12,7.04,4368000000.0,5584000000.0,1216000000.0,,
2006-06-13,7.1,4368000000.0,5584000000.0,1216000000.0,,
2006-06-14,7.09,4368000000.0,5584000000.0,1216000000.0,,
2006-06-15,7.45,4368000000.0,5584000000.0,1216000000.0,,
2006-06-16,7.29,4368000000.0,5584000000.0,1216000000.0,,
2006-06-19,7.33,4368000000.0,5584000000.0,1216000000.0,,
2006-06-20,7.37,4368000000.0,5584000000.0,1216000000.0,,
2006-06-21,7.47,4368000000.0,5584000000.0,1216000000.0,,
2006-06-22,7.3,4368000000.0,5584000000.0,1216000000.0,,
2006-06-23,7.29,4368000000.0,5584000000.0,1216000000.0,,
2006-06-26,7.35,4368000000.0,5584000000.0,1216000000.0,,
2006-06-27,7.27,4368000000.0,5584000000.0,1216000000.0,,
2006-06-28,7.34,4368000000.0,5584000000.0,1216000000.0,,
2006-06-29,7.59,4368000000.0,5584000000.0,1216000000.0,,
2006-06-30,7.48,4368000000.0,5584000000.0,1216000000.0,,
2006-07-03,7.53,4368000000.0,5584000000.0,1216000000.0,,
2006-07-05,7.43,4368000000.0,5584000000.0,1216000000.0,,
2006-07-06,7.36,4368000000.0,5584000000.0,1216000000.0,,
2006-07-07,7.29,4368000000.0,5584000000.0,1216000000.0,,
2006-07-10,7.23,4368000000.0,5584000000.0,1216000000.0,,
2006-07-11,7.21,4368000000.0,5584000000.0,1216000000.0,,
2006-07-12,7.17,4368000000.0,5584000000.0,1216000000.0,,
2006-07-13,7.17,4368000000.0,5584000000.0,1216000000.0,,
2006-07-14,7.09,4368000000.0,5584000000.0,1216000000.0,,
2006-07-17,7.02,4368000000.0,5584000000.0,1216000000.0,,
2006-07-18,7.0,4368000000.0,5584000000.0,1216000000.0,,
2006-07-19,6.99,4368000000.0,5584000000.0,1216000000.0,,
2006-07-20,6.93,4368000000.0,5584000000.0,1216000000.0,,
2006-07-21,6.9,4368000000.0,5584000000.0,1216000000.0,,
2006-07-24,6.9,4368000000.0,5584000000.0,1216000000.0,,
2006-07-25,6.96,4368000000.0,5584000000.0,1216000000.0,,
2006-07-26,6.92,4368000000.0,5584000000.0,1216000000.0,,
2006-07-27,6.9,4368000000.0,5584000000.0,1216000000.0,,
2006-07-28,6.89,4368000000.0,5584000000.0,1216000000.0,,
2006-07-31,6.81,4368000000.0,5584000000.0,1216000000.0,,
2006-08-01,6.78,4368000000.0,5584000000.0,1216000000.0,,
2006-08-02,6.91,4368000000.0,5584000000.0,1216000000.0,,
2006-08-03,6.93,4368000000.0,5584000000.0,1216000000.0,,
2006-08-04,6.96,4368000000.0,5584000000.0,1216000000.0,,
2006-08-07,7.08,4368000000.0,5584000000.0,1216000000.0,,
2006-08-08,6.94,4368000000.0,5584000000.0,1216000000.0,,
2006-08-09,6.77,4368000000.0,5584000000.0,1216000000.0,,
2006-08-10,6.91,4368000000.0,5584000000.0,1216000000.0,,
2006-08-11,7.17,4368000000.0,5584000000.0,1216000000.0,,
2006-08-14,7.07,4368000000.0,5584000000.0,1216000000.0,,
2006-08-15,7.25,4368000000.0,5584000000.0,1216000000.0,,
2006-08-16,7.24,4368000000.0,5584000000.0,1216000000.0,,
2006-08-17,7.36,4368000000.0,5584000000.0,1216000000.0,,
2006-08-18,7.28,4368000000.0,5584000000.0,1216000000.0,,
2006-08-21,7.3,4368000000.0,5584000000.0,1216000000.0,,
2006-08-22,7.27,4368000000.0,5584000000.0,1216000000.0,,
2006-08-23,7.2,4368000000.0,5584000000.0,1216000000.0,,
2006-08-24,7.15,4368000000.0,5584000000.0,1216000000.0,,
2006-08-25,7.16,4368000000.0,5584000000.0,1216000000.0,,
2006-08-28,7.16,4368000000.0,5584000000.0,1216000000.0,,
2006-08-29,7.13,4368000000.0,5584000000.0,1216000000.0,,
2006-08-30,7.06,4368000000.0,5584000000.0,1216000000.0,,
2006-08-31,7.16,4368000000.0,5584000000.0,1216000000.0,,
2006-09-01,7.16,4368000000.0,5584000000.0,1216000000.0,,
2006-09-05,7.03,4368000000.0,5584000000.0,1216000000.0,,
2006-09-06,7.02,4368000000.0,5584000000.0,1216000000.0,,
2006-09-07,6.94,4368000000.0,5584000000.0,1216000000.0,,
2006-09-08,6.99,4368000000.0,5584000000.0,1216000000.0,,
2006-09-11,7.01,4368000000.0,5584000000.0,1216000000.0,,
2006-09-12,7.01,4368000000.0,5584000000.0,1216000000.0,,
2006-09-13,7.05,4368000000.0,5584000000.0,1216000000.0,,
2006-09-14,6.9,4368000000.0,5584000000.0,1216000000.0,,
2006-09-15,7.1,4368000000.0,5584000000.0,1216000000.0,,
2006-09-18,7.11,4368000000.0,5584000000.0,1216000000.0,,
2006-09-19,7.1,4368000000.0,5584000000.0,1216000000.0,,
2006-09-20,7.14,4368000000.0,5584000000.0,1216000000.0,,
2006-09-21,7.15,4368000000.0,5584000000.0,1216000000.0,,
2006-09-22,7.13,4368000000.0,5584000000.0,1216000000.0,,
2006-09-25,7.15,4368000000.0,5584000000.0,1216000000.0,,
2006-09-26,7.17,4368000000.0,5584000000.0,1216000000.0,,
2006-09-27,7.35,4368000000.0,5584000000.0,1216000000.0,,
2006-09-28,7.38,4368000000.0,5584000000.0,1216000000.0,,
2006-09-29,7.39,4368000000.0,5584000000.0,1216000000.0,,
2006-10-02,7.38,4368000000.0,5584000000.0,1216000000.0,,
2006-10-03,7.39,4368000000.0,5584000000.0,1216000000.0,,
2006-10-04,7.48,4368000000.0,5584000000.0,1216000000.0,,
2006-10-05,7.6,4368000000.0,5584000000.0,1216000000.0,,
2006-10-06,7.53,4368000000.0,5584000000.0,1216000000.0,,
2006-10-09,7.53,4368000000.0,5584000000.0,1216000000.0,,
2006-10-10,7.57,4368000000.0,5584000000.0,1216000000.0,,
2006-10-11,7.49,4368000000.0,5584000000.0,1216000000.0,,
2006-10-12,7.51,4368000000.0,5584000000.0,1216000000.0,,
2006-10-13,7.61,4368000000.0,5584000000.0,1216000000.0,,
2006-10-16,7.61,4368000000.0,5584000000.0,1216000000.0,,
2006-10-17,7.56,4368000000.0,5584000000.0,1216000000.0,,
2006-10-18,7.48,4368000000.0,5584000000.0,1216000000.0,,
2006-10-19,7.49,4368000000.0,5584000000.0,1216000000.0,,
2006-10-20,7.7,4368000000.0,5584000000.0,1216000000.0,,
2006-10-23,7.65,4368000000.0,5584000000.0,1216000000.0,,
2006-10-24,7.57,4368000000.0,5584000000.0,1216000000.0,,
2006-10-25,7.55,4368000000.0,5584000000.0,1216000000.0,,
2006-10-26,7.68,4368000000.0,5584000000.0,1216000000.0,,
2006-10-27,7.58,4368000000.0,5584000000.0,1216000000.0,,
2006-10-30,7.62,4368000000.0,5584000000.0,1216000000.0,,
2006-10-31,7.58,4368000000.0,5584000000.0,1216000000.0,,
2006-11-01,7.54,4368000000.0,5584000000.0,1216000000.0,,
2006-11-02,7.62,4368000000.0,5584000000.0,1216000000.0,,
2006-11-03,7.64,4368000000.0,5584000000.0,1216000000.0,,
2006-11-06,7.58,4368000000.0,5584000000.0,1216000000.0,,
2006-11-07,7.64,4368000000.0,5584000000.0,1216000000.0,,
2006-11-08,7.71,4368000000.0,5584000000.0,1216000000.0,,
2006-11-09,7.62,4368000000.0,5584000000.0,1216000000.0,,
2006-11-10,7.68,4368000000.0,5584000000.0,1216000000.0,,
2006-11-13,7.71,4368000000.0,5584000000.0,1216000000.0,,
2006-11-14,7.83,4368000000.0,5584000000.0,1216000000.0,,
2006-11-15,7.89,4368000000.0,5584000000.0,1216000000.0,,
2006-11-16,8.02,4368000000.0,5584000000.0,1216000000.0,,
2006-11-17,8.03,4368000000.0,5584000000.0,1216000000.0,,
2006-11-20,7.9,4368000000.0,5584000000.0,1216000000.0,,
2006-11-21,7.86,4368000000.0,5584000000.0,1216000000.0,,
2006-11-22,7.91,4368000000.0,5584000000.0,1216000000.0,,
2006-11-24,7.87,4368000000.0,5584000000.0,1216000000.0,,
2006-11-27,7.78,4368000000.0,5584000000.0,1216000000.0,,
2006-11-28,7.71,4368000000.0,5584000000.0,1216000000.0,,
2006-11-29,7.74,4368000000.0,5584000000.0,1216000000.0,,
2006-11-30,7.84,4368000000.0,5584000000.0,1216000000.0,,
2006-12-01,7.74,4368000000.0,5584000000.0,1216000000.0,,
2006-12-04,7.71,4368000000.0,5584000000.0,1216000000.0,,
2006-12-05,7.75,4368000000.0,5584000000.0,1216000000.0,,
2006-12-06,7.74,4368000000.0,5584000000.0,1216000000.0,,
2006-12-07,7.8,4368000000.0,5584000000.0,1216000000.0,,
2006-12-08,8.13,4368000000.0,5584000000.0,1216000000.0,,
2006-12-11,8.35,4368000000.0,5584000000.0,1216000000.0,,
2006-12-12,8.38,4368000000.0,5584000000.0,1216000000.0,,
2006-12-13,8.34,4368000000.0,5584000000.0,1216000000.0,,
2006-12-14,8.53,4368000000.0,5584000000.0,1216000000.0,,
2006-12-15,8.3,4368000000.0,5584000000.0,1216000000.0,,
2006-12-18,8.31,4368000000.0,5584000000.0,1216000000.0,,
2006-12-19,8.23,4368000000.0,5584000000.0,1216000000.0,,
2006-12-20,8.24,4368000000.0,5584000000.0,1216000000.0,,
2006-12-21,8.23,4368000000.0,5584000000.0,1216000000.0,,
2006-12-22,8.22,4368000000.0,5584000000.0,1216000000.0,,
2006-12-26,8.23,4368000000.0,5584000000.0,1216000000.0,,
2006-12-27,8.32,4368000000.0,5584000000.0,1216000000.0,,
2006-12-28,8.23,4368000000.0,5584000000.0,1216000000.0,,
2006-12-29,8.22,4368000000.0,5584000000.0,1216000000.0,,
2007-01-03,8.43,4368000000.0,5584000000.0,1216000000.0,,
2007-01-04,8.39,4368000000.0,5584000000.0,1216000000.0,,
2007-01-05,8.33,4368000000.0,5584000000.0,1216000000.0,,
2007-01-08,8.49,4368000000.0,5584000000.0,1216000000.0,,
2007-01-09,8.44,4368000000.0,5584000000.0,1216000000.0,,
2007-01-10,8.5,4368000000.0,5584000000.0,1216000000.0,,
2007-01-11,8.57,4368000000.0,5584000000.0,1216000000.0,,
2007-01-12,8.64,4368000000.0,5584000000.0,1216000000.0,,
2007-01-16,8.86,4368000000.0,5584000000.0,1216000000.0,,
2007-01-17,8.75,4368000000.0,5584000000.0,1216000000.0,,
2007-01-18,8.78,4368000000.0,5584000000.0,1216000000.0,,
2007-01-19,8.77,4368000000.0,5584000000.0,1216000000.0,,
2007-01-22,8.69,4368000000.0,5584000000.0,1216000000.0,,
2007-01-23,8.68,4368000000.0,5584000000.0,1216000000.0,,
2007-01-24,8.73,4368000000.0,5584000000.0,1216000000.0,,
2007-01-25,8.49,4368000000.0,5584000000.0,1216000000.0,,
2007-01-26,8.4,4368000000.0,5584000000.0,1216000000.0,,
2007-01-29,8.55,4368000000.0,5584000000.0,1216000000.0,,
2007-01-30,8.44,4368000000.0,5584000000.0,1216000000.0,,
2007-01-31,8.47,4368000000.0,5584000000.0,1216000000.0,,
2007-02-01,8.54,4368000000.0,5584000000.0,1216000000.0,,
2007-02-02,8.47,4368000000.0,5584000000.0,1216000000.0,,
2007-02-05,8.4,4368000000.0,5584000000.0,1216000000.0,,
2007-02-06,8.29,4368000000.0,5584000000.0,1216000000.0,,
2007-02-07,8.24,4368000000.0,5584000000.0,1216000000.0,,
2007-02-08,8.26,4368000000.0,5584000000.0,1216000000.0,,
2007-02-09,8.2,4368000000.0,5584000000.0,1216000000.0,,
2007-02-12,8.26,4368000000.0,5584000000.0,1216000000.0,,
2007-02-13,8.34,4368000000.0,5584000000.0,1216000000.0,,
2007-02-14,8.44,4368000000.0,5584000000.0,1216000000.0,,
2007-02-15,8.49,4368000000.0,5584000000.0,1216000000.0,,
2007-02-16,8.38,4368000000.0,5584000000.0,1216000000.0,,
2007-02-20,8.47,4368000000.0,5584000000.0,1216000000.0,,
2007-02-21,8.4,4368000000.0,5584000000.0,1216000000.0,,
