date,close price,FIS_SHE,FIS_TA,FIS_TL,market cap,PB Ratio
2002-05-07,40.66,160000000.0,619000000.0,459000000.0,,
2002-05-08,40.25,160000000.0,619000000.0,459000000.0,,
2002-05-09,40.5,160000000.0,619000000.0,459000000.0,,
2002-05-10,40.62,160000000.0,619000000.0,459000000.0,,
2002-05-13,41.81,160000000.0,619000000.0,459000000.0,,
2002-05-14,43.56,236000000.0,647000000.0,412000000.0,,
2002-05-15,43.65,236000000.0,647000000.0,412000000.0,,
2002-05-16,43.7,236000000.0,647000000.0,412000000.0,,
2002-05-17,43.5,236000000.0,647000000.0,412000000.0,,
2002-05-20,43.75,236000000.0,647000000.0,412000000.0,,
2002-05-21,42.77,236000000.0,647000000.0,412000000.0,,
2002-05-22,42.86,236000000.0,647000000.0,412000000.0,,
2002-05-23,42.56,236000000.0,647000000.0,412000000.0,,
2002-05-24,42.93,236000000.0,647000000.0,412000000.0,,
2002-05-28,42.35,236000000.0,647000000.0,412000000.0,,
2002-05-29,42.37,236000000.0,647000000.0,412000000.0,,
2002-05-30,42.4,236000000.0,647000000.0,412000000.0,,
2002-05-31,43.0,236000000.0,647000000.0,412000000.0,,
2002-06-03,44.12,236000000.0,647000000.0,412000000.0,,
2002-06-04,44.13,236000000.0,647000000.0,412000000.0,,
2002-06-05,44.0,236000000.0,647000000.0,412000000.0,,
2002-06-06,42.85,236000000.0,647000000.0,412000000.0,,
2002-06-07,43.17,236000000.0,647000000.0,412000000.0,,
2002-06-10,43.88,236000000.0,647000000.0,412000000.0,,
2002-06-11,43.05,236000000.0,647000000.0,412000000.0,,
2002-06-12,42.38,236000000.0,647000000.0,412000000.0,,
2002-06-13,41.59,236000000.0,647000000.0,412000000.0,,
2002-06-14,42.22,236000000.0,647000000.0,412000000.0,,
2002-06-17,42.75,236000000.0,647000000.0,412000000.0,,
2002-06-18,43.37,236000000.0,647000000.0,412000000.0,,
2002-06-19,43.18,236000000.0,647000000.0,412000000.0,,
2002-06-20,42.54,236000000.0,647000000.0,412000000.0,,
2002-06-21,40.25,236000000.0,647000000.0,412000000.0,,
2002-06-24,40.37,236000000.0,647000000.0,412000000.0,,
2002-06-25,38.89,236000000.0,647000000.0,412000000.0,,
2002-06-26,37.4,236000000.0,647000000.0,412000000.0,,
2002-06-27,36.23,236000000.0,647000000.0,412000000.0,,
2002-06-28,37.11,236000000.0,647000000.0,412000000.0,,
2002-07-01,36.83,236000000.0,647000000.0,412000000.0,2551900463.88,10.81313755881356
2002-07-02,36.1,236000000.0,647000000.0,412000000.0,2501319759.6,10.598812540677965
2002-07-03,36.36,236000000.0,647000000.0,412000000.0,2519334804.96,10.675147478644067
2002-07-05,36.95,236000000.0,647000000.0,412000000.0,2560215100.2000003,10.848369068644068
2002-07-08,37.89,236000000.0,647000000.0,412000000.0,2625346418.04,11.12434922898305
2002-07-09,37.32,236000000.0,647000000.0,412000000.0,2585851895.52,10.956999557288135
2002-07-10,35.75,236000000.0,647000000.0,412000000.0,2477068737.0,10.496053970338982
2002-07-11,34.79,236000000.0,647000000.0,412000000.0,2410551646.44,10.214201891694916
2002-07-12,33.56,236000000.0,647000000.0,412000000.0,2325326624.1600003,9.853078915932205
2002-07-15,32.91,236000000.0,647000000.0,412000000.0,2280289010.7599998,9.662241571016947
2002-07-16,32.69,236000000.0,647000000.0,412000000.0,2265045510.8399997,9.597650469661016
2002-07-17,32.81,236000000.0,647000000.0,412000000.0,2273360147.1600003,9.632881979491527
2002-07-18,31.56,236000000.0,647000000.0,412000000.0,2186749352.16,9.265887085423728
2002-07-19,30.78,236000000.0,647000000.0,412000000.0,2132704216.0800002,9.036882271525425
2002-07-22,30.63,236000000.0,647000000.0,412000000.0,2122310920.6799998,8.992842884237287
2002-07-23,29.5,236000000.0,647000000.0,412000000.0,2044014762.0,8.6610795
2002-07-24,30.4,236000000.0,647000000.0,412000000.0,2106374534.3999999,8.925315823728813
2002-07-25,31.23,236000000.0,647000000.0,412000000.0,2163884102.28,9.169000433389831
2002-07-26,31.63,236000000.0,647000000.0,412000000.0,2191599556.68,9.286438799491524
2002-07-29,33.51,236000000.0,647000000.0,412000000.0,2321862192.3599997,9.83839912016949
2002-07-30,34.24,236000000.0,647000000.0,412000000.0,2372442896.6400003,10.052724138305086
2002-07-31,32.72,236000000.0,647000000.0,412000000.0,2267124169.92,9.606458347118645
2002-08-01,32.16,236000000.0,647000000.0,412000000.0,2228322533.7599998,9.44204463457627
2002-08-02,30.95,236000000.0,647000000.0,412000000.0,2144483284.2,9.086793577118645
2002-08-05,29.92,236000000.0,647000000.0,412000000.0,2073115989.1200001,8.78438978440678
2002-08-06,30.2,236000000.0,647000000.0,412000000.0,2092516807.2,8.866596640677967
2002-08-07,30.4,236000000.0,647000000.0,412000000.0,2106374534.3999999,8.925315823728813
2002-08-08,30.0,236000000.0,647000000.0,412000000.0,2078659080.0,8.807877457627118
2002-08-09,30.92,236000000.0,647000000.0,412000000.0,2142404625.1200001,9.077985699661017
2002-08-12,31.96,236000000.0,647000000.0,412000000.0,2214464806.56,9.383325451525424
2002-08-13,30.62,236000000.0,647000000.0,412000000.0,2121618034.3200002,8.989906925084746
2002-08-14,30.88,224000000.0,658000000.0,434000000.0,2139633079.6799998,9.551933391428571
2002-08-15,32.37,224000000.0,658000000.0,434000000.0,2242873147.3199997,10.012826550535713
2002-08-16,32.2,224000000.0,658000000.0,434000000.0,2231094079.2000003,9.960241425000001
2002-08-19,33.43,224000000.0,658000000.0,434000000.0,2316319101.48,10.340710274464286
2002-08-20,32.8,224000000.0,658000000.0,434000000.0,2272667260.7999997,10.145835985714285
2002-08-21,33.1,224000000.0,658000000.0,434000000.0,2293453851.6,10.238633266071428
2002-08-22,33.69,224000000.0,658000000.0,434000000.0,2334334146.8399997,10.421134584107142
2002-08-23,32.85,224000000.0,658000000.0,434000000.0,2276131692.6,10.161302199107142
2002-08-26,33.5,224000000.0,658000000.0,434000000.0,2321169306.0,10.362362973214285
2002-08-27,32.99,224000000.0,658000000.0,434000000.0,2285832101.6400003,10.204607596607145
2002-08-28,32.75,224000000.0,658000000.0,434000000.0,2269202829.0,10.130369772321428
2002-08-29,32.94,224000000.0,658000000.0,434000000.0,2282367669.8399997,10.189141383214285
2002-08-30,32.86,224000000.0,658000000.0,434000000.0,2276824578.96,10.164395441785715
2002-09-03,31.56,224000000.0,658000000.0,434000000.0,2186749352.16,9.762273893571427
2002-09-04,33.45,224000000.0,658000000.0,434000000.0,2317704874.2000003,10.34689675982143
2002-09-05,30.49,224000000.0,658000000.0,434000000.0,2112610511.6399999,9.431296926964285
2002-09-06,30.36,224000000.0,658000000.0,434000000.0,2103602988.96,9.391084772142857
2002-09-09,29.5,224000000.0,658000000.0,434000000.0,2044014762.0,9.125065901785714
2002-09-10,28.81,224000000.0,658000000.0,434000000.0,1996205603.1599998,8.911632156964284
2002-09-11,29.0,224000000.0,658000000.0,434000000.0,2009370444.0,8.970403767857142
2002-09-12,28.78,224000000.0,658000000.0,434000000.0,1994126944.0800002,8.902352428928571
2002-09-13,28.35,224000000.0,658000000.0,434000000.0,1964332830.6000001,8.769342993750001
2002-09-16,28.96,224000000.0,658000000.0,434000000.0,2006598898.56,8.958030797142857
2002-09-17,29.14,224000000.0,658000000.0,434000000.0,2019070853.04,9.013709165357144
2002-09-18,28.9,224000000.0,658000000.0,434000000.0,2002441580.3999999,8.939471341071428
2002-09-19,28.4,224000000.0,658000000.0,434000000.0,1967797262.3999999,8.784809207142857
2002-09-20,19.1,224000000.0,658000000.0,434000000.0,1323412947.6000001,5.908093516071429
2002-09-23,18.97,224000000.0,658000000.0,434000000.0,1314405424.9199998,5.867881361249999
2002-09-24,18.08,224000000.0,658000000.0,434000000.0,1252738538.8799999,5.592582762857142
2002-09-25,20.31,224000000.0,658000000.0,434000000.0,1407252197.1599998,6.282375880178571
2002-09-26,21.4,224000000.0,658000000.0,434000000.0,1482776810.3999999,6.619539332142857
2002-09-27,20.55,224000000.0,658000000.0,434000000.0,1423881469.8,6.356613704464285
2002-09-30,20.1,224000000.0,658000000.0,434000000.0,1392701583.6000001,6.217417783928572
2002-10-01,21.02,224000000.0,658000000.0,434000000.0,1432927009.92,6.3969955800000005
2002-10-02,20.98,224000000.0,658000000.0,434000000.0,1430200222.08,6.38482242
2002-10-03,20.8,224000000.0,658000000.0,434000000.0,1417929676.8,6.3300431999999995
2002-10-04,20.86,224000000.0,658000000.0,434000000.0,1422019858.56,6.34830294
2002-10-07,20.5,224000000.0,658000000.0,434000000.0,1397478768.0,6.2387445
2002-10-08,21.83,224000000.0,658000000.0,434000000.0,1488144463.6799998,6.643502069999999
2002-10-09,21.68,224000000.0,658000000.0,434000000.0,1477919009.28,6.59785272
2002-10-10,21.87,224000000.0,658000000.0,434000000.0,1490871251.52,6.65567523
2002-10-11,22.23,224000000.0,658000000.0,434000000.0,1515412342.08,6.76523367
2002-10-14,22.58,224000000.0,658000000.0,434000000.0,1539271735.6799998,6.87174882
2002-10-15,23.1,224000000.0,658000000.0,434000000.0,1574719977.6000001,7.029999900000001
2002-10-16,22.15,224000000.0,658000000.0,434000000.0,1509958766.3999999,6.7408873499999995
2002-10-17,23.11,224000000.0,658000000.0,434000000.0,1575401674.56,7.03304319
2002-10-18,22.87,224000000.0,658000000.0,434000000.0,1559040947.52,6.96000423
2002-10-21,24.54,224000000.0,658000000.0,434000000.0,1672884339.84,7.468233659999999
2002-10-22,23.42,224000000.0,658000000.0,434000000.0,1596534280.3200002,7.127385180000001
2002-10-23,23.11,224000000.0,658000000.0,434000000.0,1575401674.56,7.03304319
2002-10-24,22.45,224000000.0,658000000.0,434000000.0,1530409675.2,6.83218605
2002-10-25,22.7,224000000.0,658000000.0,434000000.0,1547452099.2,6.9082683000000005
2002-10-28,22.23,224000000.0,658000000.0,434000000.0,1515412342.08,6.76523367
2002-10-29,20.9,224000000.0,658000000.0,434000000.0,1424746646.3999999,6.3604761
2002-10-30,21.15,224000000.0,658000000.0,434000000.0,1441789070.3999999,6.436558349999999
2002-10-31,21.0,224000000.0,658000000.0,434000000.0,1431563616.0,6.390909
2002-11-01,21.87,224000000.0,658000000.0,434000000.0,1490871251.52,6.65567523
2002-11-04,21.95,224000000.0,658000000.0,434000000.0,1496324827.2,6.68002155
2002-11-05,22.07,224000000.0,658000000.0,434000000.0,1504505190.72,6.71654103
2002-11-06,22.35,224000000.0,658000000.0,434000000.0,1523592705.6000001,6.801753150000001
2002-11-07,21.9,224000000.0,658000000.0,434000000.0,1492916342.3999999,6.6648051
2002-11-08,21.74,224000000.0,658000000.0,434000000.0,1482009191.04,6.61611246
2002-11-11,21.1,224000000.0,658000000.0,434000000.0,1438380585.6000001,6.421341900000001
2002-11-12,21.0,224000000.0,658000000.0,434000000.0,1431563616.0,6.390909
2002-11-13,21.06,224000000.0,658000000.0,434000000.0,1435653797.76,6.40916874
2002-11-14,22.08,211000000.0,678000000.0,467000000.0,1505186887.6799998,7.133587145402843
2002-11-15,22.5,211000000.0,678000000.0,467000000.0,1533818160.0,7.269280379146919
2002-11-18,22.61,211000000.0,678000000.0,467000000.0,1541316826.56,7.304819083222749
2002-11-19,22.26,211000000.0,678000000.0,467000000.0,1517457432.96,7.191741388436019
2002-11-20,22.5,211000000.0,678000000.0,467000000.0,1533818160.0,7.269280379146919
2002-11-21,23.26,211000000.0,678000000.0,467000000.0,1585627128.96,7.514820516398104
2002-11-22,23.79,211000000.0,678000000.0,467000000.0,1621757067.84,7.686052454218009
2002-11-25,23.95,211000000.0,678000000.0,467000000.0,1632664219.2,7.737745114691943
2002-11-26,24.22,211000000.0,678000000.0,467000000.0,1651070037.12,7.824976479241705
2002-11-27,24.4,211000000.0,678000000.0,467000000.0,1663340582.3999999,7.883130722274881
2002-11-29,24.15,211000000.0,678000000.0,467000000.0,1646298158.3999999,7.80236094028436
2002-12-02,24.89,211000000.0,678000000.0,467000000.0,1696743733.44,8.041439494976304
2002-12-03,25.24,211000000.0,678000000.0,467000000.0,1720603127.04,8.154517189763032
2002-12-04,25.12,211000000.0,678000000.0,467000000.0,1712422763.52,8.115747694407583
2002-12-05,25.5,211000000.0,678000000.0,467000000.0,1738327248.0,8.238517763033176
2002-12-06,25.3,211000000.0,678000000.0,467000000.0,1724693308.8,8.173901937440759
2002-12-09,24.97,211000000.0,678000000.0,467000000.0,1702197309.12,8.06728582521327
2002-12-10,25.7,211000000.0,678000000.0,467000000.0,1751961187.2,8.303133588625593
2002-12-11,26.18,211000000.0,678000000.0,467000000.0,1784682641.28,8.458211570047393
2002-12-12,26.4,211000000.0,678000000.0,467000000.0,1799679974.3999999,8.529288978199052
2002-12-13,25.5,211000000.0,678000000.0,467000000.0,1738327248.0,8.238517763033176
2002-12-16,26.17,211000000.0,678000000.0,467000000.0,1784000944.3200002,8.454980778767773
2002-12-17,25.35,211000000.0,678000000.0,467000000.0,1728101793.6000001,8.190055893838863
2002-12-18,24.7,211000000.0,678000000.0,467000000.0,1683791491.2,7.980054460663507
2002-12-19,24.28,211000000.0,678000000.0,467000000.0,1655160218.88,7.844361226919432
2002-12-20,24.14,211000000.0,678000000.0,467000000.0,1645616461.44,7.79913014900474
2002-12-23,24.17,211000000.0,678000000.0,467000000.0,1647661552.3200002,7.808822522843602
2002-12-24,23.98,211000000.0,678000000.0,467000000.0,1634709310.08,7.747437488530806
2002-12-26,24.59,211000000.0,678000000.0,467000000.0,1676292824.64,7.944515756587678
2002-12-27,24.6,211000000.0,678000000.0,467000000.0,1676974521.6000001,7.9477465478672995
2002-12-30,23.93,211000000.0,678000000.0,467000000.0,1631300825.28,7.731283532132701
2002-12-31,24.55,211000000.0,678000000.0,467000000.0,1673566036.8,7.931592591469194
2003-01-02,25.27,211000000.0,678000000.0,467000000.0,1621535998.67,7.685004733033176
2003-01-03,24.95,211000000.0,678000000.0,467000000.0,1601002103.95,7.587687696445498
2003-01-06,25.78,211000000.0,678000000.0,467000000.0,1654261893.38,7.840103760094787
2003-01-07,25.49,211000000.0,678000000.0,467000000.0,1635653051.29,7.751910195687204
2003-01-08,25.25,211000000.0,678000000.0,467000000.0,1620252630.25,7.6789224182464455
2003-01-09,26.04,211000000.0,678000000.0,467000000.0,1670945682.84,7.919173852322275
